energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.87393697,0.44333570,0.01735048,0.22616618,0.00315868,0.03916295,0.13873856,0.25862919
-5.86793397,0.42358286,0.01633311,0.21703374,0.00314613,0.03674700,0.13440245,0.24683825
-5.86193097,0.40446808,0.01528564,0.20838706,0.00317356,0.03424720,0.13054012,0.23533043
-5.85592796,0.38662798,0.01422786,0.20056840,0.00324832,0.03170612,0.12738765,0.22447074
-5.84992496,0.37068725,0.01317880,0.19391489,0.00337773,0.02916495,0.12518195,0.21461571
-5.84392196,0.35724408,0.01215629,0.18875053,0.00356895,0.02666260,0.12415544,0.20610501
-5.83791896,0.34685641,0.01117661,0.18537855,0.00382875,0.02423494,0.12453083,0.19925358
-5.83191596,0.34002925,0.01025414,0.18407410,0.00416331,0.02191429,0.12651596,0.19434436
-5.82591296,0.33720324,0.00940114,0.18507744,0.00457802,0.01972916,0.13029879,0.19162170
-5.81990995,0.33874438,0.00862762,0.18858764,0.00507723,0.01770411,0.13604265,0.19128560
-5.81390695,0.34493526,0.00794125,0.19475687,0.00566404,0.01585988,0.14388175,0.19348666
-5.80790395,0.35596764,0.00734736,0.20368539,0.00634003,0.01421371,0.15391700,0.19832201
-5.80190095,0.37193673,0.00684899,0.21541739,0.00710510,0.01277975,0.16621248,0.20583203
-5.79589795,0.39283711,0.00644702,0.22993775,0.00795718,0.01156961,0.18079238,0.21599827
-5.78989495,0.41856074,0.00614032,0.24716987,0.00889215,0.01059303,0.19763877,0.22874229
-5.78389195,0.44889694,0.00592591,0.26697494,0.00990365,0.00985850,0.21669039,0.24392587
-5.77788894,0.48353489,0.00579920,0.28915249,0.01098304,0.00937396,0.23784241,0.26135256
-5.77188594,0.52206862,0.00575424,0.31344280,0.01211939,0.00914741,0.26094750,0.28077063
-5.76588294,0.56400477,0.00578391,0.33953098,0.01329957,0.00918745,0.28581827,0.30187772
-5.75987994,0.60877313,0.00588021,0.36705298,0.01450844,0.00950373,0.31223112,0.32432701
-5.75387694,0.65574003,0.00603450,0.39560356,0.01572905,0.01010723,0.33993150,0.34773511
-5.74787394,0.70422435,0.00623772,0.42474608,0.01694307,0.01101041,0.36864056,0.37169153
-5.74187094,0.75351591,0.00648068,0.45402399,0.01813116,0.01222713,0.39806303,0.39576951
-5.73586793,0.80289575,0.00675424,0.48297381,0.01927354,0.01377241,0.42789606,0.41953813
-5.72986493,0.85165771,0.00704958,0.51113909,0.02035051,0.01566199,0.45783877,0.44257526
-5.72386193,0.89913058,0.00735833,0.53808501,0.02134308,0.01791170,0.48760209,0.46448090
-5.71785893,0.94469997,0.00767280,0.56341301,0.02223364,0.02053662,0.51691846,0.48489061
-5.71185593,0.98782886,0.00798615,0.58677485,0.02300651,0.02355012,0.54555099,0.50348826
-5.70585293,1.02807618,0.00829245,0.60788547,0.02364855,0.02696278,0.57330158,0.52001771
-5.69984992,1.06511214,0.00858682,0.62653408,0.02414968,0.03078123,0.60001752,0.53429284
-5.69384692,1.09872985,0.00886548,0.64259282,0.02450330,0.03500697,0.62559637,0.54620533
-5.68784392,1.12885239,0.00912575,0.65602260,0.02470659,0.03963520,0.64998865,0.55572989
-5.68184092,1.15553492,0.00936607,0.66687573,0.02476069,0.04465384,0.67319829,0.56292649
-5.67583792,1.17896166,0.00958587,0.67529507,0.02467076,0.05004263,0.69528072,0.56793941
-5.66983492,1.19943772,0.00978554,0.68150970,0.02444587,0.05577252,0.71633872,0.57099306
-5.66383192,1.21737610,0.00996630,0.68582723,0.02409873,0.06180536,0.73651620,0.57238464
-5.65782891,1.23328049,0.01012999,0.68862293,0.02364535,0.06809396,0.75599026,0.57247389
-5.65182591,1.24772452,0.01027895,0.69032628,0.02310452,0.07458245,0.77496190,0.57167028
-5.64582291,1.26132856,0.01041582,0.69140535,0.02249724,0.08120718,0.79364589,0.57041823
-5.63981991,1.27473504,0.01054334,0.69234981,0.02184607,0.08789795,0.81226037,0.56918095
-5.63381691,1.28858354,0.01066417,0.69365330,0.02117445,0.09457965,0.83101661,0.56842354
-5.62781391,1.30348687,0.01078074,0.69579592,0.02050598,0.10117421,0.85010956,0.56859626
-5.62181091,1.32000904,0.01089505,0.69922761,0.01986380,0.10760292,0.86970951,0.57011850
-5.61580790,1.33864640,0.01100861,0.70435326,0.01926993,0.11378883,0.88995542,0.57336440
-5.60980490,1.35981254,0.01112232,0.71152002,0.01874478,0.11965934,0.91094998,0.57865057
-5.60380190,1.38382770,0.01123642,0.72100754,0.01830672,0.12514873,0.93275676,0.58622659
-5.59779890,1.41091300,0.01135048,0.73302130,0.01797170,0.13020060,0.95539935,0.59626855
-5.59179590,1.44118963,0.01146345,0.74768944,0.01775311,0.13477002,0.97886254,0.60887609
-5.58579290,1.47468281,0.01157366,0.76506304,0.01766167,0.13882539,1.00309532,0.62407283
-5.57978989,1.51133023,0.01167900,0.78511972,0.01770547,0.14234988,1.02801544,0.64181014
-5.57378689,1.55099411,0.01177697,0.80777021,0.01789005,0.14534235,1.05351520,0.66197411
-5.56778389,1.59347634,0.01186485,0.83286755,0.01821865,0.14781777,1.07946811,0.68439506
-5.56178089,1.63853548,0.01193985,0.86021814,0.01869246,0.14980704,1.10573597,0.70885921
-5.55577789,1.68590456,0.01199925,0.88959412,0.01931087,0.15135631,1.13217596,0.73512172
-5.54977489,1.73530866,0.01204057,0.92074615,0.02007178,0.15252576,1.15864730,0.76292025
-5.54377189,1.78648095,0.01206170,0.95341593,0.02097183,0.15338792,1.18501713,0.79198843
-5.53776888,1.83917630,0.01206104,0.98734760,0.02200667,0.15402555,1.21116516,0.82206821
-5.53176588,1.89318132,0.01203755,1.02229729,0.02317102,0.15452927,1.23698699,0.85292041
-5.52576288,1.94832034,0.01199086,1.05804036,0.02445879,0.15499489,1.26239574,0.88433289
-5.51975988,2.00445664,0.01192129,1.09437573,0.02586305,0.15552066,1.28732195,0.91612576
-5.51375688,2.06148883,0.01182982,1.13112717,0.02737587,0.15620441,1.31171179,0.94815322
-5.50775388,2.11934250,0.01171811,1.16814132,0.02898821,0.15714079,1.33552368,0.98030212
-5.50175088,2.17795765,0.01158837,1.20528289,0.03068962,0.15841861,1.35872348,1.01248713
-5.49574787,2.23727249,0.01144329,1.24242712,0.03246800,0.16011842,1.38127870,1.04464304
-5.48974487,2.29720504,0.01128593,1.27945036,0.03430934,0.16231033,1.40315217,1.07671460
-5.48374187,2.35763353,0.01111954,1.31621938,0.03619746,0.16505224,1.42429556,1.10864467
-5.47773887,2.41837732,0.01094747,1.35258031,0.03811387,0.16838844,1.44464353,1.14036166
-5.47173587,2.47917989,0.01077295,1.38834837,0.04003771,0.17234876,1.46410898,1.17176710
-5.46573287,2.53969550,0.01059902,1.42329907,0.04194581,0.17694818,1.48258001,1.20272435
-5.45972986,2.59948099,0.01042834,1.45716208,0.04381294,0.18218710,1.49991920,1.23304954
-5.45372686,2.65799392,0.01026315,1.48961838,0.04561220,0.18805219,1.51596556,1.26250539
-5.44772386,2.71459810,0.01010514,1.52030139,0.04731561,0.19451792,1.53053948,1.29079880
-5.44172086,2.76857684,0.00995544,1.54880240,0.04889482,0.20154867,1.54345073,1.31758253
-5.43571786,2.81915401,0.00981463,1.57468035,0.05032204,0.20910158,1.55450953,1.34246122
-5.42971486,2.86552245,0.00968273,1.59747587,0.05157098,0.21712984,1.56354025,1.36500174
-5.42371186,2.90687872,0.00955932,1.61672883,0.05261796,0.22558659,1.57039720,1.38474747
-5.41770885,2.94246253,0.00944361,1.63199889,0.05344297,0.23442915,1.57498192,1.40123579
-5.41170585,2.97159927,0.00933454,1.64288779,0.05403072,0.24362337,1.57726073,1.41401824
-5.40570285,2.99374310,0.00923101,1.64906230,0.05437161,0.25314814,1.57728182,1.42268188
-5.39969985,3.00851848,0.00913192,1.65027655,0.05446255,0.26299958,1.57519051,1.42687116
-5.39369685,3.01575743,0.00903642,1.64639232,0.05430755,0.27319481,1.57124159,1.42630870
-5.38769385,3.01553043,0.00894399,1.63739609,0.05391814,0.28377504,1.56580777,1.42081413
-5.38169085,3.00816860,0.00885458,1.62341174,0.05331344,0.29480766,1.55938314,1.41031966
-5.37568784,2.99427567,0.00876873,1.60470797,0.05252001,0.30638714,1.55258106,1.39488164
-5.36968484,2.97472826,0.00868762,1.58169979,0.05157140,0.31863465,1.54612590,1.37468737
-5.36368184,2.95066398,0.00861307,1.55494378,0.05050734,0.33169602,1.54083856,1.35005658
-5.35767884,2.92345716,0.00854757,1.52512709,0.04937278,0.34573821,1.53761595,1.32143767
-5.35167584,2.89468293,0.00849421,1.49305058,0.04821658,0.36094412,1.53740483,1.28939859
-5.34567284,2.86607074,0.00845656,1.45960668,0.04709016,0.37750595,1.54117106,1.25461286
-5.33966983,2.83944921,0.00843858,1.42575295,0.04604584,0.39561718,1.54986527,1.21784145
-5.33366683,2.81668436,0.00844441,1.39248254,0.04513526,0.41546340,1.56438637,1.17991111
-5.32766383,2.79961412,0.00847824,1.36079274,0.04440768,0.43721250,1.58554457,1.14169053
-5.32166083,2.78998172,0.00854405,1.33165322,0.04390838,0.46100439,1.61402551,1.10406503
-5.31565783,2.78937098,0.00864545,1.30597521,0.04367713,0.48694084,1.65035727,1.06791124
-5.30965483,2.79914645,0.00878546,1.28458315,0.04374682,0.51507583,1.69488190,1.03407274
-5.30365183,2.82040094,0.00896632,1.26818994,0.04414232,0.54540700,1.74773293,1.00333765
-5.29764882,2.85391294,0.00918933,1.25737689,0.04487954,0.57786847,1.80882017,0.97641917
-5.29164582,2.90011580,0.00945472,1.25257917,0.04596480,0.61232565,1.87782271,0.95393979
-5.28564282,2.95907997,0.00976153,1.25407729,0.04739447,0.64857230,1.95419076,0.93641953
-5.27963982,3.03050919,0.01010760,1.26199486,0.04915496,0.68633006,2.03715634,0.92426867
-5.27363682,3.11375075,0.01048951,1.27630247,0.05122294,0.72525072,2.12575291,0.91778493
-5.26763382,3.20781924,0.01090265,1.29682740,0.05356599,0.76492126,2.21884287,0.91715486
-5.26163082,3.31143277,0.01134129,1.32326842,0.05614339,0.80487153,2.31515219,0.92245906
-5.25562781,3.42305993,0.01179871,1.35521475,0.05890730,0.84458449,2.41331060,0.93368071
-5.24962481,3.54097527,0.01226735,1.39216818,0.06180407,0.88350864,2.51189567,0.95071648
-5.24362181,3.66332091,0.01273903,1.43356697,0.06477577,0.92107233,2.60947884,0.97338910
-5.23761881,3.78817133,0.01320516,1.47881030,0.06776186,0.95669934,2.70467148,1.00146063
-5.23161581,3.91359846,0.01365699,1.52728198,0.07070094,0.98982528,2.79616883,1.03464550
-5.22561281,4.03773434,0.01408586,1.57837215,0.07353248,1.01991425,2.88278993,1.07262250
-5.21960980,4.15882849,0.01448343,1.63149590,0.07619857,1.04647498,2.96351191,1.11504501
-5.21360680,4.27529775,0.01484196,1.68610806,0.07864556,1.06907605,3.03749701,1.16154884
-5.20760380,4.38576651,0.01515449,1.74171330,0.08082555,1.08735944,3.10411143,1.21175735
-5.20160080,4.48909606,0.01541510,1.79787152,0.08269768,1.10105203,3.16293523,1.26528365
-5.19559780,4.58440207,0.01561902,1.85419827,0.08422921,1.10997457,3.21376317,1.32173008
-5.18959480,4.67106012,0.01576282,1.91036068,0.08539633,1.11404766,3.25659667,1.38068510
-5.18359180,4.74869943,0.01584444,1.96606932,0.08618464,1.11329473,3.29162757,1.44171828
-5.17758879,4.81718606,0.01586329,2.02106697,0.08658935,1.10784167,3.31921481,1.50437398
-5.17158579,4.87659664,0.01582021,2.07511517,0.08661522,1.09791330,3.33985534,1.56816454
-5.16558279,4.92718473,0.01571747,2.12797972,0.08627606,1.08382659,3.35415098,1.63256389
-5.15957979,4.96934174,0.01555863,2.17941637,0.08559412,1.06598109,3.36277273,1.69700239
-5.15357679,5.00355470,0.01534843,2.22915770,0.08459906,1.04484666,3.36642462,1.76086382
-5.14757379,5.03036315,0.01509263,2.27690227,0.08332682,1.02094907,3.36580850,1.82348503
-5.14157079,5.05031721,0.01479780,2.32230688,0.08181824,0.99485396,3.36159151,1.88415887
-5.13556778,5.06393883,0.01447108,2.36498258,0.08011760,0.96714960,3.35437745,1.94214061
-5.12956478,5.07168787,0.01411997,2.40449466,0.07827101,0.93842916,3.34468309,1.99665796
-5.12356178,5.07393421,0.01375204,2.44036682,0.07632487,0.90927296,3.33292022,2.04692428
-5.11755878,5.07093685,0.01337471,2.47208925,0.07432430,0.88023155,3.31938372,2.09215478
-5.11155578,5.06283052,0.01299499,2.49913017,0.07231168,0.85180985,3.30424580,2.13158477
-5.10555278,5.04961991,0.01261926,2.52095025,0.07032533,0.82445327,3.28755631,2.16448942
-5.09954977,5.03118127,0.01225308,2.53701893,0.06839839,0.79853605,3.26924848,2.19020375
-5.09354677,5.00727109,0.01190103,2.54683201,0.06655789,0.77435231,3.24914963,2.20814224
-5.08754377,4.97754089,0.01156656,2.54992933,0.06482410,0.75211013,3.22699609,2.21781683
-5.08154077,4.94155749,0.01125196,2.54591182,0.06321019,0.73192887,3.20245132,2.21885255
-5.07553777,4.89882752,0.01095830,2.53445700,0.06172207,0.71383977,3.17512659,2.21100012
-5.06953477,4.84882539,0.01068548,2.51533236,0.06035869,0.69778988,3.14460308,2.19414475
-5.06353177,4.79102325,0.01043227,2.48840601,0.05911243,0.68364898,3.11045482,2.16831106
-5.05752876,4.72492219,0.01019646,2.45365428,0.05796987,0.67121942,3.07227137,2.13366376
-5.05152576,4.65008326,0.00997501,2.41116609,0.05691274,0.66024824,3.02967986,2.09050425
-5.04552276,4.56615747,0.00976424,2.36114405,0.05591900,0.65044122,2.98236539,2.03926345
-5.03951976,4.47291364,0.00956004,2.30390247,0.05496412,0.64147815,2.93008957,1.98049112
-5.03351676,4.37026310,0.00935811,2.23986242,0.05402233,0.63302882,2.87270638,1.91484241
-5.02751376,4.25828047,0.00915421,2.16954424,0.05306801,0.62476887,2.81017519,1.84306214
-5.02151076,4.13721967,0.00894434,2.09355782,0.05207685,0.61639503,2.74257053,1.76596746
-5.01550775,4.00752448,0.00872498,2.01259110,0.05102711,0.60763901,2.67008829,1.68442963
-5.00950475,3.86983326,0.00849330,1.92739721,0.04990055,0.59827951,2.59304832,1.59935553
-5.00350175,3.72497731,0.00824725,1.83878052,0.04868326,0.58815192,2.51189330,1.51166939
-4.99749875,3.57397305,0.00798567,1.74758222,0.04736630,0.57715540,2.42718389,1.42229534
-4.99149575,3.41800778,0.00770840,1.65466551,0.04594602,0.56525696,2.33959036,1.33214107
-4.98549275,3.25841960,0.00741626,1.56090090,0.04442417,0.55249266,2.24988086,1.24208303
-4.97948974,3.09667192,0.00711099,1.46715180,0.04280783,0.53896581,2.15890663,1.15295323
-4.97348674,2.93432326,0.00679525,1.37426072,0.04110903,0.52484238,2.06758464,1.06552791
-4.96748374,2.77299337,0.00647241,1.28303620,0.03934426,0.51034391,1.97687794,0.98051812
-4.96148074,2.61432663,0.00614649,1.19424082,0.03753374,0.49573825,1.88777436,0.89856209
-4.95547774,2.45995386,0.00582194,1.10858022,0.03570065,0.48132849,1.80126415,0.82021957
-4.94947474,2.31145376,0.00550349,1.02669351,0.03387022,0.46744063,1.71831678,0.74596785
-4.94347174,2.17031508,0.00519592,0.94914501,0.03206881,0.45441047,1.63985793,0.67619954
-4.93746873,2.03790074,0.00490389,0.87641750,0.03032296,0.44257002,1.56674674,0.61122180
-4.93146573,1.91541475,0.00463176,0.80890694,0.02865848,0.43223424,1.49975414,0.55125716
-4.92546273,1.80387301,0.00438343,0.74691880,0.02709964,0.42368821,1.43954264,0.49644547
-4.91945973,1.70407860,0.00416217,0.69066591,0.02566834,0.41717533,1.38664804,0.44684711
-4.91345673,1.61660224,0.00397052,0.64026787,0.02438353,0.41288694,1.34146353,0.40244723
-4.90745373,1.54176845,0.00381022,0.59575190,0.02326062,0.41095349,1.30422665,0.36316079
-4.90145073,1.47964759,0.00368210,0.55705527,0.02231103,0.41143780,1.27500942,0.32883838
-4.89544772,1.43005411,0.00358612,0.52402892,0.02154198,0.41433037,1.25371219,0.29927272
-4.88944472,1.39255099,0.00352132,0.49644263,0.02095624,0.41954704,1.24006137,0.27420554
-4.88344172,1.36646038,0.00348591,0.47399125,0.02055211,0.42692915,1.23361150,0.25333486
-4.87743872,1.35088019,0.00347730,0.45630221,0.02032352,0.43624607,1.23375189,0.23632264
-4.87143572,1.34470636,0.00349221,0.44294409,0.02026018,0.44720025,1.23971784,0.22280241
-4.86543272,1.34666040,0.00352678,0.43343623,0.02034788,0.45943456,1.25060660,0.21238712
-4.85942971,1.35532165,0.00357667,0.42725913,0.02056890,0.47254177,1.26539781,0.20467691
-4.85342671,1.36916343,0.00363728,0.42386575,0.02090249,0.48607601,1.28297827,0.19926677
-4.84742371,1.38659242,0.00370380,0.42269326,0.02132537,0.49956569,1.30217030,0.19575406
-4.84142071,1.40599011,0.00377143,0.42317532,0.02181246,0.51252759,1.32176321,0.19374571
-4.83541771,1.42575529,0.00383552,0.42475447,0.02233744,0.52448160,1.34054687,0.19286519
-4.82941471,1.44434640,0.00389167,0.42689447,0.02287355,0.53496565,1.35734645,0.19275891
-4.82341171,1.46032239,0.00393588,0.42909233,0.02339426,0.54355012,1.37105704,0.19310225
-4.81740870,1.47238093,0.00396470,0.43088970,0.02387402,0.54985139,1.38067709,0.19360498
-4.81140570,1.47939260,0.00397523,0.43188328,0.02428893,0.55354382,1.38533936,0.19401596
-4.80540270,1.48043014,0.00396527,0.43173416,0.02461740,0.55436978,1.38433823,0.19412731
-4.79939970,1.47479162,0.00393332,0.43017560,0.02484071,0.55214733,1.37715243,0.19377760
-4.79339670,1.46201703,0.00387860,0.42701923,0.02494351,0.54677519,1.36346222,0.19285448
-4.78739370,1.44189756,0.00380105,0.42215947,0.02491418,0.53823487,1.34316068,0.19129638
-4.78139070,1.41447779,0.00370129,0.41557608,0.02474507,0.52658996,1.31635845,0.18909351
-4.77538769,1.38005058,0.00358056,0.40733481,0.02443264,0.51198257,1.28338230,0.18628809
-4.76938469,1.33914543,0.00344066,0.39758636,0.02397745,0.49462715,1.24476756,0.18297403
-4.76338169,1.29251091,0.00328385,0.38656360,0.02338400,0.47480214,1.20124500,0.17929588
-4.75737869,1.24109212,0.00311275,0.37457742,0.02266044,0.45283975,1.15372304,0.17544741
-4.75137569,1.18600443,0.00293025,0.36201133,0.02181826,0.42911436,1.10326619,0.17166977
-4.74537269,1.12850463,0.00273939,0.34931512,0.02087177,0.40403025,1.05107067,0.16824932
-4.73936968,1.06996073,0.00254326,0.33699784,0.01983756,0.37800899,0.99843853,0.16551525
-4.73336668,1.01182171,0.00234491,0.32562032,0.01873397,0.35147719,0.94675096,0.16383695
-4.72736368,0.95558807,0.00214725,0.31578742,0.01758042,0.32485498,0.89744204,0.16362128
-4.72136068,0.90278415,0.00195300,0.30814010,0.01639687,0.29854575,0.85197344,0.16530944
-4.71535768,0.85493280,0.00176463,0.30334742,0.01520325,0.27292730,0.81181069,0.16937361
-4.70935468,0.81353260,0.00158429,0.30209845,0.01401889,0.24834483,0.77840129,0.17631306
-4.70335168,0.78003791,0.00141381,0.30509392,0.01286213,0.22510565,0.75315472,0.18664964
-4.69734867,0.75584126,0.00125470,0.31303750,0.01174989,0.20347584,0.73742425,0.20092235
-4.69134567,0.74225799,0.00110812,0.32662652,0.01069738,0.18367863,0.73249012,0.21968086
-4.68534267,0.74051228,0.00097491,0.34654185,0.00971791,0.16589440,0.73954373,0.24347778
-4.67933967,0.75172416,0.00085565,0.37343683,0.00882272,0.15026209,0.75967232,0.27285936
-4.67333667,0.77689667,0.00075064,0.40792490,0.00802092,0.13688167,0.79384360,0.30835469
-4.66733367,0.81690267,0.00065996,0.45056603,0.00731949,0.12581755,0.84289004,0.35046315
-4.66133067,0.87247083,0.00058352,0.50185185,0.00672335,0.11710240,0.90749234,0.39964038
-4.65532766,0.94417044,0.00052110,0.56218962,0.00623544,0.11074136,0.98816229,0.45628267
-4.64932466,1.03239519,0.00047237,0.63188530,0.00585682,0.10671623,1.08522500,0.52071033
-4.64332166,1.13734599,0.00043694,0.71112626,0.00558684,0.10498944,1.19880090,0.59315025
-4.63731866,1.25901356,0.00041439,0.79996413,0.00542325,0.10550773,1.32878840,0.67371845
-4.63131566,1.39716131,0.00040428,0.89829846,0.00536240,0.10820534,1.47484773,0.76240301
-4.62531266,1.55130980,0.00040621,1.00586211,0.00539928,0.11300669,1.63638739,0.85904849
-4.61930965,1.72072374,0.00041977,1.12220927,0.00552776,0.11982843,1.81255404,0.96334234
-4.61330665,1.90440284,0.00044459,1.24670687,0.00574061,0.12858105,2.00222717,1.07480454
-4.60730365,2.10107778,0.00048034,1.37853038,0.00602968,0.13916994,2.20401969,1.19278092
-4.60130065,2.30921239,0.00052668,1.51666474,0.00638600,0.15149593,2.41628520,1.31644124
-4.59529765,2.52701307,0.00058332,1.65991097,0.00679984,0.16545565,2.63713292,1.44478246
-4.58929465,2.75244603,0.00064994,1.80689892,0.00726089,0.18094139,2.86445051,1.57663777
-4.58329165,2.98326285,0.00072622,1.95610630,0.00775837,0.19784098,3.09593490,1.71069152
-4.57728864,3.21703417,0.00081179,2.10588384,0.00828112,0.21603743,3.32913081,1.84550012
-4.57128564,3.45119122,0.00090623,2.25448615,0.00881786,0.23540862,3.56147626,1.97951849
-4.56528264,3.68307420,0.00100906,2.40010755,0.00935727,0.25582707,3.79035380,2.11113162
-4.55927964,3.90998633,0.00111972,2.54092187,0.00988826,0.27715983,4.01314631,2.23869026
-4.55327664,4.12925206,0.00123755,2.67512499,0.01040011,0.29926863,4.22729532,2.36054975
-4.54727364,4.33827752,0.00136177,2.80097860,0.01088278,0.32201032,4.43036023,2.47511065
-4.54127064,4.53461129,0.00149155,2.91685381,0.01132703,0.34523767,4.62007625,2.58085980
-4.53526763,4.71600337,0.00162592,3.02127281,0.01172475,0.36880063,4.79440925,2.67641026
-4.52926463,4.88046040,0.00176384,3.11294720,0.01206908,0.39254803,4.95160547,2.76053866
-4.52326163,5.02629520,0.00190421,3.19081153,0.01235465,0.41632985,5.09023453,2.83221862
-4.51725863,5.15216886,0.00204590,3.25405062,0.01257776,0.43999999,5.20922425,2.89064881
-4.51125563,5.25712412,0.00218776,3.30212001,0.01273646,0.46341952,5.30788617,2.93527475
-4.50525263,5.34060884,0.00232868,3.33475836,0.01283069,0.48646050,5.38593099,2.96580346
-4.49924962,5.40248887,0.00246763,3.35199191,0.01286230,0.50901003,5.44347339,2.98221039
-4.49324662,5.44304992,0.00260370,3.35413038,0.01283509,0.53097462,5.48102630,2.98473859
-4.48724362,5.46298847,0.00273618,3.34175503,0.01275474,0.55228454,5.49948459,2.97388993
-4.48124062,5.46339190,0.00286456,3.31569903,0.01262871,0.57289797,5.50009878,2.95040910
-4.47523762,5.44570856,0.00298862,3.27702116,0.01246616,0.59280467,5.48443951,2.91526072
-4.46923462,5.41170844,0.00310846,3.22697371,0.01227774,0.61202888,5.45435345,2.86960066
-4.46323162,5.36343569,0.00322451,3.16696572,0.01207537,0.63063108,5.41191210,2.81474255
-4.45722861,5.30315398,0.00333758,3.09852294,0.01187203,0.64870845,5.35935430,2.75212058
-4.45122561,5.23328625,0.00344887,3.02324572,0.01168150,0.66639355,5.29902420,2.68325009
-4.44522261,5.15635030,0.00355990,2.94276616,0.01151803,0.68385130,5.23330598,2.60968694
-4.43921961,5.07489178,0.00367256,2.85870601,0.01139603,0.70127390,5.16455711,2.53298722
-4.43321661,4.99141645,0.00378902,2.77263629,0.01132980,0.71887383,5.09504189,2.45466838
-4.42721361,4.90832336,0.00391165,2.68604015,0.01133313,0.73687495,5.02686720,2.37617292
-4.42121061,4.82784102,0.00404296,2.60027966,0.01141897,0.75550206,4.96192250,2.29883572
-4.41520760,4.75196834,0.00418547,2.51656775,0.01159913,0.77496911,4.90182607,2.22385596
-4.40920460,4.68242227,0.00434161,2.43594584,0.01188385,0.79546669,4.84787962,2.15227407
-4.40320160,4.62059401,0.00451359,2.35926783,0.01228156,0.81714932,4.80103305,2.08495470
-4.39719860,4.56751538,0.00470327,2.28719080,0.01279848,0.84012323,4.76186120,2.02257557
-4.39119560,4.52383681,0.00491201,2.22017251,0.01343835,0.86443523,4.73055379,1.96562280
-4.38519260,4.48981794,0.00514058,2.15847565,0.01420220,0.89006349,4.70691963,1.91439227
-4.37918959,4.46533165,0.00538902,2.10217843,0.01508807,0.91691074,4.69040536,1.86899706
-4.37318659,4.44988142,0.00565658,2.05119109,0.01609091,0.94480054,4.68012840,1.82938025
-4.36718359,4.44263180,0.00594167,2.00527723,0.01720241,0.97347700,4.67492323,1.79533250
-4.36118059,4.44245097,0.00624179,1.96407923,0.01841105,1.00260818,4.67339931,1.76651361
-4.35517759,4.44796381,0.00655358,1.92714636,0.01970213,1.03179335,4.67400824,1.74247699
-4.34917459,4.45761332,0.00687286,1.89396433,0.02105795,1.06057382,4.67511736,1.72269596
-4.34317159,4.46972806,0.00719468,1.86398499,0.02245807,1.08844718,4.67508633,1.70659074
-4.33716858,4.48259254,0.00751350,1.83665464,0.02387967,1.11488432,4.67234326,1.69355505
-4.33116558,4.49451770,0.00782330,1.81143987,0.02529804,1.13934858,4.66545652,1.68298106
-4.32516258,4.50390816,0.00811776,1.78784962,0.02668711,1.16131612,4.65319883,1.67428193
-4.31915958,4.50932359,0.00839049,1.76545281,0.02802011,1.18029672,4.63460046,1.66691086
-4.31315658,4.50953128,0.00863522,1.74389062,0.02927023,1.19585387,4.60898890,1.66037621
-4.30715358,4.50354776,0.00884603,1.72288332,0.03041136,1.20762327,4.57601311,1.65425223
