energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.74037019,6.61070914,-6.61070908,0.00854646,-0.00854646,0.11758727,-0.11758727,0.28388671,-0.28388671,2.64677310,-2.64677307,0.49420676,-0.49420675,3.18421138,-3.18421136,0.05092007,-0.05092007,0.38426264,-0.38426264
-2.73436718,6.47946348,-6.47946342,0.00816618,-0.00816618,0.11478106,-0.11478106,0.27941944,-0.27941944,2.59313555,-2.59313552,0.49353609,-0.49353608,3.11636720,-3.11636718,0.05028722,-0.05028722,0.38081084,-0.38081083
-2.72836418,6.34870736,-6.34870730,0.00780875,-0.00780875,0.11202431,-0.11202431,0.27527814,-0.27527814,2.53675891,-2.53675887,0.49416266,-0.49416266,3.05057451,-3.05057449,0.04958272,-0.04958272,0.37805837,-0.37805837
-2.72236118,6.22006036,-6.22006030,0.00747747,-0.00747747,0.10933780,-0.10933780,0.27153246,-0.27153245,2.47843484,-2.47843480,0.49621235,-0.49621235,2.98748530,-2.98748528,0.04882542,-0.04882542,0.37607845,-0.37607845
-2.71635818,6.09499967,-6.09499960,0.00717480,-0.00717480,0.10673910,-0.10673910,0.26823518,-0.26823518,2.41892304,-2.41892300,0.49978993,-0.49978993,2.92767616,-2.92767614,0.04803397,-0.04803397,0.37492166,-0.37492166
-2.71035518,5.97482686,-5.97482679,0.00690235,-0.00690235,0.10424241,-0.10424241,0.26542131,-0.26542131,2.35893762,-2.35893758,0.50497456,-0.50497456,2.87163266,-2.87163264,0.04722630,-0.04722630,0.37461481,-0.37461480
-2.70435218,5.86064117,-5.86064110,0.00666093,-0.00666093,0.10185851,-0.10185851,0.26310775,-0.26310775,2.29913598,-2.29913594,0.51181549,-0.51181549,2.81973653,-2.81973650,0.04641909,-0.04641909,0.37516033,-0.37516033
-2.69834917,5.75331936,-5.75331929,0.00645061,-0.00645061,0.09959485,-0.09959485,0.26129347,-0.26129347,2.24011028,-2.24011023,0.52032812,-0.52032812,2.77225583,-2.77225581,0.04562736,-0.04562736,0.37653652,-0.37653652
-2.69234617,5.65350224,-5.65350217,0.00627077,-0.00627077,0.09745579,-0.09745579,0.25996025,-0.25996025,2.18238135,-2.18238131,0.53049057,-0.53049057,2.72933841,-2.72933839,0.04486403,-0.04486403,0.37869831,-0.37869831
-2.68634317,5.56158770,-5.56158764,0.00612018,-0.00612018,0.09544288,-0.09544288,0.25907382,-0.25907381,2.12639485,-2.12639480,0.54224091,-0.54224091,2.69100836,-2.69100834,0.04413974,-0.04413974,0.38157863,-0.38157862
-2.68034017,5.47772985,-5.47772978,0.00599713,-0.00599713,0.09355526,-0.09355526,0.25858540,-0.25858540,2.07251932,-2.07251928,0.55547521,-0.55547521,2.65716579,-2.65716577,0.04346256,-0.04346256,0.38509029,-0.38509029
-2.67433717,5.40184397,-5.40184391,0.00589945,-0.00589945,0.09178997,-0.09178997,0.25843364,-0.25843364,2.02104607,-2.02104603,0.57004659,-0.57004660,2.62758961,-2.62758959,0.04283795,-0.04283795,0.38912836,-0.38912836
-2.66833417,5.33361685,-5.33361679,0.00582462,-0.00582462,0.09014232,-0.09014232,0.25854670,-0.25854670,1.97219039,-1.97219035,0.58576542,-0.58576543,2.60194347,-2.60194345,0.04226879,-0.04226878,0.39357282,-0.39357281
-2.66233117,5.27252194,-5.27252189,0.00576987,-0.00576987,0.08860618,-0.08860618,0.25884462,-0.25884461,1.92609385,-1.92609382,0.60240076,-0.60240076,2.57978444,-2.57978443,0.04175537,-0.04175537,0.39829150,-0.39829150
-2.65632816,5.21783892,-5.21783886,0.00573222,-0.00573222,0.08717424,-0.08717424,0.25924172,-0.25924172,1.88282762,-1.88282759,0.61968319,-0.61968320,2.56057454,-2.56057453,0.04129570,-0.04129570,0.40314332,-0.40314332
-2.65032516,5.16867706,-5.16867701,0.00570859,-0.00570859,0.08583817,-0.08583817,0.25964912,-0.25964912,1.84239632,-1.84239629,0.63730903,-0.63730904,2.54369462,-2.54369460,0.04088564,-0.04088564,0.40798151,-0.40798150
-2.64432216,5.12400192,-5.12400187,0.00569581,-0.00569581,0.08458880,-0.08458880,0.25997719,-0.25997719,1.80474250,-1.80474247,0.65494592,-0.65494592,2.52846046,-2.52846044,0.04051929,-0.04051929,0.41265691,-0.41265691
-2.63831916,5.08266460,-5.08266455,0.00569072,-0.00569072,0.08341614,-0.08341614,0.26013787,-0.26013787,1.76975151,-1.76975148,0.67223970,-0.67223970,2.51414065,-2.51414063,0.04018927,-0.04018927,0.41702131,-0.41702131
-2.63231616,5.04343303,-5.04343298,0.00569023,-0.00569023,0.08230948,-0.08230948,0.26004694,-0.26004694,1.73725674,-1.73725671,0.68882243,-0.68882243,2.49997575,-2.49997574,0.03988714,-0.03988714,0.42093053,-0.42093053
-2.62631316,5.00502455,-5.00502451,0.00569132,-0.00569132,0.08125738,-0.08125738,0.25962601,-0.25962601,1.70704513,-1.70704510,0.70432128,-0.70432128,2.48519833,-2.48519832,0.03960377,-0.03960377,0.42424744,-0.42424744
-2.62031016,4.96613896,-4.96613892,0.00569114,-0.00569114,0.08024778,-0.08024778,0.25880429,-0.25880429,1.67886306,-1.67886304,0.71836809,-0.71836809,2.46905318,-2.46905316,0.03932969,-0.03932969,0.42684468,-0.42684468
-2.61430715,4.92549131,-4.92549128,0.00568700,-0.00568700,0.07926799,-0.07926799,0.25752015,-0.25752015,1.65242251,-1.65242249,0.73060918,-0.73060918,2.45081719,-2.45081718,0.03905543,-0.03905543,0.42860711,-0.42860711
-2.60830415,4.88184364,-4.88184361,0.00567645,-0.00567645,0.07830485,-0.07830485,0.25572226,-0.25572226,1.62740754,-1.62740752,0.74071510,-0.74071511,2.42981830,-2.42981828,0.03877186,-0.03877186,0.42943391,-0.42943391
-2.60230115,4.83403489,-4.83403486,0.00565729,-0.00565729,0.07734489,-0.07734488,0.25337049,-0.25337048,1.60348108,-1.60348106,0.74838993,-0.74838993,2.40545281,-2.40545280,0.03847040,-0.03847040,0.42924033,-0.42924033
-2.59629815,4.78100830,-4.78100827,0.00562757,-0.00562757,0.07637454,-0.07637454,0.25043648,-0.25043648,1.58029206,-1.58029204,0.75337977,-0.75337977,2.37720068,-2.37720067,0.03814326,-0.03814326,0.42795904,-0.42795903
-2.59029515,4.72183565,-4.72183562,0.00558569,-0.00558569,0.07538048,-0.07538048,0.24690390,-0.24690390,1.55748281,-1.55748279,0.75548005,-0.75548005,2.34463823,-2.34463822,0.03778357,-0.03778357,0.42554109,-0.42554108
-2.58429215,4.65573799,-4.65573796,0.00553032,-0.00553032,0.07434998,-0.07434998,0.24276836,-0.24276835,1.53469670,-1.53469669,0.75454147,-0.75454147,2.30744799,-2.30744798,0.03738546,-0.03738546,0.42195651,-0.42195651
-2.57828914,4.58210228,-4.58210226,0.00546048,-0.00546048,0.07327133,-0.07327133,0.23803706,-0.23803706,1.51158602,-1.51158601,0.75047417,-0.75047417,2.26542540,-2.26542539,0.03694416,-0.03694416,0.41719455,-0.41719455
-2.57228614,4.50049411,-4.50049408,0.00537554,-0.00537554,0.07213434,-0.07213434,0.23272825,-0.23272825,1.48781995,-1.48781994,0.74325021,-0.74325021,2.21848237,-2.21848236,0.03645593,-0.03645593,0.41126350,-0.41126349
-2.56628314,4.41066609,-4.41066606,0.00527520,-0.00527520,0.07093083,-0.07093083,0.22687041,-0.22687041,1.46309256,-1.46309255,0.73290410,-0.73290410,2.16664767,-2.16664766,0.03591809,-0.03591809,0.40419033,-0.40419033
-2.56028014,4.31256235,-4.31256232,0.00515946,-0.00515946,0.06965519,-0.06965519,0.22050131,-0.22050130,1.43713079,-1.43713078,0.71953151,-0.71953151,2.11006434,-2.11006432,0.03532897,-0.03532897,0.39602003,-0.39602002
-2.55427714,4.20631920,-4.20631917,0.00502869,-0.00502869,0.06830486,-0.06830486,0.21366691,-0.21366691,1.40970211,-1.40970210,0.70328627,-0.70328626,2.04898446,-2.04898444,0.03468786,-0.03468786,0.38681469,-0.38681469
-2.54827414,4.09226228,-4.09226225,0.00488352,-0.00488352,0.06688081,-0.06688081,0.20642029,-0.20642028,1.38062191,-1.38062190,0.68437577,-0.68437576,1.98376153,-1.98376152,0.03399495,-0.03399495,0.37665252,-0.37665251
-2.54227114,3.97090060,-3.97090057,0.00472490,-0.00472490,0.06538797,-0.06538797,0.19882041,-0.19882041,1.34976025,-1.34976025,0.66305509,-0.66305508,1.91484103,-1.91484101,0.03325132,-0.03325132,0.36562659,-0.36562659
-2.53626813,3.84291776,-3.84291772,0.00455400,-0.00455400,0.06383558,-0.06383558,0.19093104,-0.19093103,1.31704787,-1.31704786,0.63962000,-0.63962000,1.84274934,-1.84274932,0.03245890,-0.03245890,0.35384364,-0.35384364
-2.53026513,3.70916066,-3.70916062,0.00437224,-0.00437224,0.06223738,-0.06223738,0.18281954,-0.18281953,1.28248120,-1.28248119,0.61439931,-0.61439931,1.76808175,-1.76808173,0.03162050,-0.03162050,0.34142265,-0.34142265
-2.52426213,3.57062602,-3.57062598,0.00418122,-0.00418122,0.06061174,-0.06061174,0.17455589,-0.17455589,1.24612618,-1.24612617,0.58774666,-0.58774666,1.69148967,-1.69148965,0.03073980,-0.03073980,0.32849343,-0.32849342
-2.51825913,3.42844486,-3.42844482,0.00398270,-0.00398270,0.05898163,-0.05898163,0.16621166,-0.16621166,1.20812063,-1.20812062,0.56003224,-0.56003223,1.61366749,-1.61366747,0.02982138,-0.02982138,0.31519508,-0.31519507
-2.51225613,3.28386505,-3.28386500,0.00377856,-0.00377856,0.05737439,-0.05737439,0.15785909,-0.15785909,1.16867496,-1.16867495,0.53163454,-0.53163453,1.53533937,-1.53533935,0.02887074,-0.02887074,0.30167443,-0.30167442
-2.50625313,3.13823199,-3.13823195,0.00357076,-0.00357076,0.05582137,-0.05582137,0.14957025,-0.14957024,1.12807106,-1.12807105,0.50293252,-0.50293251,1.45724609,-1.45724607,0.02789435,-0.02789435,0.28808430,-0.28808429
-2.50025013,2.99296764,-2.99296759,0.00336132,-0.00336132,0.05435743,-0.05435743,0.14141624,-0.14141623,1.08665927,-1.08665926,0.47429822,-0.47429821,1.38013214,-1.38013212,0.02689960,-0.02689960,0.27458170,-0.27458169
-2.49424712,2.84954765,-2.84954760,0.00315225,-0.00315225,0.05302017,-0.05302016,0.13346646,-0.13346645,1.04485329,-1.04485328,0.44609004,-0.44609003,1.30473314,-1.30473312,0.02589481,-0.02589481,0.26132590,-0.26132589
-2.48824412,2.70947707,-2.70947703,0.00294553,-0.00294553,0.05184908,-0.05184908,0.12578788,-0.12578788,1.00312316,-1.00312315,0.41864680,-0.41864679,1.23176365,-1.23176363,0.02488913,-0.02488913,0.24847635,-0.24847635
-2.48224112,2.57426461,-2.57426457,0.00274310,-0.00274310,0.05088455,-0.05088455,0.11844439,-0.11844439,0.96198633,-0.96198631,0.39228261,-0.39228260,1.16190546,-1.16190544,0.02389243,-0.02389243,0.23619055,-0.23619054
-2.47623812,2.44539579,-2.44539575,0.00254679,-0.00254679,0.05016664,-0.05016664,0.11149608,-0.11149608,0.92199706,-0.92199705,0.36728250,-0.36728249,1.09579634,-1.09579632,0.02291518,-0.02291518,0.22462171,-0.22462170
-2.47023512,2.32430568,-2.32430564,0.00235831,-0.00235831,0.04973390,-0.04973390,0.10499864,-0.10499863,0.88373451,-0.88373450,0.34389896,-0.34389895,1.03401952,-1.03401951,0.02196815,-0.02196815,0.21391648,-0.21391648
-2.46423212,2.21235157,-2.21235154,0.00217922,-0.00217922,0.04962200,-0.04962200,0.09900271,-0.09900271,0.84778986,-0.84778985,0.32234924,-0.32234923,0.97709392,-0.97709391,0.02106226,-0.02106226,0.20421263,-0.20421263
-2.45822911,2.11078661,-2.11078658,0.00201092,-0.00201092,0.04986244,-0.04986244,0.09355337,-0.09355336,0.81475287,-0.81475287,0.30281345,-0.30281344,0.92546532,-0.92546530,0.02020821,-0.02020821,0.19563680,-0.19563679
-2.45222611,2.02073512,-2.02073509,0.00185462,-0.00185462,0.05048124,-0.05048124,0.08868956,-0.08868956,0.78519865,-0.78519865,0.28543340,-0.28543339,0.87949880,-0.87949879,0.01941623,-0.01941623,0.18830240,-0.18830240
-2.44622311,1.94317068,-1.94317066,0.00171132,-0.00171132,0.05149770,-0.05149770,0.08444380,-0.08444380,0.75967486,-0.75967486,0.27031215,-0.27031215,0.83947270,-0.83947269,0.01869572,-0.01869572,0.18230787,-0.18230787
-2.44022011,1.87889794,-1.87889793,0.00158182,-0.00158182,0.05292338,-0.05292338,0.08084184,-0.08084184,0.73869014,-0.73869014,0.25751434,-0.25751434,0.80557429,-0.80557428,0.01805501,-0.01805501,0.17773515,-0.17773515
-2.43421711,1.82853904,-1.82853903,0.00146670,-0.00146670,0.05476120,-0.05476120,0.07790265,-0.07790265,0.72270421,-0.72270421,0.24706711,-0.24706711,0.77789759,-0.77789758,0.01750104,-0.01750104,0.17464868,-0.17464868
-2.42821411,1.79252552,-1.79252552,0.00136632,-0.00136632,0.05700488,-0.05700488,0.07563853,-0.07563853,0.71211998,-0.71211999,0.23896177,-0.23896176,0.75644342,-0.75644342,0.01703916,-0.01703915,0.17309492,-0.17309492
-2.42221111,1.77109633,-1.77109633,0.00128083,-0.00128083,0.05963856,-0.05963856,0.07405548,-0.07405548,0.70727816,-0.70727816,0.23315608,-0.23315608,0.74112210,-0.74112210,0.01667298,-0.01667298,0.17310237,-0.17310237
-2.41620810,1.76430221,-1.76430222,0.00121018,-0.00121018,0.06263692,-0.06263692,0.07315377,-0.07315377,0.70845437,-0.70845438,0.22957727,-0.22957726,0.73175857,-0.73175857,0.01640430,-0.01640430,0.17468230,-0.17468230
-2.41020510,1.77201663,-1.77201665,0.00115412,-0.00115412,0.06596550,-0.06596550,0.07292881,-0.07292881,0.71585903,-0.71585904,0.22812549,-0.22812549,0.72810028,-0.72810029,0.01623310,-0.01623310,0.17782998,-0.17782998
-2.40420210,1.79395276,-1.79395278,0.00111222,-0.00111222,0.06958152,-0.06958152,0.07337221,-0.07337221,0.72963967,-0.72963969,0.22867803,-0.22867803,0.72982741,-0.72982742,0.01615763,-0.01615763,0.18252653,-0.18252654
-2.39819910,1.82968596,-1.82968599,0.00108391,-0.00108391,0.07343501,-0.07343501,0.07447302,-0.07447303,0.74988554,-0.74988556,0.23109384,-0.23109384,0.73656532,-0.73656533,0.01617462,-0.01617462,0.18874123,-0.18874124
-2.39219610,1.87868071,-1.87868075,0.00106846,-0.00106846,0.07747023,-0.07747023,0.07621918,-0.07621918,0.77663401,-0.77663404,0.23521849,-0.23521849,0.74789876,-0.74789877,0.01627955,-0.01627955,0.19643418,-0.19643419
-2.38619310,1.94032053,-1.94032058,0.00106504,-0.00106504,0.08162743,-0.08162743,0.07859893,-0.07859893,0.80987823,-0.80987825,0.24088940,-0.24088941,0.76338726,-0.76338727,0.01646694,-0.01646694,0.20555920,-0.20555920
-2.38019010,2.01393929,-2.01393934,0.00107273,-0.00107273,0.08584481,-0.08584481,0.08160230,-0.08160230,0.84957531,-0.84957534,0.24794113,-0.24794113,0.78258116,-0.78258118,0.01673077,-0.01673077,0.21606673,-0.21606674
-2.37418709,2.09885212,-2.09885219,0.00109055,-0.00109055,0.09006058,-0.09006058,0.08522249,-0.08522249,0.89565437,-0.89565441,0.25621049,-0.25621049,0.80503737,-0.80503738,0.01706490,-0.01706490,0.22790667,-0.22790667
-2.36818409,2.19438404,-2.19438411,0.00111748,-0.00111748,0.09421507,-0.09421508,0.08945700,-0.08945701,0.94802363,-0.94802367,0.26554151,-0.26554151,0.83033425,-0.83033427,0.01746346,-0.01746346,0.24103072,-0.24103072
-2.36218109,2.29989425,-2.29989432,0.00115250,-0.00115250,0.09825279,-0.09825279,0.09430856,-0.09430856,1.00657580,-1.00657584,0.27578975,-0.27578976,0.85808485,-0.85808487,0.01792126,-0.01792126,0.25539431,-0.25539432
-2.35617809,2.41479457,-2.41479465,0.00119459,-0.00119459,0.10212421,-0.10212421,0.09978551,-0.09978552,1.07119119,-1.07119124,0.28682601,-0.28682601,0.88794757,-0.88794759,0.01843414,-0.01843414,0.27095775,-0.27095776
-2.35017509,2.53856048,-2.53856057,0.00124276,-0.00124276,0.10578743,-0.10578743,0.10590192,-0.10590193,1.14173803,-1.14173808,0.29853903,-0.29853904,0.91963386,-0.91963389,0.01899927,-0.01899927,0.28768650,-0.28768651
-2.34417209,2.67073356,-2.67073365,0.00129609,-0.00129609,0.10920930,-0.10920931,0.11267701,-0.11267701,1.21806954,-1.21806960,0.31083725,-0.31083726,0.95291235,-0.95291238,0.01961527,-0.01961527,0.30555051,-0.30555052
-2.33816908,2.81091490,-2.81091500,0.00135371,-0.00135371,0.11236625,-0.11236625,0.12013408,-0.12013409,1.30001780,-1.30001786,0.32364925,-0.32364926,0.98760903,-0.98760905,0.02028235,-0.02028235,0.32452260,-0.32452261
-2.33216608,2.95874932,-2.95874943,0.00141482,-0.00141482,0.11524452,-0.11524452,0.12829891,-0.12829892,1.38738435,-1.38738441,0.33692301,-0.33692302,1.02360346,-1.02360348,0.02100222,-0.02100222,0.34457579,-0.34457580
-2.32616308,3.11390089,-3.11390100,0.00147870,-0.00147870,0.11783994,-0.11783994,0.13719754,-0.13719755,1.47992810,-1.47992817,0.35062385,-0.35062386,1.06082108,-1.06082111,0.02177789,-0.02177789,0.36567980,-0.36567981
-2.32016008,3.27602094,-3.27602105,0.00154471,-0.00154471,0.12015722,-0.12015722,0.14685365,-0.14685365,1.57735094,-1.57735101,0.36473114,-0.36473115,1.09922188,-1.09922191,0.02261342,-0.02261342,0.38779687,-0.38779688
-2.31415708,3.44471015,-3.44471027,0.00161228,-0.00161228,0.12220871,-0.12220872,0.15728549,-0.15728550,1.67928201,-1.67928209,0.37923393,-0.37923394,1.13878611,-1.13878614,0.02351343,-0.02351343,0.41087698,-0.41087700
-2.30815408,3.61947707,-3.61947719,0.00168089,-0.00168089,0.12401287,-0.12401287,0.16850269,-0.16850270,1.78526166,-1.78526174,0.39412561,-0.39412562,1.17949761,-1.17949764,0.02448262,-0.02448262,0.43485300,-0.43485302
-2.30215108,3.79969540,-3.79969553,0.00175007,-0.00175007,0.12559231,-0.12559231,0.18050285,-0.18050286,1.89472616,-1.89472624,0.40939797,-0.40939798,1.22132588,-1.22132592,0.02552513,-0.02552513,0.45963580,-0.45963581
-2.29614807,3.98456314,-3.98456327,0.00181940,-0.00181940,0.12697172,-0.12697172,0.19326832,-0.19326832,2.00699458,-2.00699466,0.42503486,-0.42503487,1.26420781,-1.26420784,0.02664394,-0.02664394,0.48510988,-0.48510989
-2.29014507,4.17306638,-4.17306651,0.00188845,-0.00188845,0.12817577,-0.12817577,0.20676320,-0.20676321,2.12125884,-2.12125892,0.44100591,-0.44100592,1.30803012,-1.30803015,0.02784021,-0.02784021,0.51112982,-0.51112983
-2.28414207,4.36395068,-4.36395081,0.00195678,-0.00195678,0.12922694,-0.12922694,0.22093094,-0.22093095,2.23657833,-2.23657841,0.45726054,-0.45726055,1.35261386,-1.35261390,0.02911265,-0.02911265,0.53751773,-0.53751775
-2.27813907,4.55570269,-4.55570282,0.00202395,-0.00202395,0.13014369,-0.13014369,0.23569244,-0.23569245,2.35188000,-2.35188008,0.47372286,-0.47372287,1.39770178,-1.39770181,0.03045698,-0.03045698,0.56406221,-0.56406223
-2.27213607,4.74654419,-4.74654432,0.00208945,-0.00208945,0.13093885,-0.13093885,0.25094513,-0.25094514,2.46596465,-2.46596473,0.49028755,-0.49028756,1.44294959,-1.44294962,0.03186550,-0.03186550,0.59051881,-0.59051882
-2.26613307,4.93444016,-4.93444028,0.00215273,-0.00215273,0.13161841,-0.13161841,0.26656291,-0.26656292,2.57752005,-2.57752012,0.50681734,-0.50681735,1.48792195,-1.48792199,0.03332678,-0.03332678,0.61661233,-0.61661234
-2.26013007,5.11712185,-5.11712196,0.00221318,-0.00221318,0.13218086,-0.13218086,0.28239714,-0.28239715,2.68514094,-2.68514100,0.52314208,-0.52314209,1.53209357,-1.53209360,0.03482554,-0.03482554,0.64204087,-0.64204088
-2.25412706,5.29212486,-5.29212497,0.00227011,-0.00227011,0.13261698,-0.13261698,0.29827877,-0.29827878,2.78735565,-2.78735571,0.53905975,-0.53905976,1.57485569,-1.57485572,0.03634271,-0.03634271,0.66648163,-0.66648164
-2.24812406,5.45684160,-5.45684170,0.00232279,-0.00232279,0.13291016,-0.13291016,0.31402144,-0.31402144,2.88265886,-2.88265892,0.55433946,-0.55433947,1.61552795,-1.61552798,0.03785570,-0.03785570,0.68959832,-0.68959833
-2.24212106,5.60858639,-5.60858648,0.00237040,-0.00237040,0.13303730,-0.13303730,0.32942558,-0.32942558,2.96954933,-2.96954938,0.56872635,-0.56872635,1.65337522,-1.65337525,0.03933883,-0.03933883,0.71104988,-0.71104988
-2.23611806,5.74467097,-5.74467105,0.00241214,-0.00241214,0.13297007,-0.13297007,0.34428338,-0.34428339,3.04657137,-3.04657141,0.58194834,-0.58194835,1.68762881,-1.68762883,0.04076402,-0.04076402,0.73050014,-0.73050014
-2.23011506,5.86248723,-5.86248729,0.00244714,-0.00244714,0.13267661,-0.13267661,0.35838438,-0.35838439,3.11235842,-3.11235845,0.59372446,-0.59372446,1.71751101,-1.71751103,0.04210157,-0.04210157,0.74762818,-0.74762819
-2.22411206,5.95959367,-5.95959371,0.00247459,-0.00247459,0.13212345,-0.13212345,0.37152144,-0.37152144,3.16567696,-3.16567698,0.60377431,-0.60377431,1.74226209,-1.74226211,0.04332111,-0.04332111,0.76213870,-0.76213870
-2.21810905,6.03380164,-6.03380167,0.00249371,-0.00249371,0.13127763,-0.13127763,0.38349696,-0.38349696,3.20546872,-3.20546873,0.61182847,-0.61182847,1.76116825,-1.76116826,0.04439265,-0.04439265,0.77377203,-0.77377203
-2.21210605,6.08325737,-6.08325738,0.00250382,-0.00250382,0.13010883,-0.13010883,0.39412891,-0.39412891,3.23088947,-3.23088947,0.61763911,-0.61763911,1.77358929,-1.77358930,0.04528768,-0.04528768,0.78231340,-0.78231339
-2.20610305,6.10651585,-6.10651585,0.00250433,-0.00250433,0.12859141,-0.12859141,0.40325653,-0.40325653,3.24134238,-3.24134237,0.62099045,-0.62099045,1.77898472,-1.77898472,0.04598023,-0.04598023,0.78760084,-0.78760083
-2.20010005,6.10260310,-6.10260308,0.00249485,-0.00249485,0.12670625,-0.12670625,0.41074536,-0.41074536,3.23650454,-3.23650452,0.62170849,-0.62170849,1.77693686,-1.77693686,0.04644790,-0.04644790,0.78953150,-0.78953149
-2.19409705,6.07106370,-6.07106366,0.00247517,-0.00247517,0.12444232,-0.12444232,0.41649143,-0.41649143,3.21634526,-3.21634523,0.61966956,-0.61966955,1.76717003,-1.76717003,0.04667283,-0.04667283,0.78806602,-0.78806601
-2.18809405,6.01199147,-6.01199142,0.00244528,-0.00244528,0.12179782,-0.12179782,0.42042437,-0.42042437,3.18113523,-3.18113519,0.61480717,-0.61480716,1.74956472,-1.74956471,0.04664243,-0.04664243,0.78323078,-0.78323077
-2.18209105,5.92604177,-5.92604169,0.00240546,-0.00240546,0.11878098,-0.11878098,0.42250947,-0.42250947,3.13144622,-3.13144617,0.60711695,-0.60711694,1.72416624,-1.72416623,0.04635002,-0.04635002,0.77511797,-0.77511796
-2.17608804,5.81442491,-5.81442482,0.00235623,-0.00235623,0.11541033,-0.11541033,0.42274839,-0.42274839,3.06814109,-3.06814103,0.59665930,-0.59665929,1.69118744,-1.69118742,0.04579520,-0.04579520,0.76388347,-0.76388345
-2.17008504,5.67888129,-5.67888119,0.00229840,-0.00229840,0.11171460,-0.11171460,0.42117878,-0.42117878,2.99235477,-2.99235471,0.58355967,-0.58355966,1.65100544,-1.65100542,0.04498400,-0.04498400,0.74974276,-0.74974274
-2.16408204,5.52163932,-5.52163921,0.00223309,-0.00223309,0.10773216,-0.10773216,0.41787271,-0.41787271,2.90546695,-2.90546688,0.56800650,-0.56800649,1.60415268,-1.60415266,0.04392884,-0.04392884,0.73296502,-0.73296501
-2.15807904,5.34535853,-5.34535841,0.00216168,-0.00216168,0.10351012,-0.10351011,0.41293415,-0.41293414,2.80906773,-2.80906766,0.55024687,-0.55024686,1.55130276,-1.55130273,0.04264820,-0.04264820,0.71386581,-0.71386579
-2.15207604,5.15306039,-5.15306026,0.00208582,-0.00208582,0.09910308,-0.09910308,0.40649555,-0.40649555,2.70491779,-2.70491772,0.53058011,-0.53058009,1.49325185,-1.49325182,0.04116611,-0.04116611,0.69279861,-0.69279859
-2.14607304,4.94805018,-4.94805005,0.00200744,-0.00200744,0.09457176,-0.09457175,0.39871391,-0.39871391,2.59490480,-2.59490472,0.50934971,-0.50934970,1.43089668,-1.43089665,0.03951147,-0.03951147,0.67014574,-0.67014572
-2.14007004,4.73383340,-4.73383326,0.00192868,-0.00192868,0.08998131,-0.08998130,0.38976633,-0.38976632,2.48099772,-2.48099765,0.48693391,-0.48693389,1.36521002,-1.36520998,0.03771721,-0.03771721,0.64630903,-0.64630902
-2.13406703,4.51402998,-4.51402984,0.00185190,-0.00185190,0.08539973,-0.08539973,0.37984547,-0.37984547,2.36520102,-2.36520094,0.46373530,-0.46373529,1.29721491,-1.29721488,0.03581932,-0.03581932,0.62170053,-0.62170051
-2.12806403,4.29228989,-4.29228976,0.00177964,-0.00177964,0.08089621,-0.08089620,0.36915507,-0.36915507,2.24951014,-2.24951006,0.44017011,-0.44017010,1.22795866,-1.22795863,0.03385583,-0.03385583,0.59673372,-0.59673370
-2.12206103,4.07221287,-4.07221274,0.00171455,-0.00171455,0.07653947,-0.07653946,0.35790560,-0.35790559,2.13586995,-2.13586987,0.41665739,-0.41665738,1.15848756,-1.15848752,0.03186579,-0.03186579,0.57181547,-0.57181545
-2.11605803,3.85727481,-3.85727469,0.00165942,-0.00165942,0.07239638,-0.07239638,0.34631033,-0.34631032,2.02613709,-2.02613703,0.39360861,-0.39360860,1.08982329,-1.08982325,0.02988824,-0.02988824,0.54733892,-0.54733890
-2.11005503,3.65076274,-3.65076262,0.00161705,-0.00161705,0.06853060,-0.06853060,0.33458187,-0.33458186,1.92204727,-1.92204721,0.37141806,-0.37141804,1.02294165,-1.02294162,0.02796124,-0.02796124,0.52367740,-0.52367739
-2.10405203,3.45571942,-3.45571931,0.00159032,-0.00159032,0.06500145,-0.06500145,0.32292918,-0.32292918,1.82518780,-1.82518774,0.35045416,-0.35045415,0.95875421,-0.95875418,0.02612095,-0.02612095,0.50117950,-0.50117949
-2.09804902,3.27489829,-3.27489819,0.00158203,-0.00158203,0.06186295,-0.06186294,0.31155513,-0.31155513,1.73697572,-1.73697567,0.33105218,-0.33105217,0.89809304,-0.89809301,0.02440094,-0.02440094,0.48016514,-0.48016512
-2.09204602,3.11072871,-3.11072862,0.00159495,-0.00159495,0.05916302,-0.05916302,0.30065447,-0.30065447,1.65864130,-1.65864125,0.31350812,-0.31350811,0.84169882,-0.84169879,0.02283146,-0.02283146,0.46092265,-0.46092264
-2.08604302,2.96529080,-2.96529073,0.00163173,-0.00163173,0.05694289,-0.05694288,0.29041223,-0.29041223,1.59121652,-1.59121648,0.29807409,-0.29807408,0.79021216,-0.79021213,0.02143898,-0.02143898,0.44370675,-0.44370673
-2.08004002,2.84029921,-2.84029914,0.00169489,-0.00169489,0.05523659,-0.05523659,0.28100238,-0.28100238,1.53552800,-1.53552797,0.28495506,-0.28495505,0.74416796,-0.74416794,0.02024581,-0.02024581,0.42873704,-0.42873703
