energy_ev,total_up,Ge_p_up,Ge_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-4.75737869,2.66138296,0.68380171,0.00000000,1.86184471,1.11371083,0.91475283,0.00000000
-4.75137569,2.56191300,0.65663757,0.00000000,1.76075665,1.07042805,0.88366106,0.00000000
-4.74537269,2.45561036,0.62854386,0.00000000,1.65800927,1.02456779,0.84944013,0.00000000
-4.73936968,2.34382361,0.59981268,0.00000000,1.55493616,0.97671272,0.81255713,0.00000000
-4.73336668,2.22796517,0.57074674,0.00000000,1.45284942,0.92746112,0.77351305,0.00000000
-4.72736368,2.10948779,0.54165750,0.00000000,1.35301980,0.87741806,0.73283192,0.00000000
-4.72136068,1.98986056,0.51286271,0.00000000,1.25665825,0.82718674,0.69104965,0.00000000
-4.71535768,1.87054470,0.48468339,0.00000000,1.16489917,0.77736005,0.64870307,0.00000000
-4.70935468,1.75296951,0.45744008,0.00000000,1.07878530,0.72851230,0.60631918,0.00000000
-4.70335168,1.63850882,0.43144841,0.00000000,0.99925457,0.68119120,0.56440511,0.00000000
-4.69734867,1.52845819,0.40701397,0.00000000,0.92712864,0.63591020,0.52343875,0.00000000
-4.69134567,1.42401339,0.38442668,0.00000000,0.86310319,0.59314098,0.48386053,0.00000000
-4.68534267,1.32625033,0.36395475,0.00000000,0.80773994,0.55330657,0.44606613,0.00000000
-4.67933967,1.23610695,0.34583835,0.00000000,0.76146019,0.51677489,0.41040064,0.00000000
-4.67333667,1.15436751,0.33028346,0.00000000,0.72453998,0.48385300,0.37715388,0.00000000
-4.66733367,1.08164953,0.31745584,0.00000000,0.69710679,0.45478224,0.34655725,0.00000000
-4.66133067,1.01839394,0.30747575,0.00000000,0.67913789,0.42973445,0.31878182,0.00000000
-4.65532766,0.96485875,0.30041339,0.00000000,0.67046051,0.40880938,0.29393802,0.00000000
-4.64932466,0.92111659,0.29628558,0.00000000,0.67075402,0.39203364,0.27207650,0.00000000
-4.64332166,0.88705643,0.29505383,0.00000000,0.67955438,0.37936124,0.25319050,0.00000000
-4.63731866,0.86238975,0.29662401,0.00000000,0.69626126,0.37067597,0.23721933,0.00000000
-4.63131566,0.84666123,0.30084781,0.00000000,0.72014808,0.36579571,0.22405313,0.00000000
-4.62531266,0.83926410,0.30752623,0.00000000,0.75037534,0.36447870,0.21353865,0.00000000
-4.61930965,0.83945995,0.31641490,0.00000000,0.78600733,0.36643186,0.20548602,0.00000000
-4.61330665,0.84640287,0.32723144,0.00000000,0.82603250,0.37132093,0.19967629,0.00000000
-4.60730365,0.85916743,0.33966456,0.00000000,0.86938733,0.37878251,0.19586973,0.00000000
-4.60130065,0.87678002,0.35338479,0.00000000,0.91498341,0.38843746,0.19381457,0.00000000
-4.59529765,0.89825271,0.36805652,0.00000000,0.96173743,0.39990560,0.19325605,0.00000000
-4.58929465,0.92261883,0.38335094,0.00000000,1.00860323,0.41282108,0.19394562,0.00000000
-4.58329165,0.94896918,0.39895943,0.00000000,1.05460507,0.42684809,0.19565001,0.00000000
-4.57728864,0.97648764,0.41460691,0.00000000,1.09887109,0.44169621,0.19815993,0.00000000
-4.57128564,1.00448501,0.43006461,0.00000000,1.14066559,0.45713494,0.20129818,0.00000000
-4.56528264,1.03242973,0.44516164,0.00000000,1.17941888,0.47300670,0.20492692,0.00000000
-4.55927964,1.05997421,0.45979482,0.00000000,1.21475326,0.48923778,0.20895379,0.00000000
-4.55327664,1.08697552,0.47393641,0.00000000,1.24650383,0.50584655,0.21333669,0.00000000
-4.54727364,1.11350934,0.48763903,0.00000000,1.27473285,0.52294861,0.21808700,0.00000000
-4.54127064,1.13987628,0.50103765,0.00000000,1.29973666,0.54075830,0.22327095,0.00000000
-4.53526763,1.16659990,0.51434834,0.00000000,1.32204439,0.55958637,0.22900912,0.00000000
-4.52926463,1.19441593,0.52786364,0.00000000,1.34240789,0.57983357,0.23547379,0.00000000
-4.52326163,1.22425262,0.54194463,0.00000000,1.36178280,0.60198032,0.24288430,0.00000000
-4.51725863,1.25720258,0.55700990,0.00000000,1.38130109,0.62657237,0.25150015,0.00000000
-4.51125563,1.29448640,0.57352165,0.00000000,1.40223550,0.65420298,0.26161221,0.00000000
-4.50525263,1.33740919,0.59196946,0.00000000,1.42595700,0.68549186,0.27353197,0.00000000
-4.49924962,1.38731116,0.61285220,0.00000000,1.45388640,0.72106175,0.28757925,0.00000000
-4.49324662,1.44551372,0.63665873,0.00000000,1.48744189,0.76151307,0.30406848,0.00000000
-4.48724362,1.51326280,0.66384813,0.00000000,1.52798410,0.80739763,0.32329422,0.00000000
-4.48124062,1.59167145,0.69483004,0.00000000,1.57676066,0.85919234,0.34551607,0.00000000
-4.47523762,1.68166360,0.72994594,0.00000000,1.63485231,0.91727363,0.37094379,0.00000000
-4.46923462,1.78392121,0.76945203,0.00000000,1.70312258,0.98189385,0.39972299,0.00000000
-4.46323162,1.89883693,0.81350426,0.00000000,1.78217294,1.05316028,0.43192207,0.00000000
-4.45722861,2.02647415,0.86214618,0.00000000,1.87230514,1.13101780,0.46752109,0.00000000
-4.45122561,2.16653658,0.91529992,0.00000000,1.97349261,1.21523608,0.50640299,0.00000000
-4.44522261,2.31834866,0.97276086,0.00000000,2.08536185,1.30540168,0.54834784,0.00000000
-4.43921961,2.48084849,1.03419602,0.00000000,2.20718518,1.40091606,0.59303060,0.00000000
-4.43321661,2.65259391,1.09914652,0.00000000,2.33788523,1.50099939,0.64002263,0.00000000
-4.42721361,2.83178252,1.16703391,0.00000000,2.47605165,1.60470084,0.68879730,0.00000000
-4.42121061,3.01628549,1.23717047,0.00000000,2.61996955,1.71091497,0.73873980,0.00000000
-4.41520760,3.20369476,1.30877316,0.00000000,2.76765946,1.81840420,0.78916087,0.00000000
-4.40920460,3.39138254,1.38098092,0.00000000,2.91692743,1.92582691,0.83931448,0.00000000
-4.40320160,3.57657162,1.45287488,0.00000000,3.06542404,2.03177043,0.88841865,0.00000000
-4.39719860,3.75641423,1.52350108,0.00000000,3.21071040,2.13478810,0.93567903,0.00000000
-4.39119560,3.92807708,1.59189486,0.00000000,3.35032906,2.23343919,0.98031429,0.00000000
-4.38519260,4.08882951,1.65710650,0.00000000,3.48187740,2.32633062,1.02158241,0.00000000
-4.37918959,4.23613150,1.71822711,0.00000000,3.60308089,2.41215884,1.05880677,0.00000000
-4.37318659,4.36771826,1.77441410,0.00000000,3.71186360,2.48975046,1.09140110,0.00000000
-4.36718359,4.48167789,1.82491541,0.00000000,3.80641330,2.55810007,1.11889195,0.00000000
-4.36118059,4.57651878,1.86909144,0.00000000,3.88523864,2.61640370,1.14093789,0.00000000
-4.35517759,4.65122393,1.90643420,0.00000000,3.94721616,2.66408636,1.15734437,0.00000000
-4.34917459,4.70528941,1.93658248,0.00000000,3.99162516,2.70082259,1.16807346,0.00000000
-4.34317159,4.73874520,1.95933281,0.00000000,4.01816905,2.72654860,1.17324806,0.00000000
-4.33716858,4.75215684,1.97464526,0.00000000,4.02698220,2.74146554,1.17315004,0.00000000
-4.33116558,4.74660770,1.98264394,0.00000000,4.01862181,2.74603324,1.16821246,0.00000000
-4.32516258,4.72366188,1.98361195,0.00000000,3.99404525,2.74095441,1.15900588,0.00000000
-4.31915958,4.68530905,1.97798066,0.00000000,3.95457355,2.72714964,1.14621939,0.00000000
-4.31315658,4.63389310,1.96631387,0.00000000,3.90184256,2.70572406,1.13063692,0.00000000
-4.30715358,4.57202740,1.94928703,0.00000000,3.83774368,2.67792665,1.11310984,0.00000000
