energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.26163082,3.32135393,0.03018246,0.05198954,0.57709225,0.81045686,0.04296613,2.03988267,0.59767305,0.08130823
-5.25562781,3.40891701,0.03081482,0.05302761,0.60425627,0.82833428,0.04359080,2.09648230,0.61336969,0.08441678
-5.24962481,3.49536171,0.03141389,0.05405249,0.63346832,0.84477755,0.04405079,2.15271116,0.62849909,0.08784445
-5.24362181,3.58142670,0.03197428,0.05506946,0.66500189,0.85990941,0.04434609,2.20905995,0.64323746,0.09160817
-5.23761881,3.66805803,0.03249283,0.05608565,0.69913090,0.87392854,0.04448299,2.26614492,0.65780291,0.09572301
-5.23161581,3.75638830,0.03296905,0.05710986,0.73611789,0.88710827,0.04447458,2.32469364,0.67244924,0.10020156
-5.22561281,3.84770376,0.03340553,0.05815205,0.77620081,0.89979155,0.04434097,2.38552338,0.68745776,0.10505311
-5.21960980,3.94340010,0.03380810,0.05922282,0.81957879,0.91238253,0.04410922,2.44951263,0.70312726,0.11028262
-5.21360680,4.04492858,0.03418589,0.06033261,0.86639763,0.92533473,0.04381304,2.51756691,0.71976259,0.11588971
-5.20760380,4.15373483,0.03455116,0.06149098,0.91673568,0.93913628,0.04349226,2.59058024,0.73766234,0.12186747
-5.20160080,4.27119308,0.03491900,0.06270568,0.97059106,0.95429276,0.04319197,2.66939407,0.75710610,0.12820139
-5.19559780,4.39853886,0.03530681,0.06398190,1.02787078,0.97130834,0.04296143,2.75475555,0.77834194,0.13486846
-5.18959480,4.53680341,0.03573364,0.06532149,1.08838277,0.99066583,0.04285285,2.84727712,0.80157460,0.14183639
-5.18359180,4.68675302,0.03621945,0.06672233,1.15183120,1.01280668,0.04291985,2.94739948,0.82695502,0.14906317
-5.17758879,4.84883621,0.03678416,0.06817792,1.21781568,1.03811152,0.04321590,3.05535952,0.85457161,0.15649708
-5.17158579,5.02314122,0.03744676,0.06967714,1.28583462,1.06688209,0.04379262,3.17116500,0.88444361,0.16407698
-5.16558279,5.20936586,0.03822434,0.07120424,1.35529271,1.09932541,0.04469803,3.29457688,0.91651695,0.17173317
-5.15957979,5.40680094,0.03913118,0.07273915,1.42551246,1.13554057,0.04597483,3.42510023,0.95066256,0.17938859
-5.15357679,5.61432807,0.04017788,0.07425795,1.49574927,1.17550893,0.04765873,3.56198404,0.98667727,0.18696048
-5.14757379,5.83043155,0.04137064,0.07573360,1.56520949,1.21908789,0.04977694,3.70422974,1.02428721,0.19436240
-5.14157079,6.05322388,0.04271068,0.07713687,1.63307068,1.26600863,0.05234679,3.85060805,1.06315343,0.20150645
-5.13556778,6.28048344,0.04419385,0.07843739,1.69850311,1.31587784,0.05537461,3.99968326,1.10287953,0.20830573
-5.12956478,6.50970282,0.04581046,0.07960483,1.76069170,1.36818346,0.05885489,4.14984395,1.14302083,0.21467677
-5.12356178,6.73814571,0.04754526,0.08061004,1.81885717,1.42230431,0.06276972,4.29933882,1.18309488,0.22054194
-5.11755878,6.96291025,0.04937777,0.08142625,1.87227589,1.47752324,0.06708864,4.44631631,1.22259271,0.22583166
-5.11155578,7.18099659,0.05128267,0.08203012,1.92029734,1.53304350,0.07176884,4.58886677,1.26099060,0.23048637
-5.10555278,7.38937670,0.05323056,0.08240270,1.96235877,1.58800789,0.07675571,4.72506573,1.29776196,0.23445801
-5.09954977,7.58506427,0.05518872,0.08253016,1.99799658,1.64152003,0.08198386,4.85301727,1.33238894,0.23771125
-5.09354677,7.76518316,0.05712215,0.08240439,2.02685435,1.69266728,0.08737844,4.97089634,1.36437374,0.24022410
-5.08754377,7.92703265,0.05899460,0.08202331,2.04868733,1.74054443,0.09285682,5.07698919,1.39324918,0.24198814
-5.08154077,8.06814830,0.06076975,0.08139099,2.06336379,1.78427775,0.09833062,5.16973109,1.41858847,0.24300829
-5.07553777,8.18635725,0.06241228,0.08051755,2.07086342,1.82304828,0.10370788,5.24774072,1.44001416,0.24330214
-5.06953477,8.27982678,0.06388901,0.07941877,2.07127326,1.85611399,0.10889544,5.30985060,1.45720592,0.24289897
-5.06353177,8.34710541,0.06516986,0.07811563,2.06478162,1.88282978,0.11380146,5.35513294,1.46990730,0.24183843
-5.05752876,8.38715545,0.06622875,0.07663363,2.05167050,1.90266487,0.11833780,5.38292047,1.47793115,0.24016909
-5.05152576,8.39937631,0.06704425,0.07500194,2.03230681,1.91521675,0.12242243,5.39282168,1.48116374,0.23794675
-5.04552276,8.38361768,0.06760013,0.07325255,2.00713286,1.92022133,0.12598154,5.38472981,1.47956735,0.23523273
-5.03951976,8.34018203,0.06788565,0.07141929,1.97665630,1.91755885,0.12895147,5.35882538,1.47318121,0.23209217
-5.03351676,8.26981577,0.06789566,0.06953682,1.94143962,1.90725524,0.13128023,5.31557155,1.46212069,0.22859233
-5.02751376,8.17368896,0.06763047,0.06763968,1.90208927,1.88947898,0.13292869,5.25570242,1.44657461,0.22480092
-5.02151076,8.05336352,0.06709554,0.06576129,1.85924439,1.86453349,0.13387125,5.18020388,1.42680060,0.22078461
-5.01550775,7.91075053,0.06630104,0.06393306,1.81356503,1.83284537,0.13409615,5.09028751,1.40311856,0.21660756
-5.00950475,7.74805742,0.06526121,0.06218349,1.76571995,1.79494906,0.13360527,4.98735793,1.37590231,0.21233015
-5.00350175,7.56772679,0.06399369,0.06053745,1.71637376,1.75146848,0.13241358,4.87297448,1.34556950,0.20800781
-4.99749875,7.37236860,0.06251872,0.05901552,1.66617370,1.70309661,0.13054811,4.74880857,1.31257028,0.20368999
-4.99149575,7.16468835,0.06085838,0.05763339,1.61573615,1.65057372,0.12804671,4.61659808,1.27737494,0.19941934
-4.98549275,6.94741418,0.05903586,0.05640152,1.56563314,1.59466544,0.12495654,4.47810081,1.24046113,0.19523105
-4.97948974,6.72322572,0.05707468,0.05532484,1.51637941,1.53614154,0.12133232,4.33504881,1.20230115,0.19115240
-4.97348674,6.49468824,0.05499816,0.05440266,1.46842036,1.47575630,0.11723458,4.18910578,1.16334990,0.18720261
-4.96748374,6.26419491,0.05282884,0.05362875,1.42212171,1.41423140,0.11272785,4.04182956,1.12403413,0.18339294
-4.96148074,6.03392007,0.05058808,0.05299156,1.37776127,1.35224208,0.10787893,3.89464145,1.08474354,0.17972713
-4.95547774,5.80578582,0.04829580,0.05247468,1.33552357,1.29040682,0.10275527,3.74880406,1.04582415,0.17620211
-4.94947474,5.58144340,0.04597032,0.05205739,1.29549772,1.22928113,0.09742346,3.60540864,1.00757438,0.17280918
-4.94347174,5.36227046,0.04362828,0.05171545,1.25767896,1.16935534,0.09194803,3.46537261,0.97024405,0.16953537
-4.93746873,5.14938377,0.04128467,0.05142196,1.22197403,1.11105630,0.08639036,3.32944729,0.93403631,0.16636528
-4.93146573,4.94366682,0.03895299,0.05114839,1.18821034,1.05475261,0.08080789,3.19823521,0.89911244,0.16328301
-4.92546273,4.74581007,0.03664533,0.05086564,1.15614869,1.00076280,0.07525348,3.07221584,0.86559916,0.16027442
-4.91945973,4.55636148,0.03437262,0.05054515,1.12549900,0.94936576,0.06977499,2.95177813,0.83359799,0.15732941
-4.91345673,4.37578383,0.03214482,0.05016003,1.09593846,0.90081264,0.06441509,2.83725764,0.80319613,0.15444422
-4.90745373,4.20451515,0.02997105,0.04968613,1.06713108,0.85533915,0.05921118,2.72897570,0.77447802,0.15162359
-4.90145073,4.04302807,0.02785982,0.04910293,1.03874783,0.81317758,0.05419540,2.62727819,0.74753683,0.14888262
-4.89544772,3.89188413,0.02581912,0.04839444,1.01048611,0.77456741,0.04939480,2.53257089,0.72248511,0.14624832
-4.88944472,3.75177907,0.02385649,0.04754977,0.98208774,0.73976390,0.04483153,2.44534904,0.69946376,0.14376051
-4.88344172,3.62357556,0.02197908,0.04656355,0.95335429,0.70904376,0.04052312,2.36621866,0.67864860,0.14147227
-4.87743872,3.50832068,0.02019363,0.04543619,0.92415904,0.68270757,0.03648275,2.29590772,0.66025396,0.13944948
-4.87143572,3.40724584,0.01850642,0.04417372,0.89445480,0.66107833,0.03271954,2.23526562,0.64453281,0.13776980
-4.86543272,3.32174822,0.01692321,0.04278762,0.86427740,0.64449617,0.02923889,2.18525039,0.63177314,0.13652066
-4.85942971,3.25335337,0.01544911,0.04129423,0.83374431,0.63330916,0.02604271,2.14690320,0.62229063,0.13579666
-4.85342671,3.20366003,0.01408846,0.03971405,0.80304887,0.62786043,0.02312982,2.12131091,0.61641752,0.13569615
-4.84742371,3.17426901,0.01284475,0.03807092,0.77245016,0.62847217,0.02049614,2.10955781,0.61448830,0.13631722
-4.84142071,3.16669895,0.01172045,0.03639097,0.74225934,0.63542692,0.01813505,2.11266847,0.61682259,0.13775324
-4.83541771,3.18229287,0.01071695,0.03470159,0.71282300,0.64894728,0.01603761,2.13154432,0.62370601,0.14008806
-4.82941471,3.22211978,0.00983441,0.03303030,0.68450462,0.66917475,0.01419292,2.16689668,0.63536995,0.14339113
-4.82341171,3.28687634,0.00907176,0.03140376,0.65766505,0.69614879,0.01258830,2.21917993,0.65197119,0.14771273
-4.81740870,3.37679393,0.00842658,0.02984670,0.63264304,0.72978740,0.01120965,2.28852812,0.67357248,0.15307954
-4.81140570,3.49155625,0.00789517,0.02838112,0.60973692,0.76987018,0.01004167,2.37469875,0.70012524,0.15949082
-4.80540270,3.63023265,0.00747250,0.02702551,0.58918829,0.81602512,0.00906814,2.47702727,0.73145524,0.16691538
-4.79939970,3.79123182,0.00715228,0.02579436,0.57116856,0.86772005,0.00827220,2.59439542,0.76725253,0.17528956
-4.79339670,3.97227960,0.00692704,0.02469781,0.55576899,0.92425970,0.00763661,2.72521606,0.80706613,0.18451644
-4.78739370,4.17042397,0.00678822,0.02374150,0.54299463,0.98478901,0.00714396,2.86743668,0.85030443,0.19446628
-4.78139070,4.38206900,0.00672630,0.02292667,0.53276254,1.04830311,0.00677700,3.01856273,0.89624142,0.20497839
-4.77538769,4.60303800,0.00673098,0.02225038,0.52490414,1.11366412,0.00651878,3.17570114,0.94402914,0.21586441
-4.76938469,4.82866522,0.00679135,0.02170600,0.51917164,1.17962450,0.00635294,3.33562348,0.99271596,0.22691290
-4.76338169,5.05391337,0.00689604,0.02128375,0.51524807,1.24485653,0.00626390,3.49484696,1.04127049,0.23789513
-4.75737869,5.27351346,0.00703352,0.02097140,0.51276051,1.30798690,0.00623703,3.64973090,1.08861005,0.24857189
-4.75137569,5.48212162,0.00719226,0.02075503,0.51129565,1.36763542,0.00625885,3.79658501,1.13363305,0.25870115
-4.74537269,5.67448699,0.00736097,0.02061982,0.51041708,1.42245617,0.00631717,3.93178535,1.17525371,0.26804612
-4.73936968,5.84562367,0.00752885,0.02055088,0.50968333,1.47117968,0.00640123,4.05189323,1.21243791,0.27638354
-4.73336668,5.99097941,0.00768580,0.02053392,0.50866598,1.51265420,0.00650177,4.15377189,1.24423855,0.28351166
-4.72736368,6.10659356,0.00782262,0.02055598,0.50696684,1.54588434,0.00661111,4.23469590,1.26982894,0.28925782
-4.72136068,6.18923731,0.00793119,0.02060593,0.50423358,1.57006528,0.00672319,4.29244829,1.28853259,0.29348499
-4.71535768,6.23652964,0.00800467,0.02067492,0.50017320,1.58461108,0.00683355,4.32540104,1.29984824,0.29609719
-4.70935468,6.24702376,0.00803756,0.02075663,0.49456270,1.58917558,0.00693928,4.33257512,1.30346873,0.29704348
-4.70335168,6.22026004,0.00802584,0.02084738,0.48725674,1.58366502,0.00703893,4.31367738,1.29929307,0.29632021
-4.69734867,6.15678300,0.00796698,0.02094604,0.47819195,1.56824173,0.00713240,4.26911259,1.28743090,0.29397159
-4.69134567,6.05812172,0.00785996,0.02105388,0.46738809,1.54331865,0.00722075,4.19997011,1.26819940,0.29008850
-4.68534267,5.92673473,0.00770522,0.02117418,0.45494597,1.50954492,0.00730602,4.10798599,1.24211251,0.28480547
-4.67933967,5.76592217,0.00750456,0.02131179,0.44104257,1.46778326,0.00739101,3.99548226,1.20986323,0.27829615
-4.67333667,5.57970954,0.00726104,0.02147262,0.42592374,1.41908007,0.00747901,3.86528651,1.17229971,0.27076735
-4.66733367,5.37270846,0.00697883,0.02166300,0.40989500,1.36462975,0.00757356,3.72063547,1.13039620,0.26245198
-4.66133067,5.14996111,0.00666301,0.02188913,0.39331097,1.30573472,0.00767822,3.56506711,1.08522030,0.25360119
-4.65532766,4.91677527,0.00631940,0.02215652,0.37656415,1.24376296,0.00779628,3.40230614,1.03789790,0.24447609
-4.64932466,4.67855735,0.00595431,0.02246943,0.36007351,1.18010491,0.00793055,3.23614792,0.98957727,0.23533928
-4.64332166,4.44065033,0.00557441,0.02283050,0.34427361,1.11613146,0.00808321,3.07034570,0.94139391,0.22644678
