energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Zn_p_up,Zn_d_up
-5.57978989,3.81192619,0.15788577,1.54300112,0.19978503,0.00058621,1.00485480,0.41844055
-5.57378689,3.85619342,0.16100154,1.56225280,0.20671607,0.00059148,1.02542689,0.41742247
-5.56778389,3.90132559,0.16409979,1.58203084,0.21380201,0.00059628,1.04671509,0.41665836
-5.56178089,3.94707971,0.16718618,1.60220878,0.22095727,0.00060061,1.06854575,0.41619314
-5.55577789,3.99308594,0.17026823,1.62261495,0.22808729,0.00060441,1.09070027,0.41605417
-5.54977489,4.03886243,0.17335565,1.64303868,0.23509168,0.00060764,1.11292155,0.41625092
-5.54377189,4.08383438,0.17646069,1.66323750,0.24186759,0.00061022,1.13492170,0.41677522
-5.53776888,4.12735646,0.17959829,1.68294518,0.24831333,0.00061207,1.15639059,0.41760191
-5.53176588,4.16873740,0.18278609,1.70187999,0.25433184,0.00061310,1.17700499,0.41869002
-5.52576288,4.20726557,0.18604424,1.71975312,0.25983409,0.00061321,1.19643776,0.41998427
-5.51975988,4.24223430,0.18939500,1.73627676,0.26474205,0.00061232,1.21436692,0.42141687
-5.51375688,4.27296590,0.19286212,1.75117163,0.26899125,0.00061035,1.23048404,0.42290965
-5.50775388,4.29883338,0.19647001,1.76417365,0.27253263,0.00060724,1.24450192,0.42437627
-5.50175088,4.31927884,0.20024272,1.77503969,0.27533384,0.00060295,1.25616103,0.42572455
-5.49574787,4.33382822,0.20420277,1.78355213,0.27737970,0.00059746,1.26523490,0.42685889
-5.48974487,4.34210174,0.20836985,1.78952236,0.27867198,0.00059078,1.27153403,0.42768262
-5.48374187,4.34382001,0.21275953,1.79279299,0.27922845,0.00058293,1.27490857,0.42810023
-5.47773887,4.33880591,0.21738189,1.79323904,0.27908133,0.00057399,1.27524966,0.42801957
-5.47173587,4.32698249,0.22224035,1.79076815,0.27827516,0.00056404,1.27248960,0.42735382
-5.46573287,4.30836750,0.22733060,1.78531987,0.27686429,0.00055319,1.26660095,0.42602336
-5.45972986,4.28306499,0.23263977,1.77686433,0.27491011,0.00054158,1.25759484,0.42395733
-5.45372686,4.25125488,0.23814590,1.76540040,0.27247816,0.00052936,1.24551851,0.42109512
-5.44772386,4.21318124,0.24381774,1.75095351,0.26963530,0.00051669,1.23045251,0.41738751
-5.44172086,4.16913988,0.24961489,1.73357335,0.26644704,0.00050374,1.21250751,0.41279770
-5.43571786,4.11946609,0.25548835,1.71333154,0.26297522,0.00049068,1.19182105,0.40730206
-5.42971486,4.06452307,0.26138131,1.69031939,0.25927610,0.00047767,1.16855430,0.40089060
-5.42371186,4.00469140,0.26723040,1.66464590,0.25539891,0.00046488,1.14288888,0.39356728
-5.41770885,3.94035998,0.27296707,1.63643589,0.25138494,0.00045245,1.11502389,0.38535006
-5.41170585,3.87191860,0.27851924,1.60582841,0.24726719,0.00044050,1.08517302,0.37627060
-5.40570285,3.79975202,0.28381298,1.57297533,0.24307042,0.00042914,1.05356191,0.36637382
-5.39969985,3.72423567,0.28877433,1.53804005,0.23881180,0.00041845,1.02042557,0.35571708
-5.39369685,3.64573271,0.29333102,1.50119636,0.23450173,0.00040848,0.98600581,0.34436922
-5.38769385,3.56459226,0.29741398,1.46262729,0.23014513,0.00039926,0.95054877,0.33240925
-5.38169085,3.48114850,0.30095888,1.42252392,0.22574271,0.00039078,0.91430232,0.31992485
-5.37568784,3.39572057,0.30390726,1.38108417,0.22129244,0.00038304,0.87751346,0.30701074
-5.36968484,3.30861299,0.30620749,1.33851145,0.21679093,0.00037597,0.84042563,0.29376676
-5.36368184,3.22011648,0.30781555,1.29501331,0.21223468,0.00036952,0.80327594,0.28029600
-5.35767884,3.13050910,0.30869543,1.25079995,0.20762115,0.00036359,0.76629251,0.26670282
-5.35167584,3.04005786,0.30881950,1.20608281,0.20294962,0.00035808,0.72969182,0.25309087
-5.34567284,2.94902053,0.30816853,1.16107311,0.19822175,0.00035289,0.69367630,0.23956130
-5.33966983,2.85764801,0.30673177,1.11598063,0.19344189,0.00034789,0.65843224,0.22621099
-5.33366683,2.76618708,0.30450678,1.07101260,0.18861710,0.00034297,0.62412804,0.21313113
-5.32766383,2.67488376,0.30149933,1.02637284,0.18375702,0.00033801,0.59091302,0.20040594
-5.32166083,2.58398701,0.29772323,0.98226111,0.17887343,0.00033291,0.55891683,0.18811176
-5.31565783,2.49375289,0.29320017,0.93887282,0.17397975,0.00032756,0.52824935,0.17631642
-5.30965483,2.40444896,0.28795959,0.89639887,0.16909043,0.00032187,0.49900130,0.16507891
-5.30365183,2.31635855,0.28203846,0.85502566,0.16422029,0.00031579,0.47124536,0.15444933
-5.29764882,2.22978477,0.27548112,0.81493517,0.15938387,0.00030925,0.44503777,0.14446913
-5.29164582,2.14505376,0.26833905,0.77630498,0.15459481,0.00030224,0.42042032,0.13517155
-5.28564282,2.06251687,0.26067046,0.73930804,0.14986534,0.00029474,0.39742250,0.12658218
-5.27963982,1.98255131,0.25253989,0.70411218,0.14520587,0.00028677,0.37606373,0.11871966
-5.27363682,1.90555899,0.24401755,0.67087908,0.14062471,0.00027836,0.35635550,0.11159635
-5.26763382,1.83196328,0.23517861,0.63976273,0.13612788,0.00026958,0.33830318,0.10521903
-5.26163082,1.76220349,0.22610222,0.61090729,0.13171912,0.00026049,0.32190749,0.09958941
-5.25562781,1.69672703,0.21687052,0.58444424,0.12739998,0.00025120,0.30716539,0.09470462
-5.24962481,1.63597943,0.20756740,0.56048903,0.12317004,0.00024180,0.29407044,0.09055748
-5.24362181,1.58039242,0.19827733,0.53913723,0.11902724,0.00023240,0.28261259,0.08713655
-5.23761881,1.53037058,0.18908411,0.52046037,0.11496827,0.00022313,0.27277730,0.08442612
-5.23161581,1.48627697,0.18006965,0.50450166,0.11098904,0.00021411,0.26454436,0.08240597
-5.22561281,1.44841863,0.17131299,0.49127200,0.10708514,0.00020545,0.25788619,0.08105105
-5.21960980,1.41703251,0.16288934,0.48074633,0.10325244,0.00019727,0.25276608,0.08033113
-5.21360680,1.39227274,0.15486943,0.47286085,0.09948746,0.00018967,0.24913634,0.08021043
-5.20760380,1.37419998,0.14731916,0.46751130,0.09578794,0.00018274,0.24693665,0.08064733
-5.20160080,1.36277358,0.14029939,0.46455255,0.09215319,0.00017655,0.24609284,0.08159420
-5.19559780,1.35784718,0.13386615,0.46379977,0.08858445,0.00017117,0.24651611,0.08299744
-5.18959480,1.35916826,0.12807093,0.46503123,0.08508512,0.00016662,0.24810300,0.08479778
-5.18359180,1.36638184,0.12296129,0.46799288,0.08166089,0.00016293,0.25073616,0.08693077
-5.17758879,1.37903848,0.11858153,0.47240460,0.07831982,0.00016010,0.25428582,0.08932767
-5.17158579,1.39660638,0.11497335,0.47796796,0.07507217,0.00015811,0.25861217,0.09191650
-5.16558279,1.41848727,0.11217653,0.48437525,0.07193032,0.00015693,0.26356844,0.09462350
-5.15957979,1.44403527,0.11022943,0.49131945,0.06890838,0.00015650,0.26900456,0.09737463
-5.15357679,1.47257814,0.10916920,0.49850467,0.06602184,0.00015678,0.27477126,0.10009736
-5.14757379,1.50343977,0.10903176,0.50565667,0.06328711,0.00015768,0.28072440,0.10272250
-5.14157079,1.53596282,0.10985128,0.51253280,0.06072098,0.00015916,0.28672926,0.10518596
-5.13556778,1.56953053,0.11165936,0.51893099,0.05834010,0.00016112,0.29266454,0.10743047
-5.12956478,1.60358624,0.11448365,0.52469729,0.05616039,0.00016352,0.29842592,0.10940713
-5.12356178,1.63764996,0.11834618,0.52973144,0.05419647,0.00016629,0.30392877,0.11107660
-5.11755878,1.67133070,0.12326127,0.53399023,0.05246119,0.00016939,0.30911014,0.11241008
-5.11155578,1.70433418,0.12923320,0.53748838,0.05096514,0.00017279,0.31392953,0.11338974
-5.10555278,1.73646526,0.13625374,0.54029689,0.04971627,0.00017646,0.31836874,0.11400888
-5.09954977,1.76762502,0.14429968,0.54253878,0.04871953,0.00018040,0.32243051,0.11427152
-5.09354677,1.79780267,0.15333053,0.54438246,0.04797673,0.00018464,0.32613626,0.11419171
-5.08754377,1.82706265,0.16328656,0.54603299,0.04748637,0.00018918,0.32952287,0.11379236
-5.08154077,1.85552783,0.17408735,0.54772163,0.04724361,0.00019407,0.33263882,0.11310378
-5.07553777,1.88335950,0.18563105,0.54969410,0.04724031,0.00019937,0.33553992,0.11216201
-5.06953477,1.91073568,0.19779431,0.55219822,0.04746523,0.00020511,0.33828476,0.11100701
-5.06353177,1.93782867,0.21043333,0.55547128,0.04790416,0.00021137,0.34093034,0.10968069
-5.05752876,1.96478339,0.22338568,0.55972802,0.04854027,0.00021819,0.34352806,0.10822518
-5.05152576,1.99169773,0.23647319,0.56514950,0.04935435,0.00022561,0.34612026,0.10668100
-5.04552276,2.01860601,0.24950581,0.57187355,0.05032522,0.00023366,0.34873763,0.10508568
-5.03951976,2.04546657,0.26228621,0.57998706,0.05143012,0.00024237,0.35139752,0.10347246
-5.03351676,2.07215428,0.27461516,0.58952067,0.05264506,0.00025172,0.35410338,0.10186947
-5.02751376,2.09845830,0.28629738,0.60044581,0.05394533,0.00026168,0.35684520,0.10029916
-5.02151076,2.12408543,0.29714764,0.61267445,0.05530586,0.00027219,0.35960100,0.09877816
-5.01550775,2.14866868,0.30699686,0.62606138,0.05670175,0.00028317,0.36233919,0.09731744
-5.00950475,2.17178078,0.31569801,0.64040898,0.05810870,0.00029449,0.36502177,0.09592280
-5.00350175,2.19295187,0.32313137,0.65547422,0.05950351,0.00030601,0.36760792,0.09459557
-4.99749875,2.21169034,0.32920907,0.67097760,0.06086463,0.00031757,0.37005795,0.09333357
-4.99149575,2.22750594,0.33387861,0.68661353,0.06217265,0.00032899,0.37233718,0.09213212
-4.98549275,2.23993359,0.33712515,0.70206182,0.06341090,0.00034006,0.37441968,0.09098514
-4.97948974,2.24855711,0.33897247,0.71699969,0.06456595,0.00035057,0.37629133,0.08988620
-4.97348674,2.25303111,0.33948258,0.73111373,0.06562823,0.00036031,0.37795233,0.08882946
-4.96748374,2.25310044,0.33875386,0.74411139,0.06659250,0.00036907,0.37941863,0.08781050
-4.96148074,2.24861570,0.33691787,0.75573149,0.06745838,0.00037665,0.38072250,0.08682693
-4.95547774,2.23954440,0.33413497,0.76575318,0.06823075,0.00038288,0.38191186,0.08587872
-4.94947474,2.22597695,0.33058885,0.77400312,0.06892003,0.00038761,0.38304869,0.08496842
-4.94347174,2.20812730,0.32648019,0.78036055,0.06954241,0.00039071,0.38420627,0.08410098
-4.93746873,2.18632809,0.32201981,0.78476002,0.07011977,0.00039209,0.38546570,0.08328351
-4.93146573,2.16102059,0.31742145,0.78719177,0.07067960,0.00039171,0.38691166,0.08252468
-4.92546273,2.13273991,0.31289459,0.78769975,0.07125449,0.00038956,0.38862772,0.08183413
-4.91945973,2.10209620,0.30863752,0.78637752,0.07188158,0.00038566,0.39069158,0.08122170
-4.91345673,2.06975278,0.30483094,0.78336227,0.07260163,0.00038008,0.39317030,0.08069661
-4.90745373,2.03640225,0.30163240,0.77882730,0.07345799,0.00037292,0.39611608,0.08026672
-4.90145073,2.00274185,0.29917167,0.77297346,0.07449527,0.00036433,0.39956264,0.07993777
-4.89544772,1.96944917,0.29754735,0.76602008,0.07575790,0.00035445,0.40352260,0.07971290
-4.88944472,1.93715954,0.29682471,0.75819578,0.07728856,0.00034348,0.40798603,0.07959214
-4.88344172,1.90644608,0.29703487,0.74972985,0.07912659,0.00033161,0.41292025,0.07957229
-4.87743872,1.87780357,0.29817530,0.74084447,0.08130637,0.00031903,0.41827107,0.07964693
-4.87143572,1.85163661,0.30021164,0.73174836,0.08385583,0.00030597,0.42396536,0.07980662
-4.86543272,1.82825284,0.30308066,0.72263201,0.08679519,0.00029263,0.42991497,0.08003943
-4.85942971,1.80786134,0.30669418,0.71366469,0.09013587,0.00027919,0.43602176,0.08033159
-4.85342671,1.79057613,0.31094389,0.70499340,0.09387987,0.00026586,0.44218358,0.08066827
-4.84742371,1.77642443,0.31570667,0.69674353,0.09801945,0.00025279,0.44830086,0.08103453
-4.84142071,1.76535918,0.32085027,0.68902113,0.10253739,0.00024014,0.45428352,0.08141629
-4.83541771,1.75727470,0.32623901,0.68191640,0.10740765,0.00022806,0.46005778,0.08180128
-4.82941471,1.75202484,0.33173934,0.67550814,0.11259660,0.00021665,0.46557256,0.08217992
-4.82341171,1.74944200,0.33722489,0.66986845,0.11806478,0.00020603,0.47080501,0.08254606
-4.81740870,1.74935624,0.34258085,0.66506749,0.12376896,0.00019629,0.47576496,0.08289751
-4.81140570,1.75161298,0.34770761,0.66117762,0.12966477,0.00018751,0.48049786,0.08323637
-4.80540270,1.75608826,0.35252324,0.65827652,0.13570938,0.00017976,0.48508605,0.08356906
-4.79939970,1.76270068,0.35696505,0.65644905,0.14186451,0.00017311,0.48964825,0.08390610
-4.79339670,1.77141910,0.36098998,0.65578737,0.14809925,0.00016760,0.49433707,0.08426154
-4.78739370,1.78226567,0.36457397,0.65638946,0.15439280,0.00016331,0.49933471,0.08465224
-4.78139070,1.79531395,0.36771028,0.65835573,0.16073678,0.00016028,0.50484683,0.08509680
-4.77538769,1.81068215,0.37040705,0.66178407,0.16713706,0.00015856,0.51109490,0.08561439
-4.76938469,1.82852175,0.37268413,0.66676345,0.17361488,0.00015819,0.51830718,0.08622346
-4.76338169,1.84900223,0.37456946,0.67336647,0.18020710,0.00015923,0.52670872,0.08694032
-4.75737869,1.87229265,0.37609519,0.68164131,0.18696566,0.00016171,0.53651087,0.08777782
-4.75137569,1.89854108,0.37729385,0.69160356,0.19395596,0.00016566,0.54790047,0.08874413
-4.74537269,1.92785313,0.37819466,0.70322851,0.20125437,0.00017110,0.56102945,0.08984162
-4.73936968,1.96027078,0.37882029,0.71644431,0.20894478,0.00017802,0.57600507,0.09106604
-4.73336668,1.99575273,0.37918423,0.73112677,0.21711444,0.00018641,0.59288133,0.09240595
-4.72736368,2.03415747,0.37928881,0.74709590,0.22584916,0.00019624,0.61165193,0.09384246
-4.72136068,2.07523027,0.37912416,0.76411487,0.23522819,0.00020743,0.63224516,0.09534938
-4.71535768,2.11859487,0.37866788,0.78189132,0.24531892,0.00021991,0.65452089,0.09689362
-4.70935468,2.16375066,0.37788568,0.80008139,0.25617185,0.00023353,0.67827004,0.09843601
-4.70335168,2.21007584,0.37673273,0.81829632,0.26781602,0.00024817,0.70321656,0.09993241
-4.69734867,2.25683657,0.37515576,0.83611139,0.28025521,0.00026362,0.72902196,0.10133505
-4.69134567,2.30320221,0.37309573,0.85307711,0.29346517,0.00027970,0.75529232,0.10259414
-4.68534267,2.34826604,0.37049085,0.86873198,0.30739213,0.00029616,0.78158771,0.10365953
-4.67933967,2.39107086,0.36727998,0.88261661,0.32195268,0.00031276,0.80743361,0.10448252
-4.67333667,2.43063846,0.36340596,0.89428837,0.33703507,0.00032922,0.83233407,0.10501762
-4.66733367,2.46600177,0.35881899,0.90333612,0.35250204,0.00034527,0.85578617,0.10522421
-4.66133067,2.49623841,0.35347964,0.90939434,0.36819486,0.00036064,0.87729521,0.10506803
-4.65532766,2.52050413,0.34736161,0.91215609,0.38393856,0.00037505,0.89639007,0.10452251
-4.64932466,2.53806467,0.34045387,0.91138417,0.39954800,0.00038825,0.91263831,0.10356975
-4.64332166,2.54832464,0.33276236,0.90692021,0.41483444,0.00040001,0.92566010,0.10220123
-4.63731866,2.55085208,0.32431094,0.89869105,0.42961227,0.00041012,0.93514074,0.10041815
-4.63131566,2.54539748,0.31514181,0.88671250,0.44370555,0.00041843,0.94084109,0.09823148
-4.62531266,2.53190651,0.30531520,0.87109001,0.45695385,0.00042481,0.94260542,0.09566162
-4.61930965,2.51052574,0.29490853,0.85201660,0.46921730,0.00042920,0.94036654,0.09273778
-4.61330665,2.48160111,0.28401497,0.82976795,0.48038033,0.00043156,0.93414778,0.08949708
-4.60730365,2.44566928,0.27274153,0.80469509,0.49035414,0.00043193,0.92406201,0.08598338
-4.60130065,2.40344220,0.26120672,0.77721483,0.49907764,0.00043039,0.91030744,0.08224605
-4.59529765,2.35578569,0.24953794,0.74779865,0.50651705,0.00042706,0.89316081,0.07833846
-4.58929465,2.30369304,0.23786862,0.71696029,0.51266416,0.00042211,0.87296791,0.07431654
-4.58329165,2.24825495,0.22633518,0.68524266,0.51753346,0.00041575,0.85013227,0.07023732
-4.57728864,2.19062708,0.21507405,0.65320456,0.52115857,0.00040820,0.82510221,0.06615745
-4.57128564,2.13199677,0.20421857,0.62140770,0.52358811,0.00039974,0.79835716,0.06213195
-4.56528264,2.07355031,0.19389613,0.59040440,0.52488150,0.00039062,0.77039361,0.05821301
-4.55927964,2.01644210,0.18422541,0.56072635,0.52510504,0.00038113,0.74171141,0.05444900
-4.55327664,1.96176694,0.17531379,0.53287472,0.52432844,0.00037153,0.71280099,0.05088364
-4.54727364,1.91053615,0.16725514,0.50731172,0.52262226,0.00036209,0.68413187,0.04755543
-4.54127064,1.86365833,0.16012776,0.48445378,0.52005628,0.00035306,0.65614286,0.04449724
-4.53526763,1.82192491,0.15399279,0.46466624,0.51669886,0.00034465,0.62923421,0.04173605
-4.52926463,1.78600062,0.14889281,0.44825955,0.51261738,0.00033707,0.60376176,0.03929296
-4.52326163,1.75641838,0.14485096,0.43548676,0.50787954,0.00033048,0.58003317,0.03718318
-4.51725863,1.73357820,0.14187026,0.42654214,0.50255527,0.00032503,0.55830594,0.03541635
-4.51125563,1.71774936,0.13993351,0.42156069,0.49671915,0.00032081,0.53878712,0.03399672
-4.50525263,1.70907491,0.13900342,0.42061823,0.49045276,0.00031791,0.52163439,0.03292355
-4.49924962,1.70757769,0.13902324,0.42373204,0.48384684,0.00031636,0.50695812,0.03219145
-4.49324662,1.71316701,0.13991780,0.43086169,0.47700285,0.00031619,0.49482402,0.03179077
-4.48724362,1.72564530,0.14159487,0.44190998,0.47003362,0.00031738,0.48525624,0.03170796
-4.48124062,1.74471416,0.14394709,0.45672395,0.46306302,0.00031990,0.47824030,0.03192588
-4.47523762,1.76997949,0.14685411,0.47509601,0.45622431,0.00032368,0.47372597,0.03242415
-4.46923462,1.80095563,0.15018522,0.49676504,0.44965737,0.00032865,0.47162967,0.03317942
-4.46323162,1.83706866,0.15380226,0.52141784,0.44350471,0.00033469,0.47183648,0.03416561
-4.45722861,1.87765921,0.15756277,0.54869090,0.43790659,0.00034168,0.47420175,0.03535415
-4.45122561,1.92198531,0.16132340,0.57817279,0.43299538,0.00034948,0.47855237,0.03671425
-4.44522261,1.96922595,0.16494334,0.60940733,0.42888947,0.00035793,0.48468787,0.03821316
-4.43921961,2.01848597,0.16828782,0.64189779,0.42568728,0.00036684,0.49238162,0.03981643
-4.43321661,2.06880307,0.17123149,0.67511222,0.42346157,0.00037601,0.50138222,0.04148824
-4.42721361,2.11915735,0.17366155,0.70849017,0.42225443,0.00038525,0.51141543,0.04319184
-4.42121061,2.16848386,0.17548061,0.74145067,0.42207343,0.00039431,0.52218679,0.04488994
-4.41520760,2.21568833,0.17660900,0.77340162,0.42288906,0.00040297,0.53338500,0.04654522
-4.40920460,2.25966608,0.17698664,0.80375044,0.42463374,0.00041100,0.54468628,0.04812096
-4.40320160,2.29932369,0.17657425,0.83191566,0.42720244,0.00041815,0.55575961,0.04958157
-4.39719860,2.33360296,0.17535390,0.85733938,0.43045504,0.00042419,0.56627289,0.05089331
-4.39119560,2.36150637,0.17332891,0.87949996,0.43422019,0.00042892,0.57589970,0.05202494
-4.38519260,2.38212300,0.17052304,0.89792479,0.43830069,0.00043212,0.58432672,0.05294836
-4.37918959,2.39465399,0.16697908,0.91220243,0.44247994,0.00043363,0.59126126,0.05363927
-4.37318659,2.39843622,0.16275693,0.92199377,0.44652936,0.00043328,0.59643881,0.05407773
-4.36718359,2.39296323,0.15793121,0.92704162,0.45021627,0.00043098,0.59963015,0.05424863
-4.36118059,2.37790231,0.15258850,0.92717845,0.45331199,0.00042666,0.60064776,0.05414209
-4.35517759,2.35310686,0.14682448,0.92233166,0.45559977,0.00042027,0.59935123,0.05375368
-4.34917459,2.31862345,0.14074100,0.91252632,0.45688213,0.00041184,0.59565131,0.05308455
-4.34317159,2.27469305,0.13444317,0.89788499,0.45698746,0.00040143,0.58951257,0.05214133
-4.33716858,2.22174632,0.12803677,0.87862476,0.45577550,0.00038914,0.58095432,0.05093600
-4.33116558,2.16039321,0.12162585,0.85505136,0.45314162,0.00037512,0.57004993,0.04948545
-4.32516258,2.09140700,0.11531086,0.82755070,0.44901962,0.00035953,0.55692436,0.04781102
-4.31915958,2.01570370,0.10918707,0.79657803,0.44338322,0.00034260,0.54175016,0.04593787
-4.31315658,1.93431741,0.10334360,0.76264519,0.43624599,0.00032456,0.52474201,0.04389426
-4.30715358,1.84837280,0.09786280,0.72630638,0.42766000,0.00030566,0.50615005,0.04171076
