energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up
-5.79589795,2.70321042,0.85793902,1.62843340,0.00389059,0.11614096,0.26296433,0.02726026,0.59470351
-5.78989495,2.66451930,0.82190710,1.62628129,0.00380560,0.11199200,0.25666979,0.02576580,0.57789315
-5.78389195,2.63861270,0.78706084,1.63295484,0.00375798,0.10821404,0.25130147,0.02442803,0.56398692
-5.77788894,2.62625299,0.75399101,1.64865518,0.00374684,0.10488465,0.24694372,0.02325939,0.55323836
-5.77188594,2.62791316,0.72323864,1.67339068,0.00377067,0.10207286,0.24365560,0.02226924,0.54583749
-5.76588294,2.64376246,0.69528448,1.70697210,0.00382741,0.09983736,0.24146940,0.02146387,0.54190658
-5.75987994,2.67365857,0.67054030,1.74901203,0.00391454,0.09822493,0.24038983,0.02084646,0.54149731
-5.75387694,2.71714691,0.64934195,1.79892888,0.00402913,0.09726921,0.24039383,0.02041709,0.54458930
-5.74787394,2.77346717,0.63194438,1.85595559,0.00416794,0.09698977,0.24143114,0.02017283,0.55109016
-5.74187094,2.84156718,0.61851854,1.91915304,0.00432749,0.09739153,0.24342552,0.02010782,0.56083708
-5.73586793,2.92012415,0.60915026,1.98742824,0.00450418,0.09846455,0.24627673,0.02021342,0.57359998
-5.72986493,3.00757295,0.60384097,2.05955685,0.00469430,0.10018423,0.24986304,0.02047839,0.58908615
-5.72386193,3.10214091,0.60251008,2.13420996,0.00489415,0.10251182,0.25404449,0.02088909,0.60694641
-5.71785893,3.20188868,0.60499907,2.20998440,0.00510011,0.10539532,0.25866655,0.02142975,0.62678265
-5.71185593,3.30475592,0.61107697,2.28543607,0.00530866,0.10877070,0.26356431,0.02208277,0.64815650
-5.70585293,3.40861110,0.62044716,2.35911540,0.00551644,0.11256341,0.26856691,0.02282903,0.67059919
-5.69984992,3.51130381,0.63275528,2.42960399,0.00572033,0.11669016,0.27350226,0.02364824,0.69362209
-5.69384692,3.61071841,0.64759816,2.49555141,0.00591746,0.12106086,0.27820175,0.02451936,0.71672789
-5.68784392,3.70482732,0.66453345,2.55571103,0.00610524,0.12558078,0.28250491,0.02542098,0.73942203
-5.68184092,3.79174240,0.68308990,2.60897358,0.00628137,0.13015274,0.28626378,0.02633173,0.76122407
-5.67583792,3.86976295,0.70277816,2.65439753,0.00644391,0.13467941,0.28934696,0.02723075,0.78167882
-5.66983492,3.93741855,0.72310164,2.69123499,0.00659121,0.13906555,0.29164309,0.02809802,0.80036671
-5.66383192,3.99350568,0.74356757,2.71895223,0.00672199,0.14322020,0.29306373,0.02891483,0.81691330
-5.65782891,4.03711658,0.76369776,2.73724404,0.00683530,0.14705869,0.29354539,0.02966408,0.83099752
-5.65182591,4.06765962,0.78303895,2.74604133,0.00693053,0.15050453,0.29305088,0.03033068,0.84235854
-5.64582291,4.08487030,0.80117252,2.74551167,0.00700739,0.15349101,0.29156970,0.03090173,0.85080091
-5.63981991,4.08881272,0.81772313,2.73605250,0.00706594,0.15596257,0.28911757,0.03136682,0.85619800
-5.63381691,4.07987135,0.83236630,2.71827753,0.00710652,0.15787573,0.28573517,0.03171812,0.85849353
-5.62781391,4.05873348,0.84483444,2.69299652,0.00712980,0.15919982,0.28148602,0.03195048,0.85770124
-5.62181091,4.02636313,0.85492124,2.66118937,0.00713672,0.15991725,0.27645375,0.03206144,0.85390274
-5.61580790,3.98396731,0.86248433,2.62397540,0.00712851,0.16002337,0.27073874,0.03205116,0.84724362
-5.60980490,3.93295610,0.86744595,2.58257902,0.00710666,0.15952603,0.26445441,0.03192224,0.83792807
-5.60380190,3.87489798,0.86979178,2.53829309,0.00707289,0.15844474,0.25772320,0.03167959,0.82621214
-5.59779890,3.81147217,0.86956792,2.49244136,0.00702921,0.15680954,0.25067256,0.03133012,0.81239599
-5.59179590,3.74441992,0.86687624,2.44634129,0.00697784,0.15465954,0.24343094,0.03088247,0.79681548
-5.58579290,3.67549642,0.86186825,2.40126879,0.00692123,0.15204132,0.23612418,0.03034668,0.77983334
-5.57978989,3.60642524,0.85473800,2.35842589,0.00686207,0.14900712,0.22887220,0.02973387,0.76183037
-5.57378689,3.53885687,0.84571420,2.31891246,0.00680331,0.14561303,0.22178640,0.02905586,0.74319692
-5.56778389,3.47433276,0.83505213,2.28370295,0.00674817,0.14191714,0.21496758,0.02832493,0.72432506
-5.56178089,3.41425599,0.82302568,2.25362858,0.00670013,0.13797775,0.20850464,0.02755351,0.70560156
-5.55577789,3.35986920,0.80991988,2.22936525,0.00666301,0.13385188,0.20247407,0.02675393,0.68740208
-5.54977489,3.31224021,0.79602445,2.21142749,0.00664102,0.12959381,0.19694010,0.02593827,0.67008648
-5.54377189,3.27225534,0.78162831,2.20016781,0.00663875,0.12525403,0.19195548,0.02511821,0.65399545
-5.53776888,3.24061971,0.76701553,2.19578132,0.00666127,0.12087840,0.18756296,0.02430504,0.63944836
-5.53176588,3.21786400,0.75246251,2.19831463,0.00671419,0.11650770,0.18379701,0.02350957,0.62674224
-5.52576288,3.20435628,0.73823642,2.20767843,0.00680365,0.11217738,0.18068596,0.02274224,0.61615159
-5.51975988,3.20031773,0.72459463,2.22366250,0.00693644,0.10791765,0.17825417,0.02201319,0.60792890
-5.51375688,3.20584045,0.71178490,2.24595243,0.00711994,0.10375378,0.17652406,0.02133238,0.60230538
-5.50775388,3.22090610,0.70004590,2.27414672,0.00736213,0.09970658,0.17551796,0.02070969,0.59949177
-5.50175088,3.24540349,0.68960765,2.30777362,0.00767157,0.09579296,0.17525945,0.02015505,0.59967869
-5.49574787,3.27914390,0.68069148,2.34630664,0.00805728,0.09202659,0.17577413,0.01967848,0.60303630
-5.48974487,3.32187290,0.67350916,2.38917824,0.00852860,0.08841849,0.17708980,0.01929017,0.60971306
-5.48374187,3.37327783,0.66826082,2.43579115,0.00909500,0.08497763,0.17923577,0.01900040,0.61983324
-5.47773887,3.43299039,0.66513157,2.48552708,0.00976581,0.08171127,0.18224154,0.01881946,0.63349330
-5.47173587,3.50058428,0.66428665,2.53775275,0.01054991,0.07862532,0.18613471,0.01875744,0.65075693
-5.46573287,3.57556818,0.66586525,2.59182341,0.01145534,0.07572443,0.19093834,0.01882399,0.67164904
-5.45972986,3.65737486,0.66997328,2.64708424,0.01248893,0.07301194,0.19666776,0.01902793,0.69614890
-5.45372686,3.74534734,0.67667524,2.70286998,0.01365578,0.07048971,0.20332713,0.01937689,0.72418274
-5.44772386,3.83872358,0.68598600,2.75850352,0.01495883,0.06815783,0.21090587,0.01987679,0.75561635
-5.44172086,3.93662122,0.69786272,2.81329410,0.01639840,0.06601427,0.21937527,0.02053140,0.79024809
-5.43571786,4.03802401,0.71219778,2.86653572,0.01797172,0.06405449,0.22868538,0.02134180,0.82780295
-5.42971486,4.14177166,0.72881321,2.91750653,0.01967257,0.06227110,0.23876257,0.02230594,0.86792822
-5.42371186,4.24655464,0.74745721,2.96546987,0.02149095,0.06065364,0.24950778,0.02341821,0.91019128
-5.41770885,4.35091537,0.76780331,3.00967720,0.02341290,0.05918838,0.26079581,0.02466912,0.95407994
-5.41170585,4.45325679,0.78945249,3.04937367,0.02542039,0.05785839,0.27247564,0.02604510,0.99900586
-5.40570285,4.55185900,0.81193851,3.08380618,0.02749141,0.05664373,0.28437193,0.02752840,1.04431107
-5.39969985,4.64490435,0.83473645,3.11223421,0.02960020,0.05552181,0.29628770,0.02909718,1.08927794
-5.39369685,4.73051048,0.85727435,3.13394313,0.03171761,0.05446795,0.30800810,0.03072580,1.13314220
-5.38769385,4.80677093,0.87894765,3.14825972,0.03381172,0.05345610,0.31930532,0.03238519,1.17510907
-5.38169085,4.87180170,0.89913582,3.15456935,0.03584847,0.05245964,0.32994422,0.03404349,1.21437182
-5.37568784,4.92379259,0.91722064,3.15233418,0.03779260,0.05145226,0.33968877,0.03566680,1.25013229
-5.36968484,4.96106091,0.93260535,3.14111163,0.03960853,0.05040892,0.34830881,0.03722005,1.28162254
-5.36368184,4.98210563,0.94473376,3.12057222,0.04126142,0.04930675,0.35558701,0.03866796,1.30812694
-5.35767884,4.98565946,0.95310864,3.09051592,0.04271825,0.04812584,0.36132565,0.03997617,1.32900360
-5.35167584,4.97073645,0.95730838,3.05088619,0.04394884,0.04684996,0.36535303,0.04111220,1.34370441
-5.34567284,4.93667290,0.95700129,3.00178083,0.04492691,0.04546716,0.36752905,0.04204659,1.35179270
-5.33966983,4.88315951,0.95195687,2.94345896,0.04563091,0.04397012,0.36775001,0.04275384,1.35295774
-5.33366683,4.81026313,0.94205356,2.87634364,0.04604485,0.04235631,0.36595210,0.04321325,1.34702555
-5.32766383,4.71843691,0.92728268,2.80101979,0.04615885,0.04062802,0.36211368,0.04340967,1.33396530
-5.32166083,4.60851813,0.90774838,2.71822716,0.04596954,0.03879211,0.35625615,0.04333401,1.31389117
-5.31565783,4.48171373,0.88366372,2.62884863,0.04548023,0.03685965,0.34844336,0.04298357,1.28705960
-5.30965483,4.33957400,0.85534313,2.53389400,0.04470087,0.03484538,0.33877968,0.04236215,1.25386190
-5.30365183,4.18395537,0.82319160,2.43447989,0.04364775,0.03276703,0.32740674,0.04147993,1.21481274
-5.29764882,4.01697407,0.78769126,2.33180645,0.04234303,0.03064463,0.31449905,0.04035314,1.17053499
-5.29164582,3.84095240,0.74938591,2.22713173,0.04081405,0.02849971,0.30025869,0.03900353,1.12174155
-5.28564282,3.65835999,0.70886423,2.12174465,0.03909252,0.02635452,0.28490932,0.03745772,1.06921507
-5.27963982,3.47175237,0.66674249,2.01693763,0.03721359,0.02423131,0.26868970,0.03574633,1.01378636
-5.27363682,3.28370936,0.62364739,1.91397976,0.03521480,0.02215167,0.25184707,0.03390312,0.95631245
-5.26763382,3.09677552,0.58019978,1.81409152,0.03313504,0.02013589,0.23463067,0.03196398,0.89765508
-5.26163082,2.91340481,0.53699975,1.71842180,0.03101353,0.01820257,0.21728553,0.02996602,0.83866056
-5.25562781,2.73591124,0.49461373,1.62802788,0.02888882,0.01636822,0.20004687,0.02794655,0.78014155
-5.24962481,2.56642689,0.45356374,1.54385880,0.02679783,0.01464709,0.18313527,0.02594229,0.72286135
-5.24362181,2.40686820,0.41431923,1.46674252,0.02477511,0.01305105,0.16675270,0.02398854,0.66752117
-5.23761881,2.25891102,0.37729144,1.39737680,0.02285210,0.01158962,0.15107949,0.02211857,0.61475047
-5.23161581,2.12397449,0.34283032,1.33632381,0.02105662,0.01027016,0.13627240,0.02036302,0.56510051
-5.22561281,2.00321331,0.31122388,1.28400818,0.01941246,0.00909805,0.12246362,0.01874958,0.51904098
-5.21960980,1.89751773,0.28269960,1.24071813,0.01793912,0.00807703,0.10976072,0.01730269,0.47695950
-5.21360680,1.80752032,0.25742783,1.20660929,0.01665169,0.00720955,0.09824755,0.01604345,0.43916365
-5.20760380,1.73360819,0.23552651,1.18171053,0.01556084,0.00649714,0.08798571,0.01498953,0.40588502
-5.20160080,1.67593966,0.21706713,1.16593159,0.01467294,0.00594083,0.07901674,0.01415531,0.37728501
-5.19559780,1.63446389,0.20208125,1.15907172,0.01399024,0.00554151,0.07136466,0.01355198,0.35346158
-5.18959480,1.60894245,0.19056746,1.16082919,0.01351115,0.00530031,0.06503877,0.01318772,0.33445684
-5.18359180,1.59897159,0.18249814,1.17081110,0.01323053,0.00521886,0.06003649,0.01306793,0.32026466
-5.17758879,1.60400441,0.17782594,1.18854346,0.01314010,0.00529959,0.05634621,0.01319541,0.31083818
-5.17158579,1.62337206,0.17648953,1.21348117,0.01322875,0.00554581,0.05394977,0.01357058,0.30609665
-5.16558279,1.65630348,0.17841846,1.24501791,0.01348300,0.00596185,0.05282476,0.01419161,0.30593151
-5.15957979,1.70194329,0.18353690,1.28249590,0.01388735,0.00655299,0.05294618,0.01505460,0.31021138
-5.15357679,1.75936747,0.19176616,1.32521538,0.01442470,0.00732535,0.05428772,0.01615359,0.31878583
-5.14757379,1.82759684,0.20302595,1.37244413,0.01507671,0.00828566,0.05682236,0.01748064,0.33148796
-5.14157079,1.90560826,0.21723421,1.42342658,0.01582418,0.00944089,0.06052245,0.01902583,0.34813569
-5.13556778,1.99234368,0.23430573,1.47739296,0.01664736,0.01079787,0.06535917,0.02077718,0.36853184
-5.12956478,2.08671706,0.25414950,1.53356805,0.01752636,0.01236270,0.07130147,0.02272063,0.39246326
-5.12356178,2.18761953,0.27666502,1.59117968,0.01844137,0.01414021,0.07831455,0.02483995,0.41969890
-5.11755878,2.29392287,0.30173777,1.64946676,0.01937300,0.01613329,0.08635800,0.02711669,0.44998737
-5.11155578,2.40448167,0.32923399,1.70768667,0.02030255,0.01834220,0.09538373,0.02953010,0.48305397
-5.10555278,2.51813455,0.35899522,1.76512197,0.02121221,0.02076391,0.10533371,0.03205715,0.51859766
-5.09954977,2.63370479,0.39083293,1.82108625,0.02208532,0.02339149,0.11613797,0.03467260,0.55628822
-5.09354677,2.75000091,0.42452344,1.87492903,0.02290653,0.02621349,0.12771264,0.03734905,0.59576394
-5.08754377,2.86581775,0.45980386,1.92603968,0.02366200,0.02921351,0.13995854,0.04005718,0.63663021
-5.08154077,2.97993860,0.49636911,1.97385056,0.02433950,0.03236991,0.15276028,0.04276601,0.67845927
-5.07553777,3.09113906,0.53387067,2.01783931,0.02492857,0.03565562,0.16598607,0.04544325,0.72079154
-5.06953477,3.19819319,0.57191719,2.05753063,0.02542057,0.03903829,0.17948831,0.04805581,0.76313863
-5.06353177,3.29988261,0.61007738,2.09249784,0.02580876,0.04248053,0.19310511,0.05057030,0.80498829
-5.05752876,3.39500878,0.64788520,2.12236434,0.02608837,0.04594049,0.20666267,0.05295367,0.84581142
-5.05152576,3.48240895,0.68484754,2.14680554,0.02625658,0.04937267,0.21997860,0.05517396,0.88507096
-5.04552276,3.56097562,0.72045408,2.16555122,0.02631257,0.05272886,0.23286598,0.05720096,0.92223273
-5.03951976,3.62967933,0.75418938,2.17838875,0.02625746,0.05595944,0.24513820,0.05900705,0.95677777
-5.03351676,3.68759418,0.78554656,2.18516703,0.02609433,0.05901471,0.25661420,0.06056793,0.98821586
-5.02751376,3.73392527,0.81404220,2.18580132,0.02582813,0.06184639,0.26712407,0.06186338,1.01609971
-5.02151076,3.76803676,0.83923183,2.18027849,0.02546564,0.06440917,0.27651470,0.06287792,1.04003920
-5.01550775,3.78947924,0.86072525,2.16866258,0.02501539,0.06666223,0.28465510,0.06360138,1.05971501
-5.00950475,3.79801470,0.87820093,2.15110002,0.02448755,0.06857066,0.29144134,0.06402937,1.07489085
-5.00350175,3.79363753,0.89141887,2.12782402,0.02389381,0.07010677,0.29680060,0.06416353,1.08542377
-4.99749875,3.77658970,0.90023096,2.09915745,0.02324721,0.07125114,0.30069428,0.06401169,1.09127170
-4.99149575,3.74736885,0.90458850,2.06551363,0.02256204,0.07199337,0.30311991,0.06358773,1.09249781
-4.98549275,3.70672782,0.90454614,2.02739438,0.02185355,0.07233256,0.30411165,0.06291133,1.08927121
-4.97948974,3.65566493,0.90026208,1.98538492,0.02113781,0.07227741,0.30373950,0.06200747,1.08186379
-4.97348674,3.59540444,0.89199429,1.94014529,0.02043140,0.07184598,0.30210698,0.06090573,1.07064299
-4.96748374,3.52736753,0.88009289,1.89239827,0.01975118,0.07106500,0.29934753,0.05963940,1.05606093
-4.96148074,3.45313424,0.86498883,1.84291375,0.01911395,0.06996899,0.29561974,0.05824450,1.03863994
-4.95547774,3.37439777,0.84717946,1.79249024,0.01853615,0.06859898,0.29110151,0.05675864,1.01895521
-4.94947474,3.29291276,0.82721151,1.74193375,0.01803355,0.06700106,0.28598355,0.05521981,0.99761521
-4.94347174,3.21043965,0.80566224,1.69203523,0.01762086,0.06522468,0.28046236,0.05366517,0.97524068
-4.93746873,3.12868754,0.78311959,1.64354720,0.01731141,0.06332096,0.27473313,0.05212987,0.95244321
-4.93146573,3.04925808,0.76016229,1.59716091,0.01711683,0.06134087,0.26898279,0.05064590,0.92980413
-4.92546273,2.97359293,0.73734058,1.55348488,0.01704671,0.05933361,0.26338351,0.04924115,0.90785493
-4.91945973,2.90292725,0.71515865,1.51302610,0.01710829,0.05734493,0.25808701,0.04793857,0.88705979
-4.91345673,2.83825122,0.69405922,1.47617467,0.01730626,0.05541583,0.25321976,0.04675552,0.86780117
-4.90745373,2.78028152,0.67441110,1.44319274,0.01764251,0.05358139,0.24887939,0.04570341,0.85036890
-4.90145073,2.72944376,0.65649999,1.41420834,0.01811597,0.05186992,0.24513234,0.04478754,0.83495330
-4.89544772,2.68586675,0.64052289,1.38921436,0.01872259,0.05030237,0.24201281,0.04400715,0.82164246
-4.88944472,2.64938855,0.62658618,1.36807275,0.01945527,0.04889214,0.23952306,0.04335579,0.81042373
-4.88344172,2.61957393,0.61470724,1.35052375,0.02030395,0.04764512,0.23763488,0.04282182,0.80118919
-4.87743872,2.59574214,0.60481954,1.33619963,0.02125579,0.04656001,0.23629222,0.04238915,0.79374485
-4.87143572,2.57700353,0.59678058,1.32464234,0.02229536,0.04562896,0.23541477,0.04203810,0.78782287
-4.86543272,2.56230316,0.59038246,1.31532401,0.02340498,0.04483839,0.23490232,0.04174643,0.78309628
-4.85942971,2.55046932,0.58536432,1.30766960,0.02456513,0.04416994,0.23463960,0.04149031,0.77919554
-4.85342671,2.54026462,0.58142619,1.30108027,0.02575483,0.04360162,0.23450153,0.04124547,0.77572592
-4.84742371,2.53043743,0.57824348,1.29495683,0.02695220,0.04310892,0.23435853,0.04098817,0.77228516
-4.84142071,2.51977139,0.57548156,1.28872179,0.02813494,0.04266610,0.23408168,0.04069618,0.76848056
-4.83541771,2.50713117,0.57280997,1.28183958,0.02928089,0.04224723,0.23354766,0.04034965,0.76394478
-4.82941471,2.49150247,0.56991538,1.27383375,0.03036858,0.04182737,0.23264316,0.03993176,0.75834981
-4.82341171,2.47202520,0.56651330,1.26430089,0.03137770,0.04138348,0.23126871,0.03942931,0.75141863
-4.81740870,2.44801865,0.56235779,1.25292070,0.03228963,0.04089530,0.22934178,0.03883306,0.74293419
-4.81140570,2.41899828,0.55724913,1.23946215,0.03308777,0.04034594,0.22679911,0.03813790,0.73274552
-4.80540270,2.38468378,0.55103918,1.22378569,0.03375794,0.03972246,0.22359827,0.03734282,0.72077084
-4.79939970,2.34499892,0.54363446,1.20584181,0.03428862,0.03901608,0.21971828,0.03645081,0.70699779
-4.79339670,2.30006352,0.53499682,1.18566629,0.03467109,0.03822237,0.21515961,0.03546844,0.69148098
-4.78739370,2.25017871,0.52514196,1.16337267,0.03489951,0.03734112,0.20994332,0.03440548,0.67433698
-4.78139070,2.19580639,0.51413596,1.13914254,0.03497093,0.03637616,0.20410954,0.03327431,0.65573731
-4.77538769,2.13754432,0.50209003,1.11321434,0.03488516,0.03533496,0.19771548,0.03208932,0.63589971
-4.76938469,2.07609813,0.48915379,1.08587129,0.03464462,0.03422816,0.19083291,0.03086627,0.61507815
-4.76338169,2.01225161,0.47550753,1.05742904,0.03425409,0.03306894,0.18354528,0.02962163,0.59355215
-4.75737869,1.94683657,0.46135365,1.02822373,0.03372048,0.03187239,0.17594465,0.02837192,0.57161575
-4.75137569,1.88070351,0.44690774,0.99860069,0.03305246,0.03065482,0.16812854,0.02713316,0.54956662
-4.74537269,1.81469404,0.43238972,0.96890441,0.03226024,0.02943303,0.16019673,0.02592033,0.52769576
-4.73936968,1.74961591,0.41801520,0.93946972,0.03135515,0.02822365,0.15224821,0.02474692,0.50627799
-4.73336668,1.68622122,0.40398754,0.91061452,0.03034943,0.02704247,0.14437834,0.02362462,0.48556372
-4.72736368,1.62518833,0.39049080,0.88263386,0.02925589,0.02590391,0.13667630,0.02256302,0.46577199
-4.72136068,1.56710756,0.37768377,0.85579550,0.02808767,0.02482048,0.12922288,0.02156948,0.44708516
-4.71535768,1.51247073,0.36569528,0.83033649,0.02685802,0.02380243,0.12208875,0.02064910,0.42964510
-4.70935468,1.46166460,0.35462098,0.80646090,0.02558011,0.02285746,0.11533306,0.01980469,0.41355120
-4.70335168,1.41496771,0.34452145,0.78433822,0.02426685,0.02199056,0.10900263,0.01903691,0.39885981
-4.69734867,1.37255059,0.33542187,0.76410234,0.02293074,0.02120399,0.10313148,0.01834449,0.38558538
-4.69134567,1.33447887,0.32731302,0.74585097,0.02158380,0.02049731,0.09774088,0.01772437,0.37370293
-4.68534267,1.30071887,0.32015360,0.72964537,0.02023742,0.01986758,0.09283979,0.01717209,0.36315183
-4.67933967,1.27114546,0.31387376,0.71551023,0.01890228,0.01930965,0.08842565,0.01668200,0.35384056
-4.67333667,1.24555176,0.30837959,0.70343393,0.01758831,0.01881647,0.08448551,0.01624769,0.34565243
-4.66733367,1.22366027,0.30355838,0.69336907,0.01630456,0.01837955,0.08099744,0.01586225,0.33845178
-4.66133067,1.20513534,0.29928443,0.68523351,0.01505920,0.01798937,0.07793203,0.01551866,0.33209072
-4.65532766,1.18959645,0.29542523,0.67891205,0.01385940,0.01763588,0.07525415,0.01521007,0.32641580
-4.64932466,1.17663226,0.29184761,0.67425886,0.01271133,0.01730901,0.07292466,0.01493012,0.32127473
-4.64332166,1.16581493,0.28842374,0.67110091,0.01162010,0.01699906,0.07090215,0.01467321,0.31652259
-4.63731866,1.15671457,0.28503667,0.66924246,0.01058972,0.01669720,0.06914461,0.01443467,0.31202758
-4.63131566,1.14891351,0.28158521,0.66847063,0.00962313,0.01639576,0.06761094,0.01421099,0.30767586
-4.62531266,1.14201992,0.27798796,0.66856217,0.00872219,0.01608863,0.06626229,0.01399987,0.30337551
-4.61930965,1.13568066,0.27418634,0.66929109,0.00788769,0.01577136,0.06506319,0.01380031,0.29905936
-4.61330665,1.12959275,0.27014647,0.67043721,0.00711945,0.01544141,0.06398241,0.01361259,0.29468660
-4.60730365,1.12351334,0.26585995,0.67179513,0.00641634,0.01509811,0.06299355,0.01343819,0.29024319
-4.60130065,1.11726765,0.26134331,0.67318349,0.00577643,0.01474267,0.06207537,0.01327966,0.28574100
-4.59529765,1.11075470,0.25663648,0.67445384,0.00519705,0.01437800,0.06121180,0.01314044,0.28121575
-4.58929465,1.10395047,0.25180003,0.67549888,0.00467493,0.01400855,0.06039175,0.01302464,0.27672393
-4.58329165,1.09690840,0.24691169,0.67625959,0.00420635,0.01364005,0.05960865,0.01293677,0.27233871
-4.57728864,1.08975708,0.24206193,0.67673071,0.00378727,0.01327914,0.05885979,0.01288142,0.26814526
-4.57128564,1.08269519,0.23734922,0.67696424,0.00341341,0.01293307,0.05814550,0.01286302,0.26423539
-4.56528264,1.07598372,0.23287487,0.67707077,0.00308048,0.01260931,0.05746829,0.01288551,0.26070214
-4.55927964,1.06993581,0.22873788,0.67721817,0.00278418,0.01231520,0.05683186,0.01295208,0.25763430
-4.55327664,1.06490444,0.22503003,0.67762779,0.00252039,0.01205759,0.05624016,0.01306493,0.25511122
-4.54727364,1.06126853,0.22183135,0.67856803,0.00228522,0.01184256,0.05569649,0.01322512,0.25319820
-4.54127064,1.05941778,0.21920625,0.68034550,0.00207506,0.01167509,0.05520273,0.01343239,0.25194264
-4.53526763,1.05973695,0.21720044,0.68329404,0.00188668,0.01155891,0.05475871,0.01368513,0.25137113
-4.52926463,1.06259014,0.21583882,0.68776195,0.00171719,0.01149634,0.05436178,0.01398044,0.25148761
-4.52326163,1.06830559,0.21512430,0.69409794,0.00156410,0.01148817,0.05400652,0.01431414,0.25227265
-4.51725863,1.07716171,0.21503771,0.70263636,0.00142530,0.01153372,0.05368482,0.01468100,0.25368398
-4.51125563,1.08937474,0.21553863,0.71368237,0.00129902,0.01163083,0.05338598,0.01507493,0.25565803
-4.50525263,1.10508855,0.21656720,0.72749763,0.00118385,0.01177602,0.05309721,0.01548926,0.25811254
-4.49924962,1.12436707,0.21804669,0.74428721,0.00107867,0.01196463,0.05280415,0.01591705,0.26095000
-4.49324662,1.14718945,0.21988668,0.76418829,0.00098258,0.01219107,0.05249164,0.01635140,0.26406171
