energy_ev,total_up,Ag_p_up,Ag_d_up,B_p_up,B_d_up,S_s_up,S_p_up
-5.86793397,7.27171619,1.41324772,5.88334417,0.47900625,0.00000000,0.01807923,0.56223974
-5.86193097,7.30694844,1.43975647,5.90732984,0.48083061,0.00000000,0.01784873,0.56563871
-5.85592796,7.34352297,1.46509557,5.93315630,0.48266299,0.00000000,0.01763088,0.56924012
-5.84992496,7.38137535,1.48893410,5.96086767,0.48434665,0.00000000,0.01742326,0.57312552
-5.84392196,7.42044644,1.51097242,5.99051013,0.48573161,0.00000000,0.01722362,0.57735526
-5.83791896,7.46064693,1.53094347,6.02209918,0.48667660,0.00000000,0.01702990,0.58196513
-5.83191596,7.50182441,1.54861416,6.05558878,0.48705104,0.00000000,0.01684026,0.58696391
-5.82591296,7.54373545,1.56378684,6.09084450,0.48673701,0.00000000,0.01665304,0.59233219
-5.81990995,7.58602474,1.57630131,6.12762254,0.48563130,0.00000000,0.01646681,0.59802229
-5.81390695,7.62821309,1.58603730,6.16555614,0.48364752,0.00000000,0.01628031,0.60395962
-5.80790395,7.66969526,1.59291758,6.20415051,0.48071816,0.00000000,0.01609245,0.61004519
-5.80190095,7.70974822,1.59691161,6.24278686,0.47679668,0.00000000,0.01590229,0.61615923
-5.79589795,7.74754975,1.59803959,6.28073548,0.47185942,0.00000000,0.01570901,0.62216593
-5.78989495,7.78220656,1.59637684,6.31717758,0.46590722,0.00000000,0.01551192,0.62791892
-5.78389195,7.81279083,1.59205798,6.35123472,0.45896673,0.00000000,0.01531040,0.63326747
-5.77788894,7.83838317,1.58528082,6.38200469,0.45109119,0.00000000,0.01510395,0.63806295
-5.77188594,7.85812003,1.57630947,6.40860186,0.44236065,0.00000000,0.01489216,0.64216551
-5.76588294,7.87124296,1.56547625,6.43020012,0.43288141,0.00000000,0.01467469,0.64545053
-5.75987994,7.87714720,1.55318213,6.44607620,0.42278478,0.00000000,0.01445137,0.64781472
-5.75387694,7.87542688,1.53989519,6.45565116,0.41222497,0.00000000,0.01422211,0.64918150
-5.74787394,7.86591441,1.52614693,6.45852783,0.40137619,0.00000000,0.01398699,0.64950549
-5.74187094,7.84871157,1.51252614,6.45452216,0.39042898,0.00000000,0.01374629,0.64877588
-5.73586793,7.82421049,1.49967009,6.44368683,0.37958577,0.00000000,0.01350047,0.64701857
-5.72986493,7.79310291,1.48825314,6.42632554,0.36905588,0.00000000,0.01325020,0.64429688
-5.72386193,7.75637670,1.47897276,6.40299712,0.35905004,0.00000000,0.01299643,0.64071082
-5.71785893,7.71529916,1.47253309,6.37450883,0.34977455,0.00000000,0.01274034,0.63639483
-5.71185593,7.67138748,1.46962646,6.34189889,0.34142530,0.00000000,0.01248336,0.63151422
-5.70585293,7.62636686,1.47091322,6.30640868,0.33418189,0.00000000,0.01222719,0.62626004
-5.69984992,7.58211800,1.47700053,6.26944564,0.32820191,0.00000000,0.01197375,0.62084300
-5.69384692,7.54061574,1.48842070,6.23253830,0.32361574,0.00000000,0.01172515,0.61548621
-5.68784392,7.50386132,1.50560990,6.19728531,0.32052190,0.00000000,0.01148367,0.61041726
-5.68184092,7.47381113,1.52888811,6.16530052,0.31898324,0.00000000,0.01125169,0.60585992
-5.67583792,7.45230483,1.55844114,6.13815653,0.31902411,0.00000000,0.01103162,0.60202557
-5.66983492,7.44099603,1.59430555,6.11732913,0.32062852,0.00000000,0.01082585,0.59910499
-5.66383192,7.44128852,1.63635744,6.10414483,0.32373959,0.00000000,0.01063665,0.59726063
-5.65782891,7.45428070,1.68430573,6.09973378,0.32826009,0.00000000,0.01046610,0.59661977
-5.65182591,7.48072072,1.73769049,6.10498990,0.33405437,0.00000000,0.01031602,0.59726890
-5.64582291,7.52097408,1.79588691,6.12053974,0.34095142,0.00000000,0.01018787,0.59924952
-5.63981991,7.57500503,1.85811489,6.14672097,0.34874905,0.00000000,0.01008270,0.60255554
-5.63381691,7.64237226,1.92345429,6.18357135,0.35721922,0.00000000,0.01000108,0.60713251
-5.62781391,7.72223887,1.99086557,6.23082786,0.36611408,0.00000000,0.00994306,0.61287861
-5.62181091,7.81339600,2.05921510,6.28793602,0.37517280,0.00000000,0.00990814,0.61964741
-5.61580790,7.91429869,2.12730446,6.35406827,0.38412882,0.00000000,0.00989519,0.62725233
-5.60980490,8.02311230,2.19390266,6.42815057,0.39271723,0.00000000,0.00990256,0.63547259
-5.60380190,8.13776752,2.25777997,6.50889573,0.40068219,0.00000000,0.00992796,0.64406035
-5.59779890,8.25602154,2.31774231,6.59484216,0.40778396,0.00000000,0.00996860,0.65274882
-5.59179590,8.37552303,2.37266466,6.68439642,0.41380540,0.00000000,0.01002117,0.66126098
-5.58579290,8.49387880,2.42152231,6.77587824,0.41855763,0.00000000,0.01008190,0.66931853
-5.57978989,8.60871975,2.46341882,6.86756650,0.42188478,0.00000000,0.01014666,0.67665077
-5.57378689,8.71776433,2.49760948,6.95774518,0.42366761,0.00000000,0.01021106,0.68300303
-5.56778389,8.81887779,2.52351976,7.04474790,0.42382582,0.00000000,0.01027048,0.68814438
-5.56178089,8.91012579,2.54075791,7.12700032,0.42231921,0.00000000,0.01032026,0.69187437
-5.55577789,8.98982129,2.54912161,7.20305944,0.41914751,0.00000000,0.01035573,0.69402853
-5.54977489,9.05656377,2.54859853,7.27164898,0.41434903,0.00000000,0.01037241,0.69448262
-5.54377189,9.10927003,2.53936107,7.33169016,0.40799815,0.00000000,0.01036607,0.69315538
-5.53776888,9.14719607,2.52175567,7.38232703,0.40020195,0.00000000,0.01033285,0.69000982
-5.53176588,9.16994947,2.49628741,7.42294573,0.39109587,0.00000000,0.01026940,0.68505313
-5.52576288,9.17749203,2.46360038,7.45318681,0.38083890,0.00000000,0.01017294,0.67833512
-5.51975988,9.17013229,2.42445499,7.47294996,0.36960821,0.00000000,0.01004138,0.66994547
-5.51375688,9.14850792,2.37970279,7.48239060,0.35759360,0.00000000,0.00987335,0.66000973
-5.50775388,9.11355793,2.33025977,7.48190791,0.34499185,0.00000000,0.00966829,0.64868444
-5.50175088,9.06648524,2.27707908,7.47212400,0.33200120,0.00000000,0.00942644,0.63615135
-5.49574787,9.00871000,2.22112369,7.45385467,0.31881603,0.00000000,0.00914885,0.62261105
-5.48974487,8.94181504,2.16334008,7.42807207,0.30562200,0.00000000,0.00883736,0.60827618
-5.48374187,8.86748465,2.10463317,7.39586048,0.29259163,0.00000000,0.00849457,0.59336442
-5.47773887,8.78743889,2.04584359,7.35836669,0.27988046,0.00000000,0.00812371,0.57809153
-5.47173587,8.70336560,1.98772732,7.31674686,0.26762391,0.00000000,0.00772861,0.56266456
-5.46573287,8.61685302,1.93093859,7.27211234,0.25593482,0.00000000,0.00731356,0.54727557
-5.45972986,8.52932593,1.87601619,7.22547698,0.24490168,0.00000000,0.00688320,0.53209600
-5.45372686,8.44198840,1.82337367,7.17770871,0.23458770,0.00000000,0.00644236,0.51727186
-5.44772386,8.35577616,1.77329369,7.12948813,0.22503060,0.00000000,0.00599596,0.50292004
-5.44172086,8.27132140,1.72592668,7.08127659,0.21624311,0.00000000,0.00554887,0.48912580
-5.43571786,8.18893212,1.68129403,7.03329586,0.20821425,0.00000000,0.00510578,0.47594148
-5.42971486,8.10858770,1.63929552,6.98552100,0.20091124,0.00000000,0.00467109,0.46338674
-5.42371186,8.02995138,1.59972115,6.93768704,0.19428204,0.00000000,0.00424881,0.45145001
-5.41770885,7.95239962,1.56226671,6.88930974,0.18825835,0.00000000,0.00384249,0.44009141
-5.41170585,7.87506697,1.52655276,6.83971942,0.18275912,0.00000000,0.00345519,0.42924673
-5.40570285,7.79690460,1.49214632,6.78810626,0.17769432,0.00000000,0.00308937,0.41883259
-5.39969985,7.71674939,1.45858439,6.73357466,0.17296883,0.00000000,0.00274696,0.40875225
-5.39369685,7.63340005,1.42539830,6.67520372,0.16848648,0.00000000,0.00242934,0.39890208
-5.38769385,7.54569600,1.39213805,6.61211028,0.16415383,0.00000000,0.00213733,0.38917807
-5.38169085,7.45259480,1.35839536,6.54351105,0.15988381,0.00000000,0.00187127,0.37948236
-5.37568784,7.35324374,1.32382448,6.46878010,0.15559891,0.00000000,0.00163109,0.36972924
-5.36968484,7.24704157,1.28815979,6.38749838,0.15123386,0.00000000,0.00141631,0.35985037
-5.36368184,7.13368688,1.25122940,6.29949257,0.14673768,0.00000000,0.00122618,0.34979902
-5.35767884,7.01321066,1.21296401,6.20486072,0.14207513,0.00000000,0.00105968,0.33955306
-5.35167584,6.88599100,1.17340078,6.10398364,0.13722730,0.00000000,0.00091567,0.32911649
-5.34567284,6.75274964,1.13268197,5.99752123,0.13219162,0.00000000,0.00079287,0.31851960
-5.33966983,6.61453031,1.09104842,5.88639411,0.12698106,0.00000000,0.00069000,0.30781765
-5.33366683,6.47266062,1.04882851,5.77175174,0.12162279,0.00000000,0.00060578,0.29708814
-5.32766383,6.32869952,1.00642286,5.65492899,0.11615621,0.00000000,0.00053897,0.28642696
-5.32166083,6.18437335,0.96428592,5.53739336,0.11063058,0.00000000,0.00048845,0.27594355
-5.31565783,6.04150408,0.92290522,5.42068600,0.10510239,0.00000000,0.00045321,0.26575534
-5.30965483,5.90193330,0.88277949,5.30635943,0.09963249,0.00000000,0.00043233,0.25598181
-5.30365183,5.76744603,0.84439655,5.19591512,0.09428322,0.00000000,0.00042506,0.24673852
-5.29764882,5.63969770,0.80821232,5.09074385,0.08911567,0.00000000,0.00043074,0.23813136
-5.29164582,5.52014780,0.77463162,4.99207148,0.08418714,0.00000000,0.00044881,0.23025133
-5.28564282,5.41000281,0.74399181,4.90091235,0.07954888,0.00000000,0.00047882,0.22317009
-5.27963982,5.31017054,0.71654985,4.81803197,0.07524432,0.00000000,0.00052034,0.21693656
-5.27363682,5.22122749,0.69247322,4.74392010,0.07130770,0.00000000,0.00057297,0.21157459
-5.26763382,5.14339970,0.67183499,4.67877499,0.06776314,0.00000000,0.00063630,0.20708184
-5.26163082,5.07655758,0.65461309,4.62249860,0.06462428,0.00000000,0.00070989,0.20342994
-5.25562781,5.02022390,0.64069354,4.57470272,0.06189435,0.00000000,0.00079319,0.20056572
-5.24962481,4.97359429,0.62987737,4.53472502,0.05956661,0.00000000,0.00088557,0.19841360
-5.24362181,4.93556868,0.62189070,4.50165414,0.05762525,0.00000000,0.00098627,0.19687883
-5.23761881,4.90479219,0.61639751,4.47436249,0.05604652,0.00000000,0.00109438,0.19585146
-5.23161581,4.87970347,0.61301420,4.45154530,0.05480017,0.00000000,0.00120884,0.19521088
-5.22561281,4.85858880,0.61132548,4.43176461,0.05385093,0.00000000,0.00132845,0.19483057
-5.21960980,4.83963961,0.61090073,4.41349638,0.05316023,0.00000000,0.00145186,0.19458301
-5.21360680,4.82101181,0.61131023,4.39517947,0.05268776,0.00000000,0.00157761,0.19434437
-5.20760380,4.80088469,0.61214059,4.37526475,0.05239313,0.00000000,0.00170413,0.19399891
-5.20160080,4.77751777,0.61300891,4.35226295,0.05223733,0.00000000,0.00182982,0.19344288
-5.19559780,4.74930382,0.61357506,4.32478985,0.05218408,0.00000000,0.00195305,0.19258781
-5.18959480,4.71481647,0.61355190,4.29160741,0.05220091,0.00000000,0.00207224,0.19136302
-5.18359180,4.67285108,0.61271303,4.25165976,0.05226017,0.00000000,0.00218587,0.18971739
-5.17758879,4.62245765,0.61089796,4.20410273,0.05233958,0.00000000,0.00229257,0.18762032
-5.17158579,4.56296490,0.60801469,4.14832640,0.05242275,0.00000000,0.00239116,0.18506188
-5.16558279,4.49399493,0.60403966,4.08396968,0.05249926,0.00000000,0.00248066,0.18205215
-5.15957979,4.41546807,0.59901514,4.01092675,0.05256461,0.00000000,0.00256033,0.17862001
-5.15357679,4.32759816,0.59304451,3.92934535,0.05261987,0.00000000,0.00262974,0.17481114
-5.14757379,4.23087861,0.58628536,3.83961699,0.05267115,0.00000000,0.00268872,0.17068572
-5.14157079,4.12606010,0.57894108,3.74235998,0.05272886,0.00000000,0.00273739,0.16631560
-5.13556778,4.01412115,0.57125108,3.63839600,0.05280685,0.00000000,0.00277613,0.16178135
-5.12956478,3.89623318,0.56348021,3.52872171,0.05292142,0.00000000,0.00280559,0.15716909
-5.12356178,3.77372161,0.55590782,3.41447672,0.05309028,0.00000000,0.00282662,0.15256747
-5.11755878,3.64802514,0.54881676,3.29690963,0.05333148,0.00000000,0.00284026,0.14806462
-5.11155578,3.52065508,0.54248300,3.17734388,0.05366239,0.00000000,0.00284764,0.14374549
-5.10555278,3.39315664,0.53716603,3.05714507,0.05409874,0.00000000,0.00285001,0.13968941
-5.09954977,3.26707391,0.53310053,2.93769122,0.05465379,0.00000000,0.00284864,0.13596813
-5.09354677,3.14391989,0.53048952,2.82034720,0.05533768,0.00000000,0.00284478,0.13264418
-5.08754377,3.02515260,0.52949916,2.70644428,0.05615686,0.00000000,0.00283963,0.12976986
-5.08154077,2.91215782,0.53025536,2.59726523,0.05711388,0.00000000,0.00283432,0.12738655
-5.07553777,2.80623849,0.53284212,2.49403502,0.05820720,0.00000000,0.00282991,0.12552450
-5.06953477,2.70861023,0.53730147,2.39791677,0.05943136,0.00000000,0.00282732,0.12420305
-5.06353177,2.62040222,0.54363494,2.31001204,0.06077722,0.00000000,0.00282740,0.12343111
-5.05752876,2.54266192,0.55180612,2.23136437,0.06223237,0.00000000,0.00283093,0.12320790
-5.05152576,2.47636226,0.56174411,2.16296464,0.06378169,0.00000000,0.00283862,0.12352386
-5.04552276,2.42240927,0.57334743,2.10575669,0.06540794,0.00000000,0.00285116,0.12436164
-5.03951976,2.38164868,0.58648810,2.06064163,0.06709240,0.00000000,0.00286924,0.12569702
-5.03351676,2.35486958,0.60101553,2.02847938,0.06881546,0.00000000,0.00289360,0.12749983
-5.02751376,2.34280388,0.61675990,2.01008616,0.07055722,0.00000000,0.00292505,0.12973466
-5.02151076,2.34612056,0.63353500,2.00622709,0.07229791,0.00000000,0.00296449,0.13236144
-5.01550775,2.36541402,0.65114020,2.01760333,0.07401826,0.00000000,0.00301291,0.13533583
-5.00950475,2.40118661,0.66936182,2.04483376,0.07569974,0.00000000,0.00307145,0.13860945
-5.00350175,2.45382581,0.68797375,2.08843155,0.07732468,0.00000000,0.00314133,0.14212992
-4.99749875,2.52357693,0.70673767,2.14877669,0.07887624,0.00000000,0.00322385,0.14584094
-4.99149575,2.61051290,0.72540313,2.22608549,0.08033833,0.00000000,0.00332041,0.14968223
-4.98549275,2.71450291,0.74370767,2.32037899,0.08169550,0.00000000,0.00343240,0.15358961
-4.97948974,2.83518193,0.76137745,2.43145200,0.08293276,0.00000000,0.00356122,0.15749523
-4.97348674,2.97192333,0.77812857,2.55884473,0.08403543,0.00000000,0.00370820,0.16132790
-4.96748374,3.12381671,0.79366944,2.70181923,0.08498909,0.00000000,0.00387460,0.16501381
-4.96148074,3.28965299,0.80770421,2.85934231,0.08577955,0.00000000,0.00406153,0.16847745
-4.95547774,3.46791841,0.81993749,3.03007684,0.08639295,0.00000000,0.00426997,0.17164288
-4.94947474,3.65679885,0.83008027,3.21238258,0.08681606,0.00000000,0.00450077,0.17443522
-4.94347174,3.85419537,0.83785679,3.40432769,0.08703653,0.00000000,0.00475459,0.17678243
-4.93746873,4.05775112,0.84301222,3.60371127,0.08704343,0.00000000,0.00503205,0.17861723
-4.93146573,4.26488970,0.84532071,3.80809699,0.08682776,0.00000000,0.00533366,0.17987909
-4.92546273,4.47286398,0.84459345,4.01485727,0.08638306,0.00000000,0.00565999,0.18051624
-4.91945973,4.67881427,0.84068622,4.22122700,0.08570601,0.00000000,0.00601169,0.18048748
-4.91345673,4.87983413,0.83350604,4.42436541,0.08479704,0.00000000,0.00638966,0.17976383
-4.90745373,5.07304164,0.82301643,4.62142420,0.08366080,0.00000000,0.00679508,0.17832974
-4.90145073,5.25565391,0.80924101,4.80961980,0.08230663,0.00000000,0.00722961,0.17618403
-4.89544772,5.42506229,0.79226513,4.98630744,0.08074873,0.00000000,0.00769543,0.17334021
-4.88944472,5.57890557,0.77223530,5.14905444,0.07900630,0.00000000,0.00819538,0.16982640
-4.88344172,5.71513886,0.74935660,5.29571033,0.07710337,0.00000000,0.00873302,0.16568469
-4.87743872,5.83209553,0.72388796,5.42447134,0.07506854,0.00000000,0.00931271,0.16097003
-4.87143572,5.92854025,0.69613559,5.53393693,0.07293445,0.00000000,0.00993960,0.15574870
-4.86543272,6.00371112,0.66644494,5.62315647,0.07073708,0.00000000,0.01061967,0.15009635
-4.85942971,6.05734963,0.63519143,5.69166432,0.06851499,0.00000000,0.01135970,0.14409588
-4.85342671,6.08971720,0.60277051,5.73950213,0.06630834,0.00000000,0.01216716,0.13783504
-4.84742371,6.10159799,0.56958741,5.76722746,0.06415795,0.00000000,0.01305019,0.13140403
-4.84142071,6.09428759,0.53604709,5.77590837,0.06210425,0.00000000,0.01401747,0.12489311
-4.83541771,6.06956819,0.50254475,5.76710413,0.06018633,0.00000000,0.01507812,0.11839035
-4.82941471,6.02967079,0.46945724,5.74283255,0.05844101,0.00000000,0.01624162,0.11197958
-4.82341171,5.97722577,0.43713576,5.70552489,0.05690206,0.00000000,0.01751765,0.10573862
-4.81740870,5.91520312,0.40589984,5.65796976,0.05559950,0.00000000,0.01891608,0.09973791
-4.81140570,5.84684421,0.37603296,5.60324755,0.05455913,0.00000000,0.02044685,0.09403936
-4.80540270,5.77558687,0.34777953,5.54465734,0.05380219,0.00000000,0.02211998,0.08869573
-4.79939970,5.70498588,0.32134355,5.48563824,0.05334518,0.00000000,0.02394550,0.08375023
-4.79339670,5.63863075,0.29688841,5.42968735,0.05319992,0.00000000,0.02593344,0.07923654
-4.78739370,5.58006303,0.27453802,5.38027628,0.05337364,0.00000000,0.02809386,0.07517905
-4.78139070,5.53269466,0.25437876,5.34076835,0.05386930,0.00000000,0.03043674,0.07159342
-4.77538769,5.49972946,0.23646227,5.31433837,0.05468592,0.00000000,0.03297196,0.06848730
-4.76938469,5.48408914,0.22080861,5.30389669,0.05581900,0.00000000,0.03570914,0.06586108
-4.76338169,5.48834520,0.20740971,5.31201902,0.05726089,0.00000000,0.03865744,0.06370891
-4.75737869,5.51465806,0.19623288,5.34088360,0.05900121,0.00000000,0.04182523,0.06201952
-4.75137569,5.56472444,0.18722411,5.39221669,0.06102713,0.00000000,0.04521966,0.06077718
-4.74537269,5.63973385,0.18031119,5.46724755,0.06332358,0.00000000,0.04884617,0.05996248
-4.73936968,5.74033521,0.17540633,5.56667382,0.06587338,0.00000000,0.05270778,0.05955307
-4.73336668,5.86661416,0.17240849,5.69063810,0.06865722,0.00000000,0.05680441,0.05952426
-4.72736368,6.01808187,0.17120516,5.83871634,0.07165357,0.00000000,0.06113205,0.05984951
-4.72136068,6.19367603,0.17167388,6.00991875,0.07483844,0.00000000,0.06568194,0.06050078
-4.71535768,6.39177443,0.17368329,6.20270363,0.07818518,0.00000000,0.07043976,0.06144878
-4.70935468,6.61022165,0.17709401,6.41500447,0.08166417,0.00000000,0.07538491,0.06266316
-4.70335168,6.84636911,0.18175941,6.64427039,0.08524258,0.00000000,0.08048994,0.06411262
-4.69734867,7.09712838,0.18752629,6.88751983,0.08888424,0.00000000,0.08572015,0.06576499
-4.69134567,7.35903750,0.19423574,7.14140692,0.09254954,0.00000000,0.09103347,0.06758734
-4.68534267,7.62833944,0.20172408,7.40229971,0.09619562,0.00000000,0.09638066,0.06954611
-4.67933967,7.90107153,0.20982416,7.66636883,0.09977666,0.00000000,0.10170581,0.07160729
-4.67333667,8.17316400,0.21836699,7.92968478,0.10324445,0.00000000,0.10694723,0.07373676
-4.66733367,8.44054541,0.22718363,8.18832140,0.10654914,0.00000000,0.11203868,0.07590065
-4.66133067,8.69925188,0.23610749,8.43846271,0.10964027,0.00000000,0.11691088,0.07806582
-4.65532766,8.94553699,0.24497696,8.67650979,0.11246788,0.00000000,0.12149337,0.08020051
-4.64932466,9.17597847,0.25363810,8.89918403,0.11498390,0.00000000,0.12571652,0.08227494
-4.64332166,9.38757775,0.26194761,9.10362293,0.11714348,0.00000000,0.12951368,0.08426210
-4.63731866,9.57784832,0.26977568,9.28746467,0.11890645,0.00000000,0.13282331,0.08613843
-4.63131566,9.74488908,0.27700873,9.44891764,0.12023865,0.00000000,0.13559114,0.08788462
-4.62531266,9.88743907,0.28355179,9.58681158,0.12111318,0.00000000,0.13777200,0.08948617
-4.61930965,10.00491061,0.28933049,9.70062782,0.12151137,0.00000000,0.13933150,0.09093398
-4.61330665,10.09739873,0.29429248,9.79050616,0.12142358,0.00000000,0.14024725,0.09222469
-4.60730365,10.16566553,0.29840818,9.85722776,0.12084963,0.00000000,0.14050971,0.09336087
-4.60130065,10.21109927,0.30167074,9.90217353,0.11979890,0.00000000,0.14012253,0.09435093
-4.59529765,10.23564912,0.30409530,9.92725923,0.11829009,0.00000000,0.13910242,0.09520883
-4.58929465,10.24173751,0.30571743,9.93484924,0.11635061,0.00000000,0.13747853,0.09595353
-4.58329165,10.23215329,0.30659086,9.92765205,0.11401568,0.00000000,0.13529135,0.09660809
-4.57728864,10.20992966,0.30678454,9.90860147,0.11132712,0.00000000,0.13259127,0.09719869
-4.57128564,10.17821185,0.30637919,9.88072836,0.10833197,0.00000000,0.12943675,0.09775336
-4.56528264,10.14011987,0.30546338,9.84702800,0.10508084,0.00000000,0.12589226,0.09830053
-4.55927964,10.09861226,0.30412948,9.81032887,0.10162635,0.00000000,0.12202617,0.09886759
-4.55327664,10.05635663,0.30246949,9.77316834,0.09802143,0.00000000,0.11790843,0.09947934
-4.54727364,10.01561260,0.30057093,9.73768077,0.09431771,0.00000000,0.11360850,0.10015652
-4.54127064,9.97813244,0.29851319,9.70550284,0.09056409,0.00000000,0.10919323,0.10091444
-4.53526763,9.94508366,0.29636418,9.67770052,0.08680547,0.00000000,0.10472514,0.10176186
-4.52926463,9.91699724,0.29417769,9.65472075,0.08308167,0.00000000,0.10026083,0.10270004
-4.52326163,9.89374358,0.29199146,9.63637016,0.07942671,0.00000000,0.09584983,0.10372221
-4.51725863,9.87453763,0.28982603,9.62182185,0.07586826,0.00000000,0.09153377,0.10481331
-4.51125563,9.85797265,0.28768455,9.60964980,0.07242746,0.00000000,0.08734587,0.10595017
-4.50525263,9.84208136,0.28555338,9.59788959,0.06911897,0.00000000,0.08331090,0.10710213
-4.49924962,9.82442156,0.28340359,9.58412255,0.06595126,0.00000000,0.07944537,0.10823193
-4.49324662,9.80218248,0.28119333,9.56557970,0.06292718,0.00000000,0.07575810,0.10929713
-4.48724362,9.77230702,0.27887076,9.53926067,0.06004463,0.00000000,0.07225101,0.11025173
-4.48124062,9.73162443,0.27637773,9.50206240,0.05729741,0.00000000,0.06892013,0.11104807
-4.47523762,9.67698744,0.27365369,9.45091183,0.05467620,0.00000000,0.06575677,0.11163900
-4.46923462,9.60540788,0.27063999,9.38289670,0.05216949,0.00000000,0.06274880,0.11197998
-4.46323162,9.51418485,0.26728414,9.29538891,0.04976462,0.00000000,0.05988190,0.11203132
-4.45722861,9.40101992,0.26354400,9.18615494,0.04744867,0.00000000,0.05714088,0.11176022
-4.45122561,9.26411468,0.25939155,9.05344915,0.04520938,0.00000000,0.05451081,0.11114264
-4.44522261,9.10224682,0.25481627,8.89608590,0.04303588,0.00000000,0.05197817,0.11016489
-4.43921961,8.91482192,0.24982774,8.71348842,0.04091932,0.00000000,0.04953173,0.10882479
-4.43321661,8.70189959,0.24445760,8.50571256,0.03885340,0.00000000,0.04716329,0.10713246
-4.42721361,8.46419362,0.23876055,8.27344572,0.03683465,0.00000000,0.04486822,0.10511060
-4.42121061,8.20304716,0.23281445,8.01798163,0.03486262,0.00000000,0.04264578,0.10279430
-4.41520760,7.92038493,0.22671956,7.74117334,0.03293994,0.00000000,0.04049920,0.10023033
-4.40920460,7.61864577,0.22059682,7.44536730,0.03107219,0.00000000,0.03843554,0.09747601
-4.40320160,7.30069908,0.21458535,7.13332236,0.02926767,0.00000000,0.03646541,0.09459756
-4.39719860,6.96974975,0.20883926,6.80811790,0.02753710,0.00000000,0.03460248,0.09166824
-4.39119560,6.62923605,0.20352382,6.47305564,0.02589320,0.00000000,0.03286280,0.08876609
-4.38519260,6.28272526,0.19881129,6.13155950,0.02435024,0.00000000,0.03126405,0.08597153
-4.37918959,5.93381130,0.19487645,5.78707779,0.02292360,0.00000000,0.02982472,0.08336484
-4.37318659,5.58601843,0.19189210,5.44299154,0.02162926,0.00000000,0.02856320,0.08102374
-4.36718359,5.24271439,0.19002466,5.10253206,0.02048336,0.00000000,0.02749690,0.07902089
-4.36118059,4.90703550,0.18943003,4.76871025,0.01950179,0.00000000,0.02664137,0.07742181
-4.35517759,4.58182571,0.19025000,4.44425929,0.01869982,0.00000000,0.02600951,0.07628285
-4.34917459,4.26959045,0.19260906,4.13159167,0.01809180,0.00000000,0.02561082,0.07564967
-4.34317159,3.97246573,0.19661201,3.83277060,0.01769089,0.00000000,0.02545087,0.07555604
-4.33716858,3.69220192,0.20234231,3.54949547,0.01750892,0.00000000,0.02553079,0.07602303
-4.33116558,3.43016121,0.20986110,3.28310006,0.01755629,0.00000000,0.02584701,0.07705877
-4.32516258,3.18732726,0.21920713,3.03456216,0.01784184,0.00000000,0.02639113,0.07865851
-4.31915958,2.96432514,0.23039731,2.80452275,0.01837288,0.00000000,0.02714995,0.08080526
-4.31315658,2.76144954,0.24342794,2.59331264,0.01915517,0.00000000,0.02810574,0.08347071
-4.30715358,2.57869914,0.25827646,2.40098466,0.02019294,0.00000000,0.02923659,0.08661655
