energy_ev,total_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-6.00000000,5.50219978,2.43714696,2.69644887,0.01608602,2.98888591,0.45721052,0.00000000
-5.99399700,5.65984441,2.52172992,2.77196356,0.01681680,3.05235615,0.48308262,0.00000000
-5.98799400,5.81021511,2.60313793,2.84436384,0.01755591,3.11085699,0.50888162,0.00000000
-5.98199100,5.95113457,2.68016128,2.91269758,0.01830258,3.16340167,0.53425903,0.00000000
-5.97598799,6.08060730,2.75165717,2.97608533,0.01905659,3.20911505,0.55887160,0.00000000
-5.96998499,6.19686492,2.81657574,3.03373896,0.01981804,3.24725479,0.58238912,0.00000000
-5.96398199,6.29840441,2.87398339,3.08497744,0.02058728,3.27722870,0.60450195,0.00000000
-5.95797899,6.38401798,2.92308289,3.12923938,0.02136456,3.29860740,0.62492786,0.00000000
-5.95197599,6.45281396,2.96322957,3.16609202,0.02214990,3.31113210,0.64341816,0.00000000
-5.94597299,6.50422813,2.99394336,3.19523639,0.02294275,3.31471716,0.65976297,0.00000000
-5.93996998,6.53802524,3.01491626,3.21650878,0.02374176,3.30944736,0.67379533,0.00000000
-5.93396698,6.55429134,3.02601528,3.22987834,0.02454459,3.29557017,0.68539420,0.00000000
-5.92796398,6.55341710,3.02728070,3.23544139,0.02534771,3.27348327,0.69448626,0.00000000
-5.92196098,6.53607346,3.01892002,3.23341248,0.02614628,3.24371806,0.70104643,0.00000000
-5.91595798,6.50318062,3.00129779,3.22411298,0.02693413,3.20691971,0.70509717,0.00000000
-5.90995498,6.45587195,2.97492181,3.20795753,0.02770374,3.16382477,0.70670656,0.00000000
-5.90395198,6.39545422,2.94042628,3.18543915,0.02844641,3.11523722,0.70598537,0.00000000
-5.89794897,6.32336605,2.89855243,3.15711345,0.02915245,3.06200399,0.70308302,0.00000000
-5.89194597,6.24113589,2.85012739,3.12358277,0.02981144,3.00499072,0.69818284,0.00000000
-5.88594297,6.15034108,2.79604198,3.08548056,0.03041261,2.94505896,0.69149649,0.00000000
-5.87993997,6.05256941,2.73722806,3.04345663,0.03094522,2.88304517,0.68325797,0.00000000
-5.87393697,5.94938384,2.67463621,2.99816358,0.03139902,2.81974251,0.67371723,0.00000000
-5.86793397,5.84229159,2.60921419,2.95024463,0.03176467,2.75588556,0.66313361,0.00000000
-5.86193097,5.73271764,2.54188697,2.90032301,0.03203423,2.69213839,0.65176931,0.00000000
-5.85592796,5.62198313,2.47353846,2.84899297,0.03220154,2.62908601,0.63988296,0.00000000
-5.84992496,5.51128855,2.40499567,2.79681232,0.03226259,2.56722916,0.62772352,0.00000000
-5.84392196,5.40170129,2.33701523,2.74429644,0.03221585,2.50698205,0.61552466,0.00000000
-5.83791896,5.29414753,2.27027268,2.69191343,0.03206238,2.44867295,0.60349963,0.00000000
-5.83191596,5.18940751,2.20535440,2.64008052,0.03180604,2.39254703,0.59183679,0.00000000
-5.82591296,5.08811412,2.14275231,2.58916128,0.03145340,2.33877109,0.58069598,0.00000000
-5.81990995,4.99075390,2.08286110,2.53946368,0.03101366,2.28743961,0.57020554,0.00000000
-5.81390695,4.89767025,2.02597794,2.49123878,0.03049843,2.23858183,0.56046034,0.00000000
-5.80790395,4.80906833,1.97230431,2.44468014,0.02992140,2.19216926,0.55152060,0.00000000
-5.80190095,4.72502135,1.92194974,2.39992376,0.02929792,2.14812348,0.54341169,0.00000000
-5.79589795,4.64547815,1.87493731,2.35704875,0.02864456,2.10632373,0.53612477,0.00000000
-5.78989495,4.57027178,1.83121035,2.31607874,0.02797854,2.06661433,0.52961837,0.00000000
-5.78389195,4.49912926,1.79064031,2.27698403,0.02731716,2.02881160,0.52382079,0.00000000
-5.77788894,4.43168229,1.75303544,2.23968466,0.02667728,1.99271028,0.51863324,0.00000000
-5.77188594,4.36747917,1.71815008,2.20405446,0.02607471,1.95808956,0.51393374,0.00000000
-5.76588294,4.30599773,1.68569432,2.16992598,0.02552369,1.92471850,0.50958156,0.00000000
-5.75987994,4.24665943,1.65534393,2.13709644,0.02503644,1.89236118,0.50542209,0.00000000
-5.75387694,4.18884451,1.62675045,2.10533444,0.02462269,1.86078144,0.50129213,0.00000000
-5.74787394,4.13190807,1.59955123,2.07438755,0.02428943,1.82974742,0.49702525,0.00000000
-5.74187094,4.07519693,1.57337950,2.04399037,0.02404061,1.79903596,0.49245718,0.00000000
-5.73586793,4.01806699,1.54787419,2.01387301,0.02387702,1.76843681,0.48743107,0.00000000
-5.72986493,3.95990086,1.52268969,1.98376968,0.02379631,1.73775694,0.48180242,0.00000000
-5.72386193,3.90012524,1.49750522,1.95342718,0.02379299,1.70682462,0.47544353,0.00000000
-5.71785893,3.83822791,1.47203381,1.92261300,0.02385870,1.67549358,0.46824739,0.00000000
-5.71185593,3.77377361,1.44603078,1.89112288,0.02398244,1.64364691,0.46013082,0.00000000
-5.70585293,3.70641866,1.41930152,1.85878744,0.02415096,1.61120092,0.45103694,0.00000000
-5.69984992,3.63592369,1.39170842,1.82547793,0.02434922,1.57810848,0.44093668,0.00000000
-5.69384692,3.56216423,1.36317661,1.79111081,0.02456089,1.54436207,0.42982956,0.00000000
-5.68784392,3.48513871,1.33369852,1.75565105,0.02476895,1.50999609,0.41774363,0.00000000
-5.68184092,3.40497369,1.30333678,1.71911426,0.02495622,1.47508844,0.40473463,0.00000000
-5.67583792,3.32192590,1.27222545,1.68156746,0.02510602,1.43976114,0.39088444,0.00000000
-5.66983492,3.23638120,1.24056923,1.64312863,0.02520268,1.40417988,0.37629898,0.00000000
-5.66383192,3.14885009,1.20864059,1.60396508,0.02523214,1.36855225,0.36110561,0.00000000
-5.65782891,3.05996008,1.17677485,1.56429071,0.02518242,1.33312480,0.34545016,0.00000000
-5.65182591,2.97044490,1.14536291,1.52436232,0.02504401,1.29817862,0.32949375,0.00000000
-5.64582291,2.88113074,1.11484207,1.48447508,0.02481024,1.26402372,0.31340951,0.00000000
-5.63981991,2.79292011,1.08568486,1.44495727,0.02447747,1.23099212,0.29737927,0.00000000
-5.63381691,2.70677345,1.05838630,1.40616459,0.02404523,1.19942982,0.28159043,0.00000000
-5.62781391,2.62368924,1.03344986,1.36847403,0.02351624,1.16968802,0.26623299,0.00000000
-5.62181091,2.54468322,1.01137266,1.33227756,0.02289629,1.14211369,0.25149690,0.00000000
-5.61580790,2.47076724,0.99263037,1.29797588,0.02219408,1.11703994,0.23756965,0.00000000
-5.60980490,2.40292859,0.97766225,1.26597227,0.02142094,1.09477647,0.22463433,0.00000000
-5.60380190,2.34211033,0.96685719,1.23666672,0.02059046,1.07560057,0.21286793,0.00000000
-5.59779890,2.28919350,0.96054093,1.21045050,0.01971812,1.05974902,0.20244011,0.00000000
-5.59179590,2.24498148,0.95896530,1.18770134,0.01882079,1.04741114,0.19351215,0.00000000
-5.58579290,2.21018722,0.96229974,1.16877908,0.01791636,1.03872344,0.18623633,0.00000000
-5.57978989,2.18542349,0.97062556,1.15402202,0.01702322,1.03376604,0.18075535,0.00000000
-5.57378689,2.17119638,0.98393315,1.14374382,0.01615986,1.03256098,0.17720202,0.00000000
-5.56778389,2.16790197,1.00212223,1.13823100,0.01534448,1.03507251,0.17569896,0.00000000
-5.56178089,2.17582610,1.02500530,1.13774076,0.01459464,1.04120935,0.17635826,0.00000000
-5.55577789,2.19514662,1.05231391,1.14249910,0.01392698,1.05082868,0.17928105,0.00000000
-5.54977489,2.22593785,1.08370764,1.15269903,0.01335696,1.06374178,0.18455694,0.00000000
-5.54377189,2.26817654,1.11878535,1.16849865,0.01289872,1.07972083,0.19226311,0.00000000
-5.53776888,2.32174846,1.15709815,1.19001890,0.01256493,1.09850664,0.20246326,0.00000000
-5.53176588,2.38645528,1.19816361,1.21734090,0.01236675,1.11981685,0.21520610,0.00000000
-5.52576288,2.46202063,1.24148051,1.25050265,0.01231374,1.14335422,0.23052362,0.00000000
-5.51975988,2.54809524,1.28654354,1.28949522,0.01241387,1.16881450,0.24842907,0.00000000
-5.51375688,2.64426040,1.33285736,1.33425830,0.01267349,1.19589372,0.26891470,0.00000000
-5.50775388,2.75002980,1.37994940,1.38467544,0.01309734,1.22429445,0.29194939,0.00000000
-5.50175088,2.86484969,1.42738101,1.44056912,0.01368848,1.25373090,0.31747633,0.00000000
-5.49574787,2.98809775,1.47475656,1.50169611,0.01444833,1.28393279,0.34541083,0.00000000
-5.48974487,3.11908110,1.52173023,1.56774358,0.01537655,1.31464790,0.37563850,0.00000000
-5.48374187,3.25703438,1.56801040,1.63832639,0.01647098,1.34564352,0.40801401,0.00000000
-5.47773887,3.40111869,1.61336171,1.71298634,0.01772756,1.37670693,0.44236059,0.00000000
-5.47173587,3.55042243,1.65760484,1.79119375,0.01914025,1.40764512,0.47847044,0.00000000
-5.46573287,3.70396511,1.70061440,1.87235189,0.02070092,1.43828419,0.51610625,0.00000000
-5.45972986,3.86070488,1.74231507,1.95580481,0.02239927,1.46846862,0.55500395,0.00000000
-5.45372686,4.01955069,1.78267667,2.04084861,0.02422285,1.49806082,0.59487668,0.00000000
-5.44772386,4.17937932,1.82170826,2.12674630,0.02615700,1.52694109,0.63542005,0.00000000
-5.44172086,4.33905731,1.85945188,2.21274595,0.02818499,1.55500833,0.67631856,0.00000000
-5.43571786,4.49746759,1.89597628,2.29810176,0.03028811,1.58218139,0.71725304,0.00000000
-5.42971486,4.65353969,1.93137076,2.38209721,0.03244595,1.60840123,0.75790878,0.00000000
-5.42371186,4.80628248,1.96573957,2.46406941,0.03463664,1.63363352,0.79798412,0.00000000
-5.41770885,4.95481759,1.99919683,2.54343330,0.03683730,1.65787160,0.83719910,0.00000000
-5.41170585,5.09841163,2.03186197,2.61970462,0.03902446,1.68113937,0.87530361,0.00000000
-5.40570285,5.23650494,2.06385578,2.69251994,0.04117460,1.70349364,0.91208479,0.00000000
-5.39969985,5.36873477,2.09529682,2.76165263,0.04326470,1.72502557,0.94737299,0.00000000
-5.39369685,5.49495060,2.12629796,2.82702320,0.04527280,1.74586067,0.98104611,0.00000000
-5.38769385,5.61521995,2.15696305,2.88870324,0.04717860,1.76615700,1.01303179,0.00000000
-5.38169085,5.72982322,2.18738339,2.94691190,0.04896401,1.78610132,1.04330731,0.00000000
-5.37568784,5.83923666,2.21763388,3.00200464,0.05061358,1.80590294,1.07189695,0.00000000
-5.36968484,5.94410364,2.24776890,3.05445432,0.05211495,1.82578522,1.09886690,0.00000000
-5.36368184,6.04519456,2.27781780,3.10482495,0.05345911,1.84597502,1.12431785,0.00000000
-5.35767884,6.14335697,2.30778027,3.15373927,0.05464059,1.86669039,1.14837548,0.00000000
-5.35167584,6.23945808,2.33762165,3.20184142,0.05565747,1.88812692,1.17117936,0.00000000
-5.34567284,6.33432232,2.36726861,3.24975650,0.05651129,1.91044359,1.19287071,0.00000000
-5.33966983,6.42866736,2.39660551,3.29804917,0.05720685,1.93374879,1.21357976,0.00000000
-5.33366683,6.52304208,2.42547182,3.34718338,0.05775179,1.95808738,1.23341339,0.00000000
-5.32766383,6.61777026,2.45366103,3.39748570,0.05815619,1.98342969,1.25244373,0.00000000
-5.32166083,6.71290347,2.48092134,3.44911429,0.05843202,2.00966327,1.27069842,0.00000000
-5.31565783,6.80818645,2.50695859,3.50203561,0.05859253,2.03658800,1.28815327,0.00000000
-5.30965483,6.90303755,2.53144129,3.55601034,0.05865169,2.06391533,1.30472769,0.00000000
-5.30365183,6.99654613,2.55400823,3.61058983,0.05862355,2.09127176,1.32028343,0.00000000
-5.29764882,7.08748783,2.57427811,3.66512348,0.05852172,2.11820687,1.33462679,0.00000000
-5.29164582,7.17435786,2.59186133,3.71877724,0.05835889,2.14420566,1.34751425,0.00000000
-5.28564282,7.25542105,2.60637327,3.77056246,0.05814642,2.16870489,1.35866156,0.00000000
-5.27963982,7.32877696,2.61744867,3.81937401,0.05789409,2.19111267,1.36775570,0.00000000
-5.27363682,7.39243690,2.62475649,3.86403586,0.05760988,2.21083065,1.37446938,0.00000000
-5.26763382,7.44440958,2.62801441,3.90335200,0.05730000,2.22727770,1.37847731,0.00000000
-5.26163082,7.48279106,2.62700245,3.93616030,0.05696889,2.23991395,1.37947351,0.00000000
-5.25562781,7.50585485,2.62157489,3.96138646,0.05661943,2.24826414,1.37718872,0.00000000
-5.24962481,7.51213752,2.61167000,3.97809574,0.05625316,2.25193908,1.37140726,0.00000000
-5.24362181,7.50051593,2.59731686,3.98553958,0.05587061,2.25065425,1.36198222,0.00000000
-5.23761881,7.47027207,2.57863923,3.98319516,0.05547167,2.24424451,1.34884852,0.00000000
-5.23161581,7.42114265,2.55585597,3.97079578,0.05505595,2.23267437,1.33203291,0.00000000
-5.22561281,7.35335100,2.52927830,3.94835094,0.05462313,2.21604330,1.31166072,0.00000000
-5.21960980,7.26762011,2.49930374,3.91615511,0.05417332,2.19458580,1.28795873,0.00000000
-5.21360680,7.16516625,2.46640747,3.87478497,0.05370734,2.16866640,1.26125427,0.00000000
-5.20760380,7.04767388,2.43113118,3.82508560,0.05322696,2.13876976,1.23197046,0.00000000
-5.20160080,6.91725325,2.39407034,3.76814623,0.05273509,2.10548657,1.20061784,0.00000000
-5.19559780,6.77638286,2.35586026,3.70526715,0.05223582,2.06949580,1.16778278,0.00000000
-5.18959480,6.62783977,2.31716182,3.63791919,0.05173448,2.03154432,1.13411309,0.00000000
-5.18359180,6.47462077,2.27864731,3.56769793,0.05123761,1.99242474,1.10030161,0.00000000
-5.17758879,6.31985803,2.24098710,3.49627456,0.05075279,1.95295254,1.06706815,0.00000000
-5.17158579,6.16673272,2.20483744,3.42534553,0.05028852,1.91394339,1.03514070,0.00000000
-5.16558279,6.01838975,2.17082992,3.35658299,0.04985396,1.87619157,1.00523647,0.00000000
-5.15957979,5.87785678,2.13956250,3.29158783,0.04945871,1.84045029,0.97804336,0.00000000
-5.15357679,5.74796996,2.11159248,3.23184674,0.04911249,1.80741446,0.95420244,0.00000000
-5.14757379,5.63130839,2.08743101,3.17869471,0.04882485,1.77770637,0.93429198,0.00000000
-5.14157079,5.53013878,2.06753925,3.13328368,0.04860483,1.75186453,0.91881334,0.00000000
-5.13556778,5.44637114,2.05232569,3.09655797,0.04846068,1.73033578,0.90817903,0.00000000
-5.12956478,5.38152587,2.04214441,3.06923668,0.04839951,1.71347043,0.90270316,0.00000000
-5.12356178,5.33671201,2.03729397,3.05180304,0.04842701,1.70152045,0.90259452,0.00000000
-5.11755878,5.31261638,2.03801665,3.04450032,0.04854717,1.69464014,0.90795206,0.00000000
-5.11155578,5.30950250,2.04449768,3.04733397,0.04876204,1.69288899,0.91876312,0.00000000
-5.10555278,5.32721864,2.05686449,3.06007924,0.04907155,1.69623633,0.93490407,0.00000000
-5.09954977,5.36521376,2.07518575,3.08229375,0.04947330,1.70456725,0.95614338,0.00000000
-5.09354677,5.42256039,2.09947020,3.11333419,0.04996252,1.71768945,0.98214704,0.00000000
-5.08754377,5.49798345,2.12966556,3.15237666,0.05053200,1.73534070,1.01248607,0.00000000
-5.08154077,5.58989406,2.16565743,3.19843978,0.05117213,1.75719658,1.04664598,0.00000000
-5.07553777,5.69642762,2.20726861,3.25041022,0.05187101,1.78287839,1.08403806,0.00000000
-5.06953477,5.81548548,2.25425898,3.30706992,0.05261460,1.81196106,1.12401211,0.00000000
-5.06353177,5.94477947,2.30632622,3.36712462,0.05338700,1.84398097,1.16587056,0.00000000
-5.05752876,6.08187883,2.36310755,3.42923310,0.05417077,1.87844386,1.20888349,0.00000000
-5.05152576,6.22425894,2.42418269,3.49203685,0.05494731,1.91483261,1.25230445,0.00000000
-5.04552276,6.36935116,2.48907819,3.55418941,0.05569728,1.95261520,1.29538655,0.00000000
-5.03951976,6.51459308,2.55727297,3.61438516,0.05640117,1.99125259,1.33739861,0.00000000
-5.03351676,6.65747849,2.62820517,3.67138681,0.05703975,2.03020682,1.37764093,0.00000000
-5.02751376,6.79560595,2.70128013,3.72405113,0.05759465,2.06894906,1.41546027,0.00000000
-5.02151076,6.92672507,2.77587912,3.77135230,0.05804888,2.10696761,1.45026366,0.00000000
-5.01550775,7.04877932,2.85136874,3.81240229,0.05838737,2.14377570,1.48153073,0.00000000
-5.00950475,7.15994431,2.92711041,3.84646774,0.05859743,2.17891888,1.50882412,0.00000000
-5.00350175,7.25866021,3.00246987,3.87298280,0.05866922,2.21198181,1.53179773,0.00000000
-4.99749875,7.34365757,3.07682603,3.89155748,0.05859601,2.24259417,1.55020250,0.00000000
-4.99149575,7.41397532,3.14957908,3.90198126,0.05837454,2.27043544,1.56388965,0.00000000
-4.98549275,7.46897063,3.22015742,3.90422181,0.05800510,2.29523844,1.57281112,0.00000000
-4.97948974,7.50831989,3.28802333,3.89841874,0.05749162,2.31679135,1.57701744,0.00000000
-4.97348674,7.53201105,3.35267707,3.88487267,0.05684159,2.33493823,1.57665276,0.00000000
-4.96748374,7.54032749,3.41365953,3.86403000,0.05606589,2.34957795,1.57194764,0.00000000
-4.96148074,7.53382402,3.47055340,3.83646393,0.05517849,2.36066169,1.56320943,0.00000000
-4.95547774,7.51329618,3.52298305,3.80285236,0.05419609,2.36818911,1.55081093,0.00000000
-4.94947474,7.47974402,3.57061324,3.76395379,0.05313763,2.37220360,1.53517751,0.00000000
-4.94347174,7.43433201,3.61314719,3.72058184,0.05202378,2.37278673,1.51677321,0.00000000
-4.93746873,7.37834671,3.65032405,3.67357966,0.05087635,2.37005244,1.49608630,0.00000000
-4.93146573,7.31315408,3.68191649,3.62379500,0.04971769,2.36414130,1.47361487,0.00000000
-4.92546273,7.24015816,3.70772850,3.57205705,0.04857013,2.35521521,1.44985273,0.00000000
-4.91945973,7.16076275,3.72759395,3.51915571,0.04745539,2.34345289,1.42527639,0.00000000
-4.91345673,7.07633746,3.74137610,3.46582403,0.04639405,2.32904636,1.40033318,0.00000000
-4.90745373,6.98818935,3.74896830,3.41272432,0.04540513,2.31219870,1.37543119,0.00000000
-4.90145073,6.89754075,3.75029598,3.36043819,0.04450572,2.29312290,1.35093107,0.00000000
-4.89544772,6.80551372,3.74531996,3.30946055,0.04371069,2.27204199,1.32714000,0.00000000
-4.88944472,6.71312101,3.73404085,3.26019753,0.04303252,2.24919001,1.30430788,0.00000000
-4.88344172,6.62126307,3.71650433,3.21296788,0.04248122,2.22481371,1.28262574,0.00000000
-4.87743872,6.53073040,3.69280698,3.16800747,0.04206432,2.19917434,1.26222637,0.00000000
-4.87143572,6.44220997,3.66310207,3.12547623,0.04178700,2.17254940,1.24318685,0.00000000
-4.86543272,6.35629468,3.62760487,3.08546679,0.04165217,2.14523363,1.22553284,0.00000000
-4.85942971,6.27349434,3.58659689,3.04801427,0.04166070,2.11753884,1.20924441,0.00000000
-4.85342671,6.19424688,3.54042855,3.01310628,0.04181162,2.08979233,1.19426286,0.00000000
-4.84742371,6.11892863,3.48951967,2.98069274,0.04210234,2.06233354,1.18049838,0.00000000
-4.84142071,6.04786258,3.43435756,2.95069475,0.04252881,2.03550872,1.16783807,0.00000000
-4.83541771,5.98132382,3.37549230,2.92301226,0.04308573,2.00966373,1.15615393,0.00000000
-4.82941471,5.91954190,3.31352920,2.89753014,0.04376669,1.98513514,1.14531066,0.00000000
-4.82341171,5.86269984,3.24911839,2.87412263,0.04456420,1.96223984,1.13517272,0.00000000
-4.81740870,5.81093005,3.18294198,2.85265605,0.04546978,1.94126372,1.12561064,0.00000000
