energy_ev,total_up,As_p_up,As_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.71785893,1.18930892,0.01242105,0.00000000,0.05825404,1.15630085,0.06035678,0.00000000
-5.71185593,1.21938001,0.01263033,0.00000000,0.05979650,1.18321534,0.06358932,0.00000000
-5.70585293,1.24330309,0.01277989,0.00000000,0.06116577,1.20347760,0.06699147,0.00000000
-5.69984992,1.26098161,0.01287436,0.00000000,0.06239015,1.21688721,0.07063104,0.00000000
-5.69384692,1.27248391,0.01292093,0.00000000,0.06350835,1.22339699,0.07458830,0.00000000
-5.68784392,1.27804540,0.01292929,0.00000000,0.06456909,1.22311595,0.07895538,0.00000000
-5.68184092,1.27806528,0.01291162,0.00000000,0.06563041,1.21630715,0.08383533,0.00000000
-5.67583792,1.27309781,0.01288245,0.00000000,0.06675859,1.20338047,0.08934065,0.00000000
-5.66983492,1.26383838,0.01285851,0.00000000,0.06802683,1.18488059,0.09559147,0.00000000
-5.66383192,1.25110513,0.01285848,0.00000000,0.06951371,1.16147087,0.10271332,0.00000000
-5.65782891,1.23581657,0.01290272,0.00000000,0.07130136,1.13391366,0.11083461,0.00000000
-5.65182591,1.21896619,0.01301299,0.00000000,0.07347365,1.10304794,0.12008369,0.00000000
-5.64582291,1.20159501,0.01321210,0.00000000,0.07611410,1.06976526,0.13058577,0.00000000
-5.63981991,1.18476290,0.01352348,0.00000000,0.07930394,1.03498487,0.14245953,0.00000000
-5.63381691,1.16951975,0.01397089,0.00000000,0.08312008,0.99962889,0.15581362,0.00000000
-5.62781391,1.15687737,0.01457788,0.00000000,0.08763314,0.96459861,0.17074303,0.00000000
-5.62181091,1.14778282,0.01536741,0.00000000,0.09290564,0.93075242,0.18732547,0.00000000
-5.61580790,1.14309407,0.01636137,0.00000000,0.09899026,0.89888615,0.20561771,0.00000000
-5.60980490,1.14355837,0.01758004,0.00000000,0.10592827,0.86971629,0.22565210,0.00000000
-5.60380190,1.14979391,0.01904156,0.00000000,0.11374811,0.84386634,0.24743326,0.00000000
-5.59779890,1.16227493,0.02076141,0.00000000,0.12246426,0.82185649,0.27093504,0.00000000
-5.59179590,1.18132063,0.02275180,0.00000000,0.13207615,0.80409664,0.29609795,0.00000000
-5.58579290,1.20708783,0.02502107,0.00000000,0.14256748,0.79088259,0.32282704,0.00000000
-5.57978989,1.23956744,0.02757315,0.00000000,0.15390566,0.78239535,0.35099043,0.00000000
-5.57378689,1.27858460,0.03040692,0.00000000,0.16604159,0.77870299,0.38041868,0.00000000
-5.56778389,1.32380252,0.03351575,0.00000000,0.17890966,0.77976501,0.41090488,0.00000000
-5.56178089,1.37472966,0.03688700,0.00000000,0.19242818,0.78543863,0.44220590,0.00000000
-5.55577789,1.43073024,0.04050168,0.00000000,0.20650006,0.79548682,0.47404458,0.00000000
-5.54977489,1.49103781,0.04433421,0.00000000,0.22101383,0.80958760,0.50611311,0.00000000
-5.54377189,1.55477156,0.04835237,0.00000000,0.23584512,0.82734441,0.53807751,0.00000000
-5.53776888,1.62095529,0.05251743,0.00000000,0.25085843,0.84829726,0.56958325,0.00000000
-5.53176588,1.68853855,0.05678447,0.00000000,0.26590926,0.87193445,0.60026188,0.00000000
-5.52576288,1.75641965,0.06110300,0.00000000,0.28084663,0.89770463,0.62973858,0.00000000
-5.51975988,1.82347015,0.06541775,0.00000000,0.29551582,0.92502911,0.65764040,0.00000000
-5.51375688,1.88856027,0.06966971,0.00000000,0.30976135,0.95331424,0.68360499,0.00000000
-5.50775388,1.95058470,0.07379748,0.00000000,0.32343021,0.98196371,0.70728955,0.00000000
-5.50175088,2.00848817,0.07773867,0.00000000,0.33637502,1.01039069,0.72837964,0.00000000
-5.49574787,2.06129018,0.08143156,0.00000000,0.34845728,1.03802954,0.74659756,0.00000000
-5.48974487,2.10810807,0.08481677,0.00000000,0.35955048,1.06434704,0.76171003,0.00000000
-5.48374187,2.14817788,0.08783905,0.00000000,0.36954293,1.08885293,0.77353473,0.00000000
-5.47773887,2.18087227,0.09044893,0.00000000,0.37834034,1.11110938,0.78194554,0.00000000
-5.47173587,2.20571489,0.09260432,0.00000000,0.38586797,1.13073950,0.78687619,0.00000000
-5.46573287,2.22239074,0.09427187,0.00000000,0.39207224,1.14743430,0.78832212,0.00000000
-5.45972986,2.23075203,0.09542809,0.00000000,0.39692184,1.16095820,0.78634059,0.00000000
-5.45372686,2.23081949,0.09606016,0.00000000,0.40040824,1.17115267,0.78104879,0.00000000
-5.44772386,2.22277876,0.09616633,0.00000000,0.40254556,1.17793802,0.77262021,0.00000000
-5.44172086,2.20697220,0.09575599,0.00000000,0.40336981,1.18131310,0.76127932,0.00000000
-5.43571786,2.18388628,0.09484925,0.00000000,0.40293758,1.18135293,0.74729475,0.00000000
-5.42971486,2.15413491,0.09347621,0.00000000,0.40132414,1.17820429,0.73097123,0.00000000
-5.42371186,2.11843947,0.09167584,0.00000000,0.39862102,1.17207931,0.71264073,0.00000000
-5.41770885,2.07760601,0.08949454,0.00000000,0.39493323,1.16324725,0.69265291,0.00000000
-5.41170585,2.03250069,0.08698445,0.00000000,0.39037614,1.15202474,0.67136551,0.00000000
-5.40570285,1.98402417,0.08420167,0.00000000,0.38507213,1.13876472,0.64913483,0.00000000
-5.39969985,1.93308592,0.08120431,0.00000000,0.37914709,1.12384454,0.62630677,0.00000000
-5.39369685,1.88057941,0.07805062,0.00000000,0.37272704,1.10765359,0.60320872,0.00000000
-5.38769385,1.82735904,0.07479725,0.00000000,0.36593477,1.09058088,0.58014255,0.00000000
-5.38169085,1.77421961,0.07149760,0.00000000,0.35888679,1.07300316,0.55737894,0.00000000
-5.37568784,1.72187906,0.06820055,0.00000000,0.35169055,1.05527396,0.53515322,0.00000000
-5.36968484,1.67096508,0.06494940,0.00000000,0.34444222,1.03771402,0.51366283,0.00000000
-5.36368184,1.62200596,0.06178120,0.00000000,0.33722490,1.02060352,0.49306629,0.00000000
-5.35767884,1.57542601,0.05872642,0.00000000,0.33010745,1.00417649,0.47348393,0.00000000
-5.35167584,1.53154559,0.05580897,0.00000000,0.32314403,0.98861765,0.45499993,0.00000000
-5.34567284,1.49058558,0.05304652,0.00000000,0.31637418,0.97406176,0.43766578,0.00000000
-5.33966983,1.45267616,0.05045111,0.00000000,0.30982365,0.96059563,0.42150486,0.00000000
-5.33366683,1.41786921,0.04803001,0.00000000,0.30350585,0.94826266,0.40651790,0.00000000
-5.32766383,1.38615393,0.04578663,0.00000000,0.29742380,0.93706975,0.39268901,0.00000000
-5.32166083,1.35747472,0.04372163,0.00000000,0.29157262,0.92699614,0.37999210,0.00000000
-5.31565783,1.33175062,0.04183395,0.00000000,0.28594235,0.91800396,0.36839729,0.00000000
-5.30965483,1.30889526,0.04012179,0.00000000,0.28052100,0.91004971,0.35787707,0.00000000
-5.30365183,1.28883635,0.03858352,0.00000000,0.27529773,0.90309624,0.34841198,0.00000000
-5.29764882,1.27153381,0.03721835,0.00000000,0.27026586,0.89712454,0.33999540,0.00000000
-5.29164582,1.25699555,0.03602684,0.00000000,0.26542573,0.89214466,0.33263751,0.00000000
-5.28564282,1.24529010,0.03501113,0.00000000,0.26078712,0.88820511,0.32636789,0.00000000
-5.27963982,1.23655533,0.03417501,0.00000000,0.25637115,0.88540017,0.32123698,0.00000000
-5.27363682,1.23100274,0.03352372,0.00000000,0.25221154,0.88387458,0.31731605,0.00000000
-5.26763382,1.22891697,0.03306352,0.00000000,0.24835508,0.88382531,0.31469583,0.00000000
-5.26163082,1.23065023,0.03280118,0.00000000,0.24486131,0.88549991,0.31348370,0.00000000
-5.25562781,1.23661196,0.03274325,0.00000000,0.24180138,0.88919167,0.31379964,0.00000000
-5.24962481,1.24725370,0.03289534,0.00000000,0.23925608,0.89523135,0.31577093,0.00000000
-5.24362181,1.26304983,0.03326132,0.00000000,0.23731308,0.90397581,0.31952594,0.00000000
-5.23761881,1.28447489,0.03384257,0.00000000,0.23606353,0.91579400,0.32518709,0.00000000
-5.23161581,1.31197821,0.03463731,0.00000000,0.23559813,0.93105065,0.33286336,0.00000000
-5.22561281,1.34595700,0.03564004,0.00000000,0.23600276,0.95008842,0.34264251,0.00000000
-5.21960980,1.38672894,0.03684115,0.00000000,0.23735399,0.97320921,0.35458353,0.00000000
-5.21360680,1.43450549,0.03822666,0.00000000,0.23971451,1.00065548,0.36870932,0.00000000
-5.20760380,1.48936716,0.03977821,0.00000000,0.24312886,1.03259226,0.38500033,0.00000000
-5.20160080,1.55124187,0.04147322,0.00000000,0.24761950,1.06909091,0.40338908,0.00000000
-5.19559780,1.61988752,0.04328526,0.00000000,0.25318352,1.11011528,0.42375617,0.00000000
-5.18959480,1.69487989,0.04518454,0.00000000,0.25979013,1.15551103,0.44592777,0.00000000
-5.18359180,1.77560649,0.04713861,0.00000000,0.26737912,1.20499880,0.46967504,0.00000000
-5.17758879,1.86126720,0.04911321,0.00000000,0.27586035,1.25817175,0.49471542,0.00000000
-5.17158579,1.95088197,0.05107310,0.00000000,0.28511432,1.31449771,0.52071595,0.00000000
-5.16558279,2.04330573,0.05298307,0.00000000,0.29499399,1.37332634,0.54729869,0.00000000
-5.15957979,2.13725040,0.05480886,0.00000000,0.30532762,1.43390121,0.57404797,0.00000000
-5.15357679,2.23131359,0.05651817,0.00000000,0.31592281,1.49537659,0.60051950,0.00000000
-5.14757379,2.32401314,0.05808149,0.00000000,0.32657132,1.55683871,0.62625095,0.00000000
-5.14157079,2.41382671,0.05947296,0.00000000,0.33705484,1.61733084,0.65077370,0.00000000
-5.13556778,2.49923500,0.06067102,0.00000000,0.34715122,1.67588155,0.67362537,0.00000000
-5.12956478,2.57876734,0.06165902,0.00000000,0.35664110,1.73153516,0.69436274,0.00000000
-5.12356178,2.65104789,0.06242560,0.00000000,0.36531472,1.78338356,0.71257441,0.00000000
-5.11755878,2.71484102,0.06296496,0.00000000,0.37297840,1.83059810,0.72789297,0.00000000
-5.11155578,2.76909393,0.06327699,0.00000000,0.37946084,1.87246052,0.74000590,0.00000000
-5.10555278,2.81297506,0.06336716,0.00000000,0.38461856,1.90839178,0.74866505,0.00000000
-5.09954977,2.84590673,0.06324637,0.00000000,0.38834065,1.93797756,0.75369409,0.00000000
-5.09354677,2.86759058,0.06293059,0.00000000,0.39055235,1.96098950,0.75499375,0.00000000
-5.08754377,2.87802492,0.06244039,0.00000000,0.39121759,1.97740118,0.75254468,0.00000000
-5.08154077,2.87751315,0.06180038,0.00000000,0.39034018,1.98739820,0.74640767,0.00000000
-5.07553777,2.86666271,0.06103859,0.00000000,0.38796382,1.99138175,0.73672144,0.00000000
-5.06953477,2.84637471,0.06018573,0.00000000,0.38417082,1.98996535,0.72369801,0.00000000
-5.06353177,2.81782429,0.05927445,0.00000000,0.37907975,1.98396476,0.70761589,0.00000000
-5.05752876,2.78243254,0.05833857,0.00000000,0.37284198,1.97438115,0.68881151,0.00000000
-5.05152576,2.74183070,0.05741234,0.00000000,0.36563747,1.96237795,0.66766912,0.00000000
-5.04552276,2.69781798,0.05652965,0.00000000,0.35766985,1.94925201,0.64460978,0.00000000
-5.03951976,2.65231419,0.05572338,0.00000000,0.34916103,1.93639989,0.62007976,0.00000000
-5.03351676,2.60730896,0.05502469,0.00000000,0.34034567,1.92528006,0.59453893,0.00000000
-5.02751376,2.56480871,0.05446247,0.00000000,0.33146544,1.91737242,0.56844944,0.00000000
-5.02151076,2.52678341,0.05406283,0.00000000,0.32276357,1.91413586,0.54226523,0.00000000
-5.01550775,2.49511427,0.05384866,0.00000000,0.31447959,1.91696554,0.51642258,0.00000000
-5.00950475,2.47154402,0.05383930,0.00000000,0.30684451,1.92715064,0.49133197,0.00000000
-5.00350175,2.45763101,0.05405029,0.00000000,0.30007649,1.94583412,0.46737147,0.00000000
-4.99749875,2.45470837,0.05449322,0.00000000,0.29437704,1.97397557,0.44488160,0.00000000
-4.99149575,2.46384903,0.05517569,0.00000000,0.28992788,2.01231809,0.42416179,0.00000000
-4.98549275,2.48583762,0.05610128,0.00000000,0.28688825,2.06136043,0.40546831,0.00000000
-4.97948974,2.52114974,0.05726972,0.00000000,0.28539290,2.12133512,0.38901345,0.00000000
-4.97348674,2.56993909,0.05867702,0.00000000,0.28555057,2.19219340,0.37496595,0.00000000
-4.96748374,2.63203267,0.06031573,0.00000000,0.28744292,2.27359759,0.36345220,0.00000000
-4.96148074,2.70693416,0.06217521,0.00000000,0.29112396,2.36492118,0.35455829,0.00000000
-4.95547774,2.79383533,0.06424196,0.00000000,0.29661982,2.46525699,0.34833239,0.00000000
-4.94947474,2.89163511,0.06649997,0.00000000,0.30392891,2.57343327,0.34478748,0.00000000
-4.94347174,2.99896583,0.06893106,0.00000000,0.31302229,2.68803752,0.34390403,0.00000000
-4.93746873,3.11422594,0.07151522,0.00000000,0.32384443,2.80744741,0.34563264,0.00000000
-4.93146573,3.23561820,0.07423093,0.00000000,0.33631405,2.92986807,0.34989642,0.00000000
-4.92546273,3.36119221,0.07705542,0.00000000,0.35032518,3.05337464,0.35659305,0.00000000
-4.91945973,3.48889024,0.07996491,0.00000000,0.36574845,3.17595880,0.36559641,0.00000000
-4.91345673,3.61659464,0.08293478,0.00000000,0.38243239,3.29557784,0.37675795,0.00000000
-4.90745373,3.74217577,0.08593970,0.00000000,0.40020489,3.41020460,0.38990760,0.00000000
-4.90145073,3.86353862,0.08895365,0.00000000,0.41887479,3.51787668,0.40485444,0.00000000
-4.89544772,3.97866709,0.09194998,0.00000000,0.43823351,3.61674323,0.42138719,0.00000000
-4.88944472,4.08566436,0.09490135,0.00000000,0.45805685,3.70510780,0.43927465,0.00000000
-4.88344172,4.18278849,0.09777974,0.00000000,0.47810690,3.78146578,0.45826622,0.00000000
-4.87743872,4.26848219,0.10055642,0.00000000,0.49813416,3.84453540,0.47809263,0.00000000
-4.87143572,4.34139648,0.10320195,0.00000000,0.51787988,3.89328133,0.49846709,0.00000000
-4.86543272,4.40040764,0.10568631,0.00000000,0.53707872,3.92693057,0.51908701,0.00000000
-4.85942971,4.44462775,0.10797903,0.00000000,0.55546170,3.94498017,0.53963632,0.00000000
-4.85342671,4.47340903,0.11004947,0.00000000,0.57275958,3.94719730,0.55978863,0.00000000
-4.84742371,4.48634250,0.11186724,0.00000000,0.58870666,3.93361203,0.57921121,0.00000000
-4.84142071,4.48325177,0.11340272,0.00000000,0.60304494,3.90450363,0.59756975,0.00000000
-4.83541771,4.46418278,0.11462766,0.00000000,0.61552876,3.86038147,0.61453403,0.00000000
-4.82941471,4.42939040,0.11551593,0.00000000,0.62592962,3.80196152,0.62978417,0.00000000
-4.82341171,4.37932280,0.11604431,0.00000000,0.63404129,3.73013996,0.64301741,0.00000000
-4.81740870,4.31460422,0.11619334,0.00000000,0.63968492,3.64596467,0.65395525,0.00000000
-4.81140570,4.23601711,0.11594814,0.00000000,0.64271402,3.55060614,0.66235053,0.00000000
-4.80540270,4.14448378,0.11529911,0.00000000,0.64301902,3.44532853,0.66799427,0.00000000
-4.79939970,4.04104820,0.11424268,0.00000000,0.64053127,3.33146171,0.67072181,0.00000000
-4.79339670,3.92685792,0.11278170,0.00000000,0.63522621,3.21037509,0.67041816,0.00000000
-4.78739370,3.80314624,0.11092580,0.00000000,0.62712549,3.08345352,0.66702199,0.00000000
-4.78139070,3.67121469,0.10869144,0.00000000,0.61629787,2.95207558,0.66052821,0.00000000
-4.77538769,3.53241551,0.10610173,0.00000000,0.60285884,2.81759449,0.65098889,0.00000000
-4.76938469,3.38813433,0.10318605,0.00000000,0.58696879,2.68132156,0.63851238,0.00000000
-4.76338169,3.23977288,0.09997938,0.00000000,0.56882984,2.54451221,0.62326074,0.00000000
-4.75737869,3.08873186,0.09652146,0.00000000,0.54868145,2.40835443,0.60544536,0.00000000
-4.75137569,2.93639413,0.09285581,0.00000000,0.52679479,2.27395963,0.58532119,0.00000000
-4.74537269,2.78410858,0.08902862,0.00000000,0.50346639,2.14235570,0.56317960,0.00000000
-4.73936968,2.63317487,0.08508756,0.00000000,0.47901103,2.01448221,0.53934036,0.00000000
-4.73336668,2.48482967,0.08108065,0.00000000,0.45375449,1.89118771,0.51414306,0.00000000
-4.72736368,2.34023460,0.07705517,0.00000000,0.42802617,1.77322891,0.48793827,0.00000000
-4.72136068,2.20046642,0.07305667,0.00000000,0.40215223,1.66127166,0.46107900,0.00000000
-4.71535768,2.06650966,0.06912814,0.00000000,0.37644922,1.55589357,0.43391270,0.00000000
-4.70935468,1.93925182,0.06530941,0.00000000,0.35121871,1.45758795,0.40677411,0.00000000
-4.70335168,1.81948123,0.06163663,0.00000000,0.32674283,1.36676887,0.37997931,0.00000000
-4.69734867,1.70788727,0.05814210,0.00000000,0.30328113,1.28377682,0.35382108,0.00000000
-4.69134567,1.60506268,0.05485414,0.00000000,0.28106844,1.20888474,0.32856556,0.00000000
-4.68534267,1.51150737,0.05179719,0.00000000,0.26031405,1.14230370,0.30445048,0.00000000
-4.67933967,1.42763326,0.04899201,0.00000000,0.24120173,1.08418803,0.28168451,0.00000000
-4.67333667,1.35376923,0.04645594,0.00000000,0.22389073,1.03463919,0.26044787,0.00000000
-4.66733367,1.29016588,0.04420322,0.00000000,0.20851732,0.99370832,0.24089391,0.00000000
-4.66133067,1.23699911,0.04224527,0.00000000,0.19519676,0.96139685,0.22315125,0.00000000
-4.65532766,1.19437245,0.04059094,0.00000000,0.18402537,0.93765551,0.20732652,0.00000000
-4.64932466,1.16231749,0.03924666,0.00000000,0.17508252,0.92238131,0.19350710,0.00000000
-4.64332166,1.14079270,0.03821651,0.00000000,0.16843234,0.91541325,0.18176384,0.00000000
-4.63731866,1.12968047,0.03750219,0.00000000,0.16412485,0.91652676,0.17215346,0.00000000
-4.63131566,1.12878305,0.03710290,0.00000000,0.16219667,0.92542778,0.16472047,0.00000000
-4.62531266,1.13781773,0.03701508,0.00000000,0.16267093,0.94174700,0.15949843,0.00000000
-4.61930965,1.15641222,0.03723219,0.00000000,0.16555665,0.96503521,0.15651063,0.00000000
-4.61330665,1.18410086,0.03774439,0.00000000,0.17084752,0.99476044,0.15577005,0.00000000
-4.60730365,1.22032266,0.03853830,0.00000000,0.17852029,1.03030780,0.15727870,0.00000000
-4.60130065,1.26442189,0.03959676,0.00000000,0.18853284,1.07098251,0.16102650,0.00000000
-4.59529765,1.31565194,0.04089874,0.00000000,0.20082220,1.11601678,0.16698969,0.00000000
-4.58929465,1.37318278,0.04241937,0.00000000,0.21530276,1.16458056,0.17512911,0.00000000
-4.58329165,1.43611242,0.04413013,0.00000000,0.23186477,1.21579629,0.18538837,0.00000000
-4.57728864,1.50348211,0.04599919,0.00000000,0.25037344,1.26875725,0.19769214,0.00000000
-4.57128564,1.57429493,0.04799196,0.00000000,0.27066875,1.32254889,0.21194479,0.00000000
-4.56528264,1.64753715,0.05007176,0.00000000,0.29256608,1.37627222,0.22802935,0.00000000
-4.55927964,1.72220129,0.05220072,0.00000000,0.31585780,1.42906821,0.24580709,0.00000000
-4.55327664,1.79730980,0.05434065,0.00000000,0.34031564,1.48014188,0.26511761,0.00000000
-4.54727364,1.87193797,0.05645411,0.00000000,0.36569406,1.52878471,0.28577960,0.00000000
-4.54127064,1.94523492,0.05850538,0.00000000,0.39173419,1.57439410,0.30759220,0.00000000
-4.53526763,2.01644108,0.06046149,0.00000000,0.41816837,1.61648852,0.33033694,0.00000000
-4.52926463,2.08490134,0.06229304,0.00000000,0.44472499,1.65471744,0.35378011,0.00000000
-4.52326163,2.15007279,0.06397496,0.00000000,0.47113338,1.68886522,0.37767555,0.00000000
-4.51725863,2.21152645,0.06548706,0.00000000,0.49712852,1.71884844,0.40176772,0.00000000
-4.51125563,2.26894304,0.06681428,0.00000000,0.52245536,1.74470677,0.42579489,0.00000000
-4.50525263,2.32210257,0.06794686,0.00000000,0.54687239,1.76658772,0.44949235,0.00000000
-4.49924962,2.37086887,0.06888007,0.00000000,0.57015455,1.78472590,0.47259567,0.00000000
-4.49324662,2.41516959,0.06961386,0.00000000,0.59209513,1.79941801,0.49484371,0.00000000
-4.48724362,2.45497333,0.07015226,0.00000000,0.61250685,1.81099506,0.51598155,0.00000000
-4.48124062,2.49026530,0.07050258,0.00000000,0.63122200,1.81979317,0.53576325,0.00000000
-4.47523762,2.52102327,0.07067453,0.00000000,0.64809193,1.82612497,0.55395440,0.00000000
-4.46923462,2.54719559,0.07067931,0.00000000,0.66298592,1.83025320,0.57033462,0.00000000
-4.46323162,2.56868282,0.07052867,0.00000000,0.67578982,1.83236814,0.58469997,0.00000000
-4.45722861,2.58532451,0.07023407,0.00000000,0.68640459,1.83257027,0.59686532,0.00000000
-4.45122561,2.59689221,0.06980595,0.00000000,0.69474512,1.83085938,0.60666679,0.00000000
-4.44522261,2.60308944,0.06925318,0.00000000,0.70073951,1.82713059,0.61396428,0.00000000
-4.43921961,2.60355877,0.06858278,0.00000000,0.70432897,1.82117780,0.61864402,0.00000000
-4.43321661,2.59789592,0.06779973,0.00000000,0.70546859,1.81270428,0.62062119,0.00000000
-4.42721361,2.58567006,0.06690718,0.00000000,0.70412893,1.80133968,0.61984249,0.00000000
-4.42121061,2.56644916,0.06590678,0.00000000,0.70029840,1.78666263,0.61628860,0.00000000
-4.41520760,2.53982890,0.06479920,0.00000000,0.69398635,1.76822738,0.60997637,0.00000000
-4.40920460,2.50546331,0.06358484,0.00000000,0.68522658,1.74559297,0.60096053,0.00000000
-4.40320160,2.46309525,0.06226462,0.00000000,0.67408107,1.71835314,0.58933489,0.00000000
-4.39719860,2.41258474,0.06084077,0.00000000,0.66064349,1.68616524,0.57523266,0.00000000
-4.39119560,2.35393332,0.05931768,0.00000000,0.64504226,1.64877638,0.55882599,0.00000000
-4.38519260,2.28730290,0.05770252,0.00000000,0.62744268,1.60604543,0.54032436,0.00000000
-4.37918959,2.21302777,0.05600589,0.00000000,0.60804793,1.55795953,0.51997194,0.00000000
-4.37318659,2.13161893,0.05424209,0.00000000,0.58709855,1.50464443,0.49804382,0.00000000
-4.36718359,2.04376050,0.05242936,0.00000000,0.56487035,1.44636800,0.47484115,0.00000000
-4.36118059,1.95029816,0.05058970,0.00000000,0.54167060,1.38353700,0.45068535,0.00000000
-4.35517759,1.85222023,0.04874856,0.00000000,0.51783249,1.31668736,0.42591148,0.00000000
-4.34917459,1.75063256,0.04693426,0.00000000,0.49370802,1.24646879,0.40086103,0.00000000
-4.34317159,1.64672822,0.04517712,0.00000000,0.46965964,1.17362456,0.37587439,0.00000000
-4.33716858,1.54175388,0.04350858,0.00000000,0.44605072,1.09896782,0.35128325,0.00000000
-4.33116558,1.43697441,0.04195999,0.00000000,0.42323547,1.02335573,0.32740322,0.00000000
-4.32516258,1.33363751,0.04056147,0.00000000,0.40154864,0.94766286,0.30452694,0.00000000
-4.31915958,1.23294002,0.03934073,0.00000000,0.38129540,0.87275509,0.28291801,0.00000000
-4.31315658,1.13599740,0.03832186,0.00000000,0.36274198,0.79946547,0.26280586,0.00000000
-4.30715358,1.04381764,0.03752430,0.00000000,0.34610739,0.72857286,0.24438175,0.00000000
