energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Y_p_up,Y_d_up
-3.20860430,0.93006476,0.00000000,0.05656130,0.00000000,0.81297911,0.20365026,0.04409300,0.06235132,0.17827732
-3.20260130,1.02208379,0.00000000,0.06214118,0.00000000,0.89355349,0.22403650,0.04842742,0.06788453,0.19586826
-3.19659830,1.11604453,0.00000000,0.06783030,0.00000000,0.97586114,0.24493313,0.05284161,0.07343343,0.21381591
-3.19059530,1.21086669,0.00000000,0.07356504,0.00000000,1.05895592,0.26609556,0.05728269,0.07892118,0.23191763
-3.18459230,1.30539126,0.00000000,0.07927687,0.00000000,1.14182271,0.28726102,0.06169389,0.08426915,0.24995590
-3.17858929,1.39840782,0.00000000,0.08489396,0.00000000,1.22340136,0.30815416,0.06601589,0.08939907,0.26770359
-3.17258629,1.48868631,0.00000000,0.09034303,0.00000000,1.30261451,0.32849373,0.07018842,0.09423532,0.28492989
-3.16658329,1.57501206,0.00000000,0.09555136,0.00000000,1.37839857,0.34800020,0.07415199,0.09870742,0.30140689
-3.16058029,1.65622269,0.00000000,0.10044883,0.00000000,1.44973618,0.36640395,0.07784973,0.10275241,0.31691636
-3.15457729,1.73124520,0.00000000,0.10497001,0.00000000,1.51568911,0.38345365,0.08122929,0.10631723,0.33125657
-3.14857429,1.79913155,0.00000000,0.10905608,0.00000000,1.57542971,0.39892451,0.08424460,0.10936073,0.34424870
-3.14257129,1.85909083,0.00000000,0.11265657,0.00000000,1.62826956,0.41262585,0.08685754,0.11185536,0.35574259
-3.13656828,1.91051651,0.00000000,0.11573080,0.00000000,1.67368367,0.42440779,0.08903937,0.11378845,0.36562158
-3.13056528,1.95300708,0.00000000,0.11824893,0.00000000,1.71132894,0.43416647,0.09077176,0.11516284,0.37380601
-3.12456228,1.98637889,0.00000000,0.12019265,0.00000000,1.74105563,0.44184765,0.09204757,0.11599693,0.38025540
-3.11855928,2.01067028,0.00000000,0.12155535,0.00000000,1.76291119,0.44744835,0.09287110,0.11632417,0.38496892
-3.11255628,2.02613664,0.00000000,0.12234184,0.00000000,1.77713584,0.45101643,0.09325790,0.11619175,0.38798438
-3.10655328,2.03323624,0.00000000,0.12256769,0.00000000,1.78414999,0.45264809,0.09323416,0.11565885,0.38937546
-3.10055028,2.03260746,0.00000000,0.12225803,0.00000000,1.78453385,0.45248321,0.09283558,0.11479422,0.38924760
-3.09454727,2.02503837,0.00000000,0.12144619,0.00000000,1.77900011,0.45069897,0.09210589,0.11367338,0.38773249
-3.08854427,2.01142994,0.00000000,0.12017190,0.00000000,1.76836089,0.44750173,0.09109504,0.11237551,0.38498165
-3.08254127,1.99275491,0.00000000,0.11847946,0.00000000,1.75349052,0.44311781,0.08985700,0.11098008,0.38115929
-3.07653827,1.97001398,0.00000000,0.11641584,0.00000000,1.73528601,0.43778340,0.08844759,0.10956350,0.37643480
-3.07053527,1.94419184,0.00000000,0.11402872,0.00000000,1.71462703,0.43173428,0.08692208,0.10819591,0.37097547
-3.06453227,1.91621502,0.00000000,0.11136481,0.00000000,1.69233762,0.42519569,0.08533297,0.10693819,0.36493948
-3.05852926,1.88691374,0.00000000,0.10846833,0.00000000,1.66915134,0.41837297,0.08372781,0.10583940,0.35846983
-3.05252626,1.85698964,0.00000000,0.10537980,0.00000000,1.64568164,0.41144340,0.08214744,0.10493479,0.35168928
-3.04652326,1.82699095,0.00000000,0.10213515,0.00000000,1.62239908,0.40454964,0.08062442,0.10424441,0.34469662
-3.04052026,1.79729618,0.00000000,0.09876525,0.00000000,1.59961618,0.39779501,0.07918203,0.10377242,0.33756448
-3.03451726,1.76810712,0.00000000,0.09529576,0.00000000,1.57748079,0.39124096,0.07783361,0.10350714,0.33033861
-3.02851426,1.73945107,0.00000000,0.09174731,0.00000000,1.55597810,0.38490673,0.07658250,0.10342180,0.32303868
-3.02251126,1.71119218,0.00000000,0.08813602,0.00000000,1.53494090,0.37877109,0.07542241,0.10347603,0.31566049
-3.01650825,1.68305084,0.00000000,0.08447424,0.00000000,1.51406757,0.37277622,0.07433826,0.10361786,0.30817942
-3.01050525,1.65463000,0.00000000,0.08077140,0.00000000,1.49294641,0.36683325,0.07330740,0.10378631,0.30055478
-3.00450225,1.62544666,0.00000000,0.07703500,0.00000000,1.47108509,0.36082928,0.07230125,0.10391432,0.29273489
-2.99849925,1.59496686,0.00000000,0.07327162,0.00000000,1.44794340,0.35463538,0.07128703,0.10393191,0.28466249
-2.99249625,1.56264196,0.00000000,0.06948781,0.00000000,1.42296745,0.34811511,0.07022980,0.10376942,0.27628020
-2.98649325,1.52794446,0.00000000,0.06569088,0.00000000,1.39562366,0.34113321,0.06909441,0.10336069,0.26753564
-2.98049025,1.49040140,0.00000000,0.06188954,0.00000000,1.36543046,0.33356379,0.06784746,0.10264594,0.25838608
-2.97448724,1.44962358,0.00000000,0.05809430,0.00000000,1.33198654,0.32529784,0.06645902,0.10157443,0.24880229
-2.96848424,1.40532949,0.00000000,0.05431769,0.00000000,1.29499394,0.31624948,0.06490425,0.10010651,0.23877139
-2.96248124,1.35736277,0.00000000,0.05057425,0.00000000,1.25427529,0.30636093,0.06316450,0.09821522,0.22829872
-2.95647824,1.30570265,0.00000000,0.04688030,0.00000000,1.20978444,0.29560573,0.06122829,0.09588722,0.21740857
-2.95047524,1.25046732,0.00000000,0.04325359,0.00000000,1.16161036,0.28399032,0.05909171,0.09312316,0.20614390
-2.94447224,1.19191033,0.00000000,0.03971279,0.00000000,1.10997441,0.27155402,0.05675853,0.08993736,0.19456505
-2.93846923,1.13041068,0.00000000,0.03627690,0.00000000,1.05522152,0.25836728,0.05423996,0.08635703,0.18274762
-2.93246623,1.06645756,0.00000000,0.03296467,0.00000000,0.99780614,0.24452867,0.05155402,0.08242090,0.17077970
-2.92646323,1.00063079,0.00000000,0.02979393,0.00000001,0.93827395,0.23016066,0.04872463,0.07817749,0.15875867
-2.92046023,0.93357832,0.00000000,0.02678111,0.00000001,0.87724050,0.21540456,0.04578059,0.07368306,0.14678766
-2.91445723,0.86599212,0.00000000,0.02394073,0.00000002,0.81536825,0.20041491,0.04275424,0.06899940,0.13497208
-2.90845423,0.79858377,0.00000000,0.02128509,0.00000003,0.75334301,0.18535369,0.03968019,0.06419151,0.12341618
-2.90245123,0.73206106,0.00000000,0.01882400,0.00000004,0.69185121,0.17038456,0.03659397,0.05932540,0.11221999
-2.89644822,0.66710662,0.00000000,0.01656474,0.00000007,0.63155894,0.15566754,0.03353078,0.05446590,0.10147671
-2.89044522,0.60435948,0.00000000,0.01451209,0.00000010,0.57309363,0.14135423,0.03052429,0.04967484,0.09127057
-2.88444222,0.54440013,0.00000000,0.01266853,0.00000015,0.51702902,0.12758380,0.02760572,0.04500946,0.08167540
-2.87843922,0.48773958,0.00000001,0.01103449,0.00000022,0.46387387,0.11447991,0.02480298,0.04052110,0.07275366
-2.87243622,0.43481242,0.00000001,0.00960877,0.00000033,0.41406443,0.10214853,0.02214011,0.03625437,0.06455623
-2.86643322,0.38597375,0.00000002,0.00838893,0.00000048,0.36796073,0.09067673,0.01963688,0.03224659,0.05712263
-2.86043022,0.34149982,0.00000003,0.00737179,0.00000070,0.32584631,0.08013234,0.01730867,0.02852764,0.05048177
-2.85442721,0.30159169,0.00000004,0.00655392,0.00000101,0.28793097,0.07056443,0.01516647,0.02512009,0.04465302
-2.84842421,0.26638139,0.00000006,0.00593209,0.00000144,0.25435600,0.06200440,0.01321711,0.02203965,0.03964758
-2.84242121,0.23593990,0.00000008,0.00550373,0.00000205,0.22520117,0.05446761,0.01146359,0.01929580,0.03546999
-2.83641821,0.21028619,0.00000012,0.00526733,0.00000289,0.20049281,0.04795540,0.00990556,0.01689262,0.03211970
-2.83041521,0.18939668,0.00000018,0.00522274,0.00000405,0.18021232,0.04245718,0.00853987,0.01482976,0.02959253
-2.82441221,0.17321437,0.00000026,0.00537148,0.00000563,0.16430447,0.03795267,0.00736112,0.01310344,0.02788201
-2.81840920,0.16165723,0.00000038,0.00571692,0.00000778,0.15268490,0.03441397,0.00636229,0.01170748,0.02698050
-2.81240620,0.15462527,0.00000054,0.00626441,0.00001066,0.14524646,0.03180739,0.00553537,0.01063430,0.02688000
-2.80640320,0.15200612,0.00000078,0.00702135,0.00001452,0.14186395,0.03009505,0.00487188,0.00987591,0.02757274
-2.80040020,0.15367880,0.00000110,0.00799720,0.00001963,0.14239724,0.02923606,0.00436344,0.00942479,0.02905134
-2.79439720,0.15951586,0.00000155,0.00920352,0.00002635,0.14669254,0.02918734,0.00400222,0.00927472,0.03130881
-2.78839420,0.16938374,0.00000217,0.01065387,0.00003512,0.15458205,0.02990409,0.00378143,0.00942146,0.03433816
-2.78239120,0.18314186,0.00000302,0.01236383,0.00004648,0.16588221,0.03133988,0.00369563,0.00986346,0.03813197
-2.77638819,0.20064053,0.00000418,0.01435096,0.00006107,0.18039076,0.03344649,0.00374107,0.01060235,0.04268169
-2.77038519,0.22171820,0.00000574,0.01663481,0.00007968,0.19788310,0.03617353,0.00391596,0.01164350,0.04797697
-2.76438219,0.24619852,0.00000783,0.01923698,0.00010322,0.21810840,0.03946794,0.00422067,0.01299640,0.05400500
-2.75837919,0.27388757,0.00001063,0.02218121,0.00013277,0.24078593,0.04327346,0.00465792,0.01467509,0.06074995
-2.75237619,0.30457176,0.00001433,0.02549351,0.00016959,0.26560216,0.04753013,0.00523289,0.01669847,0.06819265
-2.74637319,0.33801682,0.00001920,0.02920235,0.00021509,0.29220897,0.05217403,0.00595327,0.01909058,0.07631043
-2.74037019,0.37396812,0.00002555,0.03333883,0.00027088,0.32022354,0.05713717,0.00682936,0.02188084,0.08507729
-2.73436718,0.41215252,0.00003378,0.03793685,0.00033875,0.34923004,0.06234767,0.00787399,0.02510417,0.09446437
-2.72836418,0.45228197,0.00004439,0.04303322,0.00042067,0.37878341,0.06773027,0.00910247,0.02880104,0.10444070
-2.72236118,0.49405856,0.00005794,0.04866773,0.00051875,0.40841540,0.07320722,0.01053240,0.03301739,0.11497419
-2.71635818,0.53718109,0.00007513,0.05488299,0.00063526,0.43764254,0.07869941,0.01218350,0.03780434,0.12603281
-2.71035518,0.58135263,0.00009678,0.06172412,0.00077252,0.46597604,0.08412783,0.01407724,0.04321781,0.13758586
-2.70435218,0.62628875,0.00012385,0.06923824,0.00093295,0.49293328,0.08941531,0.01623643,0.04931778,0.14960528
-2.69834917,0.67172589,0.00015744,0.07747364,0.00111893,0.51805018,0.09448828,0.01868470,0.05616744,0.16206677
-2.69234617,0.71742932,0.00019881,0.08647861,0.00133276,0.54089429,0.09927871,0.02144586,0.06383194,0.17495074
-2.68634317,0.76319998,0.00024938,0.09630005,0.00157659,0.56107753,0.10372594,0.02454320,0.07237696,0.18824286
-2.68034017,0.80887994,0.00031070,0.10698167,0.00185232,0.57826833,0.10777837,0.02799861,0.08186702,0.20193418
-2.67433717,0.85435565,0.00038450,0.11856201,0.00216151,0.59220230,0.11139487,0.03183173,0.09236351,0.21602081
-2.66833417,0.89955903,0.00047261,0.13107217,0.00250528,0.60269086,0.11454590,0.03605898,0.10392257,0.23050299
-2.66233117,0.94446581,0.00057698,0.14453344,0.00288424,0.60962748,0.11721415,0.04069263,0.11659289,0.24538364
-2.65632816,0.98909138,0.00069960,0.15895490,0.00329836,0.61299093,0.11939477,0.04573984,0.13041337,0.26066648
-2.65032516,1.03348411,0.00084250,0.17433109,0.00374692,0.61284560,0.12109508,0.05120178,0.14541090,0.27635372
-2.64432216,1.07771651,0.00100763,0.19063990,0.00422845,0.60933842,0.12233378,0.05707290,0.16159823,0.29244346
-2.63831916,1.12187467,0.00119687,0.20784084,0.00474068,0.60269295,0.12313976,0.06334025,0.17897210,0.30892702
-2.63231616,1.16604654,0.00141188,0.22587370,0.00528050,0.59320045,0.12355047,0.06998310,0.19751160,0.32578628
-2.62631316,1.21030968,0.00165402,0.24465786,0.00584398,0.58120861,0.12361000,0.07697266,0.21717697,0.34299121
-2.62031016,1.25471923,0.00192429,0.26409220,0.00642641,0.56710836,0.12336692,0.08427210,0.23790876,0.36049786
-2.61430715,1.29929662,0.00222323,0.28405571,0.00702233,0.55131940,0.12287203,0.09183681,0.25962743,0.37824673
-2.60830415,1.34401985,0.00255078,0.30440882,0.00762567,0.53427500,0.12217613,0.09961485,0.28223346,0.39616191
-2.60230115,1.38881554,0.00290624,0.32499533,0.00822980,0.51640696,0.12132788,0.10754766,0.30560780,0.41415074
-2.59629815,1.43355340,0.00328817,0.34564499,0.00882770,0.49813114,0.12037183,0.11557099,0.32961270,0.43210433
-2.59029515,1.47804317,0.00369434,0.36617650,0.00941214,0.47983433,0.11934680,0.12361589,0.35409294,0.44989863
-2.58429215,1.52203414,0.00412168,0.38640091,0.00997578,0.46186288,0.11828461,0.13160990,0.37887719,0.46739621
-2.57828914,1.56521717,0.00456627,0.40612508,0.01051141,0.44451348,0.11720913,0.13947826,0.40377969,0.48444843
-2.57228614,1.60722906,0.00502336,0.42515534,0.01101207,0.42802648,0.11613588,0.14714518,0.42860193,0.50089817
-2.56628314,1.64765888,0.00548745,0.44330083,0.01147125,0.41258170,0.11507190,0.15453497,0.45313452,0.51658259
-2.56028014,1.68605600,0.00595230,0.46037671,0.01188301,0.39829696,0.11401609,0.16157324,0.47715902,0.53133617
-2.55427714,1.72193935,0.00641112,0.47620698,0.01224212,0.38522897,0.11295988,0.16818789,0.50044995,0.54499367
-2.54827414,1.75480769,0.00685672,0.49062683,0.01254420,0.37337671,0.11188820,0.17431006,0.52277679,0.55739296
-2.54227114,1.78415034,0.00728161,0.50348460,0.01278573,0.36268661,0.11078065,0.17987489,0.54390619,0.56837769
-2.53626813,1.80945828,0.00767832,0.51464327,0.01296417,0.35305953,0.10961287,0.18482228,0.56360435,0.57779975
-2.53026513,1.83023534,0.00803950,0.52398164,0.01307793,0.34435886,0.10835797,0.18909742,0.58163973,0.58552150
-2.52426213,1.84600922,0.00835823,0.53139509,0.01312641,0.33641952,0.10698802,0.19265139,0.59778607,0.59141783
-2.51825913,1.85634242,0.00862819,0.53679629,0.01310993,0.32905727,0.10547547,0.19544163,0.61182584,0.59537798
-2.51225613,1.86084272,0.00884391,0.54011576,0.01302972,0.32207807,0.10379451,0.19743239,0.62355412,0.59730740
-2.50625313,1.85917341,0.00900089,0.54130237,0.01288782,0.31528704,0.10192228,0.19859528,0.63278282,0.59712944
-2.50025013,1.85106292,0.00909583,0.54032405,0.01268702,0.30849671,0.09983994,0.19890969,0.63934538,0.59478707
-2.49424712,1.83631382,0.00912670,0.53716847,0.01243076,0.30153433,0.09753351,0.19836336,0.64310160,0.59024461
-2.48824412,1.81481106,0.00909281,0.53184397,0.01212306,0.29424802,0.09499460,0.19695288,0.64394255,0.58348935
-2.48224112,1.78652906,0.00899488,0.52438048,0.01176840,0.28651166,0.09222079,0.19468416,0.64179545,0.57453322
-2.47623812,1.75153749,0.00883494,0.51483054,0.01137163,0.27822829,0.08921593,0.19157287,0.63662811,0.56341416
-2.47023512,1.71000544,0.00861635,0.50327017,0.01093791,0.26933230,0.08599021,0.18764478,0.62845287,0.55019735
-2.46423212,1.66220361,0.00834361,0.48979959,0.01047261,0.25979014,0.08256000,0.18293592,0.61732975,0.53497595
-2.45822911,1.60850436,0.00802223,0.47454362,0.00998124,0.24959983,0.07894762,0.17749258,0.60336849,0.51787142
-2.45222611,1.54937929,0.00765855,0.45765162,0.00946936,0.23878939,0.07518090,0.17137101,0.58672959,0.49903319
-2.44622311,1.48539440,0.00725955,0.43929689,0.00894258,0.22741427,0.07129266,0.16463698,0.56762400,0.47863765
-2.44022011,1.41720273,0.00683258,0.41967549,0.00840642,0.21555400,0.06732015,0.15736491,0.54631153,0.45688635
-2.43421711,1.34553459,0.00638519,0.39900444,0.00786634,0.20330840,0.06330442,0.14963685,0.52309806,0.43400354
-2.42821411,1.27118585,0.00592486,0.37751926,0.00732764,0.19079326,0.05928965,0.14154111,0.49833159,0.41023291
-2.42221111,1.19500446,0.00545887,0.35547106,0.00679545,0.17813608,0.05532258,0.13317075,0.47239742,0.38583379
-2.41620810,1.11787585,0.00499403,0.33312311,0.00627472,0.16547171,0.05145188,0.12462183,0.44571261,0.36107681
-2.41020510,1.04070783,0.00453663,0.31074719,0.00577013,0.15293826,0.04772771,0.11599167,0.41871998,0.33623933
-2.40420210,0.96441545,0.00409222,0.28861975,0.00528614,0.14067345,0.04420123,0.10737696,0.39188203,0.31160066
-2.39819910,0.88990663,0.00366561,0.26701819,0.00482694,0.12881133,0.04092433,0.09887200,0.36567500,0.28743747
-2.39219610,0.81806898,0.00326076,0.24621729,0.00439645,0.11747966,0.03794931,0.09056710,0.34058328,0.26401941
-2.38619310,0.74975833,0.00288082,0.22648595,0.00399834,0.10679785,0.03532878,0.08254711,0.31709436,0.24160522
-2.38019010,0.68578931,0.00252809,0.20808455,0.00363603,0.09687550,0.03311547,0.07489023,0.29569445,0.22043945
-2.37418709,0.62692813,0.00220410,0.19126257,0.00331271,0.08781159,0.03136219,0.06766717,0.27686474,0.20074987
-2.36818409,0.57388750,0.00190966,0.17625701,0.00303134,0.07969413,0.03012166,0.06094051,0.26107825,0.18274554
-2.36218109,0.52732373,0.00164494,0.16329105,0.00279472,0.07260026,0.02944635,0.05476451,0.24879711,0.16661575
-2.35617809,0.48783538,0.00140956,0.15257331,0.00260548,0.06659674,0.02938821,0.04918512,0.24046997,0.15252945
-2.35017509,0.45596323,0.00120268,0.14429721,0.00246608,0.06174055,0.02999818,0.04424032,0.23652937,0.14063537
-2.34417209,0.43219094,0.00102314,0.13864057,0.00237889,0.05807972,0.03132557,0.03996063,0.23738857,0.13106241
-2.33816908,0.41694581,0.00086949,0.13576507,0.00234612,0.05565406,0.03341718,0.03636981,0.24343767,0.12392037
-2.33216608,0.41059899,0.00074013,0.13581553,0.00236987,0.05449574,0.03631615,0.03348562,0.25503868,0.11930066
-2.32616308,0.41346477,0.00063338,0.13891874,0.00245207,0.05462978,0.04006059,0.03132063,0.27251927,0.11727693
-2.32016008,0.42579835,0.00054754,0.14518188,0.00259447,0.05607415,0.04468194,0.02988298,0.29616519,0.11790542
-2.31415708,0.44779194,0.00048092,0.15469035,0.00279857,0.05883964,0.05020313,0.02917699,0.32621124,0.12122499
-2.30815408,0.47956917,0.00043195,0.16750508,0.00306553,0.06292938,0.05663665,0.02920369,0.36283110,0.12725665
-2.30215108,0.52117779,0.00039914,0.18365935,0.00339612,0.06833815,0.06398248,0.02996109,0.40612620,0.13600276
-2.29614807,0.57258128,0.00038114,0.20315539,0.00379060,0.07505142,0.07222620,0.03144433,0.45611431,0.14744580
-2.29014507,0.63364974,0.00037672,0.22596081,0.00424862,0.08304429,0.08133721,0.03364557,0.51271821,0.16154693
-2.28414207,0.70415096,0.00038478,0.25200532,0.00476912,0.09228043,0.09126724,0.03655369,0.57575553,0.17824447
-2.27813907,0.78374263,0.00040434,0.28117799,0.00535019,0.10271117,0.10194944,0.04015392,0.64493035,0.19745257
-2.27213607,0.87196662,0.00043450,0.31332541,0.00598905,0.11427477,0.11329799,0.04442729,0.71982761,0.21906020
-2.26613307,0.96824649,0.00047447,0.34825120,0.00668192,0.12689613,0.12520843,0.04935011,0.79991118,0.24293091
-2.26013007,1.07188912,0.00052345,0.38571711,0.00742403,0.14048699,0.13755886,0.05489346,0.88452640,0.26890340
-2.25412706,1.18209143,0.00058071,0.42544608,0.00820956,0.15494673,0.15021202,0.06102283,0.97290773,0.29679336
-2.24812406,1.29795283,0.00064547,0.46712749,0.00903172,0.17016381,0.16301824,0.06769785,1.06419208,0.32639653
-2.24212106,1.41849376,0.00071697,0.51042458,0.00988283,0.18601791,0.17581934,0.07487245,1.15743799,0.35749326
-2.23611806,1.54268038,0.00079434,0.55498423,0.01075440,0.20238271,0.18845334,0.08249510,1.25165053,0.38985457
-2.23011506,1.66945513,0.00087669,0.60044877,0.01163738,0.21912927,0.20075976,0.09050961,1.34581174,0.42324957
-2.22411206,1.79777239,0.00096305,0.64646958,0.01252229,0.23612985,0.21258562,0.09885609,1.43891559,0.45745409
-2.21810905,1.92663805,0.00105234,0.69272213,0.01339956,0.25326213,0.22379154,0.10747244,1.53000664,0.49226039
-2.21210605,2.05515165,0.00114344,0.73892169,0.01425976,0.27041339,0.23425797,0.11629600,1.61822101,0.52748733
-2.20610305,2.18254918,0.00123516,0.78483919,0.01509393,0.28748474,0.24389116,0.12526553,1.70282790,0.56299074
-2.20010005,2.30824440,0.00132625,0.83031640,0.01589387,0.30439496,0.25262858,0.13432334,1.78327014,0.59867340
-2.19409705,2.43186675,0.00141546,0.87527960,0.01665247,0.32108371,0.26044351,0.14341745,1.85920162,0.63449396
-2.18809405,2.55329340,0.00150151,0.91975094,0.01736397,0.33751407,0.26734853,0.15250374,1.93051994,0.67047447
-2.18209105,2.67267345,0.00158319,0.96385674,0.01802422,0.35367408,0.27339774,0.16154783,1.99739236,0.70670564
-2.17608804,2.79044234,0.00165932,1.00783194,0.01863085,0.36957716,0.27868742,0.17052663,2.06027339,0.74334957
-2.17008504,2.90732502,0.00172885,1.05202032,0.01918339,0.38526148,0.28335516,0.17942950,2.11991289,0.78063944
-2.16408204,3.02432673,0.00179083,1.09686991,0.01968331,0.40078799,0.28757731,0.18825870,2.17735342,0.81887584
-2.15807904,3.14271077,0.00184448,1.14292349,0.02013402,0.41623751,0.29156481,0.19702927,2.23391651,0.85841960
-2.15207604,3.26396345,0.00188920,1.19080430,0.02054071,0.43170669,0.29555754,0.20576812,2.29117758,0.89968112
-2.14607304,3.38974677,0.00192457,1.24119702,0.02091015,0.44730324,0.29981735,0.21451240,2.35092990,0.94310644
-2.14007004,3.52184013,0.00195041,1.29482469,0.02125039,0.46314051,0.30462003,0.22330713,2.41513844,0.98916027
-2.13406703,3.66207292,0.00196672,1.35242215,0.02157043,0.47933175,0.31024647,0.23220216,2.48588471,1.03830660
-2.12806403,3.81225033,0.00197375,1.41470703,0.02187980,0.49598432,0.31697335,0.24124864,2.56530441,1.09098758
-2.12206103,3.97407502,0.00197191,1.48234907,0.02218806,0.51319415,0.32506383,0.25049502,2.65551967,1.14760129
-2.11605803,4.14906785,0.00196181,1.55593923,0.02250443,0.53104058,0.33475837,0.25998288,2.75856792,1.20847952
-2.11005503,4.33849055,0.00194424,1.63595949,0.02283723,0.54958197,0.34626624,0.26974282,2.87633001,1.27386626
-2.10405203,4.54327362,0.00192010,1.72275468,0.02319349,0.56885215,0.35975785,0.27979046,3.01045949,1.34389790
-2.09804902,4.76395229,0.00189041,1.81650742,0.02357857,0.58885780,0.37535831,0.29012301,3.16231560,1.41858616
-2.09204602,5.00061319,0.00185624,1.91721716,0.02399578,0.60957688,0.39314227,0.30071640,3.33290200,1.49780422
-2.08604302,5.25285395,0.00181871,2.02468424,0.02444621,0.63095806,0.41313032,0.31152333,3.52281314,1.58127710
-2.08004002,5.51975740,0.00177894,2.13849957,0.02492856,0.65292105,0.43528691,0.32247223,3.73218999,1.66857653
-2.07403702,5.79988149,0.00173801,2.25804052,0.02543907,0.67535776,0.45951983,0.33346739,3.96068651,1.75912070
-2.06803402,6.09126539,0.00169694,2.38247310,0.02597163,0.69813409,0.48568126,0.34439012,4.20744789,1.85217918
-2.06203102,6.39145168,0.00165666,2.51076051,0.02651791,0.72109225,0.51357013,0.35510110,4.47110117,1.94688272
-2.05602801,6.69752397,0.00161797,2.64167793,0.02706766,0.74405338,0.54293573,0.36544373,4.74975892,2.04223779
-2.05002501,7.00615863,0.00158157,2.77383301,0.02760905,0.76682026,0.57348243,0.37524842,5.04103571,2.13714545
-2.04402201,7.31368914,0.00154799,2.90569151,0.02812905,0.78918026,0.60487518,0.38433755,5.34207749,2.23042391
-2.03801901,7.61618091,0.00151760,3.03560744,0.02861395,0.81090801,0.63674572,0.39253105,5.64960321,2.32083400
-2.03201601,7.90951444,0.00149064,3.16185668,0.02904981,0.83176822,0.66869921,0.39965221,5.95995810,2.40710692
-2.02601301,8.18947442,0.00146717,3.28267341,0.02942297,0.85151835,0.70032126,0.40553349,6.26917764,2.48797327
-2.02001001,8.45184234,0.00144710,3.39628817,0.02972054,0.86991127,0.73118501,0.41002222,6.57306115,2.56219249
-2.01400700,8.69249025,0.00143021,3.50096670,0.02993084,0.88669806,0.76085840,0.41298576,6.86725364,2.62858196
-2.00800400,8.90747339,0.00141614,3.59504870,0.03004381,0.90163099,0.78891137,0.41431601,7.14733441,2.68604494
-2.00200100,9.09311955,0.00140444,3.67698534,0.03005132,0.91446681,0.81492306,0.41393318,7.40891075,2.73359646
-1.99599800,9.24611318,0.00139455,3.74537503,0.02994748,0.92497042,0.83848887,0.41178847,7.64771470,2.77038681
-1.98999500,9.36357253,0.00138587,3.79899626,0.02972878,0.93291907,0.85922748,0.40786584,7.85970097,2.79572179
-1.98399200,9.44311816,0.00137773,3.83683716,0.02939424,0.93810696,0.87678765,0.40218264,8.04114344,2.80907954
-1.97798899,9.48293153,0.00136948,3.85812082,0.02894537,0.94035029,0.89085488,0.39478921,8.18872810,2.81012343
-1.97198599,9.48180233,0.00136046,3.86232597,0.02838621,0.93949273,0.90115776,0.38576754,8.29963964,2.79871092
-1.96598299,9.43916353,0.00135007,3.84920240,0.02772313,0.93541089,0.90747391,0.37522899,8.37163922,2.77489819
-1.95997999,9.35511331,0.00133775,3.81878080,0.02696473,0.92801991,0.90963537,0.36331126,8.40313079,2.73894048
-1.95397699,9.23042311,0.00132305,3.77137657,0.02612159,0.91727858,0.90753339,0.35017478,8.39321358,2.69128819
-1.94797399,9.06653134,0.00130562,3.70758743,0.02520599,0.90319390,0.90112210,0.33599865,8.34171851,2.63257893
-1.94197099,8.86552247,0.00128524,3.62828473,0.02423165,0.88582473,0.89042127,0.32097624,8.24922674,2.56362546
-1.93596798,8.63009157,0.00126181,3.53459841,0.02321345,0.86528415,0.87551761,0.30531066,8.11706898,2.48540005
-1.92996498,8.36349464,0.00123539,3.42789588,0.02216703,0.84174038,0.85656462,0.28921029,7.94730492,2.39901536
-1.92396198,8.06948542,0.00120618,3.30975506,0.02110857,0.81541607,0.83378083,0.27288432,7.74268240,2.30570230
-1.91795898,7.75223988,0.00117450,3.18193208,0.02005437,0.78658573,0.80744629,0.25653866,7.50657735,2.20678527
-1.91195598,7.41626974,0.00114082,3.04632443,0.01902061,0.75557136,0.77789737,0.24037202,7.24291550,2.10365540
-1.90595298,7.06632722,0.00110571,2.90493030,0.01802299,0.72273631,0.74551987,0.22457246,6.95607824,1.99774219
-1.89994997,6.70730302,0.00106982,2.75980511,0.01707645,0.68847754,0.71074073,0.20931431,6.65079528,1.89048435
-1.89394697,6.34412049,0.00103389,2.61301649,0.01619489,0.65321648,0.67401838,0.19475557,6.33202750,1.78330047
-1.88794397,5.98162863,0.00099867,2.46659881,0.01539090,0.61738887,0.63583219,0.18103578,6.00484392,1.67756021
-1.88194097,5.62449723,0.00096494,2.32250866,0.01467554,0.58143390,0.59667133,0.16827433,5.67429674,1.57455679
-1.87593797,5.27711706,0.00093345,2.18258255,0.01405807,0.54578315,0.55702338,0.15656927,5.34529885,1.47548155
-1.86993497,4.94350840,0.00090488,2.04849814,0.01354580,0.51084965,0.51736321,0.14599663,5.02250792,1.38140120
-1.86393197,4.62724062,0.00087986,1.92174028,0.01314396,0.47701768,0.47814245,0.13661014,4.71022096,1.29323850
-1.85792896,4.33136544,0.00085889,1.80357271,0.01285553,0.44463344,0.43977999,0.12844149,4.41228293,1.21175690
-1.85192596,4.05836599,0.00084236,1.69501659,0.01268121,0.41399731,0.40265373,0.12150098,4.13201216,1.13754965
-1.84592296,3.81012322,0.00083052,1.59683633,0.01261937,0.38535754,0.36709399,0.11577871,3.87214503,1.07103362
