energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-2.80640320,0.76081879,-0.22592771,0.04812282,-0.01446176,0.56340919,-0.11820222,0.00019815,-0.00000083,0.02992823,-0.00560117,0.00521226,-0.00003931,0.09280134,-0.03540047,0.11829607,-0.00943914,0.04569627,-0.05135058
-2.80040020,0.73269713,-0.23370096,0.04589916,-0.01334190,0.54103333,-0.12645099,0.00017180,-0.00000105,0.02924987,-0.00485840,0.00504811,-0.00004343,0.08876431,-0.03156217,0.11786853,-0.00912756,0.04395583,-0.05304640
-2.79439720,0.70801072,-0.24173230,0.04379493,-0.01235598,0.52109093,-0.13459624,0.00014830,-0.00000133,0.02860092,-0.00418466,0.00488347,-0.00004792,0.08506771,-0.02810472,0.11834183,-0.00888861,0.04252806,-0.05477467
-2.78839420,0.68693488,-0.24991232,0.04182666,-0.01150224,0.50372894,-0.14257725,0.00012746,-0.00000166,0.02799589,-0.00357945,0.00472072,-0.00005283,0.08173161,-0.02502325,0.11971253,-0.00872258,0.04141732,-0.05650579
-2.78239120,0.66961613,-0.25814155,0.04001129,-0.01077697,0.48907619,-0.15034563,0.00010911,-0.00000206,0.02744906,-0.00304101,0.00456218,-0.00005822,0.07877544,-0.02230623,0.12195815,-0.00862946,0.04062698,-0.05821198
-2.77638819,0.65616892,-0.26633717,0.03836594,-0.01017509,0.47724088,-0.15786847,0.00009302,-0.00000254,0.02697402,-0.00256652,0.00441002,-0.00006419,0.07621749,-0.01993690,0.12503723,-0.00860937,0.04015941,-0.05986888
-2.77038519,0.64667308,-0.27443896,0.03690753,-0.00969063,0.46830858,-0.16513099,0.00007900,-0.00000311,0.02658317,-0.00215236,0.00426617,-0.00007081,0.07407438,-0.01789467,0.12888975,-0.00866288,0.04001604,-0.06145690
-2.76438219,0.64117265,-0.28241394,0.03565259,-0.00931718,0.46234114,-0.17213834,0.00006685,-0.00000379,0.02628741,-0.00179432,0.00413228,-0.00007818,0.07236059,-0.01615642,0.13343815,-0.00879135,0.04019746,-0.06296239
-2.75837919,0.63967615,-0.29025961,0.03461702,-0.00904831,0.45937676,-0.17891663,0.00005637,-0.00000458,0.02609582,-0.00148782,0.00400965,-0.00008643,0.07108811,-0.01469768,0.13858890,-0.00899719,0.04070354,-0.06437839
-2.75237619,0.64215878,-0.29800545,0.03381610,-0.00887785,0.45943130,-0.18551282,0.00004738,-0.00000550,0.02601547,-0.00122810,0.00389919,-0.00009568,0.07026623,-0.01349369,0.14423463,-0.00928413,0.04153356,-0.06570512
-2.74637319,0.64856646,-0.30571253,0.03326445,-0.00880013,0.46250092,-0.19199363,0.00003969,-0.00000656,0.02605133,-0.00101036,0.00380146,-0.00010605,0.06990155,-0.01252020,0.15025688,-0.00965742,0.04268655,-0.06694995
-2.74037019,0.65882174,-0.31347123,0.03297622,-0.00881011,0.46856600,-0.19844327,0.00003316,-0.00000777,0.02620633,-0.00082988,0.00371663,-0.00011769,0.06999822,-0.01175417,0.15652922,-0.01012396,0.04416148,-0.06812705
-2.73436718,0.67283134,-0.32139721,0.03296537,-0.00890339,0.47759629,-0.20496016,0.00002764,-0.00000915,0.02648147,-0.00068217,0.00364453,-0.00013074,0.07055831,-0.01117418,0.16292095,-0.01069242,0.04595771,-0.06925653
-2.72836418,0.69049495,-0.32962572,0.03324597,-0.00907620,0.48955682,-0.21165278,0.00002300,-0.00001070,0.02687610,-0.00056301,0.00358472,-0.00014533,0.07158248,-0.01076076,0.16930103,-0.01137332,0.04807531,-0.07036327
-2.72236118,0.71171482,-0.33830456,0.03383265,-0.00932526,0.50441440,-0.21863476,0.00001912,-0.00001244,0.02738815,-0.00046852,0.00353651,-0.00016161,0.07307062,-0.01049649,0.17554219,-0.01217912,0.05051545,-0.07147547
-2.71635818,0.73640556,-0.34758628,0.03474098,-0.00964765,0.52214432,-0.22601951,0.00001591,-0.00001436,0.02801456,-0.00039519,0.00349910,-0.00017971,0.07502274,-0.01036598,0.18152509,-0.01312421,0.05328069,-0.07262287
-2.71035518,0.76450346,-0.35761970,0.03598789,-0.01004057,0.54273657,-0.23391472,0.00001328,-0.00001649,0.02875163,-0.00033989,0.00347161,-0.00019975,0.07743975,-0.01035578,0.18714228,-0.01422501,0.05637527,-0.07383493
-2.70435218,0.79597469,-0.36854167,0.03759201,-0.01050116,0.56620138,-0.24241694,0.00001115,-0.00001881,0.02959538,-0.00029986,0.00345315,-0.00022185,0.08032421,-0.01045413,0.19230189,-0.01550002,0.05980520,-0.07513896
-2.69834917,0.83082180,-0.38046928,0.03957385,-0.01102625,0.59257348,-0.25160664,0.00000946,-0.00002134,0.03054194,-0.00027272,0.00344298,-0.00024612,0.08368098,-0.01065076,0.19693077,-0.01696989,0.06357825,-0.07655831
-2.69234617,0.86908780,-0.39349314,0.04195592,-0.01161224,0.62191463,-0.26154408,0.00000817,-0.00002407,0.03158781,-0.00025645,0.00344048,-0.00027266,0.08751768,-0.01093663,0.20097704,-0.01865752,0.06770371,-0.07811078
-2.68634317,0.91085755,-0.40767212,0.04476255,-0.01225489,0.65431429,-0.27226613,0.00000722,-0.00002700,0.03273010,-0.00024934,0.00344527,-0.00030155,0.09184483,-0.01130363,0.20441183,-0.02058812,0.07219198,-0.07980731
-2.68034017,0.95625598,-0.42302995,0.04801958,-0.01294929,0.68988795,-0.28378446,0.00000660,-0.00003013,0.03396668,-0.00024999,0.00345722,-0.00033289,0.09667584,-0.01174441,0.20723025,-0.02278936,0.07705397,-0.08165106
-2.67433717,1.00544307,-0.43955380,0.05175378,-0.01368978,0.72877323,-0.29608497,0.00000626,-0.00003344,0.03529621,-0.00025729,0.00347650,-0.00036675,0.10202653,-0.01225217,0.20945137,-0.02529135,0.08230020,-0.08363689
-2.66833417,1.05860562,-0.45719511,0.05599209,-0.01447003,0.77112354,-0.30912880,0.00000620,-0.00003695,0.03671809,-0.00027037,0.00350355,-0.00040322,0.10791449,-0.01282056,0.21111740,-0.02812669,0.08793985,-0.08575135
-2.66233117,1.11594591,-0.47587241,0.06076053,-0.01528314,0.81709970,-0.32285468,0.00000640,-0.00004063,0.03823236,-0.00028858,0.00353906,-0.00044240,0.11435802,-0.01344356,0.21229194,-0.03133036,0.09397948,-0.08797310
-2.65632816,1.17766785,-0.49547617,0.06608303,-0.01612178,0.86685950,-0.33718248,0.00000687,-0.00004450,0.03983940,-0.00031151,0.00358395,-0.00048439,0.12137487,-0.01411555,0.21305747,-0.03493945,0.10042181,-0.09027381
-2.65032516,1.24396084,-0.51587520,0.07198004,-0.01697844,0.92054583,-0.35201796,0.00000759,-0.00004854,0.04153974,-0.00033895,0.00363931,-0.00052932,0.12898074,-0.01483125,0.21351219,-0.03899280,0.10726432,-0.09261947
-2.64432216,1.31498236,-0.53692423,0.07846703,-0.01784568,0.97827367,-0.36725810,0.00000858,-0.00005275,0.04333364,-0.00037090,0.00370632,-0.00057733,0.13718757,-0.01558592,0.21376629,-0.04353037,0.11449792,-0.09497201
-2.63831916,1.39083977,-0.55847221,0.08555293,-0.01871640,1.04011661,-0.38279697,0.00000985,-0.00005715,0.04522074,-0.00040752,0.00378618,-0.00062860,0.14600178,-0.01637534,0.21393786,-0.04859239,0.12210565,-0.09729113
-2.63231616,1.47157231,-0.58037067,0.09323863,-0.01958413,1.10609342,-0.39853154,0.00001139,-0.00006174,0.04719973,-0.00044923,0.00388000,-0.00068334,0.15542248,-0.01719606,0.21414855,-0.05421827,0.13006158,-0.09953631
-2.62631316,1.55713408,-0.60248170,0.10151547,-0.02044327,1.17615533,-0.41436715,0.00001322,-0.00006652,0.04926789,-0.00049664,0.00398876,-0.00074177,0.16543976,-0.01804540,0.21451917,-0.06044522,0.13832987,-0.10166876
-2.62031016,1.64737884,-0.62468494,0.11036401,-0.02128937,1.25017463,-0.43022236,0.00001536,-0.00007152,0.05142081,-0.00055060,0.00411316,-0.00080417,0.17603303,-0.01892163,0.21516549,-0.06730674,0.14686416,-0.10365331
-2.61430715,1.74204736,-0.64688316,0.11975289,-0.02211925,1.32793515,-0.44603270,0.00001782,-0.00007676,0.05365210,-0.00061223,0.00425359,-0.00087081,0.18716973,-0.01982404,0.21619409,-0.07483076,0.15560728,-0.10546011
-2.60830415,1.84075808,-0.66900620,0.12963808,-0.02293120,1.40912506,-0.46175326,0.00002060,-0.00008227,0.05595308,-0.00068294,0.00441005,-0.00094203,0.19880417,-0.02075294,0.21769876,-0.08303780,0.16449133,-0.10706596
-2.60230115,1.94300143,-0.69101292,0.13996242,-0.02372497,1.49333258,-0.47736001,0.00002371,-0.00008807,0.05831271,-0.00076449,0.00458209,-0.00101814,0.21087682,-0.02170971,0.21975723,-0.09193905,0.17343816,-0.10845532
-2.59629815,2.04813841,-0.71289125,0.15065559,-0.02450181,1.58004472,-0.49284966,0.00002716,-0.00009421,0.06071742,-0.00085898,0.00476877,-0.00109951,0.22331397,-0.02269674,0.22242846,-0.10153443,0.18236028,-0.10962095
-2.59029515,2.15540337,-0.73465646,0.16163442,-0.02526443,1.66864932,-0.50823838,0.00003094,-0.00010072,0.06315114,-0.00096897,0.00496867,-0.00118650,0.23602773,-0.02371740,0.22575055,-0.11181100,0.19116213,-0.11056405
-2.58429215,2.26391136,-0.75634786,0.17280371,-0.02601679,1.75844043,-0.52355938,0.00003505,-0.00010765,0.06559538,-0.00109746,0.00517987,-0.00127946,0.24891660,-0.02477592,0.22973921,-0.12274156,0.19974180,-0.11129408
-2.57828914,2.37266952,-0.77802435,0.18405741,-0.02676405,1.84862698,-0.53885979,0.00003947,-0.00011505,0.06802933,-0.00124800,0.00540000,-0.00137878,0.26186640,-0.02587727,0.23438686,-0.13428377,0.20799299,-0.11182814
-2.57228614,2.48059248,-0.79975930,0.19528024,-0.02751229,1.93834449,-0.55419698,0.00004418,-0.00012297,0.07043013,-0.00142470,0.00562626,-0.00148484,0.27475164,-0.02702713,0.23966237,-0.14637981,0.21580726,-0.11219009
-2.56628314,2.58652122,-0.82163528,0.20634964,-0.02826838,2.02666944,-0.56963486,0.00004916,-0.00013146,0.07277317,-0.00163226,0.00585551,-0.00159802,0.28743728,-0.02823172,0.24551137,-0.15895671,0.22307647,-0.11240944
-2.56028014,2.68924473,-0.84373909,0.21713801,-0.02903972,2.11263595,-0.58524034,0.00005437,-0.00014058,0.07503240,-0.00187606,0.00608432,-0.00171871,0.29978090,-0.02949775,0.25185714,-0.17192742,0.22969534,-0.11252007
-2.55427714,2.78752378,-0.86615755,0.22751522,-0.02983411,2.19525423,-0.60108036,0.00005975,-0.00015040,0.07718076,-0.00216211,0.00630910,-0.00184735,0.31163512,-0.03083239,0.25860208,-0.18519263,0.23556393,-0.11255892
-2.54827414,2.88011623,-0.88897435,0.23735126,-0.03065957,2.27353017,-0.61721966,0.00006527,-0.00016096,0.07919063,-0.00249708,0.00652617,-0.00198437,0.32285032,-0.03224316,0.26562966,-0.19864328,0.24059016,-0.11256465
-2.54227114,2.96580277,-0.91226825,0.24651897,-0.03152418,2.34648542,-0.63371944,0.00007084,-0.00017233,0.08103431,-0.00288828,0.00673185,-0.00213027,0.33327748,-0.03373799,0.27280686,-0.21216380,0.24469205,-0.11257642
-2.53626813,3.04341260,-0.93611243,0.25489672,-0.03243605,2.41317749,-0.65063689,0.00007642,-0.00018457,0.08268451,-0.00334354,0.00692261,-0.00228555,0.34277116,-0.03532517,0.27998707,-0.22563576,0.24779976,-0.11263280
-2.53026513,3.11184805,-0.96057513,0.26237103,-0.03340318,2.47271912,-0.66802551,0.00008192,-0.00019773,0.08411491,-0.00387113,0.00709512,-0.00245080,0.35119255,-0.03701332,0.28701335,-0.23894197,0.24985731,-0.11277083
-2.52426213,3.17010767,-0.98572097,0.26883902,-0.03443342,2.52429641,-0.68593602,0.00008727,-0.00021188,0.08530064,-0.00447961,0.00724635,-0.00262663,0.35841239,-0.03881132,0.29372207,-0.25197060,0.25082389,-0.11302524
-2.51825913,3.21730701,-1.01161272,0.27421060,-0.03553440,2.56718519,-0.70441751,0.00009239,-0.00022706,0.08621884,-0.00517760,0.00737366,-0.00281369,0.36431382,-0.04072822,0.29994675,-0.26461925,0.25067482,-0.11342783
-2.51225613,3.25269659,-1.03831290,0.27841034,-0.03671341,2.60076532,-0.72351853,0.00009718,-0.00024331,0.08684916,-0.00597352,0.00747485,-0.00301264,0.36879501,-0.04277304,0.30552217,-0.27679855,0.24940201,-0.11400698
-2.50625313,3.27567682,-1.06588463,0.28137897,-0.03797733,2.62453241,-0.74328766,0.00010159,-0.00026067,0.08717422,-0.00687532,0.00754819,-0.00322413,0.37177156,-0.04495447,0.31028852,-0.28843521,0.24701404,-0.11478722
-2.50025013,3.28580942,-1.09439123,0.28307455,-0.03933237,2.63810700,-0.76377325,0.00010552,-0.00027915,0.08718009,-0.00789003,0.00759246,-0.00344878,0.37317851,-0.04728044,0.31409558,-0.29947411,0.24353581,-0.11578889
-2.49424712,3.28282519,-1.12389410,0.28347319,-0.04078390,2.64124076,-0.78502197,0.00010891,-0.00029874,0.08685667,-0.00902346,0.00760696,-0.00368706,0.37297199,-0.04975765,0.31680676,-0.30987938,0.23900780,-0.11702775
-2.48824412,3.26662826,-1.15444859,0.28256931,-0.04233607,2.63381997,-0.80707608,0.00011169,-0.00031942,0.08619802,-0.01027970,0.00759149,-0.00393931,0.37113045,-0.05239087,0.31830288,-0.31963427,0.23348494,-0.11851453
-2.48224112,3.23729656,-1.18609768,0.28037559,-0.04399149,2.61586617,-0.82996917,0.00011381,-0.00034114,0.08520262,-0.01166071,0.00754633,-0.00420562,0.36765538,-0.05518225,0.31848564,-0.32873981,0.22703528,-0.12025446
-2.47623812,3.19507897,-1.21886378,0.27692241,-0.04575077,2.58753410,-0.85372063,0.00011523,-0.00036380,0.08387358,-0.01316588,0.00747218,-0.00448575,0.36257157,-0.05813045,0.31728050,-0.33721226,0.21973829,-0.12224671
-2.47023512,3.14038908,-1.25273882,0.27225701,-0.04761205,2.54910726,-0.87832903,0.00011592,-0.00038728,0.08221863,-0.01479160,0.00737016,-0.00477911,0.35592677,-0.06122989,0.31463905,-0.34507949,0.21168306,-0.12448376
-2.46423212,3.07379601,-1.28767327,0.26644231,-0.04957056,2.50099112,-0.90376471,0.00011587,-0.00041142,0.08025021,-0.01653095,0.00724172,-0.00508460,0.34779094,-0.06446983,0.31054057,-0.35237649,0.20296639,-0.12695077
-2.45822911,2.99601251,-1.32356496,0.25955536,-0.05161818,2.44370444,-0.92996237,0.00011507,-0.00043602,0.07798524,-0.01837340,0.00708856,-0.00540062,0.33825487,-0.06783372,0.30499286,-0.35914026,0.19369070,-0.12962500
-2.45222611,2.90788081,-1.36024855,0.25168567,-0.05374303,2.37786890,-0.95681392,0.00011354,-0.00046081,0.07544491,-0.02030463,0.00691265,-0.00572499,0.32742849,-0.07129859,0.29803224,-0.36540452,0.18396202,-0.13247530
-2.44622311,2.81035645,-1.39748662,0.24293327,-0.05592928,2.30419729,-0.98416261,0.00011130,-0.00048552,0.07265436,-0.02230650,0.00671607,-0.00605491,0.31543854,-0.07483464,0.28972264,-0.37119442,0.17388803,-0.13546181
-2.44022011,2.70449064,-1.43496343,0.23340664,-0.05815696,2.22348075,-1.01179884,0.00010840,-0.00050981,0.06964217,-0.02435712,0.00650103,-0.00638697,0.30242606,-0.07840517,0.28015393,-0.37652180,0.16357605,-0.13853598
-2.43421711,2.59141156,-1.47228219,0.22322062,-0.06040205,2.13657520,-1.03945833,0.00010489,-0.00053333,0.06643983,-0.02643114,0.00626980,-0.00671717,0.28854344,-0.08196678,0.26943944,-0.38138128,0.15313131,-0.14164083
-2.42821411,2.47230493,-1.50896658,0.21249424,-0.06263675,2.04438735,-1.06682313,0.00010084,-0.00055569,0.06308116,-0.02850013,0.00602468,-0.00704097,0.27395134,-0.08546988,0.25771278,-0.38574746,0.14265523,-0.14471168
-2.42221111,2.34839449,-1.54446690,0.20134858,-0.06482990,1.94786058,-1.09352570,0.00009631,-0.00057649,0.05960159,-0.03053317,0.00576793,-0.00735339,0.25881546,-0.08885966,0.24512412,-0.38957357,0.13224397,-0.14767734
-2.41620810,2.22092267,-1.57817116,0.18990474,-0.06694770,1.84796099,-1.11915616,0.00009138,-0.00059533,0.05603746,-0.03249756,0.00550180,-0.00764909,0.24330327,-0.09207732,0.23183608,-0.39279161,0.12198714,-0.15046165
-2.41020510,2.09113194,-1.60942078,0.17828187,-0.06895450,1.74566394,-1.14327267,0.00008615,-0.00061182,0.05242532,-0.03435970,0.00522847,-0.00792255,0.22758080,-0.09506169,0.21801933,-0.39531415,0.11196671,-0.15298557
-2.40420210,1.96024728,-1.63753045,0.16659548,-0.07081391,1.64194123,-1.16541443,0.00008068,-0.00062556,0.04880122,-0.03608604,0.00495005,-0.00816823,0.21180967,-0.09775105,0.20384811,-0.39703760,0.10225618,-0.15516950
-2.39819910,1.82946019,-1.66181147,0.15495582,-0.07248989,1.53774939,-1.18511685,0.00007508,-0.00063623,0.04520003,-0.03764408,0.00466859,-0.00838071,0.19614429,-0.10008526,0.18949588,-0.39784698,0.09292001,-0.15693605
-2.39219610,1.69991447,-1.68159725,0.14346657,-0.07394796,1.43401908,-1.20192825,0.00006943,-0.00064353,0.04165487,-0.03900346,0.00438602,-0.00855495,0.18072946,-0.10200791,0.17513121,-0.39762171,0.08401320,-0.15821285
-2.38619310,1.57269426,-1.69626996,0.13222378,-0.07515650,1.33164598,-1.21542703,0.00006379,-0.00064722,0.03819656,-0.04013696,0.00410422,-0.00868642,0.16569834,-0.10346852,0.16091408,-0.39624225,0.07558122,-0.15893549
-2.38019010,1.44881437,-1.70528677,0.12131508,-0.07608786,1.23148328,-1.22523862,0.00005826,-0.00064713,0.03485319,-0.04102152,0.00382496,-0.00877133,0.15117087,-0.10442468,0.14699263,-0.39359717,0.06766004,-0.15905036
-2.37418709,1.32921333,-1.70820448,0.11081912,-0.07671949,1.13433593,-1.23105129,0.00005290,-0.00064318,0.03164983,-0.04163904,0.00354992,-0.00880672,0.13725267,-0.10484396,0.13350067,-0.38959019,0.06027653,-0.15851727
-2.36818409,1.21474890,-1.70470111,0.10080536,-0.07703488,1.04095669,-1.23262995,0.00004776,-0.00063534,0.02860833,-0.04197714,0.00328068,-0.00879068,0.12403444,-0.10470555,0.12055573,-0.38414676,0.05344889,-0.15731176
-2.36218109,1.10619644,-1.69459342,0.09133411,-0.07702428,0.95204405,-1.22982728,0.00004292,-0.00062370,0.02574716,-0.04202970,0.00301872,-0.00872237,0.11159180,-0.10400157,0.10825784,-0.37721990,0.04718740,-0.15542687
-2.35617809,1.00424971,-1.67784943,0.08245676,-0.07668517,0.86824201,-1.22259165,0.00003841,-0.00060840,0.02308153,-0.04179716,0.00276539,-0.00860216,0.09998559,-0.10273787,0.09668905,-0.36879477,0.04149518,-0.15287443
-2.35017509,0.90952404,-1.65459549,0.07421634,-0.07602259,0.79014149,-1.21097156,0.00003427,-0.00058969,0.02062343,-0.04128664,0.00252195,-0.00843156,0.08926259,-0.10093442,0.08591356,-0.35889193,0.03636918,-0.14968569
-2.34417209,0.82256162,-1.62511749,0.06664821,-0.07504904,0.71828332,-1.19511649,0.00003055,-0.00056787,0.01838186,-0.04051181,0.00228951,-0.00821329,0.07945652,-0.09862521,0.07597842,-0.34756889,0.03180114,-0.14591140
-2.33816908,0.74383846,-1.58985635,0.05978087,-0.07378430,0.65316250,-1.17527410,0.00002727,-0.00054330,0.01636312,-0.03949257,0.00206905,-0.00795112,0.07058937,-0.09585765,0.06691480,-0.33492010,0.02777869,-0.14162110
-2.33216608,0.67377249,-1.54939824,0.05363699,-0.07225491,0.59523337,-1.15178434,0.00002446,-0.00051642,0.01457111,-0.03825445,0.00186144,-0.00764985,0.06267290,-0.09269151,0.05873956,-0.32107516,0.02428633,-0.13690199
-2.32616308,0.61273247,-1.50445998,0.04823440,-0.07049354,0.54491530,-1.12507065,0.00002215,-0.00048767,0.01300768,-0.03682793,0.00166736,-0.00731511,0.05571019,-0.08919748,0.05145723,-0.30619562,0.02130653,-0.13185708
-2.32016008,0.56104690,-1.45587072,0.04358714,-0.06853810,0.50259848,-1.09562892,0.00002036,-0.00045755,0.01167301,-0.03524753,0.00148739,-0.00695323,0.04969730,-0.08545540,0.04506210,-0.29047037,0.01882058,-0.12660307
-2.31415708,0.51901247,-1.40455048,0.03970644,-0.06643084,0.46864928,-1.06401482,0.00001913,-0.00042654,0.01056595,-0.03355085,0.00132195,-0.00657104,0.04462482,-0.08155220,0.03954036,-0.27410995,0.01680951,-0.12126769
-2.30815408,0.48690139,-1.35148688,0.03660168,-0.06421734,0.44341470,-1.03083002,0.00001846,-0.00039515,0.00968433,-0.03177750,0.00117132,-0.00617566,0.04047929,-0.07757972,0.03487226,-0.25734020,0.01525474,-0.11598686
-2.30215108,0.46496690,-1.29771081,0.03428109,-0.06194543,0.42722531,-0.99670794,0.00001841,-0.00036384,0.00902527,-0.02996800,0.00103566,-0.00577435,0.03724450,-0.07363240,0.03103411,-0.24039539,0.01413867,-0.11090168
-2.29614807,0.45344666,-1.24427203,0.03275233,-0.05966417,0.42039641,-0.96229948,0.00001899,-0.00033307,0.00858534,-0.02816278,0.00091502,-0.00537428,0.03490245,-0.06980494,0.02800006,-0.22351131,0.01344507,-0.10615530
-2.29014507,0.45256323,-1.19221536,0.03202289,-0.05742283,0.42322668,-0.92825916,0.00002026,-0.00030325,0.00836074,-0.02640109,0.00080933,-0.00498235,0.03343406,-0.06619010,0.02574364,-0.20691858,0.01315929,-0.10188980
-2.28414207,0.46252162,-1.14255804,0.03210010,-0.05526994,0.43599430,-0.89523188,0.00002224,-0.00027475,0.00834738,-0.02472008,0.00071845,-0.00460507,0.03281968,-0.06287652,0.02423890,-0.19083649,0.01326829,-0.09824312
-2.27813907,0.48350337,-1.09626879,0.03299100,-0.05325235,0.45895014,-0.86384055,0.00002500,-0.00024789,0.00854084,-0.02315402,0.00064216,-0.00424836,0.03303907,-0.05994679,0.02346126,-0.17546755,0.01376048,-0.09534608
-2.27213607,0.51565738,-1.05424868,0.03470182,-0.05141442,0.49230800,-0.83467452,0.00002858,-0.00022294,0.00893632,-0.02173351,0.00058018,-0.00391749,0.03407134,-0.05747564,0.02338795,-0.16099300,0.01462543,-0.09331954
-2.26613307,0.55908740,-1.01731389,0.03723720,-0.04979723,0.53623199,-0.80827903,0.00003302,-0.00020010,0.00952851,-0.02048493,0.00053217,-0.00361697,0.03589433,-0.05552840,0.02399807,-0.14756930,0.01585340,-0.09227170
-2.26013007,0.61383667,-0.98618061,0.04059915,-0.04843789,0.59082138,-0.78514537,0.00003839,-0.00017953,0.01031136,-0.01943000,0.00049776,-0.00335050,0.03848398,-0.05415968,0.02527228,-0.13532578,0.01743471,-0.09229556
-2.25412706,0.67987009,-0.96145175,0.04478578,-0.04736883,0.65609332,-0.76570192,0.00004472,-0.00016134,0.01127786,-0.01858547,0.00047656,-0.00312092,0.04181334,-0.05341226,0.02719219,-0.12436329,0.01935909,-0.09346658
-2.24812406,0.75705473,-0.94360564,0.04978982,-0.04661723,0.73196410,-0.75030592,0.00005207,-0.00014556,0.01241978,-0.01796289,0.00046814,-0.00293021,0.04585149,-0.05331623,0.02973944,-0.11475398,0.02161489,-0.09584051
-2.24212106,0.84513951,-0.93298664,0.05559698,-0.04620447,0.81822977,-0.73923609,0.00006045,-0.00013222,0.01372738,-0.01756862,0.00047203,-0.00277953,0.05056239,-0.05388839,0.03289452,-0.10654196,0.02418827,-0.09945144
-2.23611806,0.94373514,-0.92979769,0.06218435,-0.04614560,0.91454717,-0.73268610,0.00006989,-0.00012125,0.01518919,-0.01740381,0.00048774,-0.00266919,0.05590377,-0.05513181,0.03663550,-0.09974487,0.02706245,-0.10431017
-2.23011506,1.05229542,-0.93409514,0.06951872,-0.04644892,1.02041629,-0.73075930,0.00008040,-0.00011260,0.01679173,-0.01746459,0.00051472,-0.00259875,0.06182600,-0.05703573,0.04093662,-0.09435609,0.03021698,-0.11040283
-2.22411206,1.17010117,-0.94578582,0.07755513,-0.04711567,1.13516526,-0.73346465,0.00009196,-0.00010614,0.01851939,-0.01774233,0.00055239,-0.00256705,0.06827123,-0.05957566,0.04576684,-0.09034765,0.03362705,-0.11768992
-2.21810905,1.29624801,-0.96462697,0.08623557,-0.04813978,1.25793907,-0.74071454,0.00010453,-0.00010174,0.02035432,-0.01822394,0.00060008,-0.00257230,0.07517271,-0.06271371,0.05108858,-0.08767341,0.03726306,-0.12610586
-2.21210605,1.42963912,-0.99022921,0.09548801,-0.04950784,1.38769311,-0.75232460,0.00011805,-0.00009924,0.02227635,-0.01889233,0.00065705,-0.00261211,0.08245443,-0.06639924,0.05685652,-0.08627272,0.04109025,-0.13555900
-2.20610305,1.56898404,-1.02206301,0.10522594,-0.05119914,1.52319250,-0.76801598,0.00013242,-0.00009846,0.02426315,-0.01972684,0.00072245,-0.00268363,0.09003113,-0.07056983,0.06301668,-0.08607418,0.04506860,-0.14593237
-2.20010005,1.71280435,-1.05946895,0.11534826,-0.05318601,1.66301809,-0.78742038,0.00014754,-0.00009921,0.02629035,-0.02070385,0.00079534,-0.00278361,0.09780870,-0.07515249,0.06950593,-0.08699943,0.04915292,-0.15708510
-2.19409705,1.85944684,-1.10167196,0.12573982,-0.05543431,1.80557956,-0.81008806,0.00016325,-0.00010127,0.02833184,-0.02179734,0.00087467,-0.00290851,0.10568503,-0.08006519,0.07625172,-0.08896698,0.05329324,-0.16885456
-2.18809405,2.00710439,-1.14779964,0.13627257,-0.05790423,1.94913595,-0.83549888,0.00017937,-0.00010443,0.03036013,-0.02297960,0.00095927,-0.00305455,0.11355127,-0.08521870,0.08317245,-0.09189580,0.05743538,-0.18105939
-2.18209105,2.15384446,-1.19690443,0.14680728,-0.06055124,2.09182348,-0.86307640,0.00019572,-0.00010849,0.03234687,-0.02422191,0.00104785,-0.00321787,0.12129356,-0.09051874,0.09017822,-0.09570873,0.06152188,-0.19350320
-2.17608804,2.29764479,-1.24798934,0.15719589,-0.06332735,2.23169018,-0.89220462,0.00021205,-0.00011322,0.03426335,-0.02549524,0.00113904,-0.00339459,0.12879507,-0.09586827,0.09717210,-0.10033546,0.06549303,-0.20597909
-2.17008504,2.43643536,-1.30003645,0.16728438,-0.06618251,2.36673649,-0.92224706,0.00022814,-0.00011841,0.03608115,-0.02677104,0.00123137,-0.00358092,0.13593840,-0.10117005,0.10405201,-0.10571512,0.06928824,-0.21827473
-2.16408204,2.56814544,-1.35203740,0.17691622,-0.06906623,2.49496071,-0.95256745,0.00024374,-0.00012385,0.03777279,-0.02802194,0.00132333,-0.00377325,0.14260827,-0.10632926,0.11071289,-0.11179831,0.07284751,-0.23017797
-2.15807904,2.69075409,-1.40302476,0.18593607,-0.07192923,2.61440761,-0.98255131,0.00025858,-0.00012936,0.03931237,-0.02922244,0.00141338,-0.00396822,0.14869424,-0.11125616,0.11704949,-0.11854844,0.07611301,-0.24148273
-2.15207604,2.80234241,-1.45210291,0.19419380,-0.07472523,2.72321858,-1.01162738,0.00027242,-0.00013475,0.04067628,-0.03034956,0.00150002,-0.00416286,0.15409361,-0.11586868,0.12295934,-0.12594241,0.07903079,-0.25199497
-2.14607304,2.90114537,-1.49847712,0.20154860,-0.07741262,2.81968137,-1.03928808,0.00028501,-0.00013986,0.04184378,-0.03138342,0.00158179,-0.00435457,0.15871413,-0.12009479,0.12834603,-0.13397052,0.08155246,-0.26153844
