energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up
-6.00000000,1.03903269,0.02243409,0.05460116,0.44512146,0.09395682,0.57668755,0.25796309,0.50010118,0.00000000
-5.99399700,1.07537372,0.02263013,0.05899767,0.47107907,0.09908422,0.59853773,0.25966290,0.51369391,0.00000000
-5.98799400,1.11072047,0.02279004,0.06333351,0.49698360,0.10399987,0.62013840,0.26132207,0.52706979,0.00000000
-5.98199100,1.14435344,0.02290410,0.06754571,0.52244158,0.10861536,0.64109336,0.26284291,0.53993468,0.00000000
-5.97598799,1.17551148,0.02296219,0.07156950,0.54703125,0.11284236,0.66097467,0.26411058,0.55196634,0.00000000
-5.96998499,1.20341790,0.02295432,0.07533995,0.57031380,0.11659539,0.67933623,0.26499856,0.56282602,0.00000000
-5.96398199,1.22730853,0.02287110,0.07879360,0.59184583,0.11979460,0.69572885,0.26537486,0.57217123,0.00000000
-5.95797899,1.24646014,0.02270423,0.08187034,0.61119266,0.12236841,0.70971594,0.26510845,0.57966909,0.00000000
-5.95197599,1.26021816,0.02244700,0.08451505,0.62794190,0.12425604,0.72088918,0.26407582,0.58500953,0.00000000
-5.94597299,1.26802222,0.02209461,0.08667926,0.64171674,0.12540958,0.72888354,0.26216700,0.58791785,0.00000000
-5.93996998,1.26942832,0.02164452,0.08832265,0.65218837,0.12579573,0.73339078,0.25929110,0.58816589,0.00000000
-5.93396698,1.26412669,0.02109660,0.08941429,0.65908710,0.12539699,0.73417106,0.25538077,0.58558147,0.00000000
-5.92796398,1.25195449,0.02045327,0.08993363,0.66221157,0.12421231,0.73106200,0.25039562,0.58005551,0.00000000
-5.92196098,1.23290286,0.01971940,0.08987118,0.66143581,0.12225716,0.72398488,0.24432430,0.57154674,0.00000000
-5.91595798,1.20711818,0.01890222,0.08922880,0.65671378,0.11956298,0.71294781,0.23718535,0.56008366,0.00000000
-5.90995498,1.17489748,0.01801106,0.08801974,0.64808127,0.11617612,0.69804575,0.22902666,0.54576394,0.00000000
-5.90395198,1.13667863,0.01705702,0.08626820,0.63565512,0.11215632,0.67945741,0.21992373,0.52875118,0.00000000
-5.89794897,1.09302559,0.01605261,0.08400871,0.61962982,0.10757468,0.65743940,0.20997686,0.50926943,0.00000000
-5.89194597,1.04460998,0.01501130,0.08128509,0.60027171,0.10251144,0.63231787,0.19930744,0.48759581,0.00000000
-5.88594297,0.99218958,0.01394708,0.07814920,0.57791106,0.09705345,0.60447811,0.18805364,0.46405149,0.00000000
-5.87993997,0.93658508,0.01287403,0.07465960,0.55293252,0.09129161,0.57435267,0.17636561,0.43899176,0.00000000
-5.87393697,0.87865616,0.01180588,0.07087990,0.52576423,0.08531835,0.54240855,0.16440059,0.41279553,0.00000000
-5.86793397,0.81927788,0.01075568,0.06687722,0.49686621,0.07922512,0.50913403,0.15231809,0.38585472,0.00000000
-5.86193097,0.75931844,0.00973543,0.06272059,0.46671855,0.07310025,0.47502572,0.14027543,0.35856421,0.00000000
-5.85592796,0.69961918,0.00875588,0.05847937,0.43580976,0.06702696,0.44057633,0.12842367,0.33131251,0.00000000
-5.84992496,0.64097742,0.00782633,0.05422193,0.40462580,0.06108178,0.40626355,0.11690427,0.30447362,0.00000000
-5.84392196,0.58413261,0.00695454,0.05001432,0.37364028,0.05533335,0.37254054,0.10584642,0.27840032,0.00000000
-5.83791896,0.52975609,0.00614672,0.04591935,0.34330586,0.04984158,0.33982806,0.09536520,0.25341898,0.00000000
-5.83191596,0.47844453,0.00540754,0.04199568,0.31404732,0.04465719,0.30850856,0.08556044,0.22982594,0.00000000
-5.82591296,0.43071672,0.00474021,0.03829734,0.28625625,0.03982167,0.27892218,0.07651635,0.20788550,0.00000000
-5.81990995,0.38701358,0.00414669,0.03487327,0.26028742,0.03536745,0.25136458,0.06830182,0.18782929,0.00000000
-5.81390695,0.34770083,0.00362777,0.03176725,0.23645667,0.03131845,0.22608644,0.06097115,0.16985682,0.00000000
-5.80790395,0.31307368,0.00318333,0.02901787,0.21504024,0.02769074,0.20329445,0.05456534,0.15413700,0.00000000
-5.80190095,0.28336294,0.00281250,0.02665865,0.19627516,0.02449342,0.18315335,0.04911348,0.14081035,0.00000000
-5.79589795,0.25874190,0.00251386,0.02471828,0.18036052,0.02172956,0.16578890,0.04463438,0.12999143,0.00000000
-5.78989495,0.23933322,0.00228563,0.02322085,0.16745922,0.01939710,0.15129120,0.04113813,0.12177140,0.00000000
-5.78389195,0.22521531,0.00212581,0.02218608,0.15769980,0.01748984,0.13971819,0.03862752,0.11622017,0.00000000
-5.77788894,0.21642755,0.00203232,0.02162951,0.15117823,0.01599822,0.13109897,0.03709918,0.11338814,0.00000000
-5.77188594,0.21297409,0.00200310,0.02156252,0.14795919,0.01491009,0.12543661,0.03654449,0.11330706,0.00000000
-5.76588294,0.21482582,0.00203617,0.02199233,0.14807666,0.01421126,0.12271043,0.03695001,0.11599008,0.00000000
-5.75987994,0.22192045,0.00212968,0.02292178,0.15153382,0.01388596,0.12287732,0.03829754,0.12143087,0.00000000
-5.75387694,0.23416073,0.00228193,0.02434902,0.15830204,0.01391708,0.12587240,0.04056387,0.12960178,0.00000000
-5.74787394,0.25141099,0.00249133,0.02626702,0.16831907,0.01428637,0.13160877,0.04372009,0.14045121,0.00000000
-5.74187094,0.27349233,0.00275641,0.02866306,0.18148665,0.01497438,0.13997667,0.04773068,0.15390038,0.00000000
-5.73586793,0.30017702,0.00307577,0.03151810,0.19766759,0.01596043,0.15084199,0.05255241,0.16983968,0.00000000
-5.72986493,0.33118250,0.00344807,0.03480618,0.21668282,0.01722242,0.16404470,0.05813319,0.18812505,0.00000000
-5.72386193,0.36616589,0.00387201,0.03849385,0.23830862,0.01873670,0.17939718,0.06441096,0.20857456,0.00000000
-5.71785893,0.40471941,0.00434631,0.04253976,0.26227447,0.02047789,0.19668295,0.07131273,0.23096581,0.00000000
-5.71185593,0.44636763,0.00486977,0.04689440,0.28826197,0.02241879,0.21565602,0.07875404,0.25503418,0.00000000
-5.70585293,0.49056697,0.00544126,0.05150009,0.31590515,0.02453039,0.23604118,0.08663867,0.28047270,0.00000000
-5.69984992,0.53670805,0.00605988,0.05629130,0.34479241,0.02678194,0.25753553,0.09485906,0.30693333,0.00000000
-5.69384692,0.58412126,0.00672499,0.06119526,0.37447055,0.02914124,0.27981130,0.10329713,0.33403034,0.00000000
-5.68784392,0.63208566,0.00743640,0.06613299,0.40445080,0.03157503,0.30252021,0.11182582,0.36134551,0.00000000
-5.68184092,0.67984132,0.00819451,0.07102058,0.43421698,0.03404953,0.32529921,0.12031122,0.38843537,0.00000000
-5.67583792,0.72660474,0.00900044,0.07577093,0.46323570,0.03653113,0.34777771,0.12861529,0.41484023,0.00000000
-5.66983492,0.77158700,0.00985623,0.08029569,0.49096821,0.03898716,0.36958581,0.13659897,0.44009490,0.00000000
-5.66383192,0.81401390,0.01076495,0.08450749,0.51688364,0.04138677,0.39036355,0.14412583,0.46374048,0.00000000
-5.65782891,0.85314738,0.01173084,0.08832228,0.54047312,0.04370180,0.40977049,0.15106576,0.48533708,0.00000000
-5.65182591,0.88830709,0.01275932,0.09166173,0.56126411,0.04590769,0.42749538,0.15729887,0.50447660,0.00000000
-5.64582291,0.91889130,0.01385698,0.09445556,0.57883437,0.04798418,0.44326535,0.16271913,0.52079526,0.00000000
-5.63981991,0.94439584,0.01503150,0.09664376,0.59282491,0.04991604,0.45685413,0.16723779,0.53398512,0.00000000
-5.63381691,0.96443031,0.01629145,0.09817850,0.60295125,0.05169352,0.46808886,0.17078623,0.54380400,0.00000000
-5.62781391,0.97873046,0.01764597,0.09902562,0.60901244,0.05331254,0.47685504,0.17331816,0.55008341,0.00000000
-5.62181091,0.98716613,0.01910438,0.09916584,0.61089732,0.05477477,0.48309936,0.17481104,0.55273395,0.00000000
-5.61580790,0.98974427,0.02067568,0.09859526,0.60858776,0.05608724,0.48683011,0.17526663,0.55174788,0.00000000
-5.60980490,0.98660664,0.02236795,0.09732553,0.60215857,0.05726186,0.48811523,0.17471059,0.54719877,0.00000000
-5.60380190,0.97802244,0.02418771,0.09538329,0.59177416,0.05831456,0.48707784,0.17319115,0.53923816,0.00000000
-5.59779890,0.96437603,0.02613920,0.09280927,0.57768204,0.05926423,0.48388971,0.17077696,0.52808935,0.00000000
-5.59179590,0.94615038,0.02822371,0.08965673,0.56020341,0.06013152,0.47876270,0.16755413,0.51403875,0.00000000
-5.58579290,0.92390703,0.03043885,0.08598969,0.53972147,0.06093748,0.47193884,0.16362266,0.49742495,0.00000000
-5.57978989,0.89826359,0.03277801,0.08188067,0.51666780,0.06170215,0.46367946,0.15909249,0.47862636,0.00000000
-5.57378689,0.86986989,0.03522980,0.07740835,0.49150754,0.06244325,0.45425384,0.15407918,0.45804777,0.00000000
-5.56778389,0.83938390,0.03777771,0.07265503,0.46472411,0.06317486,0.44392813,0.14869968,0.43610652,0.00000000
-5.56178089,0.80744859,0.04040000,0.06770417,0.43680403,0.06390638,0.43295502,0.14306820,0.41321899,0.00000000
-5.55577789,0.77467082,0.04306965,0.06263798,0.40822262,0.06464169,0.42156463,0.13729241,0.38978791,0.00000000
-5.54977489,0.74160316,0.04575471,0.05753524,0.37943102,0.06537862,0.40995706,0.13147022,0.36619105,0.00000000
-5.54377189,0.70872933,0.04841878,0.05246941,0.35084508,0.06610871,0.39829703,0.12568719,0.34277170,0.00000000
-5.53776888,0.67645388,0.05102173,0.04750706,0.32283648,0.06681743,0.38671061,0.12001464,0.31983127,0.00000000
-5.53176588,0.64509614,0.05352072,0.04270667,0.29572623,0.06748461,0.37528425,0.11450861,0.29762422,0.00000000
-5.52576288,0.61488879,0.05587129,0.03811783,0.26978070,0.06808527,0.36406603,0.10920953,0.27635523,0.00000000
-5.51975988,0.58598041,0.05802867,0.03378087,0.24521016,0.06859075,0.35306891,0.10414271,0.25617879,0.00000000
-5.51375688,0.55844196,0.05994917,0.02972680,0.22216950,0.06897002,0.34227572,0.09931945,0.23720081,0.00000000
-5.50775388,0.53227640,0.06159163,0.02597763,0.20076115,0.06919120,0.33164547,0.09473872,0.21948213,0.00000000
-5.50175088,0.50743068,0.06291876,0.02254697,0.18103965,0.06922308,0.32112076,0.09038930,0.20304354,0.00000000
-5.49574787,0.48380948,0.06389852,0.01944089,0.16301760,0.06903677,0.31063555,0.08625219,0.18787195,0.00000000
-5.48974487,0.46128983,0.06450524,0.01665888,0.14667256,0.06860715,0.30012318,0.08230317,0.17392732,0.00000000
-5.48374187,0.43973577,0.06472061,0.01419505,0.13195462,0.06791422,0.28952398,0.07851538,0.16115002,0.00000000
-5.47773887,0.41901246,0.06453440,0.01203933,0.11879406,0.06694428,0.27879231,0.07486176,0.14946815,0.00000000
-5.47173587,0.39899901,0.06394489,0.01017867,0.10710905,0.06569077,0.26790261,0.07131732,0.13880463,0.00000000
-5.46573287,0.37959976,0.06295907,0.00859824,0.09681286,0.06415487,0.25685433,0.06786099,0.12908375,0.00000000
-5.45972986,0.36075348,0.06159243,0.00728261,0.08782054,0.06234575,0.24567570,0.06447726,0.12023691,0.00000000
-5.45372686,0.34244038,0.05986857,0.00621670,0.08005478,0.06028054,0.23442605,0.06115723,0.11220761,0.00000000
-5.44772386,0.32468696,0.05781848,0.00538683,0.07345102,0.05798398,0.22319707,0.05789941,0.10495534,0.00000000
-5.44172086,0.30756858,0.05547966,0.00478138,0.06796149,0.05548784,0.21211270,0.05471002,0.09845858,0.00000000
-5.43571786,0.29121003,0.05289498,0.00439157,0.06355837,0.05283004,0.20132817,0.05160297,0.09271683,0.00000000
-5.42971486,0.27578429,0.05011147,0.00421186,0.06023608,0.05005368,0.19102804,0.04859946,0.08775167,0.00000000
-5.42371186,0.26150969,0.04717905,0.00424039,0.05801249,0.04720592,0.18142358,0.04572742,0.08360696,0.00000000
-5.41770885,0.24864579,0.04414922,0.00447912,0.05692936,0.04433680,0.17274958,0.04302057,0.08034835,0.00000000
-5.41170585,0.23748806,0.04107383,0.00493389,0.05705192,0.04149801,0.16526068,0.04051749,0.07806191,0.00000000
-5.40570285,0.22836187,0.03800388,0.00561430,0.05846754,0.03874175,0.15922743,0.03826048,0.07685234,0.00000000
-5.39969985,0.22161558,0.03498854,0.00653340,0.06128362,0.03611966,0.15493195,0.03629441,0.07684035,0.00000000
-5.39369685,0.21761320,0.03207429,0.00770728,0.06562473,0.03368178,0.15266339,0.03466550,0.07815967,0.00000000
-5.38769385,0.21672635,0.02930416,0.00915440,0.07162882,0.03147572,0.15271305,0.03342017,0.08095342,0.00000000
-5.38169085,0.21932583,0.02671732,0.01089482,0.07944277,0.02954588,0.15536909,0.03260387,0.08537008,0.00000000
-5.37568784,0.22577263,0.02434869,0.01294928,0.08921703,0.02793285,0.16091087,0.03225995,0.09155887,0.00000000
-5.36968484,0.23640843,0.02222878,0.01533807,0.10109967,0.02667286,0.16960277,0.03242861,0.09966475,0.00000000
-5.36368184,0.25154563,0.02038367,0.01807985,0.11522959,0.02579736,0.18168752,0.03314591,0.10982302,0.00000000
-5.35767884,0.27145698,0.01883505,0.02119030,0.13172936,0.02533270,0.19737895,0.03444280,0.12215355,0.00000000
-5.35167584,0.29636490,0.01760039,0.02468078,0.15069753,0.02529979,0.21685437,0.03634432,0.13675492,0.00000000
-5.34567284,0.32643076,0.01669308,0.02855691,0.17220085,0.02571385,0.24024656,0.03886885,0.15369836,0.00000000
-5.33966983,0.36174442,0.01612265,0.03281725,0.19626653,0.02658422,0.26763567,0.04202752,0.17302200,0.00000000
-5.33366683,0.40231438,0.01589486,0.03745204,0.22287495,0.02791410,0.29904127,0.04582385,0.19472543,0.00000000
-5.32766383,0.44805914,0.01601190,0.04244215,0.25195308,0.02970043,0.33441495,0.05025358,0.21876499,0.00000000
-5.32166083,0.49880014,0.01647236,0.04775825,0.28336912,0.03193368,0.37363390,0.05530481,0.24505000,0.00000000
-5.31565783,0.55425706,0.01727126,0.05336029,0.31692855,0.03459782,0.41649579,0.06095850,0.27344034,0.00000000
-5.30965483,0.61404591,0.01840000,0.05919737,0.35237216,0.03767028,0.46271562,0.06718933,0.30374555,0.00000000
-5.30365183,0.67768056,0.01984621,0.06520798,0.38937628,0.04112206,0.51192484,0.07396709,0.33572585,0.00000000
-5.29764882,0.74457810,0.02159370,0.07132080,0.42755539,0.04491794,0.56367317,0.08125847,0.36909513,0.00000000
-5.29164582,0.81406829,0.02362227,0.07745582,0.46646742,0.04901691,0.61743349,0.08902937,0.40352619,0.00000000
-5.28564282,0.88540739,0.02590772,0.08352604,0.50562167,0.05337273,0.67260981,0.09724765,0.43865812,0.00000000
-5.27963982,0.95779609,0.02842178,0.08943952,0.54448927,0.05793473,0.72854855,0.10588635,0.47410577,0.00000000
-5.27363682,1.03040137,0.03113226,0.09510187,0.58251598,0.06264877,0.78455281,0.11492715,0.50947112,0.00000000
-5.26763382,1.10238151,0.03400328,0.10041890,0.61913691,0.06745844,0.83989945,0.12436412,0.54435614,0.00000000
-5.26163082,1.17291362,0.03699565,0.10529961,0.65379270,0.07230640,0.89385826,0.13420747,0.57837674,0.00000000
-5.25562781,1.24122252,0.04006741,0.10965909,0.68594646,0.07713584,0.94571284,0.14448712,0.61117712,0.00000000
-5.24962481,1.30660969,0.04317457,0.11342144,0.71510087,0.08189205,0.99478200,0.15525601,0.64244398,0.00000000
-5.24362181,1.36848104,0.04627188,0.11652245,0.74081456,0.08652395,1.04044115,0.16659269,0.67191984,0.00000000
-5.23761881,1.42637192,0.04931389,0.11891195,0.76271720,0.09098565,1.08214234,0.17860317,0.69941471,0.00000000
-5.23161581,1.47996814,0.05225594,0.12055568,0.78052224,0.09523775,1.11943227,0.19142162,0.72481550,0.00000000
-5.22561281,1.52912162,0.05505528,0.12143668,0.79403708,0.09924856,1.15196718,0.20520987,0.74809252,0.00000000
-5.21960980,1.57385956,0.05767214,0.12155597,0.80316977,0.10299493,1.17952391,0.22015540,0.76930253,0.00000000
-5.21360680,1.61438639,0.06007080,0.12093259,0.80793206,0.10646283,1.20200652,0.23646776,0.78858814,0.00000000
-5.20760380,1.65107799,0.06222049,0.11960299,0.80843857,0.10964750,1.21944805,0.25437345,0.80617323,0.00000000
-5.20160080,1.68446804,0.06409613,0.11761970,0.80490210,0.11255321,1.23200733,0.27410905,0.82235452,0.00000000
-5.19559780,1.71522691,0.06567897,0.11504950,0.79762520,0.11519266,1.23996092,0.29591297,0.83748957,0.00000000
-5.18959480,1.74413370,0.06695686,0.11197096,0.78698850,0.11758592,1.24369059,0.32001583,0.85198157,0.00000000
-5.18359180,1.77204271,0.06792442,0.10847169,0.77343624,0.11975914,1.24366706,0.34662989,0.86626162,0.00000000
-5.17758879,1.79984554,0.06858290,0.10464522,0.75745986,0.12174291,1.24043075,0.37593772,0.88076930,0.00000000
-5.17158579,1.82843083,0.06893980,0.10058788,0.73958016,0.12357053,1.23457062,0.40808075,0.89593230,0.00000000
-5.16558279,1.85864331,0.06900832,0.09639553,0.72032919,0.12527612,1.22670217,0.44314805,0.91214636,0.00000000
-5.15957979,1.89124416,0.06880668,0.09216059,0.70023242,0.12689281,1.21744580,0.48116591,0.92975614,0.00000000
-5.15357679,1.92687476,0.06835721,0.08796923,0.67979210,0.12845102,1.20740652,0.52208883,0.94903826,0.00000000
-5.14757379,1.96602543,0.06768550,0.08389900,0.65947253,0.12997700,1.19715602,0.56579231,0.97018721,0.00000000
-5.14157079,2.00901077,0.06681942,0.08001693,0.63968771,0.13149161,1.18721795,0.61206798,0.99330481,0.00000000
-5.13556778,2.05595283,0.06578826,0.07637805,0.62079186,0.13300956,1.17805673,0.66062159,1.01839381,0.00000000
-5.12956478,2.10677279,0.06462186,0.07302456,0.60307296,0.13453890,1.17007049,0.71107388,1.04535583,0.00000000
-5.12356178,2.16119167,0.06334990,0.06998549,0.58674948,0.13608110,1.16358782,0.76296481,1.07399381,0.00000000
-5.11755878,2.21873969,0.06200127,0.06727685,0.57197011,0.13763134,1.15886834,0.81576093,1.10401866,0.00000000
-5.11155578,2.27877387,0.06060361,0.06490227,0.55881631,0.13917928,1.15610630,0.86886593,1.13505983,0.00000000
-5.10555278,2.34050273,0.05918294,0.06285406,0.54730717,0.14071007,1.15543676,0.92163393,1.16667916,0.00000000
-5.09954977,2.40301679,0.05776343,0.06111457,0.53740625,0.14220550,1.15694333,0.97338528,1.19838718,0.00000000
-5.09354677,2.46532305,0.05636729,0.05965776,0.52902971,0.14364535,1.16066649,1.02342402,1.22966117,0.00000000
-5.08754377,2.52638178,0.05501465,0.05845096,0.52205535,0.14500868,1.16661180,1.07105662,1.25996381,0.00000000
-5.08154077,2.58514360,0.05372354,0.05745669,0.51633179,0.14627509,1.17475687,1.11561098,1.28876166,0.00000000
-5.07553777,2.64058507,0.05250989,0.05663445,0.51168750,0.14742570,1.18505659,1.15645507,1.31554251,0.00000000
-5.06953477,2.69174099,0.05138748,0.05594242,0.50793904,0.14844404,1.19744605,1.19301438,1.33983080,0.00000000
-5.06353177,2.73773219,0.05036784,0.05533901,0.50489842,0.14931653,1.21184084,1.22478738,1.36120049,0.00000000
-5.05752876,2.77778747,0.04946022,0.05478428,0.50237909,0.15003268,1.22813489,1.25135845,1.37928489,0.00000000
-5.05152576,2.81125930,0.04867137,0.05424104,0.50020070,0.15058507,1.24619595,1.27240773,1.39378324,0.00000000
-5.04552276,2.83763276,0.04800544,0.05367582,0.49819242,0.15096891,1.26585936,1.28771752,1.40446394,0.00000000
-5.03951976,2.85652807,0.04746376,0.05305949,0.49619500,0.15118150,1.28692081,1.29717504,1.41116458,0.00000000
-5.03351676,2.86769718,0.04704469,0.05236775,0.49406175,0.15122149,1.30912889,1.30077173,1.41378913,0.00000000
-5.02751376,2.87101540,0.04674352,0.05158132,0.49165869,0.15108805,1.33217857,1.29859901,1.41230287,0.00000000
-5.02151076,2.86646915,0.04655240,0.05068595,0.48886398,0.15078008,1.35570630,1.29084112,1.40672539,0.00000000
-5.01550775,2.85414118,0.04646044,0.04967232,0.48556718,0.15029549,1.37928788,1.27776541,1.39712272,0.00000000
-5.00950475,2.83419467,0.04645383,0.04853567,0.48166833,0.14963069,1.40243965,1.25971067,1.38359886,0.00000000
-5.00350175,2.80685742,0.04651622,0.04727550,0.47707724,0.14878025,1.42462351,1.23707422,1.36628772,0.00000000
-4.99749875,2.77240745,0.04662910,0.04589503,0.47171319,0.14773689,1.44525615,1.21029845,1.34534573,0.00000000
-4.99149575,2.73116083,0.04677243,0.04440071,0.46550499,0.14649170,1.46372223,1.17985726,1.32094575,0.00000000
-4.98549275,2.68346248,0.04692533,0.04280168,0.45839165,0.14503469,1.47939133,1.14624329,1.29327255,0.00000000
-4.97948974,2.62968020,0.04706682,0.04110926,0.45032351,0.14335555,1.49163787,1.10995611,1.26251990,0.00000000
-4.97348674,2.57020193,0.04717668,0.03933640,0.44126381,0.14144463,1.49986321,1.07149194,1.22888933,0.00000000
-4.96748374,2.50543601,0.04723628,0.03749726,0.43119051,0.13929401,1.50351870,1.03133495,1.19259042,0.00000000
-4.96148074,2.43581365,0.04722939,0.03560674,0.42009828,0.13689868,1.50212859,0.98995039,1.15384216,0.00000000
-4.95547774,2.36179304,0.04714288,0.03368010,0.40800032,0.13425764,1.49531138,0.94777939,1.11287521,0.00000000
-4.94947474,2.28386404,0.04696735,0.03173266,0.39492994,0.13137486,1.48279856,0.90523531,1.06993432,0.00000000
-4.94347174,2.20255244,0.04669756,0.02977948,0.38094168,0.12826009,1.46444943,0.86270152,1.02528081,0.00000000
-4.93746873,2.11842309,0.04633273,0.02783516,0.36611173,0.12492938,1.44026124,0.82053017,0.97919427,0.00000000
-4.93146573,2.03208088,0.04587659,0.02591360,0.35053759,0.12140531,1.41037399,0.77904181,0.93197339,0.00000000
-4.92546273,1.94416916,0.04533725,0.02402791,0.33433696,0.11771684,1.37506943,0.73852553,0.88393550,0.00000000
-4.91945973,1.85536508,0.04472690,0.02219018,0.31764570,0.11389887,1.33476441,0.69923933,0.83541471,0.00000000
-4.91345673,1.76637192,0.04406130,0.02041149,0.30061501,0.10999145,1.28999865,0.66141053,0.78675848,0.00000000
-4.90745373,1.67790843,0.04335912,0.01870171,0.28340787,0.10603873,1.24141775,0.62523621,0.73832286,0.00000000
-4.90145073,1.59069567,0.04264116,0.01706954,0.26619493,0.10208762,1.18975201,0.59088334,0.69046645,0.00000000
-4.89544772,1.50544191,0.04192946,0.01552236,0.24914995,0.09818634,1.13579235,0.55848886,0.64354337,0.00000000
-4.88944472,1.42282631,0.04124643,0.01406630,0.23244506,0.09438282,1.08036425,0.52815959,0.59789575,0.00000000
-4.88344172,1.34348227,0.04061389,0.01270610,0.21624595,0.09072312,1.02430103,0.49997201,0.55384584,0.00000000
-4.87743872,1.26798125,0.04005214,0.01144521,0.20070727,0.08724988,0.96841764,0.47397220,0.51168849,0.00000000
-4.87143572,1.19681793,0.03957921,0.01028573,0.18596850,0.08400088,0.91348609,0.45017588,0.47168411,0.00000000
-4.86543272,1.13039742,0.03921003,0.00922848,0.17215019,0.08100777,0.86021335,0.42856867,0.43405262,0.00000000
-4.85942971,1.06902509,0.03895586,0.00827299,0.15935106,0.07829511,0.80922274,0.40910681,0.39896861,0.00000000
-4.85342671,1.01289952,0.03882380,0.00741763,0.14764574,0.07587953,0.76103915,0.39171826,0.36655799,0.00000000
-4.84742371,0.96210884,0.03881643,0.00665964,0.13708345,0.07376926,0.71607861,0.37630425,0.33689612,0.00000000
-4.84142071,0.91663053,0.03893168,0.00599522,0.12768746,0.07196399,0.67464232,0.36274142,0.31000772,0.00000000
-4.83541771,0.87633472,0.03916279,0.00541969,0.11945549,0.07045492,0.63691497,0.35088438,0.28586816,0.00000000
-4.82941471,0.84099062,0.03949847,0.00492759,0.11236083,0.06922517,0.60296735,0.34056871,0.26440643,0.00000000
-4.82341171,0.81027603,0.03992320,0.00451281,0.10635426,0.06825039,0.57276258,0.33161442,0.24550928,0.00000000
-4.81740870,0.78378928,0.04041772,0.00416879,0.10136655,0.06749968,0.54616570,0.32382968,0.22902656,0.00000000
-4.81140570,0.76106329,0.04095956,0.00388862,0.09731160,0.06693661,0.52295584,0.31701484,0.21477738,0.00000000
-4.80540270,0.74158120,0.04152382,0.00366529,0.09408985,0.06652048,0.50284059,0.31096657,0.20255692,0.00000000
-4.79939970,0.72479301,0.04208388,0.00349179,0.09159216,0.06620770,0.48547163,0.30548216,0.19214360,0.00000000
-4.79339670,0.71013289,0.04261238,0.00336132,0.08970370,0.06595319,0.47046126,0.30036373,0.18330637,0.00000000
-4.78739370,0.69703631,0.04308207,0.00326748,0.08830800,0.06571186,0.45739909,0.29542237,0.17581191,0.00000000
-4.78139070,0.68495694,0.04346680,0.00320439,0.08729089,0.06544014,0.44586838,0.29048213,0.16943152,0.00000000
-4.77538769,0.67338243,0.04374245,0.00316692,0.08654426,0.06509732,0.43546151,0.28538369,0.16394748,0.00000000
-4.76938469,0.66184903,0.04388785,0.00315079,0.08596963,0.06464697,0.42579418,0.27998771,0.15915887,0.00000000
-4.76338169,0.64995441,0.04388559,0.00315272,0.08548120,0.06405807,0.41651804,0.27417771,0.15488651,0.00000000
-4.75737869,0.63736843,0.04372275,0.00317058,0.08500863,0.06330609,0.40733121,0.26786238,0.15097719,0.00000000
-4.75137569,0.62384164,0.04339151,0.00320347,0.08449921,0.06237380,0.39798689,0.26097742,0.14730682,0.00000000
-4.74537269,0.60921119,0.04288960,0.00325184,0.08391954,0.06125184,0.38829944,0.25348651,0.14378277,0.00000000
-4.73936968,0.59340411,0.04222053,0.00331749,0.08325654,0.05993907,0.37814829,0.24538177,0.14034514,0.00000000
-4.73336668,0.57643771,0.04139368,0.00340370,0.08251795,0.05844262,0.36747932,0.23668327,0.13696707,0.00000000
-4.72736368,0.55841734,0.04042417,0.00351512,0.08173211,0.05677772,0.35630398,0.22743795,0.13365411,0.00000000
-4.72136068,0.53953134,0.03933253,0.00365784,0.08094716,0.05496712,0.34469624,0.21771772,0.13044264,0.00000000
-4.71535768,0.52004347,0.03814413,0.00383926,0.08022962,0.05304046,0.33278743,0.20761682,0.12739749,0.00000000
-4.70935468,0.50028311,0.03688853,0.00406798,0.07966241,0.05103319,0.32075937,0.19724870,0.12460866,0.00000000
-4.70335168,0.48063334,0.03559861,0.00435368,0.07934228,0.04898548,0.30883587,0.18674223,0.12218745,0.00000000
-4.69734867,0.46151741,0.03430951,0.00470686,0.07937682,0.04694081,0.29727312,0.17623761,0.12026186,0.00000000
-4.69134567,0.44338397,0.03305762,0.00513864,0.07988096,0.04494455,0.28634902,0.16588193,0.11897154,0.00000000
-4.68534267,0.42669147,0.03187937,0.00566041,0.08097316,0.04304243,0.27635208,0.15582464,0.11846231,0.00000000
-4.67933967,0.41189221,0.03081007,0.00628354,0.08277132,0.04127897,0.26757000,0.14621302,0.11888044,0.00000000
-4.67333667,0.39941649,0.02988275,0.00701890,0.08538847,0.03969603,0.26027840,0.13718778,0.12036670,0.00000000
-4.66733367,0.38965733,0.02912707,0.00787652,0.08892842,0.03833134,0.25472997,0.12887900,0.12305048,0.00000000
-4.66133067,0.38295618,0.02856829,0.00886506,0.09348140,0.03721720,0.25114438,0.12140239,0.12704400,0.00000000
-4.65532766,0.37959010,0.02822639,0.00999137,0.09911986,0.03637942,0.24969922,0.11485612,0.13243685,0.00000000
-4.64932466,0.37976071,0.02811538,0.01126003,0.10589454,0.03583636,0.25052225,0.10931816,0.13929099,0.00000000
-4.64332166,0.38358532,0.02824271,0.01267286,0.11383101,0.03559831,0.25368517,0.10484436,0.14763632,0.00000000
-4.63731866,0.39109055,0.02860903,0.01422853,0.12292670,0.03566710,0.25919914,0.10146710,0.15746711,0.00000000
