energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-3.20260130,4.50454130,0.93019619,1.15546343,0.19022426,0.07626723,0.43150506,1.94404265,1.60071561,0.00000000
-3.19659830,4.58238333,0.97175096,1.17737949,0.19446322,0.07985506,0.45737161,1.94596212,1.62746285,0.00000000
-3.19059530,4.65657791,1.01239766,1.19598122,0.19766497,0.08358621,0.48293984,1.94847215,1.65345677,0.00000000
-3.18459230,4.72473058,1.05146118,1.21085202,0.19976800,0.08740197,0.50773595,1.95064020,1.67751746,0.00000000
-3.17858929,4.78468558,1.08829854,1.22165548,0.20073146,0.09124960,0.53130733,1.95162443,1.69857807,0.00000000
-3.17258629,4.83456704,1.12230754,1.22814391,0.20053638,0.09508265,0.55323383,1.95068463,1.71570742,0.00000000
-3.16658329,4.87281320,1.15293526,1.23016444,0.19918618,0.09886126,0.57313866,1.94719023,1.72812908,0.00000000
-3.16058029,4.89820289,1.17968615,1.22766259,0.19670642,0.10255224,0.59069829,1.94062531,1.73523645,0.00000000
-3.15457729,4.90987298,1.20212951,1.22068286,0.19314397,0.10612907,0.60565115,1.93059094,1.73660313,0.00000000
-3.14857429,4.90732621,1.21990618,1.20936635,0.18856530,0.10957168,0.61780428,1.91680476,1.73198816,0.00000000
-3.14257129,4.89042857,1.23273395,1.19394532,0.18305437,0.11286610,0.62703786,1.89909810,1.72133563,0.00000000
-3.13656828,4.85939627,1.24041186,1.17473494,0.17670990,0.11600389,0.63330706,1.87741064,1.70476861,0.00000000
-3.13056528,4.81477223,1.24282276,1.15212228,0.16964232,0.11898145,0.63664114,1.85178298,1.68257729,0.00000000
-3.12456228,4.75739264,1.23993435,1.12655307,0.16197046,0.12179909,0.63713978,1.82234704,1.65520173,0.00000000
-3.11855928,4.68834472,1.23179830,1.09851664,0.15381817,0.12446004,0.63496656,1.78931483,1.62320958,0.00000000
-3.11255628,4.60891689,1.21854758,1.06852954,0.14531095,0.12696931,0.63034010,1.75296566,1.58726973,0.00000000
-3.10655328,4.52054321,1.20039185,1.03711847,0.13657270,0.12933246,0.62352302,1.71363219,1.54812273,0.00000000
-3.10055028,4.42474429,1.17761114,1.00480325,0.12772280,0.13155437,0.61480944,1.67168579,1.50654924,0.00000000
-3.09454727,4.32306684,1.15054784,0.97208037,0.11887352,0.13363803,0.60451148,1.62752157,1.46333785,0.00000000
-3.08854427,4.21702446,1.11959729,0.93940777,0.11012783,0.13558341,0.59294548,1.58154356,1.41925353,0.00000000
-3.08254127,4.10804225,1.08519719,0.90719156,0.10157768,0.13738649,0.58041875,1.53415063,1.37500832,0.00000000
-3.07653827,3.99740744,1.04781624,0.87577503,0.09330279,0.13903850,0.56721727,1.48572354,1.33123527,0.00000000
-3.07053527,3.88622828,1.00794242,0.84543045,0.08536992,0.14052538,0.55359515,1.43661370,1.28846699,0.00000000
-3.06453227,3.77540298,0.96607114,0.81635393,0.07783254,0.14182761,0.53976634,1.38713395,1.24711968,0.00000000
-3.05852926,3.66559990,0.92269391,0.78866350,0.07073099,0.14292036,0.52589871,1.33755186,1.20748312,0.00000000
-3.05252626,3.55724978,0.87828781,0.76240045,0.06409300,0.14377398,0.51211112,1.28808554,1.16971719,0.00000000
-3.04652326,3.45055014,0.83330614,0.73753375,0.05793450,0.14435488,0.49847309,1.23890235,1.13385468,0.00000000
-3.04052026,3.34548124,0.78817053,0.71396733,0.05226067,0.14462667,0.48500737,1.19012025,1.09981021,0.00000000
-3.03451726,3.24183267,0.74326485,0.69154980,0.04706725,0.14455175,0.47169479,1.14181175,1.06739449,0.00000000
-3.02851426,3.13923878,0.69893096,0.67008616,0.04234187,0.14409293,0.45848127,1.09401017,1.03633310,0.00000000
-3.02251126,3.03722100,0.65546646,0.64935089,0.03806552,0.14321537,0.44528640,1.04671763,1.00628860,0.00000000
-3.01650825,2.93523463,0.61312428,0.62910176,0.03421398,0.14188853,0.43201295,0.99991456,0.97688480,0.00000000
-3.01050525,2.83271746,0.57211415,0.60909379,0.03075925,0.14008806,0.41855690,0.95356984,0.94773178,0.00000000
-3.00450225,2.72913786,0.53260566,0.58909271,0.02767088,0.13779761,0.40481726,0.90765125,0.91845039,0.00000000
-2.99849925,2.62403959,0.49473261,0.56888729,0.02491716,0.13501046,0.39070530,0.86213540,0.88869515,0.00000000
-2.99249625,2.51708146,0.45859853,0.54830003,0.02246626,0.13173074,0.37615250,0.81701684,0.85817428,0.00000000
-2.98649325,2.40806983,0.42428279,0.52719593,0.02028711,0.12797440,0.36111722,0.77231571,0.82666622,0.00000000
-2.98049025,2.29698273,0.39184723,0.50548887,0.01835024,0.12376973,0.34558940,0.72808364,0.79403195,0.00000000
-2.97448724,2.18398478,0.36134282,0.48314555,0.01662836,0.11915748,0.32959358,0.68440771,0.76022277,0.00000000
-2.96848424,2.06943271,0.33281609,0.46018691,0.01509681,0.11419047,0.31318992,0.64141227,0.72528356,0.00000000
-2.96248124,1.95387167,0.30631518,0.43668720,0.01373395,0.10893291,0.29647351,0.59925871,0.68935155,0.00000000
-2.95647824,1.83802320,0.28189517,0.41277080,0.01252124,0.10345930,0.27957202,0.55814325,0.65265118,0.00000000
-2.95047524,1.72276583,0.25962261,0.38860713,0.01144337,0.09785298,0.26264204,0.51829312,0.61548547,0.00000000
-2.94447224,1.60910991,0.23957914,0.36440404,0.01048816,0.09220451,0.24586439,0.47996120,0.57822465,0.00000000
-2.93846923,1.49816809,0.22186405,0.34040011,0.00964643,0.08660988,0.22943871,0.44341970,0.54129280,0.00000000
-2.93246623,1.39112319,0.20659581,0.31685615,0.00891181,0.08116857,0.21357762,0.40895313,0.50515327,0.00000000
-2.92646323,1.28919496,0.19391250,0.29404646,0.00828041,0.07598168,0.19850084,0.37685089,0.47029372,0.00000000
-2.92046023,1.19360714,0.18397108,0.27225016,0.00775054,0.07114997,0.18442948,0.34739990,0.43721119,0.00000000
-2.91445723,1.10555611,0.17694565,0.25174287,0.00732235,0.06677213,0.17158061,0.32087744,0.40639812,0.00000000
-2.90845423,1.02618190,0.17302445,0.23278908,0.00699746,0.06294298,0.16016249,0.29754446,0.37832940,0.00000000
-2.90245123,0.95654224,0.17240587,0.21563527,0.00677859,0.05975196,0.15037027,0.27763949,0.35345099,0.00000000
-2.89644822,0.89759002,0.17529329,0.20050401,0.00666917,0.05728164,0.14238245,0.26137324,0.33217019,0.00000000
-2.89044522,0.85015418,0.18188886,0.18758899,0.00667297,0.05560633,0.13635789,0.24892382,0.31484761,0.00000000
-2.88444222,0.81492391,0.19238628,0.17705099,0.00679375,0.05479086,0.13243341,0.24043273,0.30179076,0.00000000
-2.87843922,0.79243593,0.20696270,0.16901473,0.00703489,0.05488938,0.13072194,0.23600141,0.29324919,0.00000000
-2.87243622,0.78306455,0.22576976,0.16356652,0.00739908,0.05594421,0.13131103,0.23568840,0.28941102,0.00000000
-2.86643322,0.78701403,0.24892423,0.16075261,0.00788801,0.05798479,0.13426174,0.23950697,0.29040061,0.00000000
-2.86043022,0.80431316,0.27649828,0.16057810,0.00850209,0.06102662,0.13960784,0.24742333,0.29627730,0.00000000
-2.85442721,0.83481170,0.30850980,0.16300647,0.00924018,0.06507034,0.14735519,0.25935527,0.30703494,0.00000000
-2.84842421,0.87817884,0.34491324,0.16795954,0.01009944,0.07010087,0.15748133,0.27517136,0.32260225,0.00000000
-2.84242121,0.93390345,0.38559133,0.17531797,0.01107512,0.07608671,0.16993541,0.29469078,0.34284385,0.00000000
-2.83641821,1.00129674,0.43034816,0.18492225,0.01216048,0.08297945,0.18463818,0.31768379,0.36756201,0.00000000
-2.83041521,1.07949714,0.47890408,0.19657427,0.01334670,0.09071355,0.20148245,0.34387295,0.39649901,0.00000000
-2.82441221,1.16747819,0.53089294,0.21003955,0.01462296,0.09920650,0.22033377,0.37293534,0.42934039,0.00000000
-2.81840920,1.26405938,0.58586191,0.22505013,0.01597642,0.10835932,0.24103159,0.40450558,0.46571884,0.00000000
-2.81240620,1.36792045,0.64327430,0.24130835,0.01739244,0.11805758,0.26339071,0.43818000,0.50521895,0.00000000
-2.80640320,1.47761903,0.70251544,0.25849135,0.01885474,0.12817285,0.28720333,0.47352164,0.54738282,0.00000000
-2.80040020,1.59161184,0.76290169,0.27625650,0.02034568,0.13856473,0.31224142,0.51006640,0.59171633,0.00000000
-2.79439720,1.70827891,0.82369248,0.29424759,0.02184658,0.14908330,0.33825948,0.54732985,0.63769617,0.00000000
-2.78839420,1.82595059,0.88410497,0.31210176,0.02333807,0.15957207,0.36499769,0.58481484,0.68477736,0.00000000
-2.78239120,1.94293661,0.94333096,0.32945705,0.02480049,0.16987119,0.39218523,0.62201951,0.73240113,0.00000000
-2.77638819,2.05755633,1.00055542,0.34596024,0.02621434,0.17982110,0.41954376,0.65844559,0.78000297,0.00000000
-2.77038519,2.16816934,1.05497596,0.36127490,0.02756063,0.18926615,0.44679093,0.69360660,0.82702053,0.00000000
-2.76438219,2.27320535,1.10582240,0.37508935,0.02882138,0.19805830,0.47364375,0.72703584,0.87290126,0.00000000
-2.75837919,2.37119240,1.15237580,0.38712409,0.02997995,0.20606070,0.49982186,0.75829376,0.91710953,0.00000000
-2.75237619,2.46078246,1.19398599,0.39713863,0.03102145,0.21315093,0.52505045,0.78697468,0.95913303,0.00000000
-2.74637319,2.54077383,1.23008703,0.40493732,0.03193305,0.21922387,0.54906298,0.81271256,0.99848849,0.00000000
-2.74037019,2.61012945,1.26021008,0.41037397,0.03270427,0.22419399,0.57160359,0.83518581,1.03472651,0.00000000
-2.73436718,2.66799117,1.28399307,0.41335511,0.03332721,0.22799707,0.59242924,0.85412112,1.06743569,0.00000000
-2.72836418,2.71368960,1.30118716,0.41384179,0.03379681,0.23059126,0.61131170,0.86929621,1.09624606,0.00000000
-2.72236118,2.74674984,1.31165977,0.41184990,0.03411095,0.23195746,0.62803942,0.88054181,1.12083202,0.00000000
-2.71635818,2.76689347,1.31539435,0.40744895,0.03427066,0.23209900,0.64241950,0.88774277,1.14091489,0.00000000
-2.71035518,2.77403723,1.31248730,0.40075965,0.03428023,0.23104084,0.65427965,0.89083852,1.15626538,0.00000000
-2.70435218,2.76828913,1.30314232,0.39195024,0.03414738,0.22882815,0.66347046,0.88982307,1.16670602,0.00000000
-2.69834917,2.74994271,1.28766283,0.38123199,0.03388339,0.22552455,0.66986785,0.88474470,1.17211374,0.00000000
-2.69234617,2.71947003,1.26644306,0.36885406,0.03350328,0.22121011,0.67337581,0.87570526,1.17242271,0.00000000
-2.68634317,2.67751401,1.23995841,0.35509807,0.03302608,0.21597908,0.67392933,0.86285944,1.16762730,0.00000000
-2.68034017,2.62488072,1.20875559,0.34027257,0.03247502,0.20993772,0.67149748,0.84641379,1.15778521,0.00000000
-2.67433717,2.56253172,1.17344316,0.32470787,0.03187789,0.20320220,0.66608642,0.82662557,1.14302053,0.00000000
-2.66833417,2.49157670,1.13468282,0.30875125,0.03126739,0.19589655,0.65774222,0.80380138,1.12352641,0.00000000
-2.66233117,2.41326629,1.09318156,0.29276284,0.03068143,0.18815104,0.64655327,0.77829541,1.09956728,0.00000000
-2.65632816,2.32898487,1.04968508,0.27711228,0.03016359,0.18010064,0.63265196,0.75050723,1.07147994,0.00000000
-2.65032516,2.24024288,1.00497219,0.26217613,0.02976344,0.17188393,0.61621558,0.72087900,1.03967356,0.00000000
-2.64432216,2.14866814,0.95985011,0.24833597,0.02953688,0.16364219,0.59746606,0.68989190,1.00462799,0.00000000
-2.63831916,2.05599573,0.91515046,0.23597714,0.02954635,0.15551865,0.57666849,0.65806174,0.96689037,0.00000000
-2.63231616,1.96405568,0.87172547,0.22548781,0.02986093,0.14765804,0.55412838,0.62593369,0.92706966,0.00000000
-2.62631316,1.87475793,0.83044400,0.21725818,0.03055629,0.14020605,0.53018748,0.59407601,0.88582921,0.00000000
-2.62031016,1.79007418,0.79218690,0.21167951,0.03171432,0.13330885,0.50521836,0.56307280,0.84387719,0.00000000
-2.61430715,1.71201598,0.75784131,0.20914261,0.03342256,0.12711249,0.47961775,0.53351585,0.80195522,0.00000000
-2.60830415,1.64260902,0.72829329,0.21003547,0.03577323,0.12176202,0.45379896,0.50599564,0.76082529,0.00000000
-2.60230115,1.58386326,0.70441868,0.21473973,0.03886188,0.11740040,0.42818344,0.48109160,0.72125527,0.00000000
-2.59629815,1.53773915,0.68707166,0.22362574,0.04278565,0.11416697,0.40319197,0.45936175,0.68400348,0.00000000
-2.59029515,1.50611004,0.67707106,0.23704594,0.04764102,0.11219559,0.37923559,0.44133198,0.64980276,0.00000000
-2.58429215,1.49072120,0.67518421,0.25532655,0.05352116,0.11161233,0.35670683,0.42748502,0.61934433,0.00000000
-2.57828914,1.49314629,0.68210872,0.27875749,0.06051285,0.11253266,0.33597123,0.41824943,0.59326213,0.00000000
-2.57228614,1.51474199,0.69845228,0.30758084,0.06869294,0.11505845,0.31735977,0.41398888,0.57211798,0.00000000
-2.56628314,1.55660204,0.72471106,0.34197780,0.07812458,0.11927444,0.30116219,0.41499176,0.55638795,0.00000000
-2.56028014,1.61951199,0.76124740,0.38205501,0.08885324,0.12524468,0.28762155,0.42146165,0.54645051,0.00000000
-2.55427714,1.70390638,0.80826750,0.42783035,0.10090260,0.13300882,0.27693009,0.43350882,0.54257662,0.00000000
-2.54827414,1.80982985,0.86580015,0.47921921,0.11427064,0.14257846,0.26922655,0.45114300,0.54492218,0.00000000
-2.54227114,1.93690442,0.93367758,0.53602191,0.12892596,0.15393387,0.26459487,0.47426794,0.55352307,0.00000000
-2.53626813,2.08430450,1.01151942,0.59791299,0.14480465,0.16702104,0.26306432,0.50267785,0.56829295,0.00000000
-2.53026513,2.25074193,1.09872108,0.66443344,0.16180785,0.18174955,0.26461099,0.53605623,0.58902389,0.00000000
-2.52426213,2.43446252,1.19444754,0.73498647,0.17980025,0.19799115,0.26916045,0.57397721,0.61538997,0.00000000
-2.51825913,2.63325570,1.29763358,0.80883767,0.19860973,0.21557952,0.27659146,0.61590975,0.64695377,0.00000000
-2.51225613,2.84447846,1.40699121,0.88512016,0.21802827,0.23431115,0.28674057,0.66122472,0.68317558,0.00000000
-2.50625313,3.06509408,1.52102486,0.96284499,0.23781422,0.25394758,0.29940733,0.70920503,0.72342525,0.00000000
-2.50025013,3.29172569,1.63805459,1.04091707,0.25769606,0.27421898,0.31435995,0.75905870,0.76699627,0.00000000
-2.49424712,3.52072395,1.75624710,1.11815644,0.27737757,0.29482915,0.33134119,0.80993463,0.81312180,0.00000000
-2.48824412,3.74824754,1.87365411,1.19332447,0.29654433,0.31546178,0.35007418,0.86094080,0.86099206,0.00000000
-2.48224112,3.97035403,1.98825708,1.26515428,0.31487136,0.33578786,0.37026810,0.91116439,0.90977276,0.00000000
-2.47623812,4.18309872,2.09801701,1.33238439,0.33203181,0.35547412,0.39162345,0.95969321,0.95862372,0.00000000
-2.47023512,4.38263762,2.20092762,1.39379439,0.34770611,0.37419204,0.41383674,1.00563779,1.00671737,0.00000000
-2.46423212,4.56533109,2.29506998,1.44824114,0.36159153,0.39162726,0.43660462,1.04815327,1.05325626,0.00000000
-2.45822911,4.72784391,2.37866641,1.49469417,0.37341160,0.40748894,0.45962726,1.08646037,1.09748921,0.00000000
-2.45222611,4.86723782,2.45013157,1.53226842,0.38292488,0.42151869,0.48261111,1.11986457,1.13872550,0.00000000
-2.44622311,4.98105251,2.50811840,1.56025319,0.38993302,0.43349871,0.50527092,1.14777281,1.17634674,0.00000000
-2.44022011,5.06737183,2.55155707,1.57813558,0.39428730,0.44325872,0.52733130,1.16970701,1.20981604,0.00000000
-2.43421711,5.12487233,2.57968514,1.58561760,0.39589376,0.45068137,0.54852781,1.18531400,1.23868454,0.00000000
-2.42821411,5.15285222,2.59206764,1.58262593,0.39471634,0.45570595,0.56860790,1.19437143,1.26259506,0.00000000
-2.42221111,5.15123958,2.58860622,1.56931390,0.39077808,0.45832999,0.58733173,1.19678958,1.28128321,0.00000000
-2.41620810,5.12058006,2.56953708,1.54605561,0.38416027,0.45860901,0.60447321,1.19260922,1.29457603,0.00000000
-2.41020510,5.06200475,2.53541774,1.51343244,0.37499950,0.45665405,0.61982144,1.18199555,1.30238886,0.00000000
-2.40420210,4.97718032,2.48710362,1.47221263,0.36348294,0.45262739,0.63318253,1.16522892,1.30472049,0.00000000
-2.39819910,4.86824403,2.42571542,1.42332481,0.34984190,0.44673645,0.64438220,1.14269275,1.30164745,0.00000000
-2.39219610,4.73772698,2.35259910,1.36782693,0.33434401,0.43922636,0.65326896,1.11485935,1.29331774,0.00000000
-2.38619310,4.58846944,2.26928027,1.30687181,0.31728453,0.43037132,0.65971796,1.08227443,1.27994448,0.00000000
-2.38019010,4.42353213,2.17741517,1.24167103,0.29897697,0.42046536,0.66363543,1.04554103,1.26179999,0.00000000
-2.37418709,4.24610749,2.07874044,1.17345870,0.27974358,0.40981280,0.66496348,1.00530355,1.23921035,0.00000000
-2.36818409,4.05943455,1.97502370,1.10345655,0.25990607,0.39871892,0.66368513,0.96223265,1.21255097,0.00000000
-2.36218109,3.86672078,1.86801707,1.03284187,0.23977686,0.38748122,0.65982915,0.91701137,1.18224282,0.00000000
-2.35617809,3.67107341,1.75941519,0.96271932,0.21965133,0.37638157,0.65347462,0.87032307,1.14874965,0.00000000
-2.35017509,3.47544242,1.65081917,0.89409758,0.19980116,0.36567969,0.64475460,0.82284127,1.11257571,0.00000000
-2.34417209,3.28257613,1.54370737,0.82787150,0.18046900,0.35560810,0.63385894,0.77522168,1.07426396,0.00000000
-2.33816908,3.09499005,1.43941370,0.76480994,0.16186463,0.34636868,0.62103565,0.72809624,1.03439432,0.00000000
-2.33216608,2.91494862,1.33911341,0.70554939,0.14416257,0.33813088,0.60659079,0.68206912,0.99358169,0.00000000
-2.32616308,2.74445885,1.24381629,0.65059316,0.12750106,0.33103165,0.59088667,0.63771439,0.95247341,0.00000000
-2.32016008,2.58527448,1.15436670,0.60031541,0.11198241,0.32517679,0.57433829,0.59557505,0.91174589,0.00000000
-2.31415708,2.43890871,1.07144942,0.55496960,0.09767453,0.32064359,0.55740793,0.55616308,0.87210006,0.00000000
-2.30815408,2.30665330,0.99560058,0.51470021,0.08461334,0.31748454,0.54059809,0.51996002,0.83425562,0.00000000
-2.30215108,2.18960191,0.92722219,0.47955705,0.07280603,0.31573169,0.52444290,0.48741790,0.79894385,0.00000000
-2.29614807,2.08867517,0.86659930,0.44951104,0.06223475,0.31540137,0.50949806,0.45896003,0.76689904,0.00000000
-2.29014507,2.00464558,0.81391841,0.42447056,0.05286070,0.31649897,0.49632977,0.43498134,0.73884864,0.00000000
-2.28414207,1.93816016,0.76928610,0.40429753,0.04462833,0.31902328,0.48550285,0.41584821,0.71550214,0.00000000
-2.27813907,1.88975937,0.73274687,0.38882235,0.03746935,0.32297033,0.47756829,0.40189745,0.69753899,0.00000000
-2.27213607,1.85989110,0.70429925,0.37785729,0.03130668,0.32833628,0.47305069,0.39343446,0.68559584,0.00000000
-2.26613307,1.84891897,0.68390965,0.37120758,0.02605799,0.33511930,0.47243577,0.39073048,0.68025321,0.00000000
-2.26013007,1.85712456,0.67152342,0.36868015,0.02163877,0.34332035,0.47615830,0.39401901,0.68202216,0.00000000
-2.25412706,1.88470382,0.66707284,0.37008974,0.01796505,0.35294278,0.48459074,0.40349152,0.69133110,0.00000000
-2.24812406,1.93175800,0.67048195,0.37526245,0.01495550,0.36399090,0.49803286,0.41929254,0.70851323,0.00000000
-2.24212106,1.99828008,0.68166844,0.38403688,0.01253312,0.37646766,0.51670242,0.44151442,0.73379490,0.00000000
-2.23611806,2.08413778,0.70054254,0.39626309,0.01062643,0.39037159,0.54072740,0.47019191,0.76728525,0.00000000
-2.23011506,2.18905452,0.72700356,0.41179989,0.00917023,0.40569340,0.57013966,0.50529680,0.80896750,0.00000000
-2.22411206,2.31258986,0.76093426,0.43051069,0.00810598,0.42241238,0.60487039,0.54673293,0.85869235,0.00000000
-2.21810905,2.45412089,0.80219370,0.45225853,0.00738183,0.44049308,0.64474751,0.59433177,0.91617351,0.00000000
-2.21210605,2.61282603,0.85060896,0.47690063,0.00695245,0.45988238,0.68949498,0.64784887,0.98098601,0.00000000
-2.20610305,2.78767264,0.90596625,0.50428300,0.00677855,0.48050730,0.73873436,0.70696130,1.05256730,0.00000000
-2.20010005,2.97740964,0.96800198,0.53423540,0.00682636,0.50227380,0.79198847,0.77126646,1.13022142,0.00000000
-2.19409705,3.18056582,1.03639418,0.56656703,0.00706688,0.52506646,0.84868744,0.84028220,1.21312642,0.00000000
-2.18809405,3.39545472,1.11075474,0.60106323,0.00747518,0.54874942,0.90817698,0.91344865,1.30034498,0.00000000
-2.18209105,3.62018618,1.19062282,0.63748320,0.00802962,0.57316817,0.96972890,0.99013161,1.39083830,0.00000000
-2.17608804,3.85268445,1.27545981,0.67555900,0.00871112,0.59815237,1.03255389,1.06962775,1.48348310,0.00000000
-2.17008504,4.09071274,1.36464609,0.71499578,0.00950243,0.62351932,1.09581621,1.15117153,1.57709154,0.00000000
-2.16408204,4.33190340,1.45747989,0.75547307,0.01038752,0.64907796,1.15865038,1.23394382,1.67043352,0.00000000
-2.15807904,4.57379293,1.55317846,0.79664721,0.01135103,0.67463295,1.22017922,1.31708226,1.76226130,0.00000000
-2.15207604,4.81386080,1.65088160,0.83815460,0.01237785,0.69998886,1.27953324,1.39969307,1.85133546,0.00000000
-2.14607304,5.04957107,1.74965792,0.87961573,0.01345273,0.72495385,1.33587071,1.48086430,1.93645190,0.00000000
-2.14007004,5.27841545,1.84851357,0.92063973,0.01456014,0.74934285,1.38839801,1.55968036,2.01646899,0.00000000
-2.13406703,5.49795683,1.94640379,0.96082937,0.01568413,0.77298005,1.43638968,1.63523745,2.09033417,0.00000000
-2.12806403,5.70587211,2.04224684,0.99978625,0.01680842,0.79570050,1.47920762,1.70665983,2.15710926,0.00000000
-2.12206103,5.89999335,2.13494057,1.03711625,0.01791649,0.81735084,1.51631871,1.77311653,2.21599356,0.00000000
-2.11605803,6.07834632,2.22338093,1.07243494,0.01899190,0.83778937,1.54731028,1.83383830,2.26634409,0.00000000
-2.11005503,6.23918590,2.30648246,1.10537308,0.02001860,0.85688525,1.57190281,1.88813433,2.30769227,0.00000000
-2.10405203,6.38102742,2.38320003,1.13558203,0.02098143,0.87451746,1.58995921,1.93540859,2.33975629,0.00000000
-2.09804902,6.50267382,2.45255137,1.16273917,0.02186658,0.89057333,1.60149032,1.97517527,2.36244885,0.00000000
-2.09204602,6.60323802,2.51363979,1.18655322,0.02266218,0.90494719,1.60665602,2.00707306,2.37587969,0.00000000
-2.08604302,6.68216037,2.56567620,1.20676944,0.02335890,0.91753927,1.60576194,2.03087785,2.38035296,0.00000000
-2.08004002,6.73922103,2.60799990,1.22317471,0.02395050,0.92825509,1.59925144,2.04651357,2.37635921,0.00000000
-2.07403702,6.77454716,2.64009721,1.23560247,0.02443446,0.93700560,1.58769312,2.05406071,2.36456223,0.00000000
-2.06803402,6.78861482,2.66161727,1.24393729,0.02481257,0.94370813,1.57176398,2.05376230,2.34578114,0.00000000
-2.06203102,6.78224578,2.67238442,1.24811915,0.02509136,0.94828826,1.55222884,2.04602702,2.32096832,0.00000000
-2.05602801,6.75659907,2.67240663,1.24814717,0.02528265,0.95068261,1.52991660,2.03142915,2.29118369,0.00000000
-2.05002501,6.71315757,2.66187949,1.24408279,0.02540393,0.95084255,1.50569412,2.01070519,2.25756650,0.00000000
-2.04402201,6.65370967,2.64118577,1.23605205,0.02547863,0.94873846,1.48043876,1.98474695,2.22130532,0.00000000
-2.03801901,6.58032615,2.61089042,1.22424714,0.02553643,0.94436471,1.45501067,1.95459092,2.18360746,0.00000000
-2.03201601,6.49533262,2.57173117,1.20892677,0.02561335,0.93774471,1.43022575,1.92140401,2.14566881,0.00000000
-2.02601301,6.40127765,2.52460523,1.19041547,0.02575183,0.92893606,1.40683054,1.88646552,2.10864501,0.00000000
-2.02001001,6.30089687,2.47055247,1.16910171,0.02600066,0.91803542,1.38548007,1.85114542,2.07362511,0.00000000
-2.01400700,6.19707351,2.41073580,1.14543470,0.02641480,0.90518267,1.36671942,1.81687916,2.04160832,0.00000000
-2.00800400,6.09279543,2.34641943,1.11991990,0.02705505,0.89056435,1.35096982,1.78513922,2.01348462,0.00000000
-2.00200100,5.99110929,2.27894574,1.09311336,0.02798758,0.87441593,1.33851983,1.75740369,1.99001962,0.00000000
-1.99599800,5.89507207,2.20971142,1.06561465,0.02928327,0.85702274,1.32952178,1.73512240,1.97184390,0.00000000
-1.98999500,5.80770043,2.14014355,1.03805880,0.03101687,0.83871955,1.32399348,1.71968116,1.95944676,0.00000000
-1.98399200,5.73191832,2.07167621,1.01110702,0.03326588,0.81988844,1.32182498,1.71236476,1.95317436,0.00000000
-1.97798899,5.67050357,2.00572784,0.98543649,0.03610918,0.80095515,1.32278981,1.71431975,1.95323153,0.00000000
-1.97198599,5.62603383,1.94367972,0.96172917,0.03962546,0.78238373,1.32656004,1.72651769,1.95968698,0.00000000
-1.96598299,5.60083277,1.88685565,0.94065995,0.04389122,0.76466968,1.33272422,1.74972034,1.97248101,0.00000000
-1.95997999,5.59691733,1.83650282,0.92288401,0.04897861,0.74833145,1.34080725,1.78444762,1.99143515,0.00000000
-1.95397699,5.61594705,1.79377363,0.90902370,0.05495295,0.73390071,1.35029106,1.83094983,2.01626282,0.00000000
-1.94797399,5.65917646,1.75970847,0.89965509,0.06186997,0.72191127,1.36063517,1.88918534,2.04658041,0.00000000
-1.94197099,5.72741195,1.73521915,0.89529429,0.06977293,0.71288710,1.37129613,1.95880490,2.08191818,0.00000000
-1.93596798,5.82097427,1.72107281,0.89638377,0.07868964,0.70732941,1.38174497,2.03914375,2.12173052,0.00000000
-1.92996498,5.93966812,1.71787635,0.90327905,0.08862945,0.70570336,1.39148212,2.12922244,2.16540513,0.00000000
-1.92396198,6.08276030,1.72606131,0.91623591,0.09958044,0.70842433,1.40004926,2.22775698,2.21227121,0.00000000
-1.91795898,6.24896755,1.74586952,0.93539857,0.11150681,0.71584442,1.40703793,2.33317872,2.26160651,0.00000000
-1.91195598,6.43645547,1.77733978,0.96078923,0.12434683,0.72823924,1.41209483,2.44366387,2.31264354,0.00000000
-1.90595298,6.64284942,1.82029623,0.99229940,0.13801124,0.74579555,1.41492407,2.55717231,2.36457521,0.00000000
-1.89994997,6.86525813,1.87433888,1.02968342,0.15238256,0.76859997,1.41528664,2.67149471,2.41656036,0.00000000
-1.89394697,7.10031042,1.93883739,1.07255473,0.16731516,0.79662939,1.41299764,2.78430675,2.46772953,0.00000000
-1.88794397,7.34420503,2.01292863,1.12038533,0.18263640,0.82974327,1.40792180,2.89322874,2.51719163,0.00000000
-1.88194097,7.59277303,2.09551909,1.17250866,0.19814887,0.86767844,1.39996792,2.99588869,2.56404165,0.00000000
-1.87593797,7.84155207,2.18529275,1.22812649,0.21363361,0.91004658,1.38908284,3.08998654,2.60736995,0.00000000
-1.86993497,8.08587090,2.28072528,1.28631975,0.22885456,0.95633504,1.37524540,3.17335725,2.64627323,0.00000000
-1.86393197,8.32094269,2.38010467,1.34606360,0.24356387,1.00591087,1.35846104,3.24403033,2.67986718,0.00000000
-1.85792896,8.54196469,2.48155875,1.40624638,0.25750809,1.05802872,1.33875712,3.30028368,2.70730082,0.00000000
-1.85192596,8.74422202,2.58308934,1.46569249,0.27043504,1.11184232,1.31617949,3.34068950,2.72777219,0.00000000
-1.84592296,8.92319279,2.68261245,1.52318838,0.28210099,1.16641973,1.29079021,3.36415076,2.74054497,0.00000000
-1.83991996,9.07465164,2.77800386,1.57751135,0.29227807,1.22076209,1.26266644,3.36992694,2.74496559,0.00000000
