energy_ev,total_up,Bi_p_up,Bi_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.32766383,0.74875401,0.14574368,0.00103712,0.21653089,0.34229937,0.02145290,0.26790531
-5.32166083,0.71722332,0.13733351,0.00099285,0.20557165,0.32735386,0.02090020,0.25955210
-5.31565783,0.68361024,0.12870301,0.00094908,0.19414866,0.31145882,0.02023486,0.25028333
-5.30965483,0.64827169,0.11994468,0.00090578,0.18241818,0.29477491,0.01946767,0.24018881
-5.30365183,0.61164309,0.11115689,0.00086316,0.17055037,0.27749513,0.01861204,0.22940133
-5.29764882,0.57422166,0.10244035,0.00082167,0.15872440,0.25983687,0.01768358,0.21809124
-5.29164582,0.53654919,0.09389483,0.00078198,0.14712382,0.24203397,0.01669958,0.20646027
-5.28564282,0.49919504,0.08561624,0.00074492,0.13593239,0.22432877,0.01567841,0.19473495
-5.27963982,0.46274001,0.07769422,0.00071150,0.12533045,0.20696479,0.01463905,0.18315989
-5.27363682,0.42776165,0.07021022,0.00068286,0.11549191,0.19018008,0.01360052,0.17199122
-5.26763382,0.39482131,0.06323613,0.00066023,0.10658192,0.17420149,0.01258144,0.16149031
-5.26163082,0.36445315,0.05683348,0.00064494,0.09875504,0.15923998,0.01159956,0.15191801
-5.25562781,0.33715524,0.05105303,0.00063836,0.09215402,0.14548694,0.01067146,0.14352929
-5.24962481,0.31338240,0.04593490,0.00064188,0.08690887,0.13311152,0.00981218,0.13656854
-5.24362181,0.29354081,0.04150893,0.00065688,0.08313628,0.12225889,0.00903509,0.13126530
-5.23761881,0.27798393,0.03779534,0.00068473,0.08093902,0.11304924,0.00835164,0.12783036
-5.23161581,0.26700933,0.03480556,0.00072671,0.08040542,0.10557741,0.00777132,0.12645229
-5.22561281,0.26085621,0.03254305,0.00078399,0.08160857,0.09991296,0.00730157,0.12729401
-5.21960980,0.25970310,0.03100417,0.00085760,0.08460535,0.09610044,0.00694777,0.13048955
-5.21360680,0.26366554,0.03017897,0.00094841,0.08943503,0.09415991,0.00671326,0.13614079
-5.20760380,0.27279363,0.03005186,0.00105703,0.09611767,0.09408731,0.00659937,0.14431416
-5.20160080,0.28706918,0.03060209,0.00118381,0.10465207,0.09585490,0.00660541,0.15503736
-5.19559780,0.30640278,0.03180419,0.00132881,0.11501363,0.09941147,0.00672880,0.16829612
-5.18959480,0.33063073,0.03362814,0.00149169,0.12715213,0.10468253,0.00696505,0.18403119
-5.18359180,0.35951234,0.03603957,0.00167174,0.14098956,0.11157051,0.00730783,0.20213570
-5.17758879,0.39272785,0.03899979,0.00186782,0.15641831,0.11995488,0.00774906,0.22245313
-5.17158579,0.42987746,0.04246585,0.00207833,0.17329990,0.12969263,0.00827895,0.24477623
-5.16558279,0.47048198,0.04639066,0.00230122,0.19146439,0.14061896,0.00888611,0.26884702
-5.15957979,0.51398552,0.05072315,0.00253399,0.21071084,0.15254842,0.00955768,0.29435817
-5.15357679,0.55976055,0.05540851,0.00277371,0.23080874,0.16527672,0.01027946,0.32095608
-5.14757379,0.60711571,0.06038874,0.00301703,0.25150075,0.17858313,0.01103613,0.34824559
-5.14157079,0.65530643,0.06560316,0.00326029,0.27250661,0.19223361,0.01181149,0.37579655
-5.13556778,0.70354830,0.07098923,0.00349957,0.29352830,0.20598468,0.01258872,0.40315220
-5.12956478,0.75103301,0.07648347,0.00373074,0.31425630,0.21958799,0.01335071,0.42983905
-5.12356178,0.79694641,0.08202248,0.00394965,0.33437671,0.23279540,0.01408046,0.45537820
-5.11755878,0.84048807,0.08754404,0.00415215,0.35357906,0.24536452,0.01476140,0.47929763
-5.11155578,0.88089172,0.09298822,0.00433429,0.37156441,0.25706446,0.01537785,0.50114502
-5.10555278,0.91744551,0.09829839,0.00449238,0.38805345,0.26768148,0.01591539,0.52050058
-5.09954977,0.94951140,0.10342218,0.00462313,0.40279414,0.27702447,0.01636124,0.53698937
-5.09354677,0.97654258,0.10831221,0.00472378,0.41556867,0.28492977,0.01670464,0.55029249
-5.08754377,0.99809832,0.11292662,0.00479216,0.42619916,0.29126532,0.01693710,0.56015668
-5.08154077,1.01385516,0.11722934,0.00482675,0.43455212,0.29593375,0.01705269,0.56640182
-5.07553777,1.02361430,0.12119006,0.00482679,0.44054113,0.29887434,0.01704813,0.56892593
-5.06953477,1.02730443,0.12478405,0.00479226,0.44412794,0.30006375,0.01692293,0.56770752
-5.06353177,1.02498024,0.12799162,0.00472389,0.44532168,0.29951543,0.01667929,0.56280506
-5.05752876,1.01681640,0.13079748,0.00462312,0.44417644,0.29727783,0.01632207,0.55435369
-5.05152576,1.00309764,0.13318998,0.00449207,0.44078731,0.29343143,0.01585853,0.54255931
-5.04552276,0.98420533,0.13516029,0.00433347,0.43528514,0.28808482,0.01529808,0.52769033
-5.03951976,0.96060135,0.13670165,0.00415055,0.42783035,0.28136997,0.01465192,0.51006755
-5.03351676,0.93281013,0.13780870,0.00394693,0.41860609,0.27343706,0.01393269,0.49005267
-5.02751376,0.90139975,0.13847706,0.00372652,0.40781124,0.26444898,0.01315399,0.46803593
-5.02151076,0.86696304,0.13870307,0.00349338,0.39565345,0.25457591,0.01233000,0.44442353
-5.01550775,0.83009961,0.13848391,0.00325162,0.38234271,0.24399018,0.01147503,0.41962533
-5.00950475,0.79139946,0.13781794,0.00300529,0.36808565,0.23286155,0.01060311,0.39404337
-5.00350175,0.75142896,0.13670536,0.00275826,0.35308080,0.22135326,0.00972761,0.36806166
-4.99749875,0.71071950,0.13514907,0.00251414,0.33751492,0.20961885,0.00886095,0.34203756
-4.99149575,0.66975916,0.13315582,0.00227624,0.32156058,0.19779978,0.00801433,0.31629492
-4.98549275,0.62898737,0.13073738,0.00204746,0.30537476,0.18602406,0.00719754,0.29111927
-4.97948974,0.58879258,0.12791177,0.00183033,0.28909856,0.17440565,0.00641882,0.26675486
-4.97348674,0.54951252,0.12470448,0.00162695,0.27285783,0.16304460,0.00568484,0.24340364
-4.96748374,0.51143673,0.12114951,0.00143900,0.25676441,0.15202790,0.00500064,0.22122580
-4.96148074,0.47481083,0.11729016,0.00126778,0.24091796,0.14143081,0.00436975,0.20034191
-4.95547774,0.43984205,0.11317954,0.00111425,0.22540796,0.13131845,0.00379426,0.18083603
-4.94947474,0.40670540,0.10888074,0.00097903,0.21031587,0.12174768,0.00327499,0.16275978
-4.94347174,0.37555002,0.10446658,0.00086250,0.19571705,0.11276890,0.00281160,0.14613688
-4.93746873,0.34650516,0.10001892,0.00076483,0.18168243,0.10442778,0.00240283,0.13096789
-4.93146573,0.31968553,0.09562766,0.00068603,0.16827978,0.09676672,0.00204666,0.11723494
-4.92546273,0.29519555,0.09138921,0.00062601,0.15557453,0.08982599,0.00174049,0.10490616
-4.91945973,0.27313243,0.08740471,0.00058460,0.14362999,0.08364450,0.00148131,0.09393971
-4.91345673,0.25358788,0.08377787,0.00056162,0.13250717,0.07826005,0.00126588,0.08428713
-4.90745373,0.23664843,0.08061261,0.00055687,0.12226409,0.07370921,0.00109085,0.07589618
-4.90145073,0.22239443,0.07801045,0.00057016,0.11295473,0.07002676,0.00095285,0.06871287
-4.89544772,0.21089784,0.07606780,0.00060130,0.10462768,0.06724472,0.00084862,0.06268288
-4.88944472,0.20221896,0.07487319,0.00065012,0.09732456,0.06539099,0.00077504,0.05775235
-4.88344172,0.19640233,0.07450450,0.00071640,0.09107840,0.06448782,0.00072915,0.05386806
-4.87743872,0.19347208,0.07502627,0.00079991,0.08591194,0.06454997,0.00070824,0.05097727
-4.87143572,0.19342693,0.07648715,0.00090029,0.08183605,0.06558287,0.00070977,0.04902702
-4.86543272,0.19623518,0.07891765,0.00101709,0.07884838,0.06758069,0.00073140,0.04796335
-4.85942971,0.20182998,0.08232806,0.00114967,0.07693218,0.07052453,0.00077093,0.04773025
-4.85342671,0.21010515,0.08670691,0.00129718,0.07605547,0.07438090,0.00082631,0.04826869
-4.84742371,0.22091183,0.09201977,0.00145852,0.07617056,0.07910034,0.00089558,0.04951563
-4.84142071,0.23405634,0.09820870,0.00163230,0.07721405,0.08461661,0.00097681,0.05140329
-4.83541771,0.24929927,0.10519222,0.00181682,0.07910720,0.09084631,0.00106812,0.05385860
-4.82941471,0.26635631,0.11286606,0.00201007,0.08175680,0.09768904,0.00116761,0.05680300
-4.82341171,0.28490063,0.12110453,0.00220970,0.08505656,0.10502832,0.00127336,0.06015268
-4.81740870,0.30456729,0.12976275,0.00241310,0.08888894,0.11273311,0.00138345,0.06381913
-4.81140570,0.32495937,0.13867957,0.00261735,0.09312750,0.12066002,0.00149590,0.06771018
-4.80540270,0.34565598,0.14768120,0.00281936,0.09763964,0.12865629,0.00160877,0.07173149
-4.79939970,0.36622192,0.15658561,0.00301585,0.10228979,0.13656328,0.00172014,0.07578839
-4.79339670,0.38621880,0.16520735,0.00320351,0.10694288,0.14422063,0.00182815,0.07978814
-4.78739370,0.40521730,0.17336291,0.00337904,0.11146806,0.15147076,0.00193109,0.08364245
-4.78139070,0.42281016,0.18087625,0.00353928,0.11574262,0.15816370,0.00202743,0.08727023
-4.77538769,0.43862548,0.18758453,0.00368129,0.11965584,0.16416201,0.00211591,0.09060046
-4.76938469,0.45233983,0.19334357,0.00380244,0.12311283,0.16934566,0.00219561,0.09357511
-4.76338169,0.46369068,0.19803308,0.00390057,0.12603810,0.17361666,0.00226598,0.09615191
-4.75737869,0.47248755,0.20156129,0.00397402,0.12837879,0.17690313,0.00232700,0.09830695
-4.75137569,0.47862151,0.20386881,0.00402169,0.13010737,0.17916289,0.00237916,0.10003695
-4.74537269,0.48207258,0.20493164,0.00404317,0.13122387,0.18038616,0.00242354,0.10136107
-4.73936968,0.48291459,0.20476309,0.00403871,0.13175725,0.18059733,0.00246191,0.10232222
-4.73336668,0.48131732,0.20341455,0.00400925,0.13176618,0.17985573,0.00249669,0.10298776
-4.72736368,0.47754579,0.20097511,0.00395643,0.13133881,0.17825535,0.00253103,0.10344949
-4.72136068,0.47195649,0.19756993,0.00388252,0.13059187,0.17592341,0.00256878,0.10382295
-4.71535768,0.46499077,0.19335755,0.00379039,0.12966878,0.17301789,0.00261449,0.10424594
-4.70935468,0.45716544,0.18852607,0.00368345,0.12873696,0.16972399,0.00267339,0.10487631
-4.70335168,0.44906085,0.18328842,0.00356550,0.12798436,0.16624979,0.00275130,0.10588895
-4.69734867,0.44130672,0.17787690,0.00344067,0.12761516,0.16282098,0.00285462,0.10747211
-4.69134567,0.43456615,0.17253705,0.00331330,0.12784491,0.15967501,0.00299021,0.10982297
-4.68534267,0.42951822,0.16752112,0.00318778,0.12889497,0.15705473,0.00316528,0.11314276
-4.67933967,0.42683949,0.16308134,0.00306846,0.13098655,0.15520175,0.00338728,0.11763115
-4.67333667,0.42718512,0.15946310,0.00295951,0.13433438,0.15434952,0.00366375,0.12348048
-4.66733367,0.43116979,0.15689824,0.00286481,0.13914008,0.15471658,0.00400218,0.13086952
-4.66133067,0.43934911,0.15559865,0.00278781,0.14558555,0.15649992,0.00440985,0.13995728
-4.65532766,0.45220189,0.15575031,0.00273147,0.15382635,0.15986870,0.00489365,0.15087675
-4.64932466,0.47011378,0.15750783,0.00269817,0.16398538,0.16495857,0.00545990,0.16372904
-4.64332166,0.49336270,0.16098976,0.00268963,0.17614700,0.17186656,0.00611418,0.17857786
-4.63731866,0.52210657,0.16627461,0.00270687,0.19035179,0.18064692,0.00686115,0.19544480
-4.63131566,0.55637373,0.17339777,0.00275018,0.20659214,0.19130789,0.00770440,0.21430548
-4.62531266,0.59605642,0.18234950,0.00281912,0.22480896,0.20380960,0.00864628,0.23508680
-4.61930965,0.64090773,0.19307382,0.00291252,0.24488957,0.21806317,0.00968780,0.25766556
-4.61330665,0.69054227,0.20546862,0.00302853,0.26666715,0.23393117,0.01082847,0.28186856
-4.60730365,0.74444077,0.21938691,0.00316466,0.28992163,0.25122943,0.01206625,0.30747428
-4.60130065,0.80195862,0.23463920,0.00331784,0.31438243,0.26973024,0.01339751,0.33421620
-4.59529765,0.86233837,0.25099711,0.00348453,0.33973284,0.28916695,0.01481696,0.36178780
-4.58929465,0.92472602,0.26819804,0.00366079,0.36561617,0.30923986,0.01631773,0.38984907
-4.58329165,0.98819060,0.28595101,0.00384245,0.39164349,0.32962324,0.01789133,0.41803443
-4.57728864,1.05174666,0.30394324,0.00402513,0.41740285,0.34997337,0.01952779,0.44596181
-4.57128564,1.11437892,0.32184772,0.00420448,0.44246968,0.36993736,0.02121574,0.47324248
-4.56528264,1.17506832,0.33933115,0.00437620,0.46641809,0.38916233,0.02294253,0.49949145
-4.55927964,1.23281856,0.35606228,0.00453622,0.48883256,0.40730483,0.02469439,0.52433786
-4.55327664,1.28668211,0.37172036,0.00468081,0.50931980,0.42404004,0.02645661,0.54743502
-4.54727364,1.33578486,0.38600329,0.00480665,0.52752010,0.43907043,0.02821368,0.56846973
-4.54127064,1.37934837,0.39863523,0.00491095,0.54311790,0.45213354,0.02994956,0.58717038
-4.53526763,1.41670896,0.40937359,0.00499146,0.55585102,0.46300867,0.03164782,0.60331365
-4.52926463,1.44733292,0.41801479,0.00504660,0.56551820,0.47152207,0.03329191,0.61672943
-4.52326163,1.47082729,0.42439896,0.00507541,0.57198474,0.47755065,0.03486535,0.62730392
-4.51725863,1.48694608,0.42841317,0.00507758,0.57518581,0.48102389,0.03635201,0.63498076
-4.51125563,1.49559162,0.42999323,0.00505343,0.57512755,0.48192405,0.03773629,0.63976023
-4.50525263,1.49681137,0.42912393,0.00500390,0.57188571,0.48028480,0.03900344,0.64169670
-4.49924962,1.49079046,0.42583794,0.00493042,0.56560209,0.47618811,0.04013976,0.64089449
-4.49324662,1.47784043,0.42021324,0.00483493,0.55647893,0.46975994,0.04113289,0.63750245
-4.48724362,1.45838500,0.41236944,0.00471972,0.54477138,0.46116474,0.04197205,0.63170751
-4.48124062,1.43294342,0.40246307,0.00458742,0.53077870,0.45059910,0.04264829,0.62372759
-4.47523762,1.40211239,0.39068215,0.00444083,0.51483419,0.43828491,0.04315472,0.61380418
-4.46923462,1.36654716,0.37724021,0.00428292,0.49729470,0.42446222,0.04348668,0.60219493
-4.46323162,1.32694268,0.36237016,0.00411668,0.47852972,0.40938220,0.04364193,0.58916641
-4.45722861,1.28401542,0.34631804,0.00394506,0.45891084,0.39330040,0.04362076,0.57498748
-4.45122561,1.23848640,0.32933710,0.00377095,0.43880161,0.37647046,0.04342603,0.55992317
-4.44522261,1.19106578,0.31168221,0.00359707,0.41854845,0.35913858,0.04306316,0.54422938
-4.43921961,1.14243945,0.29360486,0.00342595,0.39847260,0.34153877,0.04254004,0.52814835
-4.43321661,1.09325760,0.27534875,0.00325990,0.37886343,0.32388890,0.04186686,0.51190499
-4.42721361,1.04412550,0.25714615,0.00310101,0.35997329,0.30638772,0.04105592,0.49570397
-4.42121061,0.99559622,0.23921490,0.00295110,0.34201381,0.28921270,0.04012124,0.47972754
-4.41520760,0.94816542,0.22175614,0.00281174,0.32515377,0.27251862,0.03907829,0.46413408
-4.40920460,0.90226790,0.20495264,0.00268428,0.30951845,0.25643700,0.03794352,0.44905718
-4.40320160,0.85827566,0.18896766,0.00256980,0.29519031,0.24107609,0.03673392,0.43460544
-4.39719860,0.81649749,0.17394432,0.00246917,0.28221094,0.22652137,0.03546663,0.42086252
-4.39119560,0.77717962,0.16000527,0.00238306,0.27058400,0.21283661,0.03415844,0.40788790
-4.38519260,0.74050744,0.14725263,0.00231192,0.26027909,0.20006511,0.03282540,0.39571786
-4.37918959,0.70660799,0.13576810,0.00225602,0.25123619,0.18823134,0.03148246,0.38436687
-4.37318659,0.67555318,0.12561321,0.00221546,0.24337062,0.17734268,0.03014319,0.37382940
-4.36718359,0.64736345,0.11682955,0.00219014,0.23657819,0.16739123,0.02881949,0.36408186
-4.36118059,0.62201190,0.10943908,0.00217981,0.23074040,0.15835583,0.02752147,0.35508489
-4.35517759,0.59942862,0.10344443,0.00218404,0.22572950,0.15020387,0.02625737,0.34678574
-4.34917459,0.57950524,0.09882918,0.00220221,0.22141329,0.14289326,0.02503357,0.33912082
-4.34317159,0.56209960,0.09555830,0.00223355,0.21765943,0.13637421,0.02385463,0.33201818
-4.33716858,0.54704040,0.09357854,0.00227707,0.21433924,0.13059094,0.02272344,0.32540002
-4.33116558,0.53413178,0.09281910,0.00233163,0.21133088,0.12548339,0.02164140,0.31918501
-4.32516258,0.52315794,0.09319247,0.00239588,0.20852192,0.12098863,0.02060861,0.31329049
-4.31915958,0.51388759,0.09459554,0.00246828,0.20581118,0.11704233,0.01962413,0.30763433
-4.31315658,0.50607833,0.09691106,0.00254713,0.20310999,0.11358001,0.01868618,0.30213661
-4.30715358,0.49948104,0.10000949,0.00263058,0.20034289,0.11053822,0.01779239,0.29672101
