energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.34567284,3.00315418,0.04244887,0.12711418,0.55086189,0.18374378,0.24501770,1.22397275,0.06351849,1.06661766
-5.33966983,3.08503717,0.04487928,0.13450005,0.58061688,0.18516900,0.25080786,1.26530781,0.06142393,1.08953077
-5.33366683,3.17448786,0.04746634,0.14192115,0.61238880,0.18775839,0.26036839,1.30606248,0.05974150,1.11621217
-5.32766383,3.26963934,0.05019738,0.14934951,0.64608510,0.19141022,0.27369884,1.34529701,0.05840590,1.14596533
-5.32166083,3.36885629,0.05306452,0.15677065,0.68166196,0.19603601,0.29081371,1.38217419,0.05735328,1.17816840
-5.31565783,3.47078440,0.05606479,0.16418456,0.71912511,0.20156366,0.31173997,1.41598444,0.05652337,1.21229206
-5.30965483,3.57438229,0.05919991,0.17160562,0.75852679,0.20793908,0.33651228,1.44616511,0.05586124,1.24791113
-5.30365183,3.67893447,0.06247581,0.17906182,0.79995865,0.21512650,0.36516600,1.47231334,0.05531863,1.28470944
-5.29764882,3.78404498,0.06590193,0.18659289,0.84354070,0.22310722,0.39772848,1.49419181,0.05485479,1.32247787
-5.29164582,3.88961217,0.06949016,0.19424769,0.88940678,0.23187718,0.43420890,1.51172717,0.05443696,1.36110587
-5.28564282,3.99578627,0.07325365,0.20208069,0.93768693,0.24144318,0.47458732,1.52500149,0.05404030,1.40056704
-5.27963982,4.10291218,0.07720540,0.21014790,0.98848773,0.25181833,0.51880361,1.53423709,0.05364755,1.44089970
-5.27363682,4.21146090,0.08135674,0.21850234,1.04187143,0.26301669,0.56674682,1.53977558,0.05324829,1.48218371
-5.26763382,4.32195358,0.08571586,0.22718925,1.09783510,0.27504767,0.61824576,1.54205247,0.05283793,1.52451484
-5.26163082,4.43488264,0.09028625,0.23624145,1.15629112,0.28791039,0.67306146,1.54156839,0.05241656,1.56797846
-5.25562781,4.55063471,0.09506545,0.24567494,1.21705011,0.30158845,0.73088212,1.53885870,0.05198764,1.61262400
-5.24962481,4.66941982,0.10004392,0.25548509,1.27980775,0.31604530,0.79132101,1.53446298,0.05155665,1.65844171
-5.24362181,4.79121126,0.10520427,0.26564372,1.34413621,0.33122075,0.85391779,1.52889582,0.05112983,1.70534338
-5.23761881,4.91569966,0.11052083,0.27609714,1.40948144,0.34702860,0.91814327,1.52262057,0.05071298,1.75314796
-5.23161581,5.04226407,0.11595974,0.28676545,1.47516652,0.36335579,0.98340785,1.51602711,0.05031045,1.80157314
-5.22561281,5.16996196,0.12147936,0.29754299,1.54040152,0.38006301,1.04907320,1.50941472,0.04992437,1.85023339
-5.21960980,5.29753873,0.12703125,0.30830025,1.60429971,0.39698693,1.11446696,1.50298062,0.04955409,1.89864456
-5.21360680,5.42345631,0.13256151,0.31888691,1.66589959,0.41394381,1.17889978,1.49681471,0.04919592,1.94623499
-5.20760380,5.54593944,0.13801253,0.32913607,1.72419197,0.43073450,1.24168398,1.49090027,0.04884314,1.99236217
-5.20160080,5.66303678,0.14332502,0.33886939,1.77815098,0.44715042,1.30215305,1.48512047,0.04848623,2.03633443
-5.19559780,5.77269374,0.14844025,0.34790302,1.82676748,0.46298038,1.35968084,1.47927001,0.04811342,2.07743600
-5.18959480,5.87283277,0.15330242,0.35605388,1.86908359,0.47801776,1.41369972,1.47307100,0.04771128,2.11495433
-5.18359180,5.96143697,0.15786092,0.36314613,1.90422644,0.49206779,1.46371666,1.46619216,0.04726566,2.14820806
-5.17758879,6.03663237,0.16207251,0.36901755,1.93143971,0.50495441,1.50932646,1.45827003,0.04676250,2.17657395
-5.17158579,6.09676467,0.16590319,0.37352532,1.95011136,0.51652657,1.55022136,1.44893127,0.04618889,2.19951173
-5.16558279,6.14046672,0.16932972,0.37655122,1.95979627,0.52666340,1.58619666,1.43781463,0.04553394,2.21658516
-5.15957979,6.16671342,0.17234062,0.37800580,1.96023279,0.53527823,1.61715196,1.42459186,0.04478974,2.22747867
-5.15357679,6.17486182,0.17493672,0.37783149,1.95135237,0.54232107,1.64308808,1.40898640,0.04395208,2.23200873
-5.14757379,6.16467496,0.17713106,0.37600445,1.93328205,0.54777958,1.66409973,1.39078941,0.04302117,2.23012957
-5.14157079,6.13632899,0.17894823,0.37253513,1.90633976,0.55167854,1.68036446,1.36987246,0.04200209,2.22193335
-5.13556778,6.09040415,0.18042325,0.36746762,1.87102280,0.55407766,1.69212853,1.34619668,0.04090514,2.20764496
-5.12956478,6.02786095,0.18159982,0.36087780,1.82799022,0.55506821,1.69969036,1.31981829,0.03974605,2.18761217
-5.12356178,5.95000364,0.18252824,0.35287039,1.77804012,0.55476841,1.70338266,1.29089069,0.03854594,2.16229187
-5.11755878,5.85843371,0.18326302,0.34357522,1.72208299,0.55331797,1.70355404,1.25966323,0.03733122,2.13223346
-5.11155578,5.75499639,0.18386031,0.33314277,1.66111250,0.55087218,1.70055130,1.22647715,0.03613336,2.09806052
-5.10555278,5.64172340,0.18437519,0.32173929,1.59617501,0.54759563,1.69470310,1.19175920,0.03498855,2.06045174
-5.09954977,5.52077497,0.18485920,0.30954172,1.52833923,0.54365617,1.68630607,1.15601330,0.03393726,2.02012232
-5.09354677,5.39438407,0.18535793,0.29673263,1.45866730,0.53921922,1.67561390,1.11981082,0.03302382,1.97780666
-5.08754377,5.26480517,0.18590901,0.28349536,1.38818824,0.53444279,1.66282998,1.08378000,0.03229590,1.93424308
-5.08154077,5.13426945,0.18654053,0.27000960,1.31787478,0.52947333,1.64810383,1.04859476,0.03180399,1.89016116
-5.07553777,5.00494752,0.18726994,0.25644750,1.24862417,0.52444269,1.63153140,1.01496326,0.03160083,1.84627177
-5.06953477,4.87892021,0.18810347,0.24297036,1.18124326,0.51946616,1.61315902,0.98361645,0.03174086,1.80326005
-5.06353177,4.75815720,0.18903615,0.22972616,1.11643808,0.51464152,1.59299065,0.95529662,0.03227954,1.76178075
-5.05752876,4.64450252,0.19005232,0.21684762,1.05480771,0.51004920,1.57099783,0.93074597,0.03327265,1.72245583
-5.05152576,4.53966565,0.19112666,0.20445107,0.99684216,0.50575324,1.54713150,0.91069512,0.03477550,1.68587332
-5.04552276,4.44521635,0.19222562,0.19263595,0.94292369,0.50180292,1.52133497,0.89585130,0.03684200,1.65258694
-5.03951976,4.36258120,0.19330913,0.18148474,0.89333106,0.49823478,1.49355715,0.88688619,0.03952357,1.62311561
-5.03351676,4.29303984,0.19433259,0.17106347,0.84824588,0.49507489,1.46376499,0.88442299,0.04286795,1.59794195
-5.02751376,4.23771894,0.19524884,0.16142243,0.80776057,0.49234089,1.43195453,0.88902283,0.04691778,1.57750931
-5.02151076,4.19758235,0.19601020,0.15259719,0.77188693,0.49004382,1.39815970,0.90117017,0.05170909,1.56221660
-5.01550775,4.17341637,0.19657033,0.14460962,0.74056512,0.48818934,1.36245840,0.92125748,0.05726955,1.55241070
-5.00950475,4.16580953,0.19688582,0.13746903,0.71367225,0.48677840,1.32497547,0.94956921,0.06361677,1.54837643
-5.00350175,4.17512728,0.19691754,0.13117311,0.69103033,0.48580706,1.28588244,0.98626547,0.07075638,1.55032422
-4.99749875,4.20148236,0.19663163,0.12570891,0.67241344,0.48526570,1.24539418,1.03136590,0.07868029,1.55837596
-4.99149575,4.24470257,0.19600006,0.12105354,0.65755382,0.48513751,1.20376256,1.08473447,0.08736500,1.57254993
-4.98549275,4.30429816,0.19500098,0.11717480,0.64614722,0.48539656,1.16126784,1.14606593,0.09677007,1.59274559
-4.97948974,4.37943145,0.19361857,0.11403171,0.63785739,0.48600549,1.11820821,1.21487497,0.10683704,1.61872946
-4.97348674,4.46889192,0.19184277,0.11157494,0.63232007,0.48691330,1.07488824,1.29048891,0.11748860,1.65012337
-4.96748374,4.57107949,0.18966875,0.10974725,0.62914688,0.48805318,1.03160709,1.37204502,0.12862846,1.68639620
-4.96148074,4.68399926,0.18709624,0.10848393,0.62792908,0.48934104,0.98864712,1.45849331,0.14014163,1.72686022
-4.95547774,4.80526997,0.18412886,0.10771348,0.62824193,0.49067460,0.94626373,1.54860551,0.15189554,1.77067316
-4.94947474,4.93214820,0.18077350,0.10735830,0.62964948,0.49193360,0.90467687,1.64099081,0.16374174,1.81684660
-4.94347174,5.06156940,0.17703971,0.10733577,0.63171019,0.49298094,0.86406488,1.73411857,0.17551836,1.86426101
-4.93746873,5.19020590,0.17293932,0.10755948,0.63398338,0.49366511,0.82456088,1.82634780,0.18705327,1.91168757
-4.93146573,5.31454102,0.16848615,0.10794071,0.63603656,0.49382373,0.78625170,1.91596317,0.19816781,1.95781643
-4.92546273,5.43095749,0.16369596,0.10839024,0.63745327,0.49328809,0.74917960,2.00121641,0.20868107,2.00129042
-4.91945973,5.53583715,0.15858649,0.10882026,0.63784161,0.49188871,0.71334622,2.08037216,0.21841456,2.04074330
-4.91345673,5.62566850,0.15317766,0.10914646,0.63684269,0.48946139,0.67871868,2.15175660,0.22719703,2.07484103
-4.90745373,5.69715753,0.14749187,0.10929020,0.63413909,0.48585372,0.64523720,2.21380714,0.23486943,2.10232430
-4.90145073,5.74733718,0.14155429,0.10918059,0.62946256,0.48093153,0.61282373,2.26512128,0.24128961,2.12205063
-4.89544772,5.77367063,0.13539319,0.10875643,0.62260086,0.47458507,0.58139104,2.30450259,0.24633669,2.13303401
-4.88944472,5.77414362,0.12904011,0.10796799,0.61340314,0.46673449,0.55085173,2.33100197,0.24991492,2.13448048
-4.88344172,5.74734146,0.12252998,0.10677835,0.60178380,0.45733442,0.52112654,2.34395231,0.25195675,2.12581779
-4.87743872,5.69250734,0.11590108,0.10516444,0.58772430,0.44637723,0.49215162,2.34299514,0.25242503,2.10671796
-4.87143572,5.60957891,0.10919480,0.10311749,0.57127307,0.43389501,0.46388436,2.32809802,0.25131432,2.07711163
-4.86543272,5.49920180,0.10245524,0.10064310,0.55254321,0.41996000,0.43630758,2.29956199,0.24865106,2.03719359
-4.85942971,5.36271931,0.09572864,0.09776072,0.53170830,0.40468349,0.40943187,2.25801871,0.24449275,1.98741932
-4.85342671,5.20213890,0.08906262,0.09450265,0.50899630,0.38821321,0.38329627,2.20441754,0.23892607,1.92849273
-4.84742371,5.02007729,0.08250540,0.09091262,0.48468181,0.37072941,0.35796712,2.14000316,0.23206407,1.86134578
-4.84142071,4.81968664,0.07610482,0.08704390,0.45907718,0.35243979,0.33353557,2.06628466,0.22404256,1.78711092
-4.83541771,4.60456533,0.06990743,0.08295726,0.43252265,0.33357344,0.31011376,1.98499761,0.21501580,1.70708776
-4.82941471,4.37865726,0.06395754,0.07871855,0.40537600,0.31437425,0.28783010,1.89806061,0.20515172,1.62270536
-4.82341171,4.14614404,0.05829631,0.07439633,0.37800223,0.29509384,0.26682393,1.80752810,0.19462685,1.53548177
-4.81740870,3.91133435,0.05296105,0.07005945,0.35076352,0.27598460,0.24723995,1.71554127,0.18362118,1.44698256
-4.81140570,3.67855480,0.04798446,0.06577473,0.32400987,0.25729283,0.22922257,1.62427887,0.17231314,1.35877993
-4.80540270,3.45204617,0.04339417,0.06160491,0.29807081,0.23925249,0.21291066,1.53590945,0.16087492,1.27241374
-4.79939970,3.23586833,0.03921240,0.05760685,0.27324832,0.22207958,0.19843272,1.45254669,0.14946823,1.18935590
-4.79339670,3.03381672,0.03545569,0.05383009,0.24981113,0.20596742,0.18590280,1.37620881,0.13824069,1.11097905
-4.78739370,2.84935225,0.03213495,0.05031581,0.22799064,0.19108297,0.17541726,1.30878325,0.12732296,1.03853040
-4.78139070,2.68554615,0.02925549,0.04709619,0.20797824,0.17756418,0.16705234,1.25199703,0.11682660,0.97311105
-4.77538769,2.54504022,0.02681728,0.04419424,0.18992427,0.16551841,0.16086276,1.20739341,0.10684284,0.91566129
-4.76938469,2.43002252,0.02481527,0.04162395,0.17393819,0.15502195,0.15688115,1.17631485,0.09744198,0.86695153
-4.76338169,2.34221802,0.02323984,0.03939085,0.16009020,0.14612050,0.15511841,1.15989231,0.08867370,0.82757903
-4.75737869,2.28289292,0.02207728,0.03749290,0.14841383,0.13883060,0.15556486,1.15904051,0.08056796,0.79796959
-4.75137569,2.25287151,0.02131029,0.03592159,0.13890939,0.13314180,0.15819210,1.17445886,0.07313650,0.77838407
-4.74537269,2.25256367,0.02091862,0.03466322,0.13154822,0.12901947,0.16295550,1.20663749,0.06637478,0.76892878
-4.73936968,2.28200125,0.02087959,0.03370037,0.12627733,0.12640815,0.16979711,1.25586780,0.06026430,0.76956927
-4.73336668,2.34088126,0.02116874,0.03301336,0.12302436,0.12523526,0.17864901,1.32225674,0.05477510,0.78014656
-4.72736368,2.42861395,0.02176039,0.03258164,0.12170267,0.12541495,0.18943675,1.40574419,0.04986840,0.80039527
-4.72136068,2.54437346,0.02262823,0.03238524,0.12221629,0.12685214,0.20208295,1.50612244,0.04549918,0.82996268
-4.71535768,2.68714915,0.02374586,0.03240592,0.12446478,0.12944634,0.21651062,1.62305700,0.04161859,0.86842807
-4.70935468,2.85579541,0.02508734,0.03262826,0.12834763,0.13309542,0.23264632,1.75610766,0.03817633,0.91532166
-4.70335168,3.04907797,0.02662769,0.03304046,0.13376826,0.13769894,0.25042262,1.90474884,0.03512252,0.97014231
-4.69734867,3.26571483,0.02834326,0.03363495,0.14063743,0.14316115,0.26978008,2.06838811,0.03240947,1.03237343
-4.69134567,3.50440992,0.03021218,0.03440869,0.14887603,0.14939341,0.29066817,2.24638193,0.02999299,1.10149647
-4.68534267,3.76387815,0.03221459,0.03536329,0.15841714,0.15631610,0.31304532,2.43804753,0.02783333,1.17700144
-4.67933967,4.04286032,0.03433287,0.03650478,0.16920736,0.16385982,0.33687776,2.64267015,0.02589593,1.25839419
-4.67333667,4.34012741,0.03655173,0.03784330,0.18120734,0.17196594,0.36213719,2.85950492,0.02415165,1.34519990
-4.66733367,4.65447362,0.03885818,0.03939246,0.19439161,0.18058651,0.38879725,3.08777310,0.02257687,1.43696299
-4.66133067,4.98469853,0.04124144,0.04116858,0.20874760,0.18968340,0.41682889,3.32665247,0.02115330,1.53324328
-4.65532766,5.32957931,0.04369263,0.04318990,0.22427404,0.19922696,0.44619475,3.57526235,0.01986757,1.63360874
-4.64932466,5.68783443,0.04620451,0.04547555,0.24097873,0.20919403,0.47684288,3.83264402,0.01871071,1.73762537
-4.64332166,6.05808122,0.04877092,0.04804463,0.25887586,0.21956559,0.50869999,4.09773762,0.01767753,1.84484482
