energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.88594297,2.70629945,0.01278756,0.42342987,3.21782716,1.29106857,0.70149627,0.00000000
-5.87993997,2.62475940,0.01327654,0.40700562,3.03234622,1.25877547,0.68916544,0.00000000
-5.87393697,2.57171351,0.01382589,0.39548973,2.87862144,1.24205555,0.68186315,0.00000000
-5.86793397,2.54811391,0.01442909,0.38905553,2.75765331,1.24163957,0.67957872,0.00000000
-5.86193097,2.55467758,0.01507833,0.38783045,2.67006536,1.25815814,0.68224312,0.00000000
-5.85592796,2.59189919,0.01576474,0.39189434,2.61611756,1.29214777,0.68973439,0.00000000
-5.84992496,2.66006618,0.01647845,0.40127804,2.59572422,1.34405735,0.70188445,0.00000000
-5.84392196,2.75927491,0.01720889,0.41596205,2.60847478,1.41425402,0.71848740,0.00000000
-5.83791896,2.88944678,0.01794494,0.43587554,2.65365672,1.50302797,0.73930898,0.00000000
-5.83191596,3.05034352,0.01867523,0.46089549,2.73027925,1.61059539,0.76409695,0.00000000
-5.82591296,3.24158063,0.01938842,0.49084617,2.83709717,1.73709920,0.79259209,0.00000000
-5.81990995,3.46263830,0.02007350,0.52549905,2.97263441,1.88260708,0.82453926,0.00000000
-5.81390695,3.71286929,0.02072011,0.56457333,3.13520679,2.04710667,0.85969824,0.00000000
-5.80790395,3.99150310,0.02131886,0.60773711,3.32294408,2.23049773,0.89785360,0.00000000
-5.80190095,4.29764635,0.02186165,0.65460958,3.53381128,2.43258142,0.93882327,0.00000000
-5.79589795,4.63027910,0.02234196,0.70476418,3.76562942,2.65304685,0.98246497,0.00000000
-5.78989495,4.98824717,0.02275512,0.75773298,4.01609606,2.89145527,1.02868029,0.00000000
-5.78389195,5.37025068,0.02309853,0.81301238,4.28280584,3.14722245,1.07741571,0.00000000
-5.77788894,5.77482932,0.02337179,0.87006998,4.56327132,3.41959985,1.12866037,0.00000000
-5.77188594,6.20034483,0.02357684,0.92835279,4.85494425,3.70765534,1.18244041,0.00000000
-5.76588294,6.64496174,0.02371795,0.98729647,5.15523747,4.01025451,1.23880982,0.00000000
-5.75987994,7.10662723,0.02380165,1.04633542,5.46154722,4.32604333,1.29783811,0.00000000
-5.75387694,7.58305169,0.02383655,1.10491349,5.77127591,4.65343353,1.35959510,0.00000000
-5.74787394,8.07169107,0.02383319,1.16249479,6.08185485,4.99059145,1.42413364,0.00000000
-5.74187094,8.56973288,0.02380362,1.21857426,6.39076676,5.33543186,1.49147094,0.00000000
-5.73586793,9.07408731,0.02376113,1.27268757,6.69556733,5.68561742,1.56156955,0.00000000
-5.72986493,9.58138511,0.02371974,1.32441972,6.99390547,6.03856506,1.63431915,0.00000000
-5.72386193,10.08798373,0.02369381,1.37341206,7.28354162,6.39145982,1.70952011,0.00000000
-5.71785893,10.58998305,0.02369752,1.41936724,7.56236359,6.74127690,1.78687008,0.00000000
-5.71185593,11.08325153,0.02374441,1.46205181,7.82839952,7.08481217,1.86595448,0.00000000
-5.70585293,11.56346370,0.02384693,1.50129627,8.07982756,7.41872116,1.94624183,0.00000000
-5.69984992,12.02614872,0.02401598,1.53699254,8.31498213,7.73956614,2.02708431,0.00000000
-5.69384692,12.46675010,0.02426059,1.56908889,8.53235675,8.04387072,2.10772414,0.00000000
-5.68784392,12.88069525,0.02458756,1.59758261,8.73060357,8.32818080,2.18730553,0.00000000
-5.68184092,13.26347381,0.02500123,1.62251084,8.90853003,8.58913049,2.26489200,0.00000000
-5.67583792,13.61072252,0.02550328,1.64394000,9.06509314,8.82351131,2.33948846,0.00000000
-5.66983492,13.91831450,0.02609265,1.66195446,9.19939215,9.02834269,2.41006719,0.00000000
-5.66383192,14.18245002,0.02676550,1.67664521,9.31066045,9.20094154,2.47559649,0.00000000
-5.65782891,14.39974611,0.02751524,1.68809915,9.39825749,9.33898880,2.53507092,0.00000000
-5.65182591,14.56732161,0.02833262,1.69638966,9.46166178,9.44059050,2.58754163,0.00000000
-5.64582291,14.68287505,0.02920594,1.70156916,9.50046568,9.50433134,2.63214568,0.00000000
-5.63981991,14.74475223,0.03012123,1.70366411,9.51437283,9.52931870,2.66813287,0.00000000
-5.63381691,14.75200122,0.03106254,1.70267271,9.50319867,9.51521544,2.69488911,0.00000000
-5.62781391,14.70441247,0.03201225,1.69856560,9.46687441,9.46226010,2.71195553,0.00000000
-5.62181091,14.60254264,0.03295148,1.69128950,9.40545446,9.37127361,2.71904246,0.00000000
-5.61580790,14.44772080,0.03386044,1.68077346,9.31912710,9.24365194,2.71603815,0.00000000
-5.60980490,14.24203683,0.03471890,1.66693751,9.20822773,9.08134483,2.70301191,0.00000000
-5.60380190,13.98831185,0.03550664,1.64970295,9.07325397,8.88682089,2.68021197,0.00000000
-5.59779890,13.69005159,0.03620398,1.62900376,8.91488130,8.66302013,2.64805828,0.00000000
-5.59179590,13.35138371,0.03679222,1.60479830,8.73397829,8.41329510,2.60713085,0.00000000
-5.58579290,12.97698083,0.03725419,1.57708051,8.53161967,8.14134247,2.55815424,0.00000000
-5.57978989,12.57197141,0.03757472,1.54588993,8.30909617,7.85112685,2.50197891,0.00000000
-5.57378689,12.14184067,0.03774108,1.51131976,8.06791954,7.54679916,2.43956035,0.00000000
-5.56778389,11.69232438,0.03774342,1.47352258,7.80982188,7.23261177,2.37193640,0.00000000
-5.56178089,11.22929824,0.03757514,1.43271314,7.53674821,6.91283283,2.30020385,0.00000000
-5.55577789,10.75866570,0.03723311,1.38916816,7.25084191,6.59166215,2.22549470,0.00000000
-5.54977489,10.28624711,0.03671787,1.34322315,6.95442276,6.27315080,2.14895274,0.00000000
-5.54377189,9.81767316,0.03603376,1.29526624,6.64995797,5.96112663,2.07171094,0.00000000
-5.53776888,9.35828502,0.03518880,1.24572951,6.34002686,5.65912758,1.99487013,0.00000000
-5.53176588,8.91304390,0.03419458,1.19507831,6.02728011,5.37034427,1.91947918,0.00000000
-5.52576288,8.48645206,0.03306601,1.14379903,5.71439517,5.09757329,1.84651713,0.00000000
-5.51975988,8.08248705,0.03182087,1.09238601,5.40402920,4.84318205,1.77687749,0.00000000
-5.51375688,7.70455075,0.03047942,1.04132834,5.09877138,4.60908573,1.71135486,0.00000000
-5.50775388,7.35543390,0.02906377,0.99109697,4.80109629,4.39673646,1.65063417,0.00000000
-5.50175088,7.03729676,0.02759732,0.94213294,4.51332005,4.20712457,1.59528256,0.00000000
-5.49574787,6.75166553,0.02610407,0.89483695,4.23756070,4.04079116,1.54574409,0.00000000
-5.48974487,6.49944414,0.02460796,0.84956080,3.97570397,3.89785104,1.50233715,0.00000000
-5.48374187,6.28093989,0.02313225,0.80660091,3.72937556,3.77802470,1.46525477,0.00000000
-5.47773887,6.09590160,0.02169888,0.76619388,3.49992035,3.68067772,1.43456748,0.00000000
-5.47173587,5.94356798,0.02032791,0.72851428,3.28838882,3.60486575,1.41022860,0.00000000
-5.46573287,5.82272391,0.01903710,0.69367439,3.09553062,3.54938329,1.39208175,0.00000000
-5.45972986,5.73176209,0.01784145,0.66172583,2.92179493,3.51281403,1.37987009,0.00000000
-5.45372686,5.66874748,0.01675296,0.63266272,2.76733694,3.49358109,1.37324704,0.00000000
-5.44772386,5.63148182,0.01578047,0.60642616,2.63202975,3.48999517,1.37178781,0.00000000
-5.44172086,5.61756606,0.01492955,0.58290970,2.51548080,3.50029904,1.37500157,0.00000000
-5.43571786,5.62445860,0.01420252,0.56196557,2.41705194,3.52270716,1.38234357,0.00000000
-5.42971486,5.64952766,0.01359863,0.54341134,2.33588235,3.55543935,1.39322697,0.00000000
-5.42371186,5.69009681,0.01311418,0.52703681,2.27091346,3.59674795,1.40703396,0.00000000
-5.41770885,5.74348297,0.01274288,0.51261091,2.22091531,3.64493828,1.42312610,0.00000000
-5.41170585,5.80702688,0.01247612,0.49988855,2.18451376,3.69838250,1.44085356,0.00000000
-5.40570285,5.87811643,0.01230333,0.48861706,2.16021819,3.75552757,1.45956342,0.00000000
-5.39969985,5.95420391,0.01221245,0.47854242,2.14644938,3.81489797,1.47860700,0.00000000
-5.39369685,6.03281821,0.01219028,0.46941487,2.14156743,3.87509439,1.49734654,0.00000000
-5.38769385,6.11157367,0.01222290,0.46099412,2.14389952,3.93478961,1.51516126,0.00000000
-5.38169085,6.18817706,0.01229614,0.45305384,2.15176743,3.99272297,1.53145334,0.00000000
-5.37568784,6.26043434,0.01239590,0.44538565,2.16351465,4.04769469,1.54565385,0.00000000
-5.36968484,6.32625862,0.01250854,0.43780228,2.17753308,4.09856130,1.55722906,0.00000000
-5.36368184,6.38368057,0.01262125,0.43014008,2.19228890,4.14423338,1.56568722,0.00000000
-5.35767884,6.43086223,0.01272230,0.42226080,2.20634753,4.18367628,1.57058590,0.00000000
-5.35167584,6.46611448,0.01280137,0.41405261,2.21839727,4.21591456,1.57153993,0.00000000
-5.34567284,6.48791858,0.01284968,0.40543036,2.22727131,4.24004031,1.56822984,0.00000000
-5.33966983,6.49495108,0.01286024,0.39633522,2.23196765,4.25522540,1.56041046,0.00000000
-5.33366683,6.48611164,0.01282794,0.38673363,2.23166659,4.26073720,1.54791947,0.00000000
-5.32766383,6.46055240,0.01274966,0.37661579,2.22574530,4.25595724,1.53068544,0.00000000
-5.32166083,6.41770777,0.01262427,0.36599361,2.21378921,4.24040189,1.50873492,0.00000000
-5.31565783,6.35732290,0.01245267,0.35489841,2.19559979,4.21374401,1.48219813,0.00000000
-5.30965483,6.27947928,0.01223768,0.34337843,2.17119865,4.17583444,1.45131281,0.00000000
-5.30365183,6.18461591,0.01198400,0.33149614,2.14082762,4.12672208,1.41642574,0.00000000
-5.29764882,6.07354439,0.01169804,0.31932574,2.10494493,4.06667131,1.37799181,0.00000000
-5.29164582,5.94745672,0.01138778,0.30695068,2.06421744,3.99617574,1.33657022,0.00000000
-5.28564282,5.80792480,0.01106254,0.29446137,2.01950913,3.91596710,1.29281787,0.00000000
-5.27963982,5.65689074,0.01073278,0.28195326,1.97186599,3.82701866,1.24747989,0.00000000
-5.27363682,5.49664776,0.01040982,0.26952504,1.92249768,3.73054235,1.20137753,0.00000000
-5.26763382,5.32981159,0.01010560,0.25727723,1.87275628,3.62797937,1.15539364,0.00000000
-5.26163082,5.15928267,0.00983239,0.24531098,1.82411252,3.52098420,1.11045620,0.00000000
-5.25562781,4.98819997,0.00960248,0.23372705,1.77812993,3.41140199,1.06752023,0.00000000
-5.24962481,4.81988728,0.00942790,0.22262500,1.73643728,3.30123993,1.02754874,0.00000000
-5.24362181,4.65779342,0.00932016,0.21210237,1.70069987,3.19263314,0.99149324,0.00000000
-5.23761881,4.50542765,0.00928991,0.20225400,1.67259000,3.08780597,0.96027422,0.00000000
-5.23161581,4.36629212,0.00934673,0.19317116,1.65375706,2.98902971,0.93476235,0.00000000
-5.22561281,4.24381301,0.00949883,0.18494074,1.64579772,2.89857791,0.91576077,0.00000000
-5.21960980,4.14127219,0.00975285,0.17764428,1.65022657,2.81868055,0.90398886,0.00000000
-5.21360680,4.06174108,0.01011367,0.17135682,1.66844763,2.75147833,0.90006804,0.00000000
-5.20760380,4.00801853,0.01058421,0.16614575,1.70172706,2.69897839,0.90450964,0.00000000
-5.20160080,3.98257410,0.01116533,0.16206951,1.75116756,2.66301267,0.91770526,0.00000000
-5.19559780,3.98749817,0.01185571,0.15917627,1.81768460,2.64520006,0.93991965,0.00000000
-5.18959480,4.02445990,0.01265186,0.15750264,1.90198507,2.64691324,0.97128607,0.00000000
-5.18359180,4.09467397,0.01354805,0.15707248,2.00454846,2.66925107,1.01180426,0.00000000
-5.17758879,4.19887654,0.01453643,0.15789579,2.12561096,2.71301702,1.06134075,0.00000000
-5.17158579,4.33731068,0.01560710,0.15996791,2.26515283,2.77870405,1.11963148,0.00000000
-5.16558279,4.50972120,0.01674828,0.16326887,2.42288915,2.86648595,1.18628644,0.00000000
-5.15957979,4.71535862,0.01794652,0.16776311,2.59826429,2.97621501,1.26079607,0.00000000
-5.15357679,4.95299148,0.01918696,0.17339950,2.79045040,3.10742579,1.34253935,0.00000000
-5.14757379,5.22092637,0.02045362,0.18011167,2.99834994,3.25934418,1.43079305,0.00000000
-5.14157079,5.51703464,0.02172974,0.18781871,3.22060257,3.43090134,1.52474220,0.00000000
-5.13556778,5.83878478,0.02299816,0.19642617,3.45559659,3.62075147,1.62349129,0.00000000
-5.12956478,6.18327934,0.02424167,0.20582731,3.70148488,3.82729277,1.72607628,0.00000000
-5.12356178,6.54729547,0.02544342,0.21590461,3.95620560,4.04869063,1.83147707,0.00000000
-5.11755878,6.92732800,0.02658732,0.22653147,4.21750757,4.28290227,1.93863041,0.00000000
-5.11155578,7.31963440,0.02765840,0.23757410,4.48298028,4.52770227,2.04644328,0.00000000
-5.10555278,7.72028075,0.02864313,0.24889339,4.75008829,4.78070834,2.15380644,0.00000000
-5.09954977,8.12518850,0.02952976,0.26034699,5.01620977,5.03940705,2.25960843,0.00000000
-5.09354677,8.53018146,0.03030853,0.27179130,5.27867859,5.30117932,2.36274965,0.00000000
-5.08754377,8.93103291,0.03097189,0.28308348,5.53482939,5.56332567,2.46215677,0.00000000
-5.08154077,9.32351279,0.03151461,0.29408342,5.78204457,5.82309140,2.55679706,0.00000000
-5.07553777,9.70343479,0.03193384,0.30465564,6.01780227,6.07769193,2.64569274,0.00000000
-5.06953477,10.06670343,0.03222906,0.31467110,6.23972396,6.32433868,2.72793487,0.00000000
-5.06353177,10.40936085,0.03240200,0.32400896,6.44562014,6.56026591,2.80269676,0.00000000
-5.05752876,10.72763329,0.03245647,0.33255815,6.63353281,6.78275870,2.86924624,0.00000000
-5.05152576,11.01797669,0.03239814,0.34021888,6.80177284,6.98918245,2.92695668,0.00000000
-5.04552276,11.27712113,0.03223424,0.34690399,6.94895099,7.17701394,2.97531612,0.00000000
-5.03951976,11.50211336,0.03197322,0.35254007,7.07400094,7.34387385,3.01393433,0.00000000
-5.03351676,11.69035655,0.03162444,0.35706845,7.17619343,7.48756051,3.04254716,0.00000000
-5.02751376,11.83964668,0.03119776,0.36044591,7.25514051,7.60608423,3.06101824,0.00000000
-5.02151076,11.94820427,0.03070322,0.36264515,7.31078970,7.69770174,3.06933754,0.00000000
-5.01550775,12.01470104,0.03015065,0.36365500,7.34340804,7.76094952,3.06761707,0.00000000
-5.00950475,12.03828016,0.02954938,0.36348021,7.35355670,7.79467531,3.05608358,0.00000000
-5.00350175,12.01856998,0.02890798,0.36214103,7.34205740,7.79806640,3.03506880,0.00000000
-4.99749875,11.95569020,0.02823401,0.35967239,7.30995204,7.77067378,3.00499743,0.00000000
-4.99149575,11.85025073,0.02753390,0.35612274,7.25845770,7.71243083,2.96637365,0.00000000
-4.98549275,11.70334273,0.02681283,0.35155269,7.18891917,7.62366576,2.91976663,0.00000000
-4.97948974,11.51652244,0.02607477,0.34603323,7.10276160,7.50510681,2.86579587,0.00000000
-4.97348674,11.29178790,0.02532245,0.33964389,7.00144533,7.35787976,2.80511701,0.00000000
-4.96748374,11.03154932,0.02455753,0.33247068,6.88642554,7.18349726,2.73840861,0.00000000
-4.96148074,10.73859376,0.02378071,0.32460399,6.75911815,6.98384011,2.66636075,0.00000000
-4.95547774,10.41604495,0.02299198,0.31613651,6.62087377,6.76113058,2.58966538,0.00000000
-4.94947474,10.06731915,0.02219079,0.30716125,6.47296026,6.51789848,2.50900898,0.00000000
-4.94347174,9.69607780,0.02137636,0.29776972,6.31655431,6.25694060,2.42506738,0.00000000
-4.93746873,9.30617784,0.02054784,0.28805030,6.15274150,5.98127477,2.33850250,0.00000000
-4.93146573,8.90162048,0.01970463,0.27808699,5.98252393,5.69408961,2.24996078,0.00000000
-4.92546273,8.48649902,0.01884649,0.26795837,5.80683381,5.39869139,2.16007282,0.00000000
-4.91945973,8.06494645,0.01797379,0.25773692,5.62655121,5.09844942,2.06945355,0.00000000
-4.91345673,7.64108327,0.01708759,0.24748864,5.44252374,4.79674145,1.97870251,0.00000000
-4.90745373,7.21896625,0.01618975,0.23727294,5.25558588,4.49690039,1.88840357,0.00000000
-4.90145073,6.80253861,0.01528292,0.22714276,5.06657613,4.20216371,1.79912374,0.00000000
-4.89544772,6.39558218,0.01437054,0.21714490,4.87634985,3.91562677,1.71141058,0.00000000
-4.88944472,6.00167225,0.01345678,0.20732047,4.68578654,3.64020086,1.62578824,0.00000000
-4.88344172,5.62413578,0.01254645,0.19770533,4.49579073,3.37857701,1.54275198,0.00000000
-4.87743872,5.26601372,0.01164481,0.18833064,4.30728603,3.13319587,1.46276143,0.00000000
-4.87143572,4.93002817,0.01075748,0.17922332,4.12120279,2.90622427,1.38623305,0.00000000
-4.86543272,4.61855519,0.00989021,0.17040646,3.93846020,2.69953836,1.31353219,0.00000000
-4.85942971,4.33360398,0.00904876,0.16189960,3.75994408,2.51471339,1.24496543,0.00000000
-4.85342671,4.07680300,0.00823873,0.15371898,3.58648234,2.35301974,1.18077387,0.00000000
-4.84742371,3.84939352,0.00746539,0.14587774,3.41881978,2.21542477,1.12112806,0.00000000
-4.84142071,3.65223084,0.00673358,0.13838593,3.25759453,2.10259986,1.06612511,0.00000000
-4.83541771,3.48579320,0.00604763,0.13125070,3.10331788,2.01493180,1.01578846,0.00000000
-4.82941471,3.35019797,0.00541126,0.12447635,2.95635934,1.95253788,0.97007070,0.00000000
-4.82341171,3.24522476,0.00482761,0.11806452,2.81693811,1.91528358,0.92885951,0.00000000
-4.81740870,3.17034434,0.00429918,0.11201447,2.68512203,1.90280205,0.89198657,0.00000000
-4.81140570,3.12475231,0.00382791,0.10632339,2.56083408,1.91451453,0.85923930,0.00000000
-4.80540270,3.10740621,0.00341519,0.10098698,2.44386642,1.94965083,0.83037474,0.00000000
-4.79939970,3.11706443,0.00306197,0.09599998,2.33390112,2.00726913,0.80513504,0.00000000
-4.79339670,3.15232544,0.00276880,0.09135688,2.23053633,2.08627460,0.78326365,0.00000000
-4.78739370,3.21166565,0.00253590,0.08705273,2.13331640,2.18543623,0.76452141,0.00000000
-4.78139070,3.29347445,0.00236329,0.08308385,2.04176408,2.30340175,0.74870156,0.00000000
-4.77538769,3.39608523,0.00225079,0.07944860,1.95541275,2.43871043,0.73564282,0.00000000
-4.76938469,3.51780125,0.00219809,0.07614806,1.87383691,2.58980391,0.72523973,0.00000000
-4.76338169,3.65691570,0.00220478,0.07318647,1.79667899,2.75503529,0.71744963,0.00000000
-4.75737869,3.81172573,0.00227033,0.07057158,1.72367117,2.93267687,0.71229578,0.00000000
-4.75137569,3.98054046,0.00239409,0.06831470,1.65465080,3.12092716,0.70986636,0.00000000
-4.74537269,4.16168344,0.00257521,0.06643050,1.58956888,3.31791767,0.71030933,0.00000000
-4.73936968,4.35349046,0.00281259,0.06493657,1.52849135,3.52172032,0.71382335,0.00000000
-4.73336668,4.55430368,0.00310480,0.06385265,1.47159316,3.73035590,0.72064519,0.00000000
-4.72736368,4.76246361,0.00344997,0.06319970,1.41914593,3.94180448,0.73103421,0.00000000
-4.72136068,4.97630014,0.00384567,0.06299870,1.37150003,4.15401800,0.74525481,0.00000000
-4.71535768,5.19412439,0.00428888,0.06326935,1.32906229,4.36493558,0.76355759,0.00000000
-4.70935468,5.41422244,0.00477579,0.06402871,1.29227082,4.57250161,0.78616034,0.00000000
-4.70335168,5.63485242,0.00530187,0.06528975,1.26156838,4.77468662,0.81322983,0.00000000
-4.69734867,5.85424588,0.00586172,0.06706012,1.23737571,4.96951073,0.84486530,0.00000000
-4.69134567,6.07061396,0.00644913,0.06934091,1.22006631,5.15506907,0.88108447,0.00000000
-4.68534267,6.28215884,0.00705710,0.07212573,1.20994364,5.32955863,0.92181295,0.00000000
-4.67933967,6.48709029,0.00767791,0.07540000,1.20722197,5.49130571,0.96687743,0.00000000
-4.67333667,6.68364687,0.00830324,0.07914057,1.21201117,5.63879300,1.01600301,0.00000000
-4.66733367,6.87012113,0.00892435,0.08331565,1.22430617,5.77068534,1.06881484,0.00000000
-4.66133067,7.04488756,0.00953225,0.08788509,1.24398092,5.88585320,1.12484384,0.00000000
-4.65532766,7.20643228,0.01011794,0.09280097,1.27078682,5.98339300,1.18353632,0.00000000
-4.64932466,7.35338288,0.01067264,0.09800846,1.30435525,6.06264332,1.24426678,0.00000000
-4.64332166,7.48453716,0.01118804,0.10344697,1.34420359,6.12319670,1.30635340,0.00000000
-4.63731866,7.59888932,0.01165655,0.10905148,1.38974422,6.16490616,1.36907528,0.00000000
-4.63131566,7.69565244,0.01207156,0.11475394,1.44029574,6.18788670,1.43169067,0.00000000
-4.62531266,7.77427635,0.01242759,0.12048484,1.49509588,6.19251143,1.49345535,0.00000000
-4.61930965,7.83445993,0.01272049,0.12617468,1.55331541,6.17940276,1.55364031,0.00000000
-4.61330665,7.87615774,0.01294756,0.13175547,1.61407271,6.14941904,1.61154803,0.00000000
-4.60730365,7.89958067,0.01310759,0.13716200,1.67644854,6.10363722,1.66652685,0.00000000
-4.60130065,7.90519083,0.01320093,0.14233310,1.73950083,6.04333221,1.71798298,0.00000000
-4.59529765,7.89369137,0.01322939,0.14721263,1.80227948,5.96995375,1.76538999,0.00000000
-4.58929465,7.86601164,0.01319617,0.15175029,1.86384104,5.88510153,1.80829564,0.00000000
-4.58329165,7.82328888,0.01310574,0.15590228,1.92326336,5.79049927,1.84632634,0.00000000
-4.57728864,7.76684716,0.01296364,0.15963172,1.97966044,5.68796849,1.87918941,0.00000000
-4.57128564,7.69817463,0.01277627,0.16290897,2.03219736,5.57940242,1.90667352,0.00000000
-4.56528264,7.61889997,0.01255072,0.16571177,2.08010551,5.46674053,1.92864780,0.00000000
-4.55927964,7.53076881,0.01229450,0.16802527,2.12269788,5.35194389,1.94506014,0.00000000
-4.55327664,7.43562063,0.01201537,0.16984201,2.15938439,5.23697156,1.95593490,0.00000000
-4.54727364,7.33536653,0.01172114,0.17116178,2.18968685,5.12375789,1.96137062,0.00000000
-4.54127064,7.23196796,0.01141949,0.17199153,2.21325324,5.01419075,1.96153784,0.00000000
-4.53526763,7.12741637,0.01111788,0.17234510,2.22987063,4.91009049,1.95667718,0.00000000
-4.52926463,7.02371334,0.01082344,0.17224308,2.23947630,4.81318937,1.94709761,0.00000000
-4.52326163,6.92285104,0.01054292,0.17171247,2.24216629,4.72511148,1.93317494,0.00000000
-4.51725863,6.82679215,0.01028269,0.17078637,2.23820077,4.64735281,1.91535003,0.00000000
-4.51125563,6.73744914,0.01004877,0.16950358,2.22800564,4.58126164,1.89412662,0.00000000
-4.50525263,6.65666221,0.00984682,0.16790808,2.21216985,4.52801920,1.87006819,0.00000000
-4.49924962,6.58617573,0.00968227,0.16604842,2.19143813,4.48862097,1.84379370,0.00000000
-4.49324662,6.52761313,0.00956033,0.16397695,2.16669888,4.46385884,1.81597164,0.00000000
-4.48724362,6.48245039,0.00948609,0.16174895,2.13896734,4.45430477,1.78731234,0.00000000
-4.48124062,6.45198852,0.00946455,0.15942159,2.10936428,4.46029634,1.75855819,0.00000000
-4.47523762,6.43732583,0.00950066,0.15705281,2.07909062,4.48192524,1.73047197,0.00000000
-4.46923462,6.43933088,0.00959931,0.15470004,2.04939876,4.51902905,1.70382323,0.00000000
-4.46323162,6.45861731,0.00976532,0.15241892,2.02156127,4.57118739,1.67937306,0.00000000
-4.45722861,6.49552178,0.01000336,0.15026193,1.99683820,4.63772302,1.65785775,0.00000000
-4.45122561,6.55008653,0.01031785,0.14827713,1.97644384,4.71770856,1.63997168,0.00000000
-4.44522261,6.62204775,0.01071283,0.14650686,1.96151408,4.80997947,1.62635017,0.00000000
-4.43921961,6.71083125,0.01119177,0.14498666,1.95307559,4.91315343,1.61755298,0.00000000
-4.43321661,6.81555618,0.01175744,0.14374433,1.95201776,5.02565646,1.61404895,0.00000000
-4.42721361,6.93504793,0.01241164,0.14279923,1.95906833,5.14575559,1.61620264,0.00000000
-4.42121061,7.06786026,0.01315505,0.14216182,1.97477350,5.27159760,1.62426338,0.00000000
-4.41520760,7.21230693,0.01398699,0.14183351,1.99948328,5.40125319,1.63835727,0.00000000
-4.40920460,7.36650214,0.01490528,0.14180682,2.03334223,5.53276554,1.65848256,0.00000000
-4.40320160,7.52840890,0.01590608,0.14206580,2.07628604,5.66420188,1.68450852,0.00000000
-4.39719860,7.69589366,0.01698376,0.14258684,2.12804378,5.79370637,1.71617786,0.00000000
-4.39119560,7.86678551,0.01813087,0.14333959,2.18814572,5.91955257,1.75311275,0.00000000
-4.38519260,8.03893722,0.01933815,0.14428826,2.25593611,6.04019318,1.79482403,0.00000000
-4.37918959,8.21028588,0.02059459,0.14539301,2.33059053,6.15430511,1.84072324,0.00000000
-4.37318659,8.37890987,0.02188755,0.14661139,2.41113687,6.26082744,1.89013712,0.00000000
-4.36718359,8.54307961,0.02320296,0.14789998,2.49647926,6.35899042,1.94232375,0.00000000
-4.36118059,8.70129926,0.02452559,0.14921580,2.58542384,6.44833347,1.99648985,0.00000000
-4.35517759,8.85233686,0.02583935,0.15051778,2.67670561,6.52871081,2.05180848,0.00000000
-4.34917459,8.99524111,0.02712764,0.15176798,2.76901526,6.60028365,2.10743650,0.00000000
-4.34317159,9.12934352,0.02837371,0.15293255,2.86102540,6.66349862,2.16253121,0.00000000
-4.33716858,9.25424526,0.02956110,0.15398253,2.95141507,6.71905263,2.21626554,0.00000000
-4.33116558,9.36978927,0.03067395,0.15489428,3.03889236,6.76784521,2.26784159,0.00000000
-4.32516258,9.47601888,0.03169744,0.15564960,3.12221448,6.81092008,2.31650198,0.00000000
-4.31915958,9.57312496,0.03261811,0.15623560,3.20020502,6.84939834,2.36153918,0.00000000
-4.31315658,9.66138476,0.03342409,0.15664427,3.27176860,6.88440643,2.40230260,0.00000000
-4.30715358,9.74109602,0.03410545,0.15687186,3.33590279,6.91700230,2.43820376,0.00000000
