energy_ev,total_up,total_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.81390695,2.03121552,-2.03121534,0.21811297,-0.21811309,0.00434018,-0.00434018,0.32199562,-0.32199543,0.88295676,-0.88295698,0.27782653,-0.27782649,0.04646582,-0.04646578,0.86848780,-0.86848788
-5.80790395,1.99269810,-1.99269794,0.20931862,-0.20931874,0.00411128,-0.00411128,0.31493607,-0.31493588,0.84809925,-0.84809949,0.27606906,-0.27606902,0.04724228,-0.04724224,0.85278585,-0.85278594
-5.80190095,1.95385208,-1.95385197,0.20079700,-0.20079712,0.00393828,-0.00393829,0.30793617,-0.30793600,0.81319422,-0.81319449,0.27436544,-0.27436540,0.04787655,-0.04787652,0.83663581,-0.83663593
-5.79589795,1.91430122,-1.91430117,0.19248502,-0.19248514,0.00381804,-0.00381804,0.30094987,-0.30094971,0.77828220,-0.77828249,0.27263535,-0.27263531,0.04835116,-0.04835113,0.81988170,-0.81988184
-5.78989495,1.87372848,-1.87372850,0.18433765,-0.18433778,0.00374838,-0.00374838,0.29393542,-0.29393527,0.74340734,-0.74340766,0.27081246,-0.27081242,0.04865147,-0.04865144,0.80239752,-0.80239769
-5.78389195,1.83189412,-1.83189422,0.17633014,-0.17633028,0.00372823,-0.00372823,0.28685767,-0.28685753,0.70862174,-0.70862209,0.26884780,-0.26884778,0.04876600,-0.04876597,0.78409527,-0.78409548
-5.77788894,1.78865049,-1.78865067,0.16845920,-0.16845934,0.00375768,-0.00375768,0.27968997,-0.27968984,0.67398904,-0.67398942,0.26671238,-0.26671236,0.04868678,-0.04868677,0.76493140,-0.76493165
-5.77188594,1.74395302,-1.74395330,0.16074312,-0.16074327,0.00383798,-0.00383798,0.27241577,-0.27241567,0.63958698,-0.63958738,0.26439904,-0.26439903,0.04840958,-0.04840957,0.74491144,-0.74491172
-5.76588294,1.69786694,-1.69786731,0.15322091,-0.15322107,0.00397149,-0.00397149,0.26502969,-0.26502961,0.60550887,-0.60550930,0.26192345,-0.26192344,0.04793396,-0.04793395,0.72409263,-0.72409295
-5.75987994,1.65056941,-1.65056989,0.14595053,-0.14595069,0.00416153,-0.00416152,0.25753811,-0.25753805,0.57186393,-0.57186439,0.25932416,-0.25932416,0.04726333,-0.04726333,0.70258448,-0.70258485
-5.75387694,1.60234711,-1.60234768,0.13900620,-0.13900637,0.00441223,-0.00441222,0.24995921,-0.24995917,0.53877641,-0.53877689,0.25666171,-0.25666172,0.04640487,-0.04640488,0.68054722,-0.68054762
-5.74787394,1.55358914,-1.55358982,0.13247522,-0.13247539,0.00472832,-0.00472832,0.24232249,-0.24232248,0.50638371,-0.50638421,0.25401669,-0.25401672,0.04536933,-0.04536935,0.65818815,-0.65818859
-5.74187094,1.50477575,-1.50477651,0.12645412,-0.12645429,0.00511487,-0.00511486,0.23466779,-0.23466779,0.47483347,-0.47483398,0.25148697,-0.25148701,0.04417077,-0.04417079,0.63575616,-0.63575662
-5.73586793,1.45646300,-1.45646385,0.12104448,-0.12104464,0.00557695,-0.00557694,0.22704368,-0.22704371,0.44427997,-0.44428050,0.24918398,-0.24918402,0.04282624,-0.04282627,0.61353449,-0.61353498
-5.72986493,1.40926424,-1.40926517,0.11634858,-0.11634874,0.00611933,-0.00611933,0.21950563,-0.21950567,0.41487990,-0.41488043,0.24722826,-0.24722831,0.04135539,-0.04135542,0.59183210,-0.59183261
-5.72386193,1.36382871,-1.36382971,0.11246500,-0.11246515,0.00674616,-0.00674615,0.21211357,-0.21211364,0.38678778,-0.38678831,0.24574447,-0.24574453,0.03977999,-0.03978003,0.57097386,-0.57097440
-5.71785893,1.32081843,-1.32081948,0.10948426,-0.10948441,0.00746055,-0.00746054,0.20492943,-0.20492951,0.36015130,-0.36015183,0.24485588,-0.24485594,0.03812351,-0.03812355,0.55129009,-0.55129065
-5.71185593,1.28088387,-1.28088497,0.10748477,-0.10748491,0.00826428,-0.00826427,0.19801427,-0.19801437,0.33510668,-0.33510721,0.24467872,-0.24467878,0.03641053,-0.03641058,0.53310555,-0.53310612
-5.70585293,1.24463966,-1.24464080,0.10652910,-0.10652922,0.00915747,-0.00915746,0.19142560,-0.19142571,0.31177440,-0.31177491,0.24531645,-0.24531652,0.03466628,-0.03466633,0.51672858,-0.51672916
-5.69984992,1.21264092,-1.21264208,0.10666072,-0.10666084,0.01013830,-0.01013829,0.18521456,-0.18521468,0.29025529,-0.29025580,0.24685441,-0.24685448,0.03291610,-0.03291615,0.50244057,-0.50244116
-5.69384692,1.18536144,-1.18536262,0.10790140,-0.10790150,0.01120276,-0.01120275,0.17942347,-0.17942359,0.27062735,-0.27062784,0.24935479,-0.24935486,0.03118495,-0.03118501,0.49048619,-0.49048677
-5.68784392,1.16317436,-1.16317554,0.11024910,-0.11024919,0.01234453,-0.01234451,0.17408359,-0.17408372,0.25294312,-0.25294360,0.25285243,-0.25285250,0.02949694,-0.02949700,0.48106476,-0.48106534
-5.68184092,1.14633621,-1.14633739,0.11367676,-0.11367684,0.01355485,-0.01355484,0.16921337,-0.16921351,0.23722803,-0.23722848,0.25735153,-0.25735159,0.02787487,-0.02787493,0.47432304,-0.47432361
-5.67583792,1.13497502,-1.13497618,0.11813173,-0.11813180,0.01482259,-0.01482257,0.16481721,-0.16481735,0.22347939,-0.22347981,0.26282342,-0.26282348,0.02633987,-0.02633993,0.47034975,-0.47035031
-5.66983492,1.12908288,-1.12908402,0.12353607,-0.12353613,0.01613429,-0.01613427,0.16088477,-0.16088490,0.21166635,-0.21166676,0.26920565,-0.26920571,0.02491107,-0.02491113,0.46917191,-0.46917246
-5.66383192,1.12851350,-1.12851462,0.12978763,-0.12978768,0.01747443,-0.01747441,0.15739098,-0.15739111,0.20173065,-0.20173103,0.27640233,-0.27640239,0.02360532,-0.02360537,0.47075329,-0.47075383
-5.65782891,1.13298470,-1.13298578,0.13676195,-0.13676200,0.01882569,-0.01882568,0.15429668,-0.15429680,0.19358809,-0.19358845,0.28428594,-0.28428600,0.02243698,-0.02243704,0.47499490,-0.47499542
-5.65182591,1.14208586,-1.14208691,0.14431494,-0.14431498,0.02016937,-0.02016936,0.15154987,-0.15154999,0.18713076,-0.18713110,0.29270035,-0.29270041,0.02141782,-0.02141788,0.48173754,-0.48173804
-5.64582291,1.15529009,-1.15529112,0.15228624,-0.15228627,0.02148586,-0.02148584,0.14908760,-0.14908772,0.18222987,-0.18223017,0.30146516,-0.30146523,0.02055691,-0.02055696,0.49076632,-0.49076681
-5.63981991,1.17197054,-1.17197154,0.16050322,-0.16050324,0.02275513,-0.02275512,0.14683834,-0.14683846,0.17873906,-0.17873934,0.31038109,-0.31038117,0.01986059,-0.01986064,0.50181694,-0.50181741
-5.63381691,1.19142017,-1.19142114,0.16878548,-0.16878550,0.02395740,-0.02395739,0.14472473,-0.14472484,0.17649815,-0.17649841,0.31923618,-0.31923626,0.01933257,-0.01933261,0.51458345,-0.51458391
-5.62781391,1.21287420,-1.21287514,0.17694974,-0.17694977,0.02507361,-0.02507361,0.14266664,-0.14266674,0.17533713,-0.17533737,0.32781261,-0.32781270,0.01897395,-0.01897400,0.52872726,-0.52872771
-5.62181091,1.23553424,-1.23553515,0.18481495,-0.18481497,0.02608612,-0.02608611,0.14058432,-0.14058442,0.17508025,-0.17508047,0.33589387,-0.33589397,0.01878339,-0.01878344,0.54388689,-0.54388732
-5.61580790,1.25859303,-1.25859392,0.19220736,-0.19220738,0.02697916,-0.02697915,0.13840156,-0.13840165,0.17555016,-0.17555036,0.34327184,-0.34327194,0.01875722,-0.01875726,0.55968821,-0.55968864
-5.60980490,1.28125885,-1.28125973,0.19896555,-0.19896557,0.02773937,-0.02773937,0.13604864,-0.13604873,0.17657185,-0.17657203,0.34975356,-0.34975368,0.01888962,-0.01888966,0.57575470,-0.57575511
-5.60380190,1.30277849,-1.30277935,0.20494502,-0.20494504,0.02835619,-0.02835619,0.13346497,-0.13346507,0.17797642,-0.17797659,0.35516748,-0.35516761,0.01917279,-0.01917283,0.59171727,-0.59171767
-5.59779890,1.32245790,-1.32245875,0.21002239,-0.21002241,0.02882214,-0.02882215,0.13060131,-0.13060140,0.17960442,-0.17960457,0.35936874,-0.35936889,0.01959714,-0.01959717,0.60722347,-0.60722387
-5.59179590,1.33967986,-1.33968071,0.21409879,-0.21409882,0.02913303,-0.02913304,0.12742139,-0.12742148,0.18130875,-0.18130889,0.36224342,-0.36224358,0.02015144,-0.02015147,0.62194559,-0.62194598
-5.58579290,1.35391795,-1.35391879,0.21710255,-0.21710258,0.02928801,-0.02928802,0.12390301,-0.12390311,0.18295709,-0.18295722,0.36371157,-0.36371174,0.02082306,-0.02082308,0.63558753,-0.63558791
-5.57978989,1.36474656,-1.36474739,0.21899091,-0.21899094,0.02928949,-0.02928950,0.12003848,-0.12003857,0.18443364,-0.18443376,0.36372890,-0.36372908,0.02159807,-0.02159809,0.64789023,-0.64789060
-5.57378689,1.37184673,-1.37184755,0.21975081,-0.21975085,0.02914296,-0.02914298,0.11583433,-0.11583442,0.18564046,-0.18564056,0.36228719,-0.36228738,0.02246149,-0.02246152,0.65863560,-0.65863597
-5.56778389,1.37500799,-1.37500880,0.21939869,-0.21939873,0.02885675,-0.02885677,0.11131059,-0.11131069,0.18649801,-0.18649811,0.35941335,-0.35941355,0.02339746,-0.02339748,0.66764896,-0.66764931
-5.56178089,1.37412634,-1.37412714,0.21797926,-0.21797929,0.02844157,-0.02844159,0.10649942,-0.10649952,0.18694534,-0.18694543,0.35516737,-0.35516758,0.02438943,-0.02438945,0.67479999,-0.67480033
-5.55577789,1.36919894,-1.36919971,0.21556342,-0.21556346,0.02791013,-0.02791015,0.10144331,-0.10144341,0.18693962,-0.18693970,0.34963919,-0.34963940,0.02542038,-0.02542040,0.68000245,-0.68000278
-5.54977489,1.36031596,-1.36031671,0.21224544,-0.21224548,0.02727664,-0.02727666,0.09619303,-0.09619313,0.18645529,-0.18645536,0.34294480,-0.34294501,0.02647309,-0.02647311,0.68321271,-0.68321303
-5.54377189,1.34765033,-1.34765106,0.20813932,-0.20813937,0.02655627,-0.02655629,0.09080527,-0.09080536,0.18548283,-0.18548290,0.33522168,-0.33522190,0.02753038,-0.02753039,0.68442737,-0.68442767
-5.53776888,1.33144598,-1.33144668,0.20337480,-0.20337484,0.02576467,-0.02576469,0.08534026,-0.08534036,0.18402726,-0.18402732,0.32662389,-0.32662410,0.02857540,-0.02857541,0.68368017,-0.68368045
-5.53176588,1.31200520,-1.31200586,0.19809289,-0.19809293,0.02491750,-0.02491752,0.07985942,-0.07985951,0.18210638,-0.18210643,0.31731695,-0.31731715,0.02959192,-0.02959194,0.68103834,-0.68103860
-5.52576288,1.28967579,-1.28967641,0.19244135,-0.19244140,0.02402999,-0.02403002,0.07442311,-0.07442321,0.17974893,-0.17974898,0.30747273,-0.30747293,0.03056467,-0.03056468,0.67659867,-0.67659891
-5.51975988,1.26483836,-1.26483894,0.18657006,-0.18657011,0.02311658,-0.02311660,0.06908866,-0.06908875,0.17699265,-0.17699268,0.29726465,-0.29726484,0.03147959,-0.03147960,0.67048330,-0.67048352
-5.51375688,1.23789432,-1.23789485,0.18062656,-0.18062661,0.02219059,-0.02219061,0.06390863,-0.06390871,0.17388232,-0.17388235,0.28686301,-0.28686319,0.03232416,-0.03232417,0.66283543,-0.66283562
-5.50775388,1.20925455,-1.20925503,0.17475188,-0.17475193,0.02126404,-0.02126406,0.05892951,-0.05892959,0.17046790,-0.17046792,0.27643098,-0.27643114,0.03308764,-0.03308764,0.65381496,-0.65381513
-5.50175088,1.17932920,-1.17932963,0.16907675,-0.16907679,0.02034747,-0.02034749,0.05419071,-0.05419078,0.16680268,-0.16680270,0.26612089,-0.26612104,0.03376125,-0.03376126,0.64359421,-0.64359436
-5.49574787,1.14851844,-1.14851882,0.16371825,-0.16371829,0.01944986,-0.01944988,0.04972394,-0.04972402,0.16294154,-0.16294155,0.25607120,-0.25607134,0.03433835,-0.03433836,0.63235349,-0.63235361
-5.48974487,1.11720421,-1.11720454,0.15877703,-0.15877707,0.01857865,-0.01857867,0.04555300,-0.04555306,0.15893931,-0.15893932,0.24640398,-0.24640411,0.03481448,-0.03481449,0.62027675,-0.62027685
-5.48374187,1.08574296,-1.08574324,0.15433509,-0.15433514,0.01773971,-0.01773972,0.04169376,-0.04169382,0.15484929,-0.15484930,0.23722288,-0.23722299,0.03518734,-0.03518734,0.60754725,-0.60754733
-5.47773887,1.05445920,-1.05445943,0.15045417,-0.15045422,0.01693746,-0.01693747,0.03815458,-0.03815464,0.15072186,-0.15072186,0.22861171,-0.22861181,0.03545668,-0.03545668,0.59434317,-0.59434323
-5.47173587,1.02363994,-1.02364013,0.14717471,-0.14717475,0.01617495,-0.01617496,0.03493685,-0.03493690,0.14660322,-0.14660322,0.22063345,-0.22063354,0.03562412,-0.03562412,0.58083335,-0.58083338
-5.46573287,0.99352991,-0.99353006,0.14451544,-0.14451548,0.01545401,-0.01545402,0.03203566,-0.03203570,0.14253433,-0.14253432,0.21332984,-0.21332991,0.03569289,-0.03569290,0.56717312,-0.56717314
-5.45972986,0.96432762,-0.96432773,0.14247357,-0.14247361,0.01477534,-0.01477535,0.02944072,-0.02944076,0.13854997,-0.13854996,0.20672131,-0.20672138,0.03566748,-0.03566748,0.55350048,-0.55350048
-5.45372686,0.93618242,-0.93618249,0.14102552,-0.14102556,0.01413867,-0.01413868,0.02713724,-0.02713728,0.13467805,-0.13467804,0.20080751,-0.20080757,0.03555326,-0.03555326,0.53993261,-0.53993259
-5.44772386,0.90919263,-0.90919268,0.14012820,-0.14012824,0.01354287,-0.01354288,0.02510683,-0.02510686,0.13093907,-0.13093906,0.19556821,-0.19556826,0.03535613,-0.03535613,0.52656298,-0.52656295
-5.44172086,0.88340499,-0.88340501,0.13972078,-0.13972082,0.01298609,-0.01298610,0.02332843,-0.02332846,0.12734589,-0.12734587,0.19096471,-0.19096475,0.03508206,-0.03508206,0.51345930,-0.51345926
-5.43571786,0.85881551,-0.85881550,0.13972698,-0.13972702,0.01246584,-0.01246584,0.02177918,-0.02177920,0.12390374,-0.12390372,0.18694166,-0.18694170,0.03473681,-0.03473681,0.50066230,-0.50066226
-5.42971486,0.83537203,-0.83537201,0.14005773,-0.14005777,0.01197914,-0.01197914,0.02043519,-0.02043521,0.12061050,-0.12061048,0.18342940,-0.18342943,0.03432555,-0.03432555,0.48818572,-0.48818566
-5.42371186,0.81297849,-0.81297845,0.14061421,-0.14061424,0.01152259,-0.01152259,0.01927230,-0.01927232,0.11745739,-0.11745737,0.18034664,-0.18034666,0.03385267,-0.03385267,0.47601734,-0.47601728
-5.41770885,0.79150096,-0.79150090,0.14129117,-0.14129121,0.01109249,-0.01109249,0.01826671,-0.01826672,0.11442979,-0.11442977,0.17760362,-0.17760364,0.03332163,-0.03332162,0.46412141,-0.46412135
-5.41170585,0.77077543,-0.77077535,0.14198052,-0.14198055,0.01068494,-0.01068494,0.01739552,-0.01739553,0.11150852,-0.11150849,0.17510556,-0.17510557,0.03273486,-0.03273486,0.45244221,-0.45244214
-5.40570285,0.75061714,-0.75061704,0.14257490,-0.14257493,0.01029594,-0.01029594,0.01663725,-0.01663726,0.10867124,-0.10867122,0.17275628,-0.17275629,0.03209390,-0.03209390,0.44090872,-0.44090864
-5.39969985,0.73083119,-0.73083108,0.14297141,-0.14297143,0.00992150,-0.00992150,0.01597222,-0.01597223,0.10589415,-0.10589412,0.17046211,-0.17046211,0.03139947,-0.03139946,0.42944026,-0.42944018
-5.39369685,0.71122405,-0.71122393,0.14307509,-0.14307511,0.00955773,-0.00955773,0.01538291,-0.01538291,0.10315374,-0.10315371,0.16813572,-0.16813572,0.03065171,-0.03065171,0.41795288,-0.41795279
-5.38769385,0.69161545,-0.69161531,0.14280228,-0.14280230,0.00920097,-0.00920097,0.01485419,-0.01485420,0.10042872,-0.10042869,0.16569983,-0.16569983,0.02985053,-0.02985052,0.40636608,-0.40636598
-5.38169085,0.67185017,-0.67185003,0.14208355,-0.14208356,0.00884788,-0.00884788,0.01437360,-0.01437360,0.09770179,-0.09770176,0.16309074,-0.16309073,0.02899588,-0.02899587,0.39460965,-0.39460955
-5.37568784,0.65180923,-0.65180907,0.14086620,-0.14086620,0.00849553,-0.00849553,0.01393141,-0.01393141,0.09496144,-0.09496140,0.16026136,-0.16026134,0.02808814,-0.02808813,0.38263025,-0.38263014
-5.36968484,0.63141969,-0.63141952,0.13911621,-0.13911620,0.00814150,-0.00814150,0.01352077,-0.01352078,0.09220345,-0.09220341,0.15718376,-0.15718374,0.02712850,-0.02712849,0.37039733,-0.37039722
-5.36368184,0.61066285,-0.61066266,0.13681954,-0.13681953,0.00778392,-0.00778392,0.01313775,-0.01313775,0.08943218,-0.08943214,0.15385112,-0.15385109,0.02611925,-0.02611925,0.35790814,-0.35790802
-5.35767884,0.58958019,-0.58957998,0.13398278,-0.13398277,0.00742153,-0.00742153,0.01278123,-0.01278123,0.08666150,-0.08666146,0.15027878,-0.15027875,0.02506410,-0.02506409,0.34519148,-0.34519135
-5.35167584,0.56827679,-0.56827658,0.13063304,-0.13063302,0.00705373,-0.00705372,0.01245292,-0.01245292,0.08391531,-0.08391527,0.14650466,-0.14650463,0.02396833,-0.02396832,0.33231004,-0.33230990
-5.34567284,0.54692208,-0.54692185,0.12681715,-0.12681712,0.00668051,-0.00668051,0.01215711,-0.01215710,0.08122763,-0.08122758,0.14258872,-0.14258867,0.02283900,-0.02283899,0.31936116,-0.31936102
-5.33966983,0.52574768,-0.52574744,0.12260026,-0.12260022,0.00630251,-0.00630251,0.01190052,-0.01190052,0.07864229,-0.07864224,0.13861160,-0.13861155,0.02168495,-0.02168494,0.30647598,-0.30647583
-5.33366683,0.50504257,-0.50504231,0.11806374,-0.11806370,0.00592091,-0.00592091,0.01169203,-0.01169203,0.07621212,-0.07621207,0.13467252,-0.13467247,0.02051677,-0.02051676,0.29381694,-0.29381679
-5.32766383,0.48514563,-0.48514536,0.11330265,-0.11330260,0.00553738,-0.00553738,0.01154232,-0.01154232,0.07399781,-0.07399776,0.13088641,-0.13088635,0.01934666,-0.01934664,0.28157387,-0.28157371
-5.32166083,0.46643598,-0.46643570,0.10842274,-0.10842269,0.00515400,-0.00515399,0.01146357,-0.01146356,0.07206630,-0.07206625,0.12738038,-0.12738032,0.01818825,-0.01818824,0.26995864,-0.26995848
-5.31565783,0.44932142,-0.44932113,0.10353723,-0.10353718,0.00477312,-0.00477312,0.01146899,-0.01146898,0.07048904,-0.07048898,0.12428976,-0.12428968,0.01705633,-0.01705632,0.25919885,-0.25919868
-5.30965483,0.43422548,-0.43422518,0.09876341,-0.09876335,0.00439733,-0.00439733,0.01157245,-0.01157245,0.06933983,-0.06933978,0.12175368,-0.12175360,0.01596652,-0.01596651,0.24953061,-0.24953043
-5.30365183,0.42157368,-0.42157338,0.09421916,-0.09421911,0.00402925,-0.00402925,0.01178805,-0.01178804,0.06869278,-0.06869273,0.11991055,-0.11991046,0.01493492,-0.01493491,0.24119089,-0.24119071
-5.29764882,0.41177940,-0.41177909,0.09001971,-0.09001965,0.00367151,-0.00367151,0.01212962,-0.01212961,0.06862003,-0.06861998,0.11889334,-0.11889326,0.01397776,-0.01397775,0.23440964,-0.23440946
-5.29164582,0.40523006,-0.40522975,0.08627441,-0.08627435,0.00332658,-0.00332658,0.01261037,-0.01261036,0.06918970,-0.06918964,0.11882509,-0.11882500,0.01311096,-0.01311095,0.22940209,-0.22940191
-5.28564282,0.40227405,-0.40227373,0.08308400,-0.08308393,0.00299674,-0.00299674,0.01324247,-0.01324246,0.07046392,-0.07046386,0.11981455,-0.11981446,0.01234982,-0.01234981,0.22636140,-0.22636121
-5.27963982,0.40320889,-0.40320857,0.08053811,-0.08053805,0.00268395,-0.00268395,0.01403673,-0.01403672,0.07249726,-0.07249720,0.12195228,-0.12195219,0.01170858,-0.01170857,0.22545210,-0.22545192
-5.27363682,0.40827117,-0.40827084,0.07871331,-0.07871324,0.00238986,-0.00238986,0.01500237,-0.01500236,0.07533542,-0.07533536,0.12530725,-0.12530715,0.01120012,-0.01120012,0.22680448,-0.22680430
-5.26763382,0.41762845,-0.41762813,0.07767154,-0.07767147,0.00211570,-0.00211570,0.01614678,-0.01614676,0.07901444,-0.07901437,0.12992404,-0.12992394,0.01083564,-0.01083563,0.23051009,-0.23050991
-5.26163082,0.43137367,-0.43137334,0.07745913,-0.07745906,0.00186233,-0.00186233,0.01747550,-0.01747549,0.08356040,-0.08356033,0.13582083,-0.13582073,0.01062431,-0.01062430,0.23661861,-0.23661843
