energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.59179590,5.62956480,1.61473529,4.13877571,0.00058624,0.65205895,0.41841045,0.00000000,1.02964791,0.49382174
-5.58579290,5.59356187,1.62834221,4.12370392,0.00059398,0.64040159,0.41853621,0.00000000,1.02840439,0.48107564
-5.57978989,5.57023497,1.64507743,4.11804454,0.00060465,0.63065676,0.41895796,0.00000000,1.03068612,0.46937842
-5.57378689,5.55862548,1.66473572,4.12090842,0.00061823,0.62273168,0.41960480,0.00000000,1.03614910,0.45875555
-5.56778389,5.55741388,1.68699168,4.13114926,0.00063463,0.61648149,0.42039350,0.00000000,1.04435885,0.44919771
-5.56178089,5.56496394,1.71140725,4.14740441,0.00065371,0.61171307,0.42123037,0.00000000,1.05480111,0.44066159
-5.55577789,5.57937864,1.73744344,4.16814249,0.00067525,0.60819109,0.42201373,0.00000000,1.06689610,0.43307230
-5.54977489,5.59856545,1.76447602,4.19171590,0.00069900,0.60564600,0.42263687,0.00000000,1.08001589,0.42632706
-5.54377189,5.62030873,1.79181461,4.21641642,0.00072463,0.60378351,0.42299146,0.00000000,1.09350421,0.42030019
-5.53776888,5.64234628,1.81872465,4.24053177,0.00075179,0.60229524,0.42297123,0.00000000,1.10669781,0.41484892
-5.53176588,5.66244722,1.84445150,4.26240132,0.00078008,0.60086995,0.42247587,0.00000000,1.11894851,0.40981996
-5.52576288,5.67848828,1.86824588,4.28046894,0.00080907,0.59920498,0.42141488,0.00000000,1.12964508,0.40505627
-5.51975988,5.68852568,1.88938967,4.29333136,0.00083835,0.59701721,0.41971142,0.00000000,1.13823400,0.40040398
-5.51375688,5.69085997,1.90722128,4.29978025,0.00086749,0.59405332,0.41730575,0.00000000,1.14423815,0.39571895
-5.50775388,5.68409136,1.92115948,4.29883694,0.00089605,0.59009871,0.41415827,0.00000000,1.14727288,0.39087279
-5.50175088,5.66716359,1.93072484,4.28977843,0.00092367,0.58498483,0.41025198,0.00000000,1.14705850,0.38575806
-5.49574787,5.63939481,1.93555783,4.27215397,0.00094999,0.57859474,0.40559415,0.00000000,1.14342898,0.38029248
-5.48974487,5.60049414,1.93543290,4.24579184,0.00097469,0.57086642,0.40021720,0.00000000,1.13633624,0.37442193
-5.48374187,5.55056365,1.93026773,4.21079602,0.00099753,0.56179411,0.39417856,0.00000000,1.12585000,0.36812220
-5.47773887,5.49008555,1.92012730,4.16753313,0.00101832,0.55142734,0.38755961,0.00000000,1.11215324,0.36139943
-5.47173587,5.41989531,1.90522245,4.11661011,0.00103694,0.53986797,0.38046365,0.00000000,1.09553333,0.35428920
-5.46573287,5.34114180,1.88590287,4.05884381,0.00105331,0.52726525,0.37301289,0.00000000,1.07636932,0.34685448
-5.45972986,5.25523633,1.86264473,3.99522358,0.00106744,0.51380926,0.36534460,0.00000000,1.05511595,0.33918234
-5.45372686,5.16379259,1.83603338,3.92686851,0.00107939,0.49972293,0.35760658,0.00000000,1.03228492,0.33137986
-5.44772386,5.06856023,1.80674175,3.85498128,0.00108924,0.48525313,0.34995207,0.00000000,1.00842443,0.32356920
-5.44172086,4.97135483,1.77550537,3.78080033,0.00109714,0.47066101,0.34253433,0.00000000,0.98409757,0.31588220
-5.43571786,4.87398741,1.74309502,3.70555271,0.00110323,0.45621217,0.33550119,0.00000000,0.95986077,0.30845468
-5.42971486,4.77819628,1.71028817,3.63040923,0.00110768,0.44216701,0.32898964,0.00000000,0.93624295,0.30142076
-5.42371186,4.68558438,1.67784049,3.55644426,0.00111065,0.42877153,0.32312094,0.00000000,0.91372627,0.29490742
-5.41770885,4.59756447,1.64645858,3.48460136,0.00111228,0.41624906,0.31799628,0.00000000,0.89272940,0.28902944
-5.41170585,4.51531447,1.61677519,3.41566643,0.00111267,0.40479314,0.31369332,0.00000000,0.87359368,0.28388506
-5.40570285,4.43974462,1.58932800,3.35024920,0.00111191,0.39456174,0.31026369,0.00000000,0.85657290,0.27955244
-5.39969985,4.37147752,1.56454271,3.28877356,0.00111001,0.38567314,0.30773161,0.00000000,0.84182692,0.27608703
-5.39369685,4.31084150,1.54272131,3.23147684,0.00110695,0.37820335,0.30609374,0.00000000,0.82941933,0.27352004
-5.38769385,4.25787717,1.52403588,3.17841780,0.00110268,0.37218534,0.30532011,0.00000000,0.81931902,0.27185786
-5.38169085,4.21235618,1.50852803,3.12949225,0.00109706,0.36760983,0.30535630,0.00000000,0.81140570,0.27108260
-5.37568784,4.17381101,1.49611393,3.08445543,0.00108997,0.36442770,0.30612657,0.00000000,0.80547871,0.27115363
-5.36968484,4.14157386,1.48659460,3.04294961,0.00108122,0.36255368,0.30753783,0.00000000,0.80126890,0.27200995
-5.36368184,4.11482239,1.47967079,3.00453518,0.00107062,0.36187135,0.30948440,0.00000000,0.79845277,0.27357338
-5.35767884,4.09263010,1.47496169,2.96872373,0.00105799,0.36223901,0.31185308,0.00000000,0.79666835,0.27575237
-5.35167584,4.07401860,1.47202652,2.93501111,0.00104315,0.36349618,0.31452856,0.00000000,0.79553196,0.27844625
-5.34567284,4.05800956,1.47038797,2.90290914,0.00102594,0.36547060,0.31739870,0.00000000,0.79465518,0.28154971
-5.33966983,4.04367384,1.46955635,2.87197427,0.00100626,0.36798522,0.32035958,0.00000000,0.79366133,0.28495744
-5.33366683,4.03017594,1.46905348,2.84183216,0.00098405,0.37086514,0.32332014,0.00000000,0.79220072,0.28856854
-5.32766383,4.01681190,1.46843508,2.81219710,0.00095930,0.37394405,0.32620603,0.00000000,0.78996417,0.29229078
-5.32166083,4.00303945,1.46731101,2.78288583,0.00093209,0.37707008,0.32896279,0.00000000,0.78669433,0.29604429
-5.31565783,3.98849942,1.46536234,2.75382528,0.00090254,0.38011080,0.33155799,0.00000000,0.78219432,0.29976477
-5.30965483,3.97302794,1.46235469,2.72505442,0.00087086,0.38295724,0.33398254,0.00000000,0.77633358,0.30340590
-5.30365183,3.95665929,1.45814744,2.69672022,0.00083733,0.38552683,0.33625088,0.00000000,0.76905079,0.30694097
-5.29764882,3.93961976,1.45269854,2.66906847,0.00080226,0.38776513,0.33840032,0.00000000,0.76035380,0.31036371
-5.29164582,3.92231287,1.44606473,2.64242981,0.00076605,0.38964641,0.34048934,0.00000000,0.75031686,0.31368808
-5.28564282,3.90529703,1.43839747,2.61720209,0.00072911,0.39117302,0.34259524,0.00000000,0.73907514,0.31694729
-5.27963982,3.88925654,1.42993475,2.59382948,0.00069188,0.39237366,0.34481099,0.00000000,0.72681722,0.32019185
-5.27363682,3.87496719,1.42098925,2.57277966,0.00065484,0.39330062,0.34724158,0.00000000,0.71377554,0.32348685
-5.26763382,3.86325782,1.41193343,2.55451959,0.00061843,0.39402606,0.34999994,0.00000000,0.70021559,0.32690846
-5.26163082,3.85496930,1.40318225,2.53949107,0.00058312,0.39463764,0.35320269,0.00000000,0.68642417,0.33053995
-5.25562781,3.85091241,1.39517436,2.52808668,0.00054933,0.39523348,0.35696578,0.00000000,0.67269717,0.33446711
-5.24962481,3.85182623,1.38835240,2.52062711,0.00051745,0.39591680,0.36140022,0.00000000,0.65932753,0.33877351
-5.24362181,3.85833845,1.38314349,2.51734056,0.00048781,0.39679043,0.36660812,0.00000000,0.64659364,0.34353570
-5.23761881,3.87092932,1.37994070,2.51834502,0.00046072,0.39795129,0.37267907,0.00000000,0.63474877,0.34881846
-5.23161581,3.88990048,1.37908618,2.52363409,0.00043640,0.39948524,0.37968705,0.00000000,0.62401186,0.35467049
-5.22561281,3.91535026,1.38085688,2.53306685,0.00041503,0.40146236,0.38768801,0.00000000,0.61455993,0.36112057
-5.21960980,3.94715641,1.38545344,2.54636264,0.00039671,0.40393299,0.39671815,0.00000000,0.60652251,0.36817461
-5.21360680,3.98496739,1.39299268,2.56310075,0.00038150,0.40692448,0.40679293,0.00000000,0.59997799,0.37581343
-5.20760380,4.02820287,1.40350412,2.58272571,0.00036939,0.41043912,0.41790695,0.00000000,0.59495238,0.38399177
-5.20160080,4.07606379,1.41693059,2.60455805,0.00036034,0.41445301,0.43003454,0.00000000,0.59142000,0.39263834
-5.19559780,4.12755194,1.43313300,2.62781058,0.00035424,0.41891613,0.44313118,0.00000000,0.58930640,0.40165704
-5.18959480,4.18149861,1.45189884,2.65160969,0.00035096,0.42375358,0.45713541,0.00000000,0.58849313,0.41092942
-5.18359180,4.23660134,1.47295400,2.67502136,0.00035034,0.42886787,0.47197148,0.00000000,0.58882414,0.42031808
-5.17758879,4.29146748,1.49597724,2.69708079,0.00035220,0.43414223,0.48755222,0.00000000,0.59011354,0.42967112
-5.17158579,4.34466265,1.52061650,2.71682468,0.00035635,0.43944477,0.50378215,0.00000000,0.59215419,0.43882723
-5.16558279,4.39476212,1.54650591,2.73332487,0.00036261,0.44463325,0.52056065,0.00000000,0.59472695,0.44762136
-5.15957979,4.44040256,1.57328274,2.74572189,0.00037079,0.44956036,0.53778487,0.00000000,0.59760990,0.45589054
-5.15357679,4.48033180,1.60060295,2.75325673,0.00038070,0.45407911,0.55535229,0.00000000,0.60058725,0.46347966
-5.14757379,4.51345396,1.62815461,2.75529954,0.00039219,0.45804814,0.57316271,0.00000000,0.60345743,0.47024692
-5.14157079,4.53886775,1.65566808,2.75137350,0.00040511,0.46133675,0.59111957,0.00000000,0.60604012,0.47606859
-5.13556778,4.55589582,1.68292255,2.74117282,0.00041933,0.46382932,0.60913044,0.00000000,0.60818176,0.48084294
-5.12956478,4.56410368,1.70974819,2.72457371,0.00043472,0.46542904,0.62710674,0.00000000,0.60975949,0.48449310
-5.12356178,4.56330715,1.73602406,2.70163765,0.00045119,0.46606067,0.64496265,0.00000000,0.61068322,0.48696870
-5.11755878,4.55356800,1.76167168,2.67260679,0.00046864,0.46567228,0.66261327,0.00000000,0.61089592,0.48824627
-5.11155578,4.53517829,1.78664482,2.63789162,0.00048697,0.46423604,0.67997237,0.00000000,0.61037225,0.48832840
-5.10555278,4.50863415,1.81091627,2.59805148,0.00050610,0.46174786,0.69694969,0.00000000,0.60911551,0.48724176
-5.09954977,4.47460103,1.83446249,2.55376893,0.00052592,0.45822620,0.71344819,0.00000000,0.60715339,0.48503411
-5.09354677,4.43387233,1.85724724,2.50581952,0.00054630,0.45370993,0.72936159,0.00000000,0.60453267,0.48177053
-5.08754377,4.38732414,1.87920561,2.45503840,0.00056710,0.44825566,0.74457233,0.00000000,0.60131332,0.47752915
-5.08154077,4.33586883,1.90022957,2.40228575,0.00058817,0.44193454,0.75895032,0.00000000,0.59756244,0.47239660
-5.07553777,4.28041032,1.92015624,2.34841282,0.00060929,0.43482883,0.77235271,0.00000000,0.59334829,0.46646358
-5.06953477,4.22180373,1.93876000,2.29423052,0.00063025,0.42702850,0.78462487,0.00000000,0.58873491,0.45982063
-5.06353177,4.16082172,1.95574916,2.24048207,0.00065079,0.41862793,0.79560258,0.00000000,0.58377758,0.45255458
-5.05752876,4.09812928,1.97076774,2.18782110,0.00067061,0.40972297,0.80511567,0.00000000,0.57851941,0.44474566
-5.05152576,4.03426841,1.98340240,2.13679625,0.00068940,0.40040856,0.81299272,0.00000000,0.57298922,0.43646556
-5.04552276,3.96965296,1.99319453,2.08784280,0.00070684,0.39077682,0.81906693,0.00000000,0.56720072,0.42777636
-5.03951976,3.90457374,1.99965669,2.04128131,0.00072256,0.38091584,0.82318277,0.00000000,0.56115314,0.41873050
-5.03351676,3.83921276,2.00229275,1.99732318,0.00073624,0.37090904,0.82520304,0.00000000,0.55483305,0.40937156
-5.02751376,3.77366542,2.00062047,1.95608208,0.00074754,0.36083512,0.82501603,0.00000000,0.54821731,0.39973582
-5.02151076,3.70796841,1.99419524,1.91759033,0.00075613,0.35076846,0.82254232,0.00000000,0.54127681,0.38985438
-5.01550775,3.64213113,1.98263360,1.88181868,0.00076174,0.34077989,0.81774079,0.00000000,0.53398075,0.37975563
-5.00950475,3.57616800,1.96563505,1.84869800,0.00076412,0.33093764,0.81061344,0.00000000,0.52630123,0.36946791
-5.00350175,3.51012913,1.94300092,1.81814111,0.00076309,0.32130833,0.80120867,0.00000000,0.51821756,0.35902196
-4.99749875,3.44412696,1.91464899,1.79006323,0.00075852,0.31195785,0.78962271,0.00000000,0.50972026,0.34845316
-4.99149575,3.37835673,1.88062319,1.76439956,0.00075034,0.30295199,0.77599917,0.00000000,0.50081428,0.33780320
-4.98549275,3.31310916,1.84109755,1.74111866,0.00073858,0.29435664,0.76052636,0.00000000,0.49152127,0.32712108
-4.97948974,3.24877436,1.79637427,1.72023088,0.00072330,0.28623760,0.74343275,0.00000000,0.48188069,0.31646347
-4.97348674,3.18583636,1.74687600,1.70179120,0.00070467,0.27865977,0.72498053,0.00000000,0.47194971,0.30589412
-4.96748374,3.12485867,1.69313277,1.68589637,0.00068291,0.27168588,0.70545758,0.00000000,0.46180187,0.29548268
-4.96148074,3.06646156,1.63576421,1.67267663,0.00065831,0.26537466,0.68516830,0.00000000,0.45152452,0.28530268
-4.95547774,3.01129254,1.57545820,1.66228272,0.00063121,0.25977870,0.66442369,0.00000000,0.44121525,0.27542901
-4.94947474,2.95999196,1.51294702,1.65486912,0.00060198,0.25494188,0.64353117,0.00000000,0.43097750,0.26593504
-4.94347174,2.91315592,1.44898228,1.65057477,0.00057105,0.25089675,0.62278464,0.00000000,0.42091553,0.25688941
-4.93746873,2.87129901,1.38430996,1.64950279,0.00053885,0.24766194,0.60245531,0.00000000,0.41112925,0.24835292
-4.93146573,2.83481921,1.31964680,1.65170062,0.00050583,0.24523974,0.58278372,0.00000000,0.40170894,0.24037559
-4.92546273,2.80396759,1.25565914,1.65714221,0.00047241,0.24361412,0.56397335,0.00000000,0.39273052,0.23299405
-4.91945973,2.77882454,1.19294507,1.66571351,0.00043902,0.24274938,0.54618608,0.00000000,0.38425136,0.22622967
-4.91345673,2.75928465,1.13202076,1.67720261,0.00040607,0.24258945,0.52953968,0.00000000,0.37630706,0.22008718
-4.90745373,2.74505106,1.07331120,1.69129528,0.00037391,0.24305810,0.51410748,0.00000000,0.36890939,0.21455426
-4.90145073,2.73564012,1.01714562,1.70757658,0.00034286,0.24406008,0.49991999,0.00000000,0.36204549,0.20960193
-4.89544772,2.73039632,0.96375743,1.72553867,0.00031321,0.24548318,0.48696850,0.00000000,0.35567839,0.20518570
-4.88944472,2.72851673,0.91328843,1.74459466,0.00028519,0.24720121,0.47521025,0.00000000,0.34974881,0.20124758
-4.88344172,2.72908394,0.86579654,1.76409786,0.00025897,0.24907776,0.46457489,0.00000000,0.34417831,0.19771875
-4.87743872,2.73110569,0.82126660,1.78336553,0.00023469,0.25097067,0.45497180,0.00000000,0.33887331,0.19452270
-4.87143572,2.73355907,0.77962315,1.80170593,0.00021245,0.25273693,0.44629781,0.00000000,0.33373007,0.19157876
-4.86543272,2.73543696,0.74074457,1.81844721,0.00019229,0.25423783,0.43844496,0.00000000,0.32864017,0.18880580
-4.85942971,2.73579424,0.70447757,1.83296658,0.00017423,0.25534417,0.43130770,0.00000000,0.32349624,0.18612581
-4.85342671,2.73379119,0.67065122,1.84471820,0.00015825,0.25594103,0.42478942,0.00000000,0.31819757,0.18346736
-4.84742371,2.72873185,0.63908999,1.85325823,0.00014431,0.25593228,0.41880765,0.00000000,0.31265545,0.18076850
-4.84142071,2.72009539,0.60962499,1.85826562,0.00013234,0.25524410,0.41329807,0.00000000,0.30679780,0.17797918
-4.83541771,2.70755867,0.58210310,1.85955763,0.00012227,0.25382776,0.40821682,0.00000000,0.30057288,0.17506298
-4.82941471,2.69100918,0.55639384,1.85709906,0.00011400,0.25166123,0.40354139,0.00000000,0.29395199,0.17199806
-4.82341171,2.67054765,0.53239360,1.85100478,0.00010743,0.24874973,0.39926993,0.00000000,0.28693102,0.16877731
-4.81740870,2.64648035,0.51002759,1.84153541,0.00010246,0.24512508,0.39541914,0.00000000,0.27953068,0.16540784
-4.81140570,2.61930190,0.48924946,1.82908639,0.00009899,0.24084399,0.39202104,0.00000000,0.27179569,0.16190967
-4.80540270,2.58966937,0.47003900,1.81417095,0.00009690,0.23598532,0.38911883,0.00000000,0.26379275,0.15831385
-4.79939970,2.55836950,0.45239830,1.79739803,0.00009609,0.23064663,0.38676206,0.00000000,0.25560764,0.15466022
-4.79339670,2.52628083,0.43634665,1.77944615,0.00009646,0.22494002,0.38500160,0.00000000,0.24734158,0.15099472
-4.78739370,2.49433271,0.42191485,1.76103468,0.00009789,0.21898770,0.38388456,0.00000000,0.23910708,0.14736670
-4.78139070,2.46346360,0.40913910,1.74289387,0.00010029,0.21291735,0.38344963,0.00000000,0.23102353,0.14382616
-4.77538769,2.43458055,0.39805513,1.72573522,0.00010355,0.20685770,0.38372289,0.00000000,0.22321277,0.14042124
-4.76938469,2.40852204,0.38869265,1.71022345,0.00010756,0.20093444,0.38471453,0.00000000,0.21579492,0.13719599
-4.76338169,2.38602569,0.38107060,1.69695152,0.00011223,0.19526663,0.38641646,0.00000000,0.20888454,0.13418856
-4.75737869,2.36770241,0.37519333,1.68641957,0.00011746,0.18996386,0.38880094,0.00000000,0.20258751,0.13142992
-4.75137569,2.35401762,0.37104776,1.67901881,0.00012313,0.18512412,0.39182039,0.00000000,0.19699847,0.12894312
-4.74537269,2.34528038,0.36860173,1.67502073,0.00012916,0.18083255,0.39540810,0.00000000,0.19219905,0.12674300
-4.73936968,2.34164017,0.36780336,1.67457201,0.00013545,0.17716086,0.39947998,0.00000000,0.18825692,0.12483654
-4.73336668,2.34309108,0.36858142,1.67769492,0.00014191,0.17416755,0.40393710,0.00000000,0.18522544,0.12322354
-4.72736368,2.34948262,0.37084657,1.68429302,0.00014845,0.17189860,0.40866883,0.00000000,0.18314404,0.12189770
-4.72136068,2.36053610,0.37449333,1.69416157,0.00015498,0.17038864,0.41355653,0.00000000,0.18203896,0.12084797
-4.71535768,2.37586520,0.37940254,1.70700168,0.00016145,0.16966226,0.41847742,0.00000000,0.18192453,0.12005996
-4.70935468,2.39499941,0.38544419,1.72243760,0.00016777,0.16973545,0.42330859,0.00000000,0.18280444,0.11951744
-4.70335168,2.41740881,0.39248036,1.74003583,0.00017390,0.17061685,0.42793086,0.00000000,0.18467319,0.11920370
-4.69734867,2.44252876,0.40036822,1.75932522,0.00017978,0.17230870,0.43223239,0.00000000,0.18751738,0.11910278
-4.69134567,2.46978328,0.40896281,1.77981705,0.00018537,0.17480742,0.43611191,0.00000000,0.19131680,0.11920034
-4.68534267,2.49860593,0.41811960,1.80102395,0.00019064,0.17810373,0.43948140,0.00000000,0.19604513,0.11948434
-4.67933967,2.52845746,0.42769668,1.82247727,0.00019556,0.18218223,0.44226825,0.00000000,0.20167035,0.11994528
-4.67333667,2.55883949,0.43755657,1.84374179,0.00020012,0.18702057,0.44441679,0.00000000,0.20815473,0.12057613
-4.66733367,2.58930412,0.44756759,1.86442769,0.00020430,0.19258818,0.44588913,0.00000000,0.21545447,0.12137196
-4.66133067,2.61945934,0.45760481,1.88419930,0.00020811,0.19884483,0.44666550,0.00000000,0.22351895,0.12232927
-4.65532766,2.64897039,0.46755073,1.90278057,0.00021153,0.20573898,0.44674388,0.00000000,0.23228990,0.12344514
-4.64932466,2.67755772,0.47729546,1.91995737,0.00021459,0.21320623,0.44613915,0.00000000,0.24170034,0.12471621
-4.64332166,2.70499197,0.48673682,1.93557674,0.00021728,0.22116811,0.44488172,0.00000000,0.25167356,0.12613762
