energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
-5.72386193,1.83481110,0.02402509,0.27909793,0.62263436,0.81427393,0.21233378,0.00000000,0.05164461,0.64939187
-5.71785893,1.87450453,0.02727105,0.28125126,0.63248270,0.83266606,0.21550574,0.00000000,0.05232696,0.66080870
-5.71185593,1.93032272,0.03091615,0.28544723,0.64619438,0.85897177,0.21981371,0.00000000,0.05329890,0.67767712
-5.70585293,2.00345333,0.03495749,0.29191711,0.66421187,0.89361327,0.22539567,0.00000000,0.05458957,0.70056951
-5.69984992,2.09500128,0.03938671,0.30088503,0.68694509,0.93699312,0.23237503,0.00000000,0.05622402,0.73002325
-5.69384692,2.20594076,0.04418936,0.31255974,0.71475588,0.98947443,0.24085488,0.00000000,0.05822229,0.76652120
-5.68784392,2.33706686,0.04934422,0.32712607,0.74794261,1.05136111,0.25091244,0.00000000,0.06059859,0.81047141
-5.68184092,2.48894853,0.05482279,0.34473637,0.78672552,1.12287883,0.26259389,0.00000000,0.06336057,0.86218673
-5.67583792,2.66188441,0.06058902,0.36550215,0.83123322,1.20415761,0.27590987,0.00000000,0.06650866,0.92186498
-5.66983492,2.85586336,0.06659908,0.38948608,0.88149089,1.29521648,0.29083173,0.00000000,0.07003556,0.98957052
-5.66383192,3.07053097,0.07280148,0.41669477,0.93741052,1.39595092,0.30728887,0.00000000,0.07392581,1.06521763
-5.65782891,3.30516343,0.07913737,0.44707248,0.99878369,1.50612334,0.32516709,0.00000000,0.07815562,1.14855685
-5.65182591,3.55865000,0.08554111,0.48049601,1.06527708,1.62535699,0.34430831,0.00000000,0.08269276,1.23916455
-5.64582291,3.82948481,0.09194109,0.51677107,1.13643105,1.75313341,0.36451155,0.00000000,0.08749670,1.33643662
-5.63981991,4.11576870,0.09826078,0.55563031,1.21166138,1.88879343,0.38553523,0.00000000,0.09251887,1.43958675
-5.63381691,4.41522135,0.10442009,0.59673318,1.29026431,2.03154147,0.40710083,0.00000000,0.09770319,1.54764964
-5.62781391,4.72520384,0.11033682,0.63966781,1.37142485,2.18045301,0.42889789,0.00000000,0.10298670,1.65948959
-5.62181091,5.04275114,0.11592836,0.68395502,1.45422823,2.33448475,0.45059004,0.00000000,0.10830043,1.77381445
-5.61580790,5.36461411,0.12111348,0.72905444,1.53767446,2.49248699,0.47182220,0.00000000,0.11357043,1.88919498
-5.60980490,5.68730993,0.12581417,0.77437279,1.62069554,2.65321770,0.49222850,0.00000000,0.11871899,2.00408934
-5.60380190,6.00717985,0.12995753,0.81927426,1.70217516,2.81535785,0.51144092,0.00000000,0.12366597,2.11687225
-5.59779890,6.32045281,0.13347756,0.86309268,1.78097027,2.97752722,0.52909823,0.00000000,0.12833038,2.22586824
-5.59179590,6.62331317,0.13631686,0.90514532,1.85593414,3.13830051,0.54485506,0.00000000,0.13263191,2.32938798
-5.58579290,6.91197090,0.13842813,0.94474801,1.92594035,3.29622309,0.55839081,0.00000000,0.13649272,2.42576691
-5.57978989,7.18273225,0.13977545,0.98123106,1.98990689,3.44982628,0.56941803,0.00000000,0.13983918,2.51340473
-5.57378689,7.43206905,0.14033529,1.01395558,2.04681988,3.59764188,0.57769011,0.00000000,0.14260362,2.59080474
-5.56778389,7.65668472,0.14009717,1.04232964,2.09575617,3.73821603,0.58300791,0.00000000,0.14472602,2.65661152
-5.56178089,7.85357542,0.13906395,1.06582370,2.13590406,3.87012242,0.58522517,0.00000000,0.14615568,2.70964570
-5.55577789,8.02008465,0.13725186,1.08398478,2.16658163,3.99197508,0.58425245,0.00000000,0.14685262,2.74893456
-5.54977489,8.15395018,0.13469004,1.09644882,2.18725197,4.10244111,0.58005951,0.00000000,0.14678882,2.77373737
-5.54377189,8.25334219,0.13141978,1.10295071,2.19753490,4.20025365,0.57267599,0.00000000,0.14594915,2.78356438
-5.53776888,8.31689201,0.12749349,1.10333169,2.19721483,4.28422546,0.56219041,0.00000000,0.14433203,2.77818889
-5.53176588,8.34371110,0.12297327,1.09754358,2.18624438,4.35326337,0.54874744,0.00000000,0.14194966,2.75765186
-5.52576288,8.33340018,0.11792933,1.08564997,2.16474389,4.40638389,0.53254365,0.00000000,0.13882793,2.72225889
-5.51975988,8.28604875,0.11243822,1.06782402,2.13299660,4.44272982,0.51382186,0.00000000,0.13500585,2.67256980
-5.51375688,8.20222552,0.10658087,1.04434309,2.09143999,4.46158795,0.49286421,0.00000000,0.13053470,2.60938109
-5.50775388,8.08296034,0.10044072,1.01558041,2.04065346,4.46240725,0.46998440,0.00000000,0.12547673,2.53370217
-5.50175088,7.92971850,0.09410169,0.98199409,1.98134277,4.44481713,0.44551915,0.00000000,0.11990356,2.44672628
-5.49574787,7.74436828,0.08764640,0.94411387,1.91432206,4.40864492,0.41981941,0.00000000,0.11389429,2.34979713
-5.48974487,7.52914274,0.08115439,0.90252626,1.84049378,4.35393163,0.39324151,0.00000000,0.10753350,2.24437275
-5.48374187,7.28659666,0.07470063,0.85785853,1.76082751,4.28094496,0.36613856,0.00000000,0.10090899,2.13198773
-5.47773887,7.01955963,0.06835417,0.81076222,1.67633810,4.19018852,0.33885246,0.00000000,0.09410960,2.01421530
-5.47173587,6.73108621,0.06217713,0.76189678,1.58806403,4.08240623,0.31170663,0.00000000,0.08722301,1.89263054
-5.46573287,6.42440406,0.05622390,0.71191385,1.49704651,3.95858093,0.28499986,0.00000000,0.08033369,1.76877587
-5.45972986,6.10286080,0.05054067,0.66144281,1.40430986,3.81992671,0.25900124,0.00000000,0.07352101,1.64412989
-5.45372686,5.76987071,0.04516522,0.61107787,1.31084375,3.66787451,0.23394635,0.00000000,0.06685770,1.52008029
-5.44772386,5.42886179,0.04012697,0.56136723,1.21758760,3.50405084,0.21003482,0.00000000,0.06040847,1.39790157
-5.44172086,5.08322431,0.03544729,0.51280432,1.12541739,3.33025020,0.18742914,0.00000000,0.05422907,1.27873778
-5.43571786,4.73626161,0.03113999,0.46582145,1.03513515,3.14840171,0.16625465,0.00000000,0.04836568,1.16359047
-5.42971486,4.39114397,0.02721205,0.42078574,0.94746112,2.96053108,0.14660068,0.00000000,0.04285462,1.05331183
-5.42371186,4.05086663,0.02366442,0.37799735,0.86302854,2.76871919,0.12852273,0.00000000,0.03772239,0.94860262
-5.41770885,3.71821250,0.02049294,0.33768966,0.78238108,2.57505899,0.11204531,0.00000000,0.03298601,0.85001454
-5.41170585,3.39572058,0.01768934,0.30003152,0.70597256,2.38161221,0.09716547,0.00000000,0.02865361,0.75795641
-5.40570285,3.08566063,0.01524221,0.26513087,0.63416882,2.19036764,0.08385681,0.00000000,0.02472528,0.67270364
-5.39969985,2.79001458,0.01313800,0.23303969,0.56725149,2.00320274,0.07207356,0.00000000,0.02119398,0.59441010
-5.39369685,2.51046508,0.01136193,0.20375997,0.50542324,1.82184977,0.06175487,0.00000000,0.01804663,0.52312184
-5.38769385,2.24839113,0.00989880,0.17725016,0.44881424,1.64786786,0.05282889,0.00000000,0.01526519,0.45879184
-5.38169085,2.00487074,0.00873378,0.15343201,0.39748946,1.48262170,0.04521659,0.00000000,0.01282782,0.40129523
-5.37568784,1.78069017,0.00785291,0.13219742,0.35145643,1.32726752,0.03883528,0.00000000,0.01070994,0.35044431
-5.36968484,1.57635904,0.00724364,0.11341515,0.31067321,1.18274626,0.03360157,0.00000000,0.00888519,0.30600281
-5.36368184,1.39213043,0.00689510,0.09693704,0.27505611,1.04978388,0.02943386,0.00000000,0.00732641,0.26769910
-5.35767884,1.22802493,0.00679821,0.08260379,0.24448696,0.92889807,0.02625427,0.00000000,0.00600635,0.23523777
-5.35167584,1.08385731,0.00694571,0.07024999,0.21881974,0.82041055,0.02398990,0.00000000,0.00489838,0.20830958
-5.34567284,0.95926473,0.00733194,0.05970850,0.19788613,0.72446381,0.02257365,0.00000000,0.00397698,0.18659939
-5.33966983,0.85373500,0.00795257,0.05081406,0.18150013,0.64104109,0.02194443,0.00000000,0.00321816,0.16979221
-5.33366683,0.76663382,0.00880413,0.04340615,0.16946140,0.56998829,0.02204688,0.00000000,0.00259973,0.15757717
-5.32766383,0.69722992,0.00988346,0.03733113,0.16155747,0.51103651,0.02283070,0.00000000,0.00210148,0.14964972
-5.32166083,0.64471715,0.01118710,0.03244377,0.15756473,0.46382405,0.02424958,0.00000000,0.00170523,0.14571211
-5.31565783,0.60823297,0.01271056,0.02860813,0.15724846,0.42791683,0.02625996,0.00000000,0.00139484,0.14547239
-5.30965483,0.58687293,0.01444763,0.02569796,0.16036195,0.40282640,0.02881954,0.00000000,0.00115616,0.14864227
-5.30365183,0.57970098,0.01638969,0.02359673,0.16664496,0.38802490,0.03188577,0.00000000,0.00097689,0.15493420
-5.29764882,0.58575595,0.01852507,0.02219726,0.17582196,0.38295663,0.03541431,0.00000000,0.00084645,0.16405795
-5.29164582,0.60405446,0.02083847,0.02140117,0.18760021,0.38704618,0.03935770,0.00000000,0.00075579,0.17571715
-5.28564282,0.63359101,0.02331055,0.02111821,0.20166826,0.39970315,0.04366421,0.00000000,0.00069726,0.18960612
-5.27963982,0.67333613,0.02591768,0.02126544,0.21769506,0.42032386,0.04827690,0.00000000,0.00066438,0.20540742
-5.27363682,0.72223334,0.02863189,0.02176651,0.23533000,0.44829053,0.05313324,0.00000000,0.00065172,0.22279037
-5.26763382,0.77919617,0.03142100,0.02255097,0.25420420,0.48296863,0.05816491,0.00000000,0.00065472,0.24141087
-5.26163082,0.84310605,0.03424901,0.02355364,0.27393320,0.52370319,0.06329826,0.00000000,0.00066954,0.26091268
-5.25562781,0.91281207,0.03707675,0.02471422,0.29412119,0.56981467,0.06845512,0.00000000,0.00069297,0.28093032
-5.24962481,0.98713335,0.03986271,0.02597700,0.31436676,0.62059549,0.07355405,0.00000000,0.00072231,0.30109358
-5.24362181,1.06486466,0.04256415,0.02729076,0.33427014,0.67530767,0.07851209,0.00000000,0.00075529,0.32103358
-5.23761881,1.14478572,0.04513826,0.02860882,0.35344168,0.73318246,0.08324677,0.00000000,0.00079003,0.34039017
-5.23161581,1.22567424,0.04754363,0.02988924,0.37151137,0.79342241,0.08767846,0.00000000,0.00082493,0.35882052
-5.22561281,1.30632258,0.04974161,0.03109514,0.38813895,0.85520622,0.09173284,0.00000000,0.00085871,0.37600830
-5.21960980,1.38555775,0.05169785,0.03219508,0.40302416,0.91769661,0.09534349,0.00000000,0.00089034,0.39167335
-5.21360680,1.46226397,0.05338365,0.03316350,0.41591671,0.98005124,0.09845431,0.00000000,0.00091903,0.40558104
-5.20760380,1.53540701,0.05477728,0.03398112,0.42662541,1.04143640,0.10102186,0.00000000,0.00094424,0.41755109
-5.20160080,1.60405929,0.05586510,0.03463528,0.43502591,1.10104303,0.10301729,0.00000000,0.00096567,0.42746516
-5.19559780,1.66742437,0.05664237,0.03512021,0.44106670,1.15810459,0.10442788,0.00000000,0.00098321,0.43527289
-5.18959480,1.72485982,0.05711380,0.03543713,0.44477283,1.21191590,0.10525804,0.00000000,0.00099702,0.44099582
-5.18359180,1.77589696,0.05729380,0.03559421,0.44624720,1.26185199,0.10552971,0.00000000,0.00100744,0.44472907
-5.17758879,1.82025636,0.05720627,0.03560628,0.44566900,1.30738615,0.10528212,0.00000000,0.00101501,0.44664032
-5.17158579,1.85785790,0.05688406,0.03549445,0.44328948,1.34810599,0.10457083,0.00000000,0.00102045,0.44696611
-5.16558279,1.88882454,0.05636806,0.03528541,0.43942493,1.38372650,0.10346615,0.00000000,0.00102466,0.44600544
-5.15957979,1.91347904,0.05570593,0.03501061,0.43444713,1.41409931,0.10205100,0.00000000,0.00102863,0.44411080
-5.15357679,1.93233333,0.05495054,0.03470530,0.42877157,1.43921723,0.10041810,0.00000000,0.00103346,0.44167684
-5.14757379,1.94607042,0.05415811,0.03440738,0.42284393,1.45921358,0.09866685,0.00000000,0.00104028,0.43912715
-5.14157079,1.95551924,0.05338623,0.03415623,0.41712527,1.47435598,0.09689977,0.00000000,0.00105025,0.43689950
-5.13556778,1.96162311,0.05269169,0.03399143,0.41207662,1.48503455,0.09521887,0.00000000,0.00106446,0.43543026
-5.12956478,1.96540298,0.05212839,0.03395165,0.40814356,1.49174482,0.09372189,0.00000000,0.00108392,0.43513847
-5.12356178,1.96791678,0.05174520,0.03407342,0.40574157,1.49506596,0.09249870,0.00000000,0.00110951,0.43641035
-5.11755878,1.97021674,0.05158400,0.03439023,0.40524264,1.49563526,0.09162795,0.00000000,0.00114192,0.43958479
-5.11155578,1.97330649,0.05167798,0.03493168,0.40696393,1.49412003,0.09117410,0.00000000,0.00118164,0.44494067
-5.10555278,1.97810022,0.05205019,0.03572300,0.41115900,1.49118831,0.09118504,0.00000000,0.00122888,0.45268638
-5.09954977,1.98538571,0.05271244,0.03678470,0.41801197,1.48747988,0.09169031,0.00000000,0.00128359,0.46295227
-5.09354677,1.99579360,0.05366465,0.03813270,0.42763507,1.48357919,0.09270006,0.00000000,0.00134544,0.47578635
-5.08754377,2.00977430,0.05489456,0.03977861,0.44006975,1.47999171,0.09420480,0.00000000,0.00141379,0.49115357
-5.08154077,2.02758441,0.05637801,0.04173048,0.45529126,1.47712509,0.09617597,0.00000000,0.00148772,0.50893883
-5.07553777,2.04928329,0.05807955,0.04399372,0.47321679,1.47527615,0.09856740,0.00000000,0.00156603,0.52895376
-5.06953477,2.07474055,0.05995358,0.04657240,0.49371664,1.47462462,0.10131747,0.00000000,0.00164729,0.55094692
-5.06353177,2.10365422,0.06194583,0.04947065,0.51662807,1.47523402,0.10435211,0.00000000,0.00172987,0.57461727
-5.05752876,2.13557893,0.06399524,0.05269425,0.54177112,1.47705954,0.10758845,0.00000000,0.00181201,0.59963025
-5.05152576,2.16996275,0.06603605,0.05625226,0.56896560,1.47996255,0.11093898,0.00000000,0.00189182,0.62563569
-5.04552276,2.20619079,0.06800016,0.06015855,0.59804839,1.48373087,0.11431619,0.00000000,0.00196743,0.65228694
-5.03951976,2.24363326,0.06981955,0.06443318,0.62888999,1.48810337,0.11763747,0.00000000,0.00203698,0.67926011
-5.03351676,2.28169507,0.07142872,0.06910348,0.66140933,1.49279747,0.12083015,0.00000000,0.00209874,0.70627248
-5.02751376,2.31986426,0.07276707,0.07420476,0.69558584,1.49753767,0.12383646,0.00000000,0.00215117,0.73309909
-5.02151076,2.35775614,0.07378106,0.07978047,0.73146783,1.50208321,0.12661831,0.00000000,0.00219298,0.75958661
-5.01550775,2.39515032,0.07442618,0.08588180,0.76917641,1.50625304,0.12916163,0.00000000,0.00222316,0.78566354
-5.00950475,2.43201827,0.07466845,0.09256665,0.80890433,1.50994639,0.13148030,0.00000000,0.00224111,0.81134612
-5.00350175,2.46853931,0.07448568,0.09989794,0.85090948,1.51315747,0.13361925,0.00000000,0.00224660,0.83673948
-4.99749875,2.50510370,0.07386818,0.10794122,0.89550286,1.51598325,0.13565690,0.00000000,0.00223985,0.86203368
-4.99149575,2.54230240,0.07281902,0.11676169,0.94303141,1.51862378,0.13770656,0.00000000,0.00222153,0.88749480
-4.98549275,2.58090350,0.07135387,0.12642075,0.99385620,1.52137478,0.13991700,0.00000000,0.00219277,0.91345135
-4.97948974,2.62181654,0.06950036,0.13697215,1.04832703,1.52461301,0.14247181,0.00000000,0.00215517,0.94027651
-4.97348674,2.66604648,0.06729704,0.14845788,1.10675449,1.52877521,0.14558776,0.00000000,0.00211079,0.96836719
-4.96748374,2.71463970,0.06479195,0.16090417,1.16938106,1.53433193,0.14951207,0.00000000,0.00206211,0.99812090
-4.96148074,2.76862524,0.06204100,0.17431765,1.23635284,1.54175783,0.15451849,0.00000000,0.00201202,1.02991162
-4.95547774,2.82895438,0.05910601,0.18868200,1.30769360,1.55150044,0.16090234,0.00000000,0.00196380,1.06406612
-4.94947474,2.89644224,0.05605273,0.20395528,1.38328287,1.56394921,0.16897458,0.00000000,0.00192106,1.10084195
-4.94347174,2.97171472,0.05294874,0.22006823,1.46283968,1.57940688,0.17905479,0.00000000,0.00188775,1.14040848
-4.93746873,3.05516385,0.04986138,0.23692359,1.54591324,1.59806505,0.19146342,0.00000000,0.00186812,1.18283201
-4.93146573,3.14691435,0.04685580,0.25439673,1.63188165,1.61998538,0.20651329,0.00000000,0.00186669,1.22806605
-4.92546273,3.24680318,0.04399321,0.27233758,1.71995928,1.64508769,0.22450050,0.00000000,0.00188828,1.27594720
-4.91945973,3.35437347,0.04132921,0.29057386,1.80921298,1.67314577,0.24569504,0.00000000,0.00193792,1.32619723
-4.91345673,3.46888322,0.03891250,0.30891563,1.89858684,1.70379099,0.27033138,0.00000000,0.00202097,1.37843116
-4.90745373,3.58932823,0.03678375,0.32716094,1.98693460,1.73652380,0.29859915,0.00000000,0.00214304,1.43217106
-4.90145073,3.71447810,0.03497488,0.34510239,2.07305857,1.77073218,0.33063444,0.00000000,0.00231002,1.48686493
-4.89544772,3.84292339,0.03350848,0.36253448,2.15575328,1.80571619,0.36651194,0.00000000,0.00252815,1.54190972
-4.88944472,3.97313125,0.03239759,0.37926112,2.23385177,1.84071708,0.40623833,0.00000000,0.00280395,1.59667718
-4.88344172,4.10350667,0.03164580,0.39510333,2.30627243,1.87494936,0.44974724,0.00000000,0.00314431,1.65054141
-4.87743872,4.23245606,0.03124744,0.40990639,2.37206389,1.90763414,0.49689612,0.00000000,0.00355645,1.70290636
-4.87143572,4.35844994,0.03118816,0.42354637,2.43044570,1.93803178,0.54746531,0.00000000,0.00404788,1.75323213
-4.86543272,4.48008150,0.03144563,0.43593550,2.48084266,1.96547234,0.60115951,0.00000000,0.00462640,1.80105849
-4.85942971,4.59611820,0.03199042,0.44702612,2.52291080,1.98938216,0.65761168,0.00000000,0.00530001,1.84602447
-4.85342671,4.70554393,0.03278703,0.45681303,2.55655366,2.00930541,0.71638945,0.00000000,0.00607678,1.88788289
-4.84742371,4.80758987,0.03379506,0.46533394,2.58192775,2.02491958,0.77700389,0.00000000,0.00696476,1.92650922
-4.84142071,4.90175259,0.03497045,0.47266801,2.59943665,2.03604440,0.83892030,0.00000000,0.00797173,1.96190412
-4.83541771,4.98779890,0.03626677,0.47893248,2.60971393,2.04264398,0.90157065,0.00000000,0.00910499,1.99418956
-4.82941471,5.06575730,0.03763653,0.48427742,2.61359541,2.04482214,0.96436719,0.00000000,0.01037111,2.02359866
-4.82341171,5.13589666,0.03903251,0.48887880,2.61208196,2.04281167,1.02671662,0.00000000,0.01177556,2.05045974
-4.81740870,5.19869335,0.04040903,0.49293023,2.60629437,2.03695801,1.08803405,0.00000000,0.01332239,2.07517517
-4.81140570,5.25478854,0.04172309,0.49663355,2.59742240,2.02769849,1.14775625,0.00000000,0.01501387,2.09819618
-4.80540270,5.30493763,0.04293548,0.50018886,2.58667026,2.01553816,1.20535350,0.00000000,0.01685005,2.11999467
-4.79939970,5.34995453,0.04401166,0.50378424,2.57520096,2.00102354,1.26033935,0.00000000,0.01882845,2.14103337
-4.79339670,5.39065316,0.04492255,0.50758581,2.56408217,1.98471547,1.31227808,0.00000000,0.02094367,2.16173579
-4.78739370,5.42778916,0.04564500,0.51172845,2.55423601,1.96716240,1.36078939,0.00000000,0.02318708,2.18245736
-4.78139070,5.46200450,0.04616219,0.51630773,2.54639512,1.94887523,1.40555036,0.00000000,0.02554662,2.20345926
-4.77538769,5.49377774,0.04646372,0.52137344,2.54106708,1.93030477,1.44629465,0.00000000,0.02800662,2.22488609
-4.76938469,5.52338227,0.04654548,0.52692496,2.53850885,1.91182270,1.48280928,0.00000000,0.03054777,2.24674870
-4.76338169,5.55085480,0.04640933,0.53290897,2.53871246,1.89370677,1.51492948,0.00000000,0.03314724,2.26891305
-4.75737869,5.57597564,0.04606263,0.53921939,2.54140267,1.87613067,1.54253202,0.00000000,0.03577884,2.29109583
-4.75137569,5.59826205,0.04551751,0.54569985,2.54604674,1.85915898,1.56552787,0.00000000,0.03841343,2.31286711
-4.74537269,5.61697520,0.04479013,0.55214846,2.55187605,1.84274710,1.58385464,0.00000000,0.04101940,2.33366032
-4.73936968,5.63114065,0.04389976,0.55832483,2.55791846,1.82674613,1.59746979,0.00000000,0.04356330,2.35278904
-4.73336668,5.63958168,0.04286784,0.56395906,2.56304005,1.81091228,1.60634480,0.00000000,0.04601059,2.36947007
-4.72736368,5.64096403,0.04171708,0.56876217,2.56599446,1.79492040,1.61046114,0.00000000,0.04832645,2.38285190
-4.72136068,5.63385025,0.04047052,0.57243774,2.56547732,1.77838067,1.60980807,0.00000000,0.05047670,2.39204732
-4.71535768,5.61676106,0.03915076,0.57469406,2.56018357,1.76085800,1.60438259,0.00000000,0.05242868,2.39616861
-4.70935468,5.58824087,0.03777917,0.57525631,2.54886482,1.74189291,1.59419131,0.00000000,0.05415223,2.39436397
-4.70335168,5.54692456,0.03637535,0.57387825,2.53038429,1.72102319,1.57925424,0.00000000,0.05562049,2.38585330
-4.69734867,5.49160222,0.03495669,0.57035272,2.50376673,1.69780525,1.55960981,0.00000000,0.05681072,2.36996176
-4.69134567,5.42127882,0.03353803,0.56452072,2.46824126,1.67183434,1.53532097,0.00000000,0.05770499,2.34614962
-4.68534267,5.33522616,0.03213152,0.55627847,2.42327515,1.64276286,1.50648151,0.00000000,0.05829071,2.31403698
-4.67933967,5.23302468,0.03074668,0.54558221,2.36859736,1.61031601,1.47322215,0.00000000,0.05856105,2.27342243
-4.67333667,5.11459343,0.02939043,0.53245065,2.30421085,1.57430430,1.43571587,0.00000000,0.05851510,2.22429471
-4.66733367,4.98020699,0.02806740,0.51696482,2.23039364,1.53463256,1.39418190,0.00000000,0.05815800,2.16683719
-4.66133067,4.83049915,0.02678020,0.49926566,2.14768882,1.49130530,1.34888800,0.00000000,0.05750076,2.10142502
-4.65532766,4.66645335,0.02552982,0.47954931,2.05688444,1.44442833,1.30015086,0.00000000,0.05656005,2.02861555
-4.64932466,4.48938115,0.02431604,0.45806053,1.95898469,1.39420702,1.24833441,0.00000000,0.05535774,1.94913237
-4.64332166,4.30088991,0.02313787,0.43508457,1.85517406,1.34094122,1.19384609,0.00000000,0.05392042,1.86384439
