energy_ev,total_up,In_p_up,In_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.56778389,1.80116910,0.09524053,0.00780984,1.66902061,0.78210805,0.98729328,0.00000000
-5.56178089,1.74945083,0.08996419,0.00750059,1.61096932,0.76206773,0.95693003,0.00000000
-5.55577789,1.69690816,0.08447257,0.00718839,1.55231566,0.74181129,0.92646038,0.00000000
-5.54977489,1.64374220,0.07883744,0.00687403,1.49331661,0.72139645,0.89600049,0.00000000
-5.54377189,1.59014025,0.07313090,0.00655838,1.43419936,0.70087406,0.86565031,0.00000000
-5.53776888,1.53626878,0.06742337,0.00624230,1.37515939,0.68028482,0.83549048,0.00000000
-5.53176588,1.48226903,0.06178155,0.00592671,1.31636102,0.65965725,0.80558072,0.00000000
-5.52576288,1.42825547,0.05626682,0.00561255,1.25794013,0.63900695,0.77595998,0.00000000
-5.51975988,1.37431700,0.05093385,0.00530076,1.20000878,0.61833726,0.74664818,0.00000000
-5.51375688,1.32052086,0.04582961,0.00499232,1.14266135,0.59764125,0.71764951,0.00000000
-5.50775388,1.26691870,0.04099274,0.00468825,1.08598158,0.57690488,0.68895692,0.00000000
-5.50175088,1.21355441,0.03645327,0.00438960,1.03005010,0.55611107,0.66055767,0.00000000
-5.49574787,1.16047307,0.03223267,0.00409746,0.97495176,0.53524442,0.63243941,0.00000000
-5.48974487,1.10773029,0.02834424,0.00381295,0.92078250,0.51429628,0.60459648,0.00000000
-5.48374187,1.05540139,0.02479371,0.00353725,0.86765509,0.49326969,0.57703599,0.00000000
-5.47773887,1.00358968,0.02158010,0.00327155,0.81570365,0.47218401,0.54978335,0.00000000
-5.47173587,0.95243324,0.01869664,0.00301706,0.76508658,0.45107887,0.52288687,0.00000000
-5.46573287,0.90210992,0.01613189,0.00277502,0.71598785,0.43001711,0.49642111,0.00000000
-5.45972986,0.85284008,0.01387083,0.00254663,0.66861667,0.40908658,0.47048897,0.00000000
-5.45372686,0.80488689,0.01189592,0.00233307,0.62320558,0.38840068,0.44522213,0.00000000
-5.44772386,0.75855428,0.01018819,0.00213547,0.58000726,0.36809753,0.42078009,0.00000000
-5.44172086,0.71418251,0.00872821,0.00195490,0.53929016,0.34833790,0.39734770,0.00000000
-5.43571786,0.67214172,0.00749694,0.00179234,0.50133341,0.32930186,0.37513129,0.00000000
-5.42971486,0.63282368,0.00647654,0.00164865,0.46642116,0.31118452,0.35435381,0.00000000
-5.42371186,0.59663234,0.00565100,0.00152458,0.43483683,0.29419091,0.33524891,0.00000000
-5.41770885,0.56397345,0.00500666,0.00142076,0.40685746,0.27853033,0.31805459,0.00000000
-5.41170585,0.53524396,0.00453271,0.00133768,0.38274847,0.26441051,0.30300641,0.00000000
-5.40570285,0.51082162,0.00422144,0.00127568,0.36275908,0.25203179,0.29033075,0.00000000
-5.39969985,0.49105525,0.00406856,0.00123498,0.34711859,0.24158163,0.28023835,0.00000000
-5.39369685,0.47625616,0.00407329,0.00121565,0.33603358,0.23322974,0.27291839,0.00000000
-5.38769385,0.46669104,0.00423854,0.00121765,0.32968613,0.22712399,0.26853330,0.00000000
-5.38169085,0.46257660,0.00457086,0.00124081,0.32823315,0.22338728,0.26721459,0.00000000
-5.37568784,0.46407623,0.00508047,0.00128487,0.33180658,0.22211557,0.26905966,0.00000000
-5.36968484,0.47129853,0.00578114,0.00134949,0.34051458,0.22337696,0.27412979,0.00000000
-5.36368184,0.48429802,0.00669007,0.00143428,0.35444341,0.22721200,0.28244934,0.00000000
-5.35767884,0.50307750,0.00782767,0.00153877,0.37365977,0.23363497,0.29400598,0.00000000
-5.35167584,0.52759219,0.00921725,0.00166251,0.39821349,0.24263621,0.30875210,0.00000000
-5.34567284,0.55775510,0.01088469,0.00180503,0.42814019,0.25418511,0.32660706,0.00000000
-5.33966983,0.59344322,0.01285793,0.00196588,0.46346353,0.26823370,0.34746019,0.00000000
-5.33366683,0.63450427,0.01516642,0.00214465,0.50419687,0.28472049,0.37117449,0.00000000
-5.32766383,0.68076323,0.01784041,0.00234096,0.55034397,0.30357437,0.39759052,0.00000000
-5.32166083,0.73202843,0.02091017,0.00255451,0.60189833,0.32471814,0.42653051,0.00000000
-5.31565783,0.78809641,0.02440499,0.00278503,0.65884103,0.34807156,0.45780237,0.00000000
-5.30965483,0.84875538,0.02835220,0.00303227,0.72113682,0.37355359,0.49120336,0.00000000
-5.30365183,0.91378673,0.03277592,0.00329603,0.78872834,0.40108364,0.52652326,0.00000000
-5.29764882,0.98296442,0.03769590,0.00357608,0.86152852,0.43058160,0.56354690,0.00000000
-5.29164582,1.05605215,0.04312613,0.00387214,0.93941124,0.46196677,0.60205589,0.00000000
-5.28564282,1.13279834,0.04907357,0.00418382,1.02220061,0.49515552,0.64182963,0.00000000
-5.27963982,1.21292914,0.05553683,0.00451058,1.10965920,0.53005786,0.68264541,0.00000000
-5.27363682,1.29613995,0.06250498,0.00485166,1.20147596,0.56657312,0.72427790,0.00000000
-5.26763382,1.38208592,0.06995648,0.00520603,1.29725437,0.60458498,0.76649803,0.00000000
-5.26163082,1.47037228,0.07785835,0.00557228,1.39650176,0.64395627,0.80907150,0.00000000
-5.25562781,1.56054509,0.08616561,0.00594863,1.49862068,0.68452386,0.85175712,0.00000000
-5.24962481,1.65208363,0.09482106,0.00633287,1.60290313,0.72609409,0.89430536,0.00000000
-5.24362181,1.74439486,0.10375547,0.00672230,1.70852858,0.76843925,0.93645723,0.00000000
-5.23761881,1.83681118,0.11288820,0.00711374,1.81456643,0.81129533,0.97794380,0.00000000
-5.23161581,1.92859180,0.12212831,0.00750355,1.91998355,0.85436162,1.01848662,0.00000000
-5.22561281,2.01892835,0.13137610,0.00788769,2.02365716,0.89730219,1.05779911,0.00000000
-5.21960980,2.10695501,0.14052515,0.00826171,2.12439304,0.93974945,1.09558910,0.00000000
-5.21360680,2.19176293,0.14946479,0.00862090,2.22094893,0.98130987,1.13156238,0.00000000
-5.20760380,2.27241870,0.15808285,0.00896040,2.31206238,1.02157159,1.16542733,0.00000000
-5.20160080,2.34798634,0.16626875,0.00927529,2.39648219,1.06011377,1.19690026,0.00000000
-5.19559780,2.41755167,0.17391678,0.00956077,2.47300231,1.09651719,1.22571141,0.00000000
-5.18959480,2.48024827,0.18092931,0.00981230,2.54049672,1.13037570,1.25161115,0.00000000
-5.18359180,2.53528355,0.18722008,0.01002574,2.59795377,1.16130794,1.27437605,0.00000000
-5.17758879,2.58196386,0.19271713,0.01019753,2.64450840,1.18896873,1.29381458,0.00000000
-5.17158579,2.61971725,0.19736557,0.01032479,2.67947075,1.21305963,1.30977192,0.00000000
-5.16558279,2.64811278,0.20112972,0.01040545,2.70234967,1.23333812,1.32213386,0.00000000
-5.15957979,2.66687547,0.20399491,0.01043835,2.71287010,1.24962501,1.33082932,0.00000000
-5.15357679,2.67589619,0.20596859,0.01042326,2.71098333,1.26180971,1.33583154,0.00000000
-5.14757379,2.67523604,0.20708077,0.01036098,2.69686994,1.26985331,1.33715791,0.00000000
-5.14157079,2.66512526,0.20738393,0.01025323,2.67093498,1.27378931,1.33486839,0.00000000
-5.13556778,2.64595678,0.20695217,0.01010271,2.63379611,1.27372213,1.32906289,0.00000000
-5.12956478,2.61827496,0.20587987,0.00991294,2.58626508,1.26982369,1.31987760,0.00000000
-5.12356178,2.58276030,0.20427973,0.00968823,2.52932369,1.26232815,1.30748077,0.00000000
-5.11755878,2.54021092,0.20228039,0.00943351,2.46409543,1.25152548,1.29206804,0.00000000
-5.11155578,2.49152183,0.20002367,0.00915421,2.39181418,1.23775386,1.27385774,0.00000000
-5.10555278,2.43766294,0.19766149,0.00885612,2.31379137,1.22139164,1.25308637,0.00000000
-5.09954977,2.37965670,0.19535260,0.00854521,2.23138288,1.20284887,1.23000431,0.00000000
-5.09354677,2.31855614,0.19325910,0.00822751,2.14595715,1.18255891,1.20487214,0.00000000
-5.08754377,2.25542393,0.19154302,0.00790894,2.05886525,1.16097011,1.17795733,0.00000000
-5.08154077,2.19131279,0.19036271,0.00759521,1.97141386,1.13853776,1.14953143,0.00000000
-5.07553777,2.12724754,0.18986933,0.00729165,1.88484177,1.11571634,1.11986763,0.00000000
-5.06953477,2.06420876,0.19020341,0.00700315,1.80029990,1.09295200,1.08923843,0.00000000
-5.06353177,2.00311801,0.19149143,0.00673410,1.71883510,1.07067512,1.05791348,0.00000000
-5.05752876,1.94482433,0.19384252,0.00648824,1.64137746,1.04929309,1.02615718,0.00000000
-5.05152576,1.89009198,0.19734533,0.00626870,1.56873078,1.02918296,0.99422607,0.00000000
-5.04552276,1.83958895,0.20206504,0.00607790,1.50156584,1.01068416,0.96236582,0.00000000
-5.03951976,1.79387643,0.20804068,0.00591757,1.44041601,0.99409114,0.93080795,0.00000000
-5.03351676,1.75339893,0.21528268,0.00578875,1.38567478,0.97964628,0.89976606,0.00000000
-5.02751376,1.71847544,0.22377088,0.00569174,1.33759499,0.96753290,0.86943202,0.00000000
-5.02151076,1.68929159,0.23345304,0.00562617,1.29628936,0.95786903,0.83997202,0.00000000
-5.01550775,1.66589354,0.24424392,0.00559100,1.26173243,0.95070192,0.81152286,0.00000000
-5.00950475,1.64818367,0.25602516,0.00558454,1.23376383,0.94600391,0.78418872,0.00000000
-5.00350175,1.63591899,0.26864584,0.00560451,1.21209295,0.94366981,0.75803857,0.00000000
-4.99749875,1.62871248,0.28192411,0.00564808,1.19630541,0.94351630,0.73310465,0.00000000
-4.99149575,1.62603801,0.29564970,0.00571191,1.18587135,0.94528354,0.70938197,0.00000000
-4.98549275,1.62723917,0.30958742,0.00579223,1.18015590,0.94863930,0.68682917,0.00000000
-4.97948974,1.63154223,0.32348171,0.00588492,1.17843194,0.95318558,0.66537071,0.00000000
-4.97348674,1.63807315,0.33706203,0.00598557,1.17989528,0.95846787,0.64490034,0.00000000
-4.96748374,1.64587860,0.35004918,0.00608958,1.18368216,0.96398672,0.62528582,0.00000000
-4.96148074,1.65395043,0.36216216,0.00619227,1.18888889,0.96921145,0.60637465,0.00000000
-4.95547774,1.66125300,0.37312556,0.00628897,1.19459329,0.97359561,0.58800061,0.00000000
-4.94947474,1.66675247,0.38267713,0.00637514,1.19987739,0.97659349,0.56999077,0.00000000
-4.94347174,1.66944709,0.39057529,0.00644645,1.20385074,0.97767728,0.55217273,0.00000000
-4.93746873,1.66839733,0.39660633,0.00649892,1.20567368,0.97635405,0.53438162,0.00000000
-4.93146573,1.66275465,0.40059089,0.00652900,1.20457954,0.97218197,0.51646680,0.00000000
-4.92546273,1.65178778,0.40238958,0.00653368,1.19989519,0.96478505,0.49829762,0.00000000
-4.91945973,1.63490546,0.40190750,0.00651054,1.19105884,0.95386571,0.47976839,0.00000000
-4.91345673,1.61167451,0.39909727,0.00645782,1.17763462,0.93921487,0.46080205,0.00000000
-4.90745373,1.58183271,0.39396072,0.00637450,1.15932313,0.92071887,0.44135260,0.00000000
-4.90145073,1.54529584,0.38654887,0.00626026,1.13596762,0.89836314,0.42140620,0.00000000
-4.89544772,1.50215855,0.37696048,0.00611554,1.10755546,0.87223245,0.40098097,0.00000000
-4.88944472,1.45268929,0.36533897,0.00594147,1.07421494,0.84250768,0.38012544,0.00000000
-4.88344172,1.39731941,0.35186807,0.00573987,1.03620746,0.80945954,0.35891601,0.00000000
-4.87743872,1.33662716,0.33676626,0.00551315,0.99391562,0.77343927,0.33745337,0.00000000
-4.87143572,1.27131729,0.32028038,0.00526427,0.94782765,0.73486710,0.31585818,0.00000000
-4.86543272,1.20219724,0.30267857,0.00499659,0.89851899,0.69421881,0.29426634,0.00000000
-4.85942971,1.13015116,0.28424293,0.00471384,0.84663177,0.65201113,0.27282379,0.00000000
-4.85342671,1.05611276,0.26526225,0.00441994,0.79285325,0.60878667,0.25168148,0.00000000
-4.84742371,0.98103831,0.24602509,0.00411892,0.73789393,0.56509898,0.23099033,0.00000000
-4.84142071,0.90588087,0.22681339,0.00381483,0.68246644,0.52149837,0.21089667,0.00000000
-4.83541771,0.83156679,0.20789704,0.00351161,0.62726581,0.47851914,0.19153814,0.00000000
-4.82941471,0.75897521,0.18952942,0.00321301,0.57295209,0.43666852,0.17304032,0.00000000
-4.82341171,0.68892136,0.17194414,0.00292252,0.52013555,0.39641783,0.15551401,0.00000000
-4.81740870,0.62214390,0.15535294,0.00264332,0.46936513,0.35819595,0.13905338,0.00000000
-4.81140570,0.55929668,0.13994485,0.00237820,0.42112019,0.32238519,0.12373488,0.00000000
-4.80540270,0.50094456,0.12588637,0.00212959,0.37580559,0.28931951,0.10961688,0.00000000
-4.79939970,0.44756332,0.11332275,0.00189949,0.33375004,0.25928500,0.09674007,0.00000000
-4.79339670,0.39954296,0.10237997,0.00168954,0.29520740,0.23252207,0.08512836,0.00000000
-4.78739370,0.35719391,0.09316736,0.00150100,0.26036047,0.20922930,0.07479032,0.00000000
-4.78139070,0.32075526,0.08578057,0.00133477,0.22932688,0.18956817,0.06572099,0.00000000
-4.77538769,0.29040442,0.08030458,0.00119146,0.20216647,0.17366853,0.05790379,0.00000000
-4.76938469,0.26626720,0.07681661,0.00107142,0.17888959,0.16163396,0.05131264,0.00000000
-4.76338169,0.24842759,0.07538859,0.00097477,0.15946585,0.15354693,0.04591393,0.00000000
-4.75737869,0.23693661,0.07608906,0.00090147,0.14383264,0.14947301,0.04166835,0.00000000
-4.75137569,0.23181948,0.07898430,0.00085131,0.13190316,0.14946401,0.03853251,0.00000000
-4.74537269,0.23308069,0.08413857,0.00082398,0.12357348,0.15355971,0.03646012,0.00000000
-4.73936968,0.24070678,0.09161337,0.00081909,0.11872831,0.16178793,0.03540296,0.00000000
-4.73336668,0.25466642,0.10146574,0.00083616,0.11724549,0.17416306,0.03531130,0.00000000
-4.72736368,0.27490809,0.11374563,0.00087464,0.11899886,0.19068296,0.03613407,0.00000000
-4.72136068,0.30135542,0.12849246,0.00093389,0.12385976,0.21132450,0.03781861,0.00000000
-4.71535768,0.33390054,0.14573091,0.00101321,0.13169710,0.23603795,0.04031019,0.00000000
-4.70935468,0.37239600,0.16546635,0.00111176,0.14237632,0.26474057,0.04355128,0.00000000
-4.70335168,0.41664584,0.18767992,0.00122858,0.15575733,0.29730996,0.04748072,0.00000000
-4.69734867,0.46639648,0.21232375,0.00136256,0.17169179,0.33357747,0.05203288,0.00000000
-4.69134567,0.52132815,0.23931639,0.00151241,0.19002004,0.37332229,0.05713686,0.00000000
-4.68534267,0.58104759,0.26853888,0.00167664,0.21056800,0.41626673,0.06271594,0.00000000
-4.67933967,0.64508271,0.29983173,0.00185354,0.23314420,0.46207303,0.06868716,0.00000000
-4.67333667,0.71287978,0.33299289,0.00204120,0.25753745,0.51034228,0.07496132,0.00000000
-4.66733367,0.78380369,0.36777722,0.00223745,0.28351520,0.56061559,0.08144336,0.00000000
-4.66133067,0.85714149,0.40389721,0.00243995,0.31082285,0.61237783,0.08803308,0.00000000
-4.65532766,0.93210951,0.44102547,0.00264618,0.33918410,0.66506388,0.09462630,0.00000000
-4.64932466,1.00786393,0.47879858,0.00285344,0.36830250,0.71806750,0.10111637,0.00000000
-4.64332166,1.08351463,0.51682262,0.00305895,0.39786406,0.77075245,0.10739609,0.00000000
-4.63731866,1.15814189,0.55467994,0.00325991,0.42754098,0.82246551,0.11335978,0.00000000
-4.63131566,1.23081534,0.59193716,0.00345350,0.45699631,0.87255110,0.11890559,0.00000000
-4.62531266,1.30061453,0.62815409,0.00363702,0.48588939,0.92036673,0.12393785,0.00000000
-4.61930965,1.36665014,0.66289319,0.00380790,0.51388187,0.96529873,0.12836941,0.00000000
-4.61330665,1.42808516,0.69572932,0.00396381,0.54064405,1.00677766,0.13212380,0.00000000
-4.60730365,1.48415490,0.72625940,0.00410272,0.56586124,1.04429254,0.13513716,0.00000000
-4.60130065,1.53418520,0.75411154,0.00422292,0.58924006,1.07740347,0.13735977,0.00000000
-4.59529765,1.57760786,0.77895339,0.00432312,0.61051410,1.10575192,0.13875728,0.00000000
-4.58929465,1.61397280,0.80049939,0.00440242,0.62944911,1.12906838,0.13931134,0.00000000
-4.58329165,1.64295636,0.81851660,0.00446038,0.64584719,1.14717689,0.13901983,0.00000000
-4.57728864,1.66436542,0.83282903,0.00449699,0.65955000,1.15999641,0.13789652,0.00000000
-4.57128564,1.67813732,0.84332016,0.00451267,0.67044093,1.16753900,0.13597031,0.00000000
-4.56528264,1.68433564,0.84993385,0.00450822,0.67844597,1.16990490,0.13328402,0.00000000
-4.55927964,1.68314210,0.85267343,0.00448480,0.68353355,1.16727485,0.12989277,0.00000000
-4.55327664,1.67484514,0.85159925,0.00444385,0.68571315,1.15990013,0.12586212,0.00000000
-4.54727364,1.65982579,0.84682471,0.00438703,0.68503304,1.14809077,0.12126598,0.00000000
-4.54127064,1.63854152,0.83851115,0.00431616,0.68157704,1.13220263,0.11618440,0.00000000
-4.53526763,1.61150897,0.82686169,0.00423315,0.67546066,1.11262392,0.11070136,0.00000000
-4.52926463,1.57928631,0.81211451,0.00413989,0.66682678,1.08976193,0.10490258,0.00000000
-4.52326163,1.54245623,0.79453575,0.00403825,0.65584103,1.06403050,0.09887348,0.00000000
-4.51725863,1.50161006,0.77441239,0.00392994,0.64268710,1.03583885,0.09269739,0.00000000
-4.51125563,1.45733394,0.75204541,0.00381655,0.62756228,1.00558218,0.08645389,0.00000000
-4.50525263,1.41019737,0.72774353,0.00369944,0.61067330,0.97363450,0.08021759,0.00000000
-4.49924962,1.36074470,0.70181769,0.00357980,0.59223265,0.94034376,0.07405704,0.00000000
-4.49324662,1.30948954,0.67457655,0.00345855,0.57245560,0.90602955,0.06803407,0.00000000
-4.48724362,1.25691241,0.64632299,0.00333643,0.55155783,0.87098314,0.06220336,0.00000000
-4.48124062,1.20346119,0.61735182,0.00321399,0.52975391,0.83546980,0.05661233,0.00000000
-4.47523762,1.14955434,0.58794861,0.00309161,0.50725642,0.79973306,0.05130129,0.00000000
-4.46923462,1.09558633,0.55838951,0.00296956,0.48427580,0.76400056,0.04630371,0.00000000
-4.46323162,1.04193480,0.52894213,0.00284805,0.46102076,0.72849101,0.04164685,0.00000000
-4.45722861,0.98896890,0.49986710,0.00272724,0.43769920,0.69342175,0.03735238,0.00000000
-4.45122561,0.93705811,0.47142021,0.00260733,0.41451940,0.65901649,0.03343719,0.00000000
-4.44522261,0.88658089,0.44385493,0.00248858,0.39169136,0.62551257,0.02991423,0.00000000
-4.43921961,0.83793270,0.41742491,0.00237135,0.36942812,0.59316747,0.02679340,0.00000000
-4.43321661,0.79153254,0.39238639,0.00225614,0.34794688,0.56226394,0.02408242,0.00000000
-4.42721361,0.74782777,0.36900007,0.00214359,0.32746965,0.53311353,0.02178763,0.00000000
-4.42121061,0.70729659,0.34753235,0.00203452,0.30822352,0.50605821,0.01991471,0.00000000
-4.41520760,0.67044795,0.32825565,0.00192988,0.29044008,0.48146977,0.01846932,0.00000000
-4.40920460,0.63781862,0.31144767,0.00183080,0.27435419,0.45974701,0.01745754,0.00000000
-4.40320160,0.60996727,0.29738930,0.00173852,0.26020180,0.44131055,0.01688612,0.00000000
-4.39719860,0.58746556,0.28636136,0.00165437,0.24821693,0.42659534,0.01676263,0.00000000
-4.39119560,0.57088634,0.27863980,0.00157975,0.23862769,0.41604103,0.01709527,0.00000000
-4.38519260,0.56078910,0.27448962,0.00151606,0.23165145,0.41008019,0.01789254,0.00000000
-4.37918959,0.55770300,0.27415747,0.00146467,0.22748919,0.40912494,0.01916269,0.00000000
-4.37318659,0.56210799,0.27786309,0.00142686,0.22631922,0.41355200,0.02091290,0.00000000
-4.36718359,0.57441432,0.28578983,0.00140378,0.22829033,0.42368688,0.02314833,0.00000000
-4.36118059,0.59494141,0.29807456,0.00139636,0.23351472,0.43978750,0.02587103,0.00000000
-4.35517759,0.62389652,0.31479731,0.00140533,0.24206086,0.46202787,0.02907864,0.00000000
-4.34917459,0.66135436,0.33597109,0.00143110,0.25394666,0.49048255,0.03276319,0.00000000
-4.34317159,0.70723841,0.36153240,0.00147379,0.26913325,0.52511255,0.03690976,0.00000000
-4.33716858,0.76130506,0.39133300,0.00153317,0.28751978,0.56575330,0.04149538,0.00000000
-4.33116558,0.82313150,0.42513338,0.00160862,0.30893958,0.61210571,0.04648799,0.00000000
-4.32516258,0.89210849,0.46259866,0.00169918,0.33315805,0.66373077,0.05184571,0.00000000
-4.31915958,0.96743887,0.50329729,0.00180350,0.35987269,0.72004861,0.05751637,0.00000000
-4.31315658,1.04814256,0.54670306,0.00191989,0.38871546,0.78034238,0.06343756,0.00000000
-4.30715358,1.13306868,0.59220074,0.00204633,0.41925779,0.84376762,0.06953700,0.00000000
