energy_ev,total_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.47173587,0.02327970,0.01206666,0.00650952,0.00002433,0.00150896,0.01208658,0.00000018
-5.46573287,0.02741579,0.01433400,0.00763445,0.00002678,0.00158824,0.01448361,0.00000013
-5.45972986,0.03226026,0.01696091,0.00895973,0.00003014,0.00172645,0.01723188,0.00000010
-5.45372686,0.03784265,0.01996669,0.01049258,0.00003434,0.00191910,0.02035504,0.00000008
-5.44772386,0.04418731,0.02336720,0.01223896,0.00003937,0.00216263,0.02387243,0.00000006
-5.44172086,0.05131040,0.02717343,0.01420279,0.00004519,0.00245406,0.02779776,0.00000004
-5.43571786,0.05921703,0.03139009,0.01638506,0.00005178,0.00279071,0.03213772,0.00000003
-5.42971486,0.06789852,0.03601419,0.01878308,0.00005911,0.00316986,0.03689071,0.00000002
-5.42371186,0.07732993,0.04103388,0.02138979,0.00006714,0.00358860,0.04204569,0.00000002
-5.41770885,0.08746808,0.04642747,0.02419319,0.00007581,0.00404354,0.04758121,0.00000001
-5.41170585,0.09825007,0.05216266,0.02717592,0.00008506,0.00453072,0.05346473,0.00000001
-5.40570285,0.10959251,0.05819626,0.03031508,0.00009482,0.00504544,0.05965236,0.00000001
-5.39969985,0.12139161,0.06447427,0.03358220,0.00010498,0.00558227,0.06608898,0.00000000
-5.39369685,0.13352414,0.07093241,0.03694355,0.00011544,0.00613498,0.07270878,0.00000000
-5.38769385,0.14584929,0.07749723,0.04036065,0.00012606,0.00669665,0.07943643,0.00000000
-5.38169085,0.15821158,0.08408763,0.04379110,0.00013672,0.00725972,0.08618871,0.00000000
-5.37568784,0.17044464,0.09061699,0.04718961,0.00014726,0.00781614,0.09287657,0.00000000
-5.36968484,0.18237586,0.09699561,0.05050932,0.00015754,0.00835762,0.09940777,0.00000000
-5.36368184,0.19383168,0.10313358,0.05370326,0.00016740,0.00887577,0.10568974,0.00000000
-5.35767884,0.20464342,0.10894393,0.05672598,0.00017670,0.00936242,0.11163286,0.00000000
-5.35167584,0.21465330,0.11434583,0.05953524,0.00018529,0.00980989,0.11715370,0.00000000
-5.34567284,0.22372054,0.11926782,0.06209365,0.00019305,0.01021120,0.12217837,0.00000000
-5.33966983,0.23172702,0.12365088,0.06437028,0.00019987,0.01056039,0.12664563,0.00000000
-5.33366683,0.23858243,0.12745106,0.06634206,0.00020568,0.01085274,0.13050964,0.00000000
-5.32766383,0.24422845,0.13064174,0.06799493,0.00021043,0.01108494,0.13374224,0.00000000
-5.32166083,0.24864184,0.13321515,0.06932461,0.00021408,0.01125528,0.13633456,0.00000000
-5.31565783,0.25183611,0.13518321,0.07033711,0.00021665,0.01136370,0.13829789,0.00000000
-5.30965483,0.25386168,0.13657752,0.07104865,0.00021817,0.01141185,0.13966364,0.00000000
-5.30365183,0.25480446,0.13744842,0.07148523,0.00021873,0.01140299,0.14048248,0.00000000
-5.29764882,0.25478285,0.13786324,0.07168173,0.00021840,0.01134194,0.14082257,0.00000000
-5.29164582,0.25394316,0.13790374,0.07168052,0.00021733,0.01123485,0.14076690,0.00000000
-5.28564282,0.25245377,0.13766272,0.07152978,0.00021566,0.01108897,0.14040992,0.00000000
-5.27963982,0.25049810,0.13724011,0.07128144,0.00021353,0.01091238,0.13985360,0.00000000
-5.27363682,0.24826683,0.13673861,0.07098892,0.00021112,0.01071362,0.13920291,0.00000000
-5.26763382,0.24594962,0.13625903,0.07070473,0.00020858,0.01050140,0.13856119,0.00000000
-5.26163082,0.24372681,0.13589571,0.07047805,0.00020608,0.01028419,0.13802546,0.00000000
-5.25562781,0.24176139,0.13573207,0.07035247,0.00020376,0.01006994,0.13768183,0.00000000
-5.24962481,0.24019173,0.13583653,0.07036387,0.00020174,0.00986571,0.13760148,0.00000000
-5.24362181,0.23912532,0.13625918,0.07053865,0.00020012,0.00967741,0.13783716,0.00000000
-5.23761881,0.23863391,0.13702911,0.07089237,0.00019897,0.00950962,0.13842048,0.00000000
-5.23161581,0.23875026,0.13815273,0.07142888,0.00019832,0.00936539,0.13936020,0.00000000
-5.22561281,0.23946662,0.13961310,0.07213994,0.00019818,0.00924617,0.14064153,0.00000000
-5.21960980,0.24073515,0.14137028,0.07300543,0.00019852,0.00915181,0.14222642,0.00000000
-5.21360680,0.24247003,0.14336281,0.07399406,0.00019928,0.00908060,0.14405502,0.00000000
-5.20760380,0.24455137,0.14551009,0.07506464,0.00020037,0.00902944,0.14604810,0.00000000
-5.20160080,0.24683066,0.14771572,0.07616779,0.00020168,0.00899397,0.14811031,0.00000000
-5.19559780,0.24913744,0.14987150,0.07724797,0.00020309,0.00896885,0.15013425,0.00000000
-5.18959480,0.25128689,0.15186198,0.07824587,0.00020444,0.00894805,0.15200500,0.00000000
-5.18359180,0.25308806,0.15356935,0.07910091,0.00020562,0.00892510,0.15360503,0.00000000
-5.17758879,0.25435218,0.15487839,0.07975382,0.00020647,0.00889347,0.15481917,0.00000000
-5.17158579,0.25490080,0.15568131,0.08014910,0.00020690,0.00884681,0.15553947,0.00000000
-5.16558279,0.25457338,0.15588213,0.08023734,0.00020680,0.00877929,0.15566960,0.00000000
-5.15957979,0.25323388,0.15540066,0.07997723,0.00020612,0.00868580,0.15512881,0.00000000
-5.15357679,0.25077616,0.15417558,0.07933720,0.00020485,0.00856222,0.15385511,0.00000000
-5.14757379,0.24712806,0.15216675,0.07829663,0.00020303,0.00840556,0.15180751,0.00000000
-5.14157079,0.24225378,0.14935662,0.07684654,0.00020076,0.00821406,0.14896744,0.00000000
-5.13556778,0.23615477,0.14575054,0.07498985,0.00019822,0.00798726,0.14533916,0.00000000
-5.12956478,0.22886908,0.14137629,0.07274111,0.00019567,0.00772598,0.14094914,0.00000000
-5.12356178,0.22046909,0.13628259,0.07012578,0.00019349,0.00743231,0.13584470,0.00000000
-5.11755878,0.21105820,0.13053692,0.06717916,0.00019216,0.00710949,0.13009171,0.00000000
-5.11155578,0.20076625,0.12422266,0.06394495,0.00019230,0.00676178,0.12377181,0.00000000
-5.10555278,0.18974430,0.11743582,0.06047361,0.00019468,0.00639431,0.11697900,0.00000000
-5.09954977,0.17815889,0.11028141,0.05682055,0.00020026,0.00601295,0.10981603,0.00000000
-5.09354677,0.16618610,0.10286971,0.05304430,0.00021022,0.00562406,0.10239067,0.00000001
-5.08754377,0.15400571,0.09531268,0.04920469,0.00022597,0.00523441,0.09481198,0.00000001
-5.08154077,0.14179574,0.08772051,0.04536118,0.00024923,0.00485096,0.08718684,0.00000001
-5.07553777,0.12972754,0.08019855,0.04157134,0.00028201,0.00448076,0.07961682,0.00000002
-5.06953477,0.11796164,0.07284470,0.03788959,0.00032671,0.00413086,0.07219552,0.00000002
-5.06353177,0.10664441,0.06574737,0.03436625,0.00038612,0.00380817,0.06500638,0.00000003
-5.05752876,0.09590572,0.05898394,0.03104678,0.00046351,0.00351947,0.05812119,0.00000004
-5.05152576,0.08585745,0.05261983,0.02797141,0.00056260,0.00327136,0.05159902,0.00000005
-5.04552276,0.07659286,0.04670815,0.02517494,0.00068765,0.00307025,0.04548585,0.00000006
-5.03951976,0.06818680,0.04128979,0.02268687,0.00084342,0.00292239,0.03981465,0.00000008
-5.03351676,0.06069652,0.03639395,0.02053163,0.00103524,0.00283389,0.03460590,0.00000011
-5.02751376,0.05416302,0.03203905,0.01872899,0.00126890,0.00281073,0.02986856,0.00000014
-5.02151076,0.04861271,0.02823379,0.01729453,0.00155068,0.00285876,0.02560120,0.00000017
-5.01550775,0.04405930,0.02497851,0.01624017,0.00188726,0.00298374,0.02179347,0.00000022
-5.00950475,0.04050566,0.02226641,0.01557460,0.00228556,0.00319128,0.01842755,0.00000027
-5.00350175,0.03794565,0.02008495,0.01530371,0.00275267,0.00348676,0.01547977,0.00000034
-4.99749875,0.03636563,0.01841698,0.01543088,0.00329561,0.00387527,0.01292205,0.00000042
-4.99149575,0.03574575,0.01724187,0.01595706,0.00392115,0.00436144,0.01072335,0.00000051
-4.98549275,0.03606082,0.01653631,0.01688083,0.00463553,0.00494928,0.00885097,0.00000062
-4.97948974,0.03728074,0.01627501,0.01819819,0.00544419,0.00564196,0.00727163,0.00000074
-4.97348674,0.03937070,0.01643114,0.01990226,0.00635145,0.00644158,0.00595245,0.00000089
-4.96748374,0.04229083,0.01697661,0.02198282,0.00736022,0.00734887,0.00486170,0.00000105
-4.96148074,0.04599575,0.01788207,0.02442583,0.00847163,0.00836295,0.00396937,0.00000124
-4.95547774,0.05043379,0.01911693,0.02721281,0.00968477,0.00948107,0.00324758,0.00000146
-4.94947474,0.05554619,0.02064913,0.03032034,0.01099636,0.01069831,0.00267085,0.00000169
-4.94347174,0.06126631,0.02244496,0.03371949,0.01240057,0.01200745,0.00221622,0.00000195
-4.93746873,0.06751894,0.02446887,0.03737552,0.01388878,0.01339874,0.00186330,0.00000224
-4.93146573,0.07421986,0.02668324,0.04124762,0.01544954,0.01485989,0.00159419,0.00000254
-4.92546273,0.08127575,0.02904840,0.04528891,0.01706852,0.01637600,0.00139339,0.00000287
-4.91945973,0.08858452,0.03152263,0.04944669,0.01872866,0.01792973,0.00124762,0.00000322
-4.91345673,0.09603614,0.03406241,0.05366301,0.02041035,0.01950147,0.00114568,0.00000358
-4.90745373,0.10351391,0.03662282,0.05787543,0.02209175,0.02106966,0.00107824,0.00000396
-4.90145073,0.11089638,0.03915812,0.06201817,0.02374927,0.02261121,0.00103771,0.00000434
-4.89544772,0.11805965,0.04162250,0.06602345,0.02535812,0.02410199,0.00101802,0.00000473
-4.88944472,0.12488016,0.04397106,0.06982310,0.02689292,0.02551749,0.00101453,0.00000512
-4.88344172,0.13123788,0.04616079,0.07335038,0.02832842,0.02683341,0.00102394,0.00000550
-4.87743872,0.13701972,0.04815182,0.07654187,0.02964032,0.02802643,0.00104416,0.00000586
-4.87143572,0.14212309,0.04990861,0.07933945,0.03080600,0.02907490,0.00107432,0.00000621
-4.86543272,0.14645950,0.05140123,0.08169226,0.03180535,0.02995958,0.00111471,0.00000653
-4.85942971,0.14995806,0.05260655,0.08355862,0.03262146,0.03066429,0.00116687,0.00000683
-4.85342671,0.15256871,0.05350949,0.08490773,0.03324136,0.03117655,0.00123360,0.00000709
-4.84742371,0.15426510,0.05410400,0.08572119,0.03365655,0.03148813,0.00131905,0.00000731
-4.84142071,0.15504712,0.05439407,0.08599430,0.03386345,0.03159542,0.00142886,0.00000749
-4.83541771,0.15494278,0.05439449,0.08573701,0.03386372,0.03149976,0.00157030,0.00000764
-4.82941471,0.15400969,0.05413148,0.08497460,0.03366439,0.03120763,0.00175248,0.00000774
-4.82341171,0.15233589,0.05364317,0.08374804,0.03327786,0.03073066,0.00198650,0.00000782
-4.81740870,0.15004020,0.05297988,0.08211410,0.03272165,0.03008554,0.00228573,0.00000786
-4.81140570,0.14727208,0.05220434,0.08014518,0.03201811,0.02929384,0.00266604,0.00000789
-4.80540270,0.14421101,0.05139168,0.07792893,0.03119386,0.02838169,0.00314609,0.00000790
-4.79939970,0.14106563,0.05062943,0.07556778,0.03027918,0.02737940,0.00374761,0.00000792
-4.79339670,0.13807259,0.05001739,0.07317828,0.02930725,0.02632101,0.00449571,0.00000797
-4.78739370,0.13549516,0.04966744,0.07089053,0.02831329,0.02524377,0.00541916,0.00000806
-4.78139070,0.13362185,0.04970336,0.06884749,0.02733373,0.02418773,0.00655071,0.00000822
-4.77538769,0.13276500,0.05026059,0.06720446,0.02640526,0.02319514,0.00792740,0.00000848
-4.76938469,0.13325925,0.05148590,0.06612854,0.02556390,0.02231003,0.00959077,0.00000888
-4.76338169,0.13546012,0.05353706,0.06579821,0.02484418,0.02157776,0.01158716,0.00000944
-4.75737869,0.13974253,0.05658238,0.06640293,0.02427829,0.02104456,0.01396786,0.00001022
-4.75137569,0.14649921,0.06080008,0.06814273,0.02389533,0.02075720,0.01678928,0.00001127
-4.74537269,0.15613893,0.06637745,0.07122781,0.02372069,0.02076255,0.02011297,0.00001264
-4.73936968,0.16908443,0.07350977,0.07587790,0.02377553,0.02110733,0.02400559,0.00001440
-4.73336668,0.18576991,0.08239877,0.08232146,0.02407637,0.02183767,0.02853882,0.00001660
-4.72736368,0.20663792,0.09325078,0.09079449,0.02463483,0.02299881,0.03378901,0.00001934
-4.72136068,0.23213556,0.10627429,0.10153897,0.02545750,0.02463466,0.03983678,0.00002269
-4.71535768,0.26270972,0.12167701,0.11480071,0.02654598,0.02678737,0.04676641,0.00002674
-4.70935468,0.29880147,0.13966226,0.13082659,0.02789698,0.02949683,0.05466503,0.00003159
-4.70335168,0.34083928,0.16042485,0.14986113,0.02950266,0.03280009,0.06362156,0.00003734
-4.69734867,0.38923117,0.18414631,0.17214237,0.03135094,0.03673068,0.07372546,0.00004411
-4.69134567,0.44435583,0.21098953,0.19789700,0.03342607,0.04131795,0.08506517,0.00005200
-4.68534267,0.50655264,0.24109308,0.22733485,0.03570915,0.04658625,0.09772630,0.00006114
-4.67933967,0.57611090,0.27456499,0.26064275,0.03817875,0.05255414,0.11178955,0.00007164
-4.67333667,0.65325835,0.31147651,0.29797801,0.04081162,0.05923358,0.12732840,0.00008362
-4.66733367,0.73814929,0.35185585,0.33946143,0.04358329,0.06662907,0.14440653,0.00009719
-4.66133067,0.83085266,0.39568207,0.38517040,0.04646876,0.07473694,0.16307509,0.00011246
-4.65532766,0.93134046,0.44287957,0.43513196,0.04944309,0.08354463,0.18336985,0.00012951
-4.64932466,1.03947691,0.49331332,0.48931637,0.05248189,0.09303012,0.20530825,0.00014843
-4.64332166,1.15500886,0.54678505,0.54763131,0.05556175,0.10316151,0.22888665,0.00016928
-4.63731866,1.27755795,0.60303086,0.60991701,0.05866059,0.11389677,0.25407761,0.00019209
-4.63131566,1.40661504,0.66172035,0.67594270,0.06175777,0.12518368,0.28082761,0.00021688
-4.62531266,1.54153720,0.72245742,0.74540446,0.06483421,0.13695998,0.30905514,0.00024363
-4.61930965,1.68154798,0.78478323,0.81792484,0.06787227,0.14915378,0.33864947,0.00027227
-4.61330665,1.82574099,0.84818098,0.89305440,0.07085562,0.16168415,0.36947002,0.00030271
-4.60730365,1.97308720,0.91208294,0.97027522,0.07376890,0.17446194,0.40134673,0.00033483
-4.60130065,2.12244607,0.97587941,1.04900649,0.07659742,0.18739081,0.43408121,0.00036846
-4.59529765,2.27258038,1.03892959,1.12861206,0.07932674,0.20036844,0.46744891,0.00040339
-4.58929465,2.42217460,1.10057411,1.20840999,0.08194233,0.21328783,0.50120231,0.00043937
-4.58329165,2.56985655,1.16014882,1.28768371,0.08442915,0.22603881,0.53507490,0.00047613
-4.57728864,2.71422160,1.21699948,1.36569457,0.08677142,0.23850951,0.56878611,0.00051335
-4.57128564,2.85385897,1.27049685,1.44169545,0.08895239,0.25058798,0.60204676,0.00055070
-4.56528264,2.98737910,1.32005164,1.51494496,0.09095426,0.26216367,0.63456509,0.00058783
-4.55927964,3.11344136,1.36512875,1.58472179,0.09275824,0.27312903,0.66605289,0.00062437
-4.55327664,3.23078110,1.40526022,1.65033873,0.09434473,0.28338090,0.69623161,0.00065996
-4.54727364,3.33823502,1.44005640,1.71115590,0.09569368,0.29282187,0.72483820,0.00069423
-4.54127064,3.43476404,1.46921483,1.76659267,0.09678502,0.30136157,0.75163026,0.00072683
-4.53526763,3.51947285,1.49252647,1.81613809,0.09759927,0.30891770,0.77639050,0.00075744
-4.52926463,3.59162549,1.50987900,1.85935928,0.09811812,0.31541712,0.79893007,0.00078573
-4.52326163,3.65065647,1.52125714,1.89590774,0.09832521,0.32079660,0.81909095,0.00081145
-4.51725863,3.69617730,1.52673987,1.92552352,0.09820676,0.32500366,0.83674698,0.00083435
-4.51125563,3.72797834,1.52649482,1.94803705,0.09775232,0.32799711,0.85180396,0.00085424
-4.50525263,3.74602618,1.52077017,1.96336900,0.09695534,0.32974760,0.86419859,0.00087096
-4.49924962,3.75045714,1.50988434,1.97152823,0.09581372,0.33023803,0.87389660,0.00088441
-4.49324662,3.74156729,1.49421417,1.97260813,0.09433022,0.32946387,0.88089029,0.00089451
-4.48724362,3.71979988,1.47418204,1.96678175,0.09251271,0.32743341,0.88519562,0.00090125
-4.48124062,3.68573090,1.45024262,1.95429595,0.09037431,0.32416787,0.88684930,0.00090464
-4.47523762,3.64005363,1.42286984,1.93546505,0.08793330,0.31970145,0.88590595,0.00090474
-4.46923462,3.58356283,1.39254466,1.91066420,0.08521294,0.31408122,0.88243568,0.00090163
-4.46323162,3.51713935,1.35974401,1.88032273,0.08224111,0.30736694,0.87652228,0.00089546
-4.45722861,3.44173554,1.32493139,1.84491775,0.07904984,0.29963060,0.86826196,0.00088637
-4.45122561,3.35836183,1.28854935,1.80496794,0.07567465,0.29095589,0.85776288,0.00087455
-4.44522261,3.26807465,1.25101383,1.76102771,0.07215396,0.28143736,0.84514527,0.00086024
-4.43921961,3.17196560,1.21271059,1.71368169,0.06852824,0.27117945,0.83054212,0.00084366
-4.43321661,3.07115177,1.17399329,1.66353923,0.06483931,0.26029525,0.81410012,0.00082512
-4.42721361,2.96676684,1.13518330,1.61122908,0.06112947,0.24890495,0.79598086,0.00080490
-4.42121061,2.85995269,1.09657069,1.55739386,0.05744080,0.23713426,0.77636175,0.00078334
-4.41520760,2.75185104,1.05841627,1.50268430,0.05381431,0.22511242,0.75543673,0.00076080
-4.40920460,2.64359488,1.02095420,1.44775307,0.05028933,0.21297028,0.73341626,0.00073767
-4.40320160,2.53629936,0.98439488,1.39324819,0.04690281,0.20083808,0.71052668,0.00071435
-4.39719860,2.43105201,0.94892787,1.33980594,0.04368878,0.18884334,0.68700859,0.00069128
-4.39119560,2.32890212,0.91472464,1.28804345,0.04067785,0.17710871,0.66311441,0.00066890
-4.38519260,2.23084955,0.88194081,1.23855096,0.03789678,0.16574992,0.63910491,0.00064766
-4.37918959,2.13783305,0.85071806,1.19188401,0.03536820,0.15487391,0.61524509,0.00062801
-4.37318659,2.05071843,0.82118544,1.14855577,0.03311031,0.14457717,0.59179922,0.00061042
-4.36718359,1.97028707,0.79346019,1.10902983,0.03113673,0.13494440,0.56902554,0.00059530
-4.36118059,1.89722507,0.76764824,1.07371359,0.02945640,0.12604744,0.54717071,0.00058306
-4.35517759,1.83211379,0.74384430,1.04295273,0.02807354,0.11794463,0.52646421,0.00057409
-4.34917459,1.77542194,0.72213176,1.01702681,0.02698773,0.11068052,0.50711304,0.00056869
-4.34317159,1.72749995,0.70258252,0.99614639,0.02619399,0.10428597,0.48929698,0.00056714
-4.33716858,1.68857682,0.68525682,0.98045180,0.02568297,0.09877860,0.47316445,0.00056964
-4.33116558,1.65875981,0.67020319,0.97001365,0.02544123,0.09416365,0.45882933,0.00057629
-4.32516258,1.63803709,0.65745851,0.96483517,0.02545156,0.09043510,0.44636882,0.00058714
-4.31915958,1.62628351,0.64704838,0.96485638,0.02569335,0.08757706,0.43582230,0.00060213
-4.31315658,1.62326932,0.63898768,0.96995998,0.02614308,0.08556538,0.42719147,0.00062112
-4.30715358,1.62867166,0.63328139,0.97997884,0.02677487,0.08436941,0.42044155,0.00064387
