energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.68184092,2.39160370,0.01830335,0.27526464,0.62417585,1.08241825,0.56208296,0.01159235,1.18513029
-5.67583792,2.49021852,0.01745009,0.28752982,0.63343310,1.11921628,0.59098253,0.01112618,1.23336776
-5.66983492,2.58874479,0.01655872,0.29936344,0.64129269,1.15328030,0.62083648,0.01071184,1.28151971
-5.66383192,2.68647295,0.01564659,0.31067778,0.64778575,1.18424666,0.65146059,0.01035209,1.32918756
-5.65782891,2.78266839,0.01473082,0.32139133,0.65295942,1.21178389,0.68265415,0.01004819,1.37595454
-5.65182591,2.87659157,0.01382777,0.33143061,0.65687568,1.23560117,0.71420542,0.00979996,1.42139752
-5.64582291,2.96751845,0.01295276,0.34073191,0.65960980,1.25545640,0.74589706,0.00960596,1.46509929
-5.63981991,3.05475999,0.01211968,0.34924269,0.66124834,1.27116355,0.77751128,0.00946365,1.50666070
-5.63381691,3.13767971,0.01134079,0.35692262,0.66188654,1.28259874,0.80883434,0.00936956,1.54571192
-5.62781391,3.21570804,0.01062649,0.36374412,0.66162528,1.28970473,0.83966015,0.00931949,1.58192235
-5.62181091,3.28835283,0.00998519,0.36969244,0.66056747,1.29249342,0.86979272,0.00930867,1.61500854
-5.61580790,3.35520539,0.00942326,0.37476509,0.65881413,1.29104625,0.89904751,0.00933199,1.64473981
-5.60980490,3.41594161,0.00894501,0.37897082,0.65646007,1.28551216,0.92725143,0.00938411,1.67094122
-5.60380190,3.47031847,0.00855272,0.38232802,0.65358972,1.27610323,0.95424186,0.00945960,1.69349385
-5.59779890,3.51816606,0.00824672,0.38486279,0.65027290,1.26308809,0.97986462,0.00955312,1.71233240
-5.59179590,3.55937591,0.00802552,0.38660660,0.64656114,1.24678319,1.00397129,0.00965944,1.72744030
-5.58579290,3.59388654,0.00788594,0.38759383,0.64248462,1.22754243,1.02641614,0.00977357,1.73884281
-5.57978989,3.62166732,0.00782327,0.38785934,0.63805001,1.20574546,1.04705308,0.00989080,1.74659839
-5.57378689,3.64270198,0.00783145,0.38743604,0.63323944,1.18178529,1.06573290,0.01000671,1.75078928
-5.56778389,3.65697308,0.00790329,0.38635296,0.62801075,1.15605570,1.08230125,0.01011722,1.75151152
-5.56178089,3.66444870,0.00803060,0.38463354,0.62229906,1.12893905,1.09659766,0.01021861,1.74886556
-5.55577789,3.66507246,0.00820446,0.38229465,0.61601975,1.10079521,1.10845579,0.01030750,1.74294771
-5.54977489,3.65875797,0.00841537,0.37934619,0.60907271,1.07195196,1.11770514,0.01038085,1.73384333
-5.54377189,3.64538815,0.00865347,0.37579135,0.60134771,1.04269750,1.12417427,0.01043601,1.72162213
-5.53776888,3.62482001,0.00890875,0.37162761,0.59273067,1.01327541,1.12769552,0.01047066,1.70633593
-5.53176588,3.59689468,0.00917125,0.36684840,0.58311052,0.98388215,1.12811099,0.01048287,1.68801915
-5.52576288,3.56145253,0.00943121,0.36144534,0.57238623,0.95466745,1.12527970,0.01047114,1.66669208
-5.51975988,3.51835250,0.00967935,0.35541087,0.56047384,0.92573735,1.11908548,0.01043435,1.64236669
-5.51375688,3.46749484,0.00990696,0.34874135,0.54731284,0.89715972,1.10944526,0.01037188,1.61505478
-5.50775388,3.40884586,0.01010615,0.34144017,0.53287181,0.86897205,1.09631730,0.01028362,1.58477793
-5.50175088,3.34246348,0.01026997,0.33352092,0.51715287,0.84119088,1.07970895,0.01017000,1.55157867
-5.49574787,3.26852187,0.01039255,0.32501037,0.50019478,0.81382251,1.05968347,0.01003206,1.51553230
-5.48974487,3.18733402,0.01046927,0.31595103,0.48207449,0.78687423,1.03636547,0.00987148,1.47675846
-5.48374187,3.09937040,0.01049678,0.30640326,0.46290716,0.76036553,1.00994473,0.00969060,1.43543176
-5.47773887,3.00527294,0.01047317,0.29644668,0.44284450,0.73433865,0.98067795,0.00949246,1.39179091
-5.47173587,2.90586287,0.01039793,0.28618086,0.42207173,0.70886780,0.94888849,0.00928082,1.34614543
-5.46573287,2.80214198,0.01027198,0.27572523,0.40080322,0.68406669,0.91496367,0.00906009,1.29887971
-5.45972986,2.69528667,0.01009768,0.26521809,0.37927696,0.66009370,0.87934997,0.00883535,1.25045375
-5.45372686,2.58663469,0.00987872,0.25481487,0.35774837,0.63715462,0.84254603,0.00861225,1.20140052
-5.44772386,2.47766483,0.00962006,0.24468556,0.33648348,0.61550257,0.80509368,0.00839692,1.15231980
-5.44172086,2.36997004,0.00932781,0.23501141,0.31575191,0.59543517,0.76756727,0.00819588,1.10386858
-5.43571786,2.26522470,0.00900908,0.22598106,0.29581994,0.57728897,0.73056163,0.00801588,1.05674828
-5.42971486,2.16514714,0.00867182,0.21778611,0.27694389,0.56143132,0.69467903,0.00786371,1.01168921
-5.42371186,2.07145862,0.00832465,0.21061640,0.25936401,0.54825012,0.66051551,0.00774604,0.96943277
-5.41770885,1.98584009,0.00797665,0.20465496,0.24329908,0.53814165,0.62864703,0.00766923,0.93071205
-5.41170585,1.90988812,0.00763719,0.20007303,0.22894196,0.53149714,0.59961576,0.00763908,0.89623153
-5.40570285,1.84507154,0.00731573,0.19702504,0.21645585,0.52868859,0.57391710,0.00766062,0.86664659
-5.39969985,1.79269016,0.00702164,0.19564391,0.20597175,0.53005429,0.55198748,0.00773795,0.84254362
-5.39369685,1.75383686,0.00676403,0.19603668,0.19758667,0.53588473,0.53419357,0.00787397,0.82442143
-5.38769385,1.72936442,0.00655157,0.19828069,0.19136284,0.54640937,0.52082304,0.00807030,0.81267470
-5.38169085,1.71985795,0.00639238,0.20242038,0.18732773,0.56178481,0.51207713,0.00832703,0.80757992
-5.37568784,1.72561398,0.00629386,0.20846483,0.18547483,0.58208484,0.50806518,0.00864271,0.80928452
-5.36968484,1.74662679,0.00626259,0.21638612,0.18576502,0.60729259,0.50880140,0.00901426,0.81779942
-5.36368184,1.78258238,0.00630423,0.22611859,0.18812851,0.63729525,0.51420384,0.00943695,0.83299534
-5.35767884,1.83286043,0.00642344,0.23755900,0.19246721,0.67188139,0.52409562,0.00990447,0.85460296
-5.35167584,1.89654402,0.00662376,0.25056770,0.19865729,0.71074110,0.53820850,0.01040902,0.88221690
-5.34567284,1.97243705,0.00690759,0.26497058,0.20655213,0.75346881,0.55618859,0.01094149,0.91530350
-5.33966983,2.05908870,0.00727608,0.28056210,0.21598516,0.79956880,0.57760420,0.01149167,0.95321194
-5.33366683,2.15482435,0.00772909,0.29710893,0.22677293,0.84846311,0.60195562,0.01204853,0.99518852
-5.32766383,2.25778202,0.00826513,0.31435448,0.23871803,0.89950169,0.62868656,0.01260050,1.04039345
-5.32166083,2.36595330,0.00888130,0.33202394,0.25161191,0.95197444,0.65719715,0.01313583,1.08791977
-5.31565783,2.47722775,0.00957326,0.34982981,0.26523768,1.00512470,0.68685793,0.01364298,1.13681373
-5.30965483,2.58943929,0.01033521,0.36747778,0.27937268,1.05816397,0.71702481,0.01411095,1.18609596
-5.30365183,2.70041364,0.01115985,0.38467271,0.29379097,1.11028732,0.74705436,0.01452967,1.23478293
-5.29764882,2.80801532,0.01203842,0.40112472,0.30826567,1.16068913,0.77631921,0.01489036,1.28190796
-5.29164582,2.91019310,0.01296075,0.41655499,0.32257124,1.20857890,0.80422304,0.01518585,1.32654140
-5.28564282,3.00502289,0.01391532,0.43070140,0.33648564,1.25319659,0.83021498,0.01541085,1.36780923
-5.27963982,3.09074682,0.01488938,0.44332361,0.34979254,1.29382738,0.85380269,0.01556221,1.40491000
-5.27363682,3.16580796,0.01586911,0.45420770,0.36228350,1.32981539,0.87456416,0.01563905,1.43712941
-5.26763382,3.22887978,0.01683987,0.46317009,0.37376021,1.36057627,0.89215766,0.01564286,1.46385257
-5.26163082,3.27888989,0.01778640,0.47006079,0.38403684,1.38560839,0.90632961,0.01557755,1.48457364
-5.25562781,3.31503770,0.01869318,0.47476586,0.39294240,1.40450236,0.91692026,0.01544938,1.49890285
-5.24962481,3.33680584,0.01954473,0.47720912,0.40032326,1.41694893,0.92386692,0.01526684,1.50657077
-5.24362181,3.34396514,0.02032598,0.47735305,0.40604562,1.42274495,0.92720467,0.01504046,1.50743007
-5.23761881,3.33657340,0.02102268,0.47519895,0.40999796,1.42179735,0.92706460,0.01478251,1.50145470
-5.23161581,3.31496806,0.02162179,0.47078632,0.41209346,1.41412503,0.92366944,0.01450674,1.48873680
-5.22561281,3.27975299,0.02211182,0.46419158,0.41227207,1.39985859,0.91732689,0.01422794,1.46948130
-5.21960980,3.23177990,0.02248321,0.45552616,0.41050237,1.37923785,0.90842065,0.01396159,1.44399863
-5.21360680,3.17212467,0.02272864,0.44493397,0.40678292,1.35260712,0.89739944,0.01372334,1.41269552
-5.20760380,3.10205922,0.02284325,0.43258846,0.40114308,1.32040821,0.88476417,0.01352864,1.37606424
-5.20160080,3.02301947,0.02282482,0.41868913,0.39364310,1.28317142,0.87105382,0.01339219,1.33467042
-5.19559780,2.93657009,0.02267385,0.40345778,0.38437356,1.24150442,0.85683003,0.01332749,1.28913971
-5.18959480,2.84436676,0.02239357,0.38713442,0.37345393,1.19607942,0.84266113,0.01334645,1.24014351
-5.18359180,2.74811685,0.02198983,0.36997302,0.36103035,1.14761879,0.82910585,0.01345890,1.18838412
-5.17758879,2.64953941,0.02147093,0.35223713,0.34727260,1.09687960,0.81669725,0.01367225,1.13457944
-5.17158579,2.55032539,0.02084731,0.33419544,0.33237040,1.04463734,0.80592727,0.01399120,1.07944781
-5.16558279,2.45209934,0.02013125,0.31611743,0.31652905,0.99166942,0.79723251,0.01441742,1.02369311
-5.15957979,2.35638342,0.01933646,0.29826908,0.29996459,0.93873882,0.79098156,0.01494944,0.96799057
-5.15357679,2.26456486,0.01847762,0.28090880,0.28289871,0.88657849,0.78746439,0.01558254,0.91297381
-5.14757379,2.17786799,0.01756994,0.26428361,0.26555352,0.83587690,0.78688423,0.01630876,0.85922320
-5.14157079,2.09733142,0.01662870,0.24862557,0.24814643,0.78726515,0.78935215,0.01711701,0.80725614
-5.13556778,2.02379139,0.01566878,0.23414866,0.23088523,0.74130611,0.79488471,0.01799327,0.75751941
-5.12956478,1.95787160,0.01470430,0.22104590,0.21396379,0.69848577,0.80340465,0.01892094,0.71038385
-5.12356178,1.89997983,0.01374824,0.20948701,0.19755816,0.65920698,0.81474485,0.01988120,0.66614153
-5.11755878,1.85031146,0.01281213,0.19961635,0.18182363,0.62378581,0.82865518,0.02085357,0.62500542
-5.11155578,1.80885936,0.01190591,0.19155138,0.16689240,0.59245020,0.84481223,0.02181642,0.58711154
-5.10555278,1.77542985,0.01103771,0.18538140,0.15287224,0.56534107,0.86283140,0.02274762,0.55252343
-5.09954977,1.74966374,0.01021385,0.18116682,0.13984597,0.54251544,0.88228095,0.02362523,0.52123863
-5.09354677,1.73106148,0.00943880,0.17893864,0.12787171,0.52395142,0.90269734,0.02442813,0.49319692
-5.08754377,1.71901114,0.00871533,0.17869850,0.11698391,0.50955459,0.92360131,0.02513671,0.46828974
-5.08154077,1.71281804,0.00804461,0.18041887,0.10719503,0.49916546,0.94451399,0.02573347,0.44637051
-5.07553777,1.71173453,0.00742637,0.18404376,0.09849764,0.49256773,0.96497225,0.02620357,0.42726520
-5.06953477,1.71498877,0.00685918,0.18948970,0.09086696,0.48949674,0.98454289,0.02653532,0.41078270
-5.06353177,1.72181123,0.00634061,0.19664713,0.08426364,0.48964812,1.00283477,0.02672050,0.39672458
-5.05752876,1.73145782,0.00586755,0.20538211,0.07863653,0.49268617,1.01950868,0.02675462,0.38489371
-5.05152576,1.74322906,0.00543636,0.21553846,0.07392549,0.49825171,1.03428448,0.02663695,0.37510148
-5.04552276,1.75648451,0.00504318,0.22694018,0.07006401,0.50596955,1.04694528,0.02637056,0.36717337
-5.03951976,1.77065232,0.00468405,0.23939433,0.06698162,0.51545519,1.05733871,0.02596208,0.36095260
-5.03351676,1.78523379,0.00435510,0.25269413,0.06460596,0.52632085,1.06537524,0.02542140,0.35630197
-5.02751376,1.79980338,0.00405271,0.26662240,0.06286450,0.53818091,1.07102398,0.02476126,0.35310378
-5.02151076,1.81400440,0.00377355,0.28095522,0.06168591,0.55065670,1.07430615,0.02399674,0.35125813
-5.01550775,1.82754131,0.00351471,0.29546566,0.06100107,0.56338069,1.07528679,0.02314470,0.35067971
-5.00950475,1.84016928,0.00327368,0.30992765,0.06074369,0.57600031,1.07406527,0.02222312,0.35129344
-5.00350175,1.85168201,0.00304837,0.32411964,0.06085074,0.58818120,1.07076506,0.02125049,0.35302937
-4.99749875,1.86189877,0.00283710,0.33782823,0.06126249,0.59961028,1.06552352,0.02024522,0.35581711
-4.99149575,1.87065155,0.00263856,0.35085144,0.06192245,0.60999833,1.05848207,0.01922503,0.35958027
-4.98549275,1.87777321,0.00245176,0.36300161,0.06277719,0.61908236,1.04977741,0.01820642,0.36423133
-4.97948974,1.88308747,0.00227598,0.37410784,0.06377604,0.62662768,1.03953416,0.01720430,0.36966718
-4.97348674,1.88640123,0.00211070,0.38401798,0.06487079,0.63242966,1.02785908,0.01623155,0.37576572
-4.96748374,1.88749993,0.00195556,0.39260004,0.06601549,0.63631520,1.01483745,0.01529887,0.38238383
-4.96148074,1.88614594,0.00181030,0.39974304,0.06716629,0.63814388,1.00053130,0.01441457,0.38935668
-4.95547774,1.88208041,0.00167475,0.40535750,0.06828137,0.63780875,0.98497974,0.01358459,0.39649869
-4.94947474,1.87502827,0.00154873,0.40937531,0.06932104,0.63523679,0.96820129,0.01281250,0.40360602
-4.94347174,1.86470628,0.00143211,0.41174943,0.07024801,0.63038906,0.95019773,0.01209970,0.41046051
-4.93746873,1.85083367,0.00132474,0.41245320,0.07102771,0.62326041,0.93095958,0.01144561,0.41683503
-4.93146573,1.83314492,0.00122649,0.41147950,0.07162881,0.61387894,0.91047246,0.01084795,0.42249980
-4.92546273,1.81140391,0.00113723,0.40883986,0.07202378,0.60230507,0.88872431,0.01030305,0.42722970
-4.91945973,1.78541882,0.00105689,0.40456354,0.07218951,0.58863031,0.86571272,0.00980619,0.43081191
-4.91345673,1.75505708,0.00098547,0.39869663,0.07210794,0.57297581,0.84145224,0.00935198,0.43305385
-4.90745373,1.72025941,0.00092306,0.39130124,0.07176671,0.55549052,0.81598113,0.00893463,0.43379081
-4.90145073,1.68105243,0.00086993,0.38245481,0.07115966,0.53634922,0.78936718,0.00854835,0.43289309
-4.89544772,1.63755901,0.00082654,0.37224938,0.07028727,0.51575023,0.76171236,0.00818757,0.43027228
-4.88944472,1.59000590,0.00079362,0.36079102,0.06915691,0.49391304,0.73315601,0.00784725,0.42588636
-4.88344172,1.53872814,0.00077224,0.34819913,0.06778298,0.47107566,0.70387640,0.00752303,0.41974353
-4.87743872,1.48416985,0.00076383,0.33460567,0.06618672,0.44749187,0.67409051,0.00721141,0.41190452
-4.87143572,1.42688147,0.00077028,0.32015429,0.06439596,0.42342836,0.64405206,0.00690984,0.40248327
-4.86543272,1.36751327,0.00079402,0.30499921,0.06244453,0.39916183,0.61404781,0.00661679,0.39164617
-4.85942971,1.30680543,0.00083801,0.28930392,0.06037153,0.37497603,0.58439220,0.00633176,0.37960971
-4.85342671,1.24557493,0.00090587,0.27323950,0.05822039,0.35115883,0.55542066,0.00605519,0.36663676
-4.84742371,1.18469989,0.00100189,0.25698288,0.05603782,0.32799939,0.52748165,0.00578848,0.35303167
-4.84142071,1.12510172,0.00113107,0.24071467,0.05387258,0.30578538,0.50092785,0.00553380,0.33913445
-4.83541771,1.06772588,0.00129914,0.22461692,0.05177418,0.28480046,0.47610685,0.00529405,0.32531412
-4.82941471,1.01352196,0.00151256,0.20887076,0.04979164,0.26532183,0.45335161,0.00507265,0.31196160
-4.82341171,0.96342363,0.00177849,0.19365388,0.04797215,0.24761799,0.43297112,0.00487345,0.29948243
-4.81740870,0.91832931,0.00210471,0.17913813,0.04635985,0.23194673,0.41524159,0.00470056,0.28828930
-4.81140570,0.87908405,0.00249955,0.16548712,0.04499477,0.21855317,0.40039860,0.00455817,0.27879486
-4.80540270,0.84646320,0.00297171,0.15285408,0.04391184,0.20766799,0.38863043,0.00445050,0.27140473
-4.79939970,0.82115823,0.00353012,0.14137979,0.04314015,0.19950554,0.38007286,0.00438157,0.26651093
-4.79339670,0.80376505,0.00418368,0.13119083,0.04270240,0.19426208,0.37480573,0.00435517,0.26448571
-4.78739370,0.79477508,0.00494097,0.12239805,0.04261458,0.19211367,0.37285134,0.00437471,0.26567586
-4.78139070,0.79456891,0.00580996,0.11509536,0.04288591,0.19321401,0.37417486,0.00444314,0.27039749
-4.77538769,0.80341279,0.00679764,0.10935867,0.04351903,0.19769194,0.37868664,0.00456292,0.27893112
-4.76938469,0.82145757,0.00790961,0.10524512,0.04451042,0.20564857,0.38624649,0.00473589,0.29151727
-4.76338169,0.84874010,0.00914971,0.10279257,0.04585100,0.21715416,0.39666966,0.00496329,0.30835235
-4.75737869,0.88518671,0.01051961,0.10201916,0.04752701,0.23224472,0.40973446,0.00524569,0.32958487
-4.75137569,0.93061842,0.01201841,0.10292314,0.04952093,0.25091843,0.42519104,0.00558298,0.35531207
-4.74537269,0.98475792,0.01364234,0.10548286,0.05181261,0.27313197,0.44277117,0.00597433,0.38557695
-4.73936968,1.04723756,0.01538442,0.10965687,0.05438046,0.29879710,0.46219852,0.00641819,0.42036586
-4.73336668,1.11760858,0.01723429,0.11538429,0.05720257,0.32777757,0.48319903,0.00691229,0.45960668
-4.72736368,1.19535096,0.01917811,0.12258539,0.06025797,0.35988667,0.50551107,0.00745364,0.50316786
-4.72136068,1.27988394,0.02119857,0.13116240,0.06352762,0.39488578,0.52889472,0.00803853,0.55085839
-4.71535768,1.37057684,0.02327502,0.14100065,0.06699546,0.43248401,0.55314002,0.00866257,0.60242893
-4.70935468,1.46676019,0.02538379,0.15197010,0.07064913,0.47233940,0.57807371,0.00932070,0.65757414
-4.70335168,1.56773683,0.02749857,0.16392714,0.07448063,0.51406168,0.60356408,0.01000727,0.71593643
-4.69734867,1.67279294,0.02959100,0.17671690,0.07848663,0.55721680,0.62952387,0.01071606,0.77711108
-4.69134567,1.78120868,0.03163134,0.19017584,0.08266858,0.60133334,0.65591101,0.01144039,0.84065269
-4.68534267,1.89226838,0.03358920,0.20413474,0.08703254,0.64591057,0.68272703,0.01217318,0.90608287
-4.67933967,2.00526987,0.03543443,0.21842198,0.09158872,0.69042821,0.71001336,0.01290710,0.97289900
-4.67333667,2.11953276,0.03713796,0.23286693,0.09635073,0.73435748,0.73784560,0.01363468,1.04058362
-4.66733367,2.23440540,0.03867268,0.24730345,0.10133466,0.77717304,0.76632584,0.01434842,1.10861429
-4.66133067,2.34927019,0.04001426,0.26157338,0.10655781,0.81836557,0.79557360,0.01504094,1.17647333
-4.65532766,2.46354692,0.04114192,0.27552967,0.11203731,0.85745422,0.82571553,0.01570517,1.24365710
-4.64932466,2.57669414,0.04203901,0.28903923,0.11778862,0.89399858,0.85687438,0.01633443,1.30968434
-4.64332166,2.68820809,0.04269355,0.30198520,0.12382383,0.92760950,0.88915775,0.01692258,1.37410321
-4.63731866,2.79761951,0.04309852,0.31426859,0.13015004,0.95795832,0.92264696,0.01746417,1.43649661
-4.63131566,2.90448812,0.04325200,0.32580913,0.13676773,0.98478396,0.95738662,0.01795449,1.49648562
-4.62531266,3.00839527,0.04315711,0.33654536,0.14366923,1.00789757,0.99337530,0.01838966,1.55373094
-4.61930965,3.10893492,0.04282175,0.34643382,0.15083743,1.02718456,1.03055771,0.01876669,1.60793229
-4.61330665,3.20570368,0.04225824,0.35544756,0.15824460,1.04260377,1.06881873,0.01908347,1.65882590
-4.60730365,3.29829043,0.04148272,0.36357385,0.16585169,1.05418393,1.10797954,0.01933874,1.70618053
-4.60130065,3.38626642,0.04051450,0.37081143,0.17360785,1.06201762,1.14779620,0.01953209,1.74979225
-4.59529765,3.46917656,0.03937531,0.37716734,0.18145044,1.06625304,1.18796060,0.01966385,1.78947852
-4.58929465,3.54653277,0.03808852,0.38265361,0.18930542,1.06708401,1.22810396,0.01973498,1.82507222
-4.58329165,3.61781022,0.03667836,0.38728400,0.19708828,1.06473897,1.26780282,0.01974704,1.85641611
-4.57728864,3.68244715,0.03516913,0.39107103,0.20470530,1.05946923,1.30658732,0.01970201,1.88335824
-4.57128564,3.73984863,0.03358456,0.39402358,0.21205531,1.05153750,1.34395159,0.01960218,1.90574895
-4.56528264,3.78939491,0.03194721,0.39614508,0.21903187,1.04120708,1.37936608,0.01945009,1.92343969
-4.55927964,3.83045408,0.03027796,0.39743264,0.22552569,1.02873232,1.41229124,0.01924840,1.93628401
-4.55327664,3.86239917,0.02859571,0.39787701,0.23142735,1.01435084,1.44219248,0.01899984,1.94414076
-4.54727364,3.88462910,0.02691711,0.39746354,0.23663019,0.99827790,1.46855570,0.01870714,1.94687956
-4.54127064,3.89659275,0.02525645,0.39617401,0.24103326,0.98070303,1.49090319,0.01837300,1.94438817
-4.53526763,3.89781536,0.02362574,0.39398927,0.24454420,0.96178903,1.50880924,0.01800012,1.93658152
-4.52926463,3.88792606,0.02203470,0.39089247,0.24708199,0.94167330,1.52191525,0.01759116,1.92341181
-4.52326163,3.86668528,0.02049104,0.38687274,0.24857947,0.92047120,1.52994365,0.01714882,1.90487916
-4.51725863,3.83401077,0.01900063,0.38192896,0.24898547,0.89828103,1.53271049,0.01667587,1.88104211
-4.51125563,3.79000091,0.01756775,0.37607347,0.24826652,0.87519034,1.53013612,0.01617521,1.85202732
-4.50525263,3.73495400,0.01619542,0.36933531,0.24640807,0.85128291,1.52225381,0.01564993,1.81803775
-4.49924962,3.66938244,0.01488561,0.36176287,0.24341519,0.82664590,1.50921589,0.01510335,1.77935886
-4.49324662,3.59402090,0.01363951,0.35342561,0.23931263,0.80137658,1.49129724,0.01453912,1.73636212
