energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.75387694,2.85775722,0.02088481,0.40093713,1.19155378,0.39112626,1.31305809,0.87489386,0.01231763,1.29177885
-5.74787394,2.82045016,0.02016214,0.40067817,1.15928515,0.38770517,1.30565683,0.87273585,0.01196934,1.26041457
-5.74187094,2.77382319,0.01939649,0.39858275,1.12431551,0.38326689,1.29364865,0.86707358,0.01158838,1.22551082
-5.73586793,2.71793325,0.01859113,0.39467642,1.08676594,0.37774937,1.27698268,0.85788484,0.01117615,1.18718698
-5.72986493,2.65303713,0.01775051,0.38901650,1.04682801,0.37111574,1.25569984,0.84521149,0.01073512,1.14565015
-5.72386193,2.57957973,0.01688006,0.38169006,1.00475800,0.36335466,1.22993149,0.82915685,0.01026862,1.10118703
-5.71785893,2.49817747,0.01598607,0.37281111,0.96086893,0.35448001,1.19989555,0.80988177,0.00978072,1.05415327
-5.71185593,2.40959776,0.01507547,0.36251748,0.91552059,0.34452990,1.16589053,0.78759970,0.00927604,1.00496109
-5.70585293,2.31473542,0.01415556,0.35096727,0.86910844,0.33356522,1.12828759,0.76257072,0.00875955,0.95406553
-5.69984992,2.21458729,0.01323382,0.33833495,0.82205176,0.32166758,1.08752103,0.73509504,0.00823648,0.90195038
-5.69384692,2.11022572,0.01231764,0.32480743,0.77478164,0.30893707,1.04407751,0.70550581,0.00771209,0.84911410
-5.68784392,2.00277195,0.01141417,0.31057995,0.72772938,0.29548953,0.99848430,0.67416168,0.00719159,0.79605642
-5.68184092,1.89337017,0.01053010,0.29585200,0.68131557,0.28145375,0.95129695,0.64143911,0.00668004,0.74326612
-5.67583792,1.78316280,0.00967154,0.28082334,0.63594029,0.26696846,0.90308660,0.60772467,0.00618220,0.69121014
-5.66983492,1.67326758,0.00884392,0.26569021,0.59197469,0.25217928,0.85442745,0.57340749,0.00570255,0.64032454
-5.66383192,1.56475696,0.00805190,0.25064174,0.54975398,0.23723571,0.80588453,0.53887192,0.00524521,0.59100716
-5.65782891,1.45864011,0.00729935,0.23585673,0.50957208,0.22228815,0.75800223,0.50449070,0.00481397,0.54361225
-5.65182591,1.35584781,0.00658936,0.22150080,0.47167781,0.20748518,0.71129386,0.47061866,0.00441224,0.49844691
-5.64582291,1.25722046,0.00592425,0.20772407,0.43627279,0.19297100,0.66623256,0.43758720,0.00404318,0.45576932
-5.63981991,1.16349944,0.00530564,0.19465932,0.40351072,0.17888319,0.62324387,0.40569964,0.00370966,0.41578857
-5.63381691,1.07532182,0.00473450,0.18242078,0.37349823,0.16535084,0.58270015,0.37522759,0.00341440,0.37866596
-5.62781391,0.99321843,0.00421124,0.17110362,0.34629702,0.15249309,0.54491709,0.34640841,0.00315999,0.34451760
-5.62181091,0.91761534,0.00373581,0.16078404,0.32192720,0.14041809,0.51015247,0.31944388,0.00294904,0.31341799
-5.61580790,0.84883860,0.00330775,0.15152008,0.30037171,0.12922247,0.47860707,0.29450009,0.00278420,0.28540451
-5.60980490,0.78712179,0.00292633,0.14335311,0.28158164,0.11899113,0.45042784,0.27170854,0.00266828,0.26048256
-5.60380190,0.73261637,0.00259059,0.13630985,0.26548226,0.10979760,0.42571312,0.25116830,0.00260431,0.23863106
-5.59779890,0.68540403,0.00229941,0.13040503,0.25197964,0.10170468,0.40451957,0.23294930,0.00259560,0.21980816
-5.59179590,0.64551062,0.00205162,0.12564435,0.24096751,0.09476533,0.38687066,0.21709635,0.00264580,0.20395698
-5.58579290,0.61292099,0.00184599,0.12202770,0.23233421,0.08902388,0.37276601,0.20363386,0.00275886,0.19101103
-5.57978989,0.58759395,0.00168130,0.11955255,0.22596954,0.08451716,0.36219133,0.19257084,0.00293910,0.18089921
-5.57378689,0.56947649,0.00155636,0.11821721,0.22177100,0.08127578,0.35512817,0.18390606,0.00319107,0.17355016
-5.56778389,0.55851657,0.00147001,0.11802375,0.21964953,0.07932507,0.35156312,0.17763295,0.00351952,0.16889579
-5.56178089,0.55467365,0.00142112,0.11898056,0.21953407,0.07868593,0.35149561,0.17374399,0.00392924,0.16687370
-5.55577789,0.55792627,0.00140855,0.12110416,0.22137510,0.07937521,0.35494407,0.17223439,0.00442492,0.16742862
-5.54977489,0.56827608,0.00143118,0.12442032,0.22514664,0.08140574,0.36194976,0.17310464,0.00501090,0.17051256
-5.54377189,0.58574804,0.00148780,0.12896418,0.23084679,0.08478580,0.37257803,0.17636205,0.00569096,0.17608374
-5.53776888,0.61038649,0.00157708,0.13477944,0.23849656,0.08951820,0.38691676,0.18202082,0.00646805,0.18410431
-5.53176588,0.64224710,0.00169756,0.14191653,0.24813706,0.09559885,0.40507192,0.19010083,0.00734397,0.19453702
-5.52576288,0.68138514,0.00184753,0.15042988,0.25982511,0.10301494,0.42716035,0.20062514,0.00831911,0.20734092
-5.51975988,0.72784042,0.00202504,0.16037420,0.27362730,0.11174287,0.45330005,0.21361626,0.00939214,0.22246633
-5.51375688,0.78161978,0.00222779,0.17180018,0.28961289,0.12174597,0.48359845,0.22909139,0.01055977,0.23984938
-5.50775388,0.84267797,0.00245313,0.18474963,0.30784570,0.13297222,0.51813923,0.24705692,0.01181650,0.25940649
-5.50175088,0.91089823,0.00269804,0.19925033,0.32837540,0.14535225,0.55696847,0.26750256,0.01315450,0.28102900
-5.49574787,0.98607352,0.00295906,0.21531100,0.35122860,0.15879752,0.60008107,0.29039529,0.01456346,0.30457847
-5.48974487,1.06788996,0.00323238,0.23291657,0.37640022,0.17319918,0.64740813,0.31567378,0.01603067,0.32988290
-5.48374187,1.15591354,0.00351380,0.25202414,0.40384551,0.18842752,0.69880655,0.34324343,0.01754103,0.35673426
-5.47773887,1.24958131,0.00379883,0.27255990,0.43347324,0.20433229,0.75405139,0.37297254,0.01907732,0.38488756
-5.47173587,1.34819800,0.00408273,0.29441726,0.46514047,0.22074390,0.81283212,0.40469002,0.02062047,0.41406167
-5.46573287,1.45093891,0.00436061,0.31745655,0.49864921,0.23747553,0.87475314,0.43818472,0.02214997,0.44394211
-5.45972986,1.55685938,0.00462755,0.34150623,0.53374528,0.25432628,0.93933918,0.47320685,0.02364438,0.47418566
-5.45372686,1.66491107,0.00487873,0.36636593,0.57011967,0.27108509,1.00604579,0.50947130,0.02508188,0.50442696
-5.44772386,1.77396485,0.00510954,0.39181111,0.60741234,0.28753550,1.07427477,0.54666324,0.02644093,0.53428669
-5.44172086,1.88283959,0.00531575,0.41759940,0.64521859,0.30346098,1.14339430,0.58444557,0.02770089,0.56338129
-5.43571786,1.99033607,0.00549362,0.44347834,0.68309779,0.31865071,1.21276303,0.62246817,0.02884271,0.59133376
-5.42971486,2.09527462,0.00564004,0.46919423,0.72058432,0.33290547,1.28175735,0.66037862,0.02984956,0.61778510
-5.42371186,2.19653517,0.00575265,0.49450183,0.75720031,0.34604355,1.34980051,0.69783397,0.03070737,0.64240605
-5.41770885,2.29309782,0.00582991,0.51917429,0.79246975,0.35790628,1.41639232,0.73451302,0.03140538,0.66490859
-5.41170585,2.38408222,0.00587116,0.54301311,0.82593352,0.36836302,1.48113795,0.77012855,0.03193647,0.68505669
-5.40570285,2.46878396,0.00587670,0.56585727,0.85716472,0.37731544,1.54377419,0.80443904,0.03229747,0.70267594
-5.39969985,2.54670610,0.00584772,0.58759141,0.88578369,0.38470074,1.60419157,0.83725905,0.03248925,0.71766149
-5.39369685,2.61758424,0.00578634,0.60815234,0.91147215,0.39049387,1.66245106,0.86846793,0.03251675,0.72998419
-5.38769385,2.68140385,0.00569546,0.62753352,0.93398583,0.39470856,1.71879388,0.89801615,0.03238875,0.73969440
-5.38169085,2.73840855,0.00557875,0.64578729,0.95316503,0.39739710,1.77364353,0.92592895,0.03211764,0.74692346
-5.37568784,2.78909892,0.00544047,0.66302446,0.96894268,0.39864893,1.82759932,0.95230693,0.03171901,0.75188265
-5.36968484,2.83422120,0.00528531,0.67941132,0.98134947,0.39858811,1.88142117,0.97732331,0.03121108,0.75485965
-5.36368184,2.87474627,0.00511830,0.69516387,0.99051575,0.39736978,1.93600572,1.00121800,0.03061418,0.75621260
-5.35767884,2.91183931,0.00494456,0.71053968,0.99667012,0.39517566,1.99235449,1.02428843,0.02995010,0.75636186
-5.35167584,2.94682106,0.00476915,0.72582745,1.00013458,0.39220889,2.05153485,1.04687741,0.02924140,0.75577988
-5.34567284,2.98112215,0.00459693,0.74133471,1.00131645,0.38868837,2.11463541,1.06935856,0.02851080,0.75497926
-5.33966983,3.01623194,0.00443237,0.75737424,1.00069730,0.38484264,2.18271749,1.09211974,0.02778053,0.75449948
-5.33366683,3.05364398,0.00427942,0.77424968,0.99881912,0.38090379,2.25676462,1.11554513,0.02707178,0.75489266
-5.32766383,3.09480001,0.00414137,0.79224099,0.99626843,0.37710125,2.33763225,1.13999688,0.02640413,0.75670876
-5.32166083,3.14103462,0.00402082,0.81159041,0.99365868,0.37365597,2.42599995,1.16579692,0.02579520,0.76048057
-5.31565783,3.19352291,0.00391957,0.83248956,0.99161169,0.37077485,2.52232830,1.19320984,0.02526020,0.76670898
-5.30965483,3.25323297,0.00383857,0.85506826,0.99073877,0.36864576,2.62682248,1.22242769,0.02481178,0.77584887
-5.30365183,3.32088515,0.00377799,0.87938560,0.99162212,0.36743322,2.73940430,1.25355729,0.02445977,0.78829597
-5.29764882,3.39691970,0.00373719,0.90542363,0.99479718,0.36727474,2.85969432,1.28661075,0.02421111,0.80437519
-5.29164582,3.48147397,0.00371483,0.93308409,1.00073664,0.36827800,2.98700488,1.32149967,0.02406986,0.82433045
-5.28564282,3.57437010,0.00370891,0.96218823,1.00983633,0.37051887,3.12034470,1.35803328,0.02403723,0.84831660
-5.27963982,3.67511355,0.00371688,0.99247981,1.02240376,0.37404030,3.25843504,1.39592077,0.02411168,0.87639338
-5.27363682,3.78290247,0.00373580,1.02363112,1.03864930,0.37885195,3.39973697,1.43477752,0.02428912,0.90852169
-5.26763382,3.89664745,0.00376244,1.05525180,1.05868042,0.38493082,3.54248871,1.47413528,0.02456305,0.94456228
-5.26163082,4.01500076,0.00379340,1.08690005,1.08249897,0.39222244,3.68475168,1.51345557,0.02492481,0.98427685
-5.25562781,4.13639376,0.00382529,1.11809576,1.11000138,0.40064293,3.82446338,1.55214594,0.02536385,1.02733158
-5.24962481,4.25908108,0.00385485,1.14833493,1.14098180,0.41008156,3.95949494,1.58957821,0.02586799,1.07330290
-5.24362181,4.38118957,0.00387905,1.17710492,1.17513781,0.42040388,4.08771120,1.62510802,0.02642369,1.12168556
-5.23761881,4.50077030,0.00389524,1.20389971,1.21207852,0.43145518,4.20703077,1.65809475,0.02701635,1.17190254
-5.23161581,4.61585160,0.00390121,1.22823473,1.25133461,0.44306437,4.31548389,1.68792111,0.02763064,1.22331680
-5.22561281,4.72449122,0.00389529,1.24966053,1.29236998,0.45504793,4.41126580,1.71401141,0.02825078,1.27524449
-5.21960980,4.82482605,0.00387640,1.26777502,1.33459477,0.46721405,4.49278388,1.73584809,0.02886089,1.32696929
-5.21360680,4.91511772,0.00384408,1.28223362,1.37737920,0.47936670,4.55869692,1.75298575,0.02944527,1.37775769
-5.20760380,4.99379314,0.00379852,1.29275733,1.42006805,0.49130975,4.60794530,1.76506232,0.02998878,1.42687484
-5.20160080,5.05947891,0.00374052,1.29913833,1.46199550,0.50285092,4.63977173,1.77180720,0.03047710,1.47360059
-5.19559780,5.11102931,0.00367151,1.30124320,1.50249991,0.51380557,4.65373189,1.77304628,0.03089707,1.51724559
-5.18959480,5.14754751,0.00359345,1.29901383,1.54093862,0.52400044,4.64969556,1.76870379,0.03123695,1.55716699
-5.18359180,5.16840021,0.00350882,1.29246614,1.57670223,0.53327716,4.62783873,1.75880145,0.03148674,1.59278349
-5.17758879,5.17322612,0.00342052,1.28168694,1.60922841,0.54149560,4.58862763,1.74345505,0.03163838,1.62358954
-5.17158579,5.16193870,0.00333177,1.26682923,1.63801498,0.54853710,4.53279597,1.72286904,0.03168594,1.64916827
-5.16558279,5.13472379,0.00324606,1.24810618,1.66263201,0.55430748,4.46131671,1.69732940,0.03162580,1.66920296
-5.15957979,5.09203284,0.00316702,1.22578433,1.68273269,0.55873984,4.37536993,1.66719547,0.03145673,1.68348670
-5.15357679,5.03457221,0.00309830,1.20017620,1.69806278,0.56179710,4.27630813,1.63289095,0.03117995,1.69192992
-5.14757379,4.96328907,0.00304354,1.17163252,1.70846829,0.56347421,4.16562034,1.59489462,0.03079906,1.69456561
-5.14157079,4.87935418,0.00300615,1.14053465,1.71390098,0.56379980,4.04489629,1.55373083,0.03032000,1.69155171
-5.13556778,4.78414180,0.00298934,1.10728688,1.71442149,0.56283739,3.91579145,1.50996021,0.02975082,1.68317068
-5.12956478,4.67920667,0.00299591,1.07230920,1.71019968,0.56068567,3.77999395,1.46417049,0.02910150,1.66982580
-5.12356178,4.56625803,0.00302822,1.03603022,1.70151191,0.55747809,3.63919356,1.41696750,0.02838365,1.65203413
-5.11755878,4.44713056,0.00308807,0.99888049,1.68873509,0.55338126,3.49505338,1.36896629,0.02761011,1.63041601
-5.11155578,4.32375220,0.00317667,0.96128605,1.67233730,0.54859230,3.34918410,1.32078236,0.02679465,1.60568125
-5.10555278,4.19810865,0.00329451,0.92366221,1.65286515,0.54333490,3.20312095,1.27302272,0.02595146,1.57861191
-5.09954977,4.07220494,0.00344135,0.88640754,1.63092788,0.53785416,3.05830326,1.22627686,0.02509477,1.55004221
-5.09354677,3.94802422,0.00361619,0.84989801,1.60717873,0.53241022,2.91605643,1.18110744,0.02423839,1.52083592
-5.08754377,3.82748454,0.00381720,0.81448127,1.58229387,0.52727074,2.77757634,1.13804085,0.02339528,1.49186176
-5.08154077,3.71239440,0.00404179,0.78047112,1.55694984,0.52270249,2.64391603,1.09755767,0.02257716,1.46396760
-5.07553777,3.60440836,0.00428657,0.74814236,1.53180001,0.51896224,2.51597478,1.06008314,0.02179419,1.43795435
-5.06953477,3.50498402,0.00454744,0.71772592,1.50745128,0.51628736,2.39448967,1.02597813,0.02105463,1.41455040
-5.06353177,3.41534213,0.00481964,0.68940472,1.48444175,0.51488638,2.28002974,0.99553065,0.02036467,1.39438759
-5.05752876,3.33643130,0.00509787,0.66331018,1.46322061,0.51493013,2.17299320,0.96894852,0.01972827,1.37797976
-5.05152576,3.26889918,0.00537639,0.63951985,1.44413093,0.51654358,2.07360771,0.94635356,0.01914713,1.36570480
-5.04552276,3.21307166,0.00564915,0.61805608,1.42739652,0.51979919,1.98193408,0.92777755,0.01862068,1.35779101
-5.03951976,3.16894136,0.00590999,0.59888620,1.41311329,0.52471178,1.89787362,0.91316053,0.01814625,1.35430849
-5.03351676,3.13616650,0.00615276,0.58192402,1.40124583,0.53123548,1.82117903,0.90235159,0.01771924,1.35516610
-5.02751376,3.11408076,0.00637156,0.56703296,1.39162927,0.53926297,1.75146895,0.89511239,0.01733335,1.36011413
-5.02151076,3.10171416,0.00656085,0.55403076,1.38397672,0.54862700,1.68824577,0.89112336,0.01698100,1.36875289
-5.01550775,3.09782469,0.00671565,0.54269550,1.37789169,0.55910444,1.63091630,0.88999271,0.01665357,1.38054683
-5.00950475,3.10093955,0.00683173,0.53277313,1.37288528,0.57042252,1.57881479,0.89126783,0.01634189,1.39484376
-5.00350175,3.10940481,0.00690567,0.52398588,1.36839717,0.58226727,1.53122748,0.89444885,0.01603660,1.41089835
-4.99749875,3.12144140,0.00693503,0.51604163,1.36381965,0.59429370,1.48741785,0.89900379,0.01572854,1.42789902
-4.99149575,3.13520522,0.00691841,0.50864359,1.35852339,0.60613721,1.44665171,0.90438484,0.01540914,1.44499706
-4.98549275,3.14884914,0.00685547,0.50150013,1.35188397,0.61742603,1.40822106,0.91004506,0.01507073,1.46133672
-4.97948974,3.16058394,0.00674695,0.49433437,1.34330786,0.62779377,1.37146600,0.91545480,0.01470685,1.47608499
-4.97348674,3.16873602,0.00659462,0.48689295,1.33225665,0.63689178,1.33579383,0.92011731,0.01431245,1.48845985
-4.96748374,3.17179938,0.00640124,0.47895402,1.31826861,0.64440071,1.30069466,0.92358278,0.01388405,1.49775565
-4.96148074,3.16847972,0.00617043,0.47033379,1.30097651,0.65004063,1.26575306,0.92546034,0.01341984,1.50336487
-4.95547774,3.15772928,0.00590652,0.46089168,1.28012113,0.65357951,1.23065563,0.92542760,0.01291969,1.50479505
-4.94947474,3.13877114,0.00561446,0.45053378,1.25555998,0.65483953,1.19519427,0.92323746,0.01238510,1.50168071
-4.94347174,3.11111233,0.00529959,0.43921467,1.22727094,0.65370111,1.15926539,0.91872198,0.01181909,1.49378959
-4.93746873,3.07454600,0.00496752,0.42693749,1.19535090,0.65010458,1.12286547,0.91179332,0.01122606,1.48102347
-4.93146573,3.02914290,0.00462392,0.41375242,1.16000985,0.64404945,1.08608337,0.90244199,0.01061157,1.46341367
-4.92546273,2.97523347,0.00427439,0.39975376,1.12156062,0.63559152,1.04909019,0.89073252,0.00998214,1.44111179
-4.91945973,2.91338178,0.00392430,0.38507562,1.08040520,0.62483809,1.01212715,0.87679713,0.00934498,1.41437651
-4.91345673,2.84435325,0.00357864,0.36988673,1.03701839,0.61194161,0.97549240,0.86082764,0.00870776,1.38355718
-4.90745373,2.76907798,0.00324197,0.35438442,0.99192962,0.59709221,0.93952739,0.84306623,0.00807837,1.34907551
-4.90145073,2.68861173,0.00291827,0.33878804,0.94570391,0.58050953,0.90460330,0.82379556,0.00746467,1.31140606
-4.89544772,2.60409649,0.00261096,0.32333222,0.89892282,0.56243440,0.87110815,0.80332862,0.00687430,1.27105696
-4.88944472,2.51672240,0.00232279,0.30826000,0.85216630,0.54312063,0.83943494,0.78199884,0.00631452,1.22855149
-4.88344172,2.42769241,0.00205592,0.29381617,0.80599597,0.52282750,0.80997087,0.76015063,0.00579202,1.18441156
-4.87743872,2.33819088,0.00181188,0.28024085,0.76094051,0.50181308,0.78308802,0.73813084,0.00531283,1.13914363
-4.87143572,2.24935684,0.00159160,0.26776353,0.71748358,0.48032865,0.75913503,0.71628096,0.00488225,1.09322746
-4.86543272,2.16226221,0.00139551,0.25659753,0.67605432,0.45861443,0.73843006,0.69493049,0.00450476,1.04710809
-4.85942971,2.07789508,0.00122355,0.24693506,0.63702064,0.43689648,0.72125444,0.67439107,0.00418405,1.00119076
-4.85342671,1.99714758,0.00107524,0.23894276,0.60068522,0.41538484,0.70784702,0.65495160,0.00392296,0.95583877
-4.84742371,1.92080789,0.00094978,0.23275780,0.56728384,0.39427271,0.69839882,0.63687403,0.00372357,0.91137390
-4.84142071,1.84955565,0.00084607,0.22848455,0.53698592,0.37373653,0.69304791,0.62038975,0.00358715,0.86807873
-4.83541771,1.78395986,0.00076278,0.22619175,0.50989683,0.35393662,0.69187438,0.60569646,0.00351430,0.82620039
-4.82941471,1.72447866,0.00069846,0.22591032,0.48606149,0.33501823,0.69489538,0.59295539,0.00350493,0.78595525
-4.82341171,1.67146021,0.00065149,0.22763174,0.46546910,0.31711273,0.70206043,0.58228883,0.00355837,0.74753360
-4.81740870,1.62514416,0.00062022,0.23130707,0.44805833,0.30033864,0.71324717,0.57377798,0.00367341,0.71110420
-4.81140570,1.58566327,0.00060294,0.23684676,0.43372300,0.28480239,0.72825788,0.56746125,0.00384840,0.67681797
-4.80540270,1.55304521,0.00059795,0.24412124,0.42231774,0.27059870,0.74681724,0.56333298,0.00408125,0.64481059
-4.79939970,1.52721445,0.00060354,0.25296239,0.41366357,0.25781033,0.76857174,0.56134289,0.00436960,0.61520383
-4.79339670,1.50799444,0.00061807,0.26316602,0.40755334,0.24650744,0.79309114,0.56139638,0.00471077,0.58810554
-4.78739370,1.49511045,0.00063991,0.27449531,0.40375690,0.23674628,0.81987240,0.56335581,0.00510192,0.56360832
-4.78139070,1.48819345,0.00066752,0.28668528,0.40202596,0.22856767,0.84834634,0.56704294,0.00554004,0.54178711
-4.77538769,1.48678535,0.00069941,0.29944827,0.40209884,0.22199501,0.87788709,0.57224269,0.00602206,0.52269592
-4.76938469,1.49034600,0.00073421,0.31248031,0.40370494,0.21703225,0.90782448,0.57870810,0.00654482,0.50636400
-4.76338169,1.49826209,0.00077062,0.32546819,0.40656908,0.21366199,0.93745891,0.58616656,0.00710518,0.49279185
-4.75737869,1.50985806,0.00080745,0.33809721,0.41041571,0.21184366,0.96607844,0.59432711,0.00769996,0.48194744
-4.75137569,1.52440895,0.00084363,0.35005912,0.41497301,0.21151228,0.99297746,0.60288854,0.00832601,0.47376285
-4.74537269,1.54115485,0.00087825,0.36106016,0.41997675,0.21257771,1.01747622,0.61154810,0.00898014,0.46813183
-4.73936968,1.55931667,0.00091050,0.37082880,0.42517395,0.21492463,1.03894035,0.62001031,0.00965912,0.46490838
-4.73336668,1.57811253,0.00093975,0.37912288,0.43032626,0.21841337,1.05679941,0.62799555,0.01035958,0.46390650
-4.72736368,1.59677431,0.00096554,0.38573585,0.43521293,0.22288155,1.07056380,0.63524801,0.01107799,0.46490137
-4.72136068,1.61456363,0.00098755,0.39050191,0.43963324,0.22814663,1.07983886,0.64154261,0.01181051,0.46763187
-4.71535768,1.63078660,0.00100563,0.39329961,0.44340842,0.23400926,1.08433578,0.64669053,0.01255295,0.47180442
-4.70935468,1.64480690,0.00101982,0.39405413,0.44638297,0.24025742,1.08387855,0.65054311,0.01330063,0.47709810
-4.70335168,1.65605655,0.00103026,0.39273771,0.44842524,0.24667114,1.07840675,0.65299395,0.01404828,0.48317079
-4.69734867,1.66404418,0.00103727,0.38936868,0.44942748,0.25302771,1.06797399,0.65397908,0.01479001,0.48966634
-4.69134567,1.66836059,0.00104128,0.38400882,0.44930524,0.25910721,1.05274224,0.65347536,0.01551920,0.49622227
-4.68534267,1.66868155,0.00104281,0.37675942,0.44799627,0.26469802,1.03297231,0.65149714,0.01622854,0.50247796
-4.67933967,1.66476799,0.00104243,0.36775617,0.44545904,0.26960227,1.00901103,0.64809144,0.01691000,0.50808303
-4.67333667,1.65646386,0.00104077,0.35716324,0.44167100,0.27364093,0.98127603,0.64333206,0.01755493,0.51270551
-4.66733367,1.64369201,0.00103848,0.34516670,0.43662672,0.27665833,0.95023865,0.63731290,0.01815420,0.51603975
-4.66133067,1.62644847,0.00103614,0.33196786,0.43033600,0.27852600,0.91640611,0.63014087,0.01869833,0.51781358
-4.65532766,1.60479576,0.00103431,0.31777648,0.42282216,0.27914555,0.88030372,0.62192892,0.01917777,0.51779475
-4.64932466,1.57885541,0.00103345,0.30280451,0.41412055,0.27845071,0.84245796,0.61278948,0.01958313,0.51579617
-4.64332166,1.54880038,0.00103393,0.28726035,0.40427726,0.27640828,0.80338107,0.60282861,0.01990550,0.51168004
