energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.78989495,6.20426895,0.40151003,1.08873950,0.00446844,1.41164592,0.05597647,1.66885231,2.31834639,1.83571278
-5.78389195,5.87706758,0.38447162,1.01932461,0.00408075,1.34505416,0.05386111,1.57333783,2.16368769,1.75020646
-5.77788894,5.56798436,0.36830343,0.95253856,0.00372324,1.28388996,0.05194686,1.48184868,2.01900734,1.66955894
-5.77188594,5.28052858,0.35310039,0.88915460,0.00339632,1.22884221,0.05029570,1.39539817,1.88580922,1.59470159
-5.76588294,5.01761270,0.33892442,0.82984115,0.00310012,1.18043295,0.04896769,1.31487413,1.76538994,1.52635497
-5.75987994,4.78152795,0.32580436,0.77515464,0.00283452,1.13902028,0.04801967,1.24102491,1.65883450,1.46502556
-5.75387694,4.57394433,0.31373718,0.72553668,0.00259919,1.10480808,0.04750395,1.17445039,1.56701983,1.41101153
-5.74787394,4.39593261,0.30269060,0.68131511,0.00239367,1.07786142,0.04746705,1.11559793,1.49062514,1.36441658
-5.74187094,4.24800532,0.29260692,0.64270874,0.00221738,1.05812640,0.04794839,1.06476295,1.43014728,1.32517049
-5.73586793,4.13017232,0.28340789,0.60983494,0.00206974,1.04545263,0.04897913,1.02209374,1.38591945,1.29305463
-5.72986493,4.04200666,0.27500034,0.58271958,0.00195018,1.03961698,0.05058109,0.98759974,1.35813128,1.26773084
-5.72386193,3.98271586,0.26728247,0.56130856,0.00185822,1.04034684,0.05276568,0.96116250,1.34684847,1.24877157
-5.71785893,3.95121412,0.26015020,0.54548024,0.00179354,1.04734153,0.05553315,0.94254870,1.35203024,1.23568982
-5.71185593,3.94619151,0.25350355,0.53505813,0.00175602,1.06029055,0.05887182,0.93142435,1.37354342,1.22796700
-5.70585293,3.96617664,0.24725260,0.52982335,0.00174577,1.07888774,0.06275770,0.92736955,1.41117201,1.22507757
-5.69984992,4.00959046,0.24132289,0.52952632,0.00176322,1.10284066,0.06715423,0.92989329,1.46462181,1.22650941
-5.69384692,4.07478980,0.23565986,0.53389752,0.00180906,1.13187511,0.07201248,0.93844783,1.53352003,1.23177925
-5.68784392,4.16010001,0.23023241,0.54265695,0.00188433,1.16573469,0.07727151,0.95244259,1.61741039,1.24044299
-5.68184092,4.26383752,0.22503530,0.55552246,0.00199039,1.20417600,0.08285927,0.97125720,1.71574449,1.25210092
-5.67583792,4.38432341,0.22009043,0.57221682,0.00212890,1.24696024,0.08869382,0.99425403,1.82787075,1.26639843
-5.66983492,4.51989020,0.21544697,0.59247371,0.00230182,1.29384217,0.09468491,1.02079001,1.95302243,1.28302277
-5.66383192,4.66888412,0.21118051,0.61604287,0.00251138,1.34455769,0.10073602,1.05022818,2.09030640,1.30169701
-5.65782891,4.82966547,0.20739121,0.64269442,0.00275999,1.39881124,0.10674669,1.08194890,2.23869425,1.32217200
-5.65182591,5.00060951,0.20420119,0.67222275,0.00305029,1.45626428,0.11261519,1.11536090,2.39701748,1.34421757
-5.64582291,5.18011001,0.20175128,0.70444983,0.00338501,1.51652600,0.11824132,1.14991223,2.56396788,1.36761394
-5.63981991,5.36658685,0.20019724,0.73922816,0.00376697,1.57914721,0.12352941,1.18510093,2.73810433,1.39214424
-5.63381691,5.55849870,0.19970571,0.77644331,0.00419899,1.64361809,0.12839122,1.22048531,2.91786626,1.41758871
-5.62781391,5.75436079,0.20044989,0.81601582,0.00468387,1.70937021,0.13274879,1.25569343,3.10159420,1.44372129
-5.62181091,5.95276702,0.20260524,0.85790240,0.00522432,1.77578286,0.13653699,1.29043146,3.28755658,1.47030848
-5.61580790,6.15241504,0.20634504,0.90209608,0.00582290,1.84219345,0.13970567,1.32449035,3.47398208,1.49711073
-5.60980490,6.35213245,0.21183615,0.94862503,0.00648198,1.90791140,0.14222134,1.35775038,3.65909615,1.52388579
-5.60380190,6.55090142,0.21923487,0.99754985,0.00720370,1.97223468,0.14406829,1.39018311,3.84115973,1.55039372
-5.59779890,6.74787959,0.22868286,1.04895898,0.00798989,2.03446803,0.14524898,1.42185025,4.01850849,1.57640289
-5.59179590,6.94241431,0.24030340,1.10296201,0.00884201,2.09394151,0.14578382,1.45289926,4.18959030,1.60169618
-5.58579290,7.13404848,0.25419768,1.15968095,0.00976111,2.15002852,0.14571021,1.48355552,4.35299896,1.62607678
-5.57978989,7.32251587,0.27044148,1.21923934,0.01074774,2.20216180,0.14508097,1.51411107,4.50750240,1.64937286
-5.57378689,7.50772532,0.28908199,1.28174948,0.01180186,2.24984677,0.14396214,1.54491022,4.65206368,1.67144063
-5.56778389,7.68973331,0.31013501,1.34729805,0.01292278,2.29267106,0.14243029,1.57633248,4.78585378,1.69216533
-5.56178089,7.86870583,0.33358254,1.41593073,0.01410901,2.33031005,0.14056957,1.60877334,4.90825550,1.71146006
-5.55577789,8.04487101,0.35937074,1.48763627,0.01535816,2.36252795,0.13846836,1.64262384,5.01885842,1.72926240
-5.54977489,8.21846483,0.38740854,1.56233094,0.01666684,2.38917469,0.13621603,1.67824951,5.11744534,1.74552913
-5.54377189,8.38967288,0.41756679,1.63984409,0.01803053,2.41017878,0.13389964,1.71596988,5.20397132,1.76022937
-5.53776888,8.55857161,0.44967812,1.71990567,0.01944344,2.42553713,0.13160097,1.75603936,5.27853647,1.77333684
-5.53176588,8.72507277,0.48353759,1.80213665,0.02089848,2.43530229,0.12939380,1.79863024,5.34135456,1.78482170
-5.52576288,8.88887444,0.51890412,1.88604298,0.02238709,2.43956847,0.12734174,1.84381877,5.39271923,1.79464291
-5.51975988,9.04942227,0.55550283,1.97101392,0.02389928,2.43845721,0.12549656,1.89157475,5.43296986,1.80274157
-5.51375688,9.20588340,0.59302810,2.05632511,0.02542356,2.43210378,0.12389705,1.94175511,5.46245922,1.80903600
-5.50775388,9.35713553,0.63114752,2.14114672,0.02694705,2.42064534,0.12256852,1.99410177,5.48152459,1.81341893
-5.50175088,9.50177209,0.66950650,2.22455676,0.02845553,2.40421156,0.12152293,2.04824363,5.49046388,1.81575716
-5.49574787,9.63812401,0.70773346,2.30555934,0.02993364,2.38291843,0.12075939,2.10370264,5.48951802,1.81589387
-5.48974487,9.76429741,0.74544558,2.38310748,0.03136510,2.35686538,0.12026531,2.15990360,5.47886011,1.81365331
-5.48374187,9.87822562,0.78225478,2.45612970,0.03273301,2.32613596,0.12001775,2.21618712,5.45859178,1.80884785
-5.47773887,9.97773332,0.81777394,2.52355962,0.03402020,2.29080184,0.11998517,2.27182509,5.42874642,1.80128677
-5.47173587,10.06060957,0.85162305,2.58436746,0.03520961,2.25092959,0.12012930,2.32603822,5.38929879,1.79078626
-5.46573287,10.12468651,0.88343527,2.63759217,0.03628476,2.20658974,0.12040702,2.37801466,5.34017999,1.77718006
-5.45972986,10.16791997,0.91286271,2.68237314,0.03723017,2.15786730,0.12077235,2.42692923,5.28129669,1.76032993
-5.45372686,10.18846825,0.93958176,2.71798006,0.03803184,2.10487290,0.12117816,2.47196260,5.21255323,1.74013542
-5.44772386,10.18476574,0.96329796,2.74383980,0.03867770,2.04775362,0.12157784,2.51231985,5.13387523,1.71654220
-5.44172086,10.15558818,0.98375039,2.75955934,0.03915801,1.98670286,0.12192668,2.54724799,5.04523332,1.68954862
-5.43571786,10.10010718,1.00071538,2.76494378,0.03946569,1.92196836,0.12218303,2.57605210,4.94666569,1.65921006
-5.42971486,10.01793211,1.01400971,2.76000873,0.03959664,1.85385793,0.12230918,2.59810993,4.83829848,1.62564089
-5.42371186,9.90913814,1.02349321,2.74498677,0.03954991,1.78274247,0.12227203,2.61288463,4.72036291,1.58901410
-5.41770885,9.77428015,1.02907080,2.72032772,0.03932782,1.70905602,0.12204348,2.61993578,4.59320872,1.54955872
-5.41170585,9.61439270,1.03069400,2.68669288,0.03893594,1.63329296,0.12160074,2.61892854,4.45731323,1.50755523
-5.40570285,9.43097677,1.02836191,2.64494347,0.03838301,1.55600238,0.12092633,2.60964096,4.31328598,1.46332941
-5.39969985,9.22597474,1.02212168,2.59612397,0.03768071,1.47778000,0.12000816,2.59196955,4.16186891,1.41724507
-5.39369685,9.00173494,1.01206843,2.54144091,0.03684337,1.39925808,0.11883935,2.56593296,4.00393203,1.36969608
-5.38769385,8.76096785,0.99834464,2.48223814,0.03588763,1.32109368,0.11741816,2.53167399,3.84046507,1.32109806
-5.38169085,8.50669548,0.98113896,2.41996927,0.03483193,1.24395595,0.11574783,2.48945959,3.67256534,1.27188029
-5.37568784,8.24219588,0.96068436,2.35616858,0.03369610,1.16851289,0.11383643,2.43967902,3.50142226,1.22247798
-5.36968484,7.97094439,0.93725562,2.29242096,0.03250079,1.09541800,0.11169671,2.38283998,3.32829902,1.17332514
-5.36368184,7.69655288,0.91116607,2.23033204,0.03126700,1.02529738,0.10934595,2.31956252,3.15451192,1.12484820
-5.35767884,7.42270843,0.88276356,2.17149916,0.03001554,0.95873755,0.10680579,2.25057084,2.98140784,1.07746029
-5.35167584,7.15311222,0.85242566,2.11748394,0.02876659,0.89627427,0.10410203,2.17668274,2.81034042,1.03155624
-5.34567284,6.89141941,0.82055407,2.06978679,0.02753926,0.83838255,0.10126435,2.09879686,2.64264552,0.98750800
-5.33966983,6.64118074,0.78756834,2.02982401,0.02635123,0.78546809,0.09832591,2.01787766,2.47961647,0.94566048
-5.33366683,6.40578630,0.75389891,1.99890749,0.02521850,0.73786003,0.09532297,1.93493848,2.32247967,0.90632752
-5.32766383,6.18841196,0.71997972,1.97822729,0.02415510,0.69580528,0.09229426,1.85102282,2.17237119,0.86978795
-5.32166083,5.99196894,0.68624037,1.96883699,0.02317305,0.65946421,0.08928027,1.76718423,2.03031487,0.83628156
-5.31565783,5.81905712,0.65309823,1.97164184,0.02228221,0.62890795,0.08632247,1.68446534,1.89720246,0.80600515
-5.30965483,5.67192274,0.62095053,1.98738953,0.02149033,0.60411708,0.08346238,1.60387656,1.77377650,0.77910847
-5.30365183,5.55242105,0.59016680,2.01666333,0.02080307,0.58498189,0.08074053,1.52637490,1.66061618,0.75569039
-5.29764882,5.46198486,0.56108178,2.05987752,0.02022413,0.57130416,0.07819543,1.45284384,1.55812683,0.73579546
-5.29164582,5.40159966,0.53398913,2.11727493,0.01975537,0.56280049,0.07586250,1.38407449,1.46653335,0.71941108
-5.28564282,5.37178611,0.50913608,2.18892626,0.01939693,0.55910727,0.07377296,1.32074901,1.38587769,0.70646558
-5.27963982,5.37259075,0.48671913,2.27473123,0.01914742,0.55978726,0.07195294,1.26342659,1.31602081,0.69682754
-5.27363682,5.40358529,0.46688108,2.37442141,0.01900403,0.56433773,0.07042249,1.21253246,1.25664876,0.69030655
-5.26763382,5.46387507,0.44970941,2.48756461,0.01896264,0.57220021,0.06919495,1.16835043,1.20728318,0.68665561
-5.26163082,5.55211683,0.43523595,2.61357090,0.01901796,0.58277167,0.06827633,1.13101902,1.16729557,0.68557541
-5.25562781,5.66654568,0.42343805,2.75170015,0.01916359,0.59541703,0.06766500,1.10053141,1.13592525,0.68672026
-5.24962481,5.80501083,0.41424099,2.90107117,0.01939206,0.60948264,0.06735159,1.07673907,1.11230033,0.68970590
-5.24362181,5.96501952,0.40752167,3.06067244,0.01969485,0.62431064,0.06731911,1.05935907,1.09546116,0.69411880
-5.23761881,6.14378800,0.40311339,3.22937432,0.02006245,0.63925353,0.06754329,1.04798469,1.08438547,0.69952663
-5.23161581,6.33829848,0.40081154,3.40594278,0.02048438,0.65368889,0.06799324,1.04209900,1.07801460,0.70548971
-5.22561281,6.54536041,0.40038011,3.58905443,0.02094919,0.66703343,0.06863219,1.04109109,1.07527985,0.71157283
-5.21960980,6.76167449,0.40155868,3.77731279,0.02144454,0.67875622,0.06941856,1.04427424,1.07512830,0.71735702
-5.21360680,6.98389772,0.40406979,3.96926549,0.02195730,0.68839036,0.07030708,1.05090569,1.07654727,0.72245074
-5.20760380,7.20870758,0.40762643,4.16342217,0.02247366,0.69554287,0.07125008,1.06020731,1.07858671,0.72650010
-5.20160080,7.43286374,0.41193941,4.35827284,0.02297938,0.69990229,0.07219885,1.07138662,1.08037895,0.72919758
-5.19559780,7.65326555,0.41672453,4.55230627,0.02345994,0.70124381,0.07310505,1.08365765,1.08115528,0.73028897
-5.18959480,7.86700401,0.42170920,4.74402828,0.02390092,0.69943168,0.07392206,1.09626095,1.08025891,0.72957826
-5.18359180,8.07140699,0.42663849,4.93197942,0.02428829,0.69441878,0.07460635,1.10848236,1.07715414,0.72693028
-5.17758879,8.26407693,0.43128047,5.11475200,0.02460879,0.68624355,0.07511866,1.11966995,1.07143168,0.72227119
-5.17158579,8.44292031,0.43543058,5.29100615,0.02485034,0.67502434,0.07542516,1.12924883,1.06281000,0.71558670
-5.16558279,8.60616890,0.43891521,5.45948483,0.02500240,0.66095143,0.07549828,1.13673334,1.05113308,0.70691841
-5.15957979,8.75239279,0.44159421,5.61902767,0.02505640,0.64427720,0.07531746,1.14173646,1.03636474,0.69635836
-5.15357679,8.88050557,0.44336249,5.76858366,0.02500601,0.62530486,0.07486965,1.14397612,1.01858003,0.68404229
-5.14757379,8.98976246,0.44415064,5.90722263,0.02484750,0.60437622,0.07414949,1.14327842,0.99795417,0.67014186
-5.14157079,9.07975199,0.44392464,6.03414558,0.02457987,0.58185904,0.07315934,1.13957769,0.97474956,0.65485638
-5.13556778,9.15038239,0.44268480,6.14869378,0.02420503,0.55813447,0.07190899,1.13291344,0.94930154,0.63840428
-5.12956478,9.20186346,0.44046398,6.25035668,0.02372778,0.53358518,0.07041517,1.12342437,0.92200336,0.62101490
-5.12356178,9.23468498,0.43732514,6.33877845,0.02315576,0.50858434,0.06870085,1.11133983,0.89329101,0.60292082
-5.11755878,9.24959247,0.43335850,6.41376302,0.02249922,0.48348618,0.06679432,1.09696880,0.86362849,0.58435095
-5.11155578,9.24756107,0.42867834,6.47527733,0.02177080,0.45861808,0.06472817,1.08068716,0.83349382,0.56552477
-5.10555278,9.22976807,0.42341952,6.52345262,0.02098509,0.43427449,0.06253815,1.06292327,0.80336629,0.54664766
-5.09954977,9.19756472,0.41773394,6.55858325,0.02015823,0.41071283,0.06026193,1.04414282,0.77371515,0.52790753
-5.09354677,9.15244750,0.41178699,6.58112294,0.01930738,0.38815118,0.05793794,1.02483307,0.74499005,0.50947254
-5.08754377,9.09602922,0.40575401,6.59167807,0.01845025,0.36676781,0.05560417,1.00548724,0.71761315,0.49149012
-5.08154077,9.03001017,0.39981693,6.59099793,0.01760446,0.34670233,0.05329708,0.98658943,0.69197309,0.47408687
-5.07553777,8.95614956,0.39416099,6.57996181,0.01678710,0.32805814,0.05105068,0.96860062,0.66842059,0.45736941
-5.06953477,8.87623754,0.38897176,6.55956329,0.01601414,0.31090614,0.04889573,0.95194604,0.64726570,0.44142594
-5.06353177,8.79206813,0.38443219,6.53089187,0.01530005,0.29528917,0.04685911,0.93700436,0.62877640,0.42632819
-5.05752876,8.70541361,0.38072000,6.49511257,0.01465733,0.28122707,0.04496348,0.92409888,0.61317839,0.41213393
-5.05152576,8.61800080,0.37800507,6.45344424,0.01409624,0.26872204,0.04322710,0.91349103,0.60065579,0.39888946
-5.04552276,8.53148998,0.37644714,6.40713740,0.01362455,0.25776397,0.04166386,0.90537611,0.59135268,0.38663232
-5.03951976,8.44745697,0.37619352,6.35745241,0.01324739,0.24833577,0.04028355,0.89988147,0.58537499,0.37539389
-5.03351676,8.36737898,0.37737710,6.30563913,0.01296718,0.24041811,0.03909231,0.89706696,0.58279279,0.36520185
-5.02751376,8.29262481,0.38011441,6.25291860,0.01278370,0.23399391,0.03809318,0.89692752,0.58364273,0.35608252
-5.02151076,8.22444954,0.38450388,6.20046771,0.01269416,0.22905203,0.03728690,0.89939778,0.58793049,0.34806294
-5.01550775,8.16399385,0.39062442,6.14940713,0.01269345,0.22559045,0.03667262,0.90435841,0.59563317,0.34117269
-5.00950475,8.11228775,0.39853413,6.10079285,0.01277433,0.22361862,0.03624879,0.91164380,0.60670162,0.33544549
-5.00350175,8.07025815,0.40826944,6.05561110,0.01292779,0.22315914,0.03601400,0.92105093,0.62106269,0.33092053
-4.99749875,8.03873931,0.41984446,6.01477642,0.01314339,0.22424868,0.03596775,0.93234890,0.63862136,0.32764340
-4.99149575,8.01848519,0.43325087,5.97913214,0.01340964,0.22693814,0.03611118,0.94528889,0.65926290,0.32566685
-4.98549275,8.01018222,0.44845804,5.94945240,0.01371440,0.23129220,0.03644760,0.95961413,0.68285502,0.32505105
-4.97948974,8.01446098,0.46541365,5.92644478,0.01404527,0.23738799,0.03698300,0.97506944,0.70925006,0.32586351
-4.97348674,8.03190530,0.48404466,5.91075240,0.01438996,0.24531326,0.03772621,0.99141022,0.73828733,0.32817846
-4.96748374,8.06305729,0.50425852,5.90295451,0.01473669,0.25516372,0.03868899,1.00841031,0.76979546,0.33207583
-4.96148074,8.10841710,0.52594479,5.90356473,0.01507447,0.26703989,0.03988590,1.02586868,0.80359486,0.33763951
-4.95547774,8.16843646,0.54897676,5.91302626,0.01539344,0.28104319,0.04133383,1.04361459,0.83950015,0.34495507
-4.94947474,8.24350550,0.57321326,5.93170376,0.01568503,0.29727154,0.04305152,1.06151109,0.87732245,0.35410688
-4.94347174,8.33393287,0.59850044,5.95987192,0.01594218,0.31581446,0.04505870,1.07945677,0.91687153,0.36517452
-4.93746873,8.43991979,0.62467335,5.99770118,0.01615947,0.33674765,0.04737517,1.09738564,0.95795746,0.37822867
-4.93146573,8.56152908,0.65155745,6.04524131,0.01633315,0.36012738,0.05001972,1.11526535,1.00039190,0.39332654
-4.92546273,8.69865086,0.67896980,6.10240405,0.01646112,0.38598465,0.05300891,1.13309355,1.04398863,0.41050685
-4.91945973,8.85096713,0.70672007,6.16894624,0.01654294,0.41431940,0.05635583,1.15089301,1.08856355,0.42978480
-4.91345673,9.01791776,0.73461128,6.24445498,0.01657965,0.44509503,0.06006883,1.16870531,1.13393383,0.45114696
-4.90745373,9.19867065,0.76244048,6.32833651,0.01657365,0.47823341,0.06415035,1.18658385,1.17991647,0.47454660
-4.90145073,9.39209901,0.78999932,6.41981055,0.01652855,0.51361079,0.06859577,1.20458628,1.22632636,0.49989954
-4.89544772,9.59676853,0.81707487,6.51791149,0.01644886,0.55105474,0.07339251,1.22276701,1.27297397,0.52708105
-4.88944472,9.81093693,0.84345064,6.62149768,0.01633985,0.59034263,0.07851934,1.24117016,1.31966310,0.55592388
-4.88344172,10.03256806,0.86890817,6.72926966,0.01620726,0.63120172,0.08394590,1.25982356,1.36618890,0.58621785
-4.87743872,10.25936181,0.89322929,6.83979764,0.01605709,0.67331126,0.08963264,1.27873408,1.41233664,0.61771116
-4.87143572,10.48880051,0.91619924,6.95155812,0.01589532,0.71630661,0.09553099,1.29788494,1.45788161,0.65011364
-4.86543272,10.71821149,0.93761066,7.06297866,0.01572775,0.75978554,0.10158400,1.31723510,1.50259038,0.68310193
-4.85942971,10.94484446,0.95726866,7.17248980,0.01555982,0.80331664,0.10772725,1.33672114,1.54622389,0.71632670
-4.85342671,11.16596132,0.97499676,7.27858179,0.01539641,0.84644968,0.11389015,1.35626151,1.58854233,0.74942165
-4.84742371,11.37893528,0.99064376,7.37986423,0.01524175,0.88872756,0.11999753,1.37576324,1.62931197,0.78201415
-4.84142071,11.58135488,1.00409106,7.47512549,0.01509937,0.92969962,0.12597155,1.39513082,1.66831374,0.81373711
-4.83541771,11.77112846,1.01526045,7.56338927,0.01497200,0.96893554,0.13173365,1.41427668,1.70535312,0.84424162
-4.82941471,11.94658350,1.02412175,7.64396515,0.01486164,1.00603938,0.13720680,1.43313301,1.74027108,0.87320986
-4.82341171,12.10655576,1.03069989,7.71649035,0.01476953,1.04066310,0.14231764,1.45166393,1.77295520,0.90036759
-4.81740870,12.25046287,1.03508113,7.78096011,0.01469629,1.07251874,0.14699860,1.46987746,1.80335023,0.92549570
-4.81140570,12.37835777,1.03741766,7.83774457,0.01464195,1.10138870,0.15118989,1.48783627,1.83146741,0.94844017
-4.80540270,12.49095814,1.03793043,7.88759075,0.01460614,1.12713340,0.15484117,1.50566658,1.85739152,0.96911971
-4.79939970,12.58964890,1.03690960,7.93160893,0.01458817,1.14969598,0.15791300,1.52356426,1.88128497,0.98753088
-4.79339670,12.67645657,1.03471240,7.97124343,0.01458720,1.16910349,0.16037787,1.54179761,1.90338823,1.00374998
-4.78739370,12.75399516,1.03175816,8.00822875,0.01460241,1.18546445,0.16222079,1.56070618,1.92401618,1.01793167
-4.78139070,12.82538534,1.02852056,8.04453293,0.01463310,1.19896289,0.16343945,1.58069548,1.94355002,1.03030421
-4.77538769,12.89414960,1.02551702,8.08229039,0.01467886,1.20984884,0.16404401,1.60222735,1.96242480,1.04116133
-4.76938469,12.96408781,1.02329558,8.12372736,0.01473966,1.21842594,0.16405637,1.62580626,1.98111293,1.05085098
-4.76338169,13.03913839,1.02241962,8.17108339,0.01481599,1.22503647,0.16350911,1.65196183,2.00010416,1.05976153
-4.75737869,13.12323132,1.02345083,8.22653243,0.01490885,1.23004478,0.16244413,1.68122835,2.01988283,1.06830578
-4.75137569,13.22013941,1.02693116,8.29210712,0.01501987,1.23381972,0.16091098,1.71412192,2.04090361,1.07690360
-4.74537269,13.33333446,1.03336425,8.36962955,0.01515130,1.23671709,0.15896510,1.75111640,2.06356673,1.08596383
-4.73936968,13.46585466,1.04319723,8.46065144,0.01530594,1.23906298,0.15666585,1.79261909,2.08819415,1.09586641
-4.73336668,13.62018851,1.05680347,8.56640578,0.01548718,1.24113874,0.15407467,1.83894737,2.11500787,1.10694533
-4.72736368,13.79818015,1.07446707,8.68777154,0.01569884,1.24316842,0.15125321,1.89030733,2.14411173,1.11947327
-4.72136068,14.00095914,1.09636965,8.82525194,0.01594513,1.24530931,0.14826162,1.94677561,2.17547767,1.13364862
-4.71535768,14.22889689,1.12258013,8.97896622,0.01623047,1.24764586,0.14515709,2.00828511,2.20893747,1.14958538
-4.70935468,14.48159020,1.15304782,9.14865387,0.01655938,1.25018737,0.14199255,2.07461555,2.24418045,1.16730642
-4.70335168,14.75787124,1.18759923,9.33368975,0.01693628,1.25286943,0.13881567,2.14538936,2.28075761,1.18674031
-4.69734867,15.05584206,1.22593877,9.53310804,0.01736534,1.25555895,0.13566818,2.22007312,2.31809203,1.20772194
-4.69134567,15.37293061,1.26765341,9.74563265,0.01785028,1.25806244,0.13258543,2.29798473,2.35549539,1.22999678
-4.68534267,15.70596472,1.31222120,9.96971170,0.01839418,1.26013708,0.12959620,2.37830605,2.39218985,1.25322869
-4.67933967,16.05125988,1.35902330,10.20355368,0.01899930,1.26150391,0.12672281,2.46010064,2.42733441,1.27701078
-4.67333667,16.40471660,1.40735937,10.44516328,0.01966688,1.26186248,0.12398142,2.54233596,2.46005469,1.30087905
-4.66733367,16.76192314,1.45646559,10.69237542,0.02039699,1.26090625,0.12138248,2.62390921,2.48947480,1.32432804
-4.66133067,17.11825980,1.50553482,10.94288632,0.02118839,1.25833796,0.11893134,2.70367582,2.51474984,1.34682803
-4.65532766,17.46900138,1.55373830,11.19428121,0.02203838,1.25388419,0.11662898,2.78047962,2.53509782,1.36784304
-4.64932466,17.80941515,1.60024791,11.44405882,0.02294277,1.24730871,0.11447272,2.85318354,2.54982934,1.38684888
-4.64332166,18.13485203,1.64425849,11.68965316,0.02389576,1.23842387,0.11245706,2.92069967,2.55837404,1.40335067
