energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up
-6.00000000,0.97727644,0.00492378,0.06822847,0.25877925,0.13225038,0.79530187,0.13494347,0.00771936,0.47161945
-5.99399700,0.96217072,0.00480138,0.06687725,0.25523922,0.12905471,0.78182474,0.13317142,0.00764306,0.46707086
-5.98799400,0.94793514,0.00467119,0.06544101,0.25163648,0.12570504,0.76793448,0.13205958,0.00761912,0.46334480
-5.98199100,0.93557051,0.00453895,0.06399138,0.24825837,0.12233449,0.75452519,0.13170851,0.00765302,0.46095384
-5.97598799,0.92609759,0.00441055,0.06260026,0.24539202,0.11907930,0.74250007,0.13222640,0.00775077,0.46041733
-5.96998499,0.92051694,0.00429188,0.06133726,0.24331391,0.11607388,0.73274015,0.13372300,0.00791850,0.46224102
-5.96398199,0.91976874,0.00418862,0.06026718,0.24227955,0.11344605,0.72607311,0.13630346,0.00816208,0.46689641
-5.95797899,0.92469409,0.00410609,0.05944767,0.24251365,0.11131246,0.72324353,0.14006219,0.00848668,0.47480078
-5.95197599,0.93599921,0.00404909,0.05892708,0.24420115,0.10977446,0.72488547,0.14507720,0.00889640,0.48629859
-5.94597299,0.95422400,0.00402172,0.05874266,0.24747945,0.10891454,0.73149837,0.15140501,0.00939389,0.50164499
-5.93996998,0.97971615,0.00402731,0.05891914,0.25243215,0.10879337,0.74342739,0.15907649,0.00998005,0.52099219
-5.93396698,1.01261197,0.00406826,0.05946770,0.25908459,0.10944780,0.76084865,0.16809367,0.01065374,0.54437920
-5.92796398,1.05282473,0.00414604,0.06038549,0.26740128,0.11088953,0.78376027,0.17842794,0.01141159,0.57172554
-5.92196098,1.10004119,0.00426111,0.06165557,0.27728559,0.11310485,0.81197951,0.19001937,0.01224793,0.60282929
-5.91595798,1.15372667,0.00441292,0.06324743,0.28858146,0.11605521,0.84514615,0.20277772,0.01315473,0.63736965
-5.90995498,1.21313859,0.00460000,0.06511790,0.30107745,0.11967873,0.88273246,0.21658464,0.01412170,0.67491422
-5.90395198,1.27734842,0.00481995,0.06721263,0.31451270,0.12389253,0.92405914,0.23129735,0.01513646,0.71493071
-5.89794897,1.34527111,0.00506966,0.06946783,0.32858495,0.12859590,0.96831713,0.24675361,0.01618481,0.75680301
-5.89194597,1.41570128,0.00534533,0.07181251,0.34296014,0.13367405,1.01459447,0.26277767,0.01725108,0.79985087
-5.88594297,1.48735483,0.00564277,0.07417086,0.35728329,0.13900249,1.06190731,0.27918707,0.01831858,0.84335276
-5.87993997,1.55891431,0.00595752,0.07646484,0.37119049,0.14445166,1.10923412,0.29579998,0.01937009,0.88657093
-5.87393697,1.62907647,0.00628511,0.07861687,0.38432117,0.14989184,1.15555165,0.31244267,0.02038837,0.92877762
-5.86793397,1.69659980,0.00662129,0.08055243,0.39633061,0.15519805,1.19987154,0.32895680,0.02135679,0.96928157
-5.86193097,1.76035027,0.00696231,0.08220261,0.40690187,0.16025479,1.24127581,0.34520615,0.02225981,1.00745343
-5.85592796,1.81934313,0.00730512,0.08350637,0.41575685,0.16496030,1.27895013,0.36108232,0.02308358,1.04274905
-5.84992496,1.87277889,0.00764765,0.08441253,0.42266595,0.16923042,1.31221326,0.37650923,0.02381639,1.07472962
-5.84392196,1.92007186,0.00798899,0.08488135,0.42745601,0.17300167,1.34054140,0.39144596,0.02444909,1.10307752
-5.83791896,1.96086991,0.00832960,0.08488568,0.43001613,0.17623343,1.36358659,0.40588787,0.02497544,1.12760730
-5.83191596,1.99506442,0.00867146,0.08441163,0.43030124,0.17890935,1.38118810,0.41986580,0.02539227,1.14827106
-5.82591296,2.02278995,0.00901815,0.08345875,0.42833320,0.18103760,1.39337646,0.43344338,0.02569964,1.16515804
-5.81990995,2.04441367,0.00937490,0.08203973,0.42419949,0.18265024,1.40036988,0.44671246,0.02590079,1.17848829
-5.81390695,2.06051499,0.00974858,0.08017961,0.41804953,0.18380156,1.40256329,0.45978706,0.02600202,1.18860082
-5.80790395,2.07185640,0.01014761,0.07791464,0.41008889,0.18456555,1.40051035,0.47279584,0.02601239,1.19593671
-5.80190095,2.07934687,0.01058179,0.07529073,0.40057159,0.18503254,1.39489947,0.48587379,0.02594344,1.20101801
-5.79589795,2.08399970,0.01106213,0.07236169,0.38979099,0.18530528,1.38652472,0.49915334,0.02580869,1.20442341
-5.78989495,2.08688668,0.01160050,0.06918726,0.37806946,0.18549448,1.37625300,0.51275552,0.02562315,1.20676189
-5.78389195,2.08909080,0.01220932,0.06583105,0.36574758,0.18571407,1.36498900,0.52678156,0.02540282,1.20864564
-5.77788894,2.09165969,0.01290116,0.06235847,0.35317302,0.18607645,1.35363923,0.54130549,0.02516405,1.21066338
-5.77188594,2.09556187,0.01368826,0.05883480,0.34068968,0.18668776,1.34307686,0.55636807,0.02492305,1.21335543
-5.76588294,2.10164759,0.01458207,0.05532329,0.32862751,0.18764350,1.33410864,0.57197246,0.02469531,1.21719159
-5.75987994,2.11061604,0.01559274,0.05188360,0.31729323,0.18902459,1.32744511,0.58808185,0.02449513,1.22255262
-5.75387694,2.12298988,0.01672855,0.04857037,0.30696226,0.19089405,1.32367532,0.60461915,0.02433516,1.22971628
-5.74787394,2.13909811,0.01799549,0.04543217,0.29787206,0.19329433,1.32324677,0.62146887,0.02422605,1.23884811
-5.74187094,2.15906752,0.01939669,0.04251065,0.29021700,0.19624552,1.32645104,0.63848097,0.02417615,1.24999740
-5.73586793,2.18282271,0.02093202,0.03984001,0.28414472,0.19974427,1.33341566,0.65547658,0.02419128,1.26309803
-5.72986493,2.21009425,0.02259768,0.03744671,0.27975405,0.20376370,1.34410193,0.67225523,0.02427463,1.27797427
-5.72386193,2.24043418,0.02438595,0.03534947,0.27709436,0.20825394,1.35830874,0.68860323,0.02442665,1.29435065
-5.71785893,2.27323783,0.02628494,0.03355941,0.27616617,0.21314364,1.37568180,0.70430288,0.02464513,1.31186562
-5.71185593,2.30777068,0.02827855,0.03208036,0.27692302,0.21834206,1.39572777,0.71914187,0.02492522,1.33008797
-5.70585293,2.34319900,0.03034648,0.03090938,0.27927429,0.22374176,1.41783261,0.73292257,0.02525963,1.34853541
-5.69984992,2.37862276,0.03246447,0.03003724,0.28308888,0.22922189,1.44128318,0.74547080,0.02563880,1.36669420
-5.69384692,2.41310951,0.03460462,0.02944913,0.28819963,0.23465182,1.46529145,0.75664352,0.02605117,1.38403927
-5.68784392,2.44572788,0.03673587,0.02912525,0.29440826,0.23989499,1.48902022,0.76633528,0.02648349,1.40005379
-5.68184092,2.47557953,0.03882468,0.02904153,0.30149080,0.24481304,1.51160971,0.77448309,0.02692118,1.41424762
-5.67583792,2.50182858,0.04083574,0.02917036,0.30920333,0.24926977,1.53220394,0.78106949,0.02734864,1.42617398
-5.66983492,2.52372752,0.04273289,0.02948122,0.31728795,0.25313518,1.54997636,0.78612384,0.02774976,1.43544387
-5.66383192,2.54063909,0.04448010,0.02994147,0.32547894,0.25628919,1.56415383,0.78972164,0.02810826,1.44173773
-5.65782891,2.55205342,0.04604244,0.03051698,0.33350896,0.25862502,1.57403845,0.79198198,0.02840817,1.44481427
-5.65182591,2.55760032,0.04738717,0.03117291,0.34111520,0.26005216,1.57902662,0.79306339,0.02863428,1.44451617
-5.64582291,2.55705638,0.04848471,0.03187433,0.34804547,0.26049887,1.57862493,0.79315792,0.02877253,1.44077266
-5.63981991,2.55034697,0.04930963,0.03258699,0.35406400,0.25991399,1.57246248,0.79248407,0.02881049,1.43359900
-5.63381691,2.53754320,0.04984146,0.03327796,0.35895685,0.25826820,1.56029947,0.79127851,0.02873765,1.42309315
-5.62781391,2.51885427,0.05006541,0.03391633,0.36253696,0.25555455,1.54203181,0.78978709,0.02854581,1.40942972
-5.62181091,2.49461545,0.04997291,0.03447381,0.36464841,0.25178835,1.51769187,0.78825539,0.02822930,1.39285154
-5.61580790,2.46527236,0.04956188,0.03492535,0.36517007,0.24700637,1.48744533,0.78691913,0.02778521,1.37365938
-5.60980490,2.43136222,0.04883691,0.03524966,0.36401832,0.24126538,1.45158443,0.78599484,0.02721343,1.35220006
-5.60380190,2.39349268,0.04780906,0.03542961,0.36114875,0.23464021,1.41051792,0.78567111,0.02651673,1.32885358
-5.59779890,2.35231929,0.04649561,0.03545260,0.35655687,0.22722121,1.36475808,0.78610077,0.02570064,1.30401972
-5.59179590,2.30852225,0.04491945,0.03531075,0.35027768,0.21911142,1.31490530,0.78739430,0.02477330,1.27810457
-5.58579290,2.26278365,0.04310840,0.03500100,0.34238421,0.21042343,1.26163091,0.78961479,0.02374519,1.25150772
-5.57978989,2.21576574,0.04109436,0.03452505,0.33298483,0.20127607,1.20565863,0.79277462,0.02262884,1.22461025
-5.57378689,2.16809147,0.03891229,0.03388920,0.32221982,0.19179107,1.14774557,0.79683416,0.02143842,1.19776432
-5.56778389,2.12032771,0.03659923,0.03310399,0.31025685,0.18208993,1.08866305,0.80170248,0.02018930,1.17128445
-5.56178089,2.07297196,0.03419324,0.03218376,0.29728590,0.17229084,1.02917819,0.80724012,0.01889762,1.14544095
-5.55577789,2.02644295,0.03173238,0.03114614,0.28351363,0.16250602,0.97003652,0.81326399,0.01757980,1.12045554
-5.54977489,1.98107528,0.02925378,0.03001135,0.26915744,0.15283951,0.91194624,0.81955400,0.01625210,1.09649933
-5.54377189,1.93711827,0.02679281,0.02880157,0.25443942,0.14338526,0.85556442,0.82586138,0.01493019,1.07369300
-5.53776888,1.89473869,0.02438236,0.02754013,0.23958043,0.13422591,0.80148544,0.83191830,0.01362880,1.05210910
-5.53176588,1.85402703,0.02205234,0.02625081,0.22479450,0.12543195,0.75023186,0.83744826,0.01236132,1.03177612
