energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.90395198,8.77082106,0.77922750,5.77414588,0.06799417,0.46789781,1.53650847,0.00000000,1.16012624,0.63418332
-5.89794897,8.92851067,0.80058156,5.88984727,0.06804685,0.47075770,1.56326473,0.00000000,1.17919913,0.63698070
-5.89194597,9.09224963,0.82170574,6.01396533,0.06791421,0.47271369,1.58955828,0.00000000,1.19726554,0.63836270
-5.88594297,9.26168087,0.84253171,6.14640973,0.06759709,0.47378775,1.61516508,0.00000000,1.21413338,0.63832204
-5.87993997,9.43637344,0.86300651,6.28694072,0.06710025,0.47402319,1.63988525,0.00000000,1.22964752,0.63688422
-5.87393697,9.61581421,0.88309219,6.43515827,0.06643223,0.47348309,1.66354722,0.00000000,1.24369393,0.63410707
-5.86793397,9.79939934,0.90276470,6.59049410,0.06560518,0.47224817,1.68601036,0.00000000,1.25620208,0.63007938
-5.86193097,9.98642598,0.92201218,6.75220701,0.06463441,0.47041421,1.70716618,0.00000000,1.26714554,0.62491856
-5.85592796,10.17608465,0.94083271,6.91938182,0.06353796,0.46808903,1.72693786,0.00000000,1.27654070,0.61876747
-5.84992496,10.36745304,0.95923146,7.09093232,0.06233598,0.46538911,1.74527836,0.00000000,1.28444371,0.61179054
-5.84392196,10.55949178,0.97721760,7.26560833,0.06105006,0.46243610,1.76216715,0.00000000,1.29094582,0.60416919
-5.83791896,10.75104287,0.99480092,7.44200714,0.05970255,0.45935318,1.77760588,0.00000000,1.29616731,0.59609683
-5.83191596,10.94083158,1.01198859,7.61858917,0.05831582,0.45626150,1.79161327,0.00000000,1.30025041,0.58777353
-5.82591296,11.12747221,1.02878203,7.79369785,0.05691150,0.45327670,1.80421957,0.00000000,1.30335157,0.57940057
-5.81990995,11.30947847,1.04517427,7.96558354,0.05550988,0.45050577,1.81546102,0.00000000,1.30563344,0.57117505
-5.81390695,11.48527850,1.06114790,8.13243094,0.05412924,0.44804417,1.82537460,0.00000000,1.30725707,0.56328473
-5.80790395,11.65323510,1.07667385,8.29238985,0.05278536,0.44597351,1.83399364,0.00000000,1.30837470,0.55590332
-5.80190095,11.81167080,1.09171104,8.44360828,0.05149115,0.44435958,1.84134435,0.00000000,1.30912348,0.54918635
-5.79589795,11.95889777,1.10620712,8.58426769,0.05025630,0.44325109,1.84744377,0.00000000,1.30962056,0.54326769
-5.78989495,12.09325189,1.12010023,8.71261923,0.04908721,0.44267887,1.85229916,0.00000000,1.30995965,0.53825698
-5.78389195,12.21313048,1.13332178,8.82702038,0.04798697,0.44265578,1.85590899,0.00000000,1.31020925,0.53423788
-5.77788894,12.31703253,1.14580014,8.92597103,0.04695549,0.44317709,1.85826551,0.00000000,1.31041273,0.53126734
-5.77188594,12.40360042,1.15746525,9.00814810,0.04598974,0.44422158,1.85935867,0.00000000,1.31058997,0.52937572
-5.76588294,12.47166169,1.16825362,9.07243780,0.04508417,0.44575297,1.85918128,0.00000000,1.31074063,0.52856780
-5.75987994,12.52026950,1.17811387,9.11796464,0.04423112,0.44772189,1.85773506,0.00000000,1.31084875,0.52882468
-5.75387694,12.54874008,1.18701211,9.14411622,0.04342136,0.45006820,1.85503705,0.00000000,1.31088826,0.53010629
-5.74787394,12.55668568,1.19493719,9.15056312,0.04264468,0.45272354,1.85112613,0.00000000,1.31082921,0.53235447
-5.74187094,12.54404136,1.20190524,9.13727306,0.04189044,0.45561404,1.84606902,0.00000000,1.31064413,0.53549652
-5.73586793,12.51108419,1.20796330,9.10451866,0.04114816,0.45866306,1.83996530,0.00000000,1.31031423,0.53944882
-5.72986493,12.45844367,1.21319170,9.05287845,0.04040804,0.46179388,1.83295106,0.00000000,1.30983489,0.54412066
-5.72386193,12.38710217,1.21770496,8.98323075,0.03966145,0.46493223,1.82520071,0.00000000,1.30922018,0.54941781
-5.71785893,12.29838496,1.22165093,8.89674021,0.03890130,0.46800858,1.81692666,0.00000000,1.30850601,0.55524585
-5.71185593,12.19393937,1.22520815,8.79483739,0.03812236,0.47096005,1.80837667,0.00000000,1.30775170,0.56151309
-5.70585293,12.07570337,1.22858137,8.67919146,0.03732146,0.47373204,1.79982887,0.00000000,1.30703978,0.56813291
-5.69984992,11.94586418,1.23199519,8.55167686,0.03649752,0.47627937,1.79158437,0.00000000,1.30647406,0.57502563
-5.69384692,11.80680815,1.23568616,8.41433472,0.03565161,0.47856710,1.78395775,0.00000000,1.30617586,0.58211960
-5.68784392,11.66106341,1.23989343,8.26933010,0.03478676,0.48057083,1.77726588,0.00000000,1.30627890,0.58935182
-5.68184092,11.51123732,1.24484847,8.11890643,0.03390780,0.48227684,1.77181526,0.00000000,1.30692269,0.59666795
-5.67583792,11.35995109,1.25076413,7.96533859,0.03302101,0.48368168,1.76788881,0.00000000,1.30824520,0.60402186
-5.66983492,11.20977405,1.25782373,7.81088610,0.03213385,0.48479178,1.76573246,0.00000000,1.31037497,0.61137481
-5.66383192,11.06316014,1.26617056,7.65774800,0.03125449,0.48562266,1.76554237,0.00000000,1.31342317,0.61869443
-5.65782891,10.92238920,1.27589839,7.50802088,0.03039150,0.48619817,1.76745345,0.00000000,1.31747619,0.62595348
-5.65182591,10.78951533,1.28704361,7.36366137,0.02955337,0.48654964,1.77152983,0.00000000,1.32258906,0.63312876
-5.64582291,10.66632428,1.29957931,7.22645418,0.02874819,0.48671502,1.77775776,0.00000000,1.32878021,0.64020006
-5.63981991,10.55430136,1.31341176,7.09798646,0.02798332,0.48673807,1.78604152,0.00000000,1.33602787,0.64714932
-5.63381691,10.45461083,1.32837966,6.97962903,0.02726506,0.48666761,1.79620257,0.00000000,1.34426833,0.65396007
-5.62781391,10.36808709,1.34425616,6.87252453,0.02659849,0.48655674,1.80798209,0.00000000,1.35339621,0.66061719
-5.62181091,10.29523723,1.36075370,6.77758233,0.02598729,0.48646218,1.82104688,0.00000000,1.36326672,0.66710695
-5.61580790,10.23625436,1.37753161,6.69547955,0.02543366,0.48644353,1.83499844,0.00000000,1.37369989,0.67341729
-5.60980490,10.19103986,1.39420610,6.62666752,0.02493834,0.48656246,1.84938489,0.00000000,1.38448642,0.67953831
-5.60380190,10.15923313,1.41036218,6.57138247,0.02450062,0.48688186,1.86371511,0.00000000,1.39539500,0.68546290
-5.59779890,10.14024638,1.42556714,6.52965937,0.02411849,0.48746483,1.87747463,0.00000000,1.40618055,0.69118736
-5.59179590,10.13330238,1.43938488,6.50134767,0.02378880,0.48837347,1.89014246,0.00000000,1.41659316,0.69671201
-5.58579290,10.13747278,1.45139047,6.48612772,0.02350740,0.48966754,1.90120818,0.00000000,1.42638706,0.70204157
-5.57978989,10.15171507,1.46118430,6.48352684,0.02326941,0.49140294,1.91018861,0.00000000,1.43532941,0.70718541
-5.57378689,10.17490610,1.46840522,6.49293423,0.02306942,0.49363010,1.91664323,0.00000000,1.44320830,0.71215748
-5.56778389,10.20587115,1.47274216,6.51361387,0.02290169,0.49639220,1.92018789,0.00000000,1.44983972,0.71697599
-5.56178089,10.24340719,1.47394370,6.54471539,0.02276042,0.49972354,1.92050626,0.00000000,1.45507329,0.72166278
-5.55577789,10.28630031,1.47182530,6.58528256,0.02263992,0.50364790,1.91735862,0.00000000,1.45879636,0.72624243
-5.54977489,10.33333709,1.46627396,6.63425978,0.02253475,0.50817713,1.91058774,0.00000000,1.46093662,0.73074122
-5.54377189,10.38331066,1.45725032,6.69049701,0.02243994,0.51331011,1.90012181,0.00000000,1.46146298,0.73518591
-5.53776888,10.43502225,1.44478810,6.75275388,0.02235108,0.51903201,1.88597441,0.00000000,1.46038499,0.73960245
-5.53176588,10.48727953,1.42899120,6.81970360,0.02226438,0.52531408,1.86824161,0.00000000,1.45775076,0.74401476
-5.52576288,10.53889310,1.41002859,6.88993787,0.02217679,0.53211402,1.84709664,0.00000000,1.45364373,0.74844357
-5.51975988,10.58867252,1.38812745,6.96197329,0.02208601,0.53937679,1.82278218,0.00000000,1.44817835,0.75290544
-5.51375688,10.63542345,1.36356486,7.03426045,0.02199049,0.54703612,1.79560095,0.00000000,1.44149504,0.75741197
-5.50775388,10.67794691,1.33665845,7.10519608,0.02188945,0.55501643,1.76590485,0.00000000,1.43375465,0.76196924
-5.50175088,10.71504182,1.30775644,7.17313881,0.02178282,0.56323522,1.73408304,0.00000000,1.42513258,0.76657755
-5.49574787,10.74551143,1.27722750,7.23642886,0.02167122,0.57160584,1.70054966,0.00000000,1.41581288,0.77123132
-5.48974487,10.76817392,1.24545061,7.29341135,0.02155587,0.58004042,1.66573126,0.00000000,1.40598244,0.77591927
-5.48374187,10.78187720,1.21280547,7.34246324,0.02143854,0.58845290,1.63005459,0.00000000,1.39582555,0.78062476
-5.47773887,10.78551763,1.17966348,7.38202297,0.02132145,0.59676200,1.59393503,0.00000000,1.38551883,0.78532634
-5.47173587,10.77806167,1.14637962,7.41062217,0.02120720,0.60489400,1.55776588,0.00000000,1.37522674,0.78999832
-5.46573287,10.75856996,1.11328535,7.42691829,0.02109864,0.61278513,1.52190901,0.00000000,1.36509774,0.79461158
-5.45972986,10.72622231,1.08068264,7.42972693,0.02099883,0.62038357,1.48668680,0.00000000,1.35526125,0.79913434
-5.45372686,10.68034266,1.04883919,7.41805260,0.02091092,0.62765091,1.45237591,0.00000000,1.34582529,0.80353309
-5.44772386,10.62042259,1.01798486,7.39111651,0.02083806,0.63456305,1.41920266,0.00000000,1.33687512,0.80777360
-5.44172086,10.54614227,0.98830940,7.34838008,0.02078335,0.64111055,1.38734046,0.00000000,1.32847267,0.81182201
-5.43571786,10.45738763,0.95996136,7.28956312,0.02074973,0.64729841,1.35690906,0.00000000,1.32065699,0.81564609
-5.42971486,10.35426294,0.93304824,7.21465548,0.02074002,0.65314536,1.32797574,0.00000000,1.31344550,0.81921662
-5.42371186,10.23709795,0.90763776,7.12392155,0.02075679,0.65868275,1.30055830,0.00000000,1.30683630,0.82250900
-5.41770885,10.10644918,0.88376016,7.01789713,0.02080240,0.66395320,1.27462976,0.00000000,1.30081115,0.82550504
-5.41170585,9.96309517,0.86141153,6.89737851,0.02087898,0.66900896,1.25012447,0.00000000,1.29533929,0.82819488
-5.40570285,9.80802561,0.84055789,6.76340394,0.02098844,0.67391029,1.22694545,0.00000000,1.29038184,0.83057910
-5.39969985,9.64242483,0.82113992,6.61722813,0.02113246,0.67872387,1.20497253,0.00000000,1.28589660,0.83267097
-5.39369685,9.46764999,0.80307819,6.46029058,0.02131253,0.68352138,1.18407099,0.00000000,1.28184310,0.83449860
-5.38769385,9.28520491,0.78627865,6.29417887,0.02152996,0.68837825,1.16410029,0.00000000,1.27818757,0.83610709
-5.38169085,9.09671031,0.77063807,6.12058846,0.02178584,0.69337276,1.14492242,0.00000000,1.27490772,0.83756041
-5.37568784,8.90387151,0.75604942,5.94128028,0.02208109,0.69858539,1.12640960,0.00000000,1.27199688,0.83894293
-5.36968484,8.70844466,0.74240673,5.75803800,0.02241634,0.70409845,1.10845084,0.00000000,1.26946747,0.84036040
-5.36368184,8.51220269,0.72960937,5.57262641,0.02279192,0.70999600,1.09095709,0.00000000,1.26735346,0.84194030
-5.35767884,8.31690193,0.71756563,5.38675254,0.02320777,0.71636385,1.07386489,0.00000000,1.26571160,0.84383141
-5.35167584,8.12425041,0.70619525,5.20203088,0.02366331,0.72328969,1.05713815,0.00000000,1.26462153,0.84620236
-5.34567284,7.93587882,0.69543117,5.01995380,0.02415731,0.73086312,1.04076824,0.00000000,1.26418446,0.84923937
-5.33966983,7.75331466,0.68522011,4.84186812,0.02468778,0.73917559,1.02477232,0.00000000,1.26452065,0.85314280
-5.33366683,7.57796032,0.67552238,4.66895823,0.02525177,0.74831999,1.00919020,0.00000000,1.26576560,0.85812285
-5.32766383,7.41107531,0.66631065,4.50223614,0.02584530,0.75838985,0.99407976,0.00000000,1.26806538,0.86439418
-5.32166083,7.25376293,0.65756818,4.34253821,0.02646322,0.76947817,0.97951159,0.00000000,1.27157092,0.87216980
-5.31565783,7.10696124,0.64928642,4.19052821,0.02709910,0.78167560,0.96556286,0.00000000,1.27643194,0.88165425
-5.30965483,6.97143836,0.64146229,4.04670598,0.02774528,0.79506817,0.95231112,0.00000000,1.28279047,0.89303633
-5.30365183,6.84779163,0.63409537,3.91142081,0.02839282,0.80973443,0.93982821,0.00000000,1.29077445,0.90648156
-5.29764882,6.73645028,0.62718521,3.78488854,0.02903164,0.82574213,0.92817474,0.00000000,1.30049162,0.92212475
-5.29164582,6.63768123,0.62072885,3.66721120,0.02965068,0.84314456,0.91739550,0.00000000,1.31202397,0.94006281
-5.28564282,6.55159733,0.61471888,3.55839809,0.03023811,0.86197656,0.90751596,0.00000000,1.32542296,0.96034818
-5.27963982,6.47816772,0.60914201,3.45838718,0.03078166,0.88225046,0.89854008,0.00000000,1.34070580,0.98298311
-5.27363682,6.41722958,0.60397830,3.36706597,0.03126894,0.90395216,0.89044956,0.00000000,1.35785272,1.00791499
-5.26763382,6.36850108,0.59920108,3.28429081,0.03168783,0.92703738,0.88320439,0.00000000,1.37680553,1.03503311
-5.26163082,6.33159498,0.59477753,3.20990423,0.03202689,0.95142851,0.87674480,0.00000000,1.39746731,1.06416678
-5.25562781,6.30603261,0.59066971,3.14374956,0.03227580,0.97701213,0.87099427,0.00000000,1.41970331,1.09508522
-5.24962481,6.29125805,0.58683626,3.08568286,0.03242570,1.00363734,0.86586350,0.00000000,1.44334296,1.12749905
-5.24362181,6.28665224,0.58323423,3.03558177,0.03246958,1.03111529,0.86125499,0.00000000,1.46818288,1.16106369
-5.23761881,6.29154709,0.57982118,2.99335147,0.03240259,1.05921980,0.85706798,0.00000000,1.49399078,1.19538439
-5.23161581,6.30523929,0.57655731,2.95892786,0.03222219,1.08768934,0.85320348,0.00000000,1.52051011,1.23002304
-5.22561281,6.32700392,0.57340737,2.93227821,0.03192836,1.11623035,0.84956905,0.00000000,1.54746530,1.26450659
-5.21960980,6.35610771,0.57034230,2.91339945,0.03152358,1.14452197,0.84608304,0.00000000,1.57456744,1.29833675
-5.21360680,6.39182179,0.56734052,2.90231458,0.03101280,1.17222202,0.84267824,0.00000000,1.60152029,1.33100110
-5.20760380,6.43343386,0.56438868,2.89906722,0.03040326,1.19897422,0.83930458,0.00000000,1.62802633,1.36198493
-5.20160080,6.48025949,0.56148183,2.90371488,0.02970426,1.22441640,0.83593084,0.00000000,1.65379299,1.39078384
-5.19559780,6.53165226,0.55862309,2.91632089,0.02892685,1.24818953,0.83254539,0.00000000,1.67853852,1.41691652
-5.18959480,6.58701247,0.55582276,2.93694539,0.02808346,1.26994713,0.82915582,0.00000000,1.70199778,1.43993751
-5.18359180,6.64579402,0.55309692,2.96563556,0.02718746,1.28936503,0.82578761,0.00000000,1.72392744,1.45944927
-5.17758879,6.70750919,0.55046566,3.00241520,0.02625273,1.30615068,0.82248192,0.00000000,1.74411069,1.47511344
-5.17158579,6.77173088,0.54795102,3.04727401,0.02529328,1.32005209,0.81929259,0.00000000,1.76236130,1.48666062
-5.16558279,6.83809228,0.54557468,3.10015682,0.02432277,1.33086559,0.81628254,0.00000000,1.77852676,1.49389836
-5.15957979,6.90628377,0.54335579,3.16095304,0.02335416,1.33844246,0.81351980,0.00000000,1.79249057,1.49671710
-5.15357679,6.97604695,0.54130869,3.22948674,0.02239941,1.34269369,0.81107321,0.00000000,1.80417348,1.49509351
-5.14757379,7.04716632,0.53944104,3.30550781,0.02146916,1.34359300,0.80900820,0.00000000,1.81353375,1.48909128
-5.14157079,7.11945859,0.53775222,3.38868459,0.02057259,1.34117767,0.80738267,0.00000000,1.82056624,1.47885911
-5.13556778,7.19276043,0.53623217,3.47859849,0.01971724,1.33554725,0.80624321,0.00000000,1.82530049,1.46462590
-5.12956478,7.26691511,0.53486080,3.57474100,0.01890900,1.32685999,0.80562186,0.00000000,1.82779792,1.44669326
-5.12356178,7.34175885,0.53360794,3.67651332,0.01815207,1.31532741,0.80553352,0.00000000,1.82814806,1.42542566
-5.11755878,7.41710760,0.53243387,3.78322906,0.01744907,1.30120687,0.80597408,0.00000000,1.82646415,1.40123848
-5.11155578,7.49274503,0.53129044,3.89411981,0.01680114,1.28479274,0.80691947,0.00000000,1.82287835,1.37458450
-5.10555278,7.56841228,0.53012270,4.00834374,0.01620812,1.26640643,0.80832553,0.00000000,1.81753653,1.34593931
-5.09954977,7.64380010,0.52887092,4.12499662,0.01566873,1.24638579,0.81012880,0.00000000,1.81059320,1.31578638
-5.09354677,7.71854373,0.52747304,4.24312509,0.01518081,1.22507429,0.81224818,0.00000000,1.80220657,1.28460224
-5.08754377,7.79222056,0.52586726,4.36174122,0.01474155,1.20281058,0.81458740,0.00000000,1.79253408,1.25284262
-5.08154077,7.86435060,0.52399472,4.47983776,0.01434773,1.17991880,0.81703811,0.00000000,1.78172852,1.22092994
-5.07553777,7.93439952,0.52180214,4.59640321,0.01399596,1.15670013,0.81948355,0.00000000,1.76993494,1.18924278
-5.06953477,8.00178383,0.51924427,4.71043576,0.01368286,1.13342587,0.82180262,0.00000000,1.75728839,1.15810770
-5.06353177,8.06587777,0.51628594,4.82095548,0.01340533,1.11033237,0.82387406,0.00000000,1.74391255,1.12779371
-5.05752876,8.12602135,0.51290378,4.92701414,0.01316069,1.08761792,0.82558075,0.00000000,1.72991922,1.09850955
-5.05152576,8.18152917,0.50908731,5.02770229,0.01294680,1.06544165,0.82681375,0.00000000,1.71540860,1.07040373
-5.04552276,8.23169952,0.50483958,5.12215346,0.01276223,1.04392437,0.82747601,0.00000000,1.70047029,1.04356721
-5.03951976,8.27582372,0.50017711,5.20954593,0.01260631,1.02315125,0.82748569,0.00000000,1.68518479,1.01803853
-5.03351676,8.31319548,0.49512931,5.28910232,0.01247917,1.00317595,0.82677876,0.00000000,1.66962542,0.99381079
-5.02751376,8.34312058,0.48973739,5.36008801,0.01238178,0.98402605,0.82531104,0.00000000,1.65386050,0.97084031
-5.02151076,8.36492713,0.48405278,5.42180933,0.01231588,0.96570921,0.82305956,0.00000000,1.63795550,0.94905611
-5.01550775,8.37797677,0.47813525,5.47361253,0.01228394,0.94821984,0.82002319,0.00000000,1.62197528,0.92836996
-5.00950475,8.38167730,0.47205076,5.51488485,0.01228908,0.93154575,0.81622270,0.00000000,1.60598599,0.90868616
-5.00350175,8.37549713,0.46586923,5.54505836,0.01233495,0.91567439,0.81170027,0.00000000,1.59005687,0.88991081
-4.99749875,8.35898174,0.45966234,5.56361769,0.01242554,0.90059846,0.80651857,0.00000000,1.57426155,0.87195992
-4.99149575,8.33177226,0.45350142,5.57011173,0.01256507,0.88632043,0.80075943,0.00000000,1.55867913,0.85476607
-4.98549275,8.29362572,0.44745562,5.56416959,0.01275779,0.87285590,0.79452238,0.00000000,1.54339480,0.83828337
-4.97948974,8.24443663,0.44159029,5.54552012,0.01300778,0.86023544,0.78792293,0.00000000,1.52850013,0.82249050
-4.97348674,8.18425859,0.43596580,5.51401432,0.01331875,0.84850517,0.78109086,0.00000000,1.51409293,0.80739194
-4.96748374,8.11332501,0.43063662,5.46964922,0.01369390,0.83772572,0.77416838,0.00000000,1.50027680,0.79301716
-4.96148074,8.03206726,0.42565074,5.41259156,0.01413566,0.82796999,0.76730831,0.00000000,1.48716028,0.77941834
-4.95547774,7.94112868,0.42104944,5.34319949,0.01464561,0.81931963,0.76067216,0.00000000,1.47485571,0.76666643
-4.94947474,7.84137287,0.41686724,5.26204033,0.01522427,0.81186057,0.75442820,0.00000000,1.46347772,0.75484621
-4.94347174,7.73388478,0.41313203,5.16990247,0.01587102,0.80567791,0.74874923,0.00000000,1.45314139,0.74405051
-4.93746873,7.61996347,0.40986537,5.06779991,0.01658402,0.80085031,0.74381031,0.00000000,1.44396012,0.73437403
-4.93146573,7.50110572,0.40708272,4.95696812,0.01736015,0.79744433,0.73978611,0.00000000,1.43604330,0.72590713
-4.92546273,7.37898033,0.40479379,4.83885042,0.01819503,0.79550903,0.73684805,0.00000000,1.42949362,0.71872999
-4.91945973,7.25539352,0.40300275,4.71507487,0.01908307,0.79507105,0.73516110,0.00000000,1.42440446,0.71290735
-4.91345673,7.13224627,0.40170845,4.58742195,0.02001754,0.79613049,0.73488036,0.00000000,1.42085705,0.70848434
-4.90745373,7.01148535,0.40090460,4.45778416,0.02099074,0.79865794,0.73614743,0.00000000,1.41891787,0.70548334
-4.90145073,6.89505005,0.40057995,4.32811910,0.02199416,0.80259269,0.73908679,0.00000000,1.41863629,0.70390224
-4.89544772,6.78481698,0.40071841,4.20039811,0.02301874,0.80784239,0.74380210,0.00000000,1.42004262,0.70371412
-4.88944472,6.68254576,0.40129942,4.07655273,0.02405510,0.81428414,0.75037296,0.00000000,1.42314672,0.70486823
-4.88344172,6.58982827,0.40229830,3.95842157,0.02509384,0.82176719,0.75885193,0.00000000,1.42793742,0.70729244
-4.87743872,6.50804401,0.40368689,3.84770017,0.02612584,0.83011694,0.76926222,0.00000000,1.43438275,0.71089676
-4.87143572,6.43832384,0.40543430,3.74589593,0.02714260,0.83914030,0.78159623,0.00000000,1.44243112,0.71557788
-4.86543272,6.38152386,0.40750797,3.65429041,0.02813650,0.84863215,0.79581482,0.00000000,1.45201343,0.72122449
-4.85942971,6.33821054,0.40987487,3.57391041,0.02910112,0.85838259,0.81184775,0.00000000,1.46304615,0.72772295
-4.85342671,6.30865757,0.41250284,3.50550894,0.03003149,0.86818465,0.82959497,0.00000000,1.47543504,0.73496306
-4.84742371,6.29285400,0.41536201,3.44955640,0.03092426,0.87784221,0.84892895,0.00000000,1.48907956,0.74284366
-4.84142071,6.29052287,0.41842625,3.40624209,0.03177789,0.88717754,0.86969783,0.00000000,1.50387744,0.75127751
-4.83541771,6.30114840,0.42167439,3.37548507,0.03259268,0.89603825,0.89172924,0.00000000,1.51972925,0.76019541
-4.82941471,6.32400976,0.42509121,3.35695339,0.03337078,0.90430309,0.91483463,0.00000000,1.53654252,0.76954894
-4.82341171,6.35821889,0.42866811,3.35008999,0.03411612,0.91188642,0.93881371,0.00000000,1.55423502,0.77931195
-4.81740870,6.40275949,0.43240316,3.35414354,0.03483419,0.91874087,0.96345893,0.00000000,1.57273688,0.78948032
-4.81140570,6.45652476,0.43630072,3.36820211,0.03553177,0.92485809,0.98855959,0.00000000,1.59199116,0.80007007
-4.80540270,6.51835126,0.44037035,3.39122782,0.03621666,0.93026744,1.01390537,0.00000000,1.61195272,0.81111385
-4.79939970,6.58704692,0.44462513,3.42209056,0.03689717,0.93503253,1.03928909,0.00000000,1.63258518,0.82265576
-4.79339670,6.66141171,0.44907938,3.45959917,0.03758171,0.93924581,1.06450861,0.00000000,1.65385604,0.83474487
-4.78739370,6.74025011,0.45374597,3.50252892,0.03827829,0.94302127,1.08936777,0.00000000,1.67573003,0.84742760
-4.78139070,6.82237528,0.45863313,3.54964435,0.03899397,0.94648576,1.11367633,0.00000000,1.69816110,0.86073945
-4.77538769,6.90660552,0.46374126,3.59971703,0.03973440,0.94976914,1.13724921,0.00000000,1.72108334,0.87469641
-4.76938469,6.99175420,0.46905959,3.65153837,0.04050329,0.95299397,1.15990502,0.00000000,1.74440147,0.88928660
-4.76338169,7.07661513,0.47456321,3.70392771,0.04130205,0.95626507,1.18146415,0.00000000,1.76798157,0.90446264
-4.75737869,7.15994547,0.48021052,3.75573665,0.04212942,0.95965975,1.20174687,0.00000000,1.79164265,0.92013525
-4.75137569,7.24044877,0.48594133,3.80585045,0.04298126,0.96321909,1.22057149,0.00000000,1.81514987,0.93616850
-4.74537269,7.31676063,0.49167582,3.85318766,0.04385040,0.96694097,1.23775311,0.00000000,1.83820999,0.95237715
-4.73936968,7.38743942,0.49731454,3.89669945,0.04472672,0.97077515,1.25310306,0.00000000,1.86046968,0.96852639
-4.73336668,7.45096409,0.50273940,3.93536945,0.04559723,0.97462086,1.26642936,0.00000000,1.88151710,0.98433412
-4.72736368,7.50574070,0.50781576,3.96821543,0.04644640,0.97832709,1.27753817,0.00000000,1.90088698,0.99947582
-4.72136068,7.55011852,0.51239567,3.99429349,0.04725655,0.98169566,1.28623657,0.00000000,1.91806938,1.01359203
-4.71535768,7.58241597,0.51632191,4.01270524,0.04800836,0.98448700,1.29233628,0.00000000,1.93252178,1.02629806
-4.70935468,7.60095600,0.51943287,4.02260824,0.04868152,0.98642844,1.29565844,0.00000000,1.94368432,1.03719570
-4.70335168,7.60410949,0.52156809,4.02322950,0.04925536,0.98722461,1.29603918,0.00000000,1.95099749,1.04588640
-4.69734867,7.59034501,0.52257395,4.01388154,0.04970962,0.98656955,1.29333557,0.00000000,1.95392160,1.05198539
-4.69134567,7.55828245,0.52230957,3.99398027,0.05002514,0.98415990,1.28743188,0.00000000,1.95195712,1.05513605
-4.68534267,7.50674789,0.52065241,3.96306371,0.05018457,0.97970850,1.27824549,0.00000000,1.94466496,1.05502401
-4.67933967,7.43482669,0.51750340,3.92081043,0.05017305,0.97295786,1.26573242,0.00000000,1.93168573,1.05139018
-4.67333667,7.34191204,0.51279142,3.86705645,0.04997873,0.96369283,1.24989190,0.00000000,1.91275701,1.04404225
-4.66733367,7.22774619,0.50647679,3.80180951,0.04959328,0.95175171,1.23076994,0.00000000,1.88772782,1.03286407
-4.66133067,7.09245208,0.49855379,3.72525963,0.04901220,0.93703557,1.20846148,0.00000000,1.85656962,1.01782247
-4.65532766,6.93655347,0.48905193,3.63778507,0.04823506,0.91951513,1.18311123,0.00000000,1.81938317,0.99897128
-4.64932466,6.76098241,0.47803615,3.53995309,0.04726552,0.89923499,1.15491296,0.00000000,1.77640118,0.97645241
-4.64332166,6.56707340,0.46560575,3.43251513,0.04611130,0.87631512,1.12410732,0.00000000,1.72798630,0.95049381
