energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.68784392,3.46456294,0.59124519,0.52457019,0.01018423,0.26667291,0.04795794,1.73781539,1.16065063,0.44046900
-5.68184092,3.36468141,0.58296973,0.51536658,0.00994032,0.26415680,0.04583651,1.67991572,1.10511161,0.42766779
-5.67583792,3.27211444,0.57654013,0.50713996,0.00970913,0.26191549,0.04381034,1.62626262,1.05310996,0.41579163
-5.66983492,3.18732811,0.57212101,0.49999676,0.00949098,0.25999706,0.04188205,1.57707607,1.00489503,0.40484183
-5.66383192,3.11066976,0.56985326,0.49402755,0.00928610,0.25843985,0.04005337,1.53252089,0.96063693,0.39481748
-5.65782891,3.04236871,0.56984850,0.48930544,0.00909457,0.25727133,0.03832537,1.49270811,0.92042976,0.38571645
-5.65182591,2.98253915,0.57218395,0.48588510,0.00891632,0.25650742,0.03669860,1.45769656,0.88429634,0.37753616
-5.64582291,2.93118496,0.57689784,0.48380225,0.00875119,0.25615228,0.03517329,1.42749486,0.85219436,0.37027398
-5.63981991,2.88820609,0.58398575,0.48307361,0.00859889,0.25619866,0.03374949,1.40206369,0.82402334,0.36392733
-5.63381691,2.85340651,0.59339801,0.48369739,0.00845903,0.25662859,0.03242718,1.38131815,0.79963226,0.35849343
-5.62781391,2.82650312,0.60503822,0.48565419,0.00833116,0.25741450,0.03120638,1.36513048,0.77882738,0.35396884
-5.62181091,2.80713547,0.61876331,0.48890820,0.00821472,0.25852058,0.03008725,1.35333280,0.76138005,0.35034857
-5.61580790,2.79487599,0.63438493,0.49340872,0.00810914,0.25990438,0.02907006,1.34572019,0.74703435,0.34762512
-5.60980490,2.78924055,0.65167239,0.49909198,0.00801378,0.26151843,0.02815529,1.34205391,0.73551416,0.34578727
-5.60380190,2.78969911,0.67035721,0.50588301,0.00792800,0.26331197,0.02734358,1.34206495,0.72652986,0.34481878
-5.59779890,2.79568649,0.69013897,0.51369772,0.00785115,0.26523264,0.02663574,1.34545804,0.71978440,0.34469713
-5.59179590,2.80661321,0.71069263,0.52244511,0.00778256,0.26722796,0.02603269,1.35191605,0.71497885,0.34539232
-5.58579290,2.82187653,0.73167699,0.53202948,0.00772160,0.26924685,0.02553546,1.36110503,0.71181748,0.34686596
-5.57978989,2.84087171,0.75274408,0.54235282,0.00766765,0.27124092,0.02514512,1.37267986,0.71001248,0.34907055
-5.57378689,2.86300359,0.77354921,0.55331725,0.00762013,0.27316556,0.02486277,1.38629058,0.70928838,0.35194927
-5.56778389,2.88769863,0.79376145,0.56482752,0.00757850,0.27498104,0.02468947,1.40158941,0.70938636,0.35543617
-5.56178089,2.91441736,0.81307395,0.57679361,0.00754230,0.27665333,0.02462626,1.41823834,0.71006845,0.35945695
-5.55577789,2.94266710,0.83121400,0.58913335,0.00751114,0.27815490,0.02467409,1.43591724,0.71112172,0.36393031
-5.54977489,2.97201479,0.84795222,0.60177508,0.00748474,0.27946541,0.02483384,1.45433219,0.71236253,0.36876975
-5.54377189,3.00209966,0.86311057,0.61466017,0.00746298,0.28057226,0.02510629,1.47322385,0.71364076,0.37388601
-5.53776888,3.03264513,0.87656882,0.62774549,0.00744584,0.28147106,0.02549210,1.49237549,0.71484391,0.37918984
-5.53176588,3.06346954,0.88826923,0.64100550,0.00743353,0.28216599,0.02599178,1.51162037,0.71590108,0.38459511
-5.52576288,3.09449503,0.89821897,0.65443409,0.00742643,0.28266996,0.02660565,1.53084801,0.71678650,0.39002214
-5.51975988,3.12575389,0.90649041,0.66804592,0.00742512,0.28300467,0.02733380,1.55000903,0.71752262,0.39540095
-5.51375688,3.15739179,0.91321891,0.68187707,0.00743042,0.28320034,0.02817598,1.56911812,0.71818223,0.40067438
-5.50775388,3.18966738,0.91859826,0.69598518,0.00744335,0.28329527,0.02913151,1.58825495,0.71888974,0.40580087
-5.50175088,3.22294764,0.92287396,0.71044871,0.00746510,0.28333509,0.03019910,1.60756267,0.71982108,0.41075666
-5.49574787,3.25769891,0.92633431,0.72536549,0.00749704,0.28337170,0.03137676,1.62724382,0.72120222,0.41553736
-5.48974487,3.29447345,0.92929989,0.74085044,0.00754061,0.28346188,0.03266154,1.64755383,0.72330595,0.42015863
-5.48374187,3.33389157,0.93211171,0.75703267,0.00759732,0.28366573,0.03404937,1.66879196,0.72644698,0.42465600
-5.47773887,3.37661996,0.93511839,0.77405180,0.00766861,0.28404470,0.03553484,1.69129000,0.73097510,0.42908370
-5.47173587,3.42334657,0.93866309,0.79205383,0.00775580,0.28465961,0.03711103,1.71539903,0.73726653,0.43351259
-5.46573287,3.47475299,0.94307056,0.81118663,0.00785999,0.28556844,0.03876930,1.74147468,0.74571348,0.43802709
-5.45972986,3.53148532,0.94863484,0.83159516,0.00798194,0.28682420,0.04049915,1.76986137,0.75671202,0.44272142
-5.45372686,3.59412452,0.95560815,0.85341666,0.00812201,0.28847285,0.04228816,1.80087608,0.77064861,0.44769505
-5.44772386,3.66315742,0.96419139,0.87677591,0.00828004,0.29055141,0.04412195,1.83479227,0.78788558,0.45304782
-5.44172086,3.73894956,0.97452662,0.90178076,0.00845529,0.29308642,0.04598423,1.87182456,0.80874584,0.45887470
-5.43571786,3.82172091,0.98669169,0.92851797,0.00864640,0.29609274,0.04785690,1.91211475,0.83349754,0.46526055
-5.42971486,3.91152545,1.00069739,0.95704954,0.00885135,0.29957282,0.04972033,1.95571965,0.86233898,0.47227508
-5.42371186,4.00823536,1.01648691,0.98740945,0.00906748,0.30351646,0.05155360,2.00260129,0.89538445,0.47996827
-5.41770885,4.11153054,1.03393780,1.01960100,0.00929148,0.30790111,0.05333495,2.05261979,0.93265170,0.48836643
-5.41170585,4.22089377,1.05286617,1.05359454,0.00951949,0.31269261,0.05504217,2.10552930,0.97405135,0.49746906
-5.40570285,4.33561166,1.07303289,1.08932576,0.00974717,0.31784647,0.05665314,2.16097700,1.01937922,0.50724675
-5.39969985,4.45478158,1.09415152,1.12669436,0.00996982,0.32330947,0.05814639,2.21850546,1.06831167,0.51764011
-5.39369685,4.57732397,1.11589756,1.16556312,0.01018252,0.32902160,0.05950164,2.27755814,1.12040467,0.52855987
-5.38769385,4.70199998,1.13791869,1.20575735,0.01038027,0.33491819,0.06070040,2.33748804,1.17509688,0.53988809
-5.38169085,4.82743363,1.15984560,1.24706472,0.01055818,0.34093212,0.06172644,2.39756912,1.23171671,0.55148050
-5.37568784,4.95213800,1.18130291,1.28923548,0.01071160,0.34699602,0.06256633,2.45701044,1.28949365,0.56316981
-5.36968484,5.07454459,1.20191997,1.33198313,0.01083630,0.35304435,0.06320980,2.51497238,1.34757355,0.57476990
-5.36368184,5.19303518,1.22134117,1.37498568,0.01092861,0.35901528,0.06365006,2.57058472,1.40503756,0.58608073
-5.35767884,5.30597535,1.23923543,1.41788761,0.01098556,0.36485222,0.06388405,2.62296606,1.46092426,0.59689375
-5.35167584,5.41174886,1.25530471,1.46030257,0.01100493,0.37050516,0.06391248,2.67124398,1.51425425,0.60699769
-5.34567284,5.50879223,1.26929148,1.50181716,0.01098539,0.37593161,0.06373984,2.71457564,1.56405643,0.61618435
-5.33966983,5.59562870,1.28098485,1.54199569,0.01092649,0.38109719,0.06337428,2.75216810,1.60939515,0.62425444
-5.33366683,5.67090101,1.29022553,1.58038630,0.01082869,0.38597600,0.06282735,2.78329797,1.64939703,0.63102308
-5.32766383,5.73340227,1.29690944,1.61652816,0.01069331,0.39055075,0.06211371,2.80732979,1.68327669,0.63632485
-5.32166083,5.78210434,1.30099002,1.64996009,0.01052250,0.39481262,0.06125067,2.82373276,1.71036028,0.64001838
-5.31565783,5.81618326,1.30247936,1.68023024,0.01031916,0.39876117,0.06025778,2.83209526,1.73010585,0.64199013
-5.30965483,5.83504099,1.30144796,1.70690686,0.01008682,0.40240399,0.05915629,2.83213691,1.74211997,0.64215753
-5.30365183,5.83832317,1.29802338,1.72958979,0.00982955,0.40575653,0.05796863,2.82371764,1.74616971,0.64047126
-5.29764882,5.82593230,1.29238758,1.74792234,0.00955179,0.40884182,0.05671794,2.80684371,1.74218970,0.63691685
-5.29164582,5.79803594,1.28477310,1.76160330,0.00925829,0.41169029,0.05542749,2.78167032,1.73028401,0.63151533
-5.28564282,5.75506966,1.27545791,1.77039840,0.00895394,0.41433956,0.05412026,2.74850077,1.71072270,0.62432328
-5.27963982,5.69773434,1.26475918,1.77415089,0.00864366,0.41683425,0.05281852,2.70778216,1.68393342,0.61543217
-5.27363682,5.62698774,1.25302573,1.77279068,0.00833231,0.41922576,0.05154346,2.66009770,1.65048828,0.60496702
-5.26763382,5.54403036,1.24062932,1.76634158,0.00802459,0.42157184,0.05031487,2.60615583,1.61108671,0.59308460
-5.26163082,5.45028560,1.22795498,1.75492623,0.00772496,0.42393607,0.04915091,2.54677644,1.56653495,0.57997109
-5.25562781,5.34737467,1.21539034,1.73876831,0.00743764,0.42638709,0.04806797,2.48287447,1.51772303,0.56583944
-5.24962481,5.23708661,1.20331426,1.71819192,0.00716649,0.42899753,0.04708049,2.41544151,1.46560018,0.55092631
-5.24362181,5.12134422,1.19208519,1.69361788,0.00691505,0.43184266,0.04620100,2.34552573,1.41114955,0.53548881
-5.23761881,5.00216667,1.18202930,1.66555712,0.00668652,0.43499874,0.04544001,2.27421092,1.35536317,0.51980094
-5.23161581,4.88162985,1.17342915,1.63460112,0.00648375,0.43854114,0.04480615,2.20259496,1.29921802,0.50414992
-5.22561281,4.76182550,1.16651313,1.60140993,0.00630928,0.44254219,0.04430621,2.13176863,1.24365388,0.48883229
-5.21960980,4.64482036,1.16144620,1.56669793,0.00616532,0.44706900,0.04394523,2.06279500,1.18955364,0.47414989
-5.21360680,4.53261649,1.15832251,1.53121806,0.00605378,0.45218122,0.04372669,1.99669026,1.13772657,0.46040566
-5.20760380,4.42711391,1.15716023,1.49574481,0.00597633,0.45792890,0.04365261,1.93440616,1.08889476,0.44789935
-5.20160080,4.33007653,1.15789903,1.46105691,0.00593433,0.46435066,0.04372372,1.87681459,1.04368305,0.43692303
-5.19559780,4.24310229,1.16040047,1.42791993,0.00592891,0.47147216,0.04393958,1.82469456,1.00261225,0.42775655
-5.18959480,4.16759814,1.16445154,1.39706974,0.00596089,0.47930500,0.04429878,1.77872167,0.96609581,0.42066279
-5.18359180,4.10476019,1.16977125,1.36919695,0.00603082,0.48784622,0.04479895,1.73946016,0.93443933,0.41588291
-5.17758879,4.05555941,1.17602023,1.34493318,0.00613895,0.49707833,0.04543694,1.70735752,0.90784295,0.41363150
-5.17158579,4.02073252,1.18281298,1.32483904,0.00628514,0.50696986,0.04620881,1.68274149,0.88640593,0.41409174
-5.16558279,4.00077808,1.18973240,1.30939442,0.00646889,0.51747655,0.04710989,1.66581918,0.87013307,0.41741072
-5.15957979,3.99595701,1.19634592,1.29899096,0.00668923,0.52854288,0.04813469,1.65667819,0.85894258,0.42369486
-5.15357679,4.00629723,1.20222270,1.29392685,0.00694469,0.54010402,0.04927689,1.65528933,0.85267486,0.43300572
-5.14757379,4.03160158,1.20695091,1.29440378,0.00723326,0.55208802,0.05052926,1.66151071,0.85110179,0.44535624
-5.14157079,4.07145835,1.21015465,1.30052602,0.00755234,0.56441803,0.05188344,1.67509293,0.85393633,0.46070762
-5.13556778,4.12525397,1.21150938,1.31230130,0.00789870,0.57701454,0.05332991,1.69568524,0.86084185,0.47896700
-5.12956478,4.19218710,1.21075545,1.32964342,0.00826847,0.58979740,0.05485779,1.72284239,0.87144133,0.49998609
-5.12356178,4.27128402,1.20770900,1.35237628,0.00865715,0.60268759,0.05645469,1.75603220,0.88532594,0.52356093
-5.11755878,4.36141478,1.20226976,1.38023915,0.00905962,0.61560867,0.05810666,1.79464381,0.90206322,0.54943295
-5.11155578,4.46131032,1.19442554,1.41289298,0.00947018,0.62848774,0.05979810,1.83799650,0.92120459,0.57729144
-5.10555278,4.56958041,1.18425310,1.44992765,0.00988268,0.64125619,0.06151177,1.88534939,0.94229243,0.60677742
-5.09954977,4.68473264,1.17191564,1.49086997,0.01029056,0.65384990,0.06322889,1.93591178,0.96486653,0.63748904
-5.09354677,4.80519267,1.15765702,1.53519238,0.01068701,0.66620934,0.06492927,1.98885446,0.98847028,0.66898848
-5.08754377,4.92932586,1.14179302,1.58232232,0.01106513,0.67827934,0.06659160,2.04332176,1.01265631,0.70081005
-5.08154077,5.05546054,1.12470025,1.63165212,0.01141807,0.69000892,0.06819380,2.09844457,1.03699196,0.73246960
-5.07553777,5.18191290,1.10680320,1.68254948,0.01173923,0.70135100,0.06971344,2.15335389,1.06106432,0.76347478
-5.06953477,5.30701342,1.08856006,1.73436839,0.01202245,0.71226245,0.07112825,2.20719513,1.08448505,0.79333592
-5.06353177,5.42913466,1.07044802,1.78646045,0.01226218,0.72270421,0.07241673,2.25914245,1.10689483,0.82157727
-5.05752876,5.54671992,1.05294859,1.83818656,0.01245366,0.73264183,0.07355872,2.30841325,1.12796737,0.84774808
-5.05152576,5.65831235,1.03653361,1.88892867,0.01259308,0.74204633,0.07453604,2.35428215,1.14741304,0.87143332
-5.04552276,5.76258372,1.02165238,1.93810164,0.01267773,0.75089547,0.07533311,2.39609412,1.16498190,0.89226345
-5.03951976,5.85836216,1.00872043,1.98516494,0.01270606,0.75917528,0.07593754,2.43327650,1.18046604,0.90992317
-5.03351676,5.94465803,0.99811004,2.02963383,0.01267782,0.76688193,0.07634057,2.46534936,1.19370136,0.92415859
-5.02751376,6.02068718,0.99014299,2.07109012,0.01259404,0.77402380,0.07653759,2.49193402,1.20456853,0.93478274
-5.02151076,6.08589073,0.98508535,2.10919190,0.01245707,0.78062356,0.07652837,2.51275940,1.21299320,0.94167927
-5.01550775,6.13995095,0.98314449,2.14368228,0.01227051,0.78672028,0.07631728,2.52766610,1.21894555,0.94480420
-5.00950475,6.18280237,0.98446816,2.17439671,0.01203917,0.79237127,0.07591332,2.53660823,1.22243909,0.94418571
-5.00350175,6.21463815,0.98914544,2.20126883,0.01176896,0.79765370,0.07533009,2.53965280,1.22352890,0.93992218
-4.99749875,6.23591108,0.99720944,2.22433442,0.01146673,0.80266566,0.07458554,2.53697706,1.22230943,0.93217846
-4.99149575,6.24732944,1.00864139,2.24373346,0.01114018,0.80752671,0.07370163,2.52886382,1.21891180,0.92118075
-4.98549275,6.24984751,1.02337592,2.25971005,0.01079762,0.81237780,0.07270392,2.51569504,1.21350097,0.90721019
-4.97948974,6.24465107,1.04130725,2.27261006,0.01044787,0.81738035,0.07162102,2.49794388,1.20627257,0.89059550
-4.97348674,6.23313794,1.06229590,2.28287643,0.01009999,0.82271465,0.07048398,2.47616562,1.19744979,0.87170504
-4.96748374,6.21689408,1.08617587,2.29104208,0.00976319,0.82857744,0.06932565,2.45098746,1.18728006,0.85093827
-4.96148074,6.19766525,1.11276177,2.29772040,0.00944658,0.83517868,0.06817999,2.42309759,1.17603183,0.82871722
-4.95547774,6.17732487,1.14185590,2.30359343,0.00915900,0.84273759,0.06708133,2.39323353,1.16399112,0.80547787
-4.94947474,6.15783831,1.17325483,2.30939776,0.00890890,0.85147806,0.06606376,2.36216989,1.15145811,0.78166175
-4.94347174,6.14122397,1.20675554,2.31590834,0.00870413,0.86162337,0.06516035,2.33070558,1.13874337,0.75770784
-4.93746873,6.12951170,1.24216066,2.32392049,0.00855183,0.87339055,0.06440257,2.29965044,1.12616394,0.73404490
-4.93146573,6.12469888,1.27928283,2.33423040,0.00845827,0.88698432,0.06381962,2.26981137,1.11403891,0.71108427
-4.92546273,6.12870493,1.31794800,2.34761446,0.00842872,0.90259085,0.06343788,2.24197787,1.10268466,0.68921303
-4.91945973,6.14332468,1.35799742,2.36480789,0.00846736,0.92037151,0.06328036,2.21690709,1.09240955,0.66878784
-4.91345673,6.17018162,1.39928843,2.38648328,0.00857714,0.94045666,0.06336618,2.19530844,1.08350814,0.65012915
-4.90745373,6.21068177,1.44169380,2.41322940,0.00875972,0.96293977,0.06371018,2.17782799,1.07625495,0.63351610
-4.90145073,6.26596941,1.48509968,2.44553112,0.00901537,0.98787201,0.06432246,2.16503292,1.07089795,0.61918184
-4.89544772,6.33688568,1.52940223,2.48375088,0.00934292,1.01525740,0.06520807,2.15739627,1.06765175,0.60730966
-4.88944472,6.42393154,1.57450291,2.52811244,0.00973969,1.04504877,0.06636674,2.15528265,1.06669096,0.59802980
-4.88344172,6.52723641,1.62030274,2.57868751,0.01020155,1.07714467,0.06779267,2.15893516,1.06814382,0.59141703
-4.87743872,6.64653382,1.66669556,2.63538577,0.01072285,1.11138728,0.06947443,2.16846446,1.07208634,0.58748926
-4.87143572,6.78114560,1.71356080,2.69794887,0.01129650,1.14756164,0.07139492,2.18384016,1.07853749,0.58620721
-4.86543272,6.92997580,1.76075601,2.76594879,0.01191409,1.18539610,0.07353148,2.20488559,1.08745551,0.58747520
-4.85942971,7.09151545,1.80810955,2.83879082,0.01256596,1.22456426,0.07585615,2.23127613,1.09873578,0.59114328
-4.85342671,7.26385900,1.85541405,2.91572154,0.01324141,1.26468834,0.07833598,2.26254172,1.11221047,0.59701064
-4.84742371,7.44473301,1.90242099,2.99584153,0.01392887,1.30534411,0.08093358,2.29807394,1.12765020,0.60483040
-4.84142071,7.63153708,1.94883692,3.07812310,0.01461618,1.34606736,0.08360771,2.33713762,1.14476770,0.61431572
-4.83541771,7.82139688,1.99432187,3.16143237,0.01529087,1.38636180,0.08631413,2.37888712,1.16322375,0.62514718
-4.82941471,8.01122825,2.03849020,3.24455564,0.01594042,1.42570845,0.08900642,2.42238701,1.18263513,0.63698119
-4.82341171,8.19781123,2.08091425,3.32622914,0.01655264,1.46357622,0.09163705,2.46663661,1.20258451,0.64945932
-4.81740870,8.37787208,2.12113105,3.40517159,0.01711598,1.49943355,0.09415842,2.51059782,1.22263209,0.66221831
-4.81140570,8.54817117,2.15865182,3.48011869,0.01761986,1.53276091,0.09652398,2.55322539,1.24232849,0.67490028
-4.80540270,8.70559390,2.19297455,3.54985836,0.01805496,1.56306375,0.09868938,2.59349852,1.26122867,0.68716309
-4.79939970,8.84724192,2.22359888,3.61326583,0.01841356,1.58988559,0.10061356,2.63045286,1.27890620,0.69869019
-4.79339670,8.97052133,2.25004316,3.66933731,0.01868969,1.61282089,0.10225975,2.66321150,1.29496748,0.70919985
-4.78739370,9.07322475,2.27186293,3.71722110,0.01887941,1.63152712,0.10359640,2.69101397,1.30906531,0.71845325
-4.78139070,9.15360422,2.28866994,3.75624506,0.01898086,1.64573587,0.10459797,2.71324192,1.32091127,0.72626130
-4.77538769,9.21043185,2.30015119,3.78593932,0.01899438,1.65526221,0.10524553,2.72944061,1.33028639,0.73248971
-4.76938469,9.24304594,2.30608670,3.80605346,0.01892243,1.66001228,0.10552716,2.73933515,1.33704965,0.73706236
-4.76338169,9.25138039,2.30636548,3.81656724,0.01876957,1.65998844,0.10543819,2.74284090,1.34114399,0.73996260
-4.75737869,9.23597607,2.30099871,3.81769454,0.01854228,1.65529194,0.10498122,2.74006754,1.34259936,0.74123263
-4.75137569,9.19797336,2.29012932,3.80988014,0.01824876,1.64612278,0.10416592,2.73131658,1.34153288,0.74097083
-4.74537269,9.13908583,2.27403753,3.79378941,0.01789863,1.63277678,0.10300868,2.71707233,1.33814582,0.73932726
-4.73936968,9.06155587,2.25314186,3.77029099,0.01750268,1.61563980,0.10153208,2.69798670,1.33271765,0.73649743
-4.73336668,8.96809342,2.22799538,3.74043330,0.01707251,1.59517929,0.09976419,2.67485823,1.32559710,0.73271455
-4.72736368,8.86180009,2.19927707,3.70541524,0.01662017,1.57193346,0.09773783,2.64860620,1.31719086,0.72824066
-4.72136068,8.74608103,2.16777875,3.66655244,0.01615784,1.54649827,0.09548962,2.62024070,1.30794989,0.72335686
-4.71535768,8.62454755,2.13438760,3.62523981,0.01569744,1.51951285,0.09305914,2.59082961,1.29835423,0.71835299
-4.70935468,8.50091373,2.10006511,3.58291196,0.01525038,1.49164362,0.09048789,2.56146379,1.28889649,0.71351715
-4.70335168,8.37889049,2.06582295,3.54100254,0.01482721,1.46356779,0.08781837,2.53322146,1.28006482,0.70912545
-4.69734867,8.26208024,2.03269670,3.50090393,0.01443742,1.43595664,0.08509313,2.50713311,1.27232585,0.70543223
-4.69134567,8.15387569,2.00171814,3.46392842,0.01408922,1.40945916,0.08235386,2.48414794,1.26610820,0.70266116
-4.68534267,8.05736561,1.97388711,3.43127219,0.01378938,1.38468641,0.07964054,2.46510296,1.26178721,0.70099742
-4.67933967,7.97525025,1.95014383,3.40398296,0.01354315,1.36219722,0.07699067,2.45069572,1.25967121,0.70058128
-4.67333667,7.90976889,1.93134239,3.38293223,0.01335421,1.34248535,0.07443858,2.44146150,1.25999012,0.70150322
-4.66733367,7.86264111,1.91822638,3.36879287,0.01322464,1.32596855,0.07201479,2.43775555,1.26288641,0.70380074
-4.66133067,7.83502345,1.91140717,3.36202244,0.01315498,1.31297966,0.06974553,2.43974108,1.26840905,0.70745700
-4.65532766,7.82748221,1.91134571,3.36285267,0.01314428,1.30375996,0.06765233,2.44738330,1.27651046,0.71240116
-4.64932466,7.83998295,1.91833805,3.37128518,0.01319022,1.29845477,0.06575168,2.46044957,1.28704668,0.71851072
-4.64332166,7.87189668,1.93250528,3.38709352,0.01328925,1.29711134,0.06405489,2.47851596,1.29978078,0.72561540
