energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.82591296,2.05236790,0.14294535,0.00308589,0.02595969,1.49796588,1.14034786,0.91189026
-5.81990995,2.08641613,0.14615643,0.00316203,0.02589111,1.52365338,1.14995814,0.93176947
-5.81390695,2.11662512,0.14928587,0.00323500,0.02573797,1.54627286,1.15592029,0.95027462
-5.80790395,2.14254726,0.15221223,0.00330339,0.02550530,1.56560371,1.15810721,0.96717768
-5.80190095,2.16385141,0.15482772,0.00336592,0.02519996,1.58150082,1.15649218,0.98228329
-5.79589795,2.18032298,0.15704057,0.00342151,0.02483053,1.59389211,1.15114528,0.99543051
-5.78989495,2.19186068,0.15877690,0.00346924,0.02440693,1.60277395,1.14222696,1.00649383
-5.78389195,2.19847020,0.15998212,0.00350837,0.02394020,1.60820487,1.12997907,1.01538334
-5.77788894,2.20025552,0.16062174,0.00353835,0.02344209,1.61029813,1.11471381,1.02204445
-5.77188594,2.19740837,0.16068165,0.00355881,0.02292472,1.60921344,1.09680135,1.02645706
-5.76588294,2.19019654,0.16016783,0.00356956,0.02240025,1.60514861,1.07665642,1.02863443
-5.75987994,2.17895161,0.15910549,0.00357056,0.02188046,1.59833124,1.05472468,1.02862185
-5.75387694,2.16405679,0.15753780,0.00356195,0.02137648,1.58901116,1.03146936,1.02649520
-5.74787394,2.14593527,0.15552412,0.00354401,0.02089847,1.57745364,1.00735860,1.02235940
-5.74187094,2.12503965,0.15313794,0.00351718,0.02045534,1.56393386,0.98285394,1.01634681
-5.73586793,2.10184255,0.15046462,0.00348201,0.02005457,1.54873249,0.95840033,1.00861563
-5.72986493,2.07682879,0.14759891,0.00343919,0.01970202,1.53213243,0.93441776,0.99934809
-5.72386193,2.05048893,0.14464257,0.00338953,0.01940184,1.51441674,0.91129476,0.98874850
-5.71785893,2.02331427,0.14170194,0.00333393,0.01915645,1.49586732,0.88938360,0.97704097
-5.71185593,1.99579295,0.13888575,0.00327340,0.01896648,1.47676415,0.86899713,0.96446678
-5.70585293,1.96840691,0.13630310,0.00320905,0.01883092,1.45738484,0.85040726,0.95128119
-5.69984992,1.94162937,0.13406175,0.00314206,0.01874719,1.43800408,0.83384445,0.93774971
-5.69384692,1.91592234,0.13226658,0.00307368,0.01871131,1.41889260,0.81949836,0.92414375
-5.68784392,1.89173386,0.13101845,0.00300521,0.01871812,1.40031555,0.80751900,0.91073562
-5.68184092,1.86949470,0.13041316,0.00293800,0.01876151,1.38252988,0.79801827,0.89779297
-5.67583792,1.84961401,0.13054070,0.00287344,0.01883465,1.36578086,0.79107164,0.88557278
-5.66983492,1.83247408,0.13148455,0.00281290,0.01893031,1.35029746,0.78671957,0.87431494
-5.66383192,1.81842396,0.13332100,0.00275775,0.01904109,1.33628696,0.78496873,0.86423584
-5.65782891,1.80777201,0.13611853,0.00270932,0.01915970,1.32392875,0.78579278,0.85552194
-5.65182591,1.80077775,0.13993702,0.00266888,0.01927916,1.31336786,0.78913271,0.84832388
-5.64582291,1.79764317,0.14482681,0.00263761,0.01939308,1.30470843,0.79489685,0.84275111
-5.63981991,1.79850400,0.15082760,0.00261655,0.01949575,1.29800760,0.80296056,0.83886762
-5.63381691,1.80342140,0.15796718,0.00260664,0.01958232,1.29327023,0.81316590,0.83668875
-5.62781391,1.81237459,0.16625991,0.00260862,0.01964888,1.29044502,0.82532129,0.83617949
-5.62181091,1.82525498,0.17570514,0.00262304,0.01969245,1.28942213,0.83920156,0.83725425
-5.61580790,1.84186217,0.18628551,0.00265025,0.01971104,1.29003289,0.85454848,0.83977833
-5.60980490,1.86190239,0.19796529,0.00269034,0.01970352,1.29205167,0.87107200,0.84357109
-5.60380190,1.88498968,0.21068888,0.00274320,0.01966954,1.29519995,0.88845245,0.84841054
-5.59779890,1.91064984,0.22437948,0.00280843,0.01960945,1.29915268,0.90634367,0.85403954
-5.59179590,1.93832754,0.23893823,0.00288541,0.01952411,1.30354669,0.92437729,0.86017313
-5.58579290,1.96739622,0.25424379,0.00297327,0.01941474,1.30799087,0.94216809,0.86650679
-5.57978989,1.99717076,0.27015252,0.00307090,0.01928279,1.31207775,0.95932036,0.87272541
-5.57378689,2.02692257,0.28649938,0.00317699,0.01912979,1.31539602,0.97543527,0.87851250
-5.56778389,2.05589662,0.30309956,0.00329005,0.01895719,1.31754351,0.99011887,0.88355940
-5.56178089,2.08332982,0.31975094,0.00340845,0.01876633,1.31813992,1.00299073,0.88757402
-5.55577789,2.10847036,0.33623724,0.00353041,0.01855836,1.31683908,1.01369279,0.89028904
-5.54977489,2.13059714,0.35233202,0.00365413,0.01833419,1.31333989,1.02189822,0.89146903
-5.54377189,2.14903878,0.36780324,0.00377773,0.01809456,1.30739586,1.02731993,0.89091645
-5.53776888,2.16319157,0.38241838,0.00389938,0.01784005,1.29882257,1.02971855,0.88847642
-5.53176588,2.17253576,0.39594993,0.00401731,0.01757121,1.28750315,1.02890945,0.88403997
-5.52576288,2.17664972,0.40818102,0.00412984,0.01728864,1.27339134,1.02476865,0.87754599
-5.51975988,2.17522135,0.41891112,0.00423546,0.01699313,1.25651236,1.01723739,0.86898172
-5.51375688,2.16805674,0.42796139,0.00433281,0.01668584,1.23696142,1.00632507,0.85838202
-5.50775388,2.15508543,0.43517968,0.00442078,0.01636838,1.21490033,0.99211062,0.84582737
-5.50175088,2.13636246,0.44044478,0.00449847,0.01604296,1.19055217,0.97474205,0.83144088
-5.49574787,2.11206698,0.44366995,0.00456523,0.01571251,1.16419444,0.95443426,0.81538453
-5.48974487,2.08249761,0.44480542,0.00462067,0.01538071,1.13615114,0.93146511,0.79785452
-5.48374187,2.04806458,0.44383976,0.00466468,0.01505206,1.10678380,0.90616986,0.77907632
-5.47773887,2.00927917,0.44080023,0.00469736,0.01473186,1.07648220,0.87893408,0.75929917
-5.47173587,1.96674046,0.43575193,0.00471906,0.01442614,1.04565471,0.85018530,0.73879046
-5.46573287,1.92112007,0.42879579,0.00473035,0.01414156,1.01471880,0.82038359,0.71782999
-5.45972986,1.87314524,0.42006569,0.00473194,0.01388529,0.98409188,0.79001121,0.69670417
-5.45372686,1.82358079,0.40972456,0.00472474,0.01366477,0.95418254,0.75956188,0.67570039
-5.44772386,1.77321038,0.39795990,0.00470973,0.01348758,0.92538252,0.72952970,0.65510143
-5.44172086,1.72281782,0.38497866,0.00468798,0.01336108,0.89805943,0.70039818,0.63518023
-5.43571786,1.67316873,0.37100194,0.00466060,0.01329226,0.87255021,0.67262957,0.61619474
-5.42971486,1.62499314,0.35625944,0.00462871,0.01328742,0.84915553,0.64665490,0.59838329
-5.42371186,1.57896950,0.34098414,0.00459340,0.01335192,0.82813497,0.62286482,0.58196017
-5.41770885,1.53571054,0.32540710,0.00455573,0.01348997,0.80970319,0.60160164,0.56711177
-5.41170585,1.49575118,0.30975280,0.00451668,0.01370441,0.79402687,0.58315262,0.55399322
-5.40570285,1.45953895,0.29423494,0.00447715,0.01399649,0.78122271,0.56774478,0.54272558
-5.39969985,1.42742699,0.27905283,0.00443794,0.01436584,0.77135627,0.55554132,0.53339379
-5.39369685,1.39966992,0.26438850,0.00439978,0.01481032,0.76444186,0.54663968,0.52604539
-5.38769385,1.37642240,0.25040439,0.00436328,0.01532601,0.76044342,0.54107138,0.52069007
-5.38169085,1.35774067,0.23724172,0.00432897,0.01590728,0.75927659,0.53880360,0.51730022
-5.37568784,1.34358668,0.22501946,0.00429732,0.01654687,0.76081180,0.53974242,0.51581248
-5.36968484,1.33383492,0.21383377,0.00426871,0.01723605,0.76487863,0.54373773,0.51613024
-5.36368184,1.32828151,0.20375799,0.00424348,0.01796482,0.77127132,0.55058970,0.51812728
-5.35767884,1.32665544,0.19484292,0.00422191,0.01872216,0.77975543,0.56005647,0.52165232
-5.35167584,1.32863148,0.18711751,0.00420427,0.01949633,0.79007548,0.57186319,0.52653452
-5.34567284,1.33384447,0.18058977,0.00419082,0.02027516,0.80196368,0.58571180,0.53258966
-5.33966983,1.34190451,0.17524790,0.00418181,0.02104643,0.81514915,0.60129162,0.53962698
-5.33366683,1.35241255,0.17106163,0.00417749,0.02179815,0.82936772,0.61829010,0.54745632
-5.32766383,1.36497590,0.16798373,0.00417814,0.02251893,0.84437181,0.63640368,0.55589536
-5.32166083,1.37922321,0.16595169,0.00418406,0.02319828,0.85993998,0.65534819,0.56477666
-5.31565783,1.39481823,0.16488953,0.00419556,0.02382688,0.87588582,0.67486847,0.57395422
-5.30965483,1.41147208,0.16470986,0.00421301,0.02439684,0.89206581,0.69474684,0.58330918
-5.30365183,1.42895330,0.16531606,0.00423677,0.02490188,0.90838552,0.71481011,0.59275448
-5.29764882,1.44709560,0.16660461,0.00426724,0.02533747,0.92480408,0.73493465,0.60223821
-5.29164582,1.46580261,0.16846761,0.00430485,0.02570093,0.94133630,0.75504950,0.61174536
-5.28564282,1.48504974,0.17079536,0.00435004,0.02599144,0.95805250,0.77513710,0.62129799
-5.27963982,1.50488283,0.17347905,0.00440323,0.02621002,0.97507569,0.79523176,0.63095359
-5.27363682,1.52541362,0.17641340,0.00446488,0.02635947,0.99257632,0.81541576,0.64080183
-5.26763382,1.54681233,0.17949924,0.00453537,0.02644419,1.01076457,0.83581319,0.65095965
-5.26163082,1.56929737,0.18264592,0.00461511,0.02647006,1.02988055,0.85658193,0.66156504
-5.25562781,1.59312291,0.18577344,0.00470441,0.02644422,1.05018279,0.87790393,0.67276964
-5.24962481,1.61856460,0.18881424,0.00480352,0.02637486,1.07193544,0.89997437,0.68473054
-5.24362181,1.64590410,0.19171457,0.00491262,0.02627100,1.09539492,0.92299009,0.69760178
-5.23761881,1.67541323,0.19443533,0.00503176,0.02614223,1.12079647,0.94713796,0.71152577
-5.23161581,1.70733830,0.19695246,0.00516086,0.02599854,1.14834137,0.97258369,0.72662514
-5.22561281,1.74188550,0.19925661,0.00529971,0.02585005,1.17818540,0.99946157,0.74299546
-5.21960980,1.77920780,0.20135245,0.00544790,0.02570685,1.21042914,1.02786582,0.76069909
-5.21360680,1.81939421,0.20325730,0.00560489,0.02557883,1.24511048,1.05784375,0.77976054
-5.20760380,1.86246165,0.20499942,0.00576992,0.02547550,1.28219983,1.08939118,0.80016347
-5.20160080,1.90834986,0.20661584,0.00594206,0.02540591,1.32159811,1.12245025,0.82184956
-5.19559780,1.95691957,0.20815004,0.00612019,0.02537848,1.36313761,1.15690968,0.84471911
-5.18959480,2.00795381,0.20964931,0.00630301,0.02540094,1.40658562,1.19260737,0.86863352
-5.18359180,2.06116231,0.21116225,0.00648906,0.02548023,1.45165057,1.22933517,0.89341929
-5.17758879,2.11618853,0.21273626,0.00667676,0.02562244,1.49799024,1.26684541,0.91887333
-5.17158579,2.17261908,0.21441524,0.00686439,0.02583266,1.54522164,1.30485883,0.94476939
-5.16558279,2.22999474,0.21623765,0.00705016,0.02611500,1.59293195,1.34307346,0.97086505
-5.15957979,2.28782260,0.21823486,0.00723224,0.02647238,1.64068989,1.38117385,0.99690909
-5.15357679,2.34558875,0.22043004,0.00740879,0.02690655,1.68805705,1.41884022,1.02264865
-5.14757379,2.40277064,0.22283743,0.00757797,0.02741788,1.73459860,1.45575716,1.04783603
-5.14157079,2.45884891,0.22546217,0.00773804,0.02800532,1.77989282,1.49162129,1.07223469
-5.13556778,2.51331789,0.22830054,0.00788733,0.02866627,1.82353927,1.52614786,1.09562419
-5.12956478,2.56569465,0.23134062,0.00802429,0.02939650,1.86516525,1.55907581,1.11780404
-5.12356178,2.61552625,0.23456340,0.00814754,0.03019001,1.90443047,1.59017152,1.13859621
-5.11755878,2.66239516,0.23794404,0.00825587,0.03103906,1.94102995,1.61923100,1.15784638
-5.11155578,2.70592284,0.24145347,0.00834825,0.03193406,1.97469524,1.64608079,1.17542401
-5.10555278,2.74577170,0.24506002,0.00842387,0.03286365,2.00519428,1.67057769,1.19122136
-5.09954977,2.78164553,0.24873102,0.00848210,0.03381473,2.03233007,1.69260756,1.20515163
-5.09354677,2.81328891,0.25243443,0.00852256,0.03477260,2.05593852,1.71208340,1.21714654
-5.08754377,2.84048562,0.25614016,0.00854504,0.03572114,2.07588586,1.72894303,1.22715346
-5.08154077,2.86305672,0.25982116,0.00854956,0.03664309,2.09206592,1.74314648,1.23513257
-5.07553777,2.88085823,0.26345419,0.00853631,0.03752032,2.10439747,1.75467335,1.24105403
-5.06953477,2.89377890,0.26702018,0.00850567,0.03833423,2.11282200,1.76352025,1.24489564
-5.06353177,2.90173822,0.27050418,0.00845817,0.03906613,2.11730198,1.76969839,1.24664094
-5.05752876,2.90468462,0.27389486,0.00839451,0.03969777,2.11781973,1.77323133,1.24627800
-5.05152576,2.90259417,0.27718365,0.00831550,0.04021172,2.11437691,1.77415303,1.24379888
-5.04552276,2.89546962,0.28036355,0.00822204,0.04059194,2.10699466,1.77250594,1.23919993
-5.03951976,2.88333983,0.28342758,0.00811511,0.04082421,2.09571419,1.76833942,1.23248270
-5.03351676,2.86625957,0.28636715,0.00799578,0.04089658,2.08059777,1.76170820,1.22365551
-5.02751376,2.84430960,0.28917036,0.00786510,0.04079974,2.06173010,1.75267114,1.21273558
-5.02151076,2.81759700,0.29182035,0.00772417,0.04052741,2.03921969,1.74129014,1.19975150
-5.01550775,2.78625583,0.29429390,0.00757404,0.04007650,2.01320040,1.72762940,1.18474601
-5.00950475,2.75044794,0.29656039,0.00741577,0.03944732,1.98383292,1.71175517,1.16777882
-5.00350175,2.71036418,0.29858122,0.00725034,0.03864362,1.95130601,1.69373596,1.14892943
-4.99749875,2.66622573,0.30030984,0.00707869,0.03767251,1.91583771,1.67364343,1.12829965
-4.99149575,2.61828587,0.30169237,0.00690172,0.03654434,1.87767624,1.65155412,1.10601586
-4.98549275,2.56683189,0.30266894,0.00672024,0.03527242,1.83710056,1.62755181,1.08223074
-4.97948974,2.51218730,0.30317569,0.00653507,0.03387269,1.79442078,1.60173085,1.05712438
-4.97348674,2.45471401,0.30314731,0.00634697,0.03236330,1.74997799,1.57419999,1.03090475
-4.96748374,2.39481458,0.30252020,0.00615673,0.03076416,1.70414380,1.54508692,1.00380734
-4.96148074,2.33293398,0.30123579,0.00596514,0.02909642,1.65731924,1.51454288,0.97609401
-4.95547774,2.26956092,0.29924421,0.00577309,0.02738196,1.60993313,1.48274737,0.94805089
-4.94947474,2.20522820,0.29650781,0.00558154,0.02564290,1.56243960,1.44991239,0.91998549
-4.94347174,2.14051189,0.29300448,0.00539157,0.02390104,1.51531488,1.41628582,0.89222288
-4.93746873,2.07602904,0.28873048,0.00520442,0.02217751,1.46905313,1.38215365,0.86510107
-4.93146573,2.01243354,0.28370269,0.00502151,0.02049229,1.42416132,1.34784071,0.83896566
-4.92546273,1.95041021,0.27795998,0.00484441,0.01886394,1.38115318,1.31370946,0.81416390
-4.91945973,1.89066675,0.27156367,0.00467490,0.01730930,1.34054216,1.28015687,0.79103824
-4.91345673,1.83392378,0.26459704,0.00451490,0.01584335,1.30283364,1.24760919,0.76991959
-4.90745373,1.78090302,0.25716381,0.00436649,0.01447905,1.26851641,1.21651470,0.75112055
-4.90145073,1.73231399,0.24938561,0.00423183,0.01322735,1.23805380,1.18733458,0.73492870
-4.89544772,1.68883941,0.24139867,0.00411317,0.01209716,1.21187446,1.16053230,0.72160019
-4.88944472,1.65112000,0.23334978,0.00401271,0.01109544,1.19036330,1.13656185,0.71135397
-4.88344172,1.61973906,0.22539171,0.00393259,0.01022732,1.17385280,1.11585521,0.70436666
-4.87743872,1.59520740,0.21767833,0.00387482,0.00949619,1.16261488,1.09880979,0.70076834
-4.87143572,1.57794930,0.21035971,0.00384117,0.00890386,1.15685377,1.08577615,0.70063934
-4.86543272,1.56828987,0.20357737,0.00383311,0.00845073,1.15669991,1.07704667,0.70400816
-4.85942971,1.56644439,0.19745989,0.00385174,0.00813586,1.16220520,1.07284545,0.71085047
-4.85342671,1.57250994,0.19211916,0.00389774,0.00795717,1.17333964,1.07332008,0.72108932
-4.84742371,1.58645968,0.18764738,0.00397132,0.00791146,1.18998947,1.07853533,0.73459631
-4.84142071,1.60813989,0.18411491,0.00407215,0.00799455,1.21195678,1.08846905,0.75119387
-4.83541771,1.63726988,0.18156908,0.00419938,0.00820126,1.23896052,1.10301046,0.77065836
-4.82941471,1.67344466,0.18003395,0.00435162,0.00852550,1.27063900,1.12196062,0.79272390
-4.82341171,1.71614041,0.17951106,0.00452693,0.00896022,1.30655358,1.14503516,0.81708689
-4.81740870,1.76472229,0.17998093,0.00472289,0.00949746,1.34619361,1.17186906,0.84341092
-4.81140570,1.81845469,0.18140542,0.00493661,0.01012828,1.38898243,1.20202315,0.87133204
-4.80540270,1.87651323,0.18373060,0.00516481,0.01084281,1.43428434,1.23499224,0.90046431
-4.79939970,1.93799852,0.18689007,0.00540386,0.01163022,1.48141261,1.27021449,0.93040543
-4.79339670,2.00195121,0.19080852,0.00564992,0.01247879,1.52963820,1.30708172,0.96074239
-4.78739370,2.06736796,0.19540533,0.00589896,0.01337592,1.57819937,1.34495050,0.99105724
-4.78139070,2.13321815,0.20059802,0.00614692,0.01430822,1.62631204,1.38315364,1.02093258
-4.77538769,2.19846085,0.20630544,0.00638973,0.01526167,1.67318078,1.42101195,1.04995718
-4.76938469,2.26206190,0.21245041,0.00662346,0.01622175,1.71801051,1.45784598,1.07773128
-4.76338169,2.32301066,0.21896189,0.00684438,0.01717364,1.76001859,1.49298756,1.10387177
-4.75737869,2.38033623,0.22577644,0.00704905,0.01810244,1.79844736,1.52579102,1.12801712
-4.75137569,2.43312283,0.23283900,0.00723436,0.01899345,1.83257679,1.55564390,1.14983205
-4.74537269,2.48052404,0.24010289,0.00739764,0.01983239,1.86173711,1.58197699,1.16901174
-4.73936968,2.52177563,0.24752919,0.00753665,0.02060574,1.88532107,1.60427349,1.18528570
-4.73336668,2.55620677,0.25508548,0.00764965,0.02130099,1.90279558,1.62207737,1.19842111
-4.72736368,2.58324929,0.26274398,0.00773537,0.02190688,1.91371236,1.63500050,1.20822545
-4.72136068,2.60244502,0.27047936,0.00779308,0.02241372,1.91771729,1.64272867,1.21454864
-4.71535768,2.61345073,0.27826624,0.00782251,0.02281352,1.91455806,1.64502624,1.21728430
-4.70935468,2.61604086,0.28607658,0.00782390,0.02310022,1.90408997,1.64173935,1.21637033
-4.70335168,2.61010794,0.29387717,0.00779787,0.02326980,1.88627938,1.63279762,1.21178870
-4.69734867,2.59566062,0.30162731,0.00774547,0.02332033,1.86120489,1.61821433,1.20356446
-4.69134567,2.57281956,0.30927692,0.00766806,0.02325199,1.82905593,1.59808490,1.19176403
-4.68534267,2.54181131,0.31676515,0.00756731,0.02306704,1.79012878,1.57258392,1.17649286
-4.67933967,2.50296037,0.32401970,0.00744508,0.02276969,1.74482014,1.54196060,1.15789249
-4.67333667,2.45667979,0.33095684,0.00730338,0.02236598,1.69361836,1.50653279,1.13613718
-4.66733367,2.40346062,0.33748225,0.00714434,0.02186353,1.63709251,1.46667974,1.11143016
-4.66133067,2.34386047,0.34349259,0.00697010,0.02127138,1.57587974,1.42283386,1.08399972
-4.65532766,2.27849173,0.34887794,0.00678279,0.02059965,1.51067120,1.37547142,1.05409513
-4.64932466,2.20800953,0.35352483,0.00658448,0.01985934,1.44219700,1.32510280,1.02198261
-4.64332166,2.13309997,0.35731983,0.00637714,0.01906197,1.37121070,1.27226225,0.98794132
-4.63731866,2.05446882,0.36015359,0.00616259,0.01821937,1.29847374,1.21749754,0.95225958
-4.63131566,1.97283078,0.36192497,0.00594255,0.01734337,1.22474027,1.16135980,0.91523121
-4.62531266,1.88889968,0.36254529,0.00571853,0.01644557,1.15074292,1.10439368,0.87715213
-4.61930965,1.80337951,0.36194224,0.00549192,0.01553714,1.07717975,1.04712820,0.83831716
-4.61330665,1.71695649,0.36006347,0.00526396,0.01462860,1.00470278,0.99006834,0.79901700
-4.60730365,1.63029203,0.35687941,0.00503577,0.01372973,0.93390835,0.93368765,0.75953546
-4.60130065,1.54401665,0.35238548,0.00480835,0.01284940,0.86532950,0.87842196,0.72014680
-4.59529765,1.45872471,0.34660319,0.00458264,0.01199552,0.79943036,0.82466426,0.68111319
-4.58929465,1.37496996,0.33958037,0.00435949,0.01117500,0.73660270,0.77276083,0.64268237
-4.58329165,1.29326170,0.33139037,0.00413975,0.01039373,0.67716454,0.72300863,0.60508535
-4.57728864,1.21406161,0.32213018,0.00392425,0.00965658,0.62136058,0.67565389,0.56853432
-4.57128564,1.13778112,0.31191777,0.00371382,0.00896743,0.56936444,0.63089190,0.53322067
-4.56528264,1.06477928,0.30088851,0.00350931,0.00832922,0.52128236,0.58886778,0.49931320
-4.55927964,0.99536120,0.28919111,0.00331158,0.00774398,0.47715806,0.54967837,0.46695667
-4.55327664,0.92977693,0.27698304,0.00312151,0.00721292,0.43697861,0.51337484,0.43627052
-4.54727364,0.86822098,0.26442586,0.00293999,0.00673646,0.40068092,0.47996601,0.40734802
-4.54127064,0.81083236,0.25168049,0.00276787,0.00631430,0.36815852,0.44942229,0.38025586
-4.53526763,0.75769531,0.23890281,0.00260599,0.00594548,0.33926852,0.42167993,0.35503406
-4.52926463,0.70884065,0.22623962,0.00245511,0.00562843,0.31383836,0.39664562,0.33169647
-4.52326163,0.66424783,0.21382530,0.00231592,0.00536102,0.29167217,0.37420104,0.31023170
-4.51725863,0.62384771,0.20177906,0.00218896,0.00514063,0.27255672,0.35420755,0.29060449
-4.51125563,0.58752603,0.19020314,0.00207467,0.00496418,0.25626665,0.33651057,0.27275758
-4.50525263,0.55512741,0.17918176,0.00197328,0.00482819,0.24256905,0.32094382,0.25661393
-4.49924962,0.52646012,0.16878085,0.00188486,0.00472885,0.23122734,0.30733318,0.24207933
-4.49324662,0.50130116,0.15904864,0.00180929,0.00466209,0.22200446,0.29550013,0.22904522
-4.48724362,0.47940187,0.15001682,0.00174626,0.00462358,0.21466540,0.28526478,0.21739180
-4.48124062,0.46049372,0.14170224,0.00169526,0.00460890,0.20897928,0.27644851,0.20699111
-4.47523762,0.44429427,0.13410905,0.00165560,0.00461354,0.20472091,0.26887613,0.19771030
-4.46923462,0.43051316,0.12723097,0.00162643,0.00463300,0.20167208,0.26237762,0.18941470
-4.46323162,0.41885789,0.12105370,0.00160679,0.00466290,0.19962263,0.25678965,0.18197084
-4.45722861,0.40903944,0.11555722,0.00159561,0.00469903,0.19837145,0.25195664,0.17524925
-4.45122561,0.40077739,0.11071786,0.00159172,0.00473743,0.19772744,0.24773173,0.16912699
-4.44522261,0.39380458,0.10651009,0.00159397,0.00477450,0.19751052,0.24397752,0.16348983
-4.43921961,0.38787120,0.10290784,0.00160117,0.00480704,0.19755278,0.24056673,0.15823415
-4.43321661,0.38274816,0.09988543,0.00161219,0.00483231,0.19769969,0.23738282,0.15326837
-4.42721361,0.37822977,0.09741802,0.00162596,0.00484810,0.19781137,0.23432051,0.14851400
-4.42121061,0.37413562,0.09548160,0.00164150,0.00485273,0.19776402,0.23128642,0.14390634
-4.41520760,0.37031175,0.09405259,0.00165797,0.00484509,0.19745116,0.22819965,0.13939468
-4.40920460,0.36663108,0.09310712,0.00167462,0.00482465,0.19678497,0.22499233,0.13494221
-4.40320160,0.36299315,0.09262010,0.00169087,0.00479143,0.19569732,0.22161025,0.13052553
-4.39719860,0.35932334,0.09256409,0.00170628,0.00474597,0.19414066,0.21801334,0.12613387
-4.39119560,0.35557147,0.09290828,0.00172053,0.00468933,0.19208854,0.21417612,0.12176809
-4.38519260,0.35171015,0.09361744,0.00173345,0.00462297,0.18953582,0.21008802,0.11743945
-4.37918959,0.34773286,0.09465118,0.00174501,0.00454879,0.18649847,0.20575351,0.11316827
-4.37318659,0.34365187,0.09596342,0.00175526,0.00446899,0.18301294,0.20119206,0.10898251
-4.36718359,0.33949618,0.09750233,0.00176439,0.00438606,0.17913517,0.19643785,0.10491639
-4.36118059,0.33530960,0.09921059,0.00177264,0.00430269,0.17493913,0.19153927,0.10100897
-4.35517759,0.33114897,0.10102611,0.00178036,0.00422174,0.17051507,0.18655814,0.09730293
-4.34917459,0.32708257,0.10288321,0.00178796,0.00414617,0.16596740,0.18156863,0.09384336
-4.34317159,0.32318885,0.10471411,0.00179589,0.00407902,0.16141232,0.17665595,0.09067676
-4.33716858,0.31955525,0.10645081,0.00180468,0.00402335,0.15697517,0.17191475,0.08785012
-4.33116558,0.31627712,0.10802713,0.00181489,0.00398220,0.15278768,0.16744727,0.08541014
-4.32516258,0.31345675,0.10938092,0.00182714,0.00395859,0.14898491,0.16336123,0.08340253
-4.31915958,0.31120212,0.11045619,0.00184206,0.00395546,0.14570225,0.15976741,0.08187133
-4.31315658,0.30962552,0.11120526,0.00186035,0.00397563,0.14307219,0.15677711,0.08085823
-4.30715358,0.30884167,0.11159048,0.00188269,0.00402181,0.14122105,0.15449933,0.08040191
