energy_ev,total_up,Ag_p_up,Ag_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.40070035,0.52494919,0.12817962,0.28115526,0.12902604,0.00000000,0.01156569,0.03129488,0.01556740,0.13922204
-3.39469735,0.55113208,0.13312797,0.29436281,0.13342455,0.00000000,0.01082419,0.03345884,0.01697691,0.14750408
-3.38869435,0.57873341,0.13854146,0.30815247,0.13874280,0.00000000,0.01012664,0.03573827,0.01842967,0.15604722
-3.38269135,0.60767043,0.14431377,0.32251131,0.14509412,0.00000000,0.00948658,0.03810857,0.01991987,0.16475064
-3.37668834,0.63787108,0.15034317,0.33742373,0.15260112,0.00000000,0.00891581,0.04054559,0.02144190,0.17352681
-3.37068534,0.66927872,0.15653453,0.35287321,0.16139522,0.00000000,0.00842422,0.04302603,0.02299049,0.18230494
-3.36468234,0.70185590,0.16280077,0.36884366,0.17161533,0.00000000,0.00801968,0.04552772,0.02456087,0.19103366
-3.35867934,0.73558641,0.16906405,0.38532030,0.18340572,0.00000000,0.00770795,0.04802979,0.02614891,0.19968305
-3.35267634,0.77047555,0.17525643,0.40228987,0.19691275,0.00000000,0.00749272,0.05051281,0.02775121,0.20824583
-3.34667334,0.80654829,0.18132007,0.41974003,0.21228060,0.00000000,0.00737561,0.05295881,0.02936517,0.21673746
-3.34067034,0.84384513,0.18720695,0.43765790,0.22964574,0.00000000,0.00735628,0.05535125,0.03098897,0.22519536
-3.33466733,0.88241588,0.19287826,0.45602787,0.24913048,0.00000000,0.00743251,0.05767489,0.03262162,0.23367694
-3.32866433,0.92231153,0.19830328,0.47482861,0.27083544,0.00000000,0.00760038,0.05991569,0.03426285,0.24225675
-3.32266133,0.96357439,0.20345808,0.49402960,0.29483147,0.00000000,0.00785440,0.06206063,0.03591309,0.25102262
-3.31665833,1.00622728,0.20832396,0.51358727,0.32115112,0.00000000,0.00818772,0.06409755,0.03757333,0.26007106
-3.31065533,1.05026208,0.21288577,0.53344122,0.34978016,0.00000000,0.00859226,0.06601504,0.03924501,0.26950200
-3.30465233,1.09562859,0.21713035,0.55351059,0.38064966,0.00000000,0.00905899,0.06780233,0.04092989,0.27941320
-3.29864932,1.14222414,0.22104494,0.57369112,0.41362893,0.00000000,0.00957806,0.06944923,0.04262991,0.28989442
-3.29264632,1.18988491,0.22461591,0.59385306,0.44852008,0.00000000,0.01013902,0.07094619,0.04434698,0.30102175
-3.28664332,1.23837936,0.22782771,0.61384021,0.48505456,0.00000000,0.01073107,0.07228431,0.04608285,0.31285224
-3.28064032,1.28740457,0.23066223,0.63347035,0.52289203,0.00000000,0.01134319,0.07345552,0.04783886,0.32541909
-3.27463732,1.33658563,0.23309850,0.65253709,0.56162215,0.00000000,0.01196443,0.07445273,0.04961579,0.33872775
-3.26863432,1.38547861,0.23511281,0.67081333,0.60076927,0.00000000,0.01258401,0.07527003,0.05141356,0.35275291
-3.26263132,1.43357693,0.23667917,0.68805604,0.63980031,0.00000000,0.01319161,0.07590290,0.05323105,0.36743669
-3.25662831,1.48032126,0.23777012,0.70401249,0.67813563,0.00000000,0.01377749,0.07634840,0.05506583,0.38268808
-3.25062531,1.52511245,0.23835788,0.71842751,0.71516274,0.00000000,0.01433268,0.07660535,0.05691393,0.39838366
-3.24462231,1.56732709,0.23841557,0.73105149,0.75025235,0.00000000,0.01484916,0.07667441,0.05876956,0.41436962
-3.23861931,1.60633523,0.23791870,0.74164885,0.78277635,0.00000000,0.01531999,0.07655822,0.06062500,0.43046506
-3.23261631,1.64151932,0.23684656,0.75000657,0.81212682,0.00000000,0.01573947,0.07626132,0.06247039,0.44646639
-3.22661331,1.67229378,0.23518364,0.75594225,0.83773546,0.00000000,0.01610320,0.07579013,0.06429370,0.46215278
-3.22061031,1.69812424,0.23292095,0.75931148,0.85909247,0.00000000,0.01640825,0.07515281,0.06608074,0.47729239
-3.21460730,1.71854581,0.23005707,0.76001405,0.87576409,0.00000000,0.01665314,0.07435911,0.06781528,0.49164925
-3.20860430,1.73317940,0.22659906,0.75799874,0.88740789,0.00000000,0.01683797,0.07342017,0.06947939,0.50499050
-3.20260130,1.74174570,0.22256302,0.75326645,0.89378519,0.00000000,0.01696437,0.07234827,0.07105379,0.51709372
-3.19659830,1.74407597,0.21797446,0.74587146,0.89476991,0.00000000,0.01703552,0.07115670,0.07251839,0.52775419
-3.19059530,1.74011946,0.21286825,0.73592088,0.89035340,0.00000000,0.01705607,0.06985948,0.07385302,0.53679165
-3.18459230,1.72994702,0.20728841,0.72357223,0.88064510,0.00000000,0.01703213,0.06847127,0.07503815,0.54405655
-3.17858929,1.71375081,0.20128755,0.70902921,0.86586895,0.00000000,0.01697105,0.06700724,0.07605579,0.54943526
-3.17258629,1.69184022,0.19492605,0.69253601,0.84635563,0.00000000,0.01688136,0.06548294,0.07689031,0.55285425
-3.16658329,1.66463400,0.18827106,0.67437024,0.82253123,0.00000000,0.01677254,0.06391431,0.07752936,0.55428305
-3.16058029,1.63264898,0.18139525,0.65483485,0.79490261,0.00000000,0.01665479,0.06231758,0.07796461,0.55373562
-3.15457729,1.59648582,0.17437542,0.63424944,0.76404041,0.00000000,0.01653877,0.06070927,0.07819244,0.55127037
-3.14857429,1.55681219,0.16729091,0.61294111,0.73056023,0.00000000,0.01643530,0.05910612,0.07821440,0.54698852
-3.14257129,1.51434395,0.16022199,0.59123541,0.69510311,0.00000000,0.01635508,0.05752499,0.07803746,0.54103091
-3.13656828,1.46982501,0.15324809,0.56944754,0.65831579,0.00000000,0.01630828,0.05598271,0.07767399,0.53357338
-3.13056528,1.42400646,0.14644603,0.54787417,0.62083196,0.00000000,0.01630422,0.05449584,0.07714147,0.52482080
-3.12456228,1.37762566,0.13988819,0.52678610,0.58325479,0.00000000,0.01635104,0.05308041,0.07646193,0.51499991
-3.11855928,1.33138588,0.13364083,0.50642200,0.54614170,0.00000000,0.01645529,0.05175147,0.07566104,0.50435139
-3.11255628,1.28593727,0.12776239,0.48698330,0.50999163,0.00000000,0.01662166,0.05052269,0.07476709,0.49312120
-3.10655328,1.24185958,0.12230198,0.46863043,0.47523519,0.00000000,0.01685268,0.04940584,0.07380967,0.48155186
-3.10055028,1.19964733,0.11729810,0.45148043,0.44222789,0.00000000,0.01714852,0.04841027,0.07281829,0.46987367
-3.09454727,1.15969792,0.11277754,0.43560593,0.41124640,0.00000000,0.01750678,0.04754236,0.07182096,0.45829664
-3.08854427,1.12230295,0.10875464,0.42103551,0.38248781,0.00000000,0.01792249,0.04680508,0.07084275,0.44700311
-3.08254127,1.08764320,0.10523091,0.40775530,0.35607164,0.00000000,0.01838805,0.04619759,0.06990452,0.43614169
-3.07653827,1.05578750,0.10219505,0.39571194,0.33204418,0.00000000,0.01889342,0.04571493,0.06902184,0.42582272
-3.07053527,1.02669543,0.09962336,0.38481647,0.31038505,0.00000000,0.01942629,0.04534794,0.06820415,0.41611535
-3.06453227,1.00022389,0.09748065,0.37494929,0.29101523,0.00000000,0.01997243,0.04508330,0.06745426,0.40704663
-3.05852926,0.97613737,0.09572154,0.36596594,0.27380639,0.00000000,0.02051606,0.04490379,0.06676820,0.39860252
-3.05252626,0.95412158,0.09429223,0.35770347,0.25859091,0.00000000,0.02104039,0.04478874,0.06613540,0.39073077
-3.04652326,0.93379987,0.09313261,0.34998730,0.24517238,0.00000000,0.02152815,0.04471467,0.06553932,0.38334569
-3.04052026,0.91475202,0.09217874,0.34263827,0.23333595,0.00000000,0.02196216,0.04465615,0.06495831,0.37633444
-3.03451726,0.89653459,0.09136551,0.33547980,0.22285840,0.00000000,0.02232598,0.04458674,0.06436679,0.36956470
-3.02851426,0.87870213,0.09062950,0.32834484,0.21351762,0.00000000,0.02260449,0.04448009,0.06373672,0.36289324
-3.02251126,0.86082833,0.08991193,0.32108244,0.20510117,0.00000000,0.02278447,0.04431110,0.06303906,0.35617504
-3.01650825,0.84252651,0.08916149,0.31356369,0.19741384,0.00000000,0.02285510,0.04405704,0.06224547,0.34927263
-3.01050525,0.82346836,0.08833712,0.30568695,0.19028407,0.00000000,0.02280835,0.04369870,0.06132981,0.34206502
-3.00450225,0.80340049,0.08741045,0.29738207,0.18356910,0.00000000,0.02263937,0.04322141,0.06026967,0.33445601
-2.99849925,0.78215799,0.08636798,0.28861361,0.17715887,0.00000000,0.02234664,0.04261592,0.05904758,0.32638146
-2.99249625,0.75967455,0.08521288,0.27938278,0.17097864,0.00000000,0.02193203,0.04187913,0.05765211,0.31781513
-2.98649325,0.73598879,0.08396621,0.26972823,0.16499041,0.00000000,0.02140080,0.04101457,0.05607855,0.30877300
-2.98049025,0.71124670,0.08266774,0.25972556,0.15919308,0.00000000,0.02076140,0.04003271,0.05432932,0.29931577
-2.97448724,0.68569995,0.08137622,0.24948562,0.15362167,0.00000000,0.02002516,0.03895098,0.05241403,0.28954959
-2.96848424,0.65970052,0.08016904,0.23915163,0.14834533,0.00000000,0.01920591,0.03779362,0.05034922,0.27962496
-2.96248124,0.63369159,0.07914139,0.22889525,0.14346467,0.00000000,0.01831952,0.03659123,0.04815774,0.26973388
-2.95647824,0.60819533,0.07840493,0.21891183,0.13910819,0.00000000,0.01738334,0.03538018,0.04586796,0.26010538
-2.95047524,0.58379797,0.07808585,0.20941476,0.13542805,0.00000000,0.01641564,0.03420179,0.04351262,0.25099974
-2.94447224,0.56113267,0.07832253,0.20062937,0.13259533,0.00000000,0.01543505,0.03310139,0.04112765,0.24270141
-2.93846923,0.54086089,0.07926277,0.19278637,0.13079481,0.00000000,0.01445996,0.03212724,0.03875082,0.23551111
-2.93246623,0.52365264,0.08106050,0.18611510,0.13021933,0.00000000,0.01350800,0.03132935,0.03642036,0.22973719
-2.92646323,0.51016646,0.08387228,0.18083674,0.13106402,0.00000000,0.01259556,0.03075823,0.03417359,0.22568663
-2.92046023,0.50102940,0.08785333,0.17715768,0.13352021,0.00000000,0.01173737,0.03046360,0.03204568,0.22365587
-2.91445723,0.49681774,0.09315342,0.17526324,0.13776938,0.00000000,0.01094613,0.03049312,0.03006847,0.22392176
-2.90845423,0.49803876,0.09991249,0.17531174,0.14397700,0.00000000,0.01023231,0.03089107,0.02826950,0.22673278
-2.90245123,0.50511411,0.10825613,0.17742935,0.15228662,0.00000000,0.00960394,0.03169708,0.02667117,0.23230085
-2.89644822,0.51836514,0.11829109,0.18170554,0.16281414,0.00000000,0.00906654,0.03294493,0.02529019,0.24079379
-2.89044522,0.53800058,0.13010084,0.18818949,0.17564243,0.00000000,0.00862312,0.03466140,0.02413716,0.25232887
-2.88444222,0.56410692,0.14374133,0.19688749,0.19081659,0.00000000,0.00827431,0.03686526,0.02321646,0.26696730
-2.87843922,0.59664181,0.15923712,0.20776148,0.20833982,0.00000000,0.00801846,0.03956628,0.02252623,0.28471018
-2.87243622,0.63543081,0.17657811,0.22072873,0.22817027,0.00000000,0.00785190,0.04276455,0.02205867,0.30549585
-2.86643322,0.68016781,0.19571683,0.23566292,0.25021889,0.00000000,0.00776920,0.04644989,0.02180047,0.32919895
-2.86043022,0.73041913,0.21656675,0.25239642,0.27434864,0.00000000,0.00776350,0.05060148,0.02173333,0.35563119
-2.85442721,0.78563166,0.23900159,0.27072413,0.30037505,0.00000000,0.00782687,0.05518784,0.02183479,0.38454407
-2.84842421,0.84514488,0.26285574,0.29040845,0.32806833,0.00000000,0.00795066,0.06016695,0.02207895,0.41563352
-2.84242121,0.90820674,0.28792612,0.31118567,0.35715713,0.00000000,0.00812591,0.06548688,0.02243747,0.44854642
-2.83641821,0.97399299,0.31397526,0.33277336,0.38733390,0.00000000,0.00834369,0.07108652,0.02288048,0.48288907
-2.83041521,1.04162973,0.34073584,0.35487877,0.41826180,0.00000000,0.00859553,0.07689686,0.02337763,0.51823722
-2.82441221,1.11021827,0.36791638,0.37720779,0.44958303,0.00000000,0.00887368,0.08284240,0.02389902,0.55414755
-2.81840920,1.17886171,0.39520825,0.39947432,0.48092827,0.00000000,0.00917148,0.08884295,0.02441621,0.59017026
-2.81240620,1.24669209,0.42229344,0.42140947,0.51192697,0.00000000,0.00948354,0.09481562,0.02490311,0.62586214
-2.80640320,1.31289716,0.44885309,0.44277044,0.54221809,0.00000000,0.00980602,0.10067704,0.02533681,0.66079990
-2.80040020,1.37674551,0.47457625,0.46334839,0.57146071,0.00000000,0.01013666,0.10634556,0.02569831,0.69459287
-2.79439720,1.43760885,0.49916857,0.48297509,0.59934417,0.00000000,0.01047491,0.11174356,0.02597310,0.72689478
-2.78839420,1.49498040,0.52236059,0.50152785,0.62559717,0.00000000,0.01082188,0.11679962,0.02615166,0.75741386
-2.78239120,1.54848829,0.54391501,0.51893254,0.64999525,0.00000000,0.01118024,0.12145048,0.02622974,0.78592076
-2.77638819,1.59790327,0.56363282,0.53516429,0.67236647,0.00000000,0.01155406,0.12564274,0.02620854,0.81225393
-2.77038519,1.64314006,0.58135783,0.55024597,0.69259467,0.00000000,0.01194858,0.12933415,0.02609471,0.83632201
-2.76438219,1.68425229,0.59697937,0.56424432,0.71062033,0.00000000,0.01236992,0.13249454,0.02590021,0.85810320
-2.75837919,1.72142108,0.61043307,0.57726388,0.72643875,0.00000000,0.01282476,0.13510618,0.02564198,0.87764141
-2.75237619,1.75493774,0.62169970,0.58943908,0.74009584,0.00000000,0.01331999,0.13716374,0.02534158,0.89503950
-2.74637319,1.78518156,0.63080202,0.60092482,0.75168153,0.00000000,0.01386235,0.13867368,0.02502461,0.91044985
-2.74037019,1.81259379,0.63780010,0.61188601,0.76132125,0.00000000,0.01445809,0.13965326,0.02472006,0.92406283
-2.73436718,1.83764922,0.64278510,0.62248682,0.76916604,0.00000000,0.01511269,0.14012916,0.02445967,0.93609370
-2.72836418,1.86082700,0.64587221,0.63287996,0.77538176,0.00000000,0.01583060,0.14013578,0.02427708,0.94676874
-2.72236118,1.88258234,0.64719293,0.64319699,0.78013808,0.00000000,0.01661506,0.13971340,0.02420709,0.95631135
-2.71635818,1.90332070,0.64688737,0.65353993,0.78359803,0.00000000,0.01746799,0.13890618,0.02428484,0.96492893
-2.71035518,1.92337596,0.64509692,0.66397479,0.78590855,0.00000000,0.01839003,0.13776031,0.02454494,0.97280119
-2.70435218,1.94299375,0.64195782,0.67452755,0.78719276,0.00000000,0.01938055,0.13632220,0.02502072,0.98007070
-2.69834917,1.96232092,0.63759585,0.68518258,0.78754432,0.00000000,0.02043788,0.13463692,0.02574343,0.98683593
-2.69234617,1.98140154,0.63212260,0.69588382,0.78702435,0.00000000,0.02155953,0.13274702,0.02674149,0.99314741
-2.68634317,2.00017970,0.62563339,0.70653853,0.78566077,0.00000000,0.02274244,0.13069163,0.02803979,0.99900687
-2.68034017,2.01850853,0.61820684,0.71702342,0.78345039,0.00000000,0.02398339,0.12850595,0.02965906,1.00436952
-2.67433717,2.03616495,0.60990607,0.72719271,0.78036331,0.00000000,0.02527927,0.12622116,0.03161528,1.00914919
-2.66833417,2.05286895,0.60078139,0.73688764,0.77634937,0.00000000,0.02662743,0.12386462,0.03391920,1.01322578
-2.66233117,2.06830603,0.59087404,0.74594688,0.77134621,0.00000000,0.02802597,0.12146043,0.03657588,1.01645479
-2.65632816,2.08215149,0.58022079,0.75421710,0.76528830,0.00000000,0.02947390,0.11903014,0.03958444,1.01867797
-2.65032516,2.09409484,0.56885889,0.76156308,0.75811641,0.00000000,0.03097133,0.11659367,0.04293782,1.01973469
-2.64432216,2.10386298,0.55683105,0.76787680,0.74978682,0.00000000,0.03251942,0.11417023,0.04662273,1.01947319
-2.63831916,2.11124071,0.54418990,0.77308493,0.74027972,0.00000000,0.03412032,0.11177926,0.05061979,1.01776119
-2.63231616,2.11608764,0.53100183,0.77715437,0.72960629,0.00000000,0.03577698,0.10944122,0.05490373,1.01449525
-2.62631316,2.11835045,0.51734971,0.78009551,0.71781403,0.00000000,0.03749280,0.10717826,0.05944386,1.00960850
-2.62031016,2.11807030,0.50333442,0.78196316,0.70499007,0.00000000,0.03927130,0.10501457,0.06420466,1.00307639
-2.61430715,2.11538508,0.48907510,0.78285511,0.69126229,0.00000000,0.04111566,0.10297663,0.06914660,0.99492029
-2.60830415,2.11052672,0.47470798,0.78290864,0.67679835,0.00000000,0.04302826,0.10109302,0.07422704,0.98520901
-2.60230115,2.10381407,0.46038413,0.78229508,0.66180259,0.00000000,0.04501021,0.09939407,0.07940137,0.97405812
-2.59629815,2.09564194,0.44626595,0.78121298,0.64651119,0.00000000,0.04706098,0.09791127,0.08462414,0.96162743
-2.59029515,2.08646717,0.43252300,0.77988020,0.63118580,0.00000000,0.04917800,0.09667640,0.08985038,0.94811674
-2.58429215,2.07679251,0.41932703,0.77852549,0.61610605,0.00000000,0.05135649,0.09572051,0.09503681,0.93376024
-2.57828914,2.06714922,0.40684677,0.77737989,0.60156141,0.00000000,0.05358925,0.09507287,0.10014308,0.91881978
-2.57228614,2.05807920,0.39524263,0.77666841,0.58784264,0.00000000,0.05586676,0.09475969,0.10513286,0.90357733
-2.56628314,2.05011716,0.38466150,0.77660227,0.57523328,0.00000000,0.05817723,0.09480295,0.10997478,0.88832692
-2.56028014,2.04377356,0.37523201,0.77737200,0.56400152,0.00000000,0.06050692,0.09521919,0.11464309,0.87336632
-2.55427714,2.03951852,0.36706029,0.77914143,0.55439270,0.00000000,0.06284043,0.09601843,0.11911810,0.85898858
-2.54827414,2.03776702,0.36022641,0.78204276,0.54662246,0.00000000,0.06516113,0.09720317,0.12338625,0.84547369
-2.54227114,2.03886553,0.35478159,0.78617263,0.54087101,0.00000000,0.06745163,0.09876754,0.12743986,0.83308055
-2.53626813,2.04308013,0.35074633,0.79158912,0.53727824,0.00000000,0.06969421,0.10069672,0.13127653,0.82203926
-2.53026513,2.05058612,0.34810923,0.79830966,0.53593994,0.00000000,0.07187126,0.10296648,0.13489822,0.81254409
-2.52426213,2.06145937,0.34682683,0.80630973,0.53690510,0.00000000,0.07396558,0.10554309,0.13831006,0.80474707
-2.51825913,2.07566925,0.34682417,0.81552219,0.54017425,0.00000000,0.07596069,0.10838340,0.14151888,0.79875259
-2.51225613,2.09307370,0.34799621,0.82583741,0.54569882,0.00000000,0.07784097,0.11143527,0.14453170,0.79461302
-2.50625313,2.11341646,0.35021003,0.83710396,0.55338159,0.00000000,0.07959167,0.11463833,0.14735408,0.79232570
-2.50025013,2.13632691,0.35330774,0.84913012,0.56307828,0.00000000,0.08119892,0.11792501,0.14998855,0.79183140
-2.49424712,2.16132293,0.35711006,0.86168614,0.57460008,0.00000000,0.08264957,0.12122187,0.15243327,0.79301446
-2.48824412,2.18781718,0.36142057,0.87450750,0.58771742,0.00000000,0.08393100,0.12445131,0.15468084,0.79570477
-2.48224112,2.21512698,0.36603046,0.88729921,0.60216476,0.00000000,0.08503091,0.12753339,0.15671752,0.79968160
-2.47623812,2.24248825,0.37072375,0.89974126,0.61764645,0.00000000,0.08593720,0.13038801,0.15852292,0.80467942
-2.47023512,2.26907320,0.37528291,0.91149533,0.63384365,0.00000000,0.08663782,0.13293723,0.16007007,0.81039537
-2.46423212,2.29401192,0.37949458,0.92221276,0.65042202,0.00000000,0.08712076,0.13510759,0.16132604,0.81649850
-2.45822911,2.31641716,0.38315544,0.93154354,0.66704024,0.00000000,0.08737418,0.13683257,0.16225309,0.82264016
-2.45222611,2.33541177,0.38607792,0.93914648,0.68335893,0.00000000,0.08738668,0.13805490,0.16281014,0.82846544
-2.44622311,2.35015784,0.38809558,0.94469983,0.69904977,0.00000000,0.08714770,0.13872877,0.16295478,0.83362498
-2.44022011,2.35988635,0.38906797,0.94791244,0.71380452,0.00000000,0.08664807,0.13882175,0.16264544,0.83778668
-2.43421711,2.36392618,0.38888484,0.94853473,0.72734350,0.00000000,0.08588069,0.13831634,0.16184378,0.84064695
-2.42821411,2.36173102,0.38746944,0.94636902,0.73942329,0.00000000,0.08484133,0.13721123,0.16051713,0.84194064
-2.42221111,2.35290300,0.38478076,0.94127887,0.74984317,0.00000000,0.08352937,0.13552196,0.15864080,0.84144954
-2.41620810,2.33721168,0.38081475,0.93319679,0.75845014,0.00000000,0.08194863,0.13328110,0.15620021,0.83900874
-2.41020510,2.31460749,0.37560427,0.92212992,0.76514221,0.00000000,0.08010810,0.13053798,0.15319262,0.83451083
-2.40420210,2.28522884,0.36921787,0.90816338,0.76986984,0.00000000,0.07802256,0.12735772,0.14962845,0.82790757
-2.39819910,2.24940235,0.36175750,0.89146093,0.77263547,0.00000000,0.07571304,0.12381986,0.14553200,0.81920919
-2.39219610,2.20763621,0.35335509,0.87226295,0.77349119,0.00000000,0.07320701,0.12001648,0.14094168,0.80848132
-2.38619310,2.16060686,0.34416832,0.85088157,0.77253475,0.00000000,0.07053848,0.11604985,0.13590956,0.79583989
-2.38019010,2.10913947,0.33437559,0.82769326,0.76990409,0.00000000,0.06774766,0.11202974,0.13050031,0.78144428
-2.37418709,2.05418325,0.32417063,0.80312906,0.76577063,0.00000000,0.06488049,0.10807054,0.12478969,0.76548929
-2.36818409,1.99678245,0.31375662,0.77766277,0.76033192,0.00000000,0.06198785,0.10428803,0.11886245,0.74819625
-2.36218109,1.93804445,0.30334045,0.75179766,0.75380363,0.00000000,0.05912457,0.10079625,0.11280989,0.72980394
-2.35617809,1.87910617,0.29312696,0.72605211,0.74641168,0.00000000,0.05634818,0.09770421,0.10672715,0.71055965
-2.35017509,1.82110003,0.28331356,0.70094477,0.73838445,0.00000000,0.05371753,0.09511281,0.10071034,0.69071094
-2.34417209,1.76512089,0.27408530,0.67697964,0.72994559,0.00000000,0.05129130,0.09311192,0.09485356,0.67049829
-2.33816908,1.71219485,0.26561045,0.65463178,0.72130761,0.00000000,0.04912637,0.09177767,0.08924616,0.65014902
-2.33216608,1.66325099,0.25803685,0.63433389,0.71266630,0.00000000,0.04727620,0.09117013,0.08396999,0.62987252
-2.32616308,1.61909676,0.25148881,0.61646423,0.70419615,0.00000000,0.04578925,0.09133139,0.07909712,0.60985683
-2.32016008,1.58039754,0.24606481,0.60133624,0.69604676,0.00000000,0.04470742,0.09228412,0.07468781,0.59026659
-2.31415708,1.54766076,0.24183588,0.58919003,0.68834014,0.00000000,0.04406468,0.09403058,0.07078897,0.57124206
-2.30815408,1.52122491,0.23884465,0.58018600,0.68116901,0.00000000,0.04388578,0.09655225,0.06743308,0.55289923
-2.30215108,1.50125329,0.23710514,0.57440068,0.67459571,0.00000000,0.04418524,0.09981006,0.06463758,0.53533062
-2.29614807,1.48773271,0.23660308,0.57182488,0.66865203,0.00000000,0.04496654,0.10374515,0.06240478,0.51860662
-2.29014507,1.48047691,0.23729701,0.57236420,0.66333958,0.00000000,0.04622159,0.10828034,0.06072225,0.50277719
-2.28414207,1.47913468,0.23911997,0.57584184,0.65863078,0.00000000,0.04793053,0.11332217,0.05956366,0.48787376
-2.27813907,1.48320233,0.24198180,0.58200379,0.65447056,0.00000000,0.05006178,0.11876356,0.05888999,0.47391112
-2.27213607,1.49204048,0.24577218,0.59052613,0.65077866,0.00000000,0.05257256,0.12448693,0.05865119,0.46088941
-2.26613307,1.50489473,0.25036426,0.60102452,0.64745262,0.00000000,0.05540964,0.13036796,0.05878802,0.44879598
-2.26013007,1.52091988,0.25561898,0.61306553,0.64437150,0.00000000,0.05851047,0.13627957,0.05923421,0.43760738
-2.25412706,1.53920732,0.26138998,0.62617971,0.64140038,0.00000000,0.06180469,0.14209630,0.05991873,0.42729134
-2.24812406,1.55881485,0.26752909,0.63987595,0.63839564,0.00000000,0.06521586,0.14769879,0.06076815,0.41780890
-2.24212106,1.57879836,0.27389224,0.65365691,0.63521091,0.00000000,0.06866351,0.15297827,0.06170905,0.40911670
-2.23611806,1.59824436,0.28034570,0.66703498,0.63170364,0.00000000,0.07206540,0.15784088,0.06267026,0.40116948
-2.23011506,1.61630245,0.28677237,0.67954831,0.62774209,0.00000000,0.07533986,0.16221168,0.06358510,0.39392274
-2.22411206,1.63221650,0.29307801,0.69077628,0.62321252,0.00000000,0.07840823,0.16603814,0.06439331,0.38733552
-2.21810905,1.64535335,0.29919706,0.70035402,0.61802617,0.00000000,0.08119728,0.16929294,0.06504273,0.38137321
-2.21210605,1.65522784,0.30509772,0.70798507,0.61212585,0.00000000,0.08364147,0.17197600,0.06549075,0.37601014
-2.20610305,1.66152284,0.31078613,0.71345195,0.60549159,0.00000000,0.08568501,0.17411554,0.06570525,0.37123190
-2.20010005,1.66410327,0.31630918,0.71662393,0.59814510,0.00000000,0.08728360,0.17576809,0.06566528,0.36703711
-2.19409705,1.66302318,0.32175586,0.71746157,0.59015258,0.00000000,0.08840581,0.17701748,0.06536126,0.36343844
-2.18809405,1.65852517,0.32725676,0.71601782,0.58162572,0.00000000,0.08903395,0.17797259,0.06479482,0.36046271
-2.18209105,1.65103191,0.33298170,0.71243550,0.57272053,0.00000000,0.08916451,0.17876420,0.06397817,0.35815002
-2.17608804,1.64112964,0.33913536,0.70694107,0.56363402,0.00000000,0.08880802,0.17954064,0.06293318,0.35655173
-2.17008504,1.62954422,0.34595088,0.69983493,0.55459873,0.00000000,0.08798837,0.18046274,0.06169008,0.35572740
-2.16408204,1.61711043,0.35368163,0.69147861,0.54587508,0.00000000,0.08674172,0.18169791,0.06028591,0.35574075
-2.15807904,1.60473563,0.36259128,0.68227929,0.53774211,0.00000000,0.08511483,0.18341376,0.05876275,0.35665485
-2.15207604,1.59335947,0.37294254,0.67267228,0.53048672,0.00000000,0.08316311,0.18577144,0.05716583,0.35852676
-2.14607304,1.58391119,0.38498491,0.66310227,0.52439198,0.00000000,0.08094829,0.18891886,0.05554155,0.36140202
-2.14007004,1.57726650,0.39894197,0.65400413,0.51972510,0.00000000,0.07853601,0.19298412,0.05393557,0.36530926
-2.13406703,1.57420608,0.41499868,0.64578407,0.51672562,0.00000000,0.07599317,0.19806946,0.05239091,0.37025545
-2.12806403,1.57537757,0.43328931,0.63880208,0.51559434,0.00000000,0.07338551,0.20424587,0.05094632,0.37622208
-2.12206103,1.58126297,0.45388653,0.63335633,0.51648369,0.00000000,0.07077512,0.21154863,0.04963481,0.38316253
-2.11605803,1.59215290,0.47679218,0.62967038,0.51949000,0.00000000,0.06821839,0.21997405,0.04848244,0.39100118
-2.11005503,1.60812913,0.50193035,0.62788351,0.52464798,0.00000000,0.06576411,0.22947748,0.04750750,0.39963413
-2.10405203,1.62905622,0.52914304,0.62804491,0.53192794,0.00000000,0.06345213,0.23997278,0.04671999,0.40893183
-2.09804902,1.65458268,0.55818889,0.63011160,0.54123575,0.00000000,0.06131229,0.25133329,0.04612140,0.41874343
-2.09204602,1.68415163,0.58874507,0.63395041,0.55241561,0.00000000,0.05936401,0.26339433,0.04570495,0.42890286
-2.08604302,1.71702067,0.62041249,0.63934375,0.56525558,0.00000000,0.05761613,0.27595711,0.04545601,0.43923622
-2.08004002,1.75228968,0.65272433,0.64599891,0.57949560,0.00000000,0.05606737,0.28879408,0.04535299,0.44957013
-2.07403702,1.78893572,0.68515746,0.65356034,0.59483750,0.00000000,0.05470710,0.30165543,0.04536831,0.45974066
-2.06803402,1.82585301,0.71714669,0.66162445,0.61095677,0.00000000,0.05351650,0.31427653,0.04546966,0.46960228
-2.06203102,1.86189637,0.74810116,0.66975612,0.62751522,0.00000000,0.05246994,0.32638612,0.04562140,0.47903621
-2.05602801,1.89592601,0.77742227,0.67750623,0.64417418,0.00000000,0.05153662,0.33771488,0.04578604,0.48795790
-2.05002501,1.92685173,0.80452258,0.68442938,0.66060746,0.00000000,0.05068230,0.34800410,0.04592571,0.49632283
-2.04402201,1.95367441,0.82884483,0.69010109,0.67651343,0.00000000,0.04987101,0.35701397,0.04600360,0.50413051
-2.03801901,1.97552318,0.84988021,0.69413372,0.69162581,0.00000000,0.04906686,0.36453144,0.04598538,0.51142626
