energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,W_p_up,W_d_up
-5.78989495,2.08769592,0.00348380,0.43098916,0.01145001,0.83724188,0.46436652,0.22252967,1.80026125,0.43098400
-5.78389195,2.19460490,0.00384717,0.44358301,0.01263527,0.88785579,0.48780239,0.24231663,1.84525249,0.45251410
-5.77788894,2.30207651,0.00423010,0.45576130,0.01388391,0.93876134,0.51099499,0.26300264,1.88545124,0.47458561
-5.77188594,2.40883501,0.00462770,0.46733088,0.01518414,0.98940892,0.53370612,0.28437015,1.92006540,0.49692996
-5.76588294,2.51363751,0.00503454,0.47812549,0.01652219,1.03924460,0.55571934,0.30618275,1.94844287,0.51928879
-5.75987994,2.61529000,0.00544475,0.48800659,0.01788246,1.08771931,0.57684436,0.32818861,1.97007765,0.54141644
-5.75387694,2.71266498,0.00585201,0.49686407,0.01924778,1.13429926,0.59692112,0.35012493,1.98461328,0.56308262
-5.74787394,2.80472041,0.00624974,0.50461656,0.02059982,1.17847738,0.61582336,0.37172325,1.99184403,0.58407525
-5.74187094,2.89051961,0.00663121,0.51121174,0.02191953,1.21978545,0.63346157,0.39271558,1.99171369,0.60420342
-5.73586793,2.96925144,0.00698969,0.51662636,0.02318770,1.25780651,0.64978517,0.41284097,1.98431236,0.62330042
-5.72986493,3.04024980,0.00731863,0.52086612,0.02438552,1.29218703,0.66478373,0.43185255,1.96987115,0.64122656
-5.72386193,3.10301151,0.00761182,0.52396523,0.02549519,1.32264825,0.67848716,0.44952447,1.94875485,0.65787181
-5.71785893,3.15721146,0.00786364,0.52598569,0.02650059,1.34899609,0.69096479,0.46565862,1.92145266,0.67315779
-5.71185593,3.20271380,0.00806915,0.52701604,0.02738779,1.37112897,0.70232311,0.48009072,1.88856707,0.68703921
-5.70585293,3.23957809,0.00822431,0.52716961,0.02814560,1.38904303,0.71270234,0.49269544,1.85080064,0.69950427
-5.69984992,3.26805962,0.00832607,0.52658207,0.02876599,1.40283417,0.72227170,0.50339028,1.80894113,0.71057414
-5.69384692,3.28860301,0.00837253,0.52540827,0.02924437,1.41269666,0.73122349,0.51213804,1.76384474,0.72030125
-5.68784392,3.30182886,0.00836294,0.52381833,0.02957979,1.41891798,0.73976613,0.51894759,1.71641783,0.72876627
-5.68184092,3.30851337,0.00829779,0.52199289,0.02977492,1.42186994,0.74811632,0.52387286,1.66759722,0.73607407
-5.67583792,3.30956122,0.00817874,0.52011776,0.02983594,1.42199629,0.75649056,0.52701016,1.61832947,0.74234844
-5.66983492,3.30597270,0.00800861,0.51837786,0.02977222,1.41979708,0.76509629,0.52849379,1.56954950,0.74772596
-5.66383192,3.29880603,0.00779125,0.51695086,0.02959590,1.41581044,0.77412304,0.52849014,1.52215901,0.75234913
-5.65782891,3.28913656,0.00753142,0.51600045,0.02932134,1.41059259,0.78373384,0.52719067,1.47700523,0.75635916
-5.65182591,3.27801449,0.00723465,0.51566979,0.02896450,1.40469677,0.79405742,0.52480390,1.43486064,0.75988862
-5.64582291,3.26642321,0.00690701,0.51607522,0.02854222,1.39865225,0.80518129,0.52154705,1.39640425,0.76305453
-5.63981991,3.25524012,0.00655497,0.51730064,0.02807150,1.39294439,0.81714633,0.51763744,1.36220505,0.76595199
-5.63381691,3.24520205,0.00618517,0.51939277,0.02756882,1.38799664,0.82994296,0.51328441,1.33270822,0.76864899
-5.62781391,3.23687692,0.00580421,0.52235769,0.02704944,1.38415558,0.84350919,0.50868184,1.30822467,0.77118245
-5.62181091,3.23064323,0.00541853,0.52615871,0.02652690,1.38167955,0.85773080,0.50400187,1.28892427,0.77355594
-5.61580790,3.22667843,0.00503418,0.53071596,0.02601247,1.38073160,0.87244358,0.49938992,1.27483317,0.77573905
-5.60980490,3.22495681,0.00465671,0.53590761,0.02551491,1.38137705,0.88743763,0.49496134,1.26583528,0.77766873
-5.60380190,3.22525707,0.00429109,0.54157279,0.02504019,1.38358578,0.90246373,0.49079967,1.26167803,0.77925230
-5.59779890,3.22717910,0.00394158,0.54751630,0.02459152,1.38723897,0.91724142,0.48695667,1.26198210,0.78037219
-5.59179590,3.23016914,0.00361172,0.55351464,0.02416938,1.39214010,0.93146851,0.48345384,1.26625504,0.78089207
-5.58579290,3.23355192,0.00330433,0.55932347,0.02377182,1.39802929,0.94483172,0.48028543,1.27390800,0.78066421
-5.57978989,3.23656797,0.00302150,0.56468594,0.02339474,1.40460033,0.95701792,0.47742253,1.28427524,0.77953747
-5.57378689,3.23841432,0.00276466,0.56934169,0.02303231,1.41151935,0.96772550,0.47481804,1.29663555,0.77736571
-5.56778389,3.23828611,0.00253464,0.57303608,0.02267752,1.41844404,0.97667548,0.47241215,1.31023487,0.77401608
-5.56178089,3.23541733,0.00233174,0.57552920,0.02232261,1.42504241,0.98362169,0.47013795,1.32430925,0.76937682
-5.55577789,3.22911827,0.00215583,0.57660441,0.02195961,1.43101010,0.98835978,0.46792683,1.33810741,0.76336406
-5.54977489,3.21880820,0.00200650,0.57607595,0.02158083,1.43608522,0.99073455,0.46571344,1.35091202,0.75592743
-5.54377189,3.20404157,0.00188306,0.57379531,0.02117927,1.44006018,0.99064540,0.46343991,1.36205920,0.74705414
-5.53776888,3.18452684,0.00178476,0.56965620,0.02074899,1.44278983,0.98804955,0.46105905,1.37095545,0.73677136
-5.53176588,3.16013725,0.00171078,0.56359789,0.02028537,1.44419578,0.98296314,0.45853667,1.37709171,0.72514683
-5.52576288,3.13091357,0.00166038,0.55560687,0.01978531,1.44426680,0.97546013,0.45585267,1.38005422,0.71228770
-5.51975988,3.09705900,0.00163292,0.54571684,0.01924726,1.44305562,0.96566907,0.45300128,1.37953193,0.69833784
-5.51375688,3.05892728,0.00162793,0.53400714,0.01867130,1.44067241,0.95376812,0.44999018,1.37532054,0.68347367
-5.50775388,3.01700491,0.00164517,0.52059965,0.01805896,1.43727580,0.93997853,0.44683905,1.36732327,0.66789885
-5.50175088,2.97188910,0.00168458,0.50565457,0.01741316,1.43306201,0.92455697,0.44357741,1.35554851,0.65183823
-5.49574787,2.92426281,0.00174634,0.48936516,0.01673794,1.42825296,0.90778712,0.44024219,1.34010471,0.63553125
-5.48974487,2.87486863,0.00183080,0.47195178,0.01603825,1.42308425,0.88997096,0.43687513,1.32119297,0.61922529
-5.48374187,2.82448285,0.00193850,0.45365556,0.01531969,1.41779379,0.87142012,0.43352029,1.29909754,0.60316921
-5.47773887,2.77389123,0.00207005,0.43473185,0.01458825,1.41261160,0.85244762,0.43022180,1.27417486,0.58760739
-5.47173587,2.72386739,0.00222612,0.41544385,0.01385007,1.40775157,0.83336046,0.42702195,1.24684152,0.57277451
-5.46573287,2.67515468,0.00240731,0.39605649,0.01311123,1.40340528,0.81445302,0.42395986,1.21756137,0.55889120
-5.45972986,2.62845192,0.00261411,0.37683086,0.01237755,1.39973813,0.79600162,0.42107057,1.18683247,0.54616065
-5.45372686,2.58440310,0.00284677,0.35801925,0.01165447,1.39688768,0.77826025,0.41838463,1.15517384,0.53476623
-5.44772386,2.54359080,0.00310523,0.33986085,0.01094691,1.39496405,0.76145738,0.41592821,1.12311255,0.52486994
-5.44172086,2.50653283,0.00338901,0.32257823,0.01025923,1.39405185,0.74579383,0.41372341,1.09117136,0.51661170
-5.43571786,2.47368131,0.00369713,0.30637459,0.00959520,1.39421316,0.73144153,0.41178890,1.05985692,0.51010920
-5.42971486,2.44542353,0.00402802,0.29143161,0.00895803,1.39549116,0.71854303,0.41014049,1.02964903,0.50545818
-5.42371186,2.42208345,0.00437949,0.27790807,0.00835033,1.39791352,0.70721152,0.40879175,1.00099076,0.50273291
-5.41770885,2.40392333,0.00474865,0.26593894,0.00777426,1.40149542,0.69753121,0.40775435,0.97427993,0.50198665
-5.41170585,2.39114455,0.00513194,0.25563502,0.00723149,1.40624133,0.68955794,0.40703811,0.94986176,0.50325196
-5.40570285,2.38388726,0.00552511,0.24708296,0.00672334,1.41214568,0.68331980,0.40665071,0.92802308,0.50654076
-5.39969985,2.38222852,0.00592327,0.24034559,0.00625081,1.41919190,0.67881780,0.40659699,0.90898797,0.51184400
-5.39369685,2.38617901,0.00632096,0.23546249,0.00581465,1.42735017,0.67602642,0.40687789,0.89291506,0.51913103
-5.38769385,2.39567833,0.00671230,0.23245080,0.00541539,1.43657379,0.67489424,0.40748915,0.87989657,0.52834862
-5.38169085,2.41058965,0.00709103,0.23130607,0.00505342,1.44679477,0.67534447,0.40841978,0.86995886,0.53941983
-5.37568784,2.43069400,0.00745078,0.23200327,0.00472897,1.45791893,0.67727569,0.40965049,0.86306479,0.55224286
-5.36968484,2.45568522,0.00778517,0.23449784,0.00444214,1.46982103,0.68056268,0.41115227,0.85911756,0.56669003
-5.36368184,2.48516620,0.00808800,0.23872672,0.00419291,1.48234073,0.68505772,0.41288523,0.85796588,0.58260712
-5.35767884,2.51864724,0.00835350,0.24460951,0.00398110,1.49527955,0.69059212,0.41479785,0.85941043,0.59981333
-5.35167584,2.55554719,0.00857648,0.25204951,0.00380640,1.50839969,0.69697836,0.41682683,0.86321118,0.61810195
-5.34567284,2.59519790,0.00875251,0.26093489,0.00366831,1.52142483,0.70401270,0.41889759,0.86909528,0.63724189
-5.33966983,2.63685223,0.00887807,0.27113978,0.00356613,1.53404321,0.71147833,0.42092549,0.87676525,0.65698031
-5.33366683,2.67969582,0.00895069,0.28252541,0.00349890,1.54591313,0.71914896,0.42281779,0.88590714,0.67704617
-5.32766383,2.72286221,0.00896904,0.29494126,0.00346545,1.55667065,0.72679286,0.42447631,0.89619814,0.69715485
-5.32166083,2.76545123,0.00893295,0.30822621,0.00346430,1.56593930,0.73417724,0.42580062,0.90731361,0.71701361
-5.31565783,2.80654967,0.00884344,0.32220974,0.00349369,1.57334142,0.74107262,0.42669181,0.91893308,0.73632787
-5.30965483,2.84525365,0.00870267,0.33671320,0.00355156,1.57851043,0.74725744,0.42705643,0.93074517,0.75480792
-5.30365183,2.88069171,0.00851387,0.35155115,0.00363557,1.58110369,0.75252226,0.42681052,0.94245126,0.77217592
-5.29764882,2.91204758,0.00828119,0.36653271,0.00374310,1.58081504,0.75667391,0.42588360,0.95376805,0.78817290
-5.29164582,2.93858164,0.00800957,0.38146317,0.00387129,1.57738651,0.75953893,0.42422217,0.96442897,0.80256540
-5.28564282,2.95965023,0.00770457,0.39614560,0.00401709,1.57061864,0.76096670,0.42179277,0.97418468,0.81515143
-5.27963982,2.97472187,0.00737214,0.41038271,0.00417732,1.56037873,0.76083178,0.41858419,0.98280301,0.82576566
-5.27363682,2.98338986,0.00701847,0.42397881,0.00434872,1.54660676,0.75903563,0.41460889,0.99006839,0.83428334
-5.26763382,2.98538065,0.00664977,0.43674206,0.00452806,1.52931864,0.75550764,0.40990340,0.99578134,0.84062305
-5.26163082,2.98055792,0.00627205,0.44848678,0.00471223,1.50860673,0.75020552,0.40452767,0.99975807,0.84474791
-5.25562781,2.96892210,0.00589105,0.45903604,0.00489834,1.48463742,0.74311500,0.39856340,1.00183067,0.84666539
-5.24962481,2.95060565,0.00551198,0.46822430,0.00508383,1.45764623,0.73424905,0.39211143,1.00184784,0.84642569
-5.24362181,2.92586433,0.00513952,0.47590018,0.00526656,1.42793040,0.72364660,0.38528820,0.99967645,0.84411864
-5.23761881,2.89506498,0.00477766,0.48192934,0.00544497,1.39583950,0.71137090,0.37822148,0.99520381,0.83986948
-5.23161581,2.85867037,0.00442968,0.48619719,0.00561807,1.36176444,0.69750745,0.37104559,0.98834062,0.83383354
-5.22561281,2.81722185,0.00409818,0.48861153,0.00578561,1.32612527,0.68216191,0.36389622,0.97902441,0.82619011
-5.21960980,2.77132034,0.00378501,0.48910499,0.00594808,1.28935842,0.66545760,0.35690516,0.96722321,0.81713574
-5.21360680,2.72160663,0.00349137,0.48763710,0.00610674,1.25190377,0.64753304,0.35019507,0.95293905,0.80687726
-5.20760380,2.66874141,0.00321787,0.48419583,0.00626363,1.21419200,0.62853934,0.34387465,0.93621112,0.79562472
-5.20160080,2.61338588,0.00296456,0.47879874,0.00642149,1.17663278,0.60863748,0.33803431,0.91711800,0.78358460
-5.19559780,2.55618340,0.00273106,0.47149330,0.00658370,1.13960400,0.58799558,0.33274249,0.89577891,0.77095343
-5.18959480,2.49774282,0.00251663,0.46235662,0.00675415,1.10344250,0.56678611,0.32804301,0.87235351,0.75791209
-5.18359180,2.43862371,0.00232024,0.45149434,0.00693709,1.06843651,0.54518307,0.32395325,0.84704013,0.74462090
-5.17758879,2.37932413,0.00214070,0.43903872,0.00713691,1.03481992,0.52335908,0.32046355,0.82007239,0.73121575
-5.17158579,2.32027092,0.00197667,0.42514599,0.00735796,1.00276861,0.50148261,0.31753764,0.79171429,0.71780518
-5.16558279,2.26181292,0.00182679,0.40999293,0.00760428,0.97239880,0.47971508,0.31511421,0.76225368,0.70446869
-5.15957979,2.20421699,0.00168970,0.39377283,0.00787936,0.94376734,0.45820822,0.31310948,0.73199469,0.69125608
-5.15357679,2.14766715,0.00156407,0.37669092,0.00818589,0.91687407,0.43710144,0.31142078,0.70124916,0.67818798
-5.14757379,2.09226645,0.00144868,0.35895947,0.00852555,0.89166582,0.41651950,0.30993082,0.67032761,0.66525741
-5.14157079,2.03804164,0.00134239,0.34079259,0.00889877,0.86804210,0.39657051,0.30851271,0.63953019,0.65243232
-5.13556778,1.98495044,0.00124419,0.32240120,0.00930459,0.84586214,0.37734426,0.30703523,0.60913806,0.63965899
-5.12956478,1.93289093,0.00115316,0.30398805,0.00974051,0.82495292,0.35891102,0.30536836,0.57940553,0.62686616
-5.12356178,1.88171297,0.00106854,0.28574322,0.01020247,0.80511808,0.34132091,0.30338880,0.55055352,0.61396980
-5.11755878,1.83123095,0.00098963,0.26784018,0.01068482,0.78614718,0.32460384,0.30098506,0.52276455,0.60087814
-5.11155578,1.78123770,0.00091587,0.25043257,0.01118040,0.76782511,0.30877002,0.29806216,0.49617954,0.58749709
-5.10555278,1.73151887,0.00084676,0.23365184,0.01168070,0.74994131,0.29381113,0.29454559,0.47089652,0.57373560
-5.09954977,1.68186736,0.00078191,0.21760586,0.01217609,0.73229838,0.27970206,0.29038440,0.44697138,0.55951091
-5.09354677,1.63209722,0.00072095,0.20237850,0.01265603,0.71471990,0.26640316,0.28555328,0.42442045,0.54475347
-5.08754377,1.58205671,0.00066362,0.18803017,0.01310946,0.69705723,0.25386302,0.28005365,0.40322489,0.52941141
-5.08154077,1.53163981,0.00060966,0.17459937,0.01352515,0.67919495,0.24202150,0.27391365,0.38333661,0.51345440
-5.07553777,1.48079609,0.00055888,0.16210500,0.01389208,0.66105495,0.23081308,0.26718702,0.36468528,0.49687671
-5.06953477,1.42953846,0.00051111,0.15054953,0.01419982,0.64259894,0.22017027,0.25995107,0.34718637,0.47969957
-5.06353177,1.37794862,0.00046621,0.13992266,0.01443894,0.62382944,0.21002698,0.25230384,0.33074954,0.46197253
-5.05752876,1.32618012,0.00042405,0.13020545,0.01460136,0.60478933,0.20032171,0.24436041,0.31528718,0.44377407
-5.05152576,1.27445910,0.00038452,0.12137474,0.01468065,0.58555979,0.19100046,0.23624883,0.30072283,0.42521121
-5.04552276,1.22308259,0.00034754,0.11340764,0.01467227,0.56625712,0.18201916,0.22810566,0.28699888,0.40641837
-5.03951976,1.17241474,0.00031302,0.10628592,0.01457376,0.54702834,0.17334568,0.22007138,0.27408360,0.38755547
-5.03351676,1.12288120,0.00028089,0.10000025,0.01438483,0.52804587,0.16496120,0.21228588,0.26197709,0.36880541
-5.02751376,1.07496182,0.00025107,0.09455401,0.01410737,0.50950154,0.15686099,0.20488415,0.25071604,0.35037095
-5.02151076,1.02918218,0.00022349,0.08996667,0.01374538,0.49160016,0.14905460,0.19799243,0.24037728,0.33247127
-5.01550775,0.98610420,0.00019808,0.08627664,0.01330486,0.47455285,0.14156545,0.19172481,0.23107990,0.31533822
-5.00950475,0.94631623,0.00017478,0.08354342,0.01279352,0.45857039,0.13442982,0.18618047,0.22298618,0.29921242
-5.00350175,0.91042291,0.00015349,0.08184915,0.01222056,0.44385679,0.12769552,0.18144155,0.21630106,0.28433941
-4.99749875,0.87903502,0.00013415,0.08129939,0.01159635,0.43060332,0.12141997,0.17757174,0.21127050,0.27096575
-4.99149575,0.85275965,0.00011667,0.08202310,0.01093204,0.41898301,0.11566816,0.17461547,0.20817852,0.25933538
-4.98549275,0.83219063,0.00010097,0.08417194,0.01023926,0.40914595,0.11051030,0.17259777,0.20734317,0.24968606
-4.97948974,0.81789950,0.00008693,0.08791866,0.00952969,0.40121525,0.10601944,0.17152463,0.20911134,0.24224614
-4.97348674,0.81042676,0.00007448,0.09345469,0.00881478,0.39528393,0.10226904,0.17138386,0.21385249,0.23723144
-4.96748374,0.81027352,0.00006350,0.10098689,0.00810542,0.39141262,0.09933064,0.17214632,0.22195133,0.23484232
-4.96148074,0.81789331,0.00005389,0.11073336,0.00741167,0.38962806,0.09727159,0.17376743,0.23379947,0.23526098
-4.95547774,0.83368394,0.00004555,0.12291842,0.00674252,0.38992254,0.09615305,0.17618886,0.24978600,0.23864865
-4.94947474,0.85797924,0.00003838,0.13776674,0.00610577,0.39225398,0.09602810,0.17934036,0.27028711,0.24514297
-4.94347174,0.89104053,0.00003227,0.15549650,0.00550788,0.39654686,0.09694016,0.18314160,0.29565474,0.25485520
-4.93746873,0.93304780,0.00002712,0.17631189,0.00495392,0.40269369,0.09892150,0.18750403,0.32620442,0.26786740
-4.93146573,0.98409049,0.00002284,0.20039489,0.00444755,0.41055709,0.10199209,0.19233268,0.36220242,0.28422941
-4.92546273,1.04415790,0.00001935,0.22789646,0.00399110,0.41997245,0.10615857,0.19752785,0.40385253,0.30395577
-4.91945973,1.11312964,0.00001655,0.25892748,0.00358560,0.43075085,0.11141339,0.20298676,0.45128261,0.32702256
-4.91345673,1.19076606,0.00001438,0.29354953,0.00323090,0.44268252,0.11773416,0.20860510,0.50453151,0.35336409
-4.90745373,1.27669931,0.00001277,0.33176596,0.00292581,0.45554038,0.12508309,0.21427841,0.56353669,0.38286989
-4.90145073,1.37042538,0.00001164,0.37351345,0.00266823,0.46908398,0.13340665,0.21990355,0.62812310,0.41538179
-4.89544772,1.47129775,0.00001095,0.41865462,0.00245532,0.48306340,0.14263536,0.22537990,0.69799398,0.45069148
-4.88944472,1.57852328,0.00001064,0.46697192,0.00228362,0.49722337,0.15268376,0.23061068,0.77272403,0.48853880
-4.88344172,1.69116096,0.00001067,0.51816333,0.00214926,0.51130736,0.16345067,0.23550409,0.85175566,0.52861081
-4.87743872,1.80812418,0.00001100,0.57184019,0.00204805,0.52506159,0.17481964,0.23997446,0.93439887,0.57054210
-4.87143572,1.92818723,0.00001160,0.62752758,0.00197566,0.53823909,0.18665981,0.24394331,1.01983510,0.61391641
-4.86543272,2.04999626,0.00001242,0.68466738,0.00192769,0.55060354,0.19882705,0.24734041,1.10712552,0.65826987
-4.85942971,2.17208536,0.00001344,0.74262446,0.00189983,0.56193300,0.21116560,0.25010470,1.19522387,0.70309595
-4.85342671,2.29289768,0.00001463,0.80069571,0.00188792,0.57202352,0.22351014,0.25218516,1.28299382,0.74785226
-4.84742371,2.41081167,0.00001596,0.85812225,0.00188804,0.58069251,0.23568831,0.25354163,1.36923077,0.79196923
-4.84142071,2.52417201,0.00001741,0.91410432,0.00189657,0.58778190,0.24752379,0.25414545,1.45268749,0.83486056
-4.83541771,2.63132484,0.00001894,0.96781873,0.00191025,0.59316114,0.25883975,0.25398006,1.53210311,0.87593530
-4.82941471,2.73065618,0.00002052,1.01843823,0.00192622,0.59672990,0.26946273,0.25304144,1.60623457,0.91461131
-4.82341171,2.82063272,0.00002215,1.06515238,0.00194201,0.59842050,0.27922688,0.25133844,1.67388945,0.95032960
-4.81740870,2.89984340,0.00002377,1.10718913,0.00195559,0.59820004,0.28797835,0.24889296,1.73395917,0.98256926
-4.81140570,2.96704053,0.00002538,1.14383628,0.00196540,0.59607220,0.29557976,0.24573996,1.78545123,1.01086233
-4.80540270,3.02117857,0.00002695,1.17446218,0.00197027,0.59207852,0.30191457,0.24192735,1.82751929,1.03480796
-4.79939970,3.06144918,0.00002844,1.19853466,0.00196946,0.58629924,0.30689119,0.23751565,1.85948973,1.05408537
-4.79339670,3.08731066,0.00002985,1.21563753,0.00196263,0.57885349,0.31044657,0.23257749,1.88088372,1.06846492
-4.78739370,3.09851052,0.00003115,1.22548395,0.00194979,0.56989874,0.31254921,0.22719681,1.89143369,1.07781663
-4.78139070,3.09509965,0.00003233,1.22792591,0.00193129,0.55962949,0.31320128,0.22146794,1.89109348,1.08211588
-4.77538769,3.07743740,0.00003337,1.22295963,0.00190775,0.54827493,0.31243984,0.21549429,1.88004150,1.08144566
-4.76938469,3.04618658,0.00003426,1.21072635,0.00188003,0.53609564,0.31033694,0.20938678,1.85867681,1.07599526
-4.76338169,3.00229852,0.00003500,1.19150863,0.00184918,0.52337922,0.30699854,0.20326206,1.82760807,1.06605531
-4.75737869,2.94698809,0.00003560,1.16572214,0.00181637,0.51043479,0.30256236,0.19724029,1.78763566,1.05200923
-4.75137569,2.88169957,0.00003603,1.13390322,0.00178285,0.49758638,0.29719446,0.19144273,1.73972761,1.03432135
-4.74537269,2.80806449,0.00003633,1.09669288,0.00174990,0.48516544,0.29108480,0.18598906,1.68499038,1.01352214
-4.73936968,2.72785270,0.00003648,1.05481759,0.00171876,0.47350241,0.28444192,0.18099449,1.62463533,0.99019119
-4.73336668,2.64291885,0.00003651,1.00906793,0.00169063,0.46291765,0.27748676,0.17656670,1.55994236,0.96493851
-4.72736368,2.55514609,0.00003643,0.96027563,0.00166656,0.45371207,0.27044601,0.17280281,1.49222209,0.93838505
-4.72136068,2.46638931,0.00003624,0.90929017,0.00164747,0.44615770,0.26354512,0.16978632,1.42277792,0.91114327
-4.71535768,2.37842024,0.00003596,0.85695563,0.00163410,0.44048854,0.25700136,0.16758431,1.35286951,0.88379842
-4.70935468,2.29287643,0.00003561,0.80408880,0.00162700,0.43689216,0.25101698,0.16624491,1.28367889,0.85689151
-4.70335168,2.21121625,0.00003519,0.75145915,0.00162652,0.43550251,0.24577301,0.16579519,1.21628059,0.83090447
-4.69734867,2.13468158,0.00003473,0.69977145,0.00163277,0.43639411,0.24142378,0.16623968,1.15161655,0.80624817
-4.69134567,2.06426945,0.00003422,0.64965153,0.00164569,0.43957823,0.23809229,0.16755948,1.09047684,0.78325359
-4.68534267,2.00071362,0.00003368,0.60163545,0.00166498,0.44500125,0.23586692,0.16971223,1.03348647,0.76216638
-4.67933967,1.94447656,0.00003311,0.55616244,0.00169020,0.45254530,0.23479919,0.17263280,0.98109880,0.74314495
-4.67333667,1.89575175,0.00003251,0.51357146,0.00172072,0.46203157,0.23490305,0.17623497,0.93359522,0.72626180
-4.66733367,1.85447582,0.00003189,0.47410134,0.00175579,0.47322597,0.23615537,0.18041379,0.89109107,0.71150793
-4.66133067,1.82034961,0.00003124,0.43789424,0.00179453,0.48584727,0.23849781,0.18504891,0.85354713,0.69879984
-4.65532766,1.79286694,0.00003056,0.40500200,0.00183598,0.49957730,0.24183992,0.19000841,0.82078586,0.68798870
-4.64932466,1.77134942,0.00002985,0.37539487,0.00187913,0.51407298,0.24606324,0.19515335,0.79251166,0.67887099
-4.64332166,1.75498560,0.00002911,0.34897217,0.00192294,0.52897957,0.25102635,0.20034259,0.76833391,0.67120019
