energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.89794897,3.65279447,0.00996357,0.44600291,1.30269692,1.79073654,0.01032856,1.02351883,0.76523296,0.29293432
-5.89194597,3.54824603,0.00964885,0.43179033,1.25222503,1.74592623,0.01017019,0.98931617,0.75144564,0.28270190
-5.88594297,3.43954368,0.00938985,0.41670041,1.20110680,1.69892689,0.00996380,0.95474701,0.73646893,0.27207666
-5.87993997,3.32739342,0.00918604,0.40084297,1.14980615,1.64989355,0.00971324,0.92010486,0.72050398,0.26116939
-5.87393697,3.21260520,0.00903704,0.38435004,1.09880176,1.59903395,0.00942347,0.88570276,0.70378947,0.25009644
-5.86793397,3.09608385,0.00894271,0.36737333,1.04858279,1.54660787,0.00910041,0.85186980,0.68659896,0.23897771
-5.86193097,2.97881714,0.00890309,0.35008090,0.99964398,1.49292498,0.00875085,0.81894725,0.66923710,0.22793458
-5.85592796,2.86186098,0.00891851,0.33265315,0.95248007,1.43834112,0.00838222,0.78728425,0.65203481,0.21708784
-5.84992496,2.74632187,0.00898948,0.31527832,0.90757949,1.38325284,0.00800243,0.75723304,0.63534318,0.20655562
-5.84392196,2.63333699,0.00911670,0.29814778,0.86541752,1.32809062,0.00761967,0.72914361,0.61952652,0.19645142
-5.83791896,2.52405214,0.00930095,0.28145121,0.82644887,1.27331050,0.00724222,0.70335785,0.60495432,0.18688217
-5.83191596,2.41959819,0.00954299,0.26537187,0.79109991,1.21938461,0.00687817,0.68020318,0.59199267,0.17794645
-5.82591296,2.32106656,0.00984334,0.25008218,0.75976070,1.16679076,0.00653531,0.65998582,0.58099500,0.16973282
-5.81990995,2.22948422,0.01020216,0.23573977,0.73277709,1.11600127,0.00622087,0.64298371,0.57229262,0.16231831
-5.81390695,2.14578917,0.01061899,0.22248398,0.71044291,1.06747158,0.00594141,0.62943928,0.56618524,0.15576710
-5.80790395,2.07080666,0.01109256,0.21043307,0.69299264,1.02162874,0.00570260,0.61955224,0.56293170,0.15012939
-5.80190095,2.00522719,0.01162052,0.19968200,0.68059460,0.97886030,0.00550918,0.61347260,0.56274128,0.14544044
-5.79589795,1.94958663,0.01219929,0.19030097,0.67334497,0.93950390,0.00536481,0.61129406,0.56576573,0.14171995
-5.78989495,1.90424916,0.01282386,0.18233448,0.67126261,0.90383784,0.00527199,0.61304811,0.57209243,0.13897153
-5.78389195,1.86939363,0.01348770,0.17580110,0.67428505,0.87207302,0.00523208,0.61869905,0.58173878,0.13718252
-5.77788894,1.84500370,0.01418265,0.17069367,0.68226570,0.84434646,0.00524520,0.62814013,0.59464817,0.13632401
-5.77188594,1.83086225,0.01489902,0.16698007,0.69497238,0.82071668,0.00531033,0.64119111,0.61068764,0.13635118
-5.76588294,1.82655049,0.01562561,0.16460436,0.71208750,0.80116112,0.00542524,0.65759754,0.62964742,0.13720390
-5.75987994,1.83145193,0.01634992,0.16348827,0.73320989,0.78557574,0.00558666,0.67703172,0.65124254,0.13880761
-5.75387694,1.84476149,0.01705839,0.16353305,0.75785851,0.77377696,0.00579026,0.69909590,0.67511653,0.14107453
-5.74787394,1.86549981,0.01773677,0.16462161,0.78547820,0.76550583,0.00603079,0.72332746,0.70084725,0.14390517
-5.74187094,1.89253274,0.01837044,0.16662085,0.81544747,0.76043454,0.00630221,0.74920632,0.72795493,0.14719017
-5.73586793,1.92459577,0.01894490,0.16938439,0.84708853,0.75817517,0.00659779,0.77616464,0.75591220,0.15081241
-5.72986493,1.96032312,0.01944618,0.17275539,0.87967936,0.75829035,0.00691028,0.80359840,0.78415599,0.15464943
-5.72386193,1.99828092,0.01986135,0.17656971,0.91246788,0.76030583,0.00723207,0.83088100,0.81210120,0.15857606
-5.71785893,2.03700372,0.02017890,0.18065925,0.94468794,0.76372447,0.00755537,0.85737833,0.83915553,0.16246731
-5.71185593,2.07503354,0.02038922,0.18485544,0.97557684,0.76804139,0.00787236,0.88246502,0.86473540,0.16620134
-5.70585293,2.11096027,0.02048488,0.18899290,1.00439385,0.77275977,0.00817543,0.90554134,0.88828221,0.16966251
-5.69984992,2.14346223,0.02046095,0.19291315,1.03043936,0.77740690,0.00845731,0.92605024,0.90927858,0.17274438
-5.69384692,2.17134559,0.02031515,0.19646830,1.05307399,0.78154987,0.00871127,0.94349386,0.92726399,0.17535261
-5.68784392,2.19358120,0.02004797,0.19952453,1.07173680,0.78481052,0.00893131,0.95744887,0.94184905,0.17740759
-5.68184092,2.20933746,0.01966263,0.20196547,1.08596217,0.78687886,0.00911228,0.96758013,0.95272812,0.17884674
-5.67583792,2.21800787,0.01916499,0.20369502,1.09539437,0.78752476,0.00925001,0.97365189,0.95968941,0.17962640
-5.66983492,2.21923207,0.01856335,0.20463984,1.09979929,0.78660721,0.00934144,0.97553613,0.96262235,0.17972310
-5.66383192,2.21290936,0.01786812,0.20475105,1.09907268,0.78408081,0.00938467,0.97321760,0.96152163,0.17913430
-5.65782891,2.19920397,0.01709154,0.20400540,1.09324446,0.77999923,0.00937896,0.96679521,0.95648781,0.17787850
-5.65182591,2.17854159,0.01624722,0.20240547,1.08247873,0.77451533,0.00932480,0.95647968,0.94772429,0.17599456
-5.64582291,2.15159711,0.01534974,0.19997920,1.06706939,0.76787797,0.00922379,0.94258742,0.93553067,0.17354045
-5.63981991,2.11927382,0.01441422,0.19677847,1.04743152,0.76042532,0.00907862,0.92553078,0.92029274,0.17059130
-5.63381691,2.08267472,0.01345581,0.19287700,1.02408848,0.75257507,0.00889293,0.90580509,0.90246945,0.16723690
-5.62781391,2.04306672,0.01248939,0.18836744,0.99765559,0.74481159,0.00867115,0.88397287,0.88257725,0.16357866
-5.62181091,2.00183928,0.01152911,0.18335791,0.96882065,0.73767051,0.00841835,0.86064586,0.86117257,0.15972623
-5.61580790,1.96045855,0.01058808,0.17796805,0.93832218,0.73172113,0.00814008,0.83646550,0.83883305,0.15579387
-5.60980490,1.92041904,0.00967815,0.17232477,0.90692626,0.72754725,0.00784213,0.81208271,0.81613825,0.15189660
-5.60380190,1.88319419,0.00880968,0.16655788,0.87540278,0.72572696,0.00753034,0.78813752,0.79365072,0.14814649
-5.59779890,1.85018776,0.00799139,0.16079572,0.84450203,0.72681203,0.00721046,0.76523959,0.77189811,0.14464902
-5.59179590,1.82268766,0.00723033,0.15516109,0.81493242,0.73130746,0.00688793,0.74394999,0.75135697,0.14149977
-5.58579290,1.80182364,0.00653182,0.14976740,0.78734029,0.73965201,0.00656773,0.72476512,0.73243902,0.13878144
-5.57978989,1.78853024,0.00589952,0.14471554,0.76229219,0.75220004,0.00625427,0.70810308,0.71548010,0.13656145
-5.57378689,1.78351613,0.00533553,0.14009110,0.74026038,0.76920544,0.00595131,0.69429298,0.70073236,0.13488999
-5.56778389,1.78724060,0.00484045,0.13596248,0.72161189,0.79080804,0.00566185,0.68356735,0.68835976,0.13379875
-5.56178089,1.79989778,0.00441355,0.13237956,0.70660118,0.81702297,0.00538816,0.67605788,0.67843688,0.13330024
-5.55577789,1.82140895,0.00405297,0.12937319,0.69536670,0.84773343,0.00513175,0.67179429,0.67095102,0.13338774
-5.54977489,1.85142297,0.00375579,0.12695524,0.68793109,0.88268702,0.00489338,0.67070641,0.66580716,0.13403581
-5.54377189,1.88932455,0.00351831,0.12511941,0.68420482,0.92149599,0.00467319,0.67262906,0.66283561,0.13520139
-5.53776888,1.93425016,0.00333612,0.12384246,0.68399303,0.96364144,0.00447070,0.67730958,0.66180170,0.13682536
-5.53176588,1.98511084,0.00320428,0.12308599,0.68700513,1.00848164,0.00428498,0.68441744,0.66241713,0.13883456
-5.52576288,2.04062120,0.00311750,0.12279853,0.69286660,1.05526418,0.00411469,0.69355582,0.66435233,0.14114408
-5.51975988,2.09933383,0.00307022,0.12291787,0.70113267,1.10314191,0.00395822,0.70427436,0.66724940,0.14365991
-5.51375688,2.15967809,0.00305674,0.12337354,0.71130324,1.15119241,0.00381380,0.71608306,0.67073499,0.14628166
-5.50775388,2.22000215,0.00307133,0.12408937,0.72283862,1.19844024,0.00367961,0.72846655,0.67443272,0.14890546
-5.50175088,2.27861721,0.00310831,0.12498595,0.73517553,1.24388185,0.00355384,0.74089855,0.67797473,0.15142681
-5.49574787,2.33384276,0.00316217,0.12598301,0.74774298,1.28651202,0.00343478,0.75285609,0.68101201,0.15374344
-5.48974487,2.38405136,0.00322759,0.12700163,0.75997761,1.32535132,0.00332092,0.76383305,0.68322327,0.15575798
-5.48374187,2.42771207,0.00329954,0.12796620,0.77133800,1.35947364,0.00321093,0.77335289,0.68432217,0.15738044
-5.47773887,2.46343098,0.00337333,0.12880613,0.78131784,1.38803280,0.00310375,0.78098004,0.68406287,0.15853047
-5.47173587,2.48998776,0.00344471,0.12945728,0.78945742,1.41028739,0.00299861,0.78632994,0.68224380,0.15913932
-5.46573287,2.50636723,0.00350988,0.12986312,0.79535342,1.42562282,0.00289499,0.78907736,0.67870985,0.15915140
-5.45972986,2.51178481,0.00356553,0.12997553,0.79866673,1.43356986,0.00279264,0.78896293,0.67335288,0.15852552
-5.45372686,2.50570525,0.00360896,0.12975537,0.79912816,1.43381887,0.00269156,0.78579765,0.66611094,0.15723570
-5.44772386,2.48785394,0.00363803,0.12917280,0.79654201,1.42622913,0.00259201,0.77946549,0.65696620,0.15527156
-5.44172086,2.45822055,0.00365125,0.12820725,0.79078757,1.41083297,0.00249441,0.76992386,0.64594188,0.15263831
-5.43571786,2.41705502,0.00364779,0.12684726,0.78181840,1.38783447,0.00239940,0.75720215,0.63309845,0.14935630
-5.42971486,2.36485605,0.00362745,0.12509010,0.76965979,1.35760289,0.00230775,0.74139840,0.61852914,0.14546017
-5.42371186,2.30235269,0.00359070,0.12294114,0.75440434,1.32066098,0.00222035,0.72267422,0.60235521,0.14099769
-5.41770885,2.23047981,0.00353864,0.12041323,0.73620599,1.27766887,0.00213820,0.70124825,0.58472101,0.13602826
-5.41170585,2.15034849,0.00347297,0.11752584,0.71527283,1.22940412,0.00206238,0.67738833,0.56578901,0.13062110
-5.40570285,2.06321244,0.00339592,0.11430421,0.69185883,1.17673875,0.00199401,0.65140277,0.54573513,0.12485330
-5.39969985,1.97043185,0.00331023,0.11077843,0.66625501,1.12061431,0.00193428,0.62363099,0.52474424,0.11880775
-5.39369685,1.87343604,0.00321902,0.10698254,0.63878023,1.06201588,0.00188439,0.59443388,0.50300614,0.11257086
-5.38769385,1.77368605,0.00312574,0.10295363,0.60977198,1.00194599,0.00184557,0.56418415,0.48071193,0.10623051
-5.38169085,1.67263871,0.00303403,0.09873094,0.57957746,0.94139942,0.00181902,0.53325709,0.45805095,0.09987383
-5.37568784,1.57171299,0.00294767,0.09435509,0.54854527,0.88133974,0.00180597,0.50202191,0.43520810,0.09358526
-5.36968484,1.47225983,0.00287040,0.08986732,0.51701779,0.82267814,0.00180756,0.47083391,0.41236176,0.08744472
-5.36368184,1.37553592,0.00280585,0.08530882,0.48532458,0.76625517,0.00182493,0.44002771,0.38968201,0.08152601
-5.35767884,1.28268203,0.00275740,0.08072018,0.45377681,0.71282582,0.00185908,0.40991161,0.36732933,0.07589544
-5.35167584,1.19470617,0.00272811,0.07614083,0.42266280,0.66304791,0.00191091,0.38076318,0.34545354,0.07061077
-5.34567284,1.11247143,0.00272057,0.07160860,0.39224472,0.61747402,0.00198119,0.35282604,0.32419302,0.06572036
-5.33966983,1.03668856,0.00273681,0.06715943,0.36275635,0.57654670,0.00207044,0.32630791,0.30367407,0.06126267
-5.33366683,0.96791285,0.00277826,0.06282695,0.33440185,0.54059682,0.00217898,0.30137971,0.28401045,0.05726597
-5.32766383,0.90654485,0.00284566,0.05864232,0.30735546,0.50984466,0.00230686,0.27817573,0.26530294,0.05374836
-5.32166083,0.85283466,0.00293901,0.05463399,0.28176200,0.48440342,0.00245376,0.25679470,0.24763903,0.05071799
-5.31565783,0.80688893,0.00305754,0.05082754,0.25773801,0.46428475,0.00261906,0.23730162,0.23109255,0.04817353
-5.30965483,0.76868038,0.00319973,0.04724561,0.23537344,0.44940585,0.00280172,0.21973016,0.21572350,0.04610482
-5.30365183,0.73805910,0.00336330,0.04390778,0.21473372,0.43959783,0.00300031,0.20408570,0.20157780,0.04449371
-5.29764882,0.71476532,0.00354527,0.04083061,0.19586219,0.43461494,0.00321299,0.19034857,0.18868724,0.04331503
-5.29164582,0.69844314,0.00374200,0.03802763,0.17878263,0.43414442,0.00343751,0.17847766,0.17706953,0.04253767
-5.28564282,0.68865493,0.00394932,0.03550939,0.16350198,0.43781659,0.00367124,0.16841415,0.16672850,0.04212583
-5.27963982,0.68489612,0.00416258,0.03328366,0.15001307,0.44521521,0.00391120,0.16008525,0.15765453,0.04204023
-5.27363682,0.68660996,0.00437683,0.03135551,0.13829726,0.45588759,0.00415411,0.15340803,0.14982518,0.04223947
-5.26763382,0.69320226,0.00458691,0.02972757,0.12832709,0.46935469,0.00439645,0.14829299,0.14320604,0.04268131
-5.26163082,0.70405561,0.00478761,0.02840027,0.12006869,0.48512078,0.00463454,0.14464763,0.13775181,0.04332400
-5.25562781,0.71854310,0.00497385,0.02737212,0.11348411,0.50268268,0.00486462,0.14237961,0.13340760,0.04412752
-5.24962481,0.73604120,0.00514078,0.02664000,0.10853332,0.52153856,0.00508296,0.14139970,0.13011042,0.04505470
-5.24362181,0.75594167,0.00528397,0.02619947,0.10517599,0.54119607,0.00528591,0.14162434,0.12779076,0.04607229
-5.23761881,0.77766225,0.00539952,0.02604509,0.10337294,0.56117985,0.00547002,0.14297771,0.12637424,0.04715181
-5.23161581,0.80065600,0.00548418,0.02617067,0.10308725,0.58103825,0.00563215,0.14539331,0.12578338,0.04827021
-5.22561281,0.82441915,0.00553542,0.02656953,0.10428491,0.60034933,0.00576948,0.14881502,0.12593918,0.04941033
-5.21960980,0.84849721,0.00555154,0.02723468,0.10693512,0.61872592,0.00587964,0.15319754,0.12676273,0.05056114
-5.21360680,0.87248942,0.00553168,0.02815895,0.11101006,0.63581991,0.00596075,0.15850616,0.12817657,0.05171764
-5.20760380,0.89605138,0.00547583,0.02933504,0.11648430,0.65132557,0.00601142,0.16471602,0.13010588,0.05288063
-5.20160080,0.91889587,0.00538481,0.03075550,0.12333366,0.66498201,0.00603083,0.17181066,0.13247946,0.05405613
-5.19559780,0.94079201,0.00526024,0.03241264,0.13153373,0.67657474,0.00601870,0.17978003,0.13523036,0.05525460
-5.18959480,0.96156273,0.00510446,0.03429832,0.14105796,0.68593639,0.00597527,0.18861810,0.13829637,0.05649000
-5.18359180,0.98108085,0.00492041,0.03640373,0.15187548,0.69294656,0.00590133,0.19831986,0.14162010,0.05777862
-5.17758879,0.99926383,0.00471154,0.03871908,0.16394870,0.69753095,0.00579812,0.20887827,0.14514891,0.05913786
-5.17158579,1.01606757,0.00448169,0.04123323,0.17723073,0.69965967,0.00566732,0.22028081,0.14883458,0.06058488
-5.16558279,1.03147940,0.00423495,0.04393336,0.19166289,0.69934493,0.00551098,0.23250622,0.15263275,0.06213532
-5.15957979,1.04551058,0.00397554,0.04680457,0.20717223,0.69663807,0.00533149,0.24552118,0.15650231,0.06380201
-5.15357679,1.05818862,0.00370766,0.04982953,0.22366945,0.69162602,0.00513147,0.25927743,0.16040458,0.06559380
-5.14757379,1.06954956,0.00343539,0.05298816,0.24104699,0.68442725,0.00491373,0.27370917,0.16430250,0.06751460
-5.14157079,1.07963070,0.00316261,0.05625742,0.25917782,0.67518729,0.00468121,0.28873119,0.16815984,0.06956254
-5.13556778,1.08846382,0.00289288,0.05961115,0.27791470,0.66407388,0.00443692,0.30423747,0.17194040,0.07172945
-5.12956478,1.09606917,0.00262937,0.06301997,0.29709015,0.65127185,0.00418384,0.32010075,0.17560733,0.07400055
-5.12356178,1.10245052,0.00237484,0.06645140,0.31651721,0.63697789,0.00392493,0.33617273,0.17912262,0.07635442
-5.11755878,1.10759125,0.00213160,0.06987002,0.33599089,0.62139525,0.00366304,0.35228530,0.18244670,0.07876329
-5.11155578,1.11145178,0.00190147,0.07323782,0.35529047,0.60472850,0.00340088,0.36825247,0.18553827,0.08119355
-5.10555278,1.11396834,0.00168585,0.07651463,0.37418255,0.58717860,0.00314096,0.38387321,0.18835434,0.08360651
-5.09954977,1.11505314,0.00148565,0.07965868,0.39242472,0.56893833,0.00288561,0.39893497,0.19085044,0.08595943
-5.09354677,1.11459588,0.00130142,0.08262737,0.40976989,0.55018815,0.00263691,0.41321788,0.19298115,0.08820660
-5.08754377,1.11246672,0.00113331,0.08537795,0.42597107,0.53109287,0.00239668,0.42649945,0.19470073,0.09030069
-5.08154077,1.10852037,0.00098117,0.08786849,0.44078653,0.51179892,0.00216650,0.43855959,0.19596401,0.09219410
-5.07553777,1.10260144,0.00084456,0.09005868,0.45398510,0.49243253,0.00194766,0.44918594,0.19672736,0.09384031
-5.06953477,1.09455062,0.00072284,0.09191087,0.46535151,0.47309881,0.00174117,0.45817914,0.19694991,0.09519531
-5.06353177,1.08421155,0.00061518,0.09339090,0.47469159,0.45388165,0.00154782,0.46535802,0.19659467,0.09621884
-5.05752876,1.07143823,0.00052065,0.09446905,0.48183715,0.43484456,0.00136808,0.47056443,0.19562985,0.09687563
-5.05152576,1.05610242,0.00043823,0.09512083,0.48665037,0.41603222,0.00120224,0.47366768,0.19402999,0.09713638
-5.04552276,1.03810101,0.00036685,0.09532767,0.48902751,0.39747275,0.00105033,0.47456826,0.19177717,0.09697866
-5.03951976,1.01736285,0.00030545,0.09507756,0.48890197,0.37918054,0.00091219,0.47320090,0.18886194,0.09638754
-5.03351676,0.99385473,0.00025297,0.09436543,0.48624633,0.36115938,0.00078748,0.46953672,0.18528418,0.09535599
-5.02751376,0.96758647,0.00020840,0.09319348,0.48107353,0.34340582,0.00067570,0.46358449,0.18105364,0.09388514
-5.02151076,0.93861449,0.00017079,0.09157121,0.47343700,0.32591255,0.00057624,0.45539085,0.17619031,0.09198416
-5.01550775,0.90704401,0.00013924,0.08951537,0.46342974,0.30867159,0.00048838,0.44503961,0.17072441,0.08967009
-5.00950475,0.87302956,0.00011293,0.08704962,0.45118240,0.29167718,0.00041133,0.43264996,0.16469616,0.08696729
-5.00350175,0.83677381,0.00009113,0.08420408,0.43686040,0.27492819,0.00034425,0.41837387,0.15815520,0.08390681
-4.99749875,0.79852466,0.00007316,0.08101469,0.42066016,0.25842998,0.00028628,0.40239253,0.15115970,0.08052559
-4.99149575,0.75857083,0.00005845,0.07752237,0.40280451,0.24219567,0.00023654,0.38491211,0.14377530,0.07686543
-4.98549275,0.71723592,0.00004647,0.07377212,0.38353753,0.22624675,0.00019418,0.36615888,0.13607369,0.07297200
-4.97948974,0.67487132,0.00003678,0.06981197,0.36311893,0.21061307,0.00015837,0.34637391,0.12813107,0.06889363
-4.97348674,0.63184822,0.00002899,0.06569194,0.34181810,0.19533234,0.00012831,0.32580750,0.12002653,0.06468023
-4.96748374,0.58854904,0.00002278,0.06146283,0.31990812,0.18044902,0.00010328,0.30471350,0.11184029,0.06038206
-4.96148074,0.54535863,0.00001787,0.05717522,0.29765990,0.16601295,0.00008258,0.28334380,0.10365195,0.05604868
-4.95547774,0.50265568,0.00001404,0.05287836,0.27533663,0.15207776,0.00006560,0.26194305,0.09553884,0.05172789
-4.94947474,0.46080456,0.00001110,0.04861921,0.25318865,0.13869904,0.00005177,0.24074384,0.08757448,0.04746483
-4.94347174,0.42014812,0.00000890,0.04444160,0.23144909,0.12593270,0.00004060,0.21996255,0.07982723,0.04330119
-4.93746873,0.38100153,0.00000732,0.04038553,0.21033017,0.11383337,0.00003165,0.19979587,0.07235911,0.03927461
-4.93146573,0.34364749,0.00000628,0.03648665,0.19002049,0.10245308,0.00002453,0.18041818,0.06522503,0.03541818
-4.92546273,0.30833303,0.00000573,0.03277583,0.17068314,0.09184037,0.00001893,0.16197976,0.05847211,0.03176019
-4.91945973,0.27526781,0.00000561,0.02927907,0.15245485,0.08203966,0.00001457,0.14460598,0.05213950,0.02832402
-4.91345673,0.24462407,0.00000593,0.02601741,0.13544604,0.07309121,0.00001122,0.12839723,0.04625835,0.02512821
-4.90745373,0.21653812,0.00000670,0.02300716,0.11974172,0.06503140,0.00000869,0.11342983,0.04085211,0.02218667
-4.90145073,0.19111321,0.00000794,0.02026019,0.10540322,0.05789355,0.00000683,0.09975753,0.03593713,0.01950906
-4.89544772,0.16842360,0.00000971,0.01778438,0.09247057,0.05170899,0.00000551,0.08741372,0.03152340,0.01710123
-4.88944472,0.14851955,0.00001208,0.01558415,0.08096535,0.04650848,0.00000465,0.07641413,0.02761549,0.01496583
-4.88344172,0.13143298,0.00001515,0.01366113,0.07089401,0.04232385,0.00000416,0.06675981,0.02421360,0.01310288
-4.87743872,0.11718343,0.00001903,0.01201475,0.06225128,0.03918967,0.00000402,0.05844035,0.02131471,0.01151043
-4.87143572,0.10578406,0.00002385,0.01064297,0.05502367,0.03714489,0.00000418,0.05143714,0.01891365,0.01018523
-4.86543272,0.09724736,0.00002977,0.00954288,0.04919284,0.03623440,0.00000464,0.04572648,0.01700423,0.00912332
-4.85942971,0.09159015,0.00003695,0.00871131,0.04473871,0.03651017,0.00000540,0.04128251,0.01558014,0.00832057
-4.85342671,0.08883777,0.00004558,0.00814535,0.04164208,0.03803210,0.00000647,0.03807965,0.01463583,0.00777318
-4.84742371,0.08902710,0.00005586,0.00784272,0.03988685,0.04086831,0.00000789,0.03609473,0.01416712,0.00747804
-4.84142071,0.09220825,0.00006800,0.00780209,0.03946155,0.04509486,0.00000969,0.03530844,0.01417164,0.00743299
-4.83541771,0.09844482,0.00008221,0.00802325,0.04036025,0.05079474,0.00001193,0.03570625,0.01464903,0.00763694
-4.82941471,0.10781251,0.00009870,0.00850710,0.04258271,0.05805626,0.00001467,0.03727872,0.01560082,0.00808986
-4.82341171,0.12039637,0.00011768,0.00925555,0.04613395,0.06697062,0.00001798,0.04002109,0.01703023,0.00879270
-4.81740870,0.13628636,0.00013932,0.01027129,0.05102302,0.07762881,0.00002196,0.04393242,0.01894155,0.00974706
-4.81140570,0.15557164,0.00016380,0.01155738,0.05726122,0.09011798,0.00002669,0.04901402,0.02133945,0.01095488
-4.80540270,0.17833371,0.00019125,0.01311679,0.06485979,0.10451706,0.00003228,0.05526756,0.02422801,0.01241793
-4.79939970,0.20463854,0.00022175,0.01495187,0.07382709,0.12089219,0.00003884,0.06269264,0.02760968,0.01413731
-4.79339670,0.23452815,0.00025534,0.01706364,0.08416558,0.13929174,0.00004648,0.07128424,0.03148409,0.01611282
-4.78739370,0.26801190,0.00029200,0.01945121,0.09586849,0.15974135,0.00005534,0.08102991,0.03584686,0.01834235
-4.78139070,0.30505792,0.00033162,0.02211106,0.10891656,0.18223905,0.00006553,0.09190699,0.04068843,0.02082126
-4.77538769,0.34558508,0.00037406,0.02503642,0.12327489,0.20675083,0.00007719,0.10387994,0.04599291,0.02354182
-4.76938469,0.38945582,0.00041905,0.02821670,0.13889004,0.23320670,0.00009044,0.11689798,0.05173716,0.02649265
-4.76338169,0.43647044,0.00046629,0.03163699,0.15568755,0.26149762,0.00010541,0.13089299,0.05788997,0.02965833
-4.75737869,0.48636289,0.00051536,0.03527766,0.17357015,0.29147340,0.00012221,0.14577807,0.06441161,0.03301911
-4.75137569,0.53879868,0.00056579,0.03911418,0.19241644,0.32294175,0.00014094,0.16144654,0.07125352,0.03655068
-4.74537269,0.59337493,0.00061703,0.04311703,0.21208055,0.35566865,0.00016169,0.17777179,0.07835846,0.04022425
-4.73936968,0.64962274,0.00066849,0.04725178,0.23239252,0.38938006,0.00018454,0.19460767,0.08566094,0.04400663
-4.73336668,0.70701204,0.00071951,0.05147943,0.25315955,0.42376500,0.00020954,0.21178980,0.09308801,0.04786064
-4.72736368,0.76495875,0.00076942,0.05575683,0.27416818,0.45848008,0.00023671,0.22913749,0.10056036,0.05174554
-4.72136068,0.82283422,0.00081753,0.06003737,0.29518725,0.49315519,0.00026607,0.24645645,0.10799387,0.05561776
-4.71535768,0.87997669,0.00086317,0.06427176,0.31597162,0.52740046,0.00029760,0.26354212,0.11530125,0.05943165
-4.70935468,0.93570445,0.00090568,0.06840901,0.33626656,0.56081414,0.00033128,0.28018348,0.12239410,0.06314044
-4.70335168,0.98933039,0.00094447,0.07239746,0.35581271,0.59299119,0.00036705,0.29616742,0.12918507,0.06669723
-4.69734867,1.04017746,0.00097899,0.07618600,0.37435139,0.62353242,0.00040486,0.31128335,0.13559013,0.07005612
-4.69134567,1.08759464,0.00100880,0.07972524,0.39163019,0.65205392,0.00044465,0.32532795,0.14153093,0.07317326
-4.68534267,1.13097289,0.00103353,0.08296880,0.40740862,0.67819633,0.00048638,0.33811007,0.14693710,0.07600802
-4.67933967,1.16976072,0.00105295,0.08587447,0.42146374,0.70163389,0.00053003,0.34945537,0.15174848,0.07852403
-4.67333667,1.20347874,0.00106692,0.08840546,0.43359539,0.72208292,0.00057560,0.35921087,0.15591715,0.08069020
-4.66733367,1.23173298,0.00107544,0.09053147,0.44363123,0.73930942,0.00062317,0.36724896,0.15940929,0.08248160
-4.66133067,1.25422644,0.00107859,0.09222967,0.45143106,0.75313570,0.00067287,0.37347107,0.16220668,0.08388031
-4.65532766,1.27076853,0.00107662,0.09348555,0.45689058,0.76344572,0.00072491,0.37781060,0.16430785,0.08487599
-4.64932466,1.28128221,0.00106983,0.09429356,0.45994434,0.77018907,0.00077961,0.38023525,0.16572895,0.08546637
-4.64332166,1.28580850,0.00105865,0.09465766,0.46056782,0.77338339,0.00083739,0.38074855,0.16650401,0.08565758
