energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.62181091,3.72845106,0.64044243,0.38122311,0.01686715,0.64162841,2.19582167,1.21572482,0.02109631,1.49510478
-5.61580790,3.64645688,0.62595701,0.37775419,0.01717060,0.61551083,2.16636930,1.17805956,0.02091170,1.48169352
-5.60980490,3.56533159,0.61186771,0.37407739,0.01748786,0.58956893,2.13624297,1.14111227,0.02073658,1.46853741
-5.60380190,3.48526512,0.59810354,0.37015935,0.01781759,0.56395977,2.10551112,1.10506382,0.02057510,1.45546213
-5.59779890,3.40651686,0.58458947,0.36597578,0.01815912,0.53885351,2.07429166,1.07011005,0.02043256,1.44232217
-5.59179590,3.32941137,0.57125154,0.36151268,0.01851246,0.51442882,2.04274894,1.03645744,0.02031522,1.42900615
-5.58579290,3.25433137,0.55802173,0.35676750,0.01887826,0.49086806,2.01108822,1.00431821,0.02022994,1.41544058
-5.57978989,3.18170820,0.54484257,0.35174993,0.01925771,0.46835242,1.97954826,0.97390542,0.02018392,1.40159195
-5.57378689,3.11201064,0.53167105,0.34648245,0.01965237,0.44705728,1.94839233,0.94542791,0.02018433,1.38746701
-5.56778389,3.04573243,0.51848176,0.34100056,0.02006409,0.42714814,1.91789833,0.91908574,0.02023795,1.37311146
-5.56178089,2.98337927,0.50526911,0.33535264,0.02049471,0.40877717,1.88834848,0.89506588,0.02035086,1.35860704
-5.55577789,2.92545604,0.49204847,0.32959948,0.02094596,0.39208053,1.86001932,0.87353865,0.02052812,1.34406727
-5.54977489,2.87245464,0.47885639,0.32381340,0.02141918,0.37717659,1.83317255,0.85465481,0.02077352,1.32963222
-5.54377189,2.82484322,0.46574966,0.31807718,0.02191519,0.36416506,1.80804716,0.83854351,0.02108942,1.31546255
-5.53776888,2.78305708,0.45280361,0.31248251,0.02243413,0.35312680,1.78485338,0.82531101,0.02147662,1.30173322
-5.53176588,2.74749152,0.44010946,0.30712838,0.02297532,0.34412452,1.76376855,0.81504020,0.02193435,1.28862723
-5.52576288,2.71849672,0.42777120,0.30211914,0.02353723,0.33720384,1.74493513,0.80779092,0.02246031,1.27632975
-5.51975988,2.69637448,0.41590181,0.29756244,0.02411744,0.33239474,1.72846063,0.80360073,0.02305084,1.26502278
-5.51375688,2.68137661,0.40461934,0.29356709,0.02471273,0.32971320,1.71441928,0.80248613,0.02370105,1.25488061
-5.50775388,2.67370424,0.39404269,0.29024078,0.02531917,0.32916254,1.70285496,0.80444395,0.02440514,1.24606613
-5.50175088,2.67350774,0.38428757,0.28768775,0.02593226,0.33073457,1.69378498,0.80945267,0.02515663,1.23872787
-5.49574787,2.68088622,0.37546242,0.28600642,0.02654711,0.33441008,1.68720390,0.81747341,0.02594865,1.23299778
-5.48974487,2.69588617,0.36766466,0.28528696,0.02715869,0.34015874,1.68308699,0.82845039,0.02677426,1.22898945
-5.48374187,2.71849850,0.36097725,0.28560878,0.02776199,0.34793820,1.68139265,0.84231072,0.02762667,1.22679652
-5.47773887,2.74865358,0.35546558,0.28703804,0.02835226,0.35769244,1.68206336,0.85896330,0.02849943,1.22649109
-5.47173587,2.78621400,0.35117485,0.28962505,0.02892514,0.36934947,1.68502488,0.87829697,0.02938663,1.22812187
-5.46573287,2.83096528,0.34812787,0.29340180,0.02947682,0.38281847,1.69018364,0.90017782,0.03028288,1.23171194
-5.45972986,2.88260486,0.34632341,0.29837940,0.03000408,0.39798671,1.69742241,0.92444598,0.03118340,1.23725592
-5.45372686,2.94073016,0.34573513,0.30454585,0.03050432,0.41471641,1.70659468,0.95091213,0.03208385,1.24471682
-5.44772386,3.00482686,0.34631110,0.31186392,0.03097545,0.43284209,1.71751826,0.97935415,0.03298022,1.25402261
-5.44172086,3.07425876,0.34797401,0.32026957,0.03141585,0.45216854,1.72996897,1.00951438,0.03386864,1.26506277
-5.43571786,3.14826061,0.35062217,0.32967078,0.03182414,0.47246992,1.74367517,1.04109799,0.03474514,1.27768542
-5.42971486,3.22593571,0.35413120,0.33994726,0.03219898,0.49349030,1.75831415,1.07377299,0.03560541,1.29169533
-5.42371186,3.30625952,0.35835664,0.35095087,0.03253891,0.51494589,1.77351117,1.10717235,0.03644455,1.30685342
-5.41770885,3.38809065,0.36313734,0.36250714,0.03284205,0.53652907,1.78884196,1.14089864,0.03725695,1.32287827
-5.41170585,3.47019005,0.36829972,0.37441787,0.03310601,0.55791434,1.80383907,1.17453132,0.03803611,1.33944997
-5.40570285,3.55124857,0.37366269,0.38646488,0.03332767,0.57876615,1.81800255,1.20763690,0.03877465,1.35621660
-5.39969985,3.62992291,0.37904332,0.39841485,0.03350313,0.59874829,1.83081465,1.23978167,0.03946432,1.37280361
-5.39369685,3.70487870,0.38426287,0.41002528,0.03362774,0.61753460,1.84175826,1.27054669,0.04009621,1.38882572
-5.38769385,3.77483939,0.38915317,0.42105128,0.03369613,0.63482045,1.85033833,1.29954454,0.04066098,1.40390128
-5.38169085,3.83863857,0.39356295,0.43125307,0.03370242,0.65033456,1.85610509,1.32643684,0.04114919,1.41766834
-5.37568784,3.89527321,0.39736388,0.44040380,0.03364045,0.66385031,1.85867793,1.35095184,0.04155175,1.42980174
-5.36968484,3.94395469,0.40045606,0.44829744,0.03350405,0.67519613,1.85776829,1.37290085,0.04186035,1.44003036
-5.36368184,3.98415454,0.40277259,0.45475628,0.03328745,0.68426417,1.85320020,1.39219258,0.04206796,1.44815333
-5.35767884,4.01564178,0.40428299,0.45963775,0.03298562,0.69101664,1.84492681,1.40884423,0.04216931,1.45405439
-5.35167584,4.03850915,0.40499519,0.46284009,0.03259466,0.69548951,1.83304181,1.42298857,0.04216126,1.45771315
-5.34567284,4.05318587,0.40495598,0.46430662,0.03211211,0.69779294,1.81778450,1.43487618,0.04204321,1.45921250
-5.33966983,4.06043553,0.40424976,0.46402840,0.03153729,0.69810858,1.79953792,1.44487240,0.04181726,1.45874152
-5.33366683,4.06133832,0.40299552,0.46204492,0.03087150,0.69668343,1.77881982,1.45344896,0.04148844,1.45659333
-5.32766383,4.05725788,0.40134237,0.45844296,0.03011817,0.69382069,1.75626652,1.46117025,0.04106460,1.45315790
-5.32166083,4.04979396,0.39946343,0.45335354,0.02928286,0.68986783,1.73261038,1.46867497,0.04055631,1.44890993
-5.31565783,4.04072304,0.39754868,0.44694706,0.02837322,0.68520259,1.70865202,1.47665373,0.03997655,1.44439232
-5.30965483,4.03192985,0.39579689,0.43942696,0.02739884,0.68021740,1.68522851,1.48582387,0.03934036,1.44019618
-5.30365183,4.02533329,0.39440711,0.43102220,0.02637093,0.67530324,1.66317946,1.49690269,0.03866428,1.43693825
-5.29764882,4.02281071,0.39357013,0.42197883,0.02530205,0.67083365,1.64331271,1.51058045,0.03796586,1.43523707
-5.29164582,4.02612467,0.39346033,0.41255131,0.02420567,0.66714977,1.62637164,1.52749465,0.03726298,1.43568919
-5.28564282,4.03685617,0.39422839,0.40299374,0.02309578,0.66454727,1.61300586,1.54820677,0.03657332,1.43884680
-5.27963982,4.05634782,0.39599514,0.39355171,0.02198641,0.66326585,1.60374700,1.57318294,0.03591378,1.44519792
-5.27363682,4.08566010,0.39884705,0.38445488,0.02089124,0.66348181,1.59899081,1.60277917,0.03529993,1.45515017
-5.26763382,4.12554267,0.40283330,0.37591089,0.01982318,0.66530420,1.59898666,1.63723208,0.03474561,1.46901916
-5.26163082,4.17642205,0.40796493,0.36810063,0.01879403,0.66877455,1.60383480,1.67665526,0.03426263,1.48702164
-5.25562781,4.23840575,0.41421569,0.36117509,0.01781421,0.67387032,1.61349153,1.72104135,0.03386050,1.50927389
-5.24962481,4.31130207,0.42152492,0.35525392,0.01689253,0.68051165,1.62778158,1.77026938,0.03354639,1.53579505
-5.24362181,4.39465367,0.42980191,0.35042549,0.01603606,0.68857106,1.64641714,1.82411680,0.03332513,1.56651489
-5.23761881,4.48778241,0.43893171,0.34674847,0.01525008,0.69788541,1.66902191,1.88227509,0.03319931,1.60128532
-5.23161581,4.58984208,0.44878192,0.34425456,0.01453809,0.70826940,1.69515883,1.94436799,0.03316947,1.63989467
-5.22561281,4.69987554,0.45921009,0.34295222,0.01390188,0.71952963,1.72435965,2.00997106,0.03323438,1.68208361
-5.21960980,4.81687242,0.47007128,0.34283097,0.01334165,0.73147860,1.75615445,2.07863131,0.03339130,1.72756160
-5.21360680,4.93982375,0.48122540,0.34386606,0.01285616,0.74394743,1.79009941,2.14988581,0.03363627,1.77602270
-5.20760380,5.06777026,0.49254384,0.34602294,0.01244297,0.75679685,1.82580124,2.22327816,0.03396443,1.82715982
-5.20160080,5.19984167,0.50391506,0.34926153,0.01209855,0.76992560,1.86293668,2.29837212,0.03437022,1.88067652
-5.19559780,5.33528493,0.51524895,0.35353976,0.01181856,0.78327576,1.90126637,2.37476181,0.03484764,1.93629580
-5.18959480,5.47348029,0.52647952,0.35881634,0.01159798,0.79683480,1.94064219,2.45207814,0.03539036,1.99376566
-5.18359180,5.61394504,0.53756615,0.36505260,0.01143135,0.81063414,1.98100797,2.52999154,0.03599181,2.05286118
-5.17758879,5.75632541,0.54849300,0.37221325,0.01131286,0.82474446,2.02239386,2.60821129,0.03664525,2.11338357
-5.17158579,5.90037802,0.55926707,0.38026623,0.01123655,0.83926796,2.06490486,2.68648178,0.03734374,2.17515655
-5.16558279,6.04594311,0.56991479,0.38918159,0.01119636,0.85432831,2.10870456,2.76457650,0.03808007,2.23802062
-5.15957979,6.19291178,0.58047760,0.39892971,0.01118629,0.87005866,2.15399537,2.84229048,0.03884671,2.30182619
-5.15357679,6.34119045,0.59100672,0.40947887,0.01120047,0.88658880,2.20099657,2.91943197,0.03963574,2.36642615
-5.14757379,6.49066501,0.60155752,0.42079250,0.01123318,0.90403208,2.24992186,2.99581418,0.04043874,2.43166883
-5.14157079,6.64116784,0.61218396,0.43282649,0.01127898,0.92247307,2.30095777,3.07124781,0.04124678,2.49739208
-5.13556778,6.79244994,0.62293329,0.44552648,0.01133272,0.94195678,2.35424447,3.14553498,0.04205040,2.56341888
-5.12956478,6.94416028,0.63384148,0.45882569,0.01138959,0.96247998,2.40986008,3.21846499,0.04283967,2.62955520
-5.12356178,7.09583380,0.64492960,0.47264332,0.01144521,0.98398543,2.46780949,3.28981233,0.04360426,2.69559003
-5.11755878,7.24688888,0.65620142,0.48688376,0.01149563,1.00635919,2.52801836,3.35933677,0.04433357,2.76129778
-5.11155578,7.39663439,0.66764231,0.50143661,0.01153740,1.02943142,2.59033240,3.42678584,0.04501700,2.82644278
-5.10555278,7.54428594,0.67921950,0.51617775,0.01156760,1.05298048,2.65452216,3.49189910,0.04564414,2.89078568
-5.09954977,7.68898998,0.69088367,0.53097130,0.01158388,1.07674024,2.72029259,3.55441426,0.04620505,2.95409100
-5.09354677,7.82985461,0.70257171,0.54567246,0.01158450,1.10041016,2.78729701,3.61407438,0.04669061,3.01613565
-5.08754377,7.96598481,0.71421049,0.56013115,0.01156832,1.12366752,2.85515429,3.67063595,0.04709278,3.07671745
-5.08154077,8.09652026,0.72572142,0.57419631,0.01153483,1.14618131,2.92346837,3.72387731,0.04740494,3.13566340
-5.07553777,8.22067353,0.73702530,0.58772055,0.01148413,1.16762671,2.99184879,3.77360686,0.04762216,3.19283699
-5.06953477,8.33776647,0.74804747,0.60056509,0.01141692,1.18769962,3.05993113,3.81967088,0.04774143,3.24814431
-5.06353177,8.44726313,0.75872266,0.61260466,0.01133444,1.20613024,3.12739624,3.86196044,0.04776192,3.30153851
-5.05752876,8.54879742,0.76899939,0.62373219,0.01123843,1.22269519,3.19398714,3.90041734,0.04768507,3.35302271
-5.05152576,8.64219450,0.77884360,0.63386303,0.01113109,1.23722725,3.25952299,3.93503880,0.04751467,3.40265119
-5.04552276,8.72748500,0.78824143,0.64293852,0.01101499,1.24962249,3.32390937,3.96588087,0.04725693,3.45052905
-5.03951976,8.80491171,0.79720081,0.65092883,0.01089295,1.25984428,3.38714454,3.99306056,0.04692036,3.49681059
-5.03351676,8.87492878,0.80575200,0.65783473,0.01076804,1.26792413,3.44932161,4.01675668,0.04651569,3.54169669
-5.02751376,8.93819369,0.81394689,0.66368849,0.01064341,1.27395930,3.51062665,4.03720942,0.04605568,3.58543147
-5.02151076,8.99555265,0.82185729,0.66855365,0.01052223,1.27810743,3.57133303,4.05471869,0.04555487,3.62829844
-5.01550775,9.04802010,0.82957218,0.67252367,0.01040763,1.28057852,3.63179243,4.06964127,0.04502931,3.67061650
-5.00950475,9.09675328,0.83719416,0.67571964,0.01030258,1.28162474,3.69242290,4.08238673,0.04449619,3.71273573
-5.00350175,9.14302266,0.84483521,0.67828699,0.01020983,1.28152859,3.75369477,4.09341194,0.04397353,3.75503302
-4.99749875,9.18817920,0.85261206,0.68039132,0.01013186,1.28059016,3.81611460,4.10321434,0.04347974,3.79790745
-4.99149575,9.23361902,0.86064126,0.68221357,0.01007079,1.27911398,3.88020803,4.11232356,0.04303324,3.84177514
-4.98549275,9.28074644,0.86903420,0.68394447,0.01002836,1.27739619,3.94650181,4.12129147,0.04265205,3.88706324
-4.97948974,9.33093576,0.87789225,0.68577877,0.01000590,1.27571250,4.01550532,4.13068059,0.04235336,3.93420279
-4.97348674,9.38549247,0.88730213,0.68790902,0.01000428,1.27430764,4.08769217,4.14105074,0.04215313,3.98362001
-4.96748374,9.44561447,0.89733172,0.69051945,0.01002392,1.27338637,4.16348192,4.15294420,0.04206569,4.03572585
-4.96148074,9.51235382,0.90802635,0.69377988,0.01006476,1.27310662,4.24322232,4.16686948,0.04210341,4.09090361
-4.95547774,9.58657981,0.91940562,0.69784001,0.01012630,1.27357479,4.32717229,4.18328411,0.04227630,4.14949469
-4.94947474,9.66894416,0.93146099,0.70282408,0.01020758,1.27484329,4.41548606,4.20257708,0.04259176,4.21178269
-4.94347174,9.75984941,0.94415394,0.70882631,0.01030724,1.27691025,4.50819873,4.22505142,0.04305429,4.27797641
-4.93746873,9.85942168,0.95741504,0.71590708,0.01042356,1.27972137,4.60521392,4.25090796,0.04366535,4.34819236
-4.93146573,9.96748912,0.97114377,0.72409007,0.01055446,1.28317355,4.70629382,4.28023091,0.04442318,4.42243777
-4.92546273,10.08356742,0.98520921,0.73336047,0.01069759,1.28712022,4.81105255,4.31297641,0.04532277,4.50059508
-4.91945973,10.20685372,0.99945163,0.74366436,0.01085042,1.29137805,4.91895323,4.34896478,0.04635590,4.58240916
-4.91345673,10.33623031,1.01368508,0.75490928,0.01101022,1.29573462,5.02930959,4.38787729,0.04751123,4.66747825
-4.90745373,10.47027878,1.02770083,0.76696606,0.01117422,1.29995704,5.14129250,4.42925810,0.04877448,4.75524979
-4.90145073,10.60730549,1.04127176,0.77967185,0.01133963,1.30380094,5.25394195,4.47252167,0.05012880,4.84502191
-4.89544772,10.74537824,1.05415765,0.79283433,0.01150374,1.30701978,5.36618460,4.51696581,0.05155505,4.93595118
-4.88944472,10.88237372,1.06611117,0.80623696,0.01166396,1.30937416,5.47685683,4.56178999,0.05303229,5.02706688
-4.88344172,11.01603441,1.07688457,0.81964510,0.01181791,1.31064082,5.58473277,4.60611846,0.05453830,5.11729152
-4.87743872,11.14403348,1.08623677,0.83281286,0.01196348,1.31062129,5.68855677,4.64902720,0.05605010,5.20546717
-4.87143572,11.26404480,1.09394066,0.84549044,0.01209885,1.30914967,5.78707905,4.68957356,0.05754458,5.29038653
-4.86543272,11.37381575,1.09979036,0.85743163,0.01222255,1.30609970,5.87909320,4.72682716,0.05899907,5.37082741
-4.85942971,11.47123906,1.10360816,0.86840134,0.01233348,1.30139056,5.96347396,4.75990060,0.06039190,5.44558906
-4.85342671,11.55442080,1.10525082,0.87818273,0.01243088,1.29499141,6.03921349,4.78797828,0.06170298,5.51352865
-4.84742371,11.62174087,1.10461491,0.88658382,0.01251437,1.28692444,6.10545435,4.81034202,0.06291427,5.57359580
-4.84142071,11.67190309,1.10164098,0.89344312,0.01258389,1.27726623,6.16151737,4.82639207,0.06401019,5.62486377
-4.83541771,11.70397235,1.09631639,0.89863438,0.01263967,1.26614730,6.20692301,4.83566249,0.06497792,5.66655538
-4.82941471,11.71739685,1.08867644,0.90206991,0.01268220,1.25374984,6.24140488,4.83783017,0.06580764,5.69806266
-4.82341171,11.71201436,1.07880392,0.90370266,0.01271211,1.24030343,6.26491456,4.83271723,0.06649264,5.71895908
-4.81740870,11.68804232,1.06682699,0.90352687,0.01273018,1.22607905,6.27761743,4.82028681,0.06702926,5.72900423
-4.81140570,11.64605237,1.05291538,0.90157719,0.01273721,1.21138126,6.27987945,4.80063289,0.06741688,5.72814057
-4.80540270,11.58693104,1.03727521,0.89792656,0.01273397,1.19653887,6.27224574,4.77396476,0.06765761,5.71648319
-4.79939970,11.51182863,1.02014252,0.89268273,0.01272115,1.18189439,6.25541186,4.74058749,0.06775610,5.69430302
-4.79339670,11.42209955,1.00177589,0.88598376,0.01269927,1.16779261,6.23018933,4.70087960,0.06771911,5.66200515
-4.78739370,11.31923725,0.98244838,0.87799261,0.01266868,1.15456872,6.19746735,4.65526958,0.06755518,5.62010345
-4.78139070,11.20480728,0.96243923,0.86889112,0.01262947,1.14253639,6.15817251,4.60421243,0.06727416,5.56919330
-4.77538769,11.08038218,0.94202567,0.85887356,0.01258149,1.13197639,6.11322878,4.54816788,0.06688681,5.50992402
-4.76938469,10.94748137,0.92147510,0.84814014,0.01252437,1.12312621,6.06351980,4.48758132,0.06640437,5.44297260
-4.76338169,10.80751882,0.90103808,0.83689062,0.01245746,1.11617109,6.00985528,4.42286846,0.06583819,5.36902005
-4.75737869,10.66176097,0.88094229,0.82531830,0.01237995,1.11123692,5.95294321,4.35440422,0.06519936,5.28873155
-4.75137569,10.51129634,0.86138771,0.81360473,0.01229085,1.10838528,5.89336912,4.28251638,0.06449845,5.20274114
-4.74537269,10.35701764,0.84254320,0.80191502,0.01218907,1.10761105,5.83158310,4.20748371,0.06374523,5.11164133
-4.73936968,10.19961645,0.82454448,0.79039431,0.01207349,1.10884241,5.76789509,4.12953852,0.06294859,5.01597773
-4.73336668,10.03958996,0.80749348,0.77916507,0.01194300,1.11194355,5.70247816,4.04887279,0.06211635,4.91624841
-4.72736368,9.87725818,0.79145913,0.76832561,0.01179664,1.11671976,5.63537939,3.96564739,0.06125529,4.81290738
-4.72136068,9.71279014,0.77647931,0.75794958,0.01163358,1.12292484,5.56653724,3.88000320,0.06037111,4.70637147
-4.71535768,9.54623675,0.76256383,0.74808660,0.01145329,1.13027040,5.49580432,3.79207339,0.05946857,4.59702948
-4.70935468,9.37756797,0.74969828,0.73876378,0.01125550,1.13843667,5.42297396,3.70199579,0.05855150,4.48525283
-4.70335168,9.20671194,0.73784839,0.72998809,0.01104033,1.14708438,5.34780896,3.60992447,0.05762303,4.37140642
-4.69734867,9.03359366,0.72696477,0.72174947,0.01080830,1.15586713,5.27007102,3.51603990,0.05668569,4.25585890
-4.69134567,8.85817120,0.71698771,0.71402441,0.01056034,1.16444386,5.18954904,3.42055690,0.05574160,4.13899155
-4.68534267,8.68046754,0.70785181,0.70677989,0.01029783,1.17249067,5.10608507,3.32373018,0.05479260,4.02120500
-4.67933967,8.50059672,0.69949030,0.69997758,0.01002257,1.17971185,5.01959650,3.22585710,0.05384048,3.90292344
-4.67333667,8.31878332,0.69183869,0.69357783,0.00973679,1.18584938,4.93009373,3.12727770,0.05288705,3.78459616
-4.66733367,8.13537473,0.68483791,0.68754362,0.00944309,1.19069083,4.83769250,3.02837218,0.05193429,3.66669625
-4.66133067,7.95084608,0.67843650,0.68184409,0.00914439,1.19407529,4.74262064,2.92955596,0.05098445,3.54971681
-4.65532766,7.76579820,0.67259213,0.67645750,0.00884390,1.19589723,4.64521924,2.83127297,0.05004012,3.43416486
-4.64932466,7.58094916,0.66727210,0.67137369,0.00854502,1.19610821,4.54593846,2.73398731,0.04910425,3.32055357
-4.64332166,7.39712025,0.66245319,0.66659571,0.00825128,1.19471661,4.44532844,2.63817408,0.04818014,3.20939324
