energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.86793397,3.09559747,0.54421184,2.11356169,0.00952148,0.10341309,0.49373510,0.00000000,0.71201343,0.05795709
-5.86193097,3.13085802,0.54538631,2.14238388,0.00961870,0.10641867,0.49705517,0.00000000,0.71038224,0.05755658
-5.85592796,3.15525343,0.54481919,2.16430240,0.00973095,0.10904699,0.49860616,0.00000000,0.70553796,0.05685716
-5.84992496,3.16887927,0.54263655,2.17926738,0.00986093,0.11126025,0.49848839,0.00000000,0.69766250,0.05587872
-5.84392196,3.17197579,0.53898642,2.18731429,0.01001007,0.11302790,0.49682531,0.00000000,0.68698298,0.05464599
-5.83791896,3.16491640,0.53403280,2.18856206,0.01017848,0.11432744,0.49375782,0.00000000,0.67376321,0.05318761
-5.83191596,3.14819447,0.52794985,2.18321007,0.01036480,0.11514504,0.48943835,0.00000000,0.65829478,0.05153517
-5.82591296,3.12240873,0.52091630,2.17153411,0.01056622,0.11547592,0.48402503,0.00000000,0.64088805,0.04972210
-5.81990995,3.08824768,0.51311035,2.15388123,0.01077851,0.11532467,0.47767625,0.00000000,0.62186357,0.04778270
-5.81390695,3.04647332,0.50470527,2.13066331,0.01099617,0.11470515,0.47054586,0.00000000,0.60154410,0.04575108
-5.80790395,2.99790472,0.49586574,2.10234939,0.01121259,0.11364033,0.46277907,0.00000000,0.58024775,0.04366030
-5.80190095,2.94340167,0.48674511,2.06945693,0.01142034,0.11216175,0.45450943,0.00000000,0.55828222,0.04154149
-5.79589795,2.88384869,0.47748357,2.03254189,0.01161144,0.11030881,0.44585674,0.00000000,0.53594051,0.03942330
-5.78989495,2.82013993,0.46820721,1.99218805,0.01177767,0.10812792,0.43692610,0.00000000,0.51349793,0.03733128
-5.78389195,2.75316495,0.45902798,1.94899573,0.01191094,0.10567130,0.42780794,0.00000000,0.49121053,0.03528761
-5.77788894,2.68379583,0.45004435,1.90357017,0.01200362,0.10299586,0.41857899,0.00000000,0.46931476,0.03331085
-5.77188594,2.61287570,0.44134270,1.85651002,0.01204884,0.10016178,0.40930403,0.00000000,0.44802813,0.03141598
-5.76588294,2.54120879,0.43299905,1.80839625,0.01204082,0.09723118,0.40003823,0.00000000,0.42755077,0.02961444
-5.75987994,2.46955215,0.42508122,1.75978183,0.01197508,0.09426672,0.39082984,0.00000000,0.40806744,0.02791435
-5.75387694,2.39860898,0.41765102,1.71118255,0.01184862,0.09133021,0.38172311,0.00000000,0.38974978,0.02632087
-5.74787394,2.32902361,0.41076640,1.66306925,0.01166009,0.08848132,0.37276108,0.00000000,0.37275855,0.02483653
-5.74187094,2.26137788,0.40448333,1.61586166,0.01140980,0.08577639,0.36398807,0.00000000,0.35724541,0.02346166
-5.73586793,2.19618908,0.39885729,1.56992411,0.01109971,0.08326729,0.35545178,0.00000000,0.34335421,0.02219485
-5.72986493,2.13390891,0.39394418,1.52556304,0.01073337,0.08100047,0.34720473,0.00000000,0.33122142,0.02103335
-5.72386193,2.07492364,0.38980062,1.48302650,0.01031578,0.07901614,0.33930495,0.00000000,0.32097572,0.01997350
-5.71785893,2.01955506,0.38648356,1.44250534,0.00985314,0.07734755,0.33181599,0.00000000,0.31273648,0.01901110
-5.71185593,1.96806213,0.38404914,1.40413624,0.00935272,0.07602047,0.32480604,0.00000000,0.30661146,0.01814169
-5.70585293,1.92064322,0.38255088,1.36800604,0.00882249,0.07505276,0.31834640,0.00000000,0.30269346,0.01736085
-5.69984992,1.87743877,0.38203732,1.33415753,0.00827092,0.07445412,0.31250931,0.00000000,0.30105638,0.01666440
-5.69384692,1.83853432,0.38254915,1.30259606,0.00770670,0.07422590,0.30736520,0.00000000,0.30175075,0.01604850
-5.68784392,1.80396389,0.38411600,1.27329695,0.00713842,0.07436114,0.30297969,0.00000000,0.30479905,0.01550975
-5.68184092,1.77371382,0.38675319,1.24621336,0.00657441,0.07484465,0.29941043,0.00000000,0.31019118,0.01504526
-5.67583792,1.74772689,0.39045857,1.22128431,0.00602249,0.07565327,0.29670396,0.00000000,0.31788029,0.01465258
-5.66983492,1.72590712,0.39520967,1.19844260,0.00548978,0.07675628,0.29489288,0.00000000,0.32777945,0.01432972
-5.66383192,1.70812499,0.40096149,1.17762258,0.00498265,0.07811588,0.29399346,0.00000000,0.33975942,0.01407507
-5.65782891,1.69422350,0.40764505,1.15876724,0.00450654,0.07968791,0.29400390,0.00000000,0.35364773,0.01388730
-5.65182591,1.68402481,0.41516687,1.14183482,0.00406603,0.08142270,0.29490337,0.00000000,0.36922939,0.01376534
-5.64582291,1.67733761,0.42340964,1.12680450,0.00366474,0.08326598,0.29665189,0.00000000,0.38624924,0.01370827
-5.63981991,1.67396512,0.43223402,1.11368114,0.00330546,0.08516011,0.29919117,0.00000000,0.40441618,0.01371527
-5.63381691,1.67371351,0.44148165,1.10249892,0.00299015,0.08704526,0.30244628,0.00000000,0.42340897,0.01378553
-5.62781391,1.67640042,0.45097923,1.09332377,0.00272008,0.08886084,0.30632832,0.00000000,0.44288371,0.01391827
-5.62181091,1.68186338,0.46054372,1.08625436,0.00249589,0.09054696,0.31073764,0.00000000,0.46248257,0.01411264
-5.61580790,1.68996754,0.46998817,1.08142168,0.00231776,0.09204592,0.31556776,0.00000000,0.48184349,0.01436773
-5.60980490,1.70061224,0.47912815,1.07898691,0.00218543,0.09330373,0.32070964,0.00000000,0.50061051,0.01468254
-5.60380190,1.71373606,0.48778832,1.07913768,0.00209840,0.09427157,0.32605606,0.00000000,0.51844415,0.01505594
-5.59779890,1.72931963,0.49580888,1.08208255,0.00205594,0.09490716,0.33150596,0.00000000,0.53503153,0.01548668
-5.59179590,1.74738590,0.50305146,1.08804372,0.00205719,0.09517590,0.33696841,0.00000000,0.55009559,0.01597333
-5.58579290,1.76799764,0.50940426,1.09724810,0.00210119,0.09505193,0.34236608,0.00000000,0.56340309,0.01651423
-5.57978989,1.79125177,0.51478599,1.10991693,0.00218694,0.09451878,0.34763797,0.00000000,0.57477102,0.01710746
-5.57378689,1.81727082,0.51914845,1.12625413,0.00231335,0.09356980,0.35274127,0.00000000,0.58407108,0.01775078
-5.56778389,1.84619157,0.52247771,1.14643390,0.00247926,0.09220834,0.35765231,0.00000000,0.59123207,0.01844152
-5.56178089,1.87815157,0.52479365,1.17058799,0.00268340,0.09044745,0.36236653,0.00000000,0.59624020,0.01917654
-5.55577789,1.91327406,0.52614804,1.19879330,0.00292433,0.08830939,0.36689753,0.00000000,0.59913727,0.01995217
-5.54977489,1.95165229,0.52662127,1.23106048,0.00320040,0.08582479,0.37127530,0.00000000,0.60001695,0.02076410
-5.54377189,1.99333436,0.52631793,1.26732434,0.00350973,0.08303155,0.37554384,0.00000000,0.59901950,0.02160735
-5.53776888,2.03830961,0.52536161,1.30743671,0.00385012,0.07997359,0.37975821,0.00000000,0.59632507,0.02247629
-5.53176588,2.08649780,0.52388920,1.35116254,0.00421906,0.07669936,0.38398144,0.00000000,0.59214632,0.02336459
-5.52576288,2.13774202,0.52204509,1.39817988,0.00461370,0.07326037,0.38828134,0.00000000,0.58672045,0.02426526
-5.51975988,2.19180646,0.51997567,1.44808411,0.00503088,0.06970966,0.39272749,0.00000000,0.58030131,0.02517079
-5.51375688,2.24837938,0.51782445,1.50039680,0.00546719,0.06610031,0.39738871,0.00000000,0.57315188,0.02607319
-5.50775388,2.30708186,0.51572804,1.55457903,0.00591901,0.06248413,0.40233090,0.00000000,0.56553744,0.02696420
-5.50175088,2.36748215,0.51381328,1.61004918,0.00638266,0.05891047,0.40761567,0.00000000,0.55771979,0.02783544
-5.49574787,2.42911518,0.51219555,1.66620439,0.00685448,0.05542525,0.41329954,0.00000000,0.54995250,0.02867863
-5.48974487,2.49150640,0.51097836,1.72244497,0.00733103,0.05207022,0.41943384,0.00000000,0.54247744,0.02948583
-5.48374187,2.55419868,0.51025402,1.77820067,0.00780921,0.04888248,0.42606515,0.00000000,0.53552241,0.03024963
-5.47773887,2.61678078,0.51010536,1.83295744,0.00828649,0.04589419,0.43323628,0.00000000,0.52929982,0.03096342
-5.47173587,2.67891556,0.51060809,1.88628333,0.00876100,0.04313251,0.44098741,0.00000000,0.52400614,0.03162153
-5.46573287,2.74036605,0.51183359,1.93785177,0.00923174,0.04061974,0.44935741,0.00000000,0.51982195,0.03221949
-5.45972986,2.80101737,0.51385176,1.98746103,0.00969866,0.03837358,0.45838503,0.00000000,0.51691227,0.03275410
-5.45372686,2.86089287,0.51673353,2.03504810,0.01016275,0.03640747,0.46810971,0.00000000,0.51542686,0.03322355
-5.44772386,2.92016272,0.52055277,2.08069608,0.01062610,0.03473098,0.47857197,0.00000000,0.51550022,0.03362746
-5.44172086,2.97914385,0.52538727,2.12463394,0.01109180,0.03335027,0.48981304,0.00000000,0.51725115,0.03396686
-5.43571786,3.03829045,0.53131853,2.16722827,0.01156394,0.03226842,0.50187381,0.00000000,0.52078150,0.03424416
-5.42971486,3.09817479,0.53843035,2.20896678,0.01204740,0.03148573,0.51479295,0.00000000,0.52617430,0.03446298
-5.42371186,3.15945869,0.54680605,2.25043400,0.01254764,0.03099996,0.52860419,0.00000000,0.53349097,0.03462802
-5.41770885,3.22285660,0.55652449,2.29227990,0.01307049,0.03080645,0.54333295,0.00000000,0.54276794,0.03474487
-5.41170585,3.28909170,0.56765501,2.33518276,0.01362179,0.03089813,0.55899237,0.00000000,0.55401258,0.03481976
-5.40570285,3.35884717,0.58025156,2.37980789,0.01420708,0.03126546,0.57557889,0.00000000,0.56719894,0.03485928
-5.39969985,3.43271482,0.59434641,2.42676419,0.01483127,0.03189633,0.59306786,0.00000000,0.58226336,0.03487017
-5.39369685,3.51114394,0.60994378,2.47656088,0.01549826,0.03277586,0.61140908,0.00000000,0.59910043,0.03485897
-5.38769385,3.59439314,0.62701382,2.52956643,0.01621068,0.03388627,0.63052297,0.00000000,0.61755957,0.03483183
-5.38169085,3.68248802,0.64548749,2.58597235,0.01696958,0.03520672,0.65029735,0.00000000,0.63744267,0.03479419
-5.37568784,3.77518731,0.66525256,2.64576365,0.01777424,0.03671328,0.67058532,0.00000000,0.65850301,0.03475061
-5.36968484,3.87195976,0.68615127,2.70869797,0.01862203,0.03837897,0.69120434,0.00000000,0.68044590,0.03470455
-5.36368184,3.97197367,0.70797982,2.77429492,0.01950839,0.04017387,0.71193686,0.00000000,0.70293113,0.03465820
-5.35767884,4.07410016,0.73048993,2.84183633,0.02042679,0.04206550,0.73253247,0.00000000,0.72557739,0.03461244
-5.35167584,4.17693079,0.75339249,2.91037808,0.02136897,0.04401920,0.75271172,0.00000000,0.74796878,0.03456672
-5.34567284,4.27880914,0.77636330,2.97877303,0.02232507,0.04599879,0.77217162,0.00000000,0.76966325,0.03451910
-5.33966983,4.37787547,0.79905065,3.04570446,0.02328394,0.04796724,0.79059247,0.00000000,0.79020279,0.03446630
-5.33366683,4.47212265,0.82108455,3.10972844,0.02423350,0.04988757,0.80764613,0.00000000,0.80912509,0.03440381
-5.32766383,4.55946090,0.84208711,3.16932332,0.02516113,0.05172371,0.82300511,0.00000000,0.82597639,0.03432608
-5.32166083,4.63778863,0.86168365,3.22294404,0.02605405,0.05344149,0.83635234,0.00000000,0.84032474,0.03422668
-5.31565783,4.70506593,0.87951409,3.26907872,0.02689975,0.05500959,0.84739114,0.00000000,0.85177354,0.03409862
-5.30965483,4.75938748,0.89524398,3.30630479,0.02768638,0.05640042,0.85585489,0.00000000,0.85997445,0.03393455
-5.30365183,4.79905133,0.90857472,3.33334213,0.02840306,0.05759098,0.86151606,0.00000000,0.86463929,0.03372712
-5.29764882,4.82262057,0.91925251,3.34910065,0.02904020,0.05856354,0.86419409,0.00000000,0.86555038,0.03346926
-5.29164582,4.82897495,0.92707564,3.35272029,0.02958970,0.05930619,0.86376191,0.00000000,0.86256872,0.03315446
-5.28564282,4.81735039,0.93189983,3.34360169,0.03004511,0.05981320,0.86015056,0.00000000,0.85563981,0.03277706
-5.27963982,4.78736477,0.93364139,3.32142634,0.03040168,0.06008517,0.85335195,0.00000000,0.84479664,0.03233248
-5.27363682,4.73902928,0.93227830,3.28616572,0.03065635,0.06012905,0.84341952,0.00000000,0.83015987,0.03181744
-5.26763382,4.67274516,0.92784908,3.23807937,0.03080772,0.05995788,0.83046683,0.00000000,0.81193500,0.03123009
-5.26163082,4.58928668,0.92044982,3.17770234,0.03085590,0.05959041,0.81466413,0.00000000,0.79040682,0.03057012
-5.25562781,4.48977156,0.91022939,3.10582328,0.03080236,0.05905049,0.79623322,0.00000000,0.76593123,0.02983877
-5.24962481,4.37562066,0.89738337,3.02345440,0.03064976,0.05836641,0.77544073,0.00000000,0.73892484,0.02903887
-5.24362181,4.24850936,0.88214698,2.93179514,0.03040173,0.05757000,0.75259024,0.00000000,0.70985283,0.02817467
-5.23761881,4.11031290,0.86478725,2.83219146,0.03006276,0.05669579,0.72801350,0.00000000,0.67921541,0.02725180
-5.23161581,3.96304830,0.84559496,2.72609266,0.02963793,0.05577995,0.70206121,0.00000000,0.64753361,0.02627707
-5.22561281,3.80881536,0.82487658,2.61500765,0.02913286,0.05485932,0.67509373,0.00000000,0.61533479,0.02525824
-5.21960980,3.64973891,0.80294639,2.50046230,0.02855355,0.05397038,0.64747191,0.00000000,0.58313836,0.02420386
-5.21360680,3.48791430,0.78011912,2.38395949,0.02790631,0.05314820,0.61954847,0.00000000,0.55144240,0.02312297
-5.20760380,3.32535770,0.75670309,2.26694290,0.02719768,0.05242549,0.59166016,0.00000000,0.52071133,0.02202488
-5.20160080,3.16396231,0.73299407,2.15076547,0.02643440,0.05183164,0.56412075,0.00000000,0.49136508,0.02091895
-5.19559780,3.00546143,0.70926978,2.03666315,0.02562338,0.05139188,0.53721510,0.00000000,0.46377012,0.01981435
-5.18959480,2.85139853,0.68578506,1.92573400,0.02477168,0.05112645,0.51119432,0.00000000,0.43823238,0.01871984
-5.18359180,2.70310472,0.66276773,1.81892291,0.02388646,0.05104997,0.48627212,0.00000000,0.41499226,0.01764364
-5.17758879,2.56168326,0.64041514,1.71701163,0.02297497,0.05117083,0.46262216,0.00000000,0.39422173,0.01659321
-5.17158579,2.42800091,0.61889126,1.62061375,0.02204446,0.05149086,0.44037663,0.00000000,0.37602348,0.01557519
-5.16558279,2.30268568,0.59832461,1.53017442,0.02110211,0.05200499,0.41962577,0.00000000,0.36043219,0.01459526
-5.15957979,2.18613049,0.57880679,1.44597414,0.02015500,0.05270128,0.40041847,0.00000000,0.34741747,0.01365814
-5.15357679,2.07850232,0.56039190,1.36813629,0.01920990,0.05356099,0.38276375,0.00000000,0.33688876,0.01276749
-5.14757379,1.97975620,0.54309678,1.29663800,0.01827328,0.05455900,0.36663314,0.00000000,0.32870152,0.01192596
-5.14157079,1.88965378,0.52690227,1.23132377,0.01735111,0.05566439,0.35196391,0.00000000,0.32266492,0.01113520
-5.13556778,1.80778581,0.51175552,1.17192162,0.01644880,0.05684121,0.33866301,0.00000000,0.31855042,0.01039592
-5.12956478,1.73359806,0.49757336,1.11806120,0.01557112,0.05804959,0.32661173,0.00000000,0.31610129,0.00970796
-5.12356178,1.66642014,0.48424675,1.06929356,0.01472211,0.05924687,0.31567093,0.00000000,0.31504250,0.00907037
-5.11755878,1.60549650,0.47164630,1.02511209,0.01390510,0.06038905,0.30568675,0.00000000,0.31509095,0.00848157
-5.11155578,1.55001885,0.45962865,0.98497411,0.01312270,0.06143224,0.29649661,0.00000000,0.31596543,0.00793941
-5.10555278,1.49915919,0.44804356,0.94832268,0.01237682,0.06233427,0.28793548,0.00000000,0.31739632,0.00744135
-5.09954977,1.45210252,0.43674150,0.91460787,0.01166881,0.06305619,0.27984205,0.00000000,0.31913436,0.00698457
-5.09354677,1.40807811,0.42558133,0.88330714,0.01099952,0.06356381,0.27206474,0.00000000,0.32095856,0.00656611
-5.08754377,1.36638844,0.41443792,0.85394404,0.01036951,0.06382908,0.26446732,0.00000000,0.32268265,0.00618302
-5.08154077,1.32643468,0.40320912,0.82610457,0.00977916,0.06383123,0.25693389,0.00000000,0.32416007,0.00583246
-5.07553777,1.28773791,0.39182194,0.79945093,0.00922886,0.06355771,0.24937308,0.00000000,0.32528723,0.00551182
-5.06953477,1.24995517,0.38023760,0.77373191,0.00871922,0.06300488,0.24172136,0.00000000,0.32600491,0.00521882
-5.06353177,1.21288988,0.36845511,0.74878967,0.00825119,0.06217824,0.23394515,0.00000000,0.32629794,0.00495157
-5.05752876,1.17649615,0.35651321,0.72456278,0.00782624,0.06109247,0.22604191,0.00000000,0.32619294,0.00470863
-5.05152576,1.14087697,0.34449071,0.70108535,0.00744646,0.05977100,0.21803993,0.00000000,0.32575454,0.00448904
-5.04552276,1.10627641,0.33250495,0.67848239,0.00711465,0.05824533,0.20999702,0.00000000,0.32508008,0.00429230
-5.03951976,1.07306631,0.32070872,0.65696168,0.00683436,0.05655405,0.20199809,0.00000000,0.32429319,0.00411841
-5.03351676,1.04172800,0.30928556,0.63680258,0.00660990,0.05474151,0.19415164,0.00000000,0.32353656,0.00396778
-5.02751376,1.01283016,0.29844382,0.61834224,0.00644626,0.05285645,0.18658558,0.00000000,0.32296420,0.00384117
-5.02151076,0.98700360,0.28840959,0.60195989,0.00634906,0.05095036,0.17944225,0.00000000,0.32273366,0.00373967
-5.01550775,0.96491416,0.27941902,0.58805988,0.00632437,0.04907586,0.17287303,0.00000000,0.32299852,0.00366457
-5.00950475,0.94723487,0.27171017,0.57705415,0.00637856,0.04728503,0.16703272,0.00000000,0.32390150,0.00361728
-5.00350175,0.93461842,0.26551471,0.56934477,0.00651807,0.04562783,0.16207389,0.00000000,0.32556844,0.00359927
-4.99749875,0.92767089,0.26104997,0.56530721,0.00674917,0.04415066,0.15814129,0.00000000,0.32810350,0.00361192
-4.99149575,0.92692764,0.25851141,0.56527482,0.00707773,0.04289503,0.15536673,0.00000000,0.33158547,0.00365645
-4.98549275,0.93283204,0.25806580,0.56952507,0.00750888,0.04189653,0.15386430,0.00000000,0.33606558,0.00373386
-4.97948974,0.94571749,0.25984534,0.57826765,0.00804679,0.04118394,0.15372629,0.00000000,0.34156643,0.00384480
-4.97348674,0.96579311,0.26394280,0.59163494,0.00869436,0.04077861,0.15501977,0.00000000,0.34808226,0.00398957
-4.96748374,0.99313320,0.27040777,0.60967474,0.00945297,0.04069413,0.15778390,0.00000000,0.35558022,0.00416800
-4.96148074,1.02767050,0.27924405,0.63234529,0.01032223,0.04093616,0.16202813,0.00000000,0.36400244,0.00437944
-4.95547774,1.06919310,0.29040823,0.65951273,0.01129981,0.04150251,0.16773112,0.00000000,0.37326879,0.00462270
-4.94947474,1.11734482,0.30380935,0.69095058,0.01238123,0.04238341,0.17484055,0.00000000,0.38327997,0.00489608
-4.94347174,1.17162881,0.31930962,0.72634148,0.01355979,0.04356190,0.18327372,0.00000000,0.39392075,0.00519731
-4.93746873,1.23141410,0.33672626,0.76528064,0.01482651,0.04501445,0.19291893,0.00000000,0.40506319,0.00552361
-4.93146573,1.29594484,0.35583412,0.80728119,0.01617018,0.04671151,0.20363755,0.00000000,0.41656967,0.00587165
-4.92546273,1.36435201,0.37636934,0.85178115,0.01757742,0.04861831,0.21526690,0.00000000,0.42829565,0.00623764
-4.91945973,1.43566741,0.39803376,0.89815190,0.01903286,0.05069563,0.22762363,0.00000000,0.44009204,0.00661733
-4.91345673,1.50883966,0.42050007,0.94570806,0.02051942,0.05290057,0.24050774,0.00000000,0.45180736,0.00700612
-4.90745373,1.58275230,0.44341775,0.99371882,0.02201861,0.05518742,0.25370710,0.00000000,0.46328954,0.00739908
-4.90145073,1.65624351,0.46641953,1.04142041,0.02351090,0.05750849,0.26700229,0.00000000,0.47438762,0.00779107
-4.89544772,1.72812753,0.48912848,1.08802979,0.02497622,0.05981500,0.28017178,0.00000000,0.48495339,0.00817681
-4.88944472,1.79721738,0.51116551,1.13275931,0.02639440,0.06205790,0.29299724,0.00000000,0.49484301,0.00855101
-4.88344172,1.86234870,0.53215718,1.17483220,0.02774572,0.06418874,0.30526887,0.00000000,0.50391888,0.00890846
-4.87743872,1.92240406,0.55174370,1.21349859,0.02901146,0.06616060,0.31679057,0.00000000,0.51205165,0.00924416
-4.87143572,1.97633754,0.56958692,1.24805177,0.03017436,0.06792888,0.32738481,0.00000000,0.51912246,0.00955342
-4.86543272,2.02319858,0.58537806,1.27784423,0.03121918,0.06945218,0.33689704,0.00000000,0.52502541,0.00983200
-4.85942971,2.06215467,0.59884498,1.30230308,0.03213307,0.07069316,0.34519944,0.00000000,0.52967014,0.01007620
-4.85342671,2.09251190,0.60975871,1.32094427,0.03290600,0.07161926,0.35219384,0.00000000,0.53298439,0.01028298
-4.84742371,2.11373259,0.61793910,1.33338511,0.03353097,0.07220347,0.35781375,0.00000000,0.53491639,0.01045000
-4.84142071,2.12544919,0.62325908,1.33935453,0.03400423,0.07242494,0.36202532,0.00000000,0.53543687,0.01057571
-4.83541771,2.12747374,0.62564765,1.33870063,0.03432529,0.07226948,0.36482715,0.00000000,0.53454054,0.01065938
-4.82941471,2.11980219,0.62509113,1.33139493,0.03449687,0.07172996,0.36624900,0.00000000,0.53224683,0.01070111
-4.82341171,2.10261327,0.62163274,1.31753323,0.03452468,0.07080651,0.36634938,0.00000000,0.52859962,0.01070181
-4.81740870,2.07626162,0.61537041,1.29733274,0.03441717,0.06950653,0.36521204,0.00000000,0.52366615,0.01066313
-4.81140570,2.04126527,0.60645280,1.27112540,0.03418504,0.06784457,0.36294160,0.00000000,0.51753472,0.01058740
-4.80540270,1.99828788,0.59507375,1.23934781,0.03384085,0.06584190,0.35965847,0.00000000,0.51031149,0.01047755
-4.79939970,1.94811625,0.58146527,1.20252770,0.03339836,0.06352602,0.35549321,0.00000000,0.50211635,0.01033691
-4.79339670,1.89163406,0.56588941,1.16126786,0.03287203,0.06092985,0.35058067,0.00000000,0.49307810,0.01016918
-4.78739370,1.82979294,0.54862937,1.11622775,0.03227639,0.05809089,0.34505418,0.00000000,0.48332911,0.00997816
-4.78139070,1.76358207,0.52998011,1.06810389,0.03162548,0.05505015,0.33904004,0.00000000,0.47299990,0.00976769
-4.77538769,1.69399772,0.51023907,1.01760966,0.03093235,0.05185104,0.33265259,0.00000000,0.46221379,0.00954150
-4.76938469,1.62201396,0.48969723,0.96545534,0.03020858,0.04853823,0.32599009,0.00000000,0.45108207,0.00930302
-4.76338169,1.54855599,0.46863102,0.91232933,0.02946398,0.04515646,0.31913168,0.00000000,0.43969988,0.00905532
-4.75737869,1.47447706,0.44729534,0.85888122,0.02870632,0.04174944,0.31213544,0.00000000,0.42814317,0.00880103
-4.75137569,1.40053990,0.42591801,0.80570734,0.02794126,0.03835879,0.30503772,0.00000000,0.41646683,0.00854225
-4.74537269,1.32740339,0.40469582,0.75333928,0.02717234,0.03502314,0.29785376,0.00000000,0.40470418,0.00828056
-4.73936968,1.25561471,0.38379226,0.70223577,0.02640110,0.03177733,0.29057944,0.00000000,0.39286780,0.00801700
-4.73336668,1.18560703,0.36333697,0.65277791,0.02562733,0.02865189,0.28319408,0.00000000,0.38095160,0.00775214
-4.72736368,1.11770243,0.34342679,0.60526783,0.02484942,0.02567254,0.27566420,0.00000000,0.36893412,0.00748611
-4.72136068,1.05211949,0.32412822,0.55993045,0.02406472,0.02286005,0.26794779,0.00000000,0.35678263,0.00721872
-4.71535768,0.98898483,0.30548107,0.51691812,0.02327000,0.02023014,0.25999907,0.00000000,0.34445801,0.00694952
-4.70935468,0.92834757,0.28750307,0.47631746,0.02246190,0.01779364,0.25177321,0.00000000,0.33191981,0.00667794
-4.70335168,0.87019576,0.27019497,0.43815805,0.02163739,0.01555679,0.24323101,0.00000000,0.31913140,0.00640339
-4.69734867,0.81447371,0.25354599,0.40242220,0.02079420,0.01352160,0.23434303,0.00000000,0.30606482,0.00612537
-4.69134567,0.76109913,0.23753918,0.36905540,0.01993120,0.01168640,0.22509319,0.00000000,0.29270500,0.00584354
-4.68534267,0.70997934,0.22215653,0.33797669,0.01904870,0.01004636,0.21548147,0.00000000,0.27905315,0.00555783
-4.67933967,0.66102575,0.20738355,0.30908864,0.01814869,0.00859415,0.20552577,0.00000000,0.26512924,0.00526846
-4.67333667,0.61416599,0.19321312,0.28228650,0.01723504,0.00732056,0.19526282,0.00000000,0.25097336,0.00497600
-4.66733367,0.56935355,0.17964864,0.25746613,0.01631354,0.00621508,0.18474813,0.00000000,0.23664598,0.00468138
-4.66133067,0.52657459,0.16670634,0.23453073,0.01539197,0.00526654,0.17405514,0.00000000,0.22222722,0.00438586
-4.65532766,0.48585209,0.15441681,0.21339608,0.01448004,0.00446362,0.16327359,0.00000000,0.20781521,0.00409101
-4.64932466,0.44724762,0.14282579,0.19399442,0.01358930,0.00379535,0.15250737,0.00000000,0.19352364,0.00379866
-4.64332166,0.41086094,0.13199434,0.17627708,0.01273302,0.00325154,0.14187190,0.00000000,0.17947882,0.00351087
