energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.86193097,4.61448175,0.29682390,1.31287266,0.04184999,0.15847897,1.41781436,0.69540893,0.03504672,1.65604060
-5.85592796,4.57348415,0.29591929,1.30011298,0.03861119,0.15682296,1.44068671,0.69247054,0.03422317,1.64613674
-5.84992496,4.55305497,0.29842225,1.29050242,0.03565862,0.15674071,1.47124408,0.69310384,0.03348701,1.64371672
-5.84392196,4.55250062,0.30423483,1.28411695,0.03298748,0.15806696,1.50895212,0.69715197,0.03284270,1.64856484
-5.83791896,4.57086214,0.31320561,1.28099238,0.03059143,0.16061657,1.55311168,0.70443039,0.03229416,1.66035783
-5.83191596,4.60692015,0.32513277,1.28111787,0.02846282,0.16418920,1.60287045,0.71472723,0.03184441,1.67866577
-5.82591296,4.65920165,0.33976766,1.28442935,0.02659286,0.16857434,1.65723847,0.72780315,0.03149523,1.70295388
-5.81990995,4.72598991,0.35681896,1.29080367,0.02497171,0.17355642,1.71510744,0.74339126,0.03124691,1.73258572
-5.81390695,4.80533913,0.37595740,1.30005392,0.02358857,0.17892019,1.77527351,0.76119732,0.03109804,1.76682833
-5.80790395,4.89509518,0.39682122,1.31192668,0.02243179,0.18445596,1.83646332,0.78090069,0.03104547,1.80485980
-5.80190095,4.99292389,0.41902225,1.32610179,0.02148897,0.18996492,1.89736272,0.80215646,0.03108434,1.84577976
-5.79589795,5.09634772,0.44215290,1.34219493,0.02074705,0.19526412,1.95664760,0.82459912,0.03120824,1.88862316
-5.78989495,5.20279156,0.46579388,1.35976353,0.02019258,0.20019125,2.01301616,0.84784812,0.03140952,1.93237760
-5.78389195,5.30963743,0.48952273,1.37831598,0.01981193,0.20460898,2.06522177,0.87151529,0.03167969,1.97600405
-5.77788894,5.41428768,0.51292313,1.39732420,0.01959160,0.20840870,2.11210554,0.89521446,0.03200994,2.01846090
-5.77188594,5.51423512,0.53559464,1.41623921,0.01951865,0.21151369,2.15262760,0.91857287,0.03239174,2.05873074
-5.76588294,5.60713827,0.55716288,1.43450928,0.01958112,0.21388147,2.18589613,0.94124423,0.03281747,2.09584919
-5.75987994,5.69089908,0.57728971,1.45159991,0.01976847,0.21550535,2.21119319,0.96292292,0.03328114,2.12893474
-5.75387694,5.76373991,0.59568308,1.46701491,0.02007213,0.21641506,2.22799648,0.98335874,0.03377902,2.15721862
-5.74787394,5.82427633,0.61210620,1.48031744,0.02048596,0.21667642,2.23599603,1.00237146,0.03431030,2.18007312
-5.74187094,5.87158200,0.62638549,1.49115009,0.02100665,0.21639004,2.23510536,1.01986432,0.03487762,2.19703723
-5.73586793,5.90524176,0.63841702,1.49925273,0.02163410,0.21568908,2.22546640,1.03583562,0.03548752,2.20783807
-5.72986493,5.92538963,0.64817093,1.50447728,0.02237170,0.21473599,2.20744792,1.05038757,0.03615073,2.21240680
-5.72386193,5.93272826,0.65569344,1.50679818,0.02322638,0.21371845,2.18163729,1.06373150,0.03688229,2.21088799
-5.71785893,5.92852771,0.66110633,1.50631803,0.02420857,0.21284443,2.14882567,1.07618876,0.03770146,2.20364132
-5.71185593,5.91460167,0.66460353,1.50326750,0.02533196,0.21233657,2.10998699,1.08818685,0.03863146,2.19123525
-5.70585293,5.89326056,0.66644494,1.49799950,0.02661304,0.21242594,2.06625121,1.10025034,0.03969895,2.17443223
-5.69984992,5.86724197,0.66694744,1.49097729,0.02807046,0.21334533,2.01887269,1.11298653,0.04093332,2.15416575
-5.69384692,5.83962000,0.66647341,1.48275711,0.02972416,0.21532225,1.96919454,1.12706613,0.04236577,2.13150972
-5.68784392,5.81369625,0.66541712,1.47396566,0.03159437,0.21857177,1.91861025,1.14319924,0.04402820,2.10764116
-5.68184092,5.79287618,0.66418945,1.46527351,0.03370044,0.22328937,1.86852359,1.16210761,0.04595200,2.08379766
-5.67583792,5.78053553,0.66320161,1.45736549,0.03605952,0.22964404,1.82030828,1.18449390,0.04816661,2.06123112
-5.66983492,5.77988212,0.66284850,1.45090949,0.03868531,0.23777180,1.77526875,1.21100930,0.05069818,2.04115970
-5.66383192,5.79381890,0.66349247,1.44652504,0.04158665,0.24776979,1.73460317,1.24222084,0.05356807,2.02472007
-5.65782891,5.82481399,0.66544814,1.44475323,0.04476630,0.25969118,1.69937008,1.27857975,0.05679149,2.01292192
-5.65182591,5.87478379,0.66896905,1.44602942,0.04821978,0.27354114,1.67045966,1.32039241,0.06037619,2.00660679
-5.64582291,5.94499415,0.67423672,1.45066015,0.05193445,0.28927383,1.64857049,1.36779525,0.06432133,2.00641293
-5.63981991,6.03598445,0.68135266,1.45880531,0.05588878,0.30679089,1.63419243,1.42073494,0.06861654,2.01274781
-5.63381691,6.14751815,0.69033351,1.47046645,0.06005199,0.32594118,1.62759618,1.47895496,0.07324129,2.02576938
-5.62781391,6.27856219,0.70110990,1.48548195,0.06438397,0.34652215,1.62882946,1.54198937,0.07816451,2.04537693
-5.62181091,6.42729653,0.71352859,1.50352906,0.06883563,0.36828267,1.63771993,1.60916440,0.08334454,2.07121181
-5.61580790,6.59115368,0.72735820,1.52413283,0.07334961,0.39092750,1.65388430,1.67960802,0.08872945,2.10266797
-5.60980490,6.76688668,0.74229792,1.54668149,0.07786131,0.41412308,1.67674332,1.75226750,0.09425773,2.13891173
-5.60380190,6.95066302,0.75798899,1.57044747,0.08230038,0.43750473,1.70554176,1.82593428,0.09985929,2.17890988
-5.59779890,7.13818070,0.77402829,1.59461301,0.08659241,0.46068500,1.73937265,1.89927565,0.10545678,2.22146493
-5.59179590,7.32480178,0.78998349,1.61829935,0.09066097,0.48326296,1.77720488,1.97087193,0.11096730,2.26525588
-5.58579290,7.50569851,0.80540911,1.64059802,0.09442974,0.50483406,1.81791322,2.03925796,0.11630421,2.30888305
-5.57978989,7.67600623,0.81986281,1.66060296,0.09782477,0.52500048,1.86030986,2.10296734,0.12137932,2.35091500
-5.57378689,7.83097761,0.83292129,1.67744219,0.10077679,0.54338139,1.90317669,2.16057785,0.12610507,2.38993609
-5.56778389,7.96613272,0.84419525,1.69030783,0.10322337,0.55962301,1.94529749,2.21075632,0.13039684,2.42459276
-5.56178089,8.07739989,0.85334291,1.69848327,0.10511093,0.57340794,1.98548936,2.25230132,0.13417528,2.45363722
-5.55577789,8.16124283,0.86008166,1.70136688,0.10639650,0.58446371,2.02263285,2.28418213,0.13736854,2.47596716
-5.54977489,8.21477016,0.86419771,1.69849135,0.10704913,0.59256996,2.05570023,2.30557267,0.13991431,2.49066036
-5.54377189,8.23582452,0.86555327,1.68953839,0.10705093,0.59756435,2.08378149,2.31587895,0.14176173,2.49700336
-5.53776888,8.22304880,0.86409151,1.67434859,0.10639765,0.59934671,2.10610763,2.31475947,0.14287294,2.49451357
-5.53176588,8.17592839,0.85983898,1.65292626,0.10509888,0.59788157,2.12207097,2.30213755,0.14322429,2.48295443
-5.52576288,8.09480875,0.85290584,1.62543964,0.10317767,0.59319879,2.13124185,2.27820549,0.14280724,2.46234341
-5.51975988,7.98088855,0.84348375,1.59221659,0.10066985,0.58539250,2.13338166,2.24342039,0.14162875,2.43295280
-5.51375688,7.83618919,0.83184173,1.55373623,0.09762288,0.57461822,2.12845149,2.19849187,0.13971126,2.39530356
-5.50775388,7.66350216,0.81832014,1.51061702,0.09409439,0.56108841,2.11661619,2.14436228,0.13709226,2.35015238
-5.50175088,7.46631604,0.80332276,1.46360168,0.09015038,0.54506651,2.09824340,2.08218003,0.13382341,2.29847241
-5.49574787,7.24872550,0.78730744,1.41353951,0.08586331,0.52685983,2.07389722,2.01326717,0.12996920,2.24142827
-5.48974487,7.01532486,0.77077517,1.36136657,0.08131000,0.50681135,2.04432627,1.93908217,0.12560532,2.18034568
-5.48374187,6.77108906,0.75425793,1.30808418,0.07656951,0.48529082,2.01044607,1.86117932,0.12081669,2.11667670
-5.47773887,6.52124513,0.73830544,1.25473618,0.07172108,0.46268541,1.97331581,1.78116598,0.11569523,2.05196115
-5.47173587,6.27113727,0.72347102,1.20238530,0.06684211,0.43939015,1.93410977,1.70065907,0.11033745,1.98778518
-5.46573287,6.02608907,0.71029670,1.15208917,0.06200637,0.41579849,1.89408391,1.62124207,0.10484197,1.92573790
-5.45972986,5.79126601,0.69929809,1.10487620,0.05728243,0.39229318,1.85453852,1.54442395,0.09930702,1.86736717
-5.45372686,5.57154197,0.69094905,1.06172188,0.05273229,0.36923779,1.81677774,1.47160110,0.09382799,1.81413571
-5.44772386,5.37137300,0.68566678,1.02352581,0.04841035,0.34696899,1.78206748,1.40402329,0.08849515,1.76737863
-5.44172086,5.19468186,0.68379771,0.99109004,0.04436263,0.32578987,1.75159294,1.34276480,0.08339158,1.72826375
-5.43571786,5.04475650,0.68560460,0.96509908,0.04062630,0.30596434,1.72641751,1.28870119,0.07859134,1.69775585
-5.42971486,4.92416562,0.69125546,0.94610223,0.03722945,0.28771282,1.70744456,1.24249248,0.07415799,1.67658627
-5.42371186,4.83469386,0.70081485,0.93449869,0.03419119,0.27120925,1.69538384,1.20457308,0.07014350,1.66522869
-5.41770885,4.77729915,0.71423783,0.93052596,0.03152185,0.25657942,1.69072393,1.17514860,0.06658749,1.66388254
-5.41170585,4.75209378,0.73136734,0.93425215,0.02922354,0.24390062,1.69371220,1.15419955,0.06351687,1.67246439
-5.40570285,4.75835043,0.75193507,0.94557258,0.02729071,0.23320269,1.70434322,1.14149180,0.06094587,1.69060843
-5.39969985,4.79453361,0.77556618,0.96421105,0.02571095,0.22447018,1.72235643,1.13659320,0.05887641,1.71767588
-5.39369685,4.85835600,0.80178798,0.98972606,0.02446585,0.21764567,1.74724338,1.13889599,0.05729883,1.75277370
-5.38769385,4.94685844,0.83004237,1.02152204,0.02353190,0.21263402,1.77826441,1.14764412,0.05619289,1.79478200
-5.38169085,5.05651150,0.85970194,1.05886561,0.02288147,0.20930750,1.81447430,1.16196449,0.05552900,1.84238951
-5.37568784,5.18333549,0.89008904,1.10090644,0.02248376,0.20751143,1.85475585,1.18090124,0.05526966,1.89413607
-5.36968484,5.32303506,0.92049748,1.14670238,0.02230581,0.20707035,1.89786011,1.20345180,0.05537103,1.94846065
-5.36368184,5.47114390,0.95021572,1.19524800,0.02231343,0.20779430,1.94245151,1.22860351,0.05578455,2.00375323
-5.35767884,5.62317440,0.97855100,1.24550580,0.02247206,0.20948525,1.98715595,1.25536961,0.05645864,2.05840862
-5.35167584,5.77476669,1.00485307,1.29643894,0.02274771,0.21194321,2.03060987,1.28282327,0.05734030,2.11088010
-5.34567284,5.92183166,1.02853678,1.34704418,0.02310766,0.21497207,2.07150802,1.31012851,0.05837666,2.15973081
-5.33966983,6.06068218,1.04910230,1.39638406,0.02352125,0.21838494,2.10864797,1.33656696,0.05951643,2.20368077
-5.33366683,6.18814764,1.06615212,1.44361664,0.02396041,0.22200873,2.14096938,1.36155951,0.06071116,2.24164750
-5.32766383,6.30166714,1.07940398,1.48802191,0.02440027,0.22568810,2.16758650,1.38468205,0.06191630,2.27277876
-5.32166083,6.39935783,1.08869922,1.52902347,0.02481951,0.22928851,2.18781257,1.40567489,0.06309208,2.29647578
-5.31565783,6.48005578,1.09400593,1.56620479,0.02520069,0.23269846,2.20117531,1.42444556,0.06420416,2.31240634
-5.30965483,6.54332812,1.09541689,1.59931914,0.02553042,0.23583092,2.20742310,1.44106501,0.06522403,2.32050693
-5.30365183,6.58945652,1.09314233,1.62829305,0.02579936,0.23862389,2.20652201,1.45575757,0.06612920,2.32097430
-5.29764882,6.61939327,1.08749784,1.65322301,0.02600219,0.24104034,2.19864414,1.46888519,0.06690315,2.31424676
-5.29164582,6.63469282,1.07888811,1.67436597,0.02613737,0.24306745,2.18414833,1.48092691,0.06753514,2.30097636
-5.28564282,6.63742256,1.06778713,1.69212395,0.02620682,0.24471545,2.16355457,1.49245454,0.06801980,2.28199339
-5.27963982,6.63005766,1.05471603,1.70702403,0.02621546,0.24601601,2.13751360,1.50410576,0.06835657,2.25826504
-5.27363682,6.61536575,1.04021954,1.71969470,0.02617073,0.24702045,2.10677366,1.51655616,0.06854906,2.23085024
-5.26763382,6.59628720,1.02484222,1.73083993,0.02608195,0.24779785,2.07214602,1.53049138,0.06860437,2.20085308
-5.26163082,6.57581735,1.00910565,1.74121267,0.02595973,0.24843315,2.03447121,1.54658087,0.06853231,2.16937690
-5.25562781,6.55689644,0.99348767,1.75158895,0.02581525,0.24902534,1.99458755,1.56545455,0.06834465,2.13748138
-5.24962481,6.54231269,0.97840459,1.76274431,0.02565970,0.24968587,1.95330348,1.58768333,0.06805446,2.10614445
-5.24362181,6.53462272,0.96419725,1.77543356,0.02550363,0.25053727,1.91137465,1.61376463,0.06767544,2.07623086
-5.23761881,6.53609298,0.95112138,1.79037491,0.02535640,0.25171190,1.86948681,1.64411319,0.06722139,2.04846853
-5.23161581,6.54866393,0.93934273,1.80823919,0.02522577,0.25335108,1.82824461,1.67905774,0.06670578,2.02343354
-5.22561281,6.57393765,0.92893700,1.82964433,0.02511756,0.25560421,1.78816668,1.71884340,0.06614147,2.00154411
-5.21960980,6.61318810,0.91989432,1.85515500,0.02503539,0.25862816,1.74968633,1.76363938,0.06554046,1.98306324
-5.21360680,6.66739171,0.91212807,1.88528690,0.02498063,0.26258654,1.71315753,1.81355137,0.06491388,1.96810953
-5.20760380,6.73727484,0.90548719,1.92051480,0.02495245,0.26764902,1.67886508,1.86863764,0.06427197,1.95667496
-5.20160080,6.82337357,0.89977133,1.96128309,0.02494792,0.27399044,1.64703793,1.92892765,0.06362417,1.94864816
-5.19559780,6.92610058,0.89474791,2.00801751,0.02496234,0.28178969,1.61786449,1.99444178,0.06297930,1.94384151
-5.18959480,7.04581344,0.89016995,2.06113634,0.02498955,0.29122827,1.59150855,2.06521065,0.06234573,1.94202016
-5.18359180,7.18287848,0.88579386,2.12105970,0.02502240,0.30248845,1.56812470,2.14129276,0.06173151,1.94293103
-5.17758879,7.33772491,0.88139603,2.18821523,0.02505314,0.31575098,1.54787208,2.22278882,0.06114453,1.94632991
-5.17158579,7.51088426,0.87678743,2.26303906,0.02507397,0.33119238,1.53092546,2.30985173,0.06059259,1.95200507
-5.16558279,7.70301141,0.87182538,2.34597100,0.02507745,0.34898176,1.51748299,2.40269113,0.06008336,1.95979581
-5.15957979,7.91488470,0.86642203,2.43744352,0.02505693,0.36927721,1.50777005,2.50157199,0.05962427,1.96960505
-5.15357679,8.14738372,0.86054908,2.53786423,0.02500691,0.39222191,1.50203909,2.60680677,0.05922234,1.98140524
-5.14757379,8.40144548,0.85423859,2.64759246,0.02492330,0.41793992,1.50056533,2.71874152,0.05888389,1.99523736
-5.14157079,8.67800065,0.84758000,2.76691071,0.02480363,0.44653194,1.50363883,2.83773625,0.05861413,2.01120331
-5.13556778,8.97789335,0.84071365,2.89599232,0.02464709,0.47807106,1.51155333,2.96414051,0.05841677,2.02945233
-5.12956478,9.30178914,0.83382117,3.03486724,0.02445458,0.51259876,1.52459265,3.09826562,0.05829361,2.05016245
-5.12356178,9.65007677,0.82711352,3.18338781,0.02422850,0.55012129,1.54301551,3.24035487,0.05824403,2.07351841
-5.11755878,10.02277015,0.82081741,3.34119697,0.02397267,0.59060664,1.56703975,3.39055360,0.05826469,2.09968743
-5.11155578,10.41941698,0.81516077,3.50770104,0.02369197,0.63398226,1.59682683,3.54888092,0.05834923,2.12879474
-5.10555278,10.83902064,0.81035840,3.68204943,0.02339206,0.68013367,1.63246773,3.71520484,0.05848806,2.16090027
-5.09954977,11.27998100,0.80659838,3.86312327,0.02307904,0.72890414,1.67397087,3.88922257,0.05866835,2.19597830
-5.09354677,11.74005943,0.80403013,4.04953445,0.02275905,0.78009541,1.72125288,4.07044725,0.05887423,2.23390136
-5.08754377,12.21637137,0.80275473,4.23963636,0.02243798,0.83346961,1.77413274,4.25820234,0.05908706,2.27442935
-5.08154077,12.70540881,0.80281791,4.43154689,0.02212107,0.88875220,1.83232947,4.45162408,0.05928594,2.31720493
-5.07553777,13.20309311,0.80420620,4.62318346,0.02181269,0.94563601,1.89546362,4.64967234,0.05944840,2.36175521
-5.06953477,13.70485678,0.80684612,4.81230960,0.02151607,1.00378614,1.96306224,4.85114943,0.05955116,2.40749997
-5.06353177,14.20575138,0.81060666,4.99659148,0.02123320,1.06284547,2.03456726,5.05472598,0.05957106,2.45376585
-5.05752876,14.70057699,0.81530450,5.17366264,0.02096471,1.12244077,2.10934649,5.25897272,0.05948599,2.49980581
-5.05152576,15.18402741,0.82071192,5.34119429,0.02070986,1.18218891,2.18670694,5.46239653,0.05927588,2.54482275
-5.04552276,15.65084462,0.82656667,5.49696848,0.02046666,1.24170305,2.26590955,5.66347881,0.05892356,2.58799601
-5.03951976,16.09597502,0.83258331,5.63895101,0.02023195,1.30059853,2.34618483,5.86071431,0.05841564,2.62850941
-5.03351676,16.51472041,0.83846541,5.76536089,0.02000163,1.35849826,2.42674857,6.05264832,0.05774318,2.66557925
-5.02751376,16.90287660,0.84391795,5.87473341,0.01977091,1.41503735,2.50681714,6.23791049,0.05690214,2.69848092
-5.02151076,17.25685333,0.84865927,5.96597379,0.01953457,1.46986691,2.58562183,6.41524372,0.05589377,2.72657279
-5.01550775,17.57377061,0.85243214,6.03839918,0.01928726,1.52265702,2.66242195,6.58352675,0.05472459,2.74931640
-5.00950475,17.85152732,0.85501329,6.09176689,0.01902379,1.57309873,2.73651633,6.74178996,0.05340630,2.76629185
-5.00350175,18.08883991,0.85622124,6.12628763,0.01873946,1.62090533,2.80725322,6.88922372,0.05195539,2.77720820
-4.99749875,18.28525051,0.85592206,6.14262302,0.01843026,1.66581293,2.87403865,7.02517987,0.05039254,2.78190827
-4.99149575,18.44110515,0.85403297,6.14186742,0.01809314,1.70758059,2.93634326,7.14916655,0.04874192,2.78036816
-4.98549275,18.55750444,0.85052376,6.12551476,0.01772613,1.74599018,2.99370797,7.26083768,0.04703027,2.77269168
-4.97948974,18.63623017,0.84541612,6.09541166,0.01732854,1.78084625,3.04574851,7.35997827,0.04528595,2.75910032
-4.97348674,18.67965231,0.83878110,6.05369882,0.01690091,1.81197608,3.09215924,7.44648700,0.04353795,2.73991949
-4.96748374,18.69062155,0.83073491,6.00274282,0.01644507,1.83923014,3.13271628,7.52035762,0.04181488,2.71556197
-4.96148074,18.67235278,0.82143339,5.94506125,0.01596408,1.86248303,3.16728020,7.58166078,0.04014399,2.68650949
-4.95547774,18.62830503,0.81106551,5.88324377,0.01546204,1.88163505,3.19579817,7.63052741,0.03855036,2.65329355
-4.94947474,18.56206304,0.79984616,5.81987231,0.01494398,1.89661430,3.21830564,7.66713485,0.03705613,2.61647627
-4.94347174,18.47722505,0.78800880,5.75744305,0.01441561,1.90737932,3.23492733,7.69169646,0.03567992,2.57663233
-4.93746873,18.37730088,0.77579796,5.69829318,0.01388311,1.91392196,3.24587732,7.70445509,0.03443639,2.53433258
-4.93146573,18.26562316,0.76346225,5.64453471,0.01335288,1.91627047,3.25145801,7.70568040,0.03333604,2.49013006
-4.92546273,18.14527418,0.75124783,5.59799747,0.01283124,1.91449229,3.25205756,7.69566984,0.03238506,2.44454877
-4.91945973,18.01902938,0.73939274,5.56018319,0.01232428,1.90869641,3.24814560,7.67475256,0.03158549,2.39807547
-4.91345673,17.88931804,0.72812217,5.53223174,0.01183755,1.89903501,3.24026700,7.64329553,0.03093542,2.35115468
-4.90745373,17.75820094,0.71764479,5.51490039,0.01137596,1.88570392,3.22903337,7.60171093,0.03042938,2.30418657
-4.90145073,17.62736393,0.70815013,5.50855657,0.01094357,1.86894191,3.21511244,7.55046374,0.03005884,2.25752782
-4.89544772,17.49812619,0.69980713,5.51318383,0.01054356,1.84902852,3.19921522,7.49007867,0.02981277,2.21149491
-4.88944472,17.37146136,0.69276370,5.52840059,0.01017814,1.82628040,3.18208129,7.42114566,0.02967829,2.16636934
-4.88344172,17.24802962,0.68714724,5.55349074,0.00984854,1.80104616,3.16446239,7.34432312,0.02964132,2.12240453
-4.87743872,17.12821879,0.68306599,5.58744470,0.00955510,1.77369996,3.14710495,7.26033874,0.02968728,2.07983354
-4.87143572,17.01219225,0.68061103,5.62900944,0.00929735,1.74463392,3.13073201,7.16998758,0.02980175,2.03887722
-4.86543272,16.89994174,0.67985872,5.67674555,0.00907407,1.71424979,3.11602523,7.07412751,0.02997107,1.99975213
-4.85942971,16.79134293,0.68087344,5.72908914,0.00888348,1.68295017,3.10360766,6.97367235,0.03018294,1.96267777
-4.85342671,16.68621186,0.68371034,5.78441650,0.00872339,1.65112974,3.09402788,6.86958303,0.03042694,1.92788260
-4.84742371,16.58436036,0.68841784,5.84110899,0.00859133,1.61916685,3.08774633,6.76285758,0.03069486,1.89560835
-4.84142071,16.48564851,0.69503984,5.89761592,0.00848471,1.58741594,3.08512410,6.65452015,0.03098113,1.86611247
-4.83541771,16.39003234,0.70361731,5.95251297,0.00840093,1.55620108,3.08641489,6.54561007,0.03128295,1.83966842
-4.82941471,16.29760521,0.71418912,6.00455403,0.00833753,1.52581104,3.09176029,6.43717110,0.03160044,1.81656366
-4.82341171,16.20863101,0.72679218,6.05271457,0.00829226,1.49649582,3.10118864,6.33024146,0.03193667,1.79709549
-4.81740870,16.12356798,0.74146061,6.09622478,0.00826312,1.46846509,3.11461733,6.22584474,0.03229754,1.78156468
-4.81140570,16.04308196,0.75822415,6.13459130,0.00824839,1.44188824,3.13185857,6.12498185,0.03269161,1.77026744
-4.80540270,15.96804810,0.77710581,6.16760691,0.00824665,1.41689604,3.15262823,6.02862388,0.03312984,1.76348578
-4.79939970,15.89954092,0.79811883,6.19534770,0.00825675,1.39358380,3.17655740,5.93770558,0.03362527,1.76147693
-4.79339670,15.83881249,0.82126331,6.21815833,0.00827774,1.37201552,3.20320622,5.85311931,0.03419261,1.76446227
-4.78739370,15.78725963,0.84652246,6.23662606,0.00830886,1.35222896,3.23207934,5.77570889,0.03484785,1.77261627
-4.78139070,15.74638106,0.87385896,6.25154501,0.00834945,1.33424111,3.26264254,5.70626312,0.03560779,1.78605608
-4.77538769,15.71772635,0.90321148,6.26387271,0.00839889,1.31805366,3.29433980,5.64550860,0.03648960,1.80483223
-4.76938469,15.70283871,0.93449169,6.27468084,0.00845658,1.30365834,3.32661040,5.59410154,0.03751037,1.82892099
-4.76338169,15.70319401,0.96758189,6.28510306,0.00852186,1.29104154,3.35890524,5.55261859,0.03868674,1.85821871
-4.75737869,15.72013889,1.00233344,6.29628215,0.00859405,1.28018817,3.39070217,5.52154651,0.04003445,1.89253849
-4.75137569,15.75483060,1.03856607,6.30931932,0.00867237,1.27108446,3.42151957,5.50127100,0.04156808,1.93160929
-4.74537269,15.80818112,1.07606805,6.32522786,0.00875601,1.26371962,3.45092800,5.49206497,0.04330070,1.97507755
-4.73936968,15.88080814,1.11459734,6.34489321,0.00884413,1.25808639,3.47855943,5.49407665,0.04524361,2.02251122
-4.73336668,15.97299474,1.15388349,6.36904112,0.00893594,1.25418033,3.50411384,5.50731806,0.04740618,2.07340596
-4.72736368,16.08465927,1.19363022,6.39821469,0.00903070,1.25199824,3.52736302,5.53165460,0.04979557,2.12719334
-4.72136068,16.21533643,1.23351863,6.43276115,0.00912780,1.25153552,3.54815136,5.56679617,0.05241664,2.18325037
-4.71535768,16.36416988,1.27321075,6.47282784,0.00922679,1.25278298,3.56639382,5.61229067,0.05527172,2.24091035
-4.70935468,16.52991606,1.31235344,6.51836711,0.00932745,1.25572311,3.58207093,5.66752040,0.05836043,2.29947429
-4.70335168,16.71095887,1.35058242,6.56914876,0.00942974,1.26032614,3.59522130,5.73170178,0.06167954,2.35822263
-4.69734867,16.90533370,1.38752640,6.62477869,0.00953387,1.26654615,3.60593175,5.80388898,0.06522267,2.41642693
-4.69134567,17.11075998,1.42281131,6.68472207,0.00964022,1.27431740,3.61432568,5.88298159,0.06898013,2.47336124
-4.68534267,17.32468039,1.45606459,6.74832906,0.00974935,1.28355117,3.62055011,5.96773663,0.07293863,2.52831283
-4.67933967,17.54430553,1.48691963,6.81486160,0.00986187,1.29413325,3.62476216,6.05678465,0.07708099,2.58059235
-4.67333667,17.76666251,1.51502040,6.88351950,0.00997839,1.30592232,3.62711552,6.14865007,0.08138595,2.62954317
-4.66733367,17.98864625,1.54002632,6.95346451,0.01009942,1.31874930,3.62774780,6.24177507,0.08582796,2.67455001
-4.66133067,18.20707240,1.56161755,7.02384155,0.01022528,1.33241773,3.62676935,6.33454684,0.09037696,2.71504680
-4.65532766,18.41873092,1.57950053,7.09379641,0.01035597,1.34670540,3.62425416,6.42532737,0.09499845,2.75052392
-4.64932466,18.62043977,1.59341392,7.16248960,0.01049109,1.36136698,3.62023358,6.51248511,0.09965344,2.78053475
-4.64332166,18.80909773,1.60313478,7.22910668,0.01062981,1.37613788,3.61469299,6.59442756,0.10429880,2.80470157
