energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.68784392,1.29156596,0.00813572,0.00609851,0.73301477,0.58570774,0.26935006,0.04653597,0.01399562,0.66467429
-5.68184092,1.37431955,0.00765369,0.00661172,0.77087918,0.62986997,0.27997379,0.04984394,0.01412756,0.70502265
-5.67583792,1.46408429,0.00724632,0.00712845,0.81062691,0.67891086,0.29142358,0.05327313,0.01431714,0.74801666
-5.66983492,1.55997293,0.00691087,0.00764079,0.85175844,0.73248767,0.30354233,0.05677855,0.01455453,0.79316987
-5.66383192,1.66100986,0.00664372,0.00814061,0.89373425,0.79020196,0.31615875,0.06031373,0.01482963,0.83995882
-5.65782891,1.76614636,0.00644047,0.00861974,0.93598769,0.85160277,0.32909162,0.06383151,0.01513215,0.88783290
-5.65182591,1.87427722,0.00629619,0.00907017,0.97793880,0.91619021,0.34215429,0.06728489,0.01545182,0.93622494
-5.64582291,1.98425798,0.00620549,0.00948424,1.01900852,0.98341954,0.35515925,0.07062794,0.01577848,0.98456216
-5.63981991,2.09492244,0.00616270,0.00985487,1.05863267,1.05270568,0.36792236,0.07381667,0.01610227,1.03227692
-5.63381691,2.20509963,0.00616200,0.01017575,1.09627498,1.12342804,0.38026685,0.07680992,0.01641377,1.07881694
-5.62781391,2.31363003,0.00619754,0.01044149,1.13143877,1.19493597,0.39202664,0.07957012,0.01670418,1.12365461
-5.62181091,2.41938049,0.00626351,0.01064780,1.16367667,1.26655469,0.40304901,0.08206403,0.01696540,1.16629507
-5.61580790,2.52125792,0.00635423,0.01079158,1.19259823,1.33759191,0.41319651,0.08426324,0.01719020,1.20628292
-5.60980490,2.61822148,0.00646418,0.01087101,1.21787514,1.40734536,0.42234811,0.08614470,0.01737227,1.24320746
-5.60380190,2.70929360,0.00658806,0.01088560,1.23924402,1.47511106,0.43039964,0.08769094,0.01750630,1.27670643
-5.59779890,2.79356988,0.00672079,0.01083614,1.25650705,1.54019286,0.43726355,0.08889025,0.01758799,1.30646849
-5.59179590,2.87022834,0.00685750,0.01072468,1.26953060,1.60191282,0.44286825,0.08973670,0.01761411,1.33223458
-5.58579290,2.93853822,0.00699356,0.01055442,1.27824218,1.65962286,0.44715707,0.09023000,0.01758244,1.35379837
-5.57978989,2.99786870,0.00712455,0.01032962,1.28262635,1.71271720,0.45008706,0.09037530,0.01749174,1.37100623
-5.57378689,3.04769775,0.00724630,0.01005539,1.28271979,1.76064565,0.45162786,0.09018284,0.01734175,1.38375691
-5.56778389,3.08762124,0.00735484,0.00973756,1.27860618,1.80292718,0.45176069,0.08966764,0.01713309,1.39200115
-5.56178089,3.11736215,0.00744645,0.00938248,1.27041127,1.83916357,0.45047771,0.08884903,0.01686725,1.39574151
-5.55577789,3.13677978,0.00751771,0.00899682,1.25829835,1.86905235,0.44778174,0.08775024,0.01654649,1.39503246
-5.54977489,3.14587845,0.00756547,0.00858740,1.24246455,1.89239864,0.44368645,0.08639796,0.01617382,1.38998072
-5.54377189,3.14481519,0.00758696,0.00816101,1.22313785,1.90912508,0.43821690,0.08482192,0.01575294,1.38074585
-5.53776888,3.13390577,0.00757983,0.00772425,1.20057508,1.91927935,0.43141056,0.08305449,0.01528821,1.36754080
-5.53176588,3.11362826,0.00754218,0.00728340,1.17506047,1.92303857,0.42331849,0.08113026,0.01478463,1.35063227
-5.52576288,3.08462366,0.00747264,0.00684430,1.14690485,1.92071021,0.41400668,0.07908572,0.01424779,1.33034069
-5.51975988,3.04769273,0.00737044,0.00641230,1.11644505,1.91272917,0.40355733,0.07695890,0.01368388,1.30703924
-5.51375688,3.00378878,0.00723541,0.00599213,1.08404331,1.89965080,0.39207000,0.07478903,0.01309968,1.28115203
-5.50775388,2.95400613,0.00706805,0.00558796,1.05008630,1.88214008,0.37966226,0.07261626,0.01250254,1.25315089
-5.50175088,2.89956421,0.00686953,0.00520333,1.01498360,1.86095716,0.36646996,0.07048132,0.01190036,1.22355085
-5.49574787,2.84178763,0.00664164,0.00484117,0.97916534,1.83693978,0.35264685,0.06842523,0.01130160,1.19290412
-5.48974487,2.78208275,0.00638684,0.00450387,0.94307893,1.81098324,0.33836348,0.06648894,0.01071527,1.16179271
-5.48374187,2.72191141,0.00610812,0.00419327,0.90718472,1.78401878,0.32380543,0.06471302,0.01015083,1.13081977
-5.47773887,2.66276286,0.00580900,0.00391074,0.87195081,1.75699118,0.30917086,0.06313731,0.00961825,1.10059990
-5.47173587,2.60612473,0.00549337,0.00365723,0.83784689,1.73083664,0.29466739,0.06180054,0.00912785,1.07174865
-5.46573287,2.55345419,0.00516546,0.00343334,0.80533751,1.70646162,0.28050847,0.06073998,0.00869031,1.04487166
-5.45972986,2.50615006,0.00482966,0.00323936,0.77487477,1.68472361,0.26690930,0.05999098,0.00831652,1.02055362
-5.45372686,2.46552686,0.00449045,0.00307535,0.74689095,1.66641422,0.25408247,0.05958659,0.00801753,0.99934746
-5.44772386,2.43279126,0.00415223,0.00294115,0.72179101,1.65224508,0.24223347,0.05955709,0.00780435,0.98176398
-5.44172086,2.40902128,0.00381928,0.00283648,0.69994545,1.64283675,0.23155610,0.05992952,0.00768782,0.96826214
-5.43571786,2.39514853,0.00349557,0.00276092,0.68168360,1.63871049,0.22222813,0.06072712,0.00767847,0.95924020
-5.42971486,2.39194313,0.00318475,0.00271397,0.66728739,1.64028265,0.21440707,0.06196883,0.00778625,0.95502768
-5.42371186,2.40000129,0.00289002,0.00269507,0.65698589,1.64786134,0.20822630,0.06366865,0.00802035,0.95587827
-5.41770885,2.41973493,0.00261411,0.00270358,0.65095054,1.66164477,0.20379165,0.06583506,0.00838894,0.96196357
-5.41170585,2.45136308,0.00235923,0.00273880,0.64929108,1.68172068,0.20117836,0.06847034,0.00889891,0.97336773
-5.40570285,2.49490458,0.00212702,0.00279997,0.65205221,1.70806641,0.20042865,0.07156994,0.00955559,0.99008290
-5.39969985,2.55017174,0.00191861,0.00288624,0.65921097,1.74054912,0.20154979,0.07512182,0.01036245,1.01200547
-5.39369685,2.61676505,0.00173458,0.00299663,0.67067486,1.77892581,0.20451283,0.07910587,0.01132086,1.03893329
-5.38769385,2.69406892,0.00157504,0.00313003,0.68628054,1.82284313,0.20925193,0.08349338,0.01242978,1.07056387
-5.38169085,2.78124891,0.00143959,0.00328517,0.70579352,1.87183698,0.21566444,0.08824667,0.01368552,1.10649384
-5.37568784,2.87725108,0.00132744,0.00346055,0.72890853,1.92533231,0.22361164,0.09331887,0.01508156,1.14621994
-5.36968484,2.98080423,0.00123744,0.00365446,0.75525103,1.98264350,0.23292036,0.09865387,0.01660837,1.18914175
-5.36368184,3.09042602,0.00116809,0.00386488,0.78437975,2.04297602,0.24338535,0.10418662,0.01825330,1.23456668
-5.35767884,3.20443393,0.00111768,0.00408954,0.81579070,2.10543005,0.25477245,0.10984363,0.02000060,1.28171729
-5.35167584,3.32096194,0.00108426,0.00432584,0.84892251,2.16900675,0.26682273,0.11554384,0.02183147,1.32974136
-5.34567284,3.43798362,0.00106575,0.00457087,0.88316347,2.23261785,0.27925728,0.12119982,0.02372421,1.37772481
-5.33966983,3.55334216,0.00105998,0.00482141,0.91786025,2.29509899,0.29178294,0.12671924,0.02565450,1.42470740
-5.33366683,3.66478725,0.00106473,0.00507395,0.95232829,2.35522720,0.30409852,0.13200675,0.02759578,1.46970126
-5.32766383,3.77001862,0.00107776,0.00532474,0.98586384,2.41174243,0.31590168,0.13696597,0.02951967,1.51171169
-5.32166083,3.86673528,0.00109691,0.00556983,1.01775747,2.46337294,0.32689608,0.14150186,0.03139660,1.54975997
-5.31565783,3.95268927,0.00112006,0.00580513,1.04730866,2.50886391,0.33679872,0.14552305,0.03319636,1.58290727
-5.30965483,4.02574214,0.00114522,0.00602650,1.07384131,2.54700859,0.34534714,0.14894434,0.03488886,1.61027913
-5.30365183,4.08392231,0.00117054,0.00622983,1.09671948,2.57668072,0.35230631,0.15168908,0.03644481,1.63108929
-5.29764882,4.12548088,0.00119434,0.00641113,1.11536303,2.59686702,0.35747482,0.15369143,0.03783651,1.64466220
-5.29164582,4.14894377,0.00121513,0.00656665,1.12926245,2.60669849,0.36069029,0.15489831,0.03903854,1.65045302
-5.28564282,4.15315759,0.00123164,0.00669297,1.13799240,2.60547893,0.36183363,0.15527111,0.04002848,1.64806430
-5.27963982,4.13732753,0.00124279,0.00678712,1.14122335,2.59270948,0.36083199,0.15478690,0.04078752,1.63725859
-5.27363682,4.10104499,0.00124777,0.00684663,1.13873088,2.56810789,0.35766039,0.15343920,0.04130099,1.61796625
-5.26763382,4.04430401,0.00124598,0.00686963,1.13040214,2.53162163,0.35234168,0.15123823,0.04155879,1.59028811
-5.26163082,3.96750523,0.00123705,0.00685493,1.11623919,2.48343402,0.34494518,0.14821066,0.04155564,1.55449281
-5.25562781,3.87144734,0.00122085,0.00680205,1.09635909,2.42396309,0.33558374,0.14439879,0.04129127,1.51100882
-5.24962481,3.75730615,0.00119744,0.00671122,1.07099064,2.35385309,0.32440952,0.13985931,0.04077034,1.46041157
-5.24362181,3.62660205,0.00116709,0.00658342,1.04046779,2.27395886,0.31160865,0.13466156,0.04000236,1.40340605
-5.23761881,3.48115734,0.00113024,0.00642033,1.00522011,2.18532384,0.29739492,0.12888552,0.03900132,1.34080580
-5.23161581,3.32304508,0.00108747,0.00622430,0.96576061,2.08915244,0.28200294,0.12261946,0.03778527,1.27350905
-5.22561281,3.15453160,0.00103951,0.00599828,0.92267123,1.98677800,0.26568081,0.11595745,0.03637579,1.20247308
-5.21960980,2.97801495,0.00098714,0.00574572,0.87658682,1.87962760,0.24868289,0.10899677,0.03479734,1.12868778
-5.21360680,2.79596179,0.00093124,0.00547052,0.82817797,1.76918503,0.23126265,0.10183544,0.03307654,1.05314947
-5.20760380,2.61084491,0.00087271,0.00517686,0.77813343,1.65695345,0.21366613,0.09456971,0.03124144,0.97683597
-5.20160080,2.42508382,0.00081246,0.00486913,0.72714271,1.54441900,0.19612605,0.08729193,0.02932078,0.90068376
-5.19559780,2.24099023,0.00075138,0.00455178,0.67587947,1.43301661,0.17885678,0.08008854,0.02734323,0.82556794
-5.18959480,2.06072013,0.00069031,0.00422925,0.62498614,1.32409916,0.16205042,0.07303852,0.02533672,0.75228558
-5.18359180,1.88623379,0.00063006,0.00390583,0.57506039,1.21891087,0.14587381,0.06621210,0.02332780,0.68154282
-5.17758879,1.71926450,0.00057132,0.00358557,0.52664359,1.11856557,0.13046682,0.05966989,0.02134114,0.61394588
-5.17158579,1.56129657,0.00051474,0.00327221,0.48021174,1.02403034,0.11594149,0.05346238,0.01939902,0.54999600
-5.16558279,1.41355261,0.00046085,0.00296910,0.43616878,0.93611473,0.10238238,0.04762984,0.01752105,0.49008817
-5.15957979,1.27698984,0.00041009,0.00267916,0.39484256,0.85546552,0.08984757,0.04220246,0.01572394,0.43451322
-5.15357679,1.15230479,0.00036281,0.00240484,0.35648325,0.78256693,0.07837057,0.03720090,0.01402134,0.38346307
-5.14757379,1.03994560,0.00031926,0.00214814,0.32126409,0.71774576,0.06796274,0.03263698,0.01242387,0.33703836
-5.14157079,0.94013064,0.00027962,0.00191057,0.28928440,0.66118112,0.05861605,0.02851460,0.01093918,0.29525815
-5.13556778,0.85287258,0.00024399,0.00169318,0.26057434,0.61291791,0.05030628,0.02483083,0.00957210,0.25807097
-5.12956478,0.77800633,0.00021241,0.00149662,0.23510137,0.57288360,0.04299609,0.02157702,0.00832490,0.22536664
-5.12356178,0.71521966,0.00018487,0.00132113,0.21277791,0.54090725,0.03663827,0.01873996,0.00719752,0.19698842
-5.11755878,0.66408527,0.00016133,0.00116664,0.19346995,0.51674020,0.03117869,0.01630300,0.00618791,0.17274492
-5.11155578,0.62409293,0.00014169,0.00103278,0.17700625,0.50007754,0.02655907,0.01424715,0.00529238,0.15242130
-5.10555278,0.59468072,0.00012589,0.00091897,0.16318775,0.49057943,0.02271940,0.01255202,0.00450590,0.13578952
-5.09954977,0.57526413,0.00011382,0.00082444,0.15179703,0.48789174,0.01959998,0.01119668,0.00382243,0.12261729
-5.09354677,0.56526231,0.00010538,0.00074829,0.14260736,0.49166504,0.01714310,0.01016034,0.00323525,0.11267547
-5.08754377,0.56412050,0.00010049,0.00068956,0.13539125,0.50157136,0.01529426,0.00942290,0.00273723,0.10574388
-5.08154077,0.57132814,0.00009908,0.00064721,0.12992819,0.51731812,0.01400298,0.00896534,0.00232106,0.10161545
-5.07553777,0.58643221,0.00010109,0.00062022,0.12601145,0.53865873,0.01322326,0.00876990,0.00197948,0.10009864
-5.06953477,0.60904531,0.00010648,0.00060756,0.12345377,0.56539932,0.01291368,0.00882016,0.00170542,0.10101831
-5.06353177,0.63884864,0.00011521,0.00060822,0.12209180,0.59740156,0.01303720,0.00910095,0.00149212,0.10421516
-5.05752876,0.67558971,0.00012725,0.00062124,0.12178934,0.63458128,0.01356062,0.00959819,0.00133325,0.10954381
-5.05152576,0.71907514,0.00014257,0.00064567,0.12243915,0.67690291,0.01445402,0.01029856,0.00122292,0.11686987
-5.04552276,0.76915900,0.00016113,0.00068060,0.12396345,0.72437013,0.01568985,0.01118919,0.00115569,0.12606616
-5.03951976,0.82572726,0.00018289,0.00072513,0.12631319,0.77701292,0.01724205,0.01225718,0.00112658,0.13700841
-5.03351676,0.88867921,0.00020775,0.00077837,0.12946595,0.83487168,0.01908517,0.01348925,0.00113105,0.14957072
-5.02751376,0.95790678,0.00023561,0.00083942,0.13342284,0.89797923,0.02119341,0.01487133,0.00116489,0.16362100
-5.02151076,1.03327283,0.00026628,0.00090736,0.13820430,0.96634130,0.02353980,0.01638815,0.00122424,0.17901680
-5.01550775,1.11458952,0.00029957,0.00098123,0.14384518,1.03991682,0.02609556,0.01802302,0.00130545,0.19560177
-5.00950475,1.20159802,0.00033518,0.00106004,0.15038910,1.11859871,0.02882951,0.01975756,0.00140508,0.21320285
-5.00350175,1.29395063,0.00037277,0.00114275,0.15788253,1.20219652,0.03170778,0.02157168,0.00151983,0.23162866
-4.99749875,1.39119641,0.00041195,0.00122825,0.16636866,1.29042161,0.03469370,0.02344355,0.00164645,0.25066902
-4.99149575,1.49277124,0.00045224,0.00131544,0.17588145,1.38287613,0.03774791,0.02534975,0.00178176,0.27009577
-4.98549275,1.59799298,0.00049312,0.00140315,0.18644001,1.47904614,0.04082877,0.02726561,0.00192262,0.28966493
-4.97948974,1.70606229,0.00053401,0.00149021,0.19804377,1.57829987,0.04389289,0.02916554,0.00206589,0.30912016
-4.97348674,1.81606923,0.00057428,0.00157547,0.21066838,1.67989097,0.04689599,0.03102355,0.00220850,0.32819734
-4.96748374,1.92700560,0.00061332,0.00165779,0.22426281,1.78296728,0.04979379,0.03281383,0.00234742,0.34663013
-4.96148074,2.03778255,0.00065047,0.00173612,0.23874778,1.88658449,0.05254312,0.03451138,0.00247974,0.36415625
-4.95547774,2.14725291,0.00068510,0.00180949,0.25401553,1.98972456,0.05510308,0.03609264,0.00260268,0.38052422
-4.94947474,2.25423720,0.00071662,0.00187706,0.26993116,2.09131798,0.05743619,0.03753616,0.00271372,0.39550013
-4.94347174,2.35755241,0.00074450,0.00193811,0.28633540,2.19026912,0.05950949,0.03882319,0.00281056,0.40887423
-4.93746873,2.45604208,0.00076827,0.00199214,0.30304893,2.28548356,0.06129561,0.03993821,0.00289129,0.42046692
-4.93146573,2.54860666,0.00078757,0.00203883,0.31987806,2.37589634,0.06277360,0.04086935,0.00295436,0.43013388
-4.92546273,2.63423273,0.00080215,0.00207807,0.33662150,2.46049999,0.06392961,0.04160871,0.00299871,0.43777003
-4.91945973,2.71202008,0.00081190,0.00210997,0.35307821,2.53837124,0.06475734,0.04215251,0.00302373,0.44331222
-4.91345673,2.78120546,0.00081684,0.00213490,0.36905584,2.60869549,0.06525823,0.04250112,0.00302938,0.44674042
-4.90745373,2.84118237,0.00081715,0.00215344,0.38437955,2.67078810,0.06544140,0.04265894,0.00301614,0.44807753
-4.90145073,2.89151623,0.00081315,0.00216638,0.39890090,2.72411195,0.06532330,0.04263416,0.00298504,0.44738762
-4.89544772,2.93195458,0.00080533,0.00217474,0.41250629,2.76829081,0.06492720,0.04243836,0.00293761,0.44477296
-4.88944472,2.96243234,0.00079431,0.00217972,0.42512474,2.80311817,0.06428239,0.04208602,0.00287591,0.44036997
-4.88344172,2.98307205,0.00078084,0.00218266,0.43673456,2.82856163,0.06342328,0.04159404,0.00280243,0.43434417
-4.87743872,2.99417957,0.00076580,0.00218507,0.44736862,2.84476272,0.06238832,0.04098112,0.00272001,0.42688467
-4.87143572,2.99623549,0.00075015,0.00218851,0.45711792,2.85203265,0.06121893,0.04026714,0.00263184,0.41819831
-4.86543272,2.98988288,0.00073495,0.00219464,0.46613313,2.85084412,0.05995833,0.03947264,0.00254131,0.40850380
-4.85942971,2.97591179,0.00072129,0.00220513,0.47462402,2.84181956,0.05865041,0.03861825,0.00245196,0.39802603
-4.85342671,2.95524105,0.00071029,0.00222161,0.48285656,2.82571636,0.05733870,0.03772420,0.00236735,0.38699099
-4.84742371,2.92889788,0.00070307,0.00224570,0.49114774,2.80340931,0.05606537,0.03680997,0.00229100,0.37562113
-4.84142071,2.89799552,0.00070072,0.00227886,0.49985800,2.77587073,0.05487038,0.03589390,0.00222631,0.36413154
-4.83541771,2.86370955,0.00070425,0.00232246,0.50938147,2.74414861,0.05379074,0.03499299,0.00217642,0.35272679
-4.82941471,2.82725284,0.00071462,0.00237766,0.52013431,2.70934312,0.05285992,0.03412273,0.00214418,0.34159855
-4.82341171,2.78984973,0.00073263,0.00244539,0.53254115,2.67258186,0.05210738,0.03329698,0.00213205,0.33092377
-4.81740870,2.75270953,0.00075897,0.00252637,0.54702042,2.63499426,0.05155818,0.03252794,0.00214206,0.32086341
-4.81140570,2.71699984,0.00079417,0.00262097,0.56396857,2.59768548,0.05123277,0.03182616,0.00217572,0.31156156
-4.80540270,2.68382003,0.00083855,0.00272929,0.58374411,2.56171049,0.05114683,0.03120052,0.00223402,0.30314477
-4.79939970,2.65417559,0.00089228,0.00285107,0.60665178,2.52804889,0.05131122,0.03065830,0.00231740,0.29572149
-4.79339670,2.62895386,0.00095531,0.00298573,0.63292754,2.49758108,0.05173201,0.03020524,0.00242568,0.28938162
-4.78739370,2.60890214,0.00102738,0.00313230,0.66272506,2.47106681,0.05241053,0.02984553,0.00255814,0.28419594
-4.78139070,2.59460881,0.00110802,0.00328952,0.69610434,2.44912673,0.05334362,0.02958190,0.00271345,0.28021548
-4.77538769,2.58648868,0.00119659,0.00345580,0.73302295,2.43222792,0.05452382,0.02941566,0.00288977,0.27747096
-4.76938469,2.58477323,0.00129223,0.00362926,0.77333053,2.42067415,0.05593971,0.02934675,0.00308474,0.27597221
-4.76338169,2.58950663,0.00139393,0.00380784,0.81676703,2.41460168,0.05757635,0.02937380,0.00329556,0.27570777
-4.75737869,2.60054825,0.00150056,0.00398931,0.86296481,2.41398089,0.05941577,0.02949424,0.00351904,0.27664482
-4.75137569,2.61758192,0.00161085,0.00417138,0.91145496,2.41862431,0.06143755,0.02970445,0.00375170,0.27872948
-4.74537269,2.64013207,0.00172347,0.00435179,0.96167780,2.42820073,0.06361956,0.02999988,0.00398985,0.28188775
-4.73936968,2.66758657,0.00183705,0.00452841,1.01299726,2.44225529,0.06593868,0.03037531,0.00422969,0.28602699
-4.73336668,2.69922538,0.00195023,0.00469934,1.06471889,2.46023479,0.06837165,0.03082512,0.00446742,0.29103830
-4.72736368,2.73425424,0.00206171,0.00486302,1.11611097,2.48151716,0.07089594,0.03134354,0.00469937,0.29679948
-4.72136068,2.77184185,0.00217025,0.00501835,1.16642777,2.50544383,0.07349060,0.03192502,0.00492210,0.30317876
-4.71535768,2.81115887,0.00227477,0.00516474,1.21493433,2.53135355,0.07613714,0.03256459,0.00513248,0.31003920
-4.70935468,2.85141695,0.00237432,0.00530222,1.26093171,2.55861577,0.07882030,0.03325817,0.00532786,0.31724340
-4.70335168,2.89190577,0.00246816,0.00543147,1.30378154,2.58666211,0.08152871,0.03400292,0.00550610,0.32465858
-4.69734867,2.93202612,0.00255575,0.00555386,1.34292896,2.61501393,0.08425537,0.03479751,0.00566568,0.33216158
-4.69134567,2.97131720,0.00263677,0.00567145,1.37792289,2.64330466,0.08699804,0.03564231,0.00580576,0.33964361
-4.68534267,3.00947659,0.00271112,0.00578694,1.40843266,2.67129555,0.08975931,0.03653956,0.00592618,0.34701452
-4.67933967,3.04637168,0.00277892,0.00590363,1.43426027,2.69888373,0.09254648,0.03749335,0.00602752,0.35420621
-4.67333667,3.08204172,0.00284047,0.00602529,1.45534766,2.72610230,0.09537121,0.03850953,0.00611106,0.36117511
-4.66733367,3.11669036,0.00289624,0.00615608,1.47177875,2.75311201,0.09824892,0.03959549,0.00617872,0.36790346
-4.66133067,3.15066879,0.00294685,0.00630036,1.48377595,2.78018516,0.10119792,0.04075983,0.00623304,0.37439932
-4.65532766,3.18445036,0.00299301,0.00646257,1.49169147,2.80768234,0.10423848,0.04201193,0.00627704,0.38069531
-4.64932466,3.21859794,0.00303545,0.00664698,1.49599381,2.83602336,0.10739163,0.04336139,0.00631411,0.38684610
-4.64332166,3.25372568,0.00307495,0.00685760,1.49725001,2.86565376,0.11067789,0.04481746,0.00634791,0.39292482
