energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-5.84992496,1.28103778,0.14033723,0.74326771,0.00021423,0.03526269,0.36876415,0.20348986,0.00108797,0.38386662
-5.84392196,1.30540592,0.13889953,0.77064369,0.00020935,0.03550813,0.36125537,0.20628361,0.00106859,0.37930164
-5.83791896,1.33511037,0.13777653,0.80194879,0.00020746,0.03583769,0.35420437,0.20967809,0.00105938,0.37576924
-5.83191596,1.36963787,0.13689420,0.83678338,0.00020805,0.03622516,0.34756273,0.21362890,0.00105880,0.37323354
-5.82591296,1.40844490,0.13618974,0.87470301,0.00021067,0.03664675,0.34130308,0.21809078,0.00106528,0.37166730
-5.81990995,1.45095650,0.13561127,0.91522059,0.00021483,0.03708120,0.33541591,0.22301703,0.00107720,0.37104839
-5.81390695,1.49656497,0.13511697,0.95780929,0.00022009,0.03750986,0.32990541,0.22835871,0.00109298,0.37135565
-5.80790395,1.54462863,0.13467378,1.00190645,0.00022604,0.03791665,0.32478471,0.23406351,0.00111104,0.37256428
-5.80190095,1.59447114,0.13425589,1.04691845,0.00023227,0.03828782,0.32007076,0.24007453,0.00112991,0.37464110
-5.79589795,1.64538181,0.13384290,1.09222665,0.00023841,0.03861181,0.31577915,0.24632896,0.00114817,0.37753997
-5.78989495,1.69661726,0.13341804,1.13719446,0.00024414,0.03887891,0.31191916,0.25275684,0.00116456,0.38119755
-5.78389195,1.74740466,0.13296635,1.18117524,0.00024915,0.03908095,0.30848938,0.25927990,0.00117793,0.38552982
-5.77788894,1.79694692,0.13247313,1.22352108,0.00025320,0.03921102,0.30547407,0.26581084,0.00118729,0.39042958
-5.77188594,1.84442978,0.13192259,1.26359221,0.00025608,0.03926322,0.30284059,0.27225282,0.00119184,0.39576506
-5.76588294,1.88903103,0.13129688,1.30076686,0.00025762,0.03923234,0.30053786,0.27849968,0.00119093,0.40137989
-5.75987994,1.92993156,0.13057551,1.33445121,0.00025770,0.03911380,0.29849613,0.28443661,0.00118413,0.40709454
-5.75387694,1.96632831,0.12973519,1.36408937,0.00025627,0.03890344,0.29662794,0.28994158,0.00117117,0.41270915
-5.74787394,1.99744862,0.12875006,1.38917295,0.00025329,0.03859758,0.29483025,0.29488738,0.00115197,0.41800775
-5.74187094,2.02256572,0.12759239,1.40925011,0.00024879,0.03819301,0.29298764,0.29914440,0.00112663,0.42276382
-5.73586793,2.04101480,0.12623345,1.42393385,0.00024282,0.03768710,0.29097643,0.30258392,0.00109541,0.42674677
-5.72986493,2.05220923,0.12464480,1.43290923,0.00023548,0.03707798,0.28866937,0.30508188,0.00105871,0.42972928
-5.72386193,2.05565622,0.12279960,1.43593954,0.00022691,0.03636470,0.28594089,0.30652300,0.00101706,0.43149502
-5.71785893,2.05097142,0.12067415,1.43287112,0.00021726,0.03554746,0.28267234,0.30680496,0.00097110,0.43184649
-5.71185593,2.03789173,0.11824923,1.42363671,0.00020670,0.03462783,0.27875722,0.30584259,0.00092156,0.43061256
-5.70585293,2.01628590,0.11551151,1.40825742,0.00019544,0.03360889,0.27410598,0.30357166,0.00086922,0.42765528
-5.69984992,1.98616226,0.11245465,1.38684297,0.00018367,0.03249546,0.26865021,0.29995225,0.00081490,0.42287581
-5.69384692,1.94767323,0.10908018,1.35959046,0.00017162,0.03129413,0.26234602,0.29497141,0.00075944,0.41621897
-5.68784392,1.90111633,0.10539815,1.32678144,0.00015948,0.03001337,0.25517651,0.28864496,0.00070367,0.40767635
-5.68184092,1.84693146,0.10142735,1.28877741,0.00014747,0.02866350,0.24715313,0.28101834,0.00064842,0.39728771
-5.67583792,1.78569442,0.09719530,1.24601380,0.00013579,0.02725662,0.23831607,0.27216647,0.00059445,0.38514080
-5.66983492,1.71810695,0.09273782,1.19899247,0.00012464,0.02580647,0.22873353,0.26219260,0.00054249,0.37136936
-5.66383192,1.64498332,0.08809844,1.14827298,0.00011421,0.02432824,0.21850013,0.25122613,0.00049324,0.35614971
-5.65782891,1.56723412,0.08332745,1.09446267,0.00010466,0.02283836,0.20773436,0.23941963,0.00044730,0.33969593
-5.65182591,1.48584769,0.07848079,1.03820584,0.00009616,0.02135425,0.19657551,0.22694507,0.00040525,0.32225388
-5.64582291,1.40186981,0.07361885,0.98017230,0.00008887,0.01989403,0.18517997,0.21398959,0.00036760,0.30409453
-5.63981991,1.31638240,0.06880511,0.92104547,0.00008293,0.01847623,0.17371734,0.20075077,0.00033481,0.28550667
-5.63381691,1.23048186,0.06410481,0.86151044,0.00007850,0.01711957,0.16236638,0.18743188,0.00030733,0.26678949
-5.62781391,1.14525780,0.05958367,0.80224220,0.00007570,0.01584268,0.15131098,0.17423705,0.00028554,0.24824531
-5.62181091,1.06177284,0.05530660,0.74389442,0.00007468,0.01466386,0.14073640,0.16136677,0.00026984,0.23017256
-5.61580790,0.98104383,0.05133657,0.68708895,0.00007558,0.01360092,0.13082578,0.14901360,0.00026062,0.21285950
-5.60980490,0.90402524,0.04773357,0.63240641,0.00007853,0.01267097,0.12175700,0.13735853,0.00025827,0.19657857
-5.60380190,0.83159472,0.04455373,0.58037798,0.00008368,0.01189029,0.11370006,0.12656769,0.00026319,0.18158163
-5.59779890,0.76454127,0.04184846,0.53147858,0.00009118,0.01127419,0.10681471,0.11678983,0.00027582,0.16809608
-5.59179590,0.70355585,0.03966381,0.48612156,0.00010116,0.01083688,0.10124854,0.10815423,0.00029662,0.15632172
-5.58579290,0.64922450,0.03803982,0.44465481,0.00011378,0.01059136,0.09713534,0.10076925,0.00032608,0.14642853
-5.57978989,0.60202370,0.03700994,0.40735844,0.00012917,0.01054923,0.09459362,0.09472131,0.00036472,0.13855500
-5.57378689,0.56231781,0.03660054,0.37444378,0.00014748,0.01072056,0.09372523,0.09007431,0.00041307,0.13280710
-5.56778389,0.53035817,0.03683036,0.34605372,0.00016881,0.01111368,0.09461406,0.08686939,0.00047168,0.12925753
-5.56178089,0.50628366,0.03771002,0.32226416,0.00019327,0.01173492,0.09732456,0.08512495,0.00054109,0.12794547
-5.55577789,0.49012243,0.03924147,0.30308637,0.00022092,0.01258835,0.10190022,0.08483685,0.00062181,0.12887634
-5.54977489,0.48179447,0.04141754,0.28847021,0.00025182,0.01367550,0.10836187,0.08597887,0.00071428,0.13202188
-5.54377189,0.48111501,0.04422140,0.27830799,0.00028593,0.01499498,0.11670587,0.08850318,0.00081888,0.13732028
-5.53776888,0.48779856,0.04762622,0.27243877,0.00032322,0.01654221,0.12690221,0.09234109,0.00093585,0.14467652
-5.53176588,0.50146370,0.05159478,0.27065314,0.00036356,0.01830902,0.13889271,0.09740393,0.00106532,0.15396288
-5.52576288,0.52163861,0.05607937,0.27269836,0.00040677,0.02028344,0.15258929,0.10358417,0.00120720,0.16501990
-5.51975988,0.54776772,0.06102180,0.27828374,0.00045260,0.02244943,0.16787272,0.11075687,0.00136119,0.17765763
-5.51375688,0.57921946,0.06635370,0.28708645,0.00050073,0.02478675,0.18459173,0.11878149,0.00152678,0.19165764
-5.50775388,0.61529559,0.07199710,0.29875764,0.00055077,0.02727094,0.20256293,0.12750408,0.00170316,0.20677558
-5.50175088,0.65524219,0.07786539,0.31292896,0.00060224,0.02987343,0.22157161,0.13676005,0.00188924,0.22274472
-5.49574787,0.69826252,0.08386457,0.32921961,0.00065463,0.03256181,0.24137350,0.14637736,0.00208364,0.23928022
-5.48974487,0.74353198,0.08989492,0.34724374,0.00070734,0.03530028,0.26169777,0.15618026,0.00228470,0.25608447
-5.48374187,0.79021489,0.09585299,0.36661848,0.00075975,0.03805026,0.28225120,0.16599347,0.00249045,0.27285323
-5.47773887,0.83748318,0.10163391,0.38697228,0.00081118,0.04077114,0.30272358,0.17564679,0.00269870,0.28928267
-5.47173587,0.88453655,0.10713395,0.40795363,0.00086097,0.04342131,0.32279423,0.18497997,0.00290701,0.30507694
-5.46573287,0.93062364,0.11225330,0.42923996,0.00090844,0.04595914,0.34213966,0.19384767,0.00311281,0.31995631
-5.45972986,0.97506356,0.11689888,0.45054646,0.00095294,0.04834427,0.36044188,0.20212441,0.00331340,0.33366543
-5.45372686,1.01726715,0.12098713,0.47163455,0.00099388,0.05053877,0.37739738,0.20970927,0.00350606,0.34598147
-5.44772386,1.05675698,0.12444677,0.49231970,0.00103072,0.05250848,0.39272628,0.21653015,0.00368814,0.35672180
-5.44172086,1.09318525,0.12722117,0.51247821,0.00106302,0.05422426,0.40618140,0.22254728,0.00385710,0.36575093
-5.43571786,1.12634873,0.12927049,0.53205254,0.00109045,0.05566307,0.41755678,0.22775597,0.00401064,0.37298627
-5.42971486,1.15619976,0.13057329,0.55105484,0.00111278,0.05680911,0.42669532,0.23218831,0.00414677,0.37840259
-5.42371186,1.18285274,0.13112768,0.56956839,0.00112994,0.05765457,0.43349521,0.23591365,0.00426390,0.38203469
-5.41770885,1.20658529,0.13095180,0.58774655,0.00114198,0.05820029,0.43791477,0.23903787,0.00436088,0.38397840
-5.41170585,1.22783378,0.13008377,0.60580913,0.00114909,0.05845613,0.43997554,0.24170143,0.00443708,0.38438951
-5.40570285,1.24718310,0.12858095,0.62403604,0.00115160,0.05844100,0.43976326,0.24407604,0.00449241,0.38348080
-5.39969985,1.26535060,0.12651856,0.64275825,0.00114996,0.05818263,0.43742688,0.24636019,0.00452735,0.38151710
-5.39369685,1.28316463,0.12398786,0.66234623,0.00114472,0.05771709,0.43317539,0.24877362,0.00454296,0.37880863
-5.38769385,1.30153819,0.12109367,0.68319610,0.00113653,0.05708790,0.42727261,0.25155086,0.00454082,0.37570265
-5.38169085,1.32143863,0.11795161,0.70571403,0.00112610,0.05634496,0.42003023,0.25493410,0.00452299,0.37257385
-5.37568784,1.34385428,0.11468493,0.73029932,0.00111416,0.05554321,0.41179911,0.25916557,0.00449199,0.36981371
-5.36968484,1.36975926,0.11142125,0.75732679,0.00110146,0.05474112,0.40295938,0.26447976,0.00445067,0.36781921
-5.36368184,1.40007780,0.10828910,0.78712921,0.00108873,0.05399899,0.39390957,0.27109568,0.00440212,0.36698117
-5.35767884,1.43564932,0.10541458,0.81998049,0.00107663,0.05337722,0.38505520,0.27920944,0.00434962,0.36767276
-5.35167584,1.47719562,0.10291811,0.85608034,0.00106576,0.05293451,0.37679726,0.28898742,0.00429645,0.37023838
-5.34567284,1.52529151,0.10091145,0.89554098,0.00105661,0.05272611,0.36952091,0.30056020,0.00424587,0.37498336
-5.33966983,1.58033982,0.09949499,0.93837671,0.00104956,0.05280214,0.36358484,0.31401752,0.00420095,0.38216467
-5.33366683,1.64255192,0.09875552,0.98449661,0.00104483,0.05320614,0.35931162,0.32940434,0.00416453,0.39198309
-5.32766383,1.71193437,0.09876435,1.03370091,0.00104255,0.05397370,0.35697934,0.34671814,0.00413912,0.40457684
-5.32166083,1.78828217,0.09957599,1.08568111,0.00104267,0.05513145,0.35681465,0.36590765,0.00412685,0.42001705
-5.31565783,1.87117894,0.10122733,1.14002392,0.00104502,0.05669627,0.35898763,0.38687280,0.00412942,0.43830500
-5.30965483,1.96000381,0.10373727,1.19621901,0.00104931,0.05867484,0.36360833,0.40946616,0.00414808,0.45937134
-5.30365183,2.05394497,0.10710693,1.25367012,0.00105515,0.06106352,0.37072518,0.43349555,0.00418364,0.48307723
-5.29764882,2.15201907,0.11132034,1.31170923,0.00106206,0.06384855,0.38032522,0.45872798,0.00423648,0.50921737
-5.29164582,2.25309599,0.11634547,1.36961321,0.00106950,0.06700660,0.39233605,0.48489457,0.00430657,0.53752480
-5.28564282,2.35592783,0.12213582,1.42662230,0.00107688,0.07050559,0.40662945,0.51169650,0.00439353,0.56767737
-5.27963982,2.45918132,0.12863217,1.48195976,0.00108361,0.07430584,0.42302637,0.53881164,0.00449668,0.59930572
-5.27363682,2.56147225,0.13576474,1.53485188,0.00108911,0.07836139,0.44130320,0.56590178,0.00461511,0.63200237
-5.26763382,2.66140086,0.14345546,1.58454780,0.00109283,0.08262157,0.46119905,0.59262021,0.00474772,0.66533189
-5.26163082,2.75758710,0.15162032,1.63033821,0.00109428,0.08703257,0.48242375,0.61861939,0.00489332,0.69884162
-5.25562781,2.84870433,0.16017181,1.67157255,0.00109301,0.09153921,0.50466624,0.64355861,0.00505065,0.73207276
-5.24962481,2.93351065,0.16902121,1.70767402,0.00108870,0.09608650,0.52760319,0.66711125,0.00521843,0.76457138
-5.24362181,3.01087681,0.17808072,1.73815203,0.00108108,0.10062128,0.55090737,0.68897157,0.00539543,0.79589904
-5.23761881,3.07980980,0.18726533,1.76261177,0.00106998,0.10509353,0.57425570,0.70886085,0.00558045,0.82564273
-5.23161581,3.13947165,0.19649436,1.78076074,0.00105532,0.10945760,0.59733653,0.72653257,0.00577237,0.85342363
-5.22561281,3.18919291,0.20569258,1.79241213,0.00103712,0.11367300,0.61985596,0.74177672,0.00597010,0.87890469
-5.21960980,3.22848059,0.21479093,1.79748516,0.00101547,0.11770502,0.64154311,0.75442293,0.00617260,0.90179645
-5.21360680,3.25702060,0.22372668,1.79600247,0.00099054,0.12152491,0.66215406,0.76434257,0.00637885,0.92186128
-5.20760380,3.27467480,0.23244322,1.78808498,0.00096255,0.12510980,0.68147449,0.77144964,0.00658778,0.93891568
-5.20160080,3.28147314,0.24088937,1.77394434,0.00093178,0.12844222,0.69932096,0.77570056,0.00679827,0.95283077
-5.19559780,3.27760156,0.24901836,1.75387358,0.00089855,0.13150946,0.71554086,0.77709296,0.00700906,0.96353104
-5.18959480,3.26338614,0.25678644,1.72823632,0.00086322,0.13430258,0.73001128,0.77566354,0.00721874,0.97099146
-5.18359180,3.23927468,0.26415144,1.69745503,0.00082615,0.13681539,0.74263680,0.77148513,0.00742571,0.97523324
-5.17758879,3.20581648,0.27107119,1.66199882,0.00078772,0.13904323,0.75334665,0.76466313,0.00762814,0.97631854
-5.17158579,3.16364138,0.27750203,1.62237124,0.00074834,0.14098190,0.76209140,0.75533154,0.00782395,0.97434438
-5.16558279,3.11343902,0.28339766,1.57909858,0.00070839,0.14262660,0.76883945,0.74364873,0.00801082,0.96943630
-5.15957979,3.05593933,0.28870817,1.53271891,0.00066826,0.14397103,0.77357384,0.72979317,0.00818622,0.96174195
-5.15357679,2.99189492,0.29337973,1.48377244,0.00062834,0.14500687,0.77628935,0.71395921,0.00834741,0.95142508
-5.14757379,2.92206620,0.29735468,1.43279316,0.00058902,0.14572339,0.77699041,0.69635317,0.00849153,0.93866019
-5.14157079,2.84720958,0.30057237,1.38030218,0.00055068,0.14610748,0.77568991,0.67718976,0.00861565,0.92362810
-5.13556778,2.76806913,0.30297047,1.32680272,0.00051371,0.14614406,0.77240890,0.65668896,0.00871687,0.90651261
-5.12956478,2.68537165,0.30448702,1.27277680,0.00047850,0.14581671,0.76717742,0.63507341,0.00879241,0.88749830
-5.12356178,2.59982499,0.30506288,1.21868347,0.00044543,0.14510868,0.76003624,0.61256624,0.00883973,0.86676952
-5.11755878,2.51211926,0.30464465,1.16495846,0.00041491,0.14400412,0.75103938,0.58938940,0.00885663,0.84451033
-5.11155578,2.42293029,0.30318778,1.11201497,0.00038735,0.14248941,0.74025724,0.56576241,0.00884137,0.82090543
-5.10555278,2.33292466,0.30065984,1.06024528,0.00036318,0.14055465,0.72777997,0.54190129,0.00879278,0.79614159
-5.09954977,2.24276542,0.29704359,1.01002284,0.00034283,0.13819511,0.71372079,0.51801784,0.00871035,0.77040946
-5.09354677,2.15311768,0.29233980,0.96170446,0.00032678,0.13541248,0.69821893,0.49431890,0.00859430,0.74390545
-5.08754377,2.06465324,0.28656957,0.91563225,0.00031549,0.13221609,0.68144180,0.47100558,0.00844564,0.71683323
-5.08154077,1.97805346,0.27977600,0.87213497,0.00030946,0.12862368,0.66358614,0.44827240,0.00826623,0.68940478
-5.07553777,1.89400982,0.27202512,0.83152850,0.00030919,0.12466198,0.64487788,0.42630620,0.00805872,0.66184065
-5.06953477,1.81322160,0.26340594,0.79411520,0.00031519,0.12036683,0.62557056,0.40528477,0.00782661,0.63436925
-5.06353177,1.73639066,0.25402964,0.76018207,0.00032797,0.11578294,0.60594225,0.38537525,0.00757412,0.60722528
-5.05752876,1.66421313,0.24402785,0.72999769,0.00034803,0.11096331,0.58629105,0.36673228,0.00730618,0.58064712
-5.05152576,1.59736840,0.23355012,0.70380787,0.00037583,0.10596817,0.56692918,0.34949588,0.00702825,0.55487339
-5.04552276,1.53650576,0.22276070,0.68183044,0.00041181,0.10086380,0.54817607,0.33378936,0.00674628,0.53013882
-5.03951976,1.48222947,0.21183474,0.66424913,0.00045634,0.09572092,0.53035060,0.31971708,0.00646650,0.50666971
-5.03351676,1.43508284,0.20095400,0.65120713,0.00050972,0.09061304,0.51376297,0.30736245,0.00619528,0.48467921
-5.02751376,1.39553252,0.19030244,0.64280060,0.00057215,0.08561465,0.49870645,0.29678618,0.00593899,0.46436271
-5.02151076,1.36395357,0.18006170,0.63907257,0.00064373,0.08079941,0.48544961,0.28802485,0.00570380,0.44589368
-5.01550775,1.34061647,0.17040666,0.64000769,0.00072439,0.07623838,0.47422924,0.28109012,0.00549555,0.42942012
-5.00950475,1.32567671,0.16150141,0.64552821,0.00081394,0.07199843,0.46524432,0.27596839,0.00531959,0.41506196
-5.00350175,1.31916774,0.15349553,0.65549167,0.00091199,0.06814080,0.45865138,0.27262131,0.00518063,0.40290937
-4.99749875,1.32099764,0.14652095,0.66969042,0.00101797,0.06471982,0.45456134,0.27098682,0.00508263,0.39302216
-4.99149575,1.33094995,0.14068945,0.68785339,0.00113114,0.06178194,0.45303804,0.27098097,0.00502869,0.38543029
-4.98549275,1.34868853,0.13609069,0.70965011,0.00125053,0.05936502,0.45409824,0.27250034,0.00502099,0.38013518
-4.97948974,1.37376656,0.13279104,0.73469703,0.00137500,0.05749778,0.45771331,0.27542501,0.00506074,0.37711192
-4.97348674,1.40563903,0.13083290,0.76256598,0.00150322,0.05619956,0.46381215,0.27962197,0.00514815,0.37631196
-4.96748374,1.44367845,0.13023470,0.79279471,0.00163370,0.05548024,0.47228534,0.28494881,0.00528241,0.37766619
-4.96148074,1.48719297,0.13099137,0.82489892,0.00176484,0.05534038,0.48299005,0.29125755,0.00546178,0.38108796
-4.95547774,1.53544622,0.13307530,0.85838572,0.00189490,0.05577145,0.49575560,0.29839848,0.00568359,0.38647611
-4.94947474,1.58767800,0.13643768,0.89276770,0.00202211,0.05675624,0.51038931,0.30622384,0.00594435,0.39371748
-4.94347174,1.64312516,0.14101010,0.92757740,0.00214467,0.05826935,0.52668230,0.31459121,0.00623981,0.40268900
-4.93746873,1.70104169,0.14670653,0.96238135,0.00226082,0.06027776,0.54441513,0.32336648,0.00656515,0.41325914
-4.93146573,1.76071753,0.15342534,0.99679336,0.00236888,0.06274150,0.56336297,0.33242644,0.00691505,0.42528884
-4.92546273,1.82149540,0.16105161,1.03048641,0.00246729,0.06561434,0.58330035,0.34166072,0.00728387,0.43863187
-4.91945973,1.88278521,0.16945948,1.06320265,0.00255467,0.06884466,0.60400515,0.35097331,0.00766578,0.45313486
-4.91345673,1.94407569,0.17851466,1.09476121,0.00262987,0.07237625,0.62526210,0.36028347,0.00805497,0.46863703
-4.90745373,2.00494302,0.18807694,1.12506335,0.00269198,0.07614929,0.64686557,0.36952618,0.00844575,0.48497008
-4.90145073,2.06505643,0.19800283,1.15409479,0.00274037,0.08010142,0.66862193,0.37865207,0.00883272,0.50195819
-4.89544772,2.12418060,0.20814814,1.18192506,0.00277470,0.08416882,0.69035133,0.38762703,0.00921095,0.51941851
-4.88944472,2.18217513,0.21837067,1.20870386,0.00279495,0.08828736,0.71188923,0.39643143,0.00957607,0.53716228
-4.88344172,2.23899106,0.22853269,1.23465449,0.00280137,0.09239390,0.73308756,0.40505906,0.00992438,0.55499659
-4.87743872,2.29466479,0.23850349,1.26006460,0.00279452,0.09642747,0.75381567,0.41351581,0.01025296,0.57272696
-4.87143572,2.34930955,0.24816163,1.28527448,0.00277519,0.10033052,0.77396109,0.42181821,0.01055972,0.59016061
-4.86543272,2.40310467,0.25739700,1.31066332,0.00274444,0.10405008,0.79343006,0.42999180,0.01084344,0.60711028
-4.85942971,2.45628303,0.26611261,1.33663397,0.00270348,0.10753884,0.81214790,0.43806930,0.01110375,0.62339846
-4.85342671,2.50911698,0.27422594,1.36359658,0.00265368,0.11075601,0.83005903,0.44608875,0.01134113,0.63886180
-4.84742371,2.56190306,0.28166988,1.39195192,0.00259650,0.11366806,0.84712661,0.45409149,0.01155681,0.65335529
-4.84142071,2.61494603,0.28839314,1.42207474,0.00253346,0.11624914,0.86333184,0.46212010,0.01175274,0.66675607
-4.83541771,2.66854247,0.29436020,1.45429804,0.00246606,0.11848132,0.87867260,0.47021625,0.01193141,0.67896652
-4.82941471,2.72296469,0.29955061,1.48889863,0.00239577,0.12035444,0.89316164,0.47841861,0.01209578,0.68991629
-4.82341171,2.77844523,0.30395791,1.52608473,0.00232397,0.12186577,0.90682409,0.48676072,0.01224908,0.69956333
-4.81740870,2.83516268,0.30758798,1.56598594,0.00225191,0.12301935,0.91969450,0.49526912,0.01239467,0.70789357
-4.81140570,2.89322940,0.31045706,1.60864612,0.00218070,0.12382511,0.93181325,0.50396155,0.01253591,0.71491940
-4.80540270,2.95268146,0.31258948,1.65401943,0.00211130,0.12429781,0.94322267,0.51284552,0.01267594,0.72067699
-4.79939970,3.01347169,0.31401519,1.70196970,0.00204446,0.12445585,0.95396293,0.52191725,0.01281761,0.72522262
-4.79339670,3.07546582,0.31476738,1.75227326,0.00198077,0.12432005,0.96406784,0.53116106,0.01296330,0.72862822
-4.78739370,3.13844239,0.31488006,1.80462497,0.00192060,0.12391242,0.97356095,0.54054931,0.01311486,0.73097654
-4.78139070,3.20209633,0.31438603,1.85864745,0.00186420,0.12325504,0.98245193,0.55004285,0.01327349,0.73235609
-4.77538769,3.26604627,0.31331515,1.91390295,0.00181160,0.12236911,0.99073370,0.55959208,0.01343977,0.73285632
-4.76938469,3.32984542,0.31169309,1.96990739,0.00176274,0.12127420,0.99838034,0.56913855,0.01361357,0.73256327
-4.76338169,3.39299544,0.30954062,2.02614606,0.00171739,0.11998773,1.00534596,0.57861698,0.01379412,0.73155596
-4.75737869,3.45496292,0.30687343,2.08209032,0.00167526,0.11852480,1.01156471,0.58795772,0.01398006,0.72990368
-4.75137569,3.51519768,0.30370254,2.13721441,0.00163596,0.11689819,1.01695181,0.59708935,0.01416947,0.72766429
-4.74537269,3.57315189,0.30003524,2.19101194,0.00159905,0.11511869,1.02140579,0.60594150,0.01436002,0.72488360
-4.73936968,3.62829948,0.29587638,2.24301120,0.00156407,0.11319567,1.02481167,0.61444754,0.01454903,0.72159571
-4.73336668,3.68015457,0.29123012,2.29278874,0.00153054,0.11113773,1.02704508,0.62254700,0.01473364,0.71782427
-4.72736368,3.72828839,0.28610178,2.33998082,0.00149798,0.10895360,1.02797702,0.63018779,0.01491086,0.71358436
-4.72136068,3.77234385,0.28049988,2.38429220,0.00146594,0.10665294,1.02747925,0.63732782,0.01507776,0.70888494
-4.71535768,3.81204716,0.27443807,2.42550223,0.00143402,0.10424727,1.02542980,0.64393619,0.01523154,0.70373150
-4.70935468,3.84721631,0.26793692,2.46346805,0.00140184,0.10175068,1.02171860,0.64999382,0.01536965,0.69812881
-4.70335168,3.87776600,0.26102543,2.49812497,0.00136908,0.09918052,1.01625293,0.65549349,0.01548985,0.69208346
-4.69734867,3.90370917,0.25374208,2.52948431,0.00133549,0.09655779,1.00896241,0.66043948,0.01559032,0.68560616
-4.69134567,3.92515526,0.24613561,2.55762887,0.00130086,0.09390739,0.99980337,0.66484676,0.01566968,0.67871352
-4.68534267,3.94230556,0.23826513,2.58270655,0.00126507,0.09125809,0.98876253,0.66873990,0.01572708,0.67142939
-4.67933967,3.95544601,0.23019980,2.60492232,0.00122804,0.08864226,0.97585970,0.67215187,0.01576215,0.66378568
-4.67333667,3.96493784,0.22201806,2.62452918,0.00118976,0.08609533,0.96114945,0.67512272,0.01577510,0.65582258
-4.66733367,3.97120669,0.21380629,2.64181826,0.00115027,0.08365512,0.94472181,0.67769834,0.01576665,0.64758840
-4.66133067,3.97473042,0.20565715,2.65710860,0.00110967,0.08136083,0.92670172,0.67992932,0.01573805,0.63913895
-4.65532766,3.97602611,0.19766747,2.67073675,0.00106811,0.07925205,0.90724748,0.68187002,0.01569105,0.63053657
-4.64932466,3.97563642,0.18993598,2.68304644,0.00102579,0.07736752,0.88654795,0.68357767,0.01562786,0.62184891
-4.64332166,3.97411561,0.18256073,2.69437854,0.00098294,0.07574393,0.86481884,0.68511173,0.01555111,0.61314753
