energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.86793397,1.88786219,0.52416951,0.84803442,0.00176774,0.03527735,0.00292076,1.21470974,0.10736457,0.10914498
-5.86193097,1.97601280,0.56443942,0.87637767,0.00173962,0.03811326,0.00289183,1.27487507,0.11269884,0.11576120
-5.85592796,2.06703828,0.60799097,0.90369608,0.00174177,0.04109377,0.00291293,1.33752818,0.11904204,0.12276826
-5.84992496,2.16037236,0.65457682,0.92982825,0.00177448,0.04419296,0.00298488,1.40229326,0.12636309,0.13011429
-5.84392196,2.25541645,0.70389308,0.95464169,0.00183767,0.04738070,0.00310814,1.46876374,0.13461675,0.13773946
-5.83791896,2.35154910,0.75558248,0.97803588,0.00193083,0.05062289,0.00328289,1.53650872,0.14374404,0.14557683
-5.83191596,2.44813607,0.80923920,0.99994410,0.00205305,0.05388195,0.00350894,1.60508004,0.15367296,0.15355331
-5.82591296,2.54454048,0.86441531,1.02033401,0.00220305,0.05711740,0.00378579,1.67401972,0.16431962,0.16159103
-5.81990995,2.64013323,0.92062893,1.03920677,0.00237915,0.06028663,0.00411264,1.74286790,0.17558971,0.16960872
-5.81390695,2.73430329,0.97737376,1.05659507,0.00257936,0.06334569,0.00448833,1.81117097,0.18738042,0.17752336
-5.80790395,2.82646805,1.03413000,1.07255996,0.00280133,0.06625034,0.00491138,1.87848986,0.19958264,0.18525195
-5.80190095,2.91608319,1.09037614,1.08718675,0.00304247,0.06895704,0.00537996,1.94440839,0.21208362,0.19271328
-5.79589795,3.00265222,1.14560151,1.10058031,0.00329993,0.07142406,0.00589187,2.00854129,0.22476980,0.19982986
-5.78989495,3.08573522,1.19931895,1.11285973,0.00357072,0.07361255,0.00644451,2.07054191,0.23752990,0.20652966
-5.78389195,3.16495662,1.25107724,1.12415290,0.00385175,0.07548760,0.00703489,2.13010910,0.25025810,0.21274791
-5.77788894,3.24001148,1.30047278,1.13459091,0.00413993,0.07701919,0.00765959,2.18699313,0.26285719,0.21842860
-5.77188594,3.31067015,1.34715990,1.14430269,0.00443222,0.07818308,0.00831479,2.24100021,0.27524160,0.22352581
-5.76588294,3.37678071,1.39085948,1.15340996,0.00472578,0.07896145,0.00899619,2.29199530,0.28734000,0.22800479
-5.75987994,3.43826896,1.43136522,1.16202250,0.00501800,0.07934345,0.00969908,2.33990298,0.29909762,0.23184258
-5.75387694,3.49513563,1.46854738,1.17023410,0.00530663,0.07932545,0.01041832,2.38470605,0.31047779,0.23502836
-5.74787394,3.54745061,1.50235355,1.17811893,0.00558983,0.07891118,0.01114837,2.42644175,0.32146286,0.23756335
-5.74187094,3.59534420,1.53280651,1.18572857,0.00586621,0.07811152,0.01188330,2.46519558,0.33205422,0.23946025
-5.73586793,3.63899554,1.55999890,1.19308974,0.00613493,0.07694415,0.01261681,2.50109274,0.34227144,0.24074239
-5.72986493,3.67861830,1.58408516,1.20020249,0.00639565,0.07543294,0.01334236,2.53428741,0.35215048,0.24144237
-5.72386193,3.71444444,1.60527080,1.20703922,0.00664855,0.07360726,0.01405313,2.56495039,0.36174094,0.24160054
-5.71785893,3.74670641,1.62379957,1.21354420,0.00689428,0.07150102,0.01474216,2.59325530,0.37110257,0.24126312
-5.71185593,3.77561871,1.63993905,1.21963388,0.00713392,0.06915166,0.01540239,2.61936431,0.38030095,0.24048021
-5.70585293,3.80135979,1.65396541,1.22519782,0.00736882,0.06659914,0.01602678,2.64341381,0.38940269,0.23930374
-5.69984992,3.82405520,1.66614792,1.23010038,0.00760055,0.06388479,0.01660838,2.66550105,0.39847033,0.23778545
-5.69384692,3.84376297,1.67673418,1.23418310,0.00783070,0.06105030,0.01714049,2.68567226,0.40755708,0.23597493
-5.68784392,3.86046233,1.68593677,1.23726797,0.00806080,0.05813670,0.01761669,2.70391326,0.41670182,0.23391803
-5.68184092,3.87404643,1.69392193,1.23916129,0.00829210,0.05518347,0.01803104,2.72014312,0.42592460,0.23165544
-5.67583792,3.88431997,1.70080113,1.23965840,0.00852544,0.05222781,0.01837813,2.73421143,0.43522281,0.22922167
-5.66983492,3.89100203,1.70662583,1.23854906,0.00876117,0.04930399,0.01865325,2.74589960,0.44456841,0.22664449
-5.66383192,3.89373455,1.71138597,1.23562344,0.00899894,0.04644293,0.01885244,2.75492652,0.45390644,0.22394480
-5.65782891,3.89209616,1.71501225,1.23067861,0.00923770,0.04367193,0.01897265,2.76095839,0.46315476,0.22113687
-5.65182591,3.88562130,1.71738219,1.22352537,0.00947563,0.04101451,0.01901176,2.76362269,0.47220544,0.21822913
-5.64582291,3.87382378,1.71832989,1.21399527,0.00971011,0.03849046,0.01896871,2.76252572,0.48092750,0.21522520
-5.63981991,3.85622394,1.71765887,1.20194748,0.00993780,0.03611604,0.01884353,2.75727310,0.48917117,0.21212537
-5.63381691,3.83237826,1.71515748,1.18727549,0.01015467,0.03390417,0.01863736,2.74749236,0.49677337,0.20892816
-5.62781391,3.80191000,1.71061614,1.16991315,0.01035618,0.03186486,0.01835247,2.73285650,0.50356426,0.20563216
-5.62181091,3.76453940,1.70384541,1.14983988,0.01053741,0.03000555,0.01799223,2.71310752,0.50937455,0.20223779
-5.61580790,3.72011176,1.69469399,1.12708491,0.01069325,0.02833156,0.01756107,2.68807850,0.51404319,0.19874899
-5.60980490,3.66862188,1.68306547,1.10173006,0.01081859,0.02684655,0.01706443,2.65771314,0.51742508,0.19517476
-5.60380190,3.61023328,1.66893300,1.07391111,0.01090858,0.02555282,0.01650861,2.62208145,0.51939832,0.19153035
-5.59779890,3.54529092,1.65235072,1.04381741,0.01095879,0.02445176,0.01590071,2.58139067,0.51987069,0.18783812
-5.59179590,3.47432629,1.63346129,1.01168977,0.01096545,0.02354401,0.01524845,2.53599036,0.51878493,0.18412786
-5.58579290,3.39805409,1.61249882,0.97781643,0.01092561,0.02282972,0.01456004,2.48637117,0.51612250,0.18043667
-5.57978989,3.31736014,1.58978669,0.94252728,0.01083731,0.02230858,0.01384400,2.43315688,0.51190556,0.17680832
-5.57378689,3.23328063,1.56573026,0.90618643,0.01069963,0.02197983,0.01310900,2.37708969,0.50619711,0.17329200
-5.56778389,3.14697306,1.54080448,0.86918322,0.01051279,0.02184217,0.01236365,2.31900918,0.49909909,0.16994073
-5.56178089,3.05968007,1.51553686,0.83192207,0.01027816,0.02189352,0.01161636,2.25982551,0.49074870,0.16680918
-5.55577789,2.97268721,1.49048644,0.79481142,0.00999821,0.02213079,0.01087518,2.20048799,0.48131283,0.16395129
-5.54977489,2.88727683,1.46621977,0.75825221,0.00967642,0.02254958,0.01014759,2.14195028,0.47098125,0.16141764
-5.54377189,2.80467970,1.44328506,0.72262628,0.00931719,0.02314377,0.00944044,2.08513380,0.45995849,0.15925270
-5.53776888,2.72602700,1.42218568,0.68828530,0.00892562,0.02390523,0.00875977,2.03089106,0.44845524,0.15749220
-5.53176588,2.65230472,1.40335457,0.65554044,0.00850740,0.02482351,0.00811076,1.97997071,0.43667934,0.15616068
-5.52576288,2.58431298,1.38713084,0.62465351,0.00806857,0.02588550,0.00749764,1.93298604,0.42482719,0.15526941
-5.51975988,2.52263226,1.37373995,0.59582979,0.00761533,0.02707532,0.00692364,1.89038868,0.41307576,0.15481479
-5.51375688,2.46759843,1.36327864,0.56921286,0.00715383,0.02837420,0.00639102,1.85244875,0.40157573,0.15477736
-5.50775388,2.41928807,1.35570547,0.54488183,0.00669001,0.02976056,0.00590104,1.81924287,0.39044619,0.15512149
-5.50175088,2.37751498,1.35083785,0.52285101,0.00622944,0.03121018,0.00545403,1.79065051,0.37977092,0.15579581
-5.49574787,2.34183825,1.34835573,0.50307204,0.00577713,0.03269651,0.00504942,1.76635920,0.36959664,0.15673437
-5.48974487,2.31158182,1.34781199,0.48543844,0.00533750,0.03419123,0.00468587,1.74587849,0.35993318,0.15785858
-5.48374187,2.28586472,1.34864929,0.46979242,0.00491427,0.03566480,0.00436131,1.72856210,0.35075549,0.15907974
-5.47773887,2.26364065,1.35022252,0.45593361,0.00451043,0.03708727,0.00407310,1.71363720,0.34200736,0.16030220
-5.47173587,2.24374517,1.35182596,0.44362929,0.00412823,0.03842908,0.00381817,1.70023966,0.33360662,0.16142689
-5.46573287,2.22494825,1.35272384,0.43262581,0.00376923,0.03966196,0.00359307,1.68745351,0.32545142,0.16235519
-5.45972986,2.20600984,1.35218288,0.42266048,0.00343432,0.04075993,0.00339418,1.67435272,0.31742729,0.16299284
-5.45372686,2.18573573,1.34950522,0.41347362,0.00312382,0.04170014,0.00321777,1.66004352,0.30941456,0.16325379
-5.44772386,2.16303120,1.34406024,0.40482006,0.00283755,0.04246377,0.00306018,1.64370497,0.30129573,0.16306385
-5.44172086,2.13694992,1.33531361,0.39647977,0.00257491,0.04303681,0.00291788,1.62462621,0.29296235,0.16236379
-5.43571786,2.10673594,1.32285239,0.38826700,0.00233501,0.04341061,0.00278755,1.60223851,0.28432121,0.16111202
-5.42971486,2.07185689,1.30640483,0.38003768,0.00211676,0.04358241,0.00266621,1.57614068,0.27529941,0.15928641
-5.42371186,2.03202699,1.28585410,0.37169475,0.00191891,0.04355553,0.00255125,1.54611694,0.26584818,0.15688549
-5.41770885,1.98721900,1.26124531,0.36319121,0.00174020,0.04333939,0.00244044,1.51214633,0.25594536,0.15392871
-5.41170585,1.93766484,1.23278558,0.35453092,0.00157939,0.04294936,0.00233203,1.47440363,0.24559634,0.15045591
-5.40570285,1.88384503,1.20083729,0.34576700,0.00143530,0.04240626,0.00222465,1.43325175,0.23483369,0.14652596
-5.39969985,1.82646765,1.16590487,0.33699819,0.00130687,0.04173576,0.00211741,1.38922623,0.22371543,0.14221469
-5.39369685,1.76643816,1.12861591,0.32836312,0.00119321,0.04096752,0.00200978,1.34301274,0.21232219,0.13761215
-5.38769385,1.70482153,1.08969741,0.32003309,0.00109356,0.04013423,0.00190160,1.29541875,0.20075337,0.13281936
-5.38169085,1.64279865,1.04994854,0.31220349,0.00100732,0.03927044,0.00179304,1.24734076,0.18912273,0.12794473
-5.37568784,1.58161901,1.01021092,0.30508442,0.00093404,0.03841143,0.00168452,1.19972882,0.17755342,0.12310017
-5.36968484,1.52255191,0.97133802,0.29889087,0.00087341,0.03759198,0.00157665,1.15354964,0.16617294,0.11839728
-5.36368184,1.46683824,0.93416475,0.29383287,0.00082521,0.03684513,0.00147019,1.10975033,0.15510809,0.11394355
-5.35767884,1.41564489,0.89947872,0.29010622,0.00078929,0.03620115,0.00136599,1.06922389,0.14448028,0.10983881
-5.35167584,1.37002363,0.86799419,0.28788394,0.00076554,0.03568649,0.00126491,1.03277809,0.13440126,0.10617220
-5.34567284,1.33087591,0.84032964,0.28730896,0.00075387,0.03532296,0.00116782,1.00110883,0.12496950,0.10301943
-5.33966983,1.29892491,0.81698989,0.28848823,0.00075414,0.03512710,0.00107549,0.97477882,0.11626734,0.10044084
-5.33366683,1.27469552,0.79835309,0.29148860,0.00076615,0.03510972,0.00098862,0.95420228,0.10835884,0.09847992
-5.32766383,1.25850288,0.78466305,0.29633439,0.00078960,0.03527577,0.00090776,0.93963601,0.10128851,0.09716261
-5.32166083,1.25044945,0.77602687,0.30300687,0.00082407,0.03562431,0.00083334,0.93117683,0.09508080,0.09649724
-5.31565783,1.25043024,0.77241777,0.31144550,0.00086898,0.03614883,0.00076562,0.92876527,0.08974035,0.09647510
-5.30965483,1.25814574,0.77368264,0.32155096,0.00092361,0.03683771,0.00070470,0.93219486,0.08525290,0.09707156
-5.30365183,1.27312149,0.77955388,0.33318953,0.00098702,0.03767490,0.00065055,0.94112652,0.08158678,0.09824783
-5.29764882,1.29473312,0.78966466,0.34619879,0.00105811,0.03864069,0.00060297,0.95510705,0.07869482,0.09995297
-5.29164582,1.32223555,0.80356697,0.36039424,0.00113561,0.03971266,0.00056165,0.97359077,0.07651674,0.10212629
-5.28564282,1.35479481,0.82075131,0.37557647,0.00121804,0.04086664,0.00052616,0.99596310,0.07498163,0.10470001
-5.27963982,1.39152102,0.84066741,0.39153853,0.00130382,0.04207769,0.00049600,1.02156520,0.07401070,0.10760182
-5.27363682,1.43150097,0.86274470,0.40807315,0.00139120,0.04332104,0.00047058,1.04971821,0.07351998,0.11075755
-5.26763382,1.47382889,0.88641201,0.42497944,0.00147836,0.04457296,0.00044928,1.07974640,0.07342301,0.11409360
-5.26163082,1.51763414,0.91111547,0.44206868,0.00156343,0.04581147,0.00043145,1.11099798,0.07363340,0.11753912
-5.25562781,1.56210488,0.93633408,0.45916914,0.00164452,0.04701694,0.00041646,1.14286305,0.07406717,0.12102785
-5.24962481,1.60650666,0.96159240,0.47612943,0.00171980,0.04817248,0.00040366,1.17478787,0.07464482,0.12449958
-5.24362181,1.65019569,0.98647002,0.49282053,0.00178749,0.04926414,0.00039248,1.20628522,0.07529317,0.12790110
-5.23761881,1.69262636,1.01060763,0.50913629,0.00184601,0.05028093,0.00038235,1.23694061,0.07594684,0.13118681
-5.23161581,1.73335333,1.03370977,0.52499255,0.00189391,0.05121468,0.00037279,1.26641438,0.07654937,0.13431872
-5.22561281,1.77202827,1.05554428,0.54032492,0.00193000,0.05205968,0.00036339,1.29444002,0.07705404,0.13726624
-5.21960980,1.80839230,1.07593905,0.55508555,0.00195335,0.05281224,0.00035378,1.32081915,0.07742436,0.14000545
-5.21360680,1.84226462,1.09477631,0.56923910,0.00196332,0.05347021,0.00034370,1.34541366,0.07763420,0.14251824
-5.20760380,1.87352868,1.11198509,0.58275812,0.00195956,0.05403232,0.00033293,1.36813603,0.07766766,0.14479115
-5.20160080,1.90211683,1.12753265,0.59561848,0.00194207,0.05449770,0.00032135,1.38893830,0.07751865,0.14681423
-5.19559780,1.92799466,1.14141524,0.60779483,0.00191114,0.05486527,0.00030890,1.40780079,0.07719023,0.14857985
-5.18959480,1.95114613,1.15364910,0.61925669,0.00186737,0.05513339,0.00029555,1.42472118,0.07669379,0.15008165
-5.18359180,1.97156048,1.16426208,0.62996534,0.00181162,0.05529945,0.00028137,1.43970472,0.07604801,0.15131364
-5.17758879,1.98922159,1.17328642,0.63987165,0.00174500,0.05535977,0.00026644,1.45275614,0.07527774,0.15226957
-5.17158579,2.00410046,1.18075303,0.64891522,0.00166883,0.05530953,0.00025089,1.46387360,0.07441278,0.15294253
-5.16558279,2.01615098,1.18668751,0.65702455,0.00158457,0.05514293,0.00023487,1.47304496,0.07348659,0.15332495
-5.15957979,2.02530910,1.19110776,0.66411853,0.00149380,0.05485345,0.00021855,1.48024636,0.07253502,0.15340871
-5.15357679,2.03149507,1.19402347,0.67010890,0.00139813,0.05443425,0.00020212,1.48544294,0.07159499,0.15318567
-5.14757379,2.03461824,1.19543682,0.67490359,0.00129922,0.05387867,0.00018575,1.48859136,0.07070325,0.15264826
-5.14157079,2.03458386,1.19534442,0.67841069,0.00119864,0.05318075,0.00016961,1.48964373,0.06989515,0.15179028
-5.13556778,2.03130101,1.19373988,0.68054266,0.00109792,0.05233582,0.00015387,1.48855230,0.06920347,0.15060769
-5.12956478,2.02469086,1.19061676,0.68122070,0.00099844,0.05134100,0.00013868,1.48527451,0.06865740,0.14909942
-5.12356178,2.01469438,1.18597131,0.68037863,0.00090146,0.05019567,0.00012417,1.47977759,0.06828150,0.14726802
-5.11755878,2.00127894,1.17980480,0.67796640,0.00080806,0.04890187,0.00011043,1.47204252,0.06809487,0.14512020
-5.11155578,1.98444295,1.17212498,0.67395274,0.00071914,0.04746448,0.00009756,1.46206666,0.06811040,0.14266706
-5.10555278,1.96421846,1.16294672,0.66832686,0.00063540,0.04589138,0.00008560,1.44986507,0.06833415,0.13992415
-5.09954977,1.94067123,1.15229151,0.66109922,0.00055739,0.04419336,0.00007461,1.43547020,0.06876496,0.13691125
-5.09354677,1.91389867,1.14018611,0.65230120,0.00048544,0.04238391,0.00006458,1.41893020,0.06939411,0.13365185
-5.08754377,1.88402553,1.12666030,0.64198386,0.00041975,0.04047896,0.00005552,1.40030585,0.07020535,0.13017246
-5.08154077,1.85119806,1.11174418,0.63021593,0.00036034,0.03849635,0.00004740,1.37966670,0.07117499,0.12650175
-5.07553777,1.81557718,1.09546526,0.61708102,0.00030711,0.03645537,0.00004020,1.35708663,0.07227233,0.12266956
-5.06953477,1.77733116,1.07784568,0.60267462,0.00025987,0.03437611,0.00003385,1.33263933,0.07346027,0.11870589
-5.06353177,1.73662868,1.05889997,0.58710071,0.00021832,0.03227893,0.00002831,1.30639438,0.07469618,0.11463991
-5.05752876,1.69363274,1.03863367,0.57046858,0.00018209,0.03018379,0.00002351,1.27841404,0.07593299,0.11049904
-5.05152576,1.64849615,1.01704303,0.55288982,0.00015079,0.02810976,0.00001939,1.24875142,0.07712048,0.10630827
-5.04552276,1.60135873,0.99411594,0.53447579,0.00012397,0.02607448,0.00001588,1.21745003,0.07820676,0.10208955
-5.03951976,1.55234673,0.96983420,0.51533557,0.00010118,0.02409379,0.00001292,1.18454497,0.07913982,0.09786152
-5.03351676,1.50157424,0.94417693,0.49557466,0.00008200,0.02218141,0.00001043,1.15006568,0.07986924,0.09363941
-5.02751376,1.44914667,0.91712513,0.47529421,0.00006597,0.02034875,0.00000837,1.11403997,0.08034781,0.08943516
-5.02151076,1.39516567,0.88866688,0.45459086,0.00005269,0.01860481,0.00000667,1.07649925,0.08053315,0.08525775
-5.01550775,1.33973540,0.85880297,0.43355720,0.00004179,0.01695621,0.00000527,1.03748424,0.08038921,0.08111375
-5.00950475,1.28296920,0.82755249,0.41228242,0.00003290,0.01540725,0.00000415,0.99705108,0.07988748,0.07700785
-5.00350175,1.22499635,0.79495800,0.39085342,0.00002572,0.01396011,0.00000324,0.95527692,0.07900809,0.07294362
-4.99749875,1.16596806,0.76108977,0.36935577,0.00001996,0.01261508,0.00000252,0.91226488,0.07774049,0.06892413
-4.99149575,1.10606242,0.72604892,0.34787479,0.00001538,0.01137081,0.00000195,0.86814772,0.07608379,0.06495260
-4.98549275,1.04548750,0.68996899,0.32649630,0.00001176,0.01022459,0.00000152,0.82308997,0.07404687,0.06103298
-4.97948974,0.98448268,0.65301589,0.30530707,0.00000893,0.00917268,0.00000119,0.77728830,0.07164798,0.05717035
-4.97348674,0.92331759,0.61538617,0.28439491,0.00000674,0.00821058,0.00000094,0.73096999,0.06891409,0.05337121
-4.96748374,0.86228913,0.57730357,0.26384830,0.00000504,0.00733327,0.00000078,0.68438956,0.06587991,0.04964359
-4.96148074,0.80171631,0.53901412,0.24375564,0.00000375,0.00653549,0.00000068,0.63782371,0.06258664,0.04599703
-4.95547774,0.74193340,0.50077998,0.22420402,0.00000277,0.00581190,0.00000065,0.59156486,0.05908057,0.04244242
-4.94947474,0.68328184,0.46287237,0.20527788,0.00000203,0.00515730,0.00000068,0.54591359,0.05541151,0.03899166
-4.94347174,0.62610121,0.42556399,0.18705723,0.00000147,0.00456672,0.00000078,0.50117048,0.05163115,0.03565728
-4.93746873,0.57071997,0.38912127,0.16961601,0.00000106,0.00403553,0.00000096,0.45762774,0.04779149,0.03245200
-4.93146573,0.51744637,0.35379691,0.15302031,0.00000076,0.00355953,0.00000123,0.41556108,0.04394335,0.02938826
-4.92546273,0.46656008,0.31982307,0.13732682,0.00000054,0.00313498,0.00000161,0.37522230,0.04013497,0.02647772
-4.91945973,0.41830497,0.28740543,0.12258150,0.00000038,0.00275864,0.00000213,0.33683280,0.03641083,0.02373086
-4.91345673,0.37288337,0.25671850,0.10881860,0.00000027,0.00242778,0.00000283,0.30057847,0.03281075,0.02115662
-4.90745373,0.33045202,0.22790219,0.09606000,0.00000019,0.00214023,0.00000374,0.26660603,0.02936915,0.01876213
-4.90145073,0.29111983,0.20105989,0.08431505,0.00000013,0.00189433,0.00000493,0.23502091,0.02611464,0.01655252
-4.89544772,0.25494756,0.17625786,0.07358074,0.00000009,0.00168898,0.00000646,0.20588677,0.02306984,0.01453087
-4.88944472,0.22194909,0.15352598,0.06384235,0.00000006,0.00152364,0.00000842,0.17922640,0.02025139,0.01269821
-4.88344172,0.19209442,0.13285975,0.05507433,0.00000004,0.00139834,0.00001088,0.15502409,0.01767026,0.01105366
-4.87743872,0.16531380,0.11422319,0.04724165,0.00000003,0.00131368,0.00001397,0.13322899,0.01533215,0.00959464
-4.87143572,0.14150297,0.09755257,0.04030116,0.00000002,0.00127086,0.00001781,0.11375940,0.01323806,0.00831708
-4.86543272,0.12052905,0.08276069,0.03420329,0.00000001,0.00127166,0.00002255,0.09650765,0.01138494,0.00721575
-4.85942971,0.10223674,0.06974144,0.02889361,0.00000001,0.00131846,0.00002833,0.08134531,0.00976641,0.00628457
-4.85342671,0.08645462,0.05837447,0.02431460,0.00000001,0.00141418,0.00003535,0.06812850,0.00837346,0.00551689
-4.84742371,0.07300112,0.04852967,0.02040709,0.00000000,0.00156228,0.00004380,0.05670301,0.00719516,0.00490583
-4.84142071,0.06169011,0.04007152,0.01711180,0.00000000,0.00176666,0.00005387,0.04690914,0.00621930,0.00444447
-4.83541771,0.05233577,0.03286282,0.01437051,0.00000000,0.00203158,0.00006578,0.03858604,0.00543296,0.00412612
-4.82941471,0.04475663,0.02676815,0.01212712,0.00000000,0.00236153,0.00007975,0.03157545,0.00482295,0.00394437
-4.82341171,0.03877888,0.02165657,0.01032846,0.00000000,0.00276106,0.00009600,0.02572478,0.00437628,0.00389323
-4.81740870,0.03423859,0.01740386,0.00892485,0.00000000,0.00323461,0.00011473,0.02088963,0.00408033,0.00396713
-4.81140570,0.03098328,0.01389418,0.00787045,0.00000000,0.00378628,0.00013614,0.01693549,0.00392306,0.00416080
-4.80540270,0.02887246,0.01102115,0.00712338,0.00000000,0.00441954,0.00016040,0.01373895,0.00389312,0.00446919
-4.79939970,0.02777767,0.00868855,0.00664570,0.00000000,0.00513703,0.00018762,0.01118836,0.00397979,0.00488729
-4.79339670,0.02758179,0.00681047,0.00640320,0.00000000,0.00594021,0.00021791,0.00918392,0.00417290,0.00540988
-4.78739370,0.02817793,0.00531126,0.00636509,0.00000000,0.00682914,0.00025130,0.00763747,0.00446274,0.00603135
-4.78139070,0.02946799,0.00412508,0.00650360,0.00000000,0.00780216,0.00028776,0.00647194,0.00483987,0.00674538
-4.77538769,0.03136111,0.00319536,0.00679351,0.00000000,0.00885572,0.00032719,0.00562058,0.00529493,0.00754477
-4.76938469,0.03377197,0.00247406,0.00721173,0.00000000,0.00998416,0.00036942,0.00502605,0.00581846,0.00842118
-4.76338169,0.03661926,0.00192085,0.00773682,0.00000000,0.01117961,0.00041420,0.00463941,0.00640077,0.00936501
-4.75737869,0.03982432,0.00150229,0.00834860,0.00000000,0.01243192,0.00046120,0.00441913,0.00703176,0.01036524
-4.75137569,0.04331007,0.00119098,0.00902780,0.00000000,0.01372875,0.00051002,0.00433009,0.00770090,0.01140949
-4.74537269,0.04700028,0.00096480,0.00975579,0.00000000,0.01505572,0.00056020,0.00434266,0.00839716,0.01248399
-4.73936968,0.05081928,0.00080613,0.01051443,0.00000000,0.01639662,0.00061121,0.00443185,0.00910909,0.01357380
-4.73336668,0.05469205,0.00070123,0.01128599,0.00000000,0.01773386,0.00066251,0.00457662,0.00982492,0.01466300
-4.72736368,0.05854476,0.00063963,0.01205311,0.00000000,0.01904886,0.00071351,0.00475922,0.01053272,0.01573506
-4.72136068,0.06230570,0.00061364,0.01279898,0.00000000,0.02032267,0.00076365,0.00496469,0.01122069,0.01677323
-4.71535768,0.06590652,0.00061789,0.01350747,0.00000000,0.02153660,0.00081240,0.00518045,0.01187738,0.01776103
-4.70935468,0.06928380,0.00064903,0.01416342,0.00000000,0.02267290,0.00085929,0.00539601,0.01249211,0.01868280
-4.70335168,0.07238075,0.00070540,0.01475286,0.00000000,0.02371551,0.00090393,0.00560272,0.01305525,0.01952422
-4.69734867,0.07514899,0.00078683,0.01526343,0.00000000,0.02465081,0.00094605,0.00579363,0.01355868,0.02027292
-4.69134567,0.07755044,0.00089440,0.01568459,0.00000000,0.02546828,0.00098553,0.00596337,0.01399613,0.02091902
-4.68534267,0.07955896,0.00103038,0.01600804,0.00000000,0.02616122,0.00102242,0.00610808,0.01436353,0.02145562
-4.67933967,0.08116185,0.00119802,0.01622793,0.00000000,0.02672727,0.00105693,0.00622537,0.01465936,0.02187925
-4.67333667,0.08236111,0.00140147,0.01634111,0.00000000,0.02716891,0.00108948,0.00631425,0.01488495,0.02219023
-4.66733367,0.08317429,0.00164573,0.01634732,0.00000000,0.02749379,0.00112068,0.00637513,0.01504466,0.02239292
-4.66133067,0.08363497,0.00193647,0.01624927,0.00000000,0.02771495,0.00115134,0.00640970,0.01514610,0.02249584
-4.65532766,0.08379286,0.00228001,0.01605269,0.00000000,0.02785088,0.00118242,0.00642091,0.01520020,0.02251171
-4.64932466,0.08371343,0.00268315,0.01576628,0.00000000,0.02792543,0.00121507,0.00641282,0.01522129,0.02245734
-4.64332166,0.08347719,0.00315310,0.01540159,0.00000000,0.02796764,0.00125054,0.00639051,0.01522706,0.02235344
