energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.79589795,0.14696496,0.00211272,0.00000000,0.00467887,0.08184047,0.08563121,0.03138722
-5.78989495,0.14736744,0.00223843,0.00000000,0.00437086,0.08379291,0.09007277,0.03036818
-5.78389195,0.15443953,0.00246640,0.00000000,0.00426246,0.08953843,0.09855683,0.03072966
-5.77788894,0.16838575,0.00280463,0.00000000,0.00434971,0.09923651,0.11136130,0.03247212
-5.77188594,0.18952696,0.00326298,0.00000000,0.00463220,0.11311155,0.12883773,0.03561841
-5.76588294,0.21829854,0.00385316,0.00000000,0.00511297,0.13145088,0.15141160,0.04021282
-5.75987994,0.25524475,0.00458869,0.00000000,0.00579844,0.15460047,0.17958010,0.04631924
-5.75387694,0.30100913,0.00548475,0.00000000,0.00669811,0.18295829,0.21390738,0.05401859
-5.74787394,0.35632110,0.00655798,0.00000000,0.00782430,0.21696536,0.25501707,0.06340542
-5.74187094,0.42197859,0.00782624,0.00000000,0.00919163,0.25709444,0.30358200,0.07458384
-5.73586793,0.49882693,0.00930824,0.00000000,0.01081654,0.30383641,0.36031091,0.08766276
-5.72986493,0.58773405,0.01102317,0.00000000,0.01271666,0.35768458,0.42593217,0.10275056
-5.72386193,0.68956230,0.01299018,0.00000000,0.01491008,0.41911695,0.50117455,0.11994931
-5.71785893,0.80513725,0.01522789,0.00000000,0.01741460,0.48857688,0.58674516,0.13934863
-5.71185593,0.93521396,0.01775380,0.00000000,0.02024687,0.56645247,0.68330481,0.16101945
-5.70585293,1.08044152,0.02058367,0.00000000,0.02342151,0.65305512,0.79144115,0.18500766
-5.69984992,1.24132654,0.02373093,0.00000000,0.02695011,0.74859799,0.91164030,0.21132816
-5.69384692,1.41819684,0.02720600,0.00000000,0.03084038,0.85317488,1.04425746,0.23995919
-5.68784392,1.61116625,0.03101573,0.00000000,0.03509516,0.96674049,1.18948761,0.27083750
-5.68184092,1.82010212,0.03516280,0.00000000,0.03971156,1.08909278,1.34733725,0.30385443
-5.67583792,2.04459668,0.03964526,0.00000000,0.04468014,1.21985833,1.51759834,0.33885313
-5.66983492,2.28394379,0.04445609,0.00000000,0.04998423,1.35848158,1.69982572,0.37562729
-5.66383192,2.53712257,0.04958297,0.00000000,0.05559944,1.50421880,1.89331944,0.41392133
-5.65782891,2.80278914,0.05500806,0.00000000,0.06149325,1.65613746,2.09711319,0.45343247
-5.65182591,3.07927770,0.06070807,0.00000000,0.06762493,1.81312162,2.30997006,0.49381454
-5.64582291,3.36461186,0.06665436,0.00000000,0.07394567,1.97388390,2.53038684,0.53468357
-5.63981991,3.65652697,0.07281337,0.00000000,0.08039897,2.13698396,2.75660750,0.57562534
-5.63381691,3.95250355,0.07914709,0.00000000,0.08692136,2.30085375,2.98664649,0.61620441
-5.62781391,4.24981186,0.08561377,0.00000000,0.09344333,2.46382902,3.21832200,0.65597472
-5.62181091,4.54556677,0.09216883,0.00000000,0.09989066,2.62418650,3.44929869,0.69449130
-5.61580790,4.83679189,0.09876581,0.00000000,0.10618587,2.78018589,3.67713921,0.73132291
-5.60980490,5.12049133,0.10535757,0.00000000,0.11224999,2.93011543,3.89936322,0.76606501
-5.60380190,5.39372694,0.11189745,0.00000000,0.11800446,3.07233967,4.11351199,0.79835285
-5.59779890,5.65369848,0.11834056,0.00000000,0.12337318,3.20534765,4.31721635,0.82787400
-5.59179590,5.89782389,0.12464501,0.00000000,0.12828454,3.32779988,4.50826559,0.85438006
-5.58579290,6.12381646,0.13077314,0.00000000,0.13267347,3.43857211,4.68467414,0.87769685
-5.57978989,6.32975586,0.13669256,0.00000000,0.13648342,3.53679405,4.84474344,0.89773291
-5.57378689,6.51414970,0.14237714,0.00000000,0.13966806,3.62188136,4.98711582,0.91448567
-5.56778389,6.67598277,0.14780767,0.00000000,0.14219277,3.69355917,5.11081777,0.92804512
-5.56178089,6.81475143,0.15297233,0.00000000,0.14403584,3.75187595,5.21529043,0.93859471
-5.55577789,6.93048098,0.15786686,0.00000000,0.14518919,3.79720671,5.30040525,0.94640924
-5.54977489,7.02372476,0.16249440,0.00000000,0.14565879,3.83024491,5.36646395,0.95184974
-5.54377189,7.09554427,0.16686499,0.00000000,0.14546450,3.85198314,5.41418216,0.95535539
-5.53776888,7.14747062,0.17099474,0.00000000,0.14463957,3.86368276,5.44465745,0.95743255
-5.53176588,7.18144827,0.17490471,0.00000000,0.14322961,3.86683356,5.45932266,0.95864126
-5.52576288,7.19976316,0.17861950,0.00000000,0.14129121,3.86310469,5.45988683,0.95957947
-5.51975988,7.20495787,0.18216560,0.00000000,0.13889019,3.85428864,5.44826622,0.96086546
-5.51375688,7.19973720,0.18556965,0.00000000,0.13609953,3.84224030,5.42650869,0.96311907
-5.50775388,7.18686811,0.18885656,0.00000000,0.13299712,3.82881362,5.39671490,0.96694216
-5.50175088,7.16907824,0.19204773,0.00000000,0.12966338,3.81579821,5.36096009,0.97289919
-5.49574787,7.14895736,0.19515931,0.00000000,0.12617883,3.80485843,5.32122000,0.98149825
-5.48974487,7.12886599,0.19820076,0.00000000,0.12262175,3.79747752,5.27930424,0.99317365
-5.48374187,7.11085512,0.20117364,0.00000000,0.11906597,3.79490882,5.23679994,1.00827025
-5.47773887,7.09660030,0.20407082,0.00000000,0.11557891,3.79813612,5.19502793,1.02703055
-5.47173587,7.08735299,0.20687616,0.00000000,0.11221993,3.80784466,5.15501289,1.04958483
-5.46573287,7.08391075,0.20956466,0.00000000,0.10903900,3.82440365,5.11746812,1.07594483
-5.45972986,7.08660739,0.21210306,0.00000000,0.10607585,3.84786107,5.08279473,1.10600137
-5.45372686,7.09532301,0.21445104,0.00000000,0.10335943,3.87795060,5.05109449,1.13952601
-5.44772386,7.10951287,0.21656282,0.00000000,0.10090794,3.91411018,5.02219446,1.17617685
-5.44172086,7.12825339,0.21838916,0.00000000,0.09872911,3.95551120,4.99568162,1.21550829
-5.43571786,7.15030274,0.21987970,0.00000000,0.09682101,4.00109698,4.97094472,1.25698450
-5.42971486,7.17417279,0.22098550,0.00000000,0.09517305,4.04962858,4.94722083,1.29999622
-5.42371186,7.19820894,0.22166169,0.00000000,0.09376736,4.09973616,4.92364395,1.34388018
-5.41770885,7.22067409,0.22187006,0.00000000,0.09258030,4.14997347,4.89929305,1.38794058
-5.41170585,7.23983285,0.22158154,0.00000000,0.09158411,4.19887350,4.87323748,1.43147168
-5.40570285,7.25403249,0.22077833,0.00000000,0.09074862,4.24500279,4.84457791,1.47378081
-5.39969985,7.26177711,0.21945572,0.00000000,0.09004292,4.28701264,4.81248147,1.51421074
-5.39369685,7.26179226,0.21762330,0.00000000,0.08943690,4.32368516,4.77621031,1.55216057
-5.38769385,7.25307753,0.21530574,0.00000000,0.08890267,4.35397266,4.73514331,1.58710436
-5.38169085,7.23494538,0.21254281,0.00000000,0.08841564,4.37702915,4.68879090,1.61860664
-5.37568784,7.20704499,0.20938883,0.00000000,0.08795552,4.39223288,4.63680355,1.64633429
-5.36968484,7.16937074,0.20591149,0.00000000,0.08750679,4.39919954,4.57897455,1.67006411
-5.36368184,7.12225535,0.20219000,0.00000000,0.08705904,4.39778592,4.51523790,1.68968608
-5.35767884,7.06634840,0.19831268,0.00000000,0.08660690,4.38808401,4.44566222,1.70520188
-5.35167584,7.00258153,0.19437421,0.00000000,0.08614968,4.37040634,4.37044159,1.71671899
-5.34567284,6.93212204,0.19047231,0.00000000,0.08569077,4.34526324,4.28988392,1.72444064
-5.33966983,6.85631692,0.18670438,0.00000000,0.08523677,4.31333314,4.20439768,1.72865197
-5.33366683,6.77662999,0.18316392,0.00000000,0.08479650,4.27542729,4.11447743,1.72970328
-5.32766383,6.69457466,0.17993702,0.00000000,0.08437981,4.23245056,4.02068854,1.72799090
-5.32166083,6.61164531,0.17709907,0.00000000,0.08399645,4.18535979,3.92365148,1.72393682
-5.31565783,6.52925017,0.17471179,0.00000000,0.08365484,4.13512169,3.82402585,1.71796793
-5.30965483,6.44864866,0.17282072,0.00000000,0.08336104,4.08267190,3.72249450,1.71049574
-5.30365183,6.37089597,0.17145332,0.00000000,0.08311777,4.02887705,3.61974804,1.70189772
-5.29764882,6.29679725,0.17061774,0.00000000,0.08292365,3.97450136,3.51646994,1.69250093
-5.29164582,6.22687379,0.17030239,0.00000000,0.08277276,3.92017928,3.41332276,1.68256869
-5.28564282,6.16134266,0.17047623,0.00000000,0.08265434,3.86639519,3.31093588,1.67229097
-5.27963982,6.10011104,0.17109000,0.00000000,0.08255287,3.81347116,3.20989517,1.66177878
-5.27363682,6.04278555,0.17207805,0.00000000,0.08244843,3.76156311,3.11073512,1.65106267
-5.26763382,5.98869653,0.17336108,0.00000000,0.08231729,3.71066553,3.01393365,1.64009558
-5.26163082,5.93693610,0.17484931,0.00000000,0.08213278,3.66062438,2.91991004,1.62875950
-5.25562781,5.88640835,0.17644626,0.00000000,0.08186637,3.61115750,2.82902582,1.61687579
-5.24962481,5.83588936,0.17805277,0.00000000,0.08148885,3.56188131,2.74158873,1.60421838
-5.24362181,5.78409411,0.17957117,0.00000000,0.08097166,3.51234250,2.65785918,1.59052935
-5.23761881,5.72974690,0.18090945,0.00000000,0.08028820,3.46205283,2.57805874,1.57553586
-5.23161581,5.67165169,0.18198506,0.00000000,0.07941511,3.41052543,2.50237990,1.55896789
-5.22561281,5.60875873,0.18272838,0.00000000,0.07833346,3.35731039,2.43099608,1.54057556
-5.21960980,5.54022394,0.18308555,0.00000000,0.07702972,3.30202791,2.36407099,1.52014558
-5.21360680,5.46545775,0.18302052,0.00000000,0.07549660,3.24439720,2.30176621,1.49751577
-5.20760380,5.38416089,0.18251630,0.00000000,0.07373356,3.18425954,2.24424618,1.47258716
-5.20160080,5.29634504,0.18157523,0.00000000,0.07174706,3.12159440,2.19167967,1.44533316
-5.19559780,5.20233712,0.18021840,0.00000000,0.06955056,3.05652758,2.14423741,1.41580527
-5.18959480,5.10276715,0.17848408,0.00000000,0.06716418,2.98933126,2.10208543,1.38413527
-5.18359180,4.99854012,0.17642539,0.00000000,0.06461412,2.92041576,2.06537445,1.35053381
-5.17758879,4.89079348,0.17410732,0.00000000,0.06193183,2.85031367,2.03422564,1.31528540
-5.17158579,4.78084269,0.17160310,0.00000000,0.05915299,2.77965724,2.00871361,1.27874021
-5.16558279,4.67011763,0.16899031,0.00000000,0.05631634,2.70915035,1.98884786,1.24130306
-5.15957979,4.56009360,0.16634687,0.00000000,0.05346234,2.63953662,1.97455386,1.20342008
-5.15357679,4.45222062,0.16374707,0.00000000,0.05063191,2.57156545,1.96565543,1.16556368
-5.14757379,4.34785497,0.16125785,0.00000000,0.04786503,2.50595801,1.96185987,1.12821658
-5.14157079,4.24819669,0.15893568,0.00000000,0.04519954,2.44337489,1.96274727,1.09185556
-5.13556778,4.15423652,0.15682391,0.00000000,0.04266994,2.38438739,1.96776543,1.05693583
-5.12956478,4.06671503,0.15495103,0.00000000,0.04030641,2.32945387,1.97623115,1.02387643
-5.12356178,3.98609626,0.15332965,0.00000000,0.03813395,2.27890260,1.98733878,0.99304771
-5.11755878,3.91255706,0.15195645,0.00000000,0.03617179,2.23292196,2.00017603,0.96476116
-5.11155578,3.84599257,0.15081292,0.00000000,0.03443295,2.19155844,2.01374689,0.93926221
-5.10555278,3.78603761,0.14986692,0.00000000,0.03292413,2.15472274,2.02700085,0.91672622
-5.09954977,3.73210233,0.14907496,0.00000000,0.03164570,2.12220334,2.03886735,0.89725793
-5.09354677,3.68342023,0.14838500,0.00000000,0.03059201,2.09368692,2.04829386,0.88089431
-5.08754377,3.63910573,0.14773965,0.00000000,0.02975186,2.06878437,2.05428584,0.86761053
-5.08154077,3.59821792,0.14707959,0.00000000,0.02910913,2.04706091,2.05594644,0.85732892
-5.07553777,3.55982695,0.14634698,0.00000000,0.02864356,2.02806865,2.05251406,0.84993018
-5.06953477,3.52307933,0.14548874,0.00000000,0.02833165,2.01137952,2.04339571,0.84526630
-5.06353177,3.48725843,0.14445946,0.00000000,0.02814765,1.99661682,2.02819420,0.84317445
-5.05752876,3.45183688,0.14322384,0.00000000,0.02806454,1.98348348,2.00672790,0.84349093
-5.05152576,3.41651787,0.14175849,0.00000000,0.02805501,1.97178515,1.97904170,0.84606437
-5.04552276,3.38126306,0.14005312,0.00000000,0.02809244,1.96144693,1.94540859,0.85076735
-5.03951976,3.34630549,0.13811088,0.00000000,0.02815179,1.95252241,1.90632163,0.85750566
-5.03351676,3.31214673,0.13594809,0.00000000,0.02821031,1.94519435,1.86247659,0.86622455
-5.02751376,3.27953823,0.13359317,0.00000000,0.02824822,1.93976692,1.81474593,0.87691154
-5.02151076,3.24944774,0.13108502,0.00000000,0.02824918,1.93664944,1.76414553,0.88959539
-5.01550775,3.22301254,0.12847078,0.00000000,0.02820060,1.93633257,1.71179549,0.90434133
-5.00950475,3.20148163,0.12580333,0.00000000,0.02809375,1.93935797,1.65887680,0.92124262
-5.00350175,3.18614996,0.12313840,0.00000000,0.02792379,1.94628298,1.60658611,0.94040890
-4.99749875,3.17828786,0.12053168,0.00000000,0.02768954,1.95764219,1.55609025,0.96195199
-4.99149575,3.17906937,0.11803594,0.00000000,0.02739320,1.97390806,1.50848282,0.98596992
-4.98549275,3.18950291,0.11569836,0.00000000,0.02703986,1.99545254,1.46474440,1.01253025
-4.97948974,3.21036802,0.11355822,0.00000000,0.02663701,2.02251221,1.42570824,1.04165364
-4.97348674,3.24216115,0.11164502,0.00000000,0.02619393,2.05515863,1.39203250,1.07329883
-4.96748374,3.28505347,0.10997714,0.00000000,0.02572111,2.09327597,1.36418016,1.10735010
-4.96148074,3.33886267,0.10856107,0.00000000,0.02522961,2.13654724,1.34240717,1.14360803
-4.95547774,3.40304043,0.10739130,0.00000000,0.02473050,2.18445014,1.32675891,1.18178439
-4.94947474,3.47667603,0.10645078,0.00000000,0.02423434,2.23626304,1.31707498,1.22150175
-4.94347174,3.55851622,0.10571191,0.00000000,0.02375077,2.29108104,1.31300164,1.26229794
-4.93746873,3.64700050,0.10513813,0.00000000,0.02328816,2.34784156,1.31401120,1.30363547
-4.93146573,3.74030999,0.10468577,0.00000000,0.02285335,2.40535836,1.31942721,1.34491544
-4.92546273,3.83642806,0.10430636,0.00000000,0.02245157,2.46236246,1.32845424,1.38549563
-4.91945973,3.93320967,0.10394903,0.00000000,0.02208637,2.51754800,1.34021101,1.42471159
-4.91345673,4.02845660,0.10356295,0.00000000,0.02175973,2.56962098,1.35376521,1.46190008
-4.90745373,4.11999514,0.10309982,0.00000000,0.02147215,2.61734850,1.36816891,1.49642346
-4.90145073,4.20575300,0.10251611,0.00000000,0.02122291,2.65960629,1.38249302,1.52769392
-4.89544772,4.28383235,0.10177505,0.00000000,0.02101033,2.69542221,1.39585973,1.55519642
-4.88944472,4.35257585,0.10084837,0.00000000,0.02083200,2.72401399,1.40747188,1.57850915
-4.88344172,4.41062344,0.09971754,0.00000000,0.02068515,2.74481937,1.41663842,1.59732058
-4.87743872,4.45695769,0.09837467,0.00000000,0.02056687,2.75751767,1.42279529,1.61144227
-4.87143572,4.49093632,0.09682296,0.00000000,0.02047444,2.76204188,1.42552135,1.62081704
-4.86543272,4.51231108,0.09507673,0.00000000,0.02040552,2.75858102,1.42454908,1.62552199
-4.85942971,4.52123263,0.09316105,0.00000000,0.02035835,2.74757307,1.41977002,1.62576646
-4.85342671,4.51824170,0.09111107,0.00000000,0.02033194,2.72968887,1.41123521,1.62188510
-4.84742371,4.50424747,0.08897101,0.00000000,0.02032609,2.70580811,1.39915057,1.61432638
-4.84142071,4.48049413,0.08679291,0.00000000,0.02034152,2.67698850,1.38386798,1.60363719
-4.83541771,4.44851735,0.08463522,0.00000000,0.02037980,2.64442969,1.36587224,1.59044418
-4.82941471,4.41009237,0.08256130,0.00000000,0.02044333,2.60943324,1.34576447,1.57543272
-4.82341171,4.36717559,0.08063771,0.00000000,0.02053525,2.57336044,1.32424259,1.55932422
-4.81740870,4.32184182,0.07893261,0.00000000,0.02065928,2.53758930,1.30207938,1.54285274
-4.81140570,4.27621897,0.07751400,0.00000000,0.02081959,2.50347219,1.28009857,1.52674176
-4.80540270,4.23242229,0.07644810,0.00000000,0.02102058,2.47229541,1.25914979,1.51168171
-4.79939970,4.19248994,0.07579762,0.00000000,0.02126668,2.44524170,1.24008277,1.49830908
-4.79339670,4.15832152,0.07562018,0.00000000,0.02156213,2.42335669,1.22372134,1.48718767
-4.78739370,4.13162125,0.07596662,0.00000000,0.02191071,2.40752003,1.21083810,1.47879246
-4.78139070,4.11384707,0.07687954,0.00000000,0.02231552,2.39842175,1.20213001,1.47349652
-4.77538769,4.10616694,0.07839175,0.00000000,0.02277876,2.39654437,1.19819585,1.47156125
-4.76938469,4.10942347,0.08052486,0.00000000,0.02330142,2.40215101,1.19951604,1.47313019
-4.76338169,4.12410778,0.08328803,0.00000000,0.02388317,2.41527992,1.20643547,1.47822657
-4.75737869,4.15034338,0.08667683,0.00000000,0.02452207,2.43574532,1.21915007,1.48675457
-4.75137569,4.18788064,0.09067231,0.00000000,0.02521448,2.46314490,1.23769763,1.49850445
-4.74537269,4.23610242,0.09524043,0.00000000,0.02595489,2.49687364,1.26195351,1.51316125
-4.73936968,4.29404090,0.10033168,0.00000000,0.02673589,2.53614415,1.29163157,1.53031713
-4.73336668,4.36040567,0.10588120,0.00000000,0.02754811,2.58001286,1.32629067,1.54948683
-4.72736368,4.43362273,0.11180936,0.00000000,0.02838032,2.62741198,1.36534692,1.57012613
-4.72136068,4.51188378,0.11802275,0.00000000,0.02921948,2.67718625,1.40809144,1.59165270
-4.71535768,4.59320467,0.12441574,0.00000000,0.03005099,2.72813393,1.45371346,1.61346879
-4.70935468,4.67549176,0.13087259,0.00000000,0.03085891,2.77905071,1.50132804,1.63498513
-4.70335168,4.75661415,0.13727002,0.00000000,0.03162628,2.82877538,1.55000762,1.65564519
-4.69734867,4.83447978,0.14348023,0.00000000,0.03233556,2.87623565,1.59881627,1.67494896
-4.69134567,4.90711268,0.14937436,0.00000000,0.03296903,2.92049249,1.64684533,1.69247526
-4.68534267,4.97272860,0.15482619,0.00000000,0.03350931,2.96078113,1.69324894,1.70790167
-4.67933967,5.02980593,0.15971598,0.00000000,0.03393986,2.99654684,1.73727781,1.72102109
-4.67333667,5.07714887,0.16393431,0.00000000,0.03424552,3.02747375,1.77830961,1.73175390
-4.66733367,5.11393971,0.16738585,0.00000000,0.03441299,3.05350486,1.81587449,1.74015518
-4.66133067,5.13977760,0.16999266,0.00000000,0.03443135,3.07485196,1.84967409,1.74641598
-4.65532766,5.15470126,0.17169721,0.00000000,0.03429243,3.09199429,1.87959308,1.75085856
-4.64932466,5.15919401,0.17246460,0.00000000,0.03399121,3.10566525,1.90570219,1.75392518
-4.64332166,5.15416995,0.17228418,0.00000000,0.03352601,3.11682713,1.92825231,1.75616070
-4.63731866,5.14094104,0.17117028,0.00000000,0.03289868,3.12663425,1.94765978,1.75818934
-4.63131566,5.12116589,0.16916208,0.00000000,0.03211456,3.13638548,1.96448302,1.76068641
-4.62531266,5.09678163,0.16632258,0.00000000,0.03118246,3.14746792,1.97939171,1.76434603
-4.61930965,5.06992157,0.16273666,0.00000000,0.03011436,3.16129375,1.99312975,1.76984626
-4.61330665,5.04282183,0.15850839,0.00000000,0.02892513,3.17923294,2.00647370,1.77781304
-4.60730365,5.01772096,0.15375757,0.00000000,0.02763207,3.20254468,2.02018877,1.78878471
-4.60130065,4.99675694,0.14861574,0.00000000,0.02625440,3.23231077,2.03498454,1.80317889
-4.59529765,4.98186632,0.14322173,0.00000000,0.02481271,3.26937396,2.05147269,1.82126332
-4.58929465,4.97469016,0.13771699,0.00000000,0.02332828,3.31428446,2.07012891,1.84313230
-4.58329165,4.97649117,0.13224082,0.00000000,0.02182254,3.36725709,2.09126097,1.86869004
-4.57728864,4.98808619,0.12692580,0.00000000,0.02031640,3.42814161,2.11498471,1.89764195
-4.57128564,5.00979705,0.12189344,0.00000000,0.01882969,3.49640765,2.14120914,1.92949450
-4.56528264,5.04142239,0.11725035,0.00000000,0.01738067,3.57114540,2.16963159,1.96356397
-4.55927964,5.08223182,0.11308497,0.00000000,0.01598561,3.65108234,2.19974303,1.99899370
-4.55327664,5.13098262,0.10946504,0.00000000,0.01465838,3.73461539,2.23084353,2.03477936
-4.54727364,5.18595845,0.10643586,0.00000000,0.01341029,3.81985748,2.26206687,2.06980112
-4.54127064,5.24502826,0.10401944,0.00000000,0.01224988,3.90469652,2.29241338,2.10286126
-4.53526763,5.30572272,0.10221441,0.00000000,0.01118296,3.98686442,2.32078908,2.13272567
-4.52926463,5.36532482,0.10099686,0.00000000,0.01021260,4.06401331,2.34604955,2.15816731
-4.52326163,5.42097078,0.10032197,0.00000000,0.00933932,4.13379579,2.36704619,2.17800976
-4.51725863,5.46975677,0.10012628,0.00000000,0.00856131,4.19394600,2.38267299,2.19116896
-4.51125563,5.50884708,0.10033066,0.00000000,0.00787469,4.24235818,2.39191147,2.19669145
-4.50525263,5.53557937,0.10084370,0.00000000,0.00727389,4.27715970,2.39387199,2.19378749
-4.49924962,5.54756275,0.10156550,0.00000000,0.00675196,4.29677582,2.38782974,2.18185796
-4.49324662,5.54276501,0.10239157,0.00000000,0.00630099,4.29998376,2.37325394,2.16051408
-4.48724362,5.51958596,0.10321687,0.00000000,0.00591245,4.28595427,2.34982925,2.12958940
-4.48124062,5.47691422,0.10393966,0.00000000,0.00557755,4.25427951,2.31746885,2.08914413
-4.47523762,5.41416593,0.10446514,0.00000000,0.00528761,4.20498640,2.27631880,2.03946179
-4.46923462,5.33130454,0.10470869,0.00000000,0.00503431,4.13853551,2.22675409,1.98103901
-4.46323162,5.22884131,0.10459859,0.00000000,0.00480997,4.05580591,2.16936662,1.91456913
-4.45722861,5.10781756,0.10407823,0.00000000,0.00460775,3.95806713,2.10494620,1.84092075
-4.45122561,4.96976983,0.10310758,0.00000000,0.00442183,3.84693956,2.03445561,1.76111253
-4.44522261,4.81668007,0.10166407,0.00000000,0.00424751,3.72434542,1.95900090,1.67628520
-4.43921961,4.65091338,0.09974277,0.00000000,0.00408126,3.59245233,1.87979850,1.58767249
-4.43321661,4.47514623,0.09735594,0.00000000,0.00392079,3.45361187,1.79814050,1.49657170
-4.42721361,4.29228834,0.09453197,0.00000000,0.00376498,3.31029579,1.71535960,1.40431537
-4.42121061,4.10540148,0.09131383,0.00000000,0.00361389,3.16503204,1.63279506,1.31224467
-4.41520760,3.91761832,0.08775718,0.00000000,0.00346863,3.02034310,1.55176084,1.22168529
-4.40920460,3.73206438,0.08392806,0.00000000,0.00333131,2.87868857,1.47351708,1.13392628
-4.40320160,3.55178568,0.07990054,0.00000000,0.00320491,2.74241384,1.39924546,1.05020205
-4.39719860,3.37968417,0.07575418,0.00000000,0.00309315,2.61370602,1.33002926,0.97167751
-4.39119560,3.21846266,0.07157166,0.00000000,0.00300035,2.49455811,1.26683811,0.89943615
-4.38519260,3.07057997,0.06743645,0.00000000,0.00293134,2.38674167,1.21051762,0.83447065
-4.37918959,2.93821691,0.06343077,0.00000000,0.00289125,2.29178796,1.16178347,0.77767563
-4.37318659,2.82325251,0.05963373,0.00000000,0.00288542,2.21097699,1.12121947,0.72984171
-4.36718359,2.72724972,0.05611991,0.00000000,0.00291926,2.14533340,1.08927897,0.69165056
-4.36118059,2.65144925,0.05295809,0.00000000,0.00299804,2.09562801,1.06628871,0.66367008
-4.35517759,2.59676986,0.05021044,0.00000000,0.00312684,2.06238357,1.05245419,0.64634937
-4.34917459,2.56381318,0.04793181,0.00000000,0.00331031,2.04588299,1.04786570,0.64001303
-4.34317159,2.55287123,0.04616939,0.00000000,0.00355260,2.04617882,1.05250419,0.64485455
-4.33716858,2.56393498,0.04496246,0.00000000,0.00385713,2.06310241,1.06624614,0.66092892
-4.33116558,2.59670251,0.04434223,0.00000000,0.00422651,2.09627192,1.08886706,0.68814446
-4.32516258,2.65058583,0.04433179,0.00000000,0.00466237,2.14509838,1.12004327,0.72625448
-4.31915958,2.72471611,0.04494603,0.00000000,0.00516521,2.20878986,1.15935189,0.77484937
-4.31315658,2.81794729,0.04619155,0.00000000,0.00573431,2.28635382,1.20626940,0.83334989
-4.30715358,2.92885912,0.04806649,0.00000000,0.00636760,2.37659858,1.26016923,0.90100265
