energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.88594297,7.17321566,-7.17425271,0.07101784,-0.07103639,0.50160232,-0.50168206,0.49056932,-0.49070777,0.63708248,-0.63699662,0.89963457,-0.89966879,0.84671861,-0.84701432,0.13072716,-0.13073872,3.32431014,-3.32487772
-5.87993997,7.07378883,-7.07572147,0.06754062,-0.06756300,0.49079460,-0.49089440,0.48129666,-0.48150517,0.62931494,-0.62932471,0.89690167,-0.89701841,0.81015946,-0.81049122,0.12910263,-0.12913362,3.28882512,-3.28987354
-5.87393697,6.94484711,-6.94763613,0.06398090,-0.06400685,0.48081618,-0.48093522,0.46954893,-0.46982283,0.61802729,-0.61812946,0.89316654,-0.89336353,0.77395184,-0.77431637,0.12674031,-0.12679000,3.23531398,-3.23682171
-5.86793397,6.78823335,-6.79182321,0.06035858,-0.06038779,0.47163769,-0.47177480,0.45554938,-0.45588273,0.60344314,-0.60363261,0.88843009,-0.88870354,0.73823738,-0.73863079,0.12368358,-0.12375088,3.16483620,-3.16677293
-5.86193097,6.60631162,-6.61063201,0.05669578,-0.05672786,0.46322068,-0.46337439,0.43956419,-0.43994998,0.58584914,-0.58611916,0.88271843,-0.88306314,0.70316146,-0.70357935,0.11998930,-0.12007279,3.07876057,-3.08108803
-5.85592796,6.40190688,-6.40687468,0.05301642,-0.05305094,0.45552140,-0.45568999,0.42189544,-0.42232576,0.56558725,-0.56592956,0.87608478,-0.87649429,0.66887336,-0.66931090,0.11572628,-0.11582423,2.97872596,-2.98139900
-5.84992496,6.17823193,-6.18375355,0.04934575,-0.04938224,0.44849463,-0.44867615,0.40287320,-0.40333946,0.54304535,-0.54345045,0.86861083,-0.86907760,0.63552566,-0.63597777,0.11097342,-0.11108384,2.86659502,-2.86956290
-5.84392196,5.93880502,-5.94477895,0.04570968,-0.04574764,0.44209745,-0.44228976,0.38284699,-0.38334015,0.51864675,-0.51910414,0.86040742,-0.86092305,0.60327331,-0.60373474,0.10581758,-0.10593828,2.74440252,-2.74761029
-5.83791896,5.68736149,-5.69368102,0.04213419,-0.04217312,0.43629295,-0.43649380,0.36217702,-0.36268781,0.49283890,-0.49333735,0.85161473,-0.85217017,0.57227229,-0.57273775,0.10035122,-0.10047989,2.61430054,-2.61769052
-5.83191596,5.42776321,-5.43431919,0.03864463,-0.03868404,0.43105382,-0.43126085,0.34122546,-0.34174463,0.46608174,-0.46660966,0.84240183,-0.84298761,0.54267825,-0.54314256,0.09467001,-0.09480424,2.47850250,-2.48201580
-5.82591296,5.16390898,-5.17059255,0.03526509,-0.03530448,0.42636555,-0.42657636,0.32034811,-0.32086663,0.43883620,-0.43938188,0.83296565,-0.83357210,0.51464532,-0.51510344,0.08887038,-0.08900776,2.33922818,-2.34280619
-5.81990995,4.89964931,-4.90635442,0.03201782,-0.03205672,0.42222927,-0.42244144,0.29988660,-0.30039587,0.41155318,-0.41210509,0.82352922,-0.82414669,0.48832502,-0.48877220,0.08304720,-0.08318535,2.19865161,-2.20223742
-5.81390695,4.63870782,-4.64533363,0.02892269,-0.02896069,0.41866402,-0.41887515,0.28016149,-0.28065351,0.38466330,-0.38521039,0.81433911,-0.81495819,0.46386567,-0.46429749,0.07729153,-0.07742819,2.05885343,-2.06239308
-5.80790395,4.38461167,-4.39106456,0.02599686,-0.02603356,0.41570830,-0.41591603,0.26146633,-0.26193387,0.35856795,-0.35909987,0.80566199,-0.80627366,0.44141202,-0.44182447,0.07168873,-0.07182177,1.92177916,-1.92522281
-5.80190095,4.14063236,-4.14682762,0.02325445,-0.02328952,0.41342067,-0.41362273,0.24406287,-0.24449956,0.33363162,-0.33413893,0.79778007,-0.79837591,0.42110538,-0.42149487,0.06631673,-0.06644424,1.78920439,-1.79250721
-5.79589795,3.90973774,-3.91560093,0.02070641,-0.02073958,0.41187954,-0.41207373,0.22817744,-0.22857789,0.31017584,-0.31065020,0.79098551,-0.79155778,0.40308391,-0.40344728,0.06124477,-0.06136504,1.66270754,-1.66583044
-5.78989495,3.69455565,-3.70002350,0.01836053,-0.01839157,0.41118168,-0.41136592,0.21399858,-0.21435840,0.28847485,-0.28890913,0.78557356,-0.78611538,0.38748312,-0.38781769,0.05653231,-0.05664392,1.54365052,-1.54656067
-5.78389195,3.49734909,-3.50237006,0.01622148,-0.01625022,0.41143976,-0.41161211,0.20167583,-0.20199167,0.26875292,-0.26914126,0.78183473,-0.78234010,0.37443653,-0.37474002,0.05222853,-0.05233031,1.43316726,-1.43583835
-5.77788894,3.32000218,-3.32453657,0.01429107,-0.01431740,0.41277883,-0.41293749,0.19131963,-0.19158917,0.25118332,-0.25152120,0.78004584,-0.78050974,0.36407607,-0.36434666,0.04837196,-0.04846302,1.33215982,-1.33457209
-5.77188594,3.16401621,-3.16803600,0.01256851,-0.01259237,0.41533174,-0.41547507,0.18300236,-0.18322425,0.23588894,-0.23617318,0.78046042,-0.78087883,0.35653250,-0.35676872,0.04499065,-0.04507037,1.24130143,-1.24344158
-5.76588294,3.03051466,-3.03400295,0.01105079,-0.01107217,0.41923383,-0.41936037,0.17676017,-0.17693399,0.22294433,-0.22317299,0.78329868,-0.78366860,0.35193532,-0.35213610,0.04210251,-0.04217054,1.16104572,-1.16290654
-5.75987994,2.92025589,-2.92320614,0.00973310,-0.00975202,0.42461701,-0.42472551,0.17259573,-0.17272187,0.21237888,-0.21255123,0.78873751,-0.78905691,0.35041246,-0.35057702,0.03971598,-0.03977221,1.09164120,-1.09322113
-5.75387694,2.83365235,-2.83606738,0.00860923,-0.00862577,0.43160358,-0.43169299,0.17048150,-0.17056110,0.20418120,-0.20429761,0.79690095,-0.79716877,0.35208941,-0.35221728,0.03783090,-0.03787545,1.03314987,-1.03445237
-5.74787394,2.77079493,-2.77268570,0.00767206,-0.00768630,0.44030005,-0.44036953,0.17036359,-0.17039838,0.19830417,-0.19836593,0.80785179,-0.80806790,0.35708789,-0.35717886,0.03643960,-0.03647278,0.98546897,-0.98650187
-5.74187094,2.73148116,-2.73286554,0.00691392,-0.00692598,0.45079124,-0.45084020,0.17216589,-0.17215808,0.19467058,-0.19467978,0.82158470,-0.82174979,0.36552405,-0.36557813,0.03552799,-0.03555026,0.94835464,-0.94912937
-5.73586793,2.71524613,-2.71614755,0.00632703,-0.00633705,0.46313515,-0.46316323,0.17579439,-0.17574654,0.19317903,-0.19313839,0.83802146,-0.83813699,0.37750616,-0.37752356,0.03507680,-0.03508876,0.92144654,-0.92197735
-5.72986493,2.72139476,-2.72184091,0.00590379,-0.00591191,0.47735862,-0.47736570,0.18114147,-0.18105638,0.19370991,-0.19362262,0.85700870,-0.85707681,0.39313182,-0.39311298,0.03506280,-0.03506514,0.90429221,-0.90459543
-5.72386193,2.74903449,-2.74905604,0.00563706,-0.00564344,0.49345423,-0.49344044,0.18809013,-0.18797069,0.19613115,-0.19600071,0.87831847,-0.87834186,0.41248484,-0.41243036,0.03545995,-0.03545341,0.89637052,-0.89646381
-5.71785893,2.79710717,-2.79673660,0.00552037,-0.00552515,0.51137850,-0.51134422,0.19651783,-0.19636692,0.20030355,-0.20013359,0.90165173,-0.90163357,0.43563158,-0.43554227,0.03624044,-0.03622580,0.89711305,-0.89701473
-5.71185593,2.86441910,-2.86368968,0.00554802,-0.00555135,0.53105142,-0.53099726,0.20629995,-0.20612038,0.20608553,-0.20587970,0.92664482,-0.92658866,0.46261708,-0.46249394,0.03737568,-0.03735371,0.90592300,-0.90565148
-5.70585293,2.94966848,-2.94861344,0.00571510,-0.00571713,0.55235740,-0.55228421,0.21731272,-0.21710711,0.21333708,-0.21309891,0.95287875,-0.95278841,0.49346089,-0.49330514,0.03883700,-0.03880845,0.92219093,-0.92176420
-5.69984992,3.05146935,-3.05012120,0.00601746,-0.00601832,0.57514749,-0.57505637,0.22943549,-0.22920623,0.22192281,-0.22165566,0.97989083,-0.97977031,0.52815267,-0.52796576,0.04059629,-0.04056188,0.94530697,-0.94474226
-5.69384692,3.16837145,-3.16676151,0.00645160,-0.00645142,0.59924277,-0.59913502,0.24255225,-0.24230149,0.23171412,-0.23142105,1.00718831,-1.00704171,0.56664767,-0.56643134,0.04262638,-0.04258678,0.97466935,-0.97398282
-5.68784392,3.29887561,-3.29703378,0.00701446,-0.00701334,0.62443861,-0.62431574,0.25655246,-0.25628209,0.24259023,-0.24227404,1.03426325,-1.03409472,0.60886233,-0.60861859,0.04490123,-0.04485704,1.00968916,-1.00889580
-5.68184092,3.44144456,-3.43939927,0.00770316,-0.00770121,0.65050963,-0.65037336,0.27133110,-0.27104278,0.25443841,-0.25410154,1.06060810,-1.06042175,0.65466994,-0.65440114,0.04739596,-0.04734774,1.04979159,-1.04890522
-5.67583792,3.59450938,-3.59228771,0.00851475,-0.00851206,0.67721507,-0.67706731,0.28678802,-0.28648317,0.26715313,-0.26679777,1.08573105,-1.08553095,0.70389681,-0.70360562,0.05008673,-0.05003498,1.09441399,-1.09344730
-5.66983492,3.75647208,-3.75410000,0.00944585,-0.00944250,0.70430435,-0.70414715,0.30282660,-0.30250654,0.28063461,-0.28026268,1.10917067,-1.10896081,0.75631892,-0.75600838,0.05295042,-0.05289559,1.14300126,-1.14196600
-5.66383192,3.92570506,-3.92320790,0.01049235,-0.01048841,0.73152246,-0.73135805,0.31935200,-0.31901798,0.29478660,-0.29439986,1.13050899,-1.13029326,0.81165964,-0.81133315,0.05596430,-0.05590682,1.19499928,-1.19390653
-5.65782891,4.10054885,-4.09795171,0.01164907,-0.01164462,0.75861522,-0.75844596,0.33626904,-0.33592233,0.30951387,-0.30911396,1.14938262,-1.14916482,0.86958847,-0.86924979,0.05910559,-0.05904587,1.24984722,-1.24870766
-5.65182591,4.27930917,-4.27663739,0.01290950,-0.01290460,0.78533407,-0.78516241,0.35347990,-0.35312188,0.32471942,-0.32430797,1.16549144,-1.16527529,0.92972138,-0.92937461,0.06235103,-0.06228948,1.30696961,-1.30579385
-5.64582291,4.46025505,-4.45753472,0.01426554,-0.01426025,0.81144037,-0.81126885,0.37088195,-0.37051420,0.34030181,-0.33988053,1.17860465,-1.17839376,0.99162285,-0.99127236,0.06567646,-0.06561352,1.36576910,-1.36456798
-5.63981991,4.64161945,-4.63887777,0.01570732,-0.01570172,0.83670925,-0.83654045,0.38836588,-0.38799030,0.35615270,-0.35572349,1.18856397,-1.18836192,1.05480984,-1.05446025,0.06905654,-0.06899266,1.42562076,-1.42440563
-5.63381691,4.82160382,-4.81886938,0.01722315,-0.01721730,0.86093286,-0.86076938,0.40581439,-0.40543320,0.37215502,-0.37171998,1.19528433,-1.19509459,1.11875795,-1.11841404,0.07246452,-0.07240021,1.48586881,-1.48465176
-5.62781391,4.99838778,-4.99569066,0.01879947,-0.01879344,0.88392326,-0.88376764,0.42310159,-0.42271743,0.38818162,-0.38774319,1.19875190,-1.19857788,1.18290962,-1.18257624,0.07587219,-0.07580801,1.54582647,-1.54462047
-5.62181091,5.17014474,-5.16751648,0.02042096,-0.02041483,0.90551477,-0.90536948,0.44009338,-0.43970931,0.40409498,-0.40365592,1.19902012,-1.19886513,1.24668446,-1.24636642,0.07924999,-0.07918654,1.60477924,-1.60359818
-5.61580790,5.33506377,-5.33253712,0.02207079,-0.02206463,0.92556597,-0.92543334,0.45664885,-0.45626832,0.41974762,-0.41931106,1.19620386,-1.19607107,1.30949126,-1.30919324,0.08256728,-0.08250524,1.66199210,-1.66085074
-5.60980490,5.49137754,-5.48898601,0.02373086,-0.02372476,0.94396139,-0.94384357,0.47262281,-0.47224967,0.43498361,-0.43455299,1.19047230,-1.19036470,1.37074147,-1.37046789,0.08579280,-0.08573287,1.71672037,-1.71563419
-5.60380190,5.63739558,-5.63517283,0.02538221,-0.02537626,0.96061271,-0.96051161,0.48786947,-0.48750782,0.44964080,-0.44921989,1.18204090,-1.18196126,1.42986353,-1.42961844,0.08889525,-0.08883820,1.76822416,-1.76720906
-5.59779890,5.77154139,-5.76952047,0.02700549,-0.02699977,0.97545958,-0.97537684,0.50224709,-0.50190124,0.46355401,-0.46314678,1.17116286,-1.17111366,1.48631737,-1.48610433,0.09184402,-0.09179061,1.81578570,-1.81485766
-5.59179590,5.89239169,-5.89060420,0.02858146,-0.02857606,0.98846996,-0.98840691,0.51562364,-0.51529793,0.47655865,-0.47616922,1.15812048,-1.15810380,1.53960834,-1.53943037,0.09460996,-0.09456096,1.85872880,-1.85790345
-5.58579290,5.99871568,-5.99719076,0.03009150,-0.03008649,0.99963976,-0.99959737,0.52788302,-0.52758168,0.48849496,-0.48812746,1.14321655,-1.14323405,1.58929990,-1.58915936,0.09716623,-0.09712238,1.89643965,-1.89573175
-5.57978989,6.08951165,-6.08827510,0.03151816,-0.03151364,1.00899179,-1.00897068,0.53893177,-0.53865875,0.49921228,-0.49887075,1.12676616,-1.12681898,1.63502412,-1.63492269,0.09948904,-0.09945105,1.92838759,-1.92781053
-5.57378689,6.16403892,-6.16311222,0.03284569,-0.03284171,1.01657386,-1.01657429,0.54870584,-0.54846459,0.50857335,-0.50826162,1.10908891,-1.10917763,1.67648945,-1.67642810,0.10155848,-0.10152696,1.95414499,-1.95371027
-5.56778389,6.22184243,-6.22124196,0.03406041,-0.03405704,1.02245589,-1.02247778,0.55717703,-0.55697039,0.51645839,-0.51617992,1.09050160,-1.09062619,1.71348516,-1.71346413,0.10335904,-0.10333453,1.97340495,-1.97312167
-5.56178089,6.26276855,-6.26250484,0.03515115,-0.03514843,1.02672612,-1.02676902,0.56435894,-0.56418888,0.52276856,-0.52252635,1.07131153,-1.07147130,1.74588203,-1.74590090,0.10488017,-0.10486306,1.98599588,-1.98587032
-5.55577789,6.28697035,-6.28704762,0.03610945,-0.03610741,1.02948630,-1.02954948,0.57031177,-0.57017930,0.52742892,-0.52722538,1.05181019,-1.05200382,1.77362927,-1.77368699,0.10611646,-0.10610704,1.99189210,-1.99192734
-5.54977489,6.29490191,-6.29531772,0.03692973,-0.03692838,1.03084609,-1.03092858,0.57514595,-0.57505096,0.53039049,-0.53022738,1.03226761,-1.03249316,1.79674764,-1.79684262,0.10706783,-0.10706621,1.99121980,-1.99141551
-5.54377189,6.28730152,-6.28804671,0.03760929,-0.03760863,1.03091684,-1.03101745,0.57902409,-0.57896529,0.53163158,-0.53150992,1.01292715,-1.01318206,1.81531930,-1.81544950,0.10773930,-0.10774547,1.98425802,-1.98461024
-5.53776888,6.26516466,-6.26622343,0.03814822,-0.03814823,1.02980503,-1.02992243,0.58216121,-0.58213602,0.53115821,-0.53107823,0.99400087,-0.99428209,1.82947491,-1.82963792,0.10814079,-0.10815454,1.97143438,-1.97193560
-5.53176588,6.22970795,-6.23105826,0.03854917,-0.03854981,1.02760567,-1.02773845,0.58482294,-0.58482755,0.52900374,-0.52896489,0.97566559,-0.97596961,1.83937881,-1.83957201,0.10828654,-0.10830754,1.95331597,-1.95395517
-5.52576288,6.18232632,-6.18394040,0.03881704,-0.03881825,1.02439616,-1.02454287,0.58732176,-0.58735111,0.52522782,-0.52522875,0.95805970,-0.95838266,1.84521344,-1.84543406,0.10819455,-0.10822231,1.93059557,-1.93135846
-5.51975988,6.12454565,-6.12639071,0.03895857,-0.03896029,1.02023101,-1.02039021,0.59001125,-0.59005916,0.51991466,-0.51995327,0.94128091,-0.94161870,1.84716381,-1.84740905,0.10788586,-0.10791976,1.90407387,-1.90494322
-5.51375688,6.05797360,-6.06001267,0.03898193,-0.03898406,1.01513772,-1.01530804,0.59327843,-0.59333768,0.51317100,-0.51324449,0.92538506,-0.92573343,1.84540340,-1.84567048,0.10738373,-0.10742304,1.87463856,-1.87559465
-5.50775388,5.98425123,-5.98644409,0.03889617,-0.03889864,1.00911436,-1.00929451,0.59753444,-0.59759697,0.50512362,-0.50522856,0.91038614,-0.91074083,1.84008228,-1.84036853,0.10671296,-0.10675684,1.84324107,-1.84426215
-5.50175088,5.90500805,-5.90731221,0.03871085,-0.03871354,1.00212901,-1.00231778,0.60320381,-0.60326089,0.49591683,-0.49604921,0.89625776,-0.89661456,1.83131840,-1.83162130,0.10589904,-0.10594660,1.81087195,-1.81193484
-5.49574787,5.82182245,-5.82419411,0.03843553,-0.03843834,0.99412123,-0.99431751,0.61071261,-0.61075509,0.48570979,-0.48586516,0.88293590,-0.88329077,1.81919277,-1.81950995,0.10496756,-0.10501785,1.77853589,-1.77961652
-5.48974487,5.73618932,-5.73858438,0.03807945,-0.03808228,0.98500563,-0.98520843,0.62047600,-0.62049453,0.47467400,-0.47484753,0.87032322,-0.87067238,1.80374870,-1.80407794,0.10394359,-0.10399564,1.74722710,-1.74830112
-5.48374187,5.64949582,-5.65187075,0.03765118,-0.03765392,0.97467750,-0.97488585,0.63288547,-0.63287077,0.46299081,-0.46317742,0.85829468,-0.85863461,1.78499528,-1.78533450,0.10285122,-0.10290406,1.71790611,-1.71894945
-5.47773887,5.56300565,-5.56531833,0.03715845,-0.03716101,0.96302002,-0.96323302,0.64829636,-0.64823946,0.45084909,-0.45104352,0.84670428,-0.84703185,1.76291488,-1.76326208,0.10171321,-0.10176588,1.69147836,-1.69246780
-5.47173587,5.47785173,-5.48006216,0.03660801,-0.03661030,0.94991298,-0.95012973,0.66701610,-0.66690859,0.43844302,-0.43863995,0.83539290,-0.83570532,1.73747392,-1.73782717,0.10055075,-0.10060235,1.66877543,-1.66968905
-5.46573287,5.39503629,-5.39710724,0.03600558,-0.03600752,0.93524222,-0.93546179,0.68929362,-0.68912784,0.42596992,-0.42616404,0.82419663,-0.82449149,1.70863633,-1.70899368,0.09938335,-0.09943303,1.65053908,-1.65135671
-5.45972986,5.31543727,-5.31733475,0.03535594,-0.03535747,0.91890947,-0.91913087,0.71531038,-0.71507966,0.41362813,-0.41381423,0.81295545,-0.81323074,1.67637853,-1.67673799,0.09822872,-0.09827571,1.63740846,-1.63811205
-5.45372686,5.23981937,-5.24151307,0.03466304,-0.03466410,0.90084181,-0.90106396,0.74517346,-0.74487226,0.40161481,-0.40178785,0.80152180,-0.80177584,1.64070483,-1.64106433,0.09710289,-0.09714650,1.62991068,-1.63048456
-5.44772386,5.16884814,-5.17031167,0.03393015,-0.03393070,0.88100028,-0.88122198,0.77891108,-0.77853510,0.39012364,-0.39027886,0.78976860,-0.79000002,1.60166227,-1.60201962,0.09602013,-0.09605978,1.62845466,-1.62888578
-5.44172086,5.10310527,-5.10431639,0.03316010,-0.03316012,0.85938702,-0.85960699,0.81647060,-0.81601688,0.37934242,-0.37947535,0.77759635,-0.77780410,1.55935352,-1.55970641,0.09499310,-0.09502830,1.63332836,-1.63360636
-5.43571786,5.04310364,-5.04404430,0.03235545,-0.03235494,0.83605063,-0.83626745,0.85771951,-0.85718646,0.36945044,-0.36955698,0.76493913,-0.76512238,1.51394724,-1.51429322,0.09403287,-0.09406325,1.64469909,-1.64481640
-5.42971486,4.98930079,-4.98995720,0.03151877,-0.03151773,0.81108921,-0.81130137,0.90244906,-0.90183644,0.36061570,-0.36069219,0.75176908,-0.75192721,1.46568479,-1.46602133,0.09314900,-0.09317429,1.66261690,-1.66256868
-5.42371186,4.94211000,-4.94247253,0.03065274,-0.03065121,0.78465114,-0.78485706,0.95038082,-0.94968968,0.35299212,-0.35303536,0.73809923,-0.73823177,1.41488321,-1.41520773,0.09234953,-0.09236957,1.68702073,-1.68680481
-5.41770885,4.90190832,-4.90197139,0.02976037,-0.02975839,0.75693342,-0.75713145,1.00117563,-1.00040824,0.34671662,-0.34672390,0.72398479,-0.72409139,1.36193394,-1.36224383,0.09164103,-0.09165575,1.71774703,-1.71736373
-5.41170585,4.86904158,-4.86880344,0.02884505,-0.02884266,0.72817773,-0.72836625,1.05444494,-1.05360462,0.34190627,-0.34187544,0.70952268,-0.70960305,1.30729753,-1.30759027,0.09102860,-0.09103805,1.75454058,-1.75399256
-5.40570285,4.84382644,-4.84328897,0.02791059,-0.02790787,0.69866458,-0.69884198,1.10976379,-1.10885481,0.33865576,-0.33858521,0.69484957,-0.69490347,1.25149480,-1.25176798,0.09051592,-0.09052022,1.79706718,-1.79635916
-5.39969985,4.82655021,-4.82571862,0.02696126,-0.02695827,0.66870576,-0.66887051,1.16668515,-1.16571248,0.33703507,-0.33692376,0.68013866,-0.68016584,1.19509483,-1.19534625,0.09010526,-0.09010462,1.84492766,-1.84406619
-5.39369685,4.81746882,-4.81635137,0.02600172,-0.02599854,0.63863574,-0.63878644,1.22475472,-1.22372390,0.33708767,-0.33693514,0.66559527,-0.66559548,1.13870078,-1.13892852,0.08979759,-0.08979228,1.89767296,-1.89666611
-5.38769385,4.81680401,-4.81541163,0.02503689,-0.02503361,0.60880239,-0.60893781,1.28352580,-1.28244272,0.33882928,-0.33863563,0.65145170,-0.65142464,1.08293440,-1.08313684,0.08959273,-0.08958307,1.95481949,-1.95367660
-5.38169085,4.82474019,-4.82308616,0.02407191,-0.02406861,0.57955770,-0.57967677,1.34257327,-1.34144400,0.34224731,-0.34201321,0.63796153,-0.63790685,1.02842001,-1.02859594,0.08948953,-0.08947588,2.01586451,-2.01459589
-5.37568784,4.84142172,-4.83952132,0.02311196,-0.02310871,0.55124880,-0.55135066,1.40150611,-1.40033675,0.34730102,-0.34702769,0.62539367,-0.62531097,0.97576919,-0.97591781,0.08948613,-0.08946887,2.08030076,-2.07891742
-5.36968484,4.86695096,-4.86482109,0.02216212,-0.02215901,0.52420990,-0.52429394,1.45997787,-1.45877439,0.35392247,-0.35361163,0.61402640,-0.61391520,0.92556663,-0.92568758,0.08958030,-0.08955982,2.14762978,-2.14614323
-5.36368184,4.90138722,-4.89904611,0.02122727,-0.02122437,0.49875544,-0.49882123,1.51769437,-1.51646254,0.36201820,-0.36167202,0.60414155,-0.60400134,0.87835815,-0.87845148,0.08976976,-0.08974645,2.21737348,-2.21579545
-5.35767884,4.94474665,-4.94221356,0.02031196,-0.02030932,0.47517453,-0.47522188,1.57441847,-1.57316377,0.37147155,-0.37109266,0.59601902,-0.59584923,0.83464108,-0.83470730,0.09005261,-0.09002681,2.28908330,-2.28742563
-5.35167584,4.99700264,-4.99429760,0.01942029,-0.01941798,0.45372708,-0.45375600,1.62997137,-1.62869900,0.38214568,-0.38173706,0.58993164,-0.58973169,0.79485753,-0.79489753,0.09042766,-0.09039970,2.36234664,-2.36062116
-5.34567284,5.05808636,-5.05522997,0.01855589,-0.01855396,0.43464136,-0.43465204,1.68423059,-1.68294549,0.39388697,-0.39345194,0.58614045,-0.58590976,0.75939038,-0.75940541,0.09089478,-0.09086493,2.43679032,-2.43500874
