energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93996998,3.26142808,-2.15933776,0.01601830,-0.01453261,0.35606256,-0.18784891,1.87941678,-0.50321265,0.43353996,-0.20540156,0.44215279,-0.33365449,0.29661839,-0.14726027,0.03809751,-0.04400214,1.38921211,-1.06702843
-5.93396698,3.41475761,-2.00713736,0.01766536,-0.01321507,0.37016286,-0.17321909,1.98733204,-0.47104302,0.44757859,-0.19066297,0.46671059,-0.31301844,0.31558334,-0.13730678,0.03867980,-0.03994658,1.46123955,-0.99417400
-5.92796398,3.57517894,-1.86191160,0.01938917,-0.01199209,0.38494266,-0.15895517,2.09929005,-0.43958593,0.46236695,-0.17664734,0.49263161,-0.29344630,0.33519486,-0.12780584,0.03934920,-0.03609890,1.53659009,-0.92506716
-5.92196098,3.74205320,-1.72536029,0.02117623,-0.01086923,0.40040800,-0.14525071,2.21485559,-0.40933497,0.47790693,-0.16352703,0.51983719,-0.27519355,0.35529748,-0.11888848,0.04010878,-0.03248319,1.61486524,-0.86049126
-5.91595798,3.91452273,-1.59906722,0.02301089,-0.00985089,0.41653820,-0.13228653,2.33347357,-0.38078655,0.49416774,-0.15146070,0.54822010,-0.25850220,0.37571182,-0.11067416,0.04095911,-0.02912063,1.69557772,-0.80117720
-5.90995498,4.09151134,-1.48445986,0.02487562,-0.00894013,0.43328394,-0.12022861,2.45446957,-0.35443039,0.51108436,-0.14058985,0.57764561,-0.24359248,0.39623649,-0.10326809,0.04189790,-0.02602909,1.77815496,-0.74778161
-5.90395198,4.27173621,-1.38277672,0.02675143,-0.00813861,0.45056671,-0.10922666,2.57705590,-0.33074171,0.52855770,-0.13103600,0.60795370,-0.23065558,0.41665122,-0.09675919,0.04291980,-0.02322290,1.86194729,-0.70086842
-5.89794897,4.45373118,-1.29504274,0.02861832,-0.00744651,0.46827975,-0.09941368,2.70034310,-0.31017538,0.54645661,-0.12289874,0.63896240,-0.21984760,0.43672127,-0.09121854,0.04401647,-0.02071283,1.94624051,-0.66089434
-5.89194597,4.63588029,-1.22205301,0.03045592,-0.00686255,0.48629030,-0.09090609,2.82335637,-0.29316192,0.56462165,-0.11625449,0.67047194,-0.21128486,0.45620294,-0.08669851,0.04517689,-0.01850616,2.03027231,-0.62819837
-5.88594297,4.81646004,-1.16436424,0.03224407,-0.00638407,0.50444322,-0.08380450,2.94505645,-0.28010537,0.58287034,-0.11115594,0.70226948,-0.20504066,0.47485001,-0.08323239,0.04638784,-0.01660678,2.11325167,-0.60299546
-5.87993997,4.99368806,-1.12229375,0.03396361,-0.00600712,0.52256569,-0.07819480,3.06436373,-0.27138251,0.60100365,-0.10763210,0.73413408,-0.20114349,0.49242089,-0.08083464,0.04763462,-0.01501555,2.19438033,-0.58537406
-5.87393697,5.16577563,-1.09592498,0.03559701,-0.00572662,0.54047272,-0.07414954,3.18018452,-0.26734347,0.61881339,-0.10568896,0.76584156,-0.19957672,0.50868605,-0.07950149,0.04890179,-0.01373051,2.27287494,-0.57529758
-5.86793397,5.33098114,-1.08511872,0.03712914,-0.00553652,0.55797329,-0.07172936,3.29143809,-0.26831304,0.63608997,-0.10531056,0.79716901,-0.20027964,0.52343554,-0.07921213,0.05017415,-0.01274724,2.34798902,-0.57260914
-5.86193097,5.48766179,-1.08952906,0.03854786,-0.00543003,0.57487670,-0.07098429,3.39708313,-0.27459248,0.65263033,-0.10646038,0.82789863,-0.20314983,0.53648615,-0.07993015,0.05143762,-0.01205916,2.41903319,-0.57703942
-5.85592796,5.63432058,-1.10862317,0.03984460,-0.00539985,0.59099883,-0.07195482,3.49614225,-0.28646138,0.66824541,-0.10908309,0.85782066,-0.20804669,0.54768777,-0.08160528,0.05268011,-0.01165780,2.48539294,-0.58821725
-5.84992496,5.76964644,-1.14170396,0.04101477,-0.00543839,0.60616799,-0.07467275,3.58772339,-0.30417912,0.68276697,-0.11310650,0.88673532,-0.21479608,0.55692880,-0.08417551,0.05389234,-0.01153306,2.54654270,-0.60568229
-5.84392196,5.89254544,-1.18793483,0.04205804,-0.00553800,0.62023017,-0.07916150,3.67103721,-0.32798580,0.69605324,-0.11844361,0.91445374,-0.22319584,0.56414012,-0.08756917,0.05506845,-0.01167338,2.60205584,-0.62889969
-5.83791896,6.00216184,-1.24636588,0.04297847,-0.00569127,0.63305333,-0.08543616,3.74540986,-0.35810223,0.70799340,-0.12499487,0.94079782,-0.23302213,0.56929757,-0.09170736,0.05620650,-0.01206587,2.65161005,-0.65727609
-5.83191596,6.09788843,-1.31596079,0.04378441,-0.00589126,0.64453066,-0.09350308,3.81029074,-0.39472900,0.71851045,-0.13265044,0.96559938,-0.24403639,0.57242261,-0.09650629,0.05730864,-0.01269640,2.69498804,-0.69017662
-5.82591296,6.17936614,-1.39562415,0.04448823,-0.00613172,0.65458269,-0.10335915,3.86525550,-0.43804447,0.72756267,-0.14129253,0.98869859,-0.25599263,0.57358134,-0.10187973,0.05838120,-0.01354968,2.73207388,-0.72694264
-5.81990995,6.24647371,-1.48422851,0.04510590,-0.00640734,0.66315829,-0.11499087,3.91000452,-0.48820179,0.73514340,-0.15079790,1.00994215,-0.26864515,0.57288172,-0.10774137,0.05943435,-0.01460928,2.76284543,-0.76690962
-5.81390695,6.29930878,-1.58064108,0.04565637,-0.00671398,0.67023442,-0.12837333,3.94435774,-0.54532505,0.74127944,-0.16104022,1.02918154,-0.28175614,0.57046925,-0.11400717,0.06048167,-0.01585770,2.78736350,-0.80942498
-5.80790395,6.33816211,-1.68374948,0.04616082,-0.00704879,0.67581494,-0.14346912,3.96824657,-0.60950492,0.74602817,-0.17189262,1.04627159,-0.29510331,0.56652125,-0.12059754,0.06153946,-0.01727641,2.80575892,-0.85386535
-5.80190095,6.36348691,-1.79248641,0.04664181,-0.00741044,0.67992850,-0.16022749,3.98170403,-0.68079385,0.74947344,-0.18323015,1.06106970,-0.30848695,0.56124012,-0.12743933,0.06262589,-0.01884600,2.81821821,-0.89965295
-5.79589795,6.37586571,-1.90585285,0.04712235,-0.00779918,0.68262569,-0.17858373,3.98485415,-0.75920135,0.75172076,-0.19493226,1.07343614,-0.32173665,0.55484585,-0.13446767,0.06375998,-0.02054634,2.82496915,-0.94627073
-5.78989495,6.37597664,-2.02293930,0.04762495,-0.00821692,0.68397562,-0.19845899,3.97790160,-0.84468957,0.75289172,-0.20688523,1.08323530,-0.33471705,0.54756812,-0.14162749,0.06496055,-0.02235687,2.82626702,-0.99327575
-5.78389195,6.36456117,-2.14294494,0.04817069,-0.00866721,0.68406224,-0.21976057,3.96112233,-0.93716954,0.75311816,-0.21898450,1.09033829,-0.34733276,0.53963841,-0.14887479,0.06624514,-0.02425690,2.82238240,-1.04031061
-5.77788894,6.34239496,-2.26519391,0.04877830,-0.00915524,0.68298032,-0.24238274,3.93485585,-1.03649833,0.75253615,-0.23113679,1.09462668,-0.35953199,0.53128254,-0.15617754,0.06762896,-0.02622606,2.81359124,-1.08711247
-5.77188594,6.31026282,-2.38914857,0.04946342,-0.00968769,0.68083152,-0.26620809,3.89949950,-1.14247734,0.75128013,-0.24326207,1.09599721,-0.37130896,0.52271371,-0.16351630,0.06912389,-0.02824476,2.80016750,-1.13351935
-5.76588294,6.26893878,-2.51441901,0.05023786,-0.01027255,0.67772054,-0.29110948,3.85550471,-1.25485188,0.74947732,-0.25529514,1.09436738,-0.38270483,0.51412659,-0.17088431,0.07073765,-0.03029478,2.78237848,-1.17947351
-5.75987994,6.21917118,-2.64076840,0.05110915,-0.01091888,0.67375142,-0.31695231,3.80337503,-1.37331193,0.74724259,-0.26718688,1.08968140,-0.39380706,0.50569247,-0.17828741,0.07247312,-0.03235980,2.76048299,-1.22502160
-5.75387694,6.16167289,-2.76811370,0.05208014,-0.01163647,0.66902426,-0.34359719,3.74366558,-1.49749418,0.74467398,-0.27890500,1.08191624,-0.40474717,0.49755563,-0.18574334,0.07432787,-0.03442601,2.73473172,-1.27031149
-5.74787394,6.09711603,-2.89652124,0.05314884,-0.01243553,0.66363226,-0.37090279,3.67698324,-1.62698500,0.74184892,-0.29043428,1.07108717,-0.41569698,0.48983101,-0.19328081,0.07629388,-0.03648265,2.70536961,-1.31558570
-5.74187094,6.02613045,-3.02619684,0.05430842,-0.01332621,0.65765916,-0.39872861,3.60398705,-1.76132403,0.73882133,-0.30177617,1.05725253,-0.42686314,0.48260318,-0.20093807,0.07835753,-0.03852245,2.67263957,-1.36117135
-5.73586793,5.94930511,-3.15747023,0.05554741,-0.01431816,0.65117733,-0.42693762,3.52538809,-1.90000822,0.73561954,-0.31294777,1.04051723,-0.43848027,0.47592644,-0.20876120,0.08049972,-0.04054201,2.63678681,-1.40746689
-5.72986493,5.86719152,-3.29077367,0.05684998,-0.01542007,0.64424627,-0.45539848,3.44194836,-2.04249565,0.73224530,-0.32398013,1.02103455,-0.45080275,0.46982608,-0.21680202,0.08269635,-0.04254202,2.59806329,-1.45492559
-5.72386193,5.78030847,-3.42661497,0.05819651,-0.01663917,0.63691180,-0.48398726,3.35447825,-2.18820894,0.72867380,-0.33491596,0.99900626,-0.46409531,0.46430054,-0.22511569,0.08491884,-0.04452727,2.55673168,-1.50403628
-5.71785893,5.68914730,-3.56554506,0.05956414,-0.01798072,0.62920591,-0.51258837,3.26383236,-2.33653767,0.72485471,-0.34580662,0.97468057,-0.47862269,0.45932429,-0.23375809,0.08713493,-0.04650648,2.51306847,-1.55530161
-5.71185593,5.59417759,-3.70812101,0.06092747,-0.01944763,0.62114728,-0.54109475,3.17090379,-2.48683967,0.72071440,-0.35670864,0.94834832,-0.49463867,0.45485133,-0.24278302,0.08930959,-0.04849198,2.46736583,-1.60921442
-5.70585293,5.49585276,-3.85486516,0.06225939,-0.02104002,0.61274255,-0.56940723,3.07661695,-2.63844082,0.71615922,-0.36767979,0.92033712,-0.51237476,0.45081908,-0.25223918,0.09140604,-0.05049903,2.41993225,-1.66623277
-5.69984992,5.39461586,-4.00622163,0.06353186,-0.02275490,0.60398830,-0.59743303,2.98191939,-2.79063347,0.71107977,-0.37877483,0.89100409,-0.53202882,0.44715252,-0.26216725,0.09338683,-0.05254509,2.37109194,-1.72675449
-5.69384692,5.29090562,-4.16251170,0.06471681,-0.02458597,0.59487373,-0.62508348,2.88777312,-2.94267342,0.70535619,-0.39004119,0.86072725,-0.55375417,0.44376837,-0.27259688,0.09521499,-0.05464884,2.32118319,-1.79109189
-5.68784392,5.18516287,-4.32388976,0.06578693,-0.02652348,0.58538402,-0.65227115,2.79514589,-3.09377589,0.69886418,-0.40151461,0.82989614,-0.57764940,0.44057926,-0.28354391,0.09685517,-0.05682905,2.27055597,-1.85944768
-5.68184092,5.07783782,-4.49030177,0.06671652,-0.02855423,0.57550415,-0.67890660,2.70500292,-3.24311089,0.69148170,-0.41321513,0.79890213,-0.60374941,0.43749778,-0.29500779,0.09827481,-0.05910339,2.21956912,-1.93189303
-5.67583792,4.96939802,-4.66144831,0.06748227,-0.03066171,0.56522309,-0.70489487,2.61829952,-3.38979872,0.68309595,-0.42514351,0.76812888,-0.63201800,0.43444021,-0.30696942,0.09944510,-0.06148717,2.16858751,-2.00834874
-5.66983492,4.86033715,-4.83675431,0.06806394,-0.03282639,0.55453827,-0.73013214,2.53597481,-3.53290624,0.67361050,-0.43727833,0.73794340,-0.66234246,0.43132999,-0.31938942,0.10034205,-0.06399215,2.11797939,-2.08857054
-5.66383192,4.75118422,-5.01534760,0.06844502,-0.03502612,0.54345983,-0.75450278,2.45894646,-3.67144491,0.66295213,-0.44957399,0.70868814,-0.69453041,0.42810081,-0.33220704,0.10094726,-0.06662545,2.06811426,-2.17213940
-5.65782891,4.64251286,-5.19604821,0.06861319,-0.03723666,0.53201463,-0.77787705,2.38810633,-3.80437149,0.65107710,-0.46195975,0.68067441,-0.72830937,0.42469913,-0.34533976,0.10124863,-0.06938854,2.01936122,-2.25845782
-5.65182591,4.53494965,-5.37736995,0.06856078,-0.03943242,0.52024968,-0.80010985,2.32431647,-3.93059217,0.63797650,-0.47433984,0.65417736,-0.76332901,0.42108636,-0.35868370,0.10124089,-0.07227660,1.97208792,-2.34675261
-5.64582291,4.42918082,-5.55753558,0.06828506,-0.04158718,0.50823467,-0.82104060,2.26840494,-4.04897099,0.62368038,-0.48659499,0.62943258,-0.79916640,0.41724031,-0.37211487,0.10092588,-0.07527801,1.92665971,-2.43608480
-5.63981991,4.32595608,-5.73450624,0.06778833,-0.04367498,0.49606339,-0.84049454,2.22116059,-4.15834308,0.60826036,-0.49858503,0.60663439,-0.83533431,0.41315607,-0.38549136,0.10031268,-0.07837429,1.88343897,-2.52536677
-5.63381691,4.22608855,-5.90602509,0.06707801,-0.04567104,0.48385392,-0.85828549,2.18332612,-4.25753302,0.59183059,-0.51015291,0.58593551,-0.87129221,0.40884628,-0.39865645,0.09941746,-0.08154030,1.84278394,-2.61338661
-5.62781391,4.13044976,-6.06967469,0.06616647,-0.04755272,0.47174740,-0.87422009,2.15558852,-4.34537846,0.57454682,-0.52112973,0.56744818,-0.90646008,0.40434054,-0.41144254,0.09826316,-0.08474487,1.80504683,-2.69883924
-5.62181091,4.03995890,-6.22294651,0.06507078,-0.04930044,0.45990525,-0.88810341,2.13856638,-4.42075850,0.55660372,-0.53134078,0.55124616,-0.94023433,0.39968422,-0.42367590,0.09687884,-0.08795170,1.77057060,-2.78036350
-5.61580790,3.95556581,-6.36332059,0.06381233,-0.05089854,0.44850512,-0.89974587,2.13279367,-4.48262636,0.53823037,-0.54061237,0.53736742,-0.97200561,0.39493649,-0.43518208,0.09529894,-0.09112065,1.73968422,-2.85658413
-5.60980490,3.87822761,-6.48835242,0.06241631,-0.05233610,0.43773540,-0.90897101,2.13869994,-4.53004515,0.51968420,-0.54877903,0.52581722,-1.00117771,0.39016759,-0.44579174,0.09356223,-0.09420928,1.71269596,-2.92615716
-5.60380190,3.80887938,-6.59576365,0.06091110,-0.05360753,0.42778869,-0.91562392,2.15658720,-4.56222556,0.50124354,-0.55569098,0.51657114,-1.02718693,0.38545556,-0.45534679,0.09171066,-0.09717452,1.68988467,-2.98781701
-5.59779890,3.74839955,-6.68353269,0.05932752,-0.05471310,0.41885452,-0.91957985,2.18660433,-4.57856365,0.48319927,-0.56122129,0.50957789,-1.04952116,0.38088233,-0.46370644,0.08978802,-0.09997454,1.67148927,-3.04042326
-5.59179590,3.69757162,-6.74998104,0.05769810,-0.05565918,0.41111157,-0.92075252,2.22872004,-4.57867720,0.46584582,-0.56527255,0.50476168,-1.06773783,0.37652948,-0.47075301,0.08783854,-0.10257062,1.65769650,-3.08300519
-5.58579290,3.65704379,-6.79385115,0.05605622,-0.05645825,0.40471980,-0.91910174,2.28269591,-4.56243844,0.44947202,-0.56778258,0.50202393,-1.08147993,0.37247370,-0.47639711,0.08590543,-0.10492889,1.64862769,-3.11480180
-5.57978989,3.62728864,-6.81437169,0.05443527,-0.05712874,0.39981303,-0.91463975,2.34806137,-4.53000161,0.43435224,-0.56872893,0.50124453,-1.09048939,0.36878223,-0.48058201,0.08402944,-0.10702197,1.64432517,-3.13529546
-5.57378689,3.60856538,-6.81130655,0.05286782,-0.05769451,0.39649225,-0.90743598,2.42409251,-4.48182328,0.42073818,-0.56813179,0.50228246,-1.09461719,0.36550852,-0.48328681,0.08224748,-0.10883028,1.64473914,-3.14423741
-5.56778389,3.60088704,-6.78498471,0.05138484,-0.05818415,0.39482003,-0.89761974,2.50979688,-4.41867426,0.40885183,-0.56605519,0.50497610,-1.09382960,0.36268821,-0.48452832,0.08059132,-0.11034305,1.64971611,-3.14166358
-5.56178089,3.60399497,-6.73630862,0.05001492,-0.05862998,0.39481648,-0.88538074,2.60390609,-4.34164166,0.39887963,-0.56260631,0.50914340,-1.08821033,0.36033583,-0.48436145,0.07908659,-0.11155886,1.65898987,-3.12789970
-5.55577789,3.61734295,-6.66674019,0.04878364,-0.05906692,0.39645689,-0.87096705,2.70487821,-4.25212070,0.39096838,-0.55793280,0.51458219,-1.07795829,0.35844230,-0.48287797,0.07775183,-0.11248579,1.67217596,-3.10355530
-5.54977489,3.64009246,-6.57826419,0.04771305,-0.05953111,0.39967132,-0.85468067,2.81091103,-4.15179573,0.38522280,-0.55221825,0.52107088,-1.06338121,0.35697346,-0.48020375,0.07659800,-0.11314107,1.68877057,-3.06950652
-5.54377189,3.67112065,-6.47333028,0.04682120,-0.06005842,0.40434607,-0.83687068,2.91996733,-4.04261103,0.38170483,-0.54567589,0.52836991,-1.04488519,0.35586975,-0.47649444,0.07562811,-0.11355028,1.70815448,-3.02686831
-5.53776888,3.70904127,-6.35477599,0.04612189,-0.06068296,0.41032712,-0.81792427,3.02981217,-3.92673203,0.38043464,-0.53854079,0.53622406,-1.02296073,0.35504716,-0.47192985,0.07483731,-0.11374611,1.72960257,-2.97695726
-5.53176588,3.75223864,-6.22573397,0.04562449,-0.06143553,0.41742535,-0.79825593,3.13806193,-3.80649825,0.38139319,-0.53106091,0.54436592,-0.99816589,0.35439934,-0.46670726,0.07421323,-0.11376681,1.75229890,-2.92124667
-5.52576288,3.79891368,-6.08952747,0.04533390,-0.06234215,0.42542329,-0.77829525,3.24224386,-3.68436964,0.38452607,-0.52348742,0.55252055,-0.97110735,0.35380095,-0.46103394,0.07373663,-0.11365429,1.77535725,-2.86131587
-5.51975988,3.84714042,-5.94955910,0.04525069,-0.06342276,0.43408304,-0.75847398,3.33986437,-3.56286831,0.38974836,-0.51606465,0.56041124,-0.94242018,0.35311214,-0.45511918,0.07338235,-0.11345216,1.79784649,-2.79879617
-5.51375688,3.89493074,-5.80919772,0.04537128,-0.06469011,0.44315516,-0.73921267,3.42848358,-3.44451764,0.39695022,-0.50902030,0.56776641,-0.91274723,0.35218374,-0.44916645,0.07312054,-0.11320356,1.81881992,-2.73531585
-5.50775388,3.94030457,-5.67166872,0.04568827,-0.06614895,0.45238782,-0.72090778,3.50579322,-3.33178110,0.40600283,-0.50255629,0.57432731,-0.88271913,0.35086325,-0.44336578,0.07291799,-0.11294921,1.83734740,-2.67244683
-5.50175088,3.98136225,-5.53995241,0.04619080,-0.06779546,0.46153613,-0.70391956,3.56969455,-3.22700274,0.41676442,-0.49684070,0.57985625,-0.85293560,0.34900111,-0.43788694,0.07273969,-0.11272547,1.85254882,-2.61165517
-5.49574787,4.01635590,-5.41669493,0.04686505,-0.06961710,0.47037087,-0.68856140,3.61837280,-3.13235130,0.42908600,-0.49200128,0.58414494,-0.82394887,0.34645701,-0.43287365,0.07255042,-0.11256274,1.86362751,-2.55425753
-5.48974487,4.04375625,-5.30413502,0.04769466,-0.07159283,0.47868650,-0.67509093,3.65036471,-3.04976960,0.44281667,-0.48812070,0.58702262,-0.79624978,0.34310594,-0.42843913,0.07231626,-0.11248419,1.86990174,-2.50138530
-5.48374187,4.06231180,-5.20404929,0.04866129,-0.07369361,0.48630799,-0.66370333,3.66461593,-2.98093031,0.45780814,-0.48523392,0.58836339,-0.77025690,0.33884376,-0.42466310,0.07200615,-0.11250490,1.87083301,-2.45395744
-5.47773887,4.07109754,-5.11771715,0.04974509,-0.07588336,0.49309616,-0.65452694,3.66052536,-2.92719905,0.47391851,-0.48332762,0.58809245,-0.74630899,0.33359185,-0.42159042,0.07159320,-0.11263138,1.86604948,-2.41266270
-5.47173587,4.06955096,-5.04590585,0.05092519,-0.07812011,0.49895146,-0.64762131,3.63797426,-2.88960540,0.49101510,-0.48234182,0.58619068,-0.72466073,0.32730077,-0.41923123,0.07105586,-0.11286161,1.85536356,-2.37795135
-5.46573287,4.05749363,-4.98887471,0.05218019,-0.08035749,0.50381597,-0.64297759,3.59733851,-2.86882173,0.50897637,-0.48217339,0.58269746,-0.70548161,0.31995274,-0.41756262,0.07037877,-0.11318540,1.83878249,-2.35003591
-5.45972986,4.03513763,-4.94639668,0.05348854,-0.08254632,0.50767364,-0.64052116,3.53948325,-2.86514982,0.52769295,-0.48268143,0.57771124,-0.68885777,0.31156283,-0.41653153,0.06955343,-0.11358526,1.81651163,-2.32889996
-5.45372686,4.00307661,-4.91779474,0.05482897,-0.08463642,0.51054884,-0.64011613,3.46573997,-2.87851496,0.54706788,-0.48369392,0.57138794,-0.67479622,0.30217885,-0.41605873,0.06857843,-0.11403738,1.78895008,-2.31431391
-5.44772386,3.96226214,-4.90198997,0.05618080,-0.08657828,0.51250339,-0.64157152,3.37786692,-2.90846692,0.56701612,-0.48501557,0.56393705,-0.66323108,0.29188008,-0.41604352,0.06745955,-0.11451306,1.75667886,-2.30585602
-5.44172086,3.91396669,-4.89755797,0.05752427,-0.08832478,0.51363212,-0.64464852,3.27799448,-2.95418733,0.58746351,-0.48643612,0.55561555,-0.65403130,0.28077485,-0.41636886,0.06620938,-0.11498006,1.72044241,-2.30293739
-5.43571786,3.85973517,-4.90279010,0.05884073,-0.08983279,0.51405741,-0.64906877,3.16855780,-3.01450320,0.60834522,-0.48773888,0.54671981,-0.64700934,0.26899724,-0.41690661,0.06484685,-0.11540414,1.68112399,-2.30482895
-5.42971486,3.80132738,-4.91575650,0.06011292,-0.09106439,0.51392278,-0.65452293,3.05221961,-3.08790590,0.62960384,-0.48870899,0.53757592,-0.64193028,0.25670310,-0.41752258,0.06339640,-0.11575051,1.63971644,-2.31068931
-5.42371186,3.74065415,-4.93436806,0.06132507,-0.09198804,0.51338601,-0.66067940,2.93178630,-3.17257582,0.65118734,-0.48914104,0.52852866,-0.63852112,0.24406567,-0.41808117,0.06188703,-0.11598513,1.59728952,-2.31959211
-5.41770885,3.67971004,-4.95643519,0.06246304,-0.09257929,0.51261186,-0.66719292,2.81012087,-3.26641239,0.67304670,-0.48884569,0.51992968,-0.63647974,0.23127102,-0.41844938,0.06035124,-0.11607587,1.55495537,-2.33055188
-5.41170585,3.62050552,-4.97972196,0.06351437,-0.09282119,0.51176489,-0.67371273,2.69005602,-3.36706957,0.69513363,-0.48765518,0.51212539,-0.63548350,0.21851360,-0.41850009,0.05882387,-0.11599342,1.51383357,-2.34254800
-5.40570285,3.56500141,-5.00199469,0.06446829,-0.09270444,0.51100245,-0.67989015,2.57431089,-3.47199699,0.71739816,-0.48542745,0.50544492,-0.63519723,0.20599211,-0.41811456,0.05734091,-0.11571198,1.47501735,-2.35454620
-5.39969985,3.51504822,-5.02106501,0.06531574,-0.09222715,0.51046820,-0.68538565,2.46541439,-3.57848672,0.73978642,-0.48204886,0.50018891,-0.63528071,0.19390589,-0.41718420,0.05593840,-0.11520970,1.43954237,-2.36551792
-5.39369685,3.47233258,-5.03482756,0.06604925,-0.09139441,0.51028630,-0.68987516,2.36563789,-3.68372556,0.76223848,-0.47743563,0.49661930,-0.63539544,0.18245196,-0.41561160,0.05465138,-0.11446888,1.40835912,-2.37445760
-5.38769385,3.43833260,-5.04129321,0.06666283,-0.09021751,0.51055649,-0.69305585,2.27693929,-3.78485259,0.78468648,-0.47153402,0.49495082,-0.63521112,0.17182281,-0.41331106,0.05351292,-0.11347597,1.38231008,-2.38039835
-5.38169085,3.41428354,-5.03861867,0.06715186,-0.08871314,0.51135010,-0.69465131,2.20092026,-3.87902117,0.80705305,-0.46431940,0.49534427,-0.63441161,0.16220494,-0.41020876,0.05255340,-0.11222149,1.36211235,-2.38242654
-5.37568784,3.40115474,-5.02513363,0.06751285,-0.08690239,0.51270729,-0.69441618,2.13879762,-3.96346456,0.82925024,-0.45579461,0.49790214,-0.63270064,0.15377808,-0.40624261,0.05179985,-0.11069976,1.34834607,-2.37969580
-5.36968484,3.39963803,-4.99936598,0.06774330,-0.08480975,0.51463537,-0.69214041,2.09138920,-4.03556348,0.85117895,-0.44598757,0.50266645,-0.62980732,0.14671513,-0.40136210,0.05127551,-0.10890861,1.34144895,-2.37144075
-5.36368184,3.41014767,-4.96006601,0.06784145,-0.08246209,0.51710843,-0.68765292,2.05911421,-4.09291394,0.87272916,-0.43494867,0.50961910,-0.62549139,0.14118249,-0.39552821,0.05099956,-0.10684911,1.34171666,-2.35699067
-5.35767884,3.43283113,-4.90622953,0.06780612,-0.07988775,0.52006826,-0.68082497,2.04200729,-4.13339307,0.89378086,-0.42274787,0.51868465,-0.61954826,0.13734069,-0.38871343,0.05098696,-0.10452531,1.34930876,-2.33578318
-5.35167584,3.46758971,-4.83711976,0.06763651,-0.07711574,0.52342642,-0.67157288,2.03974507,-4.15522066,0.91420589,-0.40947199,0.52973526,-0.61181370,0.13534519,-0.38090209,0.05124847,-0.10194405,1.36425944,-2.30737765
-5.34567284,3.51410754,-4.75228737,0.06733205,-0.07417505,0.52706757,-0.65986026,2.05168380,-4.15701372,0.93387077,-0.39522211,0.54259781,-0.60216806,0.13534689,-0.37209076,0.05179074,-0.09911477,1.38649229,-2.27146793
