energy_ev,total_up,As_p_up,As_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.85592796,7.13794069,2.38920633,0.00000000,5.21507281,4.09971122,0.01161929,1.05909651
-5.84992496,7.18607872,2.40394231,0.00000000,5.23345429,4.13863900,0.01112667,1.06111753
-5.84392196,7.21942800,2.41325657,0.00000000,5.23676464,4.16972153,0.01062198,1.06174486
-5.83791896,7.23726807,2.41712584,0.00000000,5.22470554,4.19252052,0.01010862,1.06070734
-5.83191596,7.23910201,2.41558866,0.00000000,5.19716439,4.20671773,0.00958997,1.05777899
-5.82591296,7.22465692,2.40873980,0.00000000,5.15420642,4.21211626,0.00906939,1.05278265
-5.81990995,7.19388243,2.39672503,0.00000000,5.09606611,4.20864086,0.00855018,1.04559227
-5.81390695,7.14694816,2.37973645,0.00000000,5.02313867,4.19633779,0.00803552,1.03613431
-5.80790395,7.08424010,2.35800883,0.00000000,4.93597204,4.17537413,0.00752848,1.02438793
-5.80190095,7.00635609,2.33181672,0.00000000,4.83525936,4.14603653,0.00703196,1.01038425
-5.79589795,6.91410003,2.30147244,0.00000000,4.72183197,4.10872923,0.00654870,0.99420462
-5.78989495,6.80847442,2.26732453,0.00000000,4.59665239,4.06397085,0.00608128,0.97597796
-5.78389195,6.69067053,2.22975651,0.00000000,4.46080693,4.01238971,0.00563207,0.95587723
-5.77788894,6.56205567,2.18918548,0.00000000,4.31549738,3.95471717,0.00520332,0.93411516
-5.77188594,6.42415698,2.14606015,0.00000000,4.16203105,3.89177865,0.00479711,0.91093914
-5.76588294,6.27864124,2.10085810,0.00000000,4.00180890,3.82448208,0.00441540,0.88662561
-5.75987994,6.12729065,2.05408174,0.00000000,3.83631123,3.75380357,0.00406003,0.86147400
-5.75387694,5.97197456,2.00625309,0.00000000,3.66708099,3.68077047,0.00373278,0.83580020
-5.74787394,5.81461750,1.95790696,0.00000000,3.49570452,3.60644195,0.00343538,0.80993009
-5.74187094,5.65716430,1.90958294,0.00000000,3.32379025,3.53188760,0.00316952,0.78419301
-5.73586793,5.50154312,1.86181602,0.00000000,3.15294578,3.45816460,0.00293692,0.75891546
-5.72986493,5.34962760,1.81512648,0.00000000,2.98475397,3.38629418,0.00273929,0.73441526
-5.72386193,5.20319943,1.77000914,0.00000000,2.82074885,3.31723836,0.00257841,0.71099632
-5.71785893,5.06391270,1.72692261,0.00000000,2.66239237,3.25187761,0.00245608,0.68894407
-5.71185593,4.93326138,1.68627891,0.00000000,2.51105263,3.19099056,0.00237419,0.66852176
-5.70585293,4.81255115,1.64843402,0.00000000,2.36798455,3.13523640,0.00233464,0.64996763
-5.69984992,4.70287652,1.61367977,0.00000000,2.23431367,3.08514074,0.00233940,0.63349295
-5.69384692,4.60510414,1.58223740,0.00000000,2.11102347,3.04108544,0.00239041,0.61928092
-5.68784392,4.51986263,1.55425316,0.00000000,1.99894665,3.00330275,0.00248959,0.60748629
-5.68184092,4.44753905,1.52979614,0.00000000,1.89876028,2.97187394,0.00263879,0.59823560
-5.67583792,4.38828176,1.50885823,0.00000000,1.81098482,2.94673216,0.00283967,0.59162786
-5.66983492,4.34200919,1.49135643,0.00000000,1.73598650,2.92766952,0.00309369,0.58773548
-5.66383192,4.30842362,1.47713713,0.00000000,1.67398255,2.91434763,0.00340196,0.58660523
-5.65782891,4.28702907,1.46598220,0.00000000,1.62504857,2.90631123,0.00376518,0.58825907
-5.65182591,4.27715214,1.45761664,0.00000000,1.58912724,2.90300407,0.00418351,0.59269473
-5.64582291,4.27796469,1.45171737,0.00000000,1.56603771,2.90378645,0.00465648,0.59988581
-5.63981991,4.28850738,1.44792277,0.00000000,1.55548478,2.90795356,0.00518286,0.60978145
-5.63381691,4.30771308,1.44584274,0.00000000,1.55706736,2.91475417,0.00576059,0.62230550
-5.62781391,4.33442961,1.44506880,0.00000000,1.57028585,2.92340893,0.00638665,0.63735537
-5.62181091,4.36744119,1.44518414,0.00000000,1.59454803,2.93312803,0.00705704,0.65480052
-5.61580790,4.40548865,1.44577321,0.00000000,1.62917375,2.94312785,0.00776672,0.67448100
-5.60980490,4.44728833,1.44643089,0.00000000,1.67339840,2.95264647,0.00850963,0.69620618
-5.60380190,4.49155015,1.44677096,0.00000000,1.72637588,2.96095809,0.00927867,0.71975398
-5.59779890,4.53699513,1.44643405,0.00000000,1.78718144,2.96738638,0.01006583,0.74487096
-5.59179590,4.58237304,1.44509482,0.00000000,1.85481543,2.97131683,0.01086229,0.77127353
-5.58579290,4.62648075,1.44246859,0.00000000,1.92820848,2.97220846,0.01165856,0.79865047
-5.57978989,4.66818147,1.43831728,0.00000000,2.00622908,2.96960468,0.01244471,0.82666703
-5.57378689,4.70642541,1.43245475,0.00000000,2.08769398,2.96314362,0.01321058,0.85497067
-5.56778389,4.74027154,1.42475144,0.00000000,2.17138206,2.95256769,0.01394605,0.88319841
-5.56178089,4.76891034,1.41513827,0.00000000,2.25605157,2.93773229,0.01464133,0.91098553
-5.55577789,4.79168658,1.40360969,0.00000000,2.34046090,2.91861320,0.01528723,0.93797559
-5.54977489,4.80812146,1.39022567,0.00000000,2.42339219,2.89531241,0.01587543,0.96383106
-5.54377189,4.81793263,1.37511249,0.00000000,2.50367709,2.86806170,0.01639874,0.98824430
-5.53776888,4.82105063,1.35846215,0.00000000,2.58022366,2.83722352,0.01685136,1.01094818
-5.53176588,4.81763054,1.34053019,0.00000000,2.65204313,2.80328852,0.01722899,1.03172571
-5.52576288,4.80805700,1.32163172,0.00000000,2.71827503,2.76686933,0.01752903,1.05041812
-5.51975988,4.79294166,1.30213565,0.00000000,2.77820949,2.72869007,0.01775059,1.06693078
-5.51375688,4.77311195,1.28245698,0.00000000,2.83130508,2.68957159,0.01789453,1.08123642
-5.50775388,4.74959073,1.26304734,0.00000000,2.87720130,2.65041226,0.01796335,1.09337535
-5.50175088,4.72356681,1.24438374,0.00000000,2.91572470,2.61216482,0.01796111,1.10345255
-5.49574787,4.69635699,1.22695605,0.00000000,2.94688817,2.57580959,0.01789323,1.11163142
-5.48974487,4.66936070,1.21125331,0.00000000,2.97088335,2.54232519,0.01776623,1.11812472
-5.48374187,4.64400915,1.19774952,0.00000000,2.98806647,2.51265752,0.01758750,1.12318279
-5.47773887,4.62171110,1.18688937,0.00000000,2.99893849,2.48768849,0.01736499,1.12707994
-5.47173587,4.60379792,1.17907447,0.00000000,3.00412057,2.46820579,0.01710693,1.13009950
-5.46573287,4.59147072,1.17465064,0.00000000,3.00432658,2.45487512,0.01682153,1.13251867
-5.45972986,4.58575246,1.17389693,0.00000000,3.00033416,2.44821638,0.01651671,1.13459384
-5.45372686,4.58744768,1.17701675,0.00000000,2.99295608,2.44858500,0.01619988,1.13654749
-5.44772386,4.59711229,1.18413169,0.00000000,2.98301373,2.45615946,0.01587778,1.13855732
-5.44172086,4.61503522,1.19527815,0.00000000,2.97131423,2.47093592,0.01555627,1.14074861
-5.43571786,4.64123317,1.21040714,0.00000000,2.95863219,2.49273015,0.01524035,1.14318995
-5.42971486,4.67545891,1.22938713,0.00000000,2.94569725,2.52118698,0.01493407,1.14589302
-5.42371186,4.71722276,1.25200984,0.00000000,2.93318743,2.55579680,0.01464058,1.14881628
-5.41770885,4.76582607,1.27799873,0.00000000,2.92172838,2.59591842,0.01436224,1.15187228
-5.41170585,4.82040487,1.30701961,0.00000000,2.91189770,2.64080704,0.01410072,1.15493841
-5.40570285,4.87998101,1.33869292,0.00000000,2.90423334,2.68964603,0.01385719,1.15787006
-5.39969985,4.94351774,1.37260700,0.00000000,2.89924463,2.74158077,0.01363244,1.16051566
-5.39369685,5.00997651,1.40833152,0.00000000,2.89742421,2.79575285,0.01342712,1.16273226
-5.38769385,5.07837133,1.44543056,0.00000000,2.89925902,2.85133280,0.01324191,1.16440095
-5.38169085,5.14781754,1.48347450,0.00000000,2.90523867,2.90754967,0.01307766,1.16544076
-5.37568784,5.21757191,1.52205010,0.00000000,2.91585952,2.96371587,0.01293559,1.16582031
-5.36968484,5.28706172,1.56076854,0.00000000,2.93162332,3.01924616,0.01281731,1.16556625
-5.36368184,5.35590107,1.59927065,0.00000000,2.95302935,3.07366983,0.01272499,1.16476800
-5.35767884,5.42389359,1.63722966,0.00000000,2.98056013,3.12663562,0.01266130,1.16357831
-5.35167584,5.49102136,1.67435109,0.00000000,3.01466059,3.17790944,0.01262944,1.16220959
-5.34567284,5.55742126,1.71037023,0.00000000,3.05571192,3.22736520,0.01263305,1.16092624
-5.33966983,5.62335010,1.74504753,0.00000000,3.10400117,3.27496965,0.01267611,1.16003329
-5.33366683,5.68914128,1.77816241,0.00000000,3.15968884,3.32076241,0.01276281,1.15986211
-5.32766383,5.75515572,1.80950612,0.00000000,3.22277639,3.36483263,0.01289732,1.16075401
-5.32166083,5.82173068,1.83887447,0.00000000,3.29307627,3.40729390,0.01308365,1.16304271
-5.31565783,5.88912966,1.86606102,0.00000000,3.37018695,3.44825924,0.01332540,1.16703671
-5.30965483,5.95749711,1.89085149,0.00000000,3.45347525,3.48781759,0.01362557,1.17300259
-5.30365183,6.02682071,1.91302005,0.00000000,3.54206804,3.52601354,0.01398630,1.18115024
-5.29764882,6.09690400,1.93232790,0.00000000,3.63485482,3.56283153,0.01440871,1.19162076
-5.29164582,6.16735108,1.94852439,0.00000000,3.73050225,3.59818526,0.01489274,1.20447781
-5.28564282,6.23756448,1.96135099,0.00000000,3.82748077,3.63191310,0.01543695,1.21970269
-5.27963982,6.30675632,1.97054776,0.00000000,3.92410290,3.66377950,0.01603845,1.23719345
-5.27363682,6.37397205,1.97586219,0.00000000,4.01857193,3.69348212,0.01669287,1.25676787
-5.26763382,6.43812529,1.97705984,0.00000000,4.10903905,3.72066402,0.01739427,1.27817017
-5.26163082,6.49804135,1.97393614,0.00000000,4.19366637,3.74492995,0.01813525,1.30108072
-5.25562781,6.55250680,1.96632852,0.00000000,4.27069273,3.76586536,0.01890703,1.32512834
-5.24962481,6.60032186,1.95412814,0.00000000,4.33849898,3.78305689,0.01969952,1.34990419
-5.24362181,6.64035226,1.93729031,0.00000000,4.39566937,3.79611273,0.02050158,1.37497656
-5.23761881,6.67157742,1.91584277,0.00000000,4.44104555,3.80468151,0.02130120,1.39990561
-5.23161581,6.69313204,1.88989133,0.00000000,4.47377033,3.80846844,0.02208576,1.42425736
-5.22561281,6.70433871,1.85962211,0.00000000,4.49331864,3.80724765,0.02284230,1.44761607
-5.21960980,6.70472968,1.82530035,0.00000000,4.49951393,3.80087015,0.02355782,1.46959472
-5.21360680,6.69405688,1.78726544,0.00000000,4.49252884,3.78926683,0.02421957,1.48984287
-5.20760380,6.67228992,1.74592249,0.00000000,4.47287024,3.77244669,0.02481538,1.50805205
-5.20160080,6.63960260,1.70173072,0.00000000,4.44134921,3.75049053,0.02533389,1.52395830
-5.19559780,6.59634938,1.65518925,0.00000000,4.39903751,3.72354088,0.02576485,1.53734243
-5.18959480,6.54303347,1.60682100,0.00000000,4.34721310,3.69178889,0.02609936,1.54802789
-5.18359180,6.48026926,1.55715558,0.00000000,4.28729739,3.65545956,0.02633004,1.55587707
-5.17758879,6.40874146,1.50671202,0.00000000,4.22078785,3.61479617,0.02645120,1.56078635
-5.17158579,6.32916395,1.45598222,0.00000000,4.14918938,3.57004536,0.02645896,1.56268045
-5.16558279,6.24224095,1.40541606,0.00000000,4.07394826,3.52144384,0.02635131,1.56150683
-5.15957979,6.14863288,1.35540879,0.00000000,3.99639193,3.46920761,0.02612810,1.55723042
-5.15357679,6.04892907,1.30629133,0.00000000,3.91767773,3.41352449,0.02579103,1.54982943
-5.14757379,5.94362860,1.25832398,0.00000000,3.83875296,3.35455034,0.02534360,1.53929223
-5.14157079,5.83313019,1.21169351,0.00000000,3.76032801,3.29240910,0.02479091,1.52561581
-5.13556778,5.71773136,1.16651388,0.00000000,3.68286351,3.22719648,0.02413960,1.50880581
-5.12956478,5.59763641,1.12283023,0.00000000,3.60657158,3.15898695,0.02339761,1.48887795
-5.12356178,5.47297219,1.08062579,0.00000000,3.53143056,3.08784330,0.02257398,1.46586092
-5.11755878,5.34381021,1.03983125,0.00000000,3.45721163,3.01382799,0.02167864,1.43980016
-5.11155578,5.21019325,1.00033586,0.00000000,3.38351556,2.93701542,0.02072222,1.41076248
-5.10555278,5.07216448,0.96199964,0.00000000,3.30981682,2.85750410,0.01971572,1.37884084
-5.09954977,4.92979695,0.92466595,0.00000000,3.23551238,2.77542787,0.01867041,1.34415902
-5.09354677,4.78322146,0.88817384,0.00000000,3.15997234,2.69096544,0.01759749,1.30687573
-5.08754377,4.63265111,0.85236934,0.00000000,3.08258941,2.60434745,0.01650801,1.26718776
-5.08154077,4.47840091,0.81711547,0.00000000,3.00282472,2.51586082,0.01541259,1.22533187
-5.07553777,4.32090160,0.78230030,0.00000000,2.92024771,2.42585005,0.01432130,1.18158526
-5.06953477,4.16070690,0.74784304,0.00000000,2.83456839,2.33471547,0.01324355,1.13626447
-5.06353177,3.99849416,0.71369783,0.00000000,2.74566066,2.24290875,0.01218791,1.08972261
-5.05752876,3.83505867,0.67985539,0.00000000,2.65357620,2.15092596,0.01116211,1.04234523
-5.05152576,3.67130223,0.64634266,0.00000000,2.55854887,2.05929877,0.01017288,0.99454474
-5.04552276,3.50821702,0.61322055,0.00000000,2.46099005,1.96858433,0.00922599,0.94675381
-5.03951976,3.34686586,0.58058024,0.00000000,2.36147590,1.87935459,0.00832622,0.89941805
-5.03351676,3.18836016,0.54853832,0.00000000,2.26072783,1.79218557,0.00747731,0.85298811
-5.02751376,3.03383681,0.51723117,0.00000000,2.15958766,1.70764712,0.00668205,0.80791186
-5.02151076,2.88443512,0.48680893,0.00000000,2.05898911,1.62629380,0.00594232,0.76462657
-5.01550775,2.74127490,0.45742938,0.00000000,1.95992729,1.54865693,0.00525909,0.72355179
-5.00950475,2.60543642,0.42925207,0.00000000,1.86342755,1.47523821,0.00463255,0.68508276
-5.00350175,2.47794269,0.40243291,0.00000000,1.77051533,1.40650475,0.00406217,0.64958485
-4.99749875,2.35974446,0.37711930,0.00000000,1.68218776,1.34288554,0.00354676,0.61738887
-4.99149575,2.25170791,0.35344606,0.00000000,1.59938813,1.28476904,0.00308463,0.58878748
-4.98549275,2.15460473,0.33153204,0.00000000,1.52298371,1.23250158,0.00267360,0.56403250
-4.97948974,2.06910442,0.31147747,0.00000000,1.45374704,1.18638630,0.00231116,0.54333315
-4.97348674,1.99576826,0.29336202,0.00000000,1.39234108,1.14668213,0.00199453,0.52685501
-4.96748374,1.93504447,0.27724341,0.00000000,1.33930781,1.11360263,0.00172076,0.51471967
-4.96148074,1.88726399,0.26315651,0.00000000,1.29506017,1.08731430,0.00148680,0.50700471
-4.95547774,1.85263670,0.25111299,0.00000000,1.25987695,1.06793418,0.00128958,0.50374404
-4.94947474,1.83124753,0.24110111,0.00000000,1.23390030,1.05552672,0.00112606,0.50492828
-4.94347174,1.82305242,0.23308594,0.00000000,1.21713547,1.05009978,0.00099330,0.51050522
-4.93746873,1.82787408,0.22700979,0.00000000,1.20945252,1.05160009,0.00088849,0.52038006
-4.93146573,1.84539771,0.22279281,0.00000000,1.21058971,1.05990807,0.00080896,0.53441566
-4.92546273,1.87516682,0.22033396,0.00000000,1.22015838,1.07483268,0.00075225,0.55243245
-4.91945973,1.91657978,0.21951206,0.00000000,1.23764937,1.09610627,0.00071607,0.57420833
-4.91345673,1.96888723,0.22018733,0.00000000,1.26244070,1.12338014,0.00069830,0.59947850
-4.90745373,2.03119128,0.22220313,0.00000000,1.29380682,1.15622098,0.00069702,0.62793535
-4.90145073,2.10244670,0.22538810,0.00000000,1.33092916,1.19410883,0.00071047,0.65922858
-4.89544772,2.18146488,0.22955868,0.00000000,1.37290821,1.23643676,0.00073701,0.69296575
-4.88944472,2.26692097,0.23452197,0.00000000,1.41877705,1.28251277,0.00077515,0.72871350
-4.88344172,2.35736467,0.24007894,0.00000000,1.46751628,1.33156414,0.00082346,0.76599948
-4.87743872,2.45123492,0.24602793,0.00000000,1.51807019,1.38274447,0.00088059,0.80431547
-4.87143572,2.54687881,0.25216828,0.00000000,1.56936407,1.43514359,0.00094526,0.84312157
-4.86543272,2.64257453,0.25830419,0.00000000,1.62032235,1.48780024,0.00101619,0.88185184
-4.85942971,2.73655849,0.26424841,0.00000000,1.66988711,1.53971771,0.00109215,0.91992137
-4.85342671,2.82705594,0.26982585,0.00000000,1.71703683,1.58988188,0.00117191,0.95673477
-4.84742371,2.91231484,0.27487695,0.00000000,1.76080456,1.63728171,0.00125428,0.99169609
-4.84142071,2.99064203,0.27926060,0.00000000,1.80029540,1.68093145,0.00133809,1.02422003
-4.83541771,3.06044090,0.28285651,0.00000000,1.83470249,1.71989407,0.00142227,1.05374408
-4.82941471,3.12024932,0.28556713,0.00000000,1.86332119,1.75330532,0.00150580,1.07974141
-4.82341171,3.16877676,0.28731874,0.00000000,1.88556098,1.78039748,0.00158783,1.10173398
-4.81740870,3.20493915,0.28806196,0.00000000,1.90095477,1.80052210,0.00166768,1.11930545
-4.81140570,3.22789026,0.28777158,0.00000000,1.90916518,1.81317071,0.00174489,1.13211336
-4.80540270,3.23704809,0.28644561,0.00000000,1.90998784,1.81799271,0.00181930,1.13989995
-4.79939970,3.23211533,0.28410394,0.00000000,1.90335144,1.81480965,0.00189104,1.14250127
-4.79339670,3.21309260,0.28078630,0.00000000,1.88931476,1.80362507,0.00196067,1.13985385
-4.78739370,3.18028382,0.27654999,0.00000000,1.86806073,1.78462939,0.00202912,1.13199873
-4.78139070,3.13429320,0.27146720,0.00000000,1.83988795,1.75819940,0.00209780,1.11908238
-4.77538769,3.07601350,0.26562234,0.00000000,1.80519989,1.72489227,0.00216853,1.10135445
-4.76938469,3.00660600,0.25910918,0.00000000,1.76449241,1.68543386,0.00224364,1.07916216
-4.76338169,2.92747243,0.25202825,0.00000000,1.71833994,1.64070193,0.00232587,1.05294163
-4.75737869,2.84021997,0.24448431,0.00000000,1.66738098,1.59170447,0.00241836,1.02320620
-4.75137569,2.74662024,0.23658412,0.00000000,1.61230332,1.53955399,0.00252461,0.99053230
-4.74537269,2.64856394,0.22843458,0.00000000,1.55382953,1.48543864,0.00264836,0.95554334
-4.73936968,2.54801252,0.22014112,0.00000000,1.49270301,1.43059114,0.00279353,0.91889218
-4.73336668,2.44694861,0.21180649,0.00000000,1.42967507,1.37625669,0.00296408,0.88124296
-4.72736368,2.34732694,0.20352980,0.00000000,1.36549316,1.32366088,0.00316387,0.84325284
-4.72136068,2.25102732,0.19540589,0.00000000,1.30089034,1.27397871,0.00339653,0.80555456
-4.71535768,2.15981104,0.18752479,0.00000000,1.23657617,1.22830581,0.00366530,0.76874019
-4.70935468,2.07528208,0.17997139,0.00000000,1.17322878,1.18763256,0.00397288,0.73334691
-4.70335168,1.99885403,0.17282514,0.00000000,1.11148817,1.15282199,0.00432125,0.69984502
-4.69734867,1.93172331,0.16615969,0.00000000,1.05195041,1.12459181,0.00471158,0.66862875
-4.69134567,1.87484931,0.16004251,0.00000000,0.99516273,1.10350094,0.00514403,0.64000991
-4.68534267,1.82894128,0.15453435,0.00000000,0.94161917,1.08994066,0.00561771,0.61421450
-4.67933967,1.79445201,0.14968862,0.00000000,0.89175669,1.08413030,0.00613058,0.59138224
-4.67333667,1.77157780,0.14555054,0.00000000,0.84595162,1.08611712,0.00667941,0.57156884
-4.66733367,1.76026415,0.14215628,0.00000000,0.80451641,1.09578023,0.00725975,0.55475059
-4.66133067,1.76021661,0.13953195,0.00000000,0.76769662,1.11283786,0.00786600,0.54083115
-4.65532766,1.77091587,0.13769260,0.00000000,0.73566827,1.13685767,0.00849147,0.52964991
-4.64932466,1.79163654,0.13664123,0.00000000,0.70853568,1.16726952,0.00912850,0.52099153
-4.64332166,1.82146869,0.13636799,0.00000000,0.68632985,1.20338017,0.00976860,0.51459628
-4.63731866,1.85934170,0.13684953,0.00000000,0.66900776,1.24438963,0.01040264,0.51017069
-4.63131566,1.90404974,0.13804864,0.00000000,0.65645267,1.28940861,0.01102111,0.50739809
-4.62531266,1.95427853,0.13991425,0.00000000,0.64847562,1.33747692,0.01161429,0.50594877
-4.61930965,2.00863291,0.14238183,0.00000000,0.64481841,1.38758255,0.01217254,0.50548948
-4.61330665,2.06566499,0.14537421,0.00000000,0.64515805,1.43868123,0.01268656,0.50569196
-4.60730365,2.12390269,0.14880282,0.00000000,0.64911282,1.48971633,0.01314761,0.50624052
-4.60130065,2.18187844,0.15256946,0.00000000,0.65624998,1.53963906,0.01354776,0.50683848
-4.59529765,2.23815765,0.15656840,0.00000000,0.66609482,1.58742872,0.01388012,0.50721347
-4.58929465,2.29136701,0.16068884,0.00000000,0.67814117,1.63211283,0.01413897,0.50712164
-4.58329165,2.34022191,0.16481771,0.00000000,0.69186283,1.67278696,0.01431995,0.50635085
-4.57728864,2.38355280,0.16884260,0.00000000,0.70672578,1.70863391,0.01442013,0.50472284
-4.57128564,2.42032989,0.17265482,0.00000000,0.72220066,1.73894172,0.01443810,0.50209457
-4.56528264,2.44968555,0.17615243,0.00000000,0.73777518,1.76312029,0.01437393,0.49835879
-4.55927964,2.47093381,0.17924309,0.00000000,0.75296594,1.78071586,0.01422919,0.49344385
-4.55327664,2.48358622,0.18184672,0.00000000,0.76732934,1.79142296,0.01400685,0.48731299
-4.54727364,2.48736350,0.18389778,0.00000000,0.78047099,1.79509316,0.01371118,0.47996296
-4.54127064,2.48220225,0.18534705,0.00000000,0.79205352,1.79174025,0.01334758,0.47142225
-4.53526763,2.46825632,0.18616294,0.00000000,0.80180234,1.78154142,0.01292246,0.46174876
-4.52926463,2.44589245,0.18633226,0.00000000,0.80950921,1.76483401,0.01244300,0.45102712
-4.52326163,2.41568010,0.18586025,0.00000000,0.81503361,1.74210790,0.01191700,0.43936563
-4.51725863,2.37837545,0.18477016,0.00000000,0.81830185,1.71399336,0.01135265,0.42689277
-4.51125563,2.33489996,0.18310211,0.00000000,0.81930406,1.68124467,0.01075833,0.41375349
-4.50525263,2.28631396,0.18091150,0.00000000,0.81808934,1.64471988,0.01014244,0.40010526
-4.49924962,2.23378600,0.17826686,0.00000000,0.81475926,1.60535720,0.00951318,0.38611391
-4.49324662,2.17855889,0.17524735,0.00000000,0.80946010,1.56414871,0.00887843,0.37194944
-4.48724362,2.12191350,0.17193996,0.00000000,0.80237419,1.52211227,0.00824558,0.35778176
-4.48124062,2.06513141,0.16843645,0.00000000,0.79371074,1.48026239,0.00762143,0.34377658
-4.47523762,2.00945761,0.16483027,0.00000000,0.78369655,1.43958109,0.00701208,0.33009150
-4.46923462,1.95606443,0.16121344,0.00000000,0.77256690,1.40098960,0.00642287,0.31687231
-4.46323162,1.90601787,0.15767353,0.00000000,0.76055694,1.36532188,0.00585834,0.30424979
-4.45722861,1.86024725,0.15429092,0.00000000,0.74789390,1.33330067,0.00532220,0.29233682
-4.45122561,1.81951922,0.15113620,0.00000000,0.73479013,1.30551698,0.00481733,0.28122612
-4.44522261,1.78441687,0.14826810,0.00000000,0.72143734,1.28241352,0.00434579,0.27098852
-4.43921961,1.75532441,0.14573173,0.00000000,0.70800194,1.26427268,0.00390891,0.26167180
-4.43321661,1.73241814,0.14355727,0.00000000,0.69462158,1.25120941,0.00350726,0.25330015
-4.42721361,1.71566371,0.14175922,0.00000000,0.68140289,1.24316915,0.00314079,0.24587437
-4.42121061,1.70481990,0.14033613,0.00000000,0.66842043,1.23993114,0.00280886,0.23937252
-4.41520760,1.69944877,0.13927086,0.00000000,0.65571669,1.24111676,0.00251032,0.23375125
-4.40920460,1.69893196,0.13853131,0.00000000,0.64330324,1.24620287,0.00224362,0.22894774
-4.40320160,1.70249270,0.13807177,0.00000000,0.63116281,1.25453979,0.00200688,0.22488207
-4.39719860,1.70922275,0.13783456,0.00000000,0.61925231,1.26537329,0.00179795,0.22146009
-4.39119560,1.71811379,0.13775226,0.00000000,0.60750667,1.27787003,0.00161452,0.21857674
-4.38519260,1.72809200,0.13775022,0.00000000,0.59584343,1.29114572,0.00145418,0.21611958
-4.37918959,1.73805502,0.13774931,0.00000000,0.58416790,1.30429495,0.00131448,0.21397269
-4.37318659,1.74690991,0.13766901,0.00000000,0.57237883,1.31642189,0.00119301,0.21202066
-4.36718359,1.75361106,0.13743049,0.00000000,0.56037431,1.32667077,0.00108741,0.21015257
-4.36118059,1.75719667,0.13695977,0.00000000,0.54805792,1.33425505,0.00099548,0.20826604
-4.35517759,1.75682251,0.13619072,0.00000000,0.53534473,1.33848438,0.00091515,0.20627097
-4.34917459,1.75179202,0.13506791,0.00000000,0.52216704,1.33878840,0.00084452,0.20409310
-4.34317159,1.74158148,0.13354916,0.00000000,0.50847967,1.33473648,0.00078190,0.20167716
-4.33716858,1.72585958,0.13160761,0.00000000,0.49426455,1.32605287,0.00072582,0.19898954
-4.33116558,1.70450071,0.12923338,0.00000000,0.47953449,1.31262675,0.00067499,0.19602038
-4.32516258,1.67759167,0.12643469,0.00000000,0.46433589,1.29451692,0.00062835,0.19278509
-4.31915958,1.64543160,0.12323834,0.00000000,0.44875034,1.27195109,0.00058501,0.18932520
-4.31315658,1.60852545,0.11968962,0.00000000,0.43289506,1.24532002,0.00054429,0.18570842
-4.30715358,1.56757126,0.11585158,0.00000000,0.41692207,1.21516682,0.00050566,0.18202810
