energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.53276638,4.25040809,0.00263105,0.10351854,0.38293805,0.85690542,0.48292285,2.30941105,0.02154278,1.05282396
-3.52676338,4.22717226,0.00266480,0.10360481,0.37538129,0.84222106,0.48966427,2.32959308,0.02067698,1.02515800
-3.52076038,4.22012510,0.00272957,0.10400786,0.36942851,0.83009289,0.49694660,2.35825945,0.01994319,1.00264409
-3.51475738,4.23003069,0.00282459,0.10471415,0.36510802,0.82064932,0.50474064,2.39594433,0.01934043,0.98547887
-3.50875438,4.25746342,0.00294839,0.10570846,0.36242135,0.81397085,0.51302011,2.44312869,0.01886549,0.97376987
-3.50275138,4.30282891,0.00309881,0.10697569,0.36134864,0.81009831,0.52176457,2.50023871,0.01851331,0.96754637
-3.49674837,4.36638352,0.00327303,0.10850256,0.36185422,0.80904139,0.53096177,2.56764197,0.01827746,0.96677105
-3.49074537,4.44825013,0.00346763,0.11027889,0.36389163,0.81078674,0.54060882,2.64564078,0.01815052,0.97135155
-3.48474237,4.54842879,0.00367864,0.11229865,0.36740815,0.81530503,0.55071241,2.73446242,0.01812453,0.98115137
-3.47873937,4.66680103,0.00390167,0.11456045,0.37234832,0.82255660,0.56128768,2.83424637,0.01819138,0.99599940
-3.47273637,4.80312719,0.00413193,0.11706770,0.37865631,0.83249525,0.57235594,2.94502869,0.01834317,1.01569770
-3.46673337,4.95703713,0.00436441,0.11982818,0.38627726,0.84507013,0.58394120,3.06672422,0.01857254,1.04002728
-3.46073037,5.12801489,0.00459398,0.12285333,0.39515727,0.86022553,0.59606590,3.19910749,0.01887293,1.06875169
-3.45472736,5.31537855,0.00481551,0.12615703,0.40524233,0.87789884,0.60874579,3.34179344,0.01923877,1.10161854
-3.44872436,5.51825722,0.00502400,0.12975416,0.41647639,0.89801681,0.62198459,3.49421906,0.01966565,1.13835907
-3.44272136,5.73556702,0.00521473,0.13365896,0.42879853,0.92049065,0.63576860,3.65562749,0.02015037,1.17868611
-3.43671836,5.96598838,0.00538337,0.13788319,0.44213982,0.94521020,0.65006170,3.82505575,0.02069097,1.22229082
-3.43071536,6.20794692,0.00552609,0.14243444,0.45641985,0.97203791,0.66480111,4.00132734,0.02128663,1.26883861
-3.42471236,6.45960010,0.00563966,0.14731439,0.47154348,1.00080298,0.67989422,4.18305088,0.02193759,1.31796483
-3.41870935,6.71883133,0.00572153,0.15251734,0.48739792,1.03129626,0.69521683,4.36862552,0.02264492,1.36927063
-3.41270635,6.98325341,0.00576991,0.15802896,0.50385047,1.06326630,0.71061286,4.55625365,0.02341028,1.42231951
-3.40670335,7.25022197,0.00578374,0.16382538,0.52074717,1.09641710,0.72589579,4.74396123,0.02423562,1.47663496
-3.40070035,7.51685984,0.00576278,0.16987264,0.53791239,1.13040756,0.74085170,4.92962547,0.02512280,1.53169957
-3.39469735,7.78009213,0.00570756,0.17612650,0.55514970,1.16485318,0.75524394,5.11100953,0.02607324,1.58695598
-3.38869435,8.03669175,0.00561930,0.18253261,0.57224378,1.19932974,0.76881914,5.28580342,0.02708750,1.64180973
-3.38269135,8.28333441,0.00549991,0.18902710,0.58896364,1.23337921,0.78131438,5.45167007,0.02816487,1.69563433
-3.37668834,8.51666172,0.00535189,0.19553742,0.60506691,1.26651757,0.79246509,5.60629536,0.02930304,1.74777851
-3.37068534,8.73335093,0.00517823,0.20198350,0.62030503,1.29824439,0.80201348,5.74744077,0.03049772,1.79757561
-3.36468234,8.93018916,0.00498230,0.20827925,0.63442944,1.32805386,0.80971703,5.87299699,0.03174236,1.84435505
-3.35867934,9.10415025,0.00476776,0.21433407,0.64719823,1.35544689,0.81535657,5.98103716,0.03302803,1.88745559
-3.35267634,9.25247198,0.00453844,0.22005475,0.65838325,1.37994391,0.81874390,6.06986798,0.03434324,1.92624025
-3.34667334,9.37273124,0.00429824,0.22534732,0.66777742,1.40109785,0.81972837,6.13807740,0.03567404,1.96011228
-3.34067034,9.46291517,0.00405102,0.23011902,0.67520186,1.41850706,0.81820227,6.18457721,0.03700415,1.98853202
-3.33466733,9.52148580,0.00380054,0.23428040,0.68051267,1.43182748,0.81410504,6.20863945,0.03831527,2.01103391
-3.32866433,9.54743616,0.00355036,0.23774730,0.68360718,1.44078386,0.80742582,6.20992514,0.03958746,2.02724313
-3.32266133,9.54033572,0.00330377,0.24044287,0.68442924,1.44517947,0.79820473,6.18850452,0.04079973,2.03689134
-3.31665833,9.50036341,0.00306381,0.24229954,0.68297355,1.44490414,0.78653254,6.14486763,0.04193063,2.03983068
-3.31065533,9.42832633,0.00283316,0.24326079,0.67928867,1.43994009,0.77254901,6.07992463,0.04295898,2.03604551
-3.30465233,9.32566282,0.00261420,0.24328287,0.67347868,1.43036538,0.75643990,5.99499531,0.04386461,2.02566112
-3.29864932,9.19442882,0.00240896,0.24233624,0.66570317,1.41635485,0.73843280,5.89178748,0.04462914,2.00894883
-3.29264632,9.03726661,0.00221915,0.24040676,0.65617576,1.39817816,0.71879199,5.77236416,0.04523667,1.98632696
-3.28664332,8.85735591,0.00204618,0.23749654,0.64516077,1.37619518,0.69781235,5.63910009,0.04567447,1.95835725
-3.28064032,8.65834749,0.00189119,0.23362452,0.63296833,1.35084834,0.67581263,5.49462803,0.04593348,1.92573639
-3.27463732,8.44428035,0.00175505,0.22882647,0.61994778,1.32265238,0.65312811,5.34177598,0.04600873,1.88928264
-3.26863432,8.21948399,0.00163843,0.22315470,0.60647963,1.29218148,0.63010291,5.18349677,0.04589957,1.84991763
-3.26263132,7.98846816,0.00154181,0.21667719,0.59296609,1.26005416,0.60708206,5.02279181,0.04560971,1.80864369
-3.25662831,7.75580304,0.00146547,0.20947633,0.57982054,1.22691629,0.58440348,4.86263118,0.04514709,1.76651718
-3.25062531,7.52599339,0.00140957,0.20164716,0.56745614,1.19342280,0.56239014,4.70587255,0.04452352,1.72461867
-3.24462231,7.30335093,0.00137413,0.19329522,0.55627392,1.16021858,0.54134244,4.55518162,0.04375419,1.68402096
-3.23861931,7.09186932,0.00135902,0.18453407,0.54665067,1.12791937,0.52153112,4.41295692,0.04285705,1.64575593
-3.23261631,6.89510654,0.00136402,0.17548254,0.53892716,1.09709319,0.50319086,4.28126177,0.04185200,1.61078170
-3.22661331,6.71607924,0.00138875,0.16626186,0.53339697,1.06824329,0.48651474,4.16176613,0.04076010,1.57995113
-3.22061031,6.55717369,0.00143274,0.15699267,0.53029639,1.04179303,0.47164979,4.05570092,0.03960268,1.55398325
-3.21460730,6.42007707,0.00149536,0.14779216,0.52979586,1.01807375,0.45869383,3.96382653,0.03840055,1.53343874
-3.20860430,6.30573264,0.00157584,0.13877139,0.53199314,0.99731585,0.44769369,3.88641754,0.03717321,1.51870057
-3.20260130,6.21432097,0.00167330,0.13003287,0.53690881,0.97964381,0.43864506,3.82326412,0.03593817,1.50996091
-3.19659830,6.14526870,0.00178669,0.12166852,0.54448404,0.96507527,0.43149383,3.77369066,0.03471048,1.50721481
-3.19059530,6.09728489,0.00191487,0.11375813,0.55458110,0.95352447,0.42613924,3.73659102,0.03350232,1.51026127
-3.18459230,6.06842408,0.00205658,0.10636823,0.56698643,0.94480982,0.42243851,3.71047918,0.03232285,1.51871166
-3.17858929,6.05617358,0.00221052,0.09955152,0.58141642,0.93866537,0.42021309,3.69355343,0.03117823,1.53200540
-3.17258629,6.05756193,0.00237536,0.09334686,0.59752573,0.93475585,0.41925608,3.68377153,0.03007175,1.54943223
-3.16658329,6.06928393,0.00254979,0.08777966,0.61491784,0.93269437,0.41934091,3.67893394,0.02900420,1.57016042
-3.16058029,6.08783729,0.00273266,0.08286273,0.63315762,0.93206232,0.42023072,3.67677160,0.02797433,1.59326947
-3.15457729,6.10966525,0.00292297,0.07859753,0.65178540,0.93243027,0.42168816,3.67503494,0.02697940,1.61778639
-3.14857429,6.13129927,0.00312005,0.07497561,0.67033198,0.93337920,0.42348538,3.67158028,0.02601582,1.64272362
-3.14257129,6.14949584,0.00332357,0.07198035,0.68833419,0.93452083,0.42541359,3.66445041,0.02507976,1.66711728
-3.13656828,6.16136203,0.00353373,0.06958864,0.70535028,0.93551643,0.42729199,3.65194625,0.02416781,1.69006405
-3.13056528,6.16446456,0.00375125,0.06777271,0.72097449,0.93609296,0.42897560,3.63268672,0.02327758,1.71075505
-3.12456228,6.15691834,0.00397752,0.06650175,0.73485034,0.93605610,0.43036167,3.60565506,0.02240810,1.72850536
-3.11855928,6.13745116,0.00421466,0.06574344,0.74668198,0.93529940,0.43139447,3.57022993,0.02156031,1.74277785
-3.11255628,6.10544247,0.00446550,0.06546525,0.75624324,0.93380940,0.43206802,3.52620065,0.02073726,1.75320051
-3.10655328,6.06093507,0.00473365,0.06563547,0.76338383,0.93166638,0.43242690,3.47376649,0.01994423,1.75957634
-3.10055028,6.00462015,0.00502344,0.06622397,0.76803265,0.92904085,0.43256484,3.41352072,0.01918873,1.76188558
-3.09454727,5.93779668,0.00533983,0.06720267,0.77019782,0.92618601,0.43262119,3.34642045,0.01848034,1.76028029
-3.08854427,5.86230763,0.00568833,0.06854572,0.76996370,0.92342654,0.43277537,3.27374409,0.01783042,1.75507145
-3.08254127,5.78045601,0.00607482,0.07022946,0.76748475,0.92114429,0.43323946,3.19703852,0.01725173,1.74670933
-3.07653827,5.69490458,0.00650535,0.07223212,0.76297683,0.91976144,0.43424913,3.11805814,0.01675796,1.73575809
-3.07053527,5.60856348,0.00698586,0.07453335,0.75670602,0.91972195,0.43605336,3.03869857,0.01636314,1.72286561
-3.06453227,5.52447031,0.00752194,0.07711360,0.74897569,0.92147200,0.43890310,2.96092724,0.01608110,1.70873022
-3.05852926,5.44566734,0.00811849,0.07995349,0.74011235,0.92544011,0.44303952,2.88671350,0.01592482,1.69406557
-3.05252626,5.37508029,0.00877941,0.08303299,0.73045087,0.93201786,0.44868210,2.81796036,0.01590587,1.67956539
-3.04652326,5.31540296,0.00950728,0.08633078,0.72031980,0.94154163,0.45601711,2.75644005,0.01603375,1.66586966
-3.04052026,5.26899170,0.01030302,0.08982355,0.71002748,0.95427623,0.46518697,2.70373504,0.01631547,1.65353374
-3.03451726,5.23777289,0.01116564,0.09348543,0.69984943,0.97040075,0.47628082,2.66118609,0.01675500,1.64300172
-3.02851426,5.22316648,0.01209202,0.09728753,0.69001777,0.98999711,0.48932684,2.62984845,0.01735294,1.63458529
-3.02251126,5.22602762,0.01307668,0.10119763,0.68071295,1.01304173,0.50428660,2.61045715,0.01810623,1.62844898
-3.01650825,5.24660816,0.01411177,0.10518007,0.67205821,1.03940042,0.52105182,2.60340208,0.01900798,1.62460238
-3.01050525,5.28453876,0.01518701,0.10919579,0.66411702,1.06882681,0.53944367,2.60871313,0.02004744,1.62289972
-3.00450225,5.33883217,0.01628981,0.11320257,0.65689343,1.10096418,0.55921485,2.62605575,0.02121006,1.62304674
-2.99849925,5.40790731,0.01740547,0.11715544,0.65033540,1.13535089,0.58005447,2.65473689,0.02247770,1.62461451
-2.99249625,5.48963325,0.01851747,0.12100735,0.64434072,1.17142918,0.60159555,2.69372107,0.02382895,1.62705962
-2.98649325,5.58139182,0.01960787,0.12470992,0.63876539,1.20855728,0.62342513,2.74165637,0.02523957,1.62974968
-2.98049025,5.68015692,0.02065779,0.12821443,0.63343371,1.24602446,0.64509659,2.79690966,0.02668304,1.63199309
-2.97448724,5.78258805,0.02164793,0.13147288,0.62814986,1.28306892,0.66614378,2.85761042,0.02813120,1.63307156
-2.96848424,5.88513541,0.02255919,0.13443925,0.62271014,1.31889792,0.68609649,2.92170217,0.02955500,1.63227414
-2.96248124,5.98415329,0.02337329,0.13707067,0.61691528,1.35270989,0.70449678,2.98700029,0.03092523,1.62893091
-2.95647824,6.07601837,0.02407334,0.13932882,0.61058241,1.38371793,0.72091536,3.05125485,0.03221335,1.62244511
-2.95047524,6.15724913,0.02464449,0.14118113,0.60355577,1.41117406,0.73496754,3.11221677,0.03339234,1.61232211
-2.94447224,6.22462277,0.02507440,0.14260204,0.59571597,1.43439374,0.74632810,3.16770555,0.03443742,1.59819397
-2.93846923,6.27528575,0.02535375,0.14357408,0.58698724,1.45277990,0.75474431,3.21567646,0.03532686,1.57983862
-2.93246623,6.30685427,0.02547656,0.14408880,0.57734226,1.46584580,0.76004677,3.25428507,0.03604264,1.55719276
-2.92646323,6.31750142,0.02544048,0.14414745,0.56680463,1.47323606,0.76215742,3.28194703,0.03657097,1.53035805
-2.92046023,6.30602796,0.02524685,0.14376150,0.55544868,1.47474517,0.76109445,3.29739104,0.03690278,1.49960037
-2.91445723,6.27191414,0.02490076,0.14295272,0.54339680,1.47033295,0.75697395,3.29970274,0.03703401,1.46534238
-2.90845423,6.21535094,0.02441089,0.14175308,0.53081450,1.46013623,0.75000808,3.28835827,0.03696572,1.42814961
-2.90245123,6.13724922,0.02378923,0.14020422,0.51790338,1.44447656,0.74049988,3.26324551,0.03670411,1.38871109
-2.89644822,6.03922672,0.02305075,0.13835663,0.50489258,1.42386334,0.72883502,3.22467254,0.03626031,1.34781520
-2.89044522,5.92357292,0.02221297,0.13626847,0.49202893,1.39899233,0.71547064,3.17336232,0.03565007,1.30632195
-2.88444222,5.79319319,0.02129535,0.13400413,0.47956646,1.37073940,0.70092187,3.11043376,0.03489319,1.26513305
-2.87843922,5.65153374,0.02031878,0.13163254,0.46775580,1.34014949,0.68574641,3.03736966,0.03401298,1.22516079
-2.87243622,5.50249004,0.01930496,0.12922519,0.45683376,1.30842105,0.67052785,2.95597236,0.03303548,1.18729721
-2.86643322,5.35030153,0.01827577,0.12685413,0.44701376,1.27688607,0.65585837,2.86830868,0.03198864,1.15238471
-2.86043022,5.19943605,0.01725270,0.12458977,0.43847743,1.24698628,0.64232123,2.77664592,0.03090142,1.12118901
-2.85442721,5.05446741,0.01625624,0.12249879,0.43136768,1.22024570,0.63047387,2.68338122,0.02980294,1.09437559
-2.84842421,4.91995005,0.01530545,0.12064199,0.42578345,1.19824022,0.62083197,2.59096666,0.02872152,1.07249003
-2.84242121,4.80029423,0.01441743,0.11907245,0.42177645,1.18256478,0.61385504,2.50183265,0.02768385,1.05594298
-2.83641821,4.69964530,0.01360701,0.11783375,0.41934966,1.17479848,0.60993389,2.41831248,0.02671418,1.04499982
-2.83041521,4.62177043,0.01288644,0.11695856,0.41845781,1.17646853,0.60938021,2.34257022,0.02583358,1.03977513
-2.82441221,4.56995556,0.01226519,0.11646753,0.41900960,1.18901340,0.61241866,2.27653481,0.02505940,1.04023191
-2.81840920,4.54691516,0.01174982,0.11636855,0.42087134,1.21374592,0.61918130,2.22184214,0.02440477,1.04618515
-2.81240620,4.55471683,0.01134395,0.11665639,0.42387207,1.25181696,0.62970470,2.17978721,0.02387827,1.05730937
-2.80640320,4.59472247,0.01104829,0.11731281,0.42780958,1.30418034,0.64392947,2.15128772,0.02348384,1.07314967
-2.80040020,4.66754701,0.01086076,0.11830702,0.43245719,1.37155970,0.66170218,2.13686022,0.02322069,1.09313574
-2.79439720,4.77303564,0.01077666,0.11959660,0.43757093,1.45441808,0.68277965,2.13660928,0.02308353,1.11659820
-2.78839420,4.91025981,0.01078889,0.12112874,0.44289693,1.55293104,0.70683514,2.15023012,0.02306286,1.14278684
-2.78239120,5.07753182,0.01088824,0.12284189,0.44817861,1.66696415,0.73346649,2.17702405,0.02314544,1.17088999
-2.77638819,5.27243775,0.01106373,0.12466762,0.45316361,1.79605571,0.76220579,2.21592638,0.02331482,1.20005486
-2.77038519,5.49188790,0.01130290,0.12653284,0.45761018,1.93940562,0.79253036,2.26554534,0.02355206,1.22940803
-2.76438219,5.73218359,0.01159225,0.12836203,0.46129289,2.09587132,0.82387473,2.32421091,0.02383647,1.25807597
-2.75837919,5.98909904,0.01191755,0.13007972,0.46400770,2.26397148,0.85564343,2.39003152,0.02414641,1.28520500
-2.75237619,6.25797649,0.01226430,0.13161290,0.46557611,2.44189825,0.88722407,2.46095691,0.02446010,1.30998046
-2.74637319,6.53383273,0.01261803,0.13289342,0.46584862,2.62753862,0.91800071,2.53484481,0.02475647,1.33164475
-2.74037019,6.81147462,0.01296473,0.13386031,0.46470723,2.81850506,0.94736696,2.60952941,0.02501593,1.34951384
-2.73436718,7.08562124,0.01329113,0.13446181,0.46206727,3.01217565,0.97473872,2.68288924,0.02522107,1.36299211
-2.72836418,7.35102975,0.01358501,0.13465726,0.45787834,3.20574314,0.99956617,2.75291250,0.02535734,1.37158509
-2.72236118,7.60262224,0.01383548,0.13441863,0.45212465,3.39627261,1.02134482,2.81775758,0.02541360,1.37490991
-2.71635818,7.83561028,0.01403318,0.13373168,0.44482454,3.58076619,1.03962548,2.87580718,0.02538251,1.37270326
-2.71035518,8.04561416,0.01417044,0.13259683,0.43602940,3.75623386,1.05402275,2.92571427,0.02526086,1.36482656
-2.70435218,8.22877353,0.01424136,0.13102955,0.42582203,3.91976802,1.06422212,2.96643879,0.02504975,1.35126832
-2.69834917,8.38184651,0.01424192,0.12906038,0.41431434,4.06861992,1.06998537,2.99727398,0.02475462,1.33214346
-2.69234617,8.50229414,0.01416992,0.12673457,0.40164463,4.20027536,1.07115427,3.01786197,0.02438519,1.30768967
-2.68634317,8.58834767,0.01402495,0.12411129,0.38797429,4.31252711,1.06765260,3.02819813,0.02395526,1.27826091
-2.68034017,8.63905633,0.01380831,0.12126251,0.37348418,4.40354118,1.05948626,3.02862461,0.02348237,1.24431804
-2.67433717,8.65431375,0.01352283,0.11827157,0.35837062,4.47191455,1.04674181,3.01981331,0.02298744,1.20641694
-2.66833417,8.63486177,0.01317270,0.11523139,0.34284110,4.51672167,1.02958322,3.00273906,0.02249427,1.16519441
-2.66233117,8.58227100,0.01276331,0.11224251,0.32710978,4.53754776,1.00824709,2.97864422,0.02202896,1.12135214
-2.65632816,8.49889822,0.01230100,0.10941083,0.31139295,4.53450727,0.98303639,2.94899573,0.02161931,1.07563937
-2.65032516,8.38782137,0.01179283,0.10684524,0.29590437,4.50824619,0.95431293,2.91543613,0.02129413,1.02883438
-2.64432216,8.25275371,0.01124639,0.10465507,0.28085085,4.45992799,0.92248868,2.87973019,0.02108255,0.98172577
-2.63831916,8.09793948,0.01066953,0.10294744,0.26642787,4.39120318,0.88801614,2.84370871,0.02101328,0.93509353
-2.63231616,7.92803403,0.01007022,0.10182461,0.25281561,4.30416342,0.85137809,2.80921122,0.02111387,0.88969080
-2.62631316,7.74797194,0.00945630,0.10138126,0.24017534,4.20128187,0.81307677,2.77802919,0.02140991,0.84622660
-2.62031016,7.56282739,0.00883535,0.10170180,0.22864624,4.08534170,0.77362299,2.75185161,0.02192430,0.80534988
-2.61430715,7.37767120,0.00821456,0.10285780,0.21834284,3.95935562,0.73352517,2.73221423,0.02267649,0.76763553
-2.60830415,7.19742910,0.00760058,0.10490556,0.20935301,3.82647937,0.69327892,2.72045406,0.02368179,0.73357236
-2.60230115,7.02674619,0.00699946,0.10788384,0.20173662,3.68992253,0.65335705,2.71767046,0.02495066,0.70355358
-2.59629815,6.86986191,0.00641659,0.11181193,0.19552492,3.55285986,0.61420062,2.72469370,0.02648811,0.67786983
-2.59029515,6.73049985,0.00585664,0.11668799,0.19072052,3.41834664,0.57621105,2.74206216,0.02829320,0.65670489
-2.58429215,6.61177606,0.00532356,0.12248791,0.18729816,3.28924088,0.53974358,2.77000851,0.03035863,0.64013423
-2.57828914,6.51612885,0.00482060,0.12916458,0.18520603,3.16813514,0.50510231,2.80845548,0.03267043,0.62812636
-2.57228614,6.44527223,0.00435032,0.13664778,0.18436783,3.05730016,0.47253677,2.85702103,0.03520793,0.62054680
-2.56628314,6.40017428,0.00391459,0.14484468,0.18468528,2.95864182,0.44224025,2.91503301,0.03794373,0.61716477
-2.56028014,6.38106075,0.00351471,0.15364102,0.18604116,2.87367240,0.41434984,2.98155245,0.04084405,0.61766220
-2.55427714,6.38744308,0.00315140,0.16290297,0.18830286,2.80349658,0.38894805,3.05540486,0.04386919,0.62164487
-2.54827414,6.41816944,0.00282491,0.17247963,0.19132606,2.74881178,0.36606599,3.13521846,0.04697420,0.62865539
-2.54227114,6.47149595,0.00253502,0.18220626,0.19495881,2.70992191,0.34568778,3.21946785,0.05010981,0.63818762
-2.53626813,6.54517508,0.00228118,0.19190797,0.19904560,2.68676334,0.32775620,3.30652175,0.05322354,0.64970209
-2.53026513,6.63655732,0.00206252,0.20140401,0.20343145,2.67894114,0.31217899,3.39469305,0.05626095,0.66264195
-2.52426213,6.74270173,0.00187792,0.21051230,0.20796593,2.68577355,0.29883578,3.48228952,0.05916705,0.67644900
-2.51825913,6.86049103,0.00172606,0.21905424,0.21250683,2.70634246,0.28758524,3.56766328,0.06188779,0.69057929
-2.51225613,6.98674664,0.00160546,0.22685951,0.21692363,2.73954747,0.27827207,3.64925744,0.06437161,0.70451773
-2.50625313,7.11833935,0.00151456,0.23377075,0.22110039,2.78416132,0.27073375,3.72564835,0.06657092,0.71779139
-2.50025013,7.25229171,0.00145170,0.23964789,0.22493820,2.83888440,0.26480658,3.79558204,0.06844354,0.72998084
-2.49424712,7.38586849,0.00141513,0.24437202,0.22835707,2.90239648,0.26033098,3.85800374,0.06995402,0.74072946
-2.48824412,7.51665265,0.00140311,0.24784863,0.23129703,2.97340379,0.25715581,3.91207962,0.07107472,0.74975016
-2.48224112,7.64260430,0.00141383,0.25000997,0.23371875,3.05068014,0.25514166,3.95721040,0.07178666,0.75682964
-2.47623812,7.76210162,0.00144543,0.25081672,0.23560338,3.13310088,0.25416304,3.99303632,0.07208014,0.76182978
-2.47023512,7.87396282,0.00149604,0.25025857,0.23695175,3.21966895,0.25410952,4.01943404,0.07195497,0.76468651
-2.46423212,7.97744937,0.00156373,0.24835397,0.23778298,3.30953251,0.25488582,4.03650553,0.07142048,0.76540610
-2.45822911,8.07225124,0.00164650,0.24514892,0.23813257,3.40199397,0.25641111,4.04455997,0.07049512,0.76405922
-2.45222611,8.15845542,0.00174228,0.24071492,0.23804993,3.49651042,0.25861748,4.04408937,0.06920578,0.76077306
-2.44622311,8.23649966,0.00184895,0.23514617,0.23759561,3.59268590,0.26144784,4.03573927,0.06758688,0.75572188
-2.44022011,8.30711361,0.00196428,0.22855619,0.23683823,3.69025602,0.26485352,4.02027553,0.06567915,0.74911652
-2.43421711,8.37124992,0.00208598,0.22107383,0.23585122,3.78906564,0.26879148,3.99854875,0.06352830,0.74119322
-2.42821411,8.43000807,0.00221168,0.21283919,0.23470951,3.88904060,0.27322160,3.97145746,0.06118343,0.73220236
-2.42221111,8.48455382,0.00233894,0.20399921,0.23348627,3.99015470,0.27810402,3.93991145,0.05869553,0.72239738
-2.41620810,8.53603717,0.00246531,0.19470335,0.23224982,4.09239320,0.28339667,3.90479649,0.05611583,0.71202449
-2.41020510,8.58551187,0.00258831,0.18509951,0.23106076,4.19571421,0.28905316,3.86694147,0.05349429,0.70131336
-2.40420210,8.63385923,0.00270550,0.17533021,0.22996949,4.30000984,0.29502102,3.82708904,0.05087814,0.69046914
-2.39819910,8.68171911,0.00281450,0.16552917,0.22901410,4.40506852,0.30124043,3.78587063,0.04831061,0.67966601
-2.39219610,8.72943063,0.00291307,0.15581855,0.22821881,4.51054049,0.30764336,3.74378641,0.04582986,0.66904240
-2.38619310,8.77698492,0.00299912,0.14630661,0.22759284,4.61590816,0.31415319,3.70119088,0.04346810,0.65869792
-2.38019010,8.82399200,0.00307079,0.13708612,0.22712996,4.72046307,0.32068478,3.65828452,0.04125102,0.64869196
-2.37418709,8.86966357,0.00312648,0.12823337,0.22680855,4.82329102,0.32714490,3.61511147,0.03919742,0.63904399
-2.36818409,8.91281279,0.00316492,0.11980773,0.22659225,4.92326672,0.33343312,3.57156365,0.03731915,0.62973527
-2.36218109,8.95187175,0.00318517,0.11185189,0.22643119,5.01905900,0.33944299,3.52739079,0.03562124,0.62071201
-2.35617809,8.98492691,0.00318669,0.10439251,0.22626371,5.10914716,0.34506352,3.48221639,0.03410234,0.61188959
-2.35017509,9.00977159,0.00316935,0.09744138,0.22601854,5.19184857,0.35018099,3.43555886,0.03275530,0.60315779
-2.34417209,9.02397449,0.00313342,0.09099693,0.22561742,5.26535717,0.35468089,3.38685725,0.03156788,0.59438666
-2.33816908,9.02496192,0.00307960,0.08504597,0.22497791,5.32779178,0.35845017,3.33550068,0.03052372,0.58543292
-2.33216608,9.01011128,0.00300899,0.07956566,0.22401650,5.37725278,0.36137957,3.28086037,0.02960322,0.57614661
-2.32616308,8.97685207,0.00292305,0.07452557,0.22265173,5.41188503,0.36336608,3.22232326,0.02878463,0.56637771
-2.32016008,8.92277092,0.00282361,0.06988975,0.22080730,5.42994459,0.36431552,3.15932571,0.02804503,0.55598264
-2.31415708,8.84571599,0.00271279,0.06561870,0.21841500,5.42986634,0.36414504,3.09138620,0.02736130,0.54483032
-2.30815408,8.74389675,0.00259293,0.06167129,0.21541742,5.41032956,0.36278563,3.01813557,0.02671107,0.53280768
-2.30215108,8.61597434,0.00246660,0.05800640,0.21177020,5.37031830,0.36018445,2.93934361,0.02607351,0.51982443
-2.29614807,8.46113879,0.00233646,0.05458448,0.20744386,5.30917379,0.35630695,2.85494090,0.02543001,0.50581692
-2.29014507,8.27916916,0.00220528,0.05136868,0.20242514,5.22663610,0.35113863,2.76503487,0.02476473,0.49075110
-2.28414207,8.07047402,0.00207580,0.04832590,0.19671766,5.12287292,0.34468646,2.66991945,0.02406503,0.47462432
-2.27813907,7.83610985,0.00195070,0.04542741,0.19034205,4.99849395,0.33697972,2.57007786,0.02332162,0.45746607
-2.27213607,7.57777663,0.00183258,0.04264932,0.18333544,4.85454996,0.32807035,2.46617827,0.02252877,0.43933764
-2.26613307,7.29779034,0.00172384,0.03997273,0.17575041,4.69251623,0.31803257,2.35906275,0.02168413,0.42033063
-2.26013007,6.99903366,0.00162670,0.03738372,0.16765343,4.51426115,0.30696194,2.24972969,0.02078862,0.40056448
-2.25412706,6.68488672,0.00154310,0.03487310,0.15912283,4.32200109,0.29497368,2.13931058,0.01984610,0.38018319
-2.24812406,6.35914104,0.00147471,0.03243602,0.15024650,4.11824364,0.28220040,2.02904221,0.01886300,0.35935115
-2.24212106,6.02590021,0.00142287,0.03007152,0.14111930,3.90572147,0.26878923,1.92023523,0.01784784,0.33824850
-2.23611806,5.68947178,0.00138861,0.02778189,0.13184047,3.68731999,0.25489849,1.81424061,0.01681078,0.31706607
-2.23011506,5.35425464,0.00137258,0.02557212,0.12251087,3.46600154,0.24069399,1.71241523,0.01576306,0.29600017
-2.22411206,5.02462680,0.00137507,0.02344927,0.11323057,3.24472962,0.22634509,1.61608803,0.01471655,0.27524736
-2.21810905,4.70483790,0.00139600,0.02142193,0.10409644,3.02639602,0.21202080,1.52652796,0.01368325,0.25499955
-2.21210605,4.39891055,0.00143493,0.01949965,0.09520022,2.81375364,0.19788587,1.44491494,0.01267490,0.23543947
-2.20610305,4.11055416,0.00149104,0.01769259,0.08662689,2.60935767,0.18409724,1.37231487,0.01170258,0.21673679
-2.20010005,3.84309396,0.00156321,0.01601115,0.07845345,2.41551675,0.17080089,1.30965931,0.01077649,0.19904491
-2.19409705,3.59941730,0.00164994,0.01446576,0.07074819,2.23425576,0.15812929,1.25773057,0.00990569,0.18249868
-2.18809405,3.38193828,0.00174950,0.01306677,0.06357037,2.06729085,0.14619943,1.21715236,0.00909800,0.16721293
-2.18209105,3.19258102,0.00185989,0.01182442,0.05697035,1.91601693,0.13511166,1.18838608,0.00836000,0.15328195
-2.17608804,3.03278098,0.00197890,0.01074900,0.05099012,1.78150723,0.12494927,1.17173252,0.00769702,0.14077988
-2.17008504,2.90350279,0.00210422,0.00985094,0.04566408,1.66452394,0.11577879,1.16733858,0.00711329,0.12976181
