energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.60380190,0.72305543,0.01813530,0.01295201,0.25756222,0.20774470,0.01564529,0.22169623,0.11434573,0.12447114
-5.59779890,0.78658577,0.02028917,0.01446250,0.27802851,0.23084045,0.01756564,0.24139210,0.12798581,0.13113873
-5.59179590,0.85662765,0.02258201,0.01610227,0.30041384,0.25677899,0.01961578,0.26305730,0.14271677,0.13853164
-5.58579290,0.93311088,0.02500311,0.01787108,0.32467207,0.28561681,0.02178791,0.28667871,0.15852048,0.14660903
-5.57978989,1.01585636,0.02753876,0.01976741,0.35072117,0.31736745,0.02407142,0.31221244,0.17536403,0.15531490
-5.57378689,1.10456779,0.03017218,0.02178814,0.37844127,0.35199585,0.02645278,0.33958119,0.19319766,0.16457819
-5.56778389,1.19882513,0.03288348,0.02392827,0.40767341,0.38941325,0.02891555,0.36867203,0.21195284,0.17431332
-5.56178089,1.29808016,0.03564975,0.02618063,0.43821892,0.42947313,0.03144037,0.39933464,0.23154055,0.18442101
-5.55577789,1.40165452,0.03844519,0.02853555,0.46983957,0.47196809,0.03400514,0.43138007,0.25184983,0.19478946
-5.54977489,1.50874024,0.04124141,0.03098064,0.50225852,0.51662814,0.03658520,0.46458009,0.27274668,0.20529585
-5.54377189,1.61840339,0.04400770,0.03350052,0.53516214,0.56312035,0.03915363,0.49866743,0.29407348,0.21580809
-5.53776888,1.72959069,0.04671160,0.03607673,0.56820285,0.61105022,0.04168161,0.53333674,0.31564899,0.22618679
-5.53176588,1.84113963,0.04931934,0.03868759,0.60100293,0.65996472,0.04413893,0.56824663,0.33726901,0.23628749
-5.52576288,1.95179216,0.05179654,0.04130823,0.63315946,0.70935714,0.04649450,0.60302279,0.35870794,0.24596305
-5.51975988,2.06021189,0.05410885,0.04391078,0.66425032,0.75867383,0.04871693,0.63726227,0.37972116,0.25506622
-5.51375688,2.16500491,0.05622275,0.04646460,0.69384133,0.80732259,0.05077525,0.67053899,0.40004841,0.26345235
-5.50775388,2.26474402,0.05810631,0.04893672,0.72149430,0.85468284,0.05263953,0.70241055,0.41941805,0.27098215
-5.50175088,2.35799591,0.05972997,0.05129239,0.74677610,0.90011722,0.05428162,0.73242614,0.43755229,0.27752455
-5.49574787,2.44335090,0.06106733,0.05349584,0.76926833,0.94298440,0.05567586,0.76013561,0.45417326,0.28295953
-5.48974487,2.51945449,0.06209587,0.05551107,0.78857752,0.98265285,0.05679974,0.78509930,0.46900967,0.28718088
-5.48374187,2.58503990,0.06279764,0.05730280,0.80434547,1.01851519,0.05763449,0.80689866,0.48180402,0.29009881
-5.47773887,2.63896063,0.06315980,0.05883751,0.81625936,1.05000268,0.05816568,0.82514702,0.49232000,0.29164237
-5.47173587,2.68022189,0.06317504,0.06008445,0.82406142,1.07659942,0.05838367,0.83950048,0.50034978,0.29176153
-5.46573287,2.70800990,0.06284197,0.06101671,0.82755750,1.09785590,0.05828391,0.84966816,0.50572107,0.29042889
-5.45972986,2.72171778,0.06216518,0.06161218,0.82662445,1.11340128,0.05786720,0.85542174,0.50830327,0.28764092
-5.45372686,2.72096706,0.06115532,0.06185444,0.82121568,1.12295419,0.05713976,0.85660362,0.50801288,0.28341868
-5.44772386,2.70562378,0.05982890,0.06173346,0.81136488,1.12633147,0.05611319,0.85313345,0.50481741,0.27780794
-5.44172086,2.67580847,0.05820796,0.06124614,0.79718740,1.12345458,0.05480424,0.84501263,0.49873802,0.27087868
-5.43571786,2.63189937,0.05631962,0.06039667,0.77887943,1.11435356,0.05323455,0.83232664,0.48985033,0.26272398
-5.42971486,2.57452872,0.05419551,0.05919650,0.75671473,1.09916814,0.05143012,0.81524483,0.47828364,0.25345832
-5.42371186,2.50457197,0.05187105,0.05766430,0.73103908,1.07814609,0.04942083,0.79401794,0.46421833,0.24321523
-5.41770885,2.42313034,0.04938466,0.05582540,0.70226269,1.05163882,0.04723973,0.76897302,0.44788167,0.23214456
-5.41170585,2.33150724,0.04677698,0.05371125,0.67085075,1.02009433,0.04492239,0.74050627,0.42954210,0.22040927
-5.40570285,2.23117945,0.04409001,0.05135852,0.63731250,0.98404774,0.04250614,0.70907384,0.40950227,0.20818197
-5.39969985,2.12376408,0.04136624,0.04880806,0.60218930,0.94410985,0.04002926,0.67518104,0.38809111,0.19564123
-5.39369685,2.01098254,0.03864793,0.04610380,0.56604210,0.90095394,0.03753027,0.63937044,0.36565524,0.18296793
-5.38769385,1.89462287,0.03597628,0.04329155,0.52943881,0.85530143,0.03504720,0.60220914,0.34255012,0.17034159
-5.38169085,1.77650176,0.03339085,0.04041771,0.49294200,0.80790684,0.03261685,0.56427592,0.31913121,0.15793704
-5.37568784,1.65842757,0.03092893,0.03752812,0.45709736,0.75954260,0.03027424,0.52614867,0.29574556,0.14592121
-5.36968484,1.54216553,0.02862511,0.03466695,0.42242329,0.71098410,0.02805199,0.48839241,0.27272404,0.13445051
-5.36368184,1.42940614,0.02651089,0.03187559,0.38940187,0.66299561,0.02597990,0.45154850,0.25037454,0.12366846
-5.35767884,1.32173764,0.02461444,0.02919190,0.35847142,0.61631732,0.02408454,0.41612524,0.22897620,0.11370400
-5.35167584,1.22062309,0.02296038,0.02664941,0.33002077,0.57165391,0.02238894,0.38259003,0.20877498,0.10467012
-5.34567284,1.12738238,0.02156976,0.02427682,0.30438523,0.52966492,0.02091240,0.35136333,0.18998044,0.09666313
-5.33966983,1.04317929,0.02045998,0.02209765,0.28184424,0.49095690,0.01967032,0.32281445,0.17276382,0.08976224
-5.33366683,0.96901340,0.01964488,0.02013007,0.26262056,0.45607765,0.01867409,0.29725892,0.15725735,0.08402971
-5.32766383,0.90571658,0.01913482,0.01838687,0.24688078,0.42551224,0.01793116,0.27495768,0.14355467,0.07951117
-5.32166083,0.85395345,0.01893680,0.01687563,0.23473704,0.39968086,0.01744499,0.25611747,0.13171221,0.07623637
-5.31565783,0.81422531,0.01905458,0.01559891,0.22624963,0.37893819,0.01721520,0.24089255,0.12175138,0.07422003
-5.30965483,0.78687665,0.01948886,0.01455470,0.22143030,0.36357413,0.01723767,0.22938724,0.11366144,0.07346286
-5.30365183,0.77210383,0.02023743,0.01373680,0.22024600,0.35381553,0.01750473,0.22165917,0.10740271,0.07395273
-5.29764882,0.76996493,0.02129527,0.01313532,0.22262298,0.34982869,0.01800541,0.21772285,0.10291023,0.07566572
-5.29164582,0.78039044,0.02265477,0.01273728,0.22845094,0.35172224,0.01872563,0.21755341,0.10009751,0.07856728
-5.28564282,0.80319399,0.02430579,0.01252710,0.23758716,0.35955032,0.01964859,0.22109035,0.09886025,0.08261328
-5.27963982,0.83808299,0.02623580,0.01248724,0.24986055,0.37331566,0.02075505,0.22824099,0.09908014,0.08775097
-5.27363682,0.88466871,0.02843003,0.01259872,0.26507551,0.39297252,0.02202375,0.23888370,0.10062837,0.09391993
-5.26763382,0.94247561,0.03087151,0.01284170,0.28301560,0.41842932,0.02343183,0.25287071,0.10336907,0.10105289
-5.26163082,1.01095009,0.03354125,0.01319604,0.30344698,0.44955106,0.02495530,0.27003068,0.10716243,0.10907644
-5.25562781,1.08946846,0.03641830,0.01364180,0.32612170,0.48616131,0.02656952,0.29017081,0.11186761,0.11791176
-5.24962481,1.17734447,0.03947987,0.01415975,0.35078078,0.52804417,0.02824973,0.31307882,0.11734542,0.12747527
-5.24362181,1.27383648,0.04270146,0.01473178,0.37715715,0.57494605,0.02997157,0.33852479,0.12346064,0.13767918
-5.23761881,1.37815457,0.04605703,0.01534140,0.40497857,0.62657761,0.03171158,0.36626295,0.13008415,0.14843218
-5.23161581,1.48946777,0.04951907,0.01597402,0.43397035,0.68261598,0.03344773,0.39603356,0.13709476,0.15963999
-5.22561281,1.60691176,0.05305887,0.01661732,0.46385810,0.74270739,0.03515982,0.42756507,0.14438072,0.17120603
-5.21960980,1.72959702,0.05664664,0.01726147,0.49437047,0.80647045,0.03682993,0.46057647,0.15184097,0.18303207
-5.21360680,1.85661773,0.06025180,0.01789928,0.52524177,0.87350010,0.03844273,0.49478007,0.15938606,0.19501901
-5.20760380,1.98706132,0.06384319,0.01852632,0.55621458,0.94337237,0.03998569,0.52988465,0.16693880,0.20706763
-5.20160080,2.12001872,0.06738939,0.01914088,0.58704236,1.01564985,0.04144927,0.56559894,0.17443446,0.21907946
-5.19559780,2.25459496,0.07085905,0.01974384,0.61749184,1.08988788,0.04282691,0.60163538,0.18182076,0.23095767
-5.18959480,2.38992008,0.07422126,0.02033853,0.64734536,1.16564124,0.04411501,0.63771411,0.18905742,0.24260807
-5.18359180,2.52515974,0.07744592,0.02093034,0.67640290,1.24247114,0.04531270,0.67356697,0.19611540,0.25394005
-5.17758879,2.65952538,0.08050420,0.02152633,0.70448391,1.31995220,0.04642162,0.70894137,0.20297579,0.26486762
-5.17158579,2.79228310,0.08336894,0.02213477,0.73142871,1.39767903,0.04744557,0.74360386,0.20962841,0.27531036
-5.16558279,2.92276105,0.08601513,0.02276456,0.75709946,1.47527216,0.04839005,0.77734310,0.21607013,0.28519440
-5.15957979,3.05035469,0.08842035,0.02342458,0.78138060,1.55238282,0.04926185,0.80997219,0.22230299,0.29445321
-5.15357679,3.17452952,0.09056516,0.02412313,0.80417868,1.62869630,0.05006850,0.84133009,0.22833214,0.30302834
-5.14757379,3.29482097,0.09243350,0.02486722,0.82542155,1.70393360,0.05081782,0.87128197,0.23416369,0.31086999
-5.14157079,3.41083131,0.09401303,0.02566199,0.84505692,1.77785113,0.05151741,0.89971850,0.23980263,0.31793735
-5.13556778,3.52222349,0.09529535,0.02651019,0.86305019,1.85023839,0.05217417,0.92655411,0.24525079,0.32419877
-5.12956478,3.62871223,0.09627616,0.02741168,0.87938177,1.92091371,0.05279399,0.95172409,0.25050499,0.32963165
-5.12356178,3.73005267,0.09695540,0.02836313,0.89404382,1.98971812,0.05338135,0.97518086,0.25555555,0.33422220
-5.11755878,3.82602731,0.09733716,0.02935780,0.90703669,2.05650776,0.05393912,0.99688959,0.26038508,0.33796486
-5.11155578,3.91643195,0.09742962,0.03038550,0.91836519,2.12114526,0.05446841,1.01682337,0.26496779,0.34086165
-5.10555278,4.00106162,0.09724479,0.03143272,0.92803492,2.18349057,0.05496854,1.03495829,0.26926934,0.34292136
-5.09954977,4.07969755,0.09679826,0.03248293,0.93604885,2.24339193,0.05543707,1.05126876,0.27324716,0.34415861
-5.09354677,4.15209626,0.09610886,0.03351702,0.94240451,2.30067768,0.05586996,1.06572353,0.27685140,0.34459301
-5.08754377,4.21798158,0.09519821,0.03451391,0.94709194,2.35514942,0.05626182,1.07828255,0.28002651,0.34424823
-5.08154077,4.27704077,0.09409035,0.03545129,0.95009265,2.40657736,0.05660626,1.08889508,0.28271319,0.34315130
-5.07553777,4.32892508,0.09281125,0.03630643,0.95137967,2.45469814,0.05689624,1.09749927,0.28485089,0.34133203
-5.06953477,4.37325529,0.09138842,0.03705705,0.95091892,2.49921570,0.05712451,1.10402320,0.28638063,0.33882262
-5.06353177,4.40963224,0.08985045,0.03768223,0.94867173,2.53980519,0.05728410,1.10838756,0.28724804,0.33565747
-5.05752876,4.43765201,0.08822665,0.03816328,0.94459857,2.57612020,0.05736879,1.11050977,0.28740639,0.33187332
-5.05152576,4.45692521,0.08654664,0.03848454,0.93866373,2.60780290,0.05737356,1.11030933,0.28681962,0.32750940
-5.04552276,4.46709929,0.08484005,0.03863407,0.93084070,2.63449682,0.05729497,1.10771418,0.28546499,0.32260788
-5.03951976,4.46788279,0.08313613,0.03860418,0.92111797,2.65586167,0.05713153,1.10266762,0.28333543,0.31721426
-5.03351676,4.45907000,0.08146346,0.03839186,0.90950480,2.67158954,0.05688397,1.09513544,0.28044117,0.31137787
-5.02751376,4.44056462,0.07984955,0.03799895,0.89603662,2.68142167,0.05655532,1.08511263,0.27681076,0.30515217
-5.02151076,4.41240086,0.07832051,0.03743213,0.88077956,2.68516482,0.05615101,1.07262948,0.27249131,0.29859491
-5.01550775,4.37476055,0.07690061,0.03670273,0.86383389,2.68270652,0.05567867,1.05775639,0.26754785,0.29176800
-5.00950475,4.32798515,0.07561181,0.03582637,0.84533588,2.67402822,0.05514797,1.04060724,0.26206193,0.28473711
-5.00350175,4.27258165,0.07447328,0.03482239,0.82545808,2.65921575,0.05457019,1.02134092,0.25612939,0.27757086
-4.99749875,4.20922177,0.07350085,0.03371316,0.80440762,2.63846629,0.05395776,1.00016090,0.24985743,0.27033964
-4.99149575,4.13873437,0.07270645,0.03252336,0.78242283,2.61209164,0.05332371,0.97731283,0.24336119,0.26311417
-4.98549275,4.06209114,0.07209759,0.03127904,0.75976805,2.58051734,0.05268098,0.95308020,0.23675986,0.25596370
-4.97948974,3.98038621,0.07167684,0.03000683,0.73672702,2.54427762,0.05204181,0.92777822,0.23017262,0.24895406
-4.97348674,3.89481058,0.07144142,0.02873306,0.71359506,2.50400653,0.05141708,0.90174623,0.22371458,0.24214563
-4.96748374,3.80662249,0.07138290,0.02748293,0.69067056,2.46042513,0.05081570,0.87533898,0.21749285,0.23559136
-4.96148074,3.71711521,0.07148708,0.02627984,0.66824607,2.41432577,0.05024407,0.84891715,0.21160306,0.22933492
-4.95547774,3.62758357,0.07173401,0.02514475,0.64659962,2.36655352,0.04970578,0.82283757,0.20612638,0.22340923
-4.94947474,3.53929080,0.07209826,0.02409570,0.62598653,2.31798589,0.04920126,0.79744355,0.20112720,0.21783532
-4.94347174,3.45343704,0.07254949,0.02314748,0.60663229,2.26951132,0.04872778,0.77305576,0.19665160,0.21262174
-4.93746873,3.37113072,0.07305308,0.02231141,0.58872672,2.22200738,0.04827956,0.74996395,0.19272659,0.20776449
-4.93146573,3.29336397,0.07357116,0.02159532,0.57241972,2.17631932,0.04784800,0.72841983,0.18936025,0.20324757
-4.92546273,3.22099256,0.07406373,0.02100356,0.55781864,2.13323987,0.04742221,0.70863144,0.18654252,0.19904400
-4.91945973,3.15472120,0.07448991,0.02053719,0.54498755,2.09349072,0.04698955,0.69075897,0.18424678,0.19511743
-4.91345673,3.09509410,0.07480936,0.02019431,0.53394801,2.05770653,0.04653637,0.67491229,0.18243196,0.19142407
-4.90745373,3.04249101,0.07498362,0.01997033,0.52468152,2.02642170,0.04604875,0.66115007,0.18104517,0.18791503
-4.90145073,2.99712832,0.07497755,0.01985840,0.51713321,2.00006039,0.04551338,0.64948044,0.18002452,0.18453867
-4.89544772,2.95906494,0.07476047,0.01984987,0.51121663,1.97893011,0.04491827,0.63986320,0.17930222,0.18124315
-4.88944472,2.92821227,0.07430733,0.01993470,0.50681923,1.96321881,0.04425356,0.63221322,0.17880758,0.17797869
-4.88344172,2.90434777,0.07359950,0.02010193,0.50380829,1.95299580,0.04351209,0.62640505,0.17846991,0.17469975
-4.87743872,2.88713144,0.07262539,0.02034008,0.50203706,1.94821616,0.04268994,0.62227843,0.17822129,0.17136678
-4.87143572,2.87612456,0.07138068,0.02063759,0.50135067,1.94872863,0.04178676,0.61964456,0.17799881,0.16794754
-4.86543272,2.87081000,0.06986840,0.02098315,0.50159177,1.95428667,0.04080596,0.61829279,0.17774665,0.16441809
-4.85942971,2.87061362,0.06809853,0.02136607,0.50260559,1.96456218,0.03975464,0.61799786,0.17741756,0.16076314
-4.85342671,2.87492621,0.06608748,0.02177654,0.50424438,1.97916166,0.03864348,0.61852702,0.17697404,0.15697604
-4.84742371,2.88312524,0.06385728,0.02220590,0.50637108,1.99764403,0.03748637,0.61964738,0.17638905,0.15305839
-4.84142071,2.89459612,0.06143456,0.02264681,0.50886218,2.01953946,0.03629989,0.62113280,0.17564627,0.14901923
-4.83541771,2.90875235,0.05884949,0.02309342,0.51160988,2.04436874,0.03510277,0.62277058,0.17474015,0.14487405
-4.82941471,2.92505395,0.05613458,0.02354146,0.51452335,2.07166207,0.03391520,0.62436744,0.17367548,0.14064355
-4.82341171,2.94302373,0.05332352,0.02398831,0.51752930,2.10097684,0.03275807,0.62575485,0.17246679,0.13635244
-4.81740870,2.96226074,0.05045005,0.02443296,0.52057190,2.13191339,0.03165230,0.62679340,0.17113743,0.13202810
-4.81140570,2.98245045,0.04754698,0.02487600,0.52361196,2.16412813,0.03061803,0.62737611,0.16971849,0.12769943
-4.80540270,3.00337104,0.04464529,0.02531941,0.52662557,2.19734342,0.02967401,0.62743055,0.16824750,0.12339573
-4.79939970,3.02489550,0.04177342,0.02576644,0.52960219,2.23135366,0.02883691,0.62691963,0.16676692,0.11914579
-4.79339670,3.04698933,0.03895679,0.02622135,0.53254232,2.26602731,0.02812081,0.62584101,0.16532257,0.11497714
-4.78739370,3.06970358,0.03621739,0.02668907,0.53545470,2.30130479,0.02753678,0.62422511,0.16396181,0.11091540
-4.78139070,3.09316362,0.03357369,0.02717483,0.53835338,2.33719233,0.02709247,0.62213169,0.16273173,0.10698388
-4.77538769,3.11755393,0.03104058,0.02768381,0.54125450,2.37375217,0.02679190,0.61964524,0.16167715,0.10320321
-4.76938469,3.14309967,0.02862952,0.02822066,0.54417319,2.41108979,0.02663536,0.61686922,0.16083868,0.09959113
-4.76338169,3.17004587,0.02634874,0.02878905,0.54712057,2.44933892,0.02661936,0.61391940,0.16025075,0.09616230
-4.75737869,3.19863561,0.02420359,0.02939130,0.55010109,2.48864541,0.02673674,0.61091672,0.15993979,0.09292821
-4.75137569,3.22908830,0.02219686,0.03002793,0.55311041,2.52915105,0.02697687,0.60797981,0.15992253,0.08989706
-4.74537269,3.26157957,0.02032915,0.03069733,0.55613400,2.57097849,0.02732595,0.60521775,0.16020458,0.08707369
-4.73936968,3.29622420,0.01859926,0.03139556,0.55914652,2.61421835,0.02776739,0.60272329,0.16077939,0.08445953
-4.73336668,3.33306315,0.01700451,0.03211613,0.56211223,2.65891952,0.02828232,0.60056701,0.16162761,0.08205257
-4.72736368,3.37205597,0.01554108,0.03285006,0.56498643,2.70508342,0.02885011,0.59879270,0.16271693,0.07984736
-4.72136068,3.41307902,0.01420425,0.03358592,0.56771784,2.75266257,0.02944902,0.59741424,0.16400252,0.07783511
-4.71535768,3.45592999,0.01298868,0.03431008,0.57025203,2.80156387,0.03005681,0.59641412,0.16542796,0.07600386
-4.70935468,3.50033843,0.01188853,0.03500712,0.57253562,2.85165601,0.03065151,0.59574387,0.16692680,0.07433870
-4.70335168,3.54598175,0.01089765,0.03566032,0.57452107,2.90278079,0.03121202,0.59532607,0.16842463,0.07282217
-4.69734867,3.59250558,0.01000972,0.03625220,0.57617176,2.95476721,0.03171885,0.59505823,0.16984156,0.07143471
-4.69134567,3.63954700,0.00921828,0.03676525,0.57746707,3.00744711,0.03215471,0.59481787,0.17109514,0.07015526
-4.68534267,3.68675899,0.00851684,0.03718263,0.57840709,3.06067119,0.03250513,0.59446893,0.17210341,0.06896193
-4.67933967,3.73383415,0.00789894,0.03748886,0.57901648,3.11432371,0.03275885,0.59386876,0.17278809,0.06783268
-4.67333667,3.78052566,0.00735819,0.03767052,0.57934736,3.16833442,0.03290824,0.59287549,0.17307773,0.06674614
-4.66733367,3.82666379,0.00688833,0.03771689,0.57948075,3.22268653,0.03294946,0.59135528,0.17291054,0.06568228
-4.66133067,3.87216630,0.00648327,0.03762040,0.57952635,3.27741950,0.03288259,0.58918898,0.17223695,0.06462315
-4.65532766,3.91704159,0.00613714,0.03737712,0.57962066,3.33262590,0.03271147,0.58627789,0.17102160,0.06355346
-4.64932466,3.96138394,0.00584434,0.03698690,0.57992329,3.38844209,0.03244353,0.58254818,0.16924480,0.06246105
-4.64332166,4.00536073,0.00559954,0.03645351,0.58061165,3.44503285,0.03208933,0.57795387,0.16690322,0.06133724
