energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.80790395,1.31816649,-1.31816650,0.72360399,-0.72360399,0.33526368,-0.33526368,0.10418644,-0.10418644,0.00748381,-0.00748381,0.76175281,-0.76175282,0.00000000,-0.00000000
-5.80190095,1.31267241,-1.31267241,0.71315554,-0.71315554,0.33636160,-0.33636160,0.10689006,-0.10689005,0.00741471,-0.00741471,0.75349658,-0.75349658,0.00000000,-0.00000000
-5.79589795,1.30799267,-1.30799267,0.70327714,-0.70327715,0.33742140,-0.33742140,0.11074505,-0.11074505,0.00736074,-0.00736074,0.74479970,-0.74479970,0.00000000,-0.00000000
-5.78989495,1.30360042,-1.30360042,0.69365991,-0.69365992,0.33831467,-0.33831467,0.11569519,-0.11569519,0.00731915,-0.00731915,0.73537346,-0.73537346,0.00000000,-0.00000000
-5.78389195,1.29899955,-1.29899955,0.68400682,-0.68400682,0.33892780,-0.33892780,0.12166141,-0.12166141,0.00728704,-0.00728704,0.72496834,-0.72496834,0.00000000,-0.00000000
-5.77788894,1.29374945,-1.29374945,0.67404760,-0.67404761,0.33916805,-0.33916805,0.12854241,-0.12854240,0.00726144,-0.00726144,0.71339004,-0.71339005,0.00000000,-0.00000000
-5.77188594,1.28748580,-1.28748580,0.66355145,-0.66355145,0.33896834,-0.33896834,0.13621579,-0.13621579,0.00723950,-0.00723950,0.70051226,-0.70051226,0.00000000,-0.00000000
-5.76588294,1.27993626,-1.27993626,0.65233699,-0.65233699,0.33829058,-0.33829058,0.14454000,-0.14454000,0.00721857,-0.00721857,0.68628550,-0.68628550,0.00000000,-0.00000000
-5.75987994,1.27093049,-1.27093049,0.64027911,-0.64027912,0.33712734,-0.33712734,0.15335679,-0.15335679,0.00719628,-0.00719628,0.67074164,-0.67074164,0.00000000,-0.00000000
-5.75387694,1.26040421,-1.26040421,0.62731260,-0.62731260,0.33550182,-0.33550181,0.16249436,-0.16249436,0.00717064,-0.00717064,0.65399396,-0.65399396,0.00000000,-0.00000000
-5.74787394,1.24839744,-1.24839744,0.61343242,-0.61343242,0.33346623,-0.33346623,0.17177100,-0.17177100,0.00714002,-0.00714002,0.63623287,-0.63623287,0.00000000,-0.00000000
-5.74187094,1.23504737,-1.23504737,0.59869106,-0.59869106,0.33109865,-0.33109865,0.18099923,-0.18099923,0.00710321,-0.00710321,0.61771767,-0.61771767,0.00000000,-0.00000000
-5.73586793,1.22057644,-1.22057644,0.58319323,-0.58319323,0.32849854,-0.32849854,0.18999021,-0.18999021,0.00705941,-0.00705941,0.59876485,-0.59876485,0.00000000,-0.00000000
-5.72986493,1.20527676,-1.20527676,0.56708839,-0.56708839,0.32578136,-0.32578136,0.19855839,-0.19855839,0.00700815,-0.00700815,0.57973379,-0.57973380,0.00000000,-0.00000000
-5.72386193,1.18949195,-1.18949195,0.55056180,-0.55056180,0.32307249,-0.32307249,0.20652622,-0.20652622,0.00694934,-0.00694934,0.56101068,-0.56101068,0.00000000,-0.00000000
-5.71785893,1.17359750,-1.17359750,0.53382465,-0.53382465,0.32050084,-0.32050084,0.21372866,-0.21372866,0.00688314,-0.00688314,0.54299157,-0.54299157,0.00000000,-0.00000000
-5.71185593,1.15798116,-1.15798116,0.51710398,-0.51710398,0.31819263,-0.31819263,0.22001750,-0.22001750,0.00680993,-0.00680993,0.52606571,-0.52606571,0.00000000,-0.00000000
-5.70585293,1.14302431,-1.14302431,0.50063301,-0.50063301,0.31626553,-0.31626553,0.22526510,-0.22526510,0.00673030,-0.00673030,0.51059992,-0.51059992,0.00000000,-0.00000000
-5.69984992,1.12908562,-1.12908562,0.48464240,-0.48464240,0.31482370,-0.31482370,0.22936763,-0.22936762,0.00664491,-0.00664491,0.49692500,-0.49692500,0.00000000,-0.00000000
-5.69384692,1.11648784,-1.11648784,0.46935297,-0.46935298,0.31395384,-0.31395384,0.23224743,-0.23224743,0.00655453,-0.00655453,0.48532486,-0.48532486,0.00000000,-0.00000000
-5.68784392,1.10550847,-1.10550847,0.45497021,-0.45497021,0.31372265,-0.31372265,0.23385469,-0.23385469,0.00645995,-0.00645995,0.47602896,-0.47602896,0.00000000,-0.00000000
-5.68184092,1.09637491,-1.09637491,0.44168073,-0.44168073,0.31417570,-0.31417570,0.23416811,-0.23416811,0.00636198,-0.00636198,0.46920840,-0.46920840,0.00000000,-0.00000000
-5.67583792,1.08926408,-1.08926408,0.42965092,-0.42965092,0.31533790,-0.31533790,0.23319467,-0.23319467,0.00626143,-0.00626143,0.46497589,-0.46497589,0.00000000,-0.00000000
-5.66983492,1.08430682,-1.08430682,0.41902758,-0.41902758,0.31721548,-0.31721548,0.23096858,-0.23096858,0.00615909,-0.00615909,0.46338949,-0.46338949,0.00000000,-0.00000000
-5.66383192,1.08159634,-1.08159634,0.40994044,-0.40994044,0.31979941,-0.31979941,0.22754936,-0.22754936,0.00605579,-0.00605579,0.46445980,-0.46445980,0.00000000,-0.00000000
-5.65782891,1.08120055,-1.08120055,0.40250631,-0.40250631,0.32307016,-0.32307016,0.22301920,-0.22301921,0.00595237,-0.00595237,0.46816027,-0.46816027,0.00000000,-0.00000000
-5.65182591,1.08317706,-1.08317706,0.39683435,-0.39683435,0.32700326,-0.32700326,0.21747986,-0.21747986,0.00584974,-0.00584974,0.47443977,-0.47443977,0.00000000,-0.00000000
-5.64582291,1.08759014,-1.08759014,0.39303212,-0.39303212,0.33157573,-0.33157573,0.21104897,-0.21104897,0.00574888,-0.00574888,0.48323675,-0.48323675,0.00000000,-0.00000000
-5.63981991,1.09452826,-1.09452826,0.39121181,-0.39121181,0.33677256,-0.33677256,0.20385624,-0.20385625,0.00565092,-0.00565092,0.49449407,-0.49449407,0.00000000,-0.00000000
-5.63381691,1.10412100,-1.10412100,0.39149608,-0.39149608,0.34259313,-0.34259313,0.19603955,-0.19603955,0.00555715,-0.00555715,0.50817339,-0.50817339,0.00000000,-0.00000000
-5.62781391,1.11655402,-1.11655402,0.39402298,-0.39402298,0.34905697,-0.34905697,0.18774098,-0.18774098,0.00546904,-0.00546904,0.52426824,-0.52426824,0.00000000,-0.00000000
-5.62181091,1.13208072,-1.13208072,0.39894941,-0.39894941,0.35620845,-0.35620845,0.17910324,-0.17910324,0.00538829,-0.00538829,0.54281480,-0.54281480,0.00000000,-0.00000000
-5.61580790,1.15102947,-1.15102947,0.40645270,-0.40645270,0.36411997,-0.36411997,0.17026624,-0.17026624,0.00531681,-0.00531681,0.56389942,-0.56389942,0.00000000,-0.00000000
-5.60980490,1.17380534,-1.17380534,0.41672981,-0.41672981,0.37289339,-0.37289339,0.16136416,-0.16136416,0.00525674,-0.00525674,0.58766226,-0.58766226,0.00000000,-0.00000000
-5.60380190,1.20088554,-1.20088554,0.42999401,-0.42999401,0.38265924,-0.38265924,0.15252287,-0.15252288,0.00521040,-0.00521040,0.61429644,-0.61429644,0.00000000,-0.00000000
-5.59779890,1.23280814,-1.23280814,0.44646881,-0.44646881,0.39357377,-0.39357377,0.14385793,-0.14385793,0.00518028,-0.00518028,0.64404240,-0.64404240,0.00000000,-0.00000000
-5.59179590,1.27015390,-1.27015390,0.46637922,-0.46637922,0.40581354,-0.40581354,0.13547292,-0.13547292,0.00516897,-0.00516897,0.67717742,-0.67717742,0.00000000,-0.00000000
-5.58579290,1.31352150,-1.31352150,0.48994047,-0.48994047,0.41956785,-0.41956785,0.12745833,-0.12745833,0.00517909,-0.00517909,0.71400044,-0.71400043,0.00000000,-0.00000000
-5.57978989,1.36349688,-1.36349688,0.51734457,-0.51734457,0.43502905,-0.43502905,0.11989075,-0.11989075,0.00521319,-0.00521319,0.75481279,-0.75481279,0.00000000,-0.00000000
-5.57378689,1.42061772,-1.42061772,0.54874527,-0.54874527,0.45238118,-0.45238118,0.11283251,-0.11283251,0.00527364,-0.00527364,0.79989551,-0.79989551,0.00000000,-0.00000000
-5.56778389,1.48533463,-1.48533462,0.58424195,-0.58424194,0.47178733,-0.47178732,0.10633147,-0.10633148,0.00536255,-0.00536255,0.84948420,-0.84948419,0.00000000,-0.00000000
-5.56178089,1.55797066,-1.55797066,0.62386335,-0.62386335,0.49337636,-0.49337636,0.10042127,-0.10042127,0.00548159,-0.00548159,0.90374278,-0.90374278,0.00000000,-0.00000000
-5.55577789,1.63868145,-1.63868145,0.66755199,-0.66755199,0.51722968,-0.51722968,0.09512157,-0.09512157,0.00563194,-0.00563194,0.96273740,-0.96273740,0.00000000,-0.00000000
-5.54977489,1.72741785,-1.72741785,0.71515010,-0.71515010,0.54336863,-0.54336863,0.09043862,-0.09043862,0.00581412,-0.00581412,1.02641193,-1.02641193,0.00000000,-0.00000000
-5.54377189,1.82389356,-1.82389355,0.76638813,-0.76638812,0.57174340,-0.57174340,0.08636591,-0.08636591,0.00602792,-0.00602792,1.09456660,-1.09456660,0.00000000,-0.00000000
-5.53776888,1.92755969,-1.92755968,0.82087659,-0.82087658,0.60222406,-0.60222406,0.08288501,-0.08288501,0.00627232,-0.00627232,1.16684110,-1.16684109,0.00000000,-0.00000000
-5.53176588,2.03758834,-2.03758833,0.87810205,-0.87810205,0.63459436,-0.63459436,0.07996646,-0.07996646,0.00654541,-0.00654541,1.24270337,-1.24270336,0.00000000,-0.00000000
-5.52576288,2.15286660,-2.15286660,0.93742790,-0.93742789,0.66854885,-0.66854885,0.07757090,-0.07757090,0.00684438,-0.00684438,1.32144520,-1.32144520,0.00000000,-0.00000000
-5.51975988,2.27200231,-2.27200230,0.99810016,-0.99810015,0.70369368,-0.70369368,0.07565022,-0.07565022,0.00716549,-0.00716549,1.40218528,-1.40218528,0.00000000,-0.00000000
-5.51375688,2.39334191,-2.39334190,1.05925873,-1.05925873,0.73955134,-0.73955134,0.07414897,-0.07414897,0.00750417,-0.00750417,1.48388007,-1.48388006,0.00000000,-0.00000000
-5.50775388,2.51500074,-2.51500073,1.11995376,-1.11995375,0.77556928,-0.77556928,0.07300577,-0.07300577,0.00785501,-0.00785501,1.56534256,-1.56534255,0.00000000,-0.00000000
-5.50175088,2.63490480,-2.63490479,1.17916685,-1.17916685,0.81113232,-0.81113232,0.07215491,-0.07215491,0.00821192,-0.00821192,1.64526845,-1.64526844,0.00000000,-0.00000000
-5.49574787,2.75084291,-2.75084291,1.23583651,-1.23583651,0.84557844,-0.84557844,0.07152805,-0.07152805,0.00856825,-0.00856825,1.72226898,-1.72226897,0.00000000,-0.00000000
-5.48974487,2.86052752,-2.86052751,1.28888687,-1.28888686,0.87821733,-0.87821733,0.07105592,-0.07105592,0.00891694,-0.00891694,1.79490917,-1.79490917,0.00000000,-0.00000000
-5.48374187,2.96166155,-2.96166154,1.33725857,-1.33725856,0.90835110,-0.90835109,0.07067012,-0.07067012,0.00925072,-0.00925072,1.86175008,-1.86175007,0.00000000,-0.00000000
-5.47773887,3.05200887,-3.05200886,1.37994072,-1.37994072,0.93529616,-0.93529615,0.07030481,-0.07030481,0.00956229,-0.00956229,1.92139324,-1.92139323,0.00000000,-0.00000000
-5.47173587,3.12946525,-3.12946525,1.41600240,-1.41600240,0.95840546,-0.95840545,0.06989841,-0.06989841,0.00984454,-0.00984454,1.97252547,-1.97252547,0.00000000,-0.00000000
-5.46573287,3.19212682,-3.19212682,1.44462242,-1.44462242,0.97709002,-0.97709002,0.06939511,-0.06939511,0.01009075,-0.01009075,2.01396208,-2.01396208,0.00000000,-0.00000000
-5.45972986,3.23835295,-3.23835294,1.46511606,-1.46511606,0.99083887,-0.99083887,0.06874619,-0.06874619,0.01029479,-0.01029479,2.04468650,-2.04468650,0.00000000,-0.00000000
-5.45372686,3.26682091,-3.26682090,1.47695759,-1.47695759,0.99923648,-0.99923648,0.06791119,-0.06791119,0.01045127,-0.01045127,2.06388470,-2.06388470,0.00000000,-0.00000000
-5.44772386,3.27656990,-3.27656990,1.47979752,-1.47979752,1.00197695,-1.00197695,0.06685871,-0.06685871,0.01055575,-0.01055575,2.07097279,-2.07097279,0.00000000,-0.00000000
-5.44172086,3.26703257,-3.26703257,1.47347394,-1.47347394,0.99887433,-0.99887433,0.06556702,-0.06556702,0.01060483,-0.01060483,2.06561667,-2.06561668,0.00000000,-0.00000000
-5.43571786,3.23805268,-3.23805268,1.45801740,-1.45801740,0.98986866,-0.98986866,0.06402427,-0.06402427,0.01059625,-0.01059625,2.04774290,-2.04774290,0.00000000,-0.00000000
-5.42971486,3.18988854,-3.18988854,1.43364922,-1.43364923,0.97502754,-0.97502754,0.06222848,-0.06222848,0.01052895,-0.01052895,2.01754040,-2.01754040,0.00000000,-0.00000000
-5.42371186,3.12320210,-3.12320210,1.40077341,-1.40077341,0.95454321,-0.95454322,0.06018722,-0.06018722,0.01040308,-0.01040308,1.97545315,-1.97545315,0.00000000,-0.00000000
-5.41770885,3.03903453,-3.03903454,1.35996261,-1.35996262,0.92872541,-0.92872541,0.05791701,-0.05791701,0.01022002,-0.01022002,1.92216416,-1.92216417,0.00000000,-0.00000000
-5.41170585,2.93876976,-2.93876976,1.31193889,-1.31193890,0.89799034,-0.89799035,0.05544258,-0.05544258,0.00998227,-0.00998227,1.85857187,-1.85857187,0.00000000,-0.00000000
-5.40570285,2.82408764,-2.82408765,1.25755025,-1.25755025,0.86284650,-0.86284650,0.05279592,-0.05279592,0.00969340,-0.00969340,1.78575991,-1.78575991,0.00000000,-0.00000000
-5.39969985,2.69690938,-2.69690939,1.19774398,-1.19774399,0.82387783,-0.82387783,0.05001529,-0.05001529,0.00935793,-0.00935793,1.70496190,-1.70496191,0.00000000,-0.00000000
-5.39369685,2.55933742,-2.55933743,1.13353825,-1.13353825,0.78172526,-0.78172526,0.04714413,-0.04714413,0.00898117,-0.00898117,1.61752284,-1.61752284,0.00000000,-0.00000000
-5.38769385,2.41359277,-2.41359278,1.06599286,-1.06599286,0.73706729,-0.73706730,0.04423014,-0.04423014,0.00856908,-0.00856908,1.52485871,-1.52485872,0.00000000,-0.00000000
-5.38169085,2.26195233,-2.26195235,0.99618075,-0.99618076,0.69060053,-0.69060053,0.04132430,-0.04132430,0.00812811,-0.00812811,1.42841622,-1.42841623,0.00000000,-0.00000000
-5.37568784,2.10668865,-2.10668866,0.92516111,-0.92516112,0.64302098,-0.64302098,0.03848021,-0.03848021,0.00766500,-0.00766500,1.32963399,-1.32963400,0.00000000,-0.00000000
-5.36968484,1.95001449,-1.95001450,0.85395517,-0.85395518,0.59500676,-0.59500676,0.03575348,-0.03575348,0.00718667,-0.00718667,1.22990689,-1.22990689,0.00000000,-0.00000000
-5.36368184,1.79403399,-1.79403400,0.78352548,-0.78352548,0.54720288,-0.54720288,0.03320145,-0.03320145,0.00669998,-0.00669998,1.13055446,-1.13055446,0.00000000,-0.00000000
-5.35767884,1.64070185,-1.64070186,0.71475911,-0.71475912,0.50020847,-0.50020848,0.03088314,-0.03088314,0.00621166,-0.00621166,1.03279452,-1.03279453,0.00000000,-0.00000000
-5.35167584,1.49179145,-1.49179147,0.64845534,-0.64845534,0.45456687,-0.45456688,0.02885936,-0.02885936,0.00572813,-0.00572813,0.93772246,-0.93772246,0.00000000,-0.00000000
-5.34567284,1.34887249,-1.34887250,0.58531758,-0.58531758,0.41075859,-0.41075859,0.02719320,-0.02719320,0.00525541,-0.00525541,0.84629645,-0.84629646,0.00000000,-0.00000000
-5.33966983,1.21329791,-1.21329792,0.52594979,-0.52594979,0.36919727,-0.36919728,0.02595058,-0.02595058,0.00479906,-0.00479906,0.75932881,-0.75932882,0.00000000,-0.00000000
-5.33366683,1.08619990,-1.08619991,0.47085673,-0.47085673,0.33022847,-0.33022847,0.02520103,-0.02520103,0.00436406,-0.00436406,0.67748294,-0.67748294,0.00000000,-0.00000000
-5.32766383,0.96849393,-0.96849394,0.42044778,-0.42044779,0.29413097,-0.29413098,0.02501854,-0.02501854,0.00395483,-0.00395483,0.60127557,-0.60127558,0.00000000,-0.00000000
-5.32166083,0.86088991,-0.86088992,0.37504362,-0.37504363,0.26112038,-0.26112038,0.02548241,-0.02548241,0.00357517,-0.00357517,0.53108355,-0.53108356,0.00000000,-0.00000000
-5.31565783,0.76390889,-0.76390889,0.33488505,-0.33488505,0.23135444,-0.23135444,0.02667807,-0.02667807,0.00322829,-0.00322829,0.46715430,-0.46715431,0.00000000,-0.00000000
-5.30965483,0.67790399,-0.67790399,0.30014320,-0.30014321,0.20493976,-0.20493976,0.02869770,-0.02869770,0.00291680,-0.00291680,0.40961913,-0.40961913,0.00000000,-0.00000000
-5.30365183,0.60308401,-0.60308401,0.27093048,-0.27093048,0.18193938,-0.18193938,0.03164065,-0.03164065,0.00264276,-0.00264276,0.35850841,-0.35850841,0.00000000,-0.00000000
-5.29764882,0.53953806,-0.53953806,0.24731127,-0.24731127,0.16238068,-0.16238068,0.03561346,-0.03561346,0.00240772,-0.00240772,0.31376777,-0.31376777,0.00000000,-0.00000000
-5.29164582,0.48725986,-0.48725987,0.22931201,-0.22931201,0.14626323,-0.14626323,0.04072949,-0.04072949,0.00221274,-0.00221274,0.27527432,-0.27527433,0.00000000,-0.00000000
-5.28564282,0.44617048,-0.44617048,0.21692984,-0.21692984,0.13356614,-0.13356614,0.04710801,-0.04710801,0.00205845,-0.00205845,0.24285236,-0.24285236,0.00000000,-0.00000000
-5.27963982,0.41613818,-0.41613818,0.21013942,-0.21013942,0.12425456,-0.12425456,0.05487271,-0.05487271,0.00194510,-0.00194510,0.21628760,-0.21628760,0.00000000,-0.00000000
-5.27363682,0.39699474,-0.39699474,0.20889764,-0.20889764,0.11828500,-0.11828500,0.06414956,-0.06414956,0.00187259,-0.00187259,0.19533973,-0.19533974,0.00000000,-0.00000000
-5.26763382,0.38854737,-0.38854736,0.21314588,-0.21314588,0.11560931,-0.11560931,0.07506403,-0.07506403,0.00184048,-0.00184048,0.17975269,-0.17975269,0.00000000,-0.00000000
-5.26163082,0.39058601,-0.39058601,0.22280992,-0.22280992,0.11617708,-0.11617708,0.08773762,-0.08773762,0.00184806,-0.00184806,0.16926247,-0.16926247,0.00000000,-0.00000000
-5.25562781,0.40288579,-0.40288578,0.23779745,-0.23779745,0.11993655,-0.11993655,0.10228379,-0.10228379,0.00189430,-0.00189430,0.16360251,-0.16360251,0.00000000,-0.00000000
-5.24962481,0.42520476,-0.42520476,0.25799346,-0.25799346,0.12683389,-0.12683389,0.11880326,-0.11880326,0.00197792,-0.00197792,0.16250646,-0.16250646,0.00000000,-0.00000000
-5.24362181,0.45727741,-0.45727740,0.28325392,-0.28325392,0.13681100,-0.13681100,0.13737893,-0.13737893,0.00209733,-0.00209733,0.16570878,-0.16570878,0.00000000,-0.00000000
-5.23761881,0.49880437,-0.49880436,0.31339810,-0.31339810,0.14980206,-0.14980206,0.15807041,-0.15807041,0.00225067,-0.00225067,0.17294317,-0.17294317,0.00000000,-0.00000000
-5.23161581,0.54943934,-0.54943933,0.34820021,-0.34820021,0.16572900,-0.16572900,0.18090845,-0.18090845,0.00243575,-0.00243575,0.18393950,-0.18393950,0.00000000,-0.00000000
-5.22561281,0.60877404,-0.60877404,0.38738096,-0.38738095,0.18449617,-0.18449616,0.20588942,-0.20588942,0.00265007,-0.00265007,0.19841939,-0.19841939,0.00000000,-0.00000000
-5.21960980,0.67632240,-0.67632239,0.43059965,-0.43059965,0.20598458,-0.20598457,0.23297016,-0.23297016,0.00289081,-0.00289081,0.21609120,-0.21609119,0.00000000,-0.00000000
-5.21360680,0.75150510,-0.75150509,0.47744763,-0.47744762,0.23004616,-0.23004615,0.26206334,-0.26206333,0.00315478,-0.00315478,0.23664475,-0.23664475,0.00000000,-0.00000000
-5.20760380,0.83363583,-0.83363582,0.52744362,-0.52744361,0.25649829,-0.25649829,0.29303374,-0.29303374,0.00343848,-0.00343848,0.25974650,-0.25974650,0.00000000,-0.00000000
-5.20160080,0.92191028,-0.92191027,0.58003165,-0.58003164,0.28511915,-0.28511915,0.32569569,-0.32569569,0.00373806,-0.00373806,0.28503549,-0.28503549,0.00000000,-0.00000000
-5.19559780,1.01539922,-1.01539921,0.63458203,-0.63458203,0.31564420,-0.31564420,0.35981186,-0.35981186,0.00404940,-0.00404940,0.31212065,-0.31212065,0.00000000,-0.00000000
-5.18959480,1.11304646,-1.11304645,0.69039583,-0.69039583,0.34776418,-0.34776418,0.39509374,-0.39509373,0.00436808,-0.00436808,0.34057981,-0.34057980,0.00000000,-0.00000000
-5.18359180,1.21367267,-1.21367266,0.74671295,-0.74671295,0.38112500,-0.38112500,0.43120397,-0.43120396,0.00468951,-0.00468951,0.36996075,-0.36996075,0.00000000,-0.00000000
-5.17758879,1.31598552,-1.31598551,0.80272405,-0.80272404,0.41532964,-0.41532963,0.46776064,-0.46776063,0.00500894,-0.00500894,0.39978446,-0.39978446,0.00000000,-0.00000000
-5.17158579,1.41859646,-1.41859644,0.85758598,-0.85758597,0.44994234,-0.44994233,0.50434363,-0.50434363,0.00532160,-0.00532160,0.42955062,-0.42955061,0.00000000,-0.00000000
-5.16558279,1.52004403,-1.52004402,0.91044060,-0.91044060,0.48449511,-0.48449510,0.54050302,-0.54050301,0.00562276,-0.00562276,0.45874536,-0.45874535,0.00000000,-0.00000000
