energy_ev,total_up,Os_p_up,Os_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.51375688,5.89373459,1.61728725,2.95214702,0.91993830,0.00621647,2.48968652,0.00000000
-5.50775388,5.95628818,1.67683511,2.97691664,0.93093166,0.00620311,2.51412297,0.00000000
-5.50175088,6.03811378,1.74509337,3.01068701,0.94530891,0.00621055,2.54513827,0.00000000
-5.49574787,6.14245522,1.82277682,3.05506307,0.96366249,0.00624240,2.58415420,0.00000000
-5.48974487,6.27186757,1.91034182,3.11131612,0.98646466,0.00630151,2.63236650,0.00000000
-5.48374187,6.42807044,2.00794308,3.18031270,1.01404119,0.00638987,2.69067826,0.00000000
-5.47773887,6.61182770,2.11539909,3.26245636,1.04654995,0.00650853,2.75964161,0.00000000
-5.47173587,6.82285926,2.23216838,3.35764506,1.08396541,0.00665753,2.83941041,0.00000000
-5.46573287,7.05978941,2.35733801,3.46524642,1.12606966,0.00683591,2.92970658,0.00000000
-5.45972986,7.32013514,2.48962553,3.58409226,1.17245073,0.00704170,3.02980191,0.00000000
-5.45372686,7.60033602,2.62739513,3.71249325,1.22250811,0.00727203,3.13851695,0.00000000
-5.44772386,7.89582591,2.76868781,3.84827384,1.27546568,0.00752312,3.25423764,0.00000000
-5.44172086,8.20114483,2.91126529,3.98882642,1.33039138,0.00779045,3.37494984,0.00000000
-5.43571786,8.51008788,3.05266627,4.13118337,1.38622324,0.00806890,3.49829099,0.00000000
-5.42971486,8.81588625,3.19027347,4.27210451,1.44180055,0.00835283,3.62161746,0.00000000
-5.42371186,9.11141410,3.32138900,4.40817694,1.49589926,0.00863629,3.74208535,0.00000000
-5.41770885,9.38941385,3.44331544,4.53592367,1.54727010,0.00891319,3.85674184,0.00000000
-5.41170585,9.64273139,3.55343955,4.65191703,1.59467811,0.00917747,3.96262371,0.00000000
-5.40570285,9.86455221,3.64931528,4.75289241,1.63694198,0.00942324,4.05685904,0.00000000
-5.39969985,10.04862938,3.72874289,4.83585797,1.67297176,0.00964499,4.13676805,0.00000000
-5.39369685,10.18949424,3.78984103,4.89819611,1.70180356,0.00983773,4.19995886,0.00000000
-5.38769385,10.28264171,3.83110869,4.93775248,1.72262991,0.00999711,4.24441412,0.00000000
-5.38169085,10.32468273,3.85147475,4.95290923,1.73482477,0.01011957,4.26856487,0.00000000
-5.37568784,10.31345801,3.85033306,4.94263950,1.73796232,0.01020241,4.27134831,0.00000000
-5.36968484,10.24810887,3.82756181,4.90654120,1.73182896,0.01024388,4.25224716,0.00000000
-5.36368184,10.12910264,3.78352646,4.84484885,1.71642829,0.01024324,4.21130882,0.00000000
-5.35767884,9.95821235,3.71906640,4.75842335,1.69197902,0.01020075,4.14914372,0.00000000
-5.35167584,9.73845199,3.63546615,4.64872034,1.65890616,0.01011766,4.06690284,0.00000000
-5.34567284,9.47397092,3.53441237,4.51773897,1.61782600,0.00999622,3.96623587,0.00000000
-5.33966983,9.16991232,3.41793886,4.36795332,1.56952563,0.00983956,3.84923161,0.00000000
-5.33366683,8.83224214,3.28836176,4.20222989,1.51493799,0.00965166,3.71834382,0.00000000
-5.32766383,8.46755607,3.14820788,4.02373460,1.45511340,0.00943717,3.57630553,0.00000000
-5.32166083,8.08287247,3.00013890,3.83583343,1.39118882,0.00920137,3.42603590,0.00000000
-5.31565783,7.68541993,2.84687447,3.64199078,1.32435588,0.00894993,3.27054354,0.00000000
-5.30965483,7.28242746,2.69111699,3.44566956,1.25582877,0.00868883,3.11283045,0.00000000
-5.30365183,6.88092525,2.53548072,3.25023684,1.18681313,0.00842415,2.95580046,0.00000000
-5.29764882,6.48756274,2.38242750,3.05887833,1.11847680,0.00816196,2.80217581,0.00000000
-5.29164582,6.10845007,2.23421087,2.87452459,1.05192315,0.00790806,2.65442480,0.00000000
-5.28564282,5.74902730,2.09283026,2.69979097,0.98816786,0.00766795,2.51470304,0.00000000
-5.27963982,5.41396454,1.95999600,2.53693283,0.92811932,0.00744657,2.38480998,0.00000000
-5.27363682,5.10709489,1.83710581,2.38781664,0.87256337,0.00724828,2.26616168,0.00000000
-5.26763382,4.83138032,1.72523275,2.25390688,0.82215223,0.00707669,2.15977987,0.00000000
-5.26163082,4.58890951,1.62512435,2.13626817,0.77739786,0.00693464,2.06629699,0.00000000
-5.25562781,4.38092551,1.53721213,2.03558119,0.73866960,0.00682410,1.98597577,0.00000000
-5.24962481,4.20787996,1.46163063,1.95217068,0.70619594,0.00674623,1.91874163,0.00000000
-5.24362181,4.06950971,1.39824446,1.88604326,0.68007003,0.00670134,1.86422577,0.00000000
-5.23761881,3.96493144,1.34668213,1.83693275,0.66025863,0.00668897,1.82181620,0.00000000
-5.23161581,3.89274899,1.30637500,1.80435023,0.64661393,0.00670796,1.79071405,0.00000000
-5.22561281,3.85116837,1.27659959,1.78763643,0.63888782,0.00675659,1.76999228,0.00000000
-5.21960980,3.83811525,1.25652179,1.78601368,0.63674791,0.00683265,1.75865415,0.00000000
-5.21360680,3.85134996,1.24524111,1.79863534,0.63979476,0.00693362,1.75568858,0.00000000
-5.20760380,3.88857537,1.24183347,1.82463042,0.64757960,0.00705681,1.76012045,0.00000000
-5.20160080,3.94753379,1.24539114,1.86314172,0.65962204,0.00719952,1.77105356,0.00000000
-5.19559780,4.02608938,1.25505834,1.91335625,0.67542692,0.00735916,1.78770498,0.00000000
-5.18959480,4.12229358,1.27006156,1.97452685,0.69449998,0.00753343,1.80942956,0.00000000
-5.18359180,4.23443167,1.28973354,2.04598475,0.71636167,0.00772035,1.83573413,0.00000000
-5.17758879,4.36104986,1.31353039,2.12714301,0.74055865,0.00791845,1.86628137,0.00000000
-5.17158579,4.50096265,1.34104130,2.21749131,0.76667286,0.00812673,1.90088364,0.00000000
-5.16558279,4.65324173,1.37199099,2.31658310,0.79432774,0.00834475,1.93948779,0.00000000
-5.15957979,4.81718798,1.40623489,2.42401628,0.82319171,0.00857259,1.98215208,0.00000000
-5.15357679,4.99228941,1.44374773,2.53940920,0.85297893,0.00881082,2.02901691,0.00000000
-5.14757379,5.17816809,1.48460627,2.66237360,0.88344759,0.00906042,2.08027121,0.00000000
-5.14157079,5.37451997,1.52896725,2.79248679,0.91439615,0.00932271,2.13611642,0.00000000
-5.13556778,5.58105159,1.57704188,2.92926489,0.94565787,0.00959921,2.19673022,0.00000000
-5.12956478,5.79741798,1.62906826,3.07213926,0.97709435,0.00989152,2.26223217,0.00000000
-5.12356178,6.02316580,1.68528332,3.22043796,1.00858859,0.01020118,2.33265302,0.00000000
-5.11755878,6.25768557,1.74589587,3.37337378,1.04003817,0.01052959,2.40790956,0.00000000
-5.11155578,6.50017630,1.81106219,3.53004007,1.07134917,0.01087782,2.48778654,0.00000000
-5.10555278,6.74962500,1.88086558,3.68941515,1.10243132,0.01124658,2.57192648,0.00000000
-5.09954977,7.00480281,1.95530108,3.85037555,1.13319476,0.01163610,2.65982838,0.00000000
-5.09354677,7.26427840,2.03426610,4.01171777,1.16354863,0.01204612,2.75085516,0.00000000
-5.08754377,7.52644824,2.11755753,4.17218788,1.19340169,0.01247583,2.84424992,0.00000000
-5.08154077,7.78958221,2.20487553,4.33051735,1.22266470,0.01292394,2.93915992,0.00000000
-5.07553777,8.05188203,2.29583352,4.48546367,1.25125445,0.01338868,3.03466737,0.00000000
-5.06953477,8.31154919,2.38997384,4.63585322,1.27909903,0.01386788,3.12982528,0.00000000
-5.06353177,8.56685806,2.48678798,4.78062426,1.30614366,0.01435908,3.22369651,0.00000000
-5.05752876,8.81622970,2.58573990,4.91886728,1.33235665,0.01485961,3.31539393,0.00000000
-5.05152576,9.05830147,2.68629089,5.04986034,1.35773465,0.01536670,3.40411947,0.00000000
-5.04552276,9.29198762,2.78792417,5.17309696,1.38230661,0.01587761,3.48919978,0.00000000
-5.03951976,9.51652665,2.89016739,5.28830463,1.40613593,0.01638968,3.57011653,0.00000000
-5.03351676,9.73151164,2.99261138,5.39545246,1.42932004,0.01690045,3.64652944,0.00000000
-5.02751376,9.93690092,3.09492358,5.49474700,1.45198751,0.01740770,3.71829067,0.00000000
-5.02151076,10.13300759,3.19685500,5.58661606,1.47429208,0.01790947,3.78544950,0.00000000
-5.01550775,10.32046761,3.29824002,5.67168103,1.49640413,0.01840407,3.84824697,0.00000000
-5.00950475,10.50018780,3.39898868,5.75071887,1.51849957,0.01889004,3.90710051,0.00000000
-5.00350175,10.67327616,3.49907190,5.82461578,1.54074685,0.01936608,3.96257929,0.00000000
-4.99749875,10.84095844,3.59850029,5.89431492,1.56329276,0.01983098,4.01537160,0.00000000
-4.99149575,11.00448574,3.69729809,5.96076110,1.58624791,0.02028351,4.06624596,0.00000000
-4.98549275,11.16503880,3.79547384,6.02484571,1.60967271,0.02072234,4.11600812,0.00000000
-4.97948974,11.32363488,3.89298999,6.08735500,1.63356506,0.02114586,4.16545636,0.00000000
-4.97348674,11.48104331,3.98973368,6.14892493,1.65785051,0.02155219,4.21533758,0.00000000
-4.96748374,11.63771527,4.08549102,6.21000520,1.68237577,0.02193899,4.26630669,0.00000000
-4.96148074,11.79373246,4.17992690,6.27083478,1.70690624,0.02230349,4.31889155,0.00000000
-4.95547774,11.94877844,4.27257233,6.33143032,1.73112800,0.02264244,4.37346539,0.00000000
-4.94947474,12.10213469,4.36282039,6.39158814,1.75465435,0.02295213,4.43022812,0.00000000
-4.94347174,12.25270187,4.44993192,6.45089971,1.77703680,0.02322846,4.48919744,0.00000000
-4.93746873,12.39904531,4.53305067,6.50877921,1.79778002,0.02346703,4.55020991,0.00000000
-4.93146573,12.53946158,4.61122757,6.56450162,1.81636011,0.02366332,4.61293153,0.00000000
-4.92546273,12.67206211,4.68345284,6.61724842,1.83224514,0.02381279,4.67687690,0.00000000
-4.91945973,12.79486814,4.74869395,6.66615798,1.84491695,0.02391112,4.74143519,0.00000000
-4.91345673,12.90591078,4.80593735,6.71037696,1.85389288,0.02395439,4.80590103,0.00000000
-4.90745373,13.00332931,4.85423113,6.74910948,1.85874628,0.02393927,4.86950805,0.00000000
-4.90145073,13.08546133,4.89272604,6.78166047,1.85912456,0.02386320,4.93146255,0.00000000
-4.89544772,13.15091856,4.92071222,6.80747053,1.85476388,0.02372456,4.99097518,0.00000000
-4.88944472,13.19864355,4.93764922,6.82613992,1.84549952,0.02352277,5.04728857,0.00000000
-4.88344172,13.22794354,4.94318742,6.83744027,1.83127154,0.02325839,5.09969911,0.00000000
-4.87743872,13.23849992,4.93717970,6.84131357,1.81212542,0.02293312,5.14757210,0.00000000
-4.87143572,13.23035295,4.91968251,6.83785877,1.78820790,0.02254980,5.19034947,0.00000000
-4.86543272,13.20386389,4.89094669,6.82730742,1.75975825,0.02211229,5.22755047,0.00000000
-4.85942971,13.15965769,4.85139873,6.80999050,1.72709581,0.02162541,5.25876597,0.00000000
-4.85342671,13.09855139,4.80161399,6.78629933,1.69060458,0.02109474,5.28364759,0.00000000
-4.84742371,13.02147392,4.74228392,6.75664370,1.65071599,0.02052642,5.30189358,0.00000000
-4.84142071,12.92938397,4.67417952,6.72141078,1.60789084,0.01992695,5.31323315,0.00000000
-4.83541771,12.82319224,4.59811369,6.68092811,1.56260165,0.01930297,5.31741146,0.00000000
-4.82941471,12.70369432,4.51490493,6.63543377,1.51531629,0.01866104,5.31417716,0.00000000
-4.82341171,12.57151932,4.42534470,6.58505599,1.46648386,0.01800743,5.30327414,0.00000000
-4.81740870,12.42709809,4.33017039,6.52980419,1.41652344,0.01734797,5.28443878,0.00000000
-4.81140570,12.27065350,4.23004544,6.46957204,1.36581606,0.01668786,5.25740345,0.00000000
-4.80540270,12.10221322,4.12554745,6.40415254,1.31470014,0.01603164,5.22190641,0.00000000
-4.79939970,11.92164408,4.01716455,6.33326404,1.26347026,0.01538307,5.17770766,0.00000000
-4.79339670,11.72870501,3.90529977,6.25658547,1.21237901,0.01474514,5.12460978,0.00000000
-4.78739370,11.52311469,3.79028242,6.17379805,1.16164126,0.01412010,5.06248223,0.00000000
-4.78139070,11.30462859,3.67238535,6.08463060,1.11144044,0.01350953,4.99128730,0.00000000
-4.77538769,11.07311949,3.55184621,5.98890505,1.06193593,0.01291441,4.91110559,0.00000000
-4.76938469,10.82865575,3.42889103,5.88657891,1.01327100,0.01233527,4.82215905,0.00000000
-4.76338169,10.57157112,3.30375804,5.77778152,0.96558040,0.01177229,4.72482940,0.00000000
-4.75737869,10.30252137,3.17672013,5.66284149,0.91899717,0.01122545,4.61967034,0.00000000
-4.75137569,10.02252319,3.04810409,5.54230314,0.87365817,0.01069464,4.50741221,0.00000000
-4.74537269,9.73297272,2.91830552,5.41693075,0.82970782,0.01017980,4.38895817,0.00000000
-4.73936968,9.43564205,2.78779832,5.28770001,0.78730011,0.00968102,4.26537180,0.00000000
-4.73336668,9.13265364,2.65713832,5.15577695,0.74659867,0.00919862,4.13785612,0.00000000
-4.72736368,8.82643406,2.52696098,5.02248558,0.70777507,0.00873316,4.00772515,0.00000000
-4.72136068,8.51964949,2.39797318,4.88926578,0.67100563,0.00828554,3.87636902,0.00000000
-4.71535768,8.21512683,2.27094003,4.75762397,0.63646697,0.00785694,3.74521446,0.00000000
-4.70935468,7.91576452,2.14666734,4.62907908,0.60433079,0.00744881,3.61568251,0.00000000
-4.70335168,7.62443813,2.02598082,4.50510687,0.57475814,0.00706285,3.48914550,0.00000000
-4.69734867,7.34390540,1.90970331,4.38708540,0.54789367,0.00670093,3.36688537,0.00000000
-4.69134567,7.07671573,1.79863106,4.27624446,0.52386022,0.00636499,3.25005520,0.00000000
-4.68534267,6.82512831,1.69351037,4.17362144,0.50275390,0.00605701,3.13964575,0.00000000
-4.67933967,6.59104248,1.59501544,4.08002566,0.48464016,0.00577888,3.03645830,0.00000000
-4.67333667,6.37594332,1.50372852,3.99601261,0.46955068,0.00553233,2.94108484,0.00000000
-4.66733367,6.18086431,1.42012299,3.92186921,0.45748143,0.00531887,2.85389637,0.00000000
-4.66133067,6.00636800,1.34454985,3.85761028,0.44839179,0.00513970,2.77503925,0.00000000
-4.65532766,5.85254484,1.27722811,3.80298614,0.44220474,0.00499567,2.70443978,0.00000000
-4.64932466,5.71902941,1.21823912,3.75750061,0.43880797,0.00488721,2.64181621,0.00000000
-4.64332166,5.60503247,1.16752492,3.72043825,0.43805592,0.00481436,2.58669759,0.00000000
-4.63731866,5.50938676,1.12489053,3.69089931,0.43977259,0.00477670,2.53844834,0.00000000
-4.63131566,5.43060411,1.09000987,3.66784070,0.44375487,0.00477341,2.49629739,0.00000000
-4.62531266,5.36694095,1.06243510,3.65012098,0.44977649,0.00480324,2.45937058,0.00000000
-4.61930965,5.31646922,1.04160895,3.63654735,0.45759228,0.00486460,2.42672507,0.00000000
-4.61330665,5.27714989,1.02687969,3.62592278,0.46694282,0.00495558,2.39738440,0.00000000
-4.60730365,5.24690601,1.01751819,3.61709127,0.47755912,0.00507397,2.37037312,0.00000000
-4.60130065,5.22369291,1.01273672,3.60897963,0.48916760,0.00521741,2.34474964,0.00000000
-4.59529765,5.20556291,1.01170895,3.60063427,0.50149492,0.00538336,2.31963661,0.00000000
-4.58929465,5.19072276,1.01359050,3.59125178,0.51427286,0.00556922,2.29424781,0.00000000
-4.58329165,5.17758211,1.01753981,3.58020240,0.52724297,0.00577236,2.26791086,0.00000000
-4.57728864,5.16479171,1.02273839,3.56704576,0.54016098,0.00599021,2.24008538,0.00000000
-4.57128564,5.15127075,1.02841026,3.55153868,0.55280084,0.00622025,2.21037619,0.00000000
-4.56528264,5.13622277,1.03383982,3.53363502,0.56495832,0.00646010,2.17854130,0.00000000
-4.55927964,5.11914041,1.03838774,3.51347790,0.57645396,0.00670750,2.14449483,0.00000000
-4.55327664,5.09979935,1.04150438,3.49138507,0.58713540,0.00696034,2.10830480,0.00000000
-4.54727364,5.07824229,1.04274032,3.46782819,0.59687897,0.00721669,2.07018627,0.00000000
-4.54127064,5.05475420,1.04175379,3.44340711,0.60559042,0.00747474,2.03049009,0.00000000
-4.53526763,5.02983028,1.03831460,3.41882056,0.61320481,0.00773281,1.98968783,0.00000000
-4.52926463,5.00413817,1.03230476,3.39483436,0.61968559,0.00798935,1.94835351,0.00000000
-4.52326163,4.97847633,1.02371554,3.37224872,0.62502284,0.00824286,1.90714287,0.00000000
-4.51725863,4.95373036,1.01264143,3.35186582,0.62923080,0.00849194,1.86677083,0.00000000
-4.51125563,4.93082893,0.99927101,3.33445902,0.63234472,0.00873521,1.82798793,0.00000000
-4.50525263,4.91070113,0.98387541,3.32074465,0.63441720,0.00897132,1.79155657,0.00000000
-4.49924962,4.89423653,0.96679457,3.31135729,0.63551423,0.00919894,1.75822762,0.00000000
-4.49324662,4.88224917,0.94842215,3.30682915,0.63571090,0.00941675,1.72871816,0.00000000
-4.48724362,4.87544635,0.92918934,3.30757387,0.63508718,0.00962344,1.70369070,0.00000000
-4.48124062,4.87440257,0.90954849,3.31387477,0.63372366,0.00981776,1.68373453,0.00000000
-4.47523762,4.87953901,0.88995678,3.32587742,0.63169763,0.00999848,1.66934934,0.00000000
-4.46923462,4.89110822,0.87086068,3.34358608,0.62907948,0.01016445,1.66093132,0.00000000
-4.46323162,4.90918372,0.85268152,3.36686357,0.62592956,0.01031462,1.65876183,0.00000000
-4.45722861,4.93365406,0.83580256,3.39543378,0.62229561,0.01044805,1.66299866,0.00000000
-4.45122561,4.96422045,0.82055767,3.42888624,0.61821078,0.01056392,1.67366970,0.00000000
-4.44522261,5.00039764,0.80722209,3.46668220,0.61369239,0.01066156,1.69066901,0.00000000
-4.43921961,5.04151728,0.79600506,3.50816160,0.60874123,0.01074042,1.71375512,0.00000000
-4.43321661,5.08673348,0.78704454,3.55255075,0.60334172,0.01080012,1.74255137,0.00000000
-4.42721361,5.13503044,0.78040399,3.59897038,0.59746268,0.01084036,1.77654848,0.00000000
-4.42121061,5.18523204,0.77607104,3.64644442,0.59105881,0.01086096,1.81510907,0.00000000
-4.41520760,5.23601387,0.77395820,3.69390948,0.58407277,0.01086181,1.85747438,0.00000000
-4.40920460,5.28591793,0.77390529,3.74022561,0.57643789,0.01084282,1.90277325,0.00000000
-4.40320160,5.33337072,0.77568374,3.78418877,0.56808138,0.01080393,1.95003357,0.00000000
-4.39719860,5.37670515,0.77900247,3.82454561,0.55892795,0.01074505,1.99819625,0.00000000
-4.39119560,5.41418682,0.78351543,3.86001087,0.54890372,0.01066605,2.04613194,0.00000000
-4.38519260,5.44404491,0.78883055,3.88928794,0.53794035,0.01056674,2.09266053,0.00000000
-4.37918959,5.46450774,0.79452007,3.91109245,0.52597911,0.01044690,2.13657335,0.00000000
-4.37318659,5.47384272,0.80013201,3.92417906,0.51297485,0.01030625,2.17665785,0.00000000
-4.36718359,5.47039978,0.80520258,3.92737070,0.49889968,0.01014450,2.21172446,0.00000000
-4.36118059,5.45265752,0.80926923,3.91958972,0.48374607,0.00996137,2.24063485,0.00000000
-4.35517759,5.41927015,0.81188411,3.89988993,0.46752941,0.00975667,2.26233118,0.00000000
-4.34917459,5.36911393,0.81262741,3.86748818,0.45028977,0.00953029,2.27586501,0.00000000
-4.34317159,5.30133068,0.81112027,3.82179414,0.43209281,0.00928232,2.28042524,0.00000000
-4.33716858,5.21536660,0.80703686,3.76243678,0.41302972,0.00901306,2.27536355,0.00000000
-4.33116558,5.11100418,0.80011503,3.68928608,0.39321633,0.00872309,2.26021666,0.00000000
-4.32516258,4.98838552,0.79016524,3.60246862,0.37279119,0.00841331,2.23472391,0.00000000
-4.31915958,4.84802533,0.77707745,3.50237598,0.35191299,0.00808497,2.19883963,0.00000000
-4.31315658,4.69081280,0.76082546,3.38966514,0.33075710,0.00773968,2.15273916,0.00000000
-4.30715358,4.51800146,0.74146871,3.26525047,0.30951170,0.00737940,2.09681850,0.00000000
