energy_ev,total_up,Bi_p_up,Bi_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.59779890,5.22185797,0.44667726,0.00868348,1.41196502,3.27212437,0.00918356,2.46012352
-5.59179590,5.20784043,0.44607057,0.00901255,1.43670072,3.25721265,0.01013091,2.45319685
-5.58579290,5.21104179,0.44799078,0.00938289,1.46783514,3.25124929,0.01120315,2.45385082
-5.57978989,5.23279304,0.45221583,0.00979274,1.50541523,3.25529134,0.01240295,2.46308809
-5.57378689,5.27415890,0.45847546,0.01023982,1.54941789,3.27023629,0.01373290,2.48180935
-5.56778389,5.33590810,0.46645735,0.01072129,1.59974828,3.29679900,0.01519543,2.51078983
-5.56178089,5.41849227,0.47581537,0.01123382,1.65624089,3.33549344,0.01679267,2.55065834
-5.55577789,5.52203261,0.48617934,0.01177366,1.71866287,3.38661905,0.01852633,2.60187901
-5.54977489,5.64631374,0.49716604,0.01233666,1.78671925,3.45025131,0.02039757,2.66473593
-5.54377189,5.79078404,0.50839078,0.01291838,1.86005956,3.52623648,0.02240681,2.73932069
-5.53776888,5.95456159,0.51947916,0.01351419,1.93828519,3.61419028,0.02455348,2.82552310
-5.53176588,6.13644549,0.53007833,0.01411933,2.02095728,3.71350034,0.02683581,2.92302543
-5.52576288,6.33493196,0.53986734,0.01472901,2.10760443,3.82333274,0.02925053,3.03130056
-5.51975988,6.54823532,0.54856610,0.01533853,2.19773009,3.94264243,0.03179255,3.14961435
-5.51375688,6.77431368,0.55594262,0.01594329,2.29081928,4.07018793,0.03445470,3.27703268
-5.50775388,7.01089952,0.56181825,0.01653897,2.38634465,4.20455039,0.03722735,3.41243350
-5.50175088,7.25553517,0.56607074,0.01712152,2.48377163,4.34415699,0.04009821,3.55452404
-5.49574787,7.50561326,0.56863520,0.01768729,2.58256307,4.48730877,0.04305207,3.70186315
-5.48974487,7.75842186,0.56950282,0.01823303,2.68218316,4.63221256,0.04607064,3.85288868
-5.48374187,8.01119399,0.56871776,0.01875604,2.78210119,4.77701655,0.04913253,4.00594928
-5.47773887,8.26116069,0.56637233,0.01925413,2.88179513,4.91984885,0.05221332,4.15934002
-5.47173587,8.50560683,0.56260081,0.01972575,2.98075535,5.05885815,0.05528574,4.31134088
-5.46573287,8.74192822,0.55757232,0.02016996,3.07848877,5.19225536,0.05832008,4.46025691
-5.45972986,8.96768856,0.55148304,0.02058655,3.17452347,5.31835495,0.06128467,4.60445872
-5.45372686,9.18067457,0.54454832,0.02097603,3.26841393,5.43561473,0.06414656,4.74242209
-5.44772386,9.37894739,0.53699486,0.02133964,3.35974681,5.54267266,0.06687238,4.87276504
-5.44172086,9.56088856,0.52905341,0.02167940,3.44814729,5.63837944,0.06942920,4.99428122
-5.43571786,9.72523873,0.52095211,0.02199809,3.53328554,5.72182571,0.07178563,5.10596824
-5.42971486,9.87112759,0.51291084,0.02229925,3.61488328,5.79236284,0.07391289,5.20705004
-5.42371186,9.99809382,0.50513644,0.02258711,3.69271980,5.84961670,0.07578587,5.29699237
-5.41770885,10.10609395,0.49781906,0.02286656,3.76663715,5.89349384,0.07738426,5.37551095
-5.41170585,10.19549973,0.49112951,0.02314307,3.83654398,5.92417997,0.07869348,5.44257193
-5.40570285,10.26708380,0.48521752,0.02342255,3.90241760,5.94213092,0.07970556,5.49838498
-5.39969985,10.32199406,0.48021084,0.02371128,3.96430388,5.94805641,0.08041985,5.54338902
-5.39369685,10.36171735,0.47621508,0.02401570,4.02231467,5.94289739,0.08084347,5.57823150
-5.38769385,10.38803382,0.47331404,0.02434230,4.07662267,5.92779773,0.08099162,5.60374188
-5.38169085,10.40296343,0.47157050,0.02469740,4.12745365,5.90407149,0.08088754,5.62090058
-5.37568784,10.40870649,0.47102730,0.02508700,4.17507626,5.87316673,0.08056230,5.63080439
-5.36968484,10.40758041,0.47170867,0.02551661,4.21978992,5.83662733,0.08005432,5.63462987
-5.36368184,10.40195491,0.47362161,0.02599103,4.26191106,5.79605397,0.07940869,5.63359599
-5.35767884,10.39418810,0.47675753,0.02651425,4.30175877,5.75306556,0.07867624,5.62892751
-5.35167584,10.38656563,0.48109387,0.02708929,4.33964035,5.70926233,0.07791249,5.62182026
-5.34567284,10.38124521,0.48659585,0.02771813,4.37583778,5.66619158,0.07717651,5.61340972
-5.33966983,10.38020817,0.49321834,0.02840161,4.41059584,5.62531699,0.07652961,5.60474377
-5.33366683,10.38521962,0.50090784,0.02913945,4.44411265,5.58799220,0.07603409,5.59676053
-5.32766383,10.39779813,0.50960449,0.02993021,4.47653320,5.55543906,0.07575191,5.59027174
-5.32166083,10.41919540,0.51924424,0.03077139,4.50794614,5.52873079,0.07574350,5.58595198
-5.31565783,10.45038566,0.52976091,0.03165947,4.53838407,5.50877993,0.07606649,5.58433369
-5.30965483,10.49206424,0.54108823,0.03259002,4.56782703,5.49633088,0.07677465,5.58580743
-5.30365183,10.54465382,0.55316172,0.03355783,4.59620886,5.49195636,0.07791686,5.59062694
-5.29764882,10.60831681,0.56592016,0.03455702,4.62342567,5.49605720,0.07953617,5.59891786
-5.29164582,10.68297191,0.57930676,0.03558119,4.64934568,5.50886457,0.08166894,5.61068919
-5.28564282,10.76831251,0.59326965,0.03662350,4.67381938,5.53044376,0.08434412,5.62584613
-5.27963982,10.86382505,0.60776184,0.03767677,4.69668919,5.56069869,0.08758249,5.64420321
-5.27363682,10.96880530,0.62274036,0.03873355,4.71779759,5.59937632,0.09139612,5.66549655
-5.26763382,11.08237127,0.63816476,0.03978620,4.73699318,5.64607051,0.09578771,5.68939427
-5.26163082,11.20347166,0.65399488,0.04082682,4.75413405,5.70022479,0.10075013,5.71550452
-5.25562781,11.33088971,0.67018796,0.04184733,4.76908837,5.76113418,0.10626599,5.74338062
-5.24962481,11.46324290,0.68669535,0.04283938,4.78173235,5.82794620,0.11230723,5.77252339
-5.24362181,11.59897957,0.70345892,0.04379436,4.79194595,5.89966159,0.11883495,5.80238118
-5.23761881,11.73637420,0.72040749,0.04470332,4.79960717,5.97513573,0.12579927,5.83234800
-5.23161581,11.87352372,0.73745338,0.04555703,4.80458565,6.05308146,0.13313941,5.86176105
-5.22561281,12.00834713,0.75448964,0.04634590,4.80673688,6.13207485,0.14078408,5.88989862
-5.21960980,12.13859119,0.77138790,0.04706010,4.80589780,6.21056464,0.14865198,5.91597970
-5.21360680,12.26184449,0.78799739,0.04768962,4.80188497,6.28688683,0.15665277,5.93916637
-5.20760380,12.37556186,0.80414513,0.04822439,4.79449586,6.35928492,0.16468823,5.95857014
-5.20160080,12.47710048,0.81963754,0.04865455,4.78351391,6.42593661,0.17265384,5.97326301
-5.19559780,12.56376823,0.83426349,0.04897059,4.76871726,6.48498701,0.18044071,5.98229352
-5.18959480,12.63288392,0.84779885,0.04916371,4.74989120,6.53458804,0.18793777,5.98470789
-5.18359180,12.68184798,0.86001239,0.04922612,4.72684335,6.57294339,0.19503430,5.97957578
-5.17758879,12.70822138,0.87067294,0.04915136,4.69942102,6.59835762,0.20162266,5.96601975
-5.17158579,12.70980975,0.87955754,0.04893466,4.66752916,6.60928789,0.20760113,5.94324713
-5.16558279,12.68474878,0.88646028,0.04857324,4.63114791,6.60439624,0.21287683,5.91058264
-5.15957979,12.63158682,0.89120142,0.04806661,4.59034797,6.58260008,0.21736859,5.86750011
-5.15357679,12.54936026,0.89363658,0.04741682,4.54530283,6.54311862,0.22100958,5.81365118
-5.14757379,12.43765735,0.89366537,0.04662863,4.49629637,6.48551281,0.22374967,5.74888935
-5.14157079,12.29666672,0.89123925,0.04570958,4.44372522,6.40971647,0.22555743,5.67328765
-5.13556778,12.12720715,0.88636800,0.04467002,4.38809513,6.31605687,0.22642152,5.58714849
-5.12956478,11.93073623,0.87912474,0.04352303,4.33001155,6.20526307,0.22635154,5.49100502
-5.12356178,11.70933653,0.86964891,0.04228420,4.27016432,6.07846113,0.22537820,5.38561327
-5.11755878,11.46567889,0.85814710,0.04097141,4.20930760,5.93715575,0.22355281,5.27193531
-5.11155578,11.20296353,0.84489158,0.03960441,4.14823567,5.78319848,0.22094601,5.15111393
-5.10555278,10.92484105,0.83021629,0.03820445,4.08775617,5.61874340,0.21764593,5.02443998
-5.09954977,10.63531589,0.81451051,0.03679374,4.02866207,5.44619163,0.21375555,4.89331367
-5.09354677,10.33863597,0.79821000,0.03539494,3.97170385,5.26812649,0.20938973,4.75920175
-5.08754377,10.03917264,0.78178616,0.03403056,3.91756335,5.08724176,0.20467161,4.62359246
-5.08154077,9.74129559,0.76573300,0.03272241,3.86683044,4.90626553,0.19972885,4.48795027
-5.07553777,9.44924719,0.75055280,0.03149105,3.81998361,4.72788248,0.19468964,4.35367240
-5.06953477,9.16702108,0.73674036,0.03035520,3.77737503,4.55465733,0.18967872,4.22204894
-5.06353177,8.89824893,0.72476672,0.02933125,3.73922057,4.38896224,0.18481353,4.09422811
-5.05752876,8.64609953,0.71506268,0.02843285,3.70559469,4.23291069,0.18020066,3.97118778
-5.05152576,8.41319299,0.70800275,0.02767051,3.67642998,4.08829991,0.17593266,3.85371421
-5.04552276,8.20153280,0.70389008,0.02705130,3.65152086,3.95656389,0.17208549,3.74238827
-5.03951976,8.01245725,0.70294308,0.02657868,3.63053078,3.83873813,0.16871642,3.63757934
-5.03351676,7.84661144,0.70528411,0.02625236,3.61300211,3.73543723,0.16586275,3.53944635
-5.02751376,7.70394003,0.71093097,0.02606831,3.59836802,3.64684568,0.16354111,3.44794564
-5.02151076,7.58370038,0.71979147,0.02601886,3.58596576,3.57272188,0.16174761,3.36284448
-5.01550775,7.48449538,0.73166155,0.02609289,3.57505062,3.51241494,0.16045855,3.28373958
-5.00950475,7.40432438,0.74622721,0.02627609,3.56481042,3.46489336,0.15963185,3.21007935
-5.00350175,7.34065059,0.76307027,0.02655138,3.55438025,3.42878468,0.15920909,3.14118897
-4.99749875,7.29048284,0.78167800,0.02689936,3.54285749,3.40242431,0.15911795,3.07629725
-4.99149575,7.25046917,0.80145649,0.02729879,3.52931719,3.38391220,0.15927516,3.01456444
-4.98549275,7.21699988,0.82174721,0.02772722,3.51282814,3.37117527,0.15958964,2.95511020
-4.97948974,7.18631695,0.84184653,0.02816154,3.49246975,3.36203383,0.15996593,2.89704107
-4.97348674,7.15462722,0.86102724,0.02857869,3.46734993,3.35426980,0.16030758,2.83947701
-4.96748374,7.11821591,0.87856156,0.02895620,3.43662407,3.34569486,0.16052056,2.78157657
-4.96148074,7.07355764,0.89374461,0.02927288,3.39951502,3.33421637,0.16051650,2.72256025
-4.95547774,7.01742172,0.90591747,0.02950937,3.35533363,3.31789928,0.16021571,2.66173195
-4.94947474,6.94696868,0.91448894,0.02964862,3.30349943,3.29502210,0.15954981,2.59849806
-4.94347174,6.85983508,0.91895507,0.02967640,3.24356080,3.26412547,0.15846399,2.53238401
-4.93746873,6.75420416,0.91891561,0.02958162,3.17521351,3.22405185,0.15691887,2.46304801
-4.93146573,6.62885993,0.91408685,0.02935662,3.09831697,3.17397539,0.15489171,2.39029166
-4.92546273,6.48322291,0.90431015,0.02899728,3.01290697,3.11342093,0.15237726,2.31406712
-4.91945973,6.31736641,0.88955602,0.02850312,2.91920405,3.04227208,0.14938794,2.23448067
-4.91345673,6.13201279,0.86992351,0.02787720,2.81761681,2.96076801,0.14595352,2.15179230
-4.90745373,5.92850963,0.84563506,0.02712593,2.70873947,2.86948944,0.14212032,2.06641128
-4.90145073,5.70878694,0.81702719,0.02625885,2.59334336,2.76933444,0.13794988,1.97888755
-4.89544772,5.47529675,0.78453742,0.02528824,2.47236250,2.66148517,0.13351717,1.88989908
-4.88944472,5.23093731,0.74868822,0.02422865,2.34687346,2.54736666,0.12890844,1.80023531
-4.88344172,4.97896469,0.71006862,0.02309649,2.21807012,2.42859950,0.12421876,1.71077705
-4.87743872,4.72289484,0.66931447,0.02190946,2.08723435,2.30694791,0.11954926,1.62247326
-4.87143572,4.46639973,0.62708818,0.02068598,1.95570367,2.18426511,0.11500417,1.53631545
-4.86543272,4.21320095,0.58405870,0.01944471,1.82483717,2.06243801,0.11068787,1.45331024
-4.85942971,3.96696456,0.54088271,0.01820399,1.69598101,1.94333276,0.10670176,1.37445113
-4.85342671,3.73120044,0.49818748,0.01698136,1.57043500,1.82874307,0.10314135,1.30069015
-4.84742371,3.50916937,0.45655606,0.01579311,1.44942126,1.72034273,0.10009339,1.23291044
-4.84142071,3.30380042,0.41651524,0.01465397,1.33405641,1.61964361,0.09763330,1.17190059
-4.83541771,3.11762089,0.37852629,0.01357670,1.22532784,1.52796014,0.09582283,1.11833160
-4.82941471,2.95270042,0.34297875,0.01257198,1.12407506,1.44638105,0.09470812,1.07273721
-4.82341171,2.81061036,0.31018706,0.01164818,1.03097627,1.37574875,0.09431825,1.03549818
-4.81740870,2.69239873,0.28038988,0.01081132,0.94654047,1.31664646,0.09466414,1.00683117
-4.81140570,2.59858092,0.25375171,0.01006508,0.87110494,1.26939316,0.09573806,0.98678243
-4.80540270,2.52914526,0.23036652,0.00941086,0.80483778,1.23404568,0.09751364,0.97522650
-4.79939970,2.48357273,0.21026283,0.00884791,0.74774497,1.21040769,0.09994640,0.97187004
-4.79339670,2.46086924,0.19340998,0.00837356,0.69968140,1.19804469,0.10297488,0.97626042
-4.78739370,2.45960889,0.17972500,0.00798339,0.66036516,1.19630419,0.10652217,0.98779905
-4.78139070,2.47798637,0.16907977,0.00767152,0.62939415,1.20434020,0.11049797,1.00575867
-4.77538769,2.51387652,0.16130820,0.00743093,0.60626457,1.22114102,0.11480102,1.02930428
-4.76938469,2.56489908,0.15621305,0.00725368,0.59039036,1.24555947,0.11932186,1.05751687
-4.76338169,2.62848662,0.15357238,0.00713129,0.58112304,1.27634446,0.12394580,1.08941927
-4.75737869,2.70195382,0.15314538,0.00705499,0.57777148,1.31217331,0.12855608,1.12400336
-4.75137569,2.78256627,0.15467759,0.00701599,0.57962107,1.35168381,0.13303697,1.16025771
-4.74537269,2.86760745,0.15790564,0.00700579,0.58595208,1.39350540,0.13727692,1.19719507
-4.73936968,2.95444220,0.16256140,0.00701634,0.59605700,1.43628899,0.14117143,1.23387875
-4.73336668,3.04057598,0.16837581,0.00704030,0.60925659,1.47873487,0.14462576,1.26944744
-4.72736368,3.12370864,0.17508244,0.00707119,0.62491479,1.51961841,0.14755727,1.30313777
-4.72136068,3.20178226,0.18242086,0.00710351,0.64245236,1.55781321,0.14989733,1.33430411
-4.71535768,3.27302253,0.19014001,0.00713285,0.66135927,1.59231163,0.15159289,1.36243538
-4.70935468,3.33597334,0.19800164,0.00715592,0.68120592,1.62224258,0.15260744,1.38716853
-4.70335168,3.38952441,0.20578373,0.00717062,0.70165312,1.64688646,0.15292171,1.40829848
-4.69734867,3.43293199,0.21328409,0.00717599,0.72246090,1.66568722,0.15253366,1.42578458
-4.69134567,3.46583250,0.22032395,0.00717222,0.74349591,1.67826161,0.15145827,1.43975356
-4.68534267,3.48824932,0.22675150,0.00716052,0.76473748,1.68440555,0.14972679,1.45049897
-4.67933967,3.50059265,0.23244524,0.00714310,0.78628197,1.68409748,0.14738573,1.45847739
-4.67333667,3.50365254,0.23731705,0.00712304,0.80834532,1.67749883,0.14449551,1.46430138
-4.66733367,3.49858509,0.24131470,0.00710416,0.83126341,1.66495133,0.14112892,1.46872943
-4.66133067,3.48689186,0.24442372,0.00709089,0.85549002,1.64697119,0.13736942,1.47265309
-4.65532766,3.47039247,0.24666837,0.00708817,0.88159208,1.62423997,0.13330925,1.47708132
-4.64932466,3.45119041,0.24811166,0.00710126,0.91024186,1.59759214,0.12904755,1.48312226
-4.64332166,3.43163213,0.24885419,0.00713560,0.94220594,1.56799918,0.12468837,1.49196260
-4.63731866,3.41425961,0.24903184,0.00719668,0.97833070,1.53655033,0.12033871,1.50484459
-4.63131566,3.40175667,0.24881220,0.00728990,1.01952429,1.50443005,0.11610657,1.52304089
-4.62531266,3.39688949,0.24838975,0.00742038,1.06673507,1.47289235,0.11209900,1.54782742
-4.61930965,3.40244202,0.24798002,0.00759289,1.12092658,1.44323236,0.10842018,1.58045445
-4.61330665,3.42114705,0.24781268,0.00781163,1.18304946,1.41675552,0.10516960,1.62211614
-4.60730365,3.45561421,0.24812388,0.00808019,1.25401061,1.39474500,0.10244021,1.67391899
-4.60130065,3.50825613,0.24914807,0.00840137,1.33464026,1.37842801,0.10031668,1.73684954
-4.59529765,3.58121443,0.25110947,0.00877707,1.42565767,1.36894179,0.09887373,1.81174199
-4.58929465,3.67628733,0.25421370,0.00920824,1.52763636,1.36730018,0.09817448,1.89924633
-4.58329165,3.79486091,0.25863963,0.00969474,1.64097003,1.37436176,0.09826901,1.99979783
-4.57728864,3.93784614,0.26453196,0.01023529,1.76584020,1.39080046,0.09919300,2.11358873
-4.57128564,4.10562393,0.27199475,0.01082744,1.90218697,1.41707984,0.10096656,2.24054319
-4.56528264,4.29800045,0.28108623,0.01146750,2.04968419,1.45343175,0.10359326,2.38029655
-4.55927964,4.51417481,0.29181495,0.01215055,2.20772026,1.49984051,0.10705951,2.53217986
-4.55327664,4.75272111,0.30413776,0.01287049,2.37538599,1.55603328,0.11133411,2.69521097
-4.54727364,5.01158649,0.31795944,0.01362006,2.55147049,1.62147720,0.11636832,2.86809291
-4.54127064,5.28810647,0.33313421,0.01439093,2.73446600,1.69538390,0.12209618,3.04922061
-4.53526763,5.57903839,0.34946904,0.01517382,2.92258233,1.77672139,0.12843534,3.23669643
-4.52926463,5.88061303,0.36672868,0.01595866,3.11377123,1.86423351,0.13528828,3.42835495
-4.52326163,6.18860401,0.38464227,0.01673476,3.30576043,1.95646641,0.14254402,3.62179695
-4.51725863,6.49841368,0.40291126,0.01749103,3.49609695,2.05180163,0.15008019,3.81443239
-4.51125563,6.80517357,0.42121833,0.01821620,3.68219862,2.14849485,0.15776556,4.00353141
-4.50525263,7.10385688,0.43923706,0.01889908,3.86141239,2.24471919,0.16546282,4.18628233
-4.49924962,7.38939940,0.45664190,0.01952886,4.03107771,2.33861179,0.17303171,4.35985505
-4.49324662,7.65682540,0.47311800,0.02009532,4.18859273,2.42832207,0.18033227,4.52146797
-4.48724362,7.90137398,0.48837069,0.02058911,4.33148101,2.51206009,0.18722815,4.66845612
-4.48124062,8.11862165,0.50213404,0.02100203,4.45745635,2.58814337,0.19358997,4.79833839
-4.47523762,8.30459656,0.51417824,0.02132722,4.56448308,2.65504045,0.19929838,4.90888109
-4.46923462,8.45588030,0.52431557,0.02155932,4.65082971,2.71140968,0.20424702,4.99815582
-4.46323162,8.56969343,0.53240465,0.02169466,4.71511358,2.75613193,0.20834496,5.06458911
-4.45722861,8.64396150,0.53835291,0.02173134,4.75633507,2.78833591,0.21151880,5.10700217
-4.45122561,8.67735942,0.54211717,0.02166923,4.77389997,2.80741554,0.21371416,5.12463904
-4.44522261,8.66933242,0.54370239,0.02151000,4.76762932,2.81303862,0.21489656,5.11718219
-4.43921961,8.62009339,0.54315867,0.02125701,4.73775658,2.80514680,0.21505178,5.08475510
-4.43321661,8.53059707,0.54057682,0.02091523,4.68491259,2.78394712,0.21418549,5.02791178
-4.42721361,8.40249256,0.53608253,0.02049099,4.61009912,2.74989553,0.21232236,4.94761387
-4.42121061,8.23805659,0.52982969,0.01999186,4.51465252,2.70367356,0.20950459,4.84519646
-4.41520760,8.04011077,0.52199304,0.01942632,4.40019924,2.64615898,0.20578997,4.72232418
-4.40920460,7.81192646,0.51276057,0.01880356,4.26860508,2.57839209,0.20124958,4.58093952
-4.40320160,7.55712133,0.50232607,0.01813314,4.12192062,2.50153901,0.19596518,4.42320540
-4.39719860,7.27955190,0.49088203,0.01742480,3.96232474,2.41685346,0.19002644,4.25144456
-4.39119560,6.98320629,0.47861343,0.01668811,3.79206859,2.32563876,0.18352815,4.06807781
-4.38519260,6.67210096,0.46569234,0.01593230,3.61342187,2.22921122,0.17656747,3.87556352
-4.37918959,6.35018510,0.45227391,0.01516602,3.42862304,2.12886645,0.16924128,3.67634043
-4.37318659,6.02125548,0.43849353,0.01439716,3.23983501,2.02584946,0.16164390,3.47277535
-4.36718359,5.68888417,0.42446540,0.01363276,3.04910713,1.92132953,0.15386501,3.26711734
-4.36118059,5.35636049,0.41028251,0.01287888,2.85834438,1.81638032,0.14598804,3.06145935
-4.35517759,5.02664819,0.39601785,0.01214058,2.66928382,1.71196549,0.13808885,2.85770795
-4.34917459,4.70235777,0.38172675,0.01142194,2.48347853,1.60892996,0.13023496,2.65756146
-4.34317159,4.38573351,0.36745022,0.01072604,2.30228854,1.50799641,0.12248508,2.46249635
-4.33716858,4.07865393,0.35321900,0.01005509,2.12687834,1.40976671,0.11488904,2.27376144
-4.33116558,3.78264422,0.33905810,0.00941048,1.95822015,1.31472753,0.10748808,2.09237933
-4.32516258,3.49889845,0.32499157,0.00879295,1.79710220,1.22325952,0.10031540,1.91915403
-4.31915958,3.22830962,0.31104724,0.00820266,1.64414090,1.13564903,0.09339694,1.75468376
-4.31315658,2.97150515,0.29726118,0.00763933,1.49979615,1.05210163,0.08675228,1.59937786
-4.30715358,2.72888558,0.28368169,0.00710242,1.36438868,0.97275656,0.08039565,1.45347649
