energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
-3.28064032,2.21056288,0.00829384,0.75768057,0.02580132,0.43111195,0.33349113,0.00115128,1.69905304,0.79070604
-3.27463732,2.12773948,0.00771829,0.72540839,0.02439174,0.40740416,0.32549690,0.00110247,1.62788572,0.76468061
-3.26863432,2.04546526,0.00718691,0.69330257,0.02298218,0.38433634,0.31678462,0.00105325,1.55741986,0.73895481
-3.26263132,1.96401249,0.00670373,0.66141148,0.02158149,0.36210974,0.30749384,0.00100392,1.48775332,0.71354276
-3.25662831,1.88375019,0.00627153,0.62983363,0.02019867,0.34092086,0.29778289,0.00095485,1.41909770,0.68849239
-3.25062531,1.80513025,0.00589188,0.59871308,0.01884274,0.32095923,0.28782380,0.00090639,1.35176697,0.66388157
-3.24462231,1.72866738,0.00556520,0.56823185,0.01752263,0.30240446,0.27779659,0.00085891,1.28615961,0.63981214
-3.23861931,1.65491426,0.00529087,0.53860016,0.01624700,0.28542281,0.26788302,0.00081280,1.22273563,0.61640233
-3.23261631,1.58443360,0.00506733,0.51004493,0.01502407,0.27016311,0.25826012,0.00076842,1.16199003,0.59377820
-3.22661331,1.51776895,0.00489219,0.48279744,0.01386140,0.25675264,0.24909392,0.00072612,1.10442447,0.57206469
-3.22061031,1.45541594,0.00476236,0.45708084,0.01276571,0.24529277,0.24053347,0.00068623,1.05051873,0.55137701
-3.21460730,1.39779576,0.00467416,0.43309817,0.01174270,0.23585487,0.23270554,0.00064900,1.00070363,0.53181278
-3.20860430,1.34523222,0.00462344,0.41102165,0.01079691,0.22847659,0.22571030,0.00061466,0.95533687,0.51344549
-3.20260130,1.29793358,0.00460570,0.39098368,0.00993156,0.22315882,0.21961789,0.00058337,0.91468294,0.49631956
-3.19659830,1.25598022,0.00461618,0.37307004,0.00914849,0.21986337,0.21446632,0.00055520,0.87889810,0.48044729
-3.19059530,1.21931838,0.00464996,0.35731558,0.00844809,0.21851180,0.21026063,0.00053019,0.84802101,0.46580778
-3.18459230,1.18776046,0.00470207,0.34370250,0.00782931,0.21898527,0.20697326,0.00050826,0.82196939,0.45234781
-3.17858929,1.16099167,0.00476753,0.33216135,0.00728974,0.22112573,0.20454577,0.00048931,0.80054265,0.43998457
-3.17258629,1.13858245,0.00484146,0.32257454,0.00682564,0.22473836,0.20289164,0.00047313,0.78343036,0.42861009
-3.16658329,1.12000627,0.00491915,0.31478212,0.00643210,0.22959529,0.20190016,0.00045949,0.77022593,0.41809688
-3.16058029,1.10466171,0.00499610,0.30858962,0.00610322,0.23544059,0.20144120,0.00044809,0.76044481,0.40830479
-3.15457729,1.09189790,0.00506812,0.30377743,0.00583229,0.24199633,0.20137056,0.00043860,0.75354634,0.39908843
-3.14857429,1.08104213,0.00513132,0.30011131,0.00561202,0.24896964,0.20153588,0.00043066,0.74895818,0.39030493
-3.14257129,1.07142853,0.00518224,0.29735355,0.00543476,0.25606047,0.20178268,0.00042389,0.74610228,0.38182169
-3.13656828,1.06242660,0.00521784,0.29527426,0.00529273,0.26296983,0.20196045,0.00041791,0.74442126,0.37352375
-3.13056528,1.05346844,0.00523558,0.29366236,0.00517828,0.26940828,0.20192845,0.00041237,0.74340403,0.36532049
-3.12456228,1.04407371,0.00523342,0.29233566,0.00508406,0.27510421,0.20156115,0.00040690,0.74260973,0.35715144
-3.11855928,1.03387126,0.00520987,0.29114987,0.00500326,0.27981184,0.20075293,0.00040119,0.74168888,0.34899097
-3.11255628,1.02261683,0.00516402,0.29000597,0.00492978,0.28331836,0.19942206,0.00039496,0.74040101,0.34085169
-3.10655328,1.01020590,0.00509551,0.28885573,0.00485835,0.28545013,0.19751372,0.00038799,0.73862806,0.33278646
-3.10055028,0.99668154,0.00500458,0.28770520,0.00478464,0.28607767,0.19500204,0.00038009,0.73638296,0.32488889
-3.09454727,0.98223670,0.00489200,0.28661605,0.00470535,0.28511919,0.19189108,0.00037114,0.73381312,0.31729242
-3.08854427,0.96721106,0.00475908,0.28570467,0.00461821,0.28254254,0.18821467,0.00036106,0.73119860,0.31016788
-3.08254127,0.95208234,0.00460761,0.28513907,0.00452201,0.27836565,0.18403534,0.00034986,0.72894511,0.30371958
-3.07653827,0.93745263,0.00443980,0.28513370,0.00441655,0.27265529,0.17944222,0.00033756,0.72757185,0.29818011
-3.07053527,0.92402985,0.00425824,0.28594247,0.00430253,0.26552440,0.17454804,0.00032427,0.72769482,0.29380395
-3.06453227,0.91260527,0.00406579,0.28785002,0.00418151,0.25712806,0.16948559,0.00031011,0.73000600,0.29085997
-3.05852926,0.90402777,0.00386551,0.29116178,0.00405576,0.24765832,0.16440345,0.00029526,0.73524920,0.28962314
-3.05252626,0.89917557,0.00366059,0.29619292,0.00392811,0.23733822,0.15946145,0.00027993,0.74419342,0.29036562
-3.04652326,0.89892668,0.00345421,0.30325682,0.00380184,0.22641511,0.15482599,0.00026433,0.75760449,0.29334753
-3.04052026,0.90412891,0.00324953,0.31265332,0.00368049,0.21515381,0.15066525,0.00024872,0.77621630,0.29880762
-3.03451726,0.91557050,0.00304951,0.32465712,0.00356774,0.20382961,0.14714469,0.00023332,0.80070229,0.30695425
-3.02851426,0.93395248,0.00285690,0.33950693,0.00346728,0.19272162,0.14442282,0.00021839,0.83164847,0.31795694
-3.02251126,0.95986374,0.00267418,0.35739553,0.00338262,0.18210651,0.14264750,0.00020416,0.86952883,0.33193872
-3.01650825,0.99375950,0.00250346,0.37846120,0.00331707,0.17225286,0.14195274,0.00019086,0.91468403,0.34896978
-3.01050525,1.03594412,0.00234648,0.40278082,0.00327356,0.16341633,0.14245622,0.00017869,0.96730413,0.36906249
-3.00450225,1.08655866,0.00220456,0.43036488,0.00325461,0.15583549,0.14425734,0.00016782,1.02741607,0.39216810
-2.99849925,1.14557369,0.00207865,0.46115443,0.00326226,0.14972852,0.14743612,0.00015842,1.09487614,0.41817529
-2.99249625,1.21278727,0.00196926,0.49502026,0.00329805,0.14529060,0.15205247,0.00015061,1.16936794,0.44691068
-2.98649325,1.28782837,0.00187656,0.53176419,0.00336297,0.14269193,0.15814620,0.00014449,1.25040560,0.47814124
-2.98049025,1.37016509,0.00180038,0.57112233,0.00345748,0.14207625,0.16573734,0.00014012,1.33734237,0.51157868
-2.97448724,1.45911750,0.00174027,0.61277032,0.00358152,0.14355969,0.17482678,0.00013755,1.42938393,0.54688553
-2.96848424,1.55387420,0.00169555,0.65633019,0.00373451,0.14722991,0.18539716,0.00013680,1.52560605,0.58368281
-2.96248124,1.65351207,0.00166537,0.70137853,0.00391541,0.15314529,0.19741371,0.00013783,1.62497589,0.62155893
-2.95647824,1.75701800,0.00164879,0.74745573,0.00412270,0.16133413,0.21082518,0.00014062,1.72637600,0.66007947
-2.95047524,1.86331204,0.00164485,0.79407591,0.00435449,0.17179382,0.22556448,0.00014510,1.82863022,0.69879747
-2.94447224,1.97127074,0.00165258,0.84073716,0.00460846,0.18448997,0.24154919,0.00015118,1.93053058,0.73726384
-2.93846923,2.07975006,0.00167111,0.88693166,0.00488198,0.19935551,0.25868185,0.00015875,2.03086420,0.77503745
-2.93246623,2.18760694,0.00169965,0.93215561,0.00517210,0.21628988,0.27684994,0.00016767,2.12843944,0.81169451
-2.92646323,2.29371904,0.00173759,0.97591842,0.00547556,0.23515847,0.29592576,0.00017781,2.22211056,0.84683697
-2.92046023,2.39700230,0.00178443,1.01775117,0.00578887,0.25579234,0.31576621,0.00018898,2.31080016,0.88009959
-2.91445723,2.49642582,0.00183986,1.05721413,0.00610831,0.27798864,0.33621253,0.00020101,2.39351914,0.91115559
-2.90845423,2.59102439,0.00190370,1.09390324,0.00642997,0.30151169,0.35709036,0.00021369,2.46938372,0.93972065
-2.90245123,2.67990850,0.00197586,1.12745559,0.00674979,0.32609499,0.37821000,0.00022682,2.53762944,0.96555540
-2.89644822,2.76227225,0.00205634,1.15755393,0.00706359,0.35144439,0.39936726,0.00024016,2.59762210,0.98846632
-2.89044522,2.83739952,0.00214517,1.18393028,0.00736716,0.37724233,0.42034493,0.00025350,2.64886563,1.00830537
-2.88444222,2.90466870,0.00224233,1.20636869,0.00765625,0.40315335,0.44091503,0.00026660,2.69100731,1.02496833
-2.87843922,2.96355658,0.00234771,1.22470736,0.00792669,0.42883080,0.46084187,0.00027922,2.72384013,1.03839235
-2.87243622,3.01364165,0.00246105,1.23884009,0.00817443,0.45392461,0.47988602,0.00029115,2.74730296,1.04855280
-2.86643322,3.05460700,0.00258187,1.24871714,0.00839563,0.47808988,0.49780908,0.00030215,2.76147822,1.05545979
-2.86043022,3.08624321,0.00270943,1.25434559,0.00858673,0.50099627,0.51437923,0.00031203,2.76658767,1.05915451
-2.85442721,3.10845097,0.00284270,1.25578906,0.00874453,0.52233745,0.52937723,0.00032061,2.76298596,1.05970576
-2.84842421,3.12124342,0.00298033,1.25316677,0.00886627,0.54184067,0.54260290,0.00032772,2.75115237,1.05720668
-2.84242121,3.12474786,0.00312063,1.24665194,0.00894970,0.55927571,0.55388155,0.00033323,2.73168037,1.05177187
-2.83641821,3.11920646,0.00326160,1.23646921,0.00899312,0.57446287,0.56307019,0.00033704,2.70526528,1.04353494
-2.83041521,3.10497544,0.00340094,1.22289116,0.00899547,0.58727968,0.57006315,0.00033909,2.67268971,1.03264649
-2.82441221,3.08252222,0.00353613,1.20623366,0.00895632,0.59766574,0.57479677,0.00033934,2.63480710,1.01927233
-2.81840920,3.05242003,0.00366445,1.18685017,0.00887590,0.60562556,0.57725292,0.00033780,2.59252309,1.00359208
-2.81240620,3.01533967,0.00378309,1.16512471,0.00875513,0.61122898,0.57746093,0.00033452,2.54677518,0.98579777
-2.80640320,2.97203798,0.00388923,1.14146379,0.00859553,0.61460909,0.57549793,0.00032957,2.49851083,0.96609244
-2.80040020,2.92334300,0.00398014,1.11628724,0.00839926,0.61595765,0.57148729,0.00032307,2.44866438,0.94468857
-2.79439720,2.87013600,0.00405325,1.09001827,0.00816899,0.61551796,0.56559528,0.00031515,2.39813348,0.92180614
-2.78839420,2.81333047,0.00410628,1.06307291,0.00790788,0.61357545,0.55802586,0.00030598,2.34775562,0.89767041
-2.78239120,2.75384884,0.00413733,1.03584925,0.00761947,0.61044641,0.54901394,0.00029574,2.29828546,0.87250918
-2.77638819,2.69259753,0.00414492,1.00871685,0.00730760,0.60646501,0.53881713,0.00028463,2.25037399,0.84654961
-2.77038519,2.63044131,0.00412809,0.98200667,0.00697632,0.60196949,0.52770658,0.00027284,2.20455025,0.82001472
-2.76438219,2.56817802,0.00408639,0.95600212,0.00662978,0.59728778,0.51595703,0.00026060,2.16120641,0.79311955
-2.75837919,2.50651472,0.00401997,0.93093148,0.00627213,0.59272338,0.50383674,0.00024809,2.12058716,0.76606719
-2.75237619,2.44604648,0.00392952,0.90696209,0.00590744,0.58854216,0.49159766,0.00023550,2.08278378,0.73904488
-2.74637319,2.38723886,0.00381627,0.88419672,0.00553962,0.58496046,0.47946627,0.00022301,2.04773363,0.71222028
-2.74037019,2.33041501,0.00368197,0.86267224,0.00517234,0.58213546,0.46763563,0.00021077,2.01522497,0.68573829
-2.73436718,2.27574818,0.00352879,0.84236074,0.00480899,0.58015789,0.45625890,0.00019892,1.98490750,0.65971838
-2.72836418,2.22326019,0.00335925,0.82317311,0.00445261,0.57904783,0.44544476,0.00018756,1.95630792,0.63425287
-2.72236118,2.17282604,0.00317617,0.80496496,0.00410586,0.57875351,0.43525480,0.00017677,1.92885044,0.60940602
-2.71635818,2.12418465,0.00298253,0.78754465,0.00377102,0.57915348,0.42570321,0.00016662,1.90188115,0.58521431
-2.71035518,2.07695538,0.00278143,0.77068313,0.00344998,0.58006193,0.41675845,0.00015712,1.87469544,0.56168763
-2.70435218,2.03065956,0.00257593,0.75412509,0.00314422,0.58123696,0.40834713,0.00014829,1.84656740,0.53881166
-2.69834917,1.98474618,0.00236902,0.73760105,0.00285487,0.58239145,0.40035970,0.00014011,1.81677987,0.51655114
-2.69234617,1.93862056,0.00216352,0.72083977,0.00258267,0.58320602,0.39265757,0.00013256,1.78465393,0.49485387
-2.68634317,1.89167459,0.00196199,0.70358042,0.00232807,0.58334342,0.38508153,0.00012558,1.74957661,0.47365547
-2.68034017,1.84331725,0.00176672,0.68558408,0.00209119,0.58246378,0.37746076,0.00011912,1.71102558,0.45288440
-2.67433717,1.79300390,0.00157967,0.66664398,0.00187195,0.58023984,0.36962219,0.00011312,1.66858991,0.43246715
-2.66833417,1.74026297,0.00140244,0.64659417,0.00167000,0.57637153,0.36139956,0.00010751,1.62198596,0.41233327
-2.66233117,1.68471897,0.00123629,0.62531612,0.00148483,0.57059930,0.35264192,0.00010221,1.57106796,0.39242004
-2.65632816,1.62611063,0.00108209,0.60274319,0.00131581,0.56271533,0.34322098,0.00009717,1.51583289,0.37267649
-2.65032516,1.56430358,0.00094041,0.57886274,0.00116218,0.55257249,0.33303720,0.00009232,1.45641955,0.35306666
-2.64432216,1.49929710,0.00081147,0.55371596,0.00102310,0.54009038,0.32202420,0.00008761,1.39310225,0.33357191
-2.63831916,1.43122476,0.00069523,0.52739543,0.00089769,0.52525841,0.31015144,0.00008300,1.32627937,0.31419223
-2.63231616,1.36034929,0.00059142,0.50004072,0.00078505,0.50813590,0.29742514,0.00007846,1.25645763,0.29494650
-2.62631316,1.28705194,0.00049954,0.47183225,0.00068425,0.48884916,0.28388740,0.00007396,1.18423294,0.27587179
-2.62031016,1.21181740,0.00041896,0.44298381,0.00059440,0.46758598,0.26961377,0.00006949,1.11026871,0.25702180
-2.61430715,1.13521487,0.00034891,0.41373416,0.00051463,0.44458784,0.25470943,0.00006505,1.03527278,0.23846454
-2.60830415,1.05787671,0.00028856,0.38433805,0.00044409,0.42014030,0.23930427,0.00006064,0.95997392,0.22027940
-2.60230115,0.98047553,0.00023703,0.35505728,0.00038199,0.39456212,0.22354715,0.00005627,0.88509908,0.20255401
-2.59629815,0.90370122,0.00019342,0.32615189,0.00032758,0.36819384,0.20759977,0.00005196,0.81135203,0.18538078
-2.59029515,0.82823864,0.00015688,0.29787218,0.00028018,0.34138611,0.19163042,0.00004773,0.73939448,0.16885367
-2.58429215,0.75474736,0.00012655,0.27045160,0.00023915,0.31448862,0.17580788,0.00004361,0.66982998,0.15306509
-2.57828914,0.68384398,0.00010165,0.24410086,0.00020393,0.28783989,0.16029585,0.00003962,0.60319130,0.13810329
-2.57228614,0.61608776,0.00008146,0.21900336,0.00017400,0.26175843,0.14524808,0.00003579,0.53993132,0.12405029
-2.56628314,0.55197007,0.00006534,0.19531211,0.00014893,0.23653556,0.13080439,0.00003213,0.48041763,0.11098043
-2.56028014,0.49190759,0.00005271,0.17314795,0.00012834,0.21242998,0.11708763,0.00002867,0.42493061,0.09895954
-2.55427714,0.43623952,0.00004308,0.15259926,0.00011192,0.18966432,0.10420172,0.00002543,0.37366483,0.08804490
-2.54827414,0.38522832,0.00003606,0.13372283,0.00009944,0.16842350,0.09223068,0.00002241,0.32673327,0.07828567
-2.54227114,0.33906377,0.00003130,0.11654577,0.00009071,0.14885491,0.08123861,0.00001963,0.28417402,0.06972399
-2.53626813,0.29786957,0.00002854,0.10106842,0.00008564,0.13107004,0.07127050,0.00001709,0.24595880,0.06239635
-2.53026513,0.26171216,0.00002760,0.08726777,0.00008419,0.11514749,0.06235376,0.00001478,0.21200284,0.05633538
-2.52426213,0.23061072,0.00002834,0.07510137,0.00008640,0.10113689,0.05450018,0.00001271,0.18217547,0.05157162
-2.51825913,0.20454790,0.00003068,0.06451154,0.00009236,0.08906350,0.04770839,0.00001088,0.15631104,0.04813531
-2.51225613,0.18348043,0.00003460,0.05542941,0.00010223,0.07893314,0.04196633,0.00000926,0.13421951,0.04605792
-2.50625313,0.16734897,0.00004013,0.04777896,0.00011621,0.07073705,0.03725381,0.00000785,0.11569644,0.04537327
-2.50025013,0.15608666,0.00004729,0.04148064,0.00013457,0.06445655,0.03354494,0.00000664,0.10053197,0.04611819
-2.49424712,0.14962593,0.00005619,0.03645456,0.00015759,0.06006707,0.03081017,0.00000562,0.08851856,0.04833243
-2.48824412,0.14790304,0.00006690,0.03262317,0.00018559,0.05754142,0.02901812,0.00000476,0.07945724,0.05205792
-2.48224112,0.15086030,0.00007955,0.02991331,0.00021889,0.05685223,0.02813679,0.00000405,0.07316241,0.05733719
-2.47623812,0.15844572,0.00009423,0.02825765,0.00025780,0.05797326,0.02813440,0.00000349,0.06946495,0.06421099
-2.47023512,0.17061021,0.00011106,0.02759553,0.00030259,0.06087973,0.02897970,0.00000305,0.06821388,0.07271520
-2.46423212,0.18730248,0.00013010,0.02787314,0.00035349,0.06554764,0.03064181,0.00000273,0.06927644,0.08287704
-2.45822911,0.20846176,0.00015144,0.02904318,0.00041066,0.07195204,0.03308958,0.00000250,0.07253698,0.09471070
-2.45222611,0.23400910,0.00017508,0.03106409,0.00047415,0.08006452,0.03629068,0.00000237,0.07789457,0.10821275
-2.44622311,0.26383732,0.00020101,0.03389876,0.00054389,0.08985007,0.04021033,0.00000232,0.08525965,0.12335722
-2.44022011,0.29780056,0.00022917,0.03751299,0.00061969,0.10126335,0.04480992,0.00000235,0.09455006,0.14009101
-2.43421711,0.33570384,0.00025941,0.04187371,0.00070119,0.11424484,0.05004553,0.00000243,0.10568639,0.15832954
-2.42821411,0.37729341,0.00029155,0.04694706,0.00078786,0.12871695,0.05586653,0.00000258,0.11858724,0.17795317
-2.42221111,0.42224857,0.00032533,0.05269650,0.00087898,0.14458044,0.06221430,0.00000278,0.13316429,0.19880456
-2.41620810,0.47017542,0.00036042,0.05908088,0.00097369,0.16171131,0.06902133,0.00000302,0.14931776,0.22068728
-2.41020510,0.52060344,0.00039644,0.06605282,0.00107091,0.17995857,0.07621053,0.00000331,0.16693215,0.24336583
-2.40420210,0.57298500,0.00043293,0.07355722,0.00116941,0.19914286,0.08369512,0.00000362,0.18587272,0.26656732
-2.39819910,0.62669834,0.00046938,0.08153020,0.00126784,0.21905635,0.09137897,0.00000397,0.20598273,0.28998483
-2.39219610,0.68105418,0.00050525,0.08989832,0.00136470,0.23946386,0.09915740,0.00000434,0.22708169,0.31328247
-2.38619310,0.73530584,0.00053996,0.09857834,0.00145843,0.26010526,0.10691861,0.00000473,0.24896456,0.33610215
-2.38019010,0.78866279,0.00057290,0.10747736,0.00154742,0.28069928,0.11454554,0.00000513,0.27140222,0.35807175
-2.37418709,0.84030716,0.00060349,0.11649348,0.00163006,0.30094852,0.12191816,0.00000554,0.29414299,0.37881453
-2.36818409,0.88941269,0.00063116,0.12551694,0.00170481,0.32054557,0.12891613,0.00000596,0.31691530,0.39795943
-2.36218109,0.93516547,0.00065535,0.13443161,0.00177021,0.33918001,0.13542175,0.00000637,0.33943144,0.41515177
-2.35617809,0.97678547,0.00067558,0.14311697,0.00182495,0.35654610,0.14132296,0.00000676,0.36139226,0.43006404
-2.35017509,1.01354818,0.00069143,0.15145037,0.00186792,0.37235067,0.14651641,0.00000715,0.38249264,0.44240617
-2.34417209,1.04480529,0.00070259,0.15930955,0.00189826,0.38632118,0.15091037,0.00000751,0.40242769,0.45193490
-2.33816908,1.07000353,0.00070879,0.16657534,0.00191534,0.39821331,0.15442737,0.00000784,0.42089929,0.45846180
-2.33216608,1.08870091,0.00070993,0.17313440,0.00191887,0.40781794,0.15700650,0.00000814,0.43762283,0.46185952
-2.32616308,1.10057959,0.00070597,0.17888198,0.00190883,0.41496717,0.15860516,0.00000841,0.45233404,0.46206603
-2.32016008,1.10545483,0.00069701,0.18372456,0.00188555,0.41953908,0.15920043,0.00000863,0.46479546,0.45908664
-2.31415708,1.10327982,0.00068325,0.18758221,0.00184968,0.42146110,0.15878965,0.00000882,0.47480242,0.45299371
-2.30815408,1.09414599,0.00066498,0.19039074,0.00180215,0.42071183,0.15739056,0.00000895,0.48218845,0.44392412
-2.30215108,1.07827916,0.00064260,0.19210344,0.00174423,0.41732120,0.15504085,0.00000905,0.48682968,0.43207452
-2.29614807,1.05603158,0.00061658,0.19269235,0.00167742,0.41136912,0.15179709,0.00000909,0.48864829,0.41769489
-2.29014507,1.02787046,0.00058746,0.19214914,0.00160352,0.40298255,0.14773337,0.00000909,0.48761480,0.40108037
-2.28414207,0.99436359,0.00055583,0.19048537,0.00152451,0.39233127,0.14293945,0.00000905,0.48374912,0.38256217
-2.27813907,0.95616267,0.00052231,0.18773238,0.00144261,0.37962251,0.13751879,0.00000898,0.47712033,0.36249766
-2.27213607,0.91398537,0.00048753,0.18394054,0.00136023,0.36509471,0.13158642,0.00000887,0.46784530,0.34126036
-2.26613307,0.86859667,0.00045215,0.17917816,0.00127993,0.34901066,0.12526684,0.00000874,0.45608595,0.31923014
-2.26013007,0.82079053,0.00041678,0.17352984,0.00120449,0.33165034,0.11869206,0.00000860,0.44204561,0.29678410
-2.25412706,0.77137239,0.00038203,0.16709459,0.00113685,0.31330377,0.11199983,0.00000847,0.42596423,0.27428847
-2.24812406,0.72114332,0.00034849,0.15998354,0.00108016,0.29426405,0.10533227,0.00000834,0.40811296,0.25209182
-2.24212106,0.67088621,0.00031670,0.15231751,0.00103781,0.27482090,0.09883479,0.00000826,0.38878799,0.23051976
-2.23611806,0.62135435,0.00028715,0.14422441,0.00101346,0.25525489,0.09265540,0.00000823,0.36830410,0.20987122
-2.23011506,0.57326262,0.00026031,0.13583661,0.00101109,0.23583246,0.08694451,0.00000828,0.34698791,0.19041634
-2.22411206,0.52728124,0.00023662,0.12728831,0.00103501,0.21680186,0.08185494,0.00000843,0.32517130,0.17239586
-2.21810905,0.48403213,0.00021647,0.11871310,0.00108998,0.19839001,0.07754228,0.00000872,0.30318493,0.15602184
-2.21210605,0.44408732,0.00020024,0.11024157,0.00118118,0.18080038,0.07416545,0.00000919,0.28135226,0.14147948
-2.20610305,0.40796934,0.00018830,0.10199926,0.00131426,0.16421166,0.07188720,0.00000985,0.25998404,0.12892973
-2.20010005,0.37615289,0.00018099,0.09410478,0.00149536,0.14877737,0.07087460,0.00001077,0.23937356,0.11851249
-2.19409705,0.34906734,0.00017868,0.08666829,0.00173108,0.13462600,0.07129923,0.00001198,0.21979258,0.11034985
-2.18809405,0.32709957,0.00018171,0.07979015,0.00202848,0.12186185,0.07333693,0.00001352,0.20148803,0.10454927
-2.18209105,0.31059649,0.00019046,0.07356000,0.00239494,0.11056614,0.07716694,0.00001545,0.18467951,0.10120623
-2.17608804,0.29986678,0.00020530,0.06805593,0.00283810,0.10079851,0.08297034,0.00001782,0.16955750,0.10040622
-2.17008504,0.29518146,0.00022661,0.06334399,0.00336570,0.09259847,0.09092766,0.00002067,0.15628219,0.10222575
-2.16408204,0.29677287,0.00025479,0.05947780,0.00398536,0.08598696,0.10121544,0.00002406,0.14498288,0.10673229
-2.15807904,0.30483197,0.00029023,0.05649833,0.00470440,0.08096774,0.11400200,0.00002804,0.13575786,0.11398304
-2.15207604,0.31950380,0.00033328,0.05443381,0.00552955,0.07752851,0.12944220,0.00003266,0.12867453,0.12402269
-2.14607304,0.34088124,0.00038431,0.05329968,0.00646668,0.07564194,0.14767139,0.00003795,0.12376988,0.13687992
-2.14007004,0.36899742,0.00044359,0.05309859,0.00752050,0.07526624,0.16879877,0.00004395,0.12105103,0.15256326
-2.13406703,0.40381702,0.00051138,0.05382048,0.00869429,0.07634565,0.19290030,0.00005069,0.12049594,0.17105623
-2.12806403,0.44522718,0.00058782,0.05544266,0.00998959,0.07881062,0.22001154,0.00005818,0.12205413,0.19231217
-2.12206103,0.49302866,0.00067297,0.05793005,0.01140600,0.08257799,0.25012078,0.00006643,0.12564758,0.21624916
-2.11605803,0.54692793,0.00076678,0.06123543,0.01294094,0.08755101,0.28316281,0.00007543,0.13117164,0.24274548
-2.11005503,0.60653114,0.00086905,0.06529987,0.01458960,0.09361958,0.31901379,0.00008517,0.13849623,0.27163582
-2.10405203,0.67134048,0.00097947,0.07005340,0.01634482,0.10066057,0.35748757,0.00009560,0.14746728,0.30270879
-2.09804902,0.74075396,0.00109757,0.07541584,0.01819723,0.10853858,0.39833396,0.00010669,0.15790849,0.33570605
-2.09204602,0.81406886,0.00122275,0.08129789,0.02013534,0.11710696,0.44123909,0.00011836,0.16962355,0.37032332
-2.08604302,0.89048940,0.00135426,0.08760264,0.02214582,0.12620942,0.48582816,0.00013055,0.18239896,0.40621334
-2.08004002,0.96913874,0.00149125,0.09422718,0.02421390,0.13568206,0.53167074,0.00014317,0.19600723,0.44299108
-2.07403702,1.04907518,0.00163276,0.10106469,0.02632375,0.14535593,0.57828847,0.00015613,0.21021082,0.48024090
-2.06803402,1.12931220,0.00177774,0.10800666,0.02845903,0.15506011,0.62516509,0.00016933,0.22476646,0.51752560
-2.06203102,1.20884155,0.00192510,0.11494530,0.03060342,0.16462508,0.67175838,0.00018267,0.23942996,0.55439706
-2.05602801,1.28665872,0.00207375,0.12177615,0.03274120,0.17388643,0.71751367,0.00019606,0.25396130,0.59040786
-2.05002501,1.36178929,0.00222257,0.12840055,0.03485774,0.18268865,0.76187832,0.00020938,0.26812984,0.62512355
-2.04402201,1.43331530,0.00237053,0.13472808,0.03694005,0.19088890,0.80431642,0.00022255,0.28171939,0.65813478
-2.03801901,1.50039992,0.00251664,0.14067878,0.03897707,0.19836052,0.84432315,0.00023550,0.29453299,0.68906881
-2.03201601,1.56230936,0.00266000,0.14618489,0.04095999,0.20499612,0.88143809,0.00024813,0.30639715,0.71759963
-2.02601301,1.61843070,0.00279982,0.15119230,0.04288236,0.21071007,0.91525667,0.00026040,0.31716527,0.74345617
-2.02001001,1.66828459,0.00293543,0.15566126,0.04473996,0.21544028,0.94543944,0.00027225,0.32672009,0.76642822
-2.01400700,1.71153224,0.00306626,0.15956666,0.04653065,0.21914916,0.97171848,0.00028364,0.33497513,0.78636953
-2.00800400,1.74797619,0.00319184,0.16289755,0.04825396,0.22182356,0.99390085,0.00029453,0.34187481,0.80319811
-2.00200100,1.77755490,0.00331179,0.16565611,0.04991053,0.22347398,1.01186891,0.00030491,0.34739349,0.81689351
-1.99599800,1.80033154,0.00342577,0.16785606,0.05150149,0.22413277,1.02557764,0.00031476,0.35153335,0.82749151
-1.98999500,1.81647779,0.00353347,0.16952057,0.05302774,0.22385165,1.03504922,0.00032405,0.35432121,0.83507639
-1.98399200,1.82625368,0.00363458,0.17067989,0.05448920,0.22269857,1.04036530,0.00033277,0.35580467,0.83977131
-1.97798899,1.82998473,0.00372872,0.17136874,0.05588413,0.22075420,1.04165760,0.00034089,0.35604756,0.84172759
-1.97198599,1.82803816,0.00381547,0.17162367,0.05720846,0.21810810,1.03909748,0.00034839,0.35512522,0.84111336
-1.96598299,1.82079933,0.00389430,0.17148062,0.05845534,0.21485495,1.03288518,0.00035522,0.35311969,0.83810253
-1.95997999,1.80865020,0.00396457,0.17097266,0.05961483,0.21109096,1.02323935,0.00036133,0.35011532,0.83286460
-1.95397699,1.79195102,0.00402551,0.17012827,0.06067380,0.20691071,1.01038769,0.00036666,0.34619481,0.82555606
-1.94797399,1.77102630,0.00407626,0.16897011,0.06161605,0.20240444,0.99455901,0.00037114,0.34143611,0.81631390
-1.94197099,1.74615574,0.00411585,0.16751436,0.06242273,0.19765612,0.97597722,0.00037470,0.33591019,0.80525141
-1.93596798,1.71757064,0.00414326,0.16577073,0.06307293,0.19274217,0.95485741,0.00037724,0.32967982,0.79245665
-1.92996498,1.68545550,0.00415743,0.16374304,0.06354451,0.18773094,0.93140404,0.00037870,0.32279937,0.77799342
-1.92396198,1.64995453,0.00415736,0.16143039,0.06381506,0.18268287,0.90581119,0.00037898,0.31531548,0.76190461
-1.91795898,1.61118227,0.00414209,0.15882873,0.06386297,0.17765123,0.87826448,0.00037803,0.30726866,0.74421755
