energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.84992496,1.42453920,0.05959124,0.09515553,0.56745445,0.16484056,0.00736518,0.68949135,0.44831385,0.13369045
-5.84392196,1.32966070,0.05447423,0.08993045,0.52925318,0.15518388,0.00683184,0.64152821,0.41640519,0.12346138
-5.83791896,1.23743902,0.04953448,0.08470262,0.49228744,0.14574622,0.00631072,0.59514407,0.38498566,0.11355976
-5.83191596,1.14899606,0.04481044,0.07955478,0.45697500,0.13665266,0.00580903,0.55088401,0.35442214,0.10408611
-5.82591296,1.06536798,0.04033519,0.07456789,0.42370866,0.12802304,0.00533308,0.50924294,0.32505531,0.09513070
-5.81990995,0.98747625,0.03613586,0.06981851,0.39284456,0.11996783,0.00488819,0.47065279,0.29719112,0.08677151
-5.81390695,0.91610375,0.03223309,0.06537659,0.36469232,0.11258451,0.00447854,0.43547236,0.27109410,0.07907284
-5.80790395,0.85187685,0.02864094,0.06130347,0.33950714,0.10595465,0.00410718,0.40398023,0.24698255,0.07208429
-5.80190095,0.79525347,0.02536692,0.05765035,0.31748418,0.10014156,0.00377603,0.37637048,0.22502577,0.06584045
-5.79589795,0.74651736,0.02241227,0.05445715,0.29875499,0.09518890,0.00348587,0.35275140,0.20534300,0.06036092
-5.78989495,0.70577813,0.01977245,0.05175185,0.28338619,0.09111984,0.00323645,0.33314686,0.18800426,0.05565090
-5.78389195,0.67297675,0.01743775,0.04955014,0.27138003,0.08793719,0.00302655,0.31750012,0.17303253,0.05170215
-5.77788894,0.64789573,0.01539398,0.04785562,0.26267664,0.08562407,0.00285410,0.30567969,0.16040729,0.04849416
-5.77188594,0.63017333,0.01362329,0.04666021,0.25715790,0.08414534,0.00271630,0.29748694,0.15006898,0.04599568
-5.76588294,0.61932105,0.01210500,0.04594497,0.25465235,0.08344943,0.00260976,0.29266505,0.14192419,0.04416631
-5.75987994,0.61474345,0.01081637,0.04568110,0.25494116,0.08347078,0.00253065,0.29090883,0.13585118,0.04295821
-5.75387694,0.61575959,0.00973339,0.04583116,0.25776466,0.08413245,0.00247480,0.29187515,0.13170570,0.04231782
-5.74787394,0.62162527,0.00883155,0.04635045,0.26282939,0.08534903,0.00243789,0.29519358,0.12932658,0.04218752
-5.74187094,0.63155535,0.00808643,0.04718841,0.26981530,0.08702961,0.00241557,0.30047693,0.12854122,0.04250721
-5.73586793,0.64474548,0.00747433,0.04829018,0.27838304,0.08908076,0.00240356,0.30733138,0.12917061,0.04321578
-5.72986493,0.66039269,0.00697270,0.04959799,0.28818108,0.09140932,0.00239778,0.31536599,0.13103382,0.04425239
-5.72386193,0.67771432,0.00656056,0.05105266,0.29885271,0.09392508,0.00239445,0.32420142,0.13395196,0.04555763
-5.71785893,0.69596485,0.00621878,0.05259495,0.31004261,0.09654304,0.00239014,0.33347754,0.13775142,0.04707444
-5.71185593,0.71445037,0.00593029,0.05416686,0.32140319,0.09918539,0.00238191,0.34285999,0.14226654,0.04874892
-5.70585293,0.73254035,0.00568018,0.05571275,0.33260032,0.10178303,0.00236726,0.35204551,0.14734154,0.05053085
-5.69984992,0.74967671,0.00545580,0.05718043,0.34331873,0.10427662,0.00234423,0.36076587,0.15283193,0.05237421
-5.69384692,0.76537992,0.00524666,0.05852205,0.35326679,0.10661719,0.00231141,0.36879065,0.15860523,0.05423730
-5.68784392,0.77925242,0.00504444,0.05969485,0.36218073,0.10876625,0.00226789,0.37592860,0.16454123,0.05608296
-5.68184092,0.79097925,0.00484280,0.06066177,0.36982830,0.11069552,0.00221330,0.38202783,0.17053179,0.05787845
-5.67583792,0.80032623,0.00463724,0.06139193,0.37601170,0.11238613,0.00214774,0.38697486,0.17648021,0.05959534
-5.66983492,0.80713590,0.00442490,0.06186095,0.38056989,0.11382765,0.00207174,0.39069265,0.18230039,0.06120925
-5.66383192,0.81132164,0.00420436,0.06205108,0.38338011,0.11501671,0.00198625,0.39313784,0.18791566,0.06269954
-5.65782891,0.81286031,0.00397543,0.06195123,0.38435876,0.11595552,0.00189250,0.39429722,0.19325757,0.06404897
-5.65182591,0.81178385,0.00373887,0.06155688,0.38346134,0.11665029,0.00179205,0.39418387,0.19826464,0.06524329
-5.64582291,0.80817039,0.00349622,0.06086981,0.38068182,0.11710959,0.00168662,0.39283294,0.20288117,0.06627086
-5.63981991,0.80213517,0.00324956,0.05989770,0.37605110,0.11734295,0.00157810,0.39029750,0.20705615,0.06712232
-5.63381691,0.79382183,0.00300134,0.05865373,0.36963486,0.11735947,0.00146848,0.38664445,0.21074246,0.06779029
-5.62781391,0.78339446,0.00275417,0.05715595,0.36153072,0.11716681,0.00135979,0.38195090,0.21389628,0.06826908
-5.62181091,0.77103067,0.00251070,0.05542667,0.35186487,0.11677045,0.00125408,0.37630093,0.21647691,0.06855461
-5.61580790,0.75691593,0.00227346,0.05349177,0.34078816,0.11617329,0.00115336,0.36978304,0.21844686,0.06864431
-5.60980490,0.74123948,0.00204481,0.05137997,0.32847195,0.11537561,0.00105963,0.36248830,0.21977238,0.06853714
-5.60380190,0.72419168,0.00182679,0.04912212,0.31510361,0.11437540,0.00097482,0.35450919,0.22042429,0.06823374
-5.59779890,0.70596289,0.00162117,0.04675041,0.30088210,0.11316896,0.00090082,0.34593915,0.22037912,0.06773662
-5.59179590,0.68674376,0.00142934,0.04429777,0.28601342,0.11175190,0.00083948,0.33687280,0.21962054,0.06705043
-5.58579290,0.66672662,0.00125234,0.04179713,0.27070640,0.11012016,0.00079262,0.32740663,0.21814088,0.06618226
-5.57978989,0.64610773,0.00109090,0.03928088,0.25516866,0.10827131,0.00076206,0.31764018,0.21594271,0.06514194
-5.57378689,0.62509014,0.00094545,0.03678034,0.23960305,0.10620587,0.00074960,0.30767733,0.21304048,0.06394239
-5.56778389,0.60388657,0.00081613,0.03432531,0.22420448,0.10392846,0.00075708,0.29762773,0.20946184,0.06259980
-5.56178089,0.58272217,0.00070290,0.03194375,0.20915732,0.10144896,0.00078635,0.28760800,0.20524879,0.06113383
-5.55577789,0.56183659,0.00060559,0.02966150,0.19463329,0.09878340,0.00083931,0.27774270,0.20045841,0.05956763
-5.54977489,0.54148515,0.00052391,0.02750209,0.18078988,0.09595452,0.00091786,0.26816472,0.19516315,0.05792777
-5.54377189,0.52193882,0.00045757,0.02548662,0.16776926,0.09299207,0.00102391,0.25901511,0.18945059,0.05624396
-5.53776888,0.50348275,0.00040628,0.02363374,0.15569766,0.08993271,0.00115932,0.25044213,0.18342259,0.05454866
-5.53176588,0.48641333,0.00036985,0.02195964,0.14468506,0.08681956,0.00132588,0.24259966,0.17719397,0.05287645
-5.52576288,0.47103372,0.00034822,0.02047809,0.13482530,0.08370137,0.00152522,0.23564466,0.17089056,0.05126334
-5.51975988,0.45764793,0.00034148,0.01920051,0.12619632,0.08063139,0.00175874,0.22973410,0.16464676,0.04974584
-5.51375688,0.44655369,0.00034992,0.01813607,0.11886058,0.07766594,0.00202753,0.22502113,0.15860272,0.04835998
-5.50775388,0.43803430,0.00037404,0.01729175,0.11286564,0.07486279,0.00233227,0.22165084,0.15290118,0.04714026
-5.50175088,0.43234985,0.00041454,0.01667246,0.10824469,0.07227939,0.00267312,0.21975569,0.14768409,0.04611853
-5.49574787,0.42972822,0.00047232,0.01628106,0.10501712,0.06997101,0.00304966,0.21945082,0.14308915,0.04532291
-5.48974487,0.43035617,0.00054848,0.01611844,0.10318911,0.06798894,0.00346074,0.22082951,0.13924639,0.04477679
-5.48374187,0.43437110,0.00064427,0.01618359,0.10275414,0.06637878,0.00390446,0.22395891,0.13627488,0.04449789
-5.47773887,0.44185381,0.00076103,0.01647354,0.10369348,0.06517888,0.00437808,0.22887643,0.13427977,0.04449755
-5.47173587,0.45282258,0.00090016,0.01698346,0.10597671,0.06441902,0.00487798,0.23558675,0.13334963,0.04478014
-5.46573287,0.46722904,0.00106302,0.01770662,0.10956227,0.06411933,0.00539965,0.24405986,0.13355423,0.04534277
-5.45972986,0.48495597,0.00125087,0.01863439,0.11439798,0.06428960,0.00593775,0.25423004,0.13494289,0.04617517
-5.45372686,0.50581723,0.00146476,0.01975632,0.12042176,0.06492884,0.00648610,0.26599607,0.13754324,0.04725987
-5.44772386,0.52955986,0.00170548,0.02106009,0.12756237,0.06602521,0.00703783,0.27922254,0.14136066,0.04857264
-5.44172086,0.55586838,0.00197338,0.02253164,0.13574032,0.06755628,0.00758548,0.29374231,0.14637818,0.05008315
-5.43571786,0.58437111,0.00226836,0.02415523,0.14486891,0.06948957,0.00812116,0.30936003,0.15255692,0.05175587
-5.42971486,0.61464843,0.00258973,0.02591357,0.15485536,0.07178343,0.00863674,0.32585669,0.15983705,0.05355112
-5.42371186,0.64624244,0.00293614,0.02778797,0.16560217,0.07438811,0.00912404,0.34299490,0.16813920,0.05542630
-5.41770885,0.67866803,0.00330554,0.02975858,0.17700843,0.07724702,0.00957506,0.36052479,0.17736628,0.05733719
-5.41170585,0.71142468,0.00369510,0.03180461,0.18897132,0.08029818,0.00998221,0.37819036,0.18740562,0.05923935
-5.40570285,0.74400874,0.00410124,0.03390459,0.20138755,0.08347581,0.01033851,0.39573596,0.19813150,0.06108940
-5.39969985,0.77592579,0.00451960,0.03603676,0.21415482,0.08671184,0.01063781,0.41291276,0.20940781,0.06284641
-5.39369685,0.80670250,0.00494513,0.03817932,0.22717323,0.08993766,0.01087496,0.42948493,0.22109101,0.06447302
-5.38769385,0.83589795,0.00537214,0.04031090,0.24034652,0.09308559,0.01104598,0.44523539,0.23303317,0.06593656
-5.38169085,0.86311375,0.00579440,0.04241086,0.25358327,0.09609054,0.01114817,0.45997093,0.24508509,0.06720992
-5.37568784,0.88800292,0.00620534,0.04445974,0.26679784,0.09889134,0.01118017,0.47352657,0.25709949,0.06827222
-5.36968484,0.91027730,0.00659815,0.04643967,0.27991125,0.10143213,0.01114204,0.48576908,0.26893414,0.06910933
-5.36368184,0.92971323,0.00696602,0.04833469,0.29285176,0.10366351,0.01103518,0.49659959,0.28045490,0.06971417
-5.35767884,0.94615562,0.00730234,0.05013120,0.30555542,0.10554350,0.01086233,0.50595526,0.29153868,0.07008671
-5.35167584,0.95952025,0.00760090,0.05181822,0.31796640,0.10703837,0.01062748,0.51381012,0.30207609,0.07023392
-5.34567284,0.96979444,0.00785610,0.05338777,0.33003724,0.10812321,0.01033570,0.52017492,0.31197395,0.07016946
-5.33966983,0.97703617,0.00806316,0.05483507,0.34172904,0.10878237,0.00999301,0.52509634,0.32115739,0.06991323
-5.33366683,0.98137164,0.00821828,0.05615875,0.35301156,0.10900955,0.00960624,0.52865536,0.32957165,0.06949084
-5.32766383,0.98299163,0.00831880,0.05736098,0.36386338,0.10880780,0.00918276,0.53096509,0.33718335,0.06893293
-5.32166083,0.98214665,0.00836331,0.05844755,0.37427197,0.10818927,0.00873040,0.53216803,0.34398138,0.06827451
-5.31565783,0.97914098,0.00835169,0.05942779,0.38423380,0.10717469,0.00825715,0.53243289,0.34997716,0.06755414
-5.30965483,0.97432591,0.00828517,0.06031446,0.39375445,0.10579272,0.00777106,0.53195099,0.35520438,0.06681323
-5.30365183,0.96809211,0.00816624,0.06112356,0.40284860,0.10407915,0.00728007,0.53093234,0.35971812,0.06609523
-5.29764882,0.96086138,0.00799863,0.06187395,0.41153993,0.10207585,0.00679183,0.52960142,0.36359329,0.06544488
-5.29164582,0.95307774,0.00778716,0.06258693,0.41986085,0.09982966,0.00631362,0.52819262,0.36692248,0.06490743
-5.28564282,0.94519803,0.00753757,0.06328569,0.42785190,0.09739114,0.00585226,0.52694548,0.36981317,0.06452799
-5.27963982,0.93768212,0.00725635,0.06399463,0.43556087,0.09481332,0.00541405,0.52609970,0.37238431,0.06435078
-5.27363682,0.93098282,0.00695048,0.06473863,0.44304140,0.09215025,0.00500473,0.52588979,0.37476237,0.06441849
-5.26763382,0.92553552,0.00662725,0.06554221,0.45035123,0.08945577,0.00462947,0.52653978,0.37707689,0.06477165
-5.26163082,0.92174800,0.00629400,0.06642859,0.45754978,0.08678209,0.00429293,0.52825764,0.37945566,0.06544809
-5.25562781,0.91999035,0.00595788,0.06741878,0.46469541,0.08417862,0.00399927,0.53122984,0.38201970,0.06648238
-5.24962481,0.92058542,0.00562565,0.06853060,0.47184214,0.08169076,0.00375220,0.53561606,0.38487810,0.06790539
-5.24362181,0.92380017,0.00530350,0.06977780,0.47903611,0.07935894,0.00355511,0.54154426,0.38812303,0.06974399
-5.23761881,0.92983813,0.00499686,0.07116915,0.48631189,0.07721776,0.00341114,0.54910637,0.39182505,0.07202076
-5.23161581,0.93883348,0.00471029,0.07270777,0.49368888,0.07529532,0.00332324,0.55835475,0.39602894,0.07475392
-5.22561281,0.95084713,0.00444740,0.07439057,0.50116799,0.07361283,0.00329432,0.56929984,0.40075041,0.07795736
-5.21960980,0.96586508,0.00421080,0.07620788,0.50872897,0.07218436,0.00332733,0.58190901,0.40597368,0.08164088
-5.21360680,0.98379942,0.00400209,0.07814340,0.51632859,0.07101693,0.00342533,0.59610712,0.41165036,0.08581060
-5.20760380,1.00449220,0.00382191,0.08017440,0.52389990,0.07011073,0.00359158,0.61177862,0.41769967,0.09046948
-5.20160080,1.02772212,0.00366996,0.08227222,0.53135289,0.06945966,0.00382956,0.62877149,0.42401009,0.09561806
-5.19559780,1.05321412,0.00354515,0.08440309,0.53857655,0.06905203,0.00414304,0.64690298,0.43044256,0.10125527
-5.18959480,1.08065152,0.00344572,0.08652930,0.54544253,0.06887147,0.00453601,0.66596686,0.43683518,0.10737932
-5.18359180,1.10969024,0.00336934,0.08861057,0.55181026,0.06889797,0.00501267,0.68574218,0.44300921,0.11398852
-5.17758879,1.13997462,0.00331328,0.09060569,0.55753336,0.06910899,0.00557731,0.70600290,0.44877625,0.12108213
-5.17158579,1.17115394,0.00327459,0.09247430,0.56246726,0.06948071,0.00623419,0.72652816,0.45394633,0.12866092
-5.16558279,1.20289878,0.00325023,0.09417880,0.56647738,0.06998917,0.00698734,0.74711252,0.45833645,0.13672754
-5.15957979,1.23491629,0.00323722,0.09568615,0.56944775,0.07061136,0.00784033,0.76757556,0.46177924,0.14528651
-5.15357679,1.26696342,0.00323275,0.09696963,0.57128924,0.07132627,0.00879602,0.78777027,0.46413130,0.15434378
-5.14757379,1.29885703,0.00323434,0.09801039,0.57194719,0.07211558,0.00985625,0.80758959,0.46528073,0.16390592
-5.14157079,1.33048036,0.00323990,0.09879866,0.57140765,0.07296436,0.01102150,0.82697068,0.46515344,0.17397869
-5.13556778,1.36178491,0.00324777,0.09933455,0.56970186,0.07386129,0.01229059,0.84589634,0.46371779,0.18456526
-5.12956478,1.39278766,0.00325680,0.09962845,0.56690860,0.07479873,0.01366033,0.86439348,0.46098738,0.19566389
-5.12356178,1.42356333,0.00326633,0.09970088,0.56315405,0.07577247,0.01512524,0.88252851,0.45702163,0.20726542
-5.11755878,1.45423207,0.00327618,0.09958183,0.55860893,0.07678122,0.01667728,0.90039968,0.45192414,0.21935042
-5.11155578,1.48494302,0.00328659,0.09930957,0.55348310,0.07782585,0.01830566,0.91812684,0.44583882,0.23188632
-5.10555278,1.51585458,0.00329817,0.09892902,0.54801762,0.07890847,0.01999678,0.93583900,0.43894390,0.24482477
-5.09954977,1.54711255,0.00331181,0.09848968,0.54247456,0.08003128,0.02173412,0.95366036,0.43144414,0.25809919
-5.09354677,1.57882735,0.00332856,0.09804322,0.53712514,0.08119552,0.02349846,0.97169570,0.42356163,0.27162293
-5.08754377,1.61105183,0.00334958,0.09764095,0.53223668,0.08240027,0.02526802,0.99001590,0.41552553,0.28528811
-5.08154077,1.64376093,0.00337594,0.09733115,0.52805901,0.08364144,0.02701884,1.00864459,0.40756143,0.29896537
-5.07553777,1.67683478,0.00340861,0.09715646,0.52481112,0.08491088,0.02872524,1.02754672,0.39988069,0.31250459
-5.06953477,1.71004633,0.00344829,0.09715146,0.52266877,0.08619574,0.03036040,1.04661990,0.39267060,0.32573666
-5.06353177,1.74305455,0.00349535,0.09734067,0.52175369,0.08747808,0.03189705,1.06568924,0.38608553,0.33847640
-5.05752876,1.77540395,0.00354978,0.09773684,0.52212505,0.08873482,0.03330816,1.08450595,0.38023980,0.35052652
-5.05152576,1.80653063,0.00361113,0.09833989,0.52377376,0.08993804,0.03456779,1.10275024,0.37520257,0.36168243
-5.04552276,1.83577509,0.00367848,0.09913642,0.52661982,0.09105555,0.03565183,1.12003834,0.37099498,0.37173795
-5.03951976,1.86240116,0.00375048,0.10009982,0.53051316,0.09205185,0.03653883,1.13593359,0.36758966,0.38049154
-5.03351676,1.88562043,0.00382534,0.10119106,0.53523775,0.09288933,0.03721067,1.14996099,0.36491274,0.38775275
-5.02751376,1.90462106,0.00390090,0.10236010,0.54051903,0.09352963,0.03765324,1.16162484,0.36284818,0.39334884
-5.02151076,1.91859973,0.00397471,0.10354781,0.54603428,0.09393530,0.03785690,1.17042837,0.36124412,0.39713100
-5.01550775,1.92679500,0.00404413,0.10468838,0.55142540,0.09407135,0.03781692,1.17589466,0.35992111,0.39898006
-5.00950475,1.92852084,0.00410641,0.10571206,0.55631359,0.09390691,0.03753362,1.17758772,0.35868153,0.39881140
-5.00350175,1.92319829,0.00415885,0.10654813,0.56031513,0.09341679,0.03701245,1.17513282,0.35732001,0.39657874
-4.99749875,1.91038409,0.00419888,0.10712791,0.56305763,0.09258282,0.03626387,1.16823502,0.35563409,0.39227678
-4.99149575,1.88979471,0.00422420,0.10738775,0.56419581,0.09139499,0.03530302,1.15669495,0.35343474,0.38594240
-4.98549275,1.86132468,0.00423290,0.10727177,0.56342629,0.08985233,0.03414930,1.14042138,0.35055621,0.37765455
-4.97948974,1.82505842,0.00422354,0.10673424,0.56050040,0.08796339,0.03282576,1.11943956,0.34686470,0.36753263
-4.97348674,1.78127505,0.00419527,0.10574160,0.55523477,0.08574645,0.03135846,1.09389541,0.34226554,0.35573369
-4.96748374,1.73044587,0.00414786,0.10427383,0.54751895,0.08322934,0.02977569,1.06405506,0.33670853,0.34244828
-4.96148074,1.67322489,0.00408180,0.10232531,0.53732000,0.08044884,0.02810714,1.03029993,0.33019121,0.32789544
-4.95547774,1.61043267,0.00399827,0.09990505,0.52468371,0.07744994,0.02638313,0.99311756,0.32276004,0.31231682
-4.94947474,1.54303441,0.00389923,0.09703628,0.50973266,0.07428460,0.02463383,0.95308875,0.31450941,0.29597027
-4.94347174,1.47211309,0.00378735,0.09375550,0.49266115,0.07101044,0.02288847,0.91087128,0.30557864,0.27912313
-4.93746873,1.39883908,0.00366601,0.09011098,0.47372741,0.06768922,0.02117471,0.86718132,0.29614709,0.26204554
-4.93146573,1.32443719,0.00353926,0.08616086,0.45324359,0.06438514,0.01951805,0.82277303,0.28642779,0.24500385
-4.92546273,1.25015275,0.00341182,0.08197091,0.43156389,0.06116318,0.01794137,0.77841724,0.27665971,0.22825453
-4.91945973,1.17721790,0.00328895,0.07761205,0.40907161,0.05808740,0.01646456,0.73488010,0.26709923,0.21203859
-4.91345673,1.10681929,0.00317646,0.07315779,0.38616563,0.05521936,0.01510431,0.69290241,0.25801116,0.19657684
-4.90745373,1.04006832,0.00308064,0.06868170,0.36324695,0.05261662,0.01387391,0.65318043,0.24965957,0.18206585
-4.90145073,0.97797491,0.00300821,0.06425494,0.34070580,0.05033145,0.01278330,0.61634865,0.24229902,0.16867491
-4.89544772,0.92142538,0.00296626,0.05994409,0.31890997,0.04840972,0.01183909,0.58296520,0.23616638,0.15654386
-4.88944472,0.87116520,0.00296224,0.05580919,0.29819458,0.04689006,0.01104469,0.55350013,0.23147358,0.14578181
-4.88344172,0.82778671,0.00300390,0.05190219,0.27885370,0.04580322,0.01040060,0.52832689,0.22840159,0.13646673
-4.87743872,0.79172207,0.00309925,0.04826579,0.26113403,0.04517177,0.00990459,0.50771711,0.22709577,0.12864583
-4.87143572,0.76324134,0.00325656,0.04493264,0.24523066,0.04500996,0.00955207,0.49183870,0.22766273,0.12233663
-4.86543272,0.74245540,0.00348430,0.04192504,0.23128506,0.04532393,0.00933641,0.48075708,0.23016874,0.11752865
-4.85942971,0.72932335,0.00379108,0.03925496,0.21938493,0.04611210,0.00924925,0.47443939,0.23463966,0.11418562
-4.85342671,0.72366392,0.00418564,0.03692447,0.20956604,0.04736574,0.00928092,0.47276142,0.24106246,0.11224808
-4.84742371,0.72517015,0.00467674,0.03492643,0.20181562,0.04906979,0.00942072,0.47551674,0.24938799,0.11163630
-4.84142071,0.73342681,0.00527311,0.03324549,0.19607708,0.05120381,0.00965730,0.48242778,0.25953496,0.11225347
-4.83541771,0.74792978,0.00598330,0.03185930,0.19225573,0.05374296,0.00997894,0.49315834,0.27139494,0.11398895
-4.82941471,0.76810661,0.00681554,0.03073979,0.19022523,0.05665915,0.01037386,0.50732700,0.28483798,0.11672170
-4.82341171,0.79333752,0.00777761,0.02985462,0.18983442,0.05992215,0.01083046,0.52452102,0.29971877,0.12032364
-4.81740870,0.82297619,0.00887657,0.02916858,0.19091423,0.06350066,0.01133752,0.54431022,0.31588287,0.12466292
-4.81140570,0.85636956,0.01011860,0.02864498,0.19328442,0.06736334,0.01188442,0.56626033,0.33317285,0.12960719
-4.80540270,0.89287602,0.01150868,0.02824696,0.19675989,0.07147972,0.01246125,0.58994549,0.35143400,0.13502658
-4.79939970,0.93188148,0.01305035,0.02793872,0.20115643,0.07582093,0.01305892,0.61495930,0.37051933,0.14079648
-4.79339670,0.97281272,0.01474538,0.02768654,0.20629563,0.08036027,0.01366918,0.64092432,0.39029364,0.14680004
-4.78739370,1.01514781,0.01659347,0.02745968,0.21200902,0.08507351,0.01428468,0.66749953,0.41063658,0.15293034
-4.78139070,1.05842320,0.01859197,0.02723107,0.21814126,0.08993904,0.01489889,0.69438569,0.43144430,0.15909211
-4.77538769,1.10223743,0.02073559,0.02697783,0.22455238,0.09493773,0.01550605,0.72132837,0.45262993,0.16520311
-4.76938469,1.14625150,0.02301613,0.02668161,0.23111908,0.10005252,0.01610109,0.74811877,0.47412260,0.17119497
-4.76338169,1.19018603,0.02542233,0.02632874,0.23773531,0.10526789,0.01667946,0.77459219,0.49586534,0.17701353
-4.75737869,1.23381554,0.02793973,0.02591020,0.24431191,0.11056909,0.01723703,0.80062467,0.51781173,0.18261878
-4.75137569,1.27696043,0.03055064,0.02542151,0.25077578,0.11594128,0.01776995,0.82612764,0.53992171,0.18798417
-4.74537269,1.31947705,0.03323425,0.02486242,0.25706847,0.12136856,0.01827450,0.85104142,0.56215676,0.19309562
-4.73936968,1.36124678,0.03596677,0.02423656,0.26314446,0.12683309,0.01874693,0.87532761,0.58447477,0.19795003
-4.73336668,1.40216477,0.03872184,0.02355096,0.26896926,0.13231416,0.01918343,0.89896118,0.60682494,0.20255352
-4.72736368,1.44212916,0.04147093,0.02281560,0.27451745,0.13778755,0.01958005,0.92192254,0.62914325,0.20691946
-4.72136068,1.48103171,0.04418404,0.02204281,0.27977095,0.14322505,0.01993261,0.94419037,0.65134860,0.21106632
-4.71535768,1.51875033,0.04683035,0.02124680,0.28471744,0.14859425,0.02023683,0.96573555,0.67334023,0.21501566
-4.70935468,1.55514442,0.04937919,0.02044310,0.28934915,0.15385876,0.02048830,0.98651664,0.69499660,0.21879013
-4.70335168,1.59005330,0.05180093,0.01964808,0.29366219,0.15897874,0.02068266,1.00647739,0.71617594,0.22241182
-4.69734867,1.62329812,0.05406810,0.01887849,0.29765615,0.16391189,0.02081574,1.02554637,0.73671858,0.22590095
-4.69134567,1.65468721,0.05615640,0.01815102,0.30133435,0.16861472,0.02088371,1.04363888,0.75645112,0.22927493
-4.68534267,1.68402476,0.05804580,0.01748198,0.30470433,0.17304430,0.02088335,1.06066104,0.77519233,0.23254808
-4.67933967,1.71112232,0.05972157,0.01688696,0.30777878,0.17716015,0.02081222,1.07651588,0.79276040,0.23573167
-4.67333667,1.73581245,0.06117518,0.01638059,0.31057661,0.18092642,0.02066895,1.09111094,0.80898139,0.23883462
-4.66733367,1.75796367,0.06240506,0.01597630,0.31312408,0.18431406,0.02045337,1.10436697,0.82369824,0.24186448
-4.66133067,1.77749556,0.06341716,0.01568613,0.31545590,0.18730295,0.02016674,1.11622703,0.83677993,0.24482883
-4.65532766,1.79439296,0.06422530,0.01552062,0.31761598,0.18988384,0.01981192,1.12666528,0.84813015,0.24773683
-4.64932466,1.80871805,0.06485114,0.01548865,0.31965780,0.19205993,0.01939337,1.13569478,0.85769481,0.25060081
-4.64332166,1.82061919,0.06532397,0.01559735,0.32164430,0.19384798,0.01891728,1.14337355,0.86546807,0.25343768
