energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.90845423,0.60037115,-0.60037115,0.08081528,-0.08081528,0.00000000,-0.00000000,0.16663593,-0.16663593,0.45701755,-0.45701755,0.00243577,-0.00243577,0.07986077,-0.07986077
-2.90245123,0.59861756,-0.59861756,0.07955056,-0.07955056,0.00000000,-0.00000000,0.16868349,-0.16868349,0.45316543,-0.45316543,0.00230596,-0.00230596,0.08352802,-0.08352802
-2.89644822,0.60444456,-0.60444456,0.07902575,-0.07902575,0.00000000,-0.00000000,0.17289790,-0.17289790,0.45447522,-0.45447522,0.00219315,-0.00219315,0.08902865,-0.08902865
-2.89044522,0.61823053,-0.61823053,0.07930413,-0.07930413,0.00000000,-0.00000000,0.17935051,-0.17935051,0.46133909,-0.46133909,0.00210139,-0.00210139,0.09631576,-0.09631576
-2.88444222,0.64031087,-0.64031087,0.08043908,-0.08043908,0.00000000,-0.00000000,0.18808539,-0.18808539,0.47411972,-0.47411972,0.00203478,-0.00203478,0.10533878,-0.10533878
-2.87843922,0.67096750,-0.67096750,0.08247281,-0.08247281,0.00000000,-0.00000000,0.19911553,-0.19911553,0.49314419,-0.49314419,0.00199743,-0.00199743,0.11604054,-0.11604054
-2.87243622,0.71042139,-0.71042139,0.08543553,-0.08543553,0.00000000,-0.00000000,0.21241984,-0.21241984,0.51870038,-0.51870038,0.00199339,-0.00199339,0.12835470,-0.12835470
-2.86643322,0.75882841,-0.75882841,0.08934513,-0.08934513,0.00000000,-0.00000000,0.22794112,-0.22794112,0.55103579,-0.55103579,0.00202661,-0.00202661,0.14220351,-0.14220351
-2.86043022,0.81627888,-0.81627888,0.09420751,-0.09420751,0.00000000,-0.00000000,0.24558521,-0.24558521,0.59035914,-0.59035914,0.00210089,-0.00210089,0.15749621,-0.15749621
-2.85442721,0.88280081,-0.88280081,0.10001741,-0.10001741,0.00000000,-0.00000000,0.26522149,-0.26522149,0.63684448,-0.63684448,0.00221982,-0.00221982,0.17412809,-0.17412809
-2.84842421,0.95836687,-0.95836687,0.10675986,-0.10675986,0.00000000,-0.00000000,0.28668471,-0.28668471,0.69063772,-0.69063772,0.00238673,-0.00238673,0.19198038,-0.19198039
-2.84242121,1.04290483,-1.04290483,0.11441211,-0.11441211,0.00000000,-0.00000000,0.30977837,-0.30977837,0.75186526,-0.75186526,0.00260462,-0.00260462,0.21092094,-0.21092094
-2.83641821,1.13631097,-1.13631097,0.12294612,-0.12294612,0.00000000,-0.00000000,0.33427947,-0.33427947,0.82064427,-0.82064428,0.00287611,-0.00287611,0.23080584,-0.23080584
-2.83041521,1.23846590,-1.23846590,0.13233140,-0.13233140,0.00000000,-0.00000000,0.35994458,-0.35994458,0.89709396,-0.89709396,0.00320334,-0.00320334,0.25148179,-0.25148179
-2.82441221,1.34925190,-1.34925190,0.14253807,-0.14253807,0.00000000,-0.00000000,0.38651714,-0.38651714,0.98134719,-0.98134719,0.00358794,-0.00358794,0.27278932,-0.27278932
-2.81840920,1.46857069,-1.46857069,0.15354015,-0.15354015,0.00000000,-0.00000000,0.41373560,-0.41373560,1.07356156,-1.07356157,0.00403092,-0.00403092,0.29456659,-0.29456659
-2.81240620,1.59636063,-1.59636063,0.16531875,-0.16531875,0.00000000,-0.00000000,0.44134216,-0.44134216,1.17392912,-1.17392912,0.00453264,-0.00453264,0.31665364,-0.31665364
-2.80640320,1.73261191,-1.73261192,0.17786504,-0.17786504,0.00000000,-0.00000000,0.46909174,-0.46909174,1.28268364,-1.28268365,0.00509270,-0.00509270,0.33889693,-0.33889693
-2.80040020,1.87737857,-1.87737857,0.19118281,-0.19118281,0.00000000,-0.00000000,0.49676067,-0.49676067,1.40010480,-1.40010480,0.00570996,-0.00570996,0.36115380,-0.36115380
-2.79439720,2.03078601,-2.03078601,0.20529042,-0.20529042,0.00000000,-0.00000000,0.52415474,-0.52415474,1.52651811,-1.52651811,0.00638244,-0.00638244,0.38329679,-0.38329679
-2.78839420,2.19303303,-2.19303303,0.22022189,-0.22022189,0.00000000,-0.00000000,0.55111605,-0.55111605,1.66229018,-1.66229018,0.00710734,-0.00710734,0.40521741,-0.40521741
-2.78239120,2.36438733,-2.36438733,0.23602713,-0.23602713,0.00000000,-0.00000000,0.57752838,-0.57752838,1.80781869,-1.80781869,0.00788106,-0.00788106,0.42682918,-0.42682918
-2.77638819,2.54517395,-2.54517395,0.25277090,-0.25277090,0.00000000,-0.00000000,0.60332057,-0.60332057,1.96351682,-1.96351682,0.00869920,-0.00869920,0.44806974,-0.44806974
-2.77038519,2.73575654,-2.73575654,0.27053077,-0.27053077,0.00000000,-0.00000000,0.62846775,-0.62846775,2.12979223,-2.12979224,0.00955663,-0.00955663,0.46890197,-0.46890197
-2.76438219,2.93651140,-2.93651141,0.28939370,-0.28939370,0.00000000,-0.00000000,0.65299017,-0.65299017,2.30702104,-2.30702104,0.01044759,-0.01044759,0.48931386,-0.48931386
-2.75837919,3.14779527,-3.14779527,0.30945160,-0.30945160,0.00000000,-0.00000000,0.67694964,-0.67694964,2.49551739,-2.49551739,0.01136573,-0.01136573,0.50931729,-0.50931730
-2.75237619,3.36990770,-3.36990770,0.33079575,-0.33079575,0.00000000,-0.00000000,0.70044363,-0.70044363,2.69549995,-2.69549995,0.01230431,-0.01230431,0.52894562,-0.52894562
-2.74637319,3.60304984,-3.60304984,0.35351039,-0.35351039,0.00000000,-0.00000000,0.72359727,-0.72359727,2.90705657,-2.90705658,0.01325626,-0.01325626,0.54825035,-0.54825035
-2.74037019,3.84728143,-3.84728144,0.37766574,-0.37766574,0.00000000,-0.00000000,0.74655369,-0.74655369,3.13010893,-3.13010893,0.01421435,-0.01421436,0.56729693,-0.56729693
-2.73436718,4.10247841,-4.10247841,0.40331071,-0.40331071,0.00000000,-0.00000000,0.76946303,-0.76946303,3.36437895,-3.36437896,0.01517134,-0.01517134,0.58616006,-0.58616006
-2.72836418,4.36829344,-4.36829344,0.43046575,-0.43046575,0.00000000,-0.00000000,0.79247081,-0.79247081,3.60935920,-3.60935920,0.01612007,-0.01612007,0.60491863,-0.60491863
-2.72236118,4.64412213,-4.64412213,0.45911612,-0.45911612,0.00000000,-0.00000000,0.81570628,-0.81570628,3.86428904,-3.86428905,0.01705362,-0.01705362,0.62365069,-0.62365069
-2.71635818,4.92907709,-4.92907709,0.48920614,-0.48920614,0.00000000,-0.00000000,0.83927134,-0.83927134,4.12813867,-4.12813867,0.01796541,-0.01796541,0.64242868,-0.64242868
-2.71035518,5.22197230,-5.22197230,0.52063473,-0.52063473,0.00000000,-0.00000000,0.86323070,-0.86323070,4.39960247,-4.39960248,0.01884927,-0.01884927,0.66131523,-0.66131523
-2.70435218,5.52131929,-5.52131929,0.55325254,-0.55325254,0.00000000,-0.00000000,0.88760393,-0.88760393,4.67710321,-4.67710321,0.01969955,-0.01969955,0.68035968,-0.68035968
-2.69834917,5.82533670,-5.82533670,0.58686104,-0.58686104,0.00000000,-0.00000000,0.91235977,-0.91235977,4.95880768,-4.95880769,0.02051111,-0.02051111,0.69959554,-0.69959554
-2.69234617,6.13197357,-6.13197357,0.62121385,-0.62121385,0.00000000,-0.00000000,0.93741310,-0.93741310,5.24265432,-5.24265433,0.02127942,-0.02127942,0.71903894,-0.71903895
-2.68634317,6.43894639,-6.43894639,0.65602014,-0.65602014,0.00000000,-0.00000000,0.96262490,-0.96262490,5.52639229,-5.52639229,0.02200052,-0.02200052,0.73868816,-0.73868816
-2.68034017,6.74378904,-6.74378905,0.69095039,-0.69095039,0.00000000,-0.00000000,0.98780506,-0.98780506,5.80763123,-5.80763123,0.02267102,-0.02267102,0.75852403,-0.75852403
-2.67433717,7.04391400,-7.04391400,0.72564417,-0.72564417,0.00000000,-0.00000000,1.01271808,-1.01271808,6.08390010,-6.08390010,0.02328814,-0.02328814,0.77851132,-0.77851132
-2.66833417,7.33668247,-7.33668247,0.75971978,-0.75971978,0.00000000,-0.00000000,1.03709126,-1.03709126,6.35271299,-6.35271299,0.02384965,-0.02384965,0.79860070,-0.79860070
-2.66233117,7.61948060,-7.61948060,0.79278530,-0.79278530,0.00000000,-0.00000000,1.06062504,-1.06062504,6.61163932,-6.61163932,0.02435389,-0.02435389,0.81873120,-0.81873120
-2.65632816,7.88979843,-7.88979843,0.82445060,-0.82445060,0.00000000,-0.00000000,1.08300492,-1.08300492,6.85837546,-6.85837546,0.02479972,-0.02479972,0.83883291,-0.83883291
-2.65032516,8.14530789,-8.14530789,0.85433985,-0.85433985,0.00000000,-0.00000000,1.10391422,-1.10391422,7.09081472,-7.09081472,0.02518656,-0.02518656,0.85882969,-0.85882969
-2.64432216,8.38393616,-8.38393616,0.88210379,-0.88210379,0.00000000,-0.00000000,1.12304713,-1.12304713,7.30711230,-7.30711230,0.02551439,-0.02551439,0.87864159,-0.87864159
-2.63831916,8.60393087,-8.60393088,0.90743129,-0.90743129,0.00000000,-0.00000000,1.14012125,-1.14012125,7.50574231,-7.50574231,0.02578373,-0.02578373,0.89818696,-0.89818696
-2.63231616,8.80391380,-8.80391380,0.93005947,-0.93005947,0.00000000,-0.00000000,1.15488904,-1.15488904,7.68554396,-7.68554396,0.02599566,-0.02599566,0.91738394,-0.91738394
-2.62631316,8.98292039,-8.98292039,0.94978206,-0.94978206,0.00000000,-0.00000000,1.16714739,-1.16714739,7.84575465,-7.84575466,0.02615186,-0.02615186,0.93615146,-0.93615146
-2.62031016,9.14042313,-9.14042313,0.96645532,-0.96645532,0.00000000,-0.00000000,1.17674509,-1.17674509,7.98602829,-7.98602830,0.02625458,-0.02625458,0.95440950,-0.95440950
-2.61430715,9.27633757,-9.27633757,0.98000139,-0.98000139,0.00000000,-0.00000000,1.18358767,-1.18358767,8.10643780,-8.10643781,0.02630667,-0.02630667,0.97207893,-0.97207893
-2.60830415,9.39101070,-9.39101070,0.99040882,-0.99040882,0.00000000,-0.00000000,1.18763936,-1.18763936,8.20746173,-8.20746173,0.02631156,-0.02631156,0.98908081,-0.98908081
-2.60230115,9.48519237,-9.48519237,0.99773017,-0.99773017,0.00000000,-0.00000000,1.18892235,-1.18892235,8.28995554,-8.28995554,0.02627321,-0.02627321,1.00533545,-1.00533545
-2.59629815,9.55999147,-9.55999147,1.00207697,-1.00207697,0.00000000,-0.00000000,1.18751320,-1.18751320,8.35510920,-8.35510921,0.02619607,-0.02619607,1.02076135,-1.02076135
-2.59029515,9.61681907,-9.61681907,1.00361214,-1.00361214,0.00000000,-0.00000000,1.18353695,-1.18353695,8.40439303,-8.40439303,0.02608501,-0.02608501,1.03527424,-1.03527424
-2.58429215,9.65732184,-9.65732184,1.00254045,-1.00254045,0.00000000,-0.00000000,1.17715906,-1.17715906,8.43949482,-8.43949482,0.02594521,-0.02594521,1.04878636,-1.04878636
-2.57828914,9.68330921,-9.68330921,0.99909742,-0.99909742,0.00000000,-0.00000000,1.16857598,-1.16857598,8.46225138,-8.46225138,0.02578203,-0.02578203,1.06120617,-1.06120617
-2.57228614,9.69667829,-9.69667829,0.99353729,-0.99353729,0.00000000,-0.00000000,1.15800465,-1.15800465,8.47457804,-8.47457804,0.02560088,-0.02560088,1.07243871,-1.07243871
-2.56628314,9.69934031,-9.69934031,0.98612086,-0.98612086,0.00000000,-0.00000000,1.14567184,-1.14567184,8.47839963,-8.47839963,0.02540705,-0.02540705,1.08238647,-1.08238647
-2.56028014,9.69315242,-9.69315242,0.97710364,-0.97710364,0.00000000,-0.00000000,1.13180365,-1.13180365,8.47558625,-8.47558625,0.02520556,-0.02520556,1.09095104,-1.09095104
-2.55427714,9.67985812,-9.67985812,0.96672508,-0.96672508,0.00000000,-0.00000000,1.11661604,-1.11661604,8.46789687,-8.46789687,0.02500100,-0.02500100,1.09803533,-1.09803533
-2.54827414,9.66103882,-9.66103882,0.95519949,-0.95519949,0.00000000,-0.00000000,1.10030666,-1.10030666,8.45693309,-8.45693309,0.02479734,-0.02479734,1.10354634,-1.10354634
-2.54227114,9.63807847,-9.63807847,0.94270892,-0.94270892,0.00000000,-0.00000000,1.08304849,-1.08304849,8.44410465,-8.44410465,0.02459781,-0.02459781,1.10739839,-1.10739839
-2.53626813,9.61214205,-9.61214205,0.92939846,-0.92939846,0.00000000,-0.00000000,1.06498553,-1.06498553,8.43060757,-8.43060757,0.02440480,-0.02440480,1.10951646,-1.10951646
-2.53026513,9.58416791,-9.58416791,0.91537408,-0.91537407,0.00000000,-0.00000000,1.04623068,-1.04623068,8.41741486,-8.41741486,0.02421973,-0.02421973,1.10983970,-1.10983970
-2.52426213,9.55487289,-9.55487289,0.90070301,-0.90070301,0.00000000,-0.00000000,1.02686580,-1.02686580,8.40527884,-8.40527884,0.02404302,-0.02404302,1.10832457,-1.10832457
-2.51825913,9.52476848,-9.52476848,0.88541652,-0.88541652,0.00000000,-0.00000000,1.00694377,-1.00694377,8.39474345,-8.39474345,0.02387408,-0.02387408,1.10494765,-1.10494765
-2.51225613,9.49418535,-9.49418535,0.86951476,-0.86951476,0.00000000,-0.00000000,0.98649228,-0.98649228,8.38616434,-8.38616434,0.02371134,-0.02371134,1.09970781,-1.09970781
-2.50625313,9.46330340,-9.46330340,0.85297328,-0.85297328,0.00000000,-0.00000000,0.96551908,-0.96551908,8.37973392,-8.37973392,0.02355226,-0.02355226,1.09262754,-1.09262754
-2.50025013,9.43218399,-9.43218399,0.83575074,-0.83575074,0.00000000,-0.00000000,0.94401800,-0.94401800,8.37550864,-8.37550865,0.02339352,-0.02339352,1.08375336,-1.08375336
-2.49424712,9.40080137,-9.40080137,0.81779718,-0.81779718,0.00000000,-0.00000000,0.92197564,-0.92197564,8.37343551,-8.37343551,0.02323106,-0.02323106,1.07315524,-1.07315524
-2.48824412,9.36907017,-9.36907017,0.79906237,-0.79906237,0.00000000,-0.00000000,0.89937778,-0.89937778,8.37337541,-8.37337541,0.02306033,-0.02306033,1.06092496,-1.06092496
-2.48224112,9.33686682,-9.33686682,0.77950361,-0.77950361,0.00000000,-0.00000000,0.87621552,-0.87621552,8.37512116,-8.37512116,0.02287639,-0.02287639,1.04717356,-1.04717356
-2.47623812,9.30404327,-9.30404327,0.75909255,-0.75909255,0.00000000,-0.00000000,0.85249041,-0.85249040,8.37840877,-8.37840877,0.02267415,-0.02267415,1.03202786,-1.03202786
-2.47023512,9.27043208,-9.27043208,0.73782064,-0.73782064,0.00000000,-0.00000000,0.82821840,-0.82821840,8.38292154,-8.38292155,0.02244856,-0.02244856,1.01562638,-1.01562638
-2.46423212,9.23584328,-9.23584328,0.71570289,-0.71570289,0.00000000,-0.00000000,0.80343252,-0.80343252,8.38828699,-8.38828700,0.02219476,-0.02219476,0.99811474,-0.99811474
-2.45822911,9.20005383,-9.20005383,0.69277988,-0.69277988,0.00000000,-0.00000000,0.77818390,-0.77818390,8.39406784,-8.39406784,0.02190833,-0.02190833,0.97964087,-0.97964087
-2.45222611,9.16279162,-9.16279162,0.66911793,-0.66911793,0.00000000,-0.00000000,0.75254150,-0.75254150,8.39974870,-8.39974871,0.02158538,-0.02158538,0.96035037,-0.96035037
-2.44622311,9.12371653,-9.12371653,0.64480757,-0.64480757,0.00000000,-0.00000000,0.72659041,-0.72659041,8.40472088,-8.40472089,0.02122271,-0.02122271,0.94038212,-0.94038212
-2.44022011,9.08240129,-9.08240129,0.61996058,-0.61996058,0.00000000,-0.00000000,0.70042914,-0.70042914,8.40826790,-8.40826790,0.02081794,-0.02081794,0.91986461,-0.91986461
-2.43421711,9.03831526,-9.03831526,0.59470585,-0.59470585,0.00000000,-0.00000000,0.67416597,-0.67416597,8.40955451,-8.40955451,0.02036955,-0.02036955,0.89891313,-0.89891313
-2.42821411,8.99081393,-8.99081393,0.56918441,-0.56918441,0.00000000,-0.00000000,0.64791493,-0.64791493,8.40762188,-8.40762188,0.01987699,-0.01987699,0.87762797,-0.87762797
-2.42221111,8.93913671,-8.93913671,0.54354417,-0.54354417,0.00000000,-0.00000000,0.62179153,-0.62179153,8.40139110,-8.40139110,0.01934062,-0.01934062,0.85609383,-0.85609383
-2.41620810,8.88241466,-8.88241466,0.51793449,-0.51793449,0.00000000,-0.00000000,0.59590873,-0.59590873,8.38967651,-8.38967651,0.01876179,-0.01876179,0.83438040,-0.83438040
-2.41020510,8.81968935,-8.81968935,0.49250123,-0.49250123,0.00000000,-0.00000000,0.57037334,-0.57037334,8.37120978,-8.37120978,0.01814276,-0.01814276,0.81254416,-0.81254416
-2.40420210,8.74994271,-8.74994271,0.46738239,-0.46738239,0.00000000,-0.00000000,0.54528310,-0.54528310,8.34467449,-8.34467449,0.01748667,-0.01748667,0.79063118,-0.79063118
-2.39819910,8.67213703,-8.67213703,0.44270459,-0.44270459,0.00000000,-0.00000000,0.52072462,-0.52072462,8.30875011,-8.30875011,0.01679747,-0.01679747,0.76868074,-0.76868074
-2.39219610,8.58526318,-8.58526318,0.41858057,-0.41858057,0.00000000,-0.00000000,0.49677223,-0.49677223,8.26216357,-8.26216357,0.01607987,-0.01607987,0.74672963,-0.74672963
-2.38619310,8.48839441,-8.48839441,0.39510776,-0.39510776,0.00000000,-0.00000000,0.47348774,-0.47348774,8.20374560,-8.20374560,0.01533924,-0.01533924,0.72481657,-0.72481657
-2.38019010,8.38074242,-8.38074242,0.37236779,-0.37236779,0.00000000,-0.00000000,0.45092104,-0.45092104,8.13248863,-8.13248863,0.01458153,-0.01458153,0.70298667,-0.70298667
-2.37418709,8.26171202,-8.26171202,0.35042702,-0.35042702,0.00000000,-0.00000000,0.42911141,-0.42911141,8.04760269,-8.04760269,0.01381320,-0.01381320,0.68129546,-0.68129546
-2.36818409,8.13095076,-8.13095076,0.32933772,-0.32933772,0.00000000,-0.00000000,0.40808931,-0.40808931,7.94856572,-7.94856572,0.01304109,-0.01304109,0.65981211,-0.65981211
-2.36218109,7.98839002,-7.98839002,0.30913983,-0.30913983,0.00000000,-0.00000000,0.38787847,-0.38787847,7.83516484,-7.83516484,0.01227243,-0.01227243,0.63862177,-0.63862177
-2.35617809,7.83427450,-7.83427450,0.28986309,-0.28986309,0.00000000,-0.00000000,0.36849816,-0.36849816,7.70752591,-7.70752591,0.01151467,-0.01151467,0.61782661,-0.61782661
-2.35017509,7.66917805,-7.66917805,0.27152923,-0.27152923,0.00000000,-0.00000000,0.34996522,-0.34996522,7.56612897,-7.56612897,0.01077547,-0.01077547,0.59754556,-0.59754556
-2.34417209,7.49400426,-7.49400426,0.25415416,-0.25415416,0.00000000,-0.00000000,0.33229591,-0.33229591,7.41180853,-7.41180853,0.01006263,-0.01006263,0.57791267,-0.57791267
-2.33816908,7.30997168,-7.30997168,0.23774987,-0.23774987,0.00000000,-0.00000000,0.31550727,-0.31550727,7.24573834,-7.24573834,0.00938400,-0.00938400,0.55907421,-0.55907421
-2.33216608,7.11858418,-7.11858418,0.22232603,-0.22232603,0.00000000,-0.00000000,0.29961807,-0.29961807,7.06940136,-7.06940136,0.00874745,-0.00874745,0.54118453,-0.54118453
-2.32616308,6.92158819,-6.92158819,0.20789111,-0.20789111,0.00000000,-0.00000000,0.28464911,-0.28464911,6.88454650,-6.88454650,0.00816080,-0.00816080,0.52440109,-0.52440109
-2.32016008,6.72091919,-6.72091918,0.19445316,-0.19445316,0.00000000,-0.00000000,0.27062312,-0.27062312,6.69313469,-6.69313469,0.00763175,-0.00763175,0.50887880,-0.50887880
-2.31415708,6.51864047,-6.51864047,0.18202003,-0.18202003,0.00000000,-0.00000000,0.25756409,-0.25756409,6.49727717,-6.49727717,0.00716783,-0.00716783,0.49476408,-0.49476408
-2.30815408,6.31687776,-6.31687776,0.17059932,-0.17059932,0.00000000,-0.00000000,0.24549631,-0.24549631,6.29916943,-6.29916943,0.00677634,-0.00677634,0.48218895,-0.48218895
-2.30215108,6.11775293,-6.11775292,0.16019796,-0.16019796,0.00000000,-0.00000000,0.23444305,-0.23444305,6.10102428,-6.10102428,0.00646427,-0.00646427,0.47126554,-0.47126554
-2.29614807,5.92332052,-5.92332052,0.15082162,-0.15082162,0.00000000,-0.00000000,0.22442522,-0.22442522,5.90500738,-5.90500737,0.00623818,-0.00623818,0.46208129,-0.46208129
-2.29014507,5.73550987,-5.73550987,0.14247395,-0.14247395,0.00000000,-0.00000000,0.21545982,-0.21545983,5.71317825,-5.71317825,0.00610418,-0.00610418,0.45469505,-0.45469505
-2.28414207,5.55607534,-5.55607533,0.13515582,-0.13515582,0.00000000,-0.00000000,0.20755866,-0.20755866,5.52743915,-5.52743915,0.00606778,-0.00606778,0.44913440,-0.44913440
-2.27813907,5.38655639,-5.38655639,0.12886454,-0.12886454,0.00000000,-0.00000000,0.20072704,-0.20072704,5.34949356,-5.34949355,0.00613377,-0.00613377,0.44539415,-0.44539415
-2.27213607,5.22824861,-5.22824860,0.12359327,-0.12359327,0.00000000,-0.00000000,0.19496277,-0.19496277,5.18081527,-5.18081527,0.00630615,-0.00630615,0.44343612,-0.44343612
-2.26613307,5.08218561,-5.08218561,0.11933039,-0.11933039,0.00000000,-0.00000000,0.19025541,-0.19025541,5.02262845,-5.02262844,0.00658798,-0.00658798,0.44319016,-0.44319016
-2.26013007,4.94913175,-4.94913175,0.11605921,-0.11605921,0.00000000,-0.00000000,0.18658576,-0.18658576,4.87589804,-4.87589804,0.00698127,-0.00698127,0.44455624,-0.44455624
-2.25412706,4.82958418,-4.82958417,0.11375761,-0.11375761,0.00000000,-0.00000000,0.18392557,-0.18392557,4.74132970,-4.74132970,0.00748684,-0.00748684,0.44740748,-0.44740748
-2.24812406,4.72378308,-4.72378308,0.11239795,-0.11239795,0.00000000,-0.00000000,0.18223753,-0.18223753,4.61937772,-4.61937772,0.00810428,-0.00810428,0.45159387,-0.45159387
-2.24212106,4.63172819,-4.63172819,0.11194704,-0.11194704,0.00000000,-0.00000000,0.18147546,-0.18147546,4.51025926,-4.51025926,0.00883177,-0.00883177,0.45694652,-0.45694652
-2.23611806,4.55319983,-4.55319982,0.11236612,-0.11236612,0.00000000,-0.00000000,0.18158457,-0.18158457,4.41397325,-4.41397325,0.00966611,-0.00966611,0.46328212,-0.46328212
-2.23011506,4.48778274,-4.48778274,0.11361098,-0.11361098,0.00000000,-0.00000000,0.18250197,-0.18250197,4.33032204,-4.33032204,0.01060263,-0.01060263,0.47040745,-0.47040745
-2.22411206,4.43489122,-4.43489122,0.11563207,-0.11563207,0.00000000,-0.00000000,0.18415719,-0.18415720,4.25893459,-4.25893458,0.01163519,-0.01163519,0.47812387,-0.47812387
-2.21810905,4.39379441,-4.39379441,0.11837464,-0.11837464,0.00000000,-0.00000000,0.18647290,-0.18647290,4.19928973,-4.19928973,0.01275626,-0.01275626,0.48623140,-0.48623140
-2.21210605,4.36364082,-4.36364082,0.12177891,-0.12177891,0.00000000,-0.00000000,0.18936556,-0.18936556,4.15073896,-4.15073896,0.01395696,-0.01395696,0.49453263,-0.49453263
-2.20610305,4.34348172,-4.34348172,0.12578029,-0.12578029,0.00000000,-0.00000000,0.19274638,-0.19274638,4.11252795,-4.11252795,0.01522720,-0.01522720,0.50283611,-0.50283611
-2.20010005,4.33229326,-4.33229326,0.13030964,-0.13030964,0.00000000,-0.00000000,0.19652221,-0.19652221,4.08381693,-4.08381693,0.01655584,-0.01655584,0.51095951,-0.51095951
-2.19409705,4.32899731,-4.32899731,0.13529363,-0.13529363,0.00000000,-0.00000000,0.20059671,-0.20059671,4.06369979,-4.06369979,0.01793091,-0.01793091,0.51873230,-0.51873230
-2.18809405,4.33248140,-4.33248140,0.14065519,-0.14065519,0.00000000,-0.00000000,0.20487153,-0.20487153,4.05122225,-4.05122225,0.01933977,-0.01933977,0.52599816,-0.52599816
-2.18209105,4.34161799,-4.34161799,0.14631409,-0.14631409,0.00000000,-0.00000000,0.20924776,-0.20924776,4.04539933,-4.04539933,0.02076945,-0.02076945,0.53261722,-0.53261722
-2.17608804,4.35528327,-4.35528327,0.15218762,-0.15218762,0.00000000,-0.00000000,0.21362741,-0.21362741,4.04523245,-4.04523245,0.02220680,-0.02220680,0.53846789,-0.53846789
-2.17008504,4.37237575,-4.37237575,0.15819144,-0.15819144,0.00000000,-0.00000000,0.21791508,-0.21791508,4.04972629,-4.04972629,0.02363879,-0.02363880,0.54344869,-0.54344869
-2.16408204,4.39183437,-4.39183437,0.16424052,-0.16424052,0.00000000,-0.00000000,0.22201966,-0.22201966,4.05790532,-4.05790532,0.02505277,-0.02505277,0.54747966,-0.54747966
-2.15807904,4.41265606,-4.41265606,0.17025017,-0.17025017,0.00000000,-0.00000000,0.22585607,-0.22585607,4.06882998,-4.06882998,0.02643660,-0.02643660,0.55050372,-0.55050372
-2.15207604,4.43391214,-4.43391214,0.17613720,-0.17613720,0.00000000,-0.00000000,0.22934689,-0.22934690,4.08161199,-4.08161199,0.02777887,-0.02777887,0.55248755,-0.55248755
-2.14607304,4.45476305,-4.45476305,0.18182102,-0.18182102,0.00000000,-0.00000000,0.23242395,-0.23242395,4.09542835,-4.09542835,0.02906903,-0.02906903,0.55342218,-0.55342218
-2.14007004,4.47447083,-4.47447083,0.18722477,-0.18722477,0.00000000,-0.00000000,0.23502959,-0.23502959,4.10953356,-4.10953356,0.03029748,-0.03029748,0.55332306,-0.55332306
-2.13406703,4.49240852,-4.49240852,0.19227642,-0.19227642,0.00000000,-0.00000000,0.23711778,-0.23711778,4.12326937,-4.12326937,0.03145558,-0.03145558,0.55222960,-0.55222960
-2.12806403,4.50806618,-4.50806618,0.19690975,-0.19690975,0.00000000,-0.00000000,0.23865478,-0.23865478,4.13607168,-4.13607168,0.03253572,-0.03253572,0.55020403,-0.55020403
-2.12206103,4.52105311,-4.52105311,0.20106517,-0.20106517,0.00000000,-0.00000000,0.23961949,-0.23961949,4.14747438,-4.14747438,0.03353123,-0.03353123,0.54732960,-0.54732960
-2.11605803,4.53109622,-4.53109622,0.20469045,-0.20469045,0.00000000,-0.00000000,0.24000336,-0.24000336,4.15710985,-4.15710985,0.03443642,-0.03443642,0.54370807,-0.54370807
-2.11005503,4.53803479,-4.53803479,0.20774130,-0.20774130,0.00000000,-0.00000000,0.23980991,-0.23980991,4.16470659,-4.16470659,0.03524642,-0.03524642,0.53945658,-0.53945658
-2.10405203,4.54181218,-4.54181218,0.21018177,-0.21018177,0.00000000,-0.00000000,0.23905391,-0.23905391,4.17008415,-4.17008415,0.03595726,-0.03595726,0.53470390,-0.53470390
-2.09804902,4.54246518,-4.54246518,0.21198447,-0.21198447,0.00000000,-0.00000000,0.23776022,-0.23776022,4.17314629,-4.17314629,0.03656571,-0.03656571,0.52958628,-0.52958628
-2.09204602,4.54011214,-4.54011214,0.21313081,-0.21313081,0.00000000,-0.00000000,0.23596240,-0.23596240,4.17387297,-4.17387297,0.03706938,-0.03706938,0.52424301,-0.52424301
-2.08604302,4.53494086,-4.53494086,0.21361098,-0.21361098,0.00000000,-0.00000000,0.23370120,-0.23370120,4.17231233,-4.17231233,0.03746668,-0.03746668,0.51881190,-0.51881190
-2.08004002,4.52719745,-4.52719745,0.21342398,-0.21342398,0.00000000,-0.00000000,0.23102298,-0.23102298,4.16857347,-4.16857347,0.03775690,-0.03775690,0.51342494,-0.51342494
-2.07403702,4.51717708,-4.51717708,0.21257755,-0.21257755,0.00000000,-0.00000000,0.22797815,-0.22797815,4.16282092,-4.16282092,0.03794030,-0.03794030,0.50820428,-0.50820428
-2.06803402,4.50521753,-4.50521753,0.21108812,-0.21108812,0.00000000,-0.00000000,0.22461979,-0.22461979,4.15527139,-4.15527139,0.03801825,-0.03801825,0.50325881,-0.50325881
