energy_ev,total_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.88594297,0.59202828,0.22123618,0.27628421,0.00396482,0.16493969,0.11745366,0.00000000
-5.87993997,0.64761762,0.24574882,0.30233382,0.00413447,0.17939569,0.13124742,0.00000000
-5.87393697,0.70792417,0.27216968,0.33079595,0.00435613,0.19492854,0.14635296,0.00000000
-5.86793397,0.77269303,0.30035213,0.36156980,0.00462845,0.21147786,0.16269470,0.00000000
-5.86193097,0.84158323,0.33011468,0.39451264,0.00494993,0.22896241,0.18017637,0.00000000
-5.85592796,0.91416827,0.36124277,0.42943933,0.00531887,0.24728023,0.19868126,0.00000000
-5.84992496,0.98993921,0.39349182,0.46612317,0.00573338,0.26630953,0.21807306,0.00000000
-5.84392196,1.06831083,0.42659137,0.50429813,0.00619126,0.28591037,0.23819734,0.00000000
-5.83791896,1.14863059,0.46025056,0.54366247,0.00669001,0.30592691,0.25888373,0.00000000
-5.83191596,1.23019058,0.49416448,0.58388383,0.00722672,0.32619054,0.27994865,0.00000000
-5.82591296,1.31224201,0.52802137,0.62460572,0.00779813,0.34652345,0.30119867,0.00000000
-5.81990995,1.39401193,0.56151040,0.66545502,0.00840054,0.36674293,0.32243432,0.00000000
-5.81390695,1.47472161,0.59432962,0.70605063,0.00902984,0.38666585,0.34345426,0.00000000
-5.80790395,1.55360606,0.62619389,0.74601261,0.00968157,0.40611359,0.36405958,0.00000000
-5.80190095,1.62993372,0.65684235,0.78497174,0.01035092,0.42491686,0.38405827,0.00000000
-5.79589795,1.70302581,0.68604513,0.82257898,0.01103284,0.44292045,0.40326944,0.00000000
-5.78989495,1.77227435,0.71360904,0.85851455,0.01172210,0.45998766,0.42152728,0.00000000
-5.78389195,1.83715822,0.73938196,0.89249615,0.01241340,0.47600417,0.43868461,0.00000000
-5.77788894,1.89725661,0.76325573,0.92428611,0.01310150,0.49088128,0.45461580,0.00000000
-5.77188594,1.95225914,0.78516749,0.95369714,0.01378134,0.50455827,0.46921902,0.00000000
-5.76588294,2.00197255,0.80509947,0.98059641,0.01444815,0.51700392,0.48241781,0.00000000
-5.75987994,2.04632342,0.82307714,1.00490791,0.01509758,0.52821700,0.49416175,0.00000000
-5.75387694,2.08535717,0.83916611,1.02661301,0.01572580,0.53822584,0.50442650,0.00000000
-5.74787394,2.11923321,0.85346770,1.04574931,0.01632959,0.54708688,0.51321301,0.00000000
-5.74187094,2.14821686,0.86611368,1.06240777,0.01690644,0.55488250,0.52054613,0.00000000
-5.73586793,2.17266818,0.87726029,1.07672855,0.01745456,0.56171798,0.52647271,0.00000000
-5.72986493,2.19302861,0.88708192,1.08889560,0.01797289,0.56771800,0.53105917,0.00000000
-5.72386193,2.20980583,0.89576478,1.09913042,0.01846116,0.57302262,0.53438887,0.00000000
-5.71785893,2.22355760,0.90350066,1.10768526,0.01891977,0.57778311,0.53655923,0.00000000
-5.71185593,2.23487541,0.91048120,1.11483613,0.01934976,0.58215769,0.53767887,0.00000000
-5.70585293,2.24436826,0.91689279,1.12087573,0.01975275,0.58630736,0.53786469,0.00000000
-5.69984992,2.25264735,0.92291206,1.12610679,0.02013078,0.59039197,0.53723922,0.00000000
-5.69384692,2.26031205,0.92870232,1.13083568,0.02048623,0.59456665,0.53592801,0.00000000
-5.68784392,2.26793737,0.93441065,1.13536674,0.02082167,0.59897862,0.53405739,0.00000000
-5.68184092,2.27606312,0.94016589,1.13999707,0.02113975,0.60376449,0.53175241,0.00000000
-5.67583792,2.28518489,0.94607722,1.14501196,0.02144306,0.60904798,0.52913498,0.00000000
-5.66983492,2.29574667,0.95223341,1.15068083,0.02173402,0.61493814,0.52632232,0.00000000
-5.66383192,2.30813507,0.95870263,1.15725354,0.02201482,0.62152792,0.52342554,0.00000000
-5.65782891,2.32267485,0.96553262,1.16495702,0.02228730,0.62889309,0.52054838,0.00000000
-5.65182591,2.33962567,0.97275130,1.17399216,0.02255294,0.63709154,0.51778611,0.00000000
-5.64582291,2.35917981,0.98036770,1.18453064,0.02281281,0.64616270,0.51522447,0.00000000
-5.63981991,2.38146070,0.98837319,1.19671196,0.02306764,0.65612730,0.51293875,0.00000000
-5.63381691,2.40652223,0.99674298,1.21064046,0.02331779,0.66698726,0.51099296,0.00000000
-5.62781391,2.43434876,1.00543802,1.22638246,0.02356335,0.67872578,0.50943911,0.00000000
-5.62181091,2.46485589,1.01440715,1.24396356,0.02380420,0.69130764,0.50831659,0.00000000
-5.61580790,2.49789212,1.02358966,1.26336642,0.02404012,0.70467974,0.50765180,0.00000000
-5.60980490,2.53324149,1.03291817,1.28452903,0.02427088,0.71877191,0.50745801,0.00000000
-5.60380190,2.57062740,1.04232185,1.30734375,0.02449635,0.73349800,0.50773542,0.00000000
-5.59779890,2.60971764,1.05172983,1.33165737,0.02471657,0.74875730,0.50847162,0.00000000
-5.59179590,2.65013084,1.06107482,1.35727233,0.02493188,0.76443636,0.50964237,0.00000000
-5.58579290,2.69144432,1.07029667,1.38394921,0.02514295,0.78041104,0.51121274,0.00000000
-5.57978989,2.73320311,1.07934572,1.41141064,0.02535084,0.79654896,0.51313854,0.00000000
-5.57378689,2.77493027,1.08818580,1.43934654,0.02555700,0.81271211,0.51536814,0.00000000
-5.56778389,2.81613794,1.09679647,1.46742073,0.02576330,0.82875972,0.51784445,0.00000000
-5.56178089,2.85633894,1.10517456,1.49527859,0.02597194,0.84455106,0.52050710,0.00000000
-5.55577789,2.89505846,1.11333458,1.52255567,0.02618543,0.85994835,0.52329468,0.00000000
-5.54977489,2.93184527,1.12130796,1.54888686,0.02640645,0.87481934,0.52614691,0.00000000
-5.54377189,2.96628220,1.12914108,1.57391582,0.02663777,0.88903973,0.52900665,0.00000000
-5.53776888,2.99799525,1.13689210,1.59730425,0.02688210,0.90249517,0.53182166,0.00000000
-5.53176588,3.02666099,1.14462658,1.61874067,0.02714196,0.91508286,0.53454596,0.00000000
-5.52576288,3.05201215,1.15241229,1.63794836,0.02741949,0.92671260,0.53714079,0.00000000
-5.51975988,3.07384101,1.16031326,1.65469211,0.02771636,0.93730749,0.53957510,0.00000000
-5.51375688,3.09200079,1.16838370,1.66878365,0.02803356,0.94680409,0.54182549,0.00000000
-5.50775388,3.10640500,1.17666194,1.68008551,0.02837134,0.95515222,0.54387581,0.00000000
-5.50175088,3.11702514,1.18516502,1.68851325,0.02872907,0.96231459,0.54571625,0.00000000
-5.49574787,3.12388698,1.19388433,1.69403617,0.02910520,0.96826613,0.54734221,0.00000000
-5.48974487,3.12706600,1.20278271,1.69667649,0.02949717,0.97299337,0.54875290,0.00000000
-5.48374187,3.12668236,1.21179333,1.69650719,0.02990150,0.97649392,0.54994995,0.00000000
-5.47773887,3.12289587,1.22082067,1.69364882,0.03031374,0.97877607,0.55093602,0.00000000
-5.47173587,3.11590153,1.22974374,1.68826537,0.03072866,0.97985874,0.55171365,0.00000000
-5.46573287,3.10592582,1.23842151,1.68055963,0.03114029,0.97977166,0.55228443,0.00000000
-5.45972986,3.09322417,1.24670043,1.67076822,0.03154215,0.97855596,0.55264848,0.00000000
-5.45372686,3.07807955,1.25442378,1.65915646,0.03192744,0.97626493,0.55280456,0.00000000
-5.44772386,3.06080234,1.26144242,1.64601346,0.03228929,0.97296511,0.55275047,0.00000000
-5.44172086,3.04173117,1.26762639,1.63164742,0.03262098,0.96873737,0.55248407,0.00000000
-5.43571786,3.02123446,1.27287683,1.61638120,0.03291624,0.96367796,0.55200462,0.00000000
-5.42971486,2.99971234,1.27713735,1.60054840,0.03316952,0.95789935,0.55131451,0.00000000
-5.42371186,2.97759829,1.28040432,1.58448964,0.03337621,0.95153066,0.55042112,0.00000000
-5.41770885,2.95536011,1.28273537,1.56854920,0.03353287,0.94471752,0.54933877,0.00000000
-5.41170585,2.93349953,1.28425532,1.55307171,0.03363748,0.93762124,0.54809058,0.00000000
-5.40570285,2.91255008,1.28515921,1.53839888,0.03368949,0.93041714,0.54671006,0.00000000
-5.39969985,2.89307266,1.28571188,1.52486610,0.03368999,0.92329198,0.54524226,0.00000000
-5.39369685,2.87564863,1.28624401,1.51279868,0.03364170,0.91644050,0.54374434,0.00000000
-5.38769385,2.86087011,1.28714432,1.50250774,0.03354891,0.91006100,0.54228561,0.00000000
-5.38169085,2.84932765,1.28884844,1.49428553,0.03341740,0.90435022,0.54094665,0.00000000
-5.37568784,2.84159539,1.29182440,1.48840041,0.03325426,0.89949751,0.53981785,0.00000000
-5.36968484,2.83821409,1.29655551,1.48509117,0.03306761,0.89567861,0.53899706,0.00000000
-5.36368184,2.83967268,1.30352132,1.48456119,0.03286636,0.89304923,0.53858666,0.00000000
-5.35767884,2.84638910,1.31317731,1.48697232,0.03265984,0.89173873,0.53869001,0.00000000
-5.35167584,2.85869119,1.32593445,1.49243895,0.03245745,0.89184426,0.53940753,0.00000000
-5.34567284,2.87679866,1.34213951,1.50102239,0.03226829,0.89342554,0.54083247,0.00000000
-5.33966983,2.90080725,1.36205709,1.51272602,0.03210081,0.89650075,0.54304671,0.00000000
-5.33366683,2.93067588,1.38585439,1.52749150,0.03196243,0.90104368,0.54611675,0.00000000
-5.32766383,2.96621779,1.41358954,1.54519644,0.03185930,0.90698238,0.55009007,0.00000000
-5.32166083,3.00709655,1.44520404,1.56565371,0.03179598,0.91419951,0.55499214,0.00000000
-5.31565783,3.05282723,1.48052005,1.58861282,0.03177535,0.92253448,0.56082417,0.00000000
-5.30965483,3.10278343,1.51924259,1.61376344,0.03179843,0.93178736,0.56756183,0.00000000
-5.30365183,3.15620992,1.56096674,1.64074111,0.03186443,0.94172449,0.57515494,0.00000000
-5.29764882,3.21224093,1.60518958,1.66913518,0.03197076,0.95208565,0.58352827,0.00000000
-5.29164582,3.26992341,1.65132648,1.69849877,0.03211322,0.96259252,0.59258328,0.00000000
-5.28564282,3.32824455,1.69873085,1.72836048,0.03228620,0.97295819,0.60220089,0.00000000
-5.27963982,3.38616251,1.74671658,1.75823747,0.03248293,0.98289719,0.61224505,0.00000000
-5.27363682,3.44263919,1.79458213,1.78764943,0.03269585,0.99213585,0.62256699,0.00000000
-5.26763382,3.49667356,1.84163502,1.81613288,0.03291693,1.00042237,0.63300988,0.00000000
-5.26163082,3.54733433,1.88721573,1.84325522,0.03313806,1.00753625,0.64341380,0.00000000
-5.25562781,3.59379028,1.93071974,1.86862796,0.03335137,1.01329663,0.65362073,0.00000000
-5.24962481,3.63533718,1.97161684,1.89191850,0.03354957,1.01756926,0.66347927,0.00000000
-5.24362181,3.67142002,2.00946682,1.91285999,0.03372627,1.02027168,0.67284907,0.00000000
-5.23761881,3.70164955,2.04393083,1.93125892,0.03387621,1.02137638,0.68160468,0.00000000
-5.23161581,3.72581263,2.07477817,1.94699992,0.03399540,1.02091188,0.68963872,0.00000000
-5.22561281,3.74387581,2.10188821,1.96004784,0.03408130,1.01896164,0.69686440,0.00000000
-5.21960980,3.75598222,2.12524768,1.97044689,0.03413279,1.01566069,0.70321713,0.00000000
-5.21360680,3.76244198,2.14494360,1.97831700,0.03415018,1.01119043,0.70865547,0.00000000
-5.20760380,3.76371665,2.16115245,1.98384754,0.03413512,1.00577144,0.71316139,0.00000000
-5.20160080,3.76039852,2.17412629,1.98728879,0.03409043,0.99965488,0.71673975,0.00000000
-5.19559780,3.75318577,2.18417677,1.98894160,0.03401994,0.99311273,0.71941736,0.00000000
-5.18959480,3.74285452,2.19165775,1.98914558,0.03392824,0.98642722,0.72124153,0.00000000
-5.18359180,3.73022919,2.19694768,1.98826640,0.03382045,0.97987998,0.72227818,0.00000000
-5.17758879,3.71615216,2.20043244,1.98668284,0.03370194,0.97374127,0.72260981,0.00000000
-5.17158579,3.70145416,2.20248938,1.98477379,0.03357810,0.96825967,0.72233314,0.00000000
-5.16558279,3.68692631,2.20347338,1.98290600,0.03345411,0.96365285,0.72155662,0.00000000
-5.15957979,3.67329487,2.20370515,1.98142270,0.03333470,0.96009942,0.72039785,0.00000000
-5.15357679,3.66119943,2.20346220,1.98063361,0.03322395,0.95773249,0.71898084,0.00000000
-5.14757379,3.65117516,2.20297253,1.98080638,0.03312519,0.95663496,0.71743315,0.00000000
-5.14157079,3.64363948,2.20241104,1.98215990,0.03304081,0.95683676,0.71588298,0.00000000
-5.13556778,3.63888327,2.20189827,1.98485923,0.03297225,0.95831412,0.71445605,0.00000000
-5.12956478,3.63706669,2.20150139,1.98901244,0.03291992,0.96099080,0.71327242,0.00000000
-5.12356178,3.63821931,2.20123685,1.99466903,0.03288318,0.96474128,0.71244320,0.00000000
-5.11755878,3.64224418,2.20107428,2.00182010,0.03286041,0.96939563,0.71206713,0.00000000
-5.11155578,3.64892551,2.20094126,2.01039979,0.03284907,0.97474589,0.71222728,0.00000000
-5.10555278,3.65793924,2.20072851,2.02028811,0.03284574,0.98055368,0.71298770,0.00000000
-5.09954977,3.66886594,2.20029507,2.03131473,0.03284628,0.98655863,0.71439032,0.00000000
-5.09354677,3.68120553,2.19947337,2.04326369,0.03284594,0.99248744,0.71645220,0.00000000
-5.08754377,3.69439314,2.19807385,2.05587884,0.03283954,0.99806296,0.71916314,0.00000000
-5.08154077,3.70781557,2.19588917,2.06886973,0.03282161,1.00301326,0.72248403,0.00000000
-5.07553777,3.72082804,2.19269803,2.08191809,0.03278659,1.00708003,0.72634588,0.00000000
-5.06953477,3.73277063,2.18826862,2.09468454,0.03272902,1.01002633,0.73064979,0.00000000
-5.06353177,3.74298440,2.18236196,2.10681565,0.03264374,1.01164331,0.73526788,0.00000000
-5.05752876,3.75082678,2.17473542,2.11795132,0.03252608,1.01175574,0.74004541,0.00000000
-5.05152576,3.75568631,2.16514636,2.12773240,0.03237210,1.01022636,0.74480390,0.00000000
-5.04552276,3.75699662,2.15335650,2.13580851,0.03217876,1.00695891,0.74934543,0.00000000
-5.03951976,3.75424963,2.13913682,2.14184623,0.03194412,1.00189998,0.75345799,0.00000000
-5.03351676,3.74700814,2.12227337,2.14553745,0.03166756,0.99503967,0.75692171,0.00000000
-5.02751376,3.73491769,2.10257388,2.14660786,0.03134989,0.98641138,0.75951581,0.00000000
-5.02151076,3.71771772,2.07987512,2.14482557,0.03099354,0.97609058,0.76102612,0.00000000
-5.01550775,3.69525206,2.05405096,2.14000954,0.03060267,0.96419312,0.76125278,0.00000000
-5.00950475,3.66747840,2.02502074,2.13203781,0.03018323,0.95087289,0.76001799,0.00000000
-5.00350175,3.63447674,1.99275773,2.12085507,0.02974301,0.93631926,0.75717328,0.00000000
-4.99749875,3.59645627,1.95729727,2.10647941,0.02929162,0.92075417,0.75260623,0.00000000
-4.99149575,3.55376051,1.91874410,2.08900787,0.02884043,0.90442916,0.74624622,0.00000000
-4.98549275,3.50687002,1.87727853,2.06862043,0.02840245,0.88762221,0.73806890,0.00000000
-4.97948974,3.45640238,1.83316094,2.04558208,0.02799214,0.87063448,0.72809934,0.00000000
-4.97348674,3.40310892,1.78673418,2.02024268,0.02762514,0.85378676,0.71641351,0.00000000
-4.96748374,3.34786764,1.73842359,1.99303428,0.02731798,0.83741571,0.70313808,0.00000000
-4.96148074,3.29167217,1.68873436,1.96446579,0.02708771,0.82186965,0.68844856,0.00000000
-4.95547774,3.23561636,1.63824606,1.93511484,0.02695141,0.80750383,0.67256566,0.00000000
-4.94947474,3.18087463,1.58760422,1.90561672,0.02692581,0.79467515,0.65575018,0.00000000
-4.94347174,3.12867797,1.53750930,1.87665081,0.02702667,0.78373616,0.63829641,0.00000000
-4.93746873,3.08028619,1.48870285,1.84892440,0.02726834,0.77502839,0.62052443,0.00000000
-4.93146573,3.03695673,1.44195160,1.82315453,0.02766316,0.76887510,0.60277140,0.00000000
-4.92546273,2.99991102,1.39802963,1.80004827,0.02822097,0.76557339,0.58538235,0.00000000
-4.91945973,2.97029912,1.35769921,1.78028190,0.02894860,0.76538604,0.56870056,0.00000000
-4.91345673,2.94916392,1.32169101,1.76447991,0.02984945,0.76853316,0.55305806,0.00000000
-4.90745373,2.93740606,1.29068417,1.75319425,0.03092315,0.77518402,0.53876639,0.00000000
-4.90145073,2.93575083,1.26528695,1.74688487,0.03216527,0.78544934,0.52610801,0.00000000
-4.89544772,2.94471843,1.24601865,1.74590207,0.03356722,0.79937445,0.51532858,0.00000000
-4.88944472,2.96459884,1.23329333,1.75047147,0.03511620,0.81693362,0.50663038,0.00000000
-4.88344172,2.99543229,1.22740605,1.76068224,0.03679535,0.83802598,0.50016694,0.00000000
-4.87743872,3.03699662,1.22852188,1.77647905,0.03858400,0.86247320,0.49603917,0.00000000
-4.87143572,3.08880187,1.23666836,1.79765830,0.04045810,0.89001935,0.49429292,0.00000000
-4.86543272,3.15009303,1.25173146,1.82386873,0.04239074,0.92033301,0.49491811,0.00000000
-4.85942971,3.21986076,1.27345532,1.85461663,0.04435281,0.95301169,0.49784935,0.00000000
-4.85342671,3.29686025,1.30144582,1.88927558,0.04631378,0.98758859,0.50296807,0.00000000
-4.84742371,3.37963761,1.33517776,1.92710044,0.04824247,1.02354157,0.51010596,0.00000000
-4.84142071,3.46656310,1.37400568,1.96724522,0.05010796,1.06030404,0.51904970,0.00000000
-4.83541771,3.55587026,1.41717767,2.00878433,0.05188042,1.09727753,0.52954675,0.00000000
-4.82941471,3.64569944,1.46385210,2.05073640,0.05353196,1.13384546,0.54131196,0.00000000
-4.82341171,3.73414456,1.51311641,2.09208999,0.05503739,1.16938765,0.55403502,0.00000000
-4.81740870,3.81930125,1.56400761,2.13183031,0.05637486,1.20329511,0.56738816,0.00000000
-4.81140570,3.89931486,1.61553382,2.16896595,0.05752644,1.23498450,0.58103425,0.00000000
-4.80540270,3.97242660,1.66669603,2.20255475,0.05847847,1.26391180,0.59463479,0.00000000
-4.79939970,4.03701634,1.71650979,2.23172800,0.05922180,1.28958467,0.60785778,0.00000000
-4.79339670,4.09164064,1.76402578,2.25571201,0.05975183,1.31157313,0.62038505,0.00000000
-4.78739370,4.13506466,1.80834910,2.27384648,0.06006839,1.32951816,0.63191905,0.00000000
-4.78139070,4.16628736,1.84865656,2.28559904,0.06017548,1.34313802,0.64218887,0.00000000
-4.77538769,4.18455898,1.88421165,2.29057559,0.06008081,1.35223209,0.65095531,0.00000000
-4.76938469,4.18939081,1.91437691,2.28852617,0.05979531,1.35668234,0.65801501,0.00000000
-4.76338169,4.18055711,1.93862352,2.27934638,0.05933245,1.35645232,0.66320346,0.00000000
-4.75737869,4.15808963,1.95653804,2.26307443,0.05870765,1.35158402,0.66639699,0.00000000
-4.75137569,4.12226523,1.96782626,2.23988420,0.05793751,1.34219277,0.66751368,0.00000000
-4.74537269,4.07358755,1.97231448,2.21007473,0.05703918,1.32846052,0.66651331,0.00000000
-4.73936968,4.01276385,1.96994813,2.17405663,0.05602975,1.31062796,0.66339627,0.00000000
-4.73336668,3.94067796,1.96078825,2.13233631,0.05492568,1.28898571,0.65820180,0.00000000
-4.72736368,3.85836083,1.94500599,2.08549851,0.05374239,1.26386515,0.65100539,0.00000000
-4.72136068,3.76695967,1.92287542,2.03418800,0.05249391,1.23562914,0.64191571,0.00000000
-4.71535768,3.66770702,1.89476499,1.97909116,0.05119267,1.20466304,0.63107098,0.00000000
-4.70935468,3.56189066,1.86112800,1.92091811,0.04984942,1.17136622,0.61863516,0.00000000
-4.70335168,3.45082523,1.82249209,1.86038588,0.04847327,1.13614435,0.60479380,0.00000000
-4.69734867,3.33582643,1.77944823,1.79820333,0.04707176,1.09940257,0.58974990,0.00000000
-4.69134567,3.21818806,1.73263920,1.73505798,0.04565111,1.06153960,0.57371970,0.00000000
-4.68534267,3.09916246,1.68274774,1.67160511,0.04421646,1.02294281,0.55692861,0.00000000
-4.67933967,2.97994422,1.63048445,1.60845931,0.04277213,0.98398429,0.53960716,0.00000000
-4.67333667,2.86165745,1.57657559,1.54618832,0.04132199,0.94501766,0.52198726,0.00000000
-4.66733367,2.74534612,1.52175074,1.48530932,0.03986967,0.90637564,0.50429855,0.00000000
-4.66133067,2.63196741,1.46673054,1.42628724,0.03841890,0.86836831,0.48676506,0.00000000
-4.65532766,2.52238771,1.41221455,1.36953507,0.03697366,0.83128171,0.46960211,0.00000000
-4.64932466,2.41738078,1.35886937,1.31541561,0.03553838,0.79537693,0.45301340,0.00000000
-4.64332166,2.31762780,1.30731727,1.26424453,0.03411804,0.76088937,0.43718851,0.00000000
-4.63731866,2.22371882,1.25812556,1.21629426,0.03271819,0.72802827,0.42230061,0.00000000
-4.63131566,2.13615534,1.21179681,1.17179831,0.03134491,0.69697636,0.40850446,0.00000000
-4.62531266,2.05535362,1.16876048,1.13095578,0.03000477,0.66788962,0.39593481,0.00000000
-4.61930965,1.98164834,1.12936597,1.09393556,0.02870467,0.64089716,0.38470502,0.00000000
-4.61330665,1.91529657,1.09387751,1.06088007,0.02745171,0.61610129,0.37490615,0.00000000
-4.60730365,1.85648155,1.06247108,1.03190814,0.02625296,0.59357762,0.36660624,0.00000000
-4.60130065,1.80531628,1.03523352,1.00711695,0.02511530,0.57337547,0.35985001,0.00000000
-4.59529765,1.76184661,1.01216396,0.98658274,0.02404520,0.55551835,0.35465882,0.00000000
-4.58929465,1.72605381,0.99317743,0.97036033,0.02304856,0.54000473,0.35103097,0.00000000
-4.58329165,1.69785640,0.97811072,0.95848129,0.02213047,0.52680888,0.34894216,0.00000000
-4.57728864,1.67711121,0.96673014,0.95095101,0.02129513,0.51588198,0.34834623,0.00000000
-4.57128564,1.66361370,0.95874088,0.94774453,0.02054564,0.50715328,0.34917608,0.00000000
-4.56528264,1.65709752,0.95379767,0.94880154,0.01988399,0.50053141,0.35134466,0.00000000
-4.55927964,1.65723345,0.95151610,0.95402083,0.01931086,0.49590569,0.35474612,0.00000000
-4.55327664,1.66362786,0.95148434,0.96325433,0.01882570,0.49314749,0.35925705,0.00000000
-4.54727364,1.67582107,0.95327463,0.97630142,0.01842659,0.49211161,0.36473774,0.00000000
-4.54127064,1.69328587,0.95645415,0.99290371,0.01811034,0.49263756,0.37103359,0.00000000
-4.53526763,1.71542663,0.96059485,1.01274098,0.01787246,0.49455098,0.37797659,0.00000000
-4.52926463,1.74157956,0.96528203,1.03542856,0.01770721,0.49766500,0.38538697,0.00000000
-4.52326163,1.77101444,0.97012141,1.06051675,0.01760774,0.50178179,0.39307499,0.00000000
-4.51725863,1.80293859,0.97474464,1.08749257,0.01756613,0.50669424,0.40084308,0.00000000
-4.51125563,1.83650319,0.97881338,1.11578422,0.01757355,0.51218800,0.40848821,0.00000000
-4.50525263,1.87081263,0.98202196,1.14476837,0.01762045,0.51804383,0.41580460,0.00000000
-4.49924962,1.90493679,0.98409902,1.17378038,0.01769668,0.52404043,0.42258683,0.00000000
-4.49324662,1.93792662,0.98480831,1.20212736,0.01779177,0.52995775,0.42863334,0.00000000
-4.48724362,1.96883261,0.98394904,1.22910371,0.01789510,0.53558088,0.43375021,0.00000000
-4.48124062,1.99672598,0.98135609,1.25400886,0.01799622,0.54070435,0.43775524,0.00000000
-4.47523762,2.02072190,0.97690036,1.27616645,0.01808503,0.54513698,0.44048228,0.00000000
-4.46923462,2.04000404,0.97048945,1.29494438,0.01815214,0.54870694,0.44178549,0.00000000
-4.46323162,2.05384949,0.96206883,1.30977482,0.01818908,0.55126694,0.44154363,0.00000000
-4.45722861,2.06165301,0.95162350,1.32017334,0.01818855,0.55269940,0.43966389,0.00000000
-4.45122561,2.06294935,0.93918001,1.32575627,0.01814470,0.55292119,0.43608547,0.00000000
-4.44522261,2.05743270,0.92480875,1.32625544,0.01805332,0.55188784,0.43078228,0.00000000
-4.43921961,2.04497198,0.90862615,1.32152952,0.01791200,0.54959676,0.42376501,0.00000000
-4.43321661,2.02562116,0.89079648,1.31157137,0.01772022,0.54608939,0.41508207,0.00000000
-4.42721361,1.99962381,0.87153287,1.29651096,0.01747948,0.54145196,0.40481962,0.00000000
-4.42121061,1.96741140,0.85109724,1.27661349,0.01719328,0.53581472,0.39310032,0.00000000
-4.41520760,1.92959502,0.82979878,1.25227286,0.01686705,0.52934958,0.38008106,0.00000000
-4.40920460,1.88695088,0.80799065,1.22400060,0.01650805,0.52226601,0.36594955,0.00000000
-4.40320160,1.84039968,0.78606486,1.19241064,0.01612523,0.51480550,0.35091995,0.00000000
-4.39719860,1.79098079,0.76444525,1.15820061,0.01572897,0.50723449,0.33522763,0.00000000
-4.39119560,1.73982212,0.74357850,1.12213039,0.01533086,0.49983617,0.31912334,0.00000000
-4.38519260,1.68810684,0.72392358,1.08499885,0.01494336,0.49290139,0.30286690,0.00000000
-4.37918959,1.63703827,0.70593983,1.04761971,0.01457951,0.48671902,0.28672075,0.00000000
-4.37318659,1.58780442,0.69007403,1.01079749,0.01425257,0.48156616,0.27094347,0.00000000
-4.36718359,1.54154341,0.67674717,0.97530454,0.01397570,0.47769870,0.25578372,0.00000000
-4.36118059,1.49931133,0.66634120,0.94186000,0.01376160,0.47534246,0.24147453,0.00000000
-4.35517759,1.46205341,0.65918656,0.91111144,0.01362223,0.47468538,0.22822834,0.00000000
-4.34917459,1.43057987,0.65555090,0.88361968,0.01356846,0.47587111,0.21623292,0.00000000
-4.34317159,1.40554682,0.65562952,0.85984739,0.01360990,0.47899411,0.20564811,0.00000000
-4.33716858,1.38744296,0.65953802,0.84015148,0.01375459,0.48409663,0.19660362,0.00000000
-4.33116558,1.37658221,0.66730747,0.82477939,0.01400887,0.49116747,0.18919777,0.00000000
-4.32516258,1.37310213,0.67888225,0.81386919,0.01437725,0.50014262,0.18349726,0.00000000
-4.31915958,1.37696791,0.69412079,0.80745305,0.01486227,0.51090765,0.17953772,0.00000000
-4.31315658,1.38798127,0.71279905,0.80546369,0.01546448,0.52330175,0.17732515,0.00000000
-4.30715358,1.40579367,0.73461665,0.80774329,0.01618241,0.53712306,0.17683788,0.00000000
