energy_ev,total_up,Al_p_up,Al_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.63981991,1.16803311,0.03472491,0.00000000,0.63123411,0.45833929,0.00377923,0.26043437
-5.63381691,1.19684712,0.03546644,0.00000000,0.64997800,0.46890464,0.00375522,0.27176234
-5.62781391,1.23267421,0.03648860,0.00000000,0.67314747,0.48203974,0.00374237,0.28521449
-5.62181091,1.27640286,0.03783771,0.00000000,0.70129446,0.49807035,0.00374344,0.30100554
-5.61580790,1.32873191,0.03955549,0.00000000,0.73486831,0.51724750,0.00376068,0.31930312
-5.60980490,1.39013171,0.04167741,0.00000000,0.77419189,0.53973321,0.00379580,0.34021748
-5.60380190,1.46081168,0.04423094,0.00000000,0.81944072,0.56558884,0.00384985,0.36379245
-5.59779890,1.54069566,0.04723405,0.00000000,0.87062606,0.59476661,0.00392321,0.38999811
-5.59179590,1.62940608,0.05069379,0.00000000,0.92758244,0.62710460,0.00401550,0.41872527
-5.58579290,1.72625803,0.05460518,0.00000000,0.98996062,0.66232573,0.00412566,0.44978231
-5.57978989,1.83026349,0.05895034,0.00000000,1.05722623,0.70004056,0.00425195,0.48289447
-5.57378689,1.94014629,0.06369796,0.00000000,1.12866442,0.73975430,0.00439200,0.51770586
-5.56778389,2.05436731,0.06880317,0.00000000,1.20339088,0.78087761,0.00454294,0.55378412
-5.56178089,2.17115960,0.07420779,0.00000000,1.28036886,0.82274100,0.00470148,0.59062795
-5.55577789,2.28857247,0.07984109,0.00000000,1.35843210,0.86461246,0.00486402,0.62767716
-5.54977489,2.40452318,0.08562093,0.00000000,1.43631313,0.90571775,0.00502684,0.66432528
-5.54377189,2.51685480,0.09145540,0.00000000,1.51267604,0.94526266,0.00518620,0.69993413
-5.53776888,2.62339821,0.09724485,0.00000000,1.58615294,0.98245646,0.00533849,0.73385025
-5.53176588,2.72203628,0.10288436,0.00000000,1.65538287,1.01653577,0.00548036,0.76542236
-5.52576288,2.81076778,0.10826644,0.00000000,1.71905181,1.04678804,0.00560889,0.79401960
-5.51975988,2.88776898,0.11328407,0.00000000,1.77593248,1.07257362,0.00572161,0.81904965
-5.51375688,2.95145044,0.11783376,0.00000000,1.82492229,1.09334578,0.00581669,0.83997617
-5.50775388,3.00050688,0.12181872,0.00000000,1.86507818,1.10866781,0.00589290,0.85633503
-5.50175088,3.03395832,0.12515190,0.00000000,1.89564682,1.11822655,0.00594970,0.86774844
-5.49574787,3.05118076,0.12775880,0.00000000,1.91608894,1.12184199,0.00598722,0.87393666
-5.48974487,3.05192532,0.12957995,0.00000000,1.92609688,1.11947235,0.00600625,0.87472669
-5.48374187,3.03632492,0.13057294,0.00000000,1.92560444,1.11121467,0.00600814,0.87005757
-5.47773887,3.00488852,0.13071389,0.00000000,1.91478877,1.09730077,0.00599477,0.85998213
-5.47173587,2.95848299,0.12999836,0.00000000,1.89406403,1.07808896,0.00596840,0.84466513
-5.46573287,2.89830351,0.12844155,0.00000000,1.86406718,1.05405160,0.00593155,0.82437776
-5.45972986,2.82583376,0.12607787,0.00000000,1.82563651,1.02575939,0.00588693,0.79948886
-5.45372686,2.74279762,0.12295983,0.00000000,1.77978373,0.99386274,0.00583719,0.77045317
-5.44772386,2.65110422,0.11915639,0.00000000,1.72766091,0.95907118,0.00578489,0.73779712
-5.44172086,2.55278884,0.11475072,0.00000000,1.67052360,0.92213158,0.00573229,0.70210275
-5.43571786,2.44995171,0.10983753,0.00000000,1.60969165,0.88380604,0.00568132,0.66399046
-5.42971486,2.34469727,0.10452014,0.00000000,1.54650936,0.84485020,0.00563338,0.62410120
-5.42371186,2.23907594,0.09890729,0.00000000,1.48230645,0.80599291,0.00558938,0.58307884
-5.41770885,2.13503047,0.09310992,0.00000000,1.41836128,0.76791768,0.00554963,0.54155338
-5.41170585,2.03434854,0.08723796,0.00000000,1.35586771,0.73124674,0.00551385,0.50012552
-5.40570285,1.93862296,0.08139741,0.00000000,1.29590649,0.69652785,0.00548122,0.45935315
-5.39969985,1.84922030,0.07568757,0.00000000,1.23942208,0.66422437,0.00545039,0.41974005
-5.39369685,1.76725865,0.07019869,0.00000000,1.18720539,0.63470857,0.00541957,0.38172714
-5.38769385,1.69359442,0.06501009,0.00000000,1.13988261,0.60825815,0.00538667,0.34568637
-5.38169085,1.62881811,0.06018871,0.00000000,1.09791021,0.58505594,0.00534936,0.31191724
-5.37568784,1.57325847,0.05578817,0.00000000,1.06157578,0.56519242,0.00530526,0.28064593
-5.36968484,1.52699423,0.05184835,0.00000000,1.03100426,0.54867088,0.00525203,0.25202674
-5.36368184,1.48987251,0.04839542,0.00000000,1.00616902,0.53541468,0.00518754,0.22614563
-5.35767884,1.46153286,0.04544237,0.00000000,0.98690699,0.52527637,0.00510995,0.20302559
-5.35167584,1.44143580,0.04298989,0.00000000,0.97293725,0.51804825,0.00501790,0.18263334
-5.34567284,1.42889482,0.04102765,0.00000000,0.96388216,0.51347385,0.00491052,0.16488713
-5.33966983,1.42311078,0.03953587,0.00000000,0.95929033,0.51126024,0.00478754,0.14966517
-5.33366683,1.42320766,0.03848702,0.00000000,0.95866073,0.51109050,0.00464935,0.13681440
-5.32766383,1.42826889,0.03784779,0.00000000,0.96146718,0.51263637,0.00449698,0.12615927
-5.32166083,1.43737314,0.03758109,0.00000000,0.96718251,0.51557057,0.00433211,0.11751021
-5.31565783,1.44962901,0.03764799,0.00000000,0.97530196,0.51957868,0.00415705,0.11067159
-5.30965483,1.46420756,0.03800972,0.00000000,0.98536489,0.52437021,0.00397465,0.10544894
-5.30365183,1.48037204,0.03862947,0.00000000,0.99697442,0.52968875,0.00378823,0.10165532
-5.29764882,1.49750391,0.03947396,0.00000000,1.00981434,0.53532077,0.00360152,0.09911663
-5.29164582,1.51512444,0.04051490,0.00000000,1.02366263,0.54110299,0.00341852,0.09767590
-5.28564282,1.53291101,0.04173001,0.00000000,1.03840117,0.54692798,0.00324339,0.09719640
-5.27963982,1.55070747,0.04310382,0.00000000,1.05402092,0.55274775,0.00308037,0.09756365
-5.27363682,1.56852785,0.04462801,0.00000000,1.07062241,0.55857513,0.00293364,0.09868624
-5.26763382,1.58655302,0.04630143,0.00000000,1.08841096,0.56448278,0.00280720,0.10049559
-5.26163082,1.60511993,0.04812972,0.00000000,1.10768673,0.57059968,0.00270481,0.10294470
-5.25562781,1.62470357,0.05012455,0.00000000,1.12882937,0.57710516,0.00262986,0.10600590
-5.24962481,1.64589170,0.05230245,0.00000000,1.15227785,0.58422044,0.00258529,0.10966785
-5.24362181,1.66935332,0.05468346,0.00000000,1.17850581,0.59219797,0.00257357,0.11393183
-5.23761881,1.69580164,0.05728939,0.00000000,1.20799325,0.60130880,0.00259657,0.11880753
-5.23161581,1.72595297,0.06014200,0.00000000,1.24119578,0.61182856,0.00265558,0.12430855
-5.22561281,1.76048323,0.06326107,0.00000000,1.27851248,0.62402235,0.00275123,0.13044777
-5.21960980,1.79998407,0.06666243,0.00000000,1.32025406,0.63812949,0.00288351,0.13723276
-5.21360680,1.84492046,0.07035617,0.00000000,1.36661282,0.65434846,0.00305173,0.14466162
-5.20760380,1.89559209,0.07434499,0.00000000,1.41763595,0.67282315,0.00325458,0.15271923
-5.20160080,1.95210055,0.07862284,0.00000000,1.47320384,0.69363071,0.00349009,0.16137422
-5.19559780,2.01432414,0.08317395,0.00000000,1.53301472,0.71677200,0.00375573,0.17057683
-5.18959480,2.08190191,0.08797231,0.00000000,1.59657674,0.74216489,0.00404840,0.18025764
-5.18359180,2.15422797,0.09298152,0.00000000,1.66320835,0.76964107,0.00436456,0.19032747
-5.17758879,2.23045674,0.09815525,0.00000000,1.73204725,0.79894633,0.00470024,0.20067820
-5.17158579,2.30951911,0.10343804,0.00000000,1.80206800,0.82974465,0.00505115,0.21118468
-5.16558279,2.39014910,0.10876664,0.00000000,1.87210752,0.86162567,0.00541275,0.22170754
-5.15957979,2.47091967,0.11407167,0.00000000,1.94089778,0.89411547,0.00578039,0.23209681
-5.15357679,2.55028627,0.11927951,0.00000000,2.00710403,0.92668995,0.00614935,0.24219608
-5.14757379,2.62663596,0.12431455,0.00000000,2.06936700,0.95879026,0.00651494,0.25184709
-5.14157079,2.69833979,0.12910133,0.00000000,2.12634708,0.98983953,0.00687262,0.26089450
-5.13556778,2.76380589,0.13356677,0.00000000,2.17676832,1.01926014,0.00721804,0.26919045
-5.12956478,2.82153089,0.13764225,0.00000000,2.21946036,1.04649063,0.00754712,0.27659894
-5.12356178,2.87014710,0.14126545,0.00000000,2.25339615,1.07100158,0.00785608,0.28299959
-5.11755878,2.90846360,0.14438189,0.00000000,2.27772389,1.09230984,0.00814153,0.28829076
-5.11155578,2.93549944,0.14694610,0.00000000,2.29179182,1.10999041,0.00840045,0.29239180
-5.10555278,2.95050779,0.14892244,0.00000000,2.29516486,1.12368579,0.00863020,0.29524450
-5.09954977,2.95299051,0.15028547,0.00000000,2.28763279,1.13311251,0.00882855,0.29681355
-5.09354677,2.94270289,0.15101995,0.00000000,2.26920971,1.13806474,0.00899363,0.29708620
-5.08754377,2.91964924,0.15112054,0.00000000,2.24012553,1.13841526,0.00912394,0.29607116
-5.08154077,2.88407004,0.15059115,0.00000000,2.20081016,1.13411387,0.00921835,0.29379682
-5.07553777,2.83642210,0.14944413,0.00000000,2.15187159,1.12518383,0.00927601,0.29030902
-5.06953477,2.77735319,0.14769925,0.00000000,2.09406945,1.11171653,0.00929641,0.28566847
-5.06353177,2.70767292,0.14538271,0.00000000,2.02828534,1.09386507,0.00927932,0.27994803
-5.05752876,2.62832149,0.14252602,0.00000000,1.95549177,1.07183707,0.00922479,0.27323003
-5.05152576,2.54033803,0.13916507,0.00000000,1.87672107,1.04588721,0.00913318,0.26560371
-5.04552276,2.44482985,0.13533914,0.00000000,1.79303558,1.01630983,0.00900513,0.25716289
-5.03951976,2.34294386,0.13109019,0.00000000,1.70550038,0.98343182,0.00884159,0.24800401
-5.03351676,2.23584094,0.12646220,0.00000000,1.61515926,0.94760602,0.00864386,0.23822451
-5.02751376,2.12467386,0.12150059,0.00000000,1.52301457,0.90920526,0.00841353,0.22792154
-5.02151076,2.01056889,0.11625187,0.00000000,1.43001122,0.86861685,0.00815258,0.21719104
-5.01550775,1.89461114,0.11076326,0.00000000,1.33702471,0.82623771,0.00786333,0.20612707
-5.00950475,1.77783329,0.10508242,0.00000000,1.24485307,0.78246981,0.00754844,0.19482135
-5.00350175,1.66120729,0.09925717,0.00000000,1.15421235,0.73771599,0.00721092,0.18336292
-4.99749875,1.54563857,0.09333521,0.00000000,1.06573496,0.69237581,0.00685406,0.17183787
-4.99149575,1.43196212,0.08736376,0.00000000,0.97997043,0.64684157,0.00648141,0.16032907
-4.98549275,1.32093993,0.08138922,0.00000000,0.89738791,0.60149424,0.00609673,0.14891581
-4.97948974,1.21325948,0.07545670,0.00000000,0.81837998,0.55669945,0.00570390,0.13767341
-4.97348674,1.10953272,0.06960954,0.00000000,0.74326705,0.51280336,0.00530687,0.12667269
-4.96748374,1.01029546,0.06388877,0.00000000,0.67230222,0.47012873,0.00490955,0.11597939
-4.96148074,0.91600705,0.05833261,0.00000000,0.60567615,0.42897110,0.00451573,0.10565349
-4.95547774,0.82705019,0.05297589,0.00000000,0.54352172,0.38959529,0.00412904,0.09574860
-4.94947474,0.74373117,0.04784960,0.00000000,0.48591854,0.35223243,0.00375282,0.08631128
-4.94347174,0.66628045,0.04298050,0.00000000,0.43289711,0.31707749,0.00339007,0.07738049
-4.93746873,0.59485376,0.03839077,0.00000000,0.38444268,0.28428763,0.00304342,0.06898718
-4.93146573,0.52953396,0.03409790,0.00000000,0.34049907,0.25398128,0.00271504,0.06115398
-4.92546273,0.47033364,0.03011460,0.00000000,0.30097215,0.22623811,0.00240668,0.05389515
-4.91945973,0.41719862,0.02644894,0.00000000,0.26573346,0.20109990,0.00211961,0.04721673
-4.91345673,0.37001229,0.02310457,0.00000000,0.23462372,0.17857219,0.00185462,0.04111680
-4.90745373,0.32860082,0.02008115,0.00000000,0.20745648,0.15862678,0.00161210,0.03558608
-4.90145073,0.29273913,0.01737480,0.00000000,0.18402180,0.14120481,0.00139201,0.03060861
-4.89544772,0.26215754,0.01497875,0.00000000,0.16409003,0.12622049,0.00119394,0.02616260
-4.88944472,0.23654883,0.01288395,0.00000000,0.14741569,0.11356518,0.00101717,0.02222136
-4.88344172,0.21557573,0.01107982,0.00000000,0.13374134,0.10311181,0.00086072,0.01875432
-4.87743872,0.19887854,0.00955497,0.00000000,0.12280148,0.09471937,0.00072341,0.01572810
-4.87143572,0.18608279,0.00829785,0.00000000,0.11432640,0.08823749,0.00060388,0.01310745
-4.86543272,0.17680673,0.00729746,0.00000000,0.10804596,0.08351086,0.00050070,0.01085624
-4.85942971,0.17066864,0.00654392,0.00000000,0.10369324,0.08038351,0.00041237,0.00893836
-4.85342671,0.16729369,0.00602896,0.00000000,0.10100805,0.07870272,0.00033741,0.00731840
-4.84742371,0.16632046,0.00574635,0.00000000,0.09974022,0.07832275,0.00027434,0.00596239
-4.84142071,0.16740690,0.00569221,0.00000000,0.09965277,0.07910798,0.00022177,0.00483825
-4.83541771,0.17023567,0.00586513,0.00000000,0.10052472,0.08093581,0.00017839,0.00391620
-4.82941471,0.17451891,0.00626628,0.00000000,0.10215378,0.08369898,0.00014297,0.00316902
-4.82341171,0.18000235,0.00689933,0.00000000,0.10435865,0.08730747,0.00011445,0.00257222
-4.81740870,0.18646859,0.00777032,0.00000000,0.10698101,0.09168995,0.00009187,0.00210407
-4.81140570,0.19373971,0.00888732,0.00000000,0.10988721,0.09679471,0.00007439,0.00174558
-4.80540270,0.20167902,0.01026015,0.00000000,0.11296950,0.10259012,0.00006132,0.00148043
-4.79939970,0.21019199,0.01189994,0.00000000,0.11614689,0.10906465,0.00005210,0.00129478
-4.79339670,0.21922632,0.01381863,0.00000000,0.11936556,0.11622648,0.00004630,0.00117713
-4.78739370,0.22877116,0.01602850,0.00000000,0.12259872,0.12410261,0.00004359,0.00111807
-4.78139070,0.23885548,0.01854165,0.00000000,0.12584608,0.13273771,0.00004377,0.00111011
-4.77538769,0.24954568,0.02136950,0.00000000,0.12913280,0.14219265,0.00004676,0.00114740
-4.76938469,0.26094248,0.02452232,0.00000000,0.13250798,0.15254270,0.00005255,0.00122559
-4.76338169,0.27317714,0.02800884,0.00000000,0.13604270,0.16387563,0.00006124,0.00134158
-4.75737869,0.28640719,0.03183584,0.00000000,0.13982774,0.17628970,0.00007302,0.00149333
-4.75137569,0.30081173,0.03600798,0.00000000,0.14397086,0.18989153,0.00008816,0.00167970
-4.74537269,0.31658646,0.04052751,0.00000000,0.14859395,0.20479407,0.00010698,0.00190029
-4.73936968,0.33393857,0.04539423,0.00000000,0.15382990,0.22111456,0.00012988,0.00215529
-4.73336668,0.35308151,0.05060541,0.00000000,0.15981941,0.23897275,0.00015730,0.00244537
-4.72736368,0.37423000,0.05615584,0.00000000,0.16670778,0.25848910,0.00018974,0.00277150
-4.72136068,0.39759508,0.06203793,0.00000000,0.17464173,0.27978333,0.00022769,0.00313489
-4.71535768,0.42337954,0.06824179,0.00000000,0.18376639,0.30297308,0.00027169,0.00353690
-4.70935468,0.45177370,0.07475535,0.00000000,0.19422249,0.32817286,0.00032227,0.00397885
-4.70335168,0.48295172,0.08156451,0.00000000,0.20614380,0.35549323,0.00037995,0.00446202
-4.69734867,0.51706836,0.08865323,0.00000000,0.21965501,0.38504026,0.00044523,0.00498752
-4.69134567,0.55425658,0.09600361,0.00000000,0.23486995,0.41691528,0.00051855,0.00555619
-4.68534267,0.59462574,0.10359597,0.00000000,0.25189033,0.45121504,0.00060032,0.00616857
-4.67933967,0.63826083,0.11140885,0.00000000,0.27080506,0.48803222,0.00069088,0.00682479
-4.67333667,0.68522258,0.11941912,0.00000000,0.29169010,0.52745645,0.00079051,0.00752457
-4.66733367,0.73554881,0.12760204,0.00000000,0.31460900,0.56957581,0.00089941,0.00826720
-4.66133067,0.78925683,0.13593136,0.00000000,0.33961405,0.61447890,0.00101768,0.00905149
-4.65532766,0.84634726,0.14437964,0.00000000,0.36674818,0.66225754,0.00114536,0.00987588
-4.64932466,0.90680900,0.15291850,0.00000000,0.39604738,0.71300998,0.00128244,0.01073845
-4.64332166,0.97062546,0.16151919,0.00000000,0.42754379,0.76684469,0.00142881,0.01163704
-4.63731866,1.03778190,0.17015324,0.00000000,0.46126917,0.82388445,0.00158434,0.01256941
-4.63131566,1.10827352,0.17879331,0.00000000,0.49725878,0.88427080,0.00174885,0.01353341
-4.62531266,1.18211418,0.18741416,0.00000000,0.53555538,0.94816829,0.00192213,0.01452714
-4.61930965,1.25934514,0.19599379,0.00000000,0.57621316,1.01576856,0.00210401,0.01554925
-4.61330665,1.34004347,0.20451468,0.00000000,0.61930136,1.08729362,0.00229430,0.01659916
-4.60730365,1.42432947,0.21296501,0.00000000,0.66490739,1.16299812,0.00249285,0.01767731
-4.60130065,1.51237254,0.22133986,0.00000000,0.71313901,1.24317013,0.00269955,0.01878544
-4.59529765,1.60439503,0.22964227,0.00000000,0.76412555,1.32813013,0.00291434,0.01992680
-4.58929465,1.70067329,0.23788411,0.00000000,0.81801779,1.41822778,0.00313721,0.02110640
-4.58329165,1.80153577,0.24608658,0.00000000,0.87498632,1.51383633,0.00336817,0.02233115
-4.57728864,1.90735750,0.25428042,0.00000000,0.93521838,1.61534443,0.00360729,0.02360996
-4.57128564,2.01855103,0.26250565,0.00000000,0.99891301,1.72314532,0.00385462,0.02495377
-4.56528264,2.13555363,0.27081077,0.00000000,1.06627463,1.83762360,0.00411020,0.02637550
-4.55927964,2.25881102,0.27925155,0.00000000,1.13750500,1.95913963,0.00437402,0.02788989
-4.55327664,2.38875785,0.28788928,0.00000000,1.21279397,2.08801210,0.00464599,0.02951321
-4.54727364,2.52579556,0.29678856,0.00000000,1.29230911,2.22449916,0.00492591,0.03126293
-4.54127064,2.67026824,0.30601470,0.00000000,1.37618450,2.36877878,0.00521339,0.03315718
-4.53526763,2.82243736,0.31563074,0.00000000,1.46450927,2.52092898,0.00550791,0.03521420
-4.52926463,2.98245618,0.32569432,0.00000000,1.55731605,2.68090868,0.00580869,0.03745161
-4.52326163,3.15034497,0.33625436,0.00000000,1.65456990,2.84853999,0.00611476,0.03988562
-4.51725863,3.32596791,0.34734777,0.00000000,1.75615818,3.02349263,0.00642487,0.04253021
-4.51125563,3.50901285,0.35899629,0.00000000,1.86188167,3.20527130,0.00673756,0.04539621
-4.50525263,3.69897469,0.37120358,0.00000000,1.97144750,3.39320664,0.00705111,0.04849041
-4.49924962,3.89514340,0.38395271,0.00000000,2.08446419,3.58645036,0.00736361,0.05181470
-4.49324662,4.09659750,0.39720414,0.00000000,2.20043910,3.78397516,0.00767293,0.05536522
-4.48724362,4.30220342,0.41089428,0.00000000,2.31877873,3.98457959,0.00797683,0.05913172
-4.48124062,4.51062141,0.42493483,0.00000000,2.43879177,4.18689832,0.00827295,0.06309693
-4.47523762,4.72031809,0.43921276,0.00000000,2.55969538,4.38941770,0.00855890,0.06723627
-4.46923462,4.92958581,0.45359126,0.00000000,2.68062433,4.59049646,0.00883228,0.07151769
-4.46323162,5.13656840,0.46791136,0.00000000,2.80064313,4.78839139,0.00909076,0.07590179
-4.45722861,5.33929298,0.48199457,0.00000000,2.91876089,4.98128723,0.00933214,0.08034224
-4.45122561,5.53570709,0.49564619,0.00000000,3.03394844,5.16733028,0.00955439,0.08478646
-4.44522261,5.72371994,0.50865943,0.00000000,3.14515733,5.34466452,0.00975568,0.08917661
-4.43921961,5.90124684,0.52082016,0.00000000,3.25134015,5.51146942,0.00993448,0.09345087
-4.43321661,6.06625513,0.53191217,0.00000000,3.35147145,5.66599798,0.01008951,0.09754486
-4.42721361,6.21681014,0.54172278,0.00000000,3.44456859,5.80661385,0.01021982,0.10139338
-4.42121061,6.35111959,0.55004866,0.00000000,3.52971173,5.93182615,0.01032478,0.10493220
-4.41520760,6.46757476,0.55670158,0.00000000,3.60606226,6.04032065,0.01040408,0.10809990
-4.40920460,6.56478682,0.56151392,0.00000000,3.67287912,6.13098629,0.01045773,0.11083977
-4.40320160,6.64161718,0.56434375,0.00000000,3.72953225,6.20293597,0.01048604,0.11310157
-4.39719860,6.69720052,0.56507922,0.00000000,3.77551293,6.25552099,0.01048961,0.11484307
-4.39119560,6.73096003,0.56364213,0.00000000,3.81044071,6.28833871,0.01046929,0.11603148
-4.38519260,6.74261420,0.55999046,0.00000000,3.83406685,6.30123338,0.01042613,0.11664449
-4.37918959,6.73217547,0.55411987,0.00000000,3.84627441,6.29429040,0.01036140,0.11667097
-4.37318659,6.69994101,0.54606393,0.00000000,3.84707527,6.26782477,0.01027651,0.11611129
-4.36718359,6.64647639,0.53589327,0.00000000,3.83660454,6.22236434,0.01017298,0.11497734
-4.36118059,6.57259341,0.52371352,0.00000000,3.81511282,6.15862923,0.01005242,0.11329202
-4.35517759,6.47932321,0.50966225,0.00000000,3.78295696,6.07750843,0.00991650,0.11108853
-4.34917459,6.36788619,0.49390504,0.00000000,3.74058991,5.98003496,0.00976690,0.10840922
-4.34317159,6.23966017,0.47663073,0.00000000,3.68855009,5.86736074,0.00960531,0.10530425
-4.33716858,6.09614817,0.45804631,0.00000000,3.62745086,5.74073218,0.00943338,0.10183006
-4.33116558,5.93894699,0.43837144,0.00000000,3.55797026,5.60146743,0.00925271,0.09804764
-4.32516258,5.76971757,0.41783291,0.00000000,3.48084134,5.45093574,0.00906484,0.09402082
-4.31915958,5.59015794,0.39665933,0.00000000,3.39684297,5.29053944,0.00887120,0.08981453
-4.31315658,5.40197899,0.37507615,0.00000000,3.30679109,5.12169833,0.00867313,0.08549316
-4.30715358,5.20688338,0.35330116,0.00000000,3.21153026,4.94583657,0.00847186,0.08111905
