energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-5.80790395,10.99961114,2.60582497,6.98437265,0.02485927,0.39751643,1.08115981,0.00000000,0.08021061,2.44939288
-5.80190095,10.76010140,2.52892917,6.85439003,0.02344797,0.39011194,1.05401110,0.00000000,0.07614035,2.38522960
-5.79589795,10.51808286,2.45024731,6.72441178,0.02207619,0.38235275,1.02537546,0.00000000,0.07221123,2.32002574
-5.78989495,10.27681644,2.37033789,6.59665049,0.02076185,0.37424622,0.99558022,0.00000000,0.06845909,2.25449974
-5.78389195,10.03929286,2.28971641,6.47312301,0.01952048,0.36579855,0.96495199,0.00000000,0.06491537,2.18931025
-5.77788894,9.80816541,2.20885236,6.35559739,0.01836498,0.35701527,0.93381110,0.00000000,0.06160691,2.12504487
-5.77188594,9.58569754,2.12816875,6.24554985,0.01730556,0.34790200,0.90246672,0.00000000,0.05855566,2.06221248
-5.76588294,9.37372758,2.04804430,6.14413389,0.01634971,0.33846529,0.87121332,0.00000000,0.05577869,2.00123925
-5.75987994,9.17365185,1.96881781,6.05216275,0.01550233,0.32871356,0.84032811,0.00000000,0.05328808,1.94246838
-5.75387694,8.98642685,1.89079439,5.97010616,0.01476593,0.31865813,0.81006985,0.00000000,0.05109108,1.88616350
-5.74787394,8.81259001,1.81425316,5.89810166,0.01414095,0.30831422,0.78067869,0.00000000,0.04919025,1.83251528
-5.74187094,8.65229799,1.73945589,5.83597975,0.01362613,0.29770190,0.75237720,0.00000000,0.04758374,1.78165091
-5.73586793,8.50538031,1.66665586,5.78330196,0.01321890,0.28684690,0.72537216,0.00000000,0.04626563,1.73364582
-5.72986493,8.37140585,1.59610654,5.73940992,0.01291590,0.27578125,0.69985713,0.00000000,0.04522638,1.68853685
-5.72386193,8.24975856,1.52806938,5.70348321,0.01271339,0.26454370,0.67601540,0.00000000,0.04445335,1.64633647
-5.71785893,8.13971882,1.46282015,5.67460320,0.01260774,0.25317981,0.65402308,0.00000000,0.04393134,1.60704691
-5.71185593,8.04054619,1.40065343,5.65181984,0.01259582,0.24174176,0.63405202,0.00000000,0.04364326,1.57067378
-5.70585293,7.95155959,1.34188474,5.63421806,0.01267543,0.23028784,0.61627242,0.00000000,0.04357077,1.53723838
-5.69984992,7.87221065,1.28685016,5.62098077,0.01284553,0.21888161,0.60085466,0.00000000,0.04369493,1.50678812
-5.69384692,7.80214667,1.23590317,5.61144500,0.01310649,0.20759077,0.58797026,0.00000000,0.04399690,1.47940451
-5.68784392,7.74125980,1.18940879,5.60514869,0.01346020,0.19648574,0.57779184,0.00000000,0.04445854,1.45520842
-5.68184092,7.68971989,1.14773507,5.60186554,0.01391007,0.18563808,0.57049185,0.00000000,0.04506300,1.43436227
-5.67583792,7.64798917,1.11124235,5.60162607,0.01446095,0.17511876,0.56624007,0.00000000,0.04579522,1.41706902
-5.66983492,7.61681773,1.08027056,5.60472393,0.01511892,0.16499630,0.56519995,0.00000000,0.04664228,1.40356807
-5.66383192,7.59721982,1.05512522,5.61170677,0.01589096,0.15533501,0.56752381,0.00000000,0.04759376,1.39412811
-5.65782891,7.59043190,1.03606266,5.62335210,0.01678464,0.14619328,0.57334713,0.00000000,0.04864180,1.38903724
-5.65182591,7.59785422,1.02327536,5.64062921,0.01780761,0.13762199,0.58278209,0.00000000,0.04978116,1.38859088
-5.64582291,7.62097867,1.01687797,5.66464880,0.01896712,0.12966323,0.59591076,0.00000000,0.05100909,1.39307783
-5.63981991,7.66130629,1.01689499,5.69660287,0.02026955,0.12234925,0.61277813,0.00000000,0.05232502,1.40276519
-5.63381691,7.72025848,1.02325072,5.73769756,0.02171988,0.11570171,0.63338554,0.00000000,0.05373022,1.41788289
-5.62781391,7.79908620,1.03576221,5.78908235,0.02332126,0.10973139,0.65768474,0.00000000,0.05522729,1.43860843
-5.62181091,7.89878189,1.05413586,5.85177899,0.02507458,0.10443813,0.68557300,0.00000000,0.05681959,1.46505273
-5.61580790,8.01999832,1.07796811,5.92661366,0.02697823,0.09981126,0.71688975,0.00000000,0.05851060,1.49724772
-5.60980490,8.16297881,1.10675036,6.01415562,0.02902789,0.09583028,0.75141486,0.00000000,0.06030335,1.53513637
-5.60380190,8.32750240,1.13987841,6.11466548,0.03121646,0.09246589,0.78886895,0.00000000,0.06219975,1.57856575
-5.59779890,8.51284681,1.17666614,6.22805544,0.03353420,0.08968129,0.82891583,0.00000000,0.06420007,1.62728356
-5.59179590,8.71777151,1.21636306,6.35386356,0.03596892,0.08743368,0.87116705,0.00000000,0.06630249,1.68093844
-5.58579290,8.94052163,1.25817519,6.49124319,0.03850634,0.08567588,0.91518864,0.00000000,0.06850270,1.73908410
-5.57978989,9.17885311,1.30128838,6.63896810,0.04113057,0.08435806,0.96050965,0.00000000,0.07079378,1.80118720
-5.57378689,9.43007763,1.34489318,6.79545298,0.04382466,0.08342939,1.00663236,0.00000000,0.07316610,1.86663871
-5.56778389,9.69112559,1.38821005,6.95878827,0.04657126,0.08283971,1.05304367,0.00000000,0.07560743,1.93476822
-5.56178089,9.95862388,1.43051371,7.12678774,0.04935317,0.08254096,1.09922717,0.00000000,0.07810324,2.00486055
-5.55577789,10.22898501,1.47115549,7.29704637,0.05215405,0.08248842,1.14467540,0.00000000,0.08063709,2.07617379
-5.54977489,10.49850321,1.50958241,7.46700602,0.05495889,0.08264171,1.18890169,0.00000000,0.08319115,2.14795802
-5.54377189,10.76345309,1.54535213,7.63402587,0.05775453,0.08296544,1.23145101,0.00000000,0.08574681,2.21947363
-5.53776888,11.02018634,1.57814267,7.79545444,0.06052989,0.08342956,1.27190941,0.00000000,0.08828537,2.29000838
-5.53176588,11.26522236,1.60775664,7.94870031,0.06327621,0.08400936,1.30991147,0.00000000,0.09078865,2.35889242
-5.52576288,11.49532883,1.63411941,8.09129867,0.06598693,0.08468512,1.34514554,0.00000000,0.09323962,2.42551048
-5.51975988,11.70758936,1.65727148,8.22097116,0.06865753,0.08544153,1.37735658,0.00000000,0.09562300,2.48931078
-5.51375688,11.89945591,1.67735530,8.33567706,0.07128513,0.08626676,1.40634648,0.00000000,0.09792562,2.54981032
-5.50775388,12.06878470,1.69459731,8.43365445,0.07386792,0.08715144,1.43197203,0.00000000,0.10013676,2.60659651
-5.50175088,12.21385545,1.70928619,8.51345030,0.07640450,0.08808745,1.45414071,0.00000000,0.10224826,2.65932530
-5.49574787,12.33337451,1.72174849,8.57393951,0.07889310,0.08906673,1.47280480,0.00000000,0.10425447,2.70771624
-5.48974487,12.42646360,1.73232306,8.61433303,0.08133085,0.09008010,1.48795415,0.00000000,0.10615206,2.75154505
-5.48374187,12.49263633,1.74133579,8.63417601,0.08371293,0.09111622,1.49960820,0.00000000,0.10793969,2.79063449
-5.47773887,12.53176550,1.74907596,8.63333733,0.08603196,0.09216077,1.50780792,0.00000000,0.10961744,2.82484431
-5.47173587,12.54404426,1.75577576,8.61199198,0.08827737,0.09319591,1.51260803,0.00000000,0.11118634,2.85406130
-5.46573287,12.52994438,1.76159390,8.57059818,0.09043507,0.09420003,1.51407033,0.00000000,0.11264768,2.87819013
-5.45972986,12.49017480,1.76660447,8.50987093,0.09248725,0.09514783,1.51225824,0.00000000,0.11400240,2.89714597
-5.45372686,12.42564319,1.77079148,8.43075389,0.09441243,0.09601087,1.50723320,0.00000000,0.11525049,2.91084921
-5.44772386,12.33742270,1.77404947,8.33439096,0.09618581,0.09675830,1.49905288,0.00000000,0.11639052,2.91922304
-5.44172086,12.22672546,1.77618994,8.22209889,0.09777979,0.09735806,1.48777148,0.00000000,0.11741923,2.92219381
-5.43571786,12.09488371,1.77695342,8.09534177,0.09916471,0.09777821,1.47344187,0.00000000,0.11833137,2.91969441
-5.42971486,11.94333856,1.77602621,7.95570806,0.10030987,0.09798853,1.45611947,0.00000000,0.11911961,2.91167018
-5.42371186,11.77363574,1.77306094,7.80489008,0.10118458,0.09796221,1.43586750,0.00000000,0.11977478,2.89808719
-5.41770885,11.58742720,1.76769974,7.64466603,0.10175933,0.09767749,1.41276317,0.00000000,0.12028618,2.87894203
-5.41170585,11.38647664,1.75959869,7.47688387,0.10200701,0.09711930,1.38690436,0.00000000,0.12064219,2.85427260
-5.40570285,11.17266719,1.74845222,7.30344660,0.10190411,0.09628069,1.35841632,0.00000000,0.12083096,2.82416895
-5.39969985,10.94800878,1.73401617,7.12629802,0.10143173,0.09516401,1.32745776,0.00000000,0.12084127,2.78878359
-5.39369685,10.71464334,1.71612835,6.94740826,0.10057658,0.09378174,1.29422605,0.00000000,0.12066349,2.74834025
-5.38769385,10.47484563,1.69472547,6.76875835,0.09933167,0.09215697,1.25896090,0.00000000,0.12029053,2.70314060
-5.38169085,10.23101819,1.66985569,6.59232332,0.09769684,0.09032349,1.22194643,0.00000000,0.11971882,2.65356838
-5.37568784,9.98567925,1.64168631,6.42005323,0.09567902,0.08832536,1.18351126,0.00000000,0.11894920,2.60009042
-5.36968484,9.74144265,1.61050603,6.25385218,0.09329226,0.08621612,1.14402650,0.00000000,0.11798763,2.54325441
-5.36368184,9.50098978,1.57672201,6.09555514,0.09055744,0.08405760,1.10390170,0.00000000,0.11684583,2.48368328
-5.35767884,9.26703355,1.54085176,5.94690297,0.08750185,0.08191830,1.06357880,0.00000000,0.11554154,2.42206631
-5.35167584,9.04227523,1.50351022,5.80951597,0.08415845,0.07987154,1.02352423,0.00000000,0.11409866,2.35914716
-5.34567284,8.82935504,1.46539274,5.68486650,0.08056503,0.07799336,0.98421949,0.00000000,0.11254700,2.29570919
-5.33966983,8.63079805,1.42725461,5.57425142,0.07676319,0.07636014,0.94615047,0.00000000,0.11092177,2.23255852
-5.33366683,8.44895669,1.38988796,5.47876497,0.07279729,0.07504636,0.90979582,0.00000000,0.10926273,2.17050533
-5.32766383,8.28595188,1.35409689,5.39927280,0.06871327,0.07412213,0.87561495,0.00000000,0.10761313,2.11034404
-5.32166083,8.14361433,1.32067185,5.33638798,0.06455753,0.07365098,0.84403585,0.00000000,0.10601831,2.05283295
-5.31565783,8.02342805,1.29036403,5.29044950,0.06037585,0.07368766,0.81544322,0.00000000,0.10452417,1.99867401
-5.30965483,7.92647776,1.26386070,5.26150413,0.05621232,0.07427630,0.79016741,0.00000000,0.10317545,1.94849334
-5.30365183,7.85340216,1.24176228,5.24929209,0.05210845,0.07544876,0.76847433,0.00000000,0.10201398,1.90282316
-5.29764882,7.80435468,1.22456188,5.25323720,0.04810236,0.07722331,0.75055689,0.00000000,0.10107687,1.86208569
-5.29164582,7.77897347,1.21262791,5.27244220,0.04422816,0.07960373,0.73652813,0.00000000,0.10039487,1.82657963
-5.28564282,7.77636218,1.20619033,5.30568964,0.04051540,0.08257876,0.72641634,0.00000000,0.09999081,1.79646973
-5.27963982,7.79508300,1.20533089,5.35144918,0.03698881,0.08612199,0.72016241,0.00000000,0.09987838,1.77177984
-5.27363682,7.83316310,1.20997778,5.40789161,0.03366805,0.09019209,0.71761953,0.00000000,0.10006113,1.75238992
-5.26763382,7.88811564,1.21990484,5.47291026,0.03056771,0.09473357,0.71855531,0.00000000,0.10053193,1.73803712
-5.26163082,7.95697582,1.23473529,5.54415006,0.02769744,0.09967780,0.72265643,0.00000000,0.10127278,1.72832132
-5.25562781,8.03635253,1.25395019,5.61904470,0.02506214,0.10494448,0.72953563,0.00000000,0.10225508,1.72271492
-5.24962481,8.12249513,1.27690117,5.69486159,0.02266232,0.11044338,0.73874105,0.00000000,0.10344038,1.72057691
-5.24362181,8.21137496,1.30282736,5.76875467,0.02049452,0.11607644,0.74976768,0.00000000,0.10478153,1.72117109
-5.23761881,8.29877996,1.33087602,5.83782424,0.01855183,0.12174008,0.76207064,0.00000000,0.10622424,1.72368774
-5.23161581,8.38042082,1.36012637,5.89918295,0.01682438,0.12732765,0.77507996,0.00000000,0.10770901,1.72726854
-5.22561281,8.45204585,1.38961590,5.95002648,0.01529996,0.13273208,0.78821649,0.00000000,0.10917333,1.73103387
-5.21960980,8.50956161,1.41836871,5.98770714,0.01396455,0.13784859,0.80090851,0.00000000,0.11055407,1.73411180
-5.21360680,8.54915568,1.44542470,6.00980830,0.01280297,0.14257735,0.81260853,0.00000000,0.11179004,1.73566776
-5.20760380,8.56741747,1.46986909,6.01421703,0.01179934,0.14682612,0.82280979,0.00000000,0.11282455,1.73493421
-5.20160080,8.56145295,1.49086123,5.99919250,0.01093767,0.15051273,0.83106196,0.00000000,0.11360783,1.73123897
-5.19559780,8.52898894,1.50766178,5.96342726,0.01020229,0.15356736,0.83698548,0.00000000,0.11409936,1.72403154
-5.18959480,8.46846269,1.51965746,5.90609876,0.00957829,0.15593456,0.84028424,0.00000000,0.11426992,1.71290628
-5.18359180,8.37909311,1.52638245,5.82690871,0.00905187,0.15757493,0.84075587,0.00000000,0.11410326,1.69762163
-5.17758879,8.26093011,1.52753576,5.72610803,0.00861062,0.15846636,0.83829957,0.00000000,0.11359736,1.67811459
-5.17158579,8.11487957,1.52299379,5.60450600,0.00824379,0.15860495,0.83292095,0.00000000,0.11276525,1.65450981
-5.16558279,7.94270211,1.51281773,5.46346225,0.00794240,0.15800534,0.82473380,0.00000000,0.11163529,1.62712287
-5.15957979,7.74698486,1.49725520,5.30486165,0.00769935,0.15670060,0.81395851,0.00000000,0.11025088,1.59645731
-5.15357679,7.53108651,1.47673608,5.13107212,0.00750951,0.15474160,0.80091732,0.00000000,0.10866971,1.56319552
-5.14757379,7.29905670,1.45186245,4.94488671,0.00736965,0.15219586,0.78602621,0.00000000,0.10696240,1.52818333
-5.14157079,7.05553221,1.42339283,4.74945153,0.00727839,0.14914587,0.76978381,0.00000000,0.10521066,1.49240890
-5.13556778,6.80561288,1.39222104,4.54818209,0.00723614,0.14568704,0.75275749,0.00000000,0.10350502,1.45697611
-5.12956478,6.55472121,1.35935032,4.34467081,0.00724489,0.14192513,0.73556699,0.00000000,0.10194211,1.42307336
-5.12356178,6.30845027,1.32586335,4.14258880,0.00730812,0.13797341,0.71886612,0.00000000,0.10062166,1.39193848
-5.11755878,6.07240463,1.29288916,3.94558557,0.00743056,0.13394951,0.70332289,0.00000000,0.09964328,1.36482093
-5.11155578,5.85203967,1.26156785,3.75718982,0.00761800,0.12997210,0.68959882,0.00000000,0.09910306,1.34294217
-5.10555278,5.65250425,1.23301440,3.58071482,0.00787711,0.12615747,0.67832792,0.00000000,0.09909015,1.32745564
-5.09954977,5.47849201,1.20828260,3.41917133,0.00821522,0.12261619,0.67009611,0.00000000,0.09968349,1.31940750
-5.09354677,5.33410570,1.18833040,3.27519077,0.00864006,0.11944983,0.66542153,0.00000000,0.10094860,1.31969936
-5.08754377,5.22273893,1.17398791,3.15096086,0.00915964,0.11674801,0.66473666,0.00000000,0.10293483,1.32905445
-5.08154077,5.14697883,1.16592909,3.04817547,0.00978198,0.11458568,0.66837258,0.00000000,0.10567291,1.34798818
-5.07553777,5.10853241,1.16464819,2.96799963,0.01051495,0.11302097,0.67654617,0.00000000,0.10917303,1.37678439
-5.06953477,5.10817872,1.17044183,2.91105054,0.01136608,0.11209346,0.68935046,0.00000000,0.11342359,1.41547803
-5.06353177,5.14574805,1.18339735,2.87739429,0.01234240,0.11182304,0.70674879,0.00000000,0.11839052,1.46384520
-5.05752876,5.22012832,1.20338792,2.86655799,0.01345024,0.11220943,0.72857279,0.00000000,0.12401733,1.52140090
-5.05152576,5.32929836,1.23007464,2.87755621,0.01469509,0.11323230,0.75452448,0.00000000,0.13022596,1.58740484
-5.04552276,5.47038653,1.26291551,2.90893051,0.01608145,0.11485204,0.78418241,0.00000000,0.13691825,1.66087523
-5.03951976,5.63975274,1.30118107,2.95880012,0.01761262,0.11701114,0.81701168,0.00000000,0.14397826,1.74061038
-5.03351676,5.83309081,1.34397609,3.02492212,0.01929057,0.11963609,0.85237761,0.00000000,0.15127506,1.82521722
-5.02751376,6.04554804,1.39026651,3.10475877,0.02111578,0.12263980,0.88956260,0.00000000,0.15866625,1.91314622
-5.02151076,6.27185777,1.43891065,3.19554992,0.02308704,0.12592440,0.92778550,0.00000000,0.16600183,2.00273134
-5.01550775,6.50648092,1.48869363,3.29438816,0.02520129,0.12938435,0.96622311,0.00000000,0.17312844,2.09223371
-5.00950475,6.74375196,1.53836352,3.39829461,0.02745348,0.13290964,1.00403275,0.00000000,0.17989375,2.17988773
-5.00350175,6.97802483,1.58666810,3.50429323,0.02983638,0.13638918,1.04037530,0.00000000,0.18615092,2.26394773
-4.99749875,7.20381443,1.63239083,3.60948168,0.03234047,0.13971401,1.07443796,0.00000000,0.19176286,2.34273393
-4.99149575,7.41592966,1.67438466,3.71109719,0.03495383,0.14278040,1.10545566,0.00000000,0.19660630,2.41467582
-4.98549275,7.60959434,1.71160282,3.80657579,0.03766208,0.14549266,1.13273080,0.00000000,0.20057533,2.47835176
-4.97948974,7.78055284,1.74312523,3.89360397,0.04044839,0.14776561,1.15565030,0.00000000,0.20358448,2.53252347
-4.97348674,7.92515801,1.76818011,3.97016171,0.04329357,0.14952655,1.17369969,0.00000000,0.20557103,2.57616436
-4.96748374,8.04043976,1.78616002,4.03455647,0.04617618,0.15071689,1.18647373,0.00000000,0.20649672,2.60848092
-4.96148074,8.12415295,1.79663217,4.08544772,0.04907286,0.15129312,1.19368340,0.00000000,0.20634855,2.62892688
-4.95547774,8.17480466,1.79934282,4.12186212,0.05195862,0.15122738,1.19515910,0.00000000,0.20513891,2.63720976
-4.94947474,8.19166089,1.79421622,4.14319952,0.05480736,0.15050751,1.19085024,0.00000000,0.20290480,2.63329004
-4.94347174,8.17473374,1.78134815,4.14923007,0.05759238,0.14913660,1.18082138,0.00000000,0.19970643,2.61737338
-4.93746873,8.12475052,1.76099491,4.14008316,0.06028703,0.14713214,1.16524520,0.00000000,0.19562512,2.58989642
-4.93146573,8.04310647,1.73355839,4.11622865,0.06286543,0.14452488,1.14439292,0.00000000,0.19076054,2.55150703
-4.92546273,7.93180337,1.69956791,4.07845122,0.06530319,0.14135725,1.11862252,0.00000000,0.18522765,2.50303984
-4.91945973,7.79337599,1.65965981,4.02781848,0.06757814,0.13768168,1.08836534,0.00000000,0.17915309,2.44548813
-4.91345673,7.63080894,1.61455550,3.96564375,0.06967103,0.13355872,1.05411172,0.00000000,0.17267150,2.37997305
-4.90745373,7.44744603,1.56503879,3.89344413,0.07156616,0.12905506,1.01639612,0.00000000,0.16592162,2.30771122
-4.90145073,7.24689464,1.51193324,3.81289482,0.07325185,0.12424151,0.97578223,0.00000000,0.15904243,2.22998156
-4.89544772,7.03292701,1.45608006,3.72578058,0.07472080,0.11919105,0.93284861,0.00000000,0.15216941,2.14809237
-4.88944472,6.80938104,1.39831723,3.63394509,0.07597022,0.11397694,0.88817516,0.00000000,0.14543097,2.06334931
-4.88344172,6.58006229,1.33946009,3.53923956,0.07700179,0.10867093,0.84233069,0.00000000,0.13894526,1.97702516
-4.87743872,6.34864971,1.28028390,3.44347146,0.07782139,0.10334163,0.79586193,0.00000000,0.13281727,1.89033177
-4.87143572,6.11860689,1.22150850,3.34835485,0.07843863,0.09805310,0.74928402,0.00000000,0.12713643,1.80439491
-4.86543272,5.89310121,1.16378533,3.25546356,0.07886613,0.09286361,0.70307261,0.00000000,0.12197470,1.72023239
-4.85942971,5.67493270,1.10768692,3.16618874,0.07911872,0.08782460,0.65765761,0.00000000,0.11738519,1.63873583
-4.85342671,5.46647488,1.05369892,3.08170235,0.07921250,0.08297992,0.61341858,0.00000000,0.11340137,1.56065652
-4.84742371,5.26962932,1.00221483,3.00292777,0.07916381,0.07836533,0.57068160,0.00000000,0.11003684,1.48659555
-4.84142071,5.08579549,0.95353328,2.93051928,0.07898824,0.07400813,0.52971778,0.00000000,0.10728568,1.41699833
-4.83541771,4.91585736,0.90785804,2.86485107,0.07869971,0.06992718,0.49074302,0.00000000,0.10512344,1.35215382
-4.82941471,4.76018747,0.86530067,2.80601693,0.07830964,0.06613305,0.45391915,0.00000000,0.10350862,1.29219827
-4.82341171,4.61866877,0.82588560,2.75384094,0.07782638,0.06262848,0.41935619,0.00000000,0.10238468,1.23712347
-4.81740870,4.49073379,0.78955769,2.70789903,0.07725476,0.05940898,0.38711568,0.00000000,0.10168253,1.18678925
-4.81140570,4.37542006,0.75619190,2.66755093,0.07659607,0.05646369,0.35721484,0.00000000,0.10132334,1.14093979
-4.80540270,4.27143995,0.72560487,2.63198151,0.07584813,0.05377633,0.32963154,0.00000000,0.10122175,1.09922337
-4.79939970,4.17726221,0.69756800,2.60024966,0.07500577,0.05132638,0.30430979,0.00000000,0.10128916,1.06121461
-4.79339670,4.09120207,0.67182162,2.57134294,0.07406149,0.04909022,0.28116567,0.00000000,0.10143718,1.02643872
-4.78739370,4.01151605,0.64808969,2.54423536,0.07300636,0.04704245,0.26009343,0.00000000,0.10158101,0.99439664
-4.78139070,3.93649748,0.62609460,2.51794568,0.07183105,0.04515712,0.24097172,0.00000000,0.10164270,0.96459012
-4.77538769,3.86456831,0.60557133,2.49159340,0.07052697,0.04340898,0.22366954,0.00000000,0.10155406,0.93654586
-4.76938469,3.79436300,0.58628055,2.46444971,0.06908740,0.04177456,0.20805201,0.00000000,0.10125928,0.90983764
-4.76338169,3.72480082,0.56802005,2.43598083,0.06750858,0.04023323,0.19398546,0.00000000,0.10071696,0.88410550
-4.75737869,3.65514283,0.55063397,2.40588146,0.06579067,0.03876800,0.18134204,0.00000000,0.09990165,0.85907131
-4.75137569,3.58503120,0.53401956,2.37409675,0.06393848,0.03736616,0.17000346,0.00000000,0.09880473,0.83454997
-4.74537269,3.51450888,0.51813108,2.34083159,0.06196201,0.03601972,0.15986390,0.00000000,0.09743458,0.81045588
-4.73936968,3.44401892,0.50298073,2.30654673,0.05987669,0.03472560,0.15083198,0.00000000,0.09581615,0.78680440
-4.73336668,3.37438360,0.48863656,2.27194198,0.05770327,0.03348557,0.14283185,0.00000000,0.09398982,0.76370841
-4.72736368,3.30676461,0.47521756,2.23792744,0.05546746,0.03230605,0.13580328,0.00000000,0.09200961,0.74137005
-4.72136068,3.24260640,0.46288606,2.20558411,0.05319930,0.03119757,0.12970099,0.00000000,0.08994096,0.72006819
-4.71535768,3.18356563,0.45183795,2.17611612,0.05093219,0.03017418,0.12449318,0.00000000,0.08785792,0.70014231
-4.70935468,3.13143036,0.44229108,2.15079689,0.04870176,0.02925264,0.12015937,0.00000000,0.08584007,0.68197339
-4.70335168,3.08803286,0.43447246,2.13091192,0.04654462,0.02845148,0.11668781,0.00000000,0.08396918,0.66596293
-4.69734867,3.05516038,0.42860484,2.11770109,0.04449694,0.02779007,0.11407251,0.00000000,0.08232581,0.65251087
-4.69134567,3.03446787,0.42489330,2.11230326,0.04259306,0.02728756,0.11231001,0.00000000,0.08098588,0.64199353
-4.68534267,3.02739690,0.42351242,2.11570562,0.04086408,0.02696187,0.11139626,0.00000000,0.08001745,0.63474249
-4.67933967,3.03510405,0.42459466,2.12870018,0.03933665,0.02682876,0.11132341,0.00000000,0.07947777,0.63102529
-4.67333667,3.05840202,0.42822038,2.15184918,0.03803183,0.02690087,0.11207701,0.00000000,0.07941067,0.63102871
-4.66733367,3.09771556,0.43441002,2.18546078,0.03696421,0.02718703,0.11363349,0.00000000,0.07984450,0.63484545
-4.66133067,3.15305390,0.44311872,2.22957569,0.03614124,0.02769155,0.11595811,0.00000000,0.08079059,0.64246454
-4.65532766,3.22400035,0.45423353,2.28396520,0.03556286,0.02841381,0.11900344,0.00000000,0.08224237,0.65376595
-4.64932466,3.30971907,0.46757349,2.34813991,0.03522145,0.02934791,0.12270844,0.00000000,0.08417503,0.66851955
-4.64332166,3.40897811,0.48289239,2.42136864,0.03510198,0.03048258,0.12699817,0.00000000,0.08654598,0.68638840
