energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.83791896,0.92985698,1.33609668,0.21794247,0.00000178,0.55714694,0.00004471,0.01918679
-5.83191596,0.99357401,1.43106782,0.23239610,0.00000225,0.59640771,0.00003661,0.01985910
-5.82591296,1.05758983,1.52576013,0.24698738,0.00000286,0.63556991,0.00003090,0.02073297
-5.81990995,1.12038593,1.61806954,0.26134566,0.00000366,0.67374303,0.00002725,0.02176988
-5.81390695,1.18049981,1.70594452,0.27511579,0.00000470,0.71005886,0.00002541,0.02294073
-5.80790395,1.23655107,1.78742582,0.28796386,0.00000604,0.74368761,0.00002523,0.02422623
-5.80190095,1.28726957,1.86068896,0.29958342,0.00000775,0.77385519,0.00002663,0.02561733
-5.79589795,1.33152418,1.92408735,0.30970179,0.00000992,0.79986079,0.00002960,0.02711586
-5.78989495,1.36835086,1.97619401,0.31808645,0.00001267,0.82109380,0.00003419,0.02873512
-5.78389195,1.39697834,2.01583962,0.32455074,0.00001613,0.83704931,0.00004053,0.03050054
-5.77788894,1.41685007,2.04214481,0.32895888,0.00002045,0.84734120,0.00004880,0.03245027
-5.77188594,1.42764102,2.05454490,0.33122984,0.00002582,0.85171211,0.00005923,0.03463576
-5.76588294,1.42926832,2.05280533,0.33133983,0.00003246,0.85003960,0.00007211,0.03712205
-5.75987994,1.42189489,2.03702701,0.32932330,0.00004063,0.84233822,0.00008776,0.03998802
-5.75387694,1.40592562,2.00764083,0.32527222,0.00005062,0.82875705,0.00010656,0.04332631
-5.74787394,1.38199619,1.96539143,0.31933386,0.00006278,0.80957294,0.00012891,0.04724299
-5.74187094,1.35095470,1.91131084,0.31170683,0.00007748,0.78517958,0.00015525,0.05185696
-5.73586793,1.31383703,1.84668303,0.30263590,0.00009518,0.75607285,0.00018601,0.05729897
-5.72986493,1.27183677,1.77300096,0.29240552,0.00011639,0.72283327,0.00022165,0.06371044
-5.72386193,1.22627110,1.69191808,0.28133251,0.00014166,0.68610604,0.00026262,0.07124184
-5.71785893,1.17854406,1.60519632,0.26975817,0.00017163,0.64657991,0.00030933,0.08005091
-5.71185593,1.13010866,1.51465283,0.25804011,0.00020702,0.60496550,0.00036219,0.09030058
-5.70585293,1.08242933,1.42210777,0.24654419,0.00024861,0.56197412,0.00042154,0.10215661
-5.69984992,1.03694612,1.32933497,0.23563668,0.00029727,0.51829796,0.00048768,0.11578520
-5.69384692,0.99504179,1.23801752,0.22567715,0.00035395,0.47459220,0.00056079,0.13135028
-5.68784392,0.95801277,1.14970945,0.21701197,0.00041971,0.43145987,0.00064102,0.14901082
-5.68184092,0.92704469,1.06580472,0.20996869,0.00049565,0.38943967,0.00072839,0.16891797
-5.67583792,0.90319270,0.98751402,0.20485138,0.00058299,0.34899706,0.00082280,0.19121216
-5.66983492,0.88736690,0.91584959,0.20193670,0.00068300,0.31051872,0.00092407,0.21602009
-5.66383192,0.88032235,0.85161771,0.20147090,0.00079706,0.27431025,0.00103188,0.24345168
-5.65782891,0.88265352,0.79541845,0.20366734,0.00092654,0.24059680,0.00114580,0.27359680
-5.65182591,0.89479236,0.74765158,0.20870462,0.00107291,0.20952643,0.00126528,0.30652204
-5.64582291,0.91700929,0.70852776,0.21672498,0.00123761,0.18117560,0.00138967,0.34226717
-5.63981991,0.94941644,0.67808357,0.22783295,0.00142207,0.15555636,0.00151823,0.38084157
-5.63381691,0.99197220,0.65619948,0.24209400,0.00162767,0.13262477,0.00165010,0.42222045
-5.62781391,1.04448664,0.64261911,0.25953325,0.00185570,0.11229002,0.00178439,0.46634101
-5.62181091,1.10662705,0.63696918,0.28013402,0.00210730,0.09442372,0.00192012,0.51309860
-5.61580790,1.17792347,0.63877886,0.30383648,0.00238340,0.07886914,0.00205628,0.56234304
-5.60980490,1.25777404,0.64749806,0.33053620,0.00268470,0.06544984,0.00219182,0.61387520
-5.60380190,1.34545020,0.66251402,0.36008307,0.00301158,0.05397762,0.00232569,0.66744419
-5.59779890,1.44010216,0.68316610,0.39228046,0.00336405,0.04425947,0.00245685,0.72274534
-5.59179590,1.54076509,0.70875860,0.42688511,0.00374171,0.03610353,0.00258427,0.77941932
-5.58579290,1.64636664,0.73857193,0.46360783,0.00414367,0.02932393,0.00270697,0.83705279
-5.57978989,1.75573659,0.77187235,0.50211542,0.00456852,0.02374455,0.00282402,0.89518072
-5.57378689,1.86761923,0.80792067,0.54203385,0.00501434,0.01920185,0.00293458,0.95329092
-5.56778389,1.98068920,0.84598063,0.58295311,0.00547860,0.01554671,0.00303789,1.01083080
-5.56178089,2.09357129,0.88532722,0.62443371,0.00595825,0.01264555,0.00313333,1.06721668
-5.55577789,2.20486456,0.92525553,0.66601496,0.00644968,0.01038079,0.00322042,1.12184560
-5.54977489,2.31317084,0.96509059,0.70722500,0.00694880,0.00865076,0.00329887,1.17410963
-5.54377189,2.41712739,1.00419826,0.74759248,0.00745106,0.00736933,0.00336861,1.22341239
-5.53776888,2.51544324,1.04199755,0.78665962,0.00795160,0.00646513,0.00342982,1.26918753
-5.53176588,2.60693835,1.07797415,0.82399637,0.00844531,0.00588077,0.00348297,1.31091853
-5.52576288,2.69058450,1.11169502,0.85921525,0.00892697,0.00557186,0.00352887,1.34815937
-5.51975988,2.76554656,1.14282369,0.89198642,0.00939142,0.00550612,0.00356871,1.38055511
-5.51375688,2.83122248,1.17113568,0.92205244,0.00983366,0.00566243,0.00360407,1.40786178
-5.50775388,2.88728043,1.19653346,0.94924206,0.01024907,0.00603005,0.00363699,1.42996451
-5.50175088,2.93369126,1.21906014,0.97348264,0.01063356,0.00660784,0.00366995,1.44689320
-5.49574787,2.97075457,1.23891111,0.99481039,0.01098370,0.00740359,0.00370590,1.45883479
-5.48974487,2.99911682,1.25644281,1.01337813,0.01129688,0.00843336,0.00374825,1.46614134
-5.48374187,3.01978007,1.27217781,1.02945989,0.01157144,0.00972095,0.00380086,1.46933339
-5.47773887,3.03410016,1.28680546,1.04345208,0.01180675,0.01129725,0.00386796,1.46909803
-5.47173587,3.04377359,1.30117748,1.05587089,0.01200326,0.01319957,0.00395413,1.46628132
-5.46573287,3.05081265,1.31629803,1.06734568,0.01216258,0.01547097,0.00406417,1.46187501
-5.45972986,3.05750861,1.33330794,1.07860838,0.01228737,0.01815934,0.00420304,1.45699757
-5.45372686,3.06638368,1.35346292,1.09047895,0.01238137,0.02131640,0.00437573,1.45286989
-5.44772386,3.08013211,1.37810599,1.10384707,0.01244922,0.02499647,0.00458707,1.45078599
-5.44172086,3.10155209,1.40863438,1.11965041,0.01249638,0.02925509,0.00484164,1.45207963
-5.43571786,3.13346969,1.44646152,1.13885001,0.01252889,0.03414734,0.00514354,1.45808745
-5.42971486,3.17865700,1.49297499,1.16240327,0.01255321,0.03972602,0.00549629,1.47010979
-5.42371186,3.23974661,1.54949138,1.19123532,0.01257593,0.04603963,0.00590260,1.48937031
-5.41770885,3.31914498,1.61720947,1.22620950,0.01260358,0.05313020,0.00636424,1.51697550
-5.41170585,3.41894726,1.69716309,1.26809785,0.01264231,0.06103106,0.00688188,1.55387551
-5.40570285,3.54085639,1.79017516,1.31755247,0.01269771,0.06976460,0.00745498,1.60082753
-5.39969985,3.68610918,1.89681473,1.37507863,0.01277452,0.07934008,0.00808166,1.65836299
-5.39369685,3.85541211,2.01735859,1.44101062,0.01287646,0.08975169,0.00875869,1.72675982
-5.38769385,4.04888923,2.15175908,1.51549112,0.01300603,0.10097680,0.00948142,1.80602084
-5.38169085,4.26604461,2.29961976,1.59845492,0.01316441,0.11297470,0.01024385,1.89585940
-5.37568784,4.50574101,2.46018015,1.68961763,0.01335136,0.12568577,0.01103865,1.99569280
-5.36968484,4.76619641,2.63231074,1.78847011,0.01356517,0.13903122,0.01185733,2.10464439
-5.36368184,5.04499925,2.81451905,1.89427881,0.01380274,0.15291358,0.01269040,2.22155430
-5.35767884,5.33914277,3.00496716,2.00609252,0.01405961,0.16721778,0.01352756,2.34499912
-5.35167584,5.64507815,3.20150072,2.12275548,0.01433007,0.18181301,0.01435804,2.47332011
-5.34567284,5.95878566,3.40168907,2.24292680,0.01460740,0.19655531,0.01517081,2.60465937
-5.33966983,6.27586206,3.60287556,2.36510587,0.01488402,0.21129075,0.01595497,2.73700307
-5.33366683,6.59162233,3.80223683,2.48766327,0.01515177,0.22585929,0.01670008,2.86823063
-5.32766383,6.90121271,3.99684939,2.60887656,0.01540214,0.24009902,0.01739647,2.99616833
-5.32166083,7.19973195,4.18376143,2.72696995,0.01562658,0.25385072,0.01803565,3.11864580
-5.31565783,7.48235711,4.36006768,2.84015700,0.01581677,0.26696263,0.01861055,3.23355348
-5.30965483,7.74446991,4.52298481,2.94668504,0.01596487,0.27929509,0.01911585,3.33889930
-5.30365183,7.98177965,4.66992489,3.04488018,0.01606381,0.29072498,0.01954816,3.43286256
-5.29764882,8.19043862,4.79856438,3.13319146,0.01610748,0.30114965,0.01990622,3.51384328
-5.29164582,8.36714608,4.90690633,3.21023284,0.01609095,0.31049030,0.02019098,3.58050515
-5.28564282,8.50923740,4.99333358,3.27482167,0.01601060,0.31869451,0.02040558,3.63181086
-5.27963982,8.61475508,5.05665122,3.32601231,0.01586425,0.32573778,0.02055530,3.66704824
-5.27363682,8.68249933,5.09611686,3.36312377,0.01565119,0.33162418,0.02064740,3.68584660
-5.26763382,8.71205635,5.11145764,3.38576025,0.01537222,0.33638579,0.02069088,3.68818265
-5.26163082,8.70380329,5.10287358,3.39382388,0.01502959,0.34008108,0.02069614,3.67437572
-5.25562781,8.65888980,5.07102725,3.38751898,0.01462694,0.34279237,0.02067465,3.64507282
-5.24962481,8.57919685,5.01702023,3.36734758,0.01416916,0.34462221,0.02063848,3.60122390
-5.24362181,8.46727429,4.94235733,3.33409626,0.01366225,0.34568910,0.02059987,3.54404857
-5.23761881,8.32625961,4.84890002,3.28881446,0.01311310,0.34612259,0.02057080,3.47499542
-5.23161581,8.15978078,4.73881077,3.23278522,0.01252936,0.34605799,0.02056247,3.39569569
-5.22561281,7.97184683,4.61449035,3.16748891,0.01191917,0.34563103,0.02058493,3.30791291
-5.21960980,7.76673026,4.47851044,3.09456148,0.01129093,0.34497254,0.02064669,3.21349068
-5.21360680,7.54884537,4.33354381,3.01574853,0.01065316,0.34420362,0.02075444,3.11430019
-5.20760380,7.32262710,4.18229445,2.93285672,0.01001423,0.34343131,0.02091281,3.01218970
-5.20160080,7.09241440,4.02743009,2.84770441,0.00938221,0.34274510,0.02112426,2.90893751
-5.19559780,6.86234231,3.87151902,2.76207312,0.00876472,0.34221438,0.02138908,2.80621011
-5.18959480,6.63624595,3.71697332,2.67766143,0.00816878,0.34188694,0.02170544,2.70552669
-5.18359180,6.41757966,3.56599985,2.59604299,0.00760070,0.34178855,0.02206963,2.60823116
-5.17758879,6.20935310,3.42056040,2.51862997,0.00706606,0.34192363,0.02247627,2.51547207
-5.17158579,6.01408599,3.28234164,2.44664287,0.00656959,0.34227696,0.02291876,2.42819085
-5.16558279,5.83378181,3.15273528,2.38108779,0.00611524,0.34281625,0.02338962,2.34711821
-5.15957979,5.66992037,3.03282854,2.32274134,0.00570611,0.34349545,0.02388098,2.27277824
-5.15357679,5.52346819,2.92340429,2.27214363,0.00534454,0.34425862,0.02438508,2.20549943
-5.14757379,5.39490485,2.82495039,2.22959906,0.00503212,0.34504404,0.02489474,2.14543159
-5.14157079,5.28426330,2.73767689,2.19518438,0.00476978,0.34578844,0.02540376,2.09256752
-5.13556778,5.19118123,2.66154011,2.16876354,0.00455782,0.34643109,0.02590739,2.04676794
-5.12956478,5.11496065,2.59627197,2.15000820,0.00439601,0.34691747,0.02640262,2.00778846
-5.12356178,5.05463259,2.54141322,2.13842287,0.00428364,0.34720244,0.02688844,1.97530705
-5.11755878,5.00902381,2.49634895,2.13337359,0.00421956,0.34725275,0.02736598,1.94895083
-5.11155578,4.97682276,2.46034497,2.13411869,0.00420231,0.34704872,0.02783858,1.92832082
-5.10555278,4.95664192,2.43258372,2.13984048,0.00423006,0.34658514,0.02831173,1.91301394
-5.09954977,4.94707456,2.41219837,2.14967674,0.00430072,0.34587134,0.02879291,1.90264114
-5.09354677,4.94674377,2.39830419,2.16275060,0.00441194,0.34493042,0.02929137,1.89684138
-5.08754377,4.95434255,2.39002623,2.17819803,0.00456113,0.34379781,0.02981777,1.89529096
-5.08154077,4.96866395,2.38652275,2.19519202,0.00474543,0.34251925,0.03038378,1.89770821
-5.07553777,4.98862093,2.38700375,2.21296264,0.00496179,0.34114815,0.03100164,1.90385364
-5.06953477,5.01325579,2.39074468,2.23081260,0.00520686,0.33974275,0.03168361,1.91352588
-5.06353177,5.04173982,2.39709494,2.24812800,0.00547709,0.33836299,0.03244152,1.92655397
-5.05752876,5.07336394,2.40548153,2.26438413,0.00576866,0.33706725,0.03328614,1.94278653
-5.05152576,5.10752146,2.41540811,2.27914653,0.00607750,0.33590928,0.03422670,1.96207881
-5.04552276,5.14368468,2.42644994,2.29206765,0.00639932,0.33493519,0.03527039,1.98427824
-5.03951976,5.18137691,2.43824530,2.30287960,0.00672963,0.33418073,0.03642189,2.00920955
-5.03351676,5.22014192,2.45048418,2.31138376,0.00706375,0.33366903,0.03768295,2.03666027
-5.02751376,5.25951296,2.46289508,2.31743810,0.00739688,0.33340866,0.03905208,2.06636764
-5.02151076,5.29898322,2.47523079,2.32094318,0.00772415,0.33339235,0.04052429,2.09800763
-5.01550775,5.33798003,2.48725418,2.32182772,0.00804074,0.33359612,0.04209095,2.13118695
-5.00950475,5.37584434,2.49872484,2.32003503,0.00834187,0.33397918,0.04373974,2.16543860
-5.00350175,5.41181746,2.50938755,2.31551089,0.00862301,0.33448432,0.04545476,2.20022154
-4.99749875,5.44503595,2.51896337,2.30819404,0.00887991,0.33503904,0.04721669,2.23492472
-4.99149575,5.47453589,2.52714402,2.29800981,0.00910871,0.33555719,0.04900317,2.26887554
-4.98549275,5.49926659,2.53358995,2.28486736,0.00930609,0.33594134,0.05078925,2.30135277
-4.97948974,5.51811375,2.53793257,2.26866083,0.00946932,0.33608553,0.05254793,2.33160347
-4.97348674,5.52993129,2.53978049,2.24927439,0.00959638,0.33587860,0.05425091,2.35886333
-4.96748374,5.53358066,2.53872968,2.22659077,0.00968600,0.33520776,0.05586933,2.38237987
-4.96148074,5.52797579,2.53437707,2.20050300,0.00973777,0.33396251,0.05737464,2.40143729
-4.95547774,5.51213158,2.52633687,2.17092829,0.00975214,0.33203853,0.05873949,2.41538215
-4.94947474,5.48521351,2.51425887,2.13782343,0.00973041,0.32934161,0.05993864,2.42364849
-4.94347174,5.44658559,2.49784749,2.10120045,0.00967478,0.32579130,0.06094985,2.42578139
-4.93746873,5.39585413,2.47688065,2.06114162,0.00958824,0.32132423,0.06175469,2.42145763
-4.93146573,5.33290465,2.45122721,2.01781257,0.00947454,0.31589689,0.06233932,2.41050250
-4.92546273,5.25792969,2.42086189,1.97147259,0.00933811,0.30948780,0.06269508,2.39290171
-4.91945973,5.17144557,2.38587670,1.92248127,0.00918390,0.30209895,0.06281894,2.36880771
-4.91345673,5.07429681,2.34648798,1.87130079,0.00901729,0.29375642,0.06271378,2.33854000
-4.90745373,4.96764731,2.30303849,1.81849341,0.00884393,0.28451022,0.06238848,2.30257906
-4.90145073,4.85295825,2.25599415,1.76471397,0.00866957,0.27443328,0.06185780,2.26155419
-4.89544772,4.73195326,2.20593531,1.71069753,0.00849992,0.26361968,0.06114197,2.21622549
-4.88944472,4.60657192,2.15354289,1.65724247,0.00834048,0.25218221,0.06026622,2.16746074
-4.88344172,4.47891354,2.09957969,1.60518958,0.00819637,0.24024938,0.05926000,2.11620807
-4.87743872,4.35117335,2.04486774,1.55539800,0.00807220,0.22796193,0.05815607,2.06346556
-4.87143572,4.22557383,1.99026259,1.50871897,0.00797193,0.21546912,0.05698949,2.01024912
-4.86543272,4.10429396,1.93662562,1.46596847,0.00789878,0.20292485,0.05579649,1.95755990
-4.85942971,3.98939960,1.88479558,1.42789979,0.00785510,0.19048388,0.05461329,1.90635277
-4.85342671,3.88277771,1.83556069,1.39517735,0.00784233,0.17829813,0.05347490,1.85750706
-4.84742371,3.78607733,1.78963232,1.36835290,0.00786097,0.16651340,0.05241400,1.81180096
-4.84142071,3.70065976,1.74762158,1.34784490,0.00791055,0.15526640,0.05145985,1.76989048
-4.83541771,3.62755992,1.71001957,1.33392241,0.00798966,0.14468241,0.05063738,1.73229385
-4.82941471,3.56746045,1.67718230,1.32669377,0.00809600,0.13487339,0.04996642,1.69938193
-4.82341171,3.52067948,1.64932067,1.32610106,0.00822648,0.12593668,0.04946103,1.67137487
-4.81740870,3.48717240,1.62649584,1.33192036,0.00837726,0.11795432,0.04912923,1.64834502
-4.81140570,3.46654737,1.60862021,1.34376808,0.00854395,0.11099281,0.04897274,1.63022572
-4.80540270,3.45809371,1.59546360,1.36111307,0.00872172,0.10510343,0.04898708,1.61682543
-4.79939970,3.46082166,1.58666443,1.38329429,0.00890546,0.10032281,0.04916185,1.60784639
-4.79339670,3.47351165,1.58174525,1.40954327,0.00908997,0.09667393,0.04948121,1.60290665
-4.78739370,3.49477076,1.58013175,1.43901052,0.00927014,0.09416713,0.04992452,1.60156447
-4.78139070,3.52309377,1.58117450,1.47079494,0.00944114,0.09280135,0.05046718,1.60334375
-4.77538769,3.55692590,1.58417250,1.50397497,0.00959859,0.09256518,0.05108158,1.60775920
-4.76938469,3.59472444,1.58839731,1.53764010,0.00973874,0.09343791,0.05173807,1.61433998
-4.76338169,3.63501654,1.59311711,1.57092165,0.00985862,0.09539028,0.05240606,1.62265078
-4.75737869,3.67645040,1.59761947,1.60302109,0.00995618,0.09838504,0.05305504,1.63230913
-4.75137569,3.71783769,1.60123228,1.63323497,0.01003036,0.10237718,0.05365559,1.64299830
-4.74537269,3.75818533,1.60334184,1.66097513,0.01008125,0.10731390,0.05418032,1.65447513
-4.73936968,3.79671530,1.60340778,1.68578328,0.01011002,0.11313430,0.05460468,1.66657250
-4.73336668,3.83287169,1.60097439,1.70733930,0.01011898,0.11976894,0.05490758,1.67919632
-4.72736368,3.86631504,1.59567796,1.72546285,0.01011154,0.12713917,0.05507193,1.69231754
-4.72136068,3.89690449,1.58725031,1.74010831,0.01009207,0.13515654,0.05508496,1.70595934
-4.71535768,3.92466902,1.57551860,1.75135324,0.01006583,0.14372226,0.05493834,1.72018069
-4.70935468,3.94976963,1.56040156,1.75938119,0.01003876,0.15272691,0.05462815,1.73505697
-4.70335168,3.97245483,1.54190276,1.76445968,0.01001730,0.16205048,0.05415465,1.75065903
-4.69734867,3.99301230,1.52010143,1.76691478,0.01000814,0.17156284,0.05352200,1.76703195
-4.69134567,4.01171957,1.49514137,1.76710361,0.01001797,0.18112485,0.05273772,1.78417477
-4.68534267,4.02879704,1.46721874,1.76538649,0.01005325,0.19058991,0.05181216,1.80202258
-4.67933967,4.04436619,1.43656936,1.76210032,0.01011988,0.19980631,0.05075790,1.82043223
-4.67333667,4.05841587,1.40345627,1.75753477,0.01022300,0.20862012,0.04958910,1.83917259
-4.66733367,4.07077881,1.36815802,1.75191283,0.01036670,0.21687861,0.04832091,1.85792028
-4.66133067,4.08112021,1.33095842,1.74537665,0.01055385,0.22443420,0.04696884,1.87626129
-4.65532766,4.08893936,1.29213802,1.73797978,0.01078590,0.23114868,0.04554829,1.89369880
-4.64932466,4.09358450,1.25196764,1.72968618,0.01106277,0.23689763,0.04407416,1.90966697
-4.64332166,4.09428036,1.21070414,1.72037595,0.01138279,0.24157475,0.04256047,1.92355018
-4.63731866,4.09016705,1.16858849,1.70985764,0.01174268,0.24509596,0.04102022,1.93470695
-4.63131566,4.08034820,1.12584586,1.69788619,0.01213758,0.24740300,0.03946528,1.94249734
-4.62531266,4.06394567,1.08268768,1.68418542,0.01256122,0.24846641,0.03790639,1.94631258
-4.61930965,4.04015782,1.03931523,1.66847375,0.01300606,0.24828762,0.03635331,1.94560532
-4.61330665,4.00831783,0.99592439,1.65049149,0.01346350,0.24690004,0.03481498,1.93991897
-4.60730365,3.96794887,0.95271105,1.63002796,0.01392418,0.24436912,0.03329977,1.92891460
-4.60130065,3.91881272,0.90987680,1.60694690,0.01437827,0.24079122,0.03181576,1.91239382
-4.59529765,3.86094890,0.86763430,1.58120845,0.01481579,0.23629137,0.03037101,1.89031659
-4.58929465,3.79470209,0.82621208,1.55288641,0.01522695,0.23101993,0.02897387,1.86281267
-4.58329165,3.72073589,0.78585816,1.52217977,0.01560242,0.22514836,0.02763318,1.83018628
-4.57728864,3.64003202,0.74684238,1.48941759,0.01593371,0.21886413,0.02635848,1.79291345
-4.57128564,3.55387459,0.70945718,1.45505710,0.01621335,0.21236505,0.02516013,1.75163215
-4.56528264,3.46382017,0.67401654,1.41967485,0.01643519,0.20585326,0.02404938,1.70712557
-4.55927964,3.37165471,0.64085324,1.38395143,0.01659449,0.19952898,0.02303830,1.66029927
-4.55327664,3.27933935,0.61031434,1.34865056,0.01668806,0.19358447,0.02213970,1.61215312
-4.54727364,3.18894751,0.58275503,1.31459339,0.01671429,0.18819821,0.02136690,1.56374938
-4.54127064,3.10259601,0.55853101,1.28262939,0.01667314,0.18352968,0.02073352,1.51617818
-4.53526763,3.02237335,0.53798972,1.25360527,0.01656605,0.17971481,0.02025308,1.47052190
-4.52926463,2.95026801,0.52146059,1.22833320,0.01639582,0.17686233,0.01993864,1.42781996
-4.52326163,2.88810007,0.50924483,1.20755989,0.01616641,0.17505101,0.01980239,1.38903533
-4.51725863,2.83745856,0.50160493,1.19193791,0.01588275,0.17432796,0.01985517,1.35502423
-4.51125563,2.79964736,0.49875442,1.18200033,0.01555052,0.17470804,0.02010606,1.32650988
-4.50525263,2.77564139,0.50084831,1.17813984,0.01517590,0.17617419,0.02056188,1.30406156
-4.49924962,2.76605486,0.50797453,1.18059315,0.01476535,0.17867883,0.02122688,1.28807935
-4.49324662,2.77112260,0.52014691,1.18943117,0.01432539,0.18214614,0.02210232,1.27878522
-4.48724362,2.79069512,0.53730014,1.20455545,0.01386244,0.18647518,0.02318626,1.27622069
-4.48124062,2.82424757,0.55928695,1.22570090,0.01338261,0.19154368,0.02447336,1.28025087
-4.47523762,2.87090209,0.58587807,1.25244476,0.01289162,0.19721241,0.02595486,1.29057491
-4.46923462,2.92946309,0.61676506,1.28422147,0.01239473,0.20332999,0.02761867,1.30674229
-4.46323162,2.99846401,0.65156637,1.32034294,0.01189665,0.20973798,0.02944957,1.32817438
-4.45722861,3.07622429,0.68983655,1.36002354,0.01140160,0.21627613,0.03142962,1.35419058
-4.45122561,3.16091454,0.73107863,1.40240907,0.01091328,0.22278760,0.03353863,1.38403806
-4.44522261,3.25062781,0.77475946,1.44660853,0.01043498,0.22912413,0.03575490,1.41692418
-4.43921961,3.34345457,0.82032752,1.49172781,0.00996960,0.23515080,0.03805591,1.45205038
-4.43321661,3.43755865,0.86723266,1.53690394,0.00951976,0.24075052,0.04041930,1.48864634
-4.42721361,3.53125143,0.91494699,1.58133869,0.00908787,0.24582787,0.04282370,1.52600313
-4.42121061,3.62306110,0.96298602,1.62433018,0.00867626,0.25031232,0.04524978,1.56350406
-4.41520760,3.71179424,1.01092894,1.66530102,0.00828717,0.25416062,0.04768111,1.60065176
-4.40920460,3.79658656,1.05843690,1.70382188,0.00792287,0.25735835,0.05010501,1.63709041
-4.40320160,3.87694019,1.10526820,1.73962906,0.00758566,0.25992043,0.05251327,1.67262167
-4.39719860,3.95274509,1.15128917,1.77263511,0.00727788,0.26189057,0.05490258,1.70721347
-4.39119560,4.02428266,1.19647983,1.80293150,0.00700191,0.26333971,0.05727486,1.74100077
-4.38519260,4.09221027,1.24093345,1.83078299,0.00676012,0.26436326,0.05963715,1.77427776
-4.37918959,4.15752627,1.28484965,1.85661324,0.00655478,0.26507735,0.06200131,1.80748126
-4.37318659,4.22151584,1.32852065,1.88098191,0.00638803,0.26561409,0.06438333,1.84116569
-4.36718359,4.28567920,1.37231101,1.90455400,0.00626172,0.26611599,0.06680232,1.87597021
-4.36118059,4.35164444,1.41663152,1.92806222,0.00617733,0.26672970,0.06927930,1.91257905
-4.35517759,4.42106858,1.46190810,1.95226403,0.00613586,0.26759930,0.07183566,1.95167683
-4.34917459,4.49553098,1.50854729,1.97789521,0.00613766,0.26885943,0.07449148,1.99390055
-4.34317159,4.57642424,1.55689994,2.00562212,0.00618239,0.27062850,0.07726381,2.03979082
-4.33716858,4.66484811,1.60722526,2.03599497,0.00626889,0.27300232,0.08016491,2.08974460
-4.33116558,4.76151211,1.65965705,2.06940472,0.00639510,0.27604845,0.08320065,2.14397226
-4.32516258,4.86665265,1.71417455,2.10604603,0.00655805,0.27980157,0.08636912,2.20246133
-4.31915958,4.97996972,1.77057969,2.14588846,0.00675379,0.28426015,0.08965954,2.26494951
-4.31315658,5.10058765,1.82848259,2.18865788,0.00697750,0.28938459,0.09305163,2.33090878
-4.30715358,5.22704342,1.88729657,2.23382962,0.00722346,0.29509708,0.09651540,2.39954217
