energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.20760380,0.91717144,0.00205773,0.07963054,0.72789531,0.43160220,0.00472075,0.28853311
-5.20160080,0.86491402,0.00217077,0.07050590,0.66912709,0.40091966,0.00496844,0.28291271
-5.19559780,0.82281350,0.00231401,0.06216767,0.61747653,0.37494796,0.00529127,0.28070551
-5.18959480,0.79092242,0.00248752,0.05461118,0.57305350,0.35373421,0.00568789,0.28191026
-5.18359180,0.76912776,0.00269084,0.04782289,0.53584663,0.33725357,0.00615602,0.28646224
-5.17758879,0.75715558,0.00292292,0.04178143,0.50572923,0.32541272,0.00669244,0.29423289
-5.17158579,0.75457941,0.00318209,0.03645886,0.48246800,0.31805477,0.00729290,0.30503123
-5.16558279,0.76083233,0.00346603,0.03182214,0.46573409,0.31496537,0.00795212,0.31860682
-5.15957979,0.77522239,0.00377181,0.02783472,0.45511619,0.31587997,0.00866386,0.33465461
-5.15357679,0.79695131,0.00409587,0.02445811,0.45013544,0.32049195,0.00942100,0.35282146
-5.14757379,0.82513606,0.00443411,0.02165354,0.45026154,0.32846162,0.01021569,0.37271448
-5.14157079,0.85883297,0.00478195,0.01938352,0.45492994,0.33942576,0.01103957,0.39391083
-5.13556778,0.89706386,0.00513440,0.01761328,0.46355959,0.35300765,0.01188400,0.41596913
-5.12956478,0.93884356,0.00548622,0.01631214,0.47557090,0.36882724,0.01274038,0.43844178
-5.12356178,0.98320814,0.00583199,0.01545468,0.49040343,0.38651129,0.01360045,0.46088822
-5.11755878,1.02924289,0.00616630,0.01502166,0.50753302,0.40570326,0.01445661,0.48288836
-5.11155578,1.07610926,0.00648390,0.01500085,0.52648766,0.42607254,0.01530229,0.50405592
-5.10555278,1.12306967,0.00677982,0.01538746,0.54686180,0.44732282,0.01613225,0.52405097
-5.09954977,1.16950911,0.00704952,0.01618440,0.56832848,0.46919918,0.01694284,0.54259123
-5.09354677,1.21495270,0.00728905,0.01740228,0.59064887,0.49149371,0.01773228,0.55946149
-5.08754377,1.25907811,0.00749514,0.01905899,0.61367867,0.51404930,0.01850078,0.57452071
-5.08154077,1.30172226,0.00766534,0.02117915,0.63737110,0.53676143,0.01925064,0.58770644
-5.07553777,1.34288156,0.00779801,0.02379305,0.66177601,0.55957766,0.01998622,0.59903608
-5.06953477,1.38270556,0.00789242,0.02693548,0.68703515,0.58249499,0.02071384,0.60860505
-5.06353177,1.42148385,0.00794872,0.03064413,0.71337325,0.60555482,0.02144155,0.61658159
-5.05752876,1.45962659,0.00796793,0.03495780,0.74108535,0.62883582,0.02217883,0.62319856
-5.05152576,1.49763933,0.00795187,0.03991437,0.77052045,0.65244494,0.02293617,0.62874234
-5.04552276,1.53609297,0.00790306,0.04554859,0.80206210,0.67650676,0.02372461,0.63353946
-5.03951976,1.57559017,0.00782460,0.05188980,0.83610654,0.70115186,0.02455519,0.63794136
-5.03351676,1.61672970,0.00772007,0.05895962,0.87303926,0.72650445,0.02543842,0.64230805
-5.02751376,1.66007023,0.00759337,0.06676974,0.91321093,0.75267016,0.02638367,0.64699139
-5.02151076,1.70609539,0.00744854,0.07531989,0.95691385,0.77972432,0.02739869,0.65231876
-5.01550775,1.75518173,0.00728964,0.08459607,1.00435990,0.80770152,0.02848907,0.65857788
-5.00950475,1.80757121,0.00712061,0.09456927,1.05566122,0.83658693,0.02965785,0.66600342
-5.00350175,1.86334958,0.00694512,0.10519457,1.11081465,0.86630991,0.03090523,0.67476609
-4.99749875,1.92243184,0.00676648,0.11641091,1.16969070,0.89674029,0.03222836,0.68496463
-4.99149575,1.98455549,0.00658753,0.12814141,1.23202797,0.92768746,0.03362133,0.69662105
-4.98549275,2.04928195,0.00641063,0.14029444,1.29743326,0.95890261,0.03507520,0.70967933
-4.97948974,2.11600614,0.00623753,0.15276521,1.36538768,0.99008375,0.03657829,0.72400743
-4.97348674,2.18397374,0.00606947,0.16543812,1.43525850,1.02088349,0.03811647,0.73940265
-4.96748374,2.25230516,0.00590710,0.17818951,1.50631639,1.05091916,0.03967365,0.75559981
-4.96148074,2.32002510,0.00575059,0.19089087,1.57775713,1.07978463,0.04123232,0.77228187
-4.95547774,2.38609610,0.00559962,0.20341236,1.64872681,1.10706343,0.04277413,0.78909248
-4.94947474,2.44945427,0.00545351,0.21562634,1.71834923,1.13234231,0.04428051,0.80564963
-4.94347174,2.50904555,0.00531126,0.22741087,1.78575406,1.15522455,0.04573325,0.82155996
-4.93746873,2.56386057,0.00517164,0.23865295,1.85010429,1.17534255,0.04711510,0.83643278
-4.93146573,2.61296637,0.00503331,0.24925126,1.91062149,1.19236880,0.04841020,0.84989347
-4.92546273,2.65553367,0.00489486,0.25911841,1.96660755,1.20602493,0.04960446,0.86159537
-4.91945973,2.69085845,0.00475493,0.26818231,2.01746189,1.21608840,0.05068586,0.87122994
-4.91345673,2.71837691,0.00461226,0.27638697,2.06269314,1.22239656,0.05164453,0.87853479
-4.90745373,2.73767380,0.00446575,0.28369232,2.10192500,1.22484818,0.05247281,0.88329923
-4.90145073,2.74848375,0.00431454,0.29007331,2.13489613,1.22340232,0.05316507,0.88536746
-4.89544772,2.75068637,0.00415800,0.29551839,2.16145436,1.21807507,0.05371755,0.88463939
-4.88944472,2.74429580,0.00399578,0.30002729,2.18154599,1.20893432,0.05412806,0.88106921
-4.88344172,2.72944582,0.00382780,0.30360853,2.19520103,1.19609313,0.05439561,0.87466212
-4.87743872,2.70637193,0.00365429,0.30627663,2.20251581,1.17970228,0.05452008,0.86546950
-4.87143572,2.67539163,0.00347571,0.30804941,2.20363423,1.15994246,0.05450190,0.85358299
-4.86543272,2.63688452,0.00329278,0.30894546,2.19872917,1.13701662,0.05434170,0.83912790
-4.85942971,2.59127339,0.00310643,0.30898200,2.18798532,1.11114304,0.05404012,0.82225637
-4.85342671,2.53900752,0.00291775,0.30817332,2.17158485,1.08254933,0.05359770,0.80314077
-4.84742371,2.48054894,0.00272797,0.30652986,2.14969672,1.05146776,0.05301479,0.78196745
-4.84142071,2.41636233,0.00253839,0.30405804,2.12247039,1.01813195,0.05229164,0.75893146
-4.83541771,2.34690873,0.00235038,0.30076076,2.09003408,0.98277491,0.05142858,0.73423205
-4.82941471,2.27264298,0.00216528,0.29663865,2.05249771,0.94562843,0.05042624,0.70806926
-4.82341171,2.19401446,0.00198439,0.29169178,2.00995985,0.90692342,0.04928584,0.68064159
-4.81740870,2.11147057,0.00180897,0.28592193,1.96251808,0.86689114,0.04800956,0.65214450
-4.81140570,2.02546208,0.00164013,0.27933494,1.91028169,0.82576476,0.04660083,0.62276986
-4.80540270,1.93644946,0.00147887,0.27194327,1.85338551,0.78378109,0.04506469,0.59270589
-4.79939970,1.84490932,0.00132604,0.26376827,1.79200377,0.74118207,0.04340799,0.56213763
-4.79339670,1.75133994,0.00118234,0.25484227,1.72636264,0.69821579,0.04163960,0.53124751
-4.78739370,1.65626541,0.00104827,0.24521004,1.65675042,0.65513679,0.03977052,0.50021597
-4.78139070,1.56023752,0.00092420,0.23492980,1.58352459,0.61220562,0.03781380,0.46922185
-4.77538769,1.46383538,0.00081032,0.22407343,1.50711487,0.56968746,0.03578444,0.43844250
-4.76938469,1.36766236,0.00070669,0.21272610,1.42802224,0.52785001,0.03369917,0.40805352
-4.76338169,1.27234075,0.00061323,0.20098514,1.34681367,0.48696073,0.03157610,0.37822801
-4.75737869,1.17850422,0.00052974,0.18895833,1.26411295,0.44728359,0.02943436,0.34913545
-4.75137569,1.08678876,0.00045594,0.17676175,1.18058809,0.40907551,0.02729359,0.32094030
-4.74537269,0.99782252,0.00039147,0.16451713,1.09693609,0.37258293,0.02517351,0.29380026
-4.73936968,0.91221534,0.00033594,0.15234915,1.01386591,0.33803848,0.02309344,0.26786451
-4.73336668,0.83054852,0.00028891,0.14038253,0.93208067,0.30565820,0.02107180,0.24327187
-4.72736368,0.75336554,0.00024995,0.12873926,0.85225992,0.27563931,0.01912573,0.22014920
-4.72136068,0.68116397,0.00021864,0.11753608,0.77504315,0.24815873,0.01727075,0.19860993
-4.71535768,0.61438930,0.00019459,0.10688225,0.70101494,0.22337236,0.01552041,0.17875301
-4.70935468,0.55343049,0.00017746,0.09687770,0.63069278,0.20141512,0.01388619,0.16066216
-4.70335168,0.49861760,0.00016695,0.08761170,0.56451769,0.18240151,0.01237731,0.14440554
-4.69734867,0.45022117,0.00016282,0.07916191,0.50284805,0.16642687,0.01100074,0.13003585
-4.69134567,0.40845318,0.00016489,0.07159394,0.44595664,0.15356871,0.00976121,0.11759062
-4.68534267,0.37346926,0.00017304,0.06496128,0.39403063,0.14388829,0.00866138,0.10709288
-4.67933967,0.34537157,0.00018722,0.05930551,0.34717439,0.13743196,0.00770192,0.09855188
-4.67333667,0.32421212,0.00020739,0.05465686,0.30541458,0.13423216,0.00688175,0.09196398
-4.66733367,0.30999581,0.00023358,0.05103479,0.26870704,0.13430787,0.00619824,0.08731336
-4.66133067,0.30268307,0.00026582,0.04844873,0.23694493,0.13766438,0.00564746,0.08457275
-4.65532766,0.30219152,0.00030415,0.04689878,0.20996761,0.14429226,0.00522436,0.08370383
-4.64932466,0.30839665,0.00034860,0.04637629,0.18756975,0.15416553,0.00492298,0.08465753
-4.64332166,0.32113138,0.00039918,0.04686437,0.16951019,0.16723916,0.00473667,0.08737399
-4.63731866,0.34018454,0.00045585,0.04833818,0.15552021,0.18344588,0.00465821,0.09178236
-4.63131566,0.36529847,0.00051850,0.05076511,0.14531099,0.20269258,0.00467994,0.09780043
-4.62531266,0.39616618,0.00058696,0.05410479,0.13858010,0.22485666,0.00479388,0.10533417
-4.61930965,0.43242830,0.00066097,0.05830905,0.13501683,0.24978234,0.00499183,0.11427731
-4.61330665,0.47367047,0.00074017,0.06332174,0.13430668,0.27727758,0.00526536,0.12451111
-4.60730365,0.51942161,0.00082413,0.06907869,0.13613472,0.30711167,0.00560595,0.13590432
-4.60130065,0.56915366,0.00091229,0.07550768,0.14018838,0.33901402,0.00600497,0.14831360
-4.59529765,0.62228312,0.00100405,0.08252861,0.14615956,0.37267420,0.00645378,0.16158444
-4.58929465,0.67817497,0.00109871,0.09005394,0.15374642,0.40774368,0.00694373,0.17555263
-4.58329165,0.73614907,0.00119553,0.09798931,0.16265496,0.44383928,0.00746627,0.19004639
-4.57728864,0.79548920,0.00129376,0.10623462,0.17260073,0.48054837,0.00801299,0.20488909
-4.57128564,0.85545480,0.00139262,0.11468527,0.18331052,0.51743584,0.00857575,0.21990265
-4.56528264,0.91529497,0.00149140,0.12323387,0.19452444,0.55405270,0.00914675,0.23491135
-4.55927964,0.97426449,0.00158946,0.13177212,0.20599815,0.58994596,0.00971867,0.24974612
-4.55327664,1.03164122,0.00168626,0.14019293,0.21750536,0.62466956,0.01028475,0.26424901
-4.54727364,1.08674422,0.00178141,0.14839271,0.22884054,0.65779581,0.01083895,0.27827764
-4.54127064,1.13895171,0.00187468,0.15627364,0.23982155,0.68892695,0.01137606,0.29170953
-4.53526763,1.18771803,0.00196607,0.16374589,0.25029227,0.71770625,0.01189176,0.30444590
-4.52926463,1.23258877,0.00205578,0.17072969,0.26012480,0.74382812,0.01238273,0.31641485
-4.52326163,1.27321319,0.00214423,0.17715708,0.26922122,0.76704676,0.01284667,0.32757362
-4.51725863,1.30935315,0.00223209,0.18297332,0.27751464,0.78718283,0.01328234,0.33790980
-4.51125563,1.34088811,0.00232022,0.18813778,0.28496945,0.80412792,0.01368954,0.34744128
-4.50525263,1.36781560,0.00240968,0.19262445,0.29158055,0.81784628,0.01406904,0.35621497
-4.49924962,1.39024714,0.00250166,0.19642182,0.29737164,0.82837405,0.01442248,0.36430416
-4.49324662,1.40839965,0.00259747,0.19953226,0.30239242,0.83581560,0.01475229,0.37180463
-4.48724362,1.42258262,0.00269843,0.20197100,0.30671483,0.84033749,0.01506146,0.37882972
-4.48124062,1.43318161,0.00280585,0.20376457,0.31042856,0.84215998,0.01535345,0.38550437
-4.47523762,1.44063892,0.00292093,0.20494902,0.31363575,0.84154683,0.01563194,0.39195861
-4.46923462,1.44543237,0.00304467,0.20556779,0.31644534,0.83879363,0.01590067,0.39832070
-4.46323162,1.44805320,0.00317787,0.20566964,0.31896734,0.83421547,0.01616327,0.40471029
-4.45722861,1.44898442,0.00332096,0.20530640,0.32130715,0.82813438,0.01642307,0.41123201
-4.45122561,1.44868057,0.00347405,0.20453102,0.32356035,0.82086734,0.01668302,0.41796986
-4.44522261,1.44755015,0.00363684,0.20339571,0.32580826,0.81271543,0.01694552,0.42498269
-4.43921961,1.44594155,0.00380860,0.20195054,0.32811448,0.80395455,0.01721247,0.43230110
-4.43321661,1.44413333,0.00398818,0.20024235,0.33052254,0.79482831,0.01748517,0.43992603
-4.42721361,1.44232923,0.00417405,0.19831410,0.33305495,0.78554332,0.01776443,0.44782905
-4.42121061,1.44065821,0.00436431,0.19620468,0.33571357,0.77626700,0.01805066,0.45595448
-4.41520760,1.43917935,0.00455680,0.19394914,0.33848126,0.76712799,0.01834396,0.46422323
-4.40920460,1.43789119,0.00474913,0.19157926,0.34132485,0.75821890,0.01864431,0.47253810
-4.40320160,1.43674482,0.00493884,0.18912438,0.34419900,0.74960122,0.01895176,0.48079034
-4.39719860,1.43565969,0.00512348,0.18661254,0.34705090,0.74131175,0.01926656,0.48886702
-4.39119560,1.43454100,0.00530069,0.18407148,0.34982528,0.73337013,0.01958940,0.49665873
-4.38519260,1.43329741,0.00546837,0.18152982,0.35246963,0.72578686,0.01992148,0.50406712
-4.37918959,1.43185763,0.00562475,0.17901789,0.35493891,0.71857101,0.02026467,0.51101181
-4.37318659,1.43018476,0.00576846,0.17656838,0.35719981,0.71173715,0.02062151,0.51743615
-4.36718359,1.42828705,0.00589861,0.17421663,0.35923386,0.70531085,0.02099523,0.52331132
-4.36118059,1.42622442,0.00601482,0.17200041,0.36103942,0.69933231,0.02138960,0.52863860
-4.35517759,1.42410989,0.00611724,0.16995934,0.36263220,0.69385776,0.02180883,0.53344946
-4.34917459,1.42210576,0.00620651,0.16813374,0.36404437,0.68895853,0.02225732,0.53780334
-4.34317159,1.42041467,0.00628369,0.16656319,0.36532210,0.68471775,0.02273936,0.54178344
-4.33716858,1.41926605,0.00635020,0.16528458,0.36652194,0.68122496,0.02325882,0.54549041
-4.33116558,1.41889869,0.00640772,0.16433009,0.36770597,0.67856891,0.02381880,0.54903459
-4.32516258,1.41954079,0.00645804,0.16372490,0.36893626,0.67682915,0.02442130,0.55252706
-4.31915958,1.42138868,0.00650295,0.16348508,0.37026892,0.67606703,0.02506688,0.55607028
-4.31315658,1.42458591,0.00654407,0.16361554,0.37174818,0.67631678,0.02575443,0.55974880
-4.30715358,1.42920428,0.00658276,0.16410854,0.37340089,0.67757750,0.02648095,0.56362075
