energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.24712356,1.51977435,-1.51974301,0.02410949,-0.02410885,0.07468712,-0.07468931,0.00425559,-0.00425553,0.00000000,-0.00000000,0.38513816,-0.38513196,0.54695272,-0.54694314,0.00158600,-0.00158596,0.85292336,-0.85290113
-4.24112056,1.56917983,-1.56915220,0.02601233,-0.02601169,0.07218152,-0.07218391,0.00438921,-0.00438916,0.00000000,-0.00000000,0.39615988,-0.39615461,0.55735852,-0.55735048,0.00167044,-0.00167041,0.88824948,-0.88822940
-4.23511756,1.61406953,-1.61404592,0.02791972,-0.02791909,0.06944566,-0.06944822,0.00451692,-0.00451687,0.00000000,-0.00000000,0.40607067,-0.40606642,0.56585726,-0.56585082,0.00175219,-0.00175216,0.92099533,-0.92097765
-4.22911456,1.65385831,-1.65383894,0.02979807,-0.02979746,0.06650653,-0.06650924,0.00463705,-0.00463700,0.00000000,-0.00000000,0.41473323,-0.41473003,0.57237153,-0.57236670,0.00182996,-0.00182992,0.95074554,-0.95073043
-4.22311156,1.68806055,-1.68804554,0.03161279,-0.03161221,0.06339838,-0.06340120,0.00474805,-0.00474801,0.00000000,-0.00000000,0.42203498,-0.42203286,0.57687249,-0.57686924,0.00190241,-0.00190237,0.97713581,-0.97712341
-4.21710855,1.71630337,-1.71629274,0.03332922,-0.03332868,0.06016159,-0.06016448,0.00484858,-0.00484855,0.00000000,-0.00000000,0.42789083,-0.42788979,0.57938120,-0.57937945,0.00196824,-0.00196822,0.99986240,-0.99985279
-4.21110555,1.73833778,-1.73833144,0.03491366,-0.03491317,0.05684159,-0.05684452,0.00493747,-0.00493745,0.00000000,-0.00000000,0.43224550,-0.43224552,0.57996893,-0.57996856,0.00202622,-0.00202620,1.01869033,-1.01868353
-4.20510255,1.75404763,-1.75404537,0.03633440,-0.03633398,0.05348764,-0.05349056,0.00501379,-0.00501377,0.00000000,-0.00000000,0.43507534,-0.43507636,0.57875648,-0.57875733,0.00207520,-0.00207518,1.03346026,-1.03345622
-4.19909955,1.76345620,-1.76345772,0.03756275,-0.03756239,0.05015174,-0.05015461,0.00507684,-0.00507683,0.00000000,-0.00000000,0.43638965,-0.43639160,0.57591269,-0.57591455,0.00211415,-0.00211413,1.04409366,-1.04409227
-4.19309655,1.76673035,-1.76673526,0.03857401,-0.03857373,0.04688759,-0.04689036,0.00512621,-0.00512621,0.00000000,-0.00000000,0.43623150,-0.43623429,0.57165227,-0.57165489,0.00214222,-0.00214221,1.05059636,-1.05059747
-4.18709355,1.76418220,-1.76419000,0.03934838,-0.03934817,0.04374972,-0.04375235,0.00516179,-0.00516180,0.00000000,-0.00000000,0.43467812,-0.43468162,0.56623302,-0.56623612,0.00215878,-0.00215876,1.05306033,-1.05306371
-4.18109055,1.75626828,-1.75627836,0.03987167,-0.03987155,0.04079279,-0.04079523,0.00518380,-0.00518381,0.00000000,-0.00000000,0.43184070,-0.43184478,0.55995257,-0.55995584,0.00216340,-0.00216339,1.05166366,-1.05166905
-4.17508754,1.74358615,-1.74359786,0.04013596,-0.04013592,0.03807110,-0.03807332,0.00519279,-0.00519280,0.00000000,-0.00000000,0.42786379,-0.42786830,0.55314480,-0.55314789,0.00215592,-0.00215592,1.04666885,-1.04667592
-4.16908454,1.72686862,-1.72688119,0.04013996,-0.04014000,0.03563827,-0.03564021,0.00518968,-0.00518969,0.00000000,-0.00000000,0.42292421,-0.42292897,0.54617583,-0.54617838,0.00213647,-0.00213647,1.03841941,-1.03842780
-4.16308154,1.70697531,-1.70698794,0.03988919,-0.03988932,0.03354708,-0.03354870,0.00517576,-0.00517578,0.00000000,-0.00000000,0.41722941,-0.41723424,0.53943981,-0.53944142,0.00210542,-0.00210542,1.02733485,-1.02734415
-4.15707854,1.68488189,-1.68489370,0.03939601,-0.03939621,0.03184942,-0.03185070,0.00515271,-0.00515272,0.00000000,-0.00000000,0.41101541,-0.41102013,0.53335420,-0.53335447,0.00206342,-0.00206343,1.01390419,-1.01391399
-4.15107554,1.66166659,-1.66167668,0.03867931,-0.03867958,0.03059644,-0.03059733,0.00512257,-0.00512259,0.00000000,-0.00000000,0.40454420,-0.40454858,0.52835476,-0.52835327,0.00201141,-0.00201142,0.99867811,-0.99868793
-4.14507254,1.63849427,-1.63850170,0.03776409,-0.03776441,0.02983857,-0.02983904,0.00508778,-0.00508779,0.00000000,-0.00000000,0.39810048,-0.39810432,0.52488987,-0.52488619,0.00195053,-0.00195053,0.98225965,-0.98226903
-4.13906953,1.61659772,-1.61660154,0.03668079,-0.03668116,0.02962563,-0.02962563,0.00505110,-0.00505111,0.00000000,-0.00000000,0.39198800,-0.39199108,0.52341419,-0.52340790,0.00188213,-0.00188214,0.96529381,-0.96530225
-4.13306653,1.59725644,-1.59725570,0.03546449,-0.03546490,0.03000682,-0.03000633,0.00501563,-0.00501563,0.00000000,-0.00000000,0.38652508,-0.38652719,0.52438150,-0.52437219,0.00180775,-0.00180776,0.94845585,-0.94846288
-4.12706353,1.58177262,-1.58176640,0.03415393,-0.03415437,0.03103058,-0.03102957,0.00498473,-0.00498472,0.00000000,-0.00000000,0.38203960,-0.38204052,0.52823660,-0.52822388,0.00172905,-0.00172906,0.93243859,-0.93244375
-4.12106053,1.57144466,-1.57143207,0.03279048,-0.03279092,0.03274427,-0.03274271,0.00496199,-0.00496197,0.00000000,-0.00000000,0.37886329,-0.37886281,0.53540606,-0.53538957,0.00164775,-0.00164776,0.91793864,-0.91794145
-4.11505753,1.56753817,-1.56751840,0.03141694,-0.03141738,0.03519361,-0.03519147,0.00495112,-0.00495109,0.00000000,-0.00000000,0.37732529,-0.37732321,0.54628806,-0.54626747,0.00156561,-0.00156562,0.90564168,-0.90564174
-4.10905453,1.57125500,-1.57122733,0.03007646,-0.03007688,0.03842188,-0.03841914,0.00495593,-0.00495588,0.00000000,-0.00000000,0.37774519,-0.37774133,0.56124109,-0.56121612,0.00148437,-0.00148438,0.89620710,-0.89620402
-4.10305153,1.58370057,-1.58366439,0.02881130,-0.02881169,0.04246890,-0.04246553,0.00498015,-0.00498009,0.00000000,-0.00000000,0.38042539,-0.38041959,0.58057187,-0.58054233,0.00140570,-0.00140571,0.89025198,-0.89024543
-4.09704852,1.60585023,-1.60580507,0.02766176,-0.02766210,0.04736969,-0.04736570,0.00502741,-0.00502733,0.00000000,-0.00000000,0.38564314,-0.38563525,0.60452270,-0.60448844,0.00133116,-0.00133116,0.88833485,-0.88832456
-4.09104552,1.63851551,-1.63846109,0.02666507,-0.02666535,0.05315301,-0.05314837,0.00510106,-0.00510096,0.00000000,-0.00000000,0.39364217,-0.39363210,0.63325860,-0.63321959,0.00126212,-0.00126212,0.89093952,-0.89092530
-4.08504252,1.68231128,-1.68224748,0.02585441,-0.02585463,0.05983962,-0.05983434,0.00520408,-0.00520396,0.00000000,-0.00000000,0.40462437,-0.40461204,0.66685475,-0.66681105,0.00119981,-0.00119980,0.89845941,-0.89844115
-4.07903952,1.73762486,-1.73755179,0.02525806,-0.02525821,0.06744049,-0.06743458,0.00533895,-0.00533881,0.00000000,-0.00000000,0.41874158,-0.41872698,0.70528490,-0.70523668,0.00114519,-0.00114518,0.91118288,-0.91116059
-4.07303652,1.80458861,-1.80450663,0.02489863,-0.02489869,0.07595493,-0.07594841,0.00550755,-0.00550738,0.00000000,-0.00000000,0.43608793,-0.43607107,0.74841120,-0.74835876,0.00109901,-0.00109900,0.92928017,-0.92925392
-4.06703352,1.88305721,-1.88296690,0.02479241,-0.02479239,0.08536879,-0.08536168,0.00571102,-0.00571083,0.00000000,-0.00000000,0.45669289,-0.45667385,0.79597634,-0.79592008,0.00106175,-0.00106174,0.95279240,-0.95276242
-4.06103052,1.97259096,-1.97249314,0.02494896,-0.02494885,0.09565274,-0.09564509,0.00594970,-0.00594949,0.00000000,-0.00000000,0.48051562,-0.48049453,0.84759851,-0.84753898,0.00103363,-0.00103361,0.98162346,-0.98159005
-4.05502751,2.07244650,-2.07234228,0.02537075,-0.02537056,0.10676086,-0.10675274,0.00622303,-0.00622281,0.00000000,-0.00000000,0.50744067,-0.50741771,0.90276992,-0.90270778,0.00101461,-0.00101458,1.01553503,-1.01549862
-4.04902451,2.18157599,-2.18146669,0.02605305,-0.02605278,0.11862951,-0.11862097,0.00652949,-0.00652925,0.00000000,-0.00000000,0.53727554,-0.53725095,0.96085926,-0.96079528,0.00100440,-0.00100437,1.05414560,-1.05410673
-4.04302151,2.29863559,-2.29852274,0.02698390,-0.02698356,0.13117662,-0.13116774,0.00686659,-0.00686634,0.00000000,-0.00000000,0.56975031,-0.56972437,1.02111854,-1.02105360,0.00100248,-0.00100244,1.09693358,-1.09689287
-4.03701851,2.42200372,-2.42188906,0.02814439,-0.02814398,0.14430150,-0.14429238,0.00723085,-0.00723058,0.00000000,-0.00000000,0.60451950,-0.60449256,1.08269442,-1.08262949,0.00100810,-0.00100807,1.14324480,-1.14320298
-4.03101551,2.54980938,-2.54969481,0.02950896,-0.02950849,0.15788528,-0.15787602,0.00761784,-0.00761757,0.00000000,-0.00000000,0.64116642,-0.64113886,1.14464414,-1.14458026,0.00102036,-0.00102032,1.19230466,-1.19226252
-4.02501251,2.67997006,-2.67985758,0.03104600,-0.03104549,0.17179190,-0.17178263,0.00802226,-0.00802199,0.00000000,-0.00000000,0.67920985,-0.67918209,1.20595557,-1.20589380,0.00103817,-0.00103813,1.24323449,-1.24319287
-4.01900950,2.81023853,-2.81013021,0.03271859,-0.03271805,0.18586984,-0.18586066,0.00843802,-0.00843775,0.00000000,-0.00000000,0.71811314,-0.71808564,1.26557103,-1.26551245,0.00106035,-0.00106031,1.29507204,-1.29503181
-4.01300650,2.93825730,-2.93815520,0.03448534,-0.03448479,0.19995444,-0.19994550,0.00885838,-0.00885811,0.00000000,-0.00000000,0.75729551,-0.75726872,1.32241415,-1.32235983,0.00108562,-0.00108558,1.34679540,-1.34675745
-4.00700350,3.06161915,-3.06152529,0.03630148,-0.03630093,0.21387095,-0.21386236,0.00927612,-0.00927586,0.00000000,-0.00000000,0.79614522,-0.79611960,1.37541887,-1.37536982,0.00111268,-0.00111264,1.39734975,-1.39731493
-4.00100050,3.17793167,-3.17784796,0.03811998,-0.03811945,0.22743809,-0.22742998,0.00968369,-0.00968345,0.00000000,-0.00000000,0.83403427,-0.83401029,1.42355945,-1.42351662,0.00114022,-0.00114018,1.44567590,-1.44564503
-3.99499750,3.28488367,-3.28481185,0.03989285,-0.03989235,0.24047214,-0.24046465,0.01007349,-0.01007327,0.00000000,-0.00000000,0.87033420,-0.87031229,1.46588052,-1.46584473,0.00116697,-0.00116694,1.49073974,-1.49071357
-3.98899450,3.38031097,-3.38025256,0.04157240,-0.04157196,0.25279152,-0.25278476,0.01043799,-0.01043779,0.00000000,-0.00000000,0.90443241,-0.90441297,1.50152580,-1.50149775,0.00119175,-0.00119171,1.53156152,-1.53154070
-3.98299150,3.46225917,-3.46221543,0.04311266,-0.04311229,0.26422147,-0.26421555,0.01077003,-0.01076987,0.00000000,-0.00000000,0.93574849,-0.93573187,1.52976445,-1.52974468,0.00121346,-0.00121343,1.56724374,-1.56722881
-3.97698849,3.52904111,-3.52901297,0.04447060,-0.04447031,0.27459901,-0.27459403,0.01106301,-0.01106288,0.00000000,-0.00000000,0.96374992,-0.96373643,1.55001400,-1.55000288,0.00123119,-0.00123117,1.59699678,-1.59698815
-3.97098549,3.57928666,-3.57927474,0.04560744,-0.04560725,0.28377778,-0.28377380,0.01131108,-0.01131098,0.00000000,-0.00000000,0.98796673,-0.98795660,1.56185886,-1.56185657,0.00124417,-0.00124415,1.62016118,-1.62015912
-3.96498249,3.61198324,-3.61198779,0.04648974,-0.04648965,0.29163264,-0.29162974,0.01150937,-0.01150931,0.00000000,-0.00000000,1.00800443,-1.00799783,1.56506375,-1.56507029,0.00125185,-0.00125183,1.63622583,-1.63623047
-3.95897949,3.62650548,-3.62652641,0.04709036,-0.04709038,0.29806398,-0.29806219,0.01165411,-0.01165409,0.00000000,-0.00000000,1.02355490,-1.02355192,1.55958146,-1.55959662,0.00125386,-0.00125386,1.64484146,-1.64485277
-3.95297649,3.62263298,-3.62266981,0.04738924,-0.04738938,0.30300134,-0.30300067,0.01174279,-0.01174282,0.00000000,-0.00000000,1.03440484,-1.03440548,1.54555482,-1.54557822,0.00125010,-0.00125010,1.64582891,-1.64584672
-3.94697349,3.60055581,-3.60060776,0.04737389,-0.04737415,0.30640644,-0.30640687,0.01177426,-0.01177432,0.00000000,-0.00000000,1.04044145,-1.04044566,1.52331273,-1.52334383,0.00124069,-0.00124069,1.63918218,-1.63920617
-3.94097049,3.56086771,-3.56093365,0.04703968,-0.04704006,0.30827524,-0.30827675,0.01174874,-0.01174884,0.00000000,-0.00000000,1.04165540,-1.04166302,1.49336068,-1.49339876,0.00122596,-0.00122597,1.62506614,-1.62509587
-3.93496748,3.50454742,-3.50462597,0.04638984,-0.04639033,0.30863919,-0.30864171,0.01166787,-0.01166801,0.00000000,-0.00000000,1.03814076,-1.03815159,1.45636597,-1.45641021,0.00120652,-0.00120653,1.60380933,-1.60384423
-3.92896448,3.43292933,-3.43301885,0.04543517,-0.04543577,0.30756530,-0.30756875,0.01153466,-0.01153483,0.00000000,-0.00000000,1.03009227,-1.03010603,1.41313864,-1.41318808,0.00118319,-0.00118320,1.57589212,-1.57593154
-3.92296148,3.34766448,-3.34776314,0.04419359,-0.04419429,0.30515524,-0.30515951,0.01135340,-0.01135360,0.00000000,-0.00000000,1.01779989,-1.01781623,1.36460857,-1.36466219,0.00115701,-0.00115702,1.54193113,-1.54197434
-3.91695848,3.25067384,-3.25077968,0.04268934,-0.04269011,0.30154331,-0.30154828,0.01112957,-0.01112979,0.00000000,-0.00000000,1.00164103,-1.00165957,1.31179998,-1.31185671,0.00112924,-0.00112925,1.50266037,-1.50270658
-3.91095548,3.14409558,-3.14420656,0.04095205,-0.04095290,0.29689339,-0.29689892,0.01086966,-0.01086989,0.00000000,-0.00000000,0.98207075,-0.98209107,1.25580404,-1.25586278,0.00110133,-0.00110135,1.45891016,-1.45895853
-3.90495248,3.03022828,-3.03034230,0.03901575,-0.03901665,0.29139492,-0.29140084,0.01058100,-0.01058125,0.00000000,-0.00000000,0.95961033,-0.95963196,1.19775080,-1.19781045,0.00107494,-0.00107495,1.41158451,-1.41163421
-3.89894947,2.91147214,-2.91158711,0.03691758,-0.03691853,0.28525797,-0.28526413,0.01027155,-0.01027180,0.00000000,-0.00000000,0.93483456,-0.93485704,1.13878115,-1.13884066,0.00105186,-0.00105187,1.36163793,-1.36168813
-3.89294647,2.79026999,-2.79038391,0.03469666,-0.03469764,0.27870774,-0.27871397,0.00994967,-0.00994993,0.00000000,-0.00000000,0.90835827,-0.90838113,1.08001989,-1.08007825,0.00103408,-0.00103408,1.31005236,-1.31010225
-3.88694347,2.66905002,-2.66916097,0.03239287,-0.03239386,0.27197832,-0.27198444,0.00962391,-0.00962416,0.00000000,-0.00000000,0.88082245,-0.88084521,1.02255049,-1.02260675,0.00102371,-0.00102371,1.25781490,-1.25786370
-3.88094047,2.55017165,-2.55027785,0.03004565,-0.03004663,0.26530626,-0.26531212,0.00930274,-0.00930298,0.00000000,-0.00000000,0.85288029,-0.85290249,0.96739225,-0.96744557,0.00102301,-0.00102300,1.20589697,-1.20594397
-3.87493747,2.43587584,-2.43597568,0.02769297,-0.02769393,0.25892393,-0.25892937,0.00899434,-0.00899456,0.00000000,-0.00000000,0.82518360,-0.82520479,0.91548042,-0.91553006,0.00103438,-0.00103436,1.15523535,-1.15527990
-3.86893447,2.32824115,-2.32833321,0.02537041,-0.02537134,0.25305296,-0.25305784,0.00870637,-0.00870657,0.00000000,-0.00000000,0.79836977,-0.79838955,0.86764954,-0.86769486,0.00106031,-0.00106028,1.10671530,-1.10675681
-3.86293147,2.22914594,-2.22922900,0.02311038,-0.02311126,0.24789801,-0.24790219,0.00844581,-0.00844599,0.00000000,-0.00000000,0.77304968,-0.77306766,0.82462024,-0.82466072,0.00110342,-0.00110337,1.06115608,-1.06119405
-3.85692846,2.14023755,-2.14031062,0.02094154,-0.02094237,0.24364097,-0.24364435,0.00821872,-0.00821887,0.00000000,-0.00000000,0.74979651,-0.74981236,0.78698972,-0.78702496,0.00116642,-0.00116635,1.01929886,-1.01933288
-3.85092546,2.06290859,-2.06297089,0.01888839,-0.01888915,0.24043593,-0.24043843,0.00803017,-0.00803028,0.00000000,-0.00000000,0.72913581,-0.72914922,0.75522580,-0.75525552,0.00125210,-0.00125201,0.98179705,-0.98182677
-3.84492246,1.99828033,-1.99833132,0.01697103,-0.01697172,0.23840498,-0.23840654,0.00788404,-0.00788412,0.00000000,-0.00000000,0.71153677,-0.71154751,0.72966447,-0.72968849,0.00136330,-0.00136319,0.94920879,-0.94923396
-3.83891946,1.94719318,-1.94723252,0.01520513,-0.01520575,0.23763497,-0.23763556,0.00778303,-0.00778308,0.00000000,-0.00000000,0.69740487,-0.69741273,0.71051085,-0.71052911,0.00150290,-0.00150277,0.92199170,-0.92201214
-3.83291646,1.91020380,-1.91023137,0.01360201,-0.01360253,0.23817548,-0.23817508,0.00772857,-0.00772859,0.00000000,-0.00000000,0.68707575,-0.68708059,0.69784319,-0.69785573,0.00167378,-0.00167361,0.90049942,-0.90051503
-3.82691346,1.88758858,-1.88760445,0.01216884,-0.01216928,0.24003783,-0.24003647,0.00772082,-0.00772080,0.00000000,-0.00000000,0.68081047,-0.68081219,0.69161978,-0.69162670,0.00187874,-0.00187855,0.88497993,-0.88499070
-3.82091046,1.87935279,-1.87935720,0.01090903,-0.01090939,0.24319543,-0.24319314,0.00775870,-0.00775865,0.00000000,-0.00000000,0.67879213,-0.67879069,0.69168831,-0.69168981,0.00212050,-0.00212027,0.87557541,-0.87558136
-3.81490745,1.88524495,-1.88523830,0.00982257,-0.00982285,0.24758517,-0.24758202,0.00783998,-0.00783990,0.00000000,-0.00000000,0.68112371,-0.68111911,0.69779744,-0.69779378,0.00240155,-0.00240129,0.87232339,-0.87232466
-3.80890445,1.90477574,-1.90475859,0.00890653,-0.00890672,0.25311007,-0.25310614,0.00796134,-0.00796123,0.00000000,-0.00000000,0.68782726,-0.68781957,0.70961013,-0.70960160,0.00272416,-0.00272386,0.87515928,-0.87515603
-3.80290145,1.93724077,-1.93721378,0.00815550,-0.00815560,0.25964283,-0.25963823,0.00811852,-0.00811838,0.00000000,-0.00000000,0.69884441,-0.69883372,0.72671828,-0.72670523,0.00309017,-0.00308984,0.88391990,-0.88391237
-3.79689845,1.98174654,-1.98171046,0.00756206,-0.00756209,0.26703035,-0.26702519,0.00830645,-0.00830630,0.00000000,-0.00000000,0.71403809,-0.71402455,0.74865847,-0.74864126,0.00350101,-0.00350064,0.89834826,-0.89833671
-3.79089545,2.03723888,-2.03719454,0.00711727,-0.00711721,0.27509890,-0.27509332,0.00851946,-0.00851929,0.00000000,-0.00000000,0.73319562,-0.73317941,0.77492804,-0.77490703,0.00395747,-0.00395706,0.91809929,-0.91808404
-3.78489245,2.10253325,-2.10248153,0.00681103,-0.00681090,0.28365989,-0.28365402,0.00875137,-0.00875119,0.00000000,-0.00000000,0.75603305,-0.75601440,0.80500134,-0.80497691,0.00445968,-0.00445923,0.94274673,-0.94272815
-3.77888944,2.17634607,-2.17628788,0.00663251,-0.00663231,0.29251585,-0.29250982,0.00899577,-0.00899559,0.00000000,-0.00000000,0.78220077,-0.78217994,0.83834559,-0.83831810,0.00500694,-0.00500645,0.97179114,-0.97176962
-3.77288644,2.25732649,-2.25726276,0.00657045,-0.00657018,0.30146659,-0.30146053,0.00924616,-0.00924597,0.00000000,-0.00000000,0.81129041,-0.81126767,0.87443590,-0.87440568,0.00559763,-0.00559711,1.00466894,-1.00464489
-3.76688344,2.34408789,-2.34401952,0.00661339,-0.00661306,0.31031519,-0.31030923,0.00949611,-0.00949593,0.00000000,-0.00000000,0.84284287,-0.84281853,0.91276897,-0.91273632,0.00622916,-0.00622861,1.04076257,-1.04073644
-3.76088044,2.43523831,-2.43516618,0.00674998,-0.00674959,0.31887369,-0.31886796,0.00973950,-0.00973931,0.00000000,-0.00000000,0.87635751,-0.87633189,0.95287526,-0.95284043,0.00689785,-0.00689727,1.07941170,-1.07938392
-3.75487744,2.52940928,-2.52933423,0.00696906,-0.00696862,0.32696823,-0.32696284,0.00997058,-0.00997041,0.00000000,-0.00000000,0.91130224,-0.91127567,0.99432894,-0.99429218,0.00759895,-0.00759834,1.11992527,-1.11989630
-3.74887444,2.62528235,-2.62520515,0.00725985,-0.00725935,0.33444353,-0.33443857,0.01018422,-0.01018406,0.00000000,-0.00000000,0.94712443,-0.94709725,1.03675568,-1.03671715,0.00832660,-0.00832597,1.16159439,-1.16156469
-3.74287144,2.72161254,-2.72153392,0.00761199,-0.00761146,0.34116649,-0.34116204,0.01037591,-0.01037576,0.00000000,-0.00000000,0.98326238,-0.98323492,1.07983762,-1.07979745,0.00907389,-0.00907326,1.20370569,-1.20367570
-3.73686843,2.81724846,-2.81716905,0.00801569,-0.00801511,0.34702893,-0.34702505,0.01054193,-0.01054180,0.00000000,-0.00000000,1.01915692,-1.01912951,1.12331567,-1.12327397,0.00983297,-0.00983233,1.24555495,-1.24552511
-3.73086543,2.91114819,-2.91106855,0.00846167,-0.00846105,0.35194935,-0.35194608,0.01067936,-0.01067925,0.00000000,-0.00000000,1.05426309,-1.05423605,1.16698891,-1.16694571,0.01059513,-0.01059450,1.28646054,-1.28643125
-3.72486243,3.00239079,-3.00231143,0.00894126,-0.00894062,0.35587359,-0.35587097,0.01078614,-0.01078605,0.00000000,-0.00000000,1.08806128,-1.08803489,1.21071100,-1.21066634,0.01135102,-0.01135040,1.32577641,-1.32574805
-3.71885943,3.09018308,-3.09010439,0.00944640,-0.00944573,0.35877463,-0.35877266,0.01086105,-0.01086098,0.00000000,-0.00000000,1.12006752,-1.12004207,1.25438394,-1.25433781,0.01209083,-0.01209024,1.36290411,-1.36287703
-3.71285643,3.17386131,-3.17378364,0.00996960,-0.00996891,0.36065133,-0.36065000,0.01090370,-0.01090365,0.00000000,-0.00000000,1.14984269,-1.14981841,1.29794919,-1.29790158,0.01280458,-0.01280401,1.39730342,-1.39727794
-3.70685343,3.25288800,-3.25281166,0.01050399,-0.01050329,0.36152640,-0.36152569,0.01091446,-0.01091443,0.00000000,-0.00000000,1.17700001,-1.17697714,1.34137663,-1.34132753,0.01348233,-0.01348180,1.42850126,-1.42847767
-3.70085043,3.32684396,-3.32676918,0.01104327,-0.01104256,0.36144359,-0.36144348,0.01089441,-0.01089440,0.00000000,-0.00000000,1.20121088,-1.20118960,1.38465175,-1.38460117,0.01411452,-0.01411405,1.45609847,-1.45607700
-3.69484742,3.39541582,-3.39534283,0.01158170,-0.01158098,0.36046429,-0.36046472,0.01084521,-0.01084521,0.00000000,-0.00000000,1.22220842,-1.22218889,1.42776162,-1.42770958,0.01469225,-0.01469182,1.47977410,-1.47975495
-3.68884442,3.45837987,-3.45830887,0.01211407,-0.01211335,0.35866365,-0.35866458,0.01076903,-0.01076905,0.00000000,-0.00000000,1.23978899,-1.23977135,1.47068030,-1.47062687,0.01520749,-0.01520713,1.49928729,-1.49927062
-3.68284142,3.51558280,-3.51551400,0.01263565,-0.01263493,0.35612647,-0.35612784,0.01066842,-0.01066845,0.00000000,-0.00000000,1.25381132,-1.25379568,1.51335446,-1.51329977,0.01565343,-0.01565314,1.51447644,-1.51446237
-3.67683842,3.56692048,-3.56685411,0.01314217,-0.01314146,0.35294291,-0.35294468,0.01054616,-0.01054621,0.00000000,-0.00000000,1.26419362,-1.26418007,1.55568986,-1.55563409,0.01602460,-0.01602437,1.52525589,-1.52524452
-3.67083542,3.61231594,-3.61225228,0.01362974,-0.01362904,0.34920434,-0.34920645,0.01040519,-0.01040525,0.00000000,-0.00000000,1.27090866,-1.27089726,1.59753949,-1.59748291,0.01631706,-0.01631691,1.53161035,-1.53160175
-3.66483242,3.65169776,-3.65163713,0.01409481,-0.01409412,0.34499936,-0.34500176,0.01024841,-0.01024848,0.00000000,-0.00000000,1.27397732,-1.27396813,1.63869427,-1.63863721,0.01652851,-0.01652842,1.53358740,-1.53358159
-3.65882941,3.68498037,-3.68492313,0.01453411,-0.01453344,0.34041019,-0.34041284,0.01007865,-0.01007873,0.00000000,-0.00000000,1.27346094,-1.27345401,1.67887675,-1.67881962,0.01665829,-0.01665828,1.53128855,-1.53128556
-3.65282641,3.71204736,-3.71199397,0.01494457,-0.01494392,0.33550969,-0.33551255,0.00989852,-0.00989861,0.00000000,-0.00000000,1.26945301,-1.26944837,1.71773855,-1.71768185,0.01670741,-0.01670747,1.52485944,-1.52485927
-3.64682341,3.73273930,-3.73269026,0.01532331,-0.01532269,0.33035885,-0.33036191,0.00971035,-0.00971044,0.00000000,-0.00000000,1.26207069,-1.26206839,1.75486202,-1.75480631,0.01667838,-0.01667850,1.51447982,-1.51448245
-3.64082041,3.74684691,-3.74680280,0.01566758,-0.01566698,0.32500522,-0.32500845,0.00951610,-0.00951619,0.00000000,-0.00000000,1.25144681,-1.25144687,1.78976617,-1.78971210,0.01657511,-0.01657530,1.50035385,-1.50035928
-3.63481741,3.75411040,-3.75407184,0.01597470,-0.01597413,0.31948192,-0.31948532,0.00931736,-0.00931745,0.00000000,-0.00000000,1.23772267,-1.23772514,1.82191719,-1.82186541,0.01640268,-0.01640292,1.48270142,-1.48270961
-3.62881441,3.75422544,-3.75419308,0.01624212,-0.01624159,0.31380763,-0.31381120,0.00911530,-0.00911540,0.00000000,-0.00000000,1.22104231,-1.22104721,1.85074304,-1.85069428,0.01616711,-0.01616740,1.46175091,-1.46176182
-3.62281141,3.74685570,-3.74683020,0.01646742,-0.01646693,0.30798729,-0.30799105,0.00891071,-0.00891081,0.00000000,-0.00000000,1.20154831,-1.20155569,1.87565205,-1.87560700,0.01587508,-0.01587542,1.43773376,-1.43774735
-3.61680840,3.73165163,-3.73163362,0.01664834,-0.01664789,0.30201361,-0.30201758,0.00870398,-0.00870408,0.00000000,-0.00000000,1.17937958,-1.17938948,1.89605444,-1.89601381,0.01553368,-0.01553406,1.41088125,-1.41089746
-3.61080540,3.70827452,-3.70826460,0.01678287,-0.01678246,0.29586920,-0.29587341,0.00849519,-0.00849530,0.00000000,-0.00000000,1.15467102,-1.15468346,1.91138628,-1.91135071,0.01515009,-0.01515050,1.38142335,-1.38144210
-3.60480240,3.67642471,-3.67642339,0.01686933,-0.01686897,0.28952930,-0.28953376,0.00828418,-0.00828430,0.00000000,-0.00000000,1.12755495,-1.12756994,1.92113443,-1.92110452,0.01473137,-0.01473181,1.34958963,-1.34961081
-3.59879940,3.63587221,-3.63587988,0.01690650,-0.01690619,0.28296485,-0.28296961,0.00807059,-0.00807071,0.00000000,-0.00000000,1.09816419,-1.09818172,1.92486157,-1.92483780,0.01428422,-0.01428469,1.31561198,-1.31563547
-3.59279640,3.58648788,-3.58650478,0.01689376,-0.01689350,0.27614590,-0.27615098,0.00785398,-0.00785411,0.00000000,-0.00000000,1.06663631,-1.06665635,1.92222980,-1.92221255,0.01381482,-0.01381530,1.27972866,-1.27975429
-3.58679340,3.52827326,-3.52829946,0.01683118,-0.01683097,0.26904492,-0.26905035,0.00763392,-0.00763406,0.00000000,-0.00000000,1.03311863,-1.03314111,1.91302166,-1.91301116,0.01332866,-0.01332916,1.24218916,-1.24221672
