energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.54377189,3.11818202,-3.11818216,0.01480608,-0.01480608,0.34519808,-0.34519810,0.56423367,-0.56423369,0.47533649,-0.47533652,0.05678478,-0.05678479,0.78626065,-0.78626068,0.08262245,-0.08262246,0.51461298,-0.51461299
-5.53776888,3.33681713,-3.33681727,0.01633800,-0.01633800,0.35584637,-0.35584638,0.57841250,-0.57841252,0.51500349,-0.51500352,0.06411756,-0.06411756,0.85458085,-0.85458089,0.09007512,-0.09007513,0.54868891,-0.54868891
-5.53176588,3.57958533,-3.57958549,0.01795753,-0.01795753,0.37082595,-0.37082597,0.59816100,-0.59816102,0.56057764,-0.56057768,0.07217509,-0.07217510,0.92851735,-0.92851739,0.09883553,-0.09883554,0.58405482,-0.58405482
-5.52576288,3.84635048,-3.84635064,0.01965580,-0.01965580,0.39012590,-0.39012592,0.62355493,-0.62355496,0.61199800,-0.61199804,0.08096248,-0.08096248,1.00812968,-1.00812972,0.10898298,-0.10898299,0.62058602,-0.62058602
-5.51975988,4.13666415,-4.13666432,0.02142273,-0.02142273,0.41365678,-0.41365679,0.65459027,-0.65459029,0.66909500,-0.66909504,0.09047451,-0.09047452,1.09342888,-1.09342892,0.12058566,-0.12058566,0.65815544,-0.65815545
-5.51375688,4.44974037,-4.44974054,0.02324704,-0.02324704,0.44124953,-0.44124954,0.69118041,-0.69118044,0.73158509,-0.73158513,0.10069441,-0.10069442,1.18436734,-1.18436738,0.13369816,-0.13369817,0.69663235,-0.69663235
-5.50775388,4.78442961,-4.78442979,0.02511627,-0.02511628,0.47265550,-0.47265552,0.73315333,-0.73315335,0.79906765,-0.79906770,0.11159268,-0.11159269,1.28082738,-1.28082743,0.14835885,-0.14835886,0.73587988,-0.73587988
-5.50175088,5.13919345,-5.13919363,0.02701689,-0.02701689,0.50754774,-0.50754776,0.78024871,-0.78024874,0.87102440,-0.87102444,0.12312609,-0.12312609,1.38260876,-1.38260881,0.16458696,-0.16458697,0.77575149,-0.77575149
-5.49574787,5.51208166,-5.51208184,0.02893436,-0.02893437,0.54552375,-0.54552376,0.83211558,-0.83211560,0.94682180,-0.94682184,0.13523688,-0.13523689,1.48941569,-1.48941574,0.18237973,-0.18237973,0.81608652,-0.81608652
-5.48974487,5.90071385,-5.90071403,0.03085340,-0.03085340,0.58610992,-0.58610994,0.88831058,-0.88831061,1.02571685,-1.02571690,0.14785229,-0.14785229,1.60084400,-1.60084405,0.20170937,-0.20170938,0.85670522,-0.85670522
-5.48374187,6.30226824,-6.30226841,0.03275811,-0.03275811,0.62876786,-0.62876788,0.94829760,-0.94829763,1.10686637,-1.10686642,0.16088428,-0.16088429,1.71636925,-1.71636930,0.22252035,-0.22252036,0.89740354,-0.89740354
-5.47773887,6.71347985,-6.71348003,0.03463231,-0.03463231,0.67290256,-0.67290257,1.01144902,-1.01144904,1.18933998,-1.18934003,0.17422978,-0.17422979,1.83533663,-1.83533668,0.24472680,-0.24472681,0.93794823,-0.93794823
-5.47173587,7.13065069,-7.13065086,0.03645979,-0.03645979,0.71787264,-0.71787265,1.07704919,-1.07704921,1.27213680,-1.27213684,0.18777125,-0.18777125,1.95695362,-1.95695367,0.26821043,-0.26821044,0.97807263,-0.97807262
-5.46573287,7.54967398,-7.54967414,0.03822466,-0.03822466,0.76300251,-0.76300252,1.14430045,-1.14430047,1.35420558,-1.35420562,0.20137771,-0.20137772,2.08028625,-2.08028630,0.29281899,-0.29281900,1.01747362,-1.01747362
-5.45972986,7.96607422,-7.96607437,0.03991170,-0.03991170,0.80759633,-0.80759633,1.21233212,-1.21233214,1.43446801,-1.43446805,0.21490634,-0.21490634,2.20425995,-2.20426000,0.31836559,-0.31836560,1.05581030,-1.05581029
-5.45372686,8.37506399,-8.37506413,0.04150671,-0.04150672,0.85095348,-0.85095348,1.28021243,-1.28021245,1.51184451,-1.51184455,0.22820443,-0.22820443,2.32766554,-2.32766558,0.34462882,-0.34462883,1.09270450,-1.09270449
-5.44772386,8.77161795,-8.77161808,0.04299690,-0.04299691,0.89238524,-0.89238524,1.34696374,-1.34696375,1.58528186,-1.58528190,0.24111197,-0.24111197,2.44917110,-2.44917114,0.37135407,-0.37135408,1.12774368,-1.12774367
-5.44172086,9.15056322,-9.15056334,0.04437122,-0.04437122,0.93123206,-0.93123206,1.41158048,-1.41158049,1.65378176,-1.65378180,0.25346457,-0.25346457,2.56733991,-2.56733995,0.39825595,-0.39825596,1.16048620,-1.16048618
-5.43571786,9.50668475,-9.50668485,0.04562070,-0.04562070,0.96688095,-0.96688094,1.47304988,-1.47304989,1.71642921,-1.71642925,0.26509687,-0.26509687,2.68065450,-2.68065454,0.42502200,-0.42502200,1.19046898,-1.19046896
-5.42971486,9.83484294,-9.83484303,0.04673875,-0.04673875,0.99878236,-0.99878235,1.53037465,-1.53037466,1.77241977,-1.77241981,0.27584622,-0.27584622,2.78754659,-2.78754663,0.45131762,-0.45131763,1.21721756,-1.21721754
-5.42371186,10.13010032,-10.13010040,0.04772137,-0.04772137,1.02646580,-1.02646580,1.58259714,-1.58259714,1.82108435,-1.82108438,0.28555664,-0.28555665,2.88643221,-2.88643224,0.47679232,-0.47679233,1.24025809,-1.24025807
-5.41770885,10.38785287,-10.38785293,0.04856735,-0.04856735,1.04955363,-1.04955362,1.62882402,-1.62882401,1.86191061,-1.86191064,0.29408288,-0.29408289,2.97575110,-2.97575113,0.50108699,-0.50108700,1.25913097,-1.25913095
-5.41170585,10.60396116,-10.60396122,0.04927835,-0.04927835,1.06777229,-1.06777229,1.66825068,-1.66825068,1.89455986,-1.89455989,0.30129443,-0.30129443,3.05400917,-3.05400919,0.52384221,-0.52384222,1.27340558,-1.27340555
-5.40570285,10.77487630,-10.77487634,0.04985889,-0.04985889,1.08096058,-1.08096057,1.70018439,-1.70018438,1.91887859,-1.91887863,0.30707941,-0.30707941,3.11982238,-3.11982240,0.54470724,-0.54470725,1.28269533,-1.28269530
-5.39969985,10.89775497,-10.89775500,0.05031630,-0.05031630,1.08907435,-1.08907434,1.72406516,-1.72406515,1.93490399,-1.93490402,0.31134814,-0.31134814,3.17196052,-3.17196054,0.56334948,-0.56334948,1.28667260,-1.28667257
-5.39369685,10.97055861,-10.97055862,0.05066048,-0.05066048,1.09218753,-1.09218752,1.73948351,-1.73948349,1.94286299,-1.94286303,0.31403619,-0.31403619,3.20938884,-3.20938885,0.57946402,-0.57946402,1.28508254,-1.28508251
-5.38769385,10.99213179,-10.99213180,0.05090366,-0.05090366,1.09048915,-1.09048915,1.74619425,-1.74619423,1.94316478,-1.94316483,0.31510691,-0.31510691,3.23130585,-3.23130586,0.59278296,-0.59278297,1.27775528,-1.27775524
-5.38169085,10.96225578,-10.96225577,0.05105999,-0.05105999,1.08427660,-1.08427660,1.74412571,-1.74412569,1.93638679,-1.93638684,0.31455315,-0.31455315,3.23717542,-3.23717542,0.60308406,-0.60308406,1.26461572,-1.26461568
-5.37568784,10.88167393,-10.88167392,0.05114511,-0.05114511,1.07394512,-1.07394511,1.73338379,-1.73338377,1.92325470,-1.92325475,0.31239814,-0.31239814,3.22675153,-3.22675153,0.61019835,-0.61019836,1.24569048,-1.24569044
-5.36968484,10.75208717,-10.75208716,0.05117564,-0.05117564,1.05997407,-1.05997406,1.71425062,-1.71425060,1.90461718,-1.90461724,0.30869554,-0.30869554,3.20009442,-3.20009441,0.61401645,-0.61401646,1.22111151,-1.22111147
-5.36368184,10.57611851,-10.57611849,0.05116853,-0.05116853,1.04291046,-1.04291046,1.68717777,-1.68717775,1.88141627,-1.88141633,0.30352844,-0.30352844,3.15757702,-3.15757701,0.61449306,-0.61449307,1.19111613,-1.19111609
-5.35767884,10.35724739,-10.35724737,0.05114056,-0.05114056,1.02335034,-1.02335035,1.65277414,-1.65277412,1.85465458,-1.85465465,0.29700746,-0.29700746,3.09988113,-3.09988112,0.61164963,-0.61164963,1.15604338,-1.15604334
-5.35167584,10.09971578,-10.09971576,0.05110764,-0.05110764,1.00191877,-1.00191878,1.61178889,-1.61178886,1.82536071,-1.82536078,0.28926797,-0.28926797,3.02798321,-3.02798320,0.60557479,-0.60557480,1.11632682,-1.11632678
-5.34567284,9.80840916,-9.80840914,0.05108426,-0.05108426,0.97924924,-0.97924925,1.56509002,-1.56508999,1.79455409,-1.79455416,0.28046641,-0.28046641,2.94313007,-2.94313006,0.59642267,-0.59642268,1.07248395,-1.07248392
