energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.23261631,1.42891315,0.76274499,1.02315451,0.00018435,0.02582776,0.00316501,0.07315452,0.17870764,0.02706874
-3.22661331,1.55531079,0.82716050,1.11525831,0.00019855,0.02805228,0.00343941,0.07960617,0.19427185,0.02952363
-3.22061031,1.68292129,0.89118685,1.20870070,0.00021278,0.03032693,0.00371738,0.08606747,0.20989391,0.03202713
-3.21460730,1.81038613,0.95395282,1.30259668,0.00022693,0.03261867,0.00399664,0.09245732,0.22537700,0.03455237
-3.20860430,1.93632943,1.01457051,1.39605203,0.00024091,0.03489541,0.00427494,0.09869230,0.24052105,0.03707232
-3.20260130,2.05939897,1.07216011,1.48819171,0.00025464,0.03712658,0.00455003,0.10468902,0.25512809,0.03956037
-3.19659830,2.17830879,1.12587583,1.57818918,0.00026807,0.03928375,0.00481981,0.11036658,0.26900790,0.04199104
-3.19059530,2.29188143,1.17493175,1.66529519,0.00028115,0.04134134,0.00508233,0.11564914,0.28198373,0.04434071
-3.18459230,2.39908789,1.21862653,1.74886468,0.00029388,0.04327727,0.00533587,0.12046836,0.29389786,0.04658834
-3.17858929,2.49908299,1.25636573,1.82838042,0.00030627,0.04507365,0.00557899,0.12476569,0.30461659,0.04871609
-3.17258629,2.59123453,1.28768062,1.90347188,0.00031837,0.04671729,0.00581055,0.12849430,0.31403450,0.05070994
-3.16658329,2.67514429,1.31224253,1.97392846,0.00033024,0.04820005,0.00602971,0.13162073,0.32207773,0.05256006
-3.16058029,2.75065979,1.32987198,2.03970593,0.00034197,0.04951912,0.00623598,0.13412591,0.32870601,0.05426113
-3.15457729,2.81787585,1.34054212,2.10092578,0.00035370,0.05067692,0.00642915,0.13600577,0.33391341,0.05581235
-3.14857429,2.87712561,1.34437621,2.15786714,0.00036557,0.05168092,0.00660930,0.13727118,0.33772769,0.05721744
-3.14257129,2.92896139,1.34163925,2.21095145,0.00037774,0.05254316,0.00677673,0.13794739,0.34020826,0.05848424
-3.13656828,2.97412581,1.33272428,2.26072054,0.00039039,0.05327954,0.00693192,0.13807281,0.34144285,0.05962428
-3.13056528,3.01351490,1.31813392,2.30780904,0.00040370,0.05390903,0.00707547,0.13769742,0.34154307,0.06065214
-3.12456228,3.04813444,1.29845814,2.35291222,0.00041787,0.05445258,0.00720800,0.13688062,0.34063902,0.06158461
-3.11855928,3.07905190,1.27434954,2.39675087,0.00043308,0.05493207,0.00733009,0.13568883,0.33887325,0.06243988
-3.11255628,3.10734610,1.24649713,2.44003482,0.00044949,0.05536916,0.00744223,0.13419288,0.33639444,0.06323651
-3.10655328,3.13405697,1.21560021,2.48342665,0.00046725,0.05578413,0.00754473,0.13246527,0.33335093,0.06399255
-3.10055028,3.16013783,1.18234339,2.52750745,0.00048647,0.05619487,0.00763766,0.13057746,0.32988467,0.06472455
-3.09454727,3.18641220,1.14737409,2.57274607,0.00050722,0.05661593,0.00772083,0.12859735,0.32612566,0.06544675
-3.08854427,3.21353728,1.11128329,2.61947316,0.00052955,0.05705777,0.00779375,0.12658699,0.32218727,0.06617031
-3.08254127,3.24197543,1.07459060,2.66786139,0.00055342,0.05752628,0.00785565,0.12460065,0.31816262,0.06690274
-3.07653827,3.27197492,1.03773383,2.71791234,0.00057875,0.05802245,0.00790546,0.12268328,0.31412213,0.06764746
-3.07053527,3.30356062,1.00106345,2.76945090,0.00060540,0.05854238,0.00794186,0.12086949,0.31011235,0.06840361
-3.06453227,3.33653476,0.96484192,2.82212710,0.00063316,0.05907749,0.00796337,0.11918296,0.30615611,0.06916598
-3.05852926,3.37048754,0.92924735,2.87542552,0.00066176,0.05961499,0.00796834,0.11763640,0.30225380,0.06992522
-3.05252626,3.40481697,0.89438126,2.92868163,0.00069086,0.06013860,0.00795512,0.11623193,0.29838589,0.07066819
-3.04652326,3.43875683,0.86027937,2.98110450,0.00072007,0.06062934,0.00792210,0.11496191,0.29451621,0.07137848
-3.04052026,3.47141144,0.82692487,3.03180502,0.00074897,0.06106656,0.00786784,0.11381009,0.29059606,0.07203709
-3.03451726,3.50179578,0.79426302,3.07982845,0.00077708,0.06142898,0.00779111,0.11275311,0.28656874,0.07262322
-3.02851426,3.52887908,0.76221632,3.12419013,0.00080390,0.06169578,0.00769108,0.11176219,0.28237427,0.07311515
-3.02251126,3.55163028,0.73069922,3.16391314,0.00082892,0.06184761,0.00756730,0.11080489,0.27795410,0.07349110
-3.01650825,3.56906345,0.69963179,3.19806632,0.00085165,0.06186756,0.00741983,0.10984701,0.27325553,0.07373021
-3.01050525,3.58028146,0.66895142,3.22580153,0.00087162,0.06174200,0.00724927,0.10885437,0.26823558,0.07381334
-3.00450225,3.58451631,0.63862227,3.24638862,0.00088838,0.06146125,0.00705677,0.10779452,0.26286430,0.07372395
-2.99849925,3.58116451,0.60864213,3.25924683,0.00090156,0.06102004,0.00684406,0.10663822,0.25712715,0.07344873
-2.99249625,3.56981623,0.57904631,3.26397146,0.00091087,0.06041777,0.00661340,0.10536078,0.25102657,0.07297825
-2.98649325,3.55027707,0.54990890,3.26035458,0.00091608,0.05965861,0.00636755,0.10394305,0.24458260,0.07230733
-2.98049025,3.52258166,0.52134124,3.24839891,0.00091707,0.05875131,0.00610970,0.10237214,0.23783257,0.07143533
-2.97448724,3.48699833,0.49348807,3.22832408,0.00091381,0.05770889,0.00584337,0.10064178,0.23082984,0.07036623
-2.96848424,3.44402456,0.46652165,3.20056481,0.00090640,0.05654810,0.00557235,0.09875247,0.22364188,0.06910857
-2.96248124,3.39437333,0.44063432,3.16576057,0.00089502,0.05528878,0.00530050,0.09671118,0.21634757,0.06767514
-2.95647824,3.33895043,0.41602986,3.12473700,0.00087995,0.05395307,0.00503173,0.09453089,0.20903396,0.06608260
-2.95047524,3.27882371,0.39291431,3.07847937,0.00086156,0.05256454,0.00476980,0.09222980,0.20179273,0.06435088
-2.94447224,3.21518491,0.37148651,3.02809878,0.00084030,0.05114735,0.00451826,0.08983036,0.19471636,0.06250255
-2.93846923,3.14930575,0.35192900,2.97479230,0.00081667,0.04972527,0.00428030,0.08735814,0.18789429,0.06056198
-2.93246623,3.08248961,0.33439943,2.91979837,0.00079120,0.04832088,0.00405866,0.08484057,0.18140922,0.05855453
-2.92646323,3.01602087,0.31902300,2.86434926,0.00076446,0.04695472,0.00385556,0.08230569,0.17533366,0.05650570
-2.92046023,2.95111396,0.30588615,2.80962244,0.00073700,0.04564457,0.00367266,0.07978082,0.16972693,0.05444024
-2.91445723,2.88886412,0.29503161,2.75669307,0.00070935,0.04440489,0.00351096,0.07729139,0.16463274,0.05238139
-2.90845423,2.83020234,0.28645506,2.70648969,0.00068201,0.04324633,0.00337084,0.07485983,0.16007731,0.05035014
-2.90245123,2.77585630,0.28010348,2.65975515,0.00065540,0.04217547,0.00325204,0.07250467,0.15606830,0.04836457
-2.89644822,2.72631944,0.27587514,2.61701493,0.00062988,0.04119464,0.00315368,0.07023985,0.15259449,0.04643946
-2.89044522,2.68182950,0.27362130,2.57855427,0.00060574,0.04030199,0.00307435,0.06807423,0.14962615,0.04458589
-2.88444222,2.64235795,0.27314945,2.54440555,0.00058317,0.03949165,0.00301210,0.06601137,0.14711625,0.04281112
-2.87843922,2.60761088,0.27422811,2.51434665,0.00056227,0.03875414,0.00296459,0.06404965,0.14500228,0.04111858
-2.87243622,2.57704148,0.27659287,2.48791068,0.00054306,0.03807681,0.00292917,0.06218251,0.14320873,0.03950809
-2.86643322,2.54987385,0.27995362,2.46440673,0.00052547,0.03744448,0.00290296,0.06039905,0.14165007,0.03797613
-2.86043022,2.52513703,0.28400260,2.44295089,0.00050936,0.03684014,0.00288295,0.05868473,0.14023409,0.03651636
-2.85442721,2.50170794,0.28842318,2.42250611,0.00049454,0.03624567,0.00286614,0.05702232,0.13886544,0.03512016
-2.84842421,2.47836114,0.29289887,2.40192925,0.00048076,0.03564269,0.00284964,0.05539287,0.13744937,0.03377724
-2.84242121,2.45382333,0.29712252,2.38002304,0.00046775,0.03501331,0.00283073,0.05377685,0.13589525,0.03247638
-2.83641821,2.42682993,0.30080514,2.35559055,0.00045523,0.03434087,0.00280698,0.05215517,0.13411995,0.03120610
-2.83041521,2.39618128,0.30368430,2.32748975,0.00044290,0.03361063,0.00277630,0.05051025,0.13205087,0.02995527
-2.82441221,2.36079590,0.30553163,2.29468552,0.00043051,0.03281035,0.00273701,0.04882697,0.12962841,0.02871379
-2.81840920,2.31975845,0.30615928,2.25629695,0.00041781,0.03193071,0.00268787,0.04709344,0.12680799,0.02747305
-2.81240620,2.27236032,0.30542509,2.21163774,0.00040459,0.03096568,0.00262813,0.04530167,0.12356130,0.02622636
-2.80640320,2.21813132,0.30323634,2.16024814,0.00039070,0.02991268,0.00255749,0.04344798,0.11987701,0.02496925
-2.80040020,2.15686131,0.29955198,2.10191722,0.00037604,0.02877262,0.00247610,0.04153328,0.11576073,0.02369961
-2.79439720,2.08861105,0.29438323,2.03669478,0.00036057,0.02754976,0.00238457,0.03956307,0.11123433,0.02241779
-2.78839420,2.01371247,0.28779262,1.96489289,0.00034427,0.02625150,0.00228389,0.03754732,0.10633478,0.02112645
-2.78239120,1.93275855,0.27989166,1.88707725,0.00032723,0.02488805,0.00217538,0.03550014,0.10111242,0.01983047
-2.77638819,1.84658391,0.27083698,1.80404939,0.00030953,0.02347194,0.00206067,0.03343933,0.09562886,0.01853659
-2.77038519,1.75623741,0.26082553,1.71682087,0.00029133,0.02201758,0.00194158,0.03138579,0.08995467,0.01725315
-2.76438219,1.66294819,0.25008861,1.62658097,0.00027280,0.02054066,0.00182012,0.02936285,0.08416684,0.01598972
-2.75837919,1.56808722,0.23888537,1.53465961,0.00025414,0.01905767,0.00169839,0.02739560,0.07834631,0.01475662
-2.75237619,1.47312581,0.22749575,1.44248729,0.00023557,0.01758528,0.00157849,0.02551017,0.07257553,0.01356462
-2.74637319,1.37959313,0.21621317,1.35155369,0.00021732,0.01613995,0.00146255,0.02373299,0.06693618,0.01242450
-2.74037019,1.28903427,0.20533725,1.26336664,0.00019961,0.01473742,0.00135260,0.02209018,0.06150720,0.01134672
-2.73436718,1.20297015,0.19516667,1.17941279,0.00018264,0.01339234,0.00125058,0.02060690,0.05636312,0.01034111
-2.72836418,1.12286055,0.18599237,1.10112115,0.00016662,0.01211802,0.00115827,0.01930683,0.05157265,0.00941663
-2.72236118,1.05007095,0.17809118,1.02983022,0.00015172,0.01092620,0.00107732,0.01821168,0.04719772,0.00858117
-2.71635818,0.98584381,0.17171994,0.96675947,0.00013809,0.00982694,0.00100918,0.01734077,0.04329281,0.00784137
-2.71035518,0.93127435,0.16711030,0.91298523,0.00012586,0.00882854,0.00095509,0.01671072,0.03990455,0.00720258
-2.70435218,0.88729105,0.16446399,0.86942110,0.00011512,0.00793760,0.00091612,0.01633511,0.03707165,0.00666880
-2.69834917,0.85464042,0.16394874,0.83680274,0.00010593,0.00715904,0.00089311,0.01622432,0.03482494,0.00624264
-2.69234617,0.83387591,0.16569483,0.81567668,0.00009834,0.00649628,0.00088673,0.01638527,0.03318766,0.00592537
-2.68634317,0.82535049,0.16979215,0.80639285,0.00009234,0.00595133,0.00089742,0.01682131,0.03217574,0.00571694
-2.68034017,0.82921256,0.17628790,0.80910049,0.00008792,0.00552495,0.00092541,0.01753208,0.03179817,0.00561606
-2.67433717,0.84540484,0.18518492,0.82374706,0.00008503,0.00521684,0.00097075,0.01851341,0.03205734,0.00562027
-2.66833417,0.87366605,0.19644054,0.85008002,0.00008360,0.00502574,0.00103324,0.01975732,0.03294938,0.00572598
-2.66233117,0.91353537,0.20996629,0.88765125,0.00008355,0.00494958,0.00111251,0.02125199,0.03446434,0.00592858
-2.65632816,0.96435948,0.22562819,0.93582428,0.00008476,0.00498557,0.00120794,0.02298180,0.03658643,0.00622253
-2.65032516,1.02530252,0.24324800,0.99378423,0.00008711,0.00513027,0.00131872,0.02492750,0.03929409,0.00660145
-2.64432216,1.09535910,0.26260533,1.06055078,0.00009046,0.00537961,0.00144380,0.02706640,0.04256011,0.00705820
-2.63831916,1.17337052,0.28344066,1.13499427,0.00009467,0.00572896,0.00158190,0.02937268,0.04635169,0.00758508
-2.63231616,1.25804456,0.30545953,1.21585521,0.00009957,0.00617305,0.00173155,0.03181781,0.05063060,0.00817387
-2.62631316,1.34797880,0.32833760,1.30176712,0.00010499,0.00670600,0.00189105,0.03437106,0.05535336,0.00881612
-2.62031016,1.44168770,0.35172685,1.39128301,0.00011079,0.00732131,0.00205851,0.03700017,0.06047163,0.00950326
-2.61430715,1.53763306,0.37526269,1.48290493,0.00011679,0.00801181,0.00223189,0.03967209,0.06593272,0.01022691
-2.60830415,1.63425769,0.39857189,1.57511657,0.00012282,0.00876967,0.00240899,0.04235381,0.07168031,0.01097911
-2.60230115,1.73002158,0.42128124,1.66641820,0.00012875,0.00958644,0.00258751,0.04501332,0.07765547,0.01175262
-2.59629815,1.82343985,0.44302664,1.75536309,0.00013443,0.01045311,0.00276512,0.04762057,0.08379788,0.01254127
-2.59029515,1.91312140,0.46346231,1.84059463,0.00013973,0.01136019,0.00293946,0.05014854,0.09004728,0.01334029
-2.58429215,1.99780709,0.48227007,1.92088273,0.00014455,0.01229788,0.00310825,0.05257414,0.09634518,0.01414666
-2.57828914,2.07640612,0.49916810,1.99515854,0.00014881,0.01325619,0.00326931,0.05487926,0.10263669,0.01495942
-2.57228614,2.14802916,0.51391904,2.06254589,0.00015244,0.01422522,0.00342067,0.05705154,0.10887252,0.01578005
-2.56628314,2.21201691,0.52633703,2.12238825,0.00015542,0.01519534,0.00356058,0.05908513,0.11501098,0.01661272
-2.56028014,2.26796261,0.53629353,2.17426989,0.00015775,0.01615749,0.00368760,0.06098122,0.12101988,0.01746452
-2.55427714,2.31572740,0.54372148,2.21803016,0.00015946,0.01710339,0.00380065,0.06274833,0.12687834,0.01834563
-2.54827414,2.35544745,0.54861786,2.25376993,0.00016062,0.01802584,0.00389906,0.06440241,0.13257829,0.01926942
-2.54227114,2.38753230,0.55104422,2.28184952,0.00016134,0.01891888,0.00398258,0.06596665,0.13812561,0.02025241
-2.53626813,2.41265371,0.55112542,2.30287783,0.00016174,0.01977800,0.00405141,0.06747099,0.14354080,0.02131415
-2.53026513,2.43172533,0.54904631,2.31769263,0.00016200,0.02060022,0.00410622,0.06895140,0.14885912,0.02247705
-2.52426213,2.44587327,0.54504663,2.32733239,0.00016232,0.02138420,0.00414811,0.07044882,0.15413009,0.02376593
-2.51825913,2.45639851,0.53941417,2.33300040,0.00016293,0.02213010,0.00417858,0.07200793,0.15941640,0.02520768
-2.51225613,2.46473207,0.53247641,2.33602224,0.00016408,0.02283956,0.00419953,0.07367567,0.16479215,0.02683060
-2.50625313,2.47238454,0.52459094,2.33779801,0.00016605,0.02351546,0.00421314,0.07549957,0.17034048,0.02866378
-2.50025013,2.48089162,0.51613488,2.33975103,0.00016913,0.02416164,0.00422180,0.07752603,0.17615063,0.03073639
-2.49424712,2.49175767,0.50749384,2.34327481,0.00017362,0.02478260,0.00422809,0.07979851,0.18231457,0.03307679
-2.48824412,2.50639929,0.49905046,2.34968027,0.00017984,0.02538309,0.00423459,0.08235576,0.18892324,0.03571175
-2.48224112,2.52609111,0.49117319,2.36014535,0.00018808,0.02596775,0.00424386,0.08523011,0.19606263,0.03866553
-2.47623812,2.55191595,0.48420556,2.37566881,0.00019866,0.02654067,0.00425830,0.08844596,0.20380976,0.04195903
-2.47023512,2.58472111,0.47845613,2.39703023,0.00021185,0.02710507,0.00428005,0.09201845,0.21222882,0.04560894
-2.46423212,2.62508275,0.47418973,2.42475759,0.00022791,0.02766292,0.00431095,0.09595240,0.22136760,0.04962695
-2.45822911,2.67327958,0.47161992,2.45910403,0.00024707,0.02821471,0.00435238,0.10024163,0.23125426,0.05401904
-2.45222611,2.72927695,0.47090310,2.50003431,0.00026951,0.02875930,0.00440528,0.10486858,0.24189483,0.05878481
-2.44622311,2.79272197,0.47213436,2.54722194,0.00029536,0.02929379,0.00447007,0.10980428,0.25327128,0.06391706
-2.44022011,2.86294977,0.47534512,2.60005663,0.00032470,0.02981361,0.00454658,0.11500873,0.26534038,0.06940134
-2.43421711,2.93900061,0.48050267,2.65766202,0.00035755,0.03031262,0.00463413,0.12043165,0.27803344,0.07521570
-2.42821411,3.01964699,0.48751150,2.71892273,0.00039383,0.03078334,0.00473147,0.12601351,0.29125682,0.08133064
-2.42221111,3.10342978,0.49621645,2.78251960,0.00043340,0.03121729,0.00483686,0.13168684,0.30489331,0.08770916
-2.41620810,3.18870168,0.50640743,2.84697172,0.00047605,0.03160534,0.00494808,0.13737788,0.31880428,0.09430692
-2.41020510,3.27367641,0.51782562,2.91068340,0.00052147,0.03193813,0.00506255,0.14300822,0.33283244,0.10107264
-2.40420210,3.35648165,0.53017094,2.97199433,0.00056925,0.03220650,0.00517737,0.14849677,0.34680529,0.10794858
-2.39819910,3.43521367,0.54311052,3.02923095,0.00061892,0.03240193,0.00528943,0.15376156,0.36053894,0.11487124
-2.39219610,3.50799188,0.55628786,3.08075712,0.00066992,0.03251689,0.00539553,0.15872169,0.37384232,0.12177209
-2.38619310,3.57301118,0.56933260,3.12502229,0.00072163,0.03254522,0.00549246,0.16329908,0.38652156,0.12857853
-2.38019010,3.62859068,0.58187044,3.16060570,0.00077336,0.03248233,0.00557709,0.16742022,0.39838444,0.13521493
-2.37418709,3.67321724,0.59353298,3.18625510,0.00082436,0.03232541,0.00564653,0.17101759,0.40924477,0.14160380
-2.36818409,3.70558269,0.60396734,3.20091910,0.00087389,0.03207352,0.00569815,0.17403107,0.41892665,0.14766705
-2.36218109,3.72461407,0.61284521,3.20377235,0.00092115,0.03172757,0.00572972,0.17640898,0.42726844,0.15332734
-2.35617809,3.72949624,0.61987106,3.19423322,0.00096536,0.03129023,0.00573945,0.17810897,0.43412636,0.15850952
-2.35017509,3.71968683,0.62478955,3.17197384,0.00100577,0.03076579,0.00572605,0.17909869,0.43937773,0.16314215
-2.34417209,3.69492353,0.62739165,3.13692277,0.00104167,0.03015994,0.00568874,0.17935617,0.44292373,0.16715894
-2.33816908,3.65522412,0.62751965,3.08926065,0.00107242,0.02947955,0.00562733,0.17887008,0.44469164,0.17050032
-2.33216608,3.60087983,0.62507066,3.02940957,0.00109743,0.02873236,0.00554217,0.17763973,0.44463659,0.17311488
-2.32616308,3.53244258,0.61999884,2.95801689,0.00111625,0.02792677,0.00543418,0.17567492,0.44274274,0.17496077
-2.32016008,3.45070697,0.61231600,2.87593438,0.00112851,0.02707156,0.00530477,0.17299558,0.43902389,0.17600698
-2.31415708,3.35668781,0.60209088,2.78419361,0.00113397,0.02617566,0.00515585,0.16963137,0.43352349,0.17623442
-2.30815408,3.25159403,0.58944692,2.68397846,0.00113253,0.02524803,0.00498974,0.16562097,0.42631413,0.17563685
-2.30215108,3.13679960,0.57455871,2.57659564,0.00112420,0.02429745,0.00480913,0.16101142,0.41749640,0.17422146
-2.29614807,3.01381253,0.55764719,2.46344416,0.00110913,0.02333247,0.00461700,0.15585720,0.40719713,0.17200925
-2.29014507,2.88424228,0.53897375,2.34598419,0.00108760,0.02236136,0.00441654,0.15021930,0.39556712,0.16903498
-2.28414207,2.74976648,0.51883332,2.22570628,0.00105999,0.02139206,0.00421106,0.14416413,0.38277832,0.16534687
-2.27813907,2.61209737,0.49754681,2.10410134,0.00102679,0.02043218,0.00400395,0.13776236,0.36902044,0.16100582
-2.27213607,2.47294864,0.47545289,1.98263182,0.00098860,0.01948903,0.00379854,0.13108769,0.35449714,0.15608434
-2.26613307,2.33400302,0.45289943,1.86270471,0.00094606,0.01856961,0.00359807,0.12421555,0.33942178,0.15066507
-2.26013007,2.19688122,0.43023488,1.74564648,0.00089988,0.01768062,0.00340561,0.11722177,0.32401292,0.14483901
-2.25412706,2.06311257,0.40779971,1.63268044,0.00085080,0.01682843,0.00322396,0.11018122,0.30848949,0.13870342
-2.24812406,1.93410801,0.38591814,1.52490673,0.00079959,0.01601905,0.00305563,0.10316651,0.29306599,0.13235959
-2.24212106,1.81113567,0.36489052,1.42328522,0.00074700,0.01525804,0.00290274,0.09624665,0.27794762,0.12591029
-2.23611806,1.69529966,0.34498634,1.32862154,0.00069375,0.01455043,0.00276704,0.08948592,0.26332562,0.11945733
-2.23011506,1.58752246,0.32643823,1.24155646,0.00064054,0.01390060,0.00264981,0.08294273,0.24937291,0.11309901
-2.22411206,1.48853136,0.30943702,1.16255876,0.00058802,0.01331215,0.00255190,0.07666871,0.23624026,0.10692767
-2.21810905,1.39884938,0.29412809,1.09192193,0.00053677,0.01278775,0.00247366,0.07070795,0.22405297,0.10102749
-2.21210605,1.31879086,0.28060892,1.02976458,0.00048729,0.01232903,0.00241497,0.06509646,0.21290833,0.09547251
-2.20610305,1.24846218,0.26892819,0.97603484,0.00044002,0.01193647,0.00237526,0.05986183,0.20287396,0.09032500
-2.20010005,1.18776764,0.25908616,0.93051862,0.00039532,0.01160930,0.00235351,0.05502319,0.19398702,0.08563425
-2.19409705,1.13642046,0.25103662,0.89285181,0.00035346,0.01134550,0.00234830,0.05059132,0.18625437,0.08143578
-2.18809405,1.09395901,0.24469008,0.86253611,0.00031463,0.01114177,0.00235786,0.04656911,0.17965386,0.07775110
-2.18209105,1.05976772,0.23991835,0.83895829,0.00027895,0.01099366,0.00238010,0.04295213,0.17413640,0.07458788
-2.17608804,1.03310249,0.23656019,0.82141257,0.00024648,0.01089562,0.00241273,0.03972951,0.16962913,0.07194071
-2.17008504,1.01311976,0.23442802,0.80912547,0.00021721,0.01084127,0.00245328,0.03688492,0.16603929,0.06979224
-2.16408204,0.99890870,0.23331533,0.80128267,0.00019107,0.01082358,0.00249920,0.03439771,0.16325880,0.06811488
-2.15807904,0.98952542,0.23300472,0.79705712,0.00016797,0.01083519,0.00254796,0.03224417,0.16116940,0.06687268
-2.15207604,0.98402831,0.23327614,0.79563754,0.00014775,0.01086871,0.00259712,0.03039882,0.15964810,0.06602373
-2.14607304,0.98151328,0.23391512,0.79625657,0.00013026,0.01091712,0.00264441,0.02883571,0.15857274,0.06552258
-2.14007004,0.98114780,0.23472084,0.79821756,0.00011532,0.01097404,0.00268783,0.02752968,0.15782752,0.06532291
-2.13406703,0.98220253,0.23551345,0.80091913,0.00010273,0.01103414,0.00272571,0.02645753,0.15730818,0.06538014
-2.12806403,0.98407928,0.23614072,0.80387664,0.00009231,0.01109341,0.00275675,0.02559908,0.15692668,0.06565401
-2.12206103,0.98633445,0.23648348,0.80673967,0.00008387,0.01114946,0.00278014,0.02493806,0.15661515,0.06611089
-2.11605803,0.98869668,0.23645984,0.80930489,0.00007726,0.01120169,0.00279551,0.02446280,0.15632906,0.06672584
-2.11005503,0.99107819,0.23602795,0.81152365,0.00007233,0.01125149,0.00280303,0.02416666,0.15604922,0.06748434
-2.10405203,0.99357902,0.23518715,0.81350391,0.00006895,0.01130221,0.00280333,0.02404830,0.15578283,0.06838344
-2.09804902,0.99648401,0.23397753,0.81550621,0.00006702,0.01135919,0.00279759,0.02411164,0.15556324,0.06943248
-2.09204602,1.00025219,0.23247784,0.81793371,0.00006648,0.01142962,0.00278740,0.02436557,0.15544865,0.07065316
-2.08604302,1.00549897,0.23080189,0.82131649,0.00006729,0.01152228,0.00277478,0.02482344,0.15551953,0.07207911
-2.08004002,1.01297145,0.22909346,0.82629036,0.00006942,0.01164728,0.00276209,0.02550234,0.15587514,0.07375479
-2.07403702,1.02351768,0.22752002,0.83357105,0.00007291,0.01181567,0.00275197,0.02642207,0.15662896,0.07573381
-2.06803402,1.03805069,0.22626538,0.84392430,0.00007778,0.01203897,0.00274722,0.02760408,0.15790350,0.07807679
-2.06203102,1.05750875,0.22552172,0.85813313,0.00008409,0.01232869,0.00275071,0.02907019,0.15982444,0.08084874
-2.05602801,1.08281299,0.22548101,0.87696311,0.00009192,0.01269580,0.00276531,0.03084124,0.16251444,0.08411608
-2.05002501,1.11482418,0.22632656,0.90112726,0.00010135,0.01315019,0.00279374,0.03293567,0.16608694,0.08794343
-2.04402201,1.15430017,0.22822456,0.93125149,0.00011249,0.01370017,0.00283851,0.03536824,0.17063998,0.09239032
-2.03801901,1.20185571,0.23131640,0.96784229,0.00012542,0.01435195,0.00290179,0.03814866,0.17625058,0.09750788
-2.03201601,1.25792635,0.23571174,1.01125769,0.00014023,0.01510925,0.00298536,0.04128049,0.18296966,0.10333581
-2.02601301,1.32273792,0.24148274,1.06168296,0.00015701,0.01597294,0.00309049,0.04476017,0.19081790,0.10989959
-2.02001001,1.39628307,0.24865976,1.11911193,0.00017582,0.01694077,0.00321795,0.04857630,0.19978270,0.11720820
-2.01400700,1.47830584,0.25722852,1.18333497,0.00019668,0.01800728,0.00336789,0.05270919,0.20981632,0.12525245
-2.00800400,1.56829537,0.26712906,1.25393423,0.00021963,0.01916374,0.00353990,0.05713078,0.22083537,0.13400396
-2.00200100,1.66548896,0.27825637,1.33028655,0.00024463,0.02039829,0.00373294,0.06180480,0.23272177,0.14341489
-1.99599800,1.76888486,0.29046276,1.41157409,0.00027164,0.02169617,0.00394540,0.06668735,0.24532498,0.15341848
-1.98999500,1.87726421,0.30356188,1.49680238,0.00030057,0.02304009,0.00417512,0.07172778,0.25846563,0.16393035
-1.98399200,1.98922166,0.31733419,1.58482532,0.00033128,0.02441071,0.00441944,0.07686983,0.27194033,0.17485053
-1.97798899,2.10320331,0.33153364,1.67437613,0.00036360,0.02578722,0.00467528,0.08205307,0.28552749,0.18606614
-1.97198599,2.21755065,0.34589536,1.76410305,0.00039733,0.02714794,0.00493920,0.08721452,0.29899389,0.19745463
-1.96598299,2.33054868,0.36014392,1.85260854,0.00043222,0.02847104,0.00520753,0.09229042,0.31210179,0.20888733
-1.95997999,2.44047614,0.37400187,1.93849024,0.00046799,0.02973522,0.00547640,0.09721797,0.32461626,0.22023328
-1.95397699,2.54565598,0.38719826,2.02038208,0.00050433,0.03092040,0.00574192,0.10193716,0.33631238,0.23136309
-1.94797399,2.64450372,0.39947667,2.09699398,0.00054089,0.03200835,0.00600019,0.10639239,0.34698205,0.24215260
-1.94197099,2.73557206,0.41060249,2.16714847,0.00057731,0.03298324,0.00624745,0.11053397,0.35644011,0.25248630
-1.93596798,2.81758977,0.42036917,2.22981291,0.00061321,0.03383213,0.00648014,0.11431935,0.36452955,0.26226023
-1.92996498,2.88949359,0.42860326,2.28412610,0.00064819,0.03454529,0.00669497,0.11771402,0.37112555,0.27138439
-1.92396198,2.95045215,0.43516804,2.32941858,0.00068185,0.03511643,0.00688901,0.12069223,0.37613828,0.27978438
-1.91795898,2.99988133,0.43996559,2.36522602,0.00071378,0.03554275,0.00705969,0.12323716,0.37951432,0.28740250
-1.91195598,3.03745092,0.44293758,2.39129555,0.00074361,0.03582493,0.00720489,0.12534098,0.38123681,0.29419808
-1.90595298,3.06308310,0.44406450,2.40758539,0.00077093,0.03596690,0.00732291,0.12700448,0.38132425,0.30014727
-1.89994997,3.07694325,0.44336375,2.41425816,0.00079540,0.03597558,0.00741255,0.12823647,0.37982818,0.30524223
-1.89394697,3.07942442,0.44088670,2.41166873,0.00081667,0.03586047,0.00747303,0.12905306,0.37682988,0.30948998
-1.88794397,3.07112654,0.43671492,2.40034758,0.00083443,0.03563325,0.00750406,0.12947667,0.37243636,0.31291096
-1.88194097,3.05283188,0.43095587,2.38098071,0.00084843,0.03530724,0.00750579,0.12953513,0.36677576,0.31553743
-1.87593797,3.02547821,0.42373834,2.35438724,0.00085844,0.03489695,0.00747878,0.12926063,0.35999258,0.31741191
-1.86993497,2.99013091,0.41520785,2.32149570,0.00086430,0.03441757,0.00742402,0.12868881,0.35224273,0.31858566
