energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-4.30115058,5.11605249,0.01298304,0.08166980,1.25311587,3.19693067,1.72871934,0.00000000
-4.29514757,5.20007162,0.01271901,0.08047497,1.23905130,3.30359992,1.72673599,0.00000000
-4.28914457,5.28484182,0.01244551,0.07979864,1.22379471,3.40856512,1.72688377,0.00000000
-4.28314157,5.36815400,0.01216965,0.07962183,1.20727412,3.50935252,1.72914287,0.00000000
-4.27713857,5.44773976,0.01189980,0.07991564,1.18943866,3.60346446,1.73345288,0.00000000
-4.27113557,5.52134234,0.01164542,0.08064201,1.17026146,3.68846157,1.73970986,0.00000000
-4.26513257,5.58678463,0.01141689,0.08175464,1.14974045,3.76204385,1.74776271,0.00000000
-4.25912956,5.64203277,0.01122522,0.08319993,1.12789743,3.82212733,1.75740954,0.00000000
-4.25312656,5.68525374,0.01108178,0.08491813,1.10477575,3.86691364,1.76839499,0.00000000
-4.24712356,5.71486585,0.01099793,0.08684454,1.08043711,3.89494970,1.78040942,0.00000000
-4.24112056,5.72958116,0.01098467,0.08891096,1.05495794,3.90517538,1.79309067,0.00000000
-4.23511756,5.72843919,0.01105229,0.09104725,1.02842576,3.89695744,1.80602914,0.00000000
-4.22911456,5.71083140,0.01120999,0.09318304,1.00093605,3.87010861,1.81877622,0.00000000
-4.22311156,5.67651615,0.01146554,0.09524961,0.97258980,3.82489132,1.83085644,0.00000000
-4.21710855,5.62562428,0.01182503,0.09718185,0.94349198,3.76200631,1.84178272,0.00000000
-4.21110555,5.55865516,0.01229259,0.09892023,0.91375098,3.68256694,1.85107438,0.00000000
-4.20510255,5.47646388,0.01287023,0.10041275,0.88347898,3.58806055,1.85827686,0.00000000
-4.19909955,5.38023995,0.01355774,0.10161688,0.85279310,3.48029894,1.86298226,0.00000000
-4.19309655,5.27147816,0.01435263,0.10250121,0.82181710,3.36136003,1.86484946,0.00000000
-4.18709355,5.15194275,0.01525018,0.10304691,0.79068334,3.23352356,1.86362267,0.00000000
-4.18109055,5.02362553,0.01624354,0.10324888,0.75953473,3.09920326,1.85914712,0.00000000
-4.17508754,4.88869937,0.01732390,0.10311650,0.72852629,2.96087822,1.85138106,0.00000000
-4.16908454,4.74946800,0.01848073,0.10267397,0.69782615,2.82102597,1.84040311,0.00000000
-4.16308154,4.60831338,0.01970203,0.10196016,0.66761577,2.68205943,1.82641433,0.00000000
-4.15707854,4.46764189,0.02097463,0.10102800,0.63808909,2.54626957,1.80973487,0.00000000
-4.15107554,4.32983039,0.02228448,0.09994339,0.60945072,2.41577520,1.79079505,0.00000000
-4.14507254,4.19717320,0.02361703,0.09878364,0.58191300,2.29248082,1.77012117,0.00000000
-4.13906953,4.07183125,0.02495744,0.09763548,0.55569215,2.17804313,1.74831665,0.00000000
-4.13306653,3.95578402,0.02629090,0.09659266,0.53100349,2.07384623,1.72603931,0.00000000
-4.12706353,3.85078544,0.02760284,0.09575329,0.50805603,1.98098530,1.70397568,0.00000000
-4.12106053,3.75832437,0.02887911,0.09521680,0.48704662,1.90025825,1.68281355,0.00000000
-4.11505753,3.67959056,0.03010615,0.09508082,0.46815389,1.83216475,1.66321386,0.00000000
-4.10905453,3.61544675,0.03127104,0.09543792,0.45153233,1.77691159,1.64578336,0.00000000
-4.10305153,3.56640763,0.03236159,0.09637230,0.43730660,1.73442386,1.63104895,0.00000000
-4.09704852,3.53262638,0.03336634,0.09795661,0.42556663,1.70436093,1.61943506,0.00000000
-4.09104552,3.51388934,0.03427455,0.10024892,0.41636344,1.68613657,1.61124502,0.00000000
-4.08504252,3.50961944,0.03507622,0.10328995,0.40970612,1.67894270,1.60664714,0.00000000
-4.07903952,3.51888884,0.03576205,0.10710073,0.40556011,1.68177618,1.60566637,0.00000000
-4.07303652,3.54044096,0.03632349,0.11168069,0.40384682,1.69346821,1.60818178,0.00000000
-4.06703352,3.57272215,0.03675277,0.11700630,0.40444490,1.71271616,1.61393022,0.00000000
-4.06103052,3.61392273,0.03704294,0.12303045,0.40719304,1.73811737,1.62251606,0.00000000
-4.05502751,3.66202686,0.03718804,0.12968246,0.41189440,1.76820465,1.63342678,0.00000000
-4.04902451,3.71487051,0.03718323,0.13686893,0.41832261,1.80148319,1.64605392,0.00000000
-4.04302151,3.77020623,0.03702495,0.14447540,0.42622923,1.83646819,1.65971863,0.00000000
-4.03701851,3.82577313,0.03671114,0.15236878,0.43535242,1.87172289,1.67370090,0.00000000
-4.03101551,3.87937013,0.03624146,0.16040058,0.44542671,1.90589605,1.68727144,0.00000000
-4.02501251,3.92893022,0.03561746,0.16841086,0.45619349,1.93775812,1.69972487,0.00000000
-4.01900950,3.97259324,0.03484276,0.17623277,0.46741178,1.96623524,1.71041302,0.00000000
-4.01300650,4.00877450,0.03392319,0.18369757,0.47886908,1.99043986,1.71877683,0.00000000
-4.00700350,4.03622668,0.03286682,0.19063992,0.49039162,2.00969715,1.72437566,0.00000000
-4.00100050,4.05409234,0.03168399,0.19690327,0.50185371,2.02356607,1.72691260,0.00000000
-3.99499750,4.06194482,0.03038723,0.20234522,0.51318564,2.03185432,1.72625471,0.00000000
-3.98899450,4.05981545,0.02899108,0.20684243,0.52437963,2.03462637,1.72244713,0.00000000
-3.98299150,4.04820563,0.02751183,0.21029507,0.53549359,2.03220404,1.71572036,0.00000000
-3.97698849,4.02808277,0.02596728,0.21263053,0.54665213,2.02515945,1.70649025,0.00000000
-3.97098549,4.00085976,0.02437630,0.21380621,0.55804473,2.01430027,1.69535033,0.00000000
-3.96498249,3.96835822,0.02275847,0.21381126,0.56992077,2.00064761,1.68305675,0.00000000
-3.95897949,3.93275654,0.02113364,0.21266726,0.58258154,1.98540710,1.67050611,0.00000000
-3.95297649,3.89652424,0.01952149,0.21042775,0.59636922,1.96993419,1.65870688,0.00000000
-3.94697349,3.86234483,0.01794115,0.20717654,0.61165306,1.95569446,1.64874537,0.00000000
-3.94097049,3.83302972,0.01641078,0.20302512,0.62881333,1.94422056,1.64174746,0.00000000
-3.93496748,3.81142624,0.01494725,0.19810902,0.64822325,1.93706695,1.63883744,0.00000000
-3.92896448,3.80032294,0.01356590,0.19258350,0.67022985,1.93576397,1.64109539,0.00000000
-3.92296148,3.80235556,0.01228031,0.18661857,0.69513434,1.94177283,1.64951488,0.00000000
-3.91695848,3.81991690,0.01110216,0.18039375,0.72317272,1.95644273,1.66496239,0.00000000
-3.91095548,3.85507386,0.01004119,0.17409265,0.75449774,1.98097152,1.68814019,0.00000000
-3.90495248,3.90949437,0.00910515,0.16789757,0.78916284,2.01637099,1.71955402,0.00000000
-3.89894947,3.98438686,0.00829988,0.16198450,0.82710898,2.06343769,1.75948696,0.00000000
-3.89294647,4.08045413,0.00762939,0.15651843,0.86815509,2.12272996,1.80798046,0.00000000
-3.88694347,4.19786313,0.00709592,0.15164935,0.91199287,2.19455157,1.86482359,0.00000000
-3.88094047,4.33623156,0.00670012,0.14750890,0.95818629,2.27894213,1.92955080,0.00000000
-3.87493747,4.49463144,0.00644115,0.14420776,1.00617618,2.37567438,2.00144859,0.00000000
-3.86893447,4.67160949,0.00631676,0.14183387,1.05528999,2.48425785,2.07957095,0.00000000
-3.86293147,4.86522315,0.00632345,0.14045135,1.10475664,2.60394863,2.16276314,0.00000000
-3.85692846,5.07309099,0.00645648,0.14010023,1.15372597,2.73376464,2.24969296,0.00000000
-3.85092546,5.29245558,0.00670995,0.14079682,1.20129237,2.87250563,2.33888871,0.00000000
-3.84492246,5.52025643,0.00707685,0.14253464,1.24652167,3.01877728,2.42878220,0.00000000
-3.83891946,5.75321051,0.00754903,0.14528591,1.28848037,3.17101848,2.51775555,0.00000000
-3.83291646,5.98789760,0.00811725,0.14900344,1.32626604,3.32753118,2.60418995,0.00000000
-3.82691346,6.22084760,0.00877116,0.15362275,1.35903771,3.48651189,2.68651464,0.00000000
-3.82091046,6.44862701,0.00949932,0.15906458,1.38604501,3.64608431,2.76325434,0.00000000
-3.81490745,6.66792194,0.01028927,0.16523741,1.40665465,3.80433227,2.83307330,0.00000000
-3.80890445,6.87561508,0.01112757,0.17204016,1.42037340,3.95933264,2.89481449,0.00000000
-3.80290145,7.06885457,0.01199994,0.17936483,1.42686620,4.10918746,2.94753230,0.00000000
-3.79689845,7.24511286,0.01289141,0.18709918,1.42596892,4.25205504,2.99051779,0.00000000
-3.79089545,7.40223420,0.01378652,0.19512930,1.41769485,4.38617951,3.02331544,0.00000000
-3.78489245,7.53846963,0.01466963,0.20334202,1.40223499,4.50991849,3.04573088,0.00000000
-3.77888944,7.65249912,0.01552512,0.21162717,1.37995172,4.62176845,3.05782951,0.00000000
-3.77288644,7.74344043,0.01633783,0.21987964,1.35136652,4.72038747,3.05992599,0.00000000
-3.76688344,7.81084523,0.01709333,0.22800112,1.31714190,4.80461499,3.05256526,0.00000000
-3.76088044,7.85468294,0.01777834,0.23590156,1.27805860,4.87348822,3.03649579,0.00000000
-3.75487744,7.87531340,0.01838102,0.24350025,1.23498895,4.92625487,3.01263631,0.00000000
-3.74887444,7.87344963,0.01889135,0.25072658,1.18886745,4.96238181,2.98203712,0.00000000
-3.74287144,7.85011220,0.01930136,0.25752031,1.14065988,4.98155950,2.94583778,0.00000000
-3.73686843,7.80657708,0.01960538,0.26383147,1.09133223,4.98370200,2.90522262,0.00000000
-3.73086543,7.74431890,0.01980017,0.26961983,1.04182051,4.96894232,2.86137586,0.00000000
-3.72486243,7.66495153,0.01988500,0.27485404,0.99300280,4.93762343,2.81543798,0.00000000
-3.71885943,7.57016840,0.01986160,0.27951041,0.94567437,4.89028490,2.76846511,0.00000000
-3.71285643,7.46168436,0.01973410,0.28357144,0.90052678,4.82764565,2.72139275,0.00000000
-3.70685343,7.34118149,0.01950881,0.28702425,0.85813167,4.75058336,2.67500539,0.00000000
-3.70085043,7.21026053,0.01919401,0.28985891,0.81892953,4.66011119,2.62991299,0.00000000
-3.69484742,7.07039985,0.01879959,0.29206689,0.78322375,4.55735263,2.58653526,0.00000000
-3.68884442,6.92292352,0.01833676,0.29363970,0.75117997,4.44351540,2.54509433,0.00000000
-3.68284142,6.76897936,0.01781766,0.29456782,0.72283039,4.31986540,2.50561593,0.00000000
-3.67683842,6.60952800,0.01725498,0.29484007,0.69808276,4.18770158,2.46793911,0.00000000
-3.67083542,6.44534301,0.01666164,0.29444341,0.67673342,4.04833265,2.43173401,0.00000000
-3.66483242,6.27702187,0.01605050,0.29336332,0.65848379,3.90305638,2.39652676,0.00000000
-3.65882941,6.10500712,0.01543405,0.29158459,0.64295935,3.75314206,2.36173064,0.00000000
-3.65282641,5.92961617,0.01482425,0.28909269,0.62973053,3.59981651,2.32668194,0.00000000
-3.64682341,5.75107820,0.01423240,0.28587550,0.61833434,3.44425375,2.29067896,0.00000000
-3.64082041,5.56957587,0.01366907,0.28192534,0.60829615,3.28756820,2.25302246,0.00000000
-3.63481741,5.38528939,0.01314411,0.27724119,0.59915057,3.13081121,2.21305569,0.00000000
-3.62881441,5.19844038,0.01266672,0.27183085,0.59046083,2.97497021,2.17020219,0.00000000
-3.62281141,5.00933292,0.01224555,0.26571307,0.58183592,2.82096999,2.12399968,0.00000000
-3.61680840,4.81838923,0.01188885,0.25891926,0.57294492,2.66967521,2.07412859,0.00000000
-3.61080540,4.62617792,0.01160462,0.25149484,0.56352822,2.52189346,2.02043384,0.00000000
-3.60480240,4.43343302,0.01140078,0.24349998,0.55340524,2.37837806,1.96293916,0.00000000
-3.59879940,4.24106264,0.01128533,0.23500976,0.54247866,2.23983003,1.90185335,0.00000000
-3.59279640,4.05014674,0.01126643,0.22611357,0.53073507,2.10689864,1.83756838,0.00000000
-3.58679340,3.86192408,0.01135248,0.21691393,0.51824242,1.98018034,1.77064968,0.00000000
-3.58079040,3.67776910,0.01155214,0.20752461,0.50514437,1.86021599,1.70181925,0.00000000
-3.57478739,3.49916018,0.01187428,0.19806821,0.49165213,1.74748650,1.63193275,0.00000000
-3.56878439,3.32764104,0.01232788,0.18867335,0.47803425,1.64240716,1.56195172,0.00000000
-3.56278139,3.16477755,0.01292182,0.17947149,0.46460489,1.54532136,1.49291253,0.00000000
-3.55677839,3.01211236,0.01366468,0.17059370,0.45171119,1.45649410,1.42589355,0.00000000
-3.55077539,2.87111995,0.01456443,0.16216735,0.43972037,1.37610614,1.36198223,0.00000000
-3.54477239,2.74316429,0.01562810,0.15431304,0.42900697,1.30424949,1.30224346,0.00000000
-3.53876938,2.62946147,0.01686143,0.14714178,0.41994083,1.24092471,1.24769052,0.00000000
-3.53276638,2.53104887,0.01826848,0.14075259,0.41287613,1.18604076,1.19925975,0.00000000
-3.52676338,2.44876213,0.01985128,0.13523063,0.40814187,1.13941760,1.15778968,0.00000000
-3.52076038,2.38322070,0.02160948,0.13064577,0.40603383,1.10079177,1.12400502,0.00000000
-3.51475738,2.33482212,0.02354001,0.12705184,0.40680836,1.06982492,1.09850580,0.00000000
-3.50875438,2.30374452,0.02563689,0.12448632,0.41067766,1.04611495,1.08176130,0.00000000
-3.50275138,2.28995663,0.02789097,0.12297058,0.41780681,1.02920939,1.07410858,0.00000000
-3.49674837,2.29323393,0.03028993,0.12251058,0.42831211,1.01862042,1.07575482,0.00000000
-3.49074537,2.31317943,0.03281822,0.12309787,0.44226076,1.01384069,1.08678287,0.00000000
-3.48474237,2.34924745,0.03545722,0.12471095,0.45967153,1.01435923,1.10715901,0.00000000
-3.47873937,2.40076860,0.03818544,0.12731676,0.48051622,1.01967670,1.13674218,0.00000000
-3.47273637,2.46697431,0.04097889,0.13087230,0.50472170,1.02931896,1.17529384,0.00000000
-3.46673337,2.54701962,0.04381148,0.13532635,0.53217245,1.04284864,1.22248782,0.00000000
-3.46073037,2.64000283,0.04665560,0.14062106,0.56271329,1.05987382,1.27791940,0.00000000
-3.45472736,2.74498135,0.04948269,0.14669353,0.59615230,1.08005368,1.34111348,0.00000000
-3.44872436,2.86098320,0.05226390,0.15347730,0.63226387,1.10310077,1.41153139,0.00000000
-3.44272136,2.98701400,0.05497081,0.16090364,0.67079181,1.12878000,1.48857641,0.00000000
-3.43671836,3.12205971,0.05757606,0.16890274,0.71145251,1.15690442,1.57159797,0.00000000
-3.43071536,3.26508555,0.06005403,0.17740467,0.75393824,1.18732818,1.65989489,0.00000000
-3.42471236,3.41503191,0.06238139,0.18634027,0.79792053,1.21993708,1.75271781,0.00000000
-3.41870935,3.57080800,0.06453765,0.19564176,0.84305360,1.25463733,1.84927130,0.00000000
-3.41270635,3.73128428,0.06650548,0.20524322,0.88897801,1.29134306,1.94871596,0.00000000
-3.40670335,3.89528462,0.06827098,0.21508089,0.93532426,1.32996332,2.05017096,0.00000000
-3.40070035,4.06157905,0.06982378,0.22509324,0.98171642,1.37038910,2.15271723,0.00000000
-3.39469735,4.22887802,0.07115701,0.23522085,1.02777581,1.41248106,2.25540171,0.00000000
-3.38869435,4.39582878,0.07226711,0.24540610,1.07312431,1.45605848,2.35724269,0.00000000
-3.38269135,4.56101440,0.07315353,0.25559260,1.11738761,1.50088986,2.45723653,0.00000000
-3.37668834,4.72295587,0.07381831,0.26572452,1.16019796,1.54668559,2.55436551,0.00000000
-3.37068534,4.88011749,0.07426562,0.27574564,1.20119662,1.59309299,2.64760707,0.00000000
-3.36468234,5.03091558,0.07450120,0.28559836,1.24003575,1.63969383,2.73594398,0.00000000
-3.35867934,5.17373061,0.07453188,0.29522255,1.27637990,1.68600459,2.81837555,0.00000000
-3.35267634,5.30692248,0.07436499,0.30455452,1.30990708,1.73147944,2.89392949,0.00000000
-3.34667334,5.42884896,0.07400800,0.31352590,1.34030957,1.77551586,2.96167430,0.00000000
-3.34067034,5.53788681,0.07346807,0.32206290,1.36729452,1.81746290,3.02073194,0.00000000
-3.33466733,5.63245558,0.07275184,0.33008572,1.39058464,1.85663199,3.07029053,0.00000000
-3.32866433,5.71104336,0.07186524,0.33750836,1.40991909,1.89230989,3.10961691,0.00000000
-3.32266133,5.77223447,0.07081349,0.34423896,1.42505488,1.92377372,3.13806893,0.00000000
-3.31665833,5.81473820,0.06960117,0.35018063,1.43576878,1.95030757,3.15510707,0.00000000
-3.31065533,5.83741833,0.06823242,0.35523288,1.44186012,1.97122044,3.16030541,0.00000000
-3.30465233,5.83932248,0.06671121,0.35929365,1.44315434,1.98586485,3.15336155,0.00000000
-3.29864932,5.81971061,0.06504166,0.36226184,1.43950736,1.99365569,3.13410539,0.00000000
-3.29264632,5.77808174,0.06322842,0.36404041,1.43081075,1.99408873,3.10250634,0.00000000
-3.28664332,5.71419778,0.06127703,0.36453978,1.41699730,1.98675796,3.05867881,0.00000000
-3.28064032,5.62810361,0.05919422,0.36368146,1.39804693,1.97137141,3.00288557,0.00000000
-3.27463732,5.52014206,0.05698826,0.36140177,1.37399246,1.94776444,2.93553875,0.00000000
-3.26863432,5.39096311,0.05466909,0.35765533,1.34492484,1.91591019,2.85719812,0.00000000
-3.26263132,5.24152615,0.05224849,0.35241827,1.31099746,1.87592651,2.76856640,0.00000000
-3.25662831,5.07309478,0.04974009,0.34569087,1.27242910,1.82807894,2.67048153,0.00000000
-3.25062531,4.88722362,0.04715924,0.33749945,1.22950509,1.77277954,2.56390566,0.00000000
-3.24462231,4.68573708,0.04452288,0.32789747,1.18257656,1.71058146,2.44991100,0.00000000
-3.23861931,4.47070031,0.04184921,0.31696559,1.13205736,1.64216927,2.32966267,0.00000000
-3.23261631,4.24438289,0.03915740,0.30481083,1.07841876,1.56834534,2.20439891,0.00000000
-3.22661331,4.00921628,0.03646715,0.29156468,1.02218193,1.49001278,2.07540902,0.00000000
-3.22061031,3.76774634,0.03379827,0.27738029,0.96390834,1.40815548,1.94400973,0.00000000
-3.21460730,3.52258240,0.03117023,0.26242889,0.90418856,1.32381600,1.81152065,0.00000000
-3.20860430,3.27634476,0.02860171,0.24689551,0.84362974,1.23807218,1.67923956,0.00000000
-3.20260130,3.03161232,0.02611023,0.23097428,0.78284235,1.15201325,1.54841845,0.00000000
-3.19659830,2.79087236,0.02371178,0.21486344,0.72242673,1.06671643,1.42024100,0.00000000
-3.19059530,2.55647398,0.02142051,0.19876038,0.66296003,0.98322469,1.29580234,0.00000000
-3.18459230,2.33058694,0.01924855,0.18285677,0.60498407,0.90252644,1.17609173,0.00000000
-3.17858929,2.11516697,0.01720585,0.16733415,0.54899457,0.82553771,1.06197865,0.00000000
-3.17258629,1.91192845,0.01530014,0.15235996,0.49543228,0.75308722,0.95420281,0.00000000
-3.16658329,1.72232511,0.01353694,0.13808432,0.44467618,0.68590453,0.85336802,0.00000000
-3.16058029,1.54753865,0.01191969,0.12463747,0.39703894,0.62461146,0.75994026,0.00000000
-3.15457729,1.38847520,0.01044990,0.11212806,0.35276485,0.56971653,0.67424953,0.00000000
-3.14857429,1.24576893,0.00912743,0.10064220,0.31202999,0.52161232,0.59649533,0.00000000
-3.14257129,1.11979217,0.00795068,0.09024322,0.27494452,0.48057542,0.52675529,0.00000000
-3.13656828,1.01067083,0.00691699,0.08097219,0.24155700,0.44676852,0.46499636,0.00000000
-3.13056528,0.91830415,0.00602296,0.07284897,0.21186018,0.42024441,0.41108815,0.00000000
-3.12456228,0.84238777,0.00526473,0.06587383,0.18579811,0.40095134,0.36481761,0.00000000
-3.11855928,0.78243883,0.00463840,0.06002931,0.16327408,0.38873962,0.32590461,0.00000000
-3.11255628,0.73782250,0.00414031,0.05528256,0.14415907,0.38336903,0.29401775,0.00000000
-3.10655328,0.70777885,0.00376734,0.05158769,0.12830038,0.38451706,0.26879007,0.00000000
-3.10055028,0.69144984,0.00351714,0.04888831,0.11553000,0.39178781,0.24983406,0.00000000
-3.09454727,0.68790562,0.00338838,0.04712005,0.10567264,0.40472166,0.23675581,0.00000000
-3.08854427,0.69617024,0.00338089,0.04621309,0.09855300,0.42280559,0.22916788,0.00000000
-3.08254127,0.71524637,0.00349570,0.04609458,0.09400226,0.44548457,0.22670086,0.00000000
-3.07653827,0.74413910,0.00373510,0.04669098,0.09186352,0.47217369,0.22901340,0.00000000
-3.07053527,0.78187860,0.00410257,0.04793026,0.09199621,0.50227151,0.23580060,0.00000000
-3.06453227,0.82754161,0.00460258,0.04974396,0.09427938,0.53517415,0.24680077,0.00000000
-3.05852926,0.88027152,0.00524046,0.05206910,0.09861382,0.57029033,0.26180037,0.00000000
-3.05252626,0.93929667,0.00602200,0.05484986,0.10492296,0.60705681,0.28063719,0.00000000
-3.04652326,1.00394636,0.00695314,0.05803906,0.11315275,0.64495397,0.30320155,0.00000000
-3.04052026,1.07366405,0.00803947,0.06159940,0.12327027,0.68352086,0.32943554,0.00000000
-3.03451726,1.14801693,0.00928573,0.06550433,0.13526133,0.72236914,0.35933016,0.00000000
-3.02851426,1.22670116,0.01069529,0.06973864,0.14912705,0.76119502,0.39292017,0.00000000
-3.02251126,1.30954193,0.01226952,0.07429856,0.16487944,0.79978858,0.43027682,0.00000000
-3.01650825,1.39648777,0.01400729,0.07919144,0.18253612,0.83803960,0.47149822,0.00000000
-3.01050525,1.48759850,0.01590433,0.08443491,0.20211442,0.87593924,0.51669760,0.00000000
-3.00450225,1.58302658,0.01795282,0.09005549,0.22362478,0.91357701,0.56598942,0.00000000
-2.99849925,1.68299192,0.02014094,0.09608667,0.24706390,0.95113276,0.61947389,0.00000000
-2.99249625,1.78775059,0.02245258,0.10256649,0.27240769,0.98886358,0.67722004,0.00000000
-2.98649325,1.89755820,0.02486722,0.10953454,0.29960442,1.02708573,0.73924796,0.00000000
-2.98049025,2.01262932,0.02735993,0.11702869,0.32856825,1.06615224,0.80551102,0.00000000
-2.97448724,2.13309438,0.02990157,0.12508141,0.35917350,1.10642688,0.87587851,0.00000000
-2.96848424,2.25895630,0.03245921,0.13371602,0.39125006,1.14825571,0.95011990,0.00000000
-2.96248124,2.39004888,0.03499675,0.14294291,0.42458001,1.19193734,1.02789134,0.00000000
-2.95647824,2.52599934,0.03747568,0.15275599,0.45889601,1.23769372,1.10872541,0.00000000
-2.95047524,2.66619758,0.03985607,0.16312950,0.49388146,1.28564270,1.19202495,0.00000000
-2.94447224,2.80977423,0.04209769,0.17401544,0.52917278,1.33577431,1.27706170,0.00000000
-2.93846923,2.95558958,0.04416123,0.18534177,0.56436370,1.38793210,1.36298028,0.00000000
-2.93246623,3.10223499,0.04600957,0.19701155,0.59901181,1.44180093,1.44880801,0.00000000
-2.92646323,3.24804781,0.04760910,0.20890316,0.63264712,1.49690233,1.53347054,0.00000000
-2.92046023,3.39114020,0.04893095,0.22087161,0.66478243,1.55259813,1.61581328,0.00000000
-2.91445723,3.52944170,0.04995215,0.23275113,0.69492536,1.60810263,1.69462820,0.00000000
-2.90845423,3.66075431,0.05065665,0.24435877,0.72259153,1.66250334,1.76868517,0.00000000
-2.90245123,3.78281869,0.05103609,0.25549922,0.74731856,1.71478947,1.83676701,0.00000000
-2.89644822,3.89338874,0.05109040,0.26597036,0.76868029,1.76388728,1.89770692,0.00000000
-2.89044522,3.99031193,0.05082809,0.27556968,0.78630070,1.80870092,1.95042691,0.00000000
-2.88444222,4.07161193,0.05026629,0.28410101,0.79986709,1.84815676,1.99397568,0.00000000
-2.87843922,4.13556974,0.04943046,0.29138151,0.80914180,1.88124938,2.02756444,0.00000000
-2.87243622,4.18079997,0.04835386,0.29724853,0.81397213,1.90708709,2.05059892,0.00000000
-2.86643322,4.20631833,0.04707679,0.30156592,0.81429796,1.92493456,2.06270628,0.00000000
-2.86043022,4.21159729,0.04564551,0.30422974,0.81015680,1.93425080,2.06375560,0.00000000
-2.85442721,4.19660694,0.04411106,0.30517290,0.80168591,1.93472034,2.05387085,0.00000000
-2.84842421,4.16183899,0.04252789,0.30436856,0.78912150,1.92627622,2.03343562,0.00000000
-2.84242121,4.10831239,0.04095238,0.30183222,0.77279499,1.90911351,2.00308936,0.00000000
-2.83641821,4.03755999,0.03944132,0.29762225,0.75312640,1.88369270,1.96371498,0.00000000
-2.83041521,3.95159647,0.03805038,0.29183898,0.73061514,1.85073271,1.91641823,0.00000000
-2.82441221,3.85286864,0.03683261,0.28462228,0.70582853,1.81119375,1.86249961,0.00000000
-2.81840920,3.74418999,0.03583702,0.27614782,0.67938856,1.76625079,1.80341984,0.00000000
-2.81240620,3.62866204,0.03510727,0.26662216,0.65195720,1.71725878,1.74076016,0.00000000
-2.80640320,3.50958549,0.03468047,0.25627686,0.62422092,1.66571113,1.67617911,0.00000000
-2.80040020,3.39036481,0.03458618,0.24536194,0.59687492,1.61319318,1.61136724,0.00000000
-2.79439720,3.27440991,0.03484557,0.23413888,0.57060753,1.56133260,1.54800165,0.00000000
-2.78839420,3.16503856,0.03547081,0.22287354,0.54608533,1.51174882,1.48770181,0.00000000
-2.78239120,3.06538327,0.03646464,0.21182918,0.52393945,1.46600329,1.43198846,0.00000000
-2.77638819,2.97830588,0.03782016,0.20125992,0.50475320,1.42555259,1.38224667,0.00000000
-2.77038519,2.90632270,0.03952091,0.19140479,0.48905166,1.39170595,1.33969455,0.00000000
-2.76438219,2.85154264,0.04154112,0.18248253,0.47729299,1.36558857,1.30535813,0.00000000
-2.75837919,2.81561989,0.04384623,0.17468735,0.46986198,1.34811189,1.28005328,0.00000000
-2.75237619,2.79972235,0.04639362,0.16818560,0.46706551,1.33995148,1.26437472,0.00000000
-2.74637319,2.80451605,0.04913362,0.16311346,0.46913004,1.34153305,1.25869218,0.00000000
-2.74037019,2.83016536,0.05201059,0.15957555,0.47620096,1.35302656,1.26315337,0.00000000
-2.73436718,2.87634807,0.05496438,0.15764444,0.48834348,1.37434833,1.27769306,0.00000000
-2.72836418,2.94228397,0.05793175,0.15736095,0.50554507,1.40517051,1.30204755,0.00000000
-2.72236118,3.02677502,0.06084805,0.15873511,0.52771887,1.44493732,1.33577353,0.00000000
-2.71635818,3.12825495,0.06364888,0.16174761,0.55470802,1.49288705,1.37827012,0.00000000
-2.71035518,3.24484595,0.06627180,0.16635168,0.58629056,1.54807885,1.42880307,0.00000000
-2.70435218,3.37441981,0.06865805,0.17247522,0.62218456,1.60942313,1.48652987,0.00000000
-2.69834917,3.51466119,0.07075407,0.18002305,0.66205341,1.67571451,1.55052470,0.00000000
-2.69234617,3.66313063,0.07251305,0.18887921,0.70551089,1.74566607,1.61980221,0.00000000
-2.68634317,3.81732502,0.07389609,0.19890925,0.75212604,1.81794392,1.69333940,0.00000000
-2.68034017,3.97473400,0.07487327,0.20996240,0.80142774,1.89120098,1.77009483,0.00000000
-2.67433717,4.13289060,0.07542436,0.22187374,0.85290885,1.96410915,1.84902489,0.00000000
-2.66833417,4.28941517,0.07553927,0.23446615,0.90603017,2.03538911,1.92909686,0.00000000
-2.66233117,4.44205206,0.07521818,0.24755229,0.96022416,2.10383701,2.00929895,0.00000000
-2.65632816,4.58869881,0.07447130,0.26093656,1.01489874,2.16834769,2.08864738,0.00000000
-2.65032516,4.72742803,0.07331838,0.27441704,1.06944122,2.22793399,2.16619127,0.00000000
-2.64432216,4.85650268,0.07178792,0.28778758,1.12322274,2.28174200,2.24101563,0.00000000
-2.63831916,4.97438536,0.06991611,0.30084002,1.17560334,2.32906214,2.31224344,0.00000000
-2.63231616,5.07974277,0.06774560,0.31336664,1.22593795,2.36933610,2.37903726,0.00000000
-2.62631316,5.17144633,0.06532410,0.32516281,1.27358339,2.40215980,2.44060141,0.00000000
-2.62031016,5.24857005,0.06270282,0.33602990,1.31790655,2.42728250,2.49618495,0.00000000
-2.61430715,5.31038670,0.05993500,0.34577847,1.35829371,2.44460244,2.54508623,0.00000000
-2.60830415,5.35636292,0.05707431,0.35423156,1.39416089,2.45415924,2.58665909,0.00000000
-2.60230115,5.38615395,0.05417339,0.36122819,1.42496516,2.45612345,2.62032081,0.00000000
