energy_ev,total_up,Ag_p_up,Ag_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.26263132,0.44379150,0.14856900,0.14033508,0.00131327,0.00000000,0.00065908,0.04780621,0.00810493,0.16090272
-3.25662831,0.41362795,0.14336934,0.12931095,0.00123007,0.00000000,0.00057186,0.04519544,0.00736915,0.15271298
-3.25062531,0.39108565,0.14119919,0.12072927,0.00117173,0.00000000,0.00049339,0.04344882,0.00674263,0.14740798
-3.24462231,0.37649713,0.14221137,0.11466414,0.00113910,0.00000000,0.00042359,0.04260967,0.00623091,0.14514733
-3.23861931,0.37011531,0.14653498,0.11116459,0.00113276,0.00000000,0.00036224,0.04271312,0.00583784,0.14606254
-3.23261631,0.37211779,0.15427503,0.11025680,0.00115309,0.00000000,0.00030903,0.04378636,0.00556575,0.15025711
-3.22661331,0.38260957,0.16551134,0.11194596,0.00120022,0.00000000,0.00026358,0.04584869,0.00541552,0.15780611
-3.22061031,0.40162398,0.18029662,0.11621744,0.00127408,0.00000000,0.00022546,0.04891138,0.00538666,0.16875505
-3.21460730,0.42912169,0.19865381,0.12303727,0.00137434,0.00000000,0.00019422,0.05297728,0.00547740,0.18311801
-3.20860430,0.46498789,0.22057272,0.13235204,0.00150044,0.00000000,0.00016941,0.05804028,0.00568466,0.20087526
-3.20260130,0.50902797,0.24600639,0.14408822,0.00165155,0.00000000,0.00015060,0.06408461,0.00600411,0.22197035
-3.19659830,0.56096231,0.27486709,0.15815112,0.00182654,0.00000000,0.00013741,0.07108408,0.00643011,0.24630704
-3.19059530,0.62042063,0.30702268,0.17442359,0.00202399,0.00000000,0.00012951,0.07900124,0.00695571,0.27374629
-3.18459230,0.68693691,0.34229329,0.19276486,0.00224214,0.00000000,0.00012661,0.08778670,0.00757255,0.30410363
-3.17858929,0.75994551,0.38044892,0.21300953,0.00247891,0.00000000,0.00012852,0.09737859,0.00827092,0.33714730
-3.17258629,0.83877935,0.42120813,0.23496717,0.00273185,0.00000000,0.00013508,0.10770225,0.00903967,0.37259737
-3.16658329,0.92267075,0.46423814,0.25842249,0.00299822,0.00000000,0.00014623,0.11867028,0.00986627,0.41012622
-3.16058029,1.01075569,0.50915653,0.28313652,0.00327495,0.00000000,0.00016197,0.13018295,0.01073687,0.44936060
-3.15457729,1.10208169,0.55553465,0.30884859,0.00355870,0.00000000,0.00018235,0.14212908,0.01163643,0.48988532
-3.14857429,1.19561958,0.60290286,0.33527951,0.00384592,0.00000000,0.00020749,0.15438730,0.01254889,0.53124878
-3.14257129,1.29027907,0.65075737,0.36213559,0.00413289,0.00000000,0.00023756,0.16682786,0.01345744,0.57297011
-3.13656828,1.38492787,0.69856870,0.38911369,0.00441581,0.00000000,0.00027279,0.17931471,0.01434478,0.61454799
-3.13056528,1.47841373,0.74579147,0.41590694,0.00469089,0.00000000,0.00031346,0.19170802,0.01519350,0.65547069
-3.12456228,1.56958880,0.79187514,0.44221107,0.00495442,0.00000000,0.00035985,0.20386694,0.01598650,0.69522717
-3.11855928,1.65733519,0.83627543,0.46773099,0.00520285,0.00000000,0.00041234,0.21565252,0.01670738,0.73331868
-3.11255628,1.74059099,0.87846597,0.49218741,0.00543295,0.00000000,0.00047132,0.22693071,0.01734087,0.76927064
-3.10655328,1.81837545,0.91794976,0.51532323,0.00564179,0.00000000,0.00053723,0.23757528,0.01787330,0.80264405
-3.10055028,1.88981234,0.95427005,0.53690931,0.00582689,0.00000000,0.00061059,0.24747065,0.01829299,0.83304616
-3.09454727,1.95415056,0.98702025,0.55674944,0.00598628,0.00000000,0.00069198,0.25651435,0.01859055,0.86013993
-3.08854427,2.01078097,1.01585259,0.57468440,0.00611850,0.00000000,0.00078207,0.26461921,0.01875925,0.88365179
-3.08254127,2.05924893,1.04048506,0.59059469,0.00622264,0.00000000,0.00088166,0.27171509,0.01879514,0.90337753
-3.07653827,2.09926190,1.06070675,0.60440207,0.00629841,0.00000000,0.00099169,0.27775011,0.01869723,0.91918598
-3.07053527,2.13069195,1.07638108,0.61606972,0.00634605,0.00000000,0.00111328,0.28269133,0.01846746,0.93102039
-3.06453227,2.15357310,1.08744718,0.62560117,0.00636634,0.00000000,0.00124776,0.28652494,0.01811064,0.93889757
-3.05852926,2.16809370,1.09391917,0.63303789,0.00636056,0.00000000,0.00139671,0.28925586,0.01763423,0.94290464
-3.05252626,2.17458427,1.09588357,0.63845594,0.00633043,0.00000000,0.00156197,0.29090688,0.01704812,0.94319385
-3.04652326,2.17350132,1.09349490,0.64196158,0.00627803,0.00000000,0.00174571,0.29151722,0.01636424,0.93997547
-3.04052026,2.16540798,1.08696967,0.64368619,0.00620573,0.00000000,0.00195041,0.29114082,0.01559615,0.93350919
-3.03451726,2.15095217,1.07657888,0.64378074,0.00611611,0.00000000,0.00217888,0.28984413,0.01475861,0.92409434
-3.02851426,2.13084318,1.06263940,0.64240990,0.00601186,0.00000000,0.00243425,0.28770370,0.01386709,0.91205937
-3.02251126,2.10582757,1.04550440,0.63974614,0.00589575,0.00000000,0.00271996,0.28480355,0.01293733,0.89775091
-3.01650825,2.07666525,1.02555320,0.63596388,0.00577047,0.00000000,0.00303969,0.28123245,0.01198483,0.88152291
-3.01050525,2.04410655,1.00318068,0.63123402,0.00563864,0.00000000,0.00339730,0.27708110,0.01102451,0.86372610
-3.00450225,2.00887095,0.97878677,0.62571884,0.00550270,0.00000000,0.00379676,0.27243946,0.01007026,0.84469837
-2.99849925,1.97162823,0.95276619,0.61956759,0.00536488,0.00000000,0.00424199,0.26739416,0.00913473,0.82475601
-2.99249625,1.93298245,0.92549876,0.61291271,0.00522713,0.00000000,0.00473675,0.26202618,0.00822902,0.80418647
-2.98649325,1.89345925,0.89734063,0.60586680,0.00509114,0.00000000,0.00528449,0.25640883,0.00736258,0.78324257
-2.98049025,1.85349682,0.86861671,0.59852052,0.00495830,0.00000000,0.00588815,0.25060611,0.00654310,0.76213836
-2.97448724,1.81344055,0.83961446,0.59094135,0.00482965,0.00000000,0.00655001,0.24467149,0.00577648,0.74104691
-2.96848424,1.77354171,0.81057936,0.58317319,0.00470595,0.00000000,0.00727154,0.23864721,0.00506694,0.72009968
-2.96248124,1.73395980,0.78171218,0.57523700,0.00458768,0.00000000,0.00805316,0.23256408,0.00441708,0.69938788
-2.95647824,1.69476866,0.75316801,0.56713226,0.00447502,0.00000000,0.00889421,0.22644179,0.00382804,0.67896530
-2.95047524,1.65596586,0.72505733,0.55883928,0.00436793,0.00000000,0.00979274,0.22028973,0.00329970,0.65885275
-2.94447224,1.61748507,0.69744875,0.55032233,0.00426615,0.00000000,0.01074552,0.21410830,0.00283088,0.63904372
-2.93846923,1.57921086,0.67037347,0.54153348,0.00416928,0.00000000,0.01174798,0.20789065,0.00241960,0.61951110
-2.93246623,1.54099536,0.64383114,0.53241692,0.00407680,0.00000000,0.01279429,0.20162469,0.00206325,0.60021460
-2.92646323,1.50267605,0.61779687,0.52291374,0.00398811,0.00000000,0.01387740,0.19529542,0.00175886,0.58110851
-2.92046023,1.46409393,0.59222904,0.51296692,0.00390263,0.00000000,0.01498927,0.18888735,0.00150331,0.56214957
-2.91445723,1.42511142,0.56707734,0.50252635,0.00381980,0.00000000,0.01612102,0.18238688,0.00129351,0.54330446
-2.90845423,1.38562903,0.54229098,0.49155361,0.00373914,0.00000000,0.01726324,0.17578469,0.00112661,0.52455667
-2.90245123,1.34560019,0.51782627,0.48002636,0.00366030,0.00000000,0.01840626,0.16907773,0.00100009,0.50591243
-2.89644822,1.30504355,0.49365347,0.46794210,0.00358310,0.00000000,0.01954049,0.16227104,0.00091197,0.48740536
-2.89044522,1.26405213,0.46976243,0.45532112,0.00350756,0.00000000,0.02065673,0.15537897,0.00086087,0.46909970
-2.88444222,1.22279888,0.44616683,0.44220845,0.00343389,0.00000000,0.02174652,0.14842607,0.00084606,0.45109195
-2.87843922,1.18153838,0.42290678,0.42867469,0.00336254,0.00000000,0.02280241,0.14144730,0.00086759,0.43351075
-2.87243622,1.14060450,0.40004974,0.41481571,0.00329418,0.00000000,0.02381823,0.13448773,0.00092623,0.41651518
-2.86643322,1.10040410,0.37768971,0.40075115,0.00322968,0.00000000,0.02478922,0.12760178,0.00102354,0.40029121
-2.86043022,1.06140698,0.35594486,0.38662178,0.00317010,0.00000000,0.02571219,0.12085183,0.00116182,0.38504686
-2.85442721,1.02413245,0.33495363,0.37258581,0.00311667,0.00000000,0.02658553,0.11430649,0.00134407,0.37100583
-2.84842421,0.98913312,0.31486968,0.35881433,0.00307070,0.00000000,0.02740914,0.10803853,0.00157390,0.35840015
-2.84242121,0.95697653,0.29585598,0.34548608,0.00303358,0.00000000,0.02818427,0.10212253,0.00185549,0.34746205
-2.83641821,0.92822543,0.27807827,0.33278179,0.00300671,0.00000000,0.02891336,0.09663243,0.00219344,0.33841533
-2.83041521,0.90341760,0.26169828,0.32087832,0.00299144,0.00000000,0.02959969,0.09163909,0.00259267,0.33146667
-2.82441221,0.88304604,0.24686718,0.30994293,0.00298901,0.00000000,0.03024707,0.08720795,0.00305825,0.32679728
-2.81840920,0.86754049,0.23371939,0.30012797,0.00300050,0.00000000,0.03085954,0.08339694,0.00359528,0.32455504
-2.81240620,0.85725104,0.22236718,0.29156613,0.00302678,0.00000000,0.03144095,0.08025461,0.00420874,0.32484785
-2.80640320,0.85243479,0.21289628,0.28436664,0.00306849,0.00000000,0.03199467,0.07781882,0.00490330,0.32773816
-2.80040020,0.85324600,0.20536268,0.27861254,0.00312596,0.00000000,0.03252332,0.07611573,0.00568322,0.33323916
-2.79439720,0.85973049,0.19979081,0.27435913,0.00319925,0.00000000,0.03302854,0.07515942,0.00655217,0.34131285
-2.78839420,0.87182455,0.19617302,0.27163374,0.00328812,0.00000000,0.03351084,0.07495194,0.00751318,0.35187014
-2.78239120,0.88935858,0.19447061,0.27043683,0.00339202,0.00000000,0.03396962,0.07548391,0.00856853,0.36477295
-2.77638819,0.91206546,0.19461613,0.27074444,0.00351016,0.00000000,0.03440316,0.07673562,0.00971968,0.37983861
-2.77038519,0.93959344,0.19651695,0.27251173,0.00364151,0.00000000,0.03480883,0.07867851,0.01096734,0.39684611
-2.76438219,0.97152305,0.20005994,0.27567771,0.00378490,0.00000000,0.03518327,0.08127706,0.01231144,0.41554437
-2.75837919,1.00738753,0.20511694,0.28017068,0.00393903,0.00000000,0.03552279,0.08449090,0.01375119,0.43566199
-2.75237619,1.04669569,0.21155096,0.28591434,0.00410257,0.00000000,0.03582363,0.08827712,0.01528526,0.45691825
-2.74637319,1.08895649,0.21922255,0.29283413,0.00427427,0.00000000,0.03608244,0.09259256,0.01691181,0.47903486
-2.74037019,1.13370400,0.22799634,0.30086359,0.00445297,0.00000000,0.03629664,0.09739612,0.01862870,0.50174801
-2.73436718,1.18052150,0.23774718,0.30995031,0.00463774,0.00000000,0.03646481,0.10265071,0.02043357,0.52482007
-2.72836418,1.22906366,0.24836578,0.32006123,0.00482792,0.00000000,0.03658700,0.10832505,0.02232398,0.54805038
-2.72236118,1.27907527,0.25976338,0.33118688,0.00502317,0.00000000,0.03666502,0.11439485,0.02429749,0.57128464
-2.71635818,1.33040566,0.27187537,0.34334437,0.00522354,0.00000000,0.03670260,0.12084364,0.02635168,0.59442223
-2.71035518,1.38301767,0.28466348,0.35657886,0.00542947,0.00000000,0.03670545,0.12766289,0.02848408,0.61742106
-2.70435218,1.43699042,0.29811657,0.37096325,0.00564178,0.00000000,0.03668118,0.13485158,0.03069211,0.64029960
-2.69834917,1.49251550,0.31224978,0.38659616,0.00586168,0.00000000,0.03663921,0.14241515,0.03297283,0.66313580
-2.69234617,1.54988627,0.32710209,0.40359796,0.00609070,0.00000000,0.03659041,0.15036386,0.03532270,0.68606279
-2.68634317,1.60948060,0.34273242,0.42210514,0.00633061,0.00000000,0.03654676,0.15871067,0.03773723,0.70926151
-2.68034017,1.67173748,0.35921431,0.44226296,0.00658334,0.00000000,0.03652086,0.16746874,0.04021057,0.73295040
-2.67433717,1.73712848,0.37662947,0.46421677,0.00685085,0.00000000,0.03652541,0.17664867,0.04273511,0.75737260
-2.66833417,1.80612519,0.39506051,0.48810228,0.00713500,0.00000000,0.03657261,0.18625570,0.04530104,0.78278115
-2.66233117,1.87916419,0.41458309,0.51403511,0.00743741,0.00000000,0.03667357,0.19628697,0.04789597,0.80942289
-2.65632816,1.95661109,0.43525797,0.54210020,0.00775933,0.00000000,0.03683773,0.20672907,0.05050462,0.83752180
-2.65032516,2.03872560,0.45712331,0.57234151,0.00810148,0.00000000,0.03707233,0.21755606,0.05310860,0.86726248
-2.64432216,2.12562920,0.48018759,0.60475237,0.00846391,0.00000000,0.03738192,0.22872809,0.05568637,0.89877471
-2.63831916,2.21727739,0.50442352,0.63926731,0.00884594,0.00000000,0.03776802,0.24019069,0.05821332,0.93211979
-2.63231616,2.31343774,0.52976330,0.67575550,0.00924601,0.00000000,0.03822885,0.25187488,0.06066210,0.96727930
-2.62631316,2.41367539,0.55609542,0.71401638,0.00966169,0.00000000,0.03875922,0.26369815,0.06300306,1.00414705
-2.62031016,2.51734672,0.58326329,0.75377781,0.01008959,0.00000000,0.03935056,0.27556617,0.06520498,1.04252439
-2.61430715,2.62360178,0.61106563,0.79469692,0.01052545,0.00000000,0.03999108,0.28737526,0.06723588,1.08211941
-2.60830415,2.73139586,0.63925882,0.83636379,0.01096416,0.00000000,0.04066612,0.29901547,0.06906406,1.12255007
-2.60230115,2.83950968,0.66756109,0.87830801,0.01139987,0.00000000,0.04135856,0.31037409,0.07065918,1.16335109
-2.59629815,2.94657770,0.69565831,0.92000791,0.01182614,0.00000000,0.04204944,0.32133944,0.07199346,1.20398455
-2.59029515,3.05112347,0.72321125,0.96090230,0.01223607,0.00000000,0.04271860,0.33180468,0.07304277,1.24385365
-2.58429215,3.15160068,0.74986407,1.00040422,0.01262255,0.00000000,0.04334542,0.34167143,0.07378777,1.28231921
-2.57828914,3.24643815,0.77525357,1.03791639,0.01297844,0.00000000,0.04390961,0.35085308,0.07421487,1.31871832
-2.57228614,3.33408719,0.79901901,1.07284766,0.01329681,0.00000000,0.04439194,0.35927743,0.07431702,1.35238428
-2.56628314,3.41306927,0.82081205,1.10462989,0.01357118,0.00000000,0.04477507,0.36688871,0.07409429,1.38266728
-2.56028014,3.48202214,0.84030648,1.13273469,0.01379571,0.00000000,0.04504412,0.37364870,0.07355414,1.40895501
-2.55427714,3.53974267,0.85720736,1.15668920,0.01396543,0.00000000,0.04518734,0.37953706,0.07271149,1.43069231
-2.54827414,3.58522471,0.87125937,1.17609042,0.01407641,0.00000000,0.04519654,0.38455069,0.07158842,1.44739951
-2.54227114,3.61769056,0.88225396,1.19061748,0.01412591,0.00000000,0.04506737,0.38870234,0.07021363,1.45868839
-2.53626813,3.63661493,0.89003518,1.20004131,0.01411247,0.00000000,0.04479950,0.39201851,0.06862163,1.46427567
-2.53026513,3.64174059,0.89450398,1.20423144,0.01403601,0.00000000,0.04439661,0.39453669,0.06685169,1.46399318
-2.52426213,3.63308524,0.89562087,1.20315953,0.01389781,0.00000000,0.04386617,0.39630231,0.06494663,1.45779470
-2.51825913,3.61093951,0.89340694,1.19689961,0.01370048,0.00000000,0.04321908,0.39736544,0.06295148,1.44575901
-2.51225613,3.57585625,0.88794306,1.18562500,0.01344795,0.00000000,0.04246921,0.39777746,0.06091205,1.42808921
-2.50625313,3.52863184,0.87936759,1.16960211,0.01314524,0.00000000,0.04163274,0.39758801,0.05887350,1.40510824
-2.50025013,3.47028017,0.86787244,1.14918134,0.01279843,0.00000000,0.04072746,0.39684225,0.05687902,1.37725080
-2.49424712,3.40200059,0.85369775,1.12478556,0.01241438,0.00000000,0.03977200,0.39557865,0.05496851,1.34505189
-2.48824412,3.32514093,0.83712539,1.09689657,0.01200057,0.00000000,0.03878501,0.39382740,0.05317748,1.30913232
-2.48224112,3.24115719,0.81847138,1.06604026,0.01156487,0.00000000,0.03778439,0.39160958,0.05153616,1.27018174
-2.47623812,3.15157128,0.79807762,1.03277086,0.01111531,0.00000000,0.03678658,0.38893692,0.05006872,1.22893966
-2.47023512,3.05792840,0.77630305,0.99765513,0.01065983,0.00000000,0.03580588,0.38581233,0.04879281,1.18617504
-2.46423212,2.96175546,0.75351457,0.96125687,0.01020608,0.00000000,0.03485395,0.38223104,0.04771931,1.14266521
-2.45822911,2.86452190,0.73007802,0.92412242,0.00976121,0.00000000,0.03393944,0.37818219,0.04685227,1.09917482
-2.45222611,2.76760424,0.70634938,0.88676763,0.00933170,0.00000000,0.03306772,0.37365083,0.04618912,1.05643533
-2.44622311,2.67225520,0.68266658,0.84966667,0.00892318,0.00000000,0.03224087,0.36862021,0.04572098,1.01512596
-2.44022011,2.57957839,0.65934201,0.81324286,0.00854034,0.00000000,0.03145779,0.36307401,0.04543328,0.97585659
-2.43421711,2.49050895,0.63665602,0.77786195,0.00818683,0.00000000,0.03071441,0.35699866,0.04530637,0.93915314
-2.42821411,2.40580072,0.61485159,0.74382770,0.00786521,0.00000000,0.03000416,0.35038533,0.04531632,0.90544608
-2.42221111,2.32601983,0.59413024,0.71137983,0.00757695,0.00000000,0.02931844,0.34323172,0.04543579,0.87506215
-2.41620810,2.25154475,0.57464939,0.68069426,0.00732244,0.00000000,0.02864727,0.33554334,0.04563492,0.84821990
-2.41020510,2.18257235,0.55652108,0.65188539,0.00710106,0.00000000,0.02797993,0.32733448,0.04588230,0.82502876
-2.40420210,2.11912960,0.53981224,0.62501020,0.00691125,0.00000000,0.02730566,0.31862861,0.04614585,0.80549192
-2.39819910,2.06109012,0.52454629,0.60007391,0.00675063,0.00000000,0.02661436,0.30945839,0.04639380,0.78951275
-2.39219610,2.00819494,0.51070625,0.57703684,0.00661615,0.00000000,0.02589717,0.29986526,0.04659548,0.77690431
-2.38619310,1.96007642,0.49823892,0.55582213,0.00650418,0.00000000,0.02514713,0.28989875,0.04672221,0.76740184
-2.38019010,1.91628460,0.48706033,0.53632408,0.00641075,0.00000000,0.02435956,0.27961542,0.04674795,0.76067740
-2.37418709,1.87631482,0.47706194,0.51841667,0.00633165,0.00000000,0.02353255,0.26907768,0.04665003,0.75635626
-2.36818409,1.83963575,0.46811769,0.50196214,0.00626263,0.00000000,0.02266712,0.25835259,0.04640966,0.75403424
-2.36218109,1.80571683,0.46009130,0.48681913,0.00619952,0.00000000,0.02176747,0.24751047,0.04601238,0.75329544
-2.35617809,1.77405421,0.45284391,0.47285040,0.00613843,0.00000000,0.02084095,0.23662374,0.04544840,0.75372955
-2.35017509,1.74419430,0.44624148,0.45992971,0.00607583,0.00000000,0.01989804,0.22576575,0.04471279,0.75494805
-2.34417209,1.71575430,0.44016185,0.44794783,0.00600871,0.00000000,0.01895219,0.21500975,0.04380557,0.75659885
-2.33816908,1.68843887,0.43450109,0.43681742,0.00593465,0.00000000,0.01801959,0.20442802,0.04273168,0.75837860
-2.33216608,1.66205256,0.42917895,0.42647682,0.00585190,0.00000000,0.01711888,0.19409113,0.04150075,0.76004240
-2.32616308,1.63650759,0.42414311,0.41689250,0.00575942,0.00000000,0.01627086,0.18406728,0.04012686,0.76141044
-2.32016008,1.61182672,0.41937205,0.40806020,0.00565691,0.00000000,0.01549809,0.17442177,0.03862808,0.76237154
-2.31415708,1.58814114,0.41487652,0.40000478,0.00554482,0.00000000,0.01482453,0.16521649,0.03702597,0.76288337
-2.30815408,1.56568360,0.41069930,0.39277879,0.00542426,0.00000000,0.01427513,0.15650941,0.03534495,0.76296950
-2.30215108,1.54477695,0.40691345,0.38645965,0.00529702,0.00000000,0.01387543,0.14835412,0.03361163,0.76271344
-2.29614807,1.52581857,0.40361900,0.38114585,0.00516545,0.00000000,0.01365116,0.14079929,0.03185406,0.76225016
-2.29014507,1.50926133,0.40093810,0.37695200,0.00503237,0.00000000,0.01362776,0.13388811,0.03010094,0.76175524
-2.28414207,1.49559182,0.39900908,0.37400298,0.00490098,0.00000000,0.01382997,0.12765769,0.02838087,0.76143251
-2.27813907,1.48530663,0.39797933,0.37242756,0.00477471,0.00000000,0.01428130,0.12213847,0.02672154,0.76150046
-2.27213607,1.47888772,0.39799754,0.37235141,0.00465710,0.00000000,0.01500353,0.11735361,0.02514902,0.76217829
-2.26613307,1.47677778,0.39920552,0.37388999,0.00455169,0.00000000,0.01601617,0.11331846,0.02368707,0.76367212
-2.26013007,1.47935663,0.40172998,0.37714156,0.00446186,0.00000000,0.01733587,0.11004014,0.02235653,0.76616197
-2.25412706,1.48691962,0.40567460,0.38218043,0.00439074,0.00000000,0.01897582,0.10751720,0.02117481,0.76979016
-2.24812406,1.49965897,0.41111290,0.38905094,0.00434106,0.00000000,0.02094515,0.10573951,0.02015547,0.77465162
-2.24212106,1.51764888,0.41808200,0.39776233,0.00431510,0.00000000,0.02324836,0.10468838,0.01930791,0.78078647
-2.23611806,1.54083512,0.42657790,0.40828472,0.00431455,0.00000000,0.02588474,0.10433689,0.01863722,0.78817538
-2.23011506,1.56902960,0.43655224,0.42054653,0.00434052,0.00000000,0.02884792,0.10465052,0.01814406,0.79673769
-2.22411206,1.60191044,0.44791097,0.43443343,0.00439347,0.00000000,0.03212555,0.10558798,0.01782481,0.80633264
-2.21810905,1.63902750,0.46051489,0.44978899,0.00447320,0.00000000,0.03569902,0.10710235,0.01767165,0.81676349
-2.21210605,1.67981350,0.47418229,0.46641706,0.00457889,0.00000000,0.03954351,0.10914237,0.01767293,0.82778448
-2.20610305,1.72360034,0.48869339,0.48408586,0.00470910,0.00000000,0.04362815,0.11165396,0.01781352,0.83911034
-2.20010005,1.76964014,0.50379675,0.50253380,0.00486189,0.00000000,0.04791642,0.11458176,0.01807533,0.85042803
-2.19409705,1.81713035,0.51921716,0.52147673,0.00503484,0.00000000,0.05236686,0.11787073,0.01843784,0.86141013
-2.18809405,1.86524182,0.53466492,0.54061645,0.00522521,0.00000000,0.05693393,0.12146778,0.01887875,0.87172947
-2.18209105,1.91314887,0.54984601,0.55965018,0.00543001,0.00000000,0.06156912,0.12532317,0.01937461,0.88107425
-2.17608804,1.96005999,0.56447276,0.57828057,0.00564613,0.00000000,0.06622232,0.12939172,0.01990157,0.88916312
-2.17008504,2.00524791,0.57827458,0.59622584,0.00587047,0.00000000,0.07084319,0.13363385,0.02043600,0.89575944
-2.16408204,2.04807749,0.59100820,0.61322965,0.00610001,0.00000000,0.07538267,0.13801616,0.02095519,0.90068412
-2.15807904,2.08803018,0.60246699,0.62907004,0.00633200,0.00000000,0.07979456,0.14251171,0.02143797,0.90382643
-2.15207604,2.12472360,0.61248883,0.64356724,0.00656396,0.00000000,0.08403686,0.14709989,0.02186527,0.90515204
-2.14607304,2.15792529,0.62096213,0.65658971,0.00679380,0.00000000,0.08807308,0.15176584,0.02222058,0.90470803
-2.14007004,2.18755946,0.62782973,0.66805809,0.00701984,0.00000000,0.09187328,0.15649949,0.02249034,0.90262434
-2.13406703,2.21370640,0.63309027,0.67794691,0.00724084,0.00000000,0.09541476,0.16129433,0.02266420,0.89911146
-2.12806403,2.23659402,0.63679708,0.68628368,0.00745601,0.00000000,0.09868246,0.16614572,0.02273519,0.89445423
-2.12206103,2.25658175,0.63905440,0.69314553,0.00766493,0.00000000,0.10166894,0.17104913,0.02269970,0.88900199
-2.11605803,2.27413732,0.64001118,0.69865331,0.00786752,0.00000000,0.10437393,0.17599823,0.02255741,0.88315511
-2.11005503,2.28980724,0.63985264,0.70296348,0.00806396,0.00000000,0.10680358,0.18098290,0.02231108,0.87734855
-2.10405203,2.30418239,0.63879003,0.70625813,0.00825457,0.00000000,0.10896929,0.18598746,0.02196623,0.87203290
-2.09804902,2.31786011,0.63704895,0.70873363,0.00843971,0.00000000,0.11088628,0.19098904,0.02153075,0.86765379
-2.09204602,2.33140498,0.63485696,0.71058838,0.00861969,0.00000000,0.11257201,0.19595631,0.02101445,0.86463042
-2.08604302,2.34530999,0.63243098,0.71201045,0.00879461,0.00000000,0.11404442,0.20084869,0.02042855,0.86333435
-2.08004002,2.35996044,0.62996521,0.71316568,0.00896429,0.00000000,0.11532025,0.20561600,0.01978519,0.86406928
-2.07403702,2.37560247,0.62762021,0.71418694,0.00912819,0.00000000,0.11641348,0.21019874,0.01909691,0.86705323
-2.06803402,2.39231813,0.62551365,0.71516515,0.00928534,0.00000000,0.11733389,0.21452894,0.01837620,0.87240367
-2.06203102,2.41000866,0.62371337,0.71614270,0.00943428,0.00000000,0.11808608,0.21853164,0.01763507,0.88012670
-2.05602801,2.42838709,0.62223309,0.71710948,0.00957310,0.00000000,0.11866880,0.22212693,0.01688473,0.89011094
-2.05002501,2.44698095,0.62103106,0.71800210,0.00969945,0.00000000,0.11907472,0.22523249,0.01613534,0.90212655
-2.04402201,2.46514547,0.62001169,0.71870618,0.00981058,0.00000000,0.11929068,0.22776659,0.01539580,0.91582964
-2.03801901,2.48208679,0.61903029,0.71906174,0.00990348,0.00000000,0.11929838,0.22965138,0.01467375,0.93077225
-2.03201601,2.49689450,0.61790050,0.71887151,0.00997492,0.00000000,0.11907552,0.23081640,0.01397558,0.94641738
-2.02601301,2.50858222,0.61640428,0.71791179,0.01002168,0.00000000,0.11859728,0.23120209,0.01330654,0.96215879
-2.02001001,2.51613436,0.61430369,0.71594527,0.01004064,0.00000000,0.11783804,0.23076328,0.01267095,0.97734465
-2.01400700,2.51855703,0.61135428,0.71273522,0.01002893,0.00000000,0.11677334,0.22947240,0.01207247,0.99130416
-2.00800400,2.51493081,0.60731895,0.70806042,0.00998417,0.00000000,0.11538182,0.22732234,0.01151443,1.00337602
-2.00200100,2.50446287,0.60198208,0.70173001,0.00990452,0.00000000,0.11364718,0.22432884,0.01100016,1.01293738
-1.99599800,2.48653604,0.59516282,0.69359755,0.00978888,0.00000000,0.11155992,0.22053230,0.01053341,1.01943220
-1.98999500,2.46075249,0.58672719,0.68357365,0.00963699,0.00000000,0.10911879,0.21599893,0.01011864,1.02239754
-1.98399200,2.42696998,0.57659832,0.67163644,0.00944950,0.00000000,0.10633194,0.21082122,0.00976146,1.02148675
-1.97798899,2.38532904,0.56476430,0.65783957,0.00922802,0.00000000,0.10321759,0.20511764,0.00946887,1.01648848
-1.97198599,2.33626958,0.55128342,0.64231712,0.00897518,0.00000000,0.09980428,0.19903168,0.00924956,1.00734056
-1.96598299,2.28053638,0.53628647,0.62528541,0.00869454,0.00000000,0.09613061,0.19273009,0.00911410,0.99413833
-1.95997999,2.21917281,0.51997609,0.60704138,0.00839060,0.00000000,0.09224453,0.18640051,0.00907508,0.97713686
-1.95397699,2.15350322,0.50262324,0.58795784,0.00806867,0.00000000,0.08820218,0.18024840,0.00914711,0.95674706
-1.94797399,2.08510426,0.48456088,0.56847552,0.00773477,0.00000000,0.08406638,0.17449342,0.00934677,0.93352586
-1.94197099,2.01576645,0.46617523,0.54909237,0.00739547,0.00000000,0.07990478,0.16936529,0.00969248,0.90816078
-1.93596798,1.94744703,0.44789500,0.53035043,0.00705774,0.00000000,0.07578781,0.16509918,0.01020417,0.88144956
-1.92996498,1.88221582,0.43017884,0.51282070,0.00672877,0.00000000,0.07178651,0.16193069,0.01090290,0.85427567
-1.92396198,1.82219587,0.41350174,0.49708658,0.00641575,0.00000000,0.06797026,0.16009055,0.01181041,0.82758052
-1.91795898,1.76950069,0.39834063,0.48372631,0.00612570,0.00000000,0.06440463,0.15979901,0.01294842,0.80233350
-1.91195598,1.72616996,0.38515974,0.47329500,0.00586528,0.00000000,0.06114933,0.16126007,0.01433796,0.77950084
-1.90595298,1.69410577,0.37439620,0.46630678,0.00564061,0.00000000,0.05825635,0.16465565,0.01599857,0.76001426
-1.89994997,1.67501105,0.36644628,0.46321755,0.00545707,0.00000000,0.05576841,0.17013973,0.01794732,0.74474065
