energy_ev,total_up,Ga_p_up,Ga_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.59779890,0.03286128,0.00196460,0.00000000,0.05104306,0.01008896,0.02066551,0.00000000
-5.59179590,0.03976817,0.00238909,0.00000000,0.06182651,0.01221421,0.02497858,0.00000000
-5.58579290,0.04786380,0.00288760,0.00000000,0.07442076,0.01472045,0.03002088,0.00000000
-5.57978989,0.05725528,0.00346801,0.00000000,0.08898868,0.01764392,0.03585412,0.00000000
-5.57378689,0.06804503,0.00413816,0.00000000,0.10568269,0.02102067,0.04253568,0.00000000
-5.56778389,0.08032602,0.00490568,0.00000000,0.12463733,0.02488515,0.05011546,0.00000000
-5.56178089,0.09417680,0.00577775,0.00000000,0.14596127,0.02926877,0.05863255,0.00000000
-5.55577789,0.10965620,0.00676085,0.00000000,0.16972904,0.03419835,0.06811174,0.00000000
-5.54977489,0.12679822,0.00786056,0.00000000,0.19597282,0.03969457,0.07856020,0.00000000
-5.54377189,0.14560700,0.00908133,0.00000000,0.22467453,0.04577050,0.08996415,0.00000000
-5.53776888,0.16605243,0.01042631,0.00000000,0.25575871,0.05243022,0.10228604,0.00000000
-5.53176588,0.18806637,0.01189720,0.00000000,0.28908662,0.05966767,0.11546214,0.00000000
-5.52576288,0.21153999,0.01349421,0.00000000,0.32445202,0.06746569,0.12940087,0.00000000
-5.51975988,0.23632234,0.01521601,0.00000000,0.36157891,0.07579553,0.14398196,0.00000000
-5.51375688,0.26222045,0.01705981,0.00000000,0.40012175,0.08461663,0.15905662,0.00000000
-5.50775388,0.28900104,0.01902155,0.00000000,0.43966837,0.09387701,0.17444887,0.00000000
-5.50175088,0.31639408,0.02109611,0.00000000,0.47974566,0.10351407,0.18995795,0.00000000
-5.49574787,0.34409812,0.02327766,0.00000000,0.51982822,0.11345593,0.20536197,0.00000000
-5.48974487,0.37178730,0.02556004,0.00000000,0.55934980,0.12362332,0.22042271,0.00000000
-5.48374187,0.39912003,0.02793724,0.00000000,0.59771718,0.13393194,0.23489140,0.00000000
-5.47773887,0.42574890,0.03040387,0.00000000,0.63432624,0.14429520,0.24851536,0.00000000
-5.47173587,0.45133157,0.03295570,0.00000000,0.66857953,0.15462739,0.26104526,0.00000000
-5.46573287,0.47554228,0.03559010,0.00000000,0.69990475,0.16484697,0.27224264,0.00000000
-5.45972986,0.49808330,0.03830649,0.00000000,0.72777336,0.17488005,0.28188758,0.00000000
-5.45372686,0.51869606,0.04110670,0.00000000,0.75171844,0.18466378,0.28978586,0.00000000
-5.44772386,0.53717134,0.04399521,0.00000000,0.77135113,0.19414960,0.29577567,0.00000000
-5.44172086,0.55335797,0.04697924,0.00000000,0.78637482,0.20330613,0.29973317,0.00000000
-5.43571786,0.56716977,0.05006873,0.00000000,0.79659633,0.21212170,0.30157695,0.00000000
-5.42971486,0.57859033,0.05327612,0.00000000,0.80193369,0.22060619,0.30127096,0.00000000
-5.42371186,0.58767532,0.05661603,0.00000000,0.80242001,0.22879234,0.29882587,0.00000000
-5.41770885,0.59455228,0.06010474,0.00000000,0.79820331,0.23673630,0.29429877,0.00000000
-5.41170585,0.59941799,0.06375956,0.00000000,0.78954229,0.24451740,0.28779118,0.00000000
-5.40570285,0.60253322,0.06759818,0.00000000,0.77679817,0.25223725,0.27944556,0.00000000
-5.39969985,0.60421554,0.07163788,0.00000000,0.76042307,0.26001802,0.26944040,0.00000000
-5.39369685,0.60483014,0.07589479,0.00000000,0.74094546,0.26800014,0.25798418,0.00000000
-5.38769385,0.60477925,0.08038318,0.00000000,0.71895322,0.27633934,0.24530846,0.00000000
-5.38169085,0.60449063,0.08511487,0.00000000,0.69507518,0.28520315,0.23166049,0.00000000
-5.37568784,0.60440552,0.09009870,0.00000000,0.66996187,0.29476714,0.21729556,0.00000000
-5.36968484,0.60496664,0.09534026,0.00000000,0.64426628,0.30521073,0.20246949,0.00000000
-5.36368184,0.60660654,0.10084170,0.00000000,0.61862535,0.31671288,0.18743160,0.00000000
-5.35767884,0.60973688,0.10660183,0.00000000,0.59364283,0.32944781,0.17241829,0.00000000
-5.35167584,0.61473886,0.11261638,0.00000000,0.56987418,0.34358071,0.15764760,0.00000000
-5.34567284,0.62195511,0.11887838,0.00000000,0.54781380,0.35926371,0.14331482,0.00000000
-5.33966983,0.63168317,0.12537883,0.00000000,0.52788497,0.37663219,0.12958920,0.00000000
-5.33366683,0.64417085,0.13210734,0.00000000,0.51043270,0.39580150,0.11661190,0.00000000
-5.32766383,0.65961332,0.13905296,0.00000000,0.49571940,0.41686426,0.10449509,0.00000000
-5.32166083,0.67815204,0.14620497,0.00000000,0.48392352,0.43988838,0.09332206,0.00000000
-5.31565783,0.69987544,0.15355370,0.00000000,0.47514073,0.46491583,0.08314833,0.00000000
-5.30965483,0.72482129,0.16109132,0.00000000,0.46938767,0.49196226,0.07400355,0.00000000
-5.30365183,0.75298055,0.16881249,0.00000000,0.46660771,0.52101765,0.06589401,0.00000000
-5.29764882,0.78430266,0.17671493,0.00000000,0.46667859,0.55204785,0.05880561,0.00000000
-5.29164582,0.81870191,0.18479992,0.00000000,0.46942151,0.58499721,0.05270713,0.00000000
-5.28564282,0.85606485,0.19307259,0.00000000,0.47461125,0.61979210,0.04755353,0.00000000
-5.27963982,0.89625832,0.20154215,0.00000000,0.48198704,0.65634528,0.04328933,0.00000000
-5.27363682,0.93913796,0.21022193,0.00000000,0.49126376,0.69456101,0.03985174,0.00000000
-5.26763382,0.98455665,0.21912937,0.00000000,0.50214311,0.73434056,0.03717358,0.00000000
-5.26163082,1.03237279,0.22828576,0.00000000,0.51432455,0.77558794,0.03518588,0.00000000
-5.25562781,1.08245770,0.23771600,0.00000000,0.52751542,0.81821538,0.03382007,0.00000000
-5.24962481,1.13470198,0.24744806,0.00000000,0.54144023,0.86214833,0.03300978,0.00000000
-5.24362181,1.18902015,0.25751237,0.00000000,0.55584872,0.90732948,0.03269227,0.00000000
-5.23761881,1.24535347,0.26794098,0.00000000,0.57052242,0.95372146,0.03280936,0.00000000
-5.23161581,1.30367030,0.27876649,0.00000000,0.58527957,1.00130784,0.03330811,0.00000000
-5.22561281,1.36396394,0.29002074,0.00000000,0.59997838,1.05009228,0.03414101,0.00000000
-5.21960980,1.42624785,0.30173326,0.00000000,0.61451829,1.10009557,0.03526599,0.00000000
-5.21360680,1.49054826,0.31392938,0.00000000,0.62883959,1.15135068,0.03664608,0.00000000
-5.20760380,1.55689435,0.32662823,0.00000000,0.64292116,1.20389592,0.03824892,0.00000000
-5.20160080,1.62530672,0.33984044,0.00000000,0.65677672,1.25776651,0.04004603,0.00000000
-5.19559780,1.69578451,0.35356578,0.00000000,0.67044984,1.31298522,0.04201208,0.00000000
-5.18959480,1.76829221,0.36779084,0.00000000,0.68400782,1.36955258,0.04412404,0.00000000
-5.18359180,1.84274712,0.38248684,0.00000000,0.69753513,1.42743757,0.04636035,0.00000000
-5.17758879,1.91900853,0.39760780,0.00000000,0.71112659,1.48656956,0.04870017,0.00000000
-5.17158579,1.99686965,0.41308916,0.00000000,0.72488082,1.54683243,0.05112274,0.00000000
-5.16558279,2.07605355,0.42884723,0.00000000,0.73889440,1.60806159,0.05360685,0.00000000
-5.15957979,2.15621369,0.44477940,0.00000000,0.75325705,1.67004476,0.05613059,0.00000000
-5.15357679,2.23694001,0.46076547,0.00000000,0.76804815,1.73252674,0.05867121,0.00000000
-5.14757379,2.31777066,0.47667005,0.00000000,0.78333485,1.79521872,0.06120535,0.00000000
-5.14157079,2.39820953,0.49234618,0.00000000,0.79917182,1.85781175,0.06370937,0.00000000
-5.13556778,2.47774898,0.50764004,0.00000000,0.81560264,1.91999420,0.06615998,0.00000000
-5.12956478,2.55589703,0.52239679,0.00000000,0.83266262,1.98147239,0.06853510,0.00000000
-5.12356178,2.63220757,0.53646714,0.00000000,0.85038286,2.04199330,0.07081482,0.00000000
-5.11755878,2.70631211,0.54971459,0.00000000,0.86879503,2.10136810,0.07298245,0.00000000
-5.11155578,2.77795099,0.56202283,0.00000000,0.88793656,2.15949495,0.07502571,0.00000000
-5.10555278,2.84700208,0.57330309,0.00000000,0.90785559,2.21637935,0.07693775,0.00000000
-5.09954977,2.91350482,0.58350079,0.00000000,0.92861519,2.27215058,0.07871818,0.00000000
-5.09354677,2.97767741,0.59260129,0.00000000,0.95029635,2.32707238,0.08037383,0.00000000
-5.08754377,3.03992568,0.60063419,0.00000000,0.97299931,2.38154680,0.08191931,0.00000000
-5.08154077,3.10084186,0.60767578,0.00000000,0.99684279,2.43611005,0.08337719,0.00000000
-5.07553777,3.16119261,0.61384955,0.00000000,1.02196100,2.49141976,0.08477789,0.00000000
-5.06953477,3.22189592,0.61932428,0.00000000,1.04849833,2.54823365,0.08615913,0.00000000
-5.06353177,3.28398710,0.62430990,0.00000000,1.07660181,2.60737974,0.08756497,0.00000000
-5.05752876,3.34857501,0.62905096,0.00000000,1.10641159,2.66971938,0.08904452,0.00000000
-5.05152576,3.41679017,0.63381804,0.00000000,1.13804999,2.73610428,0.09065026,0.00000000
-5.04552276,3.48972682,0.63889726,0.00000000,1.17160959,2.80732957,0.09243610,0.00000000
-5.03951976,3.56838194,0.64457843,0.00000000,1.20714106,2.88408511,0.09445521,0.00000000
-5.03351676,3.65359403,0.65114240,0.00000000,1.24464159,2.96690752,0.09675774,0.00000000
-5.02751376,3.74598506,0.65884794,0.00000000,1.28404465,3.05613572,0.09938860,0.00000000
-5.02151076,3.84590873,0.66791923,0.00000000,1.32521188,3.15187222,0.10238522,0.00000000
-5.01550775,3.95340817,0.67853413,0.00000000,1.36792779,3.25395289,0.10577563,0.00000000
-5.00950475,4.06818568,0.69081423,0.00000000,1.41189787,3.36192699,0.10957683,0.00000000
-5.00350175,4.18958660,0.70481703,0.00000000,1.45675047,3.47504913,0.11379353,0.00000000
-4.99749875,4.31659879,0.72053077,0.00000000,1.50204273,3.59228404,0.11841747,0.00000000
-4.99149575,4.44786825,0.73787224,0.00000000,1.54727037,3.71232457,0.12342713,0.00000000
-4.98549275,4.58173076,0.75668776,0.00000000,1.59188123,3.83362239,0.12878814,0.00000000
-4.97948974,4.71625831,0.77675733,0.00000000,1.63529190,3.95443035,0.13445416,0.00000000
-4.97348674,4.84931842,0.79780178,0.00000000,1.67690672,4.07285482,0.14036829,0.00000000
-4.96748374,4.97864374,0.81949268,0.00000000,1.71613833,4.18691548,0.14646495,0.00000000
-4.96148074,5.10190868,0.84146444,0.00000000,1.75242854,4.29461010,0.15267211,0.00000000
-4.95547774,5.21680925,0.86332802,0.00000000,1.78526857,4.39398093,0.15891378,0.00000000
-4.94947474,5.32114250,0.88468570,0.00000000,1.81421739,4.48317984,0.16511261,0.00000000
-4.94347174,5.41288150,0.90514589,0.00000000,1.83891724,4.56052885,0.17119254,0.00000000
-4.93746873,5.49024229,0.92433747,0.00000000,1.85910530,4.62457329,0.17708119,0.00000000
-4.93146573,5.55173982,0.94192278,0.00000000,1.87462095,4.67412526,0.18271214,0.00000000
-4.92546273,5.59623009,0.95760874,0.00000000,1.88540807,4.70829526,0.18802668,0.00000000
-4.91945973,5.62293706,0.97115538,0.00000000,1.89151228,4.72651103,0.19297520,0.00000000
-4.91345673,5.63146329,0.98238161,0.00000000,1.89307332,4.72852292,0.19751796,0.00000000
-4.90745373,5.62178455,0.99116785,0.00000000,1.89031299,4.71439617,0.20162543,0.00000000
-4.90145073,5.59422919,0.99745572,0.00000000,1.88351944,4.68449104,0.20527793,0.00000000
-4.89544772,5.54944438,1.00124464,0.00000000,1.87302879,4.63943244,0.20846493,0.00000000
-4.88944472,5.48835141,1.00258608,0.00000000,1.85920514,4.58007116,0.21118381,0.00000000
-4.88344172,5.41209323,1.00157563,0.00000000,1.84242041,4.50743929,0.21343836,0.00000000
-4.87743872,5.32197753,0.99834366,0.00000000,1.82303498,4.42270250,0.21523711,0.00000000
-4.87143572,5.21941869,0.99304527,0.00000000,1.80138056,4.32711193,0.21659150,0.00000000
-4.86543272,5.10588188,0.98585007,0.00000000,1.77774605,4.22195830,0.21751424,0.00000000
-4.85942971,4.98283218,0.97693270,0.00000000,1.75236748,4.10853048,0.21801777,0.00000000
-4.85342671,4.85169119,0.96646437,0.00000000,1.72542216,3.98808030,0.21811312,0.00000000
-4.84742371,4.71380265,0.95460623,0.00000000,1.69702756,3.86179499,0.21780900,0.00000000
-4.84142071,4.57040834,0.94150462,0.00000000,1.66724474,3.73077781,0.21711150,0.00000000
-4.83541771,4.42263426,0.92728853,0.00000000,1.63608577,3.59603704,0.21602407,0.00000000
-4.82941471,4.27148677,0.91206917,0.00000000,1.60352466,3.45848277,0.21454799,0.00000000
-4.82341171,4.11785752,0.89594155,0.00000000,1.56951091,3.31893071,0.21268321,0.00000000
-4.81740870,3.96253560,0.87898772,0.00000000,1.53398455,3.17811141,0.21042941,0.00000000
-4.81140570,3.80622501,0.86128130,0.00000000,1.49689172,3.03668362,0.20778725,0.00000000
-4.80540270,3.64956520,0.84289274,0.00000000,1.45819975,2.89524984,0.20475973,0.00000000
-4.79939970,3.49315268,0.82389493,0.00000000,1.41791070,2.75437258,0.20135341,0.00000000
-4.79339670,3.33756182,0.80436858,0.00000000,1.37607263,2.61458972,0.19757957,0.00000000
-4.78739370,3.18336297,0.78440691,0.00000000,1.33278799,2.47642778,0.19345501,0.00000000
-4.78139070,3.03113686,0.76411947,0.00000000,1.28821875,2.34041208,0.18900261,0.00000000
-4.77538769,2.88148441,0.74363468,0.00000000,1.24258816,2.20707329,0.18425155,0.00000000
-4.76938469,2.73503165,0.72310102,0.00000000,1.19617926,2.07695024,0.17923712,0.00000000
-4.76338169,2.59242982,0.70268700,0.00000000,1.14933049,1.95058887,0.17400021,0.00000000
-4.75737869,2.45435128,0.68257980,0.00000000,1.10242876,1.82853819,0.16858655,0.00000000
-4.75137569,2.32148189,0.66298296,0.00000000,1.05590074,1.71134343,0.16304566,0.00000000
-4.74537269,2.19451095,0.64411331,0.00000000,1.01020289,1.59953760,0.15742970,0.00000000
-4.73936968,2.07411966,0.62619726,0.00000000,0.96581093,1.49363205,0.15179225,0.00000000
-4.73336668,1.96096915,0.60946702,0.00000000,0.92320925,1.39410690,0.14618707,0.00000000
-4.72736368,1.85568897,0.59415665,0.00000000,0.88288082,1.30140215,0.14066698,0.00000000
-4.72136068,1.75886648,0.58049828,0.00000000,0.84529789,1.21590984,0.13528290,0.00000000
-4.71535768,1.67103792,0.56871859,0.00000000,0.81091369,1.13796775,0.13008297,0.00000000
-4.70935468,1.59268085,0.55903543,0.00000000,0.78015515,1.06785469,0.12511200,0.00000000
-4.70335168,1.52420819,0.55165474,0.00000000,0.75341664,1.00578752,0.12041097,0.00000000
-4.69734867,1.46596342,0.54676743,0.00000000,0.73105444,0.95191936,0.11601678,0.00000000
-4.69134567,1.41821657,0.54454621,0.00000000,0.71338186,0.90633911,0.11196209,0.00000000
-4.68534267,1.38116043,0.54514232,0.00000000,0.70066464,0.86907154,0.10827524,0.00000000
-4.67933967,1.35490676,0.54868179,0.00000000,0.69311648,0.84007787,0.10498025,0.00000000
-4.67333667,1.33948200,0.55526141,0.00000000,0.69089463,0.81925634,0.10209678,0.00000000
-4.66733367,1.33482253,0.56494439,0.00000000,0.69409530,0.80644277,0.09964002,0.00000000
-4.66133067,1.34076950,0.57775571,0.00000000,0.70274930,0.80141083,0.09762066,0.00000000
-4.65532766,1.35706358,0.59367752,0.00000000,0.71681774,0.80387232,0.09604463,0.00000000
-4.64932466,1.38334021,0.61264480,0.00000000,0.73618848,0.81347762,0.09491297,0.00000000
-4.64332166,1.41912618,0.63454172,0.00000000,0.76067352,0.82981659,0.09422156,0.00000000
-4.63731866,1.46383829,0.65919906,0.00000000,0.79000781,0.85242053,0.09396092,0.00000000
-4.63131566,1.51678496,0.68639312,0.00000000,0.82385008,0.88076545,0.09411612,0.00000000
-4.62531266,1.57717173,0.71584663,0.00000000,0.86178601,0.91427736,0.09466674,0.00000000
-4.61930965,1.64411111,0.74723174,0.00000000,0.90333404,0.95233964,0.09558704,0.00000000
-4.61330665,1.71663732,0.78017550,0.00000000,0.94795409,0.99430298,0.09684632,0.00000000
-4.60730365,1.79372571,0.81426773,0.00000000,0.99505907,1.03949758,0.09840946,0.00000000
-4.60130065,1.87431679,0.84907125,0.00000000,1.04402908,1.08724781,0.10023773,0.00000000
-4.59529765,1.95734381,0.88413403,0.00000000,1.09422772,1.13688843,0.10228979,0.00000000
-4.58929465,2.04176297,0.91900297,0.00000000,1.14502006,1.18778213,0.10452285,0.00000000
-4.58329165,2.12658477,0.95323846,0.00000000,1.19579137,1.23933725,0.10689395,0.00000000
-4.57728864,2.21090465,0.98642913,0.00000000,1.24596569,1.29102491,0.10936130,0.00000000
-4.57128564,2.29393145,1.01820599,0.00000000,1.29502335,1.34239440,0.11188562,0.00000000
-4.56528264,2.37501157,1.04825501,0.00000000,1.34251647,1.39308580,0.11443136,0.00000000
-4.55927964,2.45364751,1.07632758,0.00000000,1.38808157,1.44283907,0.11696773,0.00000000
-4.55327664,2.52950934,1.10224810,0.00000000,1.43144853,1.49149870,0.11946962,0.00000000
-4.54727364,2.60243824,1.12591820,0.00000000,1.47244554,1.53901353,0.12191809,0.00000000
-4.54127064,2.67244179,1.14731751,0.00000000,1.51099961,1.58543156,0.12430064,0.00000000
-4.53526763,2.73968101,1.16650072,0.00000000,1.54713285,1.63088984,0.12661120,0.00000000
-4.52926463,2.80445002,1.18359138,0.00000000,1.58095462,1.67559996,0.12884974,0.00000000
-4.52326163,2.86714941,1.19877264,0.00000000,1.61265027,1.71982996,0.13102166,0.00000000
-4.51725863,2.92825510,1.21227578,0.00000000,1.64246707,1.76388358,0.13313700,0.00000000
-4.51125563,2.98828435,1.22436713,0.00000000,1.67069828,1.80807817,0.13520938,0.00000000
-4.50525263,3.04776135,1.23533434,0.00000000,1.69766635,1.85272251,0.13725502,0.00000000
-4.49924962,3.10718423,1.24547281,0.00000000,1.72370614,1.89809579,0.13929160,0.00000000
-4.49324662,3.16699542,1.25507308,0.00000000,1.74914898,1.94442906,0.14133725,0.00000000
-4.48724362,3.22755710,1.26440991,0.00000000,1.77430852,1.99188996,0.14340958,0.00000000
-4.48124062,3.28913268,1.27373358,0.00000000,1.79946858,2.04057155,0.14552490,0.00000000
-4.47523762,3.35187508,1.28326356,0.00000000,1.82487360,2.09048560,0.14769753,0.00000000
-4.46923462,3.41582186,1.29318486,0.00000000,1.85072162,2.14156034,0.14993935,0.00000000
-4.46323162,3.48089668,1.30364671,0.00000000,1.87715962,2.19364242,0.15225933,0.00000000
-4.45722861,3.54691623,1.31476326,0.00000000,1.90428101,2.24650247,0.15466338,0.00000000
-4.45122561,3.61360128,1.32661586,0.00000000,1.93212475,2.29984344,0.15715407,0.00000000
-4.44522261,3.68059029,1.33925617,0.00000000,1.96067560,2.35331074,0.15973055,0.00000000
-4.43921961,3.74745405,1.35270947,0.00000000,1.98986501,2.40650322,0.16238832,0.00000000
-4.43321661,3.81370971,1.36697761,0.00000000,2.01957222,2.45898395,0.16511912,0.00000000
-4.42721361,3.87883303,1.38204092,0.00000000,2.04962521,2.51029000,0.16791064,0.00000000
-4.42121061,3.94226781,1.39785883,0.00000000,2.07980142,2.55994067,0.17074630,0.00000000
-4.41520760,4.00343212,1.41436886,0.00000000,2.10982832,2.60744375,0.17360491,0.00000000
-4.40920460,4.06172125,1.43148417,0.00000000,2.13938389,2.65229984,0.17646047,0.00000000
-4.40320160,4.11650792,1.44908976,0.00000000,2.16809755,2.69400488,0.17928187,0.00000000
-4.39719860,4.16714060,1.46703795,0.00000000,2.19555205,2.73205159,0.18203288,0.00000000
-4.39119560,4.21294126,1.48514352,0.00000000,2.22128665,2.76593024,0.18467217,0.00000000
-4.38519260,4.25320384,1.50317950,0.00000000,2.24480234,2.79512982,0.18715370,0.00000000
-4.37918959,4.28719490,1.52087415,0.00000000,2.26556944,2.81914025,0.18942727,0.00000000
-4.37318659,4.31415785,1.53790996,0.00000000,2.28303780,2.83745649,0.19143952,0.00000000
-4.36718359,4.33332164,1.55392526,0.00000000,2.29664976,2.84958495,0.19313509,0.00000000
-4.36118059,4.34391463,1.56851890,0.00000000,2.30585557,2.85505278,0.19445825,0.00000000
-4.35517759,4.34518373,1.58125815,0.00000000,2.31013091,2.85341984,0.19535466,0.00000000
-4.34917459,4.33641830,1.59168981,0.00000000,2.30899585,2.84429311,0.19577335,0.00000000
-4.34317159,4.31697805,1.59935426,0.00000000,2.30203418,2.82734307,0.19566887,0.00000000
-4.33716858,4.28632334,1.60380175,0.00000000,2.28891225,2.80232096,0.19500332,0.00000000
-4.33116558,4.24404616,1.60461025,0.00000000,2.26939614,2.76907604,0.19374830,0.00000000
-4.32516258,4.18989975,1.60140380,0.00000000,2.24336598,2.72757152,0.19188663,0.00000000
-4.31915958,4.12382482,1.59387031,0.00000000,2.21082646,2.67789800,0.18941368,0.00000000
-4.31315658,4.04597018,1.58177774,0.00000000,2.17191275,2.62028318,0.18633826,0.00000000
-4.30715358,3.95670630,1.56498757,0.00000000,2.12689117,2.55509708,0.18268299,0.00000000
