energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.41870935,2.42223962,0.93986217,0.14014080,0.01751814,0.50165970,0.92712463,0.00000000,0.75345904,0.54257548
-3.41270635,2.50685112,0.96613608,0.14430366,0.01815599,0.51596846,0.96686903,0.00000000,0.76694690,0.57379128
-3.40670335,2.58644613,0.98924655,0.14799805,0.01869141,0.52925387,1.00517656,0.00000000,0.77820433,0.60475010
-3.40070035,2.65974586,1.00875594,0.15115566,0.01911233,0.54129620,1.04147755,0.00000000,0.78687652,0.63507971
-3.39469735,2.72561880,1.02431571,0.15372255,0.01940902,0.55191976,1.07523579,0.00000000,0.79267394,0.66440593
-3.38869435,2.78311621,1.03567882,0.15566106,0.01957434,0.56100008,1.10596300,0.00000000,0.79538328,0.69236147
-3.38269135,2.83149979,1.04270793,0.15695115,0.01960404,0.56846863,1.13323145,0.00000000,0.79487529,0.71859449
-3.37668834,2.87026014,1.04537912,0.15759096,0.01949685,0.57431487,1.15668382,0.00000000,0.79110912,0.74277652
-3.37068534,2.89912520,1.04378086,0.15759660,0.01925455,0.57858542,1.17604034,0.00000000,0.78413302,0.76460954
-3.36468234,2.91805845,1.03810834,0.15700109,0.01888185,0.58138035,1.19110272,0.00000000,0.77408121,0.78383195
-3.35867934,2.92724704,1.02865331,0.15585270,0.01838625,0.58284672,1.20175508,0.00000000,0.76116731,0.80022329
-3.35267634,2.92708088,1.01579003,0.15421249,0.01777776,0.58316967,1.20796181,0.00000000,0.74567447,0.81360767
-3.34667334,2.91812389,0.99995813,0.15215142,0.01706850,0.58256166,1.20976290,0.00000000,0.72794299,0.82385587
-3.34067034,2.90107930,0.98164307,0.14974709,0.01627236,0.58125016,1.20726705,0.00000000,0.70835584,0.83088614
-3.33466733,2.87675102,0.96135543,0.14708020,0.01540448,0.57946478,1.20064304,0.00000000,0.68732307,0.83466391
-3.32866433,2.84600338,0.93960992,0.14423109,0.01448078,0.57742426,1.19011021,0.00000000,0.66526580,0.83520041
-3.32266133,2.80972160,0.91690519,0.14127634,0.01351748,0.57532430,1.17592841,0.00000000,0.64260056,0.83255064
-3.31665833,2.76877506,0.89370555,0.13828582,0.01253064,0.57332666,1.15838826,0.00000000,0.61972497,0.82681069
-3.31065533,2.72398559,0.87042523,0.13532014,0.01153572,0.57155042,1.13780212,0.00000000,0.59700508,0.81811471
-3.30465233,2.67610219,0.84741619,0.13242876,0.01054723,0.57006560,1.11449639,0.00000000,0.57476527,0.80663184
-3.29864932,2.62578351,0.82495964,0.12964875,0.00957842,0.56888976,1.08880541,0.00000000,0.55328091,0.79256310
-3.29264632,2.57358885,0.80326189,0.12700437,0.00864102,0.56798758,1.06106718,0.00000000,0.53277400,0.77613848
-3.28664332,2.51997768,0.78245428,0.12450730,0.00774516,0.56727353,1.03162103,0.00000000,0.51341200,0.75761442
-3.28064032,2.46531749,0.76259725,0.12215769,0.00689923,0.56661749,1.00080716,0.00000000,0.49530957,0.73727146
-3.27463732,2.40989905,0.74368804,0.11994573,0.00610992,0.56585292,0.96896780,0.00000000,0.47853304,0.71541232
-3.26863432,2.35395778,0.72567147,0.11785383,0.00538230,0.56478726,0.93644977,0.00000000,0.46310716,0.69236024
-3.26263132,2.29769972,0.70845315,0.11585916,0.00471996,0.56321378,0.90360788,0.00000000,0.44902373,0.66845737
-3.25662831,2.24133001,0.69191430,0.11393639,0.00412516,0.56092453,0.87080881,0.00000000,0.43625125,0.64406328
-3.25062531,2.18508210,0.67592726,0.11206054,0.00359910,0.55772339,0.83843494,0.00000000,0.42474540,0.61955328
-3.24462231,2.12924556,0.66037093,0.11020974,0.00314216,0.55343877,0.80688756,0.00000000,0.41445924,0.59531635
-3.23861931,2.07419060,0.64514532,0.10836769,0.00275411,0.54793515,0.77658898,0.00000000,0.40535291,0.57175271
-3.23261631,2.02038757,0.63018430,0.10652581,0.00243445,0.54112294,0.74798320,0.00000000,0.39740207,0.54927056
-3.22661331,1.96842005,0.61546621,0.10468482,0.00218259,0.53296624,0.72153469,0.00000000,0.39060476,0.52828218
-3.22061031,1.91899042,0.60102158,0.10285580,0.00199812,0.52348795,0.69772513,0.00000000,0.38498618,0.50919904
-3.21460730,1.87291730,0.58693769,0.10106057,0.00188101,0.51277221,0.67704788,0.00000000,0.38060128,0.49242603
-3.20860430,1.83112456,0.57335994,0.09933146,0.00183173,0.50096390,0.66000033,0.00000000,0.37753493,0.47835477
-3.20260130,1.79462215,0.56048977,0.09771041,0.00185142,0.48826541,0.64707403,0.00000000,0.37589981,0.46735603
-3.19659830,1.76447927,0.54857938,0.09624748,0.00194194,0.47493072,0.63874309,0.00000000,0.37583196,0.45977143
-3.19059530,1.74179102,0.53792355,0.09499891,0.00210585,0.46125716,0.63545100,0.00000000,0.37748433,0.45590459
-3.18459230,1.72763957,0.52884888,0.09402465,0.00234643,0.44757517,0.63759630,0.00000000,0.38101866,0.45601197
-3.17858929,1.72305167,0.52170085,0.09338565,0.00266756,0.43423659,0.64551775,0.00000000,0.38659599,0.46029368
-3.17258629,1.72895408,0.51682941,0.09314100,0.00307356,0.42160194,0.65947946,0.00000000,0.39436629,0.46888463
-3.16658329,1.74612881,0.51457355,0.09334496,0.00356902,0.41002713,0.67965649,0.00000000,0.40445778,0.48184634
-3.16058029,1.77517012,0.51524557,0.09404406,0.00415852,0.39985032,0.70612171,0.00000000,0.41696625,0.49915980
-3.15457729,1.81644511,0.51911552,0.09527449,0.00484635,0.39137919,0.73883430,0.00000000,0.43194508,0.52071975
-3.14857429,1.87005964,0.52639657,0.09705975,0.00563621,0.38487926,0.77763062,0.00000000,0.44939628,0.54633080
-3.14257129,1.93583121,0.53723184,0.09940872,0.00653085,0.38056360,0.82221781,0.00000000,0.46926305,0.57570565
-3.13656828,2.01327012,0.55168307,0.10231427,0.00753172,0.37858427,0.87217054,0.00000000,0.49142428,0.60846562
-3.13056528,2.10157006,0.56972179,0.10575244,0.00863867,0.37902579,0.92693140,0.00000000,0.51569112,0.64414393
-3.12456228,2.19960875,0.59122327,0.10968215,0.00984960,0.38190088,0.98581490,0.00000000,0.54180605,0.68219153
-3.11855928,2.30595925,0.61596351,0.11404569,0.01116022,0.38714850,1.04801536,0.00000000,0.56944445,0.72198568
-3.11255628,2.41891168,0.64361953,0.11876968,0.01256390,0.39463440,1.11261869,0.00000000,0.59821872,0.76284121
-3.10655328,2.53650536,0.67377313,0.12376667,0.01405150,0.40415401,1.17861770,0.00000000,0.62768494,0.80402411
-3.10055028,2.65657022,0.70591792,0.12893735,0.01561141,0.41543765,1.24493094,0.00000000,0.65735182,0.84476726
-3.09454727,2.77677679,0.73946973,0.13417310,0.01722965,0.42815793,1.31042437,0.00000000,0.68669181,0.88428777
-3.08854427,2.89469298,0.77377993,0.13935905,0.01889012,0.44193899,1.37393566,0.00000000,0.71515390,0.92180557
-3.08254127,3.00784614,0.80815156,0.14437732,0.02057491,0.45636749,1.43430008,0.00000000,0.74217782,0.95656252
-3.07653827,3.11378830,0.84185751,0.14911046,0.02226483,0.47100469,1.49037771,0.00000000,0.76720904,0.98784151
-3.07053527,3.21016246,0.87416050,0.15344497,0.02393996,0.48539961,1.54108076,0.00000000,0.78971421,1.01498484
-3.06453227,3.29476776,0.90433390,0.15727467,0.02558034,0.49910249,1.58540041,0.00000000,0.80919638,1.03741126
-3.05852926,3.36562105,0.93168293,0.16050389,0.02716665,0.51167826,1.62243228,0.00000000,0.82520945,1.05463112
-3.05252626,3.42101290,0.95556531,0.16305042,0.02868105,0.52271966,1.65139959,0.00000000,0.83737141,1.06625896
-3.04652326,3.45955582,0.97541063,0.16484786,0.03010783,0.53185924,1.67167330,0.00000000,0.84537584,1.07202320
-3.04052026,3.48022308,0.99073774,0.16584767,0.03143419,0.53878017,1.68278849,0.00000000,0.84900116,1.07177247
-3.03451726,3.48237652,1.00116940,0.16602044,0.03265079,0.54322525,1.68445638,0.00000000,0.84811741,1.06547849
-3.02851426,3.46578237,1.00644360,0.16535668,0.03375226,0.54500381,1.67657152,0.00000000,0.84269015,1.05323525
-3.02251126,3.43061452,1.00642110,0.16386681,0.03473748,0.54399640,1.65921382,0.00000000,0.83278152,1.03525470
-3.01650825,3.37744508,1.00108885,0.16158062,0.03560971,0.54015693,1.63264541,0.00000000,0.81854821,1.01185904
-3.01050525,3.30722260,0.99055906,0.15854598,0.03637649,0.53351236,1.59730224,0.00000000,0.80023659,0.98346986
-3.00450225,3.22123893,0.97506401,0.15482704,0.03704936,0.52415989,1.55378091,0.00000000,0.77817512,0.95059482
-2.99849925,3.12108591,0.95494690,0.15050191,0.03764324,0.51226181,1.50282095,0.00000000,0.75276445,0.91381205
-2.99249625,3.00860380,0.93064888,0.14565990,0.03817581,0.49803830,1.44528343,0.00000000,0.72446547,0.87375314
-2.98649325,2.88582339,0.90269312,0.14039847,0.03866651,0.48175853,1.38212654,0.00000000,0.69378597,0.83108520
-2.98049025,2.75490416,0.87166640,0.13482002,0.03913559,0.46373035,1.31437911,0.00000000,0.66126643,0.78649273
-2.97448724,2.61807089,0.83819914,0.12902858,0.03960294,0.44428914,1.24311301,0.00000000,0.62746539,0.74065986
-2.96848424,2.47755116,0.80294472,0.12312667,0.04008699,0.42378628,1.16941547,0.00000000,0.59294520,0.69425365
-2.96248124,2.33551612,0.76655894,0.11721225,0.04060361,0.40257765,1.09436236,0.00000000,0.55825855,0.64790895
-2.95647824,2.19402666,0.72968053,0.11137605,0.04116511,0.38101271,1.01899323,0.00000000,0.52393637,0.60221521
-2.95047524,2.05498674,0.69291351,0.10569935,0.04177941,0.35942460,0.94428906,0.00000000,0.49047743,0.55770574
-2.94447224,1.92010548,0.65681204,0.10025214,0.04244939,0.33812143,0.87115338,0.00000000,0.45834015,0.51484950
-2.93846923,1.79086889,0.62186825,0.09509192,0.04317250,0.31737938,0.80039714,0.00000000,0.42793660,0.47404565
-2.93246623,1.66852178,0.58850362,0.09026302,0.04394067,0.29743740,0.73272782,0.00000000,0.39962893,0.43562085
-2.92646323,1.55405995,0.55706371,0.08579649,0.04474044,0.27849393,0.66874276,0.00000000,0.37372805,0.39982910
-2.92046023,1.44823203,0.52781670,0.08171054,0.04555346,0.26070546,0.60892662,0.00000000,0.35049455,0.36685403
-2.91445723,1.35155030,0.50095500,0.07801141,0.04635717,0.24418687,0.55365275,0.00000000,0.33014135,0.33681328
-2.90845423,1.26430897,0.47660008,0.07469478,0.04712579,0.22901339,0.50318797,0.00000000,0.31283781,0.30976452
-2.90245123,1.18660851,0.45480955,0.07174732,0.04783140,0.21522392,0.45770013,0.00000000,0.29871484,0.28571276
-2.89644822,1.11838403,0.43558622,0.06914864,0.04844522,0.20282535,0.41726791,0.00000000,0.28787041,0.26461851
-2.89044522,1.05943614,0.41888821,0.06687320,0.04893893,0.19179770,0.38189197,0.00000000,0.28037499,0.24640616
-2.88444222,1.00946198,0.40463955,0.06489230,0.04928596,0.18209951,0.35150684,0.00000000,0.27627638,0.23097236
-2.87843922,0.96808499,0.39274047,0.06317599,0.04946272,0.17367338,0.32599273,0.00000000,0.27560354,0.21819379
-2.87243622,0.93488175,0.38307684,0.06169466,0.04944968,0.16645118,0.30518668,0.00000000,0.27836895,0.20793406
-2.86643322,0.90940446,0.37552823,0.06042051,0.04923225,0.16035873,0.28889262,0.00000000,0.28456926,0.20004951
-2.86043022,0.89119837,0.36997407,0.05932859,0.04880143,0.15531979,0.27688966,0.00000000,0.29418423,0.19439366
-2.85442721,0.87981352,0.36629781,0.05839750,0.04815423,0.15125913,0.26893870,0.00000000,0.30717378,0.19082017
-2.84842421,0.87481071,0.36438893,0.05760972,0.04729369,0.14810469,0.26478701,0.00000000,0.32347345,0.18918447
-2.84242121,0.87576198,0.36414283,0.05695162,0.04622876,0.14578879,0.26417093,0.00000000,0.34298860,0.18934404
-2.83641821,0.88224632,0.36545890,0.05641307,0.04497384,0.14424850,0.26681687,0.00000000,0.36558761,0.19115758
-2.83041521,0.89384169,0.36823711,0.05598683,0.04354810,0.14342525,0.27244103,0.00000000,0.39109493,0.19448321
-2.82441221,0.91011446,0.37237351,0.05566777,0.04197463,0.14326394,0.28074802,0.00000000,0.41928435,0.19917623
-2.81840920,0.93060781,0.37775531,0.05545192,0.04027943,0.14371162,0.29142913,0.00000000,0.44987328,0.20508659
-2.81240620,0.95483062,0.38425596,0.05533553,0.03849039,0.14471617,0.30416055,0.00000000,0.48251867,0.21205642
-2.80640320,0.98224810,0.39173096,0.05531414,0.03663614,0.14622494,0.31860216,0.00000000,0.51681522,0.21991812
-2.80040020,1.01227576,0.40001471,0.05538189,0.03474504,0.14818387,0.33439730,0.00000000,0.55229637,0.22849318
-2.79439720,1.04427750,0.40891902,0.05553089,0.03284422,0.15053694,0.35117388,0.00000000,0.58843838,0.23759191
-2.78839420,1.07756883,0.41823347,0.05575098,0.03095877,0.15322632,0.36854713,0.00000000,0.62466785,0.24701452
-2.78239120,1.11142547,0.42772786,0.05602965,0.02911106,0.15619318,0.38612412,0.00000000,0.66037257,0.25655329
-2.77638819,1.14509737,0.43715673,0.05635239,0.02732029,0.15937917,0.40351011,0.00000000,0.69491553,0.26599614
-2.77038519,1.17782777,0.44626583,0.05670319,0.02560223,0.16272862,0.42031642,0.00000000,0.72765168,0.27513128
-2.76438219,1.20887650,0.45480036,0.05706539,0.02396913,0.16619117,0.43616981,0.00000000,0.75794685,0.28375286
-2.75837919,1.23754635,0.46251433,0.05742271,0.02242989,0.16972483,0.45072280,0.00000000,0.78519803,0.29166736
-2.75237619,1.26321113,0.46918084,0.05776036,0.02099024,0.17329925,0.46366440,0.00000000,0.80885408,0.29870031
-2.74637319,1.28534377,0.47460243,0.05806629,0.01965325,0.17689879,0.47473085,0.00000000,0.82843589,0.30470307
-2.74037019,1.30354287,0.47862103,0.05833234,0.01841977,0.18052542,0.48371567,0.00000000,0.84355507,0.30955915
-2.73436718,1.31755586,0.48112678,0.05855533,0.01728900,0.18420094,0.49047841,0.00000000,0.85393003,0.31318989
-2.72836418,1.32729739,0.48206528,0.05873793,0.01625908,0.18796849,0.49495159,0.00000000,0.85939868,0.31555887
-2.72236118,1.33286144,0.48144261,0.05888926,0.01532765,0.19189300,0.49714532,0.00000000,0.85992701,0.31667490
-2.71635818,1.33452618,0.47932790,0.05902519,0.01449237,0.19606061,0.49714921,0.00000000,0.85561296,0.31659342
-2.71035518,1.33275094,0.47585307,0.05916826,0.01375136,0.20057676,0.49513131,0.00000000,0.84668532,0.31541588
-2.70435218,1.32816493,0.47120961,0.05934725,0.01310352,0.20556311,0.49133399,0.00000000,0.83349750,0.31328737
-2.69834917,1.32154791,0.46564268,0.05959630,0.01254877,0.21115332,0.48606677,0.00000000,0.81651653,0.31039222
-2.69234617,1.31380340,0.45944240,0.05995375,0.01208817,0.21748765,0.47969626,0.00000000,0.79630744,0.30694795
-2.68634317,1.30592537,0.45293294,0.06046062,0.01172389,0.22470679,0.47263366,0.00000000,0.77351397,0.30319763
-2.68034017,1.29895968,0.44645974,0.06115881,0.01145906,0.23294502,0.46532001,0.00000000,0.74883608,0.29940094
-2.67433717,1.29396204,0.44037546,0.06208918,0.01129755,0.24232295,0.45821011,0.00000000,0.72300559,0.29582449
-2.66833417,1.29195394,0.43502522,0.06328946,0.01124365,0.25294036,0.45175539,0.00000000,0.69676063,0.29273149
-2.66233117,1.29387881,0.43073195,0.06479221,0.01130164,0.26486919,0.44638669,0.00000000,0.67082019,0.29037144
-2.65632816,1.30055996,0.42778223,0.06662284,0.01147536,0.27814730,0.44249745,0.00000000,0.64585970,0.28897020
-2.65032516,1.31266240,0.42641357,0.06879778,0.01176770,0.29277306,0.44042809,0.00000000,0.62248872,0.28872079
-2.64432216,1.33066006,0.42680335,0.07132304,0.01218018,0.30870124,0.44045232,0.00000000,0.60123144,0.28977538
-2.63831916,1.35480989,0.42906025,0.07419295,0.01271246,0.32584031,0.44276567,0.00000000,0.58251082,0.29223883
-2.63231616,1.38513403,0.43321823,0.07738947,0.01336193,0.34405140,0.44747712,0.00000000,0.56663696,0.29616390
-2.62631316,1.42141092,0.43923356,0.08088184,0.01412343,0.36314904,0.45460384,0.00000000,0.55379981,0.30154854
-2.62031016,1.46317574,0.44698485,0.08462683,0.01498897,0.38290359,0.46406958,0.00000000,0.54406673,0.30833523
-2.61430715,1.50973039,0.45627628,0.08856938,0.01594762,0.40304553,0.47570662,0.00000000,0.53738456,0.31641249
-2.60830415,1.56016270,0.46684368,0.09264380,0.01698550,0.42327129,0.48926143,0.00000000,0.53358619,0.32561854
-2.60230115,1.61337423,0.47836346,0.09677545,0.01808592,0.44325065,0.50440374,0.00000000,0.53240121,0.33574691
-2.59629815,1.66811579,0.49046384,0.10088273,0.01922961,0.46263526,0.52073882,0.00000000,0.53347009,0.34655393
-2.59029515,1.72302929,0.50273808,0.10487949,0.02039511,0.48106821,0.53782249,0.00000000,0.53636130,0.35776779
-2.58429215,1.77669455,0.51475917,0.10867770,0.02155927,0.49819411,0.55517829,0.00000000,0.54059066,0.36909886
-2.57828914,1.82767926,0.52609534,0.11219021,0.02269787,0.51366957,0.57231623,0.00000000,0.54564218,0.38025090
-2.57228614,1.87459038,0.53632590,0.11533361,0.02378627,0.52717344,0.58875241,0.00000000,0.55098948,0.39093279
-2.56628314,1.91612495,0.54505679,0.11803106,0.02480017,0.53841676,0.60402856,0.00000000,0.55611706,0.40087040
-2.56028014,1.95111854,0.55193517,0.12021493,0.02571639,0.54715179,0.61773102,0.00000000,0.56054068,0.40981803
-2.55427714,1.97858947,0.55666267,0.12182917,0.02651362,0.55318005,0.62950809,0.00000000,0.56382600,0.41756918
-2.54827414,1.99777715,0.55900662,0.12283132,0.02717315,0.55635890,0.63908516,0.00000000,0.56560500,0.42396610
-2.54227114,2.00817320,0.55880908,0.12319419,0.02767956,0.55660664,0.64627701,0.00000000,0.56558946,0.42890779
-2.53626813,2.00954398,0.55599317,0.12290686,0.02802128,0.55390580,0.65099659,0.00000000,0.56358123,0.43235620
-2.53026513,2.00194384,0.55056663,0.12197535,0.02819104,0.54830459,0.65326005,0.00000000,0.55947889,0.43434026
-2.52426213,1.98571861,0.54262250,0.12042256,0.02818616,0.53991656,0.65318762,0.00000000,0.55328074,0.43495757
-2.51825913,1.96149894,0.53233685,0.11828779,0.02800875,0.52891832,0.65100034,0.00000000,0.54508398,0.43437369
-2.51225613,1.93018403,0.51996391,0.11562560,0.02766564,0.51554557,0.64701271,0.00000000,0.53508031,0.43281892
-2.50625313,1.89291612,0.50582855,0.11250432,0.02716823,0.50008750,0.64162156,0.00000000,0.52354817,0.43058267
-2.50025013,1.85104661,0.49031667,0.10900400,0.02653216,0.48287977,0.63529144,0.00000000,0.51084198,0.42800549
-2.49424712,1.80609519,0.47386375,0.10521411,0.02577681,0.46429631,0.62853735,0.00000000,0.49737877,0.42546908
-2.48824412,1.75970319,0.45694201,0.10123088,0.02492470,0.44474015,0.62190520,0.00000000,0.48362289,0.42338439
-2.48224112,1.71358272,0.44004666,0.09715454,0.02400079,0.42463362,0.61595099,0.00000000,0.47006911,0.42217833
-2.47623812,1.66946346,0.42368165,0.09308641,0.02303167,0.40440805,0.61121945,0.00000000,0.45722503,0.42227935
-2.47023512,1.62903860,0.40834535,0.08912607,0.02204475,0.38449350,0.60822290,0.00000000,0.44559314,0.42410244
-2.46423212,1.59391178,0.39451668,0.08536860,0.02106740,0.36530846,0.60742135,0.00000000,0.43565321,0.42803391
-2.45822911,1.56554660,0.38264186,0.08190195,0.02012614,0.34725003,0.60920431,0.00000000,0.42784562,0.43441653
-2.45222611,1.54522022,0.37312229,0.07880465,0.01924580,0.33068472,0.61387527,0.00000000,0.42255594,0.44353544
-2.44622311,1.53398241,0.36630370,0.07614380,0.01844886,0.31593991,0.62163915,0.00000000,0.42010146,0.45560538
-2.44022011,1.53262119,0.36246677,0.07397335,0.01775479,0.30329653,0.63259331,0.00000000,0.42071978,0.47075964
-2.43421711,1.54163621,0.36181951,0.07233292,0.01717950,0.29298259,0.64672235,0.00000000,0.42455993,0.48904119
-2.42821411,1.56122026,0.36449135,0.07124684,0.01673494,0.28516825,0.66389683,0.00000000,0.43167620,0.51039628
-2.42221111,1.59124986,0.37052909,0.07072384,0.01642886,0.27996201,0.68387588,0.00000000,0.44202480,0.53467102
-2.41620810,1.63128494,0.37989487,0.07075693,0.01626461,0.27740853,0.70631361,0.00000000,0.45546351,0.56161090
-2.41020510,1.68057769,0.39246598,0.07132392,0.01624116,0.27748781,0.73076897,0.00000000,0.47175425,0.59086360
-2.40420210,1.73809060,0.40803667,0.07238815,0.01635324,0.28011604,0.75671864,0.00000000,0.49056861,0.62198514
-2.39819910,1.80252303,0.42632197,0.07389974,0.01659157,0.28514785,0.78357268,0.00000000,0.51149609,0.65444915
-2.39219610,1.87234583,0.44696331,0.07579709,0.01694326,0.29238026,0.81069199,0.00000000,0.53405501,0.68765931
-2.38619310,1.94584306,0.46953619,0.07800869,0.01739227,0.30155793,0.83740738,0.00000000,0.55770562,0.72096450
-2.38019010,2.02115968,0.49355944,0.08045527,0.01792003,0.31237993,0.86303933,0.00000000,0.58186523,0.75367632
-2.37418709,2.09635403,0.51850627,0.08305201,0.01850606,0.32450773,0.88691792,0.00000000,0.60592487,0.78508849
-2.36818409,2.16945334,0.54381676,0.08571100,0.01912873,0.33757423,0.90840226,0.00000000,0.62926696,0.81449753
-2.36218109,2.23851092,0.56891147,0.08834376,0.01976597,0.35119374,0.92689882,0.00000000,0.65128354,0.84122388
-2.35617809,2.30166303,0.59320613,0.09086372,0.02039605,0.36497252,0.94187817,0.00000000,0.67139438,0.86463293
-2.35017509,2.35718364,0.61612676,0.09318869,0.02099833,0.37851963,0.95288955,0.00000000,0.68906448,0.88415507
-2.34417209,2.40353535,0.63712494,0.09524314,0.02155393,0.39145783,0.95957297,0.00000000,0.70382023,0.89930392
-2.33816908,2.43941460,0.65569282,0.09696034,0.02204640,0.40343404,0.96166841,0.00000000,0.71526379,0.90969218
-2.33216608,2.46378964,0.67137719,0.09828419,0.02246226,0.41412915,0.95902205,0.00000000,0.72308506,0.91504435
-2.32616308,2.47592985,0.68379231,0.09917065,0.02279139,0.42326679,0.95158927,0.00000000,0.72707077,0.91520580
-2.32016008,2.47542532,0.69263086,0.09958892,0.02302734,0.43062067,0.93943450,0.00000000,0.72711045,0.91014778
-2.31415708,2.46219598,0.69767271,0.09952209,0.02316749,0.43602038,0.92272795,0.00000000,0.72319900,0.89996823
-2.30815408,2.43648997,0.69879096,0.09896733,0.02321304,0.43935522,0.90173944,0.00000000,0.71543565,0.88488818
-2.30215108,2.39887132,0.69595521,0.09793577,0.02316880,0.44057619,0.87682961,0.00000000,0.70401957,0.86524409
-2.29614807,2.35019749,0.68923170,0.09645173,0.02304295,0.43969578,0.84843881,0.00000000,0.68924213,0.84147624
-2.29014507,2.29158768,0.67878044,0.09455173,0.02284652,0.43678589,0.81707418,0.00000000,0.67147630,0.81411378
-2.28414207,2.22438341,0.66484927,0.09228303,0.02259289,0.43197371,0.78329532,0.00000000,0.65116350,0.78375705
-2.27813907,2.15010281,0.64776533,0.08970187,0.02229704,0.42543600,0.74769907,0.00000000,0.62879852,0.75105787
-2.27213607,2.07039062,0.62792407,0.08687155,0.02197490,0.41739191,0.71090398,0.00000000,0.60491321,0.71669869
-2.26613307,1.98696599,0.60577642,0.08386026,0.02164256,0.40809471,0.67353491,0.00000000,0.58005945,0.68137136
-2.26013007,1.90157010,0.58181464,0.08073896,0.02131550,0.39782277,0.63620829,0.00000000,0.55479216,0.64575643
-2.25412706,1.81591565,0.55655741,0.07757920,0.02100789,0.38687027,0.59951849,0.00000000,0.52965301,0.61050374
-2.24812406,1.73164009,0.53053480,0.07445108,0.02073195,0.37553797,0.56402566,0.00000000,0.50515543,0.57621502
-2.24212106,1.65026437,0.50427379,0.07142139,0.02049735,0.36412444,0.53024535,0.00000000,0.48177131,0.54342915
-2.23611806,1.57315831,0.47828474,0.06855200,0.02031085,0.35291804,0.49864015,0.00000000,0.45991994,0.51261034
-2.23011506,1.50151384,0.45304942,0.06589853,0.02017596,0.34219008,0.46961345,0.00000000,0.43995947,0.48413982
-2.22411206,1.43632638,0.42901088,0.06350933,0.02009284,0.33218913,0.44350535,0.00000000,0.42218095,0.45831092
-2.21810905,1.37838478,0.40656548,0.06142483,0.02005834,0.32313684,0.42059064,0.00000000,0.40680502,0.43532760
-2.21210605,1.32826941,0.38605704,0.05967721,0.02006616,0.31522518,0.40107878,0.00000000,0.39398133,0.41530636
-2.20610305,1.28635775,0.36777334,0.05829034,0.02010718,0.30861510,0.38511548,0.00000000,0.38379027,0.39828102
-2.20010005,1.25283673,0.35194460,0.05728010,0.02016991,0.30343649,0.37278581,0.00000000,0.37624688,0.38421011
-2.19409705,1.22772037,0.33874391,0.05665480,0.02024109,0.29978930,0.36411833,0.00000000,0.37130659,0.37298628
-2.18809405,1.21087152,0.32828921,0.05641589,0.02030624,0.29774551,0.35909005,0.00000000,0.36887230,0.36444720
-2.18209105,1.20202614,0.32064637,0.05655876,0.02035039,0.29735180,0.35763171,0.00000000,0.36880254,0.35838732
-2.17608804,1.20081864,0.31583327,0.05707358,0.02035875,0.29863250,0.35963323,0.00000000,0.37092009,0.35456999
-2.17008504,1.20680693,0.31382417,0.05794615,0.02031732,0.30159270,0.36494894,0.00000000,0.37502080,0.35273926
-2.16408204,1.21949573,0.31455428,0.05915875,0.02021356,0.30622118,0.37340236,0.00000000,0.38088223,0.35263094
-2.15807904,1.23835730,0.31792408,0.06069084,0.02003685,0.31249290,0.38479043,0.00000000,0.38827163,0.35398252
-2.15207604,1.26284859,0.32380327,0.06251968,0.01977894,0.32037106,0.39888700,0.00000000,0.39695325,0.35654146
-2.14607304,1.29242434,0.33203418,0.06462080,0.01943427,0.32980842,0.41544572,0.00000000,0.40669447,0.36007192
-2.14007004,1.32654601,0.34243457,0.06696831,0.01900011,0.34074800,0.43420211,0.00000000,0.41727096,0.36435940
-2.13406703,1.36468641,0.35479986,0.06953509,0.01847660,0.35312311,0.45487525,0.00000000,0.42847048,0.36921371
-2.12806403,1.40633062,0.36890498,0.07229286,0.01786674,0.36685686,0.47716896,0.00000000,0.44009565,0.37447001
-2.12206103,1.45097362,0.38450586,0.07521208,0.01717611,0.38186116,0.50077286,0.00000000,0.45196544,0.37998832
-2.11605803,1.49811559,0.40134091,0.07826191,0.01641263,0.39803558,0.52536347,0.00000000,0.46391578,0.38565162
-2.11005503,1.54725563,0.41913265,0.08141005,0.01558617,0.41526610,0.55060548,0.00000000,0.47579927,0.39136301
-2.10405203,1.59788509,0.43758973,0.08462261,0.01470812,0.43342401,0.57615359,0.00000000,0.48748426,0.39704214
-2.09804902,1.64948140,0.45640955,0.08786408,0.01379092,0.45236527,0.60165490,0.00000000,0.49885347,0.40262131
-2.09204602,1.70150329,0.47528162,0.09109736,0.01284760,0.47193028,0.62675205,0.00000000,0.50980240,0.40804173
-2.08604302,1.75338835,0.49389173,0.09428392,0.01189130,0.49194443,0.65108723,0.00000000,0.52023765,0.41325005
-2.08004002,1.80455336,0.51192703,0.09738412,0.01093482,0.51221939,0.67430694,0.00000000,0.53007547,0.41819570
-2.07403702,1.85439797,0.52908185,0.10035767,0.00999029,0.53255519,0.69606757,0.00000000,0.53924055,0.42282902
-2.06803402,1.90231171,0.54506421,0.10316428,0.00906879,0.55274313,0.71604157,0.00000000,0.54766526,0.42710049
-2.06203102,1.94768433,0.55960275,0.10576439,0.00818015,0.57256933,0.73392404,0.00000000,0.55528944,0.43096109
-2.05602801,1.98991911,0.57245385,0.10812012,0.00733276,0.59181902,0.74943959,0.00000000,0.56206067,0.43436362
