energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.66983492,2.25404471,0.02727794,0.28720852,1.01842338,0.43992927,0.99333147,0.67051163,0.89429559,0.00000000
-5.66383192,2.15497677,0.02533337,0.27338055,0.96532311,0.42375739,0.92813642,0.64390250,0.84931542,0.00000000
-5.65782891,2.05094692,0.02340595,0.25916737,0.91074376,0.40634737,0.86330330,0.61552048,0.80278575,0.00000000
-5.65182591,1.94324704,0.02151286,0.24477824,0.85530869,0.38787851,0.79969520,0.58576658,0.75523891,0.00000000
-5.64582291,1.83325505,0.01966986,0.23043022,0.79966148,0.36855619,0.73816713,0.55507664,0.70722759,0.00000000
-5.63981991,1.72241038,0.01789112,0.21634577,0.74445304,0.34860833,0.67955623,0.52391368,0.65931330,0.00000000
-5.63381691,1.61218953,0.01618904,0.20275069,0.69032945,0.32828109,0.62467431,0.49276026,0.61205543,0.00000000
-5.62781391,1.50408263,0.01457418,0.18987220,0.63792106,0.30783413,0.57430286,0.46211101,0.56600120,0.00000000
-5.62181091,1.39957140,0.01305513,0.17793737,0.58783295,0.28753554,0.52919043,0.43246551,0.52167688,0.00000000
-5.61580790,1.30010933,0.01163862,0.16717170,0.54063712,0.26765674,0.49005208,0.40432173,0.47958045,0.00000000
-5.60980490,1.20710400,0.01032947,0.15779780,0.49686636,0.24846745,0.45757040,0.37817003,0.44017577,0.00000000
-5.60380190,1.12190195,0.00913075,0.15003426,0.45700970,0.23023100,0.43239751,0.35448772,0.40388827,0.00000000
-5.59779890,1.04577566,0.00804393,0.14409425,0.42150949,0.21320003,0.41515740,0.33373427,0.37110206,0.00000000
-5.59179590,0.97991273,0.00706896,0.14018417,0.39075962,0.19761283,0.40644779,0.31634690,0.34215831,0.00000000
-5.58579290,0.92540659,0.00620455,0.13850186,0.36510480,0.18369012,0.40684088,0.30273651,0.31735471,0.00000000
-5.57978989,0.88324838,0.00544832,0.13923448,0.34484050,0.17163255,0.41688220,0.29328386,0.29694558,0.00000000
-5.57378689,0.85431951,0.00479700,0.14255601,0.33021325,0.16161872,0.43708720,0.28833569,0.28114264,0.00000000
-5.56778389,0.83938446,0.00424663,0.14862414,0.32142102,0.15380376,0.46793493,0.28820076,0.27011591,0.00000000
-5.56178089,0.83908324,0.00379275,0.15757678,0.31861344,0.14831835,0.50985889,0.29314574,0.26399464,0.00000000
-5.55577789,0.85392354,0.00343058,0.16952805,0.32189162,0.14526802,0.56323486,0.30339072,0.26286807,0.00000000
-5.54977489,0.88427208,0.00315513,0.18456396,0.33130754,0.14473288,0.62836612,0.31910453,0.26678580,0.00000000
-5.54377189,0.93034554,0.00296134,0.20273791,0.34686295,0.14676733,0.70546644,0.34039982,0.27575780,0.00000000
-5.53776888,0.99220109,0.00284419,0.22406617,0.36850784,0.15140002,0.79464171,0.36732810,0.28975396,0.00000000
-5.53176588,1.06972696,0.00279875,0.24852357,0.39613854,0.15863382,0.89587097,0.39987489,0.30870326,0.00000000
-5.52576288,1.16263374,0.00282021,0.27603972,0.42959580,0.16844579,1.00898801,0.43795525,0.33249267,0.00000000
-5.51975988,1.27044692,0.00290396,0.30649597,0.46866289,0.18078718,1.13366455,0.48141008,0.36096598,0.00000000
-5.51375688,1.39250150,0.00304554,0.33972337,0.51306421,0.19558349,1.26939625,0.53000326,0.39392259,0.00000000
-5.50775388,1.52793945,0.00324063,0.37550192,0.56246443,0.21273453,1.41549263,0.58342029,0.43111667,0.00000000
-5.50175088,1.67571059,0.00348506,0.41356125,0.61646867,0.23211468,1.57107179,0.64126830,0.47225673,0.00000000
-5.49574787,1.83457763,0.00377475,0.45358293,0.67462373,0.25357321,1.73506076,0.70307809,0.51700585,0.00000000
-5.48974487,2.00312565,0.00410565,0.49520435,0.73642071,0.27693496,1.90620200,0.76830796,0.56498273,0.00000000
-5.48374187,2.17977631,0.00447374,0.53802433,0.80129889,0.30200115,2.08306618,0.83634970,0.61576366,0.00000000
-5.47773887,2.36280673,0.00487494,0.58161016,0.86865125,0.32855064,2.26407136,0.90653653,0.66888546,0.00000000
-5.47173587,2.55037282,0.00530508,0.62550603,0.93783119,0.35634149,2.44750784,0.97815294,0.72384949,0.00000000
-5.46573287,2.74053651,0.00575988,0.66924248,1.00816064,0.38511288,2.63156826,1.05044616,0.78012661,0.00000000
-5.45972986,2.93129619,0.00623490,0.71234650,1.07893924,0.41458752,2.81438175,1.12263902,0.83716304,0.00000000
-5.45372686,3.12061955,0.00672549,0.75435205,1.14945438,0.44447431,2.99405110,1.19394367,0.89438713,0.00000000
-5.44772386,3.30647782,0.00722683,0.79481043,1.21899189,0.47447148,3.16869137,1.26357592,0.95121672,0.00000000
-5.44172086,3.48688033,0.00773387,0.83330013,1.28684704,0.50427007,3.33646887,1.33076959,1.00706702,0.00000000
-5.43571786,3.65990844,0.00824135,0.86943578,1.35233564,0.53355765,3.49563874,1.39479049,1.06135893,0.00000000
-5.42971486,3.82374785,0.00874382,0.90287593,1.41480486,0.56202243,3.64458005,1.45494962,1.11352747,0.00000000
-5.42371186,3.97671846,0.00923567,0.93332923,1.47364361,0.58935750,3.78182722,1.51061517,1.16303030,0.00000000
-5.41770885,4.11730101,0.00971118,0.96055894,1.52829214,0.61526537,3.90609670,1.56122309,1.20935600,0.00000000
-5.41170585,4.24415995,0.01016456,0.98438563,1.57825074,0.63946255,4.01630831,1.60628585,1.25203220,0.00000000
-5.40570285,4.35616218,0.01059003,1.00468800,1.62308722,0.66168423,4.11160060,1.64539941,1.29063307,0.00000000
-5.39969985,4.45239140,0.01098193,1.02140195,1.66244313,0.68168896,4.19134023,1.67824816,1.32478638,0.00000000
-5.39369685,4.53215781,0.01133476,1.03451804,1.69603841,0.69926317,4.25512520,1.70460785,1.35417965,0.00000000
-5.38769385,4.59500343,0.01164336,1.04407743,1.72367448,0.71422551,4.30278225,1.72434660,1.37856544,0.00000000
-5.38169085,4.64070281,0.01190299,1.05016678,1.74523560,0.72643084,4.33435886,1.73742400,1.39776556,0.00000000
-5.37568784,4.66925948,0.01210942,1.05291210,1.76068837,0.73577366,4.35011041,1.74388840,1.41167398,0.00000000
-5.36968484,4.68089828,0.01225912,1.05247211,1.77007946,0.74219102,4.35048303,1.74387268,1.42025844,0.00000000
-5.36368184,4.67605370,0.01234930,1.04903119,1.77353144,0.74566455,4.33609313,1.73758836,1.42356049,0.00000000
-5.35767884,4.65535470,0.01237806,1.04279236,1.77123686,0.74622159,4.30770417,1.72531858,1.42169392,0.00000000
-5.35167584,4.61960611,0.01234442,1.03397038,1.76345072,0.74393534,4.26620149,1.70740981,1.41484159,0.00000000
-5.34567284,4.56976713,0.01224845,1.02278529,1.75048145,0.73892378,4.21256620,1.68426274,1.40325060,0.00000000
-5.33966983,4.50692738,0.01209124,1.00945659,1.73268082,0.73134748,4.14784859,1.65632236,1.38722591,0.00000000
-5.33366683,4.43228095,0.01187493,0.99419809,1.71043305,0.72140615,4.07314225,1.62406763,1.36712252,0.00000000
-5.32766383,4.34709919,0.01160268,0.97721362,1.68414354,0.70933409,3.98955922,1.58800088,1.34333653,0.00000000
-5.32166083,4.25270292,0.01127862,0.95869379,1.65422777,0.69539455,3.89820722,1.54863721,1.31629519,0.00000000
-5.31565783,4.15043475,0.01090772,0.93881355,1.62110075,0.67987317,3.80016940,1.50649435,1.28644652,0.00000000
-5.30965483,4.04163254,0.01049574,0.91773092,1.58516763,0.66307082,3.69648724,1.46208293,1.25424867,0.00000000
-5.30365183,3.92760464,0.01004902,0.89558660,1.54681570,0.64529585,3.58814700,1.41589781,1.22015953,0.00000000
-5.29764882,3.80960775,0.00957433,0.87250463,1.50640842,0.62685622,3.47607006,1.36841043,1.18462696,0.00000000
-5.29164582,3.68882811,0.00907874,0.84859382,1.46428143,0.60805176,3.36110722,1.32006252,1.14808007,0.00000000
-5.28564282,3.56636653,0.00856939,0.82395003,1.42074082,0.58916675,3.24403701,1.27126136,1.11092165,0.00000000
-5.27963982,3.44322763,0.00805334,0.79865902,1.37606369,0.57046322,3.12556762,1.22237655,1.07352227,0.00000000
-5.27363682,3.32031334,0.00753740,0.77279980,1.33050055,0.55217506,3.00634213,1.17373837,1.03621599,0.00000000
-5.26763382,3.19842077,0.00702795,0.74644821,1.28427963,0.53450333,2.88694635,1.12563770,0.99929780,0.00000000
-5.26163082,3.07824384,0.00653085,0.71968054,1.23761226,0.51761273,2.76791852,1.07832728,0.96302272,0.00000000
-5.25562781,2.96037841,0.00605131,0.69257699,1.19069908,0.50162942,2.64975994,1.03202407,0.92760643,0.00000000
-5.24962481,2.84533006,0.00559381,0.66522470,1.14373644,0.48664023,2.53294574,0.98691253,0.89322728,0.00000000
-5.24362181,2.73352382,0.00516206,0.63772022,1.09692227,0.47269311,2.41793463,0.94314846,0.86002920,0.00000000
-5.23761881,2.62531485,0.00475897,0.61017118,1.05046109,0.45979899,2.30517705,0.90086306,0.82812549,0.00000000
-5.23161581,2.52099937,0.00438668,0.58269701,1.00456752,0.44793450,2.19512082,0.86016692,0.79760292,0.00000000
-5.22561281,2.42082494,0.00404654,0.55542876,0.95946815,0.43704588,2.08821378,0.82115375,0.76852587,0.00000000
-5.21960980,2.32499951,0.00373924,0.52850786,0.91540133,0.42705343,1.98490323,0.78390346,0.74094041,0.00000000
-5.21360680,2.23369861,0.00346481,0.50208388,0.87261505,0.41785661,1.88563203,0.74848460,0.71487777,0.00000000
-5.20760380,2.14707053,0.00322274,0.47631148,0.83136298,0.40933935,1.79083145,0.71495592,0.69035734,0.00000000
-5.20160080,2.06523921,0.00301204,0.45134663,0.79189886,0.40137547,1.70091152,0.68336723,0.66738887,0.00000000
-5.19559780,1.98830506,0.00283136,0.42734232,0.75446976,0.39383402,1.61624911,0.65375944,0.64597392,0.00000000
-5.18959480,1.91634388,0.00267906,0.40444400,0.71930855,0.38658425,1.53717487,0.62616404,0.62610663,0.00000000
-5.18359180,1.84940427,0.00255330,0.38278499,0.68662631,0.37950014,1.46395973,0.60060207,0.60777374,0.00000000
-5.17758879,1.78750408,0.00245210,0.36248214,0.65660499,0.37246442,1.39680203,0.57708293,0.59095422,0.00000000
-5.17158579,1.73062644,0.00237342,0.34363192,0.62939103,0.36537180,1.33581604,0.55560312,0.57561844,0.00000000
-5.16558279,1.67871589,0.00231519,0.32630724,0.60509024,0.35813165,1.28102284,0.53614517,0.56172716,0.00000000
-5.15957979,1.63167512,0.00227536,0.31055504,0.58376438,0.35066980,1.23234415,0.51867692,0.54923058,0.00000000
-5.15357679,1.58936289,0.00225192,0.29639489,0.56542950,0.34292969,1.18959965,0.50315131,0.53806743,0.00000000
-5.14757379,1.55159333,0.00224295,0.28381857,0.55005625,0.33487285,1.15250808,0.48950678,0.52816447,0.00000000
-5.14157079,1.51813686,0.00224657,0.27279063,0.53757204,0.32647873,1.12069222,0.47766821,0.51943626,0.00000000
-5.13556778,1.48872299,0.00226100,0.26324997,0.52786475,0.31774397,1.09368760,0.46754858,0.51178555,0.00000000
-5.12956478,1.46304465,0.00228451,0.25511220,0.52078781,0.30868127,1.07095455,0.45905108,0.50510404,0.00000000
-5.12356178,1.44076422,0.00231549,0.24827274,0.51616629,0.29931783,1.05189319,0.45207167,0.49927376,0.00000000
-5.11755878,1.42152074,0.00235236,0.24261045,0.51380332,0.28969359,1.03586059,0.44650189,0.49416889,0.00000000
-5.11155578,1.40493806,0.00239365,0.23799162,0.51348676,0.27985922,1.02218950,0.44223176,0.48965799,0.00000000
-5.10555278,1.39063358,0.00243794,0.23427411,0.51499540,0.26987406,1.01020763,0.43915263,0.48560653,0.00000000
-5.09954977,1.37822706,0.00248393,0.23131142,0.51810451,0.25980405,0.99925692,0.43715975,0.48187976,0.00000000
-5.09354677,1.36734921,0.00253042,0.22895669,0.52259039,0.24971969,0.98871187,0.43615444,0.47834558,0.00000000
-5.08754377,1.35764963,0.00257634,0.22706623,0.52823383,0.23969407,0.97799631,0.43604582,0.47487753,0.00000000
-5.08154077,1.34880390,0.00262077,0.22550270,0.53482236,0.22980113,0.96659795,0.43675192,0.47135767,0.00000000
-5.07553777,1.34051943,0.00266294,0.22413774,0.54215139,0.22011402,0.95408034,0.43820019,0.46767934,0.00000000
-5.06953477,1.33254024,0.00270232,0.22285409,0.55002449,0.21070371,0.94009184,0.44032757,0.46374968,0.00000000
-5.06353177,1.32465041,0.00273856,0.22154711,0.55825290,0.20163784,0.92437150,0.44307997,0.45949200,0.00000000
-5.05752876,1.31667635,0.00277156,0.22012584,0.56665480,0.19297977,0.90675171,0.44641150,0.45484778,0.00000000
-5.05152576,1.30848819,0.00280149,0.21851352,0.57505455,0.18478795,0.88715789,0.45028351,0.44977845,0.00000000
-5.04552276,1.30000026,0.00282875,0.21664777,0.58328234,0.17711551,0.86560537,0.45466360,0.44426699,0.00000000
-5.03951976,1.29117116,0.00285404,0.21448046,0.59117450,0.17001012,0.84219374,0.45952482,0.43831920,0.00000000
-5.03351676,1.28200352,0.00287829,0.21197728,0.59857479,0.16351418,0.81709919,0.46484525,0.43196483,0.00000000
-5.02751376,1.27254379,0.00290268,0.20911725,0.60533681,0.15766514,0.79056530,0.47060798,0.42525847,0.00000000
-5.02151076,1.26288217,0.00292862,0.20589212,0.61132751,0.15249619,0.76289259,0.47680175,0.41828027,0.00000000
-5.01550775,1.25315289,0.00295768,0.20230568,0.61643178,0.14803706,0.73442753,0.48342211,0.41113646,0.00000000
-5.00950475,1.24353467,0.00299163,0.19837318,0.62055795,0.14431502,0.70555125,0.49047321,0.40395953,0.00000000
-5.00350175,1.23425143,0.00303231,0.19412070,0.62364373,0.14135594,0.67666842,0.49796997,0.39690814,0.00000000
-4.99749875,1.22557295,0.00308167,0.18958458,0.62566231,0.13918547,0.64819663,0.50594058,0.39016659,0.00000000
-4.99149575,1.21781513,0.00314164,0.18481078,0.62662816,0.13783004,0.62055638,0.51442904,0.38394368,0.00000000
-4.98549275,1.21133942,0.00321414,0.17985427,0.62660184,0.13731783,0.59416197,0.52349739,0.37847095,0.00000000
-4.97948974,1.20655109,0.00330098,0.17477825,0.62569346,0.13767948,0.56941323,0.53322740,0.37400011,0.00000000
-4.97348674,1.20389563,0.00340385,0.16965325,0.62406438,0.13894841,0.54668823,0.54372140,0.37079953,0.00000000
-4.96748374,1.20385307,0.00352420,0.16455605,0.62192648,0.14116082,0.52633672,0.55510176,0.36914973,0.00000000
-4.96148074,1.20692970,0.00366323,0.15956836,0.61953917,0.14435517,0.50867439,0.56750907,0.36933786,0.00000000
-4.95547774,1.21364700,0.00382182,0.15477520,0.61720362,0.14857112,0.49397781,0.58109853,0.37165106,0.00000000
-4.94947474,1.22452773,0.00400048,0.15026312,0.61525452,0.15384797,0.48247979,0.59603465,0.37636896,0.00000000
-4.94347174,1.24007938,0.00419924,0.14611809,0.61404941,0.16022254,0.47436536,0.61248425,0.38375529,0.00000000
-4.93746873,1.26077521,0.00441769,0.14242326,0.61395615,0.16772661,0.46976811,0.63060786,0.39404893,0.00000000
-4.93146573,1.28703369,0.00465487,0.13925660,0.61533875,0.17638396,0.46876700,0.65054990,0.40745467,0.00000000
-4.92546273,1.31919691,0.00490923,0.13668850,0.61854258,0.18620718,0.47138373,0.67242807,0.42413403,0.00000000
-4.91945973,1.35750930,0.00517868,0.13477941,0.62387928,0.19719440,0.47758080,0.69632236,0.44419656,0.00000000
-4.91345673,1.40209745,0.00546047,0.13357772,0.63161248,0.20932615,0.48726041,0.72226448,0.46769208,0.00000000
-4.90745373,1.45295251,0.00575129,0.13311792,0.64194483,0.22256247,0.50026441,0.75022829,0.49460427,0.00000000
-4.90145073,1.50991630,0.00604728,0.13341915,0.65500724,0.23684063,0.51637557,0.78012185,0.52484601,0.00000000
-4.89544772,1.57267217,0.00634402,0.13448427,0.67085084,0.25207351,0.53532029,0.81178194,0.55825695,0.00000000
-4.88944472,1.64074171,0.00663669,0.13629949,0.68944219,0.26814891,0.55677299,0.84497135,0.59460347,0.00000000
-4.88344172,1.71348783,0.00692011,0.13883463,0.71066197,0.28492988,0.58036221,0.87937965,0.63358127,0.00000000
-4.87743872,1.79012479,0.00718887,0.14204402,0.73430754,0.30225617,0.60567853,0.91462742,0.67482072,0.00000000
-4.87143572,1.86973494,0.00743748,0.14586800,0.76009893,0.31994684,0.63228404,0.95027430,0.71789476,0.00000000
-4.86543272,1.95129211,0.00766052,0.15023499,0.78768834,0.33780400,0.65972339,0.98583046,0.76232921,0.00000000
-4.85942971,2.03369047,0.00785278,0.15506402,0.81667249,0.35561751,0.68753585,1.02077131,0.80761521,0.00000000
-4.85342671,2.11577815,0.00800946,0.16026766,0.84660737,0.37317052,0.71526821,1.05455473,0.85322314,0.00000000
-4.84742371,2.19639385,0.00812629,0.16575510,0.87702452,0.39024569,0.74248782,1.08664023,0.89861751,0.00000000
-4.84142071,2.27440485,0.00819974,0.17143543,0.90744817,0.40663169,0.76879532,1.11650891,0.94327229,0.00000000
-4.83541771,2.34874467,0.00822708,0.17722068,0.93741221,0.42212970,0.79383646,1.14368351,0.98668577,0.00000000
-4.82941471,2.41844842,0.00820655,0.18302877,0.96647645,0.43655969,0.81731236,1.16774725,1.02839438,0.00000000
-4.82341171,2.48268415,0.00813738,0.18878603,0.99424103,0.44976608,0.83898777,1.18836070,1.06798484,0.00000000
-4.81740870,2.54077851,0.00801987,0.19442921,1.02035861,0.46162249,0.85869689,1.20527558,1.10510405,0.00000000
-4.81140570,2.59223567,0.00785539,0.19990701,1.04454371,0.47203541,0.87634629,1.21834487,1.13946627,0.00000000
-4.80540270,2.63674831,0.00764633,0.20518090,1.06657873,0.48094649,0.89191484,1.22752868,1.17085733,0.00000000
-4.79939970,2.67420045,0.00739600,0.21022532,1.08631670,0.48833350,0.90545069,1.23289543,1.19913568,0.00000000
-4.79339670,2.70466206,0.00710860,0.21502734,1.10368056,0.49420971,0.91706518,1.23461842,1.22423045,0.00000000
-4.78739370,2.72837578,0.00678900,0.21958562,1.11865934,0.49862201,0.92692421,1.23296791,1.24613655,0.00000000
-4.78139070,2.74573682,0.00644263,0.22390899,1.13130147,0.50164760,0.93523734,1.22829917,1.26490735,0.00000000
-4.77538769,2.75726720,0.00607531,0.22801462,1.14170580,0.50338967,0.94224523,1.22103709,1.28064533,0.00000000
-4.76938469,2.76358575,0.00569304,0.23192590,1.15001096,0.50397220,0.94820602,1.21165834,1.29349132,0.00000000
-4.76338169,2.76537582,0.00530183,0.23567027,1.15638364,0.50353420,0.95338133,1.20067178,1.30361297,0.00000000
-4.75737869,2.76335224,0.00490756,0.23927699,1.16100650,0.50222371,0.95802259,1.18859838,1.31119307,0.00000000
-4.75137569,2.75822941,0.00451577,0.24277500,1.16406647,0.50019188,0.96235834,1.17595150,1.31641853,0.00000000
-4.74537269,2.75069202,0.00413157,0.24619115,1.16574392,0.49758738,0.96658313,1.16321853,1.31947033,0.00000000
-4.73936968,2.74136990,0.00375950,0.24954852,1.16620326,0.49455145,0.97084846,1.15084477,1.32051519,0.00000000
-4.73336668,2.73081788,0.00340349,0.25286531,1.16558548,0.49121382,0.97525630,1.13922009,1.31969913,0.00000000
-4.72736368,2.71950151,0.00306675,0.25615393,1.16400265,0.48768961,0.97985523,1.12866908,1.31714328,0.00000000
-4.72136068,2.70778893,0.00275178,0.25942065,1.16153483,0.48407737,0.98463948,1.11944478,1.31294197,0.00000000
-4.71535768,2.69594873,0.00246039,0.26266547,1.15822912,0.48045817,0.98955069,1.11172610,1.30716307,0.00000000
-4.70935468,2.68415364,0.00219367,0.26588245,1.15410086,0.47689583,0.99448231,1.10561885,1.29985042,0.00000000
-4.70335168,2.67248902,0.00195209,0.26906019,1.14913670,0.47343814,0.99928627,1.10115990,1.29102799,0.00000000
-4.69734867,2.66096549,0.00173556,0.27218258,1.14329925,0.47011883,1.00378143,1.09832417,1.28070548,0.00000000
-4.69134567,2.64953430,0.00154347,0.27522968,1.13653281,0.46696020,1.00776347,1.09703353,1.26888482,0.00000000
-4.68534267,2.63810441,0.00137483,0.27817861,1.12876990,0.46397616,1.01101552,1.09716724,1.25556716,0.00000000
-4.67933967,2.62655984,0.00122831,0.28100445,1.11993797,0.46117534,1.01331901,1.09857288,1.24075985,0.00000000
-4.67333667,2.61477625,0.00110234,0.28368111,1.10996608,0.45856416,1.01446420,1.10107730,1.22448283,0.00000000
-4.66733367,2.60263558,0.00099521,0.28618203,1.09879090,0.45614956,1.01425984,1.10449678,1.20677420,0.00000000
-4.66133067,2.59003792,0.00090515,0.28848077,1.08636194,0.45394120,1.01254153,1.10864589,1.18769446,0.00000000
-4.65532766,2.57691002,0.00083035,0.29055145,1.07264563,0.45195300,1.00917841,1.11334462,1.16732925,0.00000000
-4.64932466,2.56321001,0.00076908,0.29236908,1.05762806,0.45020390,1.00407793,1.11842350,1.14579031,0.00000000
-4.64332166,2.54892838,0.00071973,0.29390974,1.04131640,0.44871778,0.99718863,1.12372671,1.12321480,0.00000000
