energy_ev,total_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.68784392,3.58271692,0.26616915,0.00000000,1.89776885,0.00000000,2.19200854,0.91957539
-5.68184092,3.40761333,0.25504339,0.00000000,1.79250713,0.00000000,2.08753038,0.87953086
-5.67583792,3.24356018,0.24520346,0.00000000,1.69173422,0.00000000,1.99071253,0.84234846
-5.66983492,3.09326689,0.23680414,0.00000000,1.59701977,0.00000000,1.90316016,0.80872593
-5.66383192,2.95896312,0.22995526,0.00000000,1.50971177,0.00000000,1.82614107,0.77924518
-5.65782891,2.84236509,0.22472090,0.00000000,1.43091493,0.00000000,1.76056954,0.75436219
-5.65182591,2.74466265,0.22112037,0.00000000,1.36147931,0.00000000,1.70700401,0.73440193
-5.64582291,2.66652653,0.21913072,0.00000000,1.30199894,0.00000000,1.66565819,0.71955833
-5.63981991,2.60813426,0.21869083,0.00000000,1.25281987,0.00000000,1.63642425,0.70989894
-5.63381691,2.56921274,0.21970670,0.00000000,1.21405660,0.00000000,1.61890674,0.70537378
-5.62781391,2.54909432,0.22205776,0.00000000,1.18561531,0.00000000,1.61246485,0.70582778
-5.62181091,2.54678312,0.22560394,0.00000000,1.16722253,0.00000000,1.61626103,0.71101580
-5.61580790,2.56102766,0.23019306,0.00000000,1.15845703,0.00000000,1.62931310,0.72061955
-5.60980490,2.59039609,0.23566832,0.00000000,1.15878350,0.00000000,1.65054755,0.73426526
-5.60380190,2.63334997,0.24187551,0.00000000,1.16758585,0.00000000,1.67885123,0.75154117
-5.59779890,2.68831321,0.24866949,0.00000000,1.18419861,0.00000000,1.71311926,0.77201413
-5.59179590,2.75373298,0.25591988,0.00000000,1.20793497,0.00000000,1.75229704,0.79524439
-5.58579290,2.82813005,0.26351555,0.00000000,1.23811036,0.00000000,1.79541455,0.82079802
-5.57978989,2.91013676,0.27136769,0.00000000,1.27406060,0.00000000,1.84161197,0.84825662
-5.57378689,2.99852166,0.27941154,0.00000000,1.31515444,0.00000000,1.89015567,0.87722404
-5.56778389,3.09220057,0.28760648,0.00000000,1.36080021,0.00000000,1.94044461,0.90733014
-5.56178089,3.19023485,0.29593477,0.00000000,1.41044704,0.00000000,1.99200754,0.93823180
-5.55577789,3.29181808,0.30439886,0.00000000,1.46358122,0.00000000,2.04449178,0.96961161
-5.54977489,3.39625347,0.31301755,0.00000000,1.51971875,0.00000000,2.09764513,1.00117468
-5.54377189,3.50292437,0.32182131,0.00000000,1.57839493,0.00000000,2.15129261,1.03264430
-5.53776888,3.61126087,0.33084692,0.00000000,1.63915249,0.00000000,2.20530990,1.06375709
-5.53176588,3.72070554,0.34013184,0.00000000,1.70152947,0.00000000,2.25959569,1.09425832
-5.52576288,3.83068115,0.34970873,0.00000000,1.76504785,0.00000000,2.31404502,1.12389807
-5.51975988,3.94056314,0.35960020,0.00000000,1.82920434,0.00000000,2.36852537,1.15242865
-5.51375688,4.04965893,0.36981439,0.00000000,1.89346390,0.00000000,2.42285735,1.17960375
-5.50775388,4.15719576,0.38034137,0.00000000,1.95725677,0.00000000,2.47680099,1.20517951
-5.50175088,4.26231791,0.39115070,0.00000000,2.01997928,0.00000000,2.53004861,1.22891737
-5.49574787,4.36409338,0.40219011,0.00000000,2.08099841,0.00000000,2.58222441,1.25058871
-5.48974487,4.46152953,0.41338550,0.00000000,2.13965990,0.00000000,2.63289053,1.26998080
-5.48374187,4.55359637,0.42464203,0.00000000,2.19529933,0.00000000,2.68155900,1.28690361
-5.47773887,4.63925565,0.43584626,0.00000000,2.24725538,0.00000000,2.72770831,1.30119688
-5.47173587,4.71749355,0.44686924,0.00000000,2.29488456,0.00000000,2.77080330,1.31273676
-5.46573287,4.78735452,0.45757011,0.00000000,2.33757625,0.00000000,2.81031666,1.32144156
-5.45972986,4.84797381,0.46780023,0.00000000,2.37476725,0.00000000,2.84575050,1.32727585
-5.45372686,4.89860636,0.47740734,0.00000000,2.40595495,0.00000000,2.87665626,1.33025256
-5.44772386,4.93865015,0.48623975,0.00000000,2.43070842,0.00000000,2.90265165,1.33043283
-5.44172086,4.96766248,0.49415018,0.00000000,2.44867683,0.00000000,2.92343350,1.32792337
-5.43571786,4.98536831,0.50099919,0.00000000,2.45959497,0.00000000,2.93878573,1.32287148
-5.42971486,4.99166042,0.50665812,0.00000000,2.46328581,0.00000000,2.94858213,1.31545802
-5.42371186,4.98659166,0.51101132,0.00000000,2.45966007,0.00000000,2.95278398,1.30588856
-5.41770885,4.97036025,0.51395801,0.00000000,2.44871338,0.00000000,2.95143304,1.29438350
-5.41170585,4.94328958,0.51541339,0.00000000,2.43052132,0.00000000,2.94464050,1.28116759
-5.40570285,4.90580413,0.51530952,0.00000000,2.40523295,0.00000000,2.93257317,1.26645961
-5.39969985,4.85840341,0.51359573,0.00000000,2.37306349,0.00000000,2.91543789,1.25046287
-5.39369685,4.80163603,0.51023888,0.00000000,2.33428677,0.00000000,2.89346545,1.23335705
-5.38769385,4.73607551,0.50522352,0.00000000,2.28922784,0.00000000,2.86689531,1.21529199
-5.38169085,4.66229956,0.49855198,0.00000000,2.23825634,0.00000000,2.83596204,1.19638365
-5.37568784,4.58087394,0.49024457,0.00000000,2.18178087,0.00000000,2.80088452,1.17671257
-5.36968484,4.49234183,0.48033977,0.00000000,2.12024441,0.00000000,2.76185837,1.15632477
-5.36368184,4.39721883,0.46889455,0.00000000,2.05412105,0.00000000,2.71905206,1.13523502
-5.35767884,4.29599380,0.45598459,0.00000000,1.98391367,0.00000000,2.67260675,1.11343222
-5.35167584,4.18913478,0.44170455,0.00000000,1.91015250,0.00000000,2.62263963,1.09088653
-5.34567284,4.07709929,0.42616811,0.00000000,1.83339432,0.00000000,2.56925034,1.06755770
-5.33966983,3.96034798,0.40950782,0.00000000,1.75422190,0.00000000,2.51252997,1.04340426
-5.33366683,3.83936041,0.39187454,0.00000000,1.67324352,0.00000000,2.45257175,1.01839297
-5.32766383,3.71465170,0.37343659,0.00000000,1.59109216,0.00000000,2.38948282,0.99250800
-5.32166083,3.58678897,0.35437834,0.00000000,1.50842436,0.00000000,2.32339621,0.96575961
-5.31565783,3.45640642,0.33489840,0.00000000,1.42591843,0.00000000,2.25448232,0.93819175
-5.30965483,3.32421828,0.31520732,0.00000000,1.34427215,0.00000000,2.18295927,0.90988852
-5.30365183,3.19102893,0.29552488,0.00000000,1.26419977,0.00000000,2.10910153,0.88097916
-5.29764882,3.05773965,0.27607702,0.00000000,1.18642857,0.00000000,2.03324653,0.85164159
-5.29164582,2.92535192,0.25709255,0.00000000,1.11169491,0.00000000,1.95579890,0.82210447
-5.28564282,2.79496696,0.23879964,0.00000000,1.04073998,0.00000000,1.87723215,0.79264776
-5.27963982,2.66778166,0.22142231,0.00000000,0.97430513,0.00000000,1.79808791,0.76360183
-5.27363682,2.54508091,0.20517688,0.00000000,0.91312700,0.00000000,1.71897250,0.73534535
-5.26763382,2.42822647,0.19026862,0.00000000,0.85793219,0.00000000,1.64055131,0.70830182
-5.26163082,2.31864234,0.17688850,0.00000000,0.80943150,0.00000000,1.56354066,0.68293488
-5.25562781,2.21779694,0.16521018,0.00000000,0.76831341,0.00000000,1.48869780,0.65974248
-5.24962481,2.12718179,0.15538720,0.00000000,0.73523670,0.00000000,1.41680878,0.63924973
-5.24362181,2.04828698,0.14755046,0.00000000,0.71082177,0.00000000,1.34867475,0.62200057
-5.23761881,1.98257328,0.14180587,0.00000000,0.69564063,0.00000000,1.28509658,0.60854800
-5.23161581,1.93144094,0.13823218,0.00000000,0.69020510,0.00000000,1.22685819,0.59944303
-5.22561281,1.89619548,0.13687909,0.00000000,0.69495332,0.00000000,1.17470874,0.59522214
-5.21960980,1.87801064,0.13776544,0.00000000,0.71023458,0.00000000,1.12934393,0.59639344
-5.21360680,1.87788919,0.14087766,0.00000000,0.73629243,0.00000000,1.09138682,0.60342151
-5.20760380,1.89662230,0.14616855,0.00000000,0.77324688,0.00000000,1.06136849,0.61671119
-5.20160080,1.93474861,0.15355623,0.00000000,0.82107585,0.00000000,1.03970905,0.63659071
-5.19559780,1.99251442,0.16292362,0.00000000,0.87959700,0.00000000,1.02669953,0.66329451
-5.18959480,2.06983651,0.17411845,0.00000000,0.94845072,0.00000000,1.02248539,0.69694637
-5.18359180,2.16626961,0.18695385,0.00000000,1.02708555,0.00000000,1.02705221,0.73754352
-5.17758879,2.28098038,0.20120981,0.00000000,1.11474703,0.00000000,1.04021446,0.78494261
-5.17158579,2.41272997,0.21663552,0.00000000,1.21047145,0.00000000,1.06160793,0.83884817
-5.16558279,2.55986707,0.23295268,0.00000000,1.31308539,0.00000000,1.09068668,0.89880462
-5.15957979,2.72033303,0.24985986,0.00000000,1.42121220,0.00000000,1.12672498,0.96419241
-5.15357679,2.89168061,0.26703799,0.00000000,1.53328608,0.00000000,1.16882484,1.03422917
-5.14757379,3.07110689,0.28415678,0.00000000,1.64757420,0.00000000,1.21592936,1.10797633
-5.14157079,3.25550081,0.30088201,0.00000000,1.76220688,0.00000000,1.26684188,1.18435156
-5.13556778,3.44150463,0.31688365,0.00000000,1.87521540,0.00000000,1.32025086,1.26214709
-5.12956478,3.62558839,0.33184429,0.00000000,1.98457666,0.00000000,1.37475997,1.34005387
-5.12356178,3.80413508,0.34546786,0.00000000,2.08826331,0.00000000,1.42892249,1.41669086
-5.11755878,3.97353423,0.35748809,0.00000000,2.18429769,0.00000000,1.48127915,1.49063885
-5.11155578,4.13028037,0.36767657,0.00000000,2.27080761,0.00000000,1.53039803,1.56047772
-5.10555278,4.27107292,0.37584975,0.00000000,2.34608156,0.00000000,1.57491509,1.62482573
-5.09954977,4.39291321,0.38187489,0.00000000,2.40862116,0.00000000,1.61357369,1.68237946
-5.09354677,4.49319488,0.38567437,0.00000000,2.45718830,0.00000000,1.64526159,1.73195269
-5.08754377,4.56978339,0.38722823,0.00000000,2.49084482,0.00000000,1.66904375,1.77251275
-5.08154077,4.62108116,0.38657474,0.00000000,2.50898281,0.00000000,1.68418953,1.80321250
-5.07553777,4.64607528,0.38380901,0.00000000,2.51134392,0.00000000,1.69019308,1.82341666
-5.06953477,4.64436542,0.37907944,0.00000000,2.49802660,0.00000000,1.68678592,1.83272130
-5.06353177,4.61617052,0.37258229,0.00000000,2.46948089,0.00000000,1.67394125,1.83096537
-5.05752876,4.56231382,0.36455455,0.00000000,2.42649074,0.00000000,1.65186959,1.81823396
-5.05152576,4.48418669,0.35526526,0.00000000,2.37014471,0.00000000,1.62100617,1.79485287
-5.04552276,4.38369303,0.34500583,0.00000000,2.30179617,0.00000000,1.58199052,1.76137491
-5.03951976,4.26317649,0.33407962,0.00000000,2.22301503,0.00000000,1.53563930,1.71855848
-5.03351676,4.12533395,0.32279122,0.00000000,2.13553289,0.00000000,1.48291355,1.66733942
-5.02751376,3.97311915,0.31143605,0.00000000,2.04118430,0.00000000,1.42488208,1.60879749
-5.02151076,3.80964075,0.30029053,0.00000000,1.94184668,0.00000000,1.36268242,1.54411895
-5.01550775,3.63805930,0.28960336,0.00000000,1.83938141,0.00000000,1.29748135,1.47455702
-5.00950475,3.46148766,0.27958824,0.00000000,1.73557864,0.00000000,1.23043653,1.40139187
-5.00350175,3.28289897,0.27041830,0.00000000,1.63210808,0.00000000,1.16266095,1.32589202
-4.99749875,3.10504585,0.26222257,0.00000000,1.53047745,0.00000000,1.09519162,1.24927854
-4.99149575,2.93039383,0.25508445,0.00000000,1.43200015,0.00000000,1.02896363,1.17269361
-4.98549275,2.76107131,0.24904242,0.00000000,1.33777291,0.00000000,0.96479046,1.09717450
-4.97948974,2.59883724,0.24409275,0.00000000,1.24866387,0.00000000,0.90335106,1.02363370
-4.97348674,2.44506717,0.24019421,0.00000000,1.16531098,0.00000000,0.84518378,0.95284587
-4.96748374,2.30075690,0.23727450,0.00000000,1.08812997,0.00000000,0.79068717,0.88544138
-4.96148074,2.16654275,0.23523803,0.00000000,1.01733099,0.00000000,0.74012689,0.82190663
-4.95547774,2.04273613,0.23397480,0.00000000,0.95294251,0.00000000,0.69364828,0.76259019
-4.94947474,1.92937009,0.23337000,0.00000000,0.89484083,0.00000000,0.65129334,0.70771435
-4.94347174,1.82625448,0.23331367,0.00000000,0.84278336,0.00000000,0.61302114,0.65739073
-4.93746873,1.73303668,0.23371029,0.00000000,0.79644403,0.00000000,0.57873049,0.61163911
-4.93146573,1.64926443,0.23448763,0.00000000,0.75544872,0.00000000,0.54828347,0.57040806
-4.92546273,1.57444736,0.23560458,0.00000000,0.71940930,0.00000000,0.52152871,0.53359628
-4.91945973,1.50811434,0.23705748,0.00000000,0.68795459,0.00000000,0.49832330,0.50107339
-4.91345673,1.44986387,0.23888477,0.00000000,0.66075704,0.00000000,0.47855232,0.47269924
-4.90745373,1.39940525,0.24116956,0.00000000,0.63755413,0.00000000,0.46214510,0.44834072
-4.90145073,1.35658905,0.24404008,0.00000000,0.61816381,0.00000000,0.44908773,0.42788539
-4.89544772,1.32142561,0.24766785,0.00000000,0.60249362,0.00000000,0.43943117,0.41125154
-4.88944472,1.29409128,0.25226350,0.00000000,0.59054343,0.00000000,0.43329496,0.39839417
-4.88344172,1.27492244,0.25807053,0.00000000,0.58240196,0.00000000,0.43086632,0.38930704
-4.87743872,1.26439805,0.26535693,0.00000000,0.57823768,0.00000000,0.43239483,0.38402070
-4.87143572,1.26311192,0.27440509,0.00000000,0.57828466,0.00000000,0.43818309,0.38259706
-4.86543272,1.27173622,0.28550032,0.00000000,0.58282436,0.00000000,0.44857375,0.38512066
-4.85942971,1.29097825,0.29891825,0.00000000,0.59216420,0.00000000,0.46393348,0.39168750
-4.85342671,1.32153266,0.31491176,0.00000000,0.60661426,0.00000000,0.48463470,0.40239197
-4.84742371,1.36403131,0.33369775,0.00000000,0.62646296,0.00000000,0.51103560,0.41731265
-4.84142071,1.41899326,0.35544447,0.00000000,0.65195304,0.00000000,0.54345949,0.43649781
-4.83541771,1.48677717,0.38025973,0.00000000,0.68325886,0.00000000,0.58217414,0.45995129
-4.82941471,1.56753820,0.40818072,0.00000000,0.72046594,0.00000000,0.62737198,0.48761953
-4.82341171,1.66119156,0.43916578,0.00000000,0.76355378,0.00000000,0.67915204,0.51938047
-4.81740870,1.76738419,0.47308862,0.00000000,0.81238249,0.00000000,0.73750419,0.55503482
-4.81140570,1.88547614,0.50973536,0.00000000,0.86668406,0.00000000,0.80229657,0.59430014
-4.80540270,2.01453241,0.54880462,0.00000000,0.92605832,0.00000000,0.87326664,0.63680827
-4.79939970,2.15332597,0.58991085,0.00000000,0.98997408,0.00000000,0.95001638,0.68210603
-4.79339670,2.30035194,0.63259090,0.00000000,1.05777524,0.00000000,1.03201197,0.72965945
-4.78739370,2.45385265,0.67631375,0.00000000,1.12869177,0.00000000,1.11858805,0.77886147
-4.78139070,2.61185278,0.72049316,0.00000000,1.20185506,0.00000000,1.20895669,0.82904269
-4.77538769,2.77220340,0.76450282,0.00000000,1.27631718,0.00000000,1.30222078,0.87948504
-4.76938469,2.93263337,0.80769355,0.00000000,1.35107318,0.00000000,1.39739152,0.92943776
-4.76338169,3.09080619,0.84941189,0.00000000,1.42508580,0.00000000,1.49340955,0.97813515
-4.75737869,3.24438032,0.88901946,0.00000000,1.49731144,0.00000000,1.58916897,1.02481548
-4.75137569,3.39107064,0.92591220,0.00000000,1.56672657,0.00000000,1.68354339,1.06874039
-4.74537269,3.52870887,0.95953893,0.00000000,1.63235363,0.00000000,1.77541326,1.10921395
-4.73936968,3.65530056,0.98941823,0.00000000,1.69328536,0.00000000,1.86369330,1.14560082
-4.73336668,3.76907682,1.01515319,0.00000000,1.74870679,0.00000000,1.94735919,1.17734279
-4.72736368,3.86853858,1.03644315,0.00000000,1.79791419,0.00000000,2.02547237,1.20397307
-4.72136068,3.95249214,1.05309222,0.00000000,1.84033025,0.00000000,2.09720223,1.22512784
-4.71535768,4.02007457,1.06501399,0.00000000,1.87551516,0.00000000,2.16184466,1.24055472
-4.70935468,4.07076831,1.07223232,0.00000000,1.90317322,0.00000000,2.21883651,1.25011775
-4.70335168,4.10440460,1.07487832,0.00000000,1.92315498,0.00000000,2.26776530,1.25379884
-4.69734867,4.12115571,1.07318339,0.00000000,1.93545490,0.00000000,2.30837397,1.25169558
-4.69134567,4.12151668,1.06746896,0.00000000,1.94020478,0.00000000,2.34056061,1.24401561
-4.68534267,4.10627733,1.05813304,0.00000000,1.93766344,0.00000000,2.36437319,1.23106771
-4.67933967,4.07648585,1.04563450,0.00000000,1.92820299,0.00000000,2.37999971,1.21325002
-4.67333667,4.03340545,1.03047545,0.00000000,1.91229242,0.00000000,2.38775414,1.19103581
-4.66733367,3.97846594,1.01318264,0.00000000,1.89047914,0.00000000,2.38805890,1.16495740
-4.66133067,3.91321197,0.99428854,0.00000000,1.86336914,0.00000000,2.38142463,1.13558871
-4.65532766,3.83925002,0.97431283,0.00000000,1.83160655,0.00000000,2.36842791,1.10352725
-4.64932466,3.75819606,0.95374509,0.00000000,1.79585327,0.00000000,2.34968820,1.06937599
-4.64332166,3.67162566,0.93302920,0.00000000,1.75676936,0.00000000,2.32584449,1.03372602
-4.63731866,3.58102847,0.91255013,0.00000000,1.71499493,0.00000000,2.29753290,0.99714035
-4.63131566,3.48776845,0.89262347,0.00000000,1.67113387,0.00000000,2.26536594,0.96013960
-4.62531266,3.39305127,0.87348803,0.00000000,1.62574017,0.00000000,2.22991416,0.92318997
-4.61930965,3.29789978,0.85530182,0.00000000,1.57930705,0.00000000,2.19169101,0.88669392
-4.61330665,3.20313842,0.83814126,0.00000000,1.53225927,0.00000000,2.15114144,0.85098383
-4.60730365,3.10938674,0.82200380,0.00000000,1.48494881,0.00000000,2.10863448,0.81631878
-4.60130065,3.01706225,0.80681365,0.00000000,1.43765396,0.00000000,2.06446035,0.78288457
-4.59529765,2.92639212,0.79243028,0.00000000,1.39058182,0.00000000,2.01883197,0.75079672
-4.58929465,2.83743313,0.77865944,0.00000000,1.34387393,0.00000000,1.97189083,0.72010643
-4.58329165,2.75009895,0.76526608,0.00000000,1.29761493,0.00000000,1.92371708,0.69080906
-4.57728864,2.66419337,0.75198877,0.00000000,1.25184363,0.00000000,1.87434315,0.66285471
-4.57128564,2.57944808,0.73855486,0.00000000,1.20656622,0.00000000,1.82377059,0.63616040
-4.56528264,2.49556337,0.72469598,0.00000000,1.16177078,0.00000000,1.77198920,0.61062327
-4.55927964,2.41224985,0.71016307,0.00000000,1.11744273,0.00000000,1.71899757,0.58613431
-4.55327664,2.32926957,0.69474050,0.00000000,1.07358030,0.00000000,1.66482428,0.56259181
-4.54727364,2.24647465,0.67825866,0.00000000,1.03020948,0.00000000,1.60954862,0.53991416
-4.54127064,2.16384183,0.66060463,0.00000000,0.98739779,0.00000000,1.55331989,0.51805136
-4.53526763,2.08150148,0.64173039,0.00000000,0.94526604,0.00000000,1.49637440,0.49699476
-4.52926463,1.99975989,0.62165857,0.00000000,0.90399792,0.00000000,1.43904933,0.47678477
-4.52326163,1.91911385,0.60048526,0.00000000,0.86384654,0.00000000,1.38179265,0.45751608
-4.51725863,1.84025693,0.57838006,0.00000000,0.82513797,0.00000000,1.32516869,0.43934037
-4.51125563,1.76407730,0.55558338,0.00000000,0.78827125,0.00000000,1.26985887,0.42246634
-4.50525263,1.69164688,0.53240112,0.00000000,0.75371503,0.00000000,1.21665747,0.40715713
-4.49924962,1.62420252,0.50919703,0.00000000,0.72200080,0.00000000,1.16646242,0.39372520
-4.49324662,1.56311958,0.48638315,0.00000000,0.69371280,0.00000000,1.12026137,0.38252497
-4.48724362,1.50987896,0.46440862,0.00000000,0.66947508,0.00000000,1.07911332,0.37394333
-4.48124062,1.46602862,0.44374747,0.00000000,0.64993592,0.00000000,1.04412639,0.36838854
-4.47523762,1.43314080,0.42488566,0.00000000,0.63575018,0.00000000,1.01643238,0.36627773
-4.46923462,1.41276635,0.40830794,0.00000000,0.62756009,0.00000000,0.99715880,0.36802349
-4.46323162,1.40638755,0.39448488,0.00000000,0.62597508,0.00000000,0.98739918,0.37402001
-4.45722861,1.41537083,0.38386051,0.00000000,0.63155120,0.00000000,0.98818257,0.38462909
-4.45122561,1.44092091,0.37684083,0.00000000,0.64477100,0.00000000,1.00044298,0.40016663
-4.44522261,1.48403763,0.37378347,0.00000000,0.66602417,0.00000000,1.02498964,0.42088995
-4.43921961,1.54547698,0.37498873,0.00000000,0.69559003,0.00000000,1.06247903,0.44698642
-4.43321661,1.62571745,0.38069209,0.00000000,0.73362209,0.00000000,1.11338926,0.47856375
-4.42721361,1.72493294,0.39105841,0.00000000,0.78013566,0.00000000,1.17799779,0.51564254
-4.42121061,1.84297327,0.40617772,0.00000000,0.83499878,0.00000000,1.25636304,0.55815113
-4.41520760,1.97935306,0.42606267,0.00000000,0.89792709,0.00000000,1.34831060,0.60592336
-4.40920460,2.13324978,0.45064772,0.00000000,0.96848299,0.00000000,1.45342446,0.65869923
-4.40320160,2.30351124,0.47978979,0.00000000,1.04607938,0.00000000,1.57104394,0.71612870
-4.39719860,2.48867274,0.51327064,0.00000000,1.12998806,0.00000000,1.70026636,0.77777864
-4.39119560,2.68698373,0.55080055,0.00000000,1.21935276,0.00000000,1.83995575,0.84314278
-4.38519260,2.89644344,0.59202348,0.00000000,1.31320659,0.00000000,1.98875772,0.91165452
-4.37918959,3.11484466,0.63652347,0.00000000,1.41049357,0.00000000,2.14512008,0.98270211
-4.37318659,3.33982446,0.68383216,0.00000000,1.51009350,0.00000000,2.30731909,1.05564587
-4.36718359,3.56892050,0.73343737,0.00000000,1.61084964,0.00000000,2.47349068,1.12983676
-4.36118059,3.79963103,0.78479253,0.00000000,1.71159815,0.00000000,2.64166609,1.20463560
-4.35517759,4.02947676,0.83732682,0.00000000,1.81119829,0.00000000,2.80981082,1.27943232
-4.34917459,4.25606251,0.89045581,0.00000000,1.90856243,0.00000000,2.97586623,1.35366430
-4.34317159,4.47713659,0.94359245,0.00000000,2.00268469,0.00000000,3.13779242,1.42683327
-4.33716858,4.69064587,0.99615823,0.00000000,2.09266709,0.00000000,3.29361143,1.49851981
-4.33116558,4.89478483,1.04759418,0.00000000,2.17774243,0.00000000,3.44144947,1.56839519
-4.32516258,5.08803682,1.09737169,0.00000000,2.25729283,0.00000000,3.57957714,1.63622972
-4.31915958,5.26920645,1.14500269,0.00000000,2.33086351,0.00000000,3.70644650,1.70189755
-4.31315658,5.43744216,1.19004923,0.00000000,2.39817108,0.00000000,3.82072402,1.76537771
-4.30715358,5.59224834,1.23213208,0.00000000,2.45910641,0.00000000,3.92131850,1.82675126
