energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.80190095,0.64173942,0.15936244,0.38517199,0.02236970,0.01002780,0.01995878,0.10657591
-5.79589795,0.70906266,0.17314897,0.42589782,0.02479782,0.01121288,0.02209380,0.11682074
-5.78989495,0.78240383,0.18754072,0.47075350,0.02754556,0.01252485,0.02434598,0.12764047
-5.78389195,0.86140473,0.20244431,0.51950531,0.03059996,0.01396815,0.02669426,0.13897190
-5.77788894,0.94560850,0.21775907,0.57185104,0.03394150,0.01554710,0.02911469,0.15074147
-5.77188594,1.03445460,0.23337784,0.62741571,0.03754374,0.01726549,0.03158051,0.16286580
-5.76588294,1.12727739,0.24918773,0.68575003,0.04137315,0.01912613,0.03406239,0.17525238
-5.75987994,1.22330855,0.26507120,0.74633169,0.04538916,0.02113045,0.03652879,0.18780074
-5.75387694,1.32168380,0.28090717,0.80856972,0.04954451,0.02327799,0.03894652,0.20040396
-5.74787394,1.42145379,0.29657230,0.87181205,0.05378585,0.02556600,0.04128138,0.21295043
-5.74187094,1.52159918,0.31194233,0.93535604,0.05805466,0.02798901,0.04349897,0.22532598
-5.73586793,1.62104955,0.32689361,0.99846188,0.06228835,0.03053849,0.04556558,0.23741625
-5.72986493,1.71870575,0.34130461,1.06036845,0.06642175,0.03320256,0.04744909,0.24910922
-5.72386193,1.81346472,0.35505764,1.12031106,0.07038865,0.03596578,0.04911995,0.26029782
-5.71785893,1.90424624,0.36804055,1.17754054,0.07412363,0.03880914,0.05055210,0.27088260
-5.71185593,1.99002033,0.38014842,1.23134276,0.07756394,0.04171005,0.05172381,0.28077427
-5.70585293,2.06983422,0.39128539,1.28105789,0.08065142,0.04464259,0.05261842,0.28989600
-5.69984992,2.14283785,0.40136629,1.32609851,0.08333437,0.04757785,0.05322496,0.29818548
-5.69384692,2.20830665,0.41031824,1.36596568,0.08556930,0.05048443,0.05353848,0.30559653
-5.68784392,2.26566061,0.41808211,1.40026238,0.08732255,0.05332907,0.05356030,0.31210029
-5.68184092,2.31447888,0.42461370,1.42870350,0.08857157,0.05607742,0.05329795,0.31768577
-5.67583792,2.35450904,0.42988471,1.45112210,0.08930591,0.05869488,0.05276490,0.32236000
-5.66983492,2.38567098,0.43388342,1.46747159,0.08952784,0.06114754,0.05198010,0.32614748
-5.66383192,2.40805495,0.43661497,1.47782372,0.08925261,0.06340310,0.05096729,0.32908923
-5.65782891,2.42191430,0.43810133,1.48236266,0.08850826,0.06543186,0.04975414,0.33124124
-5.65182591,2.42765314,0.43838091,1.48137546,0.08733499,0.06720761,0.04837131,0.33267267
-5.64582291,2.42580975,0.43750776,1.47523945,0.08578420,0.06870843,0.04685139,0.33346367
-5.63981991,2.41703654,0.43555051,1.46440724,0.08391710,0.06991741,0.04522782,0.33370301
-5.63381691,2.40207771,0.43259098,1.44939006,0.08180309,0.07082320,0.04353384,0.33348567
-5.62781391,2.38174535,0.42872252,1.43074039,0.07951778,0.07142038,0.04180147,0.33291041
-5.62181091,2.35689539,0.42404816,1.40903444,0.07714092,0.07170962,0.04006065,0.33207739
-5.61580790,2.32840389,0.41867858,1.38485543,0.07475407,0.07169770,0.03833849,0.33108602
-5.60980490,2.29714478,0.41272994,1.35877810,0.07243837,0.07139722,0.03665869,0.33003291
-5.60380190,2.26396949,0.40632170,1.33135510,0.07027220,0.07082620,0.03504114,0.32901003
-5.59779890,2.22968878,0.39957429,1.30310536,0.06832899,0.07000749,0.03350171,0.32810305
-5.59179590,2.19505713,0.39260681,1.27450489,0.06667510,0.06896796,0.03205223,0.32738983
-5.58579290,2.16075965,0.38553476,1.24597965,0.06536801,0.06773764,0.03070057,0.32693905
-5.57978989,2.12740134,0.37846773,1.21790075,0.06445459,0.06634873,0.02945094,0.32680883
-5.57378689,2.09549854,0.37150726,1.19058141,0.06396984,0.06483458,0.02830424,0.32704551
-5.56778389,2.06547244,0.36474469,1.16427568,0.06393576,0.06322865,0.02725851,0.32768241
-5.56178089,2.03764424,0.35825923,1.13917839,0.06436072,0.06156353,0.02630941,0.32873860
-5.55577789,2.01223200,0.35211625,1.11542617,0.06523915,0.05987000,0.02545073,0.33021786
-5.54977489,1.98934899,0.34636576,1.09309932,0.06655153,0.05817629,0.02467485,0.33210769
-5.54377189,1.96900367,0.34104135,1.07222415,0.06826488,0.05650735,0.02397325,0.33437859
-5.53776888,1.95110140,0.33615945,1.05277598,0.07033358,0.05488445,0.02333682,0.33698369
-5.53176588,1.93544808,0.33171917,1.03468253,0.07270057,0.05332486,0.02275628,0.33985876
-5.52576288,1.92175599,0.32770270,1.01782785,0.07529888,0.05184181,0.02222237,0.34292286
-5.51975988,1.90965221,0.32407628,1.00205690,0.07805350,0.05044457,0.02172612,0.34607955
-5.51375688,1.89868956,0.32079184,0.98718074,0.08088352,0.04913879,0.02125893,0.34921882
-5.50775388,1.88836040,0.31778931,0.97298268,0.08370444,0.04792699,0.02081272,0.35221972
-5.50175088,1.87811302,0.31499942,0.95922512,0.08643071,0.04680914,0.02037995,0.35495376
-5.49574787,1.86737054,0.31234711,0.94565736,0.08897825,0.04578341,0.01995364,0.35728879
-5.48974487,1.85555165,0.30975517,0.93202413,0.09126697,0.04484694,0.01952742,0.35909354
-5.48374187,1.84209268,0.30714827,0.91807465,0.09322325,0.04399664,0.01909552,0.36024234
-5.47773887,1.82647008,0.30445684,0.90357205,0.09478210,0.04322990,0.01865278,0.36062005
-5.47173587,1.80822240,0.30162092,0.88830272,0.09588917,0.04254532,0.01819468,0.36012684
-5.46573287,1.78697065,0.29859351,0.87208515,0.09650229,0.04194318,0.01771737,0.35868263
-5.45972986,1.76243603,0.29534348,0.85477799,0.09659267,0.04142590,0.01721772,0.35623092
-5.45372686,1.73445409,0.29185763,0.83628666,0.09614554,0.04099820,0.01669334,0.35274180
-5.44772386,1.70298448,0.28814188,0.81656835,0.09516039,0.04066711,0.01614266,0.34821402
-5.44172086,1.66811565,0.28422158,0.79563498,0.09365064,0.04044177,0.01556498,0.34267588
-5.43571786,1.63006423,0.28014076,0.77355387,0.09164287,0.04033306,0.01496046,0.33618503
-5.42971486,1.58916894,0.27596035,0.75044612,0.08917558,0.04035301,0.01433016,0.32882703
-5.42371186,1.54587941,0.27175568,0.72648273,0.08629760,0.04051411,0.01367608,0.32071282
-5.41770885,1.50074041,0.26761310,0.70187855,0.08306623,0.04082856,0.01300105,0.31197521
-5.41170585,1.45437230,0.26362606,0.67688445,0.07954510,0.04130735,0.01230875,0.30276463
-5.40570285,1.40744876,0.25989098,0.65177810,0.07580201,0.04195951,0.01160361,0.29324424
-5.39969985,1.36067308,0.25650287,0.62685378,0.07190675,0.04279130,0.01089073,0.28358481
-5.39369685,1.31475411,0.25355126,0.60241191,0.06792900,0.04380552,0.01017576,0.27395951
-5.38769385,1.27038327,0.25111647,0.57874867,0.06393646,0.04500105,0.00946480,0.26453900
-5.38169085,1.22821376,0.24926652,0.55614642,0.05999319,0.04637251,0.00876431,0.25548695
-5.37568784,1.18884299,0.24805489,0.53486527,0.05615834,0.04791016,0.00808098,0.24695631
-5.36968484,1.15279905,0.24751915,0.51513629,0.05248521,0.04960004,0.00742164,0.23908634
-5.36368184,1.12053179,0.24768070,0.49715656,0.04902063,0.05142434,0.00679324,0.23200078
-5.35767884,1.09240884,0.24854544,0.48108639,0.04580477,0.05336199,0.00620277,0.22580687
-5.35167584,1.06871646,0.25010550,0.46704863,0.04287131,0.05538947,0.00565729,0.22059557
-5.34567284,1.04966509,0.25234181,0.45513005,0.04024775,0.05748173,0.00516394,0.21644257
-5.33966983,1.03539894,0.25522741,0.44538465,0.03795613,0.05961334,0.00473002,0.21341026
-5.33366683,1.02600891,0.25873130,0.43783854,0.03601376,0.06175959,0.00436308,0.21155033
-5.32766383,1.02154800,0.26282259,0.43249617,0.03443410,0.06389772,0.00407101,0.21090686
-5.32166083,1.02204805,0.26747473,0.42934728,0.03322762,0.06600806,0.00386220,0.21151961
-5.31565783,1.02753676,0.27266955,0.42837437,0.03240255,0.06807509,0.00374566,0.21342740
-5.30965483,1.03805398,0.27840094,0.42955997,0.03196556,0.07008839,0.00373114,0.21667117
-5.30365183,1.05366599,0.28467780,0.43289349,0.03192216,0.07204340,0.00382920,0.22129665
-5.29764882,1.07447704,0.29152629,0.43837698,0.03227696,0.07394198,0.00405132,0.22735631
-5.29164582,1.10063708,0.29899101,0.44602968,0.03303358,0.07579269,0.00440985,0.23491042
-5.28564282,1.13234514,0.30713510,0.45589079,0.03419442,0.07761089,0.00491795,0.24402711
-5.27963982,1.16984783,0.31603923,0.46802038,0.03576010,0.07941845,0.00558946,0.25478135
-5.27363682,1.21343265,0.32579938,0.48249819,0.03772875,0.08124335,0.00643861,0.26725265
-5.26763382,1.26341607,0.33652341,0.49942030,0.04009516,0.08311883,0.00747968,0.28152166
-5.26163082,1.32012667,0.34832671,0.51889362,0.04284982,0.08508249,0.00872656,0.29766561
-5.25562781,1.38388366,0.36132677,0.54102849,0.04597798,0.08717501,0.01019217,0.31575276
-5.24962481,1.45497157,0.37563714,0.56592936,0.04945871,0.08943880,0.01188780,0.33583604
-5.24362181,1.53361210,0.39136076,0.59368419,0.05326423,0.09191648,0.01382241,0.35794607
-5.23761881,1.61993423,0.40858312,0.62435276,0.05735930,0.09464922,0.01600184,0.38208396
-5.23161581,1.71394392,0.42736542,0.65795458,0.06170101,0.09767520,0.01842798,0.40821413
-5.22561281,1.81549513,0.44773813,0.69445682,0.06623881,0.10102793,0.02109806,0.43625762
-5.21960980,1.92426352,0.46969523,0.73376317,0.07091500,0.10473480,0.02400384,0.46608618
-5.21360680,2.03972465,0.49318942,0.77570400,0.07566549,0.10881571,0.02713105,0.49751769
-5.20760380,2.16113818,0.51812874,0.82002871,0.08042097,0.11328204,0.03045890,0.53031314
-5.20160080,2.28753945,0.54437464,0.86640077,0.08510843,0.11813573,0.03395979,0.56417563
-5.19559780,2.41773981,0.57174190,0.91439606,0.08965294,0.12336886,0.03759929,0.59875157
-5.18959480,2.55033623,0.60000044,0.96350484,0.09397964,0.12896344,0.04133632,0.63363440
-5.18359180,2.68373093,0.62887898,1.01313770,0.09801588,0.13489170,0.04512370,0.66837071
-5.17758879,2.81616077,0.65807068,1.06263540,0.10169333,0.14111659,0.04890892,0.70246890
-5.17158579,2.94573582,0.68724039,1.11128271,0.10495014,0.14759277,0.05263525,0.73541016
-5.16558279,3.07048617,0.71603337,1.15832560,0.10773281,0.15426774,0.05624312,0.76666134
-5.15957979,3.18841508,0.74408508,1.20299141,0.10999785,0.16108332,0.05967168,0.79568947
-5.15357679,3.29755669,0.77103160,1.24451114,0.11171310,0.16797715,0.06286063,0.82197721
-5.14757379,3.39603561,0.79652022,1.28214299,0.11285859,0.17488436,0.06575210,0.84503873
-5.14157079,3.48212603,0.82021965,1.31519603,0.11342702,0.18173910,0.06829263,0.86443528
-5.13556778,3.55430734,0.84182940,1.34305302,0.11342370,0.18847600,0.07043503,0.87978968
-5.12956478,3.61131389,0.86108787,1.36519122,0.11286599,0.19503141,0.07214025,0.89079928
-5.12356178,3.65217636,0.87777865,1.38120023,0.11178237,0.20134433,0.07337893,0.89724644
-5.11755878,3.67625284,0.89173495,1.39079598,0.11021108,0.20735713,0.07413277,0.89900640
-5.11155578,3.68324818,0.90284187,1.39383022,0.10819840,0.21301584,0.07439550,0.89605182
-5.10555278,3.67322065,0.91103646,1.39029509,0.10579672,0.21827024,0.07417352,0.88845404
-5.09954977,3.64657601,0.91630579,1.38032256,0.10306251,0.22307363,0.07348608,0.87638079
-5.09354677,3.60404921,0.91868321,1.36417889,0.10005420,0.22738245,0.07236506,0.86009074
-5.08754377,3.54667508,0.91824308,1.34225447,0.09683011,0.23115580,0.07085434,0.83992480
-5.08154077,3.47574958,0.91509454,1.31504954,0.09344663,0.23435494,0.06900875,0.81629507
-5.07553777,3.39278381,0.90937462,1.28315674,0.08995651,0.23694294,0.06689260,0.78967151
-5.06953477,3.29945301,0.90124133,1.24724120,0.08640755,0.23888447,0.06457807,0.76056734
-5.06353177,3.19754315,0.89086699,1.20801921,0.08284163,0.24014584,0.06214314,0.72952356
-5.05752876,3.08889754,0.87843232,1.16623655,0.07929401,0.24069543,0.05966952,0.69709342
-5.05152576,2.97536551,0.86412156,1.12264715,0.07579313,0.24050436,0.05724037,0.66382736
-5.04552276,2.85875529,0.84811863,1.07799314,0.07236067,0.23954755,0.05493798,0.63025897
-5.03951976,2.74079231,0.83060467,1.03298666,0.06901194,0.23780494,0.05284156,0.59689247
-5.03351676,2.62308411,0.81175656,0.98829423,0.06575654,0.23526301,0.05102506,0.56419200
-5.02751376,2.50709226,0.79174655,0.94452364,0.06259920,0.23191630,0.04955507,0.53257293
-5.02151076,2.39411142,0.77074256,0.90221378,0.05954075,0.22776891,0.04848910,0.50239525
-5.01550775,2.28525514,0.74890890,0.86182714,0.05657914,0.22283583,0.04787386,0.47395910
-5.00950475,2.18144800,0.72640719,0.82374498,0.05371042,0.21714402,0.04774399,0.44750231
-5.00350175,2.08342297,0.70339700,0.78826490,0.05092973,0.21073301,0.04812099,0.42319967
-4.99749875,1.99172343,0.68003617,0.75560042,0.04823207,0.20365519,0.04901250,0.40116395
-4.99149575,1.90670875,0.65648045,0.72588246,0.04561297,0.19597539,0.05041188,0.38144812
-4.98549275,1.82856275,0.63288251,0.69916228,0.04306898,0.18777009,0.05229819,0.36404885
-4.97948974,1.75730430,0.60939024,0.67541568,0.04059796,0.17912600,0.05463652,0.34891085
-4.97348674,1.69279981,0.58614449,0.65454832,0.03819919,0.17013833,0.05737864,0.33593192
-4.96748374,1.63477705,0.56327640,0.63640204,0.03587337,0.16090851,0.06046408,0.32496863
-4.96148074,1.58284035,0.54090459,0.62076195,0.03362237,0.15154186,0.06382151,0.31584239
-4.95547774,1.53648716,0.51913246,0.60736444,0.03144906,0.14214498,0.06737052,0.30834580
-4.94947474,1.49512593,0.49804588,0.59590592,0.02935684,0.13282325,0.07102363,0.30224938
-4.94347174,1.45809532,0.47771153,0.58605229,0.02734940,0.12367839,0.07468860,0.29730831
-4.93746873,1.42468482,0.45817607,0.57744902,0.02543025,0.11480629,0.07827098,0.29326936
-4.93146573,1.39415642,0.43946631,0.56973176,0.02360245,0.10629519,0.08167673,0.28987777
-4.92546273,1.36576722,0.42159039,0.56253722,0.02186831,0.09822422,0.08481489,0.28688399
-4.91945973,1.33879223,0.40453993,0.55551403,0.02022920,0.09066237,0.08760031,0.28405020
-4.91345673,1.31254701,0.38829303,0.54833344,0.01868541,0.08366790,0.08995617,0.28115636
-4.90745373,1.28640916,0.37281789,0.54069923,0.01723614,0.07728818,0.09181626,0.27800578
-4.90145073,1.25983786,0.35807681,0.53235673,0.01587950,0.07155983,0.09312703,0.27442981
-4.89544772,1.23239072,0.34403027,0.52310034,0.01461267,0.06650919,0.09384921,0.27029176
-4.88944472,1.20373705,0.33064079,0.51277943,0.01343199,0.06215299,0.09395892,0.26548967
-4.88344172,1.17366681,0.31787625,0.50130216,0.01233324,0.05849915,0.09344840,0.25995795
-4.87743872,1.14209493,0.30571248,0.48863713,0.01131176,0.05554766,0.09232610,0.25366783
-4.87143572,1.10906060,0.29413488,0.47481282,0.01036274,0.05329141,0.09061628,0.24662650
-4.86543272,1.07472156,0.28313906,0.45991468,0.00948140,0.05171694,0.08835811,0.23887513
-4.85942971,1.03934372,0.27273031,0.44408017,0.00866319,0.05080513,0.08560429,0.23048568
-4.85342671,1.00328660,0.26292223,0.42749197,0.00790391,0.05053173,0.08241927,0.22155689
-4.84742371,0.96698530,0.25373436,0.41036961,0.00719987,0.05086774,0.07887713,0.21220938
-4.84142071,0.93093008,0.24518926,0.39296005,0.00654797,0.05177974,0.07505930,0.20258033
-4.83541771,0.89564447,0.23730917,0.37552766,0.00594574,0.05323008,0.07105200,0.19281779
-4.82941471,0.86166312,0.23011254,0.35834400,0.00539136,0.05517703,0.06694379,0.18307506
-4.82341171,0.82951034,0.22361082,0.34167796,0.00488368,0.05757502,0.06282308,0.17350519
-4.81740870,0.79968054,0.21780561,0.32578669,0.00442217,0.06037482,0.05877582,0.16425603
-4.81140570,0.77262123,0.21268656,0.31090755,0.00400694,0.06352388,0.05488340,0.15546583
-4.80540270,0.74871933,0.20823011,0.29725165,0.00363869,0.06696678,0.05122075,0.14725967
-4.79939970,0.72829128,0.20439924,0.28499880,0.00331868,0.07064580,0.04785486,0.13974678
-4.79339670,0.71157705,0.20114421,0.27429435,0.00304875,0.07450173,0.04484354,0.13301871
-4.78739370,0.69873815,0.19840434,0.26524765,0.00283131,0.07847468,0.04223454,0.12714852
-4.78139070,0.68985938,0.19611061,0.25793211,0.00266938,0.08250518,0.04006504,0.12219074
-4.77538769,0.68495381,0.19418907,0.25238680,0.00256663,0.08653522,0.03836139,0.11818213
-4.76938469,0.68397066,0.19256473,0.24861927,0.00252740,0.09050947,0.03713923,0.11514313
-4.76338169,0.68680518,0.19116572,0.24660930,0.00255684,0.09437640,0.03640379,0.11307975
-4.75737869,0.69331005,0.18992749,0.24631345,0.00266093,0.09808938,0.03615047,0.11198584
-4.75137569,0.70330748,0.18879672,0.24766991,0.00284660,0.10160773,0.03636557,0.11184551
-4.74537269,0.71660128,0.18773482,0.25060361,0.00312175,0.10489755,0.03702725,0.11263562
-4.73936968,0.73298849,0.18672064,0.25503115,0.00349538,0.10793242,0.03810653,0.11432810
-4.73336668,0.75226986,0.18575236,0.26086537,0.00397761,0.11069386,0.03956840,0.11689214
-4.72736368,0.77425887,0.18484845,0.26801957,0.00457969,0.11317162,0.04137309,0.12029593
-4.72136068,0.79878901,0.18404748,0.27641095,0.00531401,0.11536368,0.04347720,0.12450806
-4.71535768,0.82571902,0.18340700,0.28596341,0.00619405,0.11727608,0.04583503,0.12949848
-4.70935468,0.85493622,0.18300143,0.29660962,0.00723429,0.11892260,0.04839973,0.13523897
-4.70335168,0.88635781,0.18291907,0.30829233,0.00845010,0.12032414,0.05112453,0.14170317
-4.69734867,0.91993030,0.18325844,0.32096490,0.00985754,0.12150816,0.05396384,0.14886616
-4.69134567,0.95562733,0.18412406,0.33459127,0.01147319,0.12250786,0.05687431,0.15670368
-4.68534267,0.99344606,0.18562204,0.34914528,0.01331383,0.12336136,0.05981575,0.16519103
-4.67933967,1.03340243,0.18785544,0.36460954,0.01539620,0.12411092,0.06275193,0.17430173
-4.67333667,1.07552568,0.19091995,0.38097393,0.01773662,0.12480211,0.06565131,0.18400611
-4.66733367,1.11985240,0.19489976,0.39823386,0.02035063,0.12548299,0.06848752,0.19426975
-4.66133067,1.16642039,0.19986409,0.41638836,0.02325265,0.12620344,0.07123980,0.20505208
-4.65532766,1.21526285,0.20586432,0.43543819,0.02645552,0.12701448,0.07389317,0.21630510
-4.64932466,1.26640287,0.21293202,0.45538397,0.02997012,0.12796769,0.07643854,0.22797236
-4.64332166,1.31984874,0.22107778,0.47622455,0.03380499,0.12911471,0.07887268,0.23998828
-4.63731866,1.37559016,0.23029098,0.49795553,0.03796595,0.13050682,0.08119795,0.25227784
-4.63131566,1.43359540,0.24054048,0.52056811,0.04245575,0.13219448,0.08342205,0.26475678
-4.62531266,1.49380962,0.25177613,0.54404818,0.04727380,0.13422701,0.08555758,0.27733219
-4.61930965,1.55615418,0.26393102,0.56837584,0.05241590,0.13665221,0.08762151,0.28990366
-4.61330665,1.62052704,0.27692435,0.59352496,0.05787409,0.13951595,0.08963465,0.30236475
-4.60730365,1.68680384,0.29066480,0.61946320,0.06363654,0.14286171,0.09162096,0.31460501
-4.60130065,1.75483968,0.30505414,0.64615196,0.06968752,0.14673013,0.09360684,0.32651223
-4.59529765,1.82447116,0.31999092,0.67354652,0.07600750,0.15115830,0.09562040,0.33797492
-4.58929465,1.89551854,0.33537415,0.70159603,0.08257325,0.15617911,0.09769066,0.34888497
-4.58329165,1.96778750,0.35110657,0.73024344,0.08935812,0.16182034,0.09984665,0.35914029
-4.57728864,2.04107047,0.36709756,0.75942511,0.09633228,0.16810375,0.10211661,0.36864735
-4.57128564,2.11514701,0.38326532,0.78907020,0.10346309,0.17504389,0.10452696,0.37732349
-4.56528264,2.18978328,0.39953845,0.81909965,0.11071549,0.18264701,0.10710143,0.38509888
-4.55927964,2.26473027,0.41585650,0.84942476,0.11805237,0.19090972,0.10986004,0.39191805
-4.55327664,2.33972089,0.43216975,0.87994553,0.12543500,0.19981770,0.11281815,0.39774092
-4.54727364,2.41446601,0.44843803,0.91054860,0.13282336,0.20934448,0.11598547,0.40254328
-4.54127064,2.48864953,0.46462865,0.94110504,0.14017643,0.21945016,0.11936521,0.40631660
-4.53526763,2.56192285,0.48071361,0.97146812,0.14745249,0.23008046,0.12295326,0.40906736
-4.52926463,2.63389919,0.49666608,1.00147109,0.15460920,0.24116583,0.12673748,0.41081576
-4.52326163,2.70414813,0.51245645,1.03092544,0.16160374,0.25262096,0.13069725,0.41159401
-4.51725863,2.77219099,0.52804820,1.05961947,0.16839275,0.26434469,0.13480316,0.41144411
-4.51125563,2.83749769,0.54339367,1.08731781,0.17493234,0.27622025,0.13901699,0.41041551
-4.50525263,2.89948557,0.55843025,1.11376171,0.18117793,0.28811613,0.14329198,0.40856246
-4.49924962,2.95752084,0.57307705,1.13867056,0.18708424,0.29988743,0.14757346,0.40594148
-4.49324662,3.01092315,0.58723255,1.16174470,0.19260526,0.31137786,0.15179976,0.40260893
-4.48724362,3.05897359,0.60077329,1.18266960,0.19769429,0.32242227,0.15590351,0.39861884
-4.48124062,3.10092655,0.61355397,1.20112146,0.20230427,0.33284977,0.15981326,0.39402120
-4.47523762,3.13602533,0.62540905,1.21677432,0.20638816,0.34248742,0.16345542,0.38886081
-4.46923462,3.16352149,0.63615592,1.22930834,0.20989967,0.35116430,0.16675644,0.38317673
-4.46323162,3.18269754,0.64559980,1.23841937,0.21279416,0.35871606,0.16964523,0.37700240
-4.45722861,3.19289238,0.65354000,1.24382924,0.21502984,0.36498953,0.17205566,0.37036656
-4.45122561,3.19352876,0.65977766,1.24529665,0.21656922,0.36984758,0.17392914,0.36329473
-4.44522261,3.18414163,0.66412454,1.24262811,0.21738066,0.37317379,0.17521715,0.35581139
-4.43921961,3.16440622,0.66641246,1.23568853,0.21744012,0.37487687,0.17588362,0.34794264
-4.43321661,3.13416468,0.66650306,1.22441094,0.21673292,0.37489468,0.17590703,0.33971929
-4.42721361,3.09344969,0.66429744,1.20880486,0.21525537,0.37319758,0.17528217,0.33118001
-4.42121061,3.04250386,0.65974496,1.18896273,0.21301631,0.36979096,0.17402153,0.32237463
-4.41520760,2.98179366,0.65285099,1.16506414,0.21003823,0.36471696,0.17215605,0.31336714
-4.40920460,2.91201660,0.64368295,1.13737734,0.20635811,0.35805495,0.16973546,0.30423828
-4.40320160,2.83410100,0.63237428,1.10625786,0.20202763,0.34992107,0.16682785,0.29508760
-4.39719860,2.74919775,0.61912603,1.07214399,0.19711290,0.34046649,0.16351873,0.28603458
-4.39119560,2.65866361,0.60420593,1.03554926,0.19169356,0.32987455,0.15990940,0.27721901
-4.38519260,2.56403660,0.58794464,0.99705198,0.18586121,0.31835681,0.15611480,0.26880018
-4.37918959,2.46700352,0.57072943,0.95728197,0.17971729,0.30614812,0.15226077,0.26095506
-4.37318659,2.36936096,0.55299530,0.91690525,0.17337046,0.29350085,0.14848084,0.25387541
-4.36718359,2.27297061,0.53521386,0.87660679,0.16693345,0.28067839,0.14491272,0.24776379
-4.36118059,2.17971060,0.51788030,0.83707220,0.16051970,0.26794830,0.14169449,0.24282866
-4.35517759,2.09142452,0.50149905,0.79896903,0.15423980,0.25557518,0.13896062,0.23927866
-4.34917459,2.00986986,0.48656844,0.76292820,0.14819791,0.24381359,0.13683809,0.23731628
-4.34317159,1.93666789,0.47356518,0.72952644,0.14248835,0.23290118,0.13544248,0.23713107
-4.33716858,1.87325674,0.46292897,0.69927037,0.13719256,0.22305245,0.13487444,0.23889278
-4.33116558,1.82084938,0.45504819,0.67258274,0.13237645,0.21445313,0.13521643,0.24274446
-4.32516258,1.78039827,0.45024680,0.64979139,0.12808842,0.20725551,0.13653000,0.24879602
-4.31915958,1.75256768,0.44877331,0.63112138,0.12435795,0.20157488,0.13885359,0.25711834
-4.31315658,1.73771507,0.45079206,0.61669042,0.12119507,0.19748719,0.14220103,0.26773828
-4.30715358,1.73588192,0.45637717,0.60650787,0.11859052,0.19502795,0.14656070,0.28063476
